,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ZP3,0.056428843686073114,0.008516152302097863,0.05051531783414481,0.04359658161238059,-0.04374079646242777,0.11176332363209256,-0.010165921443224552
ANGPT4,,,,-0.023692779557364863,,,
NRG2,0.04543824151683665,0.04829800387010577,0.006510779954376216,0.015270690217413853,-0.02633314966774309,0.12749136965180893,0.006394301203781248
MELTF,-0.06908355196948016,0.047356021191166726,0.0211366912449314,-0.023078242078407307,0.02999339795490143,0.06713047786899634,0.0487096688744229
NLGN1,-0.09784360969057852,0.08073711364166174,-0.040528825938645215,-0.010429627933603783,0.03799820951392015,0.10754006807358042,0.007227946901725346
SLIT3,0.03594470137867328,0.16013477360296227,-0.046106028084267565,-0.024060940901564538,-0.009777059603060871,0.0023750440352609393,0.06328380865033281
CCL8,0.06631112742382023,0.09718944386917669,-0.035894532820443616,,0.005908827392584854,0.013011712028488444,0.11239523845060774
S100A4,-0.007540301805569526,0.012708577086130815,0.014385659985745675,0.016141679601716613,0.04239572052627468,-0.07719258442621657,0.003002159547129466
TNFSF13B,-0.025256872000294393,0.03719057148930476,-0.050548755531882074,0.091409152127701,-0.042427044836118734,0.07805623997331419,0.0402342275607099
HSPG2,-0.05911063675124319,0.08533886123819037,0.03443430998883872,0.1681866150993758,-0.02603401363816042,-0.011833659624010387,0.057608462283560265
FAM3C,-0.0638471432489379,0.0003776755069483681,0.00866067031736133,0.0064469265413232,0.052568535612142815,0.030279066015706724,0.02765946454185851
FLT3LG,-0.09132268697629276,-0.016318070839050257,-0.0007237607329334793,0.0043926618699050134,-0.01894498870478173,0.1353221255961776,-0.01160940149431912
A2M,-0.03748994770471922,0.04941544488330851,0.008380494552448218,0.11780599797336176,-0.03960327884984753,0.014590820647497487,0.041856683655056987
VCL,-0.010897928602401241,0.07134317602800959,0.04164190324130439,0.12418954367243872,0.0922923762902157,-0.10290696681008987,0.11468865013480775
FGF2,-0.06382863169462989,0.017057867670452108,0.02773293016121026,-0.04008086125345934,0.037335171464962846,0.03826109328040978,-0.016253757269855812
AGRP,0.026988151757963555,0.09180453825453139,-0.014905256325552979,,-0.0172950704592529,,-0.013297545062146835
CNTN3,,,0.002889665549243176,-0.02684815562570357,0.0073721196120668945,,-0.06532090884776613
RNASE2,0.06735239569495682,0.02019696864644439,-0.015583743368095957,-0.03542134567751155,0.06521190432797964,0.11194075109398205,0.053328366385643096
ADM2,,,,,0.0009194863864029162,-0.04436186903094088,0.13796828282710646
GAL,-0.02985697671948057,-0.017805284814058426,-0.03475758507918557,,0.06380791180084006,-0.04376543956629495,0.04244129917044038
IL36B,,,,,,,-0.044671949429241874
CXCL6,,,-0.025652612536513426,,0.012323268464401595,-0.04518847917223782,0.11592404769999709
PDGFC,-0.0378427306584461,0.046051594504727254,-0.0397022179055256,0.03018366546101044,0.024127721680540868,0.1047588660711126,-0.010416835674433616
COL8A2,-0.037173750015146244,0.07014267038945428,0.00850575403142791,0.046139927247829025,0.058812302948948514,0.20844148429255052,-0.008902967637771474
SPON2,0.09849006284017113,0.051276314956616484,0.032798012882661674,0.13294431686413832,0.01868736101986455,0.005577368451512373,0.07175613355662348
LCN2,,,-0.03150794274520069,,,,
SEMA3D,,-0.029509551134963685,,-0.024547507309706593,,,-0.04572935048328554
BMP6,,,-0.026332476248114793,-0.02255678795307083,-0.013511089465353295,0.04448325443877683,0.026385361516116135
TIMP2,-0.04058554679835707,-0.05277945735745464,0.033250870382088,0.07657388686464653,-0.04039901077457604,0.02759176472576556,0.04478317494533685
EFNA1,-0.08129984692592145,0.08167703677049369,0.020416048849118452,0.08292562883986503,0.06500254795055598,0.03944048505852324,0.03673798983683242
S100A12,,,-0.015951195515769734,0.009908117981652415,,-0.048343455182696816,0.09721216801867094
TFPI,0.07008149889436474,0.0201952480255268,0.009875109887053646,0.12679528384795588,-0.0351587481106288,-0.02584993085758775,0.047725899445352264
GPC3,,0.010312810237816482,0.0018688245926887924,0.019423727041965076,-0.017549538388225552,0.057199131268941814,0.02339786106741326
NMU,-0.015475746892797225,0.10740116892354852,0.021574701443601258,,0.036336945410086585,-0.0294768665053073,0.0528680045298589
SCGB3A2,,,-0.018053322745781662,,-0.04272212201204738,-0.04430786416278741,-0.034114825773780035
LAMB3,-0.10814609876373961,0.03642053438578975,-0.04905684920030792,0.09122793367322542,-0.05622734815364474,0.047388464387429545,0.007152503278876181
LGALS9,0.026900528650532822,0.04040561398656971,0.0011723238415277625,0.022223408146688106,-0.05045437832774689,0.13267977738701367,0.08951449001641794
VIM,0.03001932936367723,0.0450912313161088,0.08049806187143083,0.11592014027479171,0.04821405829678637,0.09813304015129909,0.020754146658221048
PLAU,0.07061801668530372,0.09914820419089254,0.01733712059619235,0.07594976407107704,0.07062166423146886,0.020580862059633987,-0.0022115478463067303
TGFB3,-0.021653364590796937,0.13187128686443114,0.019321940876916074,-0.02938324296381225,0.03769022810929145,-0.037832929027072706,0.0641218617543865
APLN,-0.05359371119925152,-0.018056265385100446,0.0077770846085633075,0.11608959010916332,-0.030006568134131953,-0.0877562777798249,0.04814336846973608
SHANK2,-0.05062220056370857,,-0.04085057336893746,0.06496281490927223,0.017199401315676564,0.0010350843468302819,-0.042752666101913805
LTF,0.05129506017428747,-0.006262320490095264,0.03573706849700362,-0.026202970010069267,-0.040085122472759166,-0.03686843394706004,-0.0996692721511231
PYY,,,0.019443020730896148,,,0.030314076310613107,-0.03108918451643311
PENK,,,,-0.02095790866644554,0.026276047174864564,0.007391504369007615,-0.0373239665995899
CTF1,-0.018986561648892675,0.06804946192337481,0.0001714895000124871,0.06585790552726001,0.0596194958156431,0.09860129295661975,0.06630722533071454
COL3A1,-0.04262069044923455,0.10666060912400109,-0.04157400003676395,0.15519727558201846,0.05046896405579332,-0.08965387661944521,0.047754585886863446
S100A10,0.04798084741273648,0.004637053566707723,0.080452323389618,-0.025378604860434233,0.08917342240656359,-0.06321698249685324,-0.011501512177859654
FGF13,,,0.0745298227133494,-0.01661788294965462,0.09179953698553388,0.05064510831052545,-0.030161045947095257
SEMA4A,0.16498329820489774,0.058594299673497566,0.02425527253418033,0.09829076428147525,0.04684769501864615,-0.006499165181450999,-0.003386387232839082
EFNA4,0.08875767591845435,0.07406651078945342,-0.008129955433162365,0.019865600310223067,-0.0011451860519607943,0.054736032335451205,0.09464525989941605
HSPA8,0.0828198287092559,-0.019168689365012637,0.010778978104398162,-0.029292027830125987,0.0495013177232645,-0.024519527967268168,-0.05838568981393774
NPB,-0.09336867693736571,-0.007488687789371349,-0.0074248030268778365,0.08026143645889024,0.04609361399724411,0.07997282684826262,0.039331543957857894
ULBP1,0.06300334458213377,,-0.019450588069807356,,-0.00971177786936658,-0.019537350029973394,-0.07392954831957821
SEMA3E,-0.07164773721877195,0.036740048595586425,0.08880808590431014,0.13483263363119588,-0.005677356446331596,0.08919912450506363,0.067415456207156
FGF3,,,-0.0008181107734925961,,-0.007573824321835209,,
ADAM9,0.018070964516737325,0.0218096144313414,0.021114108725769718,0.05800901651415732,0.001724318175273383,0.030287729589693384,0.0772642543382859
ASIP,-0.054774455072486614,-0.012294095430767643,-0.04020291649393461,0.04931001914247621,-0.044089106030427885,0.18919349598894677,0.10602382934549306
IBSP,-0.06931143806372259,0.24598214373797025,-0.014110552135749988,0.02725712924778008,0.07876712582096033,-0.07077327946932216,0.009281573749014739
MMP12,,,,,0.029462334772306826,,
FAT4,-0.04697097576834358,-0.03760210514741657,0.07090526893258643,0.023289789718051394,0.01287579134729228,0.028925652861402692,-0.08495057193573044
MDK,-0.07206765263933267,0.08954865369687626,0.05112257264529352,0.031722814852485064,0.1137698842250467,0.0815761774108482,0.14366191925945065
BMP5,,,0.08022941371480571,,0.10865243821457758,0.0740858705913512,0.14980973433715566
CAMP,,,0.12618541823584395,,-0.012629155449903878,0.03794793598157291,0.047568133141989634
HSPA1A,-0.0341163393642366,0.07212420307731927,-0.02160146623784814,-0.0005524447937703065,0.0458305468680882,0.017465661307445556,-0.031968006787615875
SEMA3F,0.012521108352755704,0.05158571034182173,-0.02570526797240679,0.20078287136144538,0.0016655492186251459,0.072028754963465,0.03099826139490058
ARF6,0.05416171148287062,0.05224204215786198,-0.02447750975697476,0.03653236231592799,0.04305136806226422,-0.0461345990277257,0.05421309762197448
IL6,-0.019950192249853397,,0.025211282198558657,,-0.03292420736908775,0.0230151195716491,0.0550796154344496
CALM1,0.028465770602415126,0.002152002048706954,0.04295674384412454,-0.015042396693648239,0.02251799739878941,0.05568527487518539,-0.0907697396409301
VIP,,,,,,0.0654326628610799,-0.02260541928251589
NMB,-0.02957544324307443,-0.03856207824597361,-0.04673694670801571,-0.010736571488315612,-0.032342691463967926,0.015193712289547506,0.034697549878410006
CCL26,0.04345384054777126,0.07756909592764262,0.053579003363863224,-0.02011589719543501,-0.01815240628770497,0.006777301143300363,0.03246044649178958
FBLN1,0.012980339191882875,0.026623831727473943,0.0032108226657341053,0.10442908376640533,0.030422398297103272,0.0916291862846456,0.15084819393118507
SAA1,0.1701092254893586,0.003742631399455444,0.006490384665827395,0.016384959854497255,-0.01927122552913841,0.0007596547027206524,-0.09427317893899814
MICB,0.08205899736561195,-0.019917059345131882,-0.027408264882634193,0.04353461679371865,0.012406158395130446,0.11512334197015697,0.039870931845174915
MMP13,,0.1334992460937492,,,,-0.021284674503194184,
F13A1,-0.024110430922254334,-0.01357310956784101,-0.003967369757132586,0.026051954346503352,0.06707778285183703,-0.10657096712656407,0.05204667886053066
CXCL11,-0.007740659204210994,,,,,0.05875439775547201,-0.019252153884642888
COL5A2,-0.029980444522191254,0.08852252708681717,0.022777427135487638,0.1650837119110614,0.036777673462648756,-0.050546279252001274,0.09537501634588126
EFNA5,0.04083063866300808,0.13464649296308034,-0.001820960969264777,-0.00706411225172336,-0.04007946589702137,0.10963544302682503,0.06709559423714814
AREG,,,0.010154385910539436,0.06301496861859647,-0.043205474922756365,-0.012754738772199056,0.06279191958657736
EDIL3,0.055279013725192984,-0.06726106470996203,0.05049072387655328,-0.07656596800949685,-0.03445219846166933,0.03708455515968322,-0.08978998880651437
CD86,0.04099733183252122,0.027157125375541127,0.0380416932084593,-0.02115777960588374,-0.016783950948087913,0.06119071675796659,0.008688791708492195
AHSG,-0.035828237130103524,,,,,,
HRAS,-0.005647457155203634,-0.013080308503419602,0.018904505214163113,0.045795376332767035,0.027304220147244034,0.040904011137366664,0.0021127244989407627
C1QTNF5,0.07397195133277225,0.20664874249724582,-0.027556976421153696,0.07887485729707441,0.04816142965778619,0.08502534192873282,0.0982476388431197
RLN1,-0.03700517847240404,,-0.01615276964188646,-0.016098535789582372,,-0.009598885252702525,
COL4A1,-0.07236111661084893,0.09083463659826428,-0.05729081279109374,0.18230519488790245,-0.0157960202057012,-0.08705803574931507,0.04330115810510025
CCL3,0.06785953879842951,-0.0080649294017552,-0.006043273700844363,-0.05692139647710552,0.03699696041930239,0.17677858417903358,0.04421357388137489
BGN,-0.06284031090904796,0.11702604083977478,-0.06757757343357876,0.1761680743228357,-0.04343436509304236,-0.059493373444354604,0.03227167936048226
RETN,0.07111087354068493,,0.04004085560044398,,0.0688481862656262,0.0365262223323126,-0.04199746003093157
S100A9,0.05298099873065679,0.03522553720830549,0.014079118898509851,0.06955936874510303,0.06893093793715252,-0.08708190687643055,-0.012057707832653666
HCRT,0.05602256968932719,0.058783483869823024,-0.0008993888501196274,0.032919062182896204,0.03968180202678309,0.18174901358128645,-0.0055860545432265775
FADD,-0.00525434663024176,0.10325833654866172,0.030923000191496873,0.01613931561098721,0.027250979862287198,0.14413467179913958,0.1092062646525837
ACTR2,0.043151981036868334,-0.06008261155915751,-0.020016163976705886,0.010230557658187776,-0.04977294498307285,-0.13140597248497043,-0.03185949751965256
BMP2,0.05390557019790958,0.021578663564938202,-0.011942301846920075,0.0582116691568176,0.012064348913299607,0.05135744297300078,-0.008464180295739629
PDYN,,,-0.015951112600070025,,-0.043625019180752726,,-0.016971299583172693
CD55,-0.008560027125932084,0.0562568715968307,-0.01574938249309371,-0.050819143789371635,-0.019430556990886295,0.009959336198835015,-0.006497111609340149
OSTN,,,,-0.01661788075551183,,,-0.07442879377482403
PDX1,,,-0.02432057895656401,,0.03246463115775868,,
CD6,-0.03815064814889067,0.028439859815873512,0.00411602970360254,-0.021367655997020445,-0.02013389554251195,0.061308617773862546,0.0024463542521953757
IL16,-0.041282317287982005,0.00834697172777612,-0.031684164848781594,-0.017335676790846275,-0.016910726409176038,0.1389315069692678,0.014336897424712782
LAMA5,-0.07667816323217087,0.026042825847995738,0.01985444756257474,0.16420176468557116,-0.03148157724589638,0.020266389782831705,0.08879833893048342
RGMB,-0.03968656998744919,0.011702618441910227,0.0734188863365836,0.08777637900022126,0.039837792783067524,0.07214899379242394,-0.11987383568198413
INSL5,,0.0030281941830265302,,,,0.07442437425235342,
IL12A,-0.08586465818114115,,-0.03496627738437164,0.02081088196239199,0.12647081903205545,0.09641653287508625,0.07015785937517686
S100A8,-0.013097058872361652,0.013668106771066212,-0.007285941205638274,0.09061562601554655,0.0993194770722973,-0.010391652758845278,0.022441176146152444
TAC3,,,-0.04416486873560572,,-0.03960593011017614,0.09256139812444444,-0.016259871746271137
TAC4,,0.025661182613853882,,,,,
MFAP5,,0.053350808708789804,0.08591086497392364,-0.022940953155018977,0.06501657207792311,-0.031436027128640735,-0.016031009865869292
CXCL16,0.0014154343543294951,0.06267556647292867,-0.057733204076484274,0.013959551285748953,0.0010174998047806107,0.09450855065433733,0.07110770278475735
AGRN,-0.11146882314865483,0.10897974435057352,0.01857412352620865,0.14593309492027448,0.01772306603945509,0.07039398954382954,0.07276038981196246
COL4A6,-0.03929658870382044,-0.05337912050239467,-0.0056792297798688215,5.460174074226049e-05,-0.012520177124114311,0.12921859557298232,-0.033701115395226584
FST,0.0038438949276830892,-0.03029422059091231,0.016267619420455022,0.07856166015600598,-0.047402330508905625,0.03598062893230668,0.01871992750555796
MEGF10,0.017494117430732373,-0.0472500103055556,-0.02041897842448679,0.030748301910501822,-0.033984015433144873,0.15896620934116776,0.0006085114892693482
C1QB,-0.08079915499580345,0.024802523216734533,-0.05140705970700511,0.030538922195406527,0.08036567484357092,0.11602328773617658,0.10999317285606883
HLA-B,-0.021250562756716624,0.04089551745362722,0.06024149156539289,0.10492928376006082,-0.019265512275208584,-0.02084795461911895,-0.047293709117608024
PDGFA,-0.0022118156279793935,0.03922776393403761,-0.033907515621448794,0.03696122098365198,0.0451494893709653,-0.06577937297463558,-0.016966364183137447
LAMA3,,0.010153119977146676,,0.08617508992651203,0.016452456153234922,-0.06757015620025325,-0.0493467022384647
DKK1,0.007483961352124218,-0.0028339205849692143,0.028960622774054597,0.0428219396043115,-0.008243937776682225,0.06496057767733043,0.03993427663724078
INHBA,0.027146499119425155,0.010468081886856875,0.003378519589899842,-0.046968884863917586,0.047355540339362595,-0.021631233057187997,0.029916271476982368
LEP,,,,,,0.004748727056206924,
IL7,,0.07628496067478602,-0.015443452476081844,0.09577292837363371,0.007640279460678432,0.05818928236589131,0.07247600465419005
FABP5,-0.034051376725777564,0.04640824851802332,0.005006247598998652,0.007305176683275682,0.05803750360033692,0.10631051103792773,0.03197577921427797
CCL4,-0.00422538673498635,0.057989311388208384,0.03181601154158014,-0.009779008463191253,0.06922836595358205,0.08053143781378556,0.14742370491456736
FBN1,0.033794344002144254,0.04194432883463026,0.03401704992250251,0.11689559776844781,-0.03209008392975718,-0.02644053659667365,0.051209184674508725
TCTN1,0.02152248860286229,0.10676729649408936,0.014972035059673048,0.0359531247831702,0.020410479076911757,0.06229878560359265,-0.04627873444502641
NCR3LG1,,,-0.025676590440131524,-0.01761349985204992,0.06794080947692108,,0.05891638976154032
BMP7,-0.05317797754337491,0.004201569257964006,-0.01861840987200212,-0.014513194371864675,-0.0523463725772435,0.10143885515787704,0.027881251974709413
NLGN2,-0.06758663014816083,-0.0035480127934083565,0.0025105300156175975,0.022800663746951857,0.05763652056296271,0.08463105294127513,-0.01697410418787289
CCL25,-0.05746549347639643,,0.0033576154465171665,,0.045930357150941674,0.025777051683106265,0.012334566830575735
NPNT,-0.053130329243092016,-0.005744687808430314,-0.025488042679931603,0.08344728012385245,-0.04843646795744526,0.0686032466894325,0.048565639878128765
KITLG,-0.08804593024049273,0.08203965269678457,-0.058713067050901964,0.023896730437609544,0.029333481243638534,0.02136106427106731,-0.057561739703010345
MADCAM1,-0.011318812371852028,-0.03910066633054339,0.04776698865736835,-0.0018300709830478654,-0.003877307583701995,0.06282701886539203,0.008126114270794701
F12,-0.05884431217391635,0.03350290115317593,0.08340657955411844,-0.006352208924203468,-0.006959827225933381,0.09218894596562402,0.058412409722357825
S100B,-0.009198041387216813,-0.11106395946003135,-0.017103796220771465,-0.08142986801529836,-0.03912805128281198,0.21838510436098355,0.06933250682409209
IL27,-0.03642074277076303,,,,0.0653018672558805,0.05987939899414494,0.029165603957008752
CD99,0.01628560797651516,0.022776866537310467,0.0036047797553910104,0.004668893486714191,-0.04020953223960528,0.08810072595082223,0.07852975727377673
PDGFB,-0.010551328305275057,0.05647724431843897,-0.008596177868580017,0.1491912488167873,-0.004426098785881084,0.04550635708306483,0.10448890651913587
CLEC2D,-0.015568711525596017,0.03958491670371311,0.015478774428730552,-0.033583178850388626,0.027182869542691116,0.031287837734225284,0.009311721870859546
F8,-0.017098193115338535,0.005013624073694337,0.053123115461728376,0.03591857039146651,0.002440165016231205,0.20677809407289674,0.04048290331670948
C3,-0.15460062980847003,0.004256205405429259,-0.0519549980876231,0.0022242750973335253,0.013353019090026246,0.047966151206332026,-0.09847663005817718
DLK2,0.030811059447450374,0.07940102490101178,-0.06729948031627084,-0.01878896833024269,-0.014378549356598587,-0.03806562882846212,-0.07060736949447874
TSLP,-0.00963407707907918,,-0.025676586422185534,-0.0313643754359791,-0.0004967142979294575,0.03531377732359438,-0.008738723745010385
OSM,0.16869209934601995,0.08111522443891173,0.018879985419547506,-0.04085998898640569,0.008488297790054288,0.11678188999976809,0.05130313604544241
PRND,,-0.031062085240330238,,,,0.10369353327611078,
SLPI,-0.07830930035544326,0.152573599572705,0.010237518969594933,0.11333492382537248,0.023846252789748362,-0.030090561968276412,-0.020109780852408644
AFDN,-0.09300269371905505,0.032955080222583415,0.025820493747045183,-0.006420522212757935,0.02133040745949684,-0.02628020883256745,-0.03439717647911434
KISS1,-0.04035748278043153,,0.06042851855723437,,-0.016985108970345088,,
ULBP2,-0.09456475260140856,0.1027005707582093,0.020537777787109076,-0.026344815348389575,0.05624999495118405,0.03414788036542969,-0.04186687121067608
ICAM4,,,,,,-0.006878691769122058,0.035657820178283665
ANGPTL1,,-0.0019454452860686471,-0.026332475927858378,0.01301220323103877,0.055910519128761875,-0.005964950548630489,0.033550701198817985
LTBP1,-0.05405134788116302,0.03724190374334587,0.026598792446406755,0.042571298662628286,-0.02254911420810988,0.05302666851811991,0.11013997574863256
NTN4,-0.07465079778359035,-0.03003460389608886,-0.01200368875826902,-0.0006117182551921776,-0.020360063312787405,0.09994027988709242,-0.006770924048167694
APP,-0.08267668023470687,-0.04553705666441573,0.10142755966436356,0.09529947308289448,0.04762152893183449,-0.04789856265001798,-0.095666899464238
RIMS2,-0.04692518704373918,-0.021725645074335387,0.021282352650513942,-0.024782967695648903,0.10452240375236277,-0.05152798569243659,-0.07767261496441662
WNT7A,-0.09600864726667255,-0.007232384983880118,0.04469057502156806,0.016417179479303406,-0.003646254496138592,0.04074690027134972,0.06856604590112031
GAST,,,,-0.020329366642678835,,0.10781060978198724,0.04658177982731058
GPI,0.011806496383811654,-0.006317057922712613,0.06503017764557624,0.028466187490639325,0.0577821143543467,-0.10514395768298966,-0.1352139477701163
IL1B,0.08228901484917668,0.07992977541682472,-0.018538025678387932,0.10086128196704958,0.008564139141152722,0.10688260911607017,0.09441601478614794
SFTPA2,,,0.03976607411330146,,-0.030443836654993384,,-0.03108917704976184
HAS2,0.02311723155125339,0.05805755942942778,-0.017134113970036453,-0.0010928177503837391,0.08055165476825533,-0.07506869383671723,-0.04236211687010943
IL11,0.09555468695901553,,0.08665395052137516,0.002804949606024972,-0.019297522044072774,0.09216798802367522,0.06490011611262478
SEMA4B,0.06587902654139825,0.04170889884978468,0.06239851817435332,0.08118366510099678,0.023809934004709266,0.07972401583509134,0.018957539776968513
FGF12,0.03837909779060546,0.04572271431219924,-0.010950717688315457,-0.008625872277711985,0.03208561219190605,0.13692688903602354,-0.056236189507387964
CP,0.021581304750965216,-0.051337476553686506,0.034714038955482994,0.005300641894622066,-0.01843607147179352,-0.023429856352534743,-0.08248846190187935
NLGN3,-0.09627141300768328,0.040358587347117045,0.03092055505610604,0.03715475586849622,0.08578054816419034,0.18773648226351736,0.052325525067538035
GZMB,,,-0.022602694715754486,,0.016508750091391234,-0.0005631539371089312,-0.022279262712232892
PROC,0.06384367276515136,0.13541988917740222,-0.02230528267668117,0.0039824149879916036,-0.03095238002554101,0.0792850180536846,0.05133519571786367
TNFSF11,,,-0.014905255564493404,,,-0.02233097423536498,-0.032417935193310314
AGT,-0.10576174476539389,-0.01841511206018394,7.282621742333493e-05,0.00868166188361726,-0.08524362085815203,0.08829057856938465,0.029100188791941206
PTHLH,-0.034507597044649105,-0.029078292698650723,-0.013672099016414162,0.009297569126562,0.041208436535897376,0.03933828803411167,0.04134303603774947
COL1A1,-0.010543708638731069,0.08872234814915654,-0.0112144964404499,0.15373307939480596,0.056430035458546295,-0.12407032607615907,0.041992006585704095
LAMB2,-0.060305653530027724,0.04734095422918311,-0.007597721279677247,0.11753151630775818,-0.08335352234991933,-0.004477866362034364,0.07554391549891575
DSC2,-0.05594300354534581,0.023659124406266278,-0.025768231601090992,-0.0007911973666029409,0.07910373490160462,0.11767167827594945,0.0956410785442297
WNT5B,-0.05988448165278765,0.03415591953489542,0.09233022864264571,-0.04073916020432709,0.022085558801550265,0.06972301782981814,0.000714168064084992
LEFTY1,-0.012801429507610674,-0.0332768753821131,0.11460757133215613,-0.028629871814323055,0.024586965731914916,-0.013965205502737508,-0.006716711368525799
FGL1,,,0.17804332619183452,0.14589041049373566,-0.03358536330831826,,0.12417511500393269
CXCL5,0.0061138149565623575,,0.03604043114102534,0.13891396431187472,0.02470743848565137,0.0410933528862994,-0.061543939868725715
S100A1,-0.06488222275022631,-0.03561115366938882,0.05787027523168933,-0.09507726256628789,-0.05566629840912149,0.13057404524950353,0.010797086445632292
C4BPA,,,,,,0.0028536088824151107,
NPTX1,0.11427962314837173,-0.013632955662999074,0.06784515466827871,-0.016871926442958835,0.05713717145479076,,-0.13903715333863795
TGS1,-0.03581676840996811,0.013551407456968725,0.04222922612973844,0.007416327213109287,-0.014491951160004362,0.09938036580577052,0.009662548396238896
SST,,,0.06390203396094578,-0.006057056769863146,-0.01119966209974565,,0.09183639646631199
IL34,0.005490390395895763,0.08289294391761672,0.03488665275442933,-0.042762106121724194,0.013040623952346574,0.12064503890808535,-0.010768211004875164
DHH,,,0.008632429884675965,0.05783737338808109,0.00800995577996404,-0.03269470383302018,
XCL2,,,,,,-0.024406539692417253,0.1007772150455544
TF,0.02172117028918327,-0.0582654771274689,-0.04004504312452123,-0.07189694253932236,-0.03208374525759523,-0.01733467588070646,-0.10962835892769236
IL33,0.0664321542234327,0.048089325545156145,0.054420045382557854,0.035037902398828834,0.027436673267534094,0.07318891036056141,-0.004210967592389949
RBP4,0.09422756769893717,0.04719048256166561,0.07456312967830697,0.11059690797694388,0.12277821883999282,0.04057569075983738,-0.057210495015206204
CCL19,,-0.01915729434218155,,,,0.049106709340060804,-0.036564381497855465
CCL20,-0.05705538385569783,,-0.041982382847409246,-0.01878897104945793,0.04374270796766414,0.032702914804527985,0.03995030783885593
NAMPT,0.08419421220281069,-0.02037428435361616,-0.007551526558849298,0.04602543248938203,0.005737641037867094,-0.10085262448367048,-0.05342242290677981
