,UKF248,UKF259,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
NXPH3,0.017337796902367433,0.0316840486080903,-0.028624986030186053,-0.025194632614152578,-0.037722178889900614,0.014180893175639071,0.057092979235545654,0.005006952462125272,0.02534116871780668,0.019931266766069915,0.07442642482509346,0.029145646700676698,0.16619908781800363,0.13516059024769633,0.014064186293704066
MTMR4,0.0004619330223883025,0.039795592718998477,-0.029904875409652518,0.005811399265661894,0.02839708200809394,0.04427082120398964,0.048691280858224106,0.05533534571698933,-0.029007182128096505,0.05050372183764477,0.017565599544075355,-0.007575488148343772,0.06092003526018405,0.06227229098261469,0.015704083153512172
LAMC2,-0.020907544028533148,-0.0442543944303837,-0.01991967211761072,,-0.02903666060845921,,,,-0.058725052678924534,,0.06448654387275683,-0.020994750475377067,-0.002058009471548097,0.07111926772106197,-0.05206659810511724
IL10,0.04699997047756337,-0.012601780137555354,0.030344460523361688,,-0.012543153948288133,-0.01773941001408517,0.030202153182704822,-0.049530405792337334,0.05408927683290951,-0.01978826332888575,-0.0039019057709842194,0.20684745315435335,0.0694604987562592,0.054737789669293685,0.09170784543353032
SEMA4D,0.0891901344863447,-0.011153320783686513,-0.03819244488068894,-0.013745267538255758,-0.021383358978445524,0.011009434023990223,-0.01295119398698059,0.08231269156916236,0.02172775786313111,-0.10486858433624693,0.023320827481662344,0.04783068648240637,-0.16386865215136132,0.07317056712257648,-0.025998540213264483
TRH,0.10486449438603304,-0.011416417862625598,-0.016597889029307977,,,0.07219338315706555,0.04869221769522064,-0.06378007312728354,,,0.011381851792822454,0.016371981390280305,0.22957331966891376,0.07914253528508508,0.012453827963498332
SEMA6D,0.021263503359255524,0.008132605887151732,0.05737382829130314,0.048335583216153874,0.0016199452686996815,0.06461583724433667,0.018885907344362664,0.012954911369609063,0.027774757708677354,-0.06513794887167346,-0.020119435724786937,-0.002197774178170236,0.015860189474545868,0.09178051722208938,0.05960037851352039
CEL,,,,,,,,-0.09355168780310945,-0.013105278908262378,0.03710838063871334,-0.03494763448910677,-0.026100068990483137,0.08162628554485699,0.08042581867519986,0.12780556524660144
PDCD1LG2,0.017993094255215482,-0.023178664756984237,0.009431623418774765,-0.02153084039436917,0.031635124398416245,-0.030345367910193752,0.08127228558276696,0.11567705121278647,-0.01888237514790105,0.04856911970817511,0.055203326921516145,-0.05870223160364814,0.07386958727341432,0.06584802528166833,0.10813392765878843
SPINT1,-0.023776941108101024,-0.0041635950618759115,-0.009331532833360943,-0.027860846883180277,0.006911318487423387,0.08992294191084621,0.09651160011338823,0.07650893710812517,0.0809590794802121,0.07871542660598783,0.11254447968078336,0.09820868196249194,0.05635100914990231,0.11192843068064501,0.06867649019166747
CTHRC1,0.08158030264660263,0.007173448292886194,0.04240907168347277,0.002559120688743064,-0.08428840578523286,0.05534730517014854,0.09769979984725204,0.07603783626454863,0.06612345610112794,0.11476625519670101,0.12602291995430023,0.0067454723806862,0.07601649935127493,0.06617495251313649,0.10293413044835582
PODXL,0.11385202404226828,0.03877914467224038,0.057917834548598966,0.026315530939368083,-0.0412820630686493,0.0304267473944921,0.1934215591958883,0.09652920150568814,0.12406985086063084,-0.003520765385274204,-0.013512784114495751,0.01016614275210325,0.11815075724180014,0.05420381353336027,0.07782380738847995
JAM3,0.12114373116397048,0.0888896363844973,0.07445736897874258,-0.008328416746138592,0.045358069857062776,0.10104321515957415,0.06873005711988192,0.19315826690323007,0.024771333566498657,-0.004748570542341066,-0.03646392911993731,-0.03539329256437624,-0.1312914857550021,0.02291459947052549,0.07033826060815512
TGFB2,0.054614869344894616,0.037808500310653075,0.02233746861518196,-0.021381727397016093,-0.025826576486147695,0.03685750711567142,0.007778374702717043,0.11953564799370078,-0.014782452596488495,0.06372819051887317,-0.00202783642031287,0.0017734087963619885,0.05683441894821338,-0.055488321108247494,0.027829093074654816
COL18A1,0.11557656589873196,-0.06557463516481277,0.03677525800801762,0.004251190567429065,0.02058360916445046,0.031240375099824243,0.040957495999745824,0.044405136671076664,0.13029449300589138,0.05938247079009724,0.07550884001059147,-0.0024569057262581167,0.13854262086232727,-0.0013775538395292993,0.04641127982634186
NODAL,0.009088834406951397,-0.04251644429784314,,,,0.023379012520111136,0.06375217224739038,0.10726054289045758,0.16548563452384046,-0.022116850362354504,-0.03449884470057544,0.0013327323914107895,0.007870673853014442,0.02405676660178168,0.04598720898914523
INHBB,-0.004740852538216902,0.01631646266033787,-0.025009613950928912,-0.02742278242636439,-0.01933359702279264,0.0600655429243619,0.0748241074434919,-0.012778053997035285,0.08854107250729644,0.07745061246185471,-0.018510860378003605,-0.04421163322820739,0.04720758448287965,0.10781193853688306,0.06737639695243829
LCN1,-0.020907548732815685,,,,,,0.05757964752003451,,,,0.012188095523023653,-0.018648623300013878,,0.06613397322320343,-0.03652027635478255
ARF4,0.020343913627562448,0.05613383355635011,-0.017845246594202245,-0.027364653229068437,0.07777646827470619,0.036064552201444784,0.06521657017789204,-0.043711766507979366,0.06834456227302954,0.10167366481821803,0.06455888396026783,0.047061391592256224,0.09841494623610222,0.004937468393098633,0.021457080999117275
CXCL14,0.012926291728380225,0.0020114005572405536,-0.009294749952712832,-0.036050597118336414,-0.023830986558357397,-0.02400948197965725,0.1191281401291813,0.1268427175907633,0.06300529683370638,0.07124636039995406,-0.03572870852221361,-0.035481163791620966,0.24518800367593444,0.05840289056701499,-0.06265604477058363
LIF,0.035532082617413176,0.047543877196606237,0.07262770701919613,-0.02021127505745111,0.07890579968721599,0.007871650914423226,0.1847537057829617,0.06741896398557058,-0.027716374136313036,0.12016549118778116,-0.03380837554234376,-0.016513274424600505,0.21247871637378613,-0.07929721982154574,0.13511676927761315
IL17B,,,,,0.024134615825230698,,0.021881119800217255,0.03935055381099754,0.07911926810793866,,-0.01874847472597067,0.10610884574510553,,0.030157932828881802,-0.04129119315436901
MMP1,-0.01701238609045927,,,,-0.052145639218695354,,0.1564260459933893,0.11799868404642563,,,0.0465197755568698,-0.004685086890535339,,0.04671213346241624,0.09569786889498286
MATN1,0.0490340300328433,,-0.016021950004095627,,0.019909380674925037,-0.016135661489936986,,,-0.018277529903063576,,0.05324659593198292,-0.019419980591834782,0.10773535944260848,0.02623158917080369,0.035743184530013385
ADAM28,0.026212165012725178,0.031236120218006536,0.003361257322079801,-0.040836674270312324,0.05432903796934946,0.029713851384792888,0.0779125353097902,0.04368998231144393,0.09724024785940302,0.012574600004467976,0.03622700274686802,0.001349566338304474,0.05693717829653264,0.0332791003687793,0.05114126952092087
TCN2,0.04822747379114877,-0.028004376958896505,-0.0274262510311326,0.03976264727827875,0.051882627565926556,-0.004335326091780878,0.03531659466089271,0.046888852659547,0.01898321568947578,0.018145167167601402,0.1099292653313368,0.0004997274455356093,0.08971916244543429,0.020668859600593927,0.022461319800249197
THPO,0.01320429463027809,-0.04399852403129819,-0.03289236863637548,0.006568589641469266,,-0.016135663343481068,,0.012134916496430777,0.04539095558605457,-0.03438061421622816,,,,-0.0074870004501280205,-0.002698428476376119
CUBN,0.020862126117561754,0.030530734717541766,0.014629051391654553,0.05736128666014647,0.0169111548450539,0.014630837849279574,0.017125282129376352,-0.08230864960986964,0.10753301733366981,0.0959624464770835,0.04885114316411119,0.01975633996225622,-0.0007569449597267179,0.02093102192485245,-0.00877156110479205
TIMP3,0.03789973962099656,0.003557191777952734,-0.023539524004098377,0.015959414292538193,-0.026041812448431068,-0.006617869814138112,-0.03468945622659591,0.05521808686305873,0.01960191943975319,0.06333502397406628,0.024144860310450694,0.04287605150172358,0.14647844843717223,-0.006176908599760357,0.07525929748096644
PIGF,-0.02068376704179816,0.054756322100666305,0.012297769718625305,-0.03236062477299734,-0.029368039946948074,0.038069866822817114,-0.005843979315972291,-0.0405739820348375,0.09734957663577279,0.10110525118309191,0.0028752854932897285,0.02834801189740784,0.09303497410250748,0.08357340469682328,0.0011188539354166905
CRH,-0.02449568256204076,-0.027718439002107857,-0.013936503783716223,0.0108451057089585,,0.03811579846830872,,,,,-0.03792849765288746,0.027473540994684947,-0.012625145853645397,0.052495179552145,-0.017639824692122042
BDNF,0.010282566588233287,0.03944201034497128,-0.007693139714301499,-0.025805176496681105,0.019092665065685844,-0.01817290116028754,-0.009874124681030383,0.0066175307336475255,,,-0.06796019494600436,0.022974153112445782,0.18232731431083735,0.07299819016442843,0.08369653219471994
CCL5,0.0829587831713757,-0.06650226772535846,-0.011138072821289386,0.01205756899296001,-0.01653837487206946,0.008802098248049542,0.08692656799832424,0.1041977345359926,-0.10710929129869046,-0.0069143900550278255,0.009822292918757173,-0.03526362376358956,0.05813878151095253,0.06358215186837693,-0.0065227009346658545
GAD1,-0.0033028030161661314,0.008183679959267227,-0.036224656827068116,2.4125106319904788e-05,0.021682616157740146,-0.050096838673584616,-0.028486014160829503,-0.01302403365246844,-0.054404620782824334,0.047283472348572796,-0.027771013944681382,0.04119069910893661,0.016598431424829876,0.12766180058038917,-0.11135009359827674
COL14A1,0.11516743215168466,0.04025368170289481,-0.017889511621848923,-0.016924525603447125,0.08091911931013403,-0.00979512830890993,0.012583362602967059,0.13189328343530277,0.0986434202416338,-0.0018888121913714843,0.04281754189237964,0.08265237942491718,0.0016525428114686574,0.07006071723349445,0.047004721234944515
HLA-A,-0.04116944440513332,-0.07323947690891162,-0.0037374051161887666,0.10603418226524532,0.05018023138409918,0.006353283073265958,0.04545241642581257,0.2022212931464736,0.12911873547158864,0.05930544940492497,-0.013692212268322465,-0.07390867828245784,0.2232543532545664,0.060810646598145106,0.06586673329367242
CD5L,0.01708100261296193,,,,,,,,,0.03729689125212621,,,,,
FGF18,-0.022164162706195194,0.12079302530453664,-0.017168150644891987,,0.016052539633563893,,,,,,-0.026108229786285245,0.028726758441819003,,0.018230591293715844,0.07546310184763416
ADM,-0.09822599893554812,0.0076211611206236695,0.06414070097467459,-0.006779264643066299,-0.04008121662669392,0.004015126251177341,0.11175243869170243,0.006447646049343913,-0.031396252328253646,0.0955320278684898,-0.03808136122741931,-0.06835679749275458,0.03107572134104184,-0.004459521924251009,0.06929257986053965
CCL15,0.08953534584251363,,,-0.029947290732941768,,,0.0528709416044392,,,,,,,-0.028264679899146945,
GNAI2,0.10732291499436164,-0.0505053175632672,0.012245919944487616,0.015158231107875992,-0.03510088770802505,0.043668975426479316,0.03442865960718669,0.12163749377743105,0.11426358781522979,0.1000355072534706,0.0539010813284172,0.035834851767574796,0.025288038633156047,0.03381141300682456,0.07502729301730439
HDC,,,,0.019949695716638245,,,,,0.02404801449656242,,,,,0.15302422155606785,0.12802907994078094
COL11A1,0.019859347905345756,-0.011454348365114952,0.09222233576720187,-0.00397285834210037,0.032052260022453406,-0.016099353341632688,0.07483596647006237,0.0260913768451563,,-0.004620097574554075,-0.04503471337976824,0.023183305933705076,0.0327745442954153,0.05762012646909629,0.12818177572755843
NUCB2,0.0029422263804051068,0.014294403974168639,-0.018951582536578884,0.02865531796943987,0.0038537032157266323,0.01794545631965654,0.030223346482673136,0.017317076339172014,0.01269546371132469,0.0173710159235151,-0.058286138816784044,-0.04936687067644506,0.0015571170597095008,0.003059837404964698,-0.030531216568466104
FGF16,,,,,,,,,,,,,,,-0.02277577726666532
CXCL1,-0.038311963481354905,0.030156472908913084,0.019762997846504232,-0.01913901898383864,0.07059013518833497,-0.021889971440386354,-0.013468350897956474,0.024265152672207642,-0.014796134824863486,,0.028864476184441424,0.011829878457430021,0.05220559241012521,0.14208597829583283,0.08579335608935836
VCAN,-0.009722894455171341,-0.03258093438722962,-0.004285579052684049,-0.037306107711237296,0.06911416000945642,0.04602706734242934,-0.08725267174306905,0.023082813978691875,-0.037359963726570855,-0.010918679045835733,0.03398081272417697,0.06861577190146094,-0.05835383402893162,-0.11517102533969455,0.07390408460378002
MMP7,0.05556288312113877,-0.010669582367103648,-0.015823222647910678,-0.028967112789891055,-0.00217679360089553,-0.02493931157229682,0.06744849300887491,0.07940176655748053,,,0.027108863550331836,0.010290189859565885,,-0.078843564339407,-0.010434325209363885
PTPN6,0.06304309228707372,0.010646323125594612,-0.04222533527628938,0.06682696865695596,0.02261692249084976,0.06598037427784652,0.08144723113035701,0.041995868981651065,0.027321870632014893,0.010510076827299724,0.08336356530228675,0.014843318241572598,0.01841472533079291,0.07223211824137166,0.0752836123576315
PTGS2,0.015457874547405543,-0.022201086683676683,-0.015561593996455661,-0.011352243294510173,0.03307254157046549,0.028058642379634426,0.06865868009971418,0.0022133327923620975,-0.008390978300950841,0.08561492393360393,-0.01699668914423199,-0.04933059845636367,0.00536115974345194,-0.016110193354614805,0.08225759626706183
XCL1,0.02459406991249932,0.0004955877822260155,-0.014864232172408473,,0.04546325461820812,,,,,,,,,,0.012143807344357169
CD58,0.05019001978565681,0.009079472632498845,0.035431013660837535,0.006962730617180899,0.00872220544393346,0.013668652820562904,0.06080585892630613,0.04137972109105177,0.145819018752587,0.058201212824192376,0.09294194206253548,0.08085698372903201,0.06399827848250052,0.10819916757477921,0.021140751316892057
TNFSF14,0.022132619521087898,0.06503283749252173,-0.020820584072157405,0.0597583303542582,,,-0.021194580966578336,0.04514136309603502,,-0.016873551550236406,0.14719587432227238,-0.018241340944079906,0.05658419855229621,0.014550785467239761,0.05394701689623301
CNTN4,0.0030002277025957024,0.12650851865301813,-0.0022034247410644414,-0.017871939000005124,,-0.005687718668056665,0.028626860747461954,,,0.010512974509523942,0.09132100782180408,0.04420390399342286,-0.0510731170706494,0.03589405251767175,-0.02628243954067765
NTF4,,0.02033440283236485,,,,,,,,,,,,,
INSL3,0.046290104464083145,-0.022022088182807553,-0.018245839931238097,,,,,,,,0.1802573856390353,0.13679241129614655,,-0.021365113143641555,
BTLA,,-0.026068859772972644,,-0.00043728339135676205,,,,,,-0.04404184635292373,,,,0.017675171144173052,
MFNG,0.09537936570011613,0.017077203320176024,-0.021830469041581858,0.03913664907115858,0.00030229221331728876,-0.02129286411434484,-0.045641518888221315,0.1105065942374723,0.03704478594567561,0.08267544215081496,-0.027652901475774243,0.00388417122093431,-0.014942567775924625,0.05193591330668857,0.08242519827918804
ICAM1,0.006320570140908775,0.03263365999790308,0.006118400637048199,0.03195789498535398,0.03872700096708246,0.01991718923496747,0.11660115195335381,0.046859976225716415,0.02415222764685423,0.0849327206285753,-0.0008675781952133414,0.004854654804481754,0.029469869193860423,0.017711908463695403,0.041711861674860094
PROS1,0.06518864180971962,-0.03302598273802589,0.0070664368828328925,0.01236849035694422,0.04180246583002633,0.035907915141663,0.1105169923990425,0.1527075759705344,0.03601752052922315,0.0446494690384875,0.012159750873826713,0.002422580727140639,0.23858986717532743,-0.015685484346902933,0.02629476670382404
CLCF1,0.03733134877130247,0.0074880826626306084,-0.013980135645891126,-0.021342559096635273,0.120628950681237,-0.048052894683433885,0.0697389003810948,-0.08532732030091775,-0.02722615325630049,-0.03967102535645708,0.02468117355794929,0.052601987181882554,0.07006451968165335,0.000995589418144932,0.06872891462221913
PSAP,0.07878213628129774,-0.062299975404360435,-0.026876413036792324,0.015032788311457327,-0.04785554675883424,-0.07454688834635559,0.11239522579739593,0.15718868039262648,0.0717858883669514,0.06355083103337746,0.013941617565354997,-0.05242184572997103,0.05652133610819553,0.03856110435253887,-0.09632967244344497
EFEMP1,0.09931489370039821,0.0790020900598645,-0.0426854708723017,-0.005300008868872058,0.008402769503839828,-0.005291958623936265,0.1128342969038495,0.1383327127480295,0.08213845488397496,0.060509248541752395,-0.01746985016508021,-0.012513094904272855,0.005653253257833539,-0.12746204320538584,0.00198311711518765
C1QTNF1,0.019274192359647356,-0.055507673669483074,-0.007970222994323593,-0.027206560272837188,0.0059490078209041945,-0.012983284118425188,0.036526488558781746,0.10473665851894495,0.02464159630973283,-0.07450484365851351,0.015223274327515189,-0.04936079311802435,0.16387959963259754,-0.024174795173913504,0.07279030693845297
ALB,-0.0008923658461687909,-0.0017444573604957626,-0.019919671607718892,-0.02123219189766432,-0.01892317693404181,-0.025265591197770543,0.08196050208045698,-0.0781745627499856,-0.05094926788706908,0.07593653104776321,0.050596735721807576,-0.042233972996316385,-0.02189723622968092,0.0356562856051836,0.007900003249191247
CCL13,,,,,0.17528386267164153,,,,,,0.05870984188711596,,,,
EFNA3,-0.018557432249259955,0.029902936403766702,-0.010817809176427705,0.03891441005984322,0.009424937881213055,-0.006920242885634684,0.03796622780164297,0.1006623935097487,-0.04842851525414739,0.05283706078015043,0.001775728691885548,0.0017847393171448905,-0.014624317017109164,0.05694539617723917,-0.0056536753938074185
DRAXIN,-0.011616829439552657,0.0014913199241385889,-0.018574108026945244,0.017208923725147388,0.07126798443187547,0.016236591607209958,0.03376895335206895,0.0950866580145151,-0.02870108664217131,0.09067117046101004,-0.04837658838835472,-0.03081858888540661,0.12398158356324097,0.095928729550498,0.04110095343658677
RAET1L,-0.018732277616907288,,,-0.02041930557576572,,,,,,,,0.09004507476319212,,,
NPTX2,0.03669426507624766,-0.006602826114229953,-0.06040883687042115,-0.03556937265242317,0.0534620746560214,-0.025131662944547314,0.029048824422451883,0.10350831708980694,,0.0006613784168313274,0.02968715955392062,-0.0025266007392490365,0.061514438610128244,0.13395386192727676,0.03643239127989419
FGF11,-0.05671950701182495,0.0419646498840057,0.025453268066754534,-0.0386418671415545,0.022451005355568036,0.028321273796368614,0.049783628110689405,0.06014237345380971,-0.09318926747280482,0.0717685748875323,0.0680626671048002,-0.05315677225365206,0.07290742313591994,0.045640163839537326,0.09116890551381551
CD59,0.10742856087530622,-0.023267881180741253,-0.01619335648753657,-0.00393240510743927,0.08595666505767321,-0.04302475226940084,0.11267983660947846,0.1209180767975989,0.057188751405014324,0.0608973570378971,0.0193788486695296,-0.035845604503848834,0.03826419455426586,0.017406322499807395,-0.0002001398864283549
COL9A2,0.049448978403864995,0.07108206929154802,-0.01776654558482707,-0.005288014515363907,0.03817871101406359,0.016423929224733475,0.03042719278660855,-0.04933947359166921,0.024468388401678327,0.06159177855728649,0.04176930696768206,0.06620043944277186,0.06886216580151182,0.1332063120316093,0.08136734879845997
DLL3,0.0417343447110577,0.027831477527147805,-0.019301633219669982,-0.020165165749229195,-0.024248530499457948,0.04222131288869241,-0.031960179417678376,-0.009178579395979696,0.04913962714891345,-0.010809300267071303,0.07168741556232539,0.07888345023636555,0.045187945533254815,0.12774193239311746,0.026311134855456532
FGF5,,,,,-0.028708624806966603,,,,,,,,,-0.018858891347681754,0.15247662944835344
LIN7C,0.040128773059898995,0.031381024370068,0.03636550092558775,-0.029462804522243983,0.006182250467758407,0.039722130328137206,0.03601461085801635,0.13557580640913167,-0.02789443261880197,0.06807704581085193,0.007504234794817596,0.006650444249879108,-0.008850781409810058,0.0679245008947071,-0.06310379524784127
GDF7,0.048611715839957596,-0.03170211629257938,-0.003362932360524102,-0.018693784627395987,,,,,,0.006450378124704384,,-0.015986497640349265,-0.06649990440308999,0.04870219303576924,-0.010832911017672635
PSPN,0.0663998748030609,-0.020304996572380222,-0.01641648754664569,0.05832478105542715,-0.005407766881764881,-0.0549392007221748,0.1437901815577218,0.05313044798285326,0.03192196278458576,-0.0034737849480487356,0.04082422304430438,0.07395679179965876,0.1310731926534693,0.1043070295063823,0.0009401640923946178
ANGPT1,0.08991838043063677,-0.0031355715536034836,0.006801426329633608,-0.01799901817300696,0.04024279300035376,-0.02557208720669636,0.08143193614571974,0.039249600211302305,0.03659915442412106,0.160114975544717,0.0022574722868330217,0.052823675563884016,0.08131912906105487,0.0321470775019031,0.004275074953265313
PNOC,-0.06024612423514199,0.04801247874331397,-0.045012962270386266,-0.003537833556620704,-0.01892317693404181,-0.03192707343158516,,,,,,-0.017000111910439434,,0.014619996201938308,-0.09200694475927505
L1CAM,0.0008536297420535095,-0.010677617580498318,-0.012968402278976327,0.0007035209627378144,-0.0007500409275651447,-0.05866767499593762,-0.010254459081273664,0.03881079547376683,0.03842618933947972,0.07285841213778278,-0.048782582313381444,-0.03001185392785119,-0.06497015223193502,0.05311492307780603,-0.16379802783444808
APOA1,-0.029375608540657266,-0.03429576379891056,0.03396598915253891,0.007994317742787038,-0.02267942570529612,0.058022837993654076,0.00898219618781973,0.004890673977775995,0.05636269922707671,0.15364161364300244,-0.051063790922791015,0.03498069264590666,0.17041423849026557,0.10096356369897043,0.07675321068039001
PSEN1,0.04708633064431647,0.015123101582509239,0.008513630499251131,0.0033291577701866438,0.07225754693878739,0.07447611564479512,0.06602883961935108,-0.049482100499231636,0.04904156298778283,0.004646958382393665,0.03622255686686704,-0.026875739537799568,-0.012066455473717633,-0.010212680341310603,0.08249317358760422
CALM2,0.05630193055588019,0.042318004235382706,5.031133469704904e-05,-0.07674807291129773,0.06943455310639787,-0.005164947951658408,-0.06271215157394815,0.037882974620414886,0.0625093175503453,-0.0403597145957581,-0.024726202443061288,0.07379702521389042,-0.08876498984072065,0.0828787634011981,-0.156024401545827
CLEC2B,0.10938166762667356,-0.003028568629453225,-0.04609097256175934,-0.0338868128270358,-0.046928788414741934,0.01353011160776291,0.08144416900614175,0.008867171752288584,-0.030916612459056074,0.04987276215207367,0.007421216149246379,0.01898512202485098,0.03769028046035746,0.0610848869610629,0.049498392976964616
NTNG1,-0.016130161952025455,0.012437799698079847,-0.039958036223874366,-0.026611714012732456,0.08193212308437102,-0.007968851472680599,0.08545612326824918,0.18139937057523273,-0.03005024645934188,0.04012427287942165,0.09351487145794596,0.07553258738382557,0.12508564185225962,0.11117852915011049,0.06730171665846603
LRIG1,0.08912979225708531,0.03954949699313498,0.051606845965137316,0.030156785270639277,-0.05689025334741995,0.03187146833503339,0.003575084361747831,0.09054620091108727,0.09712212364457709,0.020209401196955596,0.06178287246295308,0.11359784064505736,0.22491139993070722,0.08904773041567816,-0.0010435657364218393
CPAMD8,0.050982831259688895,-0.014363048402986614,0.006954641162363655,-0.026133151314590534,,0.038858353230166336,0.00213778702481643,,0.006748659292441397,-0.045490789100214146,,-0.017959539021096815,-0.023741523680379815,-0.013196701319827215,0.02616035960946405
GHRL,0.010325252414295879,-0.02781308828674576,-0.03548588248558458,0.08257361883847934,,-0.0042860696310738355,-0.06277683390665634,-0.06545071224155179,-0.060747222395503384,0.01644392802530374,,,0.011945152988072173,0.07175239885790802,-0.021418353058324978
NPY,-0.003983789508713032,-0.017505959549925273,-0.028772512384530498,0.006159419271416596,,-0.021556622615885018,-0.007763992695181038,0.09606663348185794,,-0.044455532114401994,-0.05591892117015415,-0.026566912740456503,-0.08157840378059754,0.02243916559231943,-0.07312904709701788
MMP2,0.12331640483804443,-0.004481827680903205,0.026035312644140666,0.030045630200116382,-0.07616707610586465,0.07805501933327758,0.12660680672504984,0.08289166038777239,0.051654385556033626,0.06367378595127482,0.0714331574798122,0.00609111348882561,0.17414567167095552,0.11475393580507108,0.08230961911641742
LHB,,0.029404780211824605,,,,,,,,,,,,,
PPY,0.07776190185928394,-0.023993189239113085,-0.014791306125613976,,-0.01750309483563207,,,,,,-0.0014321245063265633,0.01525093989813906,,0.05272195806510993,0.04197149888218555
ALKAL2,0.07521452160837293,-0.008606735058758306,0.0644316199024607,-0.025855148395271397,-0.027481413275283688,-0.004144626996458056,0.02609541163740185,0.0941935820263855,,0.008023037316311363,0.038427743598328054,0.030802884189314105,0.052370989113034346,-0.00011409697332938787,0.02307796827174788
CSF1,0.08039192658234828,-0.008433928373208234,-0.0011682479083098291,-0.0345541707250593,0.08466278951004148,0.020880023212539716,0.05469644585589528,0.10488949366647661,0.033964110931734896,0.08550825329927257,0.022392531748218474,-0.024193464737208258,0.08013120132016285,0.0677811044803206,0.1277326711998082
SEMA4C,0.07639005520658342,0.011187739310270126,-0.012750666347977783,0.04489870457072265,0.013591931790626432,0.05745422079428301,0.06485787133107078,0.0943972968413499,0.056464038051155616,0.04071843722860305,0.06629727576730454,0.023857329132743882,-0.01837797537522189,0.0681168058761564,0.007832031046990328
BMP8A,,,,,,,,,,,,,,0.0671404153939331,
ICAM2,0.05015237931706366,0.035001154504404094,0.006425276784339824,0.06780314363218023,0.012255754916038317,0.0006061133936433003,0.05695629255309622,0.013665348547326006,0.00838675184141741,0.019655526629802158,0.06496925053627704,-0.01414377212797248,0.08755875102506458,0.08629679545499565,0.00019830520091513492
SYTL3,-0.006345449728598452,0.05483758182949726,-0.0054101034264371645,0.089397508546453,-0.01888964188500959,0.07952900860734366,0.02105671318607867,-0.029769437519554517,0.11766993104609569,0.02602459826434093,0.002407570132901251,-0.025518630201127917,0.09756034640901816,0.04114088990257459,0.11928786106203446
IL1A,0.013385363320309967,0.02454144172152381,-0.03520156856860443,0.02320885204812591,,0.014374187357504826,-0.011243976038453757,0.0008642128600159938,0.06098593699795766,0.05587162649069097,-0.056636298893841835,0.0016349033689739166,0.046560860505006144,0.09372232251871002,0.1359343775606592
HLA-G,-0.0288245023222252,-0.023960822611922603,,,,,,0.02337037458023011,0.08058517649565938,,0.08743516789813299,0.04528410661710486,,,
PGF,0.08683896573240087,0.012457370641779215,0.05025738517999258,0.01827303666387313,0.05245848489876275,-0.03461827230963661,0.14746375217076754,-0.04092956464467453,0.04444082239154283,0.1032899124066681,0.11181544931223077,0.04192353048356116,0.1284652375570368,0.08171726848938746,0.03598861499259986
LGALS8,0.06118078667914834,-0.008456351581907235,0.04149925846783134,0.0030884150442075553,0.009476042421504838,-0.05497267025684933,0.10897885310451841,0.09654846904209938,0.0634697949896001,0.0887217144597464,0.020763085344233358,-0.02116280436246533,0.029698048961983088,0.02317302441496537,-0.06350308443738754
DKK3,0.06104252145761956,-0.04565766090632573,-0.06002826355486869,0.006945695915745726,0.062306774541927484,-0.08788814934312415,0.05736620581710101,0.0045778691257264085,0.08562566762017396,0.012757514681093486,0.09528016113119654,0.02792271441966436,0.16813153354540245,0.09158320231013121,-0.16320358550787734
COL16A1,0.12761630116515024,0.13688792155849588,0.106868205657563,-0.020651492750687176,0.08132498931516331,0.08041430924347702,-0.0015766733712682076,0.03638143309492324,0.029711571616339173,0.030051262833839743,0.05532529161120589,0.02811024042919955,0.14691688460832827,0.19551988471061676,0.13658876387669566
TPH1,0.04228567699976418,0.07252754748205845,0.017547572304387075,,,-0.0012992116163499578,,-0.08971613558235887,0.03139524407228324,,0.03705478048461494,0.022868468653881462,0.12279596081991195,0.025839740315098586,0.09532858851407472
TNC,0.0825700077648566,0.07661581635445242,0.03653759712850314,0.04697335136592826,-0.050180381475275516,0.03491259368947714,0.0455628055207829,0.049927003071312606,0.10259755755213985,0.1111496135822173,-0.048371233050486365,-0.08625924306180856,0.2123716268840723,-0.09516026492022088,-0.003413118479181697
TNFSF9,-0.008667000804160453,-0.008251160847896595,0.030973837056911795,0.0640226629027863,-0.04142321441161333,0.0511608209906394,,,0.07484095092038572,0.028663844242320827,-0.03824499413583132,-0.008435146367214472,0.00373757444762425,-0.006390209412241847,0.00960748980294112
C4A,,-0.026895588053168336,0.11149290153175477,,-0.002448129532952573,0.02209735505292865,,0.04533981288257276,,,-0.024958345307803918,,0.0763375514276088,0.011426611554394783,
CNTN2,0.033596646263208595,0.007846619602524777,-0.08584947879443117,-0.021519673237493854,0.08517581073088983,0.028980867263923092,-0.07279479036382096,0.10478124186171268,0.04726817241427896,-0.19313453712401712,0.016866578688070837,0.04467529955846209,-0.23266529542134448,0.04699852158101014,-0.11123478878547434
F7,-0.02064756988377097,,,,-0.018923179589435644,,,,,,0.02790012325604001,,,,-0.008418892577710276
LUM,0.09173132770125704,0.0321372874642159,-0.01856004864599649,-0.038650969994408896,0.053197645970871864,-0.040736926150566975,0.110746391234465,0.06334884267412236,0.028669441140668075,0.07718199903737478,0.12788785989211374,0.03734442453678,0.13582352907187495,-0.01996965314450867,0.016413365596604376
