,MGH258,UKF248,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk
CUBN,0.010152225997416758,0.07063377688723568,0.18360040916111595,0.08874441705670144,-0.013566035989296562,-0.029029907830196086,0.04724757842427583,0.032559239809459954,-0.016239357371930524,-0.0030694124959040536,0.013603346818699225,0.07585381765304772
TIMP3,-0.048631508455526704,-0.017755675309108116,-0.014400277361666772,0.06007564709727938,0.0026815014209739503,-0.029518855212058128,-0.08430084601094179,-0.0025287059939442585,-0.03660879350367795,-0.016088256153195445,0.007553954671214729,-0.04027105374829185
PIGF,0.013780158811338315,0.025253176684790074,0.09776923773017274,0.10044967349438978,0.007681191039836007,0.02827997926920634,0.004082850238910769,-0.0007833366746663493,-0.016219570232700577,-0.01883457051540937,0.0880191349886267,0.045557003799090584
CRH,,-0.020222498053119497,0.03409089108570133,-0.04020034650066624,-0.02124772073839508,-0.010400763205966963,,,,,-0.026245825041580604,-0.004712589817217127
BDNF,,-0.009321889780511078,-0.03233709909312362,-0.08587684014582173,-0.028434263691107308,0.007924898393328099,0.11775792208638348,0.07196909179132481,-0.010336816532540908,,0.010918780886338204,-0.07617185747477634
CCL5,-0.02240726514603757,0.02756585546023052,0.014139184976027598,0.055025403237789594,-0.04602189240706046,-0.03189285142422724,0.04990027297327289,-0.05567643816421395,0.03468564210995876,0.0027027954606766227,-0.05566154243618356,-0.03418229216591968
GAD1,0.06431350963469584,0.0395218258288703,-0.09809297332761335,-0.08502442501490107,0.004077299590722483,0.0330417389608676,0.09085751205523505,-0.05066543904828953,0.02259810367855945,0.0731609527717432,0.10383573445073647,0.04777004978548933
COL14A1,-0.02985975357706948,0.030506471081461484,0.04071767532636323,0.10183357823343256,-0.02931880797849949,-0.016717761143362327,-0.009649537282653192,0.05392423903931467,0.02763028279918928,-0.01553552419356874,0.09969436214728002,-0.01488656710962391
HLA-A,0.06080201494003978,0.04144251906845297,0.05441027468620999,0.13550104050041625,-0.02355112276271192,-0.0057406323435211385,0.00720649578695552,0.12806366280452516,0.03620096137611039,0.030029971775836845,-0.0011145874547717506,-0.11960356099323112
CD5L,-0.0484973916667386,0.049662559404184715,,,,,,,,,,
FGF18,,-0.01829770352550302,-0.020538415048824973,,-0.014462766119491734,,-0.016444232748029478,,,,-0.009353325758490873,0.08704981308092281
ADM,-0.01878736762888905,-0.09658726882258505,0.14032123423264198,0.1314809920561163,0.012109209610818376,-0.029994725313914963,-0.11445974413064763,0.028970681999211344,0.012278161143407018,-0.0852057595388645,0.01784620584523362,-0.05514700855562854
CCL15,,0.010464759169442416,,,,-0.03641493127896198,,0.005012391691632433,,,,
GNAI2,-0.03889198164211124,0.11412593939081915,0.057768787722694066,0.1296577118560035,-0.08462139810295716,-0.024078284341096517,-0.02042066951554056,0.00217445075992099,0.06789822151896807,-0.04085441302706954,0.005838696503262329,-0.00012982929181093203
HDC,,,,-0.0036925185423633583,,-0.01553732692557546,,,,-0.0476540746683148,,
COL11A1,-0.03194576381465489,-0.019614884455656578,0.12958969798916783,-0.039123971058114874,-0.02762228644764702,0.014114578728210378,-0.030327955843841497,-0.08863755575801208,-0.11171931520988403,,0.052734968032663976,0.03992104445133667
NUCB2,0.042749041901605875,0.0063199164843417005,0.03338383268803763,0.026727854639359006,0.043183771003482904,0.038973111246033455,-0.020477922718957632,-0.01897929048148726,-0.07276984958236676,0.0684672729466282,-0.019637345756223314,-0.0569626631662728
CXCL1,,-0.03837528963070583,,0.022591521943453225,0.007840440915761884,-0.011614418179657398,0.1297829120537598,0.0017964690862385332,0.05987563315102457,0.043926889913267445,0.01997165331461104,0.02739631291048324
VCAN,0.05986984732423049,0.024598856702562278,0.13835290658678837,0.07472762152084034,-0.008429882333216837,-0.01277874061986138,0.10750576780892897,0.007299497906131134,0.0208522263415814,-0.016795697032116415,-0.02765457811714329,0.09430208162622541
MMP7,,0.07545905471948815,-0.01819591862428399,-0.01908189563917969,0.0075316354359957075,0.05560125013359293,0.07527055272930584,-0.025164119996966258,0.10233834538060234,,0.03594294466515004,-0.04598248347268012
PTPN6,-0.0491097419537,0.010614371061531574,0.047109986233221685,0.08090495934168156,-0.03616051101059351,0.023689684363203196,0.031978405858164465,0.04161292416249615,-0.02029008341391351,0.06019474671401226,0.020422618214703366,0.008598641590314735
PTGS2,0.029132527746103278,-0.03687218674628988,0.10636500374623258,-0.10222333276289419,0.01267989125180993,0.03275199339520056,0.021868821233492087,-0.012704694828172583,-0.0057671708429126315,0.15465978449415732,0.019260432346965603,-0.05108972798121811
XCL1,0.033830225267271696,-0.022160238303623514,,,-0.021893655072392385,,0.02141625524432629,,,,,
CD58,0.025236756046396098,0.06130748842504981,0.08356159007589925,0.11961268182166464,0.0316629100541408,0.03738409763279143,0.07655792457449617,0.04629973155045152,0.0314125438819558,0.057849673396010354,0.08441261392234393,0.05902374703858324
TNFSF14,-0.040521134696930076,-0.022328724602008708,,-0.009183054338944611,0.03547660133554977,-0.011344230372703545,,-0.031703532978334635,-0.048774846993952105,,-0.012127170817626291,0.008095952073916632
CNTN4,,-0.0031218341860786603,-0.01866048338492375,-0.06775587027179836,-0.03692690684173544,0.02161332464533189,,-0.029581010707491265,,,0.04306064115826962,0.05405069013903143
INSL3,,-0.01985148364805929,,,-0.015370631411467321,,,,,,-0.031349929499471026,-0.02213650769537294
BTLA,,,,,,-0.014486970187440022,,,,,,
MFNG,-0.02722264486314862,0.018570329269456416,0.10237792499106652,0.08308260460588004,0.08979257219247742,-0.03293570530186603,0.06652404157297172,-0.018725357665895042,-0.029715841555655684,0.07013349074317446,0.05780606120559699,-0.016273485036885478
ICAM1,-0.054084076527230074,-0.030795156280322346,0.06297389921152609,0.07794630188945544,0.05736622499018384,-0.028986686079604425,0.04084111511854158,0.03594788103404861,0.06549724501908327,0.04519273694791107,0.0170924928186457,-0.031577540167664314
PROS1,-0.014952137891556071,-0.02038486030918595,0.015354256201091319,0.1485744051160636,0.03702281674518163,0.028856041267264144,0.07271351115719264,0.0033749839313333614,-0.06712412741394062,0.03313117273570261,0.06479041949608232,-0.015950488228982505
CLCF1,-0.05559541030752197,-0.0021899176438485313,0.1134137882232854,-0.024908010899915917,-0.009033152951326335,0.008884281359143306,0.05155103874053808,-0.050626884738403884,0.09902660688445843,-0.03997292121876788,-0.008248710060156086,0.03238727018712569
PSAP,-0.09425262468092416,0.02050564100690279,-0.11262152608952339,-0.12854793739805942,0.009537605777690287,0.00914014838867191,-0.07360820205378857,0.07506103661143884,0.017385386714523637,-0.04127545325764893,0.06723973504156974,-0.07905844963951499
EFEMP1,-0.03374815386281513,0.00011209984693169429,0.057936490911954436,0.12092451349407538,0.022830195208637244,0.02244234186006263,0.03871869979059079,-0.12327707191580169,-0.010860337956267882,0.033985413272946866,0.09934346125473384,-0.053418275982084075
C1QTNF1,0.12150099650358194,-0.04251701064999101,0.09401739137357898,0.09145799178658637,-0.023727712811172336,0.020941889715929928,-0.019169448875456976,0.03674825228301543,0.05138638703910014,-0.02906982187014812,-0.0032427940773783965,-0.038709532362202446
ALB,0.016033730238270837,0.015696745757537496,-0.01740547607671732,0.019403664876425367,-0.01678069802615777,0.09607595827861534,-0.01499183614435204,-0.0337120893891266,0.15304565787689775,0.016785182732211724,0.019344862313418934,-0.03512469746270717
CCL13,,,,,,,0.11123943193077152,,,,-0.020925732447848646,
EFNA3,0.04877154499215336,0.002814697941653701,-0.03263076334934445,-0.05882804411265725,0.0025428023511130026,-0.011669542728847517,-0.032848241565860324,-0.040449735948983906,0.08596204384948386,-0.20186632660842346,0.04310690051129383,0.0418262008638908
DRAXIN,0.02460360120138724,-0.05887328691690286,0.07135542505571724,0.08437227130417327,-0.033900171656099064,-0.01034574145084912,0.04013922669225168,0.01246766656843539,0.07991449568004523,-0.04815657672612367,-0.049733061813231096,-0.03966676921155974
RAET1L,,-0.0154644985572038,,,,-0.012391353710209187,,,,,,0.05024230718719778
NPTX2,0.124195012114768,-0.019469957805609475,-0.06930913233164358,-0.14192250713875934,-0.003931240435652857,0.02820105581297464,0.07886150150193567,0.12524017382361707,-0.015738606531166925,,-0.013131015995207941,0.027512855744205405
FGF11,0.04193081664600725,-0.010033544530198182,0.04967649737627961,0.16600413227982516,-0.037326424638410564,-0.010408020690026816,-0.03523898461318416,0.0946054281339704,-0.013115855656449698,-0.026743456466458444,0.022425339374431558,-0.024947562354712082
CD59,-0.05107319748569423,0.06026013121291186,-0.06124464256176981,-0.11459290751190827,-0.07165211928979176,-0.0026392202680689267,0.05747135748366894,-0.033096830411126384,-0.021416587241643005,-0.019638980302303124,0.04201744288447572,-0.056807913005013276
COL9A2,0.0006833554707595005,0.03731925997999854,0.07892434786287672,0.026389056510696524,-0.06848256515921718,0.02443411604412456,0.05842230536836819,-0.009260900778047332,-0.0048689775193834954,-0.03522084742041683,0.043079901161402444,0.08695640933902948
DLL3,-0.049770030526710626,0.010581400618878311,0.034109061655547085,0.07852668334260507,0.0038182644666639814,0.021953653661156796,-0.019210833215601606,-0.04900311695459326,0.1335769263529244,0.002007907357293604,0.060602260766845946,0.12170184130551995
FGF5,,,,0.007086674502777009,,,0.03112648480803,,,,,
LIN7C,0.05772561456708245,-0.026543641331822652,0.010807185842069938,0.0888906349266535,-0.07590275385922818,0.0008090361291754154,0.08002332335700738,0.06423268759296179,0.03024168662869749,0.07755212466457441,0.006166833809840244,-0.0017317650978716757
GDF7,-0.02565776906407349,-0.036469118747160745,-0.02486255603864671,-0.028282882336552635,0.01702274954649521,-0.011344229931866736,,,,,,-0.019210330418356843
PSPN,-0.006479116674102398,-0.01824971748658597,-0.02390659924272408,-0.01116922937199055,-0.0331142916463344,0.013224363450458217,0.006251466318754908,-0.031511176345955905,0.1332939976655125,-0.0033244682925617137,-0.013921478175753484,0.036081587487934316
ANGPT1,0.0033847568373213495,-0.024792717700096008,0.04304440592353645,0.07473699734331996,0.008109348998540626,-0.022247977377220042,0.11586642100068247,0.0020699997847441823,0.02721142716327286,-0.036699162531213456,0.03064379135179811,-0.012556429071859533
PNOC,0.08101379170227059,0.015211336760035143,-0.03531732317255336,-0.11862726291109799,0.012577807567815862,0.009889395823208033,-0.01499183614435204,,,,,-0.020428349867222712
L1CAM,0.07194608380938936,-0.06058864729932727,-0.004944620969623734,-0.0771606108543476,0.0025979849710587636,0.04674955086651924,0.0404483273446966,0.00028288153048276917,0.02469251560585514,-0.037065009623161366,0.03306962570322549,-0.02521148991222689
APOA1,0.024870028294427686,-0.04252107922717786,0.056997573926420346,0.02582531965735453,-0.02001523593986649,-0.018359546982351132,-0.005754917109723856,-0.07494387582167038,0.07537209988485088,-0.04043819142791188,0.031860477619326935,0.017711264691606415
PSEN1,0.018782490763474657,-0.027843900201713734,0.002216688544691477,0.006074458572995521,0.03313860509049697,-0.01654369572157189,0.02017918830323092,-0.041100362735975324,0.02074886832675367,0.12217667466371945,0.027303114889908765,0.04649677295481443
CALM2,-0.010939303661741272,0.06553014356192334,-0.10075173794476056,-0.18777010563241028,0.010712089844361417,0.020860998515087534,0.04247326189051872,0.0038545995826234983,-0.0746233660563625,0.13025533268817285,0.03589733812426701,0.0707956708553783
CLEC2B,0.01887199672915327,0.053208245192398744,-0.015233425268657065,0.10496642866043975,0.005596451819293515,0.021088280713792554,0.018119079973204565,-0.030275940408145567,-0.04212461766764284,0.015352477820249602,0.0010000308772509002,-0.036849441716959724
NTNG1,-0.037985240025066945,0.014597735773177157,0.04413528049067641,0.03471518199785889,-0.04699947890513646,0.006607475394471217,0.007140556143794187,-0.06023395413003629,-0.00015998452140373438,-0.03696554497282184,-0.038764755220915596,0.038829505551879896
LRIG1,0.026234602393495968,0.03650577870931596,-0.05714131245070491,0.09639599712239216,-0.01296848634686898,-0.029766746271380602,-0.03778239939143976,0.0002971248931301523,-0.015067645955071981,-0.022620677416950733,0.016790672812088257,0.053850599976817244
CPAMD8,-0.022576634811993034,0.0250086310902493,0.007650982823364953,0.012359490604024102,-0.017049579096410524,-0.02099723158818304,,-0.026639981026962942,,-0.02758406265754944,,0.07221292133147918
GHRL,0.06861555519684204,0.055001068807066456,-0.01850340806227163,-0.0005602157965520078,0.030205935303608978,-0.01034574145084912,,-0.014200249228880142,-0.0761589942234217,0.023563119224229323,,
NPY,-0.03312080439356608,0.004300897785882574,-0.05025455049137714,-0.07334073874716371,-0.04620069207473666,0.02650069118966591,,-0.0059031172006786675,-0.04077598250715282,,0.022332354307082917,-0.007254560884350622
MMP2,0.06980111655741568,0.05509653237850637,0.09823568125533544,0.11586290095935706,-0.020438746553098193,-0.009915584572779142,-0.07346410944607351,0.05039752117304762,0.08866409959952838,-0.039731526769959086,-0.01105410993023144,-0.0049035272412527135
PPY,,0.02692272803334469,,,-0.012460468545586101,,-0.013866779912774593,,,,0.04727010703932287,0.019696484501510365
ALKAL2,-0.03380869640857145,-0.029001237868476762,0.0466721555754463,-0.02614253220031631,0.01011538207974397,-0.01725595137451169,-0.03535365284232574,-0.04258535052965739,-0.029584402119487402,,-0.031041535404073877,0.01991383034432126
CSF1,0.03505505039361889,-0.00779701693330324,0.09889244439905821,0.0882376235727061,0.01080272227593666,0.014927519989655953,0.019858640237442438,0.026445276965314946,-0.027972490712169184,0.019385331488880667,0.014922784652217158,-0.026850047915657482
SEMA4C,0.0304408988361966,0.012764843661450144,0.04713544661499137,0.01499363835836136,-0.0709584136128103,0.007247570078126799,0.025043342840727196,0.05155640925600619,-0.04509649236756023,-0.03534708255898287,-0.0008894207448192833,-0.004438506570097044
ICAM2,0.09232507934650665,0.05563257864768924,0.036696564375340385,0.038094213841637935,0.012186083650351606,0.023591681887659532,-0.028710145751227763,0.01595000600157709,-0.10232611358315231,0.037038286443547945,-0.0031914256439916733,0.008965062232630966
SYTL3,-0.030255461436063048,0.01117056720392331,-0.023906484730390868,0.06218035599104706,0.009334493842431898,-0.023307119151415378,0.07197990169413149,-0.01027404830104068,0.03605990657552938,0.025804662358170718,0.04573658742106374,0.02423121848466695
IL1A,-0.026233686806260165,0.07128309396550235,-0.02486255277260942,0.027101295566672925,0.01475704489478957,-0.02916321490823181,,-0.04318783261856224,-0.02049868155361284,0.06988484784495498,-0.028180270408190083,0.018187885530980684
HLA-G,,-0.023796170636070455,0.0943706877524236,,,,,,0.051869005588632326,-0.018742385988870368,0.11437469885403459,0.022853073313741267
PGF,0.02749679033650039,0.10831127814234119,0.12039455202448089,0.11024046593609298,-0.04040815453963884,-0.01870691767023499,0.04285180497883607,0.025757840006730506,-0.12424001645302736,0.019966494731620585,-0.007446573207871186,0.029381983968246015
LGALS8,0.020667201759682955,-0.03874312271169723,-0.002234840423573708,0.06261046606153006,-0.007398756998356927,0.0050319191189582835,0.051449183260604936,-0.023732855187842593,0.0004363846324516129,-0.009913716610049335,0.013865729863787302,-0.017639755896056836
DKK3,0.009884458495844635,0.039323267046918506,-0.12375428586136326,-0.16076081289535027,-0.001574404617674312,0.02148614919535336,-0.02043639168865907,-0.014826882459080358,-0.047417916498165506,-0.004432274456852707,0.06554041130907613,0.024813655916712037
COL16A1,0.04549065042664992,0.026502288618128762,0.04764783573040525,0.03501555529221772,-0.016569958572277863,0.026906496676048768,0.03471951120891668,0.027688864068420638,0.03928955022443266,0.026805081383440267,-0.02047325384482643,0.028020702554049325
TPH1,-0.018257622512844497,-0.01747243267790799,-0.014229500205802263,0.028321803551764835,-0.028818449053505727,,,,0.014045239698066361,0.007527348919138418,-0.05070132930706406,0.05753263856182477
TNC,0.055055451736810125,0.05133282366537035,0.07516735297167423,0.15190996942058585,0.02121410003411311,0.004822738106448521,-0.060746462325620615,-0.07546365421723342,0.03889558608938688,-0.03741304954740823,-0.005495777191040617,-0.10907755819016493
TNFSF9,-0.022576624096754823,0.08284139435192331,0.03060595463371676,-0.016746585186860768,0.00797070997386638,0.015032282874165746,-0.03281743045556502,,,-0.04060448728181991,0.0022206265994557054,0.005022599181968151
C4A,,,,,-0.014771260459816186,,-0.016444241671849956,,-0.05372764633898833,,0.05222206133764756,
CNTN2,-0.042035872645670797,-0.01369738196820808,-0.004038035490202697,-0.005136924437389994,-0.002287548934420496,0.025967379508752775,0.0732581218953076,-0.008607158308848771,-0.06999677581924059,-0.12455194667613091,0.05345135751128639,0.09011385449688715
F7,,-0.01704567491510721,-0.012358361533615997,-0.023056747701120338,,,-0.014991838248080685,,,,0.048838509575697985,
LUM,0.07730248237597527,0.04738739853362543,0.01186370620103798,0.1211224886239446,-0.029401525360754903,-0.016763477463127275,0.06843422902938015,-0.0435901873335056,-0.11232281148615478,-0.02874686666535009,0.0010951266633159678,-0.01009801489660423
IZUMO1,-0.021572679522588067,,,,,,,,,,,
BTC,,-0.015464492115743135,,,,-0.02886099862488954,,,,0.046400173850873395,-0.021235726974726792,-0.020434268283789945
APOC1,-0.11594298626913063,0.05433965148292543,0.07496993311776616,0.16383397071109201,0.007184905790749924,-0.037600146668769485,0.09062124893221023,0.020724397595509654,-0.11465306522823325,-0.002846414022377796,-0.02376105801652461,-0.07387126076002178
PKM,-0.011653794806885697,-0.07023742442512573,-0.08942759223375281,0.06166384868706458,-0.011465305134840297,-0.005314364925170685,-0.06678861434066707,0.09619245215385003,0.05732968860075964,-0.062455882116992434,0.019125717318454173,-0.10364869872332567
TNF,,-0.0022007566348297165,0.01938397990602576,0.024066688658914554,0.007560346052606379,-0.015125245354739997,0.12305537809941784,0.0077540743985005265,0.09868119712226656,0.0012583148850505228,-0.02061136895011475,-0.02240929104250075
GNAS,0.027310246991637022,-0.024619240078998603,-0.11328164492900412,-0.10552611374573378,-0.04028205149766278,0.0003786853431556015,-0.09494500026968263,-0.003454429597844398,0.0453349436598374,-0.0178169708526212,-0.008340825992131902,0.012353462017427328
BMP8B,-0.011520038131017627,0.026634031103633396,0.1311851422442359,0.02068361275703241,-0.03836489744607719,-0.01004300744758271,0.054703619496968996,0.019256046261425564,0.0597827630393672,-0.02781023371552163,0.012593840756290305,0.035832657121285645
LIPH,,-0.017472428376331676,,,-0.01190967389835623,,,,-0.01942408271249465,,-0.020925740143824,-0.024984431612587094
CCL28,,-0.02457714395676722,0.04641753382056351,,0.10483415569117305,-0.011878757154160759,,,-0.054549199947340726,,,
PTPN11,0.027553735348596148,-0.02574031273901896,0.03465355097198585,0.04990192209623358,-0.03986216152368491,-0.022068792592032812,0.041423957968575786,-0.0055634838120227625,-0.07154309289800351,-0.004928648754759062,0.005008134160024054,0.004791968554335704
ADAM12,0.006923769343729142,0.03885049210384648,0.14671020852799782,0.16628698102822764,-0.03766092626825688,-0.011480080341340314,-0.020717728351773653,-0.04696885510984123,-0.01999101062251816,0.13346082469258674,-0.026040892710332723,-0.018307078014134472
EPO,,-0.023477262824402437,,,0.009352065895378995,,-0.013631157832634978,,,-0.05707043466877361,-0.022725888212992252,0.03871741011470472
EDN3,-0.03170620520826404,-0.030436142062485697,-0.017725537951366086,0.02755507019499946,-0.01931311254039851,0.022165338989207025,,,,,-0.005575715484165675,0.053135528901154395
CCL22,,,,,-0.01425868681378578,,,,,,-0.02572081070045712,0.04828989241591225
CCL2,-0.09180333992310884,0.05513537558364028,0.02175101497793419,0.024462255173010886,0.00507539890195657,-0.03441956947501845,0.08021664320374926,-0.10404750420901546,-0.08412824921632782,0.09951598401102633,0.022192403066151813,-0.0028192251494205092
DSCAM,-0.02088167874718886,-0.030064510255499756,0.09583272916700372,0.003094086438460128,-0.059016580071020626,-0.02763325543706133,-0.0014384944830708856,-0.038028574721591345,0.021430807762348476,0.18160658375627475,0.025540794325174088,0.09502622602282675
GPHA2,,0.050829139889588565,,,,,,,,,,
ANG,0.06158116382887779,-0.041058638323615254,0.06160026986287378,0.020204227738765512,-0.0005035958804351406,-0.03938253296363112,0.02100886714440404,0.11656992993683009,0.030965252026849174,-0.010935619634215117,0.05113694508135079,0.008348308215169296
FBLN2,0.08398728055033346,-0.011826373433602391,-0.013989080149927363,0.08627663017300163,-0.01759239967209212,0.005768489227837683,0.009043831425253212,0.016205017999494354,-0.09808860833930819,,0.09985806571837269,0.0015902599566911847
VTN,,-0.03302897872378755,-0.014229495552742864,0.07571397308748269,-0.02047115137743172,-0.015839935508186565,,-0.0225934591530877,-0.05207581698461825,0.11850404737113811,0.04057159549450703,-0.01824627707641903
VEGFA,0.021653689741948607,-0.09886343847335671,0.06033558489097029,0.12315224482501833,0.04067906869433562,0.025387012116651942,-0.10180816779461493,0.04231412298459826,0.051307559661796884,-0.03470768290185917,0.012117161556080258,-0.07263579244338449
F10,,,0.03702052831904236,-0.0057205969975512305,-0.013662635042776861,0.06942428190520596,-0.03545787988640584,-0.024507808837811073,,-0.011379813788174152,,0.034097949097848045
SERPINA1,-0.016977380779504656,0.0741659117615349,0.018886425446094934,0.13611739113893379,-0.024249486697662713,-0.030214188785959054,0.057983463176470004,0.024529294031093607,0.04831882463328697,0.08044960262853672,0.03187957368992066,-0.08678483613026142
VWF,0.02689899229037548,0.06720916740370342,0.06976939968199021,0.09996168637369122,0.01827725732406415,-0.011155492475250441,0.04103769811085926,-0.00011393647991734557,-0.07844318025932359,0.05251389492968147,0.03909441997198559,0.020397658098883185
GDNF,,-0.027363088482659986,-0.022148761553843745,,,,-0.04529411303765707,,,-0.05483757846194546,0.012808927457440708,0.016901086966283035
VASP,0.0500843844877277,0.05711355889705812,0.04269808876582304,-0.007812755200232667,-0.023591063762544207,0.05509885537643062,0.040351206845115735,0.09764910631672685,-0.0639108288123714,-0.002482698201827902,0.012923880380216758,0.014753099635483692
ADAM15,0.016796573565751646,0.028448683952473772,0.13034425490303225,0.08550655970605817,-0.028333551669684202,-0.023328186169660838,0.05517676146830507,0.047585810107991386,-0.08497730728634605,0.010538422411447309,0.03428284599443541,-0.010130132152442567
WNT2,,0.003942460099541578,0.010208981602017707,-0.05918314897437285,,-0.013477340875787166,,,-0.015280357146846715,,-0.02818920825215967,0.09452889865711823
CALCB,,,0.0877512325178076,-0.025487375177632415,,,,,,,0.048080783027176076,-0.005730276408800492
OLFM2,-0.057104590712212966,0.07056948849550565,-0.01691000166805055,-0.022829521012075128,-0.025698002425964275,0.008816732930270549,0.020532112697177154,0.02038795082772972,0.11348509691072854,0.03214309872611438,-0.03327299536106621,0.03232031242018478
MFAP2,0.019676890448824837,0.049530447693974355,0.12105191520623314,0.10811351262445477,-0.03272357517267692,0.03361514104593554,0.06564136229386112,0.014361136496385955,-0.08245554212573994,-0.016046393545161186,0.0518049837938254,0.10036366730761684
HLA-C,0.05705939572034769,0.008624422383798519,0.0700823265864596,0.13614176732397432,-0.02148115034675442,0.013644274584770967,0.07552736420534634,0.08929465323723722,-0.11701632681451513,0.09223190252154555,0.05985941344146905,-0.10143183751263783
THBS1,-0.03804411966277769,-0.02158068492925523,0.11580903268353339,0.07098443539667865,0.00722538264766021,0.03347656267601508,0.05215437907526979,-0.10352957852347999,-0.10281004469903542,0.028050762891391492,-0.04995934118684188,-0.028677026559694997
HSPA4,-0.01667843383977591,-0.01831778196740794,0.049061775270104364,-0.018456550186205848,0.009158150009630227,-0.010447259557873661,0.041664463250308724,-0.0037528964112392214,-0.05607269308790861,0.0004912636430915447,-0.03568946436686339,0.0010095531110209015
LMAN1,-0.03386491001244847,-0.07029193961746327,0.037081266709335425,0.11841122134492708,-0.00031019188696020236,0.04344962083441867,0.008808483270976539,-0.04044255745836307,0.016580428785640814,-0.021075287936650783,-0.039873342612796944,-0.05077362233789688
LYPD3,,-0.026654871991500947,-0.017883597617420425,0.04080147168299097,-0.017445658981297792,0.02025256519700307,0.04756540228494772,0.006672984937196079,0.08824417712772019,-0.07453769844726262,0.05612519054928992,-0.004235909529764459
APOE,-0.08780977773128784,0.06801607056027426,-0.011409705295390706,0.058309086772838456,0.005062157724799794,0.04525623151481021,0.08690915516204725,-0.008078125133884608,-0.06116083979807054,-0.0053713463729343856,-0.0315859678215833,-0.029033193702205546
SOSTDC1,-0.002301430885989049,0.004641758487133264,-0.02216979617992285,0.06449420903653497,0.007370988115105078,0.02174994098345285,,,,,-0.04693776980431829,0.07921573489028627
ANXA1,-0.016112115109406227,0.047048718633063175,0.05188278798388983,0.12195089777275128,-0.002935221042725513,0.02193227405091938,0.01298617527287095,-0.03605674548347627,-0.032643540875392216,0.0369818252809028,-0.03058307373350033,-0.046546920494765553
WNT2B,-0.050338518122580986,0.04786907940898353,-0.03727055516638559,0.08761140977911026,-0.024660611790265734,0.015534265426758245,0.08917706699267128,0.0985508222389309,-0.017811618689041596,-0.04048174463708996,0.03615714793258121,0.03910269809820026
AMH,,0.06515555087691467,0.05861092765153942,-0.022512620862828955,0.04566137613349109,-0.01336077789399321,0.09027118985068994,,,0.02952142687554895,0.0003264164807157764,0.02319804270086648
GDF10,,-0.020222496641298455,0.0070951149025320955,-0.041068959624268944,-0.016780697557566254,0.03513330203682082,,-0.042117818643850696,0.004441664139690392,0.14217975501187569,0.015730410239087826,0.03260597724781157
EFNB3,-0.003445764468089454,-0.05135836521571338,-0.08213882250732282,-0.0221135181440778,-0.03193075038642059,0.04269683555920167,-0.05457796144516968,0.09128291071005865,0.006886367744343697,0.026628341023611026,-0.03175431703650154,-0.03801247054212358
LTB,0.030412015182873824,-0.01445421751651603,-0.01480315799922142,-0.04171021211078878,0.09201513701989718,0.015419836425439695,0.10680967572407686,0.04457778665803163,0.06931964315821484,0.12955410545133214,0.02794445321588287,0.04213573992460222
ANGPT2,-0.012093015367428264,0.06703625545880115,0.11856616264865043,0.12632783524477503,0.03459534596979643,0.009358089073468604,0.06273244554860322,-0.02356480125465181,-0.09046222874195159,0.031259132047994194,0.00512259891586857,0.025497549428066552
ADAM17,0.0014573857156855254,-0.0066229856514641305,0.02776937682667787,0.02576211680892802,-0.021023784777297376,0.0735999881698824,0.05100757379774152,-0.024108305355709417,0.005906076646368126,-0.0015370920020568914,-0.05349740272562919,-0.017620174013552037
LRPAP1,0.040226263610334434,0.023330863938475412,-0.02576735517066953,0.03237523375540818,0.02090996420547496,-0.0028620494648755,0.04392077638015434,0.04841740277571252,-0.06810560577101732,-0.07067835442439441,-0.01593949410853427,0.04342963388624503
NID1,0.04272592660191304,0.021770478796850175,0.07989170463144818,0.17118633638332495,-0.02710052843502073,0.00798050775327379,0.08971388525962275,-0.008560791051986946,-0.07616155575081532,0.06470282856756038,-0.05252467003849293,-0.04469985561221334
MST1,0.1402010974587447,-0.02699340846907355,0.007256463582637561,0.12541595097309488,0.023892936822653258,0.025320082413041786,-0.03559509203850229,-0.04691977826395629,0.2011811174702538,0.008211953263437015,0.07948260516707367,0.08359100325318754
CCL14,,,,,,,-0.02102612252051276,,,,,
IL13,,,,0.0355700938661549,,,,,0.13124694916787186,,,
DCN,0.019310336095386484,0.061707024046613046,0.0359485893598065,0.10874343031024149,0.0005254029792147179,-0.0057824722429700975,0.07459650125608831,-0.06409834482650197,-0.1009962899479396,-0.024354707194741716,0.005040887058022875,-0.03089169416322076
IGFL2,,,,,-0.014771262022795236,,,,,,,0.03645405339184214
COL7A1,-0.02261080423760142,0.05850691446198586,0.08267089365609383,0.05102835375389124,-0.06102421697206337,0.011912250361035963,-0.01572899943066026,-0.029816435028351906,0.040199838225999894,-0.03276143251571855,-0.009785086963938096,0.014495155427967825
CALR,0.0394732083799992,-0.01178139193472725,0.08433541933408548,0.0989005767584923,0.025928129405472473,-0.009246593622209991,-0.01266311402731812,-0.03586997237701334,-0.0879322700236485,0.012217372372598994,-0.0008802493221528112,-0.07825454913719929
PIGA,-0.03585085510366095,-0.00917007720336182,0.01603865170560592,0.0448694872990422,0.04933149168859809,-0.023183445440695463,-0.04895423308208662,-0.006232697582020734,0.0026433118348982067,0.08768779466392153,0.05305226257016974,0.04916664738118363
