,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
VIP,,,,,-0.05275294540695233,-0.04000571750034178
NMB,0.01831937980325814,0.09254858753905275,0.013773001915734778,-0.01310556516648565,0.028141102289065644,-0.05238922062603577
CCL26,-0.06964158326212615,0.0010618737779031007,0.023652164201585602,0.061228624585290665,0.06460543673468262,
FBLN1,0.0323065013891567,0.03318513336342213,0.03522018088681414,-0.00044412406850697343,0.0313894234403707,-0.0313415628881278
SAA1,0.01230419428030069,-0.085646766947903,-0.0024844617511516716,-0.05518471906556105,-0.06606715932804917,
MICB,-0.017349231046949576,-0.03449326974810964,-0.02465381167770754,0.04871834397512342,0.03424660023659063,-0.0170934727710951
F13A1,-0.009665818503856222,-0.043245712138676465,0.001871217990429926,0.018222228592380672,-0.03376059321426068,-0.03615442779957417
CXCL11,,,,,0.012953690057826865,
COL5A2,0.006969539866031582,0.038502834427493055,0.02348419128070696,0.06274335509377711,-0.05788504308729709,0.026527660737263984
EFNA5,-0.011619140392772545,-0.029195868162970613,-0.05448334807013471,-0.03182596070554386,0.05797587263105532,-0.04758143677910805
AREG,0.0591869991131953,0.05581077059698728,-0.03296375562216426,0.06960417117013543,0.038014139559186956,
EDIL3,0.015280703904864057,-0.02385312544596965,0.05823749753031203,-0.010620675443463389,-0.029570714682795974,0.07717048041237766
CD86,0.02073925581922931,0.023482388982662694,-0.026891586034636518,0.05015967384974331,-0.032670024478858854,-0.010852941170742737
AHSG,,0.029741774476687757,,,,
HRAS,0.01447224351521787,-0.021785391729774416,-0.03888556598549797,0.013852561214938705,-0.025079527662331937,-0.0414179130742119
C1QTNF5,0.01766016062897705,0.05351496345404698,-0.031154101689817016,0.017732506065456694,0.05212266160495773,
RLN1,-0.028676802260456408,-0.00732800812048229,-0.023131919681946774,,,
COL4A1,0.028351258063817174,-0.01602240055338888,-0.003013211056738045,0.003365685677745193,-0.0162554652099148,-0.011215706859365702
CCL3,0.052686769971491916,-0.024185199217141327,-0.052717277733179295,0.029032874024572542,-0.008148766745997302,0.08292716705242689
BGN,-0.03521565647638876,-0.03443673260700248,0.0792195715884,0.03177070101495264,-0.03250832960255269,-0.044086814112755286
RETN,-0.038501698434837674,0.013756035320641916,,0.014366174315525738,0.03685843519377183,
S100A9,-0.05995282592047747,-0.05241203850468435,-0.02966387485774318,0.019622507643607637,0.04826178917141342,0.016977372058581325
HCRT,0.06273147641106153,0.03195425625426437,0.05399993046603168,0.003716246585878337,-0.009609935719114943,0.056804097515303555
FADD,0.006293232483753488,0.015202488118745142,-0.010081683399765777,-0.018932311308345787,-0.039433647976007666,-0.04375347943502405
ACTR2,-0.049360249104032666,-0.012401344968282506,-0.05450647551389859,0.025618963105852252,-0.09468092749659004,-0.008575117047389834
BMP2,0.006138329601177577,-0.011301194005416845,-0.07689194175802423,-0.013968231368143996,-0.024324526431750867,0.030109379529199287
PDYN,-0.04474844015963192,-0.021242633263855337,,0.04931726892526125,-0.007256269084648149,-0.06071020960800032
CD55,0.057850377271631385,0.01931163697816433,-0.04199312833407592,-0.02254118015541544,-0.04036859866770166,0.08119949175022088
OSTN,,,0.018886669678268197,,-0.02509337879455374,
PDX1,0.008344486025159631,0.028492611804369836,,-0.004341911866343426,,
CD6,0.02091888847738658,,-0.03070309677693786,0.03882660428476152,-0.022045985147480067,
IL16,0.0037999773616895116,0.06528279926877739,-0.029471303577480328,-0.056902477893615265,-0.04695692472391076,-0.07526099505317028
LAMA5,0.0020622937972192305,-0.005544198262182365,-0.04794467035222399,0.021496656909063227,0.05459428366694933,-0.01912066158354369
RGMB,0.048270688504568934,0.03897652827076681,-0.016493790501785482,-0.00883302536983521,0.04421604721730065,0.0009971070948160015
IL12A,0.019236170993612304,-0.0208698749401279,-0.030598300735680636,-0.019497566176074156,-0.044435854372423526,-0.0014741997064341317
S100A8,-0.0005332477828442777,-0.09767616236174838,-0.04657187150224551,0.04123053251512677,-0.018976217342534164,0.02743329281107399
TAC3,0.09345520420538464,0.015055823881500743,,-0.00858517376460078,0.04366014964238237,-0.05298650353217979
MFAP5,0.0015842616862612377,0.0016958537251428867,-0.03296376097462271,0.0029062095887846017,0.03549240069463446,
CXCL16,0.030361028622209525,0.08012213862022155,0.0296846283875334,-0.003696324856235249,-0.006702272961723736,-0.00306079298538704
AGRN,0.041289368172518076,0.03898243934096273,0.004591492368338519,0.03678468871681173,-0.029482178713227402,-0.07484420945997629
COL4A6,0.0014955594460819733,-0.006195917333712724,1.6610535903100364e-05,-0.05151165674546692,0.03626723062577533,
FST,0.039385411995595254,0.0001963733169556592,-0.031351119937878966,0.015427197733546293,-0.025639185863490184,
MEGF10,0.0046810333324111926,0.09526923924634449,0.007978159210638791,-0.045605820650028085,0.010520718292052112,0.057169986766470934
C1QB,0.04767400951733613,-0.0440020201736316,-0.020230911839700945,0.0745443401948991,0.03055346463198771,0.13396609514267563
HLA-B,-0.0036468186245814326,-0.06809612853522085,-0.03750695720942102,0.060255923688074815,-0.07029312206059922,0.021406100723671002
PDGFA,0.02348995705771805,-0.007131582786670802,0.013667747731978196,0.07061075502020123,-0.017228439499767295,-0.029510856009373015
LAMA3,,-0.02562057899660332,-0.026997780319708644,-0.01971193309487354,-0.047653402456157866,
DKK1,0.04899152993664716,-0.042974277452503984,-0.024243207566119623,-0.029035533308989902,0.0678758883807837,-0.03695336299655447
INHBA,-0.01682510349637985,-0.029205038899953347,-0.016434157363448186,0.08621761549846703,0.008755745230024108,0.10882284220196635
IL7,-0.038111436793801357,-0.005204863126383486,-0.005017890745225743,0.04910904579055012,0.07704713381322024,
FABP5,-0.025634897519221683,-0.05223116101604809,-0.006808969233168018,0.019509439550329882,0.06664146334684727,-0.08295289746169188
CCL4,0.07614795593066102,-0.023590581095029324,-0.03689757061770377,-0.0075692178395429304,-0.04856025053431712,0.04804916675629127
FBN1,0.10149295243978501,-0.035856068426637994,0.020731598622387992,-0.02838064400331196,0.005462802183029506,0.04206560139755214
TCTN1,0.07088147699120978,0.0003821468845218179,0.003976961606150074,0.008542478989964046,0.0161886169649466,0.040205421506277685
NCR3LG1,0.10633845677308432,-0.038576539178398886,0.057293235922131924,0.029316834829026413,-0.03710749282389886,
BMP7,-0.018259251585589196,0.017523930201307457,-0.009929999283206275,-0.12520033320174345,0.045401700683356715,-0.009665941751566615
NLGN2,0.07078625831319267,0.026439359007616865,0.004470441255239606,-0.001563393268858517,-0.05364614245814931,0.0076227909899942575
CCL25,0.09694447929520672,0.05141124101855592,,-0.01097169463544038,0.0171213510289816,
NPNT,-0.0657483546585112,-0.026960257879136005,-0.06929709468046893,-0.042560569064992414,-0.00856696366314014,0.062248768687811776
KITLG,0.0028962878923313715,0.07634757237564795,-0.013184989754457964,-0.01436866961680689,-0.0030401658644398292,-0.046854635397485904
MADCAM1,0.04071557784672941,0.010240714963083698,-0.033507742976748994,0.10618221980995757,0.09013430570510624,
F12,0.03250359860734762,-0.04524568872901745,-0.05126935111409858,0.0010967438378469924,0.08228699374282505,-0.06873240629092432
S100B,0.07073477044393378,0.08444367530223852,0.03562105133831812,-0.04429441163450412,0.0733244774686386,0.05272281449473899
IL27,,-0.03648641091432954,,-0.016973409346890407,0.0024299033818124785,
CD99,0.04830812517716697,0.01754344174968119,0.05842998772034338,-0.0003773179251969621,0.06558117012414301,0.09541773159613115
PDGFB,-0.01946832828735304,-0.03708643032435729,-0.041489937201065134,0.05441830004285367,-0.030523207491367322,-0.015076223437718063
CLEC2D,0.07927041117263853,0.008031459130168136,0.07267613980819697,0.0033200398375590645,0.06789824937570545,-0.0806310067504896
F8,0.021409907023829167,-0.020970317268059407,0.03158038046616743,0.035689768656544336,0.02366227337604565,-0.035347692253028404
C3,-0.011437339890186393,-0.08906685787959485,-0.08625542171131098,-0.006630136492959522,-0.07393957001948,0.054341992865458454
DLK2,0.01719822796262169,0.1331519217524857,0.10125054843249132,-0.0061169391524272376,-0.01029918665321399,-0.05804214335455595
TSLP,-0.005483922532249707,0.020634601693202942,-0.04506734170998258,-0.01830139909143766,0.07693496273139526,0.0403347754676562
OSM,-0.013357025339097911,0.076808118447623,-0.009013612467591485,-0.012331708200409746,0.0789931839461631,-0.06018371827388158
SLPI,-0.009391465317488424,-0.06106563741062922,-0.054114692828053514,-0.017557038051969998,-0.00980906209727124,
AFDN,0.024149852990631354,0.0074907369309483544,-0.026110118575961815,-0.035736025394536054,0.016594402298505676,-0.005510465373954248
KISS1,-0.01732370155847871,0.028530501001592528,,-0.022324492424535,,
ULBP2,-0.001859873920606895,0.04159885912222369,0.01787474905916245,0.01535171054218614,0.10733343845390834,
ICAM4,,-0.025246898139845056,,,0.0847948197153012,
ANGPTL1,-0.027559901433736007,0.09359705409757442,0.015696355072141645,-0.04136751593396513,0.019575187896983884,-0.028052349633702248
LTBP1,0.029943462909763206,-0.028328375130239676,-0.025834837131709105,0.0836912676870569,-0.04700285876553882,-0.035691726073315444
NTN4,0.02717119486158707,0.041533110899843746,0.0038890316226821453,0.0631342328332809,-0.0034156344807080015,-0.05236923716549991
APP,0.05772338165837995,-0.007242108430513123,-0.08790222261984386,-0.04563359392659942,-0.044337879458605636,0.023687243653415995
RIMS2,0.012663027923309905,0.008225743944477122,-0.020875058222958414,0.02990296205737132,-0.013413641124852473,-0.07590812907830291
WNT7A,0.0017675987961285958,0.007242002790277295,-0.051714779053613734,0.027660090175035828,0.055218672731727224,-0.017202962684547896
GAST,,-0.0287778461634145,-0.029211183085831077,,0.00640546329526092,
GPI,-0.05222959336975535,-0.03140054970519723,0.02137934680211251,0.011811494636477444,-0.03325446156453094,-0.10941018626007881
IL1B,-0.04573340103812591,-0.019731083178726953,0.005345173198296687,0.022081676041361777,-0.022154025816602176,0.05464959195071573
SFTPA2,0.002401826023016297,-0.02486791341206621,,-0.01816179361552054,-0.030022372291947125,
HAS2,0.04421148752531802,-0.07903571239751155,0.020031209306062347,0.03599207313584978,0.026374816025684138,
IL11,-0.01684954378552316,0.048380553162017434,-0.030703101644033007,-0.01673155830844639,-0.03090877252404976,
SEMA4B,-0.004294174161337726,-0.05999029979040279,-0.05920589168298796,0.05862811255400235,0.009162492457092133,0.029433530342778076
FGF12,0.02803549058375351,0.05854013081705062,0.04496615601466393,0.05592933548399829,-0.004421122713824551,-0.01984207189593878
CP,0.030526291515798127,0.006201700763319196,0.11070052336114895,-0.06057262574643965,-0.021615646135283356,-0.01483444685832707
NLGN3,0.028455342806606658,0.02536084165202615,0.034947832080332156,0.0034023372033869428,0.09875633571458195,-0.0367277822951029
GZMB,-0.02893887329208303,-0.023792946984721838,,-0.028760152462228215,-0.024051705782884725,
PROC,0.0792644201186543,0.053589017743822104,-0.05464054970688931,0.03431431745309195,-0.045293601710768364,
TNFSF11,-0.026462029481070792,0.06487629278441893,,,-0.0313055349696763,
AGT,-0.008985804350427928,-0.06319667499056704,0.017194081513719258,-0.099014869283049,0.09306342711534896,0.040754471081739276
PTHLH,0.021100255963916868,0.005628079833544653,-0.05784000960859513,0.021446434711102608,0.028262534881066424,-0.0338897884593473
COL1A1,0.0032416107694981937,-0.0485903116005441,0.04505097380375485,0.08555218185080306,0.03247059104531648,-0.0468737150519518
LAMB2,-0.008754022647626768,0.011204436447723167,-0.03151108538587986,-0.03723615931680677,-0.03003585589068136,-0.05081900290031754
DSC2,-0.033161073785149424,0.010968739586706038,0.03420580893487693,0.10346361510755157,0.014706029215889252,-0.08529321883344042
WNT5B,0.01689404643663013,0.010599474257977486,0.06077137822986219,0.010655569408873767,0.008253884545650778,-0.04286624565916633
LEFTY1,0.005464362286565141,0.10305881109211286,-0.016068682561873764,-0.025185168508599934,-0.001865473486673355,
FGL1,0.0057287450083713335,0.03025594136643536,-0.0256949192741261,-0.02553736364360573,-0.025215238605984527,-0.04814697097221725
CXCL5,0.015067727885615587,-0.01716860753432483,0.021708258013200733,0.022670001399027088,0.06034735540887167,-0.042866293993049115
S100A1,0.03999237402134318,0.034596946123831004,0.11168795804600977,-0.018276649690638913,0.0588468528957191,0.11634201247604271
NPTX1,0.05072136297331486,0.0027581272319922496,0.018286448188654866,0.008065635643630742,-0.02974825617538906,-0.10516691625552467
TGS1,0.002057920820065791,-0.005632886048250706,-0.046253267311468886,-0.012308085965359764,-0.01325588105869583,0.06788301553779699
SST,0.03741779040358351,0.01647252506239829,-0.05126933709204299,-0.01611989622618506,0.07767693353596428,0.09661782323393044
IL34,0.03266978715555603,-0.0032626329461445023,0.02449404145142036,-0.013876678508844718,-0.012703802923984342,0.00891020634318898
DHH,0.06634976045357677,-0.020174599715099738,-0.029769202110907687,-0.0221317371129211,,
XCL2,,,,,0.009845809650047228,
TF,0.06556530243978885,0.0518732552755151,0.0003323294311182377,-0.03974971709890866,-0.005568740349648275,-0.008972489607635439
IL33,0.016625013540494907,0.0176056343810373,0.0172414356923762,-0.0041928449708786295,0.03087964003756141,-0.04499140353038882
RBP4,0.0492106971536439,0.0012001377930247312,-0.03213260389338305,0.06237722180939261,-0.021040630777478263,-0.04756488729038105
CCL19,,,,,0.0018080943213906724,
CCL20,-0.06796596856294954,-0.010465319457585913,-0.02699779501088149,-0.01983569808397316,0.03973799314725329,
NAMPT,-0.10433344280333724,-0.053481747404316944,-0.049527447484429055,0.0027395288157892423,-0.011296582392397447,-0.00909806572695396
