,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NTF4,,,,,,-0.026356963975638418,,,,,,,,,,,
INSL3,,,-0.027896959240047748,,,-0.02946291986169217,,,,-0.006171937595671123,,,,0.06775036743668944,,,
BTLA,,,,,,-0.027195287005657546,-0.004667365056404245,,,,-0.006204813967857595,,,,,,
MFNG,-0.004919662614867168,0.09075361864588033,0.0019821278884611594,-0.032312398504746855,0.1227746794296275,0.034387347466069196,-0.033243450402605526,-0.22654121334507502,-0.27261834701870075,0.06972074898849857,-0.018679432628631913,-0.14871774526388137,0.04525215888667151,-0.02512390719031741,-0.007560553283089629,0.03209582516876162,0.0002982216691002939
ICAM1,-0.06743522813741983,-0.2098136665466111,0.002009847420612061,-0.007234657147977947,-0.057009709260746944,-0.08315129275584202,-0.2014640619969219,-0.14078902318182732,-0.35339333315480764,-0.1480181799071271,-0.035961477674839655,-0.15187648950237123,-0.06749572282188374,-0.08453001951747234,0.14394194785502035,-0.13593463100025505,0.04128975450778585
PROS1,-0.01575735908946177,-0.2112299264477345,-0.027212155466647518,-0.010681748604160003,-0.03324468380098978,-0.0009503400188885896,-0.19628411953206934,-0.24376221015570226,-0.42627862573228115,-0.17156600768209607,-0.08158277622633331,-0.12142678359195389,0.006643632670962755,-0.10677247631542632,-0.034827731815386516,-0.06678625592525687,0.002121800781861437
CLCF1,0.02633807250626665,-0.1406898199293902,-0.01886274100783738,0.03347612186401772,-0.010641336848325297,-0.0012592899353697255,-0.11267462021796948,-0.10082763926972102,-0.021003933038554884,-0.14475051058507826,0.0005459888389043444,-0.16283925574714703,-0.07441542107392089,-0.0640481023940245,-0.018073035803349517,-0.18879949341672894,
PSAP,-0.06954123446680911,0.2452510636758392,-0.07876832439975498,-0.022427825374747003,0.08481725540399254,-0.017920473081715207,-0.04641317203616833,0.35314769187367295,0.2713292767883374,0.14800806950641757,-0.0087739154549869,-0.2104410594135618,0.49971239650079596,-0.016998150525932496,-0.023215927321352983,0.18142271617982472,-0.13518145046137633
EFEMP1,-0.027927180390513416,-0.2879508694200196,-0.0741388192115003,0.022630220000605456,-0.10901361489510113,0.043255477208347215,-0.32819357720593517,-0.24841961912425178,-0.5057168106946375,0.01826764412459086,-0.12784257540153104,-0.48464891509268776,-0.2655850726141231,-0.13288130390581526,-0.13783270005186485,-0.21332052167428914,-0.0991493016915531
C1QTNF1,0.049501370263724566,-0.3094253413016352,-0.014881696710942378,0.0011833754014026728,0.04671728346929271,-0.021546588091507016,-0.03394741943014562,-0.014474052430244867,-0.3164530626348496,-0.09714656120536996,-0.007892319231437123,0.04868732946062957,-0.19085284810736827,-0.057247649704994234,-0.05273708670000491,-0.27235043110832674,0.059049939149655006
ALB,-0.008102811536939746,0.009375563260222677,0.02682581990639809,-0.041314045015545295,,0.013631324011887819,0.006494662064842393,-0.02710686267587254,0.04721210453908907,-0.024491622171661356,-0.004810586393446377,-0.19069585467283282,-0.06754516571875965,0.018607908166294557,0.008354867940967592,-0.04231264445692011,-0.06084804171309481
CCL13,,,,,,,,,,,,,,-0.027027334350766485,,,
EFNA3,-0.0062612046714302415,0.11908691894633884,-0.018695122305389875,0.020804405561229592,0.03786975721924145,0.04187355746450612,0.05063591264901685,0.24451245970254748,0.5989924055738703,0.1265487930120941,0.07631731969292337,0.3821667680919202,0.022315474964938097,-0.10196932339612327,0.12241852579963038,0.199451697796142,0.17167500502821398
DRAXIN,0.04575249027943529,0.17917453777082487,0.05521601090449071,0.00880413609494472,-0.03546559825070033,-0.041905701298383134,0.04329240429609058,-0.17932341245069575,-0.3535983681776302,-0.21950896386459273,0.08018716511850854,-0.006930525581726878,-0.2038452244574988,-0.10901236474486231,-0.07217039366667109,0.09921354305376323,0.1480541476178539
RAET1L,,,0.07260005553488282,,,,,,,,0.01651412299883485,,,0.05288560709162596,,,
NPTX2,-0.020210312625698515,0.3408166808488652,0.2012069877930765,0.04546970520766948,0.10689318530156766,0.198584821148483,0.2538609354957653,0.44272937043399835,0.6585008511156462,0.3327508809901629,0.08020138139245989,-0.21278469083416213,-0.14891468413937797,-0.048185049331091995,0.05986925136591653,0.15616989837735304,0.1846183520096403
FGF11,0.0768689321746058,-0.25328060317793427,0.022409843703986503,-0.020677869703590722,-0.0374633718804331,-0.04335754205776982,-0.1153292713124504,-0.21585097319567698,-0.3186463936292768,-0.00435791820931514,-0.07379261546046188,0.05613923917498864,-0.24368382708611086,-0.0998492303505259,0.029470420402212018,-0.17673281464780077,-0.05888993111898388
CD59,-0.038188039144460555,0.13128130424425682,-0.02508264986999633,-0.09292412124891641,0.015140039497016549,0.027826576850940102,0.1890094985916698,0.1985823371984505,0.36450601196056676,-0.022233450999825034,0.03969411905959876,-0.18145491504249203,0.34249165675937054,0.007161078665344258,0.0024800333234972763,0.29238127359048693,-0.01852721878176956
COL9A2,0.011742632742940866,-0.10188963552611974,-0.02543655634879345,-0.028379480304835985,0.08188023021838256,0.055066161035125814,0.005786555773077876,-0.18384020439396603,-0.30204474788187274,0.07482706890014486,-0.03479995709343348,-0.14018615234481235,-0.16407816342676848,0.07314592012438424,-0.02101524892182274,0.0040492006983874375,-0.011428690222832558
DLL3,-0.05829535727358439,0.33703983447328495,0.017098601320238684,0.036205496115008166,0.0765351681500162,0.07656804664152887,0.11497117428216694,-0.22941779587339972,-0.13071000961806148,0.16660827538680364,0.07360467009884604,0.28474398801088174,-0.0019047295971294357,0.04894205610883713,0.02014467484895045,0.1303297263694764,-0.11188548831338385
FGF5,,,,,,,,,0.08192580798300873,,,0.07616927049847176,,,,-0.008072950178465186,
LIN7C,-0.005317134381589725,0.020262438800171353,-0.00989127047012573,-0.00872522090614249,-0.01566606796316002,0.06819792095210828,0.04019108505703136,-0.06416964497430691,-0.13642493385490137,-0.03989093638141648,0.025567324609573453,0.16573317991217767,0.013520490150924214,-0.014470347138691018,0.05514157565575511,0.06993986414621457,-0.013533715532400755
GDF7,-0.01800281991670843,-0.012985510079887993,-0.020698028104488012,0.1931274508137918,,-0.02422050745981751,,-0.04019969185620932,-0.08712878169810594,0.07324077723336549,0.001706541014420465,0.20911701252518022,,-0.01958767277193707,,0.08172798011852037,
PSPN,-0.03671967023841611,-0.009356521624583667,0.011590277179096031,-0.03546463098879632,0.12285097776087277,-0.02403971643805592,0.05955899135471486,0.009635426796238175,-0.08473658696878954,-0.01098203458215084,0.0006742310911089835,0.06719368208627362,0.04002096317040199,0.029237469270651822,-0.03352344796374726,0.007689112513618909,0.12982750332359816
ANGPT1,-0.017932715494125062,0.012832086645797847,0.02641631064968766,0.08719054875755754,0.07011413813671355,0.024617161384173823,0.05212395196349179,-0.009393189834825337,-0.30816038226148307,0.15894834670606311,0.002107480612380392,-0.1346141908399993,0.007572764297257829,0.049434194469245234,-0.02113931703097839,0.07963748691296983,0.07068407005081018
PNOC,-0.025423724455606915,0.32860995753649236,0.09252518780431263,0.04308948945980965,0.07841601573856707,0.13850193678030367,0.38428875568263904,0.28411421906051393,0.5931816806802176,0.2978532253472521,0.13392407063365092,0.30518561151409695,0.2782518639416555,0.060983151557722035,-0.02584675049052257,0.28426772129079053,0.1959398861332326
L1CAM,0.009059772266126509,0.5324436160756754,0.11017476271162062,0.012694886147802717,-0.07522038984148491,0.03676126333476994,0.10241680825751916,0.18445990180739028,0.43441179935619667,0.17728285876015693,0.15158535310465313,0.3368638304280192,0.6380231262718281,-0.1285555430301273,0.13497153733241168,0.43597442518862334,0.09978945564221554
APOA1,0.004284667683891402,0.001767243537002113,0.0977003386647113,-0.027487705058324974,0.08270218908003192,-0.031959078692318885,0.052396594113544366,-0.04354210046968879,-0.09768417959948918,0.008902274300331638,0.0031774646228988563,0.09529009041634207,0.0014484652054624764,-0.03120711993755373,,-0.08099792584424322,0.010371297756455258
PSEN1,-0.04009510516673746,-0.03219894234368362,0.018176037847238747,0.03254347004863479,0.02362579748560177,0.03687322780156025,0.07152167403145267,-0.06072684655563683,-0.24719522957706394,-0.0462604824272064,-0.05406123972942266,-0.2592644617826875,-0.22142637177398422,-0.0077933061435777546,-0.033841556110032006,-0.035712314691370414,-0.04941137482744553
CALM2,-0.022087559327403347,0.39023807560642715,0.11329175226890341,-0.04330261939421713,0.06097652959718704,0.06344879464259981,0.3429466440832966,0.5205157506410023,0.6007683659850671,0.3207456343371889,0.23552466102870467,0.6459091479887671,0.503697649436503,0.05906690489025513,0.021630203432534453,0.30965491987114235,-0.0027857921163291135
CLEC2B,-0.013815410576948097,-0.1485120111271204,-0.02421666726572503,-0.05455073682120428,-0.012101353705737363,-0.047262804613989046,-0.058810685615543715,-0.06495634827098035,-0.3257397635776765,-0.03942081591933135,0.05295527709939679,-0.12153108340868324,0.011418365460133306,-0.003344441469939277,0.08076336853748826,-0.0823884585930988,-0.07393898027296934
NTNG1,0.03562360895958536,0.29043517276699315,0.06498340985587402,-0.013506190233787674,,0.06663774155874413,0.04256511416706216,0.02538597807862516,-0.029440596688705252,-0.03909114875107287,-0.016456190264875815,0.09250135712576023,0.2971978848591421,-0.03316512689746332,-0.007617594471885303,0.028928627935460523,0.06645946441692165
LRIG1,0.02083125244536541,-0.16717787982784288,0.06765705390842407,-0.019035930108311425,-0.014672895247659109,-0.0033065845466242884,-0.18993286507837107,-0.14891795082083414,-0.4012606280891043,-0.08239841838843603,-0.05089880464073649,-0.1795660621916277,-0.2649938595055866,0.10463434712080158,0.06618853739417598,0.03931671090671001,-0.06308377487797778
CPAMD8,-0.015840936514418574,,0.04439284482894785,,,-0.017625736623171035,0.05582602651699337,0.028116124639539185,-0.047319084147853546,0.1257626295944022,0.019112450835822553,-0.015484409635446537,0.0965065065311428,,0.08353201401332243,-0.02677142977380324,0.010127607034546689
GHRL,-0.025273075392078244,,0.01611258807286016,-0.020871664822641536,,0.06283809252227691,0.09238304469206444,0.04676091247604875,0.04593627664921152,-0.07120428987120682,0.024825024178062902,-0.005794259073647236,0.0037196275543211824,-0.021187871074780963,,-0.06713223703773265,
NPY,-0.023239272109156266,0.30413050633714556,0.11666004450932119,0.010619984245285083,-0.020790522714308597,0.0955228333267273,0.132256349859871,0.2632365523770534,0.47710977166209684,0.1141179378911502,-0.019103210204694496,0.0766423180450179,0.2032991245512259,0.018751341782056535,-0.04344951700205244,0.2319315128464691,-0.07482649544063262
MMP2,0.0016150016559323035,0.13905841684306916,0.01941723788683277,0.06007568944338418,0.09315745674780655,0.009504630471278024,0.0954700523965272,-0.2802205679547471,-0.4645955087538131,-0.004061707523976506,-0.03910042695548888,-0.14277412194531006,-0.40738669013702306,-0.030272389006276913,-0.05752565704952047,0.044027601092105496,-0.011718761127787556
LHB,,,,,,0.007028531852325711,,,,,,,,,,,
PPY,,,-0.030044130520961373,,,0.007063190998911669,,,,-0.0011363405013275184,,,,-0.04295872968009766,,-0.04284757122540011,
ALKAL2,-0.02372193278153809,0.025188831629058484,0.0037480619795388975,0.032469095187030006,,0.10159006788008242,,0.036501530353807224,-0.015962470818313097,0.0399579297397327,-0.02620309099604737,-0.20920679120582675,-0.12097468454524567,-0.013522855639102547,,-0.08452596398211265,0.03505045444093715
CSF1,-0.06767197000781586,-0.29616455388215934,-0.04727449879526138,-0.0011867270463853065,-0.048726412556573305,-0.0661162346327485,-0.23538697193443103,-0.22108089379551402,-0.3434601183661802,-0.13473352954592535,-0.037283332104301764,-0.26018694262612285,-0.23874347193480527,-0.08238691033877507,-0.030487167308588043,-0.1459776012076479,-0.06960987293681398
SEMA4C,0.002565489792785649,0.03408541144261478,0.04159966800259996,0.06429697137369604,0.011766296229662764,0.030845111553085534,0.002836981314219828,-0.061818532904208114,-0.018592606706350667,0.032528616343093036,-0.013001252859014217,-0.006917014835652057,-0.15230896629125387,0.002999262488050366,0.08623693300977972,0.07478285580840119,0.025274474574868085
ICAM2,0.01678903206519833,0.19919274835928055,-0.028423545088469733,-0.049517488234164866,0.16474158576117057,-0.007918154840082941,0.12839126714752638,-0.044269926523785585,-0.16428778087062357,-0.016051876747983418,-0.05006918792713212,0.042951976102953725,0.08576883386008212,-0.02142377239991297,0.03343598892802001,0.2079541366585502,0.05181434529721345
SYTL3,-0.031111148349760493,-0.028941770676483413,-0.0017462461384253017,-0.0024430317302334007,-0.050152204816200065,0.009651220571240722,-0.08469962521709083,-0.07218248348234359,-0.25020422824282884,-0.07850057053716347,-0.01212900311823584,-0.031438249283245394,-0.09294361310450815,-0.05005136105663876,0.00828668980554608,-0.14410077286451858,
IL1A,0.006871207749252618,-0.011051103364964458,0.03789553965544712,0.021615682227047017,0.011435417790711236,-0.05104342273749647,-0.10619228508020005,0.013665140552136506,-0.0936424048132545,-0.1448987863057618,-0.07984898236101637,-0.128686046161101,-0.05891659543679247,-0.031243341590266756,0.06068236775592186,-0.07598841301820515,0.031321847753038715
HLA-G,,0.004325163813439313,0.009446927955010492,,,-0.023161065025863268,,0.012308040820438225,,,,,,-0.03552506272195174,,,
PGF,0.007617474042270755,-0.13743317820218356,-0.04234467011080747,0.01306868598623548,0.039961728272789335,-0.024483841527906655,-0.052191026963975075,-0.16367079999491652,-0.33472744684450034,-0.059407724378931125,-0.022781784739191832,-0.03408013145639653,-0.17641617454262631,-0.06533191700020853,0.07053774170479442,0.1939742363575163,0.010972138384211766
LGALS8,0.0513261414266768,0.011325319589659948,0.06328614322891729,-0.03614756139892602,-0.03120026549067123,0.054004022411864284,0.010004181276091843,0.053049474433937364,-0.08444864106202174,0.018518157477360714,0.04866822088626141,0.15496587939866138,0.12963738061622251,-0.05374271805668785,0.03735559142240217,0.1551033126402236,0.04896864908520802
DKK3,0.00038288547701488697,0.3847767584350527,0.14146604127153106,0.007578483041282066,-0.010821053958290926,0.059215280142049076,0.33742361320807474,0.4919937505381542,0.6377025023257621,0.16825794448003933,0.18113443289126085,0.6686029673952468,0.5297802182690806,0.14171157513791188,0.09104795377324644,0.5069343438394605,0.16019256045485783
COL16A1,-0.002733877012022096,-0.09495558369026118,0.03148938542319722,-0.015452732269520514,0.0075303963656020035,0.06837393901420682,-0.13448226225184237,-0.056348928398830406,-0.20337015189675348,-0.022624414378003267,-0.007832774451144064,-0.04805622146717386,-0.44095903973808404,-0.053188401721915364,-0.10257682387486936,0.041780774394547034,0.14328698277570634
TPH1,0.0339290756886459,-0.05543744372648893,0.07250951491513112,,0.0349498504581086,0.01227117883786035,-0.03897159538254608,0.048639359901459,-0.08819160127913063,-0.06608576974335013,,,-0.012331661729348953,-0.055475762105469145,,-0.1160719516896209,0.06971052094293767
TNC,0.08012962045205473,-0.34465242076854946,-0.07749354462018336,-0.07900095772645345,-0.07121309466676608,0.07818584316495154,-0.2478155206882904,-0.37836589963663647,-0.5996881540949284,-0.30050673457825566,-0.08482691234383916,-0.41438866626795684,-0.46489009335080445,-0.19471850619284514,-0.10194817475156455,-0.16240023068140247,-0.25268313436184525
TNFSF9,-0.01584092899605237,0.3697740193876758,0.07257161302901452,0.04838347032785735,0.08974727491386586,0.016708729216434622,0.10253423625191287,0.116920363383459,0.2679279751660148,0.019486454075078225,0.0068087757796001245,0.055370603383947885,0.1390102763991762,0.02116499570221128,0.05463184041262312,0.028231348013924348,0.0659402163326554
C4A,,,,-0.024307774444144767,,0.031854616980699205,,,,-0.03131551072337807,,0.01469293063986021,-0.04866234105380187,0.07759852900342962,0.09000183416940244,,
CNTN2,-0.04367002735181909,0.20510816164475618,0.07468987291065914,0.06564748559785773,0.0032151305727963608,0.021238604778418373,0.08444997379545191,-0.10340238952745287,-0.2527049415466072,0.0027905977405685077,-0.005828105541848629,-0.4274608081176965,-0.08330729017398635,0.08687400041733866,-0.037093078809764424,0.4283221065176455,-0.06401960303790111
F7,,,-0.048868298798114884,,,,,0.07105018945264278,0.047231365400239755,,,,,-0.0005944663899760051,,0.09407483870285334,
LUM,0.01846819701407018,-0.050156354602624055,-0.10097911388116967,-0.0358381194805993,0.024295120806419296,-0.007280187940816325,-0.0394785646960417,-0.03440822434109587,-0.36351944560349564,-0.0665467621148403,-0.07069309702883965,-0.15744282595972123,-0.0038972185702544513,-0.1287205206071253,0.05953531351670207,0.021608512755685757,
IZUMO1,-0.015136509475791432,,,,,,,,,,,,,,,,
BTC,,,-0.045229612468102184,0.042885197358605825,,0.006868747664598889,-0.02730069736516268,,,,-0.0815136573885175,-0.02501326028601894,,-0.018955370834212726,,-0.048983153666007924,
APOC1,-0.04583136040980836,0.14313993788952387,0.008505625496335992,-0.07180261413376156,0.15393796791291564,0.09943108795780892,0.3348182252512287,-0.42582601009647525,-0.6056547489941098,-0.04401762224459623,-0.12923822197214827,-0.6003398489192144,-0.30754042138016385,0.16466839725413715,-0.1485613677895946,-0.1565137448558492,-0.131052519813866
PKM,0.07559171524332226,-0.2832259720182557,0.0069847108187364145,0.051020978462272305,-0.11699003060709161,0.001478646417884672,-0.14011248135183818,0.18747324541069227,0.007490190196294903,-0.0664530462707754,0.1589383828707583,0.4333354288514373,-0.24536446162964912,-0.07035048525263678,0.000985779406094244,-0.174442490212984,0.15674808649267036
TNF,,0.12021987516520853,-0.012309686418631935,-0.005206732060167393,,-0.04533356187571423,-0.01916447587528856,-0.12782881836927398,-0.10888100310392552,-0.0742641372254561,-0.07604638291779442,-0.20462939494138388,-0.08202652960643864,,,0.017461912391989718,-0.04864747263687152
GNAS,0.042858787335269724,0.30797669623785906,0.04299209586899886,0.04747183006612356,-0.017031742191752314,0.07708665533132389,0.3497555907565421,0.45969132151901765,0.6670904403331847,0.15728814701641788,0.12984059394025899,0.6277252717405174,-0.4131315516065652,-0.060429723802774005,0.10379014978666468,0.42968539005774775,0.15797125375612892
BMP8B,-0.03669141426589728,0.07589817574565734,0.04869274943932863,-0.0008185601808458395,-0.024424994896072045,0.01453100494979004,-0.06367631977897202,-0.26057065491681886,-0.05804570244696589,-0.01751249859314665,-0.01661753980279935,-0.20356951630517248,-0.09591830672350415,-0.09722741461653539,-0.006037695821899284,0.010920006240277037,0.013717786496653773
LIPH,,-0.017486803902769174,-0.00039680673117912087,,-0.022155515033003243,0.0441256259418182,,,,0.03018772764857446,,,,-0.03110609373232142,,-0.07333396808059979,
CCL28,,0.06085561079230808,-0.02362635910005203,,,,,0.07271111895954728,,0.116470828829706,-0.023712537452426467,0.0442680934603075,-0.014130133829090381,,,0.01868436588938483,
PTPN11,-0.0055259186664145055,-0.05488672473412764,0.04500639124428187,0.02605526062542455,0.11276388945893864,0.10859061484449499,0.06939844611672148,-0.004199936994115199,-0.15410777706984466,0.030036712813943003,-0.016940870001206993,-0.14594228928348002,-0.11827988794147666,0.07365383767889173,-0.08804997765691736,0.18842226732285264,-0.09101007630876709
ADAM12,-0.003322565206850347,-0.11163505642223814,-0.032322555005341744,-0.02894586155433718,-0.0069085943327879765,-0.0423028327404747,0.0530719098305369,-0.1509723721286289,-0.253479211103081,-0.17384680599924798,-0.017506289903183113,-0.054217888211331416,-0.21879095337933147,-0.07308109588818336,-0.028909829492643185,0.09016220583684166,
EPO,,-0.05494914139554174,-0.003650267754084278,,,0.0010341987598037003,0.01471233527326582,,,-0.016219767338942443,,,-0.02836947651322387,-0.01874015656923427,,,
EDN3,-0.02224671604071093,-0.04720911543794183,0.040272476156196696,0.00804936464549102,-0.0066267424953436295,-0.030101339199624363,0.07523978546865198,-0.02926774613202085,-0.029839372017584447,0.09157154840841661,-0.01698828251890238,0.10511933251889007,0.13987643818605333,-0.014985742595839166,,-0.05925513370440266,0.08976055837881387
CCL22,,,,-0.030730852883292987,,,,,,0.007843006752956235,,,,-0.01644367158012847,-0.058249749470413247,,
CCL2,0.05971955381705616,-0.2307509587956198,-0.0682169020244925,0.004419445819468682,-0.04118730439677292,-0.0437403011665914,-0.3454415313555838,-0.18602007314819413,-0.0484061099419634,-0.13661985569746415,-0.041399950699139126,-0.37150991714598947,-0.22018269693552137,-0.15990919735306577,0.10475573461771008,-0.1859173201567916,-0.1726066289537843
DSCAM,0.05100795160661224,-0.03331951686500598,-0.03190286126540006,-0.017219603485724485,0.0501780838339757,0.015508922156408414,-0.026748088598021528,-0.12230655038892467,-0.04537646486424133,0.06398333705164816,0.0626217247405788,0.15710292514148158,-0.17042681488917172,0.020060535174153803,-0.0039956379626479065,0.04518555526112151,0.14517981995365856
GPHA2,,,-0.03969473989394379,,,,,,,,,,,,,,
ANG,-0.03834492198478163,-0.2554042225946883,0.010232088919391681,-0.022128355620387598,-0.006316406292326754,-0.011271793295532224,-0.1078558880643032,-0.0644086198650703,-0.24940088503330324,-0.03453999766629764,-0.06402998601722407,-0.1140613515536231,-0.2064647056438532,-0.018357792646044098,0.10899256333376701,-0.09624993358425242,
FBLN2,0.13643151898803316,0.07624900989972648,0.023349286489190265,-0.031130788417800634,0.07036187909880237,0.033596673971006415,0.161693930933249,0.1860124764970146,-0.017944480525886878,0.13435912314357806,-0.02017883704245245,0.02812779946938235,0.13976708234429322,-0.11095629648012943,-0.02359891816557869,-0.05824306398847688,0.06304153893011377
VTN,,0.0018226615622822882,-0.025204840773367546,,-0.025848514856088176,0.010583712654536476,-0.053405446438368635,0.022396732143463435,-0.08220635464399383,-0.04309591153926376,0.03446955532346507,,0.028272896076917308,-0.02426597339850867,,0.022473358037262425,
VEGFA,0.019440343433299184,-0.39410091434428884,-0.013989658594688682,0.02549163927127199,-0.12027709299222034,-0.019846515516132094,-0.26792962435640805,-0.25480669078673035,-0.15312014697560775,-0.20991896324295498,0.042420756506064104,0.06472472086133792,-0.48499142588200034,-0.048041043139431305,0.05156529374952285,-0.3825874107980288,0.05855980171316564
F10,,,,0.031893987678624995,,,0.15709000219378869,0.01571495090073829,-0.10140217037825365,-0.008678366893036226,-0.012919170075595147,0.04113171544885445,,-0.03245674295504539,0.12913127909726188,-0.009286669015060907,
SERPINA1,-0.027590509138037303,-0.02961287938263811,-0.01505675218199791,-0.031940347510168096,0.06035723336838013,-0.0589055474743613,-0.12222168900089297,-0.15960420535069356,-0.4105164369574964,-0.0032599601433451596,-0.01581601484650186,-0.409421597693203,-0.10870543847017769,-0.09362674945737183,-0.09341852314624267,-0.131376261784414,-0.04799651900366418
VWF,0.010239050845499802,0.1862467081019367,-0.06878230281801094,0.06585393389780475,0.1441099538662871,-0.033711956669269016,0.16016716189337457,-0.01949008011135315,-0.39661011022362685,-0.05767239139879733,-0.09172944063497623,-0.04933577872609189,0.14345366165146833,-0.046726183611427156,0.008426287296315515,0.3516965688625404,-0.05299813242120966
GDNF,,,0.05599060880119019,,-0.03944228359405286,-0.022752604024067327,,-0.13054127710940627,,,,,-0.04153274657942589,0.030244216215644423,,,0.10616962091326819
VASP,-0.04658781597379274,-0.10815162788575997,-0.06940256910336562,-0.008211778991347804,0.04982617083898594,0.045944126052778714,-0.16133671963193283,-0.1467607858103732,-0.2355399574160859,-0.0021929406652754263,0.020205022400669945,-0.1795723063129647,-0.18988111543699346,-0.048108028419446294,-0.011702523894518148,-0.10301630575192973,0.11671802554722871
ADAM15,0.014019264659724046,0.009517166053443242,0.001554668895658885,0.07606945322643285,-0.0015619406009239345,0.026460095485367093,-0.08291428725367048,-0.18949490661392115,-0.27414652523450694,-0.062049467757944836,0.04467475456208636,-0.1922364803560472,-0.10011584548820819,-0.06265451870001706,0.02501427999900686,-0.016303252993117263,0.0327811791576322
WNT2,,0.20281851663949818,0.017731423072067966,,0.10326818200736354,,0.10406822420280311,-0.006022793970913681,0.33939499292728487,,0.08684340922625172,-0.07954671433221834,0.20376749493271223,-0.02250174753557054,,0.07281984151799917,
CALCB,,-0.050659303187631406,,0.014772265095834678,0.13879200265552757,,-0.028285042609651558,-0.0011213736441924673,0.13651833424130141,,,0.061327487628187925,,-0.0292729397456399,,-0.09365253758844957,
OLFM2,0.019776527033477282,0.053174121910721274,-0.00011990611151007319,0.0005737187063944231,0.04929121355742177,0.01517528560515832,0.11343753548422256,0.0029272121488751216,0.37984484271039626,0.04082094911183533,-0.06665138392825838,0.1294797623312861,0.03507668177260003,-0.05900246282472032,0.0385631296304655,0.11019578116380485,0.14591117370763954
MFAP2,0.023790052949708797,0.04679055321818676,-0.004758866122097375,-0.03561013994877452,,-0.020036638915104044,0.017242510079462266,-0.20160773189601097,-0.25310584448830703,0.015504724590198912,0.01173400637701173,-0.10766102587480486,0.02631082185965508,-0.0037240028248989297,,0.022672124092085633,
HLA-C,0.06498607781175367,-0.27715971330593836,0.004408524545363173,0.0425064676948181,0.0493025597276943,0.05465678088669403,-0.09269004773789082,-0.28331298079045103,-0.5626671985720189,0.0027424660983573507,-0.13019164550509205,-0.5183739193872775,-0.44258145238487806,-0.07235670280719278,-0.0754813651540562,0.08915642524578976,-0.23307273058042507
THBS1,0.0209218374112335,-0.11226823572869057,-0.027062940837777834,0.037956763538413665,-0.10856008822001896,-0.047619771496608974,-0.16605764335308548,-0.15956995566049764,-0.12128759138162346,-0.17776440298916893,0.01306831607542413,-0.21735503801990136,-0.03314394029002939,-0.15902892975841923,0.0983853646371318,-0.12023729355436724,0.05905299655584828
HSPA4,-0.03558590065055299,-0.0296833490096368,-0.041518116268876575,0.004045131551330371,0.09184152806686886,-0.00888293842814763,-0.00829466242959694,-0.027199593931288325,-0.08808424760884488,-0.0766863870924093,-0.02646420788349969,0.17346217609990236,-0.06909736490642808,-0.05705060573405537,-0.04371832463671037,0.13587649253892128,-0.10515035831494068
LMAN1,0.08131213251291505,-0.2677641321549924,0.019535994758298182,0.052554857911527836,-0.08215558997644198,-0.0635518184181428,-0.13021062626483568,-0.16925927438041538,-0.4942147625309915,-0.16020990713034794,-0.045277357628451,-0.12698445435045141,-0.21136924438732604,-0.07063153205693946,-0.06574082840345745,-0.10053820750904588,0.08494568520455838
LYPD3,,,0.001607085315021494,0.01958686869430631,-0.030380387739278793,0.02852288498136366,-0.007805894536091862,-0.032333672070918064,-0.11576158165389837,-0.010772903356464492,0.010865332371942203,-0.06280339451133574,,-0.017536871158151626,,-0.04427085887662235,
APOE,-0.05773599260156399,0.2964808214598381,-0.06757955030176875,-0.05104908560641714,0.07180245002196162,0.09387932113547774,-0.10156444616250135,-0.26083826513934444,-0.422484918499633,0.005102707436679905,-0.09728106034692882,-0.5717148855778694,0.22261028590108756,0.16735959050730653,-0.014967932642628416,0.24093658183883823,-0.09898679108542005
SOSTDC1,0.013061062542171278,0.2169936604041506,0.12754134616945575,,,,0.25596483441271844,0.142884199290678,0.03800682645223842,0.06798634837492093,0.04755713400433987,0.3820977167637287,0.26926255710636415,0.003517900394115582,,0.10717251320144956,0.03405786797585095
ANXA1,-0.05903250372447385,-0.3982940798584347,-0.1122580899507705,0.004709100805406362,-0.06645829661689474,-0.013475187790830285,-0.2026799621170418,-0.27581678650149083,-0.5842701526786146,-0.022859639998155715,-0.2014047771414533,-0.46595801570999823,-0.3116735579212723,-0.07801404086839732,0.014005062960560038,-0.30692176334067545,-0.002239578870105734
WNT2B,-0.03532011198525119,0.10834468686724522,0.021906219627966014,0.03557860287045565,0.0371873262168321,0.02024389026200921,0.025454859544357486,0.13373505228039556,-0.11815362566335744,-0.06244975185192115,0.01688882268930607,0.2191044613723226,-0.06305252795360713,-0.004755631609698201,-0.08097622163639238,-0.05041354494444952,0.061979405644080436
AMH,,-0.03974050468178817,-0.053741663668444996,0.014282186722583726,0.02665414206791396,-0.027467529455373278,0.02502046060459536,-0.10323332122652652,-0.052072231221672226,-0.011947660111077781,0.04933840727260369,,-0.11700739252193501,-0.05643121777050151,,0.04940627452274595,
GDF10,,0.10338368312651613,0.09098750768304716,-0.031868845699907715,,,0.06272446932963087,0.07731102484685667,0.11915289931994445,0.05993497964265309,0.12293528690702525,0.15040866294441466,0.23539451882744547,-0.030242382220067972,-0.04562139994593615,0.001924018051982475,-0.014612970549879674
