,MGH258,UKF243,UKF259,UKF260,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGF1,-0.07923539846342448,0.16780673640659644,-0.01538485502988212,-0.0021601338405725203,0.004800791149783909,0.026278354517617706,-0.008840037002530624,0.09924261818764607,0.01828517962985948,0.058197616140013404,0.03817560888166236,0.08822244566264799,0.05588400660987144,-0.02977069706620731,0.08378260792759004,0.006226075856441943,-0.03281532173924582
TNFSF10,-0.0017935138721009126,0.06442571987088554,-0.0036338607081755772,0.05701499103259655,0.013139981398834018,0.02508554050485972,0.08260140153438872,-0.08100669285902014,-0.0020723697316290778,-0.016999734109337014,0.03336992461755779,0.06812971807494671,-0.010036146190224096,-0.012911967610109508,0.05696051423504394,-0.043064390019169035,0.17811682532456224
GDF5,0.036231877439366775,-0.026814714397668443,,-0.026988642057323788,0.10829769378583666,-0.0117349784345528,,,,-0.03233252141290351,-0.03731770410661714,0.08566718277137633,0.02113093024610174,-0.007406020193651929,0.05294241006479397,-0.008664003805931662,
CHAD,,,,-0.01614383403712506,,,,,,,0.03352881637805899,0.1345890795247523,-0.04044392417199539,0.06434438724937963,,,-0.0378790599599894
RGMA,0.08098222892149186,-0.0029927708149923063,-0.00035306071982625387,-0.009928033857400521,0.07611656504535082,-0.009024573647826708,0.054582905882171795,0.08578129359706056,0.025691639547120657,0.16749596291269564,0.05884282782851213,0.13810761396241164,0.05371603885599349,0.019960760942522734,0.13677405624346353,0.08658740310747924,0.006141873091898325
WNT16,-0.014289945996291466,-0.011466744423845345,0.03521262271110291,0.00238435242617401,0.047849089357484595,,,,,,,,0.11344052439333357,-0.011530280383245719,0.053052067237437314,-0.0052896039588806966,
CX3CL1,0.022723752304868772,0.09987670423567908,-0.0006316809042179332,0.013322367669945403,0.027754978233493995,0.03011291019009906,-0.016807997461659778,0.0046884642441879275,0.10920222123495796,0.09076308437092374,0.05059936701063583,0.06798034613662784,0.11080187932748904,0.05541070524482441,0.042069367920602035,-0.0780317544968009,0.0413369823545462
FGF1,-0.05528555100969928,0.05013039739192258,0.013998342579955008,0.09627591978751816,-0.021187762952914458,-0.0033719015620267767,-0.04046081712470054,0.052326775946626256,-0.030640763660390802,-0.06208225642072991,0.08236652619361202,0.13828010667874038,-0.015961349394691227,0.05522728447277252,0.045122612589592666,-0.018903848285966626,-0.00017933929259754888
ALOX5AP,0.016855661716728153,0.04596140960011723,0.010577028758692453,-0.0983055317756728,0.08854016848595968,0.010170673189113983,0.010436034352451868,-0.12353849289815158,0.045330212956216455,0.024949027550259774,0.03939455531328986,-0.12263696913822171,-0.04678485311436633,-0.03236754613523678,-0.043612380836167836,-0.009012697042366546,-0.03395727576164763
IL1RN,0.053014425404878995,0.004646192144223398,0.0163223703368068,-0.01504209495416002,-0.013567576589545651,-0.01260300408210605,,-0.06440691277517391,0.021520208996781937,0.053060692323301635,-0.0638578562025437,-0.0618197346940734,,-0.06709865491785039,-0.05051535667268176,0.03576913612362983,
PCSK9,,,,,,,,,,,-0.03304943391048324,0.00014944388002123394,,-0.025417139799974165,,,
FGF23,,,,,,,,,,,,,,,,,0.12449105993434081
NPW,,0.0441059658690235,0.0031608728964544327,-0.020953045189773357,,0.03327888557276799,-0.044442385778599894,0.007510968940746926,-0.025119750479579976,-0.01284063199278732,-0.04732656723157029,0.006987047909118974,0.0611244441150079,0.029345567549174563,0.00861274341156123,0.034210833864106206,0.08971390285625089
CXCL9,-0.046529116655035,0.046449978915555766,0.013241075351754927,-0.002558851638905602,0.19216132934000663,,0.05588716194785846,,0.012848406766516956,0.06914800126822096,,,-0.009220981865829342,,-0.00422940877693647,0.050175927572229224,
ANGPTL4,0.028115789970523768,-0.10291281129274928,-0.01992521472574483,-0.06752856864663216,0.01785184133432456,-0.03392400372687901,0.018842677160760792,-0.11233865503398073,-0.13729753786891466,-0.025199069093079462,-0.10947322816944191,-0.21179656156044988,-0.02663133908004257,-0.06938863226673689,-0.09143968176016568,-0.017929236189838868,0.03925983717872881
UCN2,,,-0.01592970410379928,,0.011907805579159783,,,-0.0806741112685213,,,-0.05714598276988214,-0.02577523610464884,,0.05116536661541462,,,
OBP2A,,,,,,,0.12481071968233198,-0.011877523968275313,,,,,,,-0.04420690482265907,,
COL4A3,,0.07829423563622358,-0.032952775054237306,0.018256750462876732,,-0.015893923663877905,,,,,,-0.027700876209202502,0.004923161415579655,-0.0033062597305830535,-0.003392721873696146,0.08348055333206934,
NRG3,-0.034782901661311996,0.016722224769462845,-0.018242160480896767,0.10233849433393392,-0.01316931903989545,0.0018820636225469018,0.08034255583200782,,0.02771519549382185,0.04742259362317541,0.057472375719688336,0.07920450471739869,0.025684178323984518,0.03967142666969819,0.15110929626044778,0.013328869340148722,-0.017455514981936118
IL23A,,0.00440615843803143,-0.0019782787581998896,-0.03307762951066507,-0.017588100212114134,-0.01933768335286718,0.06554308096263696,-0.03752744951216377,0.000886384957052917,,-0.033049422381455654,0.04319323523983348,,,0.011191635382855867,-0.017992116933574467,
COLQ,0.017475980475095985,0.05836999793452468,0.006198070473398822,-6.379003605212556e-05,-0.018620458062752667,-0.05368835854291613,-0.047817015764721665,-0.041317794989845565,0.042456230392822064,0.05195882214283737,0.033572078168927,0.14102541123164222,0.006171319095648579,0.0370626520246463,0.027896045416971858,-0.020759763452180918,0.016190591261545602
SCGB1A1,,,,,,,,,,,,0.054942192349818446,,0.06276344059325227,,,
TNFSF12,-0.04127056123064675,-0.0108950663712759,0.038909311464922845,-0.03258129571053295,0.07856361002704915,0.003500850786201805,0.017287791951662346,-0.04575562394413785,-0.07334959478269185,0.0407533971358777,0.043528512471445006,0.0011482301842877312,0.09584653971112624,0.028175118440022576,0.09572010577069127,0.04940795249351553,0.08119846421473574
DKK2,,0.14215202639128055,0.03751097114990609,0.11720919786669837,-0.02560474706254691,,,,,-0.021332963098233657,0.05562932203691307,,,-0.03384965676013778,0.02250021317494656,0.13251408865128222,
FYN,-0.0027482006794426798,0.0031672541299383314,-0.018800235052369028,0.05763160987245937,0.06334084353917287,-0.027363372864129945,0.0013639507068150954,0.13999961594675409,0.06293981548985489,0.09388992424176007,0.11373922811308429,0.18764772387441772,0.08076268319295742,0.046170387786357764,0.0757110734065138,0.06293216020160446,-0.0979431911730696
ACE,-0.004394648750488186,-0.06373590155937384,0.049306896116783204,-0.0007667198805653518,0.028483617537625263,0.010718924549264854,0.0073675745623770625,0.08227520696230257,0.025080691493172342,0.030451323147345253,0.09336548913185613,0.11795810414475118,0.03753250184904143,0.04431692978902304,0.04555663412949385,0.018659464051765565,-0.05092296219198107
IL18,-0.07359934410903142,-0.030087692396444446,0.0010243937833427392,0.06655944051568606,0.08922727342894543,0.001322711926839364,0.07569129787518754,0.02535446115441045,-0.011522362883729481,0.07530175092601987,0.028088048125627756,0.13665672584129168,0.027242991855919416,0.027348479730061187,0.0714694113092877,0.08471663106011558,-0.061784741409597575
PPBP,,,,-0.018561100166647797,,,,,,,-0.017523824985530564,-0.04143901353149132,-0.019016429154553132,,,-0.004190270043115238,
CCL27,-0.028578651964782823,0.01809080244956816,-0.012608610158265718,0.012555061593190437,0.049510579858864374,-0.03384802699747575,-0.017863978364939012,0.019017554750071008,0.04363849116777766,-0.04539318012931078,-0.002694057601109202,0.1298363622234525,-0.0005861300421571899,0.028265176314216097,0.027629734180968916,0.06237977490001337,
SERPING1,-0.00615707630147344,0.06606651534764489,0.02995389532804541,0.0015183984051894794,0.09843193615966833,0.01594798678261304,0.006950455199750553,-0.028671052880256724,-0.0513579373909168,-0.006790296837277955,0.0076823518086095565,-0.02637729082219267,0.029147896294979412,0.04066357463914217,-0.050509444951133485,-0.031265723735475086,0.06624901414626484
AZGP1,-0.004716418726341523,-0.023866656271551892,0.04473681922920982,-0.03001304357349752,0.017812683525097878,-0.052726037437930515,0.10643580113629461,0.0921690945228331,,0.09191518167831492,-0.01637359944187044,-0.002407059046034739,0.06847405789095848,-0.04963059024718876,0.11084867347944363,-0.01627777146479339,0.031511757894158
INHA,0.082147119508192,0.002378570523646423,-0.04460711308093751,0.03582676530997114,0.02693168404056827,-0.02985271909525165,,-0.024306820183257142,-0.003182389326044025,-0.015100475747744972,-0.00583067900323705,0.043209716574596845,0.00419859016446027,-0.011415207001659319,0.10727321430742237,0.02201962444597071,-5.006991599042588e-06
SEMA3G,4.170675359777546e-07,0.01521291198325988,-0.030031580403194615,0.07787394668661496,-0.027646234443191534,0.11625432566396988,0.0865821913950265,0.007261570638723535,0.013940638174841192,-0.043418082601828265,,,0.03055715279302992,0.046992541212493986,0.019963468269256986,-0.015535291181167572,
OXT,,,,,,,,,,,,,,-0.008444872072498411,,,
COL6A1,0.0735138073532346,-0.0025348152690484343,0.015674158680040937,-0.012164061961386727,0.10026248684572353,-0.00600305666483863,0.04396809963419492,-0.016020985737987974,-0.011288137617956995,-0.016784649855791586,-0.07742776574795841,-0.1526365362894064,0.07011551323704075,-0.04664400345365847,-0.04016005998895397,0.004347014541819893,-0.0034707439111699356
FGF17,,-0.03154665985743206,0.010466075080609432,0.047234439949445796,-0.021174432981216147,-0.016686185228551746,,,,,-0.007647558465263317,0.11456018001374405,,-0.015294370409745595,0.0012909582400995954,-0.05272933169485871,-0.03748807446042699
TNFSF8,-0.03102789443073189,-0.023851781522626958,0.03906408740418061,-0.018561095355497756,-0.013567576705452253,,0.022657156494208807,-0.037311843461933177,,,0.062215826164578915,-0.03834613807442561,0.025358837918127344,-0.011542771316345447,-0.005404852894943091,0.07818300754808352,
FGF20,0.0067200535739721755,,0.007945951563576394,0.05314369264816684,-0.021854825476510253,-0.015344873114139975,-0.03316022881248892,,0.005493600370568493,0.11598023310991347,0.019706335964989243,0.050444387576009185,0.05059164880108669,0.009371581297807189,0.1032182979909151,-0.028923869514756364,
ICAM3,0.038514166209965485,-0.04276703075454738,0.016819037414245716,-0.0389114587005886,0.09878112722778305,-0.05062878056501343,0.025590031921089926,0.009297087351590768,-0.02038001993572549,0.07106854399665158,0.03353023063406582,0.043997241217930964,0.04050397078296425,0.003409678034909013,0.032591123560807164,0.04607787568272844,-0.017643213443407853
LAMA4,0.04054867950961206,-0.012918895868770156,-0.011169915775190649,-0.06174581661471665,0.06816340245673168,-0.0012670179505622707,0.011537857938574618,0.014029913513024218,-0.02774724589710288,0.057776077186370435,-0.01277622607872971,0.03497791979551141,0.0537105637002655,-0.02318664805632965,0.05215634528199322,0.019973080512262483,0.0080966440464568
INHBE,,-0.022137518022884942,,,,,,,,,,,,,,,
DLL4,0.06175410344192302,0.04906228005867148,-0.019609882375506836,0.004571664558474471,0.08025101097317955,0.040871602064731324,0.04986764917539079,-0.010677807842609046,0.027317359185390046,0.09779032163170807,0.018697041541611524,0.035098963333526266,0.03986658126219398,0.008631515262330388,0.07219360802685278,0.051697789611919676,-0.032576230226538015
SEMA3A,-0.006683721803412546,0.09858567830289625,0.04856632203972258,-0.009924334698138096,0.043721682069307856,-0.010293126229275015,0.03827373314525309,0.02031312525567858,,,-0.0017549705668360423,-0.0016236582278615441,-0.005072180453474285,0.022771348352926123,0.060495666887269504,0.007614165380263497,0.03019946569171997
RLN2,,,-0.02050747288033738,0.0387029854079456,-0.01742420173921684,0.04284945000992364,,0.018829848415430107,,,-0.015505042169253844,,-0.03698717792381621,-0.002691703236179675,-0.013888131842930354,-0.0031016547644507836,
C5,-0.04563478210394423,-0.016004342609287694,0.006191189045203151,-0.024730418391125424,0.11868960289027904,0.022929231162170795,-0.08599294220523251,0.11185035350776948,0.03241756099578081,-0.010955856503797266,-0.0003030103061241882,0.08178119076303353,0.006433827710920797,0.005492886373370381,0.046113710446244446,0.014716991357404851,-0.07256009625674262
COMP,,,,,,,,,,,,,-0.040010569848806854,,0.006525477497522476,,
EDN2,,-0.03225816994964317,,-0.008571175060602863,-0.01854351926302732,-0.03186102455668874,,,,,,,,,,,
C1QA,-0.08882149665690743,-0.000422505110573803,-0.019099826783571472,0.0203605432767945,0.08648989013160406,0.03015210752280913,-0.03244137430409215,-0.12800523949788875,0.14426973869890578,0.05617964116927782,0.058531887895764356,0.025757800765642394,0.023199104436109688,-0.047847201054645586,0.024521199740102573,0.049688162710254,0.03960695330809998
UTS2B,-0.008004198596757824,-0.025649650973977516,-0.020507472762519588,0.016814230797335274,,,,,0.02729593239608946,,,,,,-0.002371774874646037,,
COL9A3,0.05716865962937275,0.05993016810735974,0.022956291553544575,0.025986194415780865,0.08540509063186287,-0.043183343426077235,0.03178323673979743,0.09157299288121575,0.10127885978413396,0.003929409471227839,0.06495085542091678,0.18492972662231788,-0.03314325465843222,-0.029712756798088463,0.1649477285448604,0.03328522711538529,-0.002587536170750414
DLK1,,,0.019074393553494422,-0.01658083890937679,,,-0.03414350789042954,0.07505334584455352,,,,,,,,0.06551097853316488,
HGF,0.027971611864136978,0.13895411423915804,0.01851275134175688,0.010062845043861238,-0.023435390547834233,-0.018413393705410445,0.04729144727391073,-0.028087256705404618,-0.059471503590118296,-0.008510265047065138,0.04423526687360295,0.0341137717727169,0.09985242729520662,-0.019318880078264,-0.037044464209781094,0.005705478253616709,0.05056858657418349
P4HB,0.018849291025932052,-0.038508460338447494,-0.01759972619169829,-0.047770464343494634,0.0679522558102186,-0.001370792874538535,0.03763073633387013,-0.04808151199863513,-0.07819819460058458,0.04179422210391175,-0.0796305781990305,-0.19439004755198916,0.06927177206176416,-0.10036857729904437,-0.053714859786466236,-0.03489736591393797,0.023458400284455564
ADCYAP1,0.19146280698263035,,-0.003226088237244395,0.10349804301008876,0.014477077345384821,0.0010611136507064725,0.04299411535882269,,0.02094438267546867,0.010878410604316097,0.019099047951160974,0.051666045079678806,0.02032521160704631,0.01846282157711499,0.03223493030260477,0.011694751059299794,-0.07148941111369993
GREM1,0.016523775679172573,0.15642171274726696,0.04781257493134558,0.03654361688081471,-0.022558853750503944,-0.014748687654353753,0.08210256982197173,-0.022794520593280836,-0.0626095451562301,-0.03900644285847836,0.0003269924863736015,-0.03483892032476033,-0.05883292980786396,0.016831038551855117,0.07459403678846337,0.027703505159402664,0.05572001105377263
EGF,0.022127726279688655,0.004624521868823898,-0.022057661395828643,0.003359147783462827,0.010294825378357603,-0.022003919202077022,0.11752447347287473,0.08398940666215302,-0.024491116326542398,-0.07180792149975253,0.012034523565927133,-0.009154521510842938,0.07348994142168402,-0.036161305018873,0.06546321402318528,0.010581407911962418,-0.05021953536643277
VEGFB,0.01229548010183068,-0.035802395242305315,0.032741735920296194,-0.02931644789363738,0.05578094824427267,-0.013613024358490865,-0.037976964764547386,-0.01126327270857092,-0.10760042696298712,-0.07152291354079827,-0.04115319366247554,-0.0824135623904197,0.07795851953553629,-0.04075026698330082,0.023254594735965542,0.08730094035708291,-0.014395167056478463
FARP2,0.024736393161764878,0.03571562895597373,0.017792646141611145,0.008857308462860675,0.046395624166853826,-0.021020118094431786,-0.005175436285219277,-0.10625593773142226,0.026626109734697243,-0.01197248262332127,-0.043165102842403304,0.09350233048175856,-0.002584057774271244,0.01827693519104646,0.06967219494890926,0.06550387934567833,0.1474087802189336
IHH,,,,,,,,,,,-0.018285672312636038,9.385519949439347e-05,,-0.028372107938424714,,,
LAMA2,0.05065137909988252,0.024389950144405356,0.059169438321931056,-0.0027422350817927106,0.041001156464488896,0.016319730597497112,0.0032674093423633384,0.09811969986062774,0.06663604280986243,0.04848359901375895,0.050254404547340904,0.11532725330086753,0.053697700021630906,-0.048732091881927626,0.05375660813082096,0.043845567000799224,0.008938103102216384
SERPINC1,,,,,,,,,,,,-0.03342268904570849,,0.025507976279346506,,,
NRG1,,0.014188367653726322,-0.011418470153765604,-0.027921911840963105,-0.004231309647833351,0.08617663592262194,0.11606537996539677,-0.034888561294663285,-0.09035872479145764,0.03753112872931395,0.09252508138277167,-0.0160821252951129,,-0.0025695634224920014,0.061470723562399666,-0.024148653914524688,
SPINK1,,-0.030718192760501608,0.040521867258395364,-0.010341728424163346,,-0.012089330348630583,,,,-0.05423423931058961,-0.018196978873830528,-0.0732879697734678,,-0.03444084757933817,-0.06775499583543358,-0.04767232141374953,
EFEMP2,-0.050035137648465254,-0.009032660153090231,-0.011782665852560196,-0.015167662126138482,0.06263341332157094,-0.005005855970329145,0.05844339562714725,-0.10651562101744405,0.07092139874660036,0.09687839014241169,0.03254110923706515,-0.07091351588492736,0.015060035568010489,-0.09612662417466183,0.012766242910727529,0.02562612467604396,-0.007323100065727357
SELPLG,-0.02403075980577217,-0.0013056185718700257,-0.027666005987583262,0.06465340857306358,0.06201677168110764,0.03337709890112109,-0.04397055638082109,0.044813496087006716,0.04026597925284631,0.04472724604570345,0.009403018282117214,0.10179315699565172,-0.0009527707361060824,0.022587055078823286,0.1230619402171594,0.018450283744933987,0.015932637119323054
GDF6,,-0.03007817469191352,-0.022973524348755076,,0.07203152587632031,,,,,,-0.01350848497529479,-0.003381987204588788,,-0.0026431194811161315,,,
HLA-E,-0.0605834980863505,0.046414521696935274,-0.009694089613068856,0.03475188459693151,0.1024122093801315,0.013680544516492903,0.025338953948022748,-0.10560145648073126,-0.02738679471864252,0.09772535632954334,0.03128458940498823,-0.05917855874164017,0.045670290720796355,0.010426214368290554,0.02539727674440273,0.011749998746576822,-0.033105310047837615
PTN,0.10538068472042475,0.06959700823925179,0.042832349507596484,-0.01683796440661471,0.09722407391009058,-0.0390406171204447,0.01736474062726511,0.16851143386643583,0.03999554632599178,0.0573466173554577,0.04063704830353884,-6.725665429279397e-05,0.09947974772509731,0.007115514185645957,0.13818396198822022,0.1521361394587418,0.15171009123693943
CD274,0.004750959132661614,0.018542077005326108,0.0033050525807047115,-0.005647792415345739,0.03218568620690979,0.013484505238364584,0.020103241705700388,0.08644939579213184,-0.010846431621795298,0.07617135637624185,-0.012539709048725176,0.05149346558692358,0.016566316523683896,-0.025617335295239674,-0.0036482505154011545,0.024388511322225605,
FGF10,,,,,,,,0.0022077938316567404,,,,,,,,,
CD14,0.03873301430695633,0.034111378496531446,-0.009531754462889008,-0.060209088534096546,0.08938389509456848,-0.005413043450764113,-0.002598205223382877,-0.17332579113361918,0.051692363499674404,0.07033687405383934,0.024503208780931596,-0.020122552506352146,0.03793645358257415,-0.0424146115974627,0.05654196040020738,0.00714452960649704,-0.037416355956741545
SFTPD,,0.0764194178272661,,0.10059769920162903,,0.04789095553466437,-0.008220361089022006,-0.012266063884053255,0.008147146505996112,0.07713874230155289,0.0751418798406003,0.03212304560758371,0.053690474602463935,0.014004394682733762,0.07650793020127072,0.028842332781133035,0.05461655089115066
SLIT1,0.12002272925639805,0.056133662448766414,0.012576607489798738,0.029030188469418097,0.053687412311839044,0.04977552283786003,0.00030023137315449356,0.03417206255374112,-0.005977736460945392,0.007979721473331597,0.02362144452688175,0.004493767251440764,0.058093624548099784,-0.008911798814318425,0.09277657058107394,0.0008657473267633701,-0.04634476849182632
CNTF,-0.019563974771705236,,-0.016164548251601723,-0.018561097049564244,0.1505816339171224,-0.014037002636989933,,,,,,,-0.0194437802693379,-0.01577530992602821,,,-0.0487874014602111
BST1,0.019694482747706805,0.03516402358526606,-0.019695968020889326,0.029971688132248604,0.04294356707382912,0.02075028372463885,0.042522617965915534,0.028019980518348215,-0.005496603289794939,0.052858621680230214,0.009571421520596445,0.07347250846153756,-0.05245903104148679,0.0032388582516480638,0.16451292665507308,0.010874632899441846,-0.050219546312145834
AGTRAP,0.08812929245670988,0.027443691688354352,-0.001968905527789198,0.026474275812806678,0.06943458056067499,0.013744969855809475,-0.03532497750344906,-0.006787607746972967,-0.03655186095026855,0.1280728236321843,-0.0007113366063218796,0.012327419774197178,0.02187366242603613,0.04675376597659252,0.0584609896295862,0.04528074358538452,0.09909217817297844
LAMC1,0.007154466079036424,0.025286857983129532,-0.060454356639228865,-0.0059435904021848465,0.09238982824604729,-0.04600736202360512,0.03620074891675234,-0.03102196275077021,-0.07824542845260647,0.042120622949863344,0.003595206647160435,-0.03246995077959755,0.0351474581657968,0.026546677580079496,-0.008815192660842295,0.0264622099765091,0.11303354869814462
COL6A3,0.08453765695185328,-0.08206742075961641,-0.009863285859278089,-0.009503273367538765,0.06694209387522201,0.0410597214939357,0.002433390292192589,0.032017202798174195,-0.1420609793602739,0.05797551108584239,0.03923966765632924,-0.05642508006680375,0.06326528561946011,-0.02202423411996609,0.01329172703173278,0.017273014108545384,0.1913129180615606
FN1,0.09969530883165738,-0.10782161618731577,-0.027318767001267657,-0.03579457433738283,0.09056410066990812,-0.0027820545014378955,0.07634581998633229,-0.037269631286115816,-0.0862720090374678,0.0783122469517033,-0.09351537561967876,-0.13001732446048148,0.06921673336709752,-0.031451468242978106,-0.093557013594844,-0.06351088028727087,0.03181925089619121
MIF,0.04061800557927779,-0.13121345383693164,-0.04187510790222491,0.0036738203776389812,-0.005389105693545939,-0.011094283740207518,0.10481290553375447,-0.050383292988758724,-0.08215276439351961,0.04881243921863518,-0.06770465960997449,-0.10742873135390067,0.03428861555264026,0.004205973955265995,0.042442939074253214,-0.02894143680415684,0.06300567529123223
JAG1,0.07062412881876905,-0.03375553942797532,0.0077262793063953665,0.024188729982034952,0.07121755822510523,0.003943475658428208,0.027161542604638725,-0.05913094411958176,0.028589278828238068,0.06564145465683055,0.04476970206207678,-0.04476394643821186,0.1145839891050317,-0.018379290361119238,-0.08918351308130845,-0.020092892391573264,-0.03580743011872249
NID2,0.03840127043222857,0.03339433153124497,0.04577762784340671,0.025814244946659407,0.05954861270883157,0.06221641560278777,0.022684779437018805,-0.05533350033290746,-0.04854126348111304,0.10267728778631749,0.030466585307766147,0.1013929151991554,0.07146207258278293,-0.0028389535005526353,0.015879219354761838,0.04330975638984968,0.05477120360029129
EFNB1,0.07682309808060517,0.0029851626549372854,0.007674111339559052,-0.012583716048382505,0.008011970757184406,-0.01698909554902382,0.047125201704225524,0.055986288170320836,0.04438962351845131,0.07943359916678548,0.033447215505762615,0.03175884643918776,0.023214169908271794,0.013332340054344733,0.09166040105770776,0.010410800669492884,-0.02060606725540455
COL4A2,0.04705363087399284,0.028154655418290323,-0.0378687261655252,-0.031029851659881584,0.07658798304982073,0.016569318909495034,0.0489090093274429,-0.04311774578162246,0.048602970197048644,0.03745480596994721,0.014656886270457184,-0.03964866718455529,0.07562263675036167,-0.004882230569434942,-0.043023056324642144,0.04152014247504063,0.036330592204657376
SPP1,-0.10694674371125715,-0.06717015448957579,0.015627184147295244,-0.12835857602258915,0.09805834601195075,-0.018235782730806532,0.018675971057919037,-0.16058902892420152,-0.09344688702799374,-0.017919044171410083,-0.056534912108583184,-0.17309301723101553,0.057464103378782196,-0.11303380365728925,-0.19816395713527232,-0.045136961259523344,-0.01964995307825718
PODXL2,-0.006845811827865518,0.06219275363232962,0.031654405739940515,0.0317034039720591,-0.008708318053925806,-0.01000018885844159,-0.03009079939100809,0.08929453770835954,0.03874600234078584,0.096130480771463,0.010744481167639852,0.11566745108624547,0.08269954518031591,0.03313198704337493,0.1297344000817734,-0.030427185922442163,0.04114740962584672
FGF9,-0.015904517177521737,0.08938618182199891,-0.003906717605674453,0.021168819254849928,-0.042317140074965336,0.02455648019208438,,,,,0.05820869681971573,0.10533967072682818,,0.06030361458088009,-0.02523765503435751,-0.06697875346967987,0.05893435384201399
ITIH2,0.05720825400550471,-0.023851806916023705,-0.021596460481176093,0.01109540703980524,0.025439971865251942,-0.00222469046762266,,,0.035624475115014355,-0.02528248448442186,0.10376756608579095,0.1175367656825151,0.0470170624461677,0.05882873543395735,0.10406831610429021,0.08959552600156717,
ADAM10,0.057653226467524944,-0.013813661186273687,0.009355199443288121,0.03765126941295297,-0.0009202354817571293,-0.018141763940176935,0.08580756053285628,-0.03406985797667932,-0.06632670150974462,0.04671805269969508,-0.0065937077461480096,-0.012104718861798692,0.03687701493211846,-0.04643489508518225,-0.059997370951371996,0.05609380873329018,-0.003396932340334451
CFH,-0.008946670182237725,0.026476009945858907,0.03579224361560131,0.04350748643680787,0.01888742670712747,0.020782013578000937,0.112630002423251,0.014264724036824354,-0.02879694378050449,0.07177483788203684,0.0664984523881707,0.08688975859510573,0.026459439102366963,0.033746300624613916,0.03786591331394351,-0.017270639971209714,0.031469239253187224
COL4A5,-0.03725391601051678,0.021237482147547476,0.04290934151556602,0.016460820825950725,0.06916501447631403,-0.05408928585361107,0.09270559484463077,0.0993604449141048,0.049460417351825915,0.07264583880775677,0.014209895815848613,0.1481725779171112,-0.014377974620063039,-0.015406500717619205,0.07914696061834521,0.04547621599810598,-0.04124812065329804
LTBP3,0.03658600000543983,-0.0545454639211777,0.029222229926227607,0.03812157755944376,0.042791842305567915,-0.012455170702017494,-0.0666503893188852,-0.11311542812795555,-0.1368413392806959,0.10033485488474787,-0.08318381171020847,-0.030412327868805194,0.054566981395997215,-0.0473635731547043,-0.08645505242789274,0.053637241462798746,0.0257022143668737
GNB3,-0.048386293555427756,-0.048030650251369246,-0.017312197084081875,0.013799256347618234,0.043192219201922,-0.04461305844203787,0.06939175544258872,0.005779123036804168,-0.007959870827850574,0.0604070611315738,0.0011380881909716098,0.014115122608724915,0.02239025857715332,0.05208978430695108,0.08846324336559966,0.06920270118496841,
COL6A2,0.012889875870775714,0.01701562267943162,0.0303737575920129,0.017199931747513508,0.1018339621735329,0.00069451128221604,0.013421141544529804,-0.033556378778718254,-0.12342518113459636,0.00266296509061161,-0.05500639152489816,-0.1518462653014178,0.0038729623891073906,-0.0529988512492759,-0.017928964069668298,0.05471038427644203,0.0416481070247202
PLG,,,,,,-0.0323188311604368,,,,,,,,,,,
GDF9,-0.03331138882348306,0.03557317508517709,0.03910430724921905,-0.047797992848143636,0.07953875160568814,-0.027055601930585062,-0.04487595695290461,-0.06529073597454825,0.068990044724968,-0.007172945533224082,0.033734986872850474,0.055971570085827274,-0.039227907697853615,0.020149736717088702,0.04274368868072869,0.10986056191064099,-0.027437412748619733
NCAM1,0.1134546344769156,0.04874385670321651,0.043892711712742595,0.03597300013968884,-0.05128305010567504,-0.05107023649137307,-0.0750147876406479,0.13382177314872357,0.0024404746768705893,-0.007481139104765584,0.029094025980224956,0.059794688947531115,-0.0820301515530079,-0.021701111245477883,0.007271982153856813,-0.009335840275597288,0.044596728940688404
APOC2,-0.06268059079619191,0.10857192574934241,0.03562189312572783,0.02900963657528324,0.03463841565993447,0.026074621462712305,0.04763584662055073,0.012070238394187884,0.06902843529432577,0.1396580969476903,0.01696755549690841,0.12305910539320038,-0.027706932745654833,0.027395349238949245,0.1045317551745229,0.06418611366564861,0.09593052180353692
BST2,0.06870596347932796,0.022924972303920665,-0.04143248466592578,0.045750767535397446,0.08456641883390073,0.008977805264152618,0.04206327741282236,-0.01767528432855205,-0.023277966827579894,0.11394686307408283,0.012128855177582935,0.04961221589960129,0.03476847213193974,0.06639127753440971,0.10489677992293245,0.014244306629921403,-3.2165897071135036e-06
COL5A1,0.03752813059970804,0.01009057445185667,-0.04162903305292859,-0.01968990216831055,0.11118800460103291,0.01743239255388807,0.06036888947888616,-0.06077662668699826,-0.03289610132391883,0.1304717723209002,-0.03743487192961696,-0.11886080572664552,0.11630166007293846,-0.07292209456036203,-0.03182109355383841,-0.0005753125544651674,-0.04014522155355388
CALM3,0.04794448868984588,0.08977792204228156,-0.04503671167140451,0.0485640080988838,-0.08066679538161835,0.024553309053648383,0.05744223960206434,-0.07042453987640451,0.031227372214228655,0.041957509808732696,0.0757709990032552,0.16280441665118936,0.04777950794374088,0.06739785732981417,0.02279273577967137,-0.016600107049323548,0.041580858144722906
