,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NTF4,,,,,0.017471660232617345,,,,,,,,,,,,,,,,,,
INSL3,,0.028946947503123488,,,0.03378017241864055,,,,-0.019630951453927955,,,,,,,,0.009142194790178216,-0.01659034661532974,,0.0732831179931124,-0.019760842185912064,,
BTLA,,,,,-0.007926047482991395,0.024578546397577464,,,,-0.018770427519068565,,,,,,,,,,,-0.024223470649509315,,
MFNG,0.05975853445997848,0.044173040161139154,0.038664912432681775,-0.007154650492070789,-0.04073623663006589,0.003153354961907392,0.041092842336669405,0.04440628963520874,0.03714174769961102,0.03176268374102154,-0.01511357115229585,0.01373844181613439,-0.010945399325140596,0.030764045616156623,0.021028184892936556,0.0731670261216694,0.06257586998092307,-0.0020692554197601376,-0.05025729796458058,0.0037032065819411026,0.03390678544606262,-0.025187199149295927,-0.07072775260627626
ICAM1,-6.240063903068525e-05,0.0836726664971537,0.05806615504728368,-0.06275866953721093,0.0713612273466328,-0.0059393098546731615,-0.0004798135524565959,0.0854741116367137,0.05966554941219798,-0.0210044704695348,-0.02614375479080221,0.05472045406780758,-0.013488191284010454,0.02232309049454134,0.013189292684376375,0.039791614567664654,0.045158437307602765,0.03751674051598407,-0.022036490506442557,0.021720879915008037,0.0549242998257706,0.10784570166828765,0.04011572002364835
PROS1,0.0002642353583094665,0.014039033893101332,0.014896941561466783,0.00013603794078929975,-0.04728893399902213,0.02542598762665436,0.043106347427874114,0.06871105157020159,-0.014390253792740589,-0.022880421093721348,-0.050045245201155164,0.09275461689918195,-0.016590773407045897,0.044220405225985505,-0.00720938046914082,0.022556128249041244,0.010126386949685064,0.048966471796182194,0.017552500012439232,0.021828420271061712,0.009407548722381167,0.034390745618612106,0.08523951878218032
CLCF1,0.07351592385184728,0.012786377361217205,-0.05734418732758287,-0.0237143545880327,0.03651482456877608,-0.01972811182115893,0.10786458675201531,0.043253328030669856,-0.02270897062780237,-0.019325356038461694,-0.04583736653850967,-0.00799255473284602,0.036146860039538986,0.1281288679146941,0.026459371054882604,-0.0416170430923254,0.01949805098965041,0.02797536005629902,-0.04913133002694164,-0.0023897232200733474,0.04829221945145507,0.04483621870662997,
PSAP,-0.012297868005480144,0.04256914091644775,0.05186169806491039,-0.0401502556542959,0.0268940381731992,0.005339162813115349,-0.07000326746757697,-0.08759862641451505,0.011896729146565997,-0.04845953945257896,-0.10395961999810056,-0.008286175497382475,-0.06656430412094361,0.04515227660046998,-0.03657716546137376,0.054161124285563036,0.026917281528882113,-0.0020333966333099464,-0.031645181983249324,0.03321748133469659,-0.007641239366001972,0.06315797569308503,0.2194912399690258
EFEMP1,0.011093593219421128,0.03169848486098295,0.04659956656351909,-0.024281330411439508,0.00229209674837932,0.014687039342127338,-0.00870080762227861,0.053731208071865814,0.0039858531408142415,0.006291751155043416,-0.17375788791788724,0.05533387116710583,0.04932704107673068,-0.02068134247818172,0.009557028811386975,0.03237863217579931,0.011251237513555171,0.06990324145058507,-0.01691336306198656,-0.050308928752988896,-0.07192221622839025,0.01282935782559545,0.003934844147555199
C1QTNF1,0.011517565439083523,-0.027800239379983424,-0.0069448258678529015,0.013166962439866918,-0.009412824831234224,-0.0009001919325809844,-0.008209185011837844,0.08519824383519432,-0.003974160057300711,0.0661953508796127,0.09113581080065628,-0.03526911718307356,0.11925616376911119,0.06777934422050814,-0.027140703675870532,0.021050202738465088,0.014633222871063079,0.024348527849116074,0.051236262005375975,-0.015811578227044713,-0.019815455066261076,0.05798911624863522,0.07477008888205357
ALB,-0.03465672312056605,-0.004510139939309799,0.005114817624300749,,0.06202309168630212,0.05947565004969632,-0.02859523609794374,-0.03379121585510411,-0.023229626913275243,0.05011455041421701,-0.0518874492986495,0.03578599236697973,0.010805420102925642,-0.033712095793501096,0.1598918151520206,-0.05453157652901888,-0.052905637630752435,-0.004717001928838999,0.0617988229406282,-0.022840845746148943,-0.03459512318289535,0.00026539806235472915,-0.07111969586101456
CCL13,,,,,,,,,,,,-0.016051220951238006,,,,,-0.021971237894070215,,,0.029937971376597542,,,
EFNA3,0.02958685192241398,0.001699692371132336,0.04866180731455159,-0.0024826974538442272,0.07038735879803856,-0.007234649762759004,0.032221196996676874,-0.04440067865773904,-0.044620669704056336,0.03549186796897686,0.1127119700188984,-0.02917398370313711,0.014797099940525402,0.03404877189603808,-0.05271534362162852,-0.016342089839964383,0.049324777470042366,0.09003012521849872,0.005878392444235977,0.0356268344022428,0.04196265860474074,0.011939505515259472,0.021040825214383052
DRAXIN,0.03219751563172434,-0.019529910032394616,0.028483324876995574,-0.05175909314297246,0.04006864567654323,0.011423384205503387,0.131889486831977,0.0372947037154088,0.03856763838589544,-0.013404734566414021,-0.02728113373487914,0.05279898765018342,0.0933888826397122,0.11218387221085575,0.001107930908268002,-0.050567100958433385,-0.017542493767012963,-0.009420918267773987,0.10860076121950847,-0.0026275892547787784,0.028507377778685856,0.015420268462016287,-0.013098118529975172
RAET1L,,-0.028118342090040015,,,,,,,,0.07287550152022045,,,,,,,,-0.01689603672722527,,0.032247982965375704,,,
NPTX2,0.05312307424421119,-0.01602627305332108,-0.022354533822782508,0.0009330414486467334,-0.0092168226408356,0.07855814489297487,-0.039312993963293484,-0.09452365393183085,0.016364454440020042,-0.04401913779692439,-0.0004076578376658677,0.09922721709619121,0.04988863833956535,0.03410904163561711,0.015385539329837848,,0.07734807557096778,0.03668283167506399,0.004439976191861265,-0.0008526537952655436,-0.028014704681245815,-0.0009262636776021743,-0.0684888069386347
FGF11,-0.002164754169442965,0.012849617897269515,0.052995496489331516,-0.032919410602447165,0.01370992962917787,0.053085765714139546,0.099085526387558,0.12924389410295656,0.006166620780392956,0.00636850001869105,0.04257645236924992,-0.044969813006594486,0.1485955332758903,0.03617044557281603,0.023662120645307143,-0.05664040520845575,-0.0011312362545958837,0.06320293664693588,-0.025208255273373274,-0.022088884818523807,0.09342315229543476,0.06293227027919755,0.24948445571902272
CD59,-0.06711269516460813,0.09121343691258245,0.04563360937034394,0.018543127132667588,-0.07337835641993865,-0.013068443791131742,-0.030637319675665006,-0.05721097558646402,0.022822321659410824,-0.010068925967271063,-0.060974999133259794,-0.028899795565119756,-0.08893598060767631,0.04733948589012255,-0.05339742844797391,0.05545090931376687,0.04034024289735405,-0.015191266975694936,0.047448703470188563,-0.01763628924869817,-0.14292530612207144,0.0048460598278381286,0.032207756430991684
COL9A2,-0.00662447622763552,0.02117887292376653,0.09197909766697203,0.08098404943729028,-0.030047142308769224,-0.020166035074931567,0.08438611668291396,0.01579102462603008,0.03719295896564153,0.011443966898397507,-0.07956461612547636,0.07023361864273633,0.030030829136407693,0.08102559796931347,-0.06282232885288618,0.022328634298407875,0.026034171362726528,0.02239258672666121,-0.008599389572100173,0.0557661197497873,0.1120151787390304,0.014040618256775468,0.039678259344047916
DLL3,0.0833730707680861,-0.008283936809845087,0.03725385451089364,0.014200438270300084,-0.10281754437288047,-0.020733102456991385,0.03300271934026286,0.057607128114932425,0.027241578606396154,-0.0031337902818441422,0.04891361849270443,-0.002322606593828368,-0.06839614657423654,-0.10959214905228504,-0.0974116660464916,0.11714917941126413,0.019669280897398424,0.05125578402003157,0.02092626805747916,0.010634856636178261,0.13125872352966717,0.032144716542743826,-0.0055382004794133095
FGF5,,,,,,,,-0.012125980066151674,,,0.008119320852955081,-0.03244892587782373,,,,,,,,,-0.0056774257821883035,0.009882201147109096,
LIN7C,0.02470108192038034,-0.011313105582955712,0.005786534283975064,0.03464694037491322,-0.003534468432716439,-0.007199015347973065,0.02269734334894356,0.1084092902134995,0.025278717524205983,-0.020129056692051228,0.05638473299061066,0.050293648151856774,0.021826483933394883,0.017220508975559642,-0.005245758145571013,-0.059546145878911036,-0.05746298389276274,-0.051388687436051975,0.029482453908741282,-0.002168749593525088,0.05228061382480497,-0.0836322034716666,0.007538724282024185
GDF7,-0.03941755835997128,0.04573823166601994,-0.005942038522265126,,0.06463260254156067,,-0.020762074487414853,-0.009954273256795152,0.04359392734994475,0.06300706151759203,0.0449392656536202,,,,,,,-0.026139469362879274,-0.03791620137168612,-0.023897293562320683,-0.028238003116849562,0.0947951329534924,
PSPN,-0.02279880117855847,-0.015431369693630279,0.04381650651582443,-0.004411566683692828,0.04492456110490458,0.03783863702282767,0.007723716077860424,0.009833071146293261,0.04595224172366541,0.018942358023842008,0.051502546164543535,0.011616274364512064,-0.006720437618680561,0.056437519243139826,0.001823234116025664,0.05407343413578046,0.026757112578753257,0.023049242091690663,0.07857671731140267,0.03919849018038751,0.09784144827779695,-0.07053193925192489,0.07043472960169646
ANGPT1,-0.015242018484721951,0.0035626949807378017,0.011204660310296901,0.07608298155273724,-0.021110063648127713,0.013724649100178047,0.034831622062745926,0.09181226107790073,-0.0029702229544467085,0.00541201266193356,-0.05148587565290521,0.10957285934376275,-0.010237872326702301,0.08218278687874273,0.034357326068576916,0.035024576327212995,0.10362436600659392,0.03874947035862771,0.01736463519035072,-0.04223516094275674,0.015711515109672745,-0.00692231682793234,0.053277453861846284
PNOC,0.06387121814497487,0.07536737790134998,-0.04529743630153396,0.0534707268833064,0.03535999317915325,0.028045514489015728,-0.047424617350971525,-0.02525662817401632,-0.020379874077583394,0.010105082136943281,0.17256221032452593,0.08948138301042642,-0.03953274860944403,,,,,0.0036269754228676144,,-0.04208057294157733,0.040107611820793844,0.028623418504122176,-0.04876528918678775
L1CAM,0.08049493704664842,0.03876441358623527,-0.009577022919049603,0.016726920580724978,-0.02690832827214425,0.07499966535995244,-0.034050358904440255,-0.015082877193042825,-0.05865630498815274,-0.011704650297911293,0.08754493855895325,-0.03328058181351022,-0.10718154151500574,-0.03872754385908471,0.11111910550184634,-0.015763048575975797,0.030170329952822265,0.010601658704878392,-0.009858948455291,0.0392548413668749,-0.05715070590206469,0.034295102367767685,-0.012188363278611378
APOA1,-0.011461417848423123,0.023733833186835987,-0.029976211428075623,-0.0035264033041684287,-0.020728766685897133,0.06245088669008604,0.019123420061751096,0.03590156663204933,-0.016010653436092124,-0.02378803445139502,-0.015198942050050757,0.1458031082267445,-0.005795540360774313,0.011771293840569862,0.03001243185306138,0.053709803130760625,0.008073023107891809,-0.05283037860872752,-0.032010253065872615,0.09496236806967034,-0.0216069820341774,0.017456812755505098,0.22920960963817388
PSEN1,-0.01581342330396996,0.03450063687594307,-0.037380380948762455,0.004246087997312343,-0.024150754225280395,-0.030497213426663564,0.0012685283341791257,0.0026786919008615516,-0.029756761596170384,-0.022826050879296577,-0.09863919972260507,-0.048558660706529005,0.05004700238613312,0.022844024568379744,-0.043544237757904426,0.16339516520328798,-0.002493285580527198,0.056641815430418206,-0.024822403631318886,-0.0008971951089146984,0.0025470301235656135,0.03583758132503605,0.04757299724574576
CALM2,-0.007237851255867336,-0.00031959595543828897,-0.01502945085583726,-0.044216519992014924,-0.1025328389970989,-0.009764201621860355,-0.08303042040841281,-0.08302620731430864,-0.05496713250437695,-0.03685427685289337,0.1741207188262371,0.11420560227495498,-0.14449854605272044,-0.027415529701700234,-0.027823255266684225,-0.09034014480581563,0.03402209855574217,0.11066406310259325,-0.04684724154977838,0.010573085506079575,0.06351864049835254,-0.07685001415217235,0.03498649732094417
CLEC2B,0.05247703242184567,0.03428980204761334,0.03355191287418956,0.01223381913647957,0.061936496405871275,0.0631512795215421,0.0862628335263085,0.0924971852471932,0.014931409175704166,0.031097542097117903,-0.07682495256083517,-0.044044700347553305,0.06287382252378018,0.011422148548734003,-0.018776934173793603,0.043823805909394185,0.04403802786753956,0.018658757105419404,-0.01694791700777339,-0.027402951525233494,0.047167454437257283,0.04757072152208997,0.09275436214747729
NTNG1,0.04551631701792809,0.038403827890730956,0.07539667444089887,,-0.011687137643449872,0.009471943567558287,0.025392755183577923,0.007438912958968828,-0.022900540565458958,-0.003027192648814865,0.040656316722212836,0.02846691824861456,-0.046848847987787164,0.0022182719506511597,-0.023923231253860585,0.013120869398908592,0.002899089161371805,0.018959009805145675,0.05480067160735667,-0.014698724058813844,0.04311492033343363,0.03270336177424903,-0.049013685820530103
LRIG1,-0.0121191185368206,0.07759503958341446,-0.008427148516022004,0.03801206055677722,-0.07704031648876265,0.005518613723899219,0.003869101635502872,0.07287427077634963,-0.0018627454884634679,-0.00677151624279749,-0.11248994003182171,-0.03299530548478606,0.047407889788174964,-0.021187779030936812,0.0062196563525339175,0.15685047469412913,-0.047299153461585794,0.026595579875292846,0.04301026812159961,0.018983950773575235,0.06010074750251266,-0.025693748414526037,0.07665067003311271
CPAMD8,,0.013395712239322887,,,0.0067524898077441255,-0.033423135299047585,0.02574053860591107,-0.0015397390664224108,-0.03288003633250215,0.01587581298328817,-0.04323568808452454,,-0.03396616853606034,0.08309080855563353,,-0.04860631642402983,,0.11089963829695544,-0.04652387690867722,,-0.05412520354209527,0.06912962985477183,0.11470134819758346
GHRL,,0.020290324895617846,0.032540804061143194,,0.07301750232736456,0.013741794573894203,-0.0064850929020070485,-0.002654133289174309,0.05722259059903641,-0.013404734566414021,-0.02137541458812425,,-0.012168589955791466,-0.03589257914411458,0.06517924006357348,-0.06384481734811417,,,0.06282060419126415,0.003335198586107697,0.0694879919124446,-0.03405437550059227,
NPY,0.007305525840313421,0.012822456903674328,-0.0005247261335906562,0.10692928771159708,0.008222532282489578,-0.02205073266341098,-0.06328260503645299,-0.02017106725622278,0.027109023267000786,-0.011157652213565622,-0.0061256418644045135,,-0.045907843473734625,-0.031109734828637877,-0.0781455293839602,,0.0351606823271092,0.07808029343296707,-0.02772072910186598,0.003407764903939149,0.006187405018613273,-0.026468732791110443,0.001821493039828417
MMP2,0.011985479381114283,0.054092407623902,-0.018808476532357555,0.04383477327716516,-0.06248780652342784,0.06832975157037519,0.11478952880478592,0.058766266079819954,0.05769236351097349,0.013223447812494855,-0.0007398037554224177,-0.05033548712132975,0.009505937546032616,0.06730547815456665,-0.02750864379520849,0.02224357352586148,-0.03707348334641948,-0.03418783700876796,0.049294501296053624,0.035787627886924696,-0.029440080358936707,0.00775398323672598,-0.0376329283397091
LHB,,,,,0.016963451572277466,,,,,,,,,,,,,,,,,,
PPY,,-0.010486689720153746,,,0.06660235856431448,,,,0.057952368651522514,,,-0.031221437738343034,,,,,0.06877294219391712,0.028401577688032167,,-0.06729390389552292,0.06648747136868806,0.03995033652433615,
ALKAL2,0.026139720700003147,0.028501204231980305,-0.017374117986076205,,0.06128487716292508,,0.07806907247340028,0.053229797129625424,-0.032952153481844194,0.0034094452493938295,-0.040399361267108386,-0.019047238799258445,0.07113835346431512,0.031734510295184315,-0.07261807166976396,,-0.022310470942668977,0.010407858346843867,-0.040934983107957734,0.028280368945627167,0.04152927584816018,-0.006843724602335503,0.08254564235776848
CSF1,0.041224847343909535,-0.0014788904693004157,0.01421087561661944,0.03255440950711928,-0.03428949485128912,0.0320236397701532,0.044262561083424516,0.04710401571196666,0.05188188914532187,-0.01575064439442838,-0.1157614410951539,0.06981639470616206,0.05732665289296307,0.06826831238911668,-0.0851991399280549,0.12457417982436698,0.07374755832617517,0.07258829872331818,-0.007757273002054077,-0.029615802983828883,0.00458846347344948,0.04417060541696077,0.0695108027817029
SEMA4C,0.06023648686944106,0.004184441948459358,0.012712623096758933,-0.02391706282884054,-0.0475901078101768,0.028366474953217816,0.037813411444581654,0.051486036653044784,-0.0026383954307881738,0.018263827444495676,0.011456703315828902,0.004157902926758536,0.022279455514026797,0.05750748258260116,-0.0954822768234126,-0.007236932066488049,0.03814522474885315,-0.017308872513909508,-0.006426864288798611,0.05494276282775815,0.03883409972805409,-0.026512992414376997,0.09218821444755208
BMP8A,,,,,,,,,,,,,,,,,,,,,-0.02712762228671869,,
ICAM2,0.024761602359045058,0.0024652619029972267,-0.017013998013800463,-0.021057594912993124,-0.01856289468984592,0.04712371250178361,0.08748863812000249,0.019162506068833282,0.01466148686950793,0.01056642322898382,-0.035886638508605045,0.10826648740829123,-0.023074484346570327,0.020104482018597134,0.010465268070954343,-0.03475475677636787,0.0627919658099094,0.10211994309680786,-0.0018115472032148373,0.016767984127537036,-0.0197182782923783,-0.027768658646254,0.014774595891873087
SYTL3,0.014252950407624468,0.044486388808422116,0.04767675054486507,-0.017947504075201473,-0.052904110116867936,0.0193969159942248,0.041821092322942816,0.002344683081085273,-0.006517539435853729,-0.002495293296114864,0.013571332965754286,-0.003309772509308952,-0.012569985485955268,0.02082741238478076,0.10486925307824496,0.08716106094826595,0.005387543367787717,0.03353003027504005,0.10364590372251688,-0.0006102549374365523,0.03731693519685143,-0.03710495199380018,
IL1A,-0.009034599828325723,0.07550785241048466,0.040252588045662764,-0.0701202551893613,0.10836966353033989,0.003709553263630541,0.10750174536606137,-0.003963488559048805,0.02964357567082369,0.033043627647157084,-0.04727577664158977,,0.08184516793534222,-0.05816710354156869,0.015400341393694653,0.002303938744986496,-0.015343829410154148,0.07846058875759186,0.023350348851440394,0.005528522290418894,0.06533146791858441,0.14937414495999013,-0.008716067320224431
HLA-G,0.10284109922262302,-0.010202819893073398,,,0.012169197718075701,,0.012318384197182562,,,,,,,,-0.006439447181341698,-0.04258962399220814,0.024762363130021527,0.1160047360387016,,0.014544460125505313,,,
PGF,0.05186825452992681,0.009814840327855949,0.03444349828093286,-0.03754853964684737,-0.05693448584374532,0.01172627535657551,0.02416352551048726,0.08681004736473645,-0.02458297580048344,0.09467789241572154,0.016140888836267023,0.0933939884025347,0.09493033760704327,-0.026409465334468366,0.02704797961614037,-0.06999027268691241,0.0601893433587196,0.04104964270079845,-0.059424525004564216,0.0764108474904059,-0.000353467587442763,0.016850692404248205,0.057474670626119974
LGALS8,-0.03606717466140493,0.06296760481964232,-0.003849264467330923,0.004872545481143488,0.0037751860805022366,0.04932327216661025,0.0015322116831131788,0.0439388554049687,-0.004830986326116233,0.04655346985463308,0.05234278275953993,0.07311394554703496,0.041401969615525315,0.008706336481805877,-0.028034944845857807,0.0970886152737827,0.015245170135434173,0.02141687657354047,0.012423147004499082,0.016449993001161487,0.08146996436506843,0.010947104760022084,-0.04771308144995651
DKK3,-0.025402687819834954,0.0807222792158917,-0.014120551525545753,0.014201604589408676,-0.07995680937472932,0.06047535668275668,-0.08665357476926909,-0.03038537206992277,-0.014478903887663356,-0.007748055142277645,0.1433523671975029,0.03096879756375737,-0.09669695885149039,-0.05002981141288329,0.020412889619006096,0.030211838403040918,0.025893819307913252,0.02384973520662501,0.029726063455133466,-0.045227469224100515,0.05463585517803974,-0.02830370838126131,-0.03845385823552083
COL16A1,-0.05384071034178752,0.010855845797796443,0.028149303467775073,-0.009942534772279979,-0.02406922864965959,0.002933053319688242,-0.0216180881347531,0.03013769103389711,0.061781797516692875,0.032453363856374505,0.041050543181600445,0.058508951363641905,0.08270201708278947,0.05079287428548272,0.024874818623951012,0.017732277070776677,-0.005951299926669947,0.020075204518005842,0.026285696922887392,0.01050791700232976,-0.006543675658641699,0.014353070766028316,0.033991828643661806
TPH1,-0.009318014202412888,-0.03176927058871569,,0.10887648059401497,-0.04950434810132353,-0.008661897699616977,-0.006896532911332375,0.0008698572138561818,0.015820880598629253,,,,0.04441546060679057,,-0.06679992952702712,-0.04081806194254788,0.007254231625926405,-0.005681360866369517,-0.009881385435172047,0.01960424428265713,0.020153969884166255,0.0011376182761068034,-0.03488587456513215
TNC,-0.029794084683324715,0.0568702521098707,0.028148941249979263,-0.05201978413220169,0.10525982284267289,0.028598145093613796,0.0407724353575312,0.10021557534827767,0.02886166242394173,0.06614712463409755,-0.15266905159468153,-0.145935570345136,0.1299933738935219,0.019744666733099395,0.001693956001301767,0.030148061201604532,-0.004208430130393721,-0.030140691985369197,0.04252885837683304,-0.020492410034136665,-0.021855930914482506,0.00543112975940541,0.130398758884301
TNFSF9,0.061875998686380225,0.07095692093699528,-0.007319900225850108,0.003873414845926959,0.023048330017701388,-0.04482408067460928,0.060441605511032025,-0.01281528249185934,0.027525158977086715,-0.022389954939184255,0.014815625642289927,-0.015929768218252233,-0.02741148287268342,,,0.12536714117775327,0.009126612440273374,-0.033688313269894216,0.013893346895032164,-0.010604268747947525,0.014883938892269829,-0.04159653125060635,0.24950393658497064
C4A,,,-0.01712141450686983,,-0.028643952356416976,,,,-0.028486309125241666,,-0.023064722472613597,0.004369987781469675,-0.027916912029112714,,-0.04339281842264595,,-0.016025475119751813,,0.11403633110646227,0.03680004321362236,-0.01976026581144371,,
CNTN2,0.05310476178140933,0.023460665447374292,-0.017969191574107195,0.07744110835169692,0.03200356135969924,0.030018918887398594,0.001153532241377409,-0.015057723016062867,-0.07328300878400096,0.0008499969131942486,-0.11158041033297779,0.0017773026875117788,-0.014959828137042492,-0.010798367375753739,0.053851020835914455,-0.01680400491437549,-0.007372132806043665,0.00404890436807673,-0.04549308815192696,-0.01748243362323351,-0.005520641076776292,0.011216026527063177,0.03660513843702572
F7,,0.028386863044086785,,,,,-0.020303395568146115,0.009154382288299187,,,,0.0416883449190341,,,,,-0.048618897683217956,,,0.005955483174159267,,-0.03575132417261246,
LUM,-0.027192090105796297,0.07463513747012882,0.07793902250179324,0.02695664034293303,-0.04513584801323573,-0.006169685035692449,0.011207871543788024,0.09695279883447327,0.017151994649763296,0.0090018104962468,0.01266657669412362,-0.003801486456615207,0.042317302781998384,0.0024480177077040284,0.0656668430088262,-0.01832470048680014,0.09421018526725351,0.03479622670758128,-0.01352489667147102,0.04098355548369147,-0.12408038607563288,-0.023478254988531445,
BTC,,-0.028118330377846834,-0.02679197278018442,,-0.02558920317034731,-0.05177508993863081,,,,0.01775960921717991,-0.02810958954104223,,,,,-0.0011317415869981757,-0.03517406321349188,0.05807569723515376,-0.02712364656181997,-0.03434903723458298,0.030379547873253244,0.05213153221791718,
APOC1,0.06522817140491134,0.04816951430989543,0.001132890609094059,0.014180494672180872,0.020183556849687038,-0.03896439327369884,0.1005994518845827,0.11146770592543927,-0.014077628432743308,-0.00991053829277273,-0.1657206744736441,0.12573397987556506,0.041416213490612384,0.06749608766478607,0.08386541245405728,0.09688015110527515,-0.00923967827658635,-0.05090052993046316,0.032570052647068796,-0.017544455688758235,0.093606370270815,0.017452111690788318,0.0420825477936748
PKM,-0.043070783186085905,-0.04914756376854272,-0.010027201437115992,-0.0647976089702186,0.09795596852470123,0.025887772582302637,0.025416253021422256,0.011930597473202202,-0.047982254316559884,-0.014339680887587528,0.1638453678825181,-0.12792670874475054,0.13860337228442737,0.03328114703700627,0.017756018801510207,-0.0779507162757555,0.03760082967755633,0.01377591956135347,0.033944015150677874,-0.0361635786484171,0.02892618556658004,0.017571038981958716,-0.016996360891393305
TNF,0.015266624588247835,-0.04144051049321736,-0.02906914533665178,,0.005213451638180229,-0.019036170724603993,-0.004508991509673541,0.015218650861768475,-0.017171703297288676,-0.019597425684317268,-0.06253377878062072,-0.02927485381716366,0.048704356620517,-0.00604160066834659,-0.0978071383159959,0.04707135359705913,-0.034139899954014515,0.024946693007416896,,,0.09893633674178728,-0.009501064782922402,-0.09818690879984264
GNAS,-0.035955620865819576,-0.04129195176426969,-0.012350687893057632,-0.08248388697633897,-0.14119251585861406,-0.022627493763410084,-0.08940329404077905,-0.04220047103332218,-0.03967284316607304,-0.07770093203639547,0.19095297381607326,-0.11212754667588629,0.1658258352499901,0.07388516985835629,0.08461115491866676,0.07016347114966921,-0.01245261698721106,-0.01750537792055861,0.020121100723632237,0.041665298177027896,0.048791937917664,-0.0251569786672141,-0.009983475594703379
BMP8B,0.009172700919336271,-0.021969760053849076,0.029139311969851412,-0.005637437357673145,-0.002049630857461251,0.03208447444319569,0.03524801584215491,0.03487399233202246,0.03594775915235546,0.008518725110214087,-0.07189633611274264,0.04668891811650294,-0.007626135830054695,0.07447949288941415,0.049026612447839596,0.016926744939487277,0.07106454485524136,0.008123870174638299,0.013542696369512892,0.010549202758560292,-0.002690394093492941,0.0018448602321756897,-0.028801051671418467
LIPH,0.01034196992802217,-0.009563966977406219,,-0.025291526719487357,-0.03346969816203863,,,,0.0022328694780784893,,,,,,-0.06363406692362973,,-0.03466061263096643,0.09928684744465083,,-0.04123031882519538,0.044902172851283825,0.012974620418285114,
CCL28,0.0669834776657982,0.03684698217332683,,,,,0.07727173815590122,,-0.01864100734850769,0.05795137597183502,0.08304725721495239,,-0.025185855740467698,,-0.057873566639294396,,,,0.18675511642248188,,0.01295251905672884,-0.01068250504079155,
PTPN11,-0.06707979540205682,0.0446664555635766,0.03442621170005639,0.007767844083689437,-0.009713128401239139,0.006668085221850897,-0.056438220778761206,-0.004305350745258198,-0.003693338900291817,0.03929519828338256,0.0029505257161905893,0.0540700822730557,0.05558207195020074,-0.03749088465274053,-0.015081197540834456,-0.05141794220022871,-0.024451042629224026,0.012712338412595914,-0.00988253226902602,0.008133243666037265,0.03414965921583261,0.02093994370768804,-0.0035410408725907146
ADAM12,0.05005125315476935,0.06083161260114922,-0.020388295731024953,0.03418414849145438,-0.01060660224721139,-0.043191768313052194,0.06334071234657127,0.07791697057155873,0.07086757140600788,-0.014874470863965417,-0.03643442026500807,0.11859144234225132,-0.016707225332200315,0.07434266390719652,0.0011910729914651867,-0.006568239957853036,0.01248066576072035,0.05559906532925155,0.030431602623909926,0.03764134105615314,-0.05932240521531212,0.02315052100155922,
EPO,-0.015876673048266315,-0.017875666890012812,,,-0.016077236807370332,0.030696562940967825,,,0.03638168559262703,,,-0.030690928121032322,-0.02103610900682355,,,0.05604738437278391,-0.03764231050521047,-0.03530772913550988,,-0.010368836756395215,0.050024076984216966,,
EDN3,-0.043309654188790174,-0.0009364201022112461,-0.003323867838754636,-0.04547440637242239,-0.009051268050937625,0.016472099449473143,0.04707091925161868,-0.006503436876644527,0.022934347039890564,-0.0006953074753644833,0.10916852795746583,,-0.032086186882191094,,,,0.09270769911484478,0.0507334798898654,0.038536039935831844,-0.040078863438044746,0.0103854261821895,-0.011446182258145,-0.0572970085959997
CCL22,,,-0.021645571525830697,,,,,,0.04274663378031613,,,,,,,,0.011503003047035767,-0.03228837767801006,-0.027123647762207517,-0.029797585724866436,-0.006921535361685843,,
CCL2,0.003750428025189221,0.06733410041484508,-0.07314186100009912,0.03530314812932381,-0.030166367841155065,0.007621544376950561,0.020057336018443582,0.07674504616713011,0.0356589959509241,0.008298658443252784,-0.09690941289561494,0.10682247331664392,0.07164437166028075,-0.024805471033869472,-0.036942958843899774,0.10955391180839845,-0.027618683221682476,0.026728113267866196,0.0005457620797526936,-0.0041185819635874065,-0.041357082851546635,0.004998040131863057,0.07717701736679891
DSCAM,0.00542243167950133,0.005979579413112794,-0.020942545172027927,0.008988329669653851,-0.034002224293341,0.0027433776130091118,0.02012443864561686,-0.031010511927855068,-0.02996560571468707,0.052371675392999154,0.0072123417984973305,-0.027640381709437074,0.034047995396995975,0.14891216571533733,-0.001731570415571675,-0.07268201627877935,0.009496511002849007,0.047371328122827246,0.05165025204166455,0.03247380810721867,0.041996266952107945,-0.023283069360287578,0.1634117325709236
GPHA2,,-0.0060080875192834345,,,,,,,,,,,,,,,,,,,,,
ANG,0.03816279261208165,0.028640111875576354,-0.0007490952169979845,-0.06963533164387366,0.12862859835695176,-0.021483380700379973,-0.0007001412991681899,0.03933208389604259,-0.01700249138502466,0.031187471704124742,-0.020060630956160997,-0.052549279744479184,0.07174494808801374,0.03749180596914556,-0.0006215465499315495,-0.055241666077271094,0.006222593078518896,0.047220181340550026,-0.031189461153973454,0.007221831451849542,0.11757208474247904,0.04269867304457251,
