,UKF251,UKF260,UKF296,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916bulk
CPAMD8,,-0.006562882158006728,0.009067611010557074,-0.028906537039305635,-0.04954357877109169,-0.014614406558102448,,-0.025122286095594186
GHRL,0.03842224302841126,-0.03852348311454877,-0.009795391257553717,-0.0032059175605593723,-0.0276461020143213,,-0.015280420187446077,-0.02214555659175952
NPY,-0.00873056090856651,-0.0323659658619621,0.025884051330405583,-0.04443313480988215,,-0.029320692143534895,-0.029084961099867815,0.002341180013728293
MMP2,0.011264484540423165,-0.03521084094564551,-0.009916051746722136,0.02845160560214558,0.040011087864664514,-0.02141755065100748,0.02117101802644848,-0.007634232656713304
PPY,,,,,,0.03508321677253163,0.05793241754004202,-0.020147138215402805
ALKAL2,-0.01373311270325028,,0.03160964776364837,-0.022232024739689837,,-0.01392012139739994,0.04564948136869298,-0.023647670772914044
CSF1,-0.030852863515283678,-0.004141526861111749,0.027763333694896534,0.04121889745622177,0.09123839430055868,-0.0037668421992718064,0.03172347302163739,0.024926071270331068
SEMA4C,0.01848449075832127,-0.00727305691172025,-0.022436106971440332,0.02692798103400738,-0.016075260270728177,0.02210465202703034,-0.0381861061149857,0.041845922569176866
ICAM2,0.0813246335517678,-0.0273134751065228,-0.0095439192703193,-0.029629560145034494,0.008386132292666281,0.07270253185238493,-0.007119384645115307,-0.023494813430592017
SYTL3,-0.015063818541112778,-0.002917977523246188,-0.022067277851390652,0.022458298364348213,0.11167259849780124,0.028270519303826167,0.005787749783443286,-0.0030795744627510747
IL1A,-0.015353542913471869,0.02421241015514564,-0.01725627513109723,0.07173171598065851,-0.018975586775636186,-0.0342753680197224,-0.022532296230904886,-0.026811516615252322
HLA-G,,,,,0.04209953890088286,0.1047192181606043,-0.025620218457101933,
PGF,-0.03473150504761464,0.0194046137041211,-0.01771178785719196,0.11007237306521764,-0.04959264314201964,0.0778581191346082,-0.024740184367341073,-0.04552867972099829
LGALS8,0.005377911846244891,0.017821863734757724,0.041382386125933084,0.040795583510358904,0.020908354166376108,0.019585197162711197,0.009380044439207112,-0.030686066387943422
DKK3,-0.04344932050755631,-0.04228796494110993,0.038749924840931614,-0.09999107226305505,0.03277610941777109,0.056103961969330596,0.01975223260417542,-0.1174845465614967
COL16A1,-0.015124263814152085,0.0035032797063747107,-0.0024792429853343276,0.004271261794691709,0.05838106564688915,0.026146801192625194,-0.028042797621377645,0.020397849240634584
TPH1,,0.113918956531495,,-0.01883487018574297,-0.0416051455019158,0.002095656265563081,0.021052766528382366,0.044260942140215864
TNC,0.02423505678047985,0.04602840379846872,0.0009275727964176128,0.043451567562113706,0.03728383953092297,-0.049693935102567845,0.05215146451061913,-0.006845327404149111
TNFSF9,-0.02296489524553926,-0.025056437720637235,-0.016361261596168873,-0.031955630027242755,-0.04221451329326719,0.005868333211112446,-0.021831557319714624,-0.054307317732850253
C4A,-0.01353336700316779,,,-0.016556566390593136,,,-0.014275363654656419,
CNTN2,0.04559563197450962,0.023054954939888125,0.02984157910747023,-0.016054960956660303,0.050516603162180124,0.013996247627255782,0.003731158919007528,-0.0882722857087468
F7,,,,,,,-0.014126379112623,-0.031052565293702695
LUM,0.06175673242061368,-0.014881016251296326,0.03904263991837094,0.009168153371906098,-0.03133299719832635,0.03505155864875616,0.043255570858855986,-0.01064991330750349
BTC,-0.02117731570762643,-0.023893900470223533,0.06610418532908405,,0.0874914491763874,0.05174824944842651,-0.013670369719229804,-0.02108331050408824
APOC1,0.06979635603754566,0.014370607045178932,-0.0044763928550922115,0.03144207628614791,-0.025313354861549887,0.0006192174075006888,0.046139510534438696,0.052760236807635086
PKM,-0.0021528443061070725,0.09051846492427298,-0.011790536007010737,0.07837047435728646,-0.07512134268704017,-0.003661919936537086,0.03857978301029789,0.07480439925559296
TNF,0.01582097591221268,-0.04824011491095929,-0.014320645535174783,-0.0023682385474980616,-0.00965516205138916,-0.015175136625706359,,-0.024167954079449532
GNAS,-0.033679551882041255,-0.0782926582171258,-0.035617352768655956,0.0690694368609471,0.011083185233432045,-0.05031148453326448,-0.02642011616355242,-0.059164583879597034
BMP8B,-0.019123203528180664,-0.02402102741364755,-0.00950876143763717,0.09688762955868814,-0.04939484732190146,0.0125022863109915,-0.017005335249041617,-0.030836961610224024
LIPH,,,,,,0.031385434937647415,-0.0053680541563794265,-0.03853753504114916
CCL28,,,-0.011246856934446204,0.0969240453352516,,,,0.10732842902912708
PTPN11,-0.028669061603783363,-0.018578711864262392,0.04802107764184081,-0.010552615723254036,-0.049714375785123256,0.007267448543196185,-0.008000921949564,-0.09067875711176561
ADAM12,-0.01611562459318815,0.010882312878687683,-0.010869388061340907,0.033089167961320304,0.01767528118501385,0.007294800262711198,0.03288766344664114,-0.03142087093774602
EPO,,-0.02396014286725951,,0.05168539799416841,0.027428526065695954,-0.017571642009723994,-0.013515159958532448,
EDN3,-0.011561749258265423,-0.024546145407009293,0.04169479021090333,-0.019029220810023093,,0.08185681866378768,-0.04201172974710522,0.015344921262865066
CCL22,-0.0171094195129057,,,,,0.08428971532217873,0.11456749678759255,
CCL2,0.010117081373789548,0.07093296852394194,-0.04004872374933375,0.0438756386773768,-0.005014138309077166,-0.0037105900187796056,0.023267152990566742,0.01727820239960067
DSCAM,-0.005779597127198077,0.01471860196285492,0.04104597910858771,0.07029237616503903,-0.039922251920748546,0.03393650349407227,0.052540555509154103,0.002619283195439937
ANG,-0.04442147907471586,-0.03763752753562159,-0.008696252719571836,0.06776129627016644,0.010092969483696009,0.015954595716424432,0.07213011335983682,0.12178222632103833
FBLN2,0.01335546687077411,-0.012208497119244726,0.03737053334755141,-0.05552562706845387,,0.09912871379052879,-0.014885642373591133,0.0436984345918015
VTN,,0.03623652110234502,-0.014997317160325022,0.005371591428465352,0.12439432625709038,-0.012356024428439636,-0.01750030800536361,-0.03917666795704392
VEGFA,0.07022462802280201,0.08765184387778678,-0.027633869243471644,0.11286054135723833,0.06738108362500472,-0.011496010125040187,0.033575745709531056,0.11748255368246646
F10,0.012873479984555708,0.028862872689474548,0.08244092773299305,,-0.03908439889618761,0.05666894592141476,-0.02340738569338075,0.031163014044294564
SERPINA1,0.04817328671352077,0.05442744429581409,-0.010032883377739521,-0.004669161353155932,0.006146445589252584,-0.044407952532302265,0.03389656957225165,-0.013468894935823405
VWF,0.0672612763963018,-0.0930210336932912,0.02059229230820327,0.002813663006015841,-0.012768703488019376,0.07055443521834964,0.006326854654836133,-0.07018190831660853
GDNF,,,,-0.018834871484907954,0.018923256860017838,0.0032975875508325465,0.00024238791901758618,
VASP,-0.016735426136240676,-0.016281761942998834,0.03544724315113431,0.015193775277202807,0.10414939596919782,-0.009582671486672712,-0.04204421110204237,-0.01453099876310829
ADAM15,-0.038887402123581535,0.0011432413982134344,0.05809011710041795,0.0027417016071085774,0.023842215666497454,0.002043373649632946,-0.02842959036918978,0.037619068546255255
WNT2,,-0.019411348482651462,-0.012760402685195833,-0.01762664720812075,,0.04855916039055632,-0.016227970997265546,0.002390941589188125
CALCB,-0.011583322737688325,0.061628943762837805,,,,0.017142241849387917,0.04916459028333064,0.11746767828435252
OLFM2,0.006293336505527666,-0.023914364813080465,0.03207179551776142,-0.013748303450580337,0.0111890510196582,0.009661641373543294,-0.025579434777875096,0.015432670556699264
MFAP2,0.0008641920551800164,-0.02963847486302176,-0.0152732237036985,0.00249815628623506,-0.04251041569612032,0.0577517351558921,-0.006188514947620113,0.014869910072437383
HLA-C,-0.029534816808962538,0.010241762048960514,-0.01748493117585362,0.10973631778653123,0.055216189339845186,0.023309003035816105,-0.02886407640322934,-0.057201579585980905
THBS1,0.03185035349212547,0.051699476505482525,-0.0057865216989398,0.0058096589452313,-0.0001414450400939873,0.01462737225576188,-0.0006821187071228105,-0.02315929534318673
HSPA4,-0.00843604614004302,0.04003910581493904,0.018174752711892356,0.03945092332419107,-0.10714978110176013,-0.02188246787634524,0.013435319808192238,0.011823308618253604
LMAN1,0.011960623439207164,0.050387297945309835,0.005238003656181951,0.02143694456679453,-0.04163864467832917,-0.04653043889678002,0.014168447740618881,0.028144405086682166
LYPD3,-0.015771324156798893,0.052696213848093795,-0.014902371715505281,,-0.05085784676257387,0.043513639490734814,-0.021525365713395306,0.051007257299504324
APOE,0.0724463991486316,-0.09136325909066223,-0.001830780149574725,-0.09075922887056254,0.021719161441325047,-0.040409162066146656,-0.024723941058407188,-0.07521153493978272
SOSTDC1,,0.06915412048684286,-0.022998155205858243,-0.028640076938330285,,0.0188153003394745,-0.03651265324604816,-0.024891567944203143
ANXA1,0.0340653880688788,0.07423672202671135,0.009741952636181302,0.04625276795539683,0.10728497335770187,0.01623365883603922,0.006085000898323231,0.04078233447094067
WNT2B,0.05130452491050151,-0.012761329127485819,-0.02117312681346914,0.057709812418803394,0.012100913807734879,-0.020982202889148968,-0.008928011711844689,0.11223991888085112
AMH,0.04047409136205754,-0.005230498130821145,-0.012650040366724671,0.10062949258564516,0.044469269526025014,0.034403673829879224,0.022074287996897306,0.07483616997629639
GDF10,-0.01774299764938234,0.10316530398926681,-0.01452911914477792,0.001161598942169701,0.015077597655155164,-0.027062010796521804,-0.001875662730176069,-0.03896459061386208
EFNB3,-0.00711849051853857,-0.04801684871844514,0.01990165512734375,-0.01878063488170806,0.15128426438173875,0.028300563575604752,-0.022146501494548415,-0.00016230757731538147
LTB,0.12775611215461596,-0.023740026890472412,0.02275514495164869,-0.01562431394473832,-0.04211070762729383,0.05858919686325145,0.05033450952812407,-0.03313495247874269
ANGPT2,0.025459254842712782,-0.06203482426334033,0.003672078996211718,-0.004735682890148762,-0.10085660167539295,0.050158400349293995,0.003509195502803874,-0.05542435503147011
NRTN,,,,,,,-0.012034280185309066,
ADAM17,-0.03870796276627424,0.032102407668009696,-0.00048185041115315745,0.041370672279918,0.05323414322617625,-0.01923584056033502,0.011754601736838597,0.019805398933039994
LRPAP1,0.0336370472224879,0.025384959305059678,0.060265964939452604,-0.012281220096679731,-0.006858154227773652,-0.029204823352274405,0.009211151683184246,-0.06610219962114977
NID1,0.04574100755914145,-0.006175127832181896,-0.011189336110139893,0.018050979711631488,0.018836084190908115,-0.021713064079745794,-0.00921509776992061,-0.05660477708244863
MST1,-0.020301753944033506,0.03800063091912817,-0.014334841608354918,0.07716897652413914,0.04523943629661205,0.06859515080511464,0.04657912365042661,0.07294168454682559
IL13,,,,0.08645104356517815,,,,
DCN,0.05766362640288445,-0.11262234581444937,-0.05397683572879181,-0.017081963428555544,-0.026161904806983747,0.02295334530733038,-0.007918098463195515,-0.002823818550745409
IGFL2,,,,,,0.005469110707451891,,
COL7A1,-0.036231233485000326,0.09034270574961804,-0.02293268326210662,0.0852013886583079,-0.015314851016961482,0.047023666211991756,0.0109671405481082,0.03207121365018653
CALR,-0.007027703223078718,0.019329060040132125,0.006887488944652884,0.09093016853016328,-0.06188075331365645,-0.049510888266292206,0.031171385282207007,-0.0005722694603548255
PIGA,0.09302949558662146,0.07219015045726553,-0.017571862645908893,0.10275964708037233,-0.01740368549432339,0.04307399255416477,-0.00900818759176697,-0.015348785320080919
CD200,-0.02164612088459232,-0.008315920073616529,0.06294946715531098,-0.054195093231614005,0.055055800600974564,0.01294953156551064,-0.0548898417330704,-0.07925286199417775
GRP,-0.015060505881949971,,-0.015647212141275582,-0.019029223674062765,,-0.016413872564975826,-0.013199638355795724,-0.036114513619708466
CDH1,0.11834968122685943,,,0.06890623882304628,0.16178840867339067,0.03926439228948687,-0.036559591320095605,-0.052305001278442426
LPL,0.025715035644834097,-0.013160032314966907,0.017629847817460433,0.02249643930689551,-0.056244906083986815,0.0779320350791158,-0.09050873734188897,0.07626182403407744
SEMA5A,0.0003772950196896291,-0.0025300481410212364,-0.030032184669084867,-0.017102243671123663,0.031143139998118692,0.0011658785038596883,-0.043416466911888434,-0.07285378979889023
SEMA7A,-0.009211124600985676,-0.02577694462221155,0.05374098795629653,-0.006409464240425594,-0.09913179275790991,-6.454147501153326e-05,-0.013636501754576901,-0.007468647120403147
SEMA4G,0.054999977133290565,0.042234546393878275,-0.02761185453072009,-0.020034245270787576,-0.05136993377765375,0.029042159010553435,-0.01752814640715487,-0.0521351782335134
SEMA3B,0.034834940658755795,0.0083113360789912,0.005515699601959327,0.01059638752514221,0.04935331834017832,0.015921183097839024,-0.06768950694636315,-0.003419405281674646
RPH3A,0.03668681547861303,-0.018837299404092702,-0.029061281476456688,-0.10170404703033205,,0.06756428646075874,-0.0018433736374583495,-0.0739271622790533
JAG2,0.08420666892453763,-0.028994534351274682,0.1011642957492109,-0.034474393360208196,-0.06661890981213407,0.015990987018921383,0.012238435578951852,-0.018032732208964272
CGN,-0.020505250946572844,0.10021212973325232,-0.011850578500630642,0.10801075508303276,-0.05556757306556059,0.041765779930886184,-0.025511768338588578,-0.029306212433688673
GDF15,0.1309656296342235,0.011095058733619559,,0.06496756110278534,-0.0015038133598071631,-0.05363274176917186,-0.022450790372923034,0.059236905983291975
SEMA4F,-0.038880047625577244,-0.03812781676154281,-0.01851013094153398,0.023142211728642812,0.019698751395876617,-0.014466208123933018,0.032873719714833056,-0.016398038197520552
NXPH1,-0.013941946622256849,-0.028745857986309353,-9.888062705187395e-05,0.022310213694362986,0.04513105149335276,0.05721056750944915,-0.033987484778442066,-0.026042057658792053
ARF1,-0.062362256261068706,0.008617981350578797,0.011675520625235086,0.020785350756126753,0.022064843295925295,0.05010228194153058,0.06190940140866664,-0.07878824529222156
EBI3,0.036546799527825934,0.0009463587362028423,0.07863836474821224,-0.036014943281721876,0.06256279848747821,0.060920123129178196,-0.062330319247411003,-0.03612018898107741
TIMP1,0.029090180722328378,0.06746820891105205,-0.009788186239755647,0.028810269000970383,-0.0066642874963620405,-0.059762121614982025,0.02072417712334295,-0.0059194406829359975
SEMA3C,-0.002206153580777375,-0.05573039946046981,-0.016725767755470293,0.013932466365117392,-0.01995550919678976,-0.04026322683670044,-0.04014610816014976,-0.034045073208557784
GAS6,-0.038561651626504725,-0.0005253680833223939,0.01748209165914882,0.033862571238856734,-0.01788382832360176,-0.017199237456006475,-0.05468514913933117,-0.053846844996269426
MEPE,,-0.045406082005972875,-0.02514280265457346,0.004389770108501225,,0.03901237459826672,-0.0203693509413809,-0.12460681554265142
SERPINE1,0.04887920209988902,0.06400918871769201,-0.008495597438294686,0.027591394202690068,0.04995376527272669,-0.04725173668037829,0.04647989607212913,0.10397791759144798
RSPO2,-0.023574067004079866,-0.03969070225042285,-0.019476834792177235,-0.041259838372929084,,0.04486257395957488,0.0012337337638389542,-0.07087431076414652
SHBG,-0.008038562859868915,0.014274255538353715,-0.019206374408494414,-0.015178366716690348,0.05348728348447385,-0.02930541290499215,-0.01915366991881763,0.05383587441580714
LGALS3BP,0.044228179000493674,0.0009825611773254064,0.034899810496217785,0.03528023337886066,0.04895651743381215,-0.025741857338716857,0.017148330198438293,0.0363880454007746
LAMB1,-0.008674118161723369,0.06263414394773942,-0.03891126917041603,0.018406125180472303,-0.0860881593356756,-0.008503667116434533,-0.0275938892388073,-0.059533114267420174
SPTBN2,-0.037741303458015525,0.040307750377408864,0.05560989494548947,-0.04864301236852399,0.027165355439403967,-0.004458069237289121,-0.0749952864098845,-0.09071003751333268
COL1A2,0.04035089074750572,-0.08563055885710205,-0.0002587262331873013,0.060466231294067384,-0.06917991371341474,-0.0116026653267071,-0.028234998905932392,-0.025226447986099014
DEFB1,-0.01333075471222529,-0.01965015745247031,,,,,,-0.030004648904130557
CEACAM16,,,,0.035383183170212475,,,,
WNT11,,,-0.023128656317928497,,,0.054546826040525125,-0.0003312561691317391,0.04634133565340745
LGALS1,0.07334076696667753,-0.005849528851858184,-0.012256356066994639,0.048600976019947506,0.013177089935101052,-0.0192177504625913,0.043900755237495155,0.07935005360232159
BCAN,-0.03579438505385309,-0.0665695047402625,0.006819104172410595,0.02396533121860227,0.033113432475012805,0.04014656186409965,-0.04706819140426488,-0.010272101420542017
ANOS1,-0.016467422105450998,0.013976408150700644,-0.053118428355607566,0.04342404842845167,0.06268305587055191,0.026868234542664942,-0.037455385909853124,-0.012572088017059925
EDA,-0.027508251883305482,0.08168321340927015,-0.026163280817357092,0.017432128910109403,0.06530425522271649,0.035107941645725296,-0.02709959382358686,-0.047751071274000495
FGF22,0.12250273468796358,0.04881988028830241,-0.01381873745322731,-0.024371046267248647,,0.03222318102920124,-0.020261465510208798,-0.037452409422383884
SHANK1,-0.014877783014891146,,-0.017299809222976623,-0.02123198327898174,,-0.021102958747610766,0.025326670567724842,-0.04063580516724949
NPVF,,,,,,-0.01499040780808631,,
RAET1G,,,,,,,,-0.02480793659559313
TGFB1,-0.027718619375326648,-0.03692203800431148,-0.016227334829739634,0.008172348139888944,-0.04787421706498503,0.020626543400324455,0.0810546347242727,0.02405131119397799
MSTN,-0.02049290576170837,-0.05931422416580187,-0.027812693476572222,0.07939170608498074,0.08705726526136445,0.10538372394138712,0.03686229077397951,0.0271425472740549
WNT4,-0.017428893116996053,-0.019745574621606834,0.024323998406973576,-0.021056594907251907,,0.015141197313333968,0.006572769437100573,-0.017618574492778
TNFSF4,-0.021830719920069644,0.020355587692845838,-0.012869880668759584,0.03739692989868736,0.03501531699988636,-0.002850312172910201,0.12366284127032831,0.03155064766765202
NTN1,-0.005854476168416482,-0.0025990052538807217,0.07855665854678802,0.016285826938537782,-0.005223277641317285,-0.014279131036430371,0.03789912337703185,0.012914368019039588
CXCL12,-0.015996455919092704,-0.0496988496900787,-0.006967361171347915,-0.044655204253108996,-0.0537693569386088,0.02244301008653619,-0.03400359598330195,-0.05685410299127681
GNRH1,0.0030566604339026778,0.008144784748996653,0.04047157430988597,0.026531222571480155,-0.06632781086794058,0.014934262949967044,-0.019039799827748744,-0.01902143094404081
FGF8,,,,,,-0.0002742553613332104,-0.02434916013802952,
RIMS1,0.00015296496718212742,-0.02393746356152577,0.04919992548312925,-0.04868207016507316,-0.03899005906017296,0.00473679514555743,0.009942010358250259,-0.029273984936140706
FGF14,0.010331727915312412,0.016524049887797796,0.06254317698498622,-0.04790222791364015,-0.07796095410650532,-0.010262592002394778,-0.0004951285458443995,-0.05531792859914721
IGF1,-0.03263529154024045,-0.029024653063566507,-0.0281197939002304,-0.022915638830394387,0.18453621383738228,0.04044963616322955,0.008838583531068539,-0.04620884912433423
TNFSF10,0.008630842602456739,0.03867922610844205,0.03529520096337115,-0.0242307067183181,0.06701911635220183,0.007296848319751571,0.05476960543788595,-0.03375010881403743
GDF5,,0.029792955819492064,-0.01381873765710138,-0.015416237708855156,,-0.01897232047245688,0.024978278733919067,-0.07541931740235736
CHAD,,0.02490229915024639,-0.011612657761197253,,,0.02598298103259549,-0.01881023888089382,
RGMA,0.028986943786633905,-0.01359538445883891,-0.02203491379247656,0.03711246761640936,0.04058567164193696,0.02551270027933067,-0.033554498085908775,-0.023087249710389786
CLEC3A,,,-0.02744102362297308,,,,,
WNT16,-0.013533363700971315,-0.01712148197629637,-0.028823452670589333,,,,-0.012034278596906933,-0.03767151000299304
CX3CL1,0.07098262415015083,-0.0015963333542777743,0.03881585570363789,-0.06696542513455109,-0.05346795905017448,0.014835542477877644,0.06440857117153476,-0.054319617606848294
FGF1,-0.008972107486680871,-0.03131931743286582,-0.009166275617627857,-0.06021685562940725,0.05589869339158276,-0.0032022791249596803,-0.03258647504064165,-0.1638809068865987
ALOX5AP,0.03435026416992674,0.04902877814320673,-0.05612421726532182,0.023745358470135147,-0.06558318966926313,-0.016117682036660013,0.012648240417800114,0.014563802552230548
IL1RN,-0.029155759017073807,0.013133523248546742,,0.1258966308472475,0.03087197117734143,-0.025574785985269216,0.0391816589310583,0.0047914996727699815
PCSK9,,,,,,-0.01589397390781631,0.01981121693006164,
NPW,,0.02707277021208332,,-0.018440406139238096,0.0239884964779908,0.03763154007971083,0.04718855266167446,0.01224471837523977
CXCL9,0.1756523322454417,-0.027304779532719033,0.08783909196979198,,0.16535045028535567,,,-0.06896880743783695
ANGPTL4,0.016402763292174737,0.05105750386118367,-0.03793534216066763,0.10196537490922401,0.0341681825411481,-0.06768689967861359,-0.0031124238418629917,0.041606234739428746
UCN2,,,,,,-0.027609244886181217,-0.013199638355795724,
COL4A3,-0.022588098393631434,0.0038347116043104105,-0.019880266003155952,0.044693501123390614,,-0.012577225846356729,-0.01846119144829728,-0.02973757477135906
NRG3,0.11167427036679826,-0.04176966420712165,0.03193211336548125,-0.05011776388613172,-0.011110831246474696,0.07107941449664495,-0.013171458164754395,-0.03983639137981282
IL23A,-0.018052035992628442,0.08733967631402503,,0.02771504265191121,0.03818415306392442,-0.020412438696204863,,0.07710834619893113
COLQ,0.010221974908565854,0.03342588826176009,0.0015345547459603211,0.0710283762818759,0.11757675684689907,0.04026070345546012,-0.008570155335680944,-0.04706590040496083
SCGB1A1,-0.013733112154007819,,,,,-0.01998805232078955,-0.013515159877182659,
TNFSF12,0.04653754934874223,0.0223276747370336,0.018015692478052712,0.015679762296351433,-0.03863022873358568,-0.027775283044680802,-0.018289092804164905,-0.015949702334774392
DKK2,-0.016115620177531452,-0.018925223011418177,-0.00950876036538519,,,,-0.015556542948792454,0.05249551400255943
FYN,-0.026134898811615192,0.013612937640266679,-0.023286866220153482,-0.005954619103617537,0.08869481794046517,0.009757351031521396,-0.007089611188472764,-0.028186565577283114
ACE,-0.03224297358862292,-0.05407959280676948,-0.014419091689442637,-0.04299364312217336,0.01962064959248673,0.035517378871303164,-0.045115795212892953,-0.09154670693405767
IL18,-0.018740395892964053,-0.04303805666881635,0.004676125624618399,0.001313905244048272,-0.08212152220983211,0.01816653417268554,-0.039340177679380126,-0.006003781600103645
PPBP,,0.12286327688910913,,,,-0.018814850046608104,,-0.027804062535468504
CCL27,,0.08088827786308603,-0.009795391257553717,0.08902340650565999,-0.007111158034954311,0.10658904805389392,0.0036873817734469146,0.028592574566033594
SERPING1,0.029764584836971343,0.05598937735804164,0.02157842688683992,0.0004964645038424931,-0.08596593451769169,-0.004777301211194619,-0.0042892416977076565,-0.042953967460221266
AZGP1,-0.0224812909763964,-0.05313282638373599,0.011228254267345405,0.052342879235460514,,0.0064582031832815705,-0.059115873825236545,0.06711422842508219
INHA,-0.021044453217158594,0.058779214805612684,-0.015091716053712236,0.0237646608582952,0.09177286702044458,0.18929978356975583,0.02198345316361676,0.029475756895175283
SEMA3G,-0.01586299742098065,-0.03095346543706073,-0.018432896033180126,-0.023561603102435335,1.6973263983921374e-05,,-0.019379638918034778,-0.004516171833939568
OXT,,,,,,,-0.011317538768959325,
COL6A1,-0.010528179360918353,-0.015771141683253432,0.02170945783483601,0.03266262024498493,-0.03342135315811475,-0.016539453912857667,-0.010642797212286012,-0.019484926625832497
FGF17,-0.015060505881949971,0.039845820690707856,-0.019130242330911876,-0.006641261485456753,,0.061955304236619574,-0.031212044848403068,0.019309323068759748
TNFSF8,-0.013330756084624782,-0.017915663172635116,,,,-0.017410569804915017,-0.012034280185309066,-0.015251793280103116
FGF20,-0.010649139826598267,0.07816673666775988,-0.019657832522620076,-0.0036100816707222857,-0.04572197869269671,-0.011952890938403179,-0.02434916323311091,-0.02317736163025099
ICAM3,0.0009088404550207746,-0.034303273216162306,-0.006694641503597535,0.006219361681042883,-0.04183004713867742,0.07380399640158518,0.012860598733622159,-0.010521240816272438
LAMA4,-0.006272460817165821,0.016418390234782698,-0.010634847472918946,0.023366335669772312,-0.07018509913120156,-0.020202503373117936,-0.0003405517798946089,-0.013296849008223276
DLL4,0.008874010788604298,-0.05504845817117043,-0.013716322833008802,-0.016868630361165846,-0.04172638885473765,-0.011699849576342243,0.022183166908013963,-0.04255466942214042
SEMA3A,0.0012346907849899516,-0.020949173527757926,-0.04891560225371334,-0.0328000005968548,,-0.00826237357942196,0.02307697803642956,-0.0035680894792464507
RLN2,-0.014316347778499747,0.013050197373298404,-0.032990035000479985,-0.015881749713881614,,,-0.013199636900257126,-0.027228967566536012
C5,0.0029572866144164304,-0.017461344610878067,-0.005592691285199978,0.0407967881317688,-0.026076129127143962,0.04902059589072235,0.051541196850276624,0.021423983911672176
EDN2,,-0.007623969993689747,,0.0758086636146478,,,,
C1QA,-0.015566275148717303,-0.11146043969806489,0.049389143749061205,0.026577450786596426,0.031107399301699274,-0.007604017537103311,-0.034518451531437504,-0.11182490299638033
UTS2B,-0.016285204390399287,0.018515817214910354,-0.023899634072059802,,-0.043410900788526045,,,
COL9A3,0.01552708738333509,-0.04206375082037395,0.006831127818771715,-0.004895362607040725,0.04981593763956723,0.09044661679696984,-0.017674390291641764,0.0094993440043579
DLK1,,-0.016004266953573383,,,,,,-0.07395363973367428
HGF,0.031650120127990615,0.09014532057773109,-0.0066300469497277345,0.10215766768689481,-0.05933337989841488,-0.04162031752249071,-0.030332624882950986,0.006033743506924354
P4HB,0.01348549805431114,0.06541822135547093,-0.0015365511580324343,0.01582580618659308,-0.048034675869374016,-0.06496334683404888,0.058310840894287806,0.022186610651471168
ADCYAP1,-0.02023078365344574,0.045288500658213535,-0.018745601206952057,-0.02340220819818953,-0.04954362690511376,-0.014945091530470918,0.035290273629634356,0.0182799472684945
GREM1,-0.03920217012468952,-0.001578028846557677,-0.011122387207143047,0.03731723185425791,-0.00858663029044934,0.041832377151498595,-0.022401360802307927,-0.006027060684162428
EGF,-0.002911697250374841,0.029993338934689636,-0.00011721792134284322,0.09061653696558343,0.041126832227574045,-0.015175140017406483,-0.016618924634797156,-0.0756425504940201
VEGFB,0.014252347884909533,0.030191213996194625,0.0007636593052438602,0.05527477838942561,0.0007541260857746392,0.02320373467971769,0.023353086488464868,0.06014329267015192
FARP2,-0.006777442697232877,0.005885220268193869,-0.028057100131654338,0.021908738720153875,-0.0521119646590444,0.017488420174717738,-0.04965449954904067,0.05978793725030077
BMP3,,,0.05996795348105316,,,,,
IHH,,,-0.031145981808240724,,,0.04758232264689475,-0.013039184379903382,
LAMA2,-0.032576698749028465,-0.06698900729287759,-0.021318626301928607,-0.03367617910308274,0.04914576039792875,-0.033308574587138956,-0.013877957130840404,-0.011671103450268028
SERPINC1,,,,,,-0.015175141224622333,0.04426713279775162,
NRG1,-0.001758621686978642,-0.025151547429444733,-0.01804531607813195,-0.021292492392652462,-0.017450154570513306,0.017924232562485966,-0.05147807981000888,0.09672567227900342
SPINK1,,-0.03203826554812032,,-0.015881749713881614,,-0.031896532428061,-0.015828240988007232,0.03730380520613993
EFEMP2,0.012991263978033437,0.05181585926769016,-0.05451660094294598,0.06798798039449329,0.07208227510501551,0.0014041230089759035,0.03279130311920655,-0.006484868876879671
SELPLG,-0.01460422532514692,-0.027499963872442783,-0.027745202347111527,-0.006697920567931694,0.04928694500847545,0.012872818650492704,0.0014010806010684078,-0.04126100162419524
GDF6,,,,,,-0.015879844053377768,0.022788162902989406,
HLA-E,0.0022508148617507045,-0.019475604811281775,-0.036026468774654485,0.01940813740967721,-0.08409057747682937,-0.04185739065997792,0.06480344210939086,-0.07805415350491078
PTN,-0.05907131410429089,-0.07827324620560193,0.032439788109729584,0.06417039243953404,0.04804551610577977,0.032789752980938794,0.028449655548398418,0.03538736130096866
CD274,-0.021422336782427935,0.007435409126904009,0.008644596993845267,0.01394841804637527,0.024183870255161218,-0.04956009292855353,0.05627139119021737,0.0204909563103762
FGF10,,,-0.012426561595268455,,,,,
CD14,-0.027344372891867634,0.020722960948857488,-0.021105266635997814,0.053576479135949276,-0.009045792428654097,-0.0075523557767468484,0.007510132932524849,-0.05150352111165585
SFTPD,0.03743625443835295,0.052445015320982724,-0.03008951262025397,-0.026852867081631718,-0.028162947999475028,-0.006549736778582519,0.010960699073544262,0.014782126565578051
SLIT1,-0.02226541106157367,-0.007525539090765553,-0.02833353526967376,-0.011188669494483328,0.052571862546708606,0.007099635147110236,-0.03308870130060903,-0.08112313081647327
