,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CXCL1,,0.1213493267560988,0.004835017308280412,-0.02530452787344058,0.006353579445246809,-0.006197611037349461,0.05678244333417651,,-0.04259548638214091,-0.0020155309172184927,-0.016187279755652508,-0.035703377576162994,0.02352108993013225,0.0023183894240241362,-0.038733126216382745,-0.0295040208033611,-0.02101930440280476,-0.04008073363891067,0.00642875639369184,-0.023696995989549968,0.07579939703454677,-0.044740705725698514
VCAN,0.061225859891864715,0.062062399558848146,0.018679923158431495,0.001769260139648881,0.0010606160231690538,-0.008545295244766507,-0.012604148421298532,0.1061141153576807,0.025538282975131277,0.0100443815108191,0.009610901195541208,0.003475129013162002,0.06774121551527525,-0.028397498912602733,0.016981547486840977,0.05049580013888826,0.015057850382728057,-0.05560053280451541,0.028951685857960173,0.032220917429250324,0.08563057927320293,0.042616050825448185
MMP7,,0.08393412932909744,-0.013774620037924618,,,-0.03439082439074956,,-0.028122586388340667,-0.012154311189869718,-0.015433534092265933,0.006307898141367198,-0.01540039824518065,-0.019371021126576092,0.017942155070859455,-0.04066917543385456,-0.006027338746593357,-0.07338182271094208,,-0.03767649106955356,0.0270751715225144,0.06720275272512771,
PTPN6,-0.01674303095053845,0.010203820536097552,-0.0005802684656566635,-0.018800925075192574,-0.02541906221182445,-0.011494196108975879,-0.038874422273625156,-0.018748025519790674,0.05467247222577133,-0.004967264550991547,0.0478343525580625,-0.03370442309397524,0.06335775788391708,0.03483966982070996,0.07581797362883932,-0.019808773456896925,0.02783653384494995,0.06639533982598832,-0.01282907846803961,0.09139184373240138,-0.012663814564711105,-0.027352159375660934
PTGS2,0.05820529354828606,0.03768989715331267,-0.041316478979448026,-0.022582963748238444,0.019565847312391253,0.055127094475600255,-0.032791940656757924,-0.004071073342033891,-0.0031837424277101046,0.02638593212320363,0.014262809417395323,-0.057414971137709096,0.016931869004184946,-0.033455716862867614,-0.022247476236225878,-0.05574480326559094,-0.0942101417472316,-0.028766291345140357,-0.008806127659484506,0.018212654508550623,-0.006473103461691632,0.03837905655940775
XCL1,-0.0015710200466764399,,0.0010236454816881123,,,-0.018821512793476165,-0.01778405566022298,,,-0.025349002278137106,,-0.020200940599424694,,,,,,,,,-0.04864136095311631,
CD58,-0.010830997030346307,0.05015412275329085,0.03094951712509622,0.024222647460677194,-0.017961546744450534,0.006374095701884613,0.022044248043083296,0.00632183305773786,0.06235822978372829,0.01748249118278782,0.06276834390678329,0.02367490912326679,0.06612954582589355,-0.011895497780942904,-0.06507662835508483,0.02480018186455559,0.09408233366497137,0.003142565869299529,0.0031870805407616084,0.054624098404612784,0.0444671028110442,0.06551076804890431
TNFSF14,0.0002531315665890213,-0.051964761656498576,-0.01564749018041744,0.036734840012506126,0.007499182525861732,-0.030340679624550337,-0.0031338747128293984,,-0.02532529357854158,-0.02674711517595939,-0.01581071284114373,-0.043865887962169114,,-0.007151096392843288,-0.02640972313296199,-0.039536789116302526,-0.045572772009337174,-0.03936457144687431,-0.019958434743177024,0.05681668190763447,0.09612834056629162,0.000726100191563
CNTN4,,-0.05349734850127963,-0.048009616857084866,-0.004950380170185245,-0.03488229945202356,0.03485201904460952,-0.04188399261909554,-0.04933139877253612,0.01387985509597332,-0.016546055392772388,-0.04220584525432424,0.09596807044479437,-0.021117235597766522,-0.02864995594306477,,0.03334851069052614,0.0813618770044991,-0.01747626966381933,0.01897503802719475,-0.01037952693112385,0.0034177793710017854,-0.05093155596200757
NTF4,,,,,,0.013125379685320253,,,,,,,,,,,,,,,,
INSL3,,,0.08017927772800286,,,-0.01729861214504751,,,,-0.01779648804082099,,,,,,0.008796630244865638,0.03873071922405776,,0.007925859726391035,-0.015846544570814403,,
BTLA,,,,,,-0.01619658338260933,0.02003395035543807,,,,-0.020190821064685192,,,,,,,,,0.029349789189636464,,
MFNG,0.032055115872331355,0.01680398842063926,-0.0006522624352040842,0.1113754008955617,0.010576949055962709,0.055248274568466905,0.05111201703747536,0.05056172977743333,0.025872945871745948,-0.034503834926867746,0.004647388961707292,-0.03166321031110107,-0.04521365491195907,0.05312203256186493,-0.07421453437677447,0.11212818228590078,0.069882006811739,0.03961952279026453,-0.021301415148292285,0.06936459398844584,0.05054655781306373,0.14844912152733886
ICAM1,-0.037143437162615284,0.10510963367941357,-0.012799941907431498,0.04255829254057718,0.0687260883693708,0.025308059535958743,0.013916647344278459,-0.038118763474192775,0.00031035226783123333,0.03363117629045175,-0.019237775251008175,-0.09620986782108824,0.009781326757259933,0.04134443751787711,-0.05189983082805467,0.06487569362211018,-0.05192890774767033,0.043268975870956405,-0.019801619545762268,0.019895494650245264,0.07735591412622558,-0.052834505551331165
PROS1,0.02836570178521679,0.1508600763413948,-0.05064134521167347,0.002515645479890728,-0.01865447790869162,0.04489383675741835,-0.0038883720058666164,0.09020601505832554,-0.028495260545676207,0.054144715809564405,0.025360067560068963,-0.03902772667974988,-0.024675117817768617,0.02217186534408199,0.02899528002269883,-0.00459239162012876,-0.05804085880983513,0.05630721892472318,-0.0319005353532805,0.08652714352701445,0.07992965503193003,0.12827881138325606
CLCF1,-0.0067406619642157335,0.0506290890375907,-0.04268127925974346,0.005173370630952312,0.04764658058041496,0.04308206559276443,0.09079446090136198,-0.026142752381092427,-0.029507194763380706,-0.006177108593290555,-0.028245119818323988,-0.035423101463900056,0.0024697880099215897,0.02062698826199856,0.08247703973143229,-0.026144588573214524,0.03209757985319692,0.05093504875317692,-0.023593652414272425,0.026880121920285185,0.07075870937230727,
PSAP,-0.06949799617607615,0.004303480240861918,0.021993673478546267,-0.024280581477127937,0.051710812138626036,-0.02263619219146614,-0.005876111770836158,-0.03693304046449154,0.05412811800137847,-0.05236315646533734,0.003182485957463343,-0.0037196894048702705,-0.024512563230616794,-0.010571218724077859,-0.0955612954059911,-0.0009678396697179454,-0.048285423647187194,0.09576280704105113,-0.03233886410036067,0.051376478457541175,-0.018017747605200023,-0.023320802074300876
EFEMP1,0.030649899250102797,0.1304150869030305,-0.03020312851709161,0.07877093755658171,-0.058911514780354196,0.04534685879828277,0.06903213274952953,0.021997201568541312,0.044702933650552196,-0.04725593431318679,0.08324799914820954,-0.11940186667206734,0.036910303348425585,-0.028060979110829904,-0.17099256035053462,-0.013764700520842115,0.03227966503656362,0.06773185139056609,-0.02425280157950816,0.007594117685940881,0.08556662646379935,-0.04827263123911307
C1QTNF1,0.05774961333518474,0.04642682979167045,0.012898523672493152,0.014466674854442415,-0.021372299609996447,-0.0021473190196318265,-0.01673262133564972,0.026834612976754102,0.016598236585557338,-0.031249800123513728,-0.0260164941554882,-0.016304536349752253,0.05081758652638052,-0.04263192153368917,-0.015085664691392062,-0.034614969741217874,-0.04841539931544059,-0.011410668668670213,0.01631597469558064,-0.04523462104650341,0.11493811504402192,-0.07411278022694118
ALB,0.033512584929991054,-0.007458712834737223,0.05361617668150736,0.03321307950523529,,0.04471792962185877,0.007740176592576507,-0.01324243983413082,-0.020387327822554244,-0.019429097201325476,-0.0019110785506320784,-0.04316616575768048,-0.014059108062493143,0.0596237869648896,0.09281747569682622,-0.015456986873786919,0.07430690318198674,-0.05259903821025062,-0.04548652948180011,0.013037266260859989,0.040987078269764485,0.0005313925293647491
CCL13,,,,,,,,,,,,,,,,-0.029349383939938543,,,0.0189099229994755,,,
EFNA3,0.030268056898985374,-0.03897797861342807,-0.0027153870755073682,0.054687274503929885,-0.07729109399391676,0.005649000822324321,0.05981854745361956,-0.01294019487178317,-0.01633206678718552,-0.021804478560953054,0.029450865257457833,0.024671543255395282,-0.0219200673123926,0.20222278462029092,-0.014616800003121875,0.045253670813506626,0.035125066872351084,0.09723061046788146,-0.001331673889626755,0.09863837843374162,0.10604095987715659,-0.012003353836470288
DRAXIN,0.045726387889161266,-0.027513362494994212,-0.017766361696975843,-0.0037997717461988652,0.038431853506394734,-0.012992352241776755,0.0004970867847483965,0.03994500067913762,0.02835223442265367,0.029777008943124284,-0.014419096036843835,0.08148497429253244,0.09216793163382159,0.023824093868761897,0.021283699061620455,0.0010019084908388007,-0.0650015341533266,0.025318421661296196,0.0570287711271278,0.08545706120627984,0.0787081168306503,-0.0011301225675398102
RAET1L,,,-0.004754125639343291,,,,,,,,0.015064917016142697,,,,,,-0.026778858808386704,,0.004651246907779099,,,
NPTX2,0.045975341097631565,0.021591003573858163,0.05628947584710141,0.011857347910182989,0.020978562950389284,0.01021024279124344,-0.045754665852932246,-0.022693082185676932,-0.0063272864885238955,-0.040466594956563635,0.03948336463489504,-0.03797978568496959,0.024286820154551407,0.07054591056223497,-0.08384466756196547,0.06747474793606906,0.034380898986729864,0.05938370164571117,0.027830973821440928,0.0074905903006105,0.04089385617864176,-0.007274197745847052
FGF11,-0.0024074120736998746,0.07002816872081893,0.05786263839077392,0.057627918501886116,-0.01378629897983153,0.042897894027255946,-0.04585900887413764,0.03396973564810155,0.010572375744378141,0.012673133799431408,0.0673995688822098,-0.027115550323375086,0.03583841644681753,-0.04152068688242683,-0.013461512008464637,-0.006845723437888846,-0.009567261702762212,7.933230297515556e-05,-0.015107812336726471,0.06640573697211805,0.11603090128930407,-0.08661764526524526
CD59,-0.026359514617748634,0.10581711543111881,-0.03582817245378464,0.031077974434876393,0.026675312564290822,0.05596544962798647,0.04593796971045159,-0.03789962704051727,0.07048708757083746,-0.006556962587487816,-0.007369727897295522,-0.06986624206646931,-0.03354859395074217,0.03464237561260781,-0.11188559235694473,-0.023409811719686594,-0.016147671947450613,0.03352988486011416,-0.03948294422182368,0.08472826757228062,0.07365289988578184,-0.026933908849663138
COL9A2,0.014129452877545768,0.12933296751061243,0.0034277535096384304,0.01623655185636369,0.038670648944518916,0.02847625900482378,-0.02817136084567116,0.03977391319874675,0.02164697925389729,-0.016988474927297013,-0.022599272776447413,0.04797259781436783,-0.04345649832113513,0.10218119589509393,0.08233361247911566,0.07775625318597278,0.11734525826951524,-0.012658913847312853,0.05006114815845835,0.11515925655413466,-0.0017531274775128408,0.10099778858424037
DLL3,-0.029452327217216637,0.015609756496127343,0.0015138734711883427,-0.00604851701153893,0.018436920929661173,-0.025427974107117817,-0.043959406779765633,0.08954132131449467,0.02003974662726113,-0.01763944461948557,-0.00970882599505457,0.025300895852855235,0.02005633070828368,0.059406221888506736,0.010936781456531755,0.06239049347742168,0.11474588113317154,0.01306809586028955,0.012460494917090937,0.059116039963120544,0.06430015543087415,-0.06837093992923128
FGF5,,,,,,,,,-0.01623431437557735,,,-0.014811370573904092,,,,,,,,0.045390125711353244,0.05192603920942783,
LIN7C,-0.0033701101082797397,0.019200859057708724,0.015590897696889702,-0.00042769151071119573,0.03814763181712856,0.003190020020895115,0.017135985280010188,0.005539387191143832,0.010963425469863942,0.0016397076550254827,0.03544931707672009,0.08348408334110802,0.024995134483829787,-0.02173875425695764,0.02597597959643857,0.07392729840849627,0.011664623027516344,-0.011932036968523628,0.013562340014388108,0.02759319090999259,0.051828159113784356,0.09984697063184339
GDF7,0.016058857527734047,-0.014557986741145309,0.01961766698267671,0.007807699555955146,,0.006894006967727794,,0.018751938236013243,0.026891638427350623,0.023421716288807976,-0.015810712226739403,0.013255533499641047,,,,,0.14568202371449776,-0.06522876387396725,-0.010296794408643551,-0.05999241895600988,-0.012053077772956916,
PSPN,-0.01508557161289761,-0.007674434375738879,-0.003240791932829547,-0.014481470337495713,0.06960249332834655,-0.030108582082005047,0.00671438520927999,0.015623950410512582,-0.003247131401823557,0.036379963404765465,0.005145468246324798,0.03320058167402798,0.04083390844524104,-0.0026944776545704367,-0.030710642624494654,-0.010756991710420822,0.023408517913342062,0.07359270267896252,-0.032815856400203805,0.03218884688640069,0.039978100082798444,0.0007611105903076848
ANGPT1,0.059950924139417494,0.018089287703978517,-0.016204388507119166,0.02698978071489146,0.02322945242098446,-0.018403162437170793,0.030060202671808887,0.07173047765168343,0.046491101780918434,-0.020134404015515698,-0.02225353846623395,0.00983157149045716,-0.01986251465264247,-0.050988090028678074,0.06515150899190275,0.046929002548297724,-0.005810433691427262,0.018672436689922942,0.04483653573082387,0.10324421692328797,0.038998353343874526,-0.09733947245020513
PNOC,0.06469660914410325,-0.019635380215136763,0.0076662650915286104,-0.0003874085198956731,0.07598274825738226,0.023699840462007696,-0.05551606337437451,-0.060704454869228375,-0.03195059763338742,-0.034053492525058016,-0.010172616307006851,-0.037568188077544924,-0.02479860008004321,,,,-0.02441166233026316,,0.002570754174602277,0.057294608889241164,0.06252891960250767,0.004746060433185657
L1CAM,0.06984549703541273,-0.0513217763259327,0.009455122889073976,-0.017425644269589112,0.04630320999680078,0.02756222254730404,0.005181706210489966,-0.032049837945907614,-0.011815890209967659,-0.019428231223788183,-0.008351206378106947,0.06484591436078782,-0.02334497680769092,-0.03750859717184169,-0.04437449567481259,-0.07314772280940549,-0.03779248538692983,0.02040169971335143,0.0004560834251974499,0.05329017833334501,-0.02005927825538809,0.049996195048764236
APOA1,0.011401498410421977,0.015985118100660466,0.02631441774563011,-0.030701109064523124,0.014764070146698253,-0.026939730294907958,0.006859655423513112,0.026544319701308917,-0.034743888167042374,-0.023174123268111118,-0.01441048537515478,-0.03947385600685519,0.10205624064982304,0.06315141879416272,0.0941839393080012,-0.004376282003369243,0.022674339766913108,0.05705154604589382,-0.01588687250364066,0.026959517159579283,0.07796461017589437,-0.01215085629835464
PSEN1,-0.0039004001383653795,-0.06125264948966522,-0.022331905158756177,0.00312653954090456,0.039942630166247016,-0.013903829332713846,0.022266166015975745,0.012093798018274104,0.03414172638108108,-0.027577769229294485,0.04378075948611688,-0.02863986076621149,0.021962771438191194,0.05318045420067224,-0.10783144072835159,-0.04165983570318345,0.057912605885279134,-0.01864420466213036,0.026428353511973524,0.04246710925832505,0.05948394260638579,0.16151119047685536
CALM2,-0.02566185944954499,0.005115776298070618,0.023383434476958877,0.05594308387072654,0.02931497672243274,-0.05121230073402939,-0.02331469882380063,-0.13296404952850915,-0.0039179661723755576,-0.021465498736423505,-0.010552478794197283,0.06991573544352919,-0.05260342196508426,-0.08373105564053064,-0.04487467107155397,0.07899564109036461,0.10372243527017484,0.007170283218540066,0.06019731905392521,-0.007522419184795546,-0.0527590538062621,0.04679008800251701
CLEC2B,-0.0500232296379539,-0.03798846045912524,0.002010109592773468,0.02995122256226409,0.006651511810661613,0.0329154262096467,0.020390017894825963,0.014569788727307199,-0.013594977477153006,-0.03479097718131791,-0.01651274426794871,-0.05520736921104831,-0.01280120068190501,-0.015528967323180999,-0.007938784923899402,0.03420845255613148,-0.05512716933276253,0.03086296402393388,-0.006861426938929792,0.07210038966821694,0.0674494274549226,0.055276498206702336
NTNG1,-0.009334425469584186,-0.01088493776144496,-0.013297915961084407,0.030669632632073875,,-0.01108804059473849,-0.045187433350417555,-0.0002788420593157785,0.012803624992611878,-0.04923912336223159,0.011488848186773239,0.04459651748618523,-0.0031316459609354854,-0.0315850844619933,-0.0654070888119951,0.03953412670396211,0.05845245068118208,-0.020975921941269637,0.008155177102661936,0.08085831811108961,0.009365861674226735,-0.07495784460727817
LRIG1,0.05952701494828078,0.1350702112596055,0.026448644801752887,0.02597806717887264,0.06549372595498995,0.005967628374519048,0.0015949510769112283,0.09252645806366037,0.06817705322971844,0.01606434620605261,-0.028613349159616722,-0.0906819987597992,0.03994090730594556,0.004052790580661081,0.08030118087502112,0.011196652183178463,0.0629958379147402,0.03476289163928603,-0.0017034070985594374,0.006057265992017092,0.018402530562001473,-0.030675708784038
CPAMD8,0.0017906451422970034,,0.031154617064867173,,,0.0352861294633995,-0.006089071473232232,0.0015397528479971256,-0.014686122111193294,0.008666473939487097,0.04457562787302235,-0.03341252522858052,-0.023148273783688476,-0.02580149442132766,,,0.03705224524675594,-0.03850168029649372,,-0.004959340765345001,-0.007348314835560723,0.10668837968451414
GHRL,0.024267373115493568,,0.023671969327196094,-0.028119000815453626,,0.012926453279148918,-0.0075022343274731285,-0.01481936147347724,-0.03123210992080281,-0.0008248469075409452,-0.014419096036843835,-0.01651891321356598,0.005639365549036903,0.059672472207105996,-0.05856582856733799,,,0.010773447735429936,-0.025281676806273842,0.026521210525493437,-0.04393186812481191,
NPY,-0.030518935064198862,-0.0939792046134293,0.0077613738688807055,-0.0590057370685507,-0.028056596853558227,0.06650470289820219,-0.08109215330156204,-0.04906967313949857,-0.001275878775673759,-0.053508679964444146,-0.006254523294126734,-0.04869511174588862,0.08126527724390402,0.04468610160063696,-0.01361340247634778,-0.03059386132540618,-0.012858846218919617,-0.029781288312780475,0.05664880320340972,-0.0026387877886042835,0.0034561555735922824,-0.023989678978936772
MMP2,0.0011247019629126752,0.015241383477894352,0.0013519134000328959,-0.02999814526794544,0.030773539843744806,-0.040439622419000516,0.09696011910603512,0.05086580422413953,0.006638416761282781,-0.04754529680629505,0.018145392522083727,-0.091723346223488,0.017106862785200218,0.008561682848116378,-0.06810397687086676,0.1275507578437764,0.021547641938077757,0.10204695478945684,-0.02538758812085281,0.055383001810241916,0.1258956079816267,-0.00651399952159483
LHB,,,,,,-0.017820135120298904,,,,,,,,,,,,,,,,
PPY,,,0.07121357638037935,,,-0.031019657945271957,,,,-0.014427031233675268,,,,,,-0.032744188480995785,-0.028913015810120027,,-0.07253785929978199,-0.00036965584696200144,0.06254698606456845,
ALKAL2,-0.031152788381517683,-0.04226915389546676,0.00900831350662216,-0.017794266379200712,,0.05096642054876102,,-0.015506679524997534,0.028942109102082888,-0.026138827813184554,0.040216222313497,-0.036454094900595264,-0.02267829212942267,-0.04124498748738416,0.09495567169380191,-0.02319670082452434,0.06755147102671141,-0.019326395701974284,0.09505186867244951,0.056523400167634893,0.008041427579501954,0.10767051277289169
CSF1,0.024741604681768205,0.08302429163801481,0.029286688877418247,-0.015492315532801977,-0.04802734323471401,-0.013364391121190169,0.018769089651917332,-0.029797039065491013,0.014859575984739923,-0.06633029694480794,-0.0109914143716247,-0.08565952762521108,0.05510012996896224,-0.04497018842573505,-0.09403474845852625,-0.015259641917718163,-0.0309009911564567,0.0399058922198716,-0.013866393225259229,0.02044876017361099,0.1087915056577067,-0.11373868691270729
SEMA4C,0.06863982216306368,0.036322942108654506,0.010467550675504702,0.011821670045488373,0.027454490096664484,-0.022440319675322916,-0.01084418359732279,0.03146122998858647,-0.04411178381388532,0.002622555367266513,0.03291386967209468,0.04369379771274692,0.028076241140747266,0.03083024265993555,-0.03474030819892148,0.07845343391052725,0.02853856156607531,0.06150502319336255,-0.0778643216211492,0.046482919424780986,-0.00012303074463894373,0.05261530457234033
BMP8A,,,,,,,,,,,,,,,,,,,,0.07388185500089715,,
ICAM2,0.0259611948900974,0.10778413670146392,0.024156705359635287,0.013154062173633203,-0.017141302056204625,0.016390241676697094,0.01565517395244439,-0.014875766990272668,1.2998344260436779e-05,-0.0584047061170455,-0.03179303826513559,-0.06234706845878624,-0.005478921171839671,-0.01840472778542789,-0.11694189198027602,0.06735577763669713,-0.00794860460262083,0.007063961187431744,-0.032500576624039865,0.07286608907642203,0.0705002356030088,-0.06476071026914472
SYTL3,-0.0394470588340544,0.01498487826774923,-0.03179301558284106,0.04554833943413471,0.005862799341701039,0.009533399655212898,-0.01103770456580053,0.004557718024825417,-0.001121788726313702,0.011794262833048805,-0.03248366402572702,-0.04214518767929546,0.04226996350173559,0.07026885206342078,0.0164475491581518,-0.05741021982719948,-0.0020213183081221916,0.05871985467096612,-0.009727977354055943,0.044593285445482765,0.009250399601467318,
IL1A,0.11479692494101468,-0.009157407823760538,-0.04212950323864232,-0.035506043925104834,0.07985812587663253,0.026636822696944108,0.009556615326056957,0.012120211061531792,0.100196080336488,0.010272458684144701,0.00465455317799071,-0.03653470430838934,-0.02408838695329205,0.04696750164226486,-0.03199690385587488,0.008343546297105101,0.0029579273351865564,-0.022993400567402178,-0.004688124286342997,0.057708948016888126,0.03588716138042595,-0.07809699776561224
HLA-G,,-0.0511459313649381,-0.013654879784939435,,,0.027496592951595587,,-0.003348498899197873,,,,,,,-0.046123330460373896,-0.02966984408610099,-0.0059781274239382376,,0.036076636841350984,,,
PGF,0.05500597867068942,-0.04531821405285779,-0.032468781588848916,0.06515762284023621,0.02682626217724223,0.020292668404347444,0.031054462375784235,-0.03843493066827553,-0.03611772144319426,0.009596840874516246,-0.026072258206134725,-0.02138019691482876,0.019855320414276675,0.01472122646773399,0.032887684300008005,0.062441598363352786,0.022629948328959617,-0.029890882586542517,0.0038568350746712964,0.04199376300902203,0.0012521253321901376,-0.03714365768587681
LGALS8,0.04851946556986103,-0.0637162862482815,-0.058275804852715156,-0.0011640350394127195,0.03637337133015628,-0.00019175926385987154,-0.033938410808882255,-0.007045658429579543,0.05574624336692953,0.013204749161862445,-0.02473013614013231,0.030881254833971847,-0.015823772827796005,0.04689920099939388,0.07638661754230633,-0.03779250272433666,0.04065995545870803,0.017006119382573286,0.013478586637200397,0.037737372723340136,0.04511707104866219,0.09794571518660522
DKK3,-0.046587985200214954,0.06963913524886696,0.05735550671627094,0.012064990792301097,-0.008574158790033528,-0.03762102883759623,-0.026668222202176548,-0.09626693221005155,-0.022774686486526103,-0.02661583646403683,-0.04064457633794021,0.02900220675121164,-0.04886359317597502,-0.004821804310909486,-0.05302007972976979,0.02182046149350046,-0.0018360134773433158,0.01925590921369863,-0.002981793197717056,0.07298313359254889,-0.0696793478119239,0.0801649289724014
COL16A1,0.04306569736175158,0.09049363763053447,-0.03671743680701176,-0.029534164065965773,0.08475671520073488,0.012281258825990033,-0.04497032413801524,-0.0048724070695391275,0.02961500603031668,-0.012030470154929097,-0.011030110575924948,-0.01043350596215629,0.022755181758914392,0.07050668306315798,-0.04910625819588049,0.03629885402406432,0.031663971199312434,0.03608276960928064,-0.016524267973465238,0.08549710512114804,0.14696894182867112,0.02808937475567585
TPH1,0.01977405212748431,0.009779670291583492,0.008180974184065047,,-0.02940154514778384,0.0002476250593156115,-0.022164959724096496,-0.02199231360963135,-0.017458093987269604,-0.03336669588948031,,,-0.015082911216482501,,-0.00151418099823686,-0.007327467881176586,0.0014211666291596918,0.08335474088810595,-0.019292473474035742,0.06462495947595918,0.013335690619877827,0.08848699879310741
TNC,0.11303764031433225,0.07245826257512669,0.00566677788015884,-0.01565274004681395,0.051563742783624314,0.09198937650721618,0.022912781241463155,0.08135612811758834,0.01315172140510381,0.031285519925103006,0.0348428956441213,-0.10541081334138581,0.02160385394864803,-0.04091391011509856,-0.03161802409076894,-0.0460874969083872,-0.05607267358178837,0.017485615637752017,-0.023669655472724153,0.0036695015449751444,0.06317351441688758,-0.07669891748471995
TNFSF9,-0.02080307339732163,-0.06069672274029997,0.018845377592560317,0.05279573456041043,-0.023028375794535507,0.009320742702377899,-0.04212631553416319,0.023165127959421872,0.021963841825357974,-0.025394621540764564,-0.011566374816701058,0.02865125220779918,-0.025589978896297452,,,0.06366605748424577,-0.026370133225843084,-0.04655269976492841,-0.011975203034339799,0.08316201261518488,-0.03675299381030803,-0.06747234761124783
C4A,,,,-0.017535451915781465,,-0.02112680424683587,,,,0.04915102455544756,,-0.017824409779250185,0.0894541568394229,,-0.05416435342526796,-0.03267513408808975,,0.01631791005771222,-0.03342354491883675,0.02101348661507937,,
CNTN2,-0.008843328424434286,-0.0070562860061001275,0.07834666599168168,0.005436204331581226,-0.02105051842909685,0.005844047297850825,-0.047860078290106335,0.030309456857570864,0.05746003968621847,0.017937699149416394,-0.0007004675133985553,-0.07878714610164642,-0.018225493326922908,-0.05435094122676853,-0.11174927017061499,0.03246938078228596,0.11630077384269934,-0.017412023757509974,0.045610449462456,0.029415083786170998,-0.04334896028692457,0.03171807764570225
F7,,,0.05754239098540489,,,,,-0.019100387126574,-0.01468611357512785,,,,,,,-0.041168782410913624,,,0.08877441365205939,,0.03786670911426827,
LUM,0.025610425313043778,0.06618888662817257,0.026845731762186333,0.025708932835674873,0.0315190477756473,-0.050037553107515766,0.09398498689451865,0.022324602000833593,-0.04930723966441509,-0.016543777586487604,0.0013028579819169706,-0.05163679446662347,0.006333991501187926,-0.08524730409815749,-0.035139034687652004,0.11175048677634368,0.0067054555512742805,0.09702225357522132,-0.07868473039132823,0.034142540513332535,0.05652608906505483,
IZUMO1,0.17010354309010614,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.029505839803486648,0.04286662610846454,,-0.023256492139781045,0.0008851932730855174,,,,0.022009043913923033,0.12307992048180033,,,,-0.01502376639022528,-0.018799522967717905,0.07939007439925497,-0.0320070456642094,0.07788710933529348,0.03663595376873048,
APOC1,-0.07595294732231712,-0.14418590769649914,-0.04065683876847903,0.02971263965831161,-0.004023081000969975,0.03519713653379127,-0.021677577989281608,0.051653186479416295,0.0021458489052402444,0.008242877300871414,-0.003480990306951514,-0.06212581127680306,0.01556850358534535,0.022391370943126678,-0.06545632033813688,0.04607579518511958,0.0982632178545309,0.07150182280933425,0.019945774178251708,0.01941796846739962,0.0016531495823546647,0.01693905559352126
PKM,0.11368770073069567,-0.006210620599158964,0.021096485749811725,0.03542449936065823,-0.010296074051139265,0.046012817363579504,0.0075485188228023,-0.031046398089822867,0.01985890440849726,0.02556114369497502,-0.021520095774770424,0.03574279063787457,-0.028305431472951333,-0.00604353349449117,-0.02779964459765033,-0.09619981147986949,-0.07932221263674488,0.08024531175354004,-0.006689583881241557,0.0033508229015804785,0.04002933655888745,0.018403003270820593
TNF,,0.020524264963350827,0.06636469323553675,-0.0036378439560528155,,-0.033817812840620215,-0.000626161390325019,-0.01499799439695896,-0.021553693980453183,0.040318647177038876,0.005746016455439122,-0.006380864847337308,0.013001474526852278,0.00816003950616104,-0.04720948105944084,-0.028908473447811774,0.0035483443288070373,,,0.02993802866130157,0.024023335135527756,0.004595537105718616
GNAS,0.07021066111765051,-0.04621537561363494,0.03856854794410604,-0.031212273033423995,0.0007758997782994575,-0.035534753115913975,-0.07795681000210808,-0.06280959237612067,-0.025803118158879385,-0.03688040785128707,0.016970703820540098,0.06866198903837611,0.0063315141400479965,0.09708042831377416,0.09373080218970069,-0.04358338076083926,-0.03997669330791133,0.05574991060865416,-0.013075912979454228,-0.01403458130213416,-0.05182691947383993,0.06509182238621664
BMP8B,0.024649777374245493,-0.007781240001383036,0.002117979081169793,0.028071217526599957,0.018092703807260593,0.014704066599334169,0.019596867045061007,0.05915501020063166,0.047159991620553815,-0.023695447041552076,-0.01399716874555643,0.018235396243208645,0.002544817003216435,-0.02065215288724005,-0.09778684352650105,0.010167750198465901,-0.018842727889609334,-0.028663242504744786,-0.04677801327359486,0.07269173184758682,0.017371850013478383,0.037105212846484444
LIPH,,-0.017291806972113043,0.04339054898427512,,-0.029898639967147783,0.016588333895029693,,,,-0.013789307896879769,,,,,0.04910027308266727,-0.029349394733928,-0.016278152838578076,,0.013266221302384796,0.018542242430338262,0.016429468054627284,
CCL28,,-0.03233852621284962,-0.02372225787440356,,,,,0.014490944999204537,,-0.02123326567842906,0.0181573024992827,-0.022140684409374334,-0.011961403798554048,,-0.041948021046986264,,,-0.03759100191064333,,-0.03549089861578124,-0.0262869474675567,
PTPN11,0.03615543879383487,-0.015792934752025284,-0.013280653474803134,0.06662232685952729,0.08059516121211893,0.014001490715860926,0.032675833336724365,0.01253038003956062,0.013806604793318198,-0.02501653147138515,0.00804843709000967,0.06292162329987798,-0.0099940598455826,0.09319275478883673,-0.06565956583075701,-0.03604018386246048,-0.006834634918455247,0.028119455986259454,-0.01998901742376538,0.053609735341958106,-0.08767094505585303,0.1040075341517717
