,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CCL15,,-0.003943195804795937,,,,,,,,0.009019973554421181,,,,,,0.06658963315518704,,
GNAI2,-0.06026659806445233,0.01253739885806614,-0.017033619554437253,0.02432655802050879,0.02991234848264796,-0.12535474126468207,-0.1408467073998708,-0.2617411438975318,-0.055583472112296514,-0.02727864643204251,-0.24113258507604796,-0.07872250784169489,-0.02986119856221026,-0.07353304746559376,-0.08380760262050745,0.12728177176964703,-0.03456677569915263,-0.19260926227363653
HDC,,,,,,,,-0.10936561986728324,,-0.02599316443963791,,,,,,-0.008624643771169472,-0.008398174039975042,
COL11A1,,0.00884851068419675,-0.04431866979641912,0.0013691486953042945,0.09286412845821866,-0.08988856076614883,-0.1395684836966226,0.04805046483089945,-0.019723881171501548,-0.0497286732698342,0.020393267813127777,-0.005123541406631753,-0.05718752616957087,0.022167941726740675,,0.07136616649884626,-0.0924037469167367,0.019798108659181787
NUCB2,0.03835705626953692,0.019945823693282697,0.014430264484112774,0.006302062345959176,0.02244712886234423,0.005086484618883834,0.07110339878664111,-0.03940008360740085,-0.03249174421069129,0.023268115762926506,0.012653008262581183,-0.017792946659486518,-0.0337251314500814,-0.049310863879661326,-0.06782419946205354,0.05453664541664372,0.04599345433175853,0.09475584753859534
FGF16,,,,,,,,,,,,,,,,,0.08625655414906797,
CXCL1,-0.00021696684206802398,0.05012755603141188,-0.01797241016429413,-0.01929744558061499,-0.016157227985881262,-0.0063279738944843665,,-0.019777259308646124,-0.03881583925680177,0.04629158728061247,-0.05872221444847175,-0.012378166519344423,-0.042831449919328815,-0.03322917405896969,-0.020567799961416305,0.15191689744367376,-0.03797767503801598,-0.08143526918175781
VCAN,-0.1319609947417087,-0.0255654364540119,0.010255255778513574,0.11575804558384611,0.00982362914538183,-0.12542158823066799,-0.1899795796893247,-0.2304444609728254,0.018018583954011912,-0.023685948404376045,-0.005829712202838625,-0.1795751374121269,-0.011542265144291798,-0.028852882314277545,0.0002161524390177081,0.09880681519501197,-0.06775216874746326,-0.15192108585069913
MMP7,-0.005139043317077452,-0.014863559422553008,,,0.00201366330607092,,-0.01046844124903258,-0.02757304830052114,-0.021775084251135116,-0.02885175423417471,-0.051800133022843406,-0.029229246560271347,0.006621022584407131,-0.041358073194313255,,0.15724734053427547,-0.0939733732827988,
PTPN6,0.04981585503731088,-0.0665400502373748,-0.03402678112214629,0.04868139683098386,0.034761611410019,0.07910745784754288,-0.049802633005465946,-0.13911472293573246,0.011231395394282608,-0.020992235603383386,-0.11408857112022908,0.0032684189423428005,0.023950877969474992,0.0037685201521786213,0.012895793697941374,0.06149680334379811,-0.00969586663722361,-0.027505373068900378
PTGS2,-0.04528815531384168,0.05424609120241096,-0.0160394333076937,-0.06975439477826356,-0.0016050706058357135,-0.04846747595071299,-0.07957114303401615,0.25551065531186823,-0.0035645618111046443,0.001219576677392843,0.026959553875381147,0.013059833083232468,-0.037499198354267724,-0.016081062914725757,-0.001903985508017071,-0.00792656471799608,-0.06140657835710388,0.09468844567783043
XCL1,,-0.018313195537274795,,,0.013705128414881883,-0.026699452776795286,,,-0.03576476113564026,,-0.0022914793713001065,,,,,,-0.008820093158202353,
CD58,0.009044694683186215,0.0036923281648882714,0.0073790714637822444,0.07416033653753133,0.04115140528021795,-0.029651795189046426,-0.04140162717998951,-0.2255509528480221,-0.04324166123231195,-0.015589489612553225,-0.031115418760222016,-0.10790106294382928,0.027740269739099127,-0.05855483288416115,0.046686582828835074,0.013673093083439444,-0.023920474389480716,0.003933159113687943
TNFSF14,0.005481225601173542,-0.018452432421165853,0.016871064406541434,0.0002498416259285646,0.011930565077168933,-0.07515004401877673,,-0.05745249830759763,-0.031919652604242635,0.018950271287985886,-0.08675079972507815,,-0.02658459521327658,0.008414776958094106,-0.0057714079140013235,-0.027167092575555482,-0.008792102267511375,-0.010089601609548852
CNTN4,0.2302467865531327,0.009466297795176793,0.0517074795495208,-0.02251404095206809,0.044187360645664225,0.30584237649422824,0.1854006057939044,0.17425524680610535,0.059163575370899134,-0.038281307081906885,0.23222203612727466,0.19256748327773698,-0.024964776718270482,-0.0051697483785859205,0.20625403014829646,-0.019346672385998062,0.09371443591504451,0.12585794943660586
NTF4,,,,,0.06545405580738219,,,,,,,,,,,,,
INSL3,,0.15090241516458086,,,-0.016638773439596268,,,,-0.013323555705776601,,,,0.010800065225910961,0.14125906724215226,,0.046631587201749425,,
BTLA,,,,,-0.026410790046066265,-0.027835068341929888,,,,-0.030135134964374134,,,,,,0.008341319941006795,,
MFNG,0.11699626013470944,-0.01598570832567272,-0.013256235436070804,0.15611388516935357,0.03015779001651948,-0.05618810356641995,-0.11932785241513798,-0.16700456965443625,0.0770998764526541,0.007753360955762831,-0.10601389859053367,0.014923085466923662,0.01140778891413732,0.0137159503249291,-0.006602198245669598,-0.023139793285499335,-0.05773651037049763,-0.04433636369997431
ICAM1,-0.12019438400951629,-0.05832618118919896,0.004325575832222254,-0.05446483446579245,-0.04417432023237848,-0.09392041954932943,-0.03180088378837505,-0.15188238699783765,-0.04846867307258384,-0.031989506833211515,-0.11418593826187702,-0.019827258121130245,-0.001650828364874126,-0.05385929454793231,0.017127070667549756,-0.04487616294920889,-0.08744922978362743,-0.013368934027146761
PROS1,-0.15551703891955523,0.02311106672037975,-0.058304006463397264,-0.010427885773552147,0.0027533244600168347,-0.10279781622333,-0.05940087584389101,-0.19861603900743494,-0.05365898958733627,0.02708905710213734,-0.041827934162909045,-0.011844753812058668,-0.036042077352660844,-0.02620290455491907,-0.06873163902756763,-0.0011567744330612066,-0.06918987917643038,0.0713722437193218
CLCF1,-0.0817370311609404,-0.020203031667305256,-0.011298286210718825,0.013770112479431539,0.02973125903488901,-0.040162442526053624,0.028000544358018565,0.05409737255550506,-0.055022426636248595,-0.02519756800843721,-0.10194855206338053,-0.056318712028805513,0.008552249319153474,-0.059563313483112675,-0.0787336007252471,-0.030098537977067734,-0.0895952460829938,
PSAP,0.16744493158174673,0.014474051611327384,-0.008669701048151075,0.05955930019343759,0.05647191099854766,0.013021153476069781,0.11758361469196614,0.14787307433594082,0.11668306741560543,0.01666104323492696,-0.10422272882317973,0.2072003337781124,0.0007302551387012093,0.026720138900741777,0.11463618795367045,0.08793252006003557,0.09491751793497177,-0.08427913378532567
EFEMP1,-0.1630854942591074,0.004445464402278477,-0.02795635386187288,-0.04496979392891529,0.029889735258255567,-0.19518625685432364,-0.10166889102056453,-0.2250828367068281,-0.008893688826164736,-0.01823452732409711,-0.28340901809859814,-0.10753794793333608,0.043463174815156255,0.0006440718064964169,-0.03648789286268277,-0.011899895184954615,-0.1235964790123128,-0.1469365846022498
C1QTNF1,-0.20971470035100315,0.018269985434285513,-0.03628961392801373,-0.015369786771544198,-0.032636134933838025,0.03272867425078142,0.00038176416231227716,-0.09421176540534551,-0.012877342081197767,-0.0038726919409399845,0.023174139493891358,-0.05991588950946101,-0.0543915782552924,0.008414430633682152,0.011163722194187903,-0.10416782513843384,-0.08266210567893015,0.030221904853156904
ALB,0.09714809239651706,-0.02536293429085245,0.02911904531680112,,-0.02953976676156215,-0.048259639553717065,-0.04138803244223416,-0.008921383684388901,-0.02741240120073115,0.017594185392494716,-0.12682711102885508,-0.03230353416180073,0.009819987079477519,-0.027298438432829253,-0.04574275871775155,-0.03684641047036911,-0.04108011948224195,-0.0006292226271621621
CCL13,,,,,,,,,,,,,,-0.023133714006861626,,,,
EFNA3,0.07246170762722434,0.04029093766632673,0.001250249930650858,0.04620187352156637,0.002709466665863801,0.07407597255056916,0.1361513605734838,0.2818363466711339,-0.021553000330582755,0.0009418511995291417,0.12077528228490346,0.016426527337739506,0.0006211294992623687,0.0011455797281147923,0.14445318350139535,-0.028304685660940573,0.148391814714303,0.19055036284989366
DRAXIN,0.10405481347864053,-0.030367122372582437,0.0028420114056539585,-0.02855869581497604,0.011779563396740073,0.03892359599482608,0.008095304871431702,-0.15943383135168415,-0.08475488545156491,0.035643227796476974,-0.04501621459148051,-0.07803702720538877,-0.011138284544855442,0.02514035451737905,-0.02672484230699654,0.1069232739237007,0.060342757727299245,0.047183631602378505
RAET1L,,-0.012779843884515864,,,,,,,,-0.03293510877311802,,,-0.015621281969606502,0.06664290644636725,,,,
NPTX2,0.16985442584869273,0.04264739290940679,0.03975312231869818,0.15024449219086908,0.048131621418301324,0.1751089137066487,0.14801528306835818,0.3029316201464018,0.08956905586980872,0.010768492552925607,-0.06364320010069772,-0.05289578965177336,0.07742324737332985,0.05080721649670235,0.0026470263860351373,0.1371140086880396,0.08038014253012682,0.09021089884403843
FGF11,-0.19781899579187634,0.032636285961662403,0.0023792918060964586,-0.1036268251028661,0.007175339794917314,-0.070597655948348,-0.07386191935633084,-0.17504732860088013,0.03246642838064001,0.018493993393373046,0.03831566028568948,-0.12377333004604199,-0.07440995433052963,-0.017941685610497717,-0.018083079698253842,-0.0551186226985702,-0.12375474013959474,-0.03554914498418098
CD59,0.11570025787790228,-0.009946973423849885,-0.013762333376487962,0.01918613011927859,0.0008450434949012019,0.17671061085937725,0.05280857914672014,0.15431933627276742,0.0178121609281634,-0.042956276070767456,-0.10788833737859088,0.14281932452780535,-0.015194768567097023,0.04743652142508035,0.02438933366770766,0.1507498758477392,0.12132750389846444,0.11531352451178793
COL9A2,-0.10532260351132157,-0.012609039890690258,0.00703782169907364,0.1091176363441713,0.03306889606659852,0.005773355180790774,-0.06583306985950298,-0.12275443766948399,0.008834797927810164,-0.021176806483945747,-0.13870166822010213,-0.08118015716983762,0.0928513748270167,-0.006743580686632202,-0.07540939914457319,0.018591670218703713,-0.027868241338740742,-0.12223303585996943
DLL3,0.21093738788561078,-0.02589477649145374,0.009559725444807118,0.16453213859504282,-0.00491312445000885,0.05651914768461353,-0.08622485798106488,-0.06230260818284744,0.10734910052385224,0.03838383320206916,0.254021991623214,-0.015247801673031403,0.04230041783233157,-0.0002173774040881974,-0.0620663963231209,-0.05038066619742212,0.08976663419842855,0.024670931619614034
FGF5,,,,,,,,-0.036828868984095604,,,-0.004730956913501833,,,,,0.07093362034827921,-0.012620581273884338,
LIN7C,0.06090635322717157,0.04755400158627227,0.07348745227277455,0.05053965394247587,0.047503561538452053,0.0018606841785700511,0.02476776369896894,-0.05555608918259893,-0.002986396593365685,-0.07194674313974365,0.14773272510632693,0.06973632821254233,0.0068444253775788635,-0.002869350481296904,-0.023775455328339794,0.010918172802196239,0.06660024250070476,-0.018551454097886055
GDF7,0.06201689474276573,0.0380377861220671,0.04661978077693783,,-0.010237204911979627,,0.04200129392083639,-0.04727547270010508,0.01837392673687312,-0.030151947518491477,0.06971328709875244,,-0.013391323691362282,0.035603403479014833,,0.044165336253478106,0.040054301088730565,
PSPN,0.021088950313947922,-0.006095113738959085,-0.016536796600044708,0.11906336012194924,0.04922657072988096,0.07502433132850662,-0.02010522580251939,-0.057815195710534666,0.012568324755274104,-0.0371631082314939,0.018290487400058484,0.006162688189260377,0.015009353111736684,0.01058195535490347,0.14708580030620835,0.0017451153138284344,0.06144869544072335,0.0134518347350818
ANGPT1,0.004689980091381588,0.0024938608319887566,0.049461184916755746,0.06467964994926995,0.0027893264847506567,0.08225279484252859,0.023817644586789654,-0.0963703559113801,0.05257277686250069,0.014289730575750495,-0.08995903978431179,0.028655765610634897,0.009404415972759242,-0.02282261843692203,0.0171828947541111,0.0944541349062301,0.11656838222174358,-0.02259100494196853
PNOC,0.2522370433004974,0.005029560231195973,0.030546081987396754,0.19547345007925931,0.12562164084043265,0.22349335785935534,0.1983751603445836,0.29893767043403163,0.09142329348874241,0.09837065620898393,0.10487136980432006,0.16182906995268018,-0.014240392517713718,0.05134977285406219,0.03747129205550765,0.017035530201387063,0.19797506280943725,0.1538623699166776
L1CAM,0.3191266806007967,0.020811171287648672,0.01195228383130198,-0.031499748607182014,-0.014920725528876636,0.0357277443496304,0.05730403717253008,0.23610006016608068,0.06764432171218437,0.05959739490096106,0.16288545159962656,0.27537191616413637,-0.015546946500366386,0.008786627742642862,0.19096023942000742,-0.0409308648309925,0.19400195418490554,0.2532823790388893
APOA1,-0.008307453314726748,0.024070944075016365,-0.021805304069137534,0.022286651482036183,-0.02591214053140853,-0.0065320703793385814,0.004079905807349488,-0.0220737322878187,0.0018825022173011303,0.06367903774790576,0.06916183784239065,-0.023603780855474654,0.04842214889915466,0.005982366189495073,,0.01808807332407347,-0.0774585705907158,-0.07387114460694896
PSEN1,0.016323540258066087,0.0056489218264489105,-0.03254034000370236,0.067885533404372,0.006062983332440876,0.10952634576209735,-0.04588628531670185,-0.0709985357411251,0.013694436161752279,0.024088986542439333,-0.1321957925905367,-0.0885524185496246,0.010268020497389594,0.036721328445786024,-0.022729871961953415,0.045487951270516094,-0.0648399108432657,-0.08953491336629105
CALM2,0.25699546247045063,0.015981301317418876,0.03261929595319719,0.12176286789159538,0.0022415734033982056,0.21196200644368107,0.1796148021534524,0.2590834545254608,0.08325458366172267,0.1001293960188622,0.29788883879491457,0.1978754642607,0.05879096764113231,-0.010325502223385874,0.05924800130637159,-0.11267992065971748,0.1627524807289642,0.10022937425336959
CLEC2B,-0.04501620201220202,-0.021404351166521726,0.03509688034194798,-0.05516531201916344,0.045165609450099765,-0.016378698977879372,-0.024556204140110113,-0.12736590240749993,0.010170801174446239,-0.03686814250469848,-0.031520359308727944,0.05276517357078595,-0.05465758154558766,0.019401138676659446,0.005445294542940679,0.12131477564556627,-0.05031601997442189,-0.08381959533711406
NTNG1,0.1663863807447057,0.0516512907104263,0.030257916720969714,,0.03919379907973855,0.00757674424124583,0.02145090612110116,0.00719537932932228,-0.002415040377223396,-0.002873795809247673,0.08047309475532356,0.12287330982510962,0.099499789875846,-0.00012481952743353253,-0.030341108304386626,0.0016962002696593763,-0.013676305505736518,-0.028162666024510646
LRIG1,-0.14292458807060102,-0.014218436679149443,-0.017741691279503508,0.07414664028013851,0.05271735334472568,-0.15910164344046,-0.005492687868644823,-0.15276748718722813,-0.007686512724056397,-0.015669090654065444,-0.07722853667788092,-0.11074022871113783,0.06070200098560339,0.0308959683803222,0.013608057489894047,-0.1320134087773744,0.03938257686850012,-0.11500538997157965
CPAMD8,,0.000835244711161017,,,-0.01968070002379742,0.05639912828259547,0.03185149926637818,-0.03331666829929379,0.00391112513534881,-0.01437394206204295,0.01218233235248285,0.03505485337389255,0.038245740223075204,,-0.012831943627906784,-0.009009452369808935,-0.014371778114808921,-0.011011608489609366
GHRL,,-0.03404970216574545,0.013792098588112206,,0.07581554473167393,0.036456387206835014,0.05422349269525429,-0.04594070176028198,-0.018915766365624687,-0.027498054529872612,0.005569673257591076,-0.024135860695661232,,-0.026914993623003865,,0.01884467014198199,-0.04249864401519808,
NPY,0.16860022904551752,-0.05601387091103659,0.05538157852851224,-0.018108535860872865,-0.03723732042430635,0.10289811309860922,0.10420331983844217,0.1944337539300782,0.015548197992247569,-0.048991609205991805,-0.02758461002184407,-0.017067016201567347,0.015525165372081708,-0.03434257434276174,-0.0022807382486979715,-0.010537791909138358,0.12492343678381108,0.04721964876571187
MMP2,0.062983083094823,0.018622059385572695,-0.009396074398305688,0.1309261273996636,0.05235684406547404,0.07572658802849858,-0.08652599572810042,-0.20102169437952544,0.0486241817109138,0.012054629625536929,-0.1046130664209193,-0.15403677038180646,0.03162282860894235,-0.00645062601419518,0.0177945695226876,0.14997291782714328,0.029192885868857717,0.0858191040830383
LHB,,,,,-0.017140403429100164,,,,,,,,,,,,,
PPY,,0.04194118233984145,,,-0.029836443316807765,,,,-0.020355015172089704,,,,0.011090094832134854,-0.033247687975214796,,-0.026702153774518886,-0.032216248833896684,
ALKAL2,-0.04789928540355032,0.04623732678398428,-0.012638285746297986,,0.018198068429124234,,0.04301930050811768,-0.01653454297376204,0.016709981482436968,-0.004750651813677208,-0.09593530727035665,-0.04973642226293248,-0.009839220785883512,0.0031846105006368246,,0.023338678942721413,-0.03159209032595915,-0.001964932607730723
CSF1,-0.19042611505850382,-0.03526653245231826,-0.03732839487087302,0.0013252263498663881,0.018286619893470177,-0.13793230304758988,-0.06491226344929994,-0.1810950435027388,-0.026760782752576498,0.003000222496762402,-0.14936488753017477,-0.11381009735054776,0.03955923011337522,0.046323220450464456,0.06515280471351283,-0.06821442732564288,-0.04410927359596647,-0.08019157985027199
SEMA4C,0.1269018723681683,0.0028927401091033054,-0.022342656022218955,0.07361530516138025,-0.015250963663198442,0.01712076721624315,-0.0150427564888966,-0.004992194603220924,0.04686033976088093,0.0010568943063277165,0.01797354862712533,-0.0004110119202974682,0.0118119932079495,-0.02294752529144392,0.014135200868456559,0.1271640949445754,-0.0036630473385475576,0.022358476070376287
BMP8A,,,,,,,,,,,,,,,,0.07202708810067106,,
ICAM2,0.2220928150752261,-0.004867929981433767,0.001276837548927559,0.139338935197792,-0.0098831895929431,0.07383554780785301,-0.04529325528987742,-0.0801145091396613,2.414963617645267e-05,0.005071929959443415,0.010084867256511127,-0.005060906620949087,-0.01567350081078915,0.00978729977774787,-0.02908641025165343,0.1554180932262691,0.06963155038273874,-0.09756818000311135
SYTL3,0.029224963112413804,0.02549800445459672,0.010765220537663399,0.023033424292283267,0.04417085172464279,-0.031244337164254277,0.0037033059936582824,-0.1267885558472851,0.031068857841766863,0.031128627768764013,-0.008963965842976098,-0.05904538980885361,-0.03829238118359747,0.04903102917901087,-0.0015223404127484698,0.14373554615877404,-0.06413093560239594,
IL1A,-0.04100732815342253,-0.0008965858489235548,-0.025217984224997256,-0.05251623947587741,0.07512023554346262,-0.08893518659117434,0.03064694551342201,-0.03068659745119029,-0.08650441123567726,-0.019156773080162247,-0.08901734686662964,-0.03634735602714439,0.035165197183044464,0.019948582022520256,0.08998010155729406,-0.054514165624491046,-0.03959213024683566,-0.05845210609954678
HLA-G,0.048780263919202836,-0.01966512814194143,,,-0.018103582891715982,,0.01958009259232417,,,,,,0.07607792033048058,-0.027812626394672073,,,,
PGF,-0.06649600282925348,-0.0019417956704147865,-0.04006821231392613,0.016056113890136555,-0.030405057945539216,-0.04089646486276758,-0.08342759640387641,-0.16520924466230655,-0.07726463498568101,0.0691700231820265,-0.06007235820387875,-0.10043930679009044,0.0755792593648502,0.022942914121370995,-0.057577084530887626,0.14234466552405284,0.044042827724651575,0.1048004901055407
LGALS8,-0.03465980286375314,-0.004200676108889523,0.014504913570783817,-0.03480861049740617,0.016499480315362886,0.0321840119255248,0.04183430214060879,-0.040897481980549176,-0.02922460354630532,0.0014879987641764668,0.12812401799817916,0.042032457026188574,-0.028692474130183585,0.006369432807178828,-0.040901939516878184,-0.007131383530051696,0.007857325355408572,-0.026791997906614098
DKK3,0.22295321115879585,0.03092386805400113,0.0581662836788869,0.08312571236678531,0.021995823925220724,0.25368703145655797,0.17212510893953403,0.31050547593985867,0.08373451881304828,0.03462967204175923,0.25253387232110736,0.21581778122680736,0.04989381878687136,0.06170925097984487,0.2163184180987301,0.06516971535541657,0.2643133246972877,0.14977597362849338
COL16A1,-0.14803837521487434,-0.03946306435715419,-0.0024356498959621827,0.10562454220332286,0.04129650866226841,-0.09505853734937186,-0.010729896791775499,-0.05641686541009581,-0.02860319249706539,0.005030358434872616,0.029086230942815507,-0.1680867269574373,0.025688544530786058,0.03693311829689958,0.0014880594954198004,0.132994609525577,-0.01355914248882739,0.003342767666078339
TPH1,-0.0488057106588083,-0.01443919834066398,,0.04812983386437088,-0.014210341488429958,0.013889567352078042,0.00946978640288489,-0.03960511305216814,-0.021828758106680547,,,0.03930798185842145,-0.01802776818127476,0.03466872483770401,,0.07488501348750774,-0.03332978723853485,-0.07064512727114607
TNC,-0.19774038229405816,0.056429412080337533,-0.05562172736139074,-0.05196543450683777,0.010348578158799394,-0.160941820891971,-0.20240507866222307,-0.27120189768306713,-0.10032833073554957,-0.09044444279759853,-0.22763108088713047,-0.21378709979974475,-0.047058846383026307,-0.04164133618716691,-0.13243860312949543,-0.02255574084786982,-0.10825442726621438,-0.145263498454957
TNFSF9,0.26160972136080163,0.0013112185434960603,0.04228192798403309,0.1646005187475777,-0.029688431516205593,0.059091582925293394,0.005466722633848349,0.08045927020578499,0.004829204956777231,0.07345916591542613,0.002680847977267192,0.17524761969036862,-0.033641856500622576,0.0007349802518210117,0.07501082752182706,0.004542155464794799,-0.031886651782785776,0.029267355564357018
C4A,,,-0.01245446411104414,,0.00768157589915588,,,,-0.024129849505294402,,0.0012135910032253085,-0.02000589219666224,,-0.025144683000720293,-0.018707688557302978,0.04794233982581596,,
CNTN2,0.06494805886234217,0.008548531616590702,-0.05890785908658258,-0.003276032404012862,0.018409724696491176,0.0666305738017013,-0.02970853081681486,-0.1336630419339204,0.0014844615557510863,0.015567277013396514,-0.2222709021975066,-0.03249059055905829,0.06398745559694734,-0.011049136166721653,-0.14648141856234,0.004478141366682472,0.1621975148611568,-0.09375311928593671
F7,,-0.014086526214573045,,,,,0.026896999433788732,0.003048567852058164,,,,,,0.004793113798243259,,,0.05043467739342572,
LUM,-0.048924467881078085,0.008555812141191933,-0.018362214685843065,0.007424280246645163,-0.03530477433170077,0.004241427152555832,-0.040691615304209616,-0.15855189240289497,-0.011872777516299927,0.009123191575907274,-0.07077994246750682,-0.007758483648211041,0.0436399281400235,-0.042336850823697376,0.17781041883449913,0.18248196314286602,0.04537364379053687,
BTC,,0.014331460017625157,-0.019489024304679504,,-0.0064322876056065155,-0.018171729261221754,,,,-0.034643226911986305,-0.012783878787753614,,-0.022820155838793373,0.007445488482951538,,-0.05103784610262898,-0.008389026838111123,
APOC1,0.1170456660584038,-0.05151267374714075,-0.06932443422765021,0.17380571025393093,0.10150893533300641,0.223123932147677,-0.1832151816591433,-0.26128016282491906,-0.004254172832422854,-0.014947925557970476,-0.3116881416490093,-0.1768311586074138,0.06830292223192344,-0.029826848972933945,-0.02146182094155923,-0.07986846150417924,-0.037113391260730016,-0.08584701934602229
PKM,-0.169208128928553,0.0027791430454008406,0.08203353660971596,-0.10378594851155708,-0.007708867752896194,-0.05591190800946298,0.0642276727732524,-0.008522506158558332,-0.02550157923590594,0.04936199275096732,0.21120342117236873,-0.09886346152928151,-0.04778415012973875,7.331147951197368e-05,0.04060299811753097,-0.07657588415559853,-0.08984407818022436,0.03463839427152106
TNF,0.0791428637285252,-0.012036912622945905,-0.027654089664814446,,0.041428514237271646,-0.0562929876689325,-0.0694971265249199,-0.03329994259517931,-0.023298084470356122,-0.002554415682013738,-0.14268488592358103,-0.04752303286905081,-0.015621286230314675,,,0.004874046456601257,-0.03964388461350414,-0.1064562795019505
GNAS,0.14920509531154577,0.05359277049293173,0.029593940463914115,-0.0287914142771936,-0.025989115496173963,0.24578463607254464,0.20636541559133575,0.29029652062556055,0.0701757122099944,0.04316566529789585,0.3153312659430201,-0.17735277441247949,0.004086391806969799,-0.0015778023937281292,0.13122197555899828,-0.07658601153319143,0.24887817130359532,0.17534889494892414
BMP8B,-0.04042041396684956,0.0090175258448302,-0.004307439560484944,0.023124537527943894,0.03189461847145831,-0.042330586767837464,-0.015190315206357004,-0.053225739094706764,0.017756214474941148,0.01664090245606317,-0.10994604926539372,-0.01440062006786221,-0.0005206255544497775,-0.04241112483874588,-0.011303572723587306,0.13364715578124675,0.10043750916315698,-0.05702721547247986
LIPH,-0.05013823116318663,-0.014439194785846241,,-0.01929744355177409,0.10210309867607281,,,,0.03612691196527305,,,,-0.017416390227684396,0.06318774576225934,,-0.04002286450258168,-0.042246385486251405,
CCL28,-0.018989431457867932,-0.02031052359912729,,,,,0.07369234034818645,,0.026131476211044963,-0.03157267301952708,0.014845531579900737,-0.018048755331500684,,,,-0.022710553310558792,-0.0028813954198482223,
PTPN11,-0.041191107411000606,0.04501670707662313,-0.017847089838704203,0.06277892858575171,-0.0731020612125041,0.034549733086271045,-0.04239477996683996,-0.07578502249741376,0.033206547328740496,-0.027360765807585015,-0.10911812697980948,-0.03036202377077799,0.0316611992993559,-0.020179100093341593,-0.0014835607521323012,0.022708576106642866,0.028266541924097013,0.06534700478855403
ADAM12,-0.05832983759164297,0.03777498640141521,-0.01483085976135437,0.1037393943292369,-0.03739002296353751,0.08991212538855457,-0.08345915528406242,-0.08950452650806755,-0.06647726552265193,-0.01161389101674736,-0.024908042306390096,-0.10053497739517524,-0.03852606468326899,0.0299431728638708,-0.01227578105362511,0.14845889815022065,0.06258347778127207,
EPO,-0.06909093600997211,-0.019401583091864696,,,0.05290921125956285,-0.035707443873290654,,,-0.020355016060590137,,,-0.022758851619365847,-0.018088248965451637,0.05456733026262887,,0.04324041427144209,,
EDN3,-0.05057558637698646,-0.0111192779514074,-0.004835376398448572,-0.02276318849898535,0.04079534028385938,0.16493489689593435,-0.03285940105374754,-0.03143532239766105,0.04356808761113496,0.04894672128341432,0.01045391868199256,0.03848124814563534,-0.02634333738042432,0.03158040171768665,,-0.012880222387111935,0.005726102050840242,0.1397249644340602
CCL22,,,-0.015745427670320635,,,,,,-0.007149949351968139,,,,-0.016541426719595884,-0.020888427825328508,0.02966245097819477,0.10307178779181074,,
CCL2,-0.12227609226679895,-0.020573362451938006,-0.05883252621656832,-0.012967458424104489,-0.022127002792662977,-0.18975936007202482,-0.10771598740943751,0.03907827086785212,-0.04798033124451228,-0.0462936452117937,-0.20300752555365315,-0.0697982373667287,-0.019695695212361804,-0.03950447801349985,-0.006157640283023385,-0.035408343905719765,-0.020397435937874662,-0.18295691775604117
DSCAM,0.002887333605844884,-0.023124721862350133,0.030530398530031463,0.12337135488362647,0.04219639616001835,-0.007763862756939997,-0.07104416810682887,0.015938878249703373,0.035689821407829656,-0.007084370140268713,0.03244416203084486,-0.04062087714504419,0.05755264438010336,0.029725808226882446,0.008401414043819081,-0.04603246330674035,0.035398239206078985,-0.0024360311721910682
GPHA2,,0.025997083352781083,,,,,,,,,,,,,,,,
ANG,-0.1475126830784325,0.02425355584965489,0.02691355718551195,-0.10628640898465008,0.006631998899589782,-0.0944269606203069,-0.045287598241955294,-0.11310331096046868,-0.03937968080323064,-0.04238888038390818,0.0032085898362475664,-0.10792926851530202,-0.048368697497490676,-0.007601733627250571,0.010056271314197373,0.029584067338381485,0.009113354637639327,
FBLN2,0.041095364552698736,3.245128601822426e-05,-0.01717774206544144,0.06911704021948742,0.059187901187355355,0.08979374985186406,0.04388815965986127,0.042675090309431334,0.03878738483732992,0.0002630231993278369,0.05077379007632893,0.03470828381070146,-0.024452418893317784,0.004451315904015766,0.05519008429180654,0.11833937437422437,-0.06298682171139919,0.004443393265127594
VTN,0.040474012732091655,-0.027295110164330064,,-0.022514044723831467,-0.025266062419158516,-0.036000700624326795,0.0088209342962219,-0.0337868112324771,0.007814700425879622,0.04139252962996181,,0.05388309395208844,-0.012719292025249324,-0.03082511296069863,,0.10576130714951824,0.008093475747293327,
VEGFA,-0.2868645896743857,0.014096185727839699,0.008238047809621531,-0.1562312886886476,-0.013009528631386616,-0.17016998400671152,-0.05856550138059581,-0.07317568199160542,-0.08777460056604865,0.015075501364846861,0.09842814454102364,-0.21568583651651,-0.1009956925016646,-0.01312959555488959,-0.04988041187932468,-0.0850650044767655,-0.16934457842344283,0.0015986764944207297
F10,,,-0.017972409800900115,,,0.05600337501808348,0.019612476651360344,0.0018164947389820274,0.05174177252459434,-0.0013095473511086106,0.12008935171504218,,-0.021723388833105362,-0.0224173675374868,-0.02639390138843842,-0.032751991246952966,-0.004307082389002569,
