,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
SHANK1,,0.04253229345592517,0.010670516121754396,0.028844677502317343,,-0.01640200737487456,-0.02037138333902223,-0.01983508087270297,-0.03127025377704871,,,0.03870975721693659,-0.018480935530349133,0.016729522971783223,,-0.027782160949021462,0.04632293858597326
NPVF,,,,,,,,,,,,,-0.03313210943512851,0.1577058768927826,,,
RAET1G,,,,,,,,,,,,,,,,,-0.016979255314447824
TGFB1,0.07756893528704654,-0.02438145081596712,0.00387111195632235,0.013602202168229412,0.04595703642306596,,-0.017852325465255173,-0.014082103931362186,0.003377600802322541,-0.007003561227235282,-0.04748947578021098,-0.03327121539908702,-0.028632722552888967,0.02646577763845583,-0.01933838528730683,0.04713590907815437,0.013651969115702474
MSTN,0.03805296788283431,0.040196918266208116,0.04565490758133965,0.03322497397873564,0.002465352228166274,-0.01441603096920941,0.0477189720847097,-0.019849559694641205,,0.16298294168007568,0.08535008606693104,0.04752364415210298,-0.014443112600262504,0.011992880669702239,0.0443925355554586,0.011878729664852086,-0.006274987654836077
WNT4,-0.02919590156680936,-0.023759535706029126,-0.02424357882224291,,-0.03429572510945505,-0.033476091904320465,-0.02427673240116315,-0.020822893798326893,-0.029519220941961837,,,0.08500183969962939,-0.02723553669379988,0.026147879512633043,0.03252350180124199,0.07971890459043265,0.0948617600441315
TNFSF4,0.08100901661414125,-0.01061947794359836,-0.01945799847160919,-0.000767136835274072,0.021332282543863997,-0.020023123966283408,-0.018014440561376754,0.003924681028206345,-0.03183597954420286,0.028593009321158283,-0.06338800486528239,0.06251544943248646,0.10365437852277165,0.05675657621673117,-0.03063263107467937,0.002289469595287426,-0.022341227307242858
NTN1,0.009562015895272032,-0.01008502224856774,-0.018340446671823333,0.015767720226264992,-0.03342006233748053,0.08585568586101756,0.16077546026237316,-0.030333029051794403,0.04144575997454126,-0.01550233264398732,0.00818479194971383,0.07187637713469604,-0.031043840017054476,0.050737348230872885,0.06091990778143872,-0.06051713200795559,-0.021822971001713678
CXCL12,0.0017907716404794208,-0.035174783030091666,-0.0034372240836997832,0.014963877324152535,-0.0013756716116138665,-0.029152547918361863,-0.042392736632472304,-0.014054668999733247,-0.044995212595909134,-0.05780876425129042,0.0381461066322783,-0.08582652322358009,0.02783247497338016,-0.06180999223320616,0.028884550361452432,0.022268635252912575,0.02769284415211414
GNRH1,0.03538560148001942,0.08065905225284777,0.05431590823843836,-0.02600113703283697,0.007378196380350104,0.0275634067853748,0.051424282635131734,-0.022029135272884408,0.026217492932437865,0.005824438195709201,-0.005188913525202969,-0.03859845149299966,0.003978668655388309,0.04251736449436515,-0.020147852445374266,-0.035865823240315856,-0.031302357800561544
FGF8,,,,,,-0.023318048050166608,,,,,,,0.023007074190122094,-0.01938022025445086,,0.023886338164551487,
RIMS1,0.032337406548441916,0.037928413394649925,-0.02241244666119134,0.03745296550769765,-0.06017420918660054,0.040848635912824054,-0.0676973255484281,-0.009898448817339157,0.0337809707465036,,-0.01437586716514591,-0.0017146130042534566,0.047738745943722516,-0.016811977611472143,-0.04174547075654245,0.011245315115274065,-0.014530446770818717
FGF14,0.12213421756994877,0.08253219290591926,0.011526950853051342,-0.001734865485368617,0.08046672426617713,-0.010855717511476506,0.05087669242655589,-0.003109881315220054,0.16847846660759222,-0.09297228413641452,0.0318783152816719,0.08798463892624286,0.029951604647366067,0.005816093377835635,0.03530517758463373,0.08722297553642042,-0.013126815252163268
IGF1,0.05731359539301188,-0.027481507726236084,0.015061437245467695,-0.04691487658560583,-0.03166867625270865,-0.02554280538999823,-0.038217691617548774,-0.027450934320611,-0.04933751990351686,-0.048350588490520825,-0.06390304941538102,0.03151832134497777,0.0867589205675443,0.053603049314574575,0.026196390413549844,0.04870459966177611,0.05172448429087435
TNFSF10,-0.0016020231191101507,-0.0023698538991726906,0.05416354776647899,-0.0096845084563365,0.016044819645679696,-0.04196080041313042,0.0197379515597082,-0.02593796418988223,-0.02804784736770515,0.014953353081620093,-0.03030129312216466,0.06716248075697931,0.050765340686841375,-0.01603188328160817,-0.026930800779535406,0.01999173104760454,0.029769953752613883
GDF5,-0.011785303267532415,0.0008941613287886356,,,0.0750973458629931,-0.0005610620600840737,0.03750171266996327,,-0.028507441146669657,,,-0.029179188804105145,-0.039624086490604005,0.0425133436662413,0.002400934732157421,0.01639772052642832,-0.014599548487021202
CHAD,,,,,0.02111844067837162,0.012840245947042552,,,,,,,-0.008618419853577267,0.05828506447293836,0.022337062725364804,0.040767697441416374,
RGMA,-0.002792088808408872,0.011706349763624026,-0.06723030059561612,0.016460973733623322,-0.0013358237752610577,0.08148582991794731,0.16199372248413826,-0.01922826012051196,-0.009169081229264173,0.05833910260245761,-0.016977759173685433,0.05220518824439055,0.06638908195766596,0.024184116682327065,0.04025729109383728,-0.009018479942016046,-0.02423039402637914
WNT16,-0.026651361924422294,0.0059268332556637535,-0.01882489997569783,-0.013266544670701746,0.0018197427428118568,-0.022483302303054255,0.055739231043984795,-0.02331028107082641,-0.029519223491660373,,,,,,-0.018506051113546775,0.06204119454671564,0.050519923493565176
CX3CL1,-0.006603997079426316,0.02467625633736092,-0.0013104970642872481,-0.006237984350597878,-0.05445610152759734,0.11424763900008704,-0.013201699209662158,0.028609549650876098,0.0874589498204831,-0.12766426921127622,0.010297588824085198,-0.024118294537701316,0.06404498242954633,-0.014864180496909766,0.07634792786716574,0.023870714520955065,0.06584433778695055
FGF1,-0.0287421451698214,-0.026492364991743657,-0.02691599019685271,-0.06000002203630199,-0.006725221917853867,0.0328097931459681,-0.0015773072827187503,-0.05604851732968769,-0.11810318821233516,0.022494573752371013,-0.017602748596333106,-0.06849944258253834,0.007100297208730674,0.04025775499949786,0.033961419750133184,0.009463226548473992,-0.04253310309364461
ALOX5AP,-0.022201635050992156,-0.06059284803178376,-0.005161599558351898,0.014718091409145834,0.023692715177793748,0.005114596477639853,0.10833895513666025,-0.016657848422048625,-0.0782616089801356,0.047862478610156745,-0.013882194958806254,0.04239105933910243,0.0356530367384754,-0.06356728915312383,-0.017109207605098885,0.07526929346186492,-0.02236213723845529
IL1RN,0.0198767943672631,0.041712880033819184,0.019485853913219775,-0.04813889889142847,0.031383181187774084,0.009198266361436145,-0.021747240569694504,0.03541655694218818,-0.03889333774336383,0.05308977370759113,0.20288914241192785,0.07501391746386325,0.08167832082656296,-0.04870147277583403,,-0.019275281162006157,0.0029674725979286993
PCSK9,,,,,,,,,,,,,-0.02889988050863951,0.05589708778449041,,-0.022004116029370722,
NPW,0.031465003829948414,,,0.0542408409121946,0.04162979564533687,-0.023725284717382552,,0.011593948367638102,,0.09267512232348134,-0.02101905047453665,0.026175439601172527,-0.0036830653798897483,0.0555471665250582,-0.020668150515337172,0.010968954162657646,0.018560346777931322
CXCL9,-0.038444851630005265,0.032534239551489604,-0.02982416719529331,0.07814551684575655,0.01912729931598736,,0.06052949642960207,0.06416464807258891,-0.019685321203361063,,-0.05987845718804834,0.09971011633551331,,,-0.024244102519210487,,0.04904604113341161
ANGPTL4,0.01372340434845789,-0.032721233489542284,0.019203362303426424,-0.0013327931191398114,0.02977286780141256,0.044357135219423395,-0.026876497990832957,0.016550410652975325,-0.0775767647631698,0.041713961217778366,-0.045133783344651124,0.06820027795922351,-0.007488119508991219,-0.09112618038544025,-0.04240344579265915,-0.026836192679925954,-0.009863525455273447
UCN2,,,,0.01962158933016569,,,0.07615663215821711,0.004964902092294316,,-0.05876650781027747,,,0.1248384700860193,0.007139164968527823,,-0.008909531436868451,
OBP2A,,,,,,,,,,-0.07612890443047603,,,,,,,-0.015295744618985205
COL4A3,-0.04042421877823738,-0.03235185753199079,0.005955043145691341,-0.0009704676732265566,0.007784649127782571,,,0.042315114982806656,,,,,,0.0015749363387251973,0.05265191812563788,0.051754073674269624,-0.02474245984484636
NRG3,-0.011157035784671594,-0.005678839474868365,0.013820029792142944,0.05973412362220967,0.06118361092588238,-0.018713669799848974,-0.07458646080541348,0.004498816429260572,0.03568886607285023,,-0.03209551573658424,0.06367944373542991,-0.01990302905160203,0.10111186238202009,-0.001298848225808355,0.008333335621134929,0.03429002179197487
IL23A,0.03925642064297315,-0.03892252480467296,-0.025110370150957927,-0.024088605939459475,0.00715472478569422,,-0.0013109481902906844,,,0.09324362423045154,-0.03460383228569183,,-0.013533276677589395,0.1018402931842698,,,-0.02208062796053449
COLQ,0.02812090055483375,0.012162580180463808,0.05727696601179784,-0.022449503563081754,-0.015459555917649106,0.02884160268941463,0.11738938158510358,-0.044750329423520536,0.046558766019145555,-0.011162255569342574,-0.038431973372558825,0.015484512881813208,-0.03093376043609444,0.04167928701097819,0.10566071282694085,-0.017566245113835494,-0.04433715598809334
SCGB1A1,,,-0.01910274994203271,,,,,,,,,,,0.13396842724475125,,0.0047483494437809875,
TNFSF12,-0.033866359639998095,-0.04186307639134259,0.04258566600020591,0.04788469845726048,0.011847805309601497,0.010736606005388062,0.04931872093668029,-0.010399249313293803,0.07217084744685699,-0.07641746013583355,0.10360720606847687,0.02733143206989724,0.029584908041677422,-0.019696112211749068,-0.03368095806009469,-0.0029483103467298952,-0.0067182879780829045
DKK2,-0.012323151278834857,-0.0407694821369588,-0.022416817030240132,-0.02136105175249526,-0.020655845780141124,-0.032723091837796404,-0.04104141888717603,-0.021769392857039816,-0.004239572274136673,,,-0.025383086356529253,0.01651695819239345,,,-0.004314189090241713,0.019595092797907446
FYN,0.01198102196466571,-0.03782972678007236,-0.03816425232233613,-0.03570237585775371,0.04956449171064899,0.061688396812639705,0.11992965634444197,-0.025198171858159188,0.021573932002845096,-0.011415018194689588,-0.02847249600424235,0.06836289694455608,-0.0161229697374524,0.07867245643021921,0.0394916116020392,-0.02833179251758682,-0.008325925605954984
ACE,0.032013638013022615,-0.02507436985438124,0.04818438302720475,0.02013447985428582,-0.05497849556578781,0.051135627583764824,0.054026175735248684,-0.007859687312953945,0.029411931583193617,0.06295651982759014,-0.06575011180902987,0.021220839447750457,-0.007672605375529771,0.031413623138953004,0.036090522276744405,-0.0018544555421137184,0.04133415546891928
IL18,0.06489023487060931,-0.010324333897793697,0.015355111747663113,-0.0012723587188807756,-0.08628423715667444,-0.0024480854088449328,0.11238450746448561,0.022516591590760183,-0.06252362286484826,0.057369150398374404,0.01350995934534925,0.09152313094540716,0.04586988115432846,0.05911018853281865,-0.008432872995387797,0.04196189161081135,-0.027502208880932796
PPBP,,,,,-0.01955397150365333,,,,,,,,0.013479565312585786,0.022917397179856573,-0.023795496910572658,,
CCL27,0.02687076133590464,-0.025815270415410957,,-0.025410850761295126,-0.0032008682156250408,,-0.011772918268331198,0.017289737415156575,-0.024100659534373247,0.004293501773481305,0.059960579967633515,0.08092794286643312,0.02392194752104812,0.03381496345373142,0.09421831785033478,-0.012694926123088477,-0.01720333509632602
SERPING1,-0.042845684748999684,-0.03607809152367381,-0.05846051461868222,-0.03784671004594059,0.05975333273858898,-0.00760701499666988,0.12318212304332048,0.02268861092584599,-0.03670790179275655,-0.006467272759608028,0.031055383058927945,0.0729693574403462,-0.01864076852669925,-0.07292761221187265,0.0017197361007918156,0.011260747827650502,-0.043607482138761595
AZGP1,-0.04106584399446498,0.0010646482203251239,0.020875533537332725,0.02193967280182757,-0.014205093698375847,0.094416855489674,-0.0169779752777751,0.07287791377659501,-0.0865313892755292,-0.027768042785652567,,-0.01692216264641227,-0.020312538353310483,-0.03256530485271768,0.04754298886622069,0.04706911855581941,0.013117663336023462
INHA,-0.025759521073904706,-0.021410884892405002,-0.029272820535210308,0.03721823666581698,0.005909795592174942,-0.030207425112899065,0.020147944128150602,0.02258106069544583,-0.017308568635142404,-0.017127538019756153,0.07720328454076025,-0.017156099035515147,0.013376549775408059,0.06347488679699491,-0.02066815039283215,-0.005474362302247439,-0.029764854518127607
SEMA3G,-0.020565340638683444,-0.028351106493566498,-0.020460037017601435,0.07759789689036234,-0.022965898376761155,0.05908882958485663,-0.03537814206269916,0.02624670544824306,-0.007000627657872694,0.01957883339132584,-0.027112364144186735,-0.014343782467672357,,,-0.01906795532083649,-0.03650598799270914,0.006111885094953739
OXT,,,,,,,,,,,,,,,,-0.021319176077226228,
COL6A1,0.0229356084368146,-0.02161267267861343,0.050326429461863706,0.026606350454839015,0.029349266218911003,0.08909278055846089,0.14918606836937823,0.016633314282427966,-0.022017600817511376,0.05677119623444207,-0.025932588694643845,0.09754425982575793,-0.012541710880456875,-0.09562738536071276,-0.03636203944017593,0.08638463192465055,0.05158030245406035
FGF17,0.12819101374387257,0.001663840321719208,0.011100202056670285,-0.039511851342067986,-0.03513438031660652,0.013326416727217778,-0.033940142878884,-0.013015860084670495,0.05750952576932494,,,,0.015098096672114404,0.020078066499419515,,0.06506890007413292,-0.014572153316160574
TNFSF8,0.062407045358872044,,-0.018543072915085817,-0.015456178220649257,-0.019553966435145002,,-0.02174724075547925,0.07821436085973127,,0.006631079117009479,,,0.017144340112744676,0.015628843772343193,-0.01850605830814073,0.07703937775080386,0.02051151815500928
FGF20,,0.03727423749101049,0.06191842782127413,-0.04716760947353708,0.05394416142557288,-0.02002313028758847,-0.0011780200404579303,0.03775576418047709,-0.035245204000724985,,-0.0388546890476879,0.030658187782964166,-0.03089116986375518,0.014130571470377872,0.03803814002606902,-0.009035674529527254,0.009736210877004254
ICAM3,0.0695852528105925,-0.003955978662340604,-0.022429912797891263,0.00910945998688773,0.061879168088220596,0.02066392308140345,0.05797085417760502,-0.04449321301594236,-0.02633916629755762,-0.05065914236378178,-0.030287116448093725,0.046708247799810594,0.02896337954746327,0.06016708847670906,-0.0016103896664766693,0.04611154985338179,0.00928904218294508
LAMA4,-0.02947148609423962,-0.03552613558768036,0.06658349152170182,-0.009962025508516248,-0.017071526112715785,0.006015222252922516,0.16016136240488354,0.032117703696848895,-0.004264099162554167,0.04952554452161123,0.01012857370405468,-0.0036264872894233896,-0.024987232403352884,-0.01900551781777376,-0.025010808884657083,0.05727689951647266,0.048912603126232156
INHBE,0.13230595519291571,,,,,,,,,,,,,,,,
DLL4,-0.0309968957030836,-0.053924072314142014,0.05062997918608231,-0.024442207804605674,0.0013723111416022113,0.031381513726569846,0.09222883839261269,-0.01720231590929251,0.011092299352420443,0.09597383066231542,0.09088278606431872,0.01626429459745449,-0.023188546183164373,-0.00420993038745765,-0.0044766317783610544,-0.01027606294300379,-0.0007408910286072222
SEMA3A,0.014600465988081925,-0.031231007427596193,0.003098343606953047,0.05839404020661387,0.01700106953905718,0.05184332498298876,0.0426869327865452,-0.031868013741581803,0.15745386280340243,-0.010895042905474264,,,0.014164706786454637,0.08671143649353924,0.028951281741936518,-0.04129730331934714,0.04282975710911117
RLN2,,,-0.019914030310751108,-0.0271001167281975,-0.0299927385591833,-0.0235224781228754,-0.027928960227843275,-0.017707539601450165,-0.025492947170489964,0.1515787988094288,,,-0.02655040201250623,,-0.014146799187118945,-0.02486453892288369,0.08218592819851854
C5,0.062236460513768375,-0.05393533579410695,0.08766761185721618,-0.007864036062314131,-0.07253855622071766,0.037977433097997865,0.08317214082440913,0.0647008847633748,-0.04062321795378422,0.12124120486491727,-0.04807664937622588,-0.07968468682596798,-0.0017011429598413244,0.034719678851109895,0.08891160168282686,0.015278005386002618,-0.027286559339065392
COMP,,,,,,,,,,,,,,,0.07084774905134367,,0.020143641987740803
EDN2,-0.027447357601084688,0.05125829756703111,,,-0.025716734823175217,,0.035102329689907535,0.10948221812350016,,,,,,,,,
C1QA,0.013221270957628154,-0.08248418226581763,0.02996551479192153,0.02472062903227038,-0.01316054778735322,0.0042432965005083905,0.120510083958082,-0.01918021535628825,-0.09569950670124344,0.0308298297077469,-0.03347663752672251,0.03519672023077403,-0.0724288073873291,-0.018226645332414932,0.04631142659572643,0.05219082908621547,0.04823210759823163
UTS2B,-0.02182439808968638,-0.00910240551824967,0.006218520298230079,-0.027100116572504208,-0.021447070501535128,0.06867791087666349,,-0.015306263788181403,,,-0.03689072738419418,,,,,,-0.017919439030251713
COL9A3,-0.03829988061870484,-0.005535706491213015,-0.027271848114180767,0.008217713070892368,-0.002769672520653572,0.07713198034127797,0.09846187563537939,0.008080126875390899,-0.0967332213203388,-0.032944094794535556,0.08124396776204058,-0.02027857720757267,0.12062572405684115,0.13590147455844132,0.013700141611758128,-0.0384744385906189,0.05207303466887297
DLK1,,,,-0.031229266032134433,-0.01746778200805193,0.0018270595105149652,,-0.005617513057197713,,-0.09895276571999302,,,,,,,
HGF,0.020873966886312646,0.031802894748866176,-0.038018091644619494,0.000450078261145719,-0.0020638459890860794,-0.05378708408161156,-0.054959045802844435,0.02666887971516234,0.005458797875542399,0.06501921085971647,-0.011180083666737306,0.11220344561878633,0.044331645324999336,0.07181697469081824,0.0179278854101902,0.030937184253538315,-0.03781137476061011
P4HB,0.026014319791645747,-0.02305351514848788,0.01589751059894448,-0.00015752239137618583,-0.00019859438480821198,0.09958687083931343,0.1282908211312534,0.04838871320734903,-0.0636590803096546,-0.023530543787706887,-0.05577428773784368,-0.03337272625816103,-0.01988627503385051,-0.137907733059909,0.022141266473297814,0.03615120421209302,0.08727875456629437
ADCYAP1,,0.015459982736991432,0.053867932452650084,-0.008777146684971648,0.07798995705539057,-0.02507166706990307,-0.050101091734935384,-0.029352157677292167,0.051919087890877694,,0.006531870679316644,-0.028089058573806985,0.05102695169231878,-0.01069250903406354,0.01711380234574348,0.019310543783447466,-0.025764599295235335
GREM1,-0.021824384558497594,-0.032643165689599685,0.008322550327230886,0.0013338906133741459,0.0636331544552168,0.17500662795363447,0.03178966139678422,-0.01403693242973329,-0.1282009918212198,-0.08439135259732157,0.23425634806980708,-0.08071273751066788,-0.03323171204119625,-0.06921556921552556,0.01591889403442017,0.048528166188711995,0.046906970261079366
EGF,-0.002319480655075417,-0.009137375152091549,0.12764065353580398,0.003511566807747122,-0.012003247705725797,0.08159432067200681,0.06850940552323852,-0.05236596182951597,-0.028301396720082868,-0.014737640137685089,0.060655850269906206,-0.03569528105162601,0.06280956126145075,0.035791882436113094,0.02362659090854809,-0.007582621315802601,0.029205867009645517
VEGFB,0.05343770126979167,-0.0309018849721552,0.022035648925352844,-0.01742582400779073,0.024656932255607108,0.04049863066735599,0.0634303139940326,-0.037477438355146546,-0.053099074418632326,0.03062644517118839,-0.058961606381244314,0.035097865704698625,0.01563476489759695,-0.05407037090358947,-0.0188900015492609,0.0311097217381429,-0.059173105944568156
FARP2,0.04601109516281723,0.008906819646732655,-0.008852359677773692,0.03286456262404682,-0.006732480333436018,0.012328724663818682,0.08101706407185007,-0.0061188260089532626,0.04367878386119562,-0.04206095624125781,-0.03964389118813473,0.039647741648872865,-0.05056376004248935,0.043285713198668495,0.017495160246656743,0.039827021073643165,0.01896181554127871
BMP3,,,,,,0.013659879039423142,,,0.07643217891909704,,,,,,,,
IHH,,,,,,,,,,,,,-0.03475499709244526,0.04917442053299584,,-0.024562289855901188,
LAMA2,0.02948297444316827,0.009917648023281959,0.09017395483223267,-0.0015335825492865803,0.02304820515196084,0.001969248569426986,0.03843858103027428,0.011908586829379843,-0.015997480970262365,0.08156333457283911,0.018288397313083696,0.059601664099877875,-0.05232552336644672,0.023222875306911698,-0.07018086347198763,0.011551257823217038,0.1053199733687772
SERPINC1,,,,,,,,-0.016376319534314152,,,,,,0.024888483440086772,,-0.024256497525496804,
NRG1,0.04345800660452467,0.015969413787130304,0.035936517156356276,-0.02803962711023929,-0.020242917374787946,0.04423450512161857,0.0979000410251413,0.05564520291530925,0.15353425003942858,0.0872190065616745,0.02068257568707045,-0.007298406998293398,-0.03925899483547218,-0.010515735796847586,,0.0743367630748313,-0.023318844607117455
SPINK1,0.03766289408119708,0.006850968279088455,,-0.009729521154566967,-0.013046901919167886,,,,,,,-0.026959510516110844,0.0057219952978281655,-0.03612891006531107,,-0.02981611669328739,-0.02344346696781158
EFEMP2,0.005242434528219036,-0.03780406723661623,-0.016213232732397057,0.04461044629121526,0.06964852823504157,0.018476919560109238,0.10398991391429234,0.02967822695661805,0.0026719418299649637,0.01729121797091274,-0.030502262517159644,-0.023336594477975033,0.05459586935660759,0.0021412682772739317,-0.00362279324612053,0.01976485228126516,0.006851378662648846
SELPLG,-0.019234378795046466,-0.04901857905971068,0.029175825585776846,-0.01877322328613014,-0.026193551929971602,-0.03388589354630847,0.010586001830544799,-0.04560759319578117,-0.01926445538524782,0.02691153817514384,0.04001920717893593,0.05303389087561607,0.022574778677700514,0.05999893419417685,0.10122939701832746,0.05706245556518961,-0.041135161496669195
GDF6,-0.02559247527201951,0.0026197666101712607,,0.011437025288252583,,-0.03494116203837452,0.030894564492705705,,,,,,0.002267993925823341,0.035515078062676356,,-0.051910558690417816,
HLA-E,0.005350077797615757,-0.057242780419835854,-0.0002683003040656894,0.00972129118995259,0.0024342489551472685,-7.289269244333591e-05,0.10848134775486183,0.05471447332345879,-0.12041841786447242,0.07236945013494687,-0.05722519951237691,0.017409683511848437,-0.06447015385492931,-0.07981491972951864,0.024477974833881026,0.03351082916636756,0.03622266523332678
PTN,0.005998677564817527,-0.01322766945645101,0.03481448452518793,-0.06674038255258143,-0.04289280524972628,0.08958415835227763,0.15475384752396124,0.021429416710872857,-0.05674691903801963,-0.039084734746848995,0.02255742701319288,0.014541150043375632,0.0917047278551264,0.08250826465151666,0.01075723235382399,-0.047270096688262,-0.024331447930764732
CD274,-0.02714085906014648,-0.05401155840365274,0.03360288749623336,0.007541218369227187,0.0342257087115184,0.02049048571296588,0.03738193043944601,0.026318544179340854,0.09611122196026178,0.15024898583251645,0.022046564671744692,0.10335667892240852,0.020629744512527807,0.054385327540137446,0.004013563106270033,-0.015456654293767268,-0.007539860510197893
FGF10,,,,,,,,,,0.013010477414759481,,,,,,,
CD14,0.014427650782740185,-0.05545520052892734,-0.04431459306097301,0.007802866985857183,0.036960921889920055,0.027550721534714027,0.11228476285192399,0.0007255526190587244,-0.10671929253666627,0.04515192087855563,-0.025322900230448548,0.14054378725576627,0.021175688111676864,-0.05135304001760501,0.03387562091963027,0.06116942687642322,-0.06323673401124735
SFTPD,-0.027745625060042894,0.07783633966138333,0.07141643422511786,,-0.021959607012712407,-0.03958711782025599,,-0.028107708164679602,,0.07828052783121023,0.03254871334132611,0.07407361739194972,0.027447613728870068,0.02699455222530383,0.022407246119558313,0.0035125992979933188,-0.04033699996059335
SLIT1,0.047415972164875864,0.07528325031707005,0.017688835533349472,-0.05394364966828314,0.011718478756376473,0.051701264559249026,0.10102808251167028,0.019741322282462455,0.1042985837829252,-0.057234136704104294,-0.061053005237116695,0.021936294394220686,0.09951789861182665,-0.02226942128933031,-0.028254791432389754,0.001113451375204097,0.008550352871723095
LPA,,,,,,-0.017509306702290537,,,,,,,,,,,
CNTF,,,,-0.02136104955657416,-0.019553968219830582,,0.05243311592295985,0.10369348840470209,-0.034550044332896566,,,,,,0.08400168089798829,0.03652713381150586,
BST1,0.02198819719957167,-0.027141663511159073,0.07411645029309849,0.006985901190730918,0.0029589334459045997,0.024909481822134105,0.1060707065265634,-0.01128788121164183,0.0027956078747974453,0.025597349525084346,0.052736987199908006,-0.05543394800474918,0.03062213436135589,0.05625027667779356,-0.0240108434782646,-0.006113956146837114,-0.06317625810437338
AGTRAP,0.0073568783846330345,0.026706567715574808,0.06600489944504033,0.07565573177319919,0.019177199771318012,0.08451483693818763,0.07544896888591429,-0.0046453922004598,-0.10029236179005627,0.045398123771104644,-0.0927982019497232,0.07019612920721985,-0.005941130823104397,-0.043420859599171316,0.04387799204357133,-0.013375437907497324,0.039945275238220224
LAMC1,-0.03596513574889604,-0.037440837472632896,0.014275444486402554,0.004908845831612361,-0.007195224860012535,0.06013221502636298,0.11092757343858256,0.02407827100131382,-0.037127485555610615,0.04042190811125523,-0.02325697027730741,-0.010451800784986958,-0.04460761752204384,-0.05370904388804751,0.001003605106404098,0.03651212477575776,0.010831768801745878
COL6A3,-0.029421821170740294,-0.04285704690006429,0.01573664660835492,0.016992703094971334,-0.013084970064096015,-0.0018955386750355958,0.03674866802245791,0.020823465509772567,-0.03466072471776066,0.05922918769959763,-0.07953159421917046,-0.04722439332191625,-0.004670396482946151,-0.038097278888360064,0.03923195716619685,0.02292570411939298,0.07081554926878342
FN1,-0.03037588571782077,-0.028509446535531953,-0.0016940887618260342,0.006900533151014239,0.006349720575678888,0.055271683517713624,0.15467942788774705,0.009808736358463549,-0.055465622488434764,0.09961267846017097,-0.03567370013703796,-0.014292800753819918,-0.04654288481489737,-0.11837996626175326,-0.06480621544422738,0.03274330779037427,0.01323370762843158
MIF,0.014906284240713018,0.022514200693737607,0.03766510196403801,0.003961283584706434,0.02471582808717677,-0.02401448121138163,0.031623688204470445,-0.015023193074306877,0.045234697912366825,0.05348627653418372,-0.027365589141088047,0.10592831724617206,0.053672670329818484,0.01961968263758568,-0.009393266135718503,0.016154401515463514,-0.07293072894769466
JAG1,0.026714426415688962,-0.024842738267066577,0.037097045156299836,-0.001248177840237552,-0.03344088206517255,0.04512270582654348,0.126461662982743,0.030664763128012758,0.024870114414084973,-0.06923896188365307,-0.06018679833536092,0.0651632150744115,-0.013659768778496964,-0.019948363509428486,-0.07230934184632236,0.011119762894865005,0.023524823683757873
NID2,-0.012963457387368645,-0.031275303625639454,0.07090950710590344,0.0063881677509700675,0.004629866099525105,0.030808626820092302,0.09440686332297556,0.019003773427235957,0.10245888787680195,0.012233617357372852,-0.10002039476089568,-0.03762410844115365,-0.01545414937697207,0.057990442919793043,-0.004656184661031526,-0.02102598130577371,0.018605199079669378
EFNB1,-0.01307916902218626,-0.01170668619692514,0.07892619645760295,0.03894851528427336,-0.04036934161383201,0.010580419071425196,0.09416537775130353,-0.020317934897250076,-0.06092052929714924,-0.03987728795990138,0.042051331004976204,-0.019224983641601887,0.05569135015057021,0.015584580576249382,0.007448899850519312,0.02689783536718736,-0.021015976531281202
COL4A2,0.04069051869112841,-0.018700617460264145,-0.003932471581227169,0.019696188403810825,-0.003942910989543584,0.03892294607096825,0.14228457116264664,0.023360120474467217,-0.04164477282114614,0.08217776166395828,-0.030190865140850044,-0.040566464964504896,-0.037123549734646,-0.04399718708070161,-0.028994904681087414,0.05153018221980884,0.04949490725422628
SPP1,-0.06271149102537694,-0.04007709078963352,-0.09893283624475585,0.08049848235472928,0.0833280914899919,0.10464129739646331,0.14313054397037037,-0.0024142968108262744,-0.14526137198009617,0.05219798034819776,0.032198229635470026,0.054692828109460655,0.08935402823492355,-0.10374131660237047,-0.02813057124599019,0.1138638584249567,-0.040733609982677096
PODXL2,-0.025399286375445237,-0.05091207704268869,0.05044925148671059,-0.019421452066623192,0.002860059648170294,0.0658169105818467,-0.008991105957075392,-0.018104340507015704,0.07629873440246843,0.009756037931166393,-0.0034760841484478004,0.032399839264481915,0.05271808068301443,0.03876569311983068,0.04117557450816429,0.05163628685234397,0.011963259808191162
FGF9,0.045491901482266985,0.016420060644922407,0.010678743163147089,0.024428622804449334,-0.01784099702135714,-0.03008996516428115,-0.0607246895062068,-0.03621389120024809,0.1335785332174165,,,,-0.0188093209359812,0.058228059067706686,,0.05063447416221224,0.028725213897038037
ITIH2,-0.02029467495763409,0.08682988180144988,,-0.028539186830617805,-0.017524802199267143,-0.027846986733247838,-0.028452157423412526,,0.020998328464729408,,0.001921890594339004,-0.04493908241610442,-0.040173790939196555,0.052161801212661126,0.05689125737026398,0.01105468276915321,0.12106094908669063
