,UKF243,UKF248,UKF251,UKF259,UKF260,UKF275,UKF313,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NTF3,,,,,,,0.01892616472389525,,0.12341778435209241,,-0.012223722348229731,,
LTA,,,-0.014147431023723003,-0.012085128668012276,,-0.011587553160305459,,-0.01672328912734351,,,,0.04628681271192609,
CKLF,0.08394591878220163,-0.003386082515454786,-0.05364121484642645,-0.031769159526944826,0.02173234383561171,0.014962705147938874,0.07619800850823397,-0.01893661900387365,0.01968307565032551,-0.05326035702616222,0.029109633168907544,0.014068343176863122,-0.00019949822837424103
APELA,,,,,,,-0.027322735607833302,,,,,,
CD24,0.009711580382974216,0.07804793504479102,0.06732748218659251,-0.001481501658240529,0.011757210741986922,0.03459769054991584,0.02454264620262128,0.04496797832378323,0.007842427269335584,0.026079791732596825,-0.09552336392241112,0.035754789677993656,-0.03885613847531115
HSP90AA1,-0.09152928625893807,0.007575216985307279,0.020510591022934954,0.016795294716022025,-0.0398474949745789,0.035694756398651765,0.011000830859920409,0.007646633063414813,-0.11755589700896789,-0.04335620641596684,-0.10741538535785769,-0.07270143964165712,-0.06463200126840433
BMP4,-0.017974572106672488,0.01615862917894122,-0.014997106207633538,-0.02819605594222732,0.01628294301311196,0.08645478577412428,0.055663344368579185,0.033099972803078664,0.07649468721725818,-0.0427609755744071,0.0035735155173540816,0.06423876013145903,0.0026271557069293934
SCGB3A1,,-0.01592352643642943,,,-4.895932490740997e-05,,-0.017993588161656623,-0.011669289996810942,0.00426205468485644,,0.01377881119758691,0.06844042498200108,0.07313013562898678
IGFBP4,-0.029981941988000377,0.0217619645443487,0.01758580068875415,0.04662998632574187,-0.02416263845069666,0.0006882304236685079,-0.014015242838918335,-0.024829194361250015,-0.0017550097881030631,-0.022010723295311802,0.07662624422509909,0.05604812164904716,0.019962620349393348
RSPO4,-0.029930062130058818,,0.0934163272802479,0.04581061828594087,-0.022566796280779313,0.06894796295391076,,0.020173267041944748,,,-0.027571668090096407,-0.03511781353650828,0.060619041074700855
LEFTY2,0.0001542172417456784,0.06754567403243775,-0.01432118300163362,-0.02700316897012311,0.08001125492236291,0.0039529719807138266,-0.01675857785508502,-0.02064471366812768,0.04921140843555157,-0.024179319198315136,0.005887546966865924,0.0708819544422264,0.0029388695840600132
PF4,,-0.016518102577915365,-0.012869011353062981,-0.008226772258817527,,,,,-0.018245825818002416,,,0.001522156585498126,-0.018476731242096894
ANGPTL2,0.008060992501396762,0.042624816911813045,-0.026291184181104647,0.05838092938252235,-0.055162381347907914,-0.03700094462702439,0.060384757560382696,-0.024509723245306002,-0.0005441135454472019,-0.05699883060103163,0.01272862524667831,0.07106458513113496,0.04386988770423214
LRIG2,0.0574595029851343,0.034436990452113785,-0.059459322980000937,-0.04065875115282084,0.011387547073952951,0.06073784193611065,0.01664688285147673,-0.011694799759452692,-0.006278013735202311,-0.06148653581140559,-0.009224955172516078,0.06286209739263064,0.03215904925160584
ICOSLG,0.022183881644987753,0.013463669587303537,0.02997145845549529,-0.0476753561516439,0.0017539886324250597,-0.0165939421386675,-0.021058806437721917,-0.009476717863918922,0.010499830747076533,-0.017755830593897393,-0.047396482372467075,0.1190167631039236,-0.02115209716142598
WIF1,-0.052309866354562785,-0.02972164448103682,,,0.028764748136435384,-0.01039990465138052,,-0.018140591587369692,,,-0.025630536134069525,,-0.019384430629733072
NPPC,0.004861103892489709,0.0044686960078120135,,-0.01276175254832605,-0.007973057370951298,-0.02028690954289496,,-0.04078092632568087,0.0247325023506722,0.04319082321447102,0.05208234380035255,,-0.03336784362457669
LYZ,0.007499371926478066,-0.010725650192448987,0.02694287391367521,0.015064647407506678,-0.04681116713562118,-0.03323714599744344,0.031291199756849714,0.01667406363964387,-0.00267839036556704,-0.023546285797096812,0.021340450925541085,-0.00839502917517603,-0.016473471974855675
EREG,,,,,-0.03175683677938223,,-0.0002946848289976318,,-0.009006686312236195,,-0.03434097746648233,-0.031031921062014793,-0.021272191073299484
SPTAN1,-0.05332524761872562,-0.02043456591137011,0.05221281369107877,-0.05330212644481963,0.036357372548045705,0.007222784867864487,0.004024863443216423,0.025428977531877305,0.09571517977108963,0.03284426891940958,0.029118165473812886,0.014080623046765928,-0.05398012149650447
PTH2,,,,,,,,,,,0.011200071439620004,,
LIPC,-0.03384381565670645,0.04663240678176612,0.014165566169009327,0.06246067654905242,0.04742556282134845,-0.02519667960178463,0.006671745400089146,-0.026270723346886182,,-0.028154210388027817,,0.01845564036152757,-0.028813356374029184
COL8A1,-0.028952185865699188,0.030003167867228054,-0.032472211756451264,-0.014548840454944827,-0.02657847609750462,-0.01709984397328352,-0.0021323946724662087,-0.036708978704841834,0.0069837895816165126,0.008192260982811284,0.06357552934467647,-0.05470372380440183,0.0704018307268324
GSTM2,-0.01995434136381421,0.03594639950061223,-0.02819932768812933,0.010175655536190367,0.05412482222009661,-0.03204221673985341,-0.03592452922593081,0.030407335858673307,-0.009654684324811428,-0.040527741796486376,-0.0377585580391562,0.01478361795209182,0.028979417566790053
SPX,-0.005361401851469534,-0.011532659319907657,-0.002889114387515076,0.026375791830837016,-0.04381897007995792,-0.02725669375141573,,-0.001956553113289809,-0.022654524908726367,0.09431022252268245,-0.0489573030863651,0.10179862739920442,0.002895683349758714
MFGE8,0.01923370649579565,-0.014034360632686519,-0.012963733052141272,-0.023562792175920524,0.02352260852810825,-0.03945650098976124,-0.03984376253633844,-0.012550512549134881,0.008110698386683431,0.005108095092321059,0.03569424339105525,0.10132978408806434,-0.0035949479165313923
TGFA,-0.005830267110445184,-0.008329106035155513,-0.006492141570468736,-0.03834195150226573,0.016627494097889356,-0.045493180724329355,-0.011269355558599106,-0.07085918101521807,-0.005874753719853056,-0.05379967228744157,-0.028178623128014745,0.08690562920248812,-0.002780792234931554
SLIT2,0.0183591366793829,0.01596183359878116,0.007334338199734111,0.014432179426934998,-0.0027323181566457693,0.002020316376042656,-0.032457016989215964,-0.03761710394497939,0.014542030614625084,-0.03410192879892699,0.025821468851269656,-0.008431561866377774,0.04989356130342593
PLTP,0.000366410552671405,0.0023189007643145774,-0.011905369941153841,0.05782506832899876,0.025487084125861235,-0.01896489156244231,0.009806318583357398,0.009361666854603217,-0.05652390531017813,-0.024062599477873727,0.11703347052971064,0.007710996348074066,0.04865715052179512
APOD,-0.052929696755054795,-0.04191335497762808,-0.02456659246223918,-0.010593278256768,0.030398182140313403,0.06371047568637171,0.04209909943981304,0.007024531137031641,0.09625958826902706,-0.04503424417513357,0.06213744433284506,-0.061601515529631,-0.07785087101627845
B2M,-0.004275567094489221,0.07809521212971475,-0.046614148701337864,0.06593273871866444,-0.022724057879543312,0.01104620741274002,-0.017569032163866082,0.022370984920583117,-0.013132611220675404,-0.09650681785890224,0.10831911697955598,-0.0339266197164807,0.07571846981907894
OMG,0.04151786581037452,-0.048070915397703744,0.003909270260338006,-0.029897007785479855,0.033663496281355905,0.007264391441144695,0.04928732340521646,0.04871430262678001,0.10305502768207804,0.01665014669434102,-0.006793690020573717,0.06895009625486376,-0.04671837523365424
CXCL3,0.04400010610140436,-0.03188673757188643,-0.026457462621083807,-0.014196368057457923,-0.029556562897729698,0.00917411074743796,0.023529291502463266,-0.01204379653173177,-0.07896945738388879,-0.017025633795864133,0.07799106227426544,0.021902067486192806,-0.04140609573527469
CXCL10,0.03850530869322221,0.017532856911427405,0.03803703732372134,0.042856137533010076,0.017158396639765497,-0.018079088869326312,-0.016910709999456645,-0.019139050202214063,-0.024472941822776262,0.047242410509591666,-0.027534628222940945,-0.02358652807368079,-0.007959351831874115
RSPO3,,0.010762868387876398,,-0.009553791011378666,-0.021848359611378865,-0.020355016207720004,,0.041622706122595714,0.02658279878545622,,0.09201007709809714,-0.028110892249725593,-0.01246303570385165
CORT,-0.033556872978765064,-0.024807575804973586,-0.022983239351667906,-0.021425109932182645,-0.026516283167409116,0.05303814035608138,,0.030789062179142245,-0.019093329354299894,,0.03652251991943674,,
NCAN,-0.052465282954808505,0.05680257555855004,0.0364800798417133,0.006044353405647028,-0.0008543860058513339,-0.07030153168418693,,0.018340704481636813,0.08042673785467401,-0.06368353456557163,-0.02347851341434057,0.044770957737524035,-0.040846452321256346
PRG4,-0.04579725279042153,-0.02394708447970938,,0.05181792783889036,-0.015643347042107292,-0.01722310901263333,,-0.014714571177906482,-0.028173375860338985,,0.053883650150294185,0.042890097256271846,0.08886526676303826
ZG16B,,-0.022081125140245385,-0.015485763580632866,-0.010943716252701907,,-0.009207362886350112,-0.022107607816586407,,,,,0.016624294747258815,-0.015762546719585446
TGM2,0.07031459245256397,0.004003969396375157,0.00477617027007048,0.07350695128447823,0.028918751773561065,-0.0068806786464360664,0.06425168136265769,0.03272765023085534,0.00667803557932219,-0.031228962505510313,0.04721518275747333,0.029533490208633134,-0.0027735710296098726
VEGFC,-0.014930012754730519,0.013993043759828449,-0.019884316786927203,-0.016805323017866358,-0.02408029480193251,-0.024793156636533472,-0.0370166618015794,-0.015016806407849645,-0.03825607330351811,-0.02245709152768047,0.0023949039151089325,0.07760824257188917,-0.026425079306816247
WNT6,0.01959254470347558,-0.025692260453026222,-0.014321183377485957,0.07472723665678614,-0.02155502616787108,-0.007111873908970094,0.10163690219017231,-0.013105910330203266,0.07970874369571201,,0.016023751940706227,-0.02133794201659389,-0.01628743986659382
NRG4,-0.011569415557378997,-0.014666128350312238,,-0.011475743066770839,-0.022281902141301924,-0.017688834909469545,,-0.01751885622312021,,-0.018032720126662273,0.03779467725679113,-0.028110895400285937,-0.024493811409275555
PMCH,,0.06292306925263601,,-0.015900760026345818,,-0.013477029107303687,,,0.04794538802624385,,0.08847716615987623,0.07010440174151521,-0.03136785059415336
COL9A1,0.051928341245288154,0.016041478171366027,0.012130815618483906,0.03564635129888136,-0.03381880310113548,0.047034194720091016,,-0.01996232018289465,0.07294205832209194,-0.04852837719523281,-0.046741969038643354,0.08010920371379461,0.06512281750749004
GDF11,-0.028466030020517948,-0.005792466303273135,-0.0075608420417745525,-0.043425537448748566,-0.02698770619055123,-0.04397926000151883,-0.03000132392414817,0.00825421921652285,-0.0014758863394183864,-0.023876737926455924,-0.0352397664619823,0.10735012915947684,0.04337113029119317
RAET1E,,,,,,,,,,,,0.010848468269157797,
IL24,,,,,,,-0.013940981806881742,,-0.017954905401853297,,,,0.008312030162666743
SORBS1,0.02203796678710199,0.06017542132893807,-0.04598916775668487,-0.044854083620761674,-0.0031327508361354774,-0.03952984439546593,-0.013159232487438118,0.007187975999269161,-0.046932336967393684,-0.028583380734965986,0.029902540790082574,0.013960939902036106,0.05423158152468664
DLL1,0.012945936069598648,0.00832408105902802,0.03697083352552564,0.0032075900473152847,0.04876471135689745,0.007895940591787234,0.0195599104653366,-0.060563477735615864,0.100040768940968,-0.0589674863112334,0.004685752190237533,0.1263926751114809,-0.0363486974384231
TLN1,0.012504199652511453,-0.017716868813821035,-0.01030974913455718,0.021660118708551203,0.05667256210510899,-0.04618134404924957,-0.0038045411182066127,0.04576565444783883,-0.03579749098875307,-0.030946117164941608,0.04487199748720425,0.035693371820190466,0.050790273812797
COL2A1,0.044596258979809254,0.005349000005950813,,,-0.013971882032416798,,,-0.012226926107464084,-0.04679597601729238,,-0.026502707364758883,0.0758107865357313,-0.022067609387064438
SHH,,,,0.04947234381911556,0.0718050077898426,-0.020306180063563578,,-0.011669288976842352,0.019662847069603456,-0.02355207089643137,-0.025681033329309676,0.08724935910229067,0.07267200601617951
PON2,-0.039939362983917315,0.01047005223826827,-0.004157383640419012,-0.0787638427053525,0.042715426500344385,0.01117794514376886,0.05700389348435022,0.026193751657702696,0.050313843499350135,0.020407939319274548,0.05899619142127015,0.01911992426867425,0.02421828349817205
ICAM5,0.04175184803677442,0.014163194882575614,-0.018434579312044345,-0.01527160451647613,-0.02656630211877886,0.029352587459556483,-0.013196852190869857,-0.022789491032101455,0.037657008559434824,,-0.0041098367175409455,0.053414428644262456,0.03776992030836558
HPX,-0.05062383159256885,-0.006034570327099917,,-0.02384100047024586,-0.039637175880545134,-0.018068879011719927,-0.02620381342418857,-0.029661003603273527,0.05900312606988896,-0.02417724393696236,-0.0514193389734592,0.05126901131104833,0.040910577414522274
SFRP2,0.04665367193567453,0.011594365319932005,,-0.011159390767848564,,-0.015059229083082064,-0.013758517628888876,-0.022892158643760385,-0.031603837776192766,-0.04770075394346485,0.05931661349153524,0.0724053405808503,-0.009193809657786552
CFC1,,,,,,0.15554062682114628,,,,,,,-0.021673169178891553
CD70,,-0.020457657703575625,,-0.01896778914711892,,0.029272675970926827,-0.02065496728979368,,-0.01564042420389852,,0.05795283295775125,0.02621387579167106,0.06968371750866498
HP,0.05003674344071881,0.00409267368374569,,0.04828623035142985,-0.04449082497931216,0.02635130930940538,,-0.02299114056200773,-0.041377991619529673,-0.023095271519635453,0.09180821433573644,0.06841165882672517,-0.009174946678905175
CXCL2,-0.027004997057091237,0.030597855410757973,0.0019208449942163305,-0.026517006859211628,-0.02777198495350271,-0.011808006471516263,0.021811209873890552,-0.023096327534493134,-0.04357042049924175,-0.050319577808598547,0.043283866497103585,0.043445341732628415,-0.0010870785825090072
NPPB,,0.04544856806808277,,-0.0005174532436499404,,-0.010146533410954308,,-0.015016807500065038,-0.0026749509286877666,,0.015624672209747436,0.12373963119530781,
CCK,0.020229744444358162,-0.02332486483417479,0.04516895454979555,-0.043898392653409585,-0.04757087461546764,0.02471181632913456,,0.02548445259676005,0.008488124293341075,-0.028220187611480634,-0.022957328979986962,0.021758752363479572,-0.09000237230486578
SEMA6A,-0.0030751058268968703,0.05857781192275041,-0.05704663968495718,-0.08000132011453515,0.03582216581566213,0.017649927104174144,-0.0036567966779191487,0.031825014730629896,-0.004145650002730517,0.002658039177754661,-0.04716660877889931,0.013603339189335872,0.05459715764842939
IRAK4,0.04530740950892883,0.043501581099222135,-0.021389721139591283,-0.0009129583102126028,-0.0004503329131438825,0.022214305181952963,-0.00862016271081326,0.02085396022177377,0.029316377245177147,-0.023528600776015707,0.05520284975700521,0.08451454864315071,0.004981013935726041
GSTP1,0.026117065070062076,-0.024426021296084677,0.06124041277884769,0.044417375741954535,0.024646114946088416,0.0802512022435495,-0.07984542527283336,-0.008611445651309751,0.03475369693197208,0.02506486890981784,-0.011647859028908043,0.022637947727758498,0.024853345383496633
VCAM1,0.020840608503077774,0.05393207944588191,-0.02603783796564355,-0.01025349123463533,-0.015262248090723962,0.002472280428456235,-0.025673598491118988,0.041490193150658265,-0.05091858202987873,-0.04838618073754973,-0.010194076274561602,0.08991654667827317,-0.06897844441131294
NXPH3,0.058205657977674144,0.00224080520045252,-0.05926608086551874,-0.03606709009557781,-0.04361316237754051,0.01563614398507433,-0.026307114525466135,-0.024830611588555717,-0.014992342772112937,0.06381881798030481,0.031587122466276325,0.0871546209075045,0.01999315266363304
MTMR4,-0.01564906308258373,0.0580623132329144,0.024737719036562373,-0.01915898376993203,0.025732219456316957,0.024489503641868943,0.07801868234117319,0.015720506907315617,0.04277716600816671,0.04307007067207632,-0.06684140623306109,0.0563553958005263,0.011862779013812889
LAMC2,0.07741212069404943,-0.01612402082080888,,-0.021901291498938463,,-0.01277335357465853,-0.020249910756569244,,-0.023579828842413136,-0.017434852881828507,-0.020347723727729083,0.012239384864159856,0.06319086196777715
IL10,0.008423574384377882,-0.003567486640611705,0.012180127847585502,0.032774658583932324,0.0977158035699392,-0.024242209084211166,0.012823445567426966,-0.013442177661914984,0.041463945948994586,-0.016817589956437423,-0.0030138971805549037,0.014838551587234614,0.011900275177453533
SEMA4D,-0.0061249635399076305,0.00864424137870222,0.0212204269711872,-0.030976240906745084,0.07653062042558899,0.03921808629613948,0.019957948820439542,-0.03381199876597143,0.0394937199963621,-0.012233392616767787,-0.059032759788897514,0.03683598513969714,0.009204138948187023
TRH,0.062395203401948235,0.01465382435024834,,0.028122023215771175,-0.013749391218028094,0.0030649433360141415,,0.0623273596255179,0.016200475502030475,0.0030889629085664996,0.015394022287565562,0.021015612781230174,0.05329594169219174
SEMA6D,-0.017101290809349957,0.022774053658618912,-0.02165508613115467,-0.005415138227920035,-0.0724023883246261,-0.0016612152516255368,0.0013341831813441837,0.040644550071170224,-0.02705707783008863,0.04691166997375786,-0.027045112507027957,-0.01053250187457373,0.05309040486550506
CEL,,,,,0.0016192886333778653,,,,0.10061319534960855,-0.03398601518353835,0.04220718420874581,-0.02245703034601498,-0.025199095551808763
PDCD1LG2,-0.03767536105295278,-0.0034583065659204945,-0.010596498437655071,0.011912897146428968,0.06625165447122092,-0.005737031459715712,0.009816647037134115,0.0071737113744666904,-0.046413005256888185,0.02725036677206171,0.01773797232780304,0.022252354736150563,0.009015518584841939
SPINT1,0.03532900367444945,0.05449593515446197,0.025787300986748633,-0.015382593796707372,-0.0366737536340208,-0.022190910563864238,0.055590870044550496,0.014559989530435627,0.10257990520685797,0.07901628197824115,0.030439783948667656,0.06239378237028377,0.0023413103399453025
