,MGH258,UKF243,UKF248,UKF259,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SEMA6D,0.04029905421646125,0.07517911701870982,0.003510621311982148,0.033894954925297024,0.0035976868553462527,0.014130477720957666,0.019862715032008538,0.12736825351742478,0.031224288498903918,0.02036658601226897,0.04604882811915097,-0.023963122312718535,0.06468928754524543,0.13754035283616184
CEL,,,,,,,,,-0.1130738141857846,0.09565104773280216,0.04260086498269163,-0.031442561182989444,0.009347590558123979,0.052411601576777316
PDCD1LG2,0.0011694609382956324,0.0430231222027205,-0.019983864441678784,0.11544388756479998,0.004630451437645873,0.034776024989629395,-0.036146248841116044,-0.04321984792645917,-0.07334100033717098,0.0504608908726645,0.012636985150853685,-0.014567577068599324,0.030732358924969082,0.0828700917841334
SPINT1,-0.01254586405953831,-0.04575440468992594,0.026645886227894107,0.030615965254802213,-0.01600782052070747,0.0488097642035691,0.06675989667435832,0.014456505935850697,-0.026326160101509028,0.04597331343187419,0.00430187696725595,0.0021736152045408706,0.04483941314311469,-0.01510700665604437
CTHRC1,0.04715016894920744,0.0314633968427025,0.07840232328764721,-0.0008809113640867709,-0.0012868857325113463,-0.053471433762952984,0.03944021988322935,0.11367086149544495,0.08254607720569516,0.021799763771702,0.01203274766175341,-0.004264153681780116,0.006197990408286577,-0.0026526705584007763
PODXL,0.03842058364563683,0.10956059145913664,0.07882154758097908,0.033056020712149546,-0.024020650434678464,0.12026941590338992,-0.016865386856376504,0.10400569866162108,0.11385820952275442,0.013921119781597954,0.07105873672314324,0.03221794233534368,0.08564346254604627,0.12434917877273431
JAM3,0.013723364921059139,-0.0005823746875560044,0.031145782271238296,0.01712232440158096,0.036322218196821736,0.05422164252865551,0.05495081057659391,-0.04031870513955294,0.08437783359406448,0.011664328899863163,-0.0332713967532918,0.0047625028254209235,-0.03611975275758518,0.051773360070174516
TGFB2,-0.025937330166748217,-0.0029535265771005767,0.028140532690733383,0.03047096282586483,0.007794412423505848,0.10772639089687958,-0.042596514508285714,0.07166601271775908,0.16702083084531583,0.006573048103508541,0.003483192846479227,-0.08599652231088233,-0.029024274223355292,0.040408540763868885
COL18A1,0.032373983748123364,0.12331699440286222,0.07667462148910852,-0.0005348944643415266,0.01822654027077727,0.1498320624158653,0.04351610532995648,0.006687882821323054,0.13949003669106982,0.009656734364626128,0.07995029180962951,0.061296896901621725,-0.034353399569189064,-0.05162122246977344
NODAL,0.009000281234963927,,0.030850553103201932,-0.0037571689572319673,,,0.009138388276944333,0.010253337557387892,0.13246930578086208,0.18501441891376544,-0.03338862845136551,-0.014204247444002874,0.02833735463908664,-0.05746722901382167
INHBB,-0.014036276879490038,0.009179317847832156,0.020973079380611395,0.022355838301228066,0.020601200205781912,0.09111672314105307,0.03258448301483734,-0.0012547975046858382,-0.020213046067778826,0.0005317010386776984,0.05034113458049493,0.01752615767703486,0.11656547658921958,0.07872165216627416
LCN1,,,-0.01393130853884621,,,,,0.010883423879195808,,-0.019018337344435927,,,0.028593244727750697,-0.0303186606452462
ARF4,0.03473202320678996,0.04131741182543326,0.030649876631634838,-0.03431665784170691,0.010620515696321033,0.04246053237702674,0.07162956126469172,0.07105529985480502,0.15211756552632022,0.07453542414863829,0.021224748234991733,0.004632074981346101,-0.002792945517152158,0.03659531470066285
CXCL14,-0.07784224709276633,0.0727607608385978,0.03211657713371172,0.06905215982952334,-0.04501495538580739,-0.059749751210845636,-0.016736241706135996,0.027381157808496048,0.04371608953890587,-0.051569214821553966,0.06111768136596241,0.12906187457862234,0.10207707301773557,0.01659039209897087
LIF,-0.002912180933520925,0.014297478403807212,-0.026847866691891792,0.0020576611017127816,-0.011612657180555793,0.061178262348620685,-0.003258812429232273,0.09532177876661926,-0.021101153659621993,-0.050158089372447805,-0.041931890881543664,0.017890882683776716,0.02018958134149488,0.14377919419167132
IL17B,,-0.0032971599294369445,,,,0.005989385038733262,,-0.019327725758411612,-0.0799405169430288,0.024793349940630056,,0.024967762722151052,0.09909419462912739,-0.003743559941686933
MMP1,,,-0.01920660932200894,,,-0.12522078471300574,,0.10481575992046589,0.09948083699851198,-0.03134699076822189,,-0.012796411820130773,0.03129680611855936,0.0036330647099427392
MATN1,,-0.02363371706408894,-0.018291401695484728,,,-0.02422257829725539,-0.0007585342963795222,,,-0.020501131187231042,-0.02245146558293177,-0.01821227863533342,-0.036932371017414804,0.01892676109735528
ADAM28,-0.015885874136887797,-0.012706485733772512,-0.019687846814132257,0.054393871387520526,0.0179747311529035,0.02893825022516183,-0.004919632454748138,-0.030737722285650304,-0.05776922434223053,-0.009857293629989914,-0.001446979615366891,-0.004550856859137304,0.0018889542054763109,0.04267126358133527
TCN2,-0.02491535314096925,0.09346777901692939,0.05038532679643244,0.010434185628586893,-0.020561588406669027,0.01606551376655312,0.022913277136438058,0.04137277599887069,0.1115842154596291,0.02827159549185578,-0.0033896908214321357,0.00261102432471635,0.017809545263203344,0.04658944729759397
THPO,,,0.03404135637833388,0.08554963231028391,0.03411855242877177,,-0.01922018886559669,,0.015423149540901328,,,-0.015798308163063705,-0.018836688130292874,0.04541321127653041
CUBN,0.08848497422778596,0.021419234993749144,0.03149288303421825,-0.009537604769103848,0.06267921974724164,0.003158838027038072,0.025179307774111655,0.1058152518839273,-0.009447242482404961,0.08496540518798086,-0.052507773107102806,-0.032153913856058994,0.10996960549066698,-0.006665287278466515
TIMP3,0.03962529426931344,0.05407713333427197,0.012262343989870722,0.039076949543815735,0.017179031600520162,-0.017623496975787425,0.03722864431397005,-0.07499003502816161,0.16631922532091326,0.006933744932836096,-0.0036980899105739065,0.07440380520944147,0.02364374085151559,0.016848535586400447
PIGF,0.1127894258320464,-0.02546354569459896,-0.008290800295625048,0.0031816834115190994,-0.014558035094655116,0.08395256528748168,-0.024492985536446608,0.07482944080245016,0.10688525125098174,0.027599872160040655,0.06766364524270854,0.03165838813675249,0.1314222644107076,0.0913930762653441
CRH,,,0.06823240386560177,-0.014991803833092494,-0.008894846880335018,,-0.02628826791285608,,,0.017610671909234443,-0.02413761223343321,-0.016263802885260647,0.037725983782652926,0.0301081522280122
BDNF,,-0.03043759242360095,0.0014379350933551444,-0.024375972182944416,-0.019657830119233926,0.00486191210675694,-0.021646869118502166,0.019944554686241806,0.06671809895838,0.03246308826326183,0.08360099501422005,0.012749678944524818,0.09026943635951355,0.20031316959064646
CCL5,-0.08616820994779796,0.009550552723539727,-0.019117495643067802,0.060828087976609414,0.021766954233345487,0.037065160251760244,0.025196231470426357,0.0684294914546155,0.01599098559710977,-0.02250806692178287,-0.04508276807764243,0.015380247148352278,0.04944014388642224,0.01196276020042723
GAD1,0.07234948434804082,0.00927956797435173,-0.021907303082836088,-0.01407645755063615,-0.04573402615799659,-0.03628816386632597,-0.059695786386315015,-0.001907244405705524,0.13882405112965837,0.04504155286802356,-0.02810456934029906,0.06714371436411068,0.054705261574186065,-0.05911411640497104
COL14A1,-0.032960441770691344,0.06507784217816781,-0.011581951644518222,0.08331888792909324,-0.015828443966639565,-0.06400693790043088,0.021074260442058974,-0.05848651502648097,0.11078999388369022,0.037419299244959285,-0.011311446237440332,0.12492942352613723,-0.05007011986116029,0.06123031132592641
HLA-A,0.10105800816414726,0.11492155580211988,-0.10039912968115834,-0.05073392196494906,0.04745190005954441,-0.0663967280160808,0.060804098478395525,-0.0758887444617757,0.07966246476929602,-0.08578371496319223,0.05845616654523456,-0.02229958849429742,0.06699985992090708,0.007144733112413682
CD5L,-0.0657689319106205,,-0.016322184705707548,,,,,,,,,,,
FGF18,,,-0.014768627021328007,-0.011910876033234735,,-0.025151056266534067,,,,-0.029687693684868163,,-0.022113110189695872,0.040841831932451014,0.1255845213472211
ADM,0.00332951877606261,-0.13663970553357305,-0.060430011715570615,-0.044132430249546876,0.014948832249376664,-0.10169952705778432,0.05098659434421204,0.13648567002287948,-0.09135681201541944,-0.06115530920722049,-0.032973724068391795,-0.04133082131604323,0.031745124134190415,0.13178764900009085
CCL15,,,0.05110058964742194,,-0.03447780443537038,,,-0.012768581149886375,,,,,0.03821650059963411,
GNAI2,-0.013998835249272427,0.12429736145787933,0.03292897353483341,-0.009067349780656615,0.008045585611553658,-0.04521054925687847,0.06099181043659294,-0.013109591744090435,0.02098731402219914,-0.02760461491964464,-0.02910700266454988,-0.009543092254862964,-0.007749633498338593,-0.018264184777519146
HDC,,,,,-0.014710804067832785,,,,,,,,0.06303123859958706,0.04911519209005273
COL11A1,-0.043322716809114,,0.0017630812551161694,0.04908774309461609,-0.02675797698390197,-0.03208339867804918,0.04355018785925755,0.04851105894050778,-0.0016403949340055742,-0.005799978788946617,0.020663993718428923,0.04210311243970477,0.010063830466286497,0.11899496382909613
NUCB2,-0.059584335108028665,0.06663894560090386,-0.008542641415738463,0.006875482689499055,-0.008733620599055886,0.045594347602674265,0.03709591960779925,0.0458509112658644,-0.05240080666032832,-0.0241647356435051,0.0042946584297212514,-0.023093952382376937,0.01455882579854009,-0.10169362111153599
FGF16,,,,,,,,,,,,,,-0.030782131170521688
CXCL1,,0.08027256687341987,0.03594407888603833,-0.010483938064968137,-0.010996578177265006,0.13808163724580463,-0.0006752483442748904,-0.0005544217734929053,-0.12914494571699336,-0.0396311712718324,0.08724461533783119,-0.036502048393139946,0.06408436772921215,0.029307697685294544
VCAN,0.06276896038883775,0.08161906264138977,-0.06875036307825523,0.00948867737906194,0.022085443908615353,0.07886016793748817,0.029395621648240628,-0.18746749127226395,-0.019742871404837724,-0.0048155039280200086,-0.028249502862710777,-0.047008988482905086,-0.05690411492860535,-0.03455004684502218
MMP7,,0.05231417405769308,-0.0004454300406712435,-0.023679631765760687,-0.0212430067786388,0.005289604646407978,0.017345206150564806,0.20705205476465868,-0.001289815716630012,-0.05150097958274088,,0.027487612283601772,-0.03310389214824009,-0.0581070573911065
PTPN6,-0.013897587807924066,0.06715430019140452,0.02297499707576077,0.006194634321553007,-0.0030049170325021535,0.021519546962259203,0.025566319470202478,0.02102231493875171,0.06193907559838645,0.055766575506809614,-0.028896626840208037,-0.04951493047077347,0.037007441512071144,0.10665158195107659
PTGS2,0.004347417424846911,-0.01391764464800069,0.028054409806545215,-0.03527765337925888,-0.023452348242537748,0.016556611439748816,0.0016970312928800612,0.05113647046382937,-0.08481053304673397,-0.01476987770424974,0.04866659169646158,-0.00822537411942224,0.09868376719361625,0.11564225246118846
XCL1,0.0529262751718967,,-0.017886195049220798,-0.01295945939417347,,0.12776287190964583,,,,,,,,0.038083762717325234
CD58,0.034947884085505275,0.048724252412277645,0.060487621862730136,-0.006151395709924801,0.02762160340336413,0.10876002049866532,0.02460636777178822,0.11727722724372029,0.03634961243954636,0.0808335050755072,-0.037392012891004675,0.016494152114311888,0.03313399984699386,0.06427410873860995
TNFSF14,-0.010624607334135045,-0.05904898812562693,0.019739064605112877,0.018796953903092814,0.04223267241822838,,,-0.02678227877036787,-0.05126930454605312,-0.03236574754680302,-0.0027231223410740754,0.11966728219817613,0.045537711328695656,-0.04619401436520523
CNTN4,,0.027391348039374833,-0.019915138605929823,-0.010457178081676528,-0.019243371690823987,,0.01761869624100465,0.04595521719533386,,0.09893796117226478,-0.010110862375614633,0.09173219511415642,0.04528553439868082,-0.08856969759813443
NTF4,,,,-0.01639314860858547,,,,,,,,,,
INSL3,,,-0.016022729705372673,-0.01191087369698592,,,,,,-0.01878682413923818,,-0.018477345312744618,-0.03606135528267009,
BTLA,,,,0.011973678451400977,-0.013716322053645128,,,,,,,,0.015212718733606318,
MFNG,-0.031184238680889244,0.1114747173223624,-0.006269872616184861,0.008771867121129442,-0.03776265540157538,0.07156504032329213,0.039934665008040965,0.020170621150012863,0.040526819344905124,0.042759948289019085,0.05294770994413446,0.017056706023008444,0.02596354669843255,0.008437345258652428
ICAM1,0.021784711553237357,0.061880665097022634,-0.016139136013079,-0.011151748401747102,0.022030551392420397,0.038559556462540674,0.07333164428232512,0.10948881453947173,0.007743168900013501,-0.05596169913114107,-0.017705120320712996,0.027891331611304238,0.038268703663852655,0.050606178163535236
PROS1,-0.022937538838108205,0.01958477017930095,0.023192636882156885,-0.031026506212675078,0.018085678583563032,0.03973154948975055,0.005408115876247056,0.07529164857811727,0.020418989168732162,-0.021533582510705487,0.07684638210262747,0.09738170743094386,-0.014397633891438982,0.032286705741899666
CLCF1,-0.06149014238577464,0.015102927860001822,0.0026303145750122105,-0.019006754621761643,-0.029334585794787614,0.014819446187074684,0.052483934766256894,0.1174242890221112,0.10727336975432523,0.01134151150952523,0.06618154120365835,-0.0029967599849366256,0.058926088574282394,0.13313382991905737
PSAP,-0.1324707552366939,-0.05226767349031897,0.03863542075573944,-0.03587465557928002,-0.03126322555373065,-0.012767819417625824,-0.05232781356678211,-0.035504211248575515,0.006616343848945418,-0.00517277054768755,0.05149451197122436,0.034477533776916286,-0.007189004292175045,-0.17989357925378985
EFEMP1,-0.12364748982065946,0.039022403103796295,0.002306832158205073,0.01767716382963002,-0.024518702201608154,0.015272441131687929,0.08078483972299005,0.07716899159832628,-0.0025013446561041857,-0.0028962391753529636,-0.03450732016171157,0.06359227748087622,-0.06781674297613825,0.10009551408806797
C1QTNF1,0.133535138629345,0.016971736562305842,-0.030610994969152518,-0.02510780091630294,0.011368739476337835,-0.0924258903125266,0.015348933610850182,0.11615097168598652,-0.04791348086861672,-0.04178746116382429,0.035701949851083985,0.023165711600986672,0.05795975976568468,0.13051558411718295
ALB,0.05842548327507739,0.06364456447431255,-0.024771558236431356,-0.021146055760221168,-0.012199238543757889,-0.02292965078899414,0.032805066230368524,-0.033326169250927365,0.02848124280791137,0.045250701312970404,0.0957249991655295,-0.01791020022323422,-0.029516664259790347,-0.019862382909072086
CCL13,,,,,,0.028599818572468624,,,,,,-0.020726182288467714,,
EFNA3,0.09261655880560045,-0.06290950692215942,-0.007633030935134298,0.02163908592320794,-0.004995721020461862,-0.002036978413731355,-0.003383360518773533,0.05141454801235345,0.043970251529099405,0.012457644303877812,0.07247612875721937,0.02657536898049969,0.12287683937057117,0.031981044362441785
DRAXIN,0.02297004648443386,0.0793325223595961,0.0076009981867161056,0.07398448232153461,-0.009795389911592572,0.0525998017386481,0.02816909658634451,0.06985974888826327,0.007394801792249886,-0.036021781860163804,0.02468860496583574,-0.058708958216167034,0.0409940403747867,0.05211948335128814
RAET1L,,,0.014561760875845582,,-0.011732183884606572,,,,,-0.019018324880614,,0.046558292634587606,,
NPTX2,0.037177748480485724,0.05947360059106269,0.06175209145903925,0.009747649290436481,-0.05501082567224131,0.11051808589315462,0.037850465530371635,0.0343321952274005,-0.08249167141883329,0.02260062671453781,0.0688272884033356,0.007008802794792743,0.023390696987007183,-0.027977370745467824
FGF11,0.10760191707925405,0.026285865077181156,-0.02499555327103181,-0.0340272825963727,-0.022202199250463656,-0.06016447339006361,0.020226039482104864,0.12759955820687763,-0.0947511515621128,-0.033204473130942366,-0.03226215093160836,-0.01086881971058516,0.05953448224510385,0.12040421094561599
CD59,-0.0781507544253107,0.09777029009442939,0.1024224383740355,-0.031345123554539445,0.003075715950494846,0.02077071985598938,-0.011282040439518453,0.03455486342806109,0.138931538163439,-0.020403512420262223,-0.016568026037815153,0.0692760290348513,-0.026030755978499017,-0.07023565469540825
COL9A2,8.800128932354245e-05,0.14091149128500513,-0.01840809003687484,0.042006922352639815,0.04805406443806019,0.04411428926230639,-0.01350444842467459,0.08561872705202589,0.14334107572742463,0.06992098593338425,-0.03403390739059814,-0.03533984540332479,0.02233424249420915,0.11544006845225895
DLL3,-0.03153353012333302,0.0924922125379531,0.029437749301148456,0.04055181920183787,-0.020519001775187194,0.03671372549580804,-0.031039412164992543,-0.049998841000415,0.04518488112216806,0.062238719701938075,-0.1020596531961266,-0.029228664523338003,0.00937104850164059,0.035559807588085746
FGF5,,,,,,0.02512132948090615,,,,,,,-0.06298451014714926,0.07808533319885062
LIN7C,0.03864258923304241,0.06599230870666749,-0.01638388644593379,0.049392886577140305,0.015328296881396877,-0.008121637367310313,0.005480429440500956,-0.03284313893422573,0.009246931113357258,0.05809099574771233,-0.010765158105627793,-0.027020595194142447,0.06188937185553962,-0.05840763110603768
GDF7,0.024333954045665445,-0.03971688971782019,-0.029435322953104377,-0.02125247606433559,-0.010740762849846175,,,,,0.009019976746465305,-0.02321090078444455,-0.015021003226184241,0.008037265945804537,-0.03699731548079647
PSPN,0.0850590837766715,-0.016723481106684812,0.033457715017713364,0.03154254326999289,0.026432404330489535,0.0358653169981316,-0.04743655025728027,0.1635696350506331,0.023327308846171166,-0.010053027250968127,0.05103047189430914,-2.4364673271941886e-05,0.051104404182230966,0.05091829332965215
ANGPT1,0.04853750631674218,0.03735030562646782,0.036550621709453834,-0.009844106016663742,-0.011435856012137787,0.0037106386385766547,-0.03046049829731871,0.11483690877448743,0.028885494404798484,0.06792094518947057,0.04272595717767595,0.04577684703669585,0.07765506295190987,-0.06379279474827373
PNOC,-0.03939331705156792,-0.009211600497745939,0.01541887478495527,-0.03938988009569815,-0.018267275137272197,-0.02292965078899414,-0.03803031633829657,,,-0.01733714376683557,,-0.01780801283064387,-0.03721866636817179,-0.10520776307095366
L1CAM,-0.013668397449716502,-0.018536386797231484,0.014392490731931903,0.004502339588362945,-0.03163162457147378,0.025402691706935668,-0.06766590603379438,-0.008682648365083133,-0.004997568070875021,-0.04334251516432729,-0.03584125216347052,-0.03897776114419857,-0.04529689402992826,-0.11550411408058159
APOA1,0.08692643207699907,-0.05536455136869587,0.07767936954257466,0.013240749743718113,0.015902153943012014,0.052488545041931206,-0.047361421873031155,0.049210869589667215,0.020284705586684718,0.032855698291266784,0.07040807689230502,0.018772986124487405,0.12847075881536593,0.0829092509287331
PSEN1,-0.06479853604801918,0.009095254266623064,0.044310874785443675,-0.05684469756890753,-0.018501275554302105,-0.040392956384842145,-0.021592010962770143,-0.01587969527050439,0.07017858961973246,0.025700687912053394,-0.028808718257128565,0.028395542308459434,0.0059675990631987775,0.07402612193510316
CALM2,-0.05025758523759563,0.04562457173413428,0.07070906826452529,0.05903905923153483,-0.0707283065398608,0.05626876912347422,-0.04018013776213503,-0.0394864935205402,0.07540018549601488,0.06587238795951317,0.03730119456202748,-0.047737477276872796,0.132971290659107,-0.10954634923228157
CLEC2B,-0.052231254961946645,-0.07297747771089887,0.016006181880339303,0.0057532246494361,0.04071992560724026,0.03510405394209164,0.0015407414158028156,0.05554647325791146,-0.06938079051737922,0.008251656337990484,0.00667724433425832,0.06369775926251905,0.054358638942412475,0.02041550399424102
NTNG1,0.04829417223389988,-0.030368388804979895,0.023073281394746997,0.021698965241885602,0.07072046202464201,-0.016714213437470034,-0.008345876018673702,0.004029230852015014,-0.028868650514441145,0.04233479178296582,0.07788860163410453,0.03976060715740144,0.09478804998904018,-0.003971409820051701
LRIG1,0.008093019849091677,0.13717417251221461,0.07483206137014767,0.034135191458228714,0.057374580919660675,-0.06686924561326385,0.00975497690422526,-0.057102510962487606,0.1129673850868593,0.07202660220338122,0.04435776584306324,0.022259519092718116,0.10485735616866156,-0.0233583767974076
CPAMD8,-0.0306169281829496,,0.04426896872717213,-0.014088438255542882,-0.019880263917998867,,-0.005911141165806613,0.006871910709629026,,-0.01831559178170142,-0.04501335539743519,,0.017348196924753003,-0.03386061247027523
GHRL,0.04558911769347868,,0.0005903506483661717,0.013827963790716833,-0.009795389911592572,,-0.024530164331056613,-0.08015647827981716,0.037500778543368044,,0.000663088223984795,0.05142641904765405,-0.025384140323937345,-0.02984848221371163
NPY,0.022235403748796567,-0.018067251412658827,0.03577153713834564,-0.02806015468738004,-0.07081075004193464,,0.008117841560756206,-0.04507010326003824,0.027970980957509786,-0.01564777034966187,-0.05418137083095144,-0.05823137718498904,0.040166177378772684,-0.028764581273817293
MMP2,0.01035519020208009,0.09560015599708789,0.07859287769449778,0.0017679715869099416,0.016758656319055817,-0.12874981239264785,0.04524703618184018,0.12888663697943495,0.14388188469986657,0.05305958216646205,0.06483525154451579,-0.016759226147195258,0.024229078866366667,0.1366037992559127
LHB,,,,0.15247168770256284,,,,,,,,,,
PPY,,,-0.021046886038689334,-0.021358431810127466,,-0.021208904493499752,,,,0.024980574695158644,,0.014207081181305366,0.024932435534556402,0.1579538588639927
ALKAL2,-0.03520091138072905,0.0027514135789353444,0.06597361207157229,-0.01209170229342293,-0.02604480210098774,-0.0540725569559576,-0.044669533215930333,-0.018184390654693877,0.04850357370131004,0.007572525844108574,-0.014723064862251497,0.06585512461940111,0.052171437406827746,-0.017845735971934635
CSF1,0.014777401449066033,-0.001485573760080467,-0.00298171333004907,-0.014996341751281434,0.06451814226125956,0.07862355077969668,0.06909268005092709,0.032530064887122755,-0.01580453597062764,0.01715956218939383,0.09104808585416417,-0.05695808661495281,0.07842973628890947,0.15559864694425424
SEMA4C,-0.03562587521351774,-0.0037696459520523444,0.02652602951819336,-0.002786831753025998,-0.040636805323145085,0.06515863532572015,0.017289682908757174,0.1249266353786896,0.15024886162939796,0.0411339861789553,-0.05525156979270631,0.03347825747730579,0.038652792119003285,0.033128973450017266
BMP8A,,,,,,,,,,,,,-0.005202938547111756,
ICAM2,0.13841695142386173,0.08663760074433113,0.08281122340849878,-0.027151052909967437,0.13639044116887195,0.09287841011050409,0.02751420794534266,0.06327173907692515,0.03424379723787581,0.003979185872456145,-0.004996665248967079,-0.05142706808807881,0.0430420376635789,-0.1076507336072009
SYTL3,-0.01302108767529392,-0.024011721990395016,-0.01952111726782482,-0.019980294341258243,0.04525715413874971,-0.012119120499266,0.02345094511069026,0.023611612664635174,-0.06782058301295071,0.019735918459565835,0.004527501715975373,0.15089304527543868,0.008819264370047045,-0.007328668702292805
IL1A,0.1297110137859504,0.02114117646849378,0.051432393501849465,-0.0362980148989195,0.006975583022877572,,-0.036941156878053744,0.007863519004357116,0.014567272395262842,-0.042955808456606265,0.03333405820999248,-0.023959269704389816,-0.02138576266072418,0.1480300270188025
HLA-G,,-0.012369909560164013,-0.019206605253504944,-0.01295945822382544,,,,,-0.10059056712874508,0.0371640521620678,,-0.02724275047729743,,
PGF,0.07384537756956962,-0.037221624618197786,0.08169915823218703,0.023946962057404923,0.015494050324496057,0.1397381587244927,0.03780545497606547,0.016367751672886982,0.14897370023573164,0.053067129243814626,0.05268762554458074,0.011007608296501652,0.030426224269206496,-0.08725227045267307
LGALS8,-0.01400959339948555,0.046825516092062376,-0.03918264131357941,-0.004489114740779599,0.00824577266228444,-0.027149103941974003,0.02468876791313897,0.06339102210401995,0.018598700125641923,-0.017378360397625223,0.043917029561537986,-0.040772896068311394,0.028645824733395626,-0.027281008097238633
DKK3,-0.04993029407472924,0.07475740151189585,0.09183447847774008,0.012879372253107408,-0.025001094577722406,0.013048462096308392,-0.05880671315806593,-0.023548562349503796,0.0946420428068539,0.0084498941223062,0.1097667246567602,-0.005625214949687524,-0.02156058911089977,-0.2074728958553365
COL16A1,0.06690584934047634,0.09861542067926422,0.11253406171218881,-0.005271346443749968,0.043407999451313115,0.09330534958228537,0.002524845115253201,-0.020186757380565433,0.059933312808831685,0.08700666226712328,0.07396631442385629,-0.03586144502922244,0.04811812028802676,0.07509833488048899
TPH1,-0.05703773550391621,0.027966874243552646,0.08062636596977639,-0.023582867214320676,,,0.03580164838541085,,-0.03863785615394072,-0.017115967446372646,-0.043560095127916726,-0.02479751132445928,0.04807201473554014,0.08325628179483559
TNC,0.023482119379504764,0.0018495229275854142,0.007717517160123271,-0.011796729554150715,0.04074007178490173,-0.07057256416247142,0.061623382083827984,-0.0037909077620722023,-0.06568850508780771,-0.05499836444522625,0.04207619302307318,0.042184290780032364,-0.032189865868528886,0.031472199119731266
TNFSF9,-0.030616913651657342,-0.001966967270917895,0.02985295684885894,-0.021252477493901214,-0.01636125934800728,-0.02644596778377549,-0.03924394882676094,,,0.0012456541387060715,0.10056541293865894,0.1234863805228069,-0.04176648490691508,0.010460388878558345
C4A,,,,-0.014546756404215374,,-0.010089532678579696,-0.020332725207589008,,0.042585453894832814,,0.019052275341382326,-0.015179424432607919,0.07798826553309436,
CNTN2,-0.13835400250736593,0.038286337821242064,0.006862270996372686,-0.00725249638414773,-0.055409552777936646,0.06119905208003408,-0.03119777091588767,-0.07959383820296702,0.049351621843874705,0.05743988970252897,-0.09368741294406728,0.03465703326353588,0.10364776098287554,-0.15727733546322478
F7,,,-0.013758077061263602,,,-0.022929654006596214,,,,,,-0.015021004678678548,,0.04851147379240036
LUM,0.04870671517937047,0.014928679758263914,0.08988704660629211,0.04509152925967213,0.027985213594994295,-0.1058815951291623,0.032804879293707095,0.03712084163756946,0.11881933551753424,0.046410777523097385,0.0707328881276267,0.03851715684306149,-0.04788565895024373,-0.05398769343096249
IZUMO1,-0.012529223495941351,,,,,,,,,,,,,
BTC,,,-0.012481856852328648,0.03016996045271129,0.02596219004389811,,,,,0.03222703495585568,0.04915453507069818,0.1646266805916797,0.05761774691001959,-0.02898406623609755
APOC1,-0.14761873080794705,-0.11316587599990019,0.07802409693435511,-0.00438917213272135,0.024583860205901732,0.1023465414037428,0.023925377530272827,0.06482344466672499,-0.08914812641035384,-0.00011423439465199089,0.0728346041771137,0.072292057788394,-0.027709530441263692,0.12401563323016854
PKM,-0.00865256619147885,-0.05341390161421353,-0.03463531476210988,0.02693398090125624,-0.1107731136130022,-0.06093436115420197,0.035614406864634546,0.025774504136729225,-0.13529115682386247,-0.08361376279880743,0.0635796021462111,0.06346783507232938,0.01894730156787484,0.029133706284385018
TNF,,0.06574716926343921,-0.03210399941895362,-0.0321142162341636,0.06325639096886043,-0.009377381889307318,-0.0035987740324166513,0.0075100429301089506,0.03595587007902384,-0.019018330067866393,,,0.0842022558703312,-0.0023549675047213237
GNAS,0.08824753886578139,0.07863415933570858,-0.0483553390551019,0.025042416010689423,-0.047770339741784046,-0.13665391353213,0.0315851648669767,0.1586357302680365,-0.09849008666145619,-0.020434283016793994,0.09320088396675402,0.024190453753677732,0.059554583217686065,-0.07423086860881174
BMP8B,-0.048443972438087304,-0.006724556025702004,0.041231196526879205,-0.018787876234179626,-0.00950876013106114,0.020742234573356992,-0.002810055103526948,0.11765929824881924,0.029673112276211357,-0.02772748794676169,-0.009619380842191112,0.013170204460782386,0.00228170988694771,-0.018614557580603232
LIPH,,0.032647244510807145,-0.014102522619150171,-0.018428831345533078,,,,,0.09795086078168638,-0.021203801854553957,,0.09069571857732696,0.08583206911782827,0.09261912364300254
CCL28,,-0.03971685485480385,-0.019836952317053257,,-0.011246855389042652,,0.018098483789664766,,-0.04936684726859051,,-0.021141464255162536,,0.0928956165552897,-0.017573076967208404
PTPN11,0.011331624180074234,-0.04284611587490633,-0.04311481583949446,-0.023890603139292067,0.00993791999300011,0.011265213013627623,-0.033932219287372424,-0.01996346265927856,0.01970933232920144,-0.03980482396919248,-0.08677420202442095,0.012386996544326954,-0.03186539448522528,-0.10663018896327216
ADAM12,-0.004651346374135259,0.1258303877604908,0.02244766843796159,-0.004613010383897668,-0.010869386567804444,0.08866159558485977,0.015716509454214,0.0729639812579749,0.006914710093553443,-0.004811160658308025,0.0032468647953139227,-0.05161597587463847,0.009327675024749873,0.028043054183136854
EPO,,-0.015049190133207532,0.052828224748026426,-0.018787876760259944,,-0.02084852622070138,-0.023130659281172295,,,-0.022021764667951565,,-0.014371076930025106,-0.026726911330954017,
EDN3,0.15246127638973564,-0.00807434806306013,0.004568925231909642,-0.02338829512930038,0.07657141458727769,,-0.023369333261307485,,,-0.003062858405104788,-0.032344279205504034,0.005400964298358835,0.04274462021573835,0.05508358844066935
CCL22,,,,,,,,,,-0.00039025770614182874,-0.02624300633396651,-0.012609994394499852,0.030307957020563242,
