,MGH258,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
WNT2B,0.042757638181026784,-0.04258252649377373,-0.0750451933833994,0.05244047113360359,-0.009923156804515021,0.05419482123352868,0.01231037533010273,-0.037256003656388696,-0.03312013748909685,-0.001648665571355986,0.024639978213447464,-0.05722833659317317,-0.09127205633185417
AMH,,,,-0.006077632568139452,0.006770819843267381,0.018183677570513868,0.043490852082593276,-0.09275181190463692,-0.03715088560463672,,0.015204861164762093,0.09029848411621325,
GDF10,,-0.01775683244656034,-0.11584920171341156,-0.02900068957391134,,0.020111897316360927,0.0456842164320259,0.010574159409781306,-0.04664390394090469,-0.048963120687481064,-0.0031387087091951046,-0.04382838341209693,0.013177233348782371
EFNB3,-0.04509997837024157,0.02955949834194789,-0.04520108214620961,0.07980959760752919,0.03167656550555702,0.018321204901624973,0.02380967466278916,0.050978391172207,-0.08687850755773029,-0.03357714323421994,0.10270320908543425,0.04159781334051904,0.12096098111803122
LTB,-0.034475938875398154,-0.009305028398784424,-0.05034196954364507,0.05491507099382622,-0.03347689064645845,0.039766904761301146,-0.008014085670140668,-0.016879069914419936,-0.020111721796671873,,-0.03286789757657581,0.11013958680030447,0.04095958096995109
ANGPT2,-0.030265220649350104,-0.028728440980239817,-0.11612450017947046,-0.0001616225111593518,0.07936868104338002,0.07058831081017204,0.0600295155558071,-0.08926417630218571,-0.0323047126898318,-0.12504657615360185,-0.003631221736671251,-0.022878136779614297,0.058261686613865146
NRTN,,,,,0.07002180799116688,,,0.01285064268795091,0.00022839219030384818,,,,0.0615767383367016
ADAM17,0.020048689079082853,0.048675109644403844,0.06787319931202779,-0.06011155883407362,0.0760800278671729,0.019015633291504692,-0.014680163301530547,-0.09699680228343183,0.04918087311583055,-0.15152764578210645,0.1626001425053281,0.008205905061334211,-0.020245959523288865
LRPAP1,0.022882056787472946,-0.05120000227435729,0.027156309034816202,-0.02026319936154572,-0.023310264313396167,0.047406926010202764,0.025586604069243842,-0.06452257952227884,-0.1435428617710716,-0.18959496151463398,-0.02083594885578111,0.07486504714693745,-0.024683957645338067
NID1,-0.06477743464198173,-0.007310097883033104,-0.08904862492938916,0.08292660643238821,0.01298962743881057,0.10983849777763267,0.06977750177352667,-0.05110855560967717,0.08154491626506004,-0.053137305510130003,-0.010850847543534908,0.03250596730151097,-0.004608263223341039
MST1,0.004039998618725668,-0.04688884776231079,-0.0654267009431146,0.09124274360892348,0.022821735751946542,0.10374255964221192,0.002917097544466476,0.008011638627212768,-0.0683593032428236,-0.13451654620724987,-0.0016691603812405604,-0.07146910142236194,-0.05617763627822013
IL13,,,-0.02558472033549678,,,,,,,,,,
DCN,-0.011712536336813704,-0.09215925465928333,-0.0991274939498516,0.03035480698675597,0.017169653309938592,0.03370972376777795,0.08605346642183341,-0.10392515778560146,0.003862556849073781,0.07080035307754674,-0.09067415409726504,-0.02317988696368375,0.024746863303229016
IGFL2,,,,,,,-0.059849223090631724,,,,0.0779790392107094,,0.09782844169962565
COL7A1,-0.024251412447210838,0.044748850554033756,-0.06488699629686495,-0.08662992546876745,0.02715452924754744,0.09749636393335037,0.12855569029634625,-0.027446700232709953,-0.09730582286117521,-0.047429895919152296,-0.030387768814758125,-0.020586900279316006,-0.08662521716660389
CALR,0.0016531546400271211,-0.03185458656819102,-0.11907614806291225,0.039465822265160176,0.09362896437526094,0.04981998612526191,0.03744912993571591,-0.031246504613416243,0.014407357129136522,-0.05738148809410861,0.0006488172799891889,0.016517589406435204,-0.05105746896340706
PIGA,-0.03514777422434518,0.039264794357091085,-0.07486774104310447,-0.02655594121150642,0.04893189493828633,0.07487362537266297,0.06553258175712752,-0.038589115462323575,-0.07063511796507996,-0.024241239769892117,0.04748054235218389,-0.005629875744498421,-0.08551273477485391
CD200,-0.012588146748905507,0.04410524273898162,-0.048672351132726804,-0.01815492780408838,0.013156536335847775,-0.06614714078359207,0.016410681686140318,0.025106020901260396,-0.05647616299032229,-0.038199852089779184,0.0095720859054728,0.02511748415450984,0.048573835141172736
GRP,,-0.004436183710234288,,,,,0.02157363614191397,-0.04668378769476314,-0.04404889358833454,,-0.008529518454395537,0.06673768885887568,
CDH1,-0.035001448396088056,0.02765501466870445,0.006116776632198621,-0.032589250954183496,0.04713208281956368,0.03248901075741705,-0.021495875617781452,-0.028747380768055348,0.017422108052370888,-0.0879953588435919,0.012418890530854793,-0.04088936226173382,-0.10532219968881
LPL,0.002766582696059501,-0.002530418089631157,-0.058318164072653375,-0.060676468641101156,-0.08781650507794493,0.054092072015962854,0.0019522422441660392,-0.06697578536231451,0.042020424766492204,-0.09197719238393427,-0.009763988450844049,-0.06654744267111211,-0.2100064096681262
SEMA5A,-0.0972649469256088,-0.012842063414015597,-0.1315734224249638,-0.04490021886197063,0.11470098024308074,-0.07751897770688225,0.03259897868569422,-0.013476291090316691,-0.11714440468840971,-0.09958925010644067,-0.007914204722454988,-0.04507664849941405,-0.10371140609378579
SEMA7A,0.007657394343300718,0.031100836397584243,-0.06412928655281001,-0.060326168131246465,0.026902394555770814,0.057875595193835776,0.07525848378354652,0.05386089308008627,-0.07532504174518186,0.05451685508659779,0.023479875176142653,0.08936499225814498,-0.09218632796184788
SEMA4G,0.023068601743671424,-0.0010348226391811832,-0.03247717817409582,0.029396779115239698,-0.017129691245682515,0.06038455265200546,0.03502573218567532,-0.03278189039821688,-0.06646901799441014,-0.07154646188908051,-0.004981792081442919,0.05822150177591135,-0.040968920164044506
SEMA3B,0.13108772672162886,-0.049789344108254675,-0.0628325337528071,-0.11851192636502378,-0.12127685356874977,0.08151319592845932,0.07315507221052195,0.04461021660267701,0.08789567216193211,-0.15938483681251794,-0.035420464552483294,0.06771808954629038,-0.2211486031917739
RPH3A,-0.1155431820302585,0.02382067362279738,-0.046614310972464004,,0.004350994942574841,0.07389838522380687,0.04149385100502751,-0.045647442232435914,-0.0658217896184006,0.1437194859500925,0.023835058501164297,0.10010858954397818,0.15942739811181736
JAG2,-0.08569288183040616,-0.11452123597204493,-0.1315141703035138,-0.01846131065647558,0.02335792349089723,0.06886099752344306,0.016480766803988446,-0.01762410743332794,-0.1460101279574334,-0.09895538419423021,-0.03467906057859414,0.033019244318790546,0.16041341643018617
CGN,-0.003107204119469393,0.03168334423683417,-0.024478108491316028,0.047973847274382496,0.030670819708203963,0.008709633197936002,0.0611227701105215,-0.052350138989610585,0.047853378268801205,-0.03977280356843458,0.06665555667731925,0.0342255936956984,-0.0019034990175533823
GDF15,-0.020649690901124482,-0.026806434508145235,0.02796163684753937,-0.019724014589187332,0.08179294659312887,0.04800851584814997,0.04398126359644582,-0.017418089288164868,0.14106190337605784,-0.08558548554263852,0.0267416359411053,-0.003117497714662533,
SEMA4F,-0.07140224959892638,0.006924154326256544,0.015598980748106806,0.04680585819719037,0.004824975123180415,0.03797066611388041,0.05036667584706126,-0.04802262970708094,-0.09265637721525315,0.021985472287664988,0.1181310365019694,0.04457630620877095,0.12430127584150166
NXPH1,-0.01345059907686102,0.06938294352099791,-0.024930121594772845,0.0810891080347764,0.010511895838994865,-0.03128543837352233,0.0002743099536014742,0.019413792793941325,-0.10572289575796066,-0.12530979914856274,0.06722563175767866,-0.0516385056977065,-0.029966144100162902
ARF1,-0.06011450690193233,0.018589846820243616,-0.05254409152950777,-0.060464128323860104,0.05037280075194072,0.08358193504057299,-0.046709533485226364,-0.0711108776297923,0.005975830894233983,0.06719464935908952,0.03459110694824892,0.01148144209024689,-0.03145150301312837
DSC3,,,,,,,,,,,0.014009530997919383,,
EBI3,-0.012827010678811937,0.022592426173306344,-0.06046388965416058,-0.025198708684247624,-0.03676421174910047,0.06867849742381697,0.021408672273778084,0.02664174963673674,-0.029602480025349848,-0.08473185462832461,-0.0024264066473417127,-0.010141469801122224,0.11847593013222875
TIMP1,-0.011826924135128512,-0.0584272440959557,-0.025347042144347576,-0.010431618992421428,0.00294621827629405,0.06198296212198015,0.020232540619878017,-0.035012368074679306,0.1449178851384517,-0.2173644437116354,-0.06438281540266734,-0.020014003060450918,-0.009475306863431888
SEMA3C,0.05583193406204734,0.026957134598485973,-0.06237174268572412,-0.035894889287046504,-0.010419382290998706,0.03314257282719927,0.05132756938825898,0.04636945805383757,-0.1274225559234462,-0.11373952056418601,0.03159301512599448,0.11086499072279907,-0.11113902811520449
GNRH2,,,,,,,,,,,-0.042286274335458854,,
GAS6,-0.0008785525928267314,0.0049629796935346535,0.06060794577222144,0.058941199795724916,0.025139087910798445,-0.016680134785247203,0.04976480933361901,-0.05449979202445737,-0.1368698897253386,-0.16949479310168206,-0.1141863052830311,0.05355174268802093,0.09096368372205874
MEPE,,-0.046063408586352314,,,,0.03402940512412966,-0.029681967167474326,,0.06680252836594817,,-0.021940431471339304,0.0663262026918953,0.06372393223761078
SERPINE1,0.02244101083906276,-0.001600812389546442,-0.07376118211876262,0.09675753347599114,0.1452183785786437,0.022950472133803298,0.0016836765166638784,-0.016237028362479738,0.08283828932441016,-0.10887823672372741,-0.02788565614323468,0.0027142122173179416,-0.04084038200413371
RSPO2,-0.058088929722071574,,,,,0.020213262728156,0.011719500084119696,0.027507449896854882,0.04392542842504307,-0.12521270042485996,0.0013972599260179245,0.048085557009291756,0.19507053712224787
SHBG,0.03018087028817061,0.005343514477777664,0.08062605458950955,-0.12129294896860772,0.015893139783595828,0.016099805309077387,0.010421432252947498,0.03853891332976179,-0.03999910645962497,,0.00863067033789678,0.0025526259440656275,
LGALS3BP,-0.05944244228726608,-0.06002939984166698,-0.07035708341255076,-0.0043599971666055375,0.06673684041097365,0.06818754964510464,0.045714593344507774,0.006957976223873465,0.07871316336979026,-0.3339867096932796,-0.0977136264361488,0.04969132966774092,-0.1786615692984676
LAMB1,-0.0824111368436675,-0.039507289405528716,-0.012650939010095043,0.0537154304739217,0.0777692107179743,0.05674235939888303,0.10113617084261824,-0.07306974904409286,0.030299034619254775,-0.14577022085601857,-0.03251853644052427,-0.01299808350514917,0.010068913105121861
SPTBN2,-0.047465533468623373,0.09678275210279554,0.013399946286912302,0.018692888752257077,-0.0005311100316454145,0.017962083240176185,0.017060952939826495,-0.019448496613329473,-0.0614505939200684,-0.009763598536946208,0.016362860722592663,0.06898615143635255,0.08908219236461234
COL1A2,-0.005724251514306423,-0.041157594177031125,-0.06064711941392703,0.13357642113725463,0.002949069621930697,0.05657190230325784,0.0938201989933522,-0.103450341674495,0.04439644897879668,-0.10200609259374786,-0.06717518562862607,-0.02940184444675659,-0.0757918980569008
DEFB1,,,,,,,,,,,-0.0041859536236848625,-0.07390103187020682,
CEACAM16,,,-0.042882724282405076,,,,,,,,,,
WNT11,,,,,,-0.025478854930706302,0.08351131164524106,,-0.044260202436002045,,-0.030577252293236296,-0.006963741400946118,
LGALS1,0.09856418644699928,0.021448272914441683,0.1092287866761142,0.22396479107212597,0.12300960438892687,0.03184876703734513,0.030105259860544707,0.06671758392049888,0.07807136541361666,-0.263301321870384,0.03317335086084374,-0.0030741373103816724,-0.028519565003278145
BCAN,-0.12277837414330331,0.0383001024841572,-0.11788135389412104,-0.08409931188005572,-0.039726677617700164,-0.023887999497489598,-0.015073741657907857,-0.06738870162250395,-0.20955568163339405,-0.3489725274517242,-0.06909683520685274,-0.054086805458579065,0.017616107639748118
ANOS1,-0.0585277358832768,0.09133582576894676,-0.029557661450361872,-0.10839998467757646,0.0028453601618398765,0.018175046834012058,0.006970779824923673,-0.04242396316634981,-0.10089216818382797,-0.07475055105973061,0.0671656607997625,0.07845281254963167,0.0007969090837688065
EDA,0.021992710192173963,-0.014230409779437212,0.0289250312941863,-0.021591698473604995,0.040900905493828354,0.05770789597304851,0.06860811437056917,0.10046640010837947,0.05432205385582645,0.04192668797933174,0.0001903904198480479,0.04811850514282113,0.023827364899937108
FGF22,,,,,-0.008183014001538898,0.008622990526892107,-0.01860234342734959,-0.008770045216569367,-0.012037253863763376,0.01347957911217919,0.04494189264193992,-0.012402517889126418,0.041386898213688614
SHANK1,-0.08032366124613029,,,,0.0007553197039555974,-0.012931300080740712,0.01692078540374337,,-0.12214666369723562,,-0.05208528564482308,0.06838141309949834,
NPVF,,,,,,0.03827815964645526,0.06688929913558068,,,,,,
RAET1G,,,,,,,,,,,0.03584251796285073,0.07413409616810698,
TGFB1,0.010744374404192838,-0.049451783104769734,-0.0015997353253564353,0.0223041431942913,0.026715815995405474,0.045816370701276095,0.10249885214418679,-0.04551046638937109,0.022345847483883668,-0.11431679572521565,-0.005025756400586927,-0.00868092144443552,-0.2004108718215207
MSTN,-0.07687928586130802,-0.04225434595229984,0.10404521633546097,-0.0720805954257321,-0.11834018759671146,-0.004875972719927991,0.0321189042433184,-0.005567622083151639,-0.05179174319796318,,-0.00846440491325053,-0.0627210603067686,-0.04536178145681866
WNT4,,0.05296353245854105,,,-0.06973903681010185,0.07945716213168778,0.019045479291978154,-0.04665788595563718,-0.06490389792454374,,-0.027269946891269416,-0.00017392568440622005,-0.033026051665622065
TNFSF4,-0.06803772895520274,-0.0304675745310444,0.04264576777727491,0.057468375776013325,0.11044756448631478,0.061607655138316744,-0.014360401196855485,0.012621162245551081,0.014977911334556721,,0.042734050781437855,-0.0005048201744136304,-0.08955445208419838
NTN1,0.03838133038291332,-0.049833206475788955,-0.015071608269289249,0.07753669737476847,0.07180336397687523,0.08238147820304861,0.12894094735968478,-0.050193876775462526,-0.12873866282223972,-0.20903687088030892,-0.03554633752077142,0.008396154495778609,-0.12971960280092973
CXCL12,0.03581297211450631,-0.07119514668629194,-0.07701346996393775,0.03147682970634901,-0.006903059114656267,0.02581948056573491,-0.011699852629048173,0.05332773139894688,-0.0807399555299554,0.0023302490187870474,0.025893524854221788,0.08889704095297203,0.06964545546885564
GNRH1,-0.009007409139830344,0.04008909707850116,0.014085607954685352,0.04999834148308551,0.11047515097499458,0.090203271113189,0.08507482555680683,0.08582065138216513,-0.03415629640795632,,0.03443967806694222,-0.01805621975869248,
FGF8,,,,,,-0.016328910859030536,0.00011151030263243713,,0.0078014140188786526,,,,
RIMS1,0.005083599716252502,-0.021874400033745165,,-0.011193184010811173,-0.043917243943898863,0.027216012838393432,-0.05777565576815142,-0.025383064499555297,0.05324560342027962,0.06882502583141578,0.005437969802468059,0.12467618923673067,0.06344215779464062
FGF14,-0.08393637192009584,0.015011743548270626,0.014242297697735941,0.05652399392524423,0.015480215401977615,0.011215327116117968,0.04219955108881047,0.04121762726663669,-0.11125361414072212,-0.10522885341587851,0.006250410555085687,0.011565187365264214,0.0569804012014257
IGF1,0.0005539548253824391,0.006421446338213169,0.08212192673754709,-0.07682130739202195,0.10387600506687286,0.008212221047821454,0.02826785856677182,0.034921410290617357,0.09476648506252643,-0.025495907532402554,0.08297547725087054,-0.052663835999302716,0.0364610219550284
TNFSF10,-0.021944608291719975,0.03890023372895939,-0.027308647789762074,0.03358356649543766,0.06344127129136935,-0.040559630214753783,0.01606998219928366,-0.04330146599827013,-0.09767439413771586,0.04200998936515567,0.06486543408012825,0.04547282489040106,0.05086006590966288
GDF5,-0.012432855698855508,,,,-0.03308176517469891,0.023933596279707144,0.032591672372096855,-0.00040132304095953045,-0.031742119239197744,,-0.09662735745295438,0.04596314562756839,
CHAD,,,,,,0.01138696101505215,0.022552318290231937,-0.024915496917826782,-0.0645622139566353,-0.07809557416563913,,,-0.06857402995371598
RGMA,0.00973171802958479,0.030635402799499153,-0.1389568248322334,-0.014536752753700737,0.03429029432381469,-0.028787954113627147,0.020080599049652363,-0.08166999952293387,-0.06857309390526917,-0.2616759305838535,0.07466209053761598,0.05526235023564279,0.0310854970892689
WNT16,-0.04439831898064946,,,,,,,0.007478458292568792,0.005114150345431983,,0.01678747231805457,-0.013694216260473452,
CX3CL1,0.008594582183506502,0.050258298488844444,-0.02988875453544264,-0.0227384194911195,0.08969049633431417,0.03877621605712567,-0.03177125510802866,-0.09673952506366064,-0.02788285630002051,0.09003204537128831,0.0668038182674399,-0.0022258269388947104,0.18416825635017559
FGF1,0.07353411655261437,-0.09211870749744759,-0.06731253474442554,0.034762406385877645,-0.04807338592260048,-6.534468749350633e-05,0.02700677938077478,-0.015016390036769656,-0.00022087413498373618,-0.10219678654038411,0.014854116812427171,0.09727474628469815,-0.17330727582220107
ALOX5AP,0.11401510242127218,-0.01105514084237276,0.022245289900491117,-0.030239604591094628,0.10992841696276255,0.07823706186042066,-0.016777594474693555,-0.08043477356291065,0.014461418041462051,-0.24131713505747449,-0.000926319198281911,0.03415750994464251,0.07972359492118221
IL1RN,-0.04152745458999774,,0.0674112948831729,0.06988480990593342,0.09319740338373055,0.04646270871571253,-0.06267123964834313,,0.0968553447476248,-0.09725072219766916,0.003695646889407817,-0.0319224786169648,
PCSK9,,,,,,0.028840858908763436,0.022340271794848245,,0.008976031087550554,,,,
FGF23,,,,,,,,,,,,,-0.09409250862691876
NPW,,0.008562676990132276,0.06903234670020952,0.004594202499356109,0.04856499011882759,0.04654788230229838,0.13628949398535964,-0.012037474755428273,0.10168310540829634,,0.05855062568804163,0.047640649695250795,0.015182883210509767
CXCL9,0.002268351760528366,-0.04881317781850664,,0.010480566584582978,-0.0740944229709469,,,-0.014394045784333348,,,-0.01476804640852326,0.0810083946950002,
ANGPTL4,0.036499076652096285,-0.036054977287553164,0.06782288882542861,0.1821502260630809,0.0607930696794529,0.03693129971505046,0.022505241582563888,0.035580901328156264,0.1581837625329534,0.3028029626837788,0.0064474539975099675,0.009134053531330942,-0.14090478169021436
UCN2,,,0.055527662364301573,,,-0.0332152371416729,0.029153287267607797,,0.006274275355472298,,,,
OBP2A,,-0.0171384755291985,0.03207262938052092,,,,,,,,0.010657174467881158,,
COL4A3,,,,,,,0.030345163603158802,0.12806946981332953,-0.04966885407299619,,0.07812082682552206,0.0036705960109374865,
NRG3,-0.03442880022192388,-0.01651933004056369,,0.16494370028961447,-0.03275437456818725,-0.024089722289318834,0.035751987283915515,-0.05117224028389008,-0.020283878109857552,0.053734624434942306,-0.0192143876271777,0.043558973370661176,0.13036535906727623
IL23A,,0.04113319010054864,0.03208755938081952,-0.054416287404790833,,-0.04387544033382344,-0.02241617501966712,,,,-0.006547181134242852,-0.043363828398756396,
COLQ,0.005511505120879238,0.011066875868285479,-0.04718785349718919,0.03246284565483171,-0.07795575617530463,0.05655798041127263,0.010965305379201724,0.0014269072170555548,-0.07698960535987692,,-0.00697515914381177,0.05804358509832253,0.00694828841749704
SCGB1A1,,,,,,,-0.030286062999231186,,-0.04066993310918629,,,,
TNFSF12,-0.005059522221001218,-0.001250419896393052,-0.012803466001005332,0.016829712423748817,0.05704474079824389,0.05613538080318698,-0.050459694415523657,0.008936079838882288,-0.07628296191658665,-0.16863963264078827,-0.006730797396439408,-0.022429056423023716,0.019394514529799258
DKK2,,,,,-0.04666264680646876,0.03431827904349252,,,0.024632871519650896,0.0068554611056496064,-0.02000583114794459,0.06038316037724416,
FYN,-0.07245162728724343,0.042405331170454544,-0.10636428009505094,0.08314239314939866,0.13982576181010645,-0.022188017977386242,0.0038166370451143054,-0.025274660971301082,-0.11443419629802062,-0.2209102031241006,-0.015395235273805773,0.03815464667030955,-0.07353454592665343
ACE,-0.08545904866650791,0.00442357398187735,-0.12058463900509261,0.03266548664109889,0.09979217864210016,0.021590105334322977,0.04700142577978041,-0.005731853355971676,-0.12094963336815259,,-0.041154317404638194,0.012853564513649628,-0.027805151433525337
IL18,0.05137337844413877,0.029593855400241596,0.09762562950457986,-0.025453417856266237,0.022959648980269847,0.008845258690345996,-0.01697919890611492,-0.0010191385686294263,-0.011306214482850114,-0.04335685802923942,0.0005027013529570523,0.045825405129439736,0.007699984015837504
PPBP,,,,,,0.006299286066249019,0.030463036266254923,0.038583045127550605,,,,0.05460633044250172,
CCL27,-0.019897281952074117,0.0010852551331967564,-0.022647345151653214,0.0626306594574085,-0.04284691297609956,-0.05949018536497276,0.04774279112549685,0.07549119517619492,-0.10497338529370354,,-0.010005717677153476,-0.04028613479955537,
SERPING1,0.0005728361012639402,-0.11803321217169792,0.0498025043301048,0.02157261985478239,0.04062045333329847,-0.04255424471070238,0.03407937163792426,-0.021162507986964237,0.04274121090206494,-0.2835272265196713,-0.054356108117167956,0.04953846288723258,0.06825963651193809
AZGP1,0.045162473540997165,0.08096196475188146,-0.022802861264615348,,0.03225386416932046,0.12614442550704455,0.06389236707106599,-0.06046771683705064,0.14403352784776383,-0.26034036427843965,0.09686970561115671,0.03229598036236717,-0.0019055062232716533
INHA,-0.02801707613021615,,0.077380547318216,0.08729672923723884,-0.01335254479607562,0.10135725233889784,-0.028990962237431993,0.002073801159391612,-0.032527066930071485,,-0.02099384386960288,-0.00010890538142135906,-0.030668227184943546
SEMA3G,-0.007910769559812127,0.05254604044478136,0.0036799225595267097,-0.09240749060838924,-0.0001587276517974897,,,0.0375188970039639,-0.1098348197881226,,0.025164435320643268,0.038032550964863854,
OXT,,,,,,,,,-0.008776951650822965,,,,
COL6A1,-0.013654347182273633,-0.018435691938740322,-0.07292195126772874,0.0260802162811334,0.1421894876288323,0.0747954847074089,0.06990908334097938,-0.010009233383534185,0.014992430885471775,-0.2440375091970635,-0.11263741042475166,-0.037084753642673184,0.007500870094081736
FGF17,,,,,,0.019232532897518126,-0.007628878942203617,,-0.031352139550243026,,-0.02725976867501952,0.012038633583915971,0.028707836299330113
TNFSF8,-0.0017727684175430718,0.00020030421855582795,0.07235293671985794,,,-0.01673128062900665,-0.008115205187381043,-0.052079509662658854,-0.024461222220059642,,0.028123734448644504,-0.009216593250975198,
FGF20,-0.04096751402140488,0.11208687251373392,,0.11564053220284216,0.04340389920035757,0.11849227289336604,0.01201180376061088,0.015086166162165342,0.017755973270241206,,-0.023834760150016277,-0.057085518513389166,
ICAM3,-0.06481144968449111,-0.051519045847532384,-0.009542462717075754,-0.06107852673173403,0.05619682033884182,0.021711707535960887,0.007555093637734374,-0.02304958508474559,-0.0045042855578158805,-0.07914517852293138,-0.002987137302543777,0.00805439556919408,0.03418007155911792
LAMA4,-0.08796490695542619,-0.07045404383683522,-0.06312407177372023,0.10794816825206688,0.02088331280750719,0.004531680368997434,0.06815415947865246,-0.069160404245302,0.011407159028726176,-0.12946474200397168,-0.023090187396585683,-0.03282790121985483,0.0847771719223333
DLL4,-0.045244892982942424,-0.02188124483673303,-0.054630375406135245,0.10012269968713575,0.03491603533065324,0.02298992833652351,0.03219690738550614,0.020273344982630958,-0.09853663977137851,0.06471957978391309,-0.0189994464517894,0.029196515087587104,0.041979844914841656
SEMA3A,0.03974770092439865,-0.07341651014157062,0.020369388783850046,,,0.06954934646311568,0.006671855038060388,0.018974752703749726,-0.05166546235471836,-0.05710154872248339,-0.052229286614386354,-0.010166855338828103,0.0025396473602363346
RLN2,,,0.04354369210616875,,,0.07145662145072658,,-0.02522244440452743,-0.007478673234902561,,0.030619559286452443,0.06768775119899358,
C5,-0.01771868148940831,-0.004203703874230357,-0.04718025914464934,0.06044085189828208,0.04448647835234724,0.03585845480167614,0.04461509049195857,-0.018308421067977202,-0.01500447873481243,0.07003717690045352,0.04040819741871351,0.012329558912006808,0.10513128534881168
COMP,,,,,,,,0.0883126059170676,,,0.03409908768785242,,
C1QA,0.10930162655565022,0.016167635592520723,0.01927628372689776,0.009177075959813333,0.004665882812335079,0.034197704497683286,-0.015054611164402702,-0.011296714090322207,0.0920829122710823,-0.19709557533741745,-0.07465033072268609,0.03921591681732736,-0.19553961334712056
UTS2B,-0.04260293429574341,,,0.016339202137426574,,,,,,,-0.020854544481161606,,
COL9A3,0.04407923042957754,0.07521383669610905,-0.02999708090095431,-0.07982703984245576,0.054459957327905,0.07022402842611015,0.06561373089979707,0.07282892052555844,-0.08976186127223092,-0.18907642082888207,-0.0032137889558569127,-0.053840209059712506,-0.18048925861354453
DLK1,,0.031912213265619084,-0.030191418726663376,,,,,,,,,0.09330228440886541,
HGF,0.020620205016508374,-0.03179604292740408,-0.06880156183010498,-0.054269715241235125,0.07412876448808213,0.0548638601372171,-0.01576983117637212,-0.04859023009452024,-0.03512135855640094,-0.1383431177911698,0.06324579968379548,0.04265357685938763,-0.031531175140845566
P4HB,0.04837163055119709,-0.004923682853318866,-0.04852147627637109,-0.06784123258758941,0.09374498172365259,0.0225352202998165,0.01813352599148084,-0.08176296738812862,0.15015501501622547,-0.03332455826937031,-0.021301049603207296,0.016370250917401165,-0.03845553519621161
ADCYAP1,0.042695159001042905,-0.05025074574228574,,0.01844179594769549,-0.03551191785723188,0.041114427318205596,0.04306685231653504,0.015163956838714554,-0.07607479837974127,,0.0031470205824845406,0.03554505565395395,0.11425110405821846
GREM1,0.03381514544994854,0.07457866329146637,0.024705198658202258,0.036994457014122635,-0.03040605614176206,0.013902986440229007,-0.015362503158018202,0.07673734401166406,0.0292712217935783,-0.04149696034194383,-0.001268136243096655,0.030573027354137985,-0.0983032559529828
EGF,-0.00786709937737351,0.048171717156092184,-0.047372701026189186,-0.07995825342078537,0.04774352808499814,-0.027022282401335918,0.06624140342870538,0.060766332670140435,-0.061659014205022025,,0.034003524882457066,-0.02765300016080353,0.10060409728904605
VEGFB,-0.0017710514407866822,0.025585944697360443,0.042459829867892304,0.09300244081125976,-0.03380267006586995,0.005366127456661775,0.019922958933980228,-0.004632833529467782,0.020951915411275675,-0.07971143341426269,0.013681676290547508,-0.00378492387688729,0.005493279505672745
FARP2,-0.1005855992631948,0.009130713380968483,-0.026572707718633147,0.08788164429523788,0.07936312694847089,0.03332492195634522,-0.006478402715037094,0.001577482139976109,-0.05308247225836331,-0.14204007955255157,0.10511610880549994,0.0051189839452575455,-0.09143708562663733
IHH,,,,,,0.0031488146217104234,0.0371224199116112,,0.010806687847216676,,,,
LAMA2,-0.08069651221871253,-0.04163757154828764,-0.016611042762096576,0.09522663678964777,0.08629798677132831,0.044835912003461514,0.017220123898512487,-0.09678208518169751,0.001127803402846713,-0.09038441058474209,0.03166749531989814,0.01791405055635061,-0.04867502124974
SERPINC1,,,,,,,-0.052164881738289384,,-0.021297843758196947,,,,
NRG1,,-0.08172853279436453,-0.020976996872567513,0.003608347810055568,-0.023401434402367124,0.04714559692552645,0.035778054514391464,,0.12554741483785317,,0.0246101641126336,-0.021655960143774012,
SPINK1,,,,,0.08711971294997772,-0.001438956334865398,0.05640725175818111,,0.0362161904217006,,0.09521757415149007,0.009558256738988226,
EFEMP2,-0.027530834980188285,-0.056600568527803784,-0.008071384887616257,0.11410378981722263,-0.07536639763557637,0.0730685267015917,0.09018775490358887,-0.048027253306644355,-0.03763201054278089,-0.20173792145924727,0.007019933569939328,0.0068115307139460955,0.015342469166217999
SELPLG,-0.03899499785819531,0.03228760889988826,0.045100751678145236,-0.022677497264922634,0.01526183861542197,0.0870229591361561,0.006275452517006012,0.01575299189169717,-0.023255818562050137,-0.28510639657823544,0.004392251583616902,0.055657585407317675,-0.10862119052055497
GDF6,,,,,,0.05925327322033834,0.026326156990566594,,-0.021537289353684232,,,,
HLA-E,-0.008722757051885556,0.06303466928667983,0.07009395189483122,0.0017501121121481,-0.03362479889384082,0.058542303783579046,0.033647447604288845,-0.004253174505904351,0.09604375058253989,-0.005360846374149648,-0.04084977241047777,0.04972054962689543,-0.1578964011078889
PTN,-0.13037909026845623,0.037740369281578104,-0.12401119468637606,-0.011979628565130157,-0.01666890206048911,0.05652222946570506,0.03653215688798046,-0.0811349533123158,-0.17399234387130716,-0.4398131265071649,0.020812864870454365,-0.06891401728319542,-0.04641895891767141
CD274,-0.06884952728850886,-0.005329505484745089,-0.06523271709019178,-0.03715217784668328,0.04516332943320021,0.059716147891624195,-0.015034929385473628,0.034185030636367,-0.038513882074730846,0.004146676231787741,0.009509732359078924,-0.01819670854338604,
