,MGH258,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881inf,ZH916inf
LRPAP1,0.03464993554902735,0.030734083958727197,0.011694442796661172,-0.012254953034393048,0.07494872260940028,-0.03565942170985173,0.03920277190731383,0.036850898581746235,0.0067377590988143155,-0.016008458200795578,0.05463057635122119,-0.10188232796379112,0.047849272013476475
NID1,-0.06076876583979032,-0.0037992087663803104,-0.05639625232413298,-0.11620919478552863,-0.015251906480321348,0.027470896381035823,-0.012610242131623154,0.04878998020824818,0.04592286671499379,-0.0966558165968419,-0.010251237891070162,-0.06767613626308451,0.007325332710421932
MST1,0.07861771866916335,-0.031591662112763846,0.023872591015580428,-0.0724181718345202,-0.058716344881695276,-0.027003219839067397,0.03457699516222676,0.0947110114252274,-0.0054687061407281065,-0.007479857341048287,-0.06616690831362257,0.0008259049213807161,-0.0682039498022218
IL13,,,,0.0139192505590364,,,,0.02272766672984092,,,,,
DCN,-0.05722522737394119,-0.007691750828288475,-0.024506390080906024,-0.1399189956429877,-0.03361069583148848,-0.04862299301906979,-0.009452351470676322,-0.03420044987455472,0.0665487320350418,0.013255792393328357,-0.053778882160330325,0.007310718025940068,0.04793167586195941
IGFL2,,,,,-0.014262696912149946,,,,,,,,-0.039460581927780757
COL7A1,0.17661543093780502,-0.03630712454947869,-0.005771657845601045,-0.06616999829726442,-0.048412630248762877,-0.00012805928902800167,0.02673163950934276,0.022889681937580137,-0.07956897071291066,-0.03205815906930486,-0.031165773458380768,0.0002723240417964574,0.09533397329744775
CALR,-0.00039515046093043595,-0.023455000112834492,-0.02125042320727421,-0.03105912787617663,-0.05352155436191487,-0.07343847280089844,-0.004213444945910132,0.07200628293897517,0.041505044172263694,-0.06804160482036373,0.000301130967869678,0.06636496167699807,0.08227341407355936
PIGA,-0.023453977766860746,-0.017895399788231712,-0.026401130606725956,-0.019024681245982403,0.01778602240816092,0.027995093902328738,-0.01609252163053058,0.025458299769051784,-0.07452667145303478,0.038891466612588875,0.033747308484373566,0.01596326624567154,-0.004885344084245711
CD200,0.02858792353125072,-0.0008593621720043463,0.015295572859054429,-0.1108331558871618,0.02870185038040879,0.06672643642847026,-0.046175682006422976,-0.045407840919615125,-0.013810059488814095,0.08784564397895053,0.008713968922328808,0.0077856520797636095,0.15205860106294297
GRP,,-0.020949152004999205,-0.019955274865077074,,-0.02214456280048153,-0.016526343101448127,0.03244742529118603,0.05636431892302284,-0.040169822421366914,,0.014257157101627388,,
CDH1,0.04745980782600352,-0.00950237382848243,-0.023091517763892816,-0.07831841603486425,0.004050763467386274,,-0.022515566153705865,0.13138389565600078,0.031412237380760176,-0.021235624950796225,0.06969304051421245,-0.006751642946049985,-0.015119987342960266
LPL,0.052238517789260475,-0.05225403479092495,-0.023973546642742375,-0.12141621264300258,-0.0614421238998839,0.09459279521058885,0.12622014939913706,0.062329417190836664,-0.11019176482871804,0.06235716427315018,0.007928073198122304,-0.053288222010244655,0.036459763531282816
SEMA5A,-0.0620733168181938,0.03234446691894607,-0.0061003859838821796,-0.07449846924684875,0.0068230958970517345,0.054230120965651475,0.03378790470644277,0.04800492779618345,0.08834823873408963,0.03198506882541031,-0.03297588793618283,-0.04329399814149044,0.10885022489397286
SEMA7A,0.0621321900406448,0.09088991618830604,0.022107722605330768,-0.08045784821964465,0.001330831555559015,-0.01234263872768675,0.0543423670617661,0.03617274469894022,0.033311763810312686,-0.0435706370692379,0.01447814511510216,0.042870458718617735,-0.06078933219126642
SEMA4G,0.05320288344958372,-0.024613307795584596,0.0009862465239565696,-0.0445161931531071,0.03374039569378837,-0.009663770280796123,-0.04932563974956753,0.00747097982787937,-0.04436646449535396,-0.024829356515819308,0.06877511504862895,-0.03508661990317232,0.0014906292658818116
SEMA3B,0.10994155972704533,0.0768822816770051,0.07616762616480485,0.13627867131514088,0.03766047594882283,0.04509348914830934,0.1645756134373557,0.10540700599712768,-0.005667845690807003,0.009027301688605256,0.08972245630474582,0.08658034326382726,0.11372659230470919
RPH3A,-0.12204456340335688,0.10377870781762509,-0.012228342520910061,-0.031134807904272577,0.029842413248090296,0.05137010583916469,-0.029113092059125163,0.08264884721925117,-0.02799475127078116,-0.01930531318850655,-0.0214869708955267,-0.014634529751970092,0.07404830611823662
JAG2,0.029853770289591443,0.055690663566847064,0.006435191483694557,-0.012023760911610793,0.008966419544498349,0.042965408773399605,-0.004432524254194056,0.01004864821913513,-0.04476747352136704,-0.040820529677978605,-0.012894827849526716,-0.046258446560633874,-0.059750670025100414
CGN,-0.03614781556324745,-0.02852278816844031,-0.02427070483475774,0.0057962545352619336,-0.003959362182916096,-0.012516397456863584,0.06172490710479636,-0.027518516027682377,-0.040934057167073726,-0.008858597477541107,-0.03831098849843043,0.0013645959685254657,-0.04492617673929956
GDF15,-0.021105724090434135,-0.013199629304610416,0.01537609472948013,-0.057386943708545086,-0.03485243276943311,,-0.019026423765797867,0.03537785626028276,-0.03263867505678114,0.01924490761595288,0.03861030656031938,0.006878906956445865,
SEMA4F,-0.02922752952092745,-0.029990611484056157,-0.01518289412631964,-0.0406503740611877,0.02834420385762219,-0.025140179499755774,-0.06059701211475726,0.005333794050247906,0.028891182307765797,0.04936076607540841,-0.046252600478950495,0.00129910478307576,0.20843143434385988
NXPH1,-0.022584506279128863,0.016509361328456488,-0.027333890924750075,-0.042275887253369615,-0.004932776939954357,-0.013128272832345089,-0.04378328605930832,0.06515724765217297,0.003843051476170906,-0.079584386179281,-0.010924884769071585,0.014090031626212057,0.08080990920661875
ARF1,-0.06586036704435928,0.0017938610581718771,0.06507479083465355,-0.06902288797963661,0.035312302748095846,-0.046057021893538094,0.0031686273922054164,-0.02109715953134446,0.03823073056840137,0.005477624428746272,0.06464507873015432,0.06984004508707149,0.02137308553905548
EBI3,0.08369543155723053,0.0992443506310607,0.04376636010739261,-0.055012412363860334,-0.06334373762703911,-0.008597880725586456,0.06146127548450732,0.01550402427469401,-0.010862937341995617,0.03344034613145583,-0.029918214569358673,0.05916894515197598,0.044538275139946314
TIMP1,0.06823732376112683,-0.03847039498960402,-0.025556263187063256,-0.21853116479593052,-0.044679454615781766,0.04899501611404777,0.07232951407749996,-0.0068768541504981556,-0.04627580379777011,-0.06295746648105296,-0.02151363602252551,0.03101233045102185,0.13158697550915327
SEMA3C,0.1609119818145268,-7.459057364440425e-05,0.011816137389660412,0.09229777500213965,0.02522292992467564,-0.011513928907825226,-0.03260679855884668,0.034301439914512344,0.08623208662443427,0.006186263169840706,-0.01410616408013603,0.06611530381862994,0.08310330731442443
GAS6,0.03412906161594009,0.030866217101377876,0.02653959995964268,-0.09988750339622561,0.020173803483346915,0.0728228894853183,0.02635230971019343,0.0421844600315764,-0.00011426127646171762,0.04883367507887233,-0.05237642923023851,0.04109800378385275,0.05531433893231713
MEPE,,,0.027769474322615763,0.03493156983141199,2.6688437315404984e-05,-0.026555438722875795,-0.07326856238616797,-0.049375252033533906,-0.027455150420587576,,,,-0.012904517357171852
SERPINE1,0.0938154102378693,-0.011841917890128017,0.008369467160916856,-0.1119909184276,-0.02147301893183552,-0.01080870602621309,0.05877626269626736,-0.010524892317663005,0.006465341139979816,0.04489625516984866,-0.04257478168276884,-0.06166552465049536,0.02780297367131635
RSPO2,-0.020783295570884767,-0.012463332487791747,0.030038051975261007,0.00048634672496760035,-0.02846894160663185,-0.019236450764876473,-0.0479313031567734,-0.04057643669471541,,,0.08520930331936215,0.030003975264545294,0.08973614477556739
SHBG,0.015836876373674605,-0.00963189756980724,-0.01647196171669322,-0.0574504948233182,0.056264609913280465,-0.020285475159652032,-0.026965061899933866,-0.026936832626287335,-0.02563573138437684,0.034920831480111186,-0.022649590811076516,,
LGALS3BP,-0.04026164219597487,0.03191074404584316,-0.017178499970869555,0.01652758149418072,0.029589151583898663,0.035785931247441075,0.07824400246749678,0.07102540623404899,0.016469642684196845,-0.05186906870919707,0.025891509298919323,0.0747323374989193,-0.03533686865523305
LAMB1,-0.006007598761729824,-0.00450045744407854,-0.056945999855469574,-0.09508075792994207,-0.03757560616564493,-0.03092255919210057,-0.018250604313917892,0.03659852982560457,-0.031047233239228922,-0.08987386424628713,-0.016477842743923953,0.059848041785626076,-0.020610539600058462
SPTBN2,-0.0023721305049770555,-0.004747367362557519,-0.005351080582364307,-0.05793564199939456,0.08701972803428584,-0.02212085096783277,-0.04121972654336891,-0.05926164728095193,0.011496083719265169,0.03607698019830264,0.01957013574909656,0.08336925936852908,0.14238830355248866
COL1A2,-0.05682502937260558,-0.03721922970688977,-0.08792061594057159,-0.1232821665674473,-0.02072199172105169,-0.0128058729290891,-0.004364400148655565,-0.01697338853842385,-0.06485825452777784,-0.03572706610565627,-0.053257035126821735,-0.04679810251903847,0.09206563256115015
DEFB1,,-0.018543069469032246,,,0.07410316085269934,,,,,,,,
CEACAM16,,,,,,,,0.019123369781936295,,,,,
SCT,,,,,-0.011679503838354801,,,,,,,,
WNT11,,,,-0.031866151473798676,,-0.024428128559545566,,,,,,,
LGALS1,0.10311833206795674,-0.036038193686664964,-0.02880421539952318,-0.10164050761529748,-0.012862989323448674,0.06718964572509568,0.033416700853802404,-0.06470112439267386,-0.1043880704398212,-0.12182550467572288,-0.012972477299407193,0.01862854660841561,-0.0024004493561642494
BCAN,-0.17307761739571395,-0.013734179082722058,-0.047976081066691684,-0.015856714578841646,0.08902142506462582,-0.09356036516988683,-0.051640025205883816,0.15931995695083134,0.091701581205899,0.08993838477406521,0.02646725003016973,-0.021380639654226843,0.04325777520854053
ANOS1,-0.007107328210024094,0.001151097292222277,0.014761657307408709,-0.10733456274186728,0.03547071537059467,0.012302794254012827,-0.022421796370056042,0.029094772137755815,0.0007076054431482893,-0.00586769893078796,-0.0023737711002821734,0.01928798599029395,0.032644620670009804
EDA,-0.029258537764820708,-0.0382639570418307,0.012258316904152465,0.026409965731145915,-0.0029874510753190313,-0.027633251952058662,-0.03177801655629646,0.004618445786290711,-0.03559994350788103,0.07497746473603735,-0.010934161654074792,0.08982957977060632,-0.02113178577032655
FGF22,,0.0012119354952282526,-0.00872728489724034,0.037984888624781284,,-0.014595136457467926,-0.038936951024044236,0.023257735063211365,,-0.024710621652611255,0.01352149988448712,-0.01824144365745081,0.09676524655716742
SHANK1,-0.024771098410893023,-0.020694984638590062,-0.013038566889681573,-0.027791003852318953,0.014838879105007884,-0.018271790541800705,0.06211387057580415,-0.00040412709836348777,,-0.022564004247414445,,,
TGFB1,-0.023630380117781197,-0.003647190735927994,,-0.05139795480975234,-0.027826246703976362,-0.028314001739200165,0.061247086417442656,-0.01949334441641612,0.00021891367395105541,-0.014883290716426004,-0.027948847864762736,0.005016064171842517,0.040938821433533265
MSTN,-0.05185893030330731,0.0593504130171989,0.06240060865856039,-0.07448338318771569,0.03392524721419742,-0.015588774510126755,,0.017927663063473452,-0.024874576515934235,0.07378701179630381,0.021309080946686883,,0.009577775360725481
WNT4,,0.056736192762213845,-0.026611392954757056,0.01337347189586753,0.012968796233363677,-0.019787800556854918,-0.023323337117862483,-0.03736884101452628,0.06651637334810175,-0.016963855228805554,-0.06076437741346677,,-0.048869168147075225
TNFSF4,-0.0037420212378151936,-0.030366514482904568,-0.015917127410556908,0.0202230974266419,-0.021165618473953866,0.07180578989732532,0.04007584089626105,0.036078874817135065,-0.03531640535591735,-0.05358954295313981,0.023630477296629118,,0.006840242535402174
NTN1,0.0922769837274699,0.01959070251204676,-0.03904908716742672,-0.10991626267133284,-0.004726926691507377,-0.05882122492055449,-0.04283298133872073,0.04550855685664793,0.006963155565198395,-0.0146378608493148,0.04111764332649748,-0.005016467174962266,-0.0560084512422167
CXCL12,-0.016011842925242187,0.039164360560349845,0.00845187231948281,-0.007522454162529854,-0.02230749917352028,0.0386104032807299,0.047321507968760404,-0.051923554110472954,-0.047710929827188296,-0.014382760416021864,0.03706034737129134,-0.04144451235898191,0.018596163690206825
GNRH1,0.03969003556863134,-0.03345580696063917,-0.013263858315423854,-0.012814643749170917,-0.01654927628831893,-0.020205068807852708,0.025252561714075174,0.05289407642815278,-0.03834080163570316,-0.05854954180164284,-0.031488953935554745,,
FGF8,,,-0.018536385351505275,,,,,,,,,,
RIMS1,0.010698775933621226,-0.015059072348667928,0.09673018349864332,0.032572518358756075,-0.008698579896480225,0.018943661943741415,-0.08441558375477876,-0.03489785686076153,0.05860184013154847,-0.06010845964632103,-0.010087823622557926,0.00439261090722044,0.08946753672568164
FGF14,-0.0729940418054061,0.02592279316107208,-0.011138626846272289,-0.13504064545516414,0.04805406781006787,-0.02049821619319568,-0.04958857054712019,-0.04519417710379653,-0.0642278472560196,-0.08549916860996512,0.013326118487597604,0.021044996585512853,0.11714674389854
IGF1,0.06445225459589812,-0.009358537585151119,0.06774094101560088,0.00808506305741821,0.008138891750902265,-0.009510351259208658,-0.01447378868650989,0.06684590138506881,-0.08299407401856594,-0.004757379662939933,-0.0574509723645577,0.04753746002852101,0.015947277453093052
TNFSF10,0.01059046383396535,0.015342757156617346,-0.006752454872838287,-0.10203240544623898,-0.05196684846000634,0.041139067225170106,-0.01386044431433524,-0.05004146233281484,0.03649615683990268,-0.05876187451035708,0.03677766742776976,0.06069212365334987,0.008309143418913194
GDF5,0.06720729977162083,,-0.015343512247444529,-0.05148068118697387,,0.024344974331178562,-0.05836603491752241,0.023874582247231733,,-0.009087965561710773,-0.02904709626850924,,
CHAD,,,-0.026253614296161465,,,-0.012265109257066358,,,,,-0.018040728052651285,0.007528624048839847,0.015554098393690924
RGMA,0.04352797522421454,-0.03373112669443786,0.019194460721634745,-0.0724542302131611,-0.03958078196215811,-0.0003583336675585272,0.015155354828362127,0.052553163449443926,-0.001895304270779801,0.04857518696015465,-0.022035046841458527,0.006861334609634221,0.0573476293947952
CLEC3A,,,,,,0.07413365201226939,,,,,,,
WNT16,0.12281546931432255,0.017308221288577216,0.21138351613419526,-0.034547184975728604,0.06336506555650127,-0.021000891153474133,-0.029155311832751964,,,,0.000740453333949261,,
CX3CL1,0.013202366250834542,0.027636704779614836,0.02921351862849496,-0.09293412935461819,0.015183457299527314,0.00510478549795626,-0.045975692133367455,-0.058972068540306115,-0.003572736464171868,0.05605834087126258,0.04233642873863835,-0.005244345808652081,0.002927269467471624
FGF1,0.13792281198844325,-0.03541739756424727,0.015721832571892257,0.16160324679662752,-0.028974128218335494,0.06868880354996093,0.18207805117264916,0.04074641653325278,0.014860717681909639,0.10150800773181975,0.02000087300383168,0.07435493329906737,0.031234351640438904
ALOX5AP,0.08261232458247963,0.0047703807108924095,0.021525287748501553,-0.08904351190091055,-0.0140353082063711,0.002559672883444543,0.06068787105533355,-0.020922855465137634,-0.030083141315065398,-0.07553273286031424,-0.018124527858145664,0.11021361783295605,-0.07093339068066554
IL1RN,-0.018495809705348944,0.04425457354473862,-0.01820737960862666,0.08811879240378755,-0.031596919955348246,,0.06571630127312826,-0.005231112016831273,,-0.032509855844164895,,0.03347231002876604,
FGF23,,,,,,,,,,,,,0.07976978421612878
NPW,,,-0.01886011295411323,,0.052096382812024604,,,-0.03272592782906022,-0.007015941741776624,-0.029680924893909614,0.1265022916606205,,-0.009555771759738148
CXCL9,-0.04003482876657494,0.013664268472307861,,-0.035881703796745476,-0.022287271581340466,-0.014595134287618357,0.053657890350499844,,-0.03939407625566334,-0.06490078456215709,-0.031912856663702714,,
ANGPTL4,0.0060970437721858985,0.08256536717246094,-0.05297379569718826,-0.06537210122079974,0.03756162422770925,0.007655876739426431,0.1049260483958761,-0.03385177005889429,-0.07321458771159538,-0.06092892435442207,-0.00784362174812584,-0.007300025509805975,-0.02930572940386501
UCN2,,,,-0.03143816383563676,-0.018300633807940857,,,,,,,,
OBP2A,,,,,,,,,-0.029835944335997136,,,,
COL4A3,,-0.01415388927276274,,,-0.023673810940900583,-0.007334677200047666,,0.0011461074269133564,,,-0.04487818438430483,,
NRG3,-0.03356997218236009,0.007963331921263634,0.03817058056757153,0.0051062687772572895,0.018993910207058283,-0.02190859872760057,-0.04792080262895896,-0.015294068460609631,-0.04354566966845723,-0.05600125405631792,0.03186405601925975,-0.040950676979489814,0.007816537793255607
IL23A,,-0.025110368069543594,,-0.038459578610072265,,,,-0.01434208740792607,0.16596125062251207,,,,
COLQ,-0.03374683270154816,0.012063690634488672,0.06597995592717837,-0.0438694898912686,-0.029121818116005845,0.024445822940612344,-0.002672795950002107,0.019882101567182356,-0.03416293989239427,-0.016238852678983638,-0.06365144833081539,,0.03404609261067744
SCGB1A1,,0.01589283816764479,,,,,,,,,,,
TNFSF12,-0.04952908579677087,0.04221692504181675,0.05952442278942258,-0.12616467633443476,-0.03787550594390219,0.011376671474010428,0.0056096432077010865,0.057528559839673594,-0.013484695222699633,0.06894075774965991,0.025491276706895348,-0.0628055171288923,0.13524898813477504
DKK2,,-0.022416815172096108,-0.026012805141027114,-0.048527900655483854,-0.01876271282821767,-0.010043005415212337,-0.09872827491745516,,,-0.0176111765922812,,-0.05347675529520576,
FYN,0.025577610975823124,6.238023742651872e-05,0.0011735528709441517,-0.06390240700121573,-0.008119092565379186,-0.0673055938266959,0.025626281111245614,0.028432129136226225,-0.0012441974084570625,0.01378591859678903,-0.02743093623595518,0.029990881319059408,-0.03430315556148997
ACE,-0.061167860565624635,0.007777966164967455,-0.07036470826746416,-0.04900716077582724,0.04180185001528803,-0.015229221302775934,-0.03878072238855024,-0.03460674786124753,0.03641552136456359,-0.005075207912026134,0.029780753260795698,,0.11949974456912713
IL18,0.08545243960215627,-0.003978675618718643,0.03871710277919547,-0.059587619007079935,0.04197311792612648,0.010284247085714368,0.06544472047273017,0.00807113982369169,-0.04056366643951513,0.03463951659854946,0.003617807045447584,-0.07100189675395104,-0.06071238223051214
PPBP,,,,,,,,,,,0.04845205947943794,,
CCL27,0.06809716403609098,,,-0.011188169299005625,0.017724544310207764,-0.010345740523849083,-0.02067777947729165,0.008437819849429389,-0.027455143933485873,0.029657929491354772,0.029103860348955027,,
SERPING1,-0.04226797152578499,-0.004278207260227896,-0.0371275007322947,-0.16950953797993848,0.054511549484273523,-0.04538848500860271,-0.0031997146466894335,-0.07348536860921219,0.037258737966916027,-0.0961625372953755,-0.01704063372747838,-0.03565920527262425,0.04205536689574022
AZGP1,-0.058907078525348835,-0.03388986424744217,0.029481971593371705,0.0075232458847506,0.06810825367565329,0.3195216800377993,0.06102779191369564,0.06628365050147103,-0.028726722533178876,-0.005657650590957415,-0.03921312252463081,0.10048729348689046,-0.06081479565859822
INHA,0.08198398466168509,-0.018333681029064373,-0.008537428243181017,-0.030432634849166928,-0.03332088326831559,-0.015939636737931313,-0.016770757805929952,0.05498376285350172,,-0.03317471116739651,-0.025820961811414835,,0.12588760272382493
SEMA3G,0.11789335943621448,0.01836647242274653,0.039430006238967794,-0.003207203608417315,-0.02902182838134383,-0.01946853928017513,0.01167276563360167,-0.041814443610682796,-0.026338909922342023,-0.037089484837046736,0.008842576603334734,,
COL6A1,0.02355692649081139,-0.006081097981559744,-0.07086891423300701,-0.1110682379239073,-0.09767261450534759,-0.0967932987094693,-0.0657510734697533,0.041747884907094676,-0.020520207080962315,-0.02111607700218675,0.029824654359164402,-0.03343671635765068,-0.002652032248332837
FGF17,,-0.020949152004999205,0.066122910190131,-0.011289502095368938,-0.02658718975621282,-0.020205065638531264,0.03602342784474302,-0.021847450508057607,,,,,0.1083829807779554
TNFSF8,0.019580599690642186,-0.018543071378038872,,0.008714210401927849,-0.014982809606957444,,,,0.10503516739242082,,0.023239052004049156,,
FGF20,0.01469566396370824,-0.02948673178635121,-0.01591713243559787,-0.022488794472297444,0.0002673518907371543,-0.020762298227084745,0.030827416703129495,0.10890610677717648,0.00848518721917087,-0.018615699436784053,-0.022075668065167368,,
ICAM3,-0.05062757051473583,0.03492730283418043,0.0008906718200656603,-0.04422706765371543,0.0011772443481973718,0.02179158003259595,0.059624344820732464,0.0248527718363698,-0.043356130708462594,-0.0440244388647532,0.0030642320142656395,-0.08533869129394181,-0.05974099885726991
LAMA4,-0.04305293986179341,0.03254302072947224,-0.02765947913378666,-0.11927019626959133,-0.03128638837269537,0.005540634211157783,0.12261504263519893,-0.037720524716028644,-0.03552886190499029,-0.00912748936389989,0.028058080623019257,0.029784905665881895,0.06994889542281732
DLL4,0.03516365349970882,-0.03766861563513032,0.0028753323524136998,-0.06228088115573976,0.03520902060004933,-0.014486967721909544,-0.08463009005879168,0.04441653824544581,-0.03529218705178973,-0.05362836484132826,-0.01626397925928745,-0.033079858674039835,0.07335997895021243
SEMA3A,-0.013239140820859141,-0.02559200128132421,0.008860775866600301,-0.0014916037551329921,-0.011772639620679183,-0.02709059977152402,-0.05919667850605358,-0.05820969691344078,-0.03298585195417498,,-0.0039274268442892335,0.09515816487587714,-0.04384215625772589
RLN2,,-0.019914028660064646,-0.018698894434470276,0.016712927408937532,-0.01526186249741277,0.010472198979866395,-0.06546777959194594,-0.016286560017305194,,,-0.03948890750853509,,
C5,0.01720647580701285,-0.010550809320448705,-0.048597599074944445,-0.02578969502726681,-0.043862625048190995,-0.024845055509286302,0.029948475884068737,0.07060440439045094,0.005335867063282969,-0.06170252515946908,-0.018425856906309063,0.04813041776898411,0.03586995714747306
COMP,,,,,,,,,,,0.050455843203221676,,
EDN2,,,,-0.003617422186416413,-0.018532987017828746,,,0.009389534386894601,,,,,
C1QA,0.09733802113342127,0.034791306219252374,-0.03101500745089268,-0.11159891137252805,-0.03314090722245839,0.05799717075341144,0.06040262729201899,-0.007817803971167924,0.050604089743120084,-0.03379406427583085,-0.00638578536831246,-0.0005169100119870581,0.02703431886696766
UTS2B,-0.019383311792835548,0.03659427856368913,-0.013918796899500938,,0.027812839026114856,-0.013135466185324483,,,,,,,
COL9A3,0.08074236238306877,-0.015277558743572377,-0.01623154487178977,0.01819281415315957,-0.06232052031126316,0.10414635604255484,0.0910322564286849,0.1280120573217048,-0.003985497565121474,0.04302807734723265,0.07783636390943582,0.07411894074275172,0.04149984191873216
DLK1,,,0.034844006951055724,,0.06754798551817534,,,,-0.017929329525912006,,,,
HGF,0.018483249279375336,-0.0022325358160145935,-0.025113976368182606,-0.0032219462091311376,0.03125062500867191,0.0866326906490728,-0.051223868544128186,-0.04292906483448765,-0.025347538859750746,-0.08631655714149829,-0.014205475799438228,0.11315947856691382,0.03762772427302843
P4HB,-0.04870920022480054,-0.026772142799260813,-0.03444660005842477,-0.04875203702782382,-0.019183372851549262,-0.019325011132214853,-0.0008251595248146865,0.004202629588144149,0.03925957402060999,0.06980024720926191,-0.08001985987169438,0.04433109358927063,0.0636701474132616
ADCYAP1,0.06489236604516886,0.017932274864722497,-0.022676878582888284,-0.06819748230726591,0.01908996272948954,-0.019798813641172683,-0.07320141362187185,-0.04153156772968099,0.016308265978928583,-0.056506494168278396,-0.04354903339571212,,-0.02523903073713822
GREM1,0.12070945421320962,-0.04075997076411157,0.008743510267648077,0.06651799655419846,-0.027763103875206755,-0.011747293091753196,0.1014239883097578,0.02626664114056267,0.031237727950435532,0.026149139749888004,0.045760315559902044,0.1098532622020217,0.0022836733130692276
EGF,-0.007967307010057285,-0.019702327439293232,-0.022275233623742067,0.018984606079025232,-0.012711419927456476,-0.018006263078759528,-0.027712383798414425,0.029361547128430213,-0.02487456155188019,-0.02961868873858393,-0.03448653683673717,,0.023235340380934326
VEGFB,-0.07519764770780085,-0.0038133996876946468,0.01584789254634447,-0.014914318178702656,-0.010594334627063723,0.038808005188255515,0.029165803791005245,0.08120529948928507,-0.06131284242492665,-0.005996973846327152,0.03516421776312292,0.13467518112457016,0.041224018260323396
FARP2,-0.0410209049177665,-0.0119157732248633,0.10046438818712078,-0.020544761198897803,-0.020627008782067396,-0.027606055568518306,0.037365763946024214,0.07635460970683212,0.007770466821137699,0.006526657994077655,-0.0448107019278792,0.10906696194861533,0.015395267529330557
BMP3,,,-0.021716047187946997,,,-0.02861942582074557,0.0675393453572423,,,,,,
IHH,,,,,,-0.032895903560778754,,,,,,,
LAMA2,-0.03373209198500752,0.015557567322369332,-0.009924234881268371,-0.05463021840495978,-0.04615183805310999,0.020327727607460735,0.035607954850722025,0.012168162020302435,-0.09555809526908675,-0.07844777334088747,-0.014315227359698113,0.052874989023066116,0.05020479453985078
SERPINC1,,,,,-0.014114503910296434,,,,,,,,
NRG1,,-0.02993580542337407,-0.03907427670924402,-0.01317967787707283,-0.017602088262881097,0.036230164769272225,-0.11874414260600569,-0.008809283713614335,0.09541737698049324,0.0833175837094091,,,
SPINK1,,,,,,,,-0.0033849733319105003,,0.0853258662971974,,,
EFEMP2,0.03182674958869222,-0.08390020841636374,-0.04557668055400478,-0.07902746765095119,-0.04202944871857703,-0.026512660379562958,-0.04645795542011883,0.03836607130552118,-0.026311650640725406,-0.013337717019041077,0.0340500703187075,0.02175399317103744,0.03042558191753503
SELPLG,-0.023703582379429367,-0.02946849217623141,-0.035742293724687756,-0.026008852097348482,-0.021503511953356362,0.06296712832831243,-0.004692588439045924,-0.0008656796152863572,-0.03585102821295853,0.05467471037863426,0.046663265606738065,-0.013538557001870713,0.03821397126990467
GDF6,,,0.027418148071662957,-0.03810118891251103,,,,,,,,,
HLA-E,-0.0728979690240624,0.0450190169776718,-0.050932029822104444,-0.07570123052127274,0.01102111774600845,-0.009506751688814746,0.08732630552121261,0.0062590051230708545,0.017173419916359615,-0.0683233037685625,-0.01944151779842536,-0.018552396125837055,-0.0699296521595002
PTN,-0.11936038614299514,0.02851913456116012,-0.04940648043042609,-0.07451748642399107,-0.06343388933170764,-0.021709489239644737,0.043282546496624094,0.10971952678172309,-0.04239376582020474,0.0331335555206406,-0.01852564236043053,-0.031540195080323755,0.022311304055257348
CD274,-0.004016545706048742,-0.03610426804525082,0.006560943351378267,-0.0604853261825952,-0.0009713705812954726,-0.013934474824731723,-0.05037586514433678,-0.01353042558690487,0.026759839315696993,0.11078839699421641,-0.03838886461468574,-0.02491424831360743,
FGF10,,,,,,-0.013124741879925924,,,,,,,
CD14,0.05721284264269805,-0.004922315648289422,-0.015357760103631725,-0.10275425008308395,-0.06162012509945394,0.04796774330833715,0.04700330061463221,-0.04074964562154611,-0.04679350646262068,-0.04265732398554389,0.018041116064447298,0.10405131351404234,-0.032341287957406976
SFTPD,,-0.02117129187073664,-0.019487658800304005,,-0.012214751513884039,0.013703821397741577,,-0.024278578978314348,0.13531710411507852,0.07344111531326619,-0.07446571860001153,0.011015621224656052,0.07457968748114586
SLIT1,0.03153524711735906,-0.004323431162846616,0.00839378518710698,-0.08456070773686745,0.006897862203920411,-0.03237637900659736,-0.038054113016789626,0.05848414682359197,-0.06459597448501715,0.053002268654419545,-0.04363377406101944,0.028117093559241586,0.06780693667474935
LPA,,,-0.013918800388998792,,,,,,,,,,
CNTF,-0.02500097980902972,,,-0.03986352001040175,0.010406407108026485,-0.011747292076462367,0.024572686460984226,0.013203960999600733,,,0.003300363094072147,,-0.057486415697743945
BST1,0.0016808948158122988,0.016647827994372782,-0.005303534478892387,-0.09585486853711682,-0.0017209462972571584,0.043139578648467354,0.032903438674680006,-0.025428777383432882,0.0001446845281413546,0.00178645011246124,-0.0425436156438176,-0.05613326542235203,-0.039172566381957166
AGTRAP,0.040315248541986946,-0.016431947738766432,-0.000980072341878469,-0.043142561149528066,0.020609223672326062,0.02138319250573513,0.11886627489410076,0.0475284597602182,-0.03399855122801755,-0.040141654301161435,-0.04220204368110819,0.047569700293673356,0.02007634865769558
LAMC1,-0.10930265190360854,0.02210994271122384,-0.03959548276046653,-0.0625807781812512,-0.04893950943904777,-0.028513827618537543,-0.025401253834115914,0.09648238085905375,-0.01919339879654154,0.008540141615991755,-0.013098987919596874,-0.06706147800483403,0.060759886528585896
