,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1
SEMA4D,0.05797842349462302,0.04765730395241233,-0.047429110145589634,-0.007761179598093801,0.01501574825552198,-0.058613759102485084,-0.00489194929427814,0.0021573600927957256,0.0177148520475421,-0.01322300062463494,-0.04707503156686388,0.03154687299793665,0.07327466894474528,-0.024810863728586555
TRH,0.011757575894579134,-0.02850933291877721,0.029041525361295877,-0.02235590717180961,-0.02703480591920082,0.05436152751322337,-0.022395476187723442,,,-0.01837584244990455,-0.0002669608478403962,0.03395615489167069,-0.02923552691233271,0.020121686466733672
SEMA6D,0.0076810316281691726,0.0164813015001813,0.04381227494017817,0.004530034200233866,0.028289112829097726,-0.012475524395404535,0.047123336573263626,-0.0288638499296291,-0.022971061733790172,-0.004900279426368318,0.02741082009411621,0.024227162217736208,-0.005684601829864166,0.012179885765366334
CEL,,-0.014818848968781476,,-0.02584883169583593,,,,,,,-0.04739966405545823,0.00238556687884088,-0.028088291150851492,-0.0028497370285991007
PDCD1LG2,0.009471484032870228,-0.03852068893377499,0.006790840024370609,0.032985599742397634,-0.013877882709868209,-0.04166095032674377,-0.025609611762614764,0.0010202303825626337,-0.0246519658924512,-0.04357230223452004,-0.0800957061450624,0.05038942929775098,0.019363972549007527,0.052682292544111775
SPINT1,0.01185615892615468,-0.03756382323253118,0.026943447009262395,-0.019696126466592235,0.10438055149697138,0.05602156385546786,0.03470641771401627,-0.013318751715934074,0.03939473012966189,0.027536885147943092,-0.03325634845258723,-0.0010727361808850003,-0.026527103831459942,-0.02073099230011058
CTHRC1,-0.02837900217751953,-0.03349635572909982,-0.03190707413578105,-0.007979762333135751,0.023546237409632405,0.03357107585385726,0.04741118104592345,0.021082371120197355,-0.019646906895066676,-0.018529578652675953,-0.029642861243132586,-0.012808898822566162,-0.0018063039192723587,-0.0180966150207281
PODXL,0.014299246694533245,0.015630853301616128,-0.06544848898639351,0.011651589425244593,0.04480019846668984,0.11828844110117398,0.03129309900477002,-0.006306358829025305,0.05513916743704496,0.016068872238845056,-0.09037867766158351,0.05722302233760764,0.01818045256033158,0.026942413499924815
JAM3,0.03534601077668203,-0.02522838320205624,-0.03077185724155638,0.03550095497157774,0.011398093628842514,0.0896680705327308,0.00269638024710909,-0.03890400037041858,0.050058562235072435,0.059566485578804805,-0.013415793842149387,-0.012644281372465005,-0.02274355249215473,0.06910354271127932
TGFB2,0.008934834863605632,0.0203607654119248,0.007764829892464974,-0.014627942056636953,0.0002393113794190492,0.12901605102205443,0.008746188955950961,-0.012462195321154486,0.00605532862341248,0.006881766287536381,0.07331002638479006,0.04427127875560375,-0.03631630008726428,-0.026983843553257628
COL18A1,0.026024576014787592,-0.012194143101399803,-0.04514590721494029,0.028183792857179216,0.06877574961481699,0.08542610775513917,0.0547173240343555,0.006415662723459904,0.08734112325407864,-0.007981567750719523,-0.003602658895693289,0.012650305629015927,-0.006600854512980221,0.005878817862534027
NODAL,-0.014532662634189068,,0.0744637964191507,0.021454161602996732,-0.019579351280442456,0.025453031233556665,,,,-0.02215300130724058,0.050029526001197346,0.11220608704908708,-0.015580654871828581,-0.01868231839631684
INHBB,-0.000969889157609905,-0.03354861744878026,0.011754085668294228,-0.038687492391593276,-0.00419800545798442,0.020912741810391926,0.024634457801383892,-0.013941918020252079,0.07832915165431137,0.03193436555869834,0.10829314642100789,0.04154967842995712,0.036624064510712234,0.016393558428203024
LCN1,-0.007669925379710331,,,,,-0.01804019785483495,,,,,,0.03294371809765463,0.06224534283201877,
ARF4,0.041813814437325555,-0.08996597941030093,-0.01008643133695606,0.05712399408888375,0.06127043261097933,0.04287435131211365,-0.020489126579830274,0.01816975695631077,0.0364335666391977,0.02655918683128921,-0.00682515115866101,0.0940525784644245,0.11277385047883398,0.04333387262857387
CXCL14,0.014453178914154092,0.06368142146485868,0.04506511887299863,-0.014184754231727542,0.03982433427911614,0.02167698232383689,0.05293651794334541,-0.04057880179401613,-0.03705776647333341,0.02303248638802684,0.003846352024630248,-0.02569187861779115,-0.06055614557745971,-0.011737266515640155
LIF,0.025728316435774688,-0.018595752886957983,-0.006499145215715216,0.027813776292646104,-0.017508065812583216,0.01906498958819774,0.05716850008062947,0.058789488059151095,0.12919683517398678,0.025851037916071448,0.0030133191323643803,-0.0597805032321251,-0.033552450710960066,0.02946302019869294
IL17B,,-0.02850933291877721,,,,0.024175409211957356,,,0.0296803953471439,,0.0642681550791334,-0.02559260326031413,0.004128347816998869,0.04238922132359597
MMP1,0.03587044983109947,0.029912896099183132,,-0.022355902294932943,,,,,-0.034858370704946726,,0.046166804061889194,0.013767197813195652,-0.03595104838036704,-0.0168306445587169
MATN1,-0.029939815584776482,-0.0329858393322929,,,-0.016902125253956825,-0.018913920988296067,-0.018139271094054204,,0.09655211658931329,-0.023168871152729132,,-0.037005814293935575,0.032643082481258,-0.023953932760541464
ADAM28,0.016814866303849985,0.02286136149241093,-0.019248333416907525,0.015514316876594334,-0.03654353506811727,0.0054817184845142785,0.05200214085131111,0.045377566108446295,0.02694169302422827,0.03275670462174133,0.04208428378836994,0.0317419293486429,0.025846507684090633,-0.019415595992160972
TCN2,0.00048500497701637187,-6.885450017032035e-05,0.012200722102206537,-0.0010597427631059515,0.06407283483914845,0.004132191017425823,-0.040747305627647716,-0.022616103721129887,0.002628711916309277,0.0007153189725052313,0.05014422501846118,0.026597916753360634,0.02535370040297046,-0.06535838992890372
THPO,-0.003825820657318221,,-0.031289147426258344,,0.008598953524737413,0.006483508747430398,0.030740164847694432,-0.02804744414683242,,-0.023168873814195724,0.07117186900673848,,,-0.0207789271757654
CUBN,-0.0027761095479472207,-0.007785638065708176,0.0381853916921789,0.003140415467795292,0.03238015621082905,0.03621633776067465,-0.0031797496180920983,0.01627851928622543,0.04885133292858796,0.03889194493629245,-0.04429603881735662,0.01641834158795768,0.00139531808705817,-0.05449412738625885
TIMP3,0.023533794634132018,-0.03612650608835036,0.004489975819425428,-0.01779541546451842,0.0032842625668482823,0.054093064952043975,0.0002640859308406119,0.03666027675235291,0.011073466209633075,-0.06544167137640014,-0.006450655565766523,0.04758922071462452,-0.02971351139625109,-0.029468386988052073
PIGF,-0.0464119754983,0.093571482688266,0.028729259291964886,0.04095430594564278,0.032094788147623676,0.10667675402616346,-0.0024522715653518524,-0.017158287381086854,0.005946681985110287,0.0747176253483328,-0.06373497490825715,0.08950992799167945,-0.014323325457399732,-0.007985442289956578
CRH,-0.026716555937159596,,-0.017396073234629796,0.025904789854276154,0.09089526165341942,-0.027741080382355697,0.01194828246104005,0.04486938236383064,,-0.031689051877993826,,0.032491537865557286,0.02976220842402303,0.08977499415658084
BDNF,0.005202148772643956,-0.017290061411661957,-0.021280621724158552,-0.03270379691105544,-0.0009243974254327153,-0.029865725389855286,0.04714106427273145,0.018634924607404856,-0.026294616025902412,-0.026094102539060388,-0.07639145208085592,-0.008019293380489697,0.009261635948689066,0.018193736981699748
CCL5,-0.007983125178532113,,-0.01591566765281096,-0.020464549694759977,-0.020806337106740406,-0.010401236758766893,0.012346060191732464,0.01807520114088995,0.12771110356998308,-0.020676972541245262,-0.09949953489164728,0.02285713179493582,-0.031769829020564605,0.0027149539945618573
GAD1,-0.014601775161699611,0.0591392468417323,-0.013410975305347897,0.0033562925410775177,0.03239589642889917,-0.0495281988405325,-0.010460508175257063,-0.00029484165286863394,-0.02553799631081145,-0.02247887801468825,0.03596093027888396,0.07553279061486066,0.023024740993742295,0.019097874210434917
COL14A1,0.001507056905824274,0.03485804766629537,0.02902451890635504,-0.0014428001020080246,0.011411749223928487,-0.007519089624705633,-0.039402422236837216,-0.0200968495083263,-0.0069622988217245075,0.008602828983858992,0.07857671730003754,0.04539853282486007,-0.015865287291459466,0.040855067167067605
HLA-A,0.03900092524622635,-0.10098279709475354,0.04102324675635429,-0.0019735689057500407,-0.022424766892727824,0.11156789428655002,0.01000910333605526,0.024554954646794257,-0.009723228674698665,-0.007087815985490852,-0.022758836805122043,-0.018762153526143736,-0.062438425775079257,0.08628880462189688
CD5L,-0.01407448287794831,,,,,,,,,,,,,
FGF18,-0.024173651468605485,-0.028509301082073786,-0.013821050093076543,-0.018336368244600467,-0.019762004263226874,,-0.019436943608714966,,-0.017700195152166275,,,-0.030256587311543647,-0.005633295548796384,-0.015701634549449377
ADM,0.010864391019230403,-0.10633994181798327,0.012466861759237243,-0.030414231146379714,0.07877039321838132,0.032148113648300065,0.06360347775588049,-0.021247088769184637,-0.005313431370729987,0.059894990610958994,-0.018432572672382533,-0.05420003478080819,-0.013210363984806718,0.08118594110962464
CCL15,0.006268851946802591,,,,,,,0.039881220726653954,,,,,,
GNAI2,-0.05260345417791956,-0.06121676224105075,-0.019934603908446553,0.03433931993259252,-0.003332678178980148,0.07647694163700365,0.059793345610131374,0.039147568149699566,-0.002426303078432372,-0.0462591969010851,0.020274307061487765,0.027782601811900454,0.04095844314249701,0.053282228371942
HDC,,,,,,0.003809976584889555,,0.0010029361577734664,,,,,,
COL11A1,-0.011921336151887197,0.025660424128172304,0.018994031772809436,-0.0077094310010243985,0.07533195723891674,-0.03279859822761177,-0.014469665435210194,-0.023279953603106796,-0.043795079802426265,-0.0237226845337616,0.036309837731047304,0.08102691750913389,0.044095631139492705,0.018310874990161884
NUCB2,0.03984872025236457,-0.0019285315606652987,-0.0008863997266260725,0.004520038842084124,0.006180611018802639,0.014280057324638214,-0.025604003702184575,0.021896806419482853,0.03836895298033427,-0.006424337558529538,-0.026657280612367388,-0.010856122215419694,-0.07184489939085008,-0.061633657895930775
CXCL1,-0.05586980404935638,0.047504112266785074,0.14585429308587292,0.012766919051031153,,0.0861994534081885,-0.019294075329194325,-0.025523341618661446,0.14245379313151335,0.04900744190692022,-0.035226842613442284,-0.033076655092659765,0.02520153536328744,-0.01362357357053365
VCAN,-0.03592016481077757,0.07331340598900324,-0.044383260672069366,0.034792277589306655,0.013415849620766598,0.0430520051059477,0.0008341261772044909,-0.04132189508238833,0.02599412336729175,0.01175777791435566,0.016044969623759956,0.03600843902624075,0.08252870215870375,0.037773362585730566
MMP7,0.00854246176178249,,0.0914546466502674,,-0.017508060898155917,-0.013167856669231282,-0.017914281664757396,-0.005047867061265269,-0.0017246142656010854,-0.03580985488674676,0.06456187851293109,0.006509677199961398,0.003726342190948399,0.14483131922364006
PTPN6,-0.0035673632901636787,0.020614262188296106,-0.01613553209357074,0.030744921657353735,0.007760325917880412,0.05264613397084527,-0.0021604516379758127,-0.020309958139094173,-0.014664373890380764,0.01476816656059013,0.0056257321522485615,0.047583148172402695,0.014407449005577937,-0.04580146720636238
PTGS2,0.019676770807135962,-0.034500067184686255,-0.009973173624731484,-0.04460407582773033,0.044709565615254646,-0.042349455509318526,-0.02796512718972183,0.029739619365447018,-0.006021612816041297,0.039883774104473725,0.17464472555966912,-0.002285479399771888,-0.03676765287611918,0.07047708989749318
XCL1,0.032270898120370414,,-0.01503779713316516,0.007134235045573739,,,-0.019332697189150153,,0.029673833887440017,,,,,
CD58,0.026243361764397444,0.028132977911646203,-0.04488568615001373,-0.024769055787953537,0.006073621955316227,0.08571828247598552,-0.01276936000253629,0.007174490908588691,0.04892024463565726,0.017137713023176775,-0.010036653090264653,0.0685631229756709,0.07999808402055521,0.004456956429927746
TNFSF14,-0.029499155755536088,0.11464070034755172,0.0379848114754775,0.008557364333217965,,0.07319169571732675,0.02705955456622485,-0.00046076266149534253,,,-0.04547849634243607,-0.024203678439073114,0.024039768102091855,0.03875019034476335
CNTN4,-0.023836917683817637,0.0015676400567457066,-0.016190901716866348,-0.015228651834143545,0.0414415994592064,-0.03754755246845652,-0.025488330088330107,-0.043416108954803294,,0.01408110060868852,,0.01384432604429571,-0.0197571711109879,-0.006772962112380481
NTF4,,,0.04139760305628989,,,,,,,,,,,
INSL3,-0.026226397546230535,,0.11164027504897032,,,,0.03411319759916787,,,,,-0.026917509070610603,0.0782826836431203,-0.024302565103308804
BTLA,,,0.08110770442930751,-0.024782505391177843,,,,0.004715220768121371,,,,,,
MFNG,0.023987830397643118,0.08951878968467226,0.04123326942267409,-0.01510027077828072,0.017511077386129476,0.07622142698203409,-0.0025575414424570233,-0.03165549747214921,0.025246005065017275,-0.06364519226679743,-0.025390479150490405,0.061352901376156496,0.035894170936951034,-0.023747617073960597
ICAM1,-0.022754742097199177,-0.060180876232574836,0.029061230088907042,-0.0017793542604843126,0.05559874029054591,0.11279173312032419,0.05078136924494294,-0.05223639465679784,-0.006487537322294036,-0.04341548919584368,0.006169310010293556,-0.036990269705619305,-0.033410503338756926,0.07044881983607375
PROS1,0.032738535811601334,-0.050020350191674987,0.007015358396418908,-0.0074080586973398034,-0.061322028436204115,0.11093327221977597,0.07179806886404838,-0.034509862738732425,0.051115002820091245,0.01648194966740323,-0.009515810524256714,0.09366660616171557,0.03026944226365415,0.06226775574785037
CLCF1,0.0279138793035158,-0.09761358680481655,0.0357855090551941,-0.04639765789607491,0.07523652031627064,-0.01891480564487212,0.011642750960123382,-0.0041560008242696456,0.01293145963152082,-0.03923926519927312,0.05244105917163788,0.037547490469794116,0.012228524587264103,0.08341770582191856
PSAP,-6.463398188889924e-07,-0.08563424341897408,-0.03707263510202959,-0.0348742477295796,-0.040743985224882415,-0.07627654284422529,0.02236227422745306,-0.08226996611560378,-0.001225958313358992,-0.03499784832669344,0.04051478400764556,0.021670221342254402,-0.01435560511843306,0.06095750598040141
EFEMP1,0.03363195209215866,-0.07431701743121062,0.053415895139926985,-0.026193478127014728,0.009872142738696575,0.0512865328553536,-0.0002597475939485532,-0.014092459873978311,0.004239140105130893,-0.04295937972641988,-0.02902007455002505,0.11347183935759447,-0.004195702823691979,0.054205042123578975
C1QTNF1,0.10712861641267887,-0.031054040873854393,0.04901230524207448,-0.0610165481197214,-0.003884419057975149,0.10876031437383075,0.0017636092912112554,0.010418592918089827,-0.05522516108615218,0.08577660283910868,0.029560005098507813,-0.03922336577029973,0.03374825145984142,0.07998284201817825
ALB,0.05058181406440765,,-0.024537296427023163,0.015454415212786194,-0.01674749933789364,0.01311410332146075,-0.02255208156963307,0.013547179596213762,-0.01613686874361038,0.0069315728409355725,-0.007963782518007594,0.0145955612583239,0.005630781672452064,0.03418859625207789
CCL13,,,,,,,,,-0.03075523316719842,,,-0.017967140659236276,,0.057322084325036875
EFNA3,-0.03093971519998918,0.014886086332621876,-0.03360605877667075,0.003922434356140402,0.03065637883326904,-0.06669773158677797,-0.006193160168255182,0.04407599397809078,0.007718432264935864,0.027791970874908478,0.06353018729230535,0.023833833485862033,0.03138904375956768,-0.01818708925320851
DRAXIN,0.02497435890639177,-0.024899242851396844,-0.02994938306353529,0.002205113140043147,0.07389766940127009,0.06968068336807261,0.025608583229764635,0.00320461853592087,0.03012647977832382,-0.005465620979071814,-0.10741893495358422,-0.03106647175103994,0.017699776961184847,0.007442406363108999
RAET1L,0.1148871039773788,,,,,,,0.024624892339693706,,,,,0.0014240334298885348,-0.029525350627584053
NPTX2,0.033134979950571714,-0.0019594168027544452,-0.03567628399357875,0.026456968144346817,0.006758922057826296,-0.045717615688390174,-0.05914857732699447,0.0008980078353390481,0.10822282452415599,0.090702430249478,0.0037217385544995514,0.03665116651736447,0.036961767441611525,0.08365990193895251
FGF11,0.03682438786740328,-0.004209621011560117,-0.006088458996510783,-0.031499233875445426,0.12910162821577062,0.02594615650618097,-0.009644886982933264,-0.027643040909176766,-0.03457480898125055,0.08673922584890466,-0.046608057742716404,0.03695946315966387,0.05306812296047984,0.0244465638715518
CD59,0.015128350726468434,-0.039682550003268785,-0.0016039337050137233,-0.028088161188219538,-0.0006808113258682119,-0.04004010370531334,-0.018064266884238865,0.03423138123208535,0.03503257783063884,-0.07138525856170562,0.023367394932715974,0.071661599441722,-0.04201584394052847,-0.01190467821398678
COL9A2,0.009674451974523634,-0.016934037946532587,0.010587541406464368,0.031435616134828065,-0.007270587730962213,0.05033269834153224,-0.02665884361389378,-0.03403622708350537,0.06750831425792357,0.015705294680178488,-0.02067008154899716,0.05424205589029535,0.0853730198367505,-0.042014593758094035
DLL3,0.0015167641735623657,0.07412916567336303,-0.03997395973008037,0.03202017156225426,0.01886772336875779,0.0572276515193381,-0.04829441566315186,-0.014825853919159832,0.015664021975650415,-0.06315605383089852,-0.038317230184942694,0.05800292515393018,0.05038729861633436,-0.0663781561532982
FGF5,,,,,,0.004829712406354996,,,-0.03893158172172116,,,,,
LIN7C,0.018687723351746722,-0.03232927374601777,0.022843351074463277,-0.05257460118770722,0.0779120386060981,0.05797683374680297,0.028249307365226173,0.043970765156455684,0.026357313435731864,0.04337917321821595,0.039304011983456864,0.02218983868453286,0.02711103364811893,-0.017663734562601164
GDF7,-0.011170498880852593,,-0.001235276454192445,,0.025672663209853806,0.00536028698964931,-0.03465854380044035,0.04607907834319905,,,,,-0.023756707776886845,-0.019756566900850425
PSPN,0.018762256110146026,0.03964522254175841,-0.02940076231219122,0.10300918696212734,-0.0017205877030170458,0.017276647161487992,0.005876130676926847,0.02961849279116439,0.09605728141446583,0.04928048759149449,0.09252851325344542,0.0519107967352703,-0.0038707274268176815,-0.024736697665886636
ANGPT1,0.015435357350269399,0.03176918475330762,0.0002163942677952178,0.0024901620611240106,0.022457249708435812,0.00422450831686535,-0.008145027574391735,-0.028442875043583064,-0.0031440193794969704,0.002350564512167864,-0.03835370576783775,0.05146934021867234,0.04307743341925158,-0.007502762862100402
PNOC,-0.007541611125112997,-0.04048301285930407,-0.0006284242101938725,-0.003129257646484623,0.045139370632031224,-0.013694055389168064,-0.011164530655572975,-0.043292533731211766,-0.01613686874361038,-0.006657441266418375,,,-0.008086284452298819,-0.007854921500583817
L1CAM,0.022743116791384636,-0.08250706210402158,-0.03068726809647733,0.07681658806589528,0.01653194541958688,-0.04618551570161076,-0.0053855210828488796,-0.007606310327460403,-0.022017308991269177,-0.045380573875837674,0.07124526147425037,-0.029359992394587586,0.01717149546367075,0.08114675459138417
APOA1,0.042482788174106285,0.04170785405934307,0.031836262403123095,-0.004903146456633869,0.08881545553455293,0.028138769257517463,-0.026899073736247486,-0.00961959308048237,-0.0014433512878585808,0.039295343265368335,0.026024515013626466,0.018900529461549426,0.07608112077674191,0.0348469439746241
PSEN1,-0.00782076116335317,0.029315696195472245,-0.022252931082640925,0.009493267263525826,-0.02726694696496023,0.0011106069557863783,0.02360325746455838,-0.025701987825280086,-0.028193364499083287,0.017347017078265473,0.04596549344080739,-0.008675736830592322,-0.0020640989936864976,-0.026138334105343157
CALM2,-0.015280159259239427,0.04487987845654313,-0.04345819896653976,0.019555096828331814,-0.028500211884060638,-0.12068405494792084,-0.04683074854515495,0.026439198540896974,-0.0031756173491117308,0.004053462442446314,-0.025223806513600223,0.11006696796352744,0.06499204778569306,-0.007460376740236144
CLEC2B,0.04174287075817293,-0.049991674359053634,-0.010292342135639353,-0.02623906812851978,-0.024392918947315365,0.08284886052131323,-0.004641698534636914,-0.013711981599065165,-0.00766650715614553,0.007469213077914339,0.034723161062325,-0.030741991843339395,-0.07610753218989548,-0.061954335507206734
NTNG1,0.047809230346091,,-0.000601665815964297,0.047482681275304084,-0.02977857290489054,0.009005170646979779,-0.022771708672036987,-0.03139337325561033,0.03308561565422925,0.017492430460833763,-0.05948616722832579,-0.01277127389461296,0.06689750695832365,-0.015317668289416567
LRIG1,-0.033972288608446435,0.04064740274064174,0.009449558398846666,0.056381647049575816,0.008618143159768651,0.028812149289167168,0.005644978651090892,0.03232690075128675,-0.028785622010171746,-0.009282595190949715,0.06687871153981796,0.09351365051604653,0.01588259706961292,-0.005342370955078782
CPAMD8,-0.005638938405021105,,0.018891395347599146,0.09734357451588387,0.021356009711272068,-0.015910794776112236,-0.022913438875474458,-0.03385065853955394,,0.030219248352880545,,,-0.026688742583298692,
GHRL,0.006781500921259238,,0.003979088288443627,-0.03601058734821536,-0.017803926356613313,-0.022247784512010666,-0.001922504006565932,-0.022735352668019515,,-0.029569755323530292,-0.05326420630088061,,,-0.021370562866213704
NPY,0.06254183134302295,-0.026361272716383454,-0.003625818042024516,0.014703225113084169,-0.037787605653240706,-0.03805137291883013,0.019857541678082357,-0.01574338312688951,,-0.051036766321842376,0.15019946467190978,-0.03315816525620541,0.002389149876207612,0.051189587349371464
MMP2,0.008304683402806306,0.06646864505903427,-0.007952726312266586,-0.0036749784742457587,0.025948279171053006,0.09910093643861274,0.028146312057396438,-0.02360956904260686,-0.04764482189653599,-0.01721260297955233,0.019432207700962444,0.03615706939203259,0.035961333033566245,-0.041582306727477605
LHB,,,-0.014237727847122428,,,,,,,,,,,
PPY,-0.03445006004038043,,-0.024783731703163604,,,,-0.016745996060346654,,0.037061964308732674,,,0.059130086676494394,-0.014190801207687311,-0.016436455761878545
ALKAL2,-0.019218937721069532,,-0.0140308758685469,,0.039358010811911,0.06907008662656786,-0.033003747210501436,0.02808928957277136,-0.027523410781421682,0.08332291123700213,-0.02517075362242843,-0.039374510885675944,0.07471968201932266,0.029048008087438494
CSF1,0.019409510238163515,-0.06962426883507648,0.008384148552673172,-0.02489731195482296,-0.009800025405542508,0.10575219532254047,0.0015587401239664587,-0.010281356403170303,0.02028711030767176,-0.01940632111556125,0.0035935659001088724,-0.008451843179000123,-0.026826407226703854,0.05907525552184135
SEMA4C,0.008180535597709582,0.008267000176729425,0.0441113794447547,0.048835789679354334,-0.018723622873299667,0.014238645892491821,0.02765183992533528,0.013137005535755537,0.03162781097736786,-0.004192311237108942,-0.005296148550883233,0.0790288994707648,0.011795710076638663,-0.0139046877281365
ICAM2,0.06698156906978905,-0.03709532468140841,-0.003075713044746411,0.017378798230783612,-0.02321097499028199,0.024614992676847962,0.03471307490214511,0.08392709326855663,0.07550505145478144,-0.05875683841050937,0.05060999647286396,0.01637863574274003,-0.014782694055177015,-0.002804155443617227
SYTL3,-0.008493911209430138,0.004365465524589662,0.08029202886366883,-0.013147753018154363,0.07482546718962567,0.042074448246827295,-0.0411625619642873,-0.04571569042160199,-0.0027203272199779905,0.03445975340772053,-0.05429979090822792,0.0022333312464068705,-0.008932022156158174,-0.05048292743642329
IL1A,0.0391151871365206,0.024916902218805208,0.011197704013987024,0.007979555799510306,0.040514799926306785,0.061942761482772564,0.00712929388157388,0.020627386603847605,,0.005391490881787859,0.02070156805017724,0.0025923883735769196,-0.009845126095336115,0.018051603023126805
HLA-G,0.10114410339764777,,0.022979558541070894,,-0.01292098404222695,,,,,,0.06909091386627568,-0.005885396197769738,0.032140961584156726,0.04065485560492349
PGF,-0.0170633211944097,-0.023224012845770827,0.02167054539994145,0.05192271886315842,0.03294448098839043,0.08018111476734366,0.010511133062820506,0.04682261030033231,0.06737755546227682,0.07518898462440149,0.005756107883860295,-0.01944844651214056,0.0924494461773464,-0.024231337544138164
LGALS8,0.06296461265103176,0.06211864135647285,0.03658701174667612,-0.042704136569209114,-0.011317451357489313,0.03282935665813667,0.01573215012254737,0.06379451316634568,-0.021019166039394126,0.06429195411101718,-0.07110641671232014,0.04684635746168703,0.03326112560087646,0.008249934255813926
DKK3,-0.036284903950954024,0.01065504525635791,0.02463945560535056,0.005599003341578899,-0.00673209327873686,-0.05235329187306688,-0.004898489733317115,-0.05054312973169271,0.012358798576383442,-0.025786448432893364,0.0018452791256108655,0.07426818744146894,0.04072988901885142,-0.009212926925449963
COL16A1,0.008915227378121412,0.043190578808941546,-0.024101193046846967,2.1189220443957667e-05,0.05806479327667932,0.037453291440557875,0.031497216376859656,-0.013793117930517422,0.07211804207375362,0.017279473536622025,0.030816510390440612,-0.004245955474836961,0.061764635374695225,-0.009607746972778022
TPH1,0.03662622830523153,-0.03914718401293836,0.045858844296722164,-0.029627254984451824,-0.013691584431523112,0.043355063569834824,-0.003263275772993646,,,-0.027882725355707214,0.010047451496671628,-0.004159996433269906,-0.021460983487306042,0.11367463408299554
TNC,0.06455697017252192,-0.07741347965193596,0.011678302768235636,0.0031601260236998525,0.026232723269473856,0.10224814199720814,0.029559691247254875,-0.0663941378763458,-0.05710680773682744,0.0002030020762642288,0.032263990028733765,-0.02010254886007404,-0.026263520727892533,0.03868951693377835
TNFSF9,0.03712900979642263,0.006070243068698019,0.022979524507336202,0.066945182026701,-0.006975648108632078,-0.02239757438973531,-0.0069145650944063075,-0.037974905004000886,0.009156351736614894,0.05075514246011523,,0.026182678579462052,-0.05968190840407861,-0.03053271195720225
C4A,,,-0.016879652545576995,,,,-0.01985153837205093,,0.04748413980780348,-0.024509974794085943,-0.025959613104784746,0.06522320159659917,,-0.019964932421854174
CNTN2,-0.016483786454625036,0.012540961096538336,-0.0035574846896569605,-0.014397261772946075,0.008302471574068,-0.0802892557271241,0.03248666050643477,-0.005083187221855952,0.061764419999626625,0.0055832613786781,0.04006935081300743,0.09405858604030708,-0.005958169095882979,-0.055401414157037414
F7,-0.022519558471949024,,,,-0.011891180148674173,0.03254164474309126,,,-0.016136871008015665,,,0.04237161512163601,,0.017347092587859575
LUM,0.015924802264374354,-0.004499340613185537,0.027969256754797316,-0.030314644841578267,0.0006477118266432598,0.05573287888553783,0.0913067034969777,0.011757551471768714,-0.10318334387092978,-0.051317757085645205,-0.018744136834290905,0.034222554084471564,0.016050328012104903,-0.055804675987546966
BTC,-0.02043060988631331,,0.06650529505656791,0.027816107126937748,,,,-0.0011439581242089873,,,,-0.018233306504656214,0.04728040938350367,-0.019118812958376686
APOC1,-0.018418747832399298,0.035422187379154,0.08858880673539075,-0.016496475878982342,0.009166278518510687,0.1050606956659257,0.018991743471080878,-0.020653207240436244,0.03154220458408013,0.008727280549818387,-0.007186361182445188,0.026412107446144417,-0.0358483222390226,-0.05687976057819295
PKM,0.04449766753534968,-0.027702855274646696,-0.011800374699521004,0.001967479946020079,0.033201633176131444,0.07879504960843761,0.01756159153494596,0.014426502769278622,0.016226100599222203,0.1002344482027606,-0.003676774678220162,-0.04686385434120209,-0.019951734351596702,0.08942653720030574
TNF,-0.0027779494127064394,,0.03610412798687778,-0.04616299968753716,-0.02921329621929287,0.009282234218776112,0.0331991924484349,0.059887590125741415,0.12621162893634538,-0.0028999447177503763,-0.013173629301590366,0.05508040049366715,-0.027712744507256352,
GNAS,0.05768503081087407,0.039875939740626684,-0.04266236728674455,0.01684033258344794,-0.002198766907457556,-0.02235588990698483,0.015167838138249682,0.0266632865266827,-0.023660475196311478,0.08954252275869867,0.04007812808651078,-0.05452186044594449,-0.003526168510221613,0.007646669109469292
BMP8B,0.02391256331586614,-0.021155577758467204,-0.021800930330445115,-0.02860739930278813,-0.020652321117881258,-0.03456168561014662,0.015347550860669402,0.030270510338128335,0.002338322658290377,0.018184732800580746,0.1371369604287392,-0.010252557960519357,0.0040357913206771675,0.06129908165018542
LIPH,-0.00781703229301245,-0.028092010094338538,-0.008184904078741222,,,,0.0018514805879958057,,,,-0.04194807904189428,0.03059027653878325,0.08761216114588558,-0.03137430510515712
CCL28,-0.010030571329606938,,,,-0.01138422445723331,,-0.013021194721637678,-0.014960058198725305,,-0.02211221243676957,0.20299476217749038,,,
PTPN11,-0.013847831161831442,0.020595813015723986,-0.028628015290345317,0.032458148924714034,-0.004511070723774446,0.05931102677443827,0.024560080964842725,0.08097595412327367,0.044190243067787446,0.0488503606059604,0.035294835975231795,-0.012025637161281771,-0.02627891419969164,-0.03432533112901803
ADAM12,-0.009193627217366848,0.019727818276068565,-0.029113106657766712,0.057039103093472175,-0.007063652462154185,0.10565109229276205,0.08754744058761046,-0.0009890416491942053,0.05732922759298802,0.02756492971572263,0.006011927519457425,0.0006412255799822633,0.013922178108294025,0.0639361486908909
