,MGH258,UKF248,UKF255,UKF259,UKF269,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
GAD1,0.007887107782886997,0.0461403255302001,0.0757983231687744,-0.018397232312043644,-8.805487790518854e-05,-0.040306225821237704,-0.006784847921705593,-0.016583081018495184,0.008061686002920777,0.04913558523197347,-0.05016407619284033
COL14A1,-0.0169374264917742,-0.03010014959258851,0.0020826720685409496,0.02184868522885941,-0.026515858076231448,0.11585809624398945,0.07677176538337267,-0.06971318397045004,0.0206414561566541,0.0014399471198798385,0.04955495485347715
HLA-A,0.024492998792130724,0.055558258880538225,0.018562707461498254,0.021406113568112672,0.05204560336463692,-0.03544641250580377,-0.1165279420058244,-0.07380358342448336,0.03917100631097835,-0.062215589181592465,-0.04884610591080729
CD5L,-0.0012649674366424597,-0.014882719088657393,,,,,0.02770278409524346,,,,
FGF18,,-0.013466170812705049,-0.02119063488426822,0.03854795614761709,,,,-0.029045028235964512,-0.023359468839270797,-0.021486812464171296,0.01973825571296746
ADM,-0.02836283206686808,-0.005846762791853063,-0.0323730160542037,0.027625035058207417,0.024496292725762106,-0.045684785112405514,0.04055298888495713,-0.07282891292151589,0.030983540216036907,0.03351697818695517,0.0846743134577539
CCL15,,0.031155127834197358,,,,,,,,-0.018635510782084738,
GNAI2,0.04636483216476289,0.039653274421163245,0.030522775119330905,-0.015481859569955382,0.037806027775232995,0.11493547130884305,0.03346321947563163,-0.0334774922773261,0.04336126895077444,-0.08932682320168865,0.006540605759244087
HDC,,,,,0.09336302059401186,-0.04367523272032902,,,,-0.010529607994612424,-0.026615740207273964
COL11A1,-0.025851632293827795,0.036579233982347296,-0.01980809819876315,-0.008443227909991545,0.001221848216257473,,0.12310086989058862,-0.0460268441348387,0.04209695059453088,-0.03640077817919774,0.06220262277803457
NUCB2,0.018325763711790437,-0.043606528706904284,0.013978521804414713,-0.055669607020340246,-0.018095890748947418,-0.0411099772055152,0.029140775962149847,0.015431842978623368,-0.04181747845672136,0.012199326783555205,-0.012759726934762423
FGF16,,,,,,,,,,,-0.026226351949667454
CXCL1,,0.04875651599895931,-0.020880469498226178,0.03737750446099048,0.011510681037579979,-0.0027574570377994143,,-0.046715579843734076,-0.03855940908784637,0.010679180449466955,0.013026580096170604
VCAN,-0.03479657504227711,-0.050581242969234205,-0.03657268831565392,-0.010748761007509195,0.040430547780049876,0.07999646132947894,0.08997538433495125,0.0853242462393212,-0.0037747321701832,-0.12566922574783115,0.012587773980432681
MMP7,,0.10232950679431278,,-0.022519081648082043,-0.010910383553118345,,,-0.04387227845090947,0.018464912131343898,-0.03590080791554674,0.044842590542329135
PTPN6,0.02786501594996702,0.02583713941655398,0.021736677221574255,0.021371743664201633,-0.020938973478818658,0.03743795326867718,-0.04156845181366826,-0.039572499863888194,0.0012748465967790622,0.036861631702062025,0.021394560053653533
PTGS2,-0.04448925080276472,0.023452521686612382,-0.016788464595620053,-0.01075010261623354,-0.04497220403553888,-0.01366277186480521,-0.0395209142387897,-0.0743273727244894,-0.023822943118348542,0.03779488051941233,-0.05075987902096346
XCL1,0.07631527572225147,-0.016308798195955012,,-0.012324310069482251,,,,,,,-0.003522286965974614
CD58,0.005230490340773663,0.031193957948748612,0.08497339857775217,-0.0011575202771534586,0.03472844960101166,-0.15506389226421438,0.02284693426003107,0.013762800355855823,-0.046815584182497566,0.04388154074067471,0.03400026755996333
TNFSF14,0.043687648151316955,-0.016432795465366076,0.005548824072823527,0.02045279469030743,-0.022733387538037476,,-0.03055197150236989,-0.023234494903160256,-0.01951878365659155,0.02393565605501229,0.067440988091524
CNTN4,,-0.02889082951202257,-0.024360931265105357,-0.022149002463812472,-0.027400751355082364,,-0.022251143953842662,0.04604054759588809,-0.04336109392388742,0.02212106901742329,-0.024462381586955313
NTF4,,,,-0.015589712527525864,,,,,,,
INSL3,,0.05655630321906305,,-0.011327116060573687,,,,-0.025839656103563008,0.03744750062580569,0.09164456308142298,
BTLA,,,,-0.0179795755491996,,,-0.02870682439313039,,,0.026283332513537264,
MFNG,0.05681513440454569,0.039192673095157324,0.04837247784353512,-0.026633276449129665,-0.011659479400231551,-0.020028351140993335,-0.06887706173559446,0.03685341719992731,-0.020208355501148786,0.04780357907799757,0.029045569188350214
ICAM1,0.011626089081513994,-0.026132055165495587,0.031720644527268534,0.019749178551166726,0.016738915074557697,-0.07416001568052531,-0.07260015656670644,-0.05083389808368094,0.05182296479870721,0.04674972884100648,0.08562547249377979
PROS1,0.015082339132957725,0.06794299796239178,-0.03148261900172283,-0.01083317060962452,0.04523371937671826,-0.001587407584192778,0.04895708409942917,-0.023171037487715276,0.07901190740560626,-0.021255891676293732,0.027454806103343162
CLCF1,0.07400138174657146,0.04440872613626754,-0.03509924113506766,-0.014407619745776807,0.07816290625348288,0.05467112770508278,-0.03973629522276436,-0.11231467439088812,-0.0003076752831943762,-0.032472200658066025,0.08103645294205905
PSAP,0.05461911937527033,0.03284614653701853,-0.035454215095196966,-0.013798246207003068,-0.08258858257417602,0.05539512836826265,-0.0831230339837564,-0.09980432025710871,0.06297459833215066,0.014000304304698778,-0.05681051700362709
EFEMP1,0.00022426484065766038,0.07132097991537648,-0.005190646024007804,0.015763459964486304,0.030782285540145612,-0.092079199333823,-0.015059144195053263,-0.06057129028907098,-0.005937992622191621,-0.05418923104883771,0.1364717640100484
C1QTNF1,-0.009609308233121956,0.022227106049582335,0.06032323050272813,-0.006844069304558836,0.04093927249854666,-0.013610622758634661,-0.02689165440074534,-0.04331985086738539,0.09512784038086963,0.015343642691785321,0.060945659741574815
ALB,0.03571658377594424,0.03629486689263911,,-0.02010967741854236,-0.0183007957170473,-0.04899933088567944,-0.024352734364969618,0.021786047190715713,-0.03267395644702642,0.04471596326419155,0.04141454363628793
CCL13,,,,,,,,-0.017247685682250175,-0.00530282097599356,,
EFNA3,-0.04068027036356693,-0.03165635043288854,0.0043697226553961925,-0.05931463523726586,-0.029620420675505174,0.02807070749041051,0.0020385987841533234,-0.09477944877957503,0.0019676191033078257,0.06774576176013127,0.02768307287915872
DRAXIN,-0.00041979270769999604,-0.027984676923518987,-0.015374098207426502,-0.028833142600862227,0.10093994607192547,-0.053211359219594065,0.07217206140993222,-0.05794806126526491,-0.024293754231621018,0.007460686436926371,0.014064258036064531
RAET1L,,-0.01138107734743244,,,,,,,-0.023713499918846158,,
NPTX2,0.012794737745198724,0.05718172480070951,0.014079465280794323,-0.053028879956567174,-0.0013649049495531188,,-0.014763896641701958,-0.038761488137793405,0.04049458457261277,0.061502662758750014,-0.003976690650347555
FGF11,-0.04751005061913604,-0.038892212312197444,0.004757740757121745,0.023563557985563182,0.02227716488921149,-0.03496189482401277,-0.016533771450056058,-0.0906107007849355,0.04797634076929141,0.06664251919415581,0.0809174337782779
CD59,0.00012468146925248338,0.014350451492281778,0.07659203045402756,-0.048549057298376566,-0.029112883703675867,0.0014478537039013108,0.019103940449276612,-0.037672498350188766,0.07545975711925267,-0.030997121778239982,-0.12416283320852284
COL9A2,0.033420527160834095,0.009881105256994496,-0.0460712860731088,0.035062551533511385,0.045143612918603436,0.008411518867103179,0.03741701694632393,0.027773438371805383,-0.03390470617815358,0.11928983696716174,-0.04275620961351019
DLL3,0.0483645989162937,-0.01896323081132477,0.003751610700647161,-0.001921117925508022,0.0408410170651217,-0.057512336432039346,-0.0006548383550715805,0.07909801978832284,-0.027092736274881037,0.07534656220837947,-0.008923411481274101
FGF5,,,,,-0.014572820605998522,,,,,-0.008268356821215234,0.026596652759219498
LIN7C,0.008541547489001303,0.030553036279829787,-0.0009235762396099243,0.006440509359428346,0.026393858779065412,-0.037573182989735575,0.10517375362108404,-0.048493651283588936,-0.08910270284136657,0.06272879648613724,0.013887242357124607
GDF7,0.0012052862141980068,0.01186114735809389,,-0.005620882748065753,0.05108908545627788,,-0.03255238493947843,,-0.015867630278446267,-0.012027770593462397,-0.04068570699164792
PSPN,-0.04913439778705635,0.04069981434699587,-0.02347706966968276,-0.012556235133347008,0.022820004997645423,0.06488923760382366,0.04316741653868111,0.02923870396048761,-0.004155450227487064,0.004555700957201078,-0.0020315595792599708
ANGPT1,-0.047841679933712536,0.0187128569101241,-0.004648336955750126,0.04618819592222939,0.12125306126484704,0.030099344644234517,0.0746752715929739,-0.04191088621059935,-0.01754603531737188,-0.004323001566133385,0.033863300936411614
PNOC,-0.02932190762270393,0.04623941969075511,0.03574032141281991,-0.05752748984326057,-0.04259223091306726,,,,0.022298034550564602,-0.02633512976668032,-0.06947553598826861
L1CAM,0.061488895817315314,-0.002449498378514058,-0.039976390559322825,0.0187572171699797,-0.04967731658429219,0.09638947328110471,0.08538358669770696,-0.08996174370023939,-0.045605010787876675,0.0836092214097983,-0.055408268903335674
APOA1,-0.04373118743455209,0.05851414815251678,-0.02886038556709265,0.050609827018562564,-0.03118804020297142,-0.058693986269722394,-0.04177601268580612,0.018915148147518608,0.00300567783633526,-0.01532428641266634,-0.051390171117115094
PSEN1,0.014511934575979556,0.04587194028771799,0.03250226529271156,0.004010180052398854,0.02512893728661512,0.06182889571559129,-0.04992621435480294,-0.015001321840200626,0.025771803206940974,0.024316155414945126,0.06933142151853976
CALM2,0.008253176571353849,0.05198100068308714,0.04421079728046015,-0.04195491576794655,-0.05020846982152645,0.034042994345175936,0.07189500225173454,0.003513873142471226,-0.061435238686745455,0.05240966999934402,-0.0008374294556152946
CLEC2B,-0.04360751665256218,-0.03146240985126646,0.020561674192562055,-0.0016069279921301222,0.01416101666166364,-0.06390347753313569,-0.08370358961541985,0.00787655552503408,0.04610912562601003,0.061963145912395094,-0.03406790574420627
NTNG1,-0.01318892411438479,0.038240369651540394,,0.0066499972362854464,-0.05818567945059871,-0.005578573356913537,0.0025391545456370686,0.010561896809966952,0.07124597116918972,0.03185346290931963,0.0652691725584334
LRIG1,0.034008468088917096,8.780078402835218e-06,0.03587259175866896,0.0002499325216469578,0.021735819535178065,-0.031740048358915404,-0.046668038781381045,0.05281968177276342,-0.01908486816462046,-0.010073848688172422,-0.008077808077385859
CPAMD8,0.0317570830752454,-0.02286576120017026,,-0.013397957135012106,0.0739921658965082,0.11169106591722412,-0.031108477438116684,,,0.06877756023231425,0.04285772571029978
GHRL,0.05418072448048512,0.025937581677385406,,-0.01938331163184635,-0.028035673357871608,0.1321822054817816,0.02809076168326715,,0.06925756703787501,-0.011460708083092675,-0.025430883760571125
NPY,-0.02680251633443425,0.06432245495618803,-0.01959403015911709,0.008313402908877788,-0.05534355452902654,,-0.028976468050063656,-0.05693311603921556,-0.035733290727089084,-0.03222077203495815,-0.03246947850777607
MMP2,-0.043214491633767546,0.04524549295612709,-0.015377001849930058,-0.031088155646805032,0.017340653987666647,-0.01913168960161944,-0.010234816431405823,0.020807424135606625,0.08977770008405314,-0.013462089928715962,0.01343812938285425
LHB,,,,-0.011668608847358866,,,,,,,
PPY,,-0.019190745494704915,,-0.020311644816314665,,,,-0.07549275366754742,0.05553841040959405,0.11513755317569062,0.06385728774100392
ALKAL2,0.006911683049313038,-0.021343422816555987,,-0.011499082160712167,0.09044855557688092,,-0.04014514070262621,-0.01998316364947089,-0.030529931800090428,0.0049461167428189535,0.09535383877646202
CSF1,0.11176348979683846,0.030864781866207655,-0.029929235713769164,0.011186768922961873,0.03389796968489096,-0.03499843714370208,0.010970986150297915,-0.09536439645639407,0.028444869052561838,0.01387041802554557,0.09625461350674859
SEMA4C,0.023373170162158168,0.048800424030947975,-0.08017404686748923,-0.01686942377580641,0.045453009630541934,0.03054868163503313,0.11482243965187115,-0.031849810613267734,-0.0011205287744735506,0.003174952465503073,-0.03918585378682439
BMP8A,,,,,,,,,,-0.022902200062054984,
ICAM2,-0.03169365712415259,0.034264618511518,-0.029663334079570856,0.01739553683114183,0.009561253252562256,-0.017835237645472773,-0.029744238787708575,0.04764592527497086,-0.0435950798985793,-0.024381604824836846,-0.06974980433956508
SYTL3,0.009351551519637616,0.01682921590224807,0.006561144406279056,-0.005152360148514367,0.050545379564020554,0.14062656135546386,-0.015248788181754723,-0.025777549555693276,-0.01979471754674359,-0.07533759357535884,0.07359137866150181
IL1A,-0.021229219278074286,0.017789176766328494,-0.018429742342314884,-0.005902085730778373,0.021771973532710952,-0.011841925594998056,-0.015738921480823825,0.002885440736221163,0.004121485874100283,0.012050203500422334,0.1267902055685827
HLA-G,,-0.017512760441602555,,0.010868596323862391,,-0.0382688932013612,,-0.03804513197443245,-0.028778230443901712,,
PGF,-0.019020556574798408,0.06611639963664366,0.004324640825461931,0.0035200462021425004,0.03154245325219749,-0.05932877123080965,0.027060151109222177,-0.017152157889122423,0.07898030302960363,-0.003382875396997954,-0.05447875826789259
LGALS8,0.003929771371072053,0.03478782432420419,-0.04892791121388003,0.0007616577429777386,0.014224852373333074,-0.016784817669748146,0.06521623081617266,0.02705868471986069,0.031134965513219433,-0.0020085802440049593,0.027010762636291
DKK3,-0.025469063235032098,0.027976474210965177,0.008577538043225204,0.006287529028734742,-0.030387789951709265,0.03182735389943556,0.004906256214997445,-0.05103051941553177,0.08135234763612206,0.007596942463377577,-0.09008081775543546
COL16A1,-0.00989232250344462,-0.025412206285420864,-0.00853418336702495,0.028978578556664657,-0.06026621842672605,-0.040185102426336335,-0.02302284650055939,-0.05127246958717719,0.006499579549447753,-0.04866775881638739,-0.021397211099080302
TPH1,0.03261440202304021,-0.012858813819245671,-0.011514655383630258,0.04264542972235842,-0.015671353031198983,0.11766354385701919,,0.060507754166729856,-0.04493994221538,-0.0010637911320188714,0.027745804781866175
TNC,-0.04616678725302468,0.07850200673208911,0.024435981687640905,-0.019364012362264395,0.04851343629998882,0.039438080859618696,-0.052954861655879586,-0.04021305786856988,0.0019851621699161935,-0.06600659320383699,0.09853173249116604
TNFSF9,-0.01826979589442579,-0.0077839803579331825,-0.0324039347926654,-0.020210883371978537,-0.035376586980704255,0.13975247196915455,-0.008954365581145799,0.041445917100255296,0.03896531905616379,0.127267600125879,-0.05683003668894049
C4A,,,,-0.013833812891252247,,,,-0.019202121704839113,0.12287755061484941,0.037183402762577325,
CNTN2,0.07738769675913214,0.029203078614776386,0.02843301206689761,0.01007279067106132,0.04175580567027287,0.03918699943423252,0.07345831507442743,0.013504204999590786,-0.029153423496113592,0.008630679462931848,-0.0892302786074356
F7,,-0.012544742005724733,,,-0.013183069736016894,,,0.011262111951693611,-0.01586763181280734,,-0.03565926081738437
LUM,0.02839375276709112,0.08302594973231853,0.056609997013608054,0.0028031799467731922,-0.02050256408939244,0.02853733295506086,-0.01807327292974558,0.05656853932547456,0.031476714142238627,-0.0221994043614076,-0.012928795580402296
IZUMO1,-0.017457368740537035,,,,,,,,,,
BTC,,-0.011381072606847946,,-0.021980301386063935,,0.2265595007637114,,-0.017503193496666576,0.009038510364813747,-0.019348427471312046,-0.010421448443289814
APOC1,0.017012641440611005,-0.006667513921669509,-0.02887417877060853,0.04248227246096581,0.033058653992460045,-0.0981041833517801,-0.03600008944976455,0.10882866930816536,-0.014557854635426203,0.0749626052456274,-0.029714999054129405
PKM,-0.04295596540829633,0.015351917620866672,-0.00862632202393088,-0.002307173762440425,0.036566134259008204,0.007295682751773086,-0.030051997138685276,-0.10824000956189803,-0.021506581934386586,-0.04277410361819756,0.10734839077292718
TNF,,0.04181923087215753,,0.008513452464699223,-0.019347790643148982,-0.06819542830215304,0.022507122089496484,-0.01698857681653186,,0.001815523906073794,-0.027753307006697786
GNAS,-0.060489683998878135,0.003790663733420992,0.006706008512455913,-0.03093037449124775,-0.03933016521727176,-0.0067547718398785735,0.026004836781952895,-0.0015011857808451148,-0.02341332602331735,0.0032242269054358103,-0.1414289735284098
BMP8B,0.054959480363536185,0.03356642638027612,0.048622089987084616,-0.01786707340286041,-0.041922736428132025,0.04767785375652589,-0.01036146613958951,-0.03360666946284264,0.02775438265124638,-0.02371684430483164,0.008701376464779741
LIPH,,-0.012858810653506246,-0.020880467302953735,-0.01752562547652698,,,,0.08306308556149448,0.005761832941763049,-0.03920515517459702,0.015744489637870538
CCL28,,-0.018087516728478126,,,,,,,,-0.017783607870053685,-0.017269868208943922
PTPN11,-0.02227163573190657,0.029762832527802804,0.027280486558508996,-0.022769981331797865,0.05053373529354435,0.05798977812037119,0.044402984266741705,0.03685342634076343,0.003532607938613985,0.023852012009157406,-0.049236326216217804
ADAM12,-0.017267551699528486,0.08663184798939631,0.07679885920429629,-0.012211225227956727,-0.04286011246455684,-0.05067489515333319,0.01775090746725025,-0.12612225872637844,0.01951584046829935,-0.018726664159908188,-0.04521183119875748
EPO,,0.002335004303644431,,0.04869546321125245,,-0.0523053806617365,-0.029244065072147864,-0.018731434023851457,-0.015181072262286857,0.11293747452188888,
EDN3,-0.02565777306913782,0.009115519481540007,0.06331268226702094,-0.022242023559999206,-0.023358539312239603,,-0.02240950754019295,-0.03362450011972344,-0.02916198346666739,-0.021570520101492966,-0.04425462481318001
CCL22,,,,,,,,-0.021199948893533237,-0.013320730037286083,-0.029223051767663575,
CCL2,0.07335090569586626,0.04296674974015692,0.02157428377406376,0.04204932481123987,-0.042639566243361154,-0.08319221723215403,-0.03892171239503763,-0.02063610662641334,0.021995553445415636,-0.0359191585113965,0.09794893254596074
DSCAM,0.054059363384248105,-0.002255009439543457,-0.030307527953037667,-0.011695612274152231,0.04837236217454271,-0.10601371923685113,0.022477558850062848,0.07552735076441736,-0.035845950190930724,0.04605316256226839,0.05026818831749143
GPHA2,,0.032956564215442234,,,,,,,,,
ANG,0.017011832340110507,0.036835215669402364,-0.05185838918739608,0.020470449352774762,0.052572428975391244,0.061937690825494524,0.075589217138199,-0.017846498407401126,-0.03273708393703225,-0.011009503820538549,0.05555171694246031
FBLN2,-0.0240573188979678,-0.036734039253111875,-0.028631973245786976,-0.027091629756203817,0.02618104237782113,,-0.04035158682421843,-0.0493545896331033,0.056114606975035716,-0.0027284436192043277,0.007964966176468876
VTN,,-0.024307633394748465,-0.024360935346277125,-0.022974448361547942,-0.022222354561726512,-0.0007123582020405239,,-0.0011160147909449077,-0.01965743959056704,0.052779235361765785,-0.04498858652813463
VEGFA,0.05759047257084344,-0.04695396803197636,-0.03828841467794039,0.028374134473346732,0.04828945061658374,-0.01931825536501642,0.01034833991978849,-0.05773856407618431,-0.009094338198666715,-0.07506152515326285,0.06120352265907352
F10,,,,,-0.021435952527670693,0.08116358840856164,,,0.11631619433870304,-0.03338795770625854,-0.009264903828770566
SERPINA1,-0.014343409444500988,0.030182137501506025,0.04106405753439111,0.027430817647466108,-0.005881032243094009,-0.06195221596690396,-0.030007199215562854,0.0048707314088287474,0.031030732676136142,0.001256887813304293,0.012661540748734098
VWF,-0.01329285066053317,0.08944487968599439,0.022375510130861496,-0.04986674331266514,0.05025592937391597,-0.008730440516947326,-0.015325049596049311,0.04038574706907419,0.06425646588201384,0.014911904792488377,-0.07393042396901632
GDNF,,-0.003231770970498769,0.06765384080212573,0.06351646983883531,,-0.050258955143183896,-0.02497477023187976,-0.04722425912397167,0.14048973959763827,,
VASP,0.03521472158894307,0.019029549139392258,0.10105046862874238,0.0046619725084113646,0.02239286233155415,0.04786991304094551,-0.04447204456475388,-0.02289201709218586,0.05957186186361714,-0.04320524953617984,0.03259644368399696
ADAM15,0.10558555447192368,0.0616627817950973,-0.0239452404350024,0.042845507123313996,-0.0003784553542318255,-0.03991434101218311,0.007124507305356907,-0.045577121569656716,0.03712224758936123,0.01017117273464922,0.005577686989827848
WNT2,,-0.02249334860185216,0.06845018262488675,,-0.010993244117870393,,,-0.023234484373555513,-0.01822827115148214,-0.045989927879779034,0.041711029668346285
CALCB,,,0.023084417640618454,,0.038822534352394245,,,-0.02033442352942508,-0.023713495240359483,,0.11542656276637572
OLFM2,0.0053508457483488255,-0.009415853324049496,0.045046434314027044,-0.009293595604316739,0.0022007766387357342,-0.023616915975752866,-0.07881696358391989,-0.012558785078460364,-0.053219479031966714,0.0027994642447847842,0.04794083275462076
MFAP2,-0.03288319566890765,0.09887101714978568,,-0.0247077164230218,0.03027115215602461,-0.0795778938070461,0.011468520422580493,-0.018357413686483453,0.09439364992136985,-0.014871766285603027,0.001289226509952014
HLA-C,-0.051785393784225434,0.06860119662911017,0.11777902272871592,-0.03996662461834175,0.04030744545860876,-0.01788329431803696,-0.03325654530513388,-0.028868690747833953,0.030820620051643263,0.06471139094807615,-0.0411503730973834
THBS1,0.013934436749417741,0.014495026182220662,-0.0009574276727776533,-0.015028108734378919,-0.005837485511894486,0.014450743876840522,-0.02248678120014147,0.03547848379125909,0.014641672727081665,-0.1018354258262427,-0.013211103190544405
HSPA4,0.02289391033967787,-0.034056134328262266,0.0016785772592882503,0.022723210629217783,-0.015456422035362294,0.05814535489776745,0.05024941839727239,0.07242167678871801,-0.002075133395063503,0.006609786191203544,-0.03534884928007885
LMAN1,0.02180122450237241,-0.028451061117633035,-0.009535706710852986,-0.004067356229530313,0.03620472600643847,-0.06575439842370415,-0.02667780559518077,-0.051005199669620936,0.017846130963960424,-0.0034198547532706975,0.002041672664573974
LYPD3,,0.04946598387621392,-0.028631999386884863,-0.013099758018803104,-0.022606576427894674,0.060830800900544726,0.0396972269303303,-0.016845359503013205,0.0375458440663322,-0.039218059892985324,0.0223579780712254
APOE,0.024822090274478667,-0.04282942016022826,0.004868753801722342,0.01734042655046047,0.03474078803783262,0.08337240969146338,0.06322189155490301,0.02868494674602318,0.038704718385807836,0.04827871481077575,-0.12664460312019943
SOSTDC1,-0.018269803048120762,0.030446682278101815,,,0.04013883485514512,,,0.03801777649627057,0.009614578614113998,-0.01719210937191138,0.022465740029206135
ANXA1,0.05208208419634935,0.06574894761458965,0.013530817683743994,-0.007245616376202402,0.0486520061981031,-0.09963583419810777,-0.002900381309689746,-0.07213807935971506,0.031203958023233443,-0.017582478275844016,0.08569378520144967
WNT2B,0.04115490495313296,0.062305017703314626,-0.010899038223907235,-0.03210559236676552,0.007708624726234578,0.022879601600029113,0.10949577672976371,0.00169114378206561,-0.00514363115461962,0.018174651727302503,0.013392445223720713
AMH,,-0.023953889140673423,-0.0027387123208302204,-0.018202675158199268,-0.0033268317610555334,0.05908983492845674,-0.06887593390503723,-0.03397438722054891,0.019274339445579703,-0.020243273781801272,0.03929617401495278
GDF10,,-0.014882719771446992,,,0.009067947169346023,0.022092478476163857,,-0.02888398151952489,0.002545857238089835,0.019601370520543095,-0.02139595636680391
EFNB3,0.018277500119260603,0.005753859978070321,0.02128483618273427,-0.004018951729908459,-0.005083239140505968,-0.029686230421208746,0.017212319468687065,-0.05975719697975348,-0.030451055610525423,0.03274495908785911,-0.02378538529852322
LTB,0.022214764104026147,0.0031742002653413677,,-0.01179232776062128,0.04027696131463272,-0.03372661822105043,0.06287010738734572,0.037219098074648585,-0.03240106396605493,0.015342957371578463,-0.017312831916133697
ANGPT2,0.10812448369503452,0.047768927219225994,0.011701878368759952,-0.08587269125952528,0.046782095904596,0.0035327304132229767,-0.025145246330158914,-0.018193426164056475,0.026163989550307815,0.04491607551378633,-0.06053246005990084
NRTN,,,,,,,0.03128870645534462,,-0.013517655557043193,,
ADAM17,-0.04416972584440618,0.012004627778130984,0.030939217916726894,0.04851711023563365,0.02493845453490176,0.03443319948462314,0.036185370101693703,0.041166029450288244,0.04713489151972065,-0.049080202580190246,0.09044052217088443
LRPAP1,0.0997416539510005,-0.009688242401850518,0.04691282276973709,-0.07720463105022678,0.01325947724709002,-0.0019038353378896102,0.005917690883133031,-0.0011068683165825041,-0.01815533401530136,0.02286827396274647,-0.034805626993363516
NID1,-0.03643501971186278,0.07209237571697272,0.008073031760057074,-0.04946437919292551,0.045021445578142874,-0.05761831098923356,0.040341224957378956,-0.07704318540605315,0.02791187878232324,-0.011301298305294635,-0.059289507590981914
MST1,0.013472860826457773,-0.014342940636537406,-0.06066417688054513,0.00440125978187331,0.046129706969801225,-0.010190679913811384,-0.03152024117340698,-0.062174806562504105,-0.017243855376621042,0.008796986671433842,0.025188895311544748
IL13,,,,,-0.014761242997270585,,,,,,
DCN,-0.039081036191423196,0.05755788513003441,0.022154079344541826,0.026457958672522368,-0.030464072005066636,-0.010831380417311196,-0.019408921771447023,-0.029003782979700788,0.010724069714386,-0.01830124757859841,-0.05802621392640717
IGFL2,,,,,,,,,,-0.01677855545358988,
COL7A1,0.01717616696868584,0.027216348802385937,-0.01882990395069577,-0.032271393583718166,0.013374251019868928,0.03195983222110129,-0.07217469796056322,-0.08588775731850196,0.03455325837418595,0.0581468881017447,0.048019262702338
CALR,-0.0136926658055154,-0.028852972463136294,0.016057581154744566,-0.05802717768767787,0.031246543235282115,-0.11317135481774548,0.04573099730210619,-0.008771090732269993,0.02666312924496624,-0.060580405188535795,0.055631265615418486
PIGA,0.012744222773161965,-0.008153966497176835,0.0843436291133168,-0.002243785844307607,-0.01417055477790496,0.10278750772990794,-0.010914178720587626,-0.01646102805189735,0.04821743525808272,-0.0188432894755962,-0.01425786594635431
CD200,0.06433288864713001,0.012761325670947456,0.05016712158516761,0.007730395612787633,-0.038481495263938605,0.00784671799086754,0.06728251847195282,0.009330764731670852,0.00235545068164417,0.06444290111714189,-0.024430063542431425
GRP,,0.0051723261656568525,,,,,,,-0.014826658680342178,0.05423734093877218,0.023505533126545183
CDH1,0.08632800046989655,-0.014298503240177025,,-0.006135569922760273,0.027490878590141578,0.08204952282471809,-0.015619099730785523,-0.019121323684277002,0.04584402857673727,-0.026431551628130594,-0.03340658217538001
LPL,-0.015674892430731575,0.019847980261596163,0.013342655855284779,-0.015137919135046647,0.0269925026698904,0.08941739488205694,0.055218010558869886,-0.04125391830315542,0.0007058118058131505,0.05224923702342729,0.06438022589092338
SEMA5A,-0.017115893674104644,0.006602244806401628,0.0047642326438303295,-0.06072222931463518,0.07633723797514085,-0.00026141168812678724,-0.05959265014975769,0.03004896051795454,0.07291974004456622,0.07676592519378488,0.042660930113060415
SEMA7A,0.018252790821782792,0.06092459074450772,-0.017630750499975093,-0.01014720544440192,0.020683210160755378,0.03489844200660438,-0.02483477687529101,-0.03229448131502948,0.036991178345848384,0.008728669299527024,-0.08858574829965811
SEMA4G,0.08254367614068554,0.0433200623658473,0.046271073290111486,-0.03239153279321665,-0.01368485251852392,-0.04259272975595511,-0.023278461956269324,-0.0019456865181485669,-0.016275880580549195,-0.0009558822206145256,0.04257514752407446
SEMA3B,0.032167462360040755,0.05733683407864362,-0.040518421625059975,-0.009948335112025204,0.054380069503573714,0.21088649494214773,-0.07791270212698279,-0.044397960213022065,0.019956021119829942,0.035384983167388376,0.03230684250595489
RPH3A,-0.057496518474688535,-0.009783887028076347,0.012768633426966193,-0.0154978973399506,0.01519611843340216,,0.09675984519258003,-0.04958523027914752,-0.04555994932282019,0.04063208570758523,-0.05073998115792986
JAG2,0.002629985515054067,0.038906699106132536,0.04093167042375446,-0.0029714781394796635,-0.018951628191209522,-0.010808228447802163,-0.07862689834576335,-0.054431682929157246,0.04468183805834017,0.04866117974484185,-0.016045652042099717
CGN,-0.0029913623559581484,-0.012523127691061741,-0.038125854635813174,0.027306469017402486,-0.017967645168022902,0.06049972723718451,-0.03952093239710752,-0.03295933781505788,-0.031041508530404337,-0.044586827096514285,0.08491050919628826
GDF15,-0.06765575362089024,0.02477179242372027,0.022029484239916124,0.015592915510624503,0.021264359970176262,-0.1125758645919728,0.02700393455463848,-0.11039319344697514,0.009247891172257234,0.07757698943863006,0.07412127365017818
SEMA4F,-0.007515587147498486,-0.015397958665445268,0.010596151153209695,-0.03329869169447466,-0.028513853920984416,0.06017985805153027,-0.010333389256510471,0.028720431329777748,-0.041382909113821253,0.07471878762620933,0.047430536254069185
