,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
VCAN,-0.05077664473650544,0.06123308817636157,-0.06924576880369357,0.019953483180804376,0.039460658055054845,-0.007044300366278102,0.08214068078161113,-0.06162334167574934,0.05639001784861851,0.06582967895707835,-0.003545631888916291,-0.024945227778882716,0.1256998091138918,0.06999992085258303,0.07589896004748814,-0.02290004588674126,-0.04366640441644117,-0.07982999723087267
MMP7,,-0.09690262571325178,-0.003196600980253655,,0.010782026004720084,,-0.015540175978522811,0.017319629381402486,-0.02837985397712449,-0.018736917530003522,-0.02072895062138036,0.005914493033481685,,0.031220782177609967,-0.0585624618712363,,0.008325978246337918,-0.008402340905513814
PTPN6,-0.033206810584036024,-0.04565278826609431,0.004245457993073066,0.007067592208781096,-0.007159200603736806,-0.05492895748860978,0.03834297975738241,-0.04962263000876911,0.016428191812807767,0.07607967085967264,0.048646295894015985,0.16189457504780091,-0.09531377868282033,-0.02740775087395725,0.005030538917054293,0.002691404708819002,0.020251149359139055,0.04839586428615651
PTGS2,-0.04398212873342881,-0.025101875200181444,0.006901307662718681,0.03556614767846356,-0.04579717215064504,0.021047877099270435,-0.055497227963281055,-0.012670010618554042,-0.022257250079427325,-0.006078768866731836,0.03714979721070863,-0.03573890036147456,0.06906185042635282,-0.0017805937264247457,-0.026213154771623188,-0.029887916295487576,0.04177445127309499,0.033732747285024324
XCL1,-0.019816953731372027,,-0.008378424032769545,,0.09055636390902452,-0.015837979723066876,,-0.0272279343275371,,-0.024577504556310293,,,,,,,,0.06772300291832035
CD58,-0.012934080434075197,0.06977059298542783,-0.0051377777919503235,-0.033835379497905244,0.049758142142422884,0.034132990094753145,0.11463186740136327,0.07761836040567499,-0.02030296865209614,0.04864137915425747,-0.013959485200673286,0.0222143046451277,0.03701745986816857,0.024077429564418613,0.019684842484889834,0.019526076091117835,0.015473129004274513,0.1081693286743001
TNFSF14,0.02828266652283098,0.09835882571033203,0.037640282948388185,-0.026545527664993667,-0.04249414679802817,-0.036314831647438955,-0.03238024045709072,-0.022718437250515096,-0.014349253676905623,0.07002338185974037,,-0.02997587209447278,,-0.011199806752164485,-0.026259525558045994,-0.04004738855826417,0.03399001938324751,-0.044568251427622295
CNTN4,,-0.039963438087014,-0.026102291754403248,-0.020779754375383017,-0.029450073991020703,0.0012769060784564121,-0.004995764312512603,0.009813109332777957,0.03264304812332051,-0.0037489600680833454,-0.01722218289637736,,,0.021538620611869737,0.037093843489683725,-0.030339236306385874,0.005540118813443726,-0.02007427358373244
NTF4,,,,,-0.020728616929114367,,,,,,,,,,,,,
INSL3,,,-0.0273193946993567,,0.061417267737564014,,,-0.019115608666546845,,,,,,-0.005585310625697143,0.11213099669650597,,-0.01862465072313972,
BTLA,,,,,-0.01108777969815198,-0.01651162110606303,,,-0.01832448772633703,,,,,,,,-0.02779737451590334,
MFNG,-0.007488438781350126,0.004989961588241554,-0.028188470508354962,0.014379626593523293,-0.007920803395503868,0.03421093901032527,0.026005643122887185,-0.018047078453658553,0.023641055416009867,0.012433110767441417,-0.012491765117060674,-0.007399179815522913,-0.06460603704406172,8.66042851761998e-05,0.025211588826286397,0.03689254450657352,0.005603009284111808,0.052613101653427315
ICAM1,-0.01081010644456841,0.00499309028042168,0.0033021466410079942,0.013157387485355596,-0.01187279589271228,-0.00805149857979698,0.030036702998659955,-0.0015918254063022465,-0.028742468983063416,0.007858044381129189,0.04790701819495563,0.01348587880649268,-0.017525731460549525,-0.023226482770362246,-0.020789558031447677,0.028070515127132708,0.09485158833672898,0.00234596208917353
PROS1,-0.030581517624819293,0.001274327006570805,0.04807262276059461,-0.01249249343904268,-0.05084556442006358,-0.07078172252357302,0.029073575422492122,0.004048265698183592,-0.044947718200954785,0.11395644703154675,-0.01491843104102016,-0.03870600028495266,-0.0822321471279014,0.05235385723278635,-0.028707547925625073,0.09580833444999319,0.09550706966379534,-0.004122890907947367
CLCF1,0.0032962485290788314,-0.030650434646363082,0.00044474907143369276,-0.03260768221800883,-0.01974621810917993,-0.02903739193641696,0.011481878119221555,0.010743490581590746,-0.03205719361431704,0.022386429321105305,0.06342175486973615,-0.1084228087285399,-0.05229110789675836,0.0009455347184129853,0.026371683955995245,0.02170141443565568,0.10456557914393089,0.008671910356899754
PSAP,0.01967325639795767,-0.07434370007441661,-0.06388182321927681,-0.07733108089058599,-0.031005404920662567,-0.022092319864359635,-0.11128453775451988,-0.009580916011894236,0.022905044457269978,-0.07371168217210346,0.017758052608624744,-0.07623009203271411,0.07212840195561042,-0.0678186162482791,-0.07711730220288371,0.0028797995953067724,0.06651672094214212,-0.10814634692416929
EFEMP1,-0.000290625095960188,-0.015167443370142343,-0.07786105785638625,0.024389310192220442,-0.01838285731115858,-0.055909074999703955,0.07034156439092501,-0.024644105623611367,0.01755954442039691,0.017986764723363566,-0.004893681961618794,0.031170565971593237,-0.03274742796944853,0.05834091044905875,0.008389572711197705,0.010232832871327655,0.05067526443694761,-0.012825931062431536
C1QTNF1,0.014223042821236457,0.057087095399996714,-0.04459514880774131,-0.04497067990685045,-0.056349465051213875,0.01491176043776936,0.005163282455539049,-0.0016883164665649681,0.032722105078883956,0.06345660066008733,0.010862298173976099,-0.010631751338435079,-0.019592365842648823,-0.005272579999953791,-0.0736029129269098,0.0671612352615177,0.05246146828645234,-0.02195033108208139
ALB,0.06267199441677364,0.054737063714177026,0.03533319469226737,0.05039677211184491,-0.026738517406336086,0.033381896588180165,-0.011372392020497193,-0.020869230939999827,0.019552998575647858,0.044610237485925186,-0.01652073714502279,-0.04081420729308391,0.019902760033453593,0.004067189643077347,-0.04197065333345242,-0.033810697711269516,0.013746122957125665,-0.029900888115402095
CCL13,,,,,,,,,,,,,,-0.026455671651730506,,,,
EFNA3,0.017921491707656192,-0.11751945416857425,-0.03701241297100414,0.10343116880173878,0.05271136322313303,0.007774738861107674,-0.03709382140610058,0.011336890033735449,-0.030008223820502812,-0.005353111851931557,-0.001965481359101121,0.018927004104409815,-0.010787398307179579,0.01596891222705047,0.05264043834921013,0.03586490947225124,0.018957412742190205,-0.03377479025792993
DRAXIN,0.06866456106847672,0.16479864886658563,-0.014462874366633302,0.08782081974032407,0.010191265027173938,-0.01325898612903015,0.04022477357818493,-0.03611997550538561,-0.013086270613044005,0.016585768579783253,0.03252739686556085,-0.0769014813903147,-0.013666061229380957,-0.008418681232968114,-0.07537407448321973,-0.022392983673626767,0.015571303718370845,0.07720790787875993
RAET1L,,,-0.021282073793672602,,,,,,-0.015673754141655588,,,,,,0.052246176273034226,,,
NPTX2,0.04258464470535055,0.022497557932808967,0.07459773675415368,0.015726042863656902,-0.014549681133855763,-0.030777506450594377,-0.07045772327731208,0.00660914395409924,0.009346704355506892,0.031349728918973974,0.0016025925487528373,-0.021276330917293588,,0.02869603976885891,0.05718033000251469,0.029684014768803255,-0.0008060406696083945,-0.05655646977745297
FGF11,0.05225005789409699,0.010123095783000404,0.0019598058065148486,-0.009945638575109036,0.006284732225159422,-0.02978712101518401,0.034965767304810755,-0.06286772337943627,-0.01969225973278049,-0.0022766610327907043,-0.0576126132834814,0.04998491192054624,0.0036972921106917115,-0.02636412954842967,0.03690069170073554,0.004889689220899119,0.08562057871313132,0.08677665161887355
CD59,-0.045684111344894425,0.042875109086451015,-0.010965278888916479,-0.04165768140161311,0.02705683767187515,-0.038340710399405245,-0.04232521245465882,-0.0523907416565931,-0.02678134043908784,-0.01261500049996884,0.028286882887120782,0.02808882366441752,-0.0045404431164229354,0.0038726383781189067,-0.029372341839611116,-0.0742903365087394,-0.035455013154555313,-0.044141728801927474
COL9A2,0.025521964764583807,0.1400124064838464,0.05468498967674305,-0.013422810245448568,-0.018473306467397105,-0.038609087909926794,-0.01634900487841155,0.05019967728438741,0.012876230393430037,-0.05687633592036397,-0.023808887037569067,0.021331816495368472,-0.02357852596092826,0.06842977632123935,0.09698996692840929,0.0029315975502710928,0.03471947155304892,0.05941162383124455
DLL3,-0.0006670926100382956,0.0032256890456057743,-0.008397751081825385,-0.004405429891127097,0.038863742764403034,-0.014369716586836693,0.02948809980902,-0.02603564095089521,0.027331844343837567,-0.04206580194689791,0.059266790711109886,-0.08599049311170424,-0.01253802386469522,0.04237379960358289,0.11465085684609524,-0.030719802671736244,0.02444856178639513,0.0054136150235363605
FGF5,,,,,,,0.0166209152217826,,,-0.018020276133859585,,,,,,,-0.013631681844761217,-0.020493988353642637
LIN7C,-0.001156628927181373,0.05495675502775,0.018246407120170605,0.009215898449310572,0.005895947425609776,0.0016555966577592892,0.07635194753440917,-0.009383983259761862,-0.0478959163846335,-0.015449248812591304,-0.021752589051056592,0.07590930450310185,-0.007111508439434717,-0.006614715527226895,0.044957439142305704,0.12071847967943115,0.03935098612757525,0.008531626383757119
GDF7,-0.020526492198862895,0.07419054368772837,0.014928155109053827,0.05057437155803418,-0.026873082508510077,,-0.026337758764054645,-0.03768057119350746,-0.0143492531192936,0.06803085886473856,,,,,0.06520092405156272,0.04095322970985765,0.003043737728382475,-0.045656365549032796
PSPN,-0.029314914437563455,0.005947313393536924,-0.018767989402744562,0.053086890275297574,-0.014003060070898174,0.08580672223840669,-0.0486105297974579,0.008910437079340527,0.05294648414372446,-0.03979774267943003,0.02318144863290683,-0.09391495004300827,-0.010452349144435456,0.02444151305716553,0.013296862928716634,0.004005444088582224,0.016460865321639786,0.04776201137879172
ANGPT1,0.07140071148598777,-0.03851829700356908,-0.04193034381998272,-0.02277917758344572,0.014253971026475474,-0.05060569229237558,0.05089264090419222,-0.014680900148413337,0.005863012041012039,0.04589897410960891,0.0444987949975624,-0.051872657113731034,-0.006414621797554874,0.09226494786715717,-0.07521385777012062,0.03734923248216322,0.03348157663388197,-0.0060929533491828735
PNOC,0.05335203065751799,-0.018482645279107205,0.030560406263958888,0.07967052713361467,-0.005498627683778275,0.031424806364586035,-0.07242052779515594,0.013493810128160704,-0.03726474404582608,0.01688986934146782,-0.026537008719345456,,,,-0.02028389701511247,,0.019967442195298814,-0.05312934667315822
L1CAM,0.03481324376854873,-0.06733890497968352,0.02209537079824044,0.03484189378237238,0.005980846662554364,-0.038435554011538954,-0.047489497360954466,0.00011804794954416156,0.009342724763623998,-0.03873113477417537,-0.03296917019865614,-0.03611646165999307,-0.07486792132318563,-0.007498831128311418,-0.043865399907612276,-0.03859456627054615,0.014407637937553393,-0.06770713322464603
APOA1,0.06285994516641119,0.1455993535934462,0.053205902809412176,0.011508574376554238,0.02720062575087335,-0.013773282776640014,0.007815137867977377,-0.024891847794206355,-0.02322288849816784,-0.036569696837433205,-0.015886302595744643,0.02497230664489699,0.17024240119912823,-0.047851665646130956,0.11922885456090374,-0.0032717743533716317,-0.005488130741698733,0.053572788500606844
PSEN1,-0.014428590561904825,-0.038320772292444655,0.0044464849490560504,-0.03358675293153802,-0.041187103574498236,-0.02548730035311519,0.042343239907612316,-0.022262965356591218,0.058630246134959894,0.007413657493752392,-0.007595173335279654,0.013373304987624037,-0.024916122624341994,0.02821420961070025,0.0022202584142415683,-0.06205415371770369,0.0036951994128858533,0.0297804493449114
CALM2,0.005593003976656154,-0.008579349806094061,0.01706944036076188,-0.028312347750490637,0.05832830425098858,0.027710776077865335,-0.0984163392032887,0.027118048487122723,0.015482670558983344,-0.02826223714301708,-0.020283148240601415,-0.00484781981221823,0.03493196905540725,0.06844511398907237,0.056979548615300656,-0.05978149642660018,0.06525785330246776,0.01886096642865077
CLEC2B,-0.029263326552679905,-0.0434134923876714,-0.00427080705325065,0.03455074473684003,-0.01672736200952038,-0.03017881000796026,0.054246082612562224,0.0031635422219851127,0.0478421459019075,-0.024663267612178276,0.00821046924850133,0.0121724865941563,-0.0054375375239550106,0.004094067926968747,-0.026818193999216273,-0.010760423093155959,0.06868877003139447,0.01815242768417894
NTNG1,-0.0486490909152223,-0.04880572292503616,-0.02422400982859745,0.009546662201938404,0.0128436389619633,0.01854129521514944,0.0186270463048418,-0.001708528747583555,-0.003031881741568081,0.025952851495172697,-0.03218584284056889,0.1001920173345062,0.0774394273706312,0.08878573579543814,0.07483735976159284,-0.04560815556149947,0.13548589841054284,0.03500696689245859
LRIG1,0.03627479382328188,0.11070748302198355,-0.03410636946255602,-0.007855858967997299,0.05874516218973558,-0.0052206943903012615,0.07803231743914385,-0.005181388067162344,-0.017124856836854427,-0.057186241494544925,-0.019298605458685017,-0.01911732965100739,-0.04389520016461661,0.0982658029669698,0.06635735999557173,0.10616444096669563,-0.002419769295328032,0.010755546543540944
CPAMD8,0.19202757742955237,,0.006833622290021293,,0.047671659959045425,-0.0014878153489744507,-0.018777281450571864,-0.021203623534500483,0.017795993106110283,0.01801488102083375,-0.024770992767849272,,0.08411249116326383,,-0.021428649520778664,-0.03613103563131085,-0.0226916118805385,-0.032373785102333616
GHRL,-0.011900505526106974,,0.030109010773757175,0.04186667158761949,-0.01619071462328362,0.08910473802968649,-0.039932537251010286,0.0175361306773871,-0.013086270613044005,-0.02009776043711918,-0.017116796477569963,0.10085045136585369,0.0016611993368166992,,,0.019929190015982163,-0.019719700027568322,0.0820316862891526
NPY,0.044522360281997284,0.0493111194695921,0.0145365808755336,0.002015892863209452,-0.053520447564062976,0.0318772331649695,-0.03363932065718541,-0.05263155389478882,0.054448204817783716,-0.025153308243135917,0.03687180768235094,-0.07308189472086936,,0.021088979686877517,-0.0014870883583894827,-0.03806787160558575,-0.051084827093597775,-0.00015821924519051478
MMP2,0.013533094705545775,0.10272335993651178,0.020902086536123982,-0.04495343798475311,-0.01386605389454794,-0.014980975862305308,0.08122612593543789,0.01864112565778545,-0.05456513759051379,0.017816518926315934,0.036619811693387364,-0.05466677603184563,-0.06064813560534303,-0.021300610889384702,0.037738283033053675,0.06122024733762931,-0.003045481499887652,0.03649533072790106
LHB,,,,,-0.01551498287511802,,,,,,,,,,,,,
PPY,,,-0.03588578210181823,,-0.027007060191406713,,,0.01927558526767784,,,,,,-0.036524483724640414,0.030994545639266496,,-0.01177131045358859,0.06468206977901349
ALKAL2,-0.027047322054822825,-0.03157578388490688,-0.021773651160210097,-0.017897922809284796,-0.015289574373161561,,-0.02129031405469835,-0.007509784641246833,0.026341434295460302,-0.0013034910596819943,-0.0020978056569174843,-0.06791260242830396,,-0.01212979613915166,0.016012451215662176,-0.030819717346763927,0.008435265149245707,-0.028054571901894976
CSF1,-0.029918750082990407,0.021930642201389797,-0.023113515414522775,0.0398239242428733,-0.04792870456970855,-0.00882926735231132,0.03226573687302301,-0.031626482105655794,-0.03234211888385325,-0.07562012759123944,0.02237160172211836,-0.009425245724901606,0.02152499997423502,0.02677431261978321,-0.04106920733257415,0.07678475771943996,0.09241802226538667,0.031309874957787635
SEMA4C,0.0023608143989009966,0.002612035718109828,0.05144761640095624,-0.008299311258665702,-0.02487309228393442,-0.08776338359454708,0.03741408207518657,-0.029047432558842016,0.015038543585167801,-0.015017731031742365,-0.003922957612406203,0.014294929536069406,-0.0871711865428256,0.025223770722655588,0.020840158107177206,-0.047711587946021386,-0.003055879072657116,0.002929037767268177
BMP8A,,,,,,,,,,,,,,,,,-0.03631058029781883,
ICAM2,0.07804457020452717,0.0339191081963998,0.05997684190631421,-0.01955607899394032,0.02820852695538696,0.07556845148321537,0.0518681845723748,-0.04056242758352287,-0.008475589407901813,-0.08545416903785695,0.042590865596333065,0.0447341615016952,-0.00973010623391636,0.08819624536396888,0.05843266448977568,0.018694670423348155,0.05448111093578362,-0.05614475130927327
SYTL3,-0.049356747393987474,0.01789512159333364,-0.043149760021477815,-0.013923527641874807,-0.0009112739339787165,0.017791591626748583,0.023018924893044457,0.002587108550361156,-0.01954536199007965,-0.027904165470854534,-0.010208576131167454,0.06196810937623983,-0.004760139816142538,0.022590852736545965,0.08702006527679465,0.09243689163125444,-0.049301727436806296,0.009452317234047974
IL1A,-0.02098723260901548,-0.014277738410305257,0.06810344565857036,-0.03571287626543592,0.016271633118959433,-0.015981657833011635,0.0741632959254278,0.06006844200990563,0.043042359231239585,0.04595926830539031,-0.02577700888563079,-0.04759138847714203,-0.11632647944514954,-0.0024804583058080647,-0.01703279921610665,-0.04674783467578072,0.026940803618254884,0.09648658089242088
HLA-G,,0.022382633868372147,0.04524645615656324,,-0.016386824248628466,,,,,,,-0.021486401589929528,-0.040477225822795705,-0.0187102934474264,0.006796904726929742,,,
PGF,-0.0013102000356152211,-0.035862915136575274,0.0649593463465828,-0.001631721640060832,0.017242317167502096,0.0035237769082901668,0.09571197431346852,-0.03776235207733982,0.02421600843357146,0.08059174027528823,0.03914268841560854,0.19084709368161165,-0.03127088447719645,0.028726887793689638,0.02723637322233359,0.02211250564885803,0.0145557096161085,0.04013868319490327
LGALS8,0.031959806645683424,-0.010323302755660353,-0.04471383867929611,-0.01562742413428464,-0.005319488765457084,0.0012066001007868309,0.09501877408866898,-0.003940342996716367,-0.0002225165204002582,0.04063276520457013,0.022386793661140953,0.009958930798253166,-0.010356832487890202,0.04000473745780485,0.038491703736768905,0.03059494271098958,0.028975705465250353,-0.012068167702852519
DKK3,-0.02088902865014426,0.04368112944250771,0.02353299774695515,-0.028157346081834133,-0.006453005807220239,0.03228525850139025,-0.10431370687124539,0.02771088214923593,-0.008212033965769834,-0.05049110984512819,-0.0019807044368448604,0.04955621958932381,-0.013422808784427484,0.03893619850085407,0.050576014215443395,0.09657886363877433,-0.007675989978556372,-0.06030932909667173
COL16A1,0.02259346905834824,0.1327368559547025,-0.018060702493646368,0.0575360765045361,-0.017651030695314266,-0.0055246335649487815,0.040806975591325956,-0.010968576688221725,-0.02828247865308163,-0.06253887705234956,-0.015626109574873072,0.04112136800501626,0.027044944946756827,-0.00043370649745797446,0.03736018697651419,0.019167938215431748,0.03486813520228228,0.05016647245796532
TPH1,-0.033647725642394995,-0.01375004330660915,-0.024045370771688966,,0.011754078764792376,-0.019739489651846527,0.16717965997286538,-0.02006121693588415,,,-0.016140239576951636,-0.029388942697010378,0.012463694308942666,0.0011098429435041884,0.049830080040800244,0.07625901412905517,0.03264962251774625,-0.017477954858357996
TNC,0.07655270657895034,0.022146142741750075,-0.05281909352504995,-0.03889151068625438,-0.0501734193015562,-0.009782518478899292,0.08694648964222844,-0.009901488935085866,0.005629763476205366,0.01724966187757654,-0.0060337686101786395,-0.010122299977071012,0.03586976308776659,0.02074930821705388,-0.050186528720506135,0.08564562876864984,0.03397075923368483,-0.024243673555333033
TNFSF9,-0.018061542967412005,-0.04534149428468614,-0.025668873838545506,0.024158399059621496,-0.02687308431615051,0.04509316524657907,-0.03443253512005106,0.032380546071612094,-0.021858023961335977,0.018056340385227552,-0.014347858979409364,,-0.03936171890532228,-0.03703936341143407,0.07480501347883366,0.062221242373426924,-0.02587711295063252,0.07645137958052921
C4A,,,,-0.01763760068138754,0.04468838337925842,,,-0.018370203988550916,,0.0024530031412578405,-0.014187883722084564,0.053801209321693355,,6.304057660771534e-05,,0.06168347119895781,0.048094923446165866,
CNTN2,-0.0003733162726786352,-0.01043056553008559,-0.00961807726430506,-0.03130839682483018,0.01454748310062612,-0.01826360111160859,0.0025158671644674286,0.006225793635449775,-0.02895177806124107,0.029008331202292695,0.004843829275907511,0.02811646599056708,0.025998757673668722,0.049238549394049154,0.06724622314358722,-0.05467963598023326,0.016593947948543,-0.030724072112161063
F7,,,0.007247883494221781,,,,-0.01877727053658776,,,,,,,-0.03710973259246373,,,,-0.0126675447113429
LUM,-0.012237842682546678,-0.03457487503892127,0.031229882218697148,-0.02600396190211175,-0.03615667976635403,-0.0077214587628079276,0.025064464262425333,0.017074904110904832,-0.005474010659830636,0.04936668622252845,0.04682462621569282,0.08410699188805507,-0.007828286242086594,-0.0017506027939325167,0.044485710854948034,0.07874289649098705,-0.021367703224418305,-0.07017294521004294
IZUMO1,-0.017258376471593027,,,,,,,,,,,,,,,,,
BTC,,,-0.021282064929004876,-0.027599712463820782,0.03859210960019452,-0.003985242239932633,,,-0.02576661048150051,-0.026429419380501126,,,-0.06947839879042468,-0.009406796542363245,0.05928224390189892,-0.028258984860541743,0.006975848248336591,0.03054976320542073
APOC1,0.01887083174397152,-0.10688133817976204,-0.008403926807047272,-0.03933389590550131,0.007479960995979417,0.032166230112061676,0.07933416319951897,-0.06727818782811391,0.01306833463350826,0.06779218473050327,0.0021312121721799365,-0.1562408779425517,-0.11536177429137784,-0.022059947848743194,0.08281228322452994,0.023722632929186967,-0.0009780091506238228,0.11427806918681545
PKM,0.03391118999351386,-0.014776388646989557,-0.04230428544555527,-0.00456879189557283,-0.001703024977442488,0.026332512517549436,0.026921898269730484,0.028058664628824018,-0.0594562882623394,-0.07789235267267046,-0.06107672674969756,-0.03496437433227166,-0.03340321380852146,0.024378599869414555,-0.041061423620845916,0.04631727060419013,0.0641031162812939,-0.049300426005993395
TNF,,0.015080617329910732,0.03717139054732896,-0.030455474446634094,-0.001085174854569953,0.05812696993736753,-0.02755797446774609,-0.02825408039699986,0.040714747511268565,0.053125758903876726,0.025562621300773254,0.045583039778565024,0.005675861823347433,-0.02605823287647786,-0.02225083056840971,,0.042908594911105075,0.03187682019270572
GNAS,0.053188092262970645,-0.038991570420011216,0.0326604737237629,0.011996442627581413,-0.004752583073381753,-0.013632341586647575,-0.05548238299576452,0.0253049810614754,-0.008954585966890746,-0.02621253629634303,-0.05404740445888913,-0.09733879095533202,0.03666198197345387,-0.02712937308129362,-0.0455458542158457,0.04320814603032031,0.002595389329351773,-0.02422678658251224
BMP8B,-0.018040566499767496,0.08847794215941426,-0.033266096676009056,0.009274785842665506,-0.023756674124576594,0.061142512412582346,0.025220856839184378,0.015571876544277804,0.076262624717792,-0.052529768822947534,-0.011137113220073675,0.05636075240441972,-0.01724087236030977,0.01324414608999962,-0.027506987459240326,-0.006841693075070973,-0.00724183572439656,-0.031092989478491845
LIPH,,0.12429353146842943,-0.02404536485190668,,-0.023302673240743147,,,-0.014811406213105725,,,,-0.02374417433617439,,-0.02645568138148298,-0.024807761816531656,,-0.009323372658849156,0.0015886669407157526
CCL28,,-0.024157434458673833,-0.01259045940480516,,,,,-0.02280712893974702,-0.01502537361913503,-0.026937496760260915,0.0919385604735557,0.11336654540786949,,,,-0.022765545119092317,-0.012085941510645189,-0.012997842734979845
PTPN11,0.01348100351306982,0.012546028144080887,-0.02593216843855726,0.022552012137533658,0.03868299907777878,0.020373369182158416,-0.014975836714375093,-0.0003515973155468208,-0.02941675207148835,0.003614513234204924,0.017170615083805563,0.00878213518269568,0.11890512686980977,-0.021905944637074133,0.018239115134994554,0.017875636586052516,-0.020169881288880066,-0.08541298451654217
ADAM12,0.010614733889699085,0.11416835095655292,0.04026953351431294,-0.005765601496559769,-0.023286948028065746,-0.04571181226868436,-0.005920533654914864,0.01887043143844624,-0.014521089543943294,-0.03425185289569674,0.0871911153120161,0.02462524884352256,-0.0483195448220771,-0.015132096201606712,-0.041275263431639356,0.04064819298527265,0.001329902498660661,0.04520415874700701
EPO,,-0.05766757056376875,0.06778674130944352,,-0.023756674789788483,-0.02118147427048527,,-0.015496399890153759,,,-0.016140241947200484,,-0.037410688838422995,-0.028731545624758634,0.055928284015770435,,0.027481497122450422,
EDN3,0.04828226413559663,0.03969623994715147,0.033951500604835066,0.016543982336754786,0.07895638174575416,0.011699807318983128,-0.033270673734444214,-0.0007200724384137496,0.0017494825987136955,-0.032272281901925534,0.025261950364294627,,,0.021989279321777015,-0.003658957259561914,-0.0009004672534028615,-0.007268856537486234,0.041632114636228054
CCL22,,,,0.0786200568067894,,,,-0.031202336774290445,,,,,,-0.032517921377589236,-0.023561471051163182,-0.02825898611117496,0.048388966507354914,
CCL2,0.03254535508374034,0.04573000308427883,-0.026332692671569242,-0.01914841875206012,-0.04443854974104445,-0.04549590129545934,-0.0008727011941957301,0.007898013989156023,0.007104861995144105,-0.006193416544087999,0.01620467243771045,0.13773023476463647,-0.05144751356621434,0.04615599224360444,-0.04995036962634092,0.02915086158028548,0.033797005596478295,0.01220823686284011
DSCAM,-0.02699899931645072,-0.019759931222344887,-0.014300197109603846,-0.01941883601703356,-0.023179118585785138,-0.04002093023802412,0.013308540155961565,0.05305428175733585,0.05355110859984202,0.04499148824555396,-0.020868756304258135,0.10348351247815717,-0.06863207162679397,0.04004383147433521,0.054339620822206544,-0.004383271616418601,2.3950890642692992e-05,0.05496192727732917
GPHA2,,,0.02282691478572185,,,,,,,,,,,,,,,
ANG,0.032630551660417326,-0.07056650454426369,-0.010106396649727805,0.04420034155842891,0.030380440159412672,0.04313022697491126,0.06530326732886681,-0.004276252171009267,0.026705379586556506,0.07592900707769838,0.011884099600229256,-0.06419176317725744,-0.02486625602475036,-0.01320751802951337,0.03325608290216381,-0.028181749614966382,-0.02477649570437597,0.03183026140180272
FBLN2,-0.02378309541427063,-0.012905022580396932,-0.003756243570312132,-0.022583710723775945,0.032849726039970994,0.012149197698803349,0.019909901161849358,0.0002788049438875241,0.014561627199464295,-0.025589317508500506,0.07901970191067913,-0.06406707516442198,,0.027452933726688396,0.035621572078861075,-0.04485892115036634,0.008575559442200602,0.04941871509337872
VTN,,-0.012474491278057784,0.07292968694732943,,-0.01125446899902941,0.0990559198969193,-0.018462149180302777,-0.025458844741581752,0.0359097982958382,,-0.013411569311013323,0.04174832006351434,0.00578110808618424,-0.0063659568219700605,0.07368900803639998,,-0.014514643319571197,-0.05048493694565664
VEGFA,0.005709460200153944,-0.08685843009594348,-0.04255712295869935,0.05416282557144172,-0.0030616481332231887,-0.027124918630300053,0.06977480047529173,-0.013609940521629308,0.06771736305952211,0.038633899005844484,-0.02382962716262289,-0.06737488196707214,0.05455321053068804,-0.04400625168238319,-0.0988671071521576,-0.038642292589863125,-0.04865002666491503,-0.0004934760997732635
F10,,,,0.03730419306374588,,-0.00201016061377203,0.034641412166390474,-0.01699146754873878,-0.022303516562630694,-0.010888848786121718,,,-0.036443133010859316,,-0.016907269205636174,-0.024449344857440266,-0.0442494884087592,-0.015190305271110921
SERPINA1,0.02159116822984945,0.02530754521938772,-0.07266714561612819,0.003441731400223231,-0.038784875284826534,-0.05078262570918105,0.050131025413196854,-0.00828657808007981,-0.021626657522052804,0.04995623750375257,0.012310501445189026,-0.050811466776148645,0.05759547800171601,-0.0040463295823972515,-0.0812829633613004,-0.047519031695725224,-0.0025595275636793847,0.0018295844856656984
VWF,-0.011243743502464468,0.095207881031644,0.05459586334667634,0.0014818511167060005,-0.014906830698410513,0.039404504470373095,0.04786649891209522,0.04320423066598785,-0.05297957550452814,-0.06484588616784422,0.07584027447020937,0.10134209593981365,-0.038600522666487856,0.006578655800843006,-0.012567252693414754,0.01684020545166699,-0.03687642542967796,-0.03473135549467218
GDNF,,,0.027543225506965283,,-0.019323235356048695,,,,,,0.025008973718712756,,0.08687770398519438,-0.022519244933753544,-0.015690615933790425,,,
VASP,0.06282257780285491,0.010739055334364886,0.04826174038567962,-0.004654081369967443,-0.011935690194427953,-0.007294917843476534,0.06991543355616313,-0.013414616028185954,-0.03540378305074255,-0.003109223047737899,0.005273463763635122,0.03711631712895643,-0.016034868145588563,0.03266467577122828,0.019484761568432433,-0.024455101294166476,0.018763745345781967,0.03482191600297823
ADAM15,0.018803267992842425,0.05790830117738587,0.023453639305576045,-0.01744186492639084,-0.002930565990423251,0.003475151607304998,0.022835328765885766,0.03096062043888856,-0.02528948495924921,-0.022884752846858,0.061161764272258806,0.018962718385162818,0.024968332034364913,-0.047850225969056324,-0.004874636828232435,-0.008642637642220842,0.03955719363465804,0.03937505581538783
