,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007nec,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
COL14A1,0.04334601388325412,-0.019231391996880284,-0.028892840045918716,0.02041289360177436,0.06363562161573463,-0.05322192681650789,0.12568277045398735,0.023692245871904802,0.0010500265913268728,0.03767624475124615,0.036448148330105436
HLA-A,0.02109599157916986,-0.017385957567434548,0.04062988227944631,0.03726492361177342,-0.021732025000870937,-0.08438076122370226,0.047623081256580185,0.05510948185387602,-0.032277346899732245,0.03620586291798521,-0.04427829606135022
CD5L,,,,,,0.004342559731986214,,0.0798100992959084,,,
FGF18,-0.026146936111868118,-0.017235789336504274,,0.00418235792825427,,,,,0.013738129446735546,0.025528040115410697,0.0721186296759885
ADM,0.03188232866706867,-0.03896976515348631,0.042055682026156394,0.06688201920956084,-0.03870072563598979,-0.0467769516454763,-0.04768218388537851,0.06792729791878789,0.017048855425898818,0.040535393947317026,0.06598493189286525
CCL15,,,,,0.08720914055748137,,,,,0.04094786260927691,
GNAI2,-0.0022121495735223525,-0.05234223244916612,0.04200367455511511,0.08743689495852208,0.038632141548417695,-0.06445878989287719,0.06172568914546531,0.030041877352573687,0.030586668702278004,-0.008481594116533236,-0.009662052907297929
HDC,,,0.03529716592685334,,-0.017578281774050526,,,,,0.05238915214816681,0.03655153714906726
COL11A1,0.022374349084856845,-0.05096143221603233,-0.0019893187210997436,-0.015898197040038874,-0.0011259892023880176,-0.03822423545343989,0.04577637381219041,-0.0064949297437152985,-0.003981408180231123,0.11666569528439782,0.07966112081044616
NUCB2,-0.015141813419175684,0.03978281038483555,-0.008647411733082767,0.006104816018047394,0.027501698634280147,0.08534169326933612,-0.10891048492845873,-0.019029760403958117,0.04609936230569195,0.008887068848376015,-0.09424763639719382
FGF16,,,,,,,,,,,0.0072657826952206945
CXCL1,0.0651826190466492,,-0.0416636962210404,-0.03238900503148444,-0.02113130853327496,-0.015976992389841783,0.0013236525436238534,,-0.01469305992677355,0.020149418611916443,0.09009355697226004
VCAN,-0.005409492854232608,-0.06789408688888719,-0.009362606863747567,0.09621051425177363,-0.03617970637194941,0.030305677509102597,0.041744311108261656,0.014986661395933092,0.022197036368703047,-0.05766909390679058,-0.07716339228755373
MMP7,0.0005962905697166479,-0.01526997187693294,-0.011888431667328975,-0.019555480182267007,-0.01890389845819479,-0.018531687070948523,-0.0010655660578123838,,0.03524354636144792,0.015755859030230877,-0.10770447776549419
PTPN6,-0.0076840857080498195,-0.002905484533181753,0.027778925902010285,0.09722732075668974,-0.010167013439537121,-0.07563695429485705,0.012369550106995218,0.019011795645344706,-0.0389467191830523,0.002816588725558453,0.02182859812709092
PTGS2,0.03896006349549392,-0.025948300097887667,0.014994161807701406,0.022655927645332943,0.04297610595010279,0.006596707293607706,0.021745427037237103,-0.0060620556277048866,0.01302878034978021,0.00387835148111074,0.008248394255923374
XCL1,0.0021033622145971128,,,-0.008768238806348244,,-0.024308300588558342,,,,,0.014550183938420377
CD58,0.016275669480264342,-0.05544156995988294,0.035846351360634014,0.11126895399469162,0.022390427157834306,-0.039678320431962316,0.08772159393208571,0.03067296413718815,-0.030978049307653858,0.04566531368951909,-0.04200823594443841
TNFSF14,-0.005685976427380069,,0.03929993107612055,-0.00505654964204004,0.0801604825064309,-0.041286407310170144,-0.0619353166449266,-0.031543556549834297,-0.018477347097953862,0.01902455115278472,0.025215674782419484
CNTN4,0.0251649541635084,0.032941618296450266,0.03320631231284407,-0.04471975592886243,0.019628232388582665,0.04893569529670048,,-0.006158596035099659,0.013608234725526813,0.016433772289236457,-0.0252387637770754
NTF4,-0.018687919135673796,,,,,,,,,,
INSL3,-0.026146930983299208,,,0.0010444475449428402,,,,,0.021891890115458723,0.008208818161206605,
BTLA,-0.04150312563938947,,,,-0.004927843895592219,,,-0.006360008032136208,,0.0828163298701887,
MFNG,-0.06214523371248259,-0.046225554658215325,-0.01674464722396725,0.022857876087985333,0.02281257752902402,0.004720515385916695,0.00886429161877583,-0.048540524034471726,0.0109620089073316,0.0029671972854149087,0.006095967911310902
ICAM1,0.06199330202721303,0.01569766986450175,0.027604160688356857,0.06416255833935226,0.10371361935324006,-0.05895710916635297,0.11073168892836828,0.026378845632563114,0.0041825704242819855,0.017961234468929124,-0.02270462434803159
PROS1,0.055698324927542966,-0.039953449267418645,0.04034414103071481,0.03518670229274906,0.0028696649433756815,-0.008997045452349696,0.06334683703449893,0.05186406786828897,0.02138416039283624,0.041327195448517144,-0.02232350196184923
CLCF1,0.08786861602989317,-0.014194963725328153,0.04851767030470303,0.0521473865454974,-0.009067905803589692,-0.015204627963044682,0.031453104573140954,-0.04243720378861075,-0.020549919329047088,0.029079936004497885,-0.00622380189548611
PSAP,0.08223297638607102,0.04962576943304115,-0.06557594904771535,0.018341870681843713,0.06216215220790663,-0.061100292186911966,0.0944589482611255,0.039968116587747564,-0.01810910238005732,0.04351283669399157,-0.18268515568758475
EFEMP1,0.040607562218398036,-0.01468334985168717,-0.016464061246252378,0.014751707906968795,0.030727475614785563,-0.06390920661042838,0.027558809025339123,0.0869323013345555,0.022160170117543346,-0.030124887194629243,-0.07566162472686355
C1QTNF1,-0.06894512379357151,-0.03149303238380538,0.038684572616295314,0.08636962043275451,0.04477061152159016,-0.036349683819439045,0.05039564818757163,-0.01145448856848144,-0.042378137730939035,0.019727620140522508,0.04690832466241684
ALB,0.03341022688765892,-0.014606634360377667,-0.019941348375207175,0.00795680305051024,0.000418848693471071,-0.020027321113447835,-0.05577397869738448,-0.00872518819647997,-0.005390224246750931,0.06616806833832865,0.08998919704774021
CCL13,,,,,,,,,-0.020726182288467714,,
EFNA3,0.02679604351940829,0.004711550005390834,-0.033901530565591746,-0.07459295757808904,-0.03537924384554433,-0.0481740730159593,0.02391555404980462,0.06567335413927117,-0.03863948741349586,0.013972648556741397,-0.04642179363224309
DRAXIN,0.011336076315693746,-0.0299963191828884,0.03392879363724081,0.057661710085753805,-0.01882307414987819,-0.025369525568330747,-0.01625540549487626,0.04578874547771867,0.013457118176836482,0.07158161326133532,0.003998295096776001
RAET1L,,,,,0.08025513988884912,,,,-0.02244825172596512,,
NPTX2,0.03462242953866105,0.04733528468687565,-0.017931565118000266,-0.10300680705620288,-0.015210921193608637,-0.05667268639989369,0.03736933121638269,0.010065692509188512,-0.039739173607137905,0.05342720017820745,-0.059768317429319935
FGF11,-0.07161759106174641,-0.044840777318163515,0.019881613770018805,0.05651689663514482,0.014571337682206208,0.10507562575970006,0.13500544678035734,-0.0017171508020597415,0.006949817743400168,0.09907245623200804,0.02528290778442069
CD59,-0.0120541455606658,-0.0007658347765169639,-0.012772970163743791,0.015310410349435498,0.02695390450748121,-0.029914119884091095,0.018394917846027765,0.025806918518978646,-0.0038775705516264835,-0.016517974708563903,-0.06694302883319384
COL9A2,0.032434511590498497,0.009840207446042755,0.026716538689250193,0.07609487593350871,0.02279003609374039,0.07851133889059576,0.047405058454886004,-0.02179879070011759,0.09120006544371063,0.05679122570685893,0.017243243722067814
DLL3,-0.024722529099801695,-0.07377724017334623,0.012244839854079263,0.01450177392411624,-0.02182481634871701,0.029519241923220356,-0.010723081537353343,-0.018252680098749422,0.003218533546638444,0.07510402949494858,0.01570544821466003
FGF5,,,-0.01587918345227563,,,-0.01782289523930595,,,,0.026492040073719157,0.08149301060466023
LIN7C,0.04606578187840169,-0.0143441487503237,0.07528773182095418,0.023478250331384797,0.035442771153347104,0.003948036509069716,0.02023389733599588,0.057493967379736936,0.00038954960126791436,0.023999773428230488,-0.021170296862264792
GDF7,0.10609871177503438,-0.002235277922633903,-0.028405264277340643,-0.012859928098906417,-0.02063972719550898,-0.015129743853039685,,-0.03360889476774887,0.03353390552880926,0.0051818239027997095,-0.033229613384299986
PSPN,-0.008646079474442805,-0.009618734013962892,-0.03111784151044801,0.07044877864237135,0.02033806856437226,-0.05011269530414466,0.0781492606430589,-0.025145890989443077,-0.016367337332512565,0.08856437599425243,0.04712269176117547
ANGPT1,0.023760515889097455,-0.02514194831364172,0.018711489361664953,-0.05849527603641489,0.005888501633733433,0.00763432495213872,0.03464595832791748,0.11151909563961139,-0.014291834624347478,0.030547204541923226,-0.036840733711337025
PNOC,-0.007779010474916237,0.012633848231822068,0.013832077964850182,-0.07290090674377694,-0.026451492894543318,0.027042851147863794,,,-0.01780801283064387,0.03255711899995264,-0.13429282120534752
L1CAM,-0.03862274016504153,0.02726122931646943,0.06081296520635021,-0.04336602313092469,-0.029989248968491557,-0.024293546919992626,-0.05496128314648096,-0.057900537008373505,-0.051372862460214705,0.09480572265417114,-0.07008637953095073
APOA1,-0.040719524943584336,0.07902951430963699,0.026045108561808496,-0.03809644194645676,-0.015307339922243597,0.050555375128941274,0.01849031823374222,0.07559854756057818,-0.010390267853873066,0.08173083133244077,0.09048349466645181
PSEN1,0.04884641768926557,-0.05733811572022915,-0.09124242677188121,0.010203883182677712,0.043488881182057945,0.02975274405460471,0.04797060449252341,-0.011161260724318983,-0.009967447917194045,0.015382488128427558,0.013497217648089652
CALM2,-0.04112920239213737,0.04734396540345445,-0.034960889659543935,-0.08212794782435451,0.07510028490712191,0.05116373380442152,0.01751760299395783,-0.03345349086431944,-0.03106434984493541,0.06694784789635264,0.025047517104903307
CLEC2B,-0.023725147170429412,0.0016150567245879423,0.020077335433453948,0.013107586125889886,-0.03425539636570238,-0.05488333910147128,-0.09522829808305999,0.01993262945775017,0.03817060891621365,0.045008828525935976,0.03302022767629455
NTNG1,-0.01804351537589737,-0.026184116485857233,0.008223750096616722,-0.022192368254864918,0.02214606413814752,-0.06511790641292005,-0.024118490756365882,-0.025785350612832512,0.03009588135278251,0.08966785206370535,-0.08896188520028708
LRIG1,-0.008039907711094748,0.033800085129246996,0.03436939650153517,0.028323475565152675,0.02325633070358713,0.06703919011547871,0.00536985607821506,0.10026497915051767,0.021269217890734698,0.026495705574664918,3.176359813382361e-05
CPAMD8,0.02495025891958544,-0.0021799674611576838,-0.014364858398762299,0.02671597806175101,-0.022429627142937576,0.013718746312441065,,0.08181335800321266,,-0.014488870886324594,-0.03237378462521982
GHRL,-0.05174287366378605,-0.015528016286092846,-0.030548897327019278,0.01776493335594988,-0.01882307414987819,-0.019877624302459755,0.009920896205705259,0.05319592381685431,0.007120992254006946,0.0022634044631637132,-0.028537827997786085
NPY,0.0058070924149828925,0.04837637727682264,0.03693885716615646,-0.08492978935602098,0.03310272920739876,0.12173183204915808,0.09419243781230865,0.09542991380884644,-0.007064462741441873,0.027768606908684792,-0.02589360702006221
MMP2,-0.029613661458449587,-0.047143920459959285,0.047720777442079525,0.05838353177662765,0.028659147744164056,-0.03864215084946114,0.14721145075193856,0.057738849941733145,-0.026451829084117095,0.03327146054725083,0.051913588789050655
LHB,-0.026935215333845044,,,,,,,,,,
PPY,0.0009838997600756405,,,-0.002342311225153825,,,,,-0.008655246925515114,0.03560187319999721,0.05969539493843851
ALKAL2,-0.026543888666768038,-0.023046122990755844,0.07735960498101042,-0.010890134752294209,0.057196020360705264,-0.07009700048621162,-0.01054677350500766,0.02675788047757333,0.04334510837106843,0.021177697496946497,0.001408411490912648
CSF1,-0.09126002983128638,-0.05577680288275277,0.08356034801469807,0.08125744327644335,0.03436609556438136,-0.05721273806599562,0.0729295613348837,0.02051943336699213,-0.07889594054107196,0.01005865588805271,0.1075067364075578
SEMA4C,0.04801538246422668,-0.0030171382846125934,0.006471052292267199,0.022267233263604577,-0.0029823990011349885,-0.03121545474955003,0.033918302212976904,0.05824690790027864,0.01638281227219357,0.0786441964637965,0.008811235151099751
BMP8A,,,,,,,,,,-0.04231606252228643,
ICAM2,-0.0033479365006573586,-0.056739671409310764,0.07074086469536565,0.054327507569819744,-0.005135338075148151,0.015546251189869917,0.11038796256352655,-0.031243064177164714,-0.03331192049700358,0.020722751056683964,0.01926638296855811
SYTL3,0.0012548412763285861,-0.020062265447934206,0.012623554305462243,0.013609758521922016,0.03647655348998393,0.039413560952465204,-0.02153063523833964,-0.02834898216242569,0.05456427523338352,0.0585425574236634,0.02581621968174341
IL1A,-0.035283736132665965,-0.02086459548790415,0.01252294321311661,0.050988717393168764,-0.019669312180112773,-0.03088442559633417,-0.029846695720853328,0.07130550082433963,0.006471483467115089,0.027202372183634187,0.11859100953500801
HLA-G,0.05216756394215292,-0.011269269857742285,,,,,0.10571677943428186,,0.0010548884583314417,,
PGF,-0.06629215230210152,-0.04299219856088767,-0.005732691508606863,0.01151789467783371,0.007889169299719508,-0.05608127760977511,0.08455077894962472,0.10482213810658245,-0.030881220263347744,0.034079910222257745,-0.015040878532079015
LGALS8,-0.019577817237162898,-0.021678756837832703,0.06379630105791924,0.0048649962312557705,0.024395590763902096,0.016984809258661242,0.0622724936362305,0.050613421466532,0.029150780999684035,0.015283484640139918,-0.002190173000777057
DKK3,0.0404423922007457,0.11667604761754666,-0.002076579973371024,-0.050395684142385856,0.007528278973427147,0.07029478672191174,0.019283502540880536,0.003010509406184512,0.009143298940405746,0.021726215305866985,-0.09949980583591284
COL16A1,-0.09161117885545585,0.042564218257484444,0.03643190937089059,0.10087663238266915,0.000984576118090038,-0.09001241393346576,0.033062159258181935,-0.04320442172267204,0.009519626724144175,0.04966839257701604,0.08803427424321023
TPH1,-0.015469244549918921,-0.011941362920552307,-0.017076192485712245,0.010368774308088278,,,0.018210769428863603,,0.0038177281056583066,-0.031599571262138464,0.026196594931998073
TNC,0.07147489946765974,-0.07506137257405958,-0.0028404458640887325,0.1287914627848949,-0.032096323294446734,-0.013645739452417784,-0.03195400108712834,0.027566251793453407,-0.023474107009270297,-0.031561986356203935,-0.05183325164641099
TNFSF9,0.03402764709217788,0.012651318139376344,0.036300827896080516,-0.04453066918754817,-0.031440218375427376,0.01047603634378919,,-0.02567482004812469,0.1429044473220309,-0.012471013407794121,-0.029572743085298073
C4A,-0.022368376212672614,,,-0.03470179602799464,,0.05266541889795884,0.01880594643359964,,-0.015179424432607919,0.11381253345812174,
CNTN2,0.016512437156542284,0.010134182955758075,-0.07346652056883535,0.03431483010215405,0.08382832151625316,-0.047555857077648776,-0.032069797246006226,-0.11982483444777633,0.026159468366438468,0.03931451999669094,-0.03725823269299584
F7,,-0.010371107772016205,0.09050856067957788,,,,,,-0.015021004678678548,,-0.04001582726403268
LUM,-0.016243679507249364,-0.035088000892843155,0.024194455279429258,0.11224461915492301,-0.030141552951303857,-0.06341262434064786,0.031155788122649485,0.09965523346022273,-0.008176058929732574,-0.002000689328305196,-0.0018243792921295134
BTC,0.01725660773514967,,,,-0.011326497373633615,-0.026139930895357738,,,0.1645803409427503,0.043177325037591884,0.1126295092870082
APOC1,0.02426875503167778,-0.10571924534045384,0.028097980344891773,0.023870041331267303,0.017044192251487556,-0.055256264213546596,0.011002617908670824,0.059221679896085934,0.03530269980155754,-0.03731805254425312,0.011082018576098855
PKM,0.05515353183929112,0.0629123669932186,0.013002250342037603,0.03800741178097403,-0.012592971480638739,-0.030346532611456485,0.052658999551142845,0.06238740745683272,-0.008892901665523402,0.023454053602685248,-0.05988422236227916
TNF,0.028740467011244455,0.020638646597330137,-0.021082199892882958,0.007811899746751092,0.04525563324762822,-0.02925510892460666,0.06694954992737287,0.04030137343685883,,0.011773796998512113,0.10085803771155813
GNAS,-0.10881081197844941,0.09228992990128791,0.022553172363132312,0.00030654844146179856,0.03170919588698075,0.052852019882288985,0.015980438019438697,0.06783261950083486,-0.07000461811089821,0.013598864575559276,-0.08167304524340294
BMP8B,-0.04124343148245903,-0.05995507977307788,0.0283423376629125,-0.014076946516100437,-0.018272278963448567,-0.059116746912924234,0.011665028751333762,-0.017856560675418222,0.03191089549249793,0.0029037160258446864,-0.03101012016565965
LIPH,0.020479938083044543,,,-0.0028055511739617798,,,-0.01777118613477709,,0.040944641724959874,0.043678800709775895,-0.009620754995716931
CCL28,,0.011170075486024424,,0.08338198366675313,0.005286124930869941,0.05676682871153446,0.12750784271395402,,,0.005541868401099823,-0.024243067205237726
PTPN11,-0.03357664309643081,-0.002863401457356601,0.04361447006704542,-0.01652336639400848,-0.018478640228327695,0.009264723820522257,-0.016442996564270805,-0.02360898244842602,-0.00576547576545399,-0.012069462353396034,-0.09208567325020701
ADAM12,0.023057523652306657,-0.024200467348202033,0.07254130977282398,0.12238457372810264,0.08069215247766869,0.0075189410446352195,0.008397689475112534,0.04193547168372885,-0.015044631047121958,0.027263333350619614,-0.03563686529000673
EPO,0.04752859347917052,,,0.03568382431980585,,,,0.06795633327560315,-0.014371076930025106,0.023129992052723994,
EDN3,-0.02165994261907019,-0.014875229528650323,-0.02545248726684851,-0.03835020948883962,0.031134563653387473,-0.031918794983979794,,-0.023136823373024643,0.04679539585445268,0.14960274626106396,0.03442733231442779
CCL22,,,,-0.011736782304020836,,,,,-0.012609994394499852,0.026483199515829406,
CCL2,-0.010229171344719795,0.014884381300465366,0.0004539900055310603,0.055775937937657616,0.05119711077313954,-0.13129810469561948,0.04206785890902718,0.03061865814237735,-0.014136045573898755,-0.01340706140528735,-0.05194227892719108
DSCAM,0.026252869987099154,-0.04699371433347952,-0.008104258667005803,0.028965732138183778,-0.004917150303194337,-0.008092361869595706,0.07249635644273009,-0.07313089303280111,0.03588659278774259,0.020865867594965767,0.05922578401905219
ANG,0.05051460860054633,-0.02428349445102743,-0.016066892573368283,0.03288280918592971,-0.016600931138430662,-0.037839094849249355,0.01183418759687057,0.053549124535346604,-0.017036531881547818,0.034334133490629436,0.015776249991292523
FBLN2,0.00649784136789267,-0.03066242202777081,0.005498840303137352,0.001903894566886887,0.030178878478680518,-0.013377540702514304,0.09087946524689491,-0.008359474332598999,-0.004323536786537235,0.030346462047800605,0.11084465299502944
VTN,-0.04717707496776764,-0.011941359015715865,-0.024214450611017516,-0.026578359446964052,0.010134839384192408,,-0.004121402483378039,,-0.01860860496034586,0.033379198818276765,0.03516937744876986
VEGFA,0.03927593626698771,-0.058578509631088946,0.07104225351138335,0.04072006617547767,0.024222118654170656,-0.007473270456219177,-0.01156000635312268,0.07819296545901887,-0.014846061410963778,-0.004925146461271129,0.05200983436291688
F10,,-0.020765752031660083,0.01001218275560226,-0.0091682126554833,0.02676321882653284,-0.02926914313270961,,,0.07762817033368215,-0.03354918588839716,0.00911982049387789
SERPINA1,-0.01713947839888165,-0.008892846278099921,0.07235095107505372,0.03694612354782118,0.027328037769951675,-0.07034352699060793,0.051855065965157085,-0.07488755654152793,0.031015112211283856,-0.042425938082462276,-0.05881753034275148
VWF,0.009337384308226972,-0.02542312975115292,0.0002977812504303033,0.04410874330384141,0.040704610483785555,-0.053606082649200616,0.02294211926947657,0.0597276015592442,0.035847037734484936,-0.022858478870029165,-0.012220826231637583
GDNF,0.027172156347781383,-0.01858718831511569,,,,,,0.0011525775887633073,0.017800457670414885,,
VASP,-0.043006267866710635,-0.04461975384958938,-0.02637846955402857,0.1256662369567274,0.017107937550602515,-0.05534019092173464,0.0962283876863631,0.07692007514184813,-0.028560511712696825,0.01271322813090809,-0.01762646707379229
ADAM15,0.03100678716608066,-0.05424505592126267,-0.049529603043374365,0.03606657192504703,-0.009123063366819615,0.03582435442807057,-0.1057409088440488,0.049567389150149056,-0.037272386914474064,0.0869500665072253,0.04242766511396617
WNT2,,0.0796792983195859,0.12473509215273468,,-0.024520715876512167,-0.030174535057447733,0.012225620386508073,,-0.017255690671473416,0.06352939922514286,-0.006279400858155801
CALCB,,-0.01210384482392518,-0.01587918327971138,,,0.13703066696090918,,,0.04552010810594403,,0.02644416075250031
OLFM2,0.027136795767047254,0.04161445228419329,0.008557717193619925,0.07308758050139486,0.06306890074870018,0.0302833342621306,-0.09267156859191392,0.041955537394814314,5.013287242449658e-05,0.04463356095866368,0.024915202406918448
MFAP2,-0.04342134562754408,-0.029960986837649205,6.948400533064257e-05,0.04847038808794172,-0.023218449960887625,-0.023483945148224734,0.03830598288004592,-0.052625562987732945,-0.016938151791770342,0.06431557377978321,0.07822787431381464
HLA-C,-0.010796365527663904,-0.07468059591611824,0.049183804401218466,-0.05524502907744547,0.050020913004731146,-0.08136868611853929,0.0001932087378864144,0.007304168817916615,0.03971790493110573,0.09958905150971818,-0.06430170062548461
THBS1,-0.033409403842725525,-0.057654731701718205,0.0006122646932986354,0.05052100595907447,0.05157928712182421,-0.08074046378789144,0.11545766691809542,-0.04294901647501142,0.018043741665557708,-0.024508666684685765,-0.023136692840788467
HSPA4,-0.000880656688314876,-0.0027966350351755556,-0.02599286327811505,0.07294140438721713,0.02587729579026592,-0.0956341477171873,-0.024623291988291083,0.05430165999124139,0.038128556552091915,-0.04496537050812999,-0.05779317926865626
LMAN1,0.03863240230521715,-0.1003076419593613,0.0024091901012823352,0.03789995031115362,0.008868750834498862,-0.03659930241799032,0.005535630607515042,0.02321540619987962,0.0445054332977583,-0.04271404494004728,-0.07266507445094118
LYPD3,-0.01982896859808818,-0.015007872826598798,-0.02463311558084145,0.01602481529802846,0.0024165895871144025,-0.024308290502119332,0.008482454911699711,-0.03284701295264908,-0.022888570136295954,-0.0033206575591525097,0.011697109563578395
APOE,0.010317279865092273,-0.055323300609732076,-0.0016909382902820585,0.08664036711988915,-0.0018543738012106383,-0.006369941352350319,0.1499924200090526,0.04692859100287997,0.03689238271273842,-0.04826879758576326,-0.07767959507704565
SOSTDC1,,0.07918372892771235,0.04833921844827584,0.05079618347590707,-0.04419384273358647,0.01863434498953911,,,-0.01727877302036423,0.011330321787658162,-0.05260330270806418
ANXA1,0.05189576169613626,-0.1050461256905377,0.022710014627101878,0.053392352718188034,0.022569377558327185,-0.11072322391402785,0.027550239994308605,0.03351727321890591,0.05429697623123603,-0.07681230665800262,0.07996440307306427
WNT2B,-0.03753976730790972,0.04573164632888391,-0.030934355505540054,0.044113090969059424,0.0028645801149269805,0.005818256791834947,0.01672600298885097,0.04225681883692164,-0.0017524178885311187,0.029661281782742837,0.0703356583653867
AMH,0.006093321878143219,-0.021737063007652095,-0.0325779164817263,0.018022515341837655,0.02206030536168949,,,-0.019558400568502204,0.03362860287254322,0.03307029748683984,-0.0007059440578248909
GDF10,,-0.02505714443239415,0.1442372995506772,-0.020853802625905412,0.055204943559712685,0.025147737399119865,0.05030015020321736,,-0.031101954467114085,0.06949664915409091,-0.04031177264645652
EFNB3,-0.04021110896640823,-0.002500424214006261,0.02722720887087068,-0.0005802003643888708,-0.004630806343245144,0.05408659196841058,0.017904367258881646,0.1186889426065709,-0.018464691747113234,0.06359596684516355,-0.009205114025719533
LTB,-0.04107038660937095,-0.012422775184113617,0.004767854406287909,-0.016314948801163687,-0.01947000653050318,-0.04412824286818217,-0.0359079918955604,0.09775053561551077,0.01757314403258649,0.06312893763361423,0.05866300219931513
ANGPT2,0.0040182282718016155,-0.06132531399332178,0.020712556250489136,0.07614511049829899,0.036535911864954654,-0.03525695616945078,0.04592308600884447,0.09303959098569692,0.03653223677388933,-0.044257324288379925,0.0036298775016428563
NRTN,,,,,,,,-0.02641012607589327,-0.012796412833528368,,
ADAM17,0.03729940198654485,-0.006625440106176413,-0.012105780711577505,0.10743909182660602,0.04449896950423954,0.010792279840621942,0.15054464750403954,0.01607983343968343,-0.0005386498460944735,0.010213493502649967,-0.012380850505991133
LRPAP1,0.009630869350970617,0.026932200479843283,-0.023959583642241555,0.01106074876541979,-0.0002603810402362329,0.0011027321022261084,0.023524197348630174,-0.05978569404726396,-0.00045555055072394045,0.054526732165202645,0.04623821563973718
NID1,-0.026709083799107285,-0.06249389211551048,0.010714006799971313,0.04256936630826527,0.036554378454443745,-0.02935083820257381,0.12241551379351494,0.08702066655981112,0.0002873265848847809,-1.2275691862714814e-05,-0.023548368695127674
MST1,0.004408158373692998,-0.033391217313723624,0.038039025008383104,0.006106597135951123,-0.024809976351649263,-0.0028731832374949405,-0.11004183342267512,0.02042904336900736,0.0224812883894752,0.08770577592982583,0.08736525413258751
IL13,,,-0.01608449674051401,,,,-0.004492083589467945,,,,
DCN,-0.024600198663404616,-0.008475843047694885,0.05324200329127935,0.006000987243985618,0.049325062511903675,-0.07313166901916017,0.13293127915225295,0.0037229397826197184,-0.010234890206014766,-0.04622075519481645,0.06304680642791688
IGFL2,,,,-0.004885659340432879,,,,,,0.015800699213429085,
COL7A1,0.056376781928426205,-0.0361474451853261,0.023553475837757173,0.07190797268365448,-0.00412478194383479,-0.0468708565622789,0.0059471409138984604,-0.02169838351223243,0.05060570491254813,0.014312872887271046,0.05794687546884955
CALR,-0.027331356494965285,-0.09152652214714882,0.0027830484216420236,0.08076674959114852,-0.024239855429808693,-0.05028212565546262,0.02685362608532226,-0.003675254516296466,-0.07821925325035953,0.032222545084027554,0.006807811526213336
PIGA,0.03185709806273463,-0.04594726040772608,0.01334258841477135,0.002789314839844449,-0.011725846681289016,0.008762339275800436,0.008428480707420336,-0.04473980691396846,0.016598306034497586,0.02088052959588802,0.07405474658919245
CD200,0.03853549969163264,0.061930470456591946,0.0367765476073326,-0.024225675212199874,-0.010916938940749472,0.016179117345250158,0.019351490734998256,-0.005783836515394482,-0.02737175373308145,0.0550357482300961,-0.05996069900456465
GRP,,-0.01615666515380916,,-0.04758504435576622,0.009762553914623832,-0.022341783820488677,,,-0.0140355733000328,-0.04146129184509979,-0.03433556336301867
CDH1,-0.016335884988212732,-0.018695904863599146,0.006577209535499831,0.001552815017882935,,0.021011194556128307,0.12886766309994901,0.12911067056362172,0.011669360184042287,0.04476598632184483,0.033934819889930856
LPL,0.013244693228374281,-0.061284459158422726,0.05144257863702163,0.10956406694228767,-0.04160487543448127,-0.00560226185768876,0.0291882049737868,0.03063835835642312,-0.012250065495885098,0.06812175071193044,0.09366107009640141
SEMA5A,-0.00946674661281887,-0.06517732415314322,0.017988188719474593,0.030340683812907148,0.0491790179749382,-0.042146937530601385,0.07015961781465366,0.0775080397071028,0.06963058328356173,0.02525216396218531,-0.03286266573087154
SEMA7A,-0.01778228756159937,-0.02637851412252024,0.019109894290055957,0.06936340978476406,0.001126114772320837,-0.029743773413578277,0.05424588191917737,0.04591419389830973,-0.0019261363577185004,0.05893173983597175,-0.06961443729532649
SEMA4G,-0.04689295900342975,-0.017209284865744818,-0.01923876251209124,0.009022752055842695,0.019795874866008496,0.10869801608547316,0.08474599172437226,0.038340680222119485,0.04777360156725528,0.03585496169998137,0.06561501163919826
SEMA3B,-0.01788997592978083,-0.041705248495867306,-0.03352136471347856,0.03378905380702266,-0.002605677423241127,-0.03701351836588989,0.03637120496531702,-0.006212081302414562,0.024696908852830258,0.06192518992228979,-0.08783074521655
RPH3A,-0.030249614033547995,0.03821733490591971,0.061526870812069964,-0.028567343238886454,0.008349962643655565,0.02326028754400567,0.06878896113702695,-0.050765054417914415,-0.03444031536443311,0.031164868571720142,-0.0997818366484335
JAG2,-0.031004922913754472,-0.013527371793081453,0.026705838276738097,-0.04145475759010644,0.003595434144526119,-0.00018002110306969554,0.03745844930370112,0.03353637518890159,-0.08294957553672225,0.0664311220075682,0.03870885944106006
CGN,-0.000858577048910128,-0.01965062639895656,0.015530984419272632,0.033880233140651354,0.003627295704392545,0.016037716201410836,0.034192595145712164,-0.006098595212121882,-0.05547979991758663,0.06742266680724704,0.12363338035614943
GDF15,0.051015902026891394,-0.02735351235084703,0.02598609072337356,0.07831105382517184,,-0.011975243345738414,-0.02868964023156121,0.04252332033734874,0.07731089221821238,0.06132582603788599,0.11956891567696606
SEMA4F,0.049672119889978314,0.0034029713938072493,-0.036336133333300866,0.004699484023493974,-0.07620017713225045,-0.04160865351752242,0.04418360157941807,-0.03094358636818925,0.01171711993377027,0.10645223511011279,0.026826224774023126
NXPH1,0.015282917795251587,-0.0204597871041203,0.04530601596062007,0.02380291209000283,-0.01761135513656028,0.027563070458061566,0.04821084744889222,0.10964901015558609,-0.015514881618572687,0.03921157149731834,0.02793467846206339
