,MGH258,UKF248,UKF255,UKF259,UKF260,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1
PTGS2,-0.045487847498769135,0.011993401940009744,-0.02029088542120004,-0.019306731701130102,0.027035250349373846,0.05352317242674604,0.014198451268725777,-0.0646223880551273,-0.07530985921456308,-0.05770385997858563
XCL1,-0.020495382901684758,0.0062934587848341855,,-0.024530435727437135,-0.015541792134490367,0.005918460132538853,,,,
CD58,-0.01710993461518271,-0.012987249869564357,0.01292420934767105,0.03626230531506969,-0.003456300268695299,-0.0056730520671496466,-0.045082162512881635,0.12941530465518405,0.022480988040765842,-0.06533659103761501
TNFSF14,-0.01903284733957867,0.020604062816827477,-0.06041187860129443,0.0007658919624853624,0.014510218485891043,0.036543188266856416,,-0.04167550029732424,-0.02436382289891581,-0.043751703878987
CNTN4,,0.014091070799046259,0.10954495054795892,-0.004530201476210299,-0.03660314157160876,-0.011793445896016634,,-0.02092306728790279,0.031670227980985205,0.04058009709393933
NTF4,,,,-0.03102992695004146,,,,,,
INSL3,,-0.02597817643761765,,-0.022545610337179438,,-0.021820090649064955,,0.002388468251612108,0.003940451560542003,0.002958198008297701
BTLA,,,,-0.035786735316597686,0.0520645028785093,,,,,
MFNG,-0.035009776902464075,-0.051430024737402956,-0.02709475069504473,0.020456688100205116,-0.004764873036765867,0.009982230933729522,-0.0909612546385002,0.027150252942228077,0.0387940219100904,0.01969725364881427
ICAM1,3.858564626885204e-05,0.032329487921196,0.005531542377336833,0.020091795912391165,0.01126172067900529,-0.005826546192940028,0.1109320376811846,0.004684765771794019,0.001983328004369591,-0.03125851434568453
PROS1,-0.009560430368010788,-0.009599590145560546,-0.0077388569259768765,0.005866540068573151,0.008000753492292047,-0.043873812576451836,-0.061071165395744094,0.048774836182879575,0.02259550078182127,-0.05385843106779433
CLCF1,-0.03456440758650705,-0.05285859725659668,0.0758303424687646,0.06150275225384745,-0.08365323696728104,0.027763667517848326,-0.00934823859987764,0.031184064602157426,0.07857387686306463,0.05038569973577525
PSAP,-0.08154072697874475,-0.02207088860471789,0.030337472303715265,0.045977315325268345,0.004245574742770825,0.02692256282148612,-0.051441447646899556,0.014125091412635633,-0.08229789690412674,-0.07183470860743896
EFEMP1,-0.07629448414438972,-0.08721428773884402,0.03252885720368557,0.05592476582112832,-0.018585156547478297,-0.018760621013555533,0.014336132961126992,0.04642987650869192,0.016676182103382755,-0.04669144911469305
C1QTNF1,0.02485852815225943,0.02065122188409559,0.008585510782916856,-0.0004335012860225991,-0.03261182265084845,0.018885272653222047,-0.0286031747538886,-0.029407120794268878,-0.09242118791931309,0.008449522909691823
ALB,-0.03085531947789244,0.011720423612608168,,-0.04002651236733862,0.004071180226000544,0.00045768216679002027,0.04516458864994389,0.05929011362604,0.03866128497289191,-0.004577248993517579
CCL13,,,,,,,,-0.016914154790643895,,-0.0026922556335222604
EFNA3,0.03178410321411411,-0.01522264720001429,-0.0141962302520075,0.03496144902197901,0.009160609372431213,0.004648083741979994,-0.013426493888975046,0.0392309733741208,0.11237487321587748,0.09072773137768164
DRAXIN,0.09512858646152028,0.053585276555699515,-0.004903503521154929,0.036936552473104095,-0.00041149334522110563,0.010849940834716399,-0.05243947948748565,-0.045556808348319114,-0.09234050988530176,0.052434223283807396
RAET1L,,-0.020237251742017705,,,,,,,0.11978000633288845,0.016733698542904577
NPTX2,0.0035388849547039643,0.02879648634689727,-0.03439771691541805,0.04868635057319055,-0.042515941877475906,0.04285294892358745,,-0.057603796924158894,0.04142029775621705,-0.08188567962069761
FGF11,-0.023890017794090147,0.04721664555269315,-0.0060930850556406325,0.03466093960865286,0.05720981594247389,0.0025809009109088034,-0.02884962753333678,0.01932935934431659,0.03409764130228202,0.044443402960718977
CD59,-0.11234558428153688,-0.023017693579540397,0.08161908145943429,-0.08241401743988264,-0.08815100085600416,-0.04325732430090892,0.005723689728903021,-0.00238443371390219,0.02491984361517164,-0.1374765926516647
COL9A2,0.10443492512492662,0.06121152368201259,-0.0015246151683509963,0.00596004845026534,-0.007394191810173373,0.00526016610491357,0.0782011019783599,0.10624505393451575,0.09617118022602907,0.03910269631231556
DLL3,-0.0385689460706654,0.012743449208935081,0.015038901930756115,-0.039779057824839224,0.010193009426882579,-0.006350438375176504,0.11187208170325036,0.12128227142455696,0.16519338578202838,0.06355974024362304
LIN7C,-0.01961490187271481,-0.0022805374045150833,0.004049109543979852,0.029935205467788537,-0.026175759326092774,0.020359146578712888,-0.056289848796260596,0.04614937964168518,-0.024058527538602086,0.06410219360319715
GDF7,-0.021229212266774215,0.018195635478193774,,0.030916408790150084,,-0.021916078155255037,,,-0.0147119925823687,0.03945644205160483
PSPN,-0.06701492638005607,-0.07188416336240788,-0.012079869830621337,0.005494869170159848,0.04468843584148801,-0.03449560927965671,0.05282948685016948,-0.004200988532777334,0.051704487493999356,0.023494482711795668
ANGPT1,0.04242175910730482,-0.043971107997826865,0.0048967571063627275,-0.0043848958174901405,-0.024790495877548866,0.005203642783765548,0.005415222936077973,0.050039198599771344,0.06040425121488765,-0.024725316586933246
PNOC,0.03656388088391126,0.03863510120983036,0.09040730931488529,-0.010718494922884854,-0.04052307798048523,0.00479153227420845,,,0.03952693083860875,-0.04143267574524196
L1CAM,-0.03187893466181029,0.06727883971708948,0.004254333220807467,-0.00911935909131449,-0.01994883819349697,-0.032656372053059754,0.04641430895747324,-0.02479757101172729,-0.0313121972628781,0.09054233265014783
APOA1,0.00879619890839582,0.09046559808819472,0.005265417498637576,-0.02611167912134487,0.04417277481629382,0.022011986120289238,0.056831124676624045,0.009024453695191337,0.08484965556889125,0.10718409958346424
PSEN1,-0.06091412386743901,0.043076238905406926,-0.034323733847361544,-0.01555154261253768,-0.04831940036304577,0.0010021407783140821,-0.030929797459964724,0.04907597675740904,0.0018007347336944724,0.04439304705773434
CALM2,0.048894112625711306,-0.03525039740501546,0.02684615355508066,-0.05837786436533522,-0.032587049258772115,0.02104235631028972,0.022264810874690098,0.11212777229747352,0.09706166479293897,0.09440296645878977
CLEC2B,-0.03662621022718808,-0.06801675481506521,0.028884864792548308,-0.014499457184323283,-0.04042305000905015,0.08165742534358286,-0.06134327064318109,-0.011642164713040172,-0.0011213282936761821,-0.046224460571184615
NTNG1,0.044339365101609095,-0.0071837205648986185,,0.036324890020511376,-0.0008519696442357729,0.050086838786041143,-0.03950162934806936,0.04979364210728116,0.0747556278520351,0.057044483991782594
LRIG1,-0.010462280946341673,0.023745530045780044,-0.049080692254513635,-0.0011672851762617956,0.09399100429401455,0.023370479718667528,-0.1384720546455053,0.12438582290515401,0.09402552217614886,0.012660541288843594
CPAMD8,-0.018679884891642712,-0.023297516113391828,,-0.0266674340816207,0.018243568166380494,-0.024203518479698306,0.02929606145534127,,0.07668633641524666,
GHRL,0.03456889220095264,-0.028992763691070157,,-0.04283236941771957,0.022483422367294316,0.011903769117749314,0.04454357701617735,,,0.0009479651595292931
NPY,-0.027404120177457542,0.013157607442794787,-0.02389018614899182,-0.006070153218925769,0.05284842589224919,-0.029188415669383853,,-0.012263043245351945,0.028502790449117417,0.019647034213232724
MMP2,0.0053193664523985915,-0.043631994721489674,0.03420174942762429,0.013176569662041391,0.005539777205579336,0.05698958387784579,0.013349623339450827,0.049152112476965444,-0.016723494663552243,-0.06544290497129296
LHB,,,,0.041249383375250546,,,,,,
PPY,,-0.03412400564881064,,0.0135121973132652,,0.01442846453825723,,0.0365525954288592,0.044185188468254095,-0.03533110415727136
ALKAL2,-0.02797328133744381,-0.007999010587102149,,-0.010366957577455729,,0.02286795679438572,,-0.032305779327555385,0.059340377373139526,0.03432855322149115
CSF1,-0.011989168541456414,0.001319353601855145,0.01907431886537213,0.004645593321549042,-0.012242388621909578,0.00958803739258738,-0.01818611015587207,-0.00989402816000507,-0.02885948729002191,-0.018594265916225865
SEMA4C,0.0686488286412998,0.07418212298992324,0.03859916731791386,-0.012291461367194539,-0.0072002428601165595,0.044157096231905245,-0.02321914602837825,0.04992711602160063,0.022315268630085913,-0.007125179915504094
ICAM2,0.06993806156532349,-0.009065644941676635,0.0002803031455163603,0.07038865341083257,0.028568961277193525,-0.017881322620057746,0.07051654701927175,0.03586751648190177,-0.005105071607675534,-0.036790506604474395
SYTL3,-0.041595281046684585,-0.007549486192006373,-0.03221761831512923,0.03119348668515427,-0.029914873397729105,-0.004810614827159601,0.026086408254866106,0.08450860656653024,0.023024649954564217,-0.03331669869388121
IL1A,-0.02170572602627335,0.024787634925050945,-0.04306024090218441,-0.027245149455569575,-0.016278947154734907,0.040741845340822036,-0.06598812911325708,0.015702305277747797,0.024205790193614515,0.0014928123483627016
HLA-G,,0.01238862673748648,,0.023754241634085238,,,-0.04461990193388571,0.0140045335492212,0.05735856178162709,0.03999949853269313
PGF,0.08139360243741617,0.024888775998374135,0.00628697188172295,-0.006244025730823571,0.014558463088143793,-0.01154089962948152,-0.07643824558498401,0.020245805401719864,0.04319571510584314,-0.032451335716992914
LGALS8,-0.04926040507577149,0.0032347406904860818,0.05129299787049828,0.0101604363498742,-0.003732113295324778,0.012279322756836237,0.029716187631022177,0.05073114228315737,0.017065402039772824,0.006993905163201732
DKK3,-0.05261731470667186,0.044251099816593836,-0.0032343227068318513,0.044938579569459736,0.03602191429736851,0.005591275700802319,0.004426772833664042,0.08571535868244365,0.039374990524020534,-0.025541030734657192
COL16A1,-0.02690196017246364,0.058274634978925696,0.01901280300500485,0.004555841884079386,0.10064903008363414,0.05072342624512962,-0.033645983938097625,0.015568912027283787,0.03425149225277359,0.045425243812096484
TPH1,0.018775120852344288,0.036410384358524214,-0.004949922013609119,0.04232379279594377,-0.0007554897175984136,-0.005919067864940992,-0.04276388824989318,0.15182924450536606,-0.017246647673513502,0.07625665526272121
TNC,0.026319224714800884,-0.06130537582782492,-0.016211775117865704,0.04790397547928462,-0.02767751728500241,0.020126389903846645,0.0996887707963407,-0.03460360626916786,-0.10172486845313566,-0.03638724309142886
TNFSF9,-0.01867987602586542,0.01114557095880253,0.013912730029781866,-0.02606572621197775,0.06715859574202361,0.012166170057459498,0.003236993983385867,0.049458664248369234,-0.03178820930424946,-0.020277483684104546
C4A,,,,-0.027534965939761583,,0.032813472736277244,,0.08497612518985052,,-0.024494223190724102
CNTN2,-0.0866030557172922,0.04304674341300523,0.08691035756980015,0.02960148111421427,0.03825968693939824,-0.02491810338488592,-0.12467437192252204,0.12497655256337159,0.08573433241973959,0.03286595586360388
F7,,-0.022306420935254305,,,,,,0.06521506622068662,,-0.00617599767738861
LUM,0.07587462044169269,-0.0008452101626948747,0.0575800099805654,-0.01914148548880615,0.0036114397148111943,0.02074704378731352,-0.028772468682981587,0.017317355227987583,0.022375605083531036,-0.042057303402516934
IZUMO1,-0.017849213296933734,,,,,,,,,
BTC,,-0.0033886262977450405,,-0.018860978233464946,-0.0255203704322852,,-0.0017275600366245542,0.10032247505252641,-0.03050087419104311,-0.008664818447694704
APOC1,-0.04694876689584617,-0.07299886680903839,0.029961531429321103,-0.01277556211330261,-0.024875591359886304,-0.041730658634469654,-0.01845856853720048,0.014682502818149428,0.0860579701986308,-0.027039753725462887
PKM,-0.01660371944427308,0.05012874532305569,-0.01329365945716898,0.06871088054694673,0.007544379105769155,0.016000682067935174,0.038525747649281745,-0.07407745613337428,-0.10932423222133034,-0.02098008735692718
TNF,,0.0019324666563180746,,-0.045348051008798976,0.00509877715820983,-0.017204621333019282,0.07186307221293417,-0.030472254340772827,-0.023182984765733463,
GNAS,0.038319828188873514,0.09282274174522227,-0.044113976261363576,-0.011736171411492448,-0.0418941408103527,0.05070838741529683,-0.15875837988613925,-0.09388186669941594,-0.043095480940962536,0.10414562289408591
BMP8B,0.001682695017651737,0.011088995826544592,0.01074649503247555,0.029958934915680028,0.006871650796240643,-0.0001896844997117613,-0.11134010312394207,0.05756455878238673,-0.033718530652072434,-0.0007878996062409165
LIPH,,0.0822187598079566,-0.0254586854615712,-0.00779159198960204,,-0.016906928356180514,,-0.01627407156798322,0.011532879566899922,0.0006733923523114738
CCL28,,-0.009774685946668579,,,,0.01877457545657252,,,,
PTPN11,-0.007906028665341198,0.0058779917820966756,-0.005875580497582302,0.02939448675564925,-0.07481033189296141,0.007683631706882362,0.09721089634137098,-0.004039033826028211,-0.03245630234815767,0.015069461311979348
ADAM12,-0.004669489282940315,0.00870337963007973,0.06021475647162645,0.0645584745209413,0.0018554506688904526,0.04349636652126918,-0.039470550751567184,-0.04091972427416642,0.044477353978552105,-0.08595326363488653
EPO,,0.04612289996794013,,0.013885083796737646,-0.020785357474254425,0.046532357438633924,0.079948114691955,0.043704805467403574,0.08358756238275313,0.00032385117953443615
EDN3,-0.02623368223711328,0.02035133197737711,0.003778350832235154,0.0018885423171547608,-0.02129371305197362,-0.027416822059287114,,0.013350574950127056,0.0478532638716605,0.0035913866342553156
CCL22,,,,,,-0.01931714408256163,,-0.03802615378979169,0.08073963384057717,-0.011677803121273232
CCL2,-0.0258881764763855,-0.056706584319324814,0.01844394715215436,0.01301583860097502,-0.036169870711203214,0.004052488851480166,0.02546514834668862,0.0007221752795101012,-0.058398861994887315,0.03142480724501137
DSCAM,0.08008709536048665,-0.0018836385269242668,0.06043278104097066,-0.0408727349819883,-0.019606026437022264,0.06712897438777816,0.025134525097722266,0.07810703771769804,0.06006082948013262,0.051598325113916536
GPHA2,,-0.012311434214967207,,,,,,,,
ANG,-0.017067095012576534,0.04737220965414858,-0.003908696416016009,0.05240235675167036,-0.055012385525348796,-0.059394612527306004,0.014831222570779602,0.0789468115135663,0.01730517633334943,0.005309408167182582
FBLN2,-0.024597304596372556,0.011940291913122214,0.02599682092655406,0.021418005157212542,-0.017681818228430325,0.01618446441119904,,0.0458801050667324,0.048597619399455706,-0.0380264916147426
VTN,,0.02075238763648424,-0.02970227541041712,-0.045728582430087386,0.04881075500934874,-0.029060769644963444,-0.05045865289698376,0.04819378760208952,-0.035608992427550216,0.019212568047017386
VEGFA,0.0003867306429406687,0.023989579628361558,0.022261509896269457,0.042993453901433894,-0.02301398609036524,0.036901232191244165,-0.019704341634908903,-0.11047590788603762,-0.14548870342650394,-0.0010101685620014817
F10,,,,,-0.019552361102408874,0.010335361325129945,-0.04017293646128103,,0.022857030324509798,-0.003194727212916621
SERPINA1,0.012857022886118936,-0.025792792722815507,0.004111488368376134,-0.01254241667709994,-0.048905163206648915,-0.02664464807770275,0.0722686533475399,-0.07293332912845654,-0.039341687819087326,0.0032942694463631936
VWF,0.060201028573012204,-0.0026072212927039633,-0.032013735589791155,-0.029057634066816693,-0.012631689074885565,0.002969041408877154,-0.07263816312983686,0.03439375909044917,0.00036717870441927705,-0.09812922459274606
GDNF,,-0.03580806115467231,0.058499515175329767,-0.0289261258282256,,,-0.005277500957440517,0.0951710141405764,-0.005269979144467571,0.016787268792312803
VASP,0.04641756579652938,-0.021112961094823617,0.0004487306612218038,-0.018929207828114292,0.005964686224186162,0.02650013322778212,-0.034904971100074976,0.02851580483047063,-0.036324842872014054,-0.013557922528656232
ADAM15,0.02478153738541869,-0.020624879627054227,-0.00827557324635883,0.005517639026091781,0.005535017416334696,0.04342656573228303,-0.01768685579917966,-0.033738200207488196,0.005329033812855366,0.0002683911226063249
WNT2,,-0.039996526188211666,0.02719607864609097,,-0.016839290963517727,,,-0.04167548141046883,0.056299544002053684,0.057618844686304176
CALCB,,,-0.04532276356759448,,0.03490558472705011,,,0.05977097946966506,0.036146322276900934,-0.0011389304864406675
OLFM2,0.01308704998686524,-0.03209653145871345,-0.06814103762972162,-0.013533548240323703,0.03830587130101278,0.05880161716579195,-0.07812266780394253,0.061314582242817356,0.07279903223802751,0.03698861962041365
MFAP2,-0.010701291837663178,-0.025831191842920518,,0.00881904704475563,-0.022750003297688923,0.01495148237280605,0.05595077942076316,0.05249663910401942,0.015416714101040735,-0.012611458012586075
HLA-C,0.02266641468762072,0.01550335667523778,0.029420595536561053,0.04898907543999469,0.014261318766696963,-0.049678344460975556,0.04884377393718426,0.052518092752554445,-0.03673494113275454,-0.044254159402350446
THBS1,-0.029194881519665074,-0.017657072432891822,-0.026357215687379542,0.026218803778059636,-0.06499978350492797,-0.02945801952640892,0.006309519370564206,-0.055788074417655285,-0.05963364987843253,-0.08374513646003288
HSPA4,-0.031069826855340498,0.012593230088354954,-0.024133564574426343,0.04509283511768425,-0.05398725766117578,0.009266350540078412,-0.00216032751830338,0.04319200244312584,-0.09302017233952771,-0.017996820328402052
LMAN1,0.01164513616991531,0.0007785027930250385,-0.040401410411420036,-0.011657653758041049,-0.01650007733226554,-0.0277506509353603,0.04239652353484245,-0.0030755646532004996,-0.07919673379935595,-0.06729126475657832
LYPD3,,-0.015479443778024852,-0.01972527187904514,0.03403703334206891,-0.020956064478864164,-0.013353635479470218,-0.037823704662445966,0.0012142840194286648,0.043335315563956305,0.0037698896595040987
APOE,-0.07286085606861248,-0.08508758984810706,-0.005720492669545169,0.02397372689751185,0.03842170645130992,-0.0023872179568438633,0.008321117565991383,-0.0022648372941261696,0.0014604148124697236,-0.1096070924986613
SOSTDC1,0.030293307175939525,0.07064084292217225,,,-0.026162108283456623,0.047076483931200015,,0.02392532167263043,0.07978974918225054,-0.009189201244286899
ANXA1,-0.0867350592504898,-0.04066024945216635,-0.0881488854950951,0.025408155345023775,-0.04268379411414401,0.011480510693362044,-0.07542146206968553,-0.11448142228833674,0.028952065370835858,-0.04763061349902484
WNT2B,0.004122397509932965,0.017754124409986985,-0.03490981264226803,-0.046958757130255956,-0.030097728759289913,0.010575890986575355,0.023134825601339424,-0.008073932348408011,0.08582648178958337,-0.03548372720017116
AMH,,-0.0182918677606798,-0.024490131491036533,-0.011158341403350534,-0.026022225527361387,0.04137464464885797,0.002014572000891414,0.11349650071855961,-0.02728447156066398,-0.01707841670563765
GDF10,,0.037918047431109915,,,-0.028836475836126238,-0.023821815256559086,-0.038820024373308885,0.002080030044906078,-0.007924936290493154,0.045003957987240134
EFNB3,-0.0536295397320786,0.026226378747651786,-0.03070547931655419,-0.03137541374235644,-0.021443842035180016,0.011511570824021409,-0.004006810520203775,0.048553335103245526,0.0716983490073922,0.07360547271800319
LTB,0.11436975452776542,0.003208426006072201,,-0.027675650497752134,-0.0033358165353564316,-0.021554979950908496,0.05776417013309064,-0.012755986199242179,0.10514908644010793,-0.014275502376807796
ANGPT2,0.045296008643329354,-0.0380796942410717,-0.03128248606712685,0.002216060263471813,0.041937637127184034,-0.010729451273483404,0.0062956438916825196,-0.003378184337399713,-0.018482262569190076,-0.056073130355968975
NRTN,,,,,,,,,,-0.014710064637960192
ADAM17,0.04842840568215848,0.01819940005321135,0.04066784440138335,0.015182710814840156,0.06226187933990719,0.04830659785373924,0.03905768068469139,-0.015421964311124399,-0.03341977354223978,-0.027670373181799608
LRPAP1,0.021094984495511355,0.07478145846416497,0.024042927890346056,0.01881059902123879,0.030673562973737335,0.049688444487071826,-0.02311309957807664,0.1098386747345274,0.11339438471319697,-0.00018684652999401586
NID1,0.012980026707241517,0.001820251307271363,-0.030343520829109783,-0.07656765543912347,0.03716766437473223,-0.007682110746125502,-0.043459363302373655,-0.030783373635438,-0.10082936688509919,-0.0800170434137107
MST1,-0.00649269400496736,0.03435049905791909,0.030603130861915066,-0.08058248333145492,0.0463045035359427,-0.012930861199921182,-0.061917323069008254,0.07734623507176658,0.0588539038412312,0.003898328159697856
DCN,-0.00711622604550525,0.00104117154588783,-0.01862164513348255,-0.014381090049772222,-0.07049483689894001,-0.002230443523893362,0.0009303623965241243,0.0016922730249671692,-0.03652693773734563,-0.03348270065676377
IGFL2,,,,,,-0.007326329750889217,,,-0.050175759900402676,
COL7A1,-0.030156820271883267,0.053352748777780894,0.014847647728000929,-0.04729920558353444,0.07125744495035462,0.03019286360723437,-0.04464801014881623,-0.07051755789504667,-0.008272625551528195,-0.00365843852321558
CALR,0.021573964867338785,-0.024605543370291347,0.005138757316399246,0.005126624881927786,-0.0376733579143798,0.00939363051816877,-0.03472050066213625,-0.08389245291585888,-0.09950248354584806,-0.046030903358485774
PIGA,-0.044841370629314495,-0.01957500820092136,0.011600447371629765,-0.003585069253731684,-0.006896247567166252,0.008146800924964703,0.038860750877770946,0.04143440186460345,-0.03814474605236261,0.007635876070550963
CD200,0.11880543133111736,0.02039702527840387,0.016838154486613015,-0.027011387776678636,0.05105458187526218,-0.01724583031255806,0.025562207349088366,0.024476456027528754,0.07912206857611094,0.01474046318308138
GRP,,-0.01829029809383018,,,,-0.014509355907833726,,,0.0374227060500125,-0.03927729624967865
CDH1,0.016730688333470543,0.0840782759479949,,-0.04456963783228289,,0.011578755477410439,-0.004734760375868699,0.033330383030992984,0.09687700912695144,-0.03486973490548127
LPL,0.049359673303717745,0.015187625715709306,0.0012497500446738451,0.045155479035827124,0.021251458688203675,0.02458576128778866,-0.02354883761861962,0.15361036889001065,0.15139476560668452,0.0073679564496687
SEMA5A,0.07180446197403788,0.05263344513012888,-0.016020389667994364,0.024694689160149975,0.032918719775079305,0.00259388253675887,-0.03757279498159893,0.09471061485414513,0.05925353614163677,0.0399248770219623
SEMA7A,0.002614111605391799,-0.005410945286990263,0.014031962936503791,-0.02105416110197376,-0.01699810398551031,0.013459032947303148,0.020612284747259773,-0.007507310967185118,0.03221707845351957,-0.005500377026365274
SEMA4G,-0.006261972980313393,0.026232714009470224,-0.04406926300584984,0.018315343346587222,-0.022451556193462306,0.008036655581884109,0.04213482728019771,0.05956419494766835,0.05382684556969028,0.04667394898434379
SEMA3B,0.0616800545446416,0.04461588198574131,0.019826203819839277,-0.00492325723439776,0.02602993111380065,0.019953583327512247,-0.07883085192628966,0.05058420314265754,0.005672010250136445,-0.041815004402419295
RPH3A,0.06799562675730095,0.0273591222317559,0.03824362432031796,0.05718459605667313,-0.007417536505182604,0.0013228781273591055,,0.06105522835052037,0.061587941590798084,0.041721774512055165
JAG2,0.04455379128366172,0.002520541915075709,-0.0629263250199286,0.04658655765134264,-0.019240434413141744,0.033345838606890256,0.0153719032991388,0.031055011807089437,0.03202966651351441,-0.016890963399705392
CGN,0.020712975314076773,0.04887264478543353,-0.03513737477980644,0.028563656585345813,0.038447191984126605,0.049112829938851445,0.032745696487773104,0.10642299738298493,0.04193398447555508,-0.021809146676911268
GDF15,0.07241832389936957,-0.020444596183333514,0.04045896741739113,-0.04303592966301697,-0.05048265557257266,-0.01814736880014769,0.07683744326803076,0.02265226474503407,-0.014696332790623488,-0.016111364057201552
SEMA4F,0.016583809613621138,0.043751843400570936,0.04810358552068228,-0.0366516095035309,0.0029659008884554074,0.01202603901608272,0.046824499717251104,0.029567912180584726,0.06799281956774673,0.08133734301968286
NXPH1,0.02099980409231909,0.022059363121593248,0.0380285381078678,-0.03337886914003659,0.014052558328025296,-0.002704181719599988,-0.012426317384561935,0.11425305537524252,0.11395274898051165,0.04247720696985474
ARF1,0.09780188845621271,0.049665111466170614,-0.01059180160694953,0.02330048511429145,0.0053875742598371345,-0.03395964029143482,0.08491860887562579,0.040018677144775514,0.047522914275292816,0.04965633654578587
DSC3,,-0.019285842030225486,,,,,,,,
EBI3,0.02394919518990383,-0.08322829483047037,-0.03613158597146181,0.003345790159438837,0.02168462175738961,0.006805150182241894,-0.028065265059404612,0.07037798887900883,0.09497366986541567,-0.015979275613446135
TIMP1,0.013315923550212327,-0.023249296654570546,-0.03755028620104234,0.005961938621917215,0.02384367034799811,-0.023086030634479053,0.02510279223254499,-0.11560531867364515,-0.15181892722287904,-0.0943614816596622
SEMA3C,0.012332233343551765,-0.009093476471555487,0.03831771596933318,0.02831710097009857,0.0010658679765092548,-0.01140369432280744,-0.010741823170822605,0.03956482241951344,-0.009157766174434975,0.07051038427299028
GAS6,-0.05799976596943416,0.04716769213965683,0.009915729110724022,0.05584760971262137,0.05830525310518047,0.017161267203419893,-0.01732159089756119,0.010305656630139217,0.004830757511311425,0.018651635888123345
MEPE,,0.011026333940391923,0.024835203385385682,0.020454070108400394,-0.0015485379049779721,-0.02508699195938203,,0.07529358697436118,0.07262414266402303,-0.025976782461918615
SERPINE1,0.048678745997757705,0.007828992997448929,0.004461109518451271,0.027080892234442547,-0.04648866023141591,0.01715587365735615,-0.03957112986443079,-0.11465639195785124,-0.12978936308512856,-0.03318242499695202
RSPO2,0.1019219737452728,0.006824808804238981,-0.025836884787270958,0.009586240693047601,0.011473437871210019,0.027457198807984213,,0.030312532430761364,0.13973168457094,-0.017242518100506993
SHBG,-0.022172834982622618,0.01783236036449415,,0.07970881270879093,0.09034333006648931,0.012655679820665284,0.040318527948357066,-0.004696202378866785,0.052872557252884096,-0.04905518262199267
LGALS3BP,-0.009806349004585895,-0.038234147882521705,0.02758919101661746,-0.008056776804982546,0.021472899947077028,0.0038747914476474736,0.007674434564542328,0.024937911390435035,-0.04273431760855587,-0.04899045852871645
LAMB1,0.037988992926549114,-0.024661489843397583,-0.09515447568277456,-0.026170324138501188,-0.0004265310404772602,-0.025877390487295013,-0.05802904972361475,-0.056859512794674334,-0.05609567432772052,-0.02186745583496404
SPTBN2,0.014694274062023888,-0.05898304387008619,-0.008555038578793651,0.013018336053892486,0.03823865859971507,0.01127993825066669,-0.008139038008741021,0.030972897321626586,0.11169635958886884,0.025382650792169528
COL1A2,0.0076908390815685615,0.002956699227302062,-0.02152513085170584,0.010449747094766669,-0.021901733850959917,0.015984588990522696,0.04069246428586504,-0.07163523416862456,-0.10242853882741902,-0.032309512607354075
DEFB1,,,,,-0.01704645708240285,-0.01868234729437328,,,,
SCT,,,,,,-0.01717137942177871,,,,
WNT11,,-0.027642874932372653,,-0.000660590953833798,,,,0.02317438332380902,0.05417731399816332,0.0834461667156312
LGALS1,-0.04886174675855946,-0.08407468512907508,-0.04154278923941698,0.013902270007557546,0.003746594941145497,-0.04060397259796508,-0.008414646565939978,-0.12452138797065666,-0.13128140209532,-0.055122837745784616
BCAN,0.08562827402492773,0.014082165540356137,0.03738456896046329,-0.0014217213126943508,0.06229326956972194,-0.0038179657987191364,0.03616376997190052,0.15465207016301372,0.14577095545356564,0.03493242873513005
ANOS1,0.02681688643915541,0.021334106732316605,0.014346116007200984,0.049092701029265884,0.019011870116482893,0.07664267710523978,-0.013893883077440881,0.10139627819750667,0.09662801124027366,0.04218138139750298
EDA,-0.02778468241356764,-0.02023725024646656,0.013452840585683235,0.01550253475531951,-0.025719926476366582,-0.005516577082210463,-0.07569241881447998,0.07712486236564232,-0.0018947529006847225,0.017185197643106036
FGF22,,-0.028777448939996758,,,-0.024732428034564123,,,-0.04212892031060888,-0.012428003927555786,0.015626998146949456
SHANK1,-0.023523291147154502,-0.027642873157734255,,0.02716794395190047,,0.020516538567814286,,0.05447123922536895,0.06643038926242309,0.03122541876665374
NPVF,,,,,,,,0.0663553963486215,0.02686158018502579,
TGFB1,-0.054764906354181166,-0.02717687366425523,-0.008810007798142658,0.03523743721184083,-0.019589897534016538,-0.020042584664064902,0.08834274280747634,-0.04884465995665553,0.011370220096033248,-0.07868244591866821
MSTN,0.00573247111053441,0.04540909424346967,,-0.008254411718678877,0.0598185959195537,0.08031271484174754,0.05457603881878773,0.08339117186174543,-0.0064163475809900575,0.03864040954213741
WNT4,,-0.018625707393948344,0.016570042687317932,,0.026454616010463335,-0.004946213327913699,,0.09849594492388294,0.057348101226423,0.0006483009664864094
TNFSF4,-0.03221411687367497,-0.03371887536535633,0.038530127064370055,0.04264809957103695,-0.03520333871721827,-0.03226157446308665,0.09197667688700692,0.06957940252193752,0.02539628424107725,-0.002627674824581134
NTN1,-0.055058091892295935,0.0289142683169602,0.10085057270106709,0.022431551698427213,-0.0005310446810747098,-0.014432831236347777,-0.014544972545480974,0.06416674851015092,0.054120544739800124,0.03846162793897869
