,UKF243,UKF266,UKF275,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
LRIG1,0.06097828988201232,-0.012450637594838476,-0.05189104908543793,-0.04253406155581148,-0.038863987415005456,0.003892272718664182,0.076237062271863,0.08549729669432678
CPAMD8,,0.06213418689542089,-0.012789555584411399,-0.03879357069790256,,-0.029174721779378958,0.15637168958918457,-0.021554577951474876
GHRL,,0.021254901192460235,-0.00943079762737895,-0.02771639730071774,,0.03032602006252822,0.013242105723859183,0.007357205874222524
NPY,-0.019331828059786966,-0.04802482939188851,-0.0569048993274476,,-0.007549142490017375,0.03840220723332125,-0.02364015955334954,-0.052737805447150586
MMP2,0.09173218414561277,0.045161860244722296,0.019726423154740765,0.013379365905043574,-0.0759973221978308,0.07564250347217606,0.0059420084944332,-0.041868418780666536
PPY,,,-0.009347084416009685,,-0.006273505680894244,,-0.04006614376899442,0.08015582185940223
ALKAL2,0.11688641805489353,0.026456165255888644,-0.022546674446751697,,-0.052977311118808094,-0.009026686152144059,0.047006728772972454,0.05083508614044594
CSF1,0.012422370459047328,0.011143781100920297,-0.03499564235190399,0.008377639536022887,-9.113202897180505e-05,0.09513344012856545,0.1235886777507613,0.04512006138424428
SEMA4C,-0.033876665294423486,0.053682908652254,0.04950085721866715,0.03573398392514593,-0.008072552938673254,0.10121968338330524,0.02488129746775033,0.08877117126704853
BMP8A,,,,,,,-0.0251147691666086,
ICAM2,-0.01863009622874166,-0.038479208337800996,-0.05787315118665563,-0.04338029821597002,-0.01042784104559792,0.037821985368660695,0.005175798417818456,0.03701357440043795
SYTL3,0.00295795377588519,0.006802659174389612,0.03218903015049895,0.054768008332082355,0.01229166742302508,-0.042553206567824346,0.07655724964450131,0.09561288772098171
IL1A,-0.007290887076416851,-0.024862556126917647,-0.049289755537494366,-0.029983265272384006,0.07840454837517262,-0.02880573893871703,0.010844441058433726,-0.0181096031709682
HLA-G,-0.03785354406566472,-0.013428626234806684,,-0.033991540830318974,0.00720742213366381,,,
PGF,-0.008602528767997804,0.004444110545932708,-0.03927391761445352,-0.12287254845992548,-0.08311315669145149,0.06374227314010848,0.016476179948801573,0.019492728922252796
LGALS8,0.01031485289626508,-0.00509799663790562,0.05458383674959561,0.024599710654722752,-0.049346824746792355,-0.09565429631225685,0.051302416457047785,0.024713712906185185
DKK3,0.07839576965493017,-0.10794328472241944,-0.022572586802809526,0.04286482797443885,-0.061947902901159986,0.039237606662770055,0.06779172738589512,-0.02864103457555325
COL16A1,0.0791620891443772,-0.047414342306048324,0.036911256783442786,-0.06288930989393211,-0.08253267934196608,0.07687058751997787,0.045047762660379395,0.03646363239227534
TPH1,0.04115314035952496,-0.014229502125562074,-0.007842252774461137,-0.03257762546549942,-0.02368157646220694,0.01982942840100724,-0.02257338386571968,0.08740837369882588
TNC,0.02064156006676527,0.0923875833607219,-0.006506263904216374,0.08157027228484366,0.08218251904643617,0.05255137847434652,0.026736322660491602,0.096700664031353
TNFSF9,-0.04492216697546415,-0.0021393548237780805,-0.029382897276514146,0.1754298750697963,-0.004162372296367241,-0.009703456906915214,0.055570699273680434,0.06464545818767843
C4A,,,-0.011080499737521999,,-0.020585081002721446,-0.028800307331964425,-0.007992155637945695,
CNTN2,-0.03437505805157762,0.05437321656024108,-0.01972394830274704,-0.07090214397766159,-0.0017025205408148791,0.06485564377112582,0.05832843250673054,-0.06818843479263427
F7,,-0.012358363200932872,,,-0.025936013557813532,,,0.0726727517282431
LUM,0.05838687352819037,0.028822763197558842,-0.02205523319616863,-0.024875805029564733,-0.06075779421122144,0.0349180657859038,-0.024661304630933672,-0.01724587150385224
BTC,,,,0.05748167886504693,0.07170353825900623,-0.024711750607304333,0.04629033793171061,0.049437615327966866
APOC1,-0.002361119371431401,0.051416702200818294,0.013877715704445603,-0.09912529425726037,0.05524850506577649,0.015921861539945705,0.09410750452354269,-0.06268527853406654
PKM,-0.015375108633040662,-0.010820403743573213,0.02907117159829611,0.07528161028310298,0.016529985602347048,0.021845719453997485,0.028370779067851633,0.019784818199915427
TNF,-0.026576345442373826,-0.005519325227489545,-0.02527936804982339,-0.030193298077424897,0.02944842216941876,,0.05960621193813739,-0.02073577413102218
GNAS,0.03657196366554791,-0.08932815455379228,0.06047182423831526,0.043995679868831405,-0.018680403440532903,0.02987212195299893,-0.02573985095567239,-0.03149605501355988
BMP8B,0.018231221352021994,0.1051768697035009,-0.028779008889442244,0.02234053216363449,-0.07158815203343127,0.023885788993743242,-0.0017102550675908068,-0.049654387672509875
LIPH,0.036395238326535816,,-0.008933911825853147,,-0.018489891008556667,,0.010282800813316893,-0.017949022151328677
CCL28,0.15224738141224758,0.10187672768485807,-0.013756754491566858,,,-0.019907879784028405,0.06692296495738136,0.03697467742147414
PTPN11,-0.009832433554038894,0.058137365064844536,-0.013109825702853746,-0.025915172589569782,0.07265136946537191,-0.03613522779227531,0.011631201133659091,-0.051600662128823256
ADAM12,0.09927227159628062,-0.009925292646622348,-0.028275876925919492,-0.10718275024586227,0.020332448543439602,-0.023998678620387986,-0.02265062104639113,0.10017227034869527
EPO,-0.06603851271526656,,-0.009347084824011765,-0.0026402895383655337,-0.020080493843601825,,-0.020738408028357875,
EDN3,-0.033031698237215,-0.017725540342790586,-0.014487520480515685,,-0.04356149538102499,0.012969085861974849,0.01787384930724054,-0.033064668803532864
CCL22,,,-0.003412090648187183,,-0.02272679404573085,-0.024711751700950704,-0.00576692247904197,
CCL2,0.011090345649260563,-0.020707429569522526,-0.028143077711616397,-0.06458134917895951,0.05852837062464667,0.05078246682812562,0.06656771087931466,0.0712620723980417
DSCAM,-0.00494388989602064,0.022841788528534083,-0.053867010750258355,0.004799315577772462,-0.00012648917084012823,0.02416102223328724,0.0660065139079661,0.019024776902418668
ANG,-0.10001626955001842,-0.0289365659687184,0.008521304621797945,0.03871318252112048,-0.021805279045501325,-0.017425079982091245,0.05394048589844644,0.008140263677407448
FBLN2,0.09685255238267226,-0.016293378039198378,-0.03270724032519422,,-0.08344367841042384,-0.04882975237313207,0.08459824717844003,0.008327522661057012
VTN,0.09646835479427397,-0.014229497472502047,-0.015356210668783236,0.03896677286167888,-0.004362986865715178,,0.004422653657088968,0.11190501037502096
VEGFA,-0.05035080096132636,0.09034095796717606,0.027931982817859326,0.08931242283322217,0.0826740605131341,0.014323257432610466,-0.08874500899297592,-0.036536326788078034
F10,,0.03704252167466399,-0.010248876486687566,-0.030603832613097053,,-0.021380319059962863,-0.025425962002057316,-0.027299698366836222
SERPINA1,0.08491517089693537,-0.0039512405194376725,-0.08102111911615237,0.029279925742460675,0.06943506325374608,-0.021627854445658866,0.08467480010350979,-0.03269221369835872
VWF,0.022398727488109383,-0.0216807539288447,-0.02112852557369739,-0.12312969600624848,-0.0756203244299341,0.04632055458719245,-0.012687805060733153,-0.03762536346802854
GDNF,,0.061379657767718886,,-0.0446414615873432,-0.024126596732428365,,,
VASP,0.012823100248150567,0.04619921951670445,-0.005904807244815332,-0.03996574511220439,0.07068846330161023,0.038450429289754014,0.019022499015497407,0.015309884152186457
ADAM15,0.1232180799302072,0.0689568761332057,-0.07515543910592073,-0.025475568895331535,-0.014860059856156642,0.07835233752127467,0.0382751600272079,0.06335101297780482
WNT2,-0.02783004402974497,0.010220953413132535,,,-0.02490785915420867,,-0.017347719827530445,-0.0221082214256075
CALCB,-0.029128400149279213,0.03632626107689367,,,-0.021798932531053212,,,0.06257792727668936
OLFM2,0.06324725700987896,0.012950249873125784,0.08069671758199405,0.026772027009204835,-0.029695490498302578,0.03802211095206031,0.01956690607213732,0.04266655107001331
MFAP2,0.09339488088471236,0.028664746541691297,0.02228840831116962,0.0007355372789559083,-0.020383691899666937,0.07709031261414369,0.002761854469665389,0.002354600133582961
HLA-C,0.06856108936624375,-0.023811442993072834,0.025516227262535857,-0.06628405141268812,0.039143499573142865,0.014245134365825937,0.048805731695632515,-0.030865084564052875
THBS1,0.02490677115247485,0.07532539332129427,-0.06461056029249759,-0.020821139214961207,-0.06047682839970244,0.01766536837626045,-0.053674044527596304,-0.0257405202234141
HSPA4,-0.026008867418017008,0.0013362330145449044,-0.05323120457546836,-0.05629515974851959,0.010752808010821506,0.015982640358646206,-0.003499965764291451,-0.017423132077316862
LMAN1,-0.06937763972788304,0.04579868225048185,-0.050352517301902586,-0.01585469237778138,0.07906738700364385,9.073991373628101e-05,-0.038487421432983754,0.020186609574093507
LYPD3,,-0.017883600030169394,-0.013086670585021557,-0.04537980674419723,-0.04188321912700879,,-0.0021513407190802184,-0.030200151901023285
APOE,0.0502064875860386,-0.028374306558403225,0.005653960025355296,0.09548723289329543,-0.025228853410138273,0.05078224438783795,0.08796831737218215,-0.09493891320232478
SOSTDC1,-0.035244241614506476,-0.0429955808981115,0.06824388552428891,,-0.04147400483335883,,0.039513029424328994,-0.01601528535329004
ANXA1,-0.024150940794019082,-0.008276821392645298,0.01029931243998125,0.003396072988954833,0.05826069790581922,0.003732783699706803,0.06044462604208814,0.08521103822726578
WNT2B,-0.05319010253612814,-0.01595844542515837,-0.03340143147869251,0.043264122086751705,-0.014100301885170658,0.010179507046528674,0.0704485034620148,-0.0435627928845908
AMH,0.021060397401797045,0.1769481628816933,0.12957222843766042,-0.06335394696176218,-0.06218528413777042,-0.019907877245350564,-0.006403996296199774,-0.010444947626974939
GDF10,0.12194056340507742,0.03262692467621262,-0.012587857034129011,0.03654770028770478,-0.030964239702255918,0.016534217117737747,0.01693171843196674,0.06058156430267887
EFNB3,-0.04392483475266177,-0.04438317005314923,0.020831202260930142,0.04817080075815287,0.025136856738021775,0.019961980685044532,-0.012920409047230175,-0.07019929738962759
LTB,0.0395975672182938,-0.01480315999637574,-0.016263205399794565,0.01129880700159081,-0.04045819534144416,-0.0479617674980376,0.07391212755371043,0.003923706197633393
ANGPT2,0.029310764928381246,-0.012707539451204791,-0.07729112036137602,-0.05288588533553013,-0.05824851207003053,0.0024720695160522486,-0.0023720898270766237,0.01826605818793915
NRTN,,,,,,0.09419657392868587,,
ADAM17,0.0017966701754580615,0.016493591270396048,0.022738311121959013,0.11265289975345315,0.029685813723778796,-0.00911191655953362,-0.032663820237177434,0.015601623034257963
LRPAP1,-0.04843703244904852,-0.02293829183383876,0.034824255284413935,-0.009867853670579567,-0.024353698935861867,0.06796573502425127,0.05905609634113955,0.029024488900244068
NID1,0.06474113567228464,0.004219098887928574,-0.013514399526197846,0.04554653913891817,-0.04851908386592654,0.053100243923509226,-0.035490525933598714,0.038340576706681596
MST1,0.06345935693646197,0.008454272986167534,0.021932471430798992,0.03998761150254487,-0.040047995858975505,-0.03360832480698145,0.1176212737013334,0.06689494186912896
DCN,0.10269595176299774,-0.04810079310892822,0.003047281474970535,-0.10984667165989999,-0.10048033677874528,0.03955420646395948,-0.016987893947183433,-0.019942507312540533
IGFL2,,,-0.011080500909973668,,,,0.03367468093503904,
COL7A1,-0.06263932108492143,0.058817466704464805,-0.012565324169644374,-0.03290229278983109,-0.017093872194412652,-0.022592913034527255,0.026351312940091142,-0.036946676704742255
CALR,-0.018166978576491286,0.056856063347490556,-0.0442006793517779,-0.061796524845970265,-0.0220465874347183,0.06752821879559619,0.0007043198747706677,0.04181986527639829
PIGA,0.01089439833837955,0.007633923859377021,0.01514139036889493,-0.08200003252829907,-0.018946330400463472,-0.04245171196383781,0.037207989962260275,0.06302533383704177
CD200,0.0296952721563555,-0.08252545257518035,0.07130335258174596,0.11667380546207926,-0.05969821307699031,0.012121258619191722,0.056794744345534005,-0.03237170698318062
GRP,,-0.019252517713236775,-0.017203818448436575,,,0.008753996487992211,0.11443466085089397,-0.015117675989437264
CDH1,,0.1647776521554928,-0.016267169830233567,0.04865584107101214,-0.042019850400382794,-0.038323527675908395,-0.020897465778826518,-0.04487697588580125
LPL,-0.005797200948361877,0.055198775042596654,-0.03554854398843166,0.03913961668168949,-0.09371900278846108,0.0019615707194278772,0.058448662743522825,-0.015671953923729633
SEMA5A,0.02410118191986339,0.10460570015064125,-0.06253983435331743,0.0313645401699168,-0.04365114493816642,0.06486576264708746,-0.028633536261852215,-0.01133360170719131
SEMA7A,-0.039198269620802494,0.04193804939943666,-0.03567156646849695,-0.0346029847319029,-0.05289241238727761,0.007080444056029288,0.03649762373947757,-0.007342125420919729
SEMA4G,0.15483278394839317,0.09640378607003239,0.004096073402532692,-0.015179023752024406,-0.07461771277679126,0.08994319634926431,0.07591935338536346,-0.04473127003538816
SEMA3B,-0.056198555236775194,0.04218551392678704,-0.011307989982947925,-0.05509332279700094,-0.05174447124175197,-0.05956106024966922,0.09128774779708114,0.04014235908190665
RPH3A,0.015372910895874272,0.01607375590887731,0.012201866616944715,,-0.08049920424499851,0.056590414287736604,0.05853905437666476,0.02018581132708681
JAG2,-0.033060949977119884,-0.007137174126770256,0.046553917005720855,-0.058511620841546055,-0.011996863206594283,0.028000701000717353,0.010361906258546352,-0.010900714610990256
CGN,0.07357871652248753,-0.006597508120011261,-0.032239315606711984,-0.04555169541808854,-0.053075995808897075,-0.012955493016056887,0.0035676783878278604,-0.051668092827528524
GDF15,-0.05068672006825102,0.047530236799359776,-0.0322998270029259,-0.10103204949880731,0.0036658053298562593,0.007023464183936791,0.08532688821101356,-0.031365312057448566
SEMA4F,0.0221810899232103,-0.05152077434004908,-0.037207098234779024,0.18335357388325027,-0.03307191512912882,0.017248853865310377,0.04165865800734773,0.08324493326219058
NXPH1,0.045966845731827514,0.08650374495684764,-4.555461062347233e-06,0.10085134934868305,-0.052791857772861016,0.03291927491119792,-0.0021591313818126938,-0.021633139120877127
ARF1,-0.03524303971132225,-0.03165898235543263,-0.00030052645840717806,-0.0419857965629041,-0.013496076675395745,-0.027211688008121734,-0.04442363798995107,0.049186617472619945
DSC3,,,,,,,-0.020738414323284323,
EBI3,-0.0025199946473079857,0.027307024090070235,-0.013782272961955647,0.06291134112790688,0.03461336286583193,0.019608052451218577,0.04431515410335922,0.01042963686195167
TIMP1,0.0965041019883657,-0.03419782870290131,-0.09057142038425611,-0.06752592643936675,0.08085597950366756,0.03465904583161317,-0.04614824441228988,0.01741653069838296
SEMA3C,0.048125503491728554,-0.009778223923029019,-0.01240439909308756,-0.04647954145899019,0.009909760168170587,0.005278521757801757,0.029493727208806594,-0.0036321184217595415
GNRH2,,,,,,,-0.0224728983217464,
GAS6,-0.0008311372364892143,0.015206278800845458,-0.006262072980774164,0.05215697726461205,0.025459424948854135,-0.03805518630824575,0.04030338798691119,-0.029843969608542045
MEPE,-0.02815971294561235,-0.02898396658843367,-0.0329859961055625,,-0.034751569879025765,,0.0591380453026658,0.07483771995325621
SERPINE1,-0.031093877465527303,-0.027650110376468275,-0.09404395142411807,-0.046433557049946256,0.10186348938558863,-0.02886567603315866,-0.06912531208825702,0.04741465107321397
RSPO2,-0.023708891723171085,-0.05315350659161521,0.06762058940926502,,-0.028079485457934372,0.026901005198647115,0.11682895913730901,0.0758486320155752
SHBG,0.021135423462958346,-0.015891875048906743,-0.01882055778830655,0.007186711215507192,-0.015950231404079255,0.02717893634000669,0.005676856230495272,-0.03743323272954562
LGALS3BP,0.043907675292355626,0.05364469488421947,-0.03656117505366478,-0.023362004144552643,-0.026670495549825594,0.022045838518980274,0.05950275427778981,-0.006188648432475473
LAMB1,0.01406019555949614,0.030546771436237952,-0.018905403926972122,-0.08022798152500378,-0.060010510789893605,0.04624661748498459,0.03994837734601043,0.008795973877167957
SPTBN2,-0.0022081852715069685,-0.00022093143707736972,0.12493288501836104,-0.007999659310155068,0.05089263764476664,0.055192688492601165,0.040590408362861215,-0.0053752004993734195
COL1A2,0.07734611082845687,0.0021392938174891814,-0.030519979917703093,-0.1042250863061559,-0.044345510141417036,0.021929004826371244,-0.07731142462945353,0.014574982173056788
DEFB1,,,-0.009872073738745246,,,,0.011761290197803437,-0.02574357848046873
SCT,,,-0.009073652318776187,,,,,
WNT11,,,,,-0.053205161318113994,,0.03457761545436306,0.06284959576453768
LGALS1,-0.025467578765048286,-0.043893043216726046,-0.06919945259698648,0.023007429669568154,0.05680407089502128,0.013560563727113612,-0.06113821069918862,0.05951243519016234
BCAN,0.03803724755652327,0.09131083206439759,0.02317367355864417,0.06194967763265132,-0.1063282153078303,0.10479731297697256,0.057587862171315736,-0.045325375922233506
ANOS1,0.06358332466384302,0.049516650634229914,0.0046732988712456,0.0608574702833496,0.016270236187374332,0.025894043441688185,0.06371617482057579,0.013889334512318247
EDA,-0.04197682826177706,0.05579758031984843,-0.014217519891573481,0.00775861820586513,-0.040923651957375524,-0.022947880350285717,0.016820631790511516,0.06687260666562665
FGF22,-0.02893143125025617,0.12216542109493074,,,-0.03061646983984154,-0.026920507345559046,0.05791243647052378,0.036198731582705486
SHANK1,,-0.012579392751844588,-0.013281313574754596,,-0.011013726707152133,,-0.03697241133622363,-0.03486496518531541
NPVF,,,,,-0.002923319023164646,,,
RAET1G,,,,,,,-0.02585856340172231,0.04933188818256532
TGFB1,0.015356024026350746,,0.0311258334819845,-0.002603262227605387,0.05260986127113179,0.03449103972278279,-0.02364596857486699,0.02747076242196407
MSTN,0.03342376634583233,0.038666987985340136,0.025790055209983075,0.13957462698943326,-0.025733333974390794,0.04028308114878832,0.006719960644190764,-0.02878155468171247
WNT4,0.10697392605168642,-0.025674229881542946,0.0251265907928364,,-0.02766852779221673,0.006723804742280483,0.053520223912527407,-0.04756151744352765
TNFSF4,0.03208906785520624,0.008209165086120072,0.05282164605738042,-0.03184850612427165,-0.014306004737257837,0.08744755676149332,0.02165860864509981,0.030345998844996103
NTN1,0.08660454952697416,0.1167895234429249,-0.004516734321746607,-0.03937778577611197,-0.020283608435634523,0.006660047279758044,0.08906791227319269,0.09129188659785907
CXCL12,-0.056346672060783344,0.02221135797396951,-0.022112952042035113,-0.05637618475809141,-0.025254640211181824,-0.015098023590664507,0.011556514182961608,-0.004463480011450181
GNRH1,-0.019760799906746777,-0.012796750177090296,-0.021044630382969248,0.005349363818183088,0.037402499496041755,0.03171959996251824,0.01563646169318505,-0.011026567051714594
FGF8,,-0.0178835966796822,,,-0.007687194658094323,,,
RIMS1,-0.02196149904437895,0.01512143343867835,-0.029843507558519854,0.08782940761327011,-0.012777902001175222,0.06289679666938335,0.03230327669361706,-0.012061001775826159
FGF14,0.005700290753212748,0.021085068130101255,-0.03024400692494136,-0.022730652239920237,-0.0021390707834139924,0.009868094299435871,0.04013179649249002,0.038552926902201586
IGF1,0.10306764166910239,-0.03327749554307197,0.09855398096875692,0.018170350760624787,0.013335935400812116,-0.015810572862762308,0.02793561181148634,0.0043283473304582655
TNFSF10,0.02688926814069777,-0.0055758911992517535,-0.015176154708771893,-0.07953960711800295,-0.015408070964043733,0.03850618584904995,0.06537072188899645,0.05304291696932837
GDF5,0.06606135276203423,-0.01480316574562253,,,0.03158112429362284,0.016266317811676412,0.05274734615758151,-0.025096327327550478
CHAD,,0.0035552317265210524,,,-0.006132362909066524,0.02549305656035168,,
RGMA,0.05352576543322354,0.005111057053698774,0.003259680798109654,0.13387144202974965,-0.019499581298521185,0.07629249803223076,0.04812434280631159,-0.008766117138415441
WNT16,-0.04447903722410525,-0.01724339488237393,-0.01560826267380493,,,0.0387842777402966,-0.04858380277257381,-0.03232164046773125
CX3CL1,-0.0005526926378337097,-0.00560027196721511,-0.03300514395843025,-0.020093413786589437,-0.014218535973093789,0.03779491585156472,0.07124389162964984,-0.04587333892004431
FGF1,0.08971547903019816,-0.07841812296539533,0.024260662316023807,-0.012604351668056844,0.0073739808351498915,-0.1071479500328523,0.0633900120402145,0.022981255888943758
ALOX5AP,0.013518677437926186,0.022463802402788127,0.07308474274358943,-0.047463436376129944,0.07339509700144226,-0.03921708032132406,0.021248223335755344,0.006297313598402729
IL1RN,0.009536672021095588,-0.017566177404059368,-0.02454722991549753,0.08113528089638081,0.08630867706842345,,-0.0649475084966489,0.04707568381076552
PCSK9,,,,,0.06580625400444495,,,
NPW,-0.0038500351324694104,-0.018195923693246952,0.03210216138756778,0.08124613414847225,0.03783832315861916,-0.020160130296069362,0.05232989194467934,-0.00281674095809202
CXCL9,0.06091254273665041,,-0.02449022194436902,0.04060664676374682,,0.038716969316410096,-0.01027867992162715,0.011707630499164455
ANGPTL4,-0.07628471238778929,0.014045690737779015,-0.05187515808191496,0.05861594985122452,0.08473703387138228,0.023019330940292716,0.005738397371567952,0.019507414211225767
UCN2,,,-0.014217520768406811,,-0.021648064421615883,,,
OBP2A,,,,,,,-0.005426297814834482,
COL4A3,0.001379446839799605,,-0.018391871136918942,,,0.030231379271189764,0.007448425667279059,-0.025514432526484256
NRG3,-0.03037567626761629,-0.027347652395404695,0.043906123975458795,0.03512859026168734,0.07690929157527977,-0.008012449060403704,0.055911967563973215,0.022134657120656348
IL23A,-0.026465508196511004,,,-0.007544740512931785,-0.019823713562729564,,0.055247340462546854,-0.028573954522928022
COLQ,0.024443532906156043,0.024761832060313228,-0.014457175428428328,-0.0207048017747767,-0.05913643217151832,-0.002201421560273584,0.07031530537573032,-0.0014295618999348465
TNFSF12,0.04000307299796271,-0.007311350423794551,-0.007314002522021137,0.057776613688417265,-0.0026243482699101883,0.02777273376738044,0.028877629559933105,0.047588914103012324
DKK2,0.012189291180628633,-0.02509672230198403,-0.014576503858084282,,-0.00493097389386923,,0.036462296938062085,0.06726980992770627
FYN,0.01854851967227451,0.10346902453582858,-0.03165479684487083,0.01855713752099762,-0.031121281815104245,-0.007515014675146999,0.036193319479895854,0.02069915820458432
ACE,-0.03816480022805986,0.04013462853664394,-0.03973483516162233,-0.04648860775789576,0.024132394902844453,0.04206924993832822,-0.015852374383815857,0.004484394872120187
IL18,0.013027312560118052,0.06579004838814345,0.05773397087915414,-0.09045598130012598,-0.03703940776501807,0.08343360537594485,0.03674507411983533,0.06860616327239355
PPBP,,,,,0.011896307336487591,-0.023210606958802418,,0.05954615185094503
CCL27,-0.0038413651725595984,,-0.020392222972241927,-0.0049076471848327596,-0.023404956759641608,-0.024919634692861247,0.02550578699365134,-0.044144994204048583
SERPING1,0.003051020624681667,-0.011243914451729838,-0.025023804346814192,-0.021744396392387826,0.04590497173392886,-0.006979024661577632,0.050161431888517016,0.07901994805864172
AZGP1,0.02085864604445085,0.14391798708863307,-0.04708170102814989,,-0.05033797327789897,0.05656810574449562,0.05846980984119709,0.0013517096383915328
INHA,0.04252543229110407,0.00876322106561408,-0.025886554250562317,-0.07396897031051629,0.0404548343887145,-0.020160130176575492,0.05188338598931617,0.07228900567140059
SEMA3G,0.037376157702440904,-0.017713197562410934,-0.022546675272517292,-0.05548816277398282,,-0.01859926767334274,0.05458386638226958,0.003918914144624902
COL6A1,0.0019134392778787457,-0.014581043377233675,-0.009064477678185929,0.024085904750968223,-0.07347257396403267,0.035508845660812284,-0.06195387695246311,0.005276467453968858
FGF17,-0.02848591331894125,-0.02450775681594519,0.007900406497277851,,-0.039951703960035514,,0.03357923631020551,-0.03625268995986658
TNFSF8,0.08318179250788221,,0.1318490597764372,,-0.02633719750576274,0.03872945878581583,-0.009778782893003497,-0.0070480688762049595
FGF20,,-0.015356584974761762,-0.02648329419102491,-0.03580118467134384,0.03194978069100638,0.030316616644507577,0.09746596163957805,-0.01988585935482922
ICAM3,0.0014717002003391364,0.0010575887939923685,-0.019141591826176352,0.003307945742895425,-0.03851829150698546,0.020926351911855864,0.08163253291419607,0.06063301496974128
LAMA4,0.06459458600946473,0.041516793400843514,-0.052030052547133866,-0.06600506525258502,-0.10086219048295753,0.07318860868357276,0.008610569339564082,0.03379883195803729
INHBE,0.03816944469341442,,,,,,,
DLL4,-0.047302120536035275,0.0024419439094690585,-0.043456966014532,-0.08122991352624123,-0.07226726189986862,0.0561912645316795,0.04833325469731231,0.0253586413394743
SEMA3A,0.05013004014829729,0.056529005514071536,0.00014541503760868573,,-0.00808595411027347,0.0042082210586649295,0.06975344009118586,0.01895497787604576
RLN2,,-0.018040382743492376,-0.01185673946043237,,0.05277713042936548,-0.0300564260412547,-0.025612826969369996,-0.023362081847082005
C5,0.08392810012678456,0.07588427823357498,0.02352227460363207,-0.08157780822002675,-0.020603637038117396,0.04142869506660693,0.04874855189212151,0.05494874607091218
COMP,,,,,,0.02680007086476219,-0.03164020721516428,
EDN2,-0.02912839068116832,,-0.014398032909235157,,,,,
C1QA,0.051025486071530644,0.015836255355098076,-0.03720728593596833,-0.015094998970241214,-0.015958354136560018,-0.03151640640915683,0.058716973311616454,-0.04963816854758694
UTS2B,-0.023161048986100066,-0.013428624043838842,-0.010248876237682109,-0.03399156642640354,,,0.0037546040124458438,
COL9A3,0.004977981390470728,0.10807373586346165,-0.018888935785257566,-0.10907298129577968,-0.04283368068534585,-0.021146833846007244,0.038653328679623164,0.02401365897516929
DLK1,,-0.04960007679023811,-0.014317239707789354,,,,,-0.032354377194881156
HGF,-0.0595623275858114,0.054938318762717216,-0.027645060419721004,0.0370415552900125,0.009249258040804923,4.2891507003121486e-05,0.0662391265219354,0.009667113990653252
P4HB,0.010936930477681274,0.09695290819289644,-0.08706835609855137,0.04904199446943227,0.04787229404394411,0.0036024302835426713,-0.07168250073558713,0.008471005380502576
ADCYAP1,,-0.04076793883741201,-0.005214022461332824,-0.03879360838776338,-0.07929012464463414,0.03554959564006399,0.027234309269069282,-0.0037240828397006663
GREM1,0.02639216855714784,-0.021025981797951034,-0.015522633214621209,-0.04717110794348238,-0.012073308342553204,-0.006475687818221803,0.0023158895971463096,-0.013056848945933706
EGF,0.043351170547737176,0.04636472208571619,0.03286658171390229,-0.03580115443069395,-0.022267305844903596,0.01119493037623272,-0.007939650053368556,0.06505311748387038
VEGFB,0.0412258559456848,0.0782413882079366,-0.022784346169019132,-9.940327215215033e-05,0.03765091166368583,0.0844808785291481,0.01808465688250726,-0.02696676537745159
FARP2,-0.033110309991589995,0.05493468660849285,-0.0772416293999842,-0.01883111171714347,-0.03511762829082345,0.07455394431444085,0.03633297685483945,0.03886455583479415
BMP3,,-0.02095128160219508,,,,,,
IHH,,,,,-0.004952494383103014,,,
LAMA2,0.09246673761577015,0.01967233782170033,0.017877285290238843,-0.04152110495948518,-0.016335486834787426,-0.020416203280387027,-0.022635745745016537,0.003430641780156625
SERPINC1,,,-0.010965371723536932,,,,,
NRG1,-0.040079640589869604,-0.03769821310721046,-0.023981924455360973,-0.0012970687671297024,-0.03837385349550836,,0.09492038884040864,0.018672601820037493
SPINK1,-0.04278672226393507,,,,0.11583462575733239,,-0.0239496969384348,0.029638324512237954
EFEMP2,0.041621093370100885,0.031912147780776716,-0.010323479701214824,0.03635569823306892,-0.03723773046594625,0.02326623340112996,0.018277656634732777,0.05719381411272071
SELPLG,-0.022460524756636863,-0.03948210873815187,0.04527549747202948,-0.04308200004526658,0.021903982202488282,-0.04890828808373314,0.09472915943283297,0.010297799079225187
GDF6,-0.027159904754986818,-0.012608793847810364,,,0.014052047972682159,,,
HLA-E,0.04236262135017317,-0.0053743061874530216,0.013055186949418613,-0.024261063083155912,0.07718785059356972,0.01069281743694432,0.014672980270732251,-0.016835321613308325
PTN,0.10007604732275618,0.10306509465118685,-0.0027451866169152577,0.01756847222663396,-0.044431302277423895,-0.0021118786663513987,0.020043159480031554,0.0032850477032111895
CD274,-0.00499581966359427,0.03371715100709827,-0.04249076616087348,-0.03805991698359942,-0.050810426575147345,-0.005683381040292181,0.09433159722340087,-0.003184616485574081
CD14,0.012376290727253221,0.0343678865079476,0.03256384816131566,-0.03759965569338066,0.031109371276575707,0.01356667081372033,0.058127231145745056,0.02519450302383003
SFTPD,-0.02944492574433485,-0.030361033963280635,-0.01882055779850866,0.0002668506333536141,0.021213053540554756,-0.03918911199793384,-0.0027681005259394755,-0.02359592344616852
