,UKF248,UKF251,UKF269,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
NODAL,0.026392741943844774,-0.019681394750576838,0.11012683479267875,,-0.01929548966860474,0.07842988094918245,0.016607049431581793,-0.011748676750536396,-0.020523211045696602,0.014217774145038867,0.047293129679003905,0.008881794631018325,
INHBB,-0.009588171011006055,-0.030228133704835465,0.015701129457467457,0.06067045333019135,0.05413400936883792,-0.017107495856161673,-0.006087939395705601,-0.012840477030605361,-0.03803677588784052,-0.0039431813853241,0.059427352224835084,0.012182235926118421,0.023168183901019074
LCN1,0.030810654067808783,,-0.017872086445204733,,,-0.03182951315113033,,-0.029697346222322358,0.12997533092783506,,,0.02807346323583571,
ARF4,-0.00528360163394203,0.040353762388969656,0.019237436659447615,0.10123106422508786,0.016395373724990767,0.03914513675091893,0.11415145574558913,-0.017519518656091925,0.07529646817931504,0.04778351782383287,0.0064388642677906905,-0.013680140060790573,0.009184333566361563
CXCL14,0.02599809859987696,-0.021490181554628656,-0.047487377623334576,-0.02847745963169092,-0.008878860452715732,0.07042492746990274,-0.10653462884282909,0.024976602287096986,-0.0359491601995398,0.12559377158420487,0.04830405485494501,-0.0931162980202549,0.011069307113910217
LIF,0.004222448329217407,0.015508194403650859,-0.012081357545319828,0.022976302947295652,0.03900672071656593,0.0670271189219959,0.042120418161586994,0.01561807001118738,-0.031383174629144125,0.03784031044174235,0.02069039287066727,-0.07577068843119504,
IL17B,,,0.008970024987456394,,,0.04124846772549807,-0.044280146422687024,-0.025842974028250695,-0.0310329370674632,,0.02778538157118482,0.06131170988096267,
MMP1,0.062147496643728775,,,,,0.14391343580960636,0.125699408056132,0.03024678275612465,-0.03194570081570069,,0.009355519749110612,0.17649620432376006,
MATN1,-0.019365669919264278,,0.001566311799918784,,0.017765972667515728,,,0.009923283857417827,0.0284608419713598,-0.03960590611263976,-0.020838595746832136,-0.02095373779099006,
ADAM28,9.623132141387431e-05,0.07370679928196318,0.020484683319634944,0.05810385591754623,-0.04418189973897265,0.08386564136376702,0.060534428744599,-0.0008535022124979617,0.07696216028332456,-0.01810146065206008,0.00687526672610862,0.03366838045828135,0.03373820964312025
TCN2,0.03439136875914022,0.000273795882687596,0.10075552559350377,0.02397973123984559,0.005962875268023356,0.03143464127187999,0.01815185727043738,0.030813525562742836,0.08017573110161053,0.02110454619730207,0.12295430966045792,0.0015595740789180659,0.06971210976066464
THPO,-0.025234269746691428,,-0.036465955275269114,-0.030839549575145023,-0.011427843190768613,,0.011648769592388504,,,,0.010596276914556281,0.0328303524632149,
CUBN,0.07526325951880096,0.024845329928851728,-0.018468355372848865,-0.023714627008277093,0.01274221024176865,0.07778630134396075,-0.09126673712322915,-0.01785482703874461,-0.02718300847922064,0.04977710561303016,0.05496364519159976,0.09284769777578925,
TIMP3,-0.031682317086288145,0.014680822998692503,0.019856823208937276,-0.017088096543747537,0.02309787160813727,0.09703297583405,0.03228281153748821,0.04725437291528245,0.030133599812416437,0.006506919880307534,0.11788139913552072,0.05727884464781671,-0.015607961387999738
PIGF,0.012632953833003292,-0.003122457431867224,0.037947215184717935,0.06291506007622337,0.021721629710546506,-0.05203844443877265,-0.021478400773929845,0.026105669418719647,0.03116068068506698,0.045657193460466684,-0.030898127129654205,0.05831370994923514,0.060135140737766234
CRH,0.041116149295597475,-0.021213595040065324,0.02954520518733932,0.05227026155571038,0.06935497998344506,,,-0.041739971154892384,0.10630110909973785,0.02128248593357673,0.10258564100676124,0.016006516473234245,0.004035476887461637
BDNF,0.1414614555577931,0.0065291692973169675,-0.013272304233727595,-0.030610464213156535,-0.012870686525881574,0.1252289384974377,-0.1054351863553114,-0.05371694568201482,0.004782917307219318,0.10364350347983713,0.01189951400347781,-0.02050425951045042,0.04291901745477207
CCL5,0.007280662546565232,-0.014790042951363236,0.03836538316346244,0.04544573903338145,-0.015503243550289198,0.05082195633312887,-0.050692441558557746,-0.030657251713171383,0.05769007353062087,0.054299696981967134,-0.01792058523180386,0.10873702596887157,
GAD1,0.013354850849768491,-0.03625310282979055,-0.03531533849650793,-0.02727594828853388,-0.022294043192278946,-0.033336325918029486,-0.08866699723961984,0.028741779457258254,-0.00455154845084047,0.11846882864482632,-0.07418976955694777,0.028832416063531,-0.05184860158293602
COL14A1,-0.03495024266133349,-0.033703973786385184,-0.007821194128972019,0.10168788483162466,0.07220367203522325,0.10361677314561948,0.041134321693547325,0.045454911819444846,-0.025694986114645418,0.03433998390802135,0.051204137836050066,0.01965066788106069,
HLA-A,0.02171435059189557,-0.01466865359700491,0.08398733109620278,0.10777069193169812,0.035835405722066116,-0.026662019410955903,-0.0006702334368482229,0.06875194579431165,-0.043320487243236165,0.16331238732762482,-0.001404235908836782,0.09937177958620916,-0.07516623329234162
CD5L,0.060105970315442396,-0.035405586434020746,,-0.014624642636389216,,,,,,,,,
FGF18,-0.015635999953265808,,,,,,,0.07681450528826371,0.04070819817358857,,-0.03974137154119879,0.01380573040340575,
ADM,0.023586199844777844,-0.02096246771387076,-0.004800745528943496,-0.01737955614945688,-0.024983894831735198,0.02355543514235042,-0.05683423706141108,-0.0036346089552299608,-0.09877411296260472,0.05712792619900867,-0.007407112598483247,0.0021922663447447965,0.11648203338758797
CCL15,0.12348223605202266,,,,,0.007527267462540005,,,,,,-0.029545902666025244,
GNAI2,0.03184037499893539,0.027468520484143503,0.06360928842227014,0.06650347993937922,0.04841542837704461,0.04418163380816936,-0.0167533832494435,0.030658305022226516,0.034072333512603796,0.0018101440764252802,0.012834220276762644,0.10706406611185228,-0.04522050370669466
HDC,,,0.009717305356689777,,,,,,,,,0.04515803250719632,
COL11A1,0.06113236274416607,0.04956376208799459,-0.03249295753418328,0.021815377574205215,0.052572751136327464,0.10481542786728322,-0.020971848891775724,-0.008997622518929764,-0.06791351576768914,-0.005888202613812953,0.05634698152378474,0.03622998764835099,-0.03186747523011417
NUCB2,-0.07424925220781367,-0.003939425670974114,-0.006966907356797544,0.005863615075319323,0.012011912320907009,0.03319781396093768,-0.09831379921232951,0.09975942653895672,-0.0370158489208242,0.0013044698120559595,-0.019422657891097872,-0.0007374808042824586,-0.007636284985954517
CXCL1,0.0480626939196644,0.034320657329368974,0.04654187058573596,0.020957639529194674,0.005917293470861238,-0.025801526464867684,-0.031963439704019485,0.0005580033864112378,-0.05817299648823183,-0.025878406394965494,0.11103529736101306,0.026271713062189714,0.030207532714150186
VCAN,-0.03379437806295928,-0.06195192384510301,0.049259338313355404,-0.01917215545525282,0.05898831557879959,-0.09445864426541244,0.00956516465495082,0.01049292391616833,0.05876424353087408,-0.012090786750856211,-0.014469582140963073,-0.00032291062045261375,0.07754008796139056
MMP7,0.016853400420626417,,-0.013045149204253018,0.09544814659193201,-0.01766289590127525,0.134148373033305,0.031532485714545595,0.048348518920624646,-0.024498903421361757,,-0.05338476887479237,0.04553106074077912,
PTPN6,0.03070296508215081,0.005202223138872778,0.05345194090480312,0.06314763638702629,0.049376626859995734,0.08878479425025174,0.10241154987317067,0.009285849372757395,0.06655048108199586,0.06184133585760597,0.015983919106546025,0.09060016284908756,-0.036740586859523264
PTGS2,0.010546162536104698,0.05642488967723356,-0.04163507155748765,0.019385979062261575,0.0018729856559881934,0.012926507255243563,0.10548718000863178,0.01593189276253767,-0.08639417118425624,0.05129657497827624,0.02083317641115979,-0.005894477227280148,0.14273251867748338
XCL1,-0.018936665172046004,,,-0.02484404661629986,,,,,,,,,
CD58,-0.024652982964967242,0.018961923385418168,0.06752316169796631,-0.019608157412390338,0.00030951949985338055,0.06164660100176006,-0.12453356971625061,0.03407412990457076,0.03212149369563886,0.0286640483867862,0.005690395807534892,-0.020914669864407466,-0.07574104972501408
TNFSF14,0.10595027250327631,-0.02738014663547094,-0.01329392465098225,-0.043813211127810586,,-0.030705706470525295,-0.0412653836627477,0.03063560898779727,0.058089841674080385,0.0814397875597521,-0.009470117950932501,0.05735636722434372,0.24052348193500642
CNTN4,0.007144444493458011,-0.0331989299149826,-0.04632063050092324,-0.0240412297273364,-0.02506566927122059,0.07482267772014513,,-0.0037432033094868624,-0.0015703738365854176,-0.04970234864367108,-0.004152946381343164,0.02096710271662539,0.11160199405533422
INSL3,0.0638553603338765,,,,,,,-0.027180841305647394,0.04486544147331103,,0.0012387032104968735,0.07559255316347009,
BTLA,,,,,,,,,,,,0.03950519607597129,
MFNG,0.062040011631948444,0.04509162958478154,0.01127259217942768,0.041990686482447845,-0.016038702183067455,0.044420559494505955,-0.05323111705444289,-0.014062040105966343,0.08311387158033619,0.07227098582663277,0.08509822010590948,0.06428651557726718,0.08971942571284838
ICAM1,0.027004026681435395,0.018398139419023216,0.019065413798301664,0.07408267829562384,-0.01132591735920746,0.05389183191807505,0.07145873105512024,-0.003612885175436669,-0.04599030257629467,0.013480943531946621,0.042925538355148764,0.012898216267727726,-0.00033059778750112813
PROS1,0.014062224177351096,0.06452333518276077,0.04946057433529792,0.05239774592431855,-0.019953310720391273,0.08942626697643642,-0.04447727497192457,-0.0022484696197042774,0.0001165274593688972,0.13908066899617763,0.08155600961202958,-0.07002530489142304,0.08034102640854131
CLCF1,0.01163887411865652,0.04596367140506,-0.007431902565299613,0.10893596352082613,-0.0009082493868157182,0.04501407112732315,0.028893050814530464,0.027485000552523016,-0.0021133384187967605,0.00502323086485549,0.01735627647971868,-0.08294093637955341,
PSAP,-0.009745882394727595,0.028093750790802265,0.0007221019225435216,0.09655285668101364,-0.028528402911979518,0.05050674407959852,-0.07638720065560903,0.011835485105662402,-0.0063442691889115,0.004924145713895863,0.005473771856553986,-0.03886922717500177,-0.11218510999713735
EFEMP1,0.01297026945733422,0.07332249450543067,0.03992578976150991,0.0712408623263631,0.04888571130270995,0.0964764503218157,0.06690587261944353,0.029008551911862024,-0.004462903168573931,0.02566694954057771,-0.01163472484591802,-0.07412964320245219,-0.026734037591138397
C1QTNF1,0.005302627650201609,0.03580836481866078,0.04369860623151623,0.026615902615002743,0.045685931106623084,0.08191101005853894,0.0525791971046317,-0.008847325780691622,-0.055261043471179674,0.11055843123598118,-0.014299136984306892,-0.05115287436361494,-0.013886872132095976
ALB,-0.026226411085323295,0.0012312625249009024,-0.021881596510619675,0.023995873401435334,0.09007218812982919,-0.03265104624137722,0.04384228532227345,0.017855519767105945,-0.004904101381319237,-0.06849197103386262,0.028977416262616993,-0.016406122887589237,-0.006035820266071369
CCL13,,,,,,,,-0.01814291202406077,,,-0.03724880416597508,,
EFNA3,0.02666921791294658,-0.008348789890174737,-0.05373372588369481,-0.051532382560367046,0.04715455711360929,-0.039176634342567775,0.07745836126120059,0.031092706215407693,0.07051995440481043,0.023115231699251004,0.006170061963462153,0.12687428814725354,-0.087414282984709
DRAXIN,-0.04503815064120675,-0.00035925606555865515,-0.00829244075848492,0.05532885847101041,0.042245767576252286,0.040343377880942936,0.06520105323374972,-0.00697297209092117,-0.030655932953864973,0.10692777952473802,-0.023108458434473973,0.08556522887740249,-0.02770048327014709
RAET1L,-0.0132149315011415,,,,,,,,-0.019381564282967816,,-0.040343683210498506,,
NPTX2,0.05270171792601141,-0.02696216809087745,-0.07543229207779688,0.1277454431537736,-0.04350138164198054,-0.08147956290999638,-0.01574632881295191,-0.0057697923835141746,0.04886620185483098,0.02064353620454748,0.05210396625814292,0.018587780758156376,0.08138761770995173
FGF11,-0.02754573092439709,-0.0019202398462632292,0.053203155216282515,0.08399932124814373,0.0012631114429128981,-0.07516442161829796,-0.07271113220593345,0.016820114655804765,-0.012774511037018443,0.060436398633070564,-0.015825912237018642,-0.07343163054791714,0.02618643994279228
CD59,0.011151894776603055,0.008114702245392602,-0.036825703751729506,0.07878331838179112,-0.010654649149706508,0.08981538283711656,-0.00824658322743863,0.05379552646020326,-0.01159203030852263,-0.02872650799239664,0.11458684891216307,0.05276698136736844,0.07890272429864191
COL9A2,0.06624058308102555,0.014464847657093492,0.024293550732990436,0.027224454575527,-0.0039844694647689395,0.07078632119450647,0.06483055698583964,-0.03274394345303984,0.08503354136958742,0.04943550786019298,-0.015422918632584095,0.026045910880690783,-0.027464268383479935
DLL3,0.005937177218452397,-0.0034335768920916517,0.10165793150901983,0.03507522921168122,0.02337350154540601,-0.06977093927760515,-0.11035197970146556,-0.02744468823619354,0.097554448376731,0.04721976807982853,-0.026485806881052495,0.07681673902082758,0.008459432196881202
FGF5,,,-0.017424192119967125,-0.01821570531224892,,,,,,,,0.034992959177986775,
LIN7C,-0.016971377063369552,-0.019212318228535953,0.04961438253243166,-0.09305767639644387,0.008842427358405533,0.0024692844536110753,0.04558373129007862,-0.07549653836248771,0.0027019524162893815,0.03599448865497918,-0.05417418460939717,0.007147740474996083,-0.01956937464832996
GDF7,0.07751907365104677,0.02394341514685298,-0.005999546382565806,0.03156694771848287,,,,,-0.016614820823486226,-0.003788984558056056,0.015579063565175322,0.024882178782824633,
PSPN,0.06961564455684009,0.00980472366709541,-0.001475623118869375,0.008777683319611089,-0.043086164778588426,0.08763711207464117,-0.06822432634423325,-0.022718205261252056,0.017120718741679416,0.0436662417256559,0.0023132150224746003,0.044149417441785146,0.06023255664107955
ANGPT1,-0.011898295477362347,-0.016302988225758576,0.1275267402246856,0.03523821796449282,0.11263348124851688,0.09420757815796284,-0.023021378604524915,0.03824628545950676,0.015018636099217048,0.013085679478057654,0.02341984994334658,0.09850063667286436,-0.0005056538708052683
PNOC,0.06461739807949861,-0.02666034689691544,-0.01974645017733822,-0.060294101577990165,0.03870812297708131,,,,-0.017668273547187936,,-0.032004310937808735,-0.010746157513986502,0.0026067426484030556
L1CAM,0.02807647791112708,0.01655296005762587,-0.029219031543617442,-0.023525278786380385,0.007905499033755585,-0.03750863883110181,0.022211430982261745,0.010250153629074653,-0.06331851502477538,-0.02198387951944629,-0.041521128316788655,-0.05081583206297381,0.014734007628646484
APOA1,-0.039614583737282535,0.024216034887306122,-0.0066739678369797375,-0.0485467651336665,0.06802692876007331,-0.015093188727493767,-0.038339844021533565,-0.03835987319763029,-0.010422663840113495,0.14251893208595967,-0.007021238401433159,0.022009271063337454,-0.033515903008569145
PSEN1,-0.04207783370508154,0.06022306841274319,0.031250908700289994,0.05769497712013129,0.008821338899564685,-0.04907712727436557,-0.0007380314578650185,-0.03894809661320768,-0.00031615993102553444,-0.0399704779863232,0.015794363573456763,0.04050449122975693,0.002488829616810208
CALM2,0.054594671804558736,-0.0013861794402115235,-0.061394660633668476,-0.05430336306048406,-0.026204413602618427,0.005986106494283745,0.04186491125333177,0.01445958023703433,0.02370405206626186,-0.05599073196320955,-0.035457051820008044,-0.046963800351474405,-0.01237264025588769
CLEC2B,0.023621887752383903,0.05124209732173741,0.02283536256421382,-0.014528883358091554,0.006723680743142288,0.07018430290192308,-0.03347940764287013,0.01884321185965663,-0.04113112274757862,0.0015805795752796969,0.06641405452168163,0.03003084982756037,-0.06277385537807012
NTNG1,0.009821786509472468,-0.00044475387927296936,-0.040951042520323305,-0.02845002514110276,0.07765052705977905,-0.045811959550985146,-0.0336383853167717,0.020456257856602406,0.050220041484078506,-0.004687829009840475,0.023682423704440132,0.036482205300764736,-0.0405861156939322
LRIG1,-0.02232635943091863,0.0015678348894443625,-0.010594296507083545,0.04177775024408288,0.057065155746392336,-0.05999009231040277,0.000386214214661348,0.04539489035430498,0.06463993698842536,0.14099286784489912,-0.00647858141364815,-0.013376109938602079,0.014570266392154281
CPAMD8,0.024592097463800443,,0.08246184284029207,-0.027260815438901534,-0.021107072645466535,-0.025801523077989028,,,-0.018665409373645248,0.03245784755262043,,0.047452155100219794,-0.05177561545326886
GHRL,-0.016282484260410846,-0.045186229442023114,0.03716269991352678,0.03121662062914857,-0.014585021686278713,-0.012882512572130899,0.09980758478935356,,,-0.03599577000550615,-0.015496043198383951,0.03496485672654555,
NPY,0.053524813031322255,-0.01416667098807707,-0.025377442292923432,0.06352323935455793,0.00510927624400798,-0.030130591603345365,-0.04674189602561719,0.045525183763480415,0.02465182098302131,-0.02530979726658887,-0.06527546520798402,0.15067956105893116,-0.10505618729133545
MMP2,0.08037079061612101,0.027339745462142025,0.010049043584229853,0.025480448610825726,0.016061502746198622,0.0046731659179897545,0.06809674735606559,0.03870441066335219,-0.008730896868062285,0.11843561066128441,0.00518001972104092,0.1135000745130829,-0.004209853246183873
PPY,-0.02228298599741774,,,,,,,-0.005469889296960318,-0.036096567363584034,,0.059213142702863236,0.004112662397744992,
ALKAL2,0.002249812930953633,0.02005342001771575,-0.017872083548653963,0.06005671004329362,0.06629218882357953,-0.04124503329649972,-0.04343570748483052,0.03277989330961615,0.001319371769253319,-0.018696721786115242,-0.017777921943717783,-0.019302587476623754,-0.0404859056482043
CSF1,-0.05378790560810236,0.03196769996476281,0.04080634264742483,0.10504685123621635,0.0047692775728017875,0.013672038942450419,-0.06061579443237618,-0.0013376969303652338,-0.05367853189473761,-0.02073246644039187,-0.0491719537516525,-0.004677685745370836,-0.014211896340655079
SEMA4C,-0.023352945215806102,0.006934080295425938,0.01970810422830571,0.020117836178495534,0.055201582227992665,0.10823472263357303,-0.0011029092912499645,-0.0241085468507287,0.030040128393058172,-0.0050845106870647415,0.007814348766386418,0.1492339571798576,0.043739034403395195
BMP8A,,,,,,,,,,,,0.07185467057459788,
ICAM2,0.03129396257217322,0.036942940447427,0.015688835696229943,0.014851847913645104,0.003516708513537301,0.054648926190321995,0.06677763015728033,-0.02191270329176869,0.06950017458676763,0.058476306649798686,0.05556706900088776,0.09987921127249381,-0.0490759834989072
SYTL3,-0.007149001200153075,0.03310332382556471,-0.01456484602096425,0.0660699514243251,-0.03568044668867845,0.09642739061609498,-0.03598145350297239,0.04691145455666535,-0.0007081374385781358,0.063343071653203,-0.009462668696164661,0.04136815473348503,
IL1A,-0.03363509730786542,0.009014289167173605,0.10533527115642137,-0.03216173827635621,-0.021964287189894672,-0.01458834268829208,-0.03778481005152744,-0.004189497958347459,-0.04377624044992591,-0.037795903267063266,-0.025600872289943344,0.03403848717865499,0.0724240884862568
HLA-G,-0.02033462409284906,,,,,,-0.03806200108617017,0.015665291471669698,-0.03823387928071261,,-0.03251592020980779,,
PGF,0.05813537961272415,-0.03560728142814832,0.006483986262367619,0.06607652781212435,0.024923385915774806,0.13165997523593456,0.1228230170565142,0.031081389093495067,0.08055332321241414,0.07174998137923191,0.09881824507728451,0.15848007736303643,-0.012860575905593617
LGALS8,-0.0057960073604399346,0.0342400328000689,0.03062005870960216,-0.02536772863442382,0.011559007846379149,0.033576110167996207,-0.005617500017091846,-0.03709344477769956,-0.03801471036447105,-0.06540718330580542,0.014634633040992382,0.0187042691104698,-0.0336394374725796
DKK3,0.037078607867809615,-0.05324130645434226,-0.09690940781998583,0.011072368568411955,0.002856782769039425,0.06976192622639367,0.03386445032110658,0.04066712235004957,0.03895696185727968,0.09765258829005267,0.056661758220607095,0.06928306251166508,-0.07182884657145162
COL16A1,0.00835474281665654,-0.031004205458694603,-0.042744132418331186,-0.019766775155127207,0.006416640675952248,0.008375865467484346,0.02185459247228671,-0.033490542639518055,0.03765642995853362,0.13050570892706126,0.0385067438927461,0.09638539542537071,-0.06727239307687802
TPH1,-0.01493077839819786,,-0.01873766742747399,,-0.013752908995561863,,-0.003970996036498701,-0.003535735780484762,-0.0422950595718983,0.06849638029094651,0.009116172790451684,0.03875900370560206,0.378626562779791
TNC,0.009589161555127517,0.03943529215175185,0.04466136277342211,0.062052089495487704,0.05182698497574741,0.03061499386103583,-0.0007397024446615089,0.025758326723043498,-0.06603708349264288,0.12548164384258323,-0.014090338913806849,-0.021879348478498144,-0.08415089105760465
TNFSF9,0.1286950771081807,-0.018153527597437186,-0.031968256050398824,-0.018479396911206623,-0.02333346964043212,,,0.06919499230189893,-0.03225165354728602,0.02250259727320724,0.031506380930409104,-0.02913927279837289,0.014404746121059367
C4A,,-0.02817884457688837,,-0.021921279619837815,-0.012089329451347292,,0.004435065315210102,0.06830181367592977,,0.03583319075211152,0.1106891263893592,-0.0405699917675061,
CNTN2,-0.007596748892830061,-0.02010211892002772,0.05798194514497984,0.11154204937137797,-0.016417575064934242,-0.03380417431843176,-0.03460486878108597,-0.019865322059822048,0.023705238401211057,-0.1396479560184213,0.03074641518503659,0.03523678659008685,-0.027175173093120984
F7,0.03147478187504823,,-0.015762517498961785,,,,,0.07535674574512863,,,-0.02699553896925884,,
LUM,0.013214801301274401,0.0021829726272978084,0.0386167085385764,-0.029483182855216283,0.09344356595675032,0.1529694104246056,-0.0031736872861129325,0.05871150343331094,0.09881776109263452,0.10177842369085363,0.09852971669397488,0.08955301355806211,
BTC,-0.013214925996697813,-0.003454234757865585,,0.055095601171436165,,,,-0.01841168175258078,0.016630584523450172,0.050900043485867213,-0.01189847342140479,-0.005863138831778907,
APOC1,-0.06369845553902763,0.03193007717893496,0.07996275894863682,0.0678602600850909,0.04770860153151441,0.1037670692916435,0.025516429073637933,0.020266595866569204,0.03435180215468569,0.07158053303327058,-0.0012538407082105956,-0.012012307643993636,-0.00038367410654545456
PKM,-0.028358622123717776,-0.014521457397944266,-0.01963060640947095,0.012844738177578653,-0.02206780235199452,0.0010001979304016763,-0.04652141370812502,0.013768965296541822,-0.09511349423137617,0.1656035588435299,-0.04059699844755603,-0.10602375789694889,-0.06516625775788124
TNF,-0.003584763834918775,0.04414948609695655,-0.023133450302981404,0.0016693452948772164,-0.02871761955095479,0.12502122274725638,0.01502103285543114,0.0769210943942704,-0.01938156956929384,,,0.08134827459613359,0.2754711363569369
GNAS,0.005289026274673237,0.019736790595331923,-0.025480480942531025,-0.07901218345461014,-0.014609747671184886,0.05748096968070403,0.06754688399152005,0.009424647553587363,-0.027305610194350023,0.12259543580343457,-0.09696373092914498,0.016847959409694725,-0.01049228737006772
BMP8B,0.01031955785848956,-0.007634532203430417,0.05190844082609439,0.016431361240680363,0.04866113485659403,0.08804820508411082,-0.00733665948287571,0.03390345012077988,0.05058248590718867,0.031070569217432786,-0.042579161953272514,0.1757472341487366,-0.05193780212636381
LIPH,0.007766267963058486,,,,,,-0.03806202303931124,-0.01814291869658247,0.12640330293678706,,0.11734987374404804,0.0545720235370138,
CCL28,-0.021001991928867203,,,-0.02722963284189574,-0.010906654261871734,,-0.03461644262711677,,,-0.037294975033178066,,-0.01392305006662969,
PTPN11,-0.009675074836309062,-0.020076682253199408,0.04418680551191549,-0.024489046148890147,-0.006542353286521973,-0.012279044753946184,0.028744892893281766,-0.046980763402983336,-0.06567952454565412,-0.06630710986974589,0.01539441069735991,0.056682544622491574,-0.03308976433218831
ADAM12,0.03868056487454123,-0.033555557945382834,0.03620788548674533,0.045677844681609486,0.03251714351410426,-0.04074445751156228,0.06383954570144147,0.044910918860349015,0.048994668718496406,0.14681603293388643,0.0662446489959571,0.09324325164916035,
EPO,0.031239460067389934,,,,0.1576252005336594,,,-0.01970367305156612,-0.022442368095802193,,-0.025827497933303297,-0.02998329724016846,
EDN3,-0.026008701868150692,0.034352394291553956,-0.027928956762888795,-0.03262227351637099,-0.013894820589461692,,,0.02960420695128512,-0.0056815557126831595,0.053268688219226985,0.03568014971130572,0.05848993171706277,-0.05264300138924188
CCL22,,-0.035624813333008626,,,,,,-0.022300314069718042,-0.020523201995945085,-0.011731615292157166,0.09112364307163245,0.03033898723086198,
CCL2,0.039408150358862706,-0.013730777828924427,0.02380299424701925,0.11690086884017334,0.058485135710961304,0.09589840117437884,-0.03296120906398022,0.006204729132996377,0.008273718944995458,0.03320479012205566,-0.00750193102193712,-0.06837088123236278,0.07501173580723511
DSCAM,-0.007945658628267885,0.04175031203680312,0.020060806225448743,0.01821828994499418,-0.07211162138702565,-0.009853526192322657,0.05284439083628422,-0.0572324082624991,0.10283215923575419,-0.016492309014080525,-0.02610559474056338,0.026171734983257006,-0.10869718107384402
GPHA2,0.18657803532542708,,,,,,,,,,,,
ANG,0.0004734119962858846,0.002919543575377482,0.0020097852675692003,-0.03873655552830329,-0.024664064079339923,-0.02832176537894126,-0.03127499023730573,0.003782439840456359,-0.05366995031611091,0.009690157474822247,-0.020040819929704808,-0.001420548897632413,
FBLN2,0.005141677325565603,-0.005138439874506893,-0.02649480687173582,-0.02462206752014834,-0.0041353133976202066,0.02747953016501775,-0.038884100431958286,0.03673453048886794,0.07840191662242105,0.03748994316781487,0.14110909453008763,0.021918603839190424,-0.03279145537736386
VTN,-0.004341664803402289,,-0.012383004356189884,,0.10530899566155083,-0.02188236009477566,-0.03304685554780811,-0.022522646686128335,-0.01578102082152093,,-0.03344312388662097,0.06717769650675337,
VEGFA,-0.042869280325748015,0.005176197718371749,-0.02906373439484564,0.011061826822353647,-0.01355247062697155,0.012939160035602729,0.017097412709253235,0.008731014315051267,-0.10736308190798925,0.044674293160768465,-0.0693721202685949,-0.13530891990250066,-0.0054303804520867095
F10,,0.01869011599416095,0.06270742782482942,0.043655372407326885,,-0.023736458170886873,,,-0.026952541918897493,-0.02606932324993379,0.10356108235096896,0.0530285904404168,
SERPINA1,0.004623214256110252,0.0005404081333901427,0.035420630742976834,0.08076932585106401,-0.004366672124521013,0.11608127051985206,-0.08640921900604874,0.0937698659271408,-0.05871594811168743,-0.03600168847692027,0.0809825632744367,0.016158705910422906,-0.0462774524087162
VWF,0.05848638457736544,0.014377897140550929,0.030827773037918824,0.0006181805945127915,0.041093953637359855,0.12652473427950642,0.07833527097947117,-0.03647276143014483,0.09746510455034808,0.11639031663926235,0.11441330711543288,0.14173315485073848,0.034699970666451314
GDNF,-0.023382674751492766,,,,-0.01375290994419053,,,0.02988065274800099,0.06867163995183356,,-0.036166335665016404,,-0.045354672887719896
VASP,0.043828131705546905,0.049063975884010444,0.10830992566714291,0.05546424241518739,0.019426728977771656,0.15277457138755918,0.037466879794817325,-0.03573561870640324,-0.001274750442642715,0.03909704195418142,0.015059616748493094,0.11840852976537461,-0.10902979960407169
ADAM15,0.013030741840643368,0.0281408078501743,0.034209280296165864,-0.05533754914121367,0.05801874810650438,-0.05329146763086904,0.023456048035367272,-0.05194559672023041,-0.0036183482712001955,0.015364316683907413,0.07701695682936055,0.03988707320732637,0.09461635473366323
WNT2,0.0014302086745511418,,0.03814478676519885,0.056782754360929784,-0.012870684669420077,,0.010411228265763421,0.08246439730284723,-0.0230494361999763,,0.017945681872978923,0.025426912073247297,
CALCB,,0.012889873707045522,-0.017424191930612756,-0.020646155318666308,,,,0.05845061201970687,0.002954443394148164,,-0.040343675251007724,,
OLFM2,-0.01564302982403865,-0.017132191526779847,-0.02491313051448935,0.04740363641117,0.003863530847338068,0.03939140066116228,0.10486438166543814,-0.000834044570467559,-0.005776706942883938,0.0677763117936119,-0.05203468392939402,0.008331241433694498,0.04537652741627057
MFAP2,0.09101390048823128,-0.05361785952997204,0.06877706113231791,-0.024001522684466946,-0.03219109744605446,0.08216282483260562,0.04190230121444599,-0.006219367015583188,0.0032948497387773647,0.09765134556619143,0.1255418667484015,0.12109124634237411,
HLA-C,0.017789739378670583,0.0013084781428396833,0.0788400664190061,0.11875983725505539,0.05995535758674473,0.022109468799680298,-0.003254228252692649,0.01201919912645894,-0.0743558595555634,0.029057368610391602,0.060710371585541274,0.09454918957151644,-0.05920190507480936
THBS1,-0.018993369561168538,0.0032709811002821707,-0.00838593123599237,0.05491033670766194,0.01662559717836644,0.06652178034432996,0.058732290355226105,0.0073918858946722225,0.0491609128909262,0.06889939360647183,0.09870225313245544,-0.003809849656283962,-0.022209734118701224
HSPA4,-0.01706813982307965,0.03955039889187142,0.01246259015366126,-0.016184357217656178,-0.0483060579749413,0.004975537859765217,-0.052277288082903266,-0.0773422076814299,0.04360677322219364,0.06756569125189166,0.02074608683399367,-0.009699143174600796,-0.08130703552388757
