,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
ADAM12,-0.09388771624199349,0.00024775734011021726,-0.0479996583662927,-0.008369746485825417,0.015539824470889268,-0.12582867356861324,-0.061734242718899074,-0.024411665361599385,0.002687401077894729,-0.10725270881632559,0.014266820923281097,-0.07879882021036294,0.05810163559238153,
EPO,0.004909746692079332,0.05704392696705106,-0.024187466236154472,-0.0008652311880749372,,,-0.017144405995051244,,,-0.020265303463297316,-0.021157605504169587,0.05686205605446785,,
EDN3,-0.026955976492025007,-0.0233513186934341,0.11018407390547924,0.09001608338395561,-0.01740633369112795,-0.016821409908022777,-0.026572983733015507,-0.00010833550925354906,0.06359262550147404,0.11193665670935964,-0.05040716926047902,0.026616273246016574,0.004784734344429146,-0.03730222739251297
CCL22,,,,,,,0.03974907175815872,,,,0.08924412518389158,-0.017413965548969602,,
CCL2,-0.14968062183466915,0.020161329964209707,-0.06448732233210122,-0.15715040879417785,0.02243154247100215,-0.04799217496731956,-0.07192416613132196,0.03583400818083396,-0.14823569100956613,-0.1165888392632704,0.018418647202902448,-0.030973195868805373,-0.01492035053865346,-0.16302453145056664
DSCAM,-0.01360012567779866,0.0001359153641740634,-0.019359675951927134,0.005037593991529949,-0.08059115931436088,-0.012460768050558613,0.054280371363516836,0.010147064410404501,0.0875381645226878,-0.05881441630517243,0.060305943023900604,-0.03742029272468938,0.03710441844999683,0.19223335115608525
GPHA2,,-0.014940837773175737,,,,,,,,,,,,
ANG,-0.15031090445464956,-0.04572584315821344,0.01480303445110295,-0.020069216384439023,-0.0176540730372157,-0.0893969294911754,-0.02454084078268245,0.01876776465713788,-0.0882370090510685,-0.09610411876727375,0.012381635224180275,-0.028535704191407853,0.03659617460336774,
FBLN2,0.007101512361580919,0.06561664204644906,-0.003559311947360065,0.0314908739157046,0.06609726297395381,-0.0002590020098928571,-0.03012082422062369,-0.023784514308783648,0.006177205987910002,0.034306150455182996,0.07925809471163957,-0.03279492216405281,-0.04149413059488323,0.16810389146512747
VTN,0.04367390362158771,0.015489833363886643,0.05445739064170466,-0.028268429193457068,-0.03049027501367551,-0.030489658064625655,0.07363027326603894,0.002495470040353138,,-0.016839247075467294,-0.014877601667057557,0.090320868381911,-0.03654437455029629,
VEGFA,-0.2254600431167014,0.04522894177142273,0.029537431617013513,-0.1009647672266361,-0.014361465868923349,-0.03992058842021443,-0.09209269461808808,-0.046739120653274964,0.1115644824962971,-0.20905983986367555,-0.026502745567343562,0.01949603764694093,-0.06523853249477489,0.035937715627980336
F10,,,,0.0014121825886741267,0.015841652381315675,-0.04589946323196828,0.06893212849426458,-0.027040329246046553,0.004708010531433974,,0.053727295934093616,-0.02351354167950884,-0.03413763671706693,
SERPINA1,-0.061123986786641354,0.02774441114605525,-0.05662327875070209,-0.10571596084009074,-0.01838035905971199,-0.18315580837332404,-0.03441625581908995,-0.05277670111900923,-0.17857714464311852,-0.08470129292284881,-0.04983666482384161,-0.04599449013663457,-0.01213820564592497,-0.06576616735047221
VWF,0.11351533475238736,-0.05201919895677063,0.006221156530601374,0.029489987389376485,0.012930450738312288,-0.1403957653725783,-0.017348995216476714,-0.05445646665271111,0.018439699101666814,0.06300325787195171,0.026198389005947616,-0.03562240447193179,0.023370429176504625,0.11188745688242804
GDNF,,-0.0041501789286270095,0.039344500678501725,,-0.0474592952705793,,,,,-0.02026530188510048,0.05333736467494091,-0.027790366538599898,,-0.0026304767142504813
VASP,-0.04324904153563838,0.012669946092609657,0.012711945276993016,-0.08115517916011071,-0.03457048672757983,-0.1711582268313228,0.006214134926532406,0.006889684062567766,-0.10517234055322505,-0.08631306569729057,-0.041718666270001876,0.00013548197559131705,-0.006167983690922441,0.12325880290904007
ADAM15,-0.018200466014841894,0.005251089256694733,-0.024974352113255504,-0.033874066647135534,-0.06282096670218354,-0.12331182941308173,-0.04747611627650504,-0.013169184069076498,-0.12421037844437043,-0.01700598564288263,-0.014645064224918762,0.0007147874065075248,-0.04083414847337366,-0.030830197601637594
WNT2,0.10214168078630176,0.006395645860669399,,-0.02271515940924307,-0.03375212705215471,0.13210820289623584,,0.05170634215581271,0.0839530185976776,0.30130230638195266,0.016090453985663104,-0.02382951121752917,-0.009414178401358464,
CALCB,-0.02377063583093781,,,0.02088361443090646,0.03016417231109668,0.048486433146736625,,,0.07567537352105531,,0.006838545834369197,-0.031000252088691588,-0.0035124026423649706,
OLFM2,0.02610607418566474,-0.034799903470856014,0.041648438987134474,0.0441000259059201,0.021740124888409783,0.14202088118911987,0.014583760547959701,-0.02699542738327331,0.0868065226060869,0.08795889920432025,-0.00687967562144353,0.05850961472315139,0.06516260455694169,0.01385921247696518
MFAP2,0.026292027691263133,0.044869829832030125,-0.04600065620202085,-0.010466136037915122,-0.04504942751651168,-0.11297081562398228,-0.031570643878049816,0.017030898530090603,-0.04117999500025659,-0.04743449280219783,0.12869583935945686,-0.006150464480451737,-0.0013244929036179815,
HLA-C,-0.132129376454389,0.07115010986196132,-0.017658543096687844,-0.03967234322355018,-0.01261822570890959,-0.2330812825828967,0.019369714471251603,-0.04794978583321304,-0.19012750171611847,-0.2018268277285508,-0.06190193338468336,-0.079449995337988,0.06915188013480257,0.03098361145502042
THBS1,-0.06773629974498269,-0.0035398268036033404,-0.021351090011568513,-0.10738139899013334,-0.011070107423678914,-0.08154971117598649,-0.043592186766984314,0.009012894542798218,-0.05784314567707982,0.004333134412406727,-0.05776581938468629,-0.06678804509711139,0.05934198584550433,0.001223607094363315
HSPA4,0.016053628679625103,-0.01860310796179074,0.03179361930674927,-0.08893856695904898,0.03253785203758536,0.025663856326208465,-0.03945833567241746,0.01566471622872774,0.0894389174451965,-0.051385014072856124,0.03224362173621522,0.06979921846477437,0.03931640913952966,-0.030720056667580285
LMAN1,-0.16710711401809353,0.07366502121040912,-0.012036635980089022,-0.02881105980437088,-0.011613528263863897,-0.18550991601269512,-0.046669401956374694,-0.08064119448358054,-0.03510438251722331,-0.13620083838358946,-0.04239625685711611,-0.017246705941472314,0.02294347581847695,0.002606645410874838
LYPD3,,-0.02045024002478309,-0.017733735053595073,-0.028268431625718224,-0.0003038332170400914,-0.04840604690710169,0.021527503848239565,0.03673057081632028,-0.029254760221926593,,0.03310980205813532,-0.01999972570296939,-0.028279023736252473,
APOE,0.13629674018684756,0.0023873258849264616,0.06486389660402497,-0.05586859550100479,-0.06210020656757344,-0.15924826709328166,0.03866439048758006,-0.07834818199525068,-0.22065683195015104,0.12894482915084587,-0.006704714469435877,0.007347648554949666,0.07732694407717706,-0.19685444034707833
SOSTDC1,0.11597144846107578,0.014742568503748256,,0.01657145191074461,0.04756372898353179,-0.04480062353953588,0.05010631976161953,-0.0030055305567024963,0.12015861755290942,0.08137334794180284,0.0217853459620823,-0.018476716483930174,0.04355266031308726,0.0924186832427443
ANXA1,-0.22231237473846738,0.04360627999759936,-0.006755134092135952,-0.13745714133939776,0.01146700133006686,-0.2242003759043153,0.0044041522301459584,-0.05599991706212724,-0.19033796154048202,-0.15969549100644972,-0.003986422712588392,0.060007604426908646,-0.08094478383767809,0.037416310860099895
WNT2B,0.09464524897233369,-0.012706873348540485,-0.010724839605908797,-0.02215995997489483,-0.013598278876587577,-0.04965980931207607,-0.04527257612047363,0.03692413719530925,0.12562330945086855,-0.03318433667729285,0.08537209497785737,0.03079795305855125,0.012886043237504837,0.05800331973246851
AMH,-0.048311093784999086,0.0024600887334979013,-0.024641784837461923,-0.024677049462959736,-0.02851590587814002,-0.024910489482887488,0.0425526536461404,-0.01780626771689997,,-0.05894223906001309,0.05281457974156973,0.0086731931060972,0.06404906103883239,
GDF10,0.0865865714776785,0.006167800694986934,,0.08845006329948939,-0.02082752032210346,0.006856338821445449,-0.02308862449245895,0.019987447564846484,0.1446288390506183,0.04187745875679778,-0.03258473785577539,-0.016769110081998367,-0.03759243463343713,0.0990872824660794
EFNB3,0.03911526886486481,-0.08078645225147921,-0.015015545600421272,0.04862281140869935,-0.0044386874806233495,0.13756577141963372,-0.009516364098398646,-0.0524310586418131,0.11870995735481976,0.17475198465099825,0.027985250761455173,0.04050238203954,-0.028461695528727047,0.11539082681060416
LTB,0.28053012441963165,0.03954831687782487,0.023378262472524978,0.07876123446120943,0.08182058270491138,0.012454922413753391,-0.029829941784492865,-0.014465111960554847,-0.024744309776464735,-0.03766612436754905,-0.018588055780500476,-0.0055879045100430905,-0.04312004514368347,0.1752121445138468
ANGPT2,0.002803579733053263,-0.024301200993178288,0.012134723087799849,0.010983319738329961,-0.0031605198440597545,-0.18396625129593527,-0.08912038654515321,0.0067103345691166515,-0.0881748037487287,-0.09461094411209077,0.02060974816197543,0.010025750915256646,0.035322131769452154,-0.02488974466288933
NRTN,,,,,,,,,,,,-0.01767140295721708,,-0.004287224125388989
ADAM17,-0.08408519364510736,0.040029688675549215,-0.020598264881603025,-0.03278009961975097,-0.07849169123791461,-0.048691394170583525,0.06548022157145268,-0.0378356715124621,-0.07571366255961495,-0.028682486852660425,-0.05297294554259831,-0.06134347440259834,0.05371901026460236,-0.014206835427466794
LRPAP1,0.014477375516550822,0.009838102440562576,0.0468457125856729,0.03506228804099486,0.04704713075895719,-0.06716350237195913,0.07505574478037842,-0.02884669419424427,0.011358705514655447,-0.0018209504026054355,0.03992995855129065,0.04459068757029206,0.07705257586202072,0.05446281892479309
NID1,0.022823550472740966,0.0006787271313070921,-0.002740353203889412,-0.049635271589908235,-0.012045325690433619,-0.2096715015839586,-0.06622998316426891,0.0022858712275452137,0.031528396889266876,-0.06190838868641449,0.006394559563931185,-0.04048916387634993,0.05518029383840804,0.029253752090361435
MST1,-0.07586307999515556,0.047187281312531124,0.020904615277892384,-0.05809761545481418,-0.01102591968998107,-0.13828213453513463,-0.02270472871832304,0.0012333006705697134,0.003856745518879189,-0.08299970792879541,0.10150336243375892,-0.0008336225258230868,0.0673324490999914,-0.058779291342679306
IL13,,,,,,0.04344106405727394,,,,0.005323636150511062,,,,
DCN,0.017897501772217564,-0.005332697833930377,-0.03244666535061037,-0.0002549568093988698,0.0037175197967230992,-0.12161428546354543,-0.0014627494039856604,0.01715992027789186,0.03265171126892961,0.045420116690326404,0.019995766595212832,-0.06894617420545322,0.0514862044953137,0.04724802608730543
IGFL2,,,,,,,-0.006907852949138663,,,,0.017374201251078407,,,0.03452657328136167
COL7A1,0.05939326534470749,-0.004544065174448855,0.03952536699291927,-0.005844262380334138,0.0009396846533941622,-0.10801018747019037,-0.035107812710778896,-0.0295643443119833,0.06126562141783146,-0.06986636105756591,0.06813733008380594,-0.05136788143719947,0.02063253828089407,-0.035797711149525145
CALR,-0.10217002703788194,0.047983292261779206,-0.01954735935458804,-0.14493489868850581,-0.02705932176364123,-0.2530705754216019,-0.03936430169068323,-0.023818563464284435,-0.07194720900025652,-0.21457118579306086,-0.05450139783419052,-0.05913736584788962,0.05791212719358009,-0.02433409137182478
PIGA,-0.06670985077897529,0.010831146159505922,0.037302403249493535,-0.004291445250925955,-0.018650088023769506,-0.0663231664933348,-0.05219987302074275,0.021815681172758318,-0.023138669655589788,-0.08128392237745967,0.06533045801304457,-0.01800503285901255,0.022789017856797926,0.06870288284595873
CD200,0.1311717183957775,-0.023723945344551616,0.04916443728726651,0.07354782429266155,0.06567412964339803,0.11565019852040995,0.018320115518581738,0.023044026805819642,0.18641030464012723,0.18248444308192924,0.011039717477385212,0.024550218300657657,0.1381203147452518,0.1469978545502644
GRP,,-0.024878932561334402,,,0.0317424481468317,,0.041660783164045326,0.022007750486442167,-0.025023069301059735,0.04627987164289476,0.020936248474132526,0.019465169917503498,0.08246991805892066,
CDH1,,-0.024164516031388333,0.03565790363798731,,0.05982268083350686,-0.0976397059734952,-0.0036199481497786183,,-0.014630806860596226,-0.03331924551133479,-0.0022132307828889937,-0.028548493126818675,0.0441670212400721,0.05096751195605355
LPL,-0.19471481025141685,0.003756835867594432,0.014863659504651884,0.025954432933427803,-0.030430903127628715,-0.22853494969433316,-0.0699049419057482,-0.014992853882410983,-0.01620130237496119,-0.06834761086221827,0.097902792823818,-0.03608477085736409,0.00011970108873990507,0.0563234732334709
SEMA5A,-0.050115140234838616,-0.06601253868739922,0.03695826011213688,-0.00027490379732335996,-0.07384832825130387,-0.18922760727409887,-0.0331201548997718,-0.07000907510493837,0.05850237878218083,-0.1573993819964246,0.013835921602126041,0.010266355701974539,0.06581594056847223,0.040057297345061894
SEMA7A,0.19153345759045698,-0.02829273471178125,0.037755206428377215,0.059170363549791986,0.034973312249519134,-0.014411195733778814,-0.05624376980888619,-0.009041759663782907,0.09871784856216625,0.03310863899923945,0.051336634024475705,0.021686353848450347,0.14810528534394096,-0.040704343460735856
SEMA4G,0.02051924738164284,-0.01414589354851951,0.002510540011211947,0.019690598720182414,0.026147659731956183,-0.0608962344437102,-0.03753758196200202,-0.002945283407387537,0.0664189522295898,0.016892407536154855,0.010533839252224909,0.03304964374595993,0.0343603915693253,0.11940635741482386
SEMA3B,-0.09662644229004903,0.01731664756078665,0.04069737900742278,-0.03710850647808174,-0.011935702117469837,-0.10962794791039901,-0.03066500201932883,-0.04086746428990673,-0.20242852393377478,-0.11230386672408892,0.04122924545283841,-0.03337308958829426,-0.05675930355105311,-0.07627493232063948
RPH3A,0.15995937275430747,0.009570592869468274,0.008948537564354762,0.21354927793978284,0.018908043294677507,0.15784654725523156,-0.04061465482440627,0.016761538380279925,0.2156039002132542,-0.021950434419999075,0.10493480875007813,0.011041745544657032,0.009552370251937576,0.13257914425995224
JAG2,0.05689389107186037,-0.041198732910544926,-0.011833920383855195,0.04831957527002127,0.11128471668979265,0.045646451750068893,-0.007465488845325089,0.008100275487839707,0.0774378259631435,0.06115211151326366,0.07200619688827106,0.0408425217924656,0.02393055689124358,0.14056663286672502
CGN,-0.044510273579552465,-0.040636362248529234,-0.015089090055460518,-0.01174546594174516,-0.050174607622686856,-0.0829526964581744,-0.015614934975744415,0.1578203963192799,0.003928485367100342,-0.05073784988877315,0.07771770403239772,-0.009139057805164637,0.022046799131147068,-0.011052055781040791
GDF15,-0.1191102043853558,-0.04560225854544198,-0.02553971960106429,-0.029880775461438743,-0.035779476282147255,-0.13926949544318265,-0.08434119929445444,,-0.03550988711504217,-0.0885400684361801,-0.008223411265048112,-0.02781776118260858,-0.02276319004314038,
SEMA4F,0.0733052771912936,0.02025512962510204,0.012054021518531252,0.002760694151452269,0.09112907005237657,0.1431110732932429,-0.007898564688590905,0.04027289119895935,0.1211842662248175,0.10101480928565648,0.01688314151942883,0.009873028042136106,-0.022057440949732336,0.20738861491249264
NXPH1,0.22797433835987663,0.06428757080983619,0.021066163995081443,0.0878176492397614,-0.011694660496011236,0.009878781494570736,0.006698978030432915,0.05583615287002928,0.1974260049816834,-0.005993730118070845,0.01753310169961457,0.023135166766279767,0.13990727183508422,0.057611868769846065
ARF1,0.20941441198215088,-0.037460129777561406,0.03885773618361943,-0.012452826180005252,0.031827611589296353,0.20203318603256437,0.03593268387864028,0.03850339159651388,0.15072426755659102,0.06273062340502085,0.03177395531358958,-0.03510008418453233,-0.015276393258698378,0.14146071237126218
DSC3,,-0.01130693047880153,,,,,,,,,,,,
EBI3,0.03629822064526877,0.045570291436174866,-0.03561896373121874,0.06260676571414538,0.002849999013012756,-0.021614143404626605,0.041760187675761395,-0.04796638785822259,-0.09186647145376839,-0.029259769865344155,0.030625221760615794,-0.01470858163476672,-0.008317494975269938,0.0238821983332748
TIMP1,-0.1510751092258915,0.008446071726928602,-0.02395308562563099,-0.14718547339032756,-0.05630138362569233,-0.14207523407299072,-0.08276119273458114,-0.04316729101815597,-0.11685082662798442,-0.1680401958416735,-0.04612806976922812,-0.08268980813439028,-0.03749370939917609,0.12132839222164071
SEMA3C,0.03878205513587646,0.02544799421305639,-0.036993731848597,0.024139586716167356,0.04185963775415143,0.09276248355327261,0.150855396033292,-0.03846766871375957,-0.08993875097243263,0.14215070076616088,0.00910232720797221,0.07872388714369097,0.01747227993230056,0.038501964926096664
GAS6,-0.029346971550993094,0.013474370332270167,0.010904084600716448,-0.030212127375619204,-0.020417380941997992,-0.10528660921996068,0.006126004509559609,0.011399046716947312,0.04052915740840591,-0.08267270057135162,-0.02416653222691333,0.0032241673902324536,0.04299693345300569,0.04838310615092995
MEPE,0.1257555198717987,-0.030278287848361223,0.17625162615896414,0.1653646161651001,0.11868125545462581,0.21694081037268106,0.07626799520236976,0.05482679495464412,0.1828943367653519,0.16574326739568107,-0.030116897587069036,-0.0031980278638174416,0.20863852247369685,0.16732219703642764
SERPINE1,-0.19099960570776034,-0.03225913943385383,-0.047591157031695634,-0.08526426248806104,0.0622250478386852,0.20552378278967148,-0.10819913850994269,-0.03229069835727622,-0.11430693678971013,-0.12106732924956622,-0.06280301991220039,1.9986895202807107e-05,-0.08485534172123728,-0.05765116589285499
RSPO2,0.3048120634277913,-0.01903814777607965,0.00846383225190077,0.11379578016826103,0.051276547675010255,0.11420936523769715,0.024001947632044354,0.053626327778997805,0.13665998432873125,0.2618032822075572,-0.014283426149305925,0.03922722226273722,0.10840778589569693,0.16981467649301665
SHBG,-0.03170891539473247,-0.014645817246978497,-0.022850571793434978,-0.023951542902695824,-0.022497750632584912,-0.040418096414602964,-0.008897065114712327,0.0002950578441064759,0.010190908213857701,0.026333558931166064,-0.02360136394414896,-0.028125672165930298,-0.02741441834491902,
LGALS3BP,-0.1444278337871388,0.06340654421780884,0.05274996819271416,-0.06729267760170109,-0.07637813040833616,-0.2514480328932872,-0.005689909848638615,-0.03442466352362382,-0.20726204867650241,-0.13918970073556175,0.004953583430711223,-0.015513283248147863,0.02364791089435859,-0.12294445117243225
LAMB1,-0.08085085893125565,3.153159944070209e-05,0.042227370691238705,-0.06057937216550758,0.01145033749005607,-0.167522319515895,-0.002871439531902914,0.05956031529991711,-0.018722307248899697,-0.005604996324639686,0.028585069820090403,-0.04767612920420422,0.03136379966223917,0.020712133777023484
SPTBN2,0.22218762085407107,-0.03795581487007023,0.00029083445826194745,0.109629908698941,0.01699580845924678,0.23082191899332366,0.043896932217912125,0.035310483212857416,0.2076751898288138,0.2592344923396745,0.032445930457500716,0.03694391853692058,0.06881010426442732,0.13866447799913226
COL1A2,-0.033299203433706105,0.0025003012545558386,-0.03572121375446227,-0.06766034446831827,-0.022587446411103867,-0.18283279720153914,-0.04747707724071698,0.011961757616907969,-0.03858296461430845,-0.12354653191208115,-0.010370503916321754,-0.08451009217624111,0.062184291148972,-0.01938114114158189
DEFB1,,,,-0.02299461365852618,,,-0.018107339708241736,,,,,,-0.04290206693161146,
CEACAM16,,,,,,,,,,-0.02964464687632396,,,,
SCT,,,,,,,0.049820878280331736,,,,,,,
WNT11,,-0.01620650343421322,-0.02708575475945883,,,-0.03079546378433237,,0.04019735279727968,,,0.08654012479481693,0.07965608602367102,0.01304889124488021,
LGALS1,-0.19284014458445692,0.022586899172040292,0.006263768713363653,-0.017163852470761146,-0.027803657430938915,-0.08393003731833494,-0.07510246792619014,-0.02896563408790269,-0.16491846194438708,-0.1275860649884495,-0.0485417756866322,-0.06494073862213671,-0.05738174093148551,-0.008990328243602451
BCAN,0.0005141306740495614,-0.06035724380817986,0.004839095371865276,0.0115656309048325,-0.09916515862654299,-0.2409800969268801,0.0637992471465202,0.07988891173976737,0.20788540805352926,-0.22222028877799893,0.057805385389902236,0.051316207897353715,0.07497199107970763,-0.0953990654934655
ANOS1,-0.06738012184723978,0.022014010764885395,0.0015376196162028134,0.060974262467117325,-0.05819225463974338,-0.0889620037136798,0.019868882030720843,0.0003511519718190327,-0.049226786913513364,-0.10425271563623024,0.03977004101035688,0.06159381149348966,0.12227685160481257,0.02148205117161033
EDA,-0.034255774187214046,0.04579412048650881,0.045173144507207136,-0.017716499143608833,-0.017342499236642304,-0.014536039195404532,-0.026077749143527604,-0.04733910809837857,-0.018592878860505622,0.024194015618928685,0.04697619883422494,0.049083488071903256,0.08929158604884666,-0.05306692225584899
FGF22,0.048249712325234506,-0.016871683072579833,,0.05456969086251415,0.06570282095175249,0.05339154412118947,,0.005421528188731016,0.03083448021929784,0.003035954281179338,0.12102551045343478,-0.01749980140448478,-0.013102601468710657,0.015181838232023955
SHANK1,,-0.01620650239377574,0.002697267385368441,,0.07607969494991709,-0.026857239204678512,-0.024360561218855964,-0.009576133840161111,-0.0220429110999484,0.036304005473681726,-0.008912692069346207,-0.015197550897297385,0.044217113007507344,
NPVF,,,,,,,,,,,-0.01804960143022487,,,
RAET1G,,,,,,,,,,,,,-0.03547156174564643,
TGFB1,-0.03209480516235321,-0.015933295558022018,0.018952540854083422,-0.025526550008912265,,-0.04036556919800965,0.052085083280615355,-0.030238675698182255,-0.05768481925904621,-0.031230502633816007,0.025708015350287782,-0.026970873006104873,-0.0019847140786631583,-0.03918697967988433
MSTN,0.018410043274499913,0.008980753820375255,-0.010965393361139017,-0.030480722816444598,0.006815953928648902,-0.12191221176912398,-0.004312763286256524,0.017369990874487422,,-0.04563679572814898,-0.0371204747374463,-0.005263207610945892,0.01756576696077588,0.16727655983605738
WNT4,-0.02528494467126898,-0.010919905819606635,,-0.02654942394608265,-0.004008652200898638,0.028779661561440305,-0.025573748974523507,-0.014692027853120288,-0.024673947177455694,0.05322989737804596,0.04932455927415309,-0.03393550030260627,-0.023679288351256465,-0.0412545897486045
TNFSF4,-0.04466641054786056,-0.011300814576931582,-0.01286910912981721,-0.04748712118768122,-0.03290533289998614,-0.017591685352291695,-0.015627225012521406,0.030770431982179748,0.0034189686142154937,-0.03385437022602494,0.07858314631394325,0.0002472760949584364,-0.041907249359345033,-0.048117380379694846
NTN1,-0.09543768334627271,0.07375581395907647,0.038816263609533504,-0.06156499225866648,-0.026119707919861627,-0.18895098203512864,0.032221257342968566,-0.07325612125843517,0.0073021596323086975,-0.06787276449619321,0.026682170869111812,0.04486326790733098,-0.01408914635993207,-0.018077045886275424
CXCL12,-0.004004482450648188,-0.03194785191011964,-0.025614957590817347,0.14134047199829577,-0.013028692908831524,0.030871930910034952,-0.019124413085593556,0.016329084081860647,-0.030303362780470085,-0.0005996407281284017,0.011802738215784857,-0.04776124429373401,0.050315842178033345,0.005257048719531044
GNRH1,0.05307104092125614,-0.008159145241820868,0.01151146652371713,-0.005731846588855128,-0.027420253802692945,-0.04484483845455473,-0.03860002279797021,-0.01361051861607477,-0.028258320904925745,-0.0564112126552269,0.04880698699906633,0.011607576125019673,-0.04865042769768782,
FGF8,,,,,0.0735685237295786,,,,,,-0.02491366269712366,0.005771185652803909,,
RIMS1,0.3391726920392946,0.06138015359015411,0.031456021635583684,0.08192512160410957,-0.0175494042375946,0.22435865311897732,0.046769015209005005,0.05279531559527818,0.17384610434197434,0.2731716434748947,-0.0018211992976792882,0.011308862161206735,0.04587649263326369,0.1028279318460055
FGF14,0.18137581956859516,-0.03844771466927242,0.03431150865828448,0.06445150236577372,0.03639236581672034,-0.04816616319631628,-0.031184444615888946,0.05279870528493642,0.1952226187328509,0.23729435486302444,0.06832869976649583,-0.079499637084159,0.11739556000832908,0.1623866229008473
IGF1,0.04646838762567714,0.024763491982751934,-0.03145175402350802,0.04510436989548094,0.04658354027661488,0.07214904857694994,0.0037733346822198407,0.035376072136397374,-0.047739973314153354,0.11266364255552867,0.06638277055653528,-0.056456716124546655,0.015556830526334567,-0.007348780443046216
TNFSF10,-0.04215225606307402,0.016779434869554657,0.0160307155506927,0.018368973401182688,0.015093307876347441,-0.13495710144028572,0.03694938159606503,0.02739814972044044,-0.016074364597050857,-0.012743478494016204,-0.0445759553697946,0.023477570673458906,0.013546587119281143,-0.03496204545075615
GDF5,-0.019457351180311284,-0.01674058687630687,,0.05582019311813969,-0.008590356283054358,-0.04185128180607998,,-0.0310356385751559,-0.0010115858257910598,0.024980243418384087,-0.038540037756692895,0.03523883102798436,0.14324031379356025,
CHAD,,,,-0.032563165383311665,0.0298823920997193,,,-0.014495697970904197,,,0.012409391334601876,0.056672491167754524,,0.01641933097967394
RGMA,-0.07985492428824088,0.020139269867956944,0.03062083903003992,-0.05815932745516953,-0.05401405846959348,-0.20020345983820165,0.04877291491024843,-0.0015063600024662561,-0.05013288207924743,-0.16549609169867388,0.0707770120170359,0.07940151707942293,-0.02471791757567814,-0.04412072125420862
CLEC3A,,,,,,,,0.05199725272721859,,,,,,
WNT16,-0.036297736592000765,0.015086235527555279,-0.030979100407292275,0.07168736636767771,0.05824782517671232,-0.04504961503313281,0.08026477565846041,0.0248145050529509,0.11969226137143325,,,-0.017671400624772283,0.0024196359267649706,
CX3CL1,0.052277598209047406,0.03606525501418536,0.06637712504485949,-0.027211136632004057,0.06657907782027787,0.08247722936316561,-0.04446946861109106,0.01416902863812459,0.1235712031100631,0.14299862441443137,0.03773124606228231,-0.02276790337679462,0.043784202947234736,0.06401408665454365
FGF1,-0.01740081217397268,0.015845386083053158,0.011048790966443655,0.08409806144678353,0.047597072102769304,-0.05764206301434748,0.029541955753873,0.022320817598747062,-0.25623294564636256,-0.02136995006742172,-0.01498074540556206,-0.034339209867637464,0.057556395398944665,-0.13273152510608452
ALOX5AP,-0.06688618415270879,0.029558629903837442,-0.06186485936228177,-0.10136276317377908,-0.029018198423856965,-0.1925802053075277,0.03676787432162215,0.004553039074110821,-0.23002440310723682,-0.061905569777487415,-0.06735292572077722,-0.052683913555958306,0.009514422236928256,-0.06556183042590792
IL1RN,-0.036238036740488345,0.0024636347707795115,-0.03986847513733202,-0.05154494678386953,-0.037639950463732426,-0.028671142862603853,-0.04502448449424998,,-0.07325151659245559,-0.017813965043377594,-0.017255660117581787,-0.001549887314457984,-0.03721325596704404,
PCSK9,,,,,,,,,,,0.11022217029138008,-0.017152854836369913,,
FGF23,,,,,,,,,,,,,,0.1054686574891404
NPW,0.31492814435787264,,-0.022450190508615953,0.07720961993852173,0.03767982989934379,,-0.023088626668445935,,,-0.002352570595656229,0.002281502525019112,0.00020174233613400825,-0.03737053142631486,0.06820087171188616
CXCL9,0.02037698441690927,0.11510792187565917,-0.05508804567937575,0.01316080894499322,,-0.03467609543943128,-0.03186886308220482,-0.031035633503224722,-0.03707523489680075,,,,-0.007016046535924789,
ANGPTL4,-0.20325929354020672,0.03778071332305063,0.0006927463999628843,-0.12419678049518099,0.04511508655657813,-0.017925956160158293,-0.045414137735141635,-0.010148974984222264,-0.0900315756455295,-0.10245910441721875,-0.030352505356152908,-0.07028266274285491,-0.018990952638535123,-0.06659673552462518
UCN2,,,-0.01556682890219507,,,-0.0303818563293501,0.051323398106106234,,,,-0.00851138954977463,-0.01938264064680442,,
COL4A3,0.08749911450133742,-0.02194205044409371,0.01568232448537258,-0.04883796660225069,,,-0.01662547367704053,-0.0049285301124307734,,-0.02246558032560117,-0.015143945150191514,-0.02710882147745281,0.0858443060036183,
NRG3,0.18445203273367577,-0.032580428102739714,0.04913703273274866,0.06400015004178733,0.09181815651318385,0.1187326664051815,0.026475668587582792,0.0015223907694387688,0.14688442893581696,0.21232295996392272,0.03213845139628733,0.019343880416045303,0.09103063481942032,0.1421292958943007
IL23A,0.053244456537886085,-0.01788883042106239,0.0735907225820013,0.008901987934765937,,-0.03716735487248902,,,,-0.027333230476135468,0.02501915456925515,,-0.03608999006847195,
COLQ,0.06397177581148834,0.019414772130076474,0.015298133177755661,-0.0696328477864787,-0.01915415751072678,0.014461050107138702,0.01327671057964787,-0.01746378555442441,0.05559956687169138,-0.026848969053636602,0.04116736974409644,-0.011407728717793116,-0.0674004690541359,-0.02740340768241569
SCGB1A1,,,,,,,,,,,0.04202418649941644,-0.01984595942119271,,
