,MGH258,UKF260,UKF269,UKF313,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
ALKAL2,0.004488606573283034,,-0.025533458870108546,-0.026265961290418284,,0.13967383319368373,0.033144764136364635,0.07715490977722704
CSF1,0.02075455363043928,0.03562945897181809,0.04328609429753878,-0.16625136732259319,-0.03446995641773494,0.04398922939621572,0.025681528469046817,-0.056033784508512346
SEMA4C,0.10240441733372635,0.0018238198427594733,-0.029914086597632197,0.03603493377825671,0.05349472676834137,0.06633600664343238,0.1055199803441195,0.052314545396783145
BMP8A,,,,,,,0.027907574963351358,
ICAM2,0.022926803053022214,0.020571928661364234,0.030094280237818016,-0.1254078374569371,-0.02677567655427808,0.023728105867229166,0.07520198724073893,0.02004375859103849
SYTL3,-0.0005158931204626416,0.04342189348212486,0.040043563559387256,-0.04797609250498126,0.06425066032232388,0.12599112476772695,0.021691059527711064,-0.029449732270840117
IL1A,-0.0277846816418375,0.025626111740471788,0.06629187213197545,,-0.01166518089756382,0.023532477107368794,-0.011162565672131902,-0.012085493849144147
HLA-G,,,,,-0.04661155363499029,,,
PGF,0.02399395946342571,0.0013968735196815444,0.14445725037777712,-0.10556351386682285,-0.12265741517757175,0.1735562163394317,0.11842690850225504,0.05640472945702068
LGALS8,0.02027098412291675,0.009587376967415918,0.04400380378055079,-0.04978677847929353,0.0425804078253922,0.06753458433054468,0.007206227344192127,-0.08391660311490541
DKK3,-0.009345312241214166,-0.008120071696591687,-0.07175425243519187,0.005470034515967959,-0.022207512146183772,0.08743576726107341,0.04079937608617316,0.05592157468265726
COL16A1,0.1018314947792478,0.09155567514167091,0.058167207625325026,-0.03736431387341634,-0.000597148839465113,0.04793690827916312,0.09120372989885417,0.027489903879790084
TPH1,-0.04454571797828343,-0.02313341689308633,0.047311354319966935,,-0.0815006485613483,,0.06941191619159143,-0.051868779647158504
TNC,-0.001590889945871909,0.004257948330641244,0.11128639172968338,0.2740035041255796,0.004025700393502616,0.09927169855454551,0.06260455674709067,-0.07087317426050116
TNFSF9,-0.023911405122290345,-0.016730897354899743,-0.0473704206500777,-0.032320053873273726,-0.06878787529590619,0.013883406689716491,0.004202506190169189,-0.016216222181370584
C4A,,,,-0.03859240474989188,,,-0.006271087267863183,
CNTN2,-0.08809544808936969,-0.006377815240931544,-0.022863406563039944,-0.03116829781134806,0.04724775168041386,-0.13723806002325037,-0.00984466190947289,0.04334977819052031
F7,,,-0.022519567522915878,-0.035183810914507875,,,,0.002964135490010725
LUM,0.06716747169085614,-0.0469994704756777,0.08370796095406356,0.14688768248507073,0.0903153873209688,0.11611043978243722,0.0426035648236941,-0.041473039262092254
IZUMO1,0.05899590589442536,,,,,,,
BTC,,0.058496792498356986,,,-0.02438444843038521,,0.006287723422292117,0.01843572851697048
APOC1,-0.07760493766921407,-0.06017514031493281,0.14803173379145002,-0.1489790758962402,-0.10902180996331258,0.08955214490160689,0.025626404243250377,-0.012219336596139002
PKM,-0.027666508407846433,0.03596020736481272,0.09566850222130806,0.003333195666389327,-0.10119102574198403,0.12561835247278696,-0.03616648205919299,-0.09110221939146387
TNF,,-0.03358444585833613,-0.008655341021336244,-0.050084651343357565,0.012501506780462884,0.025809517702386365,0.049802162769826734,-0.023966390146100497
GNAS,0.04320006645681643,0.04310296200552013,-0.0746635591335813,0.16495521683533637,0.10266857526199995,0.005286052003711183,0.03694863333175096,0.02578426219323079
BMP8B,0.014081061194794792,0.017158903540492987,0.06061982741655848,-0.01720787303018347,0.05752256980733681,-0.06458477299684544,0.14594840135195342,0.0659905888694718
LIPH,,,,,,,-0.025173324113391838,0.045789198647008277
CCL28,,,,,,,-0.026646403045473277,0.03699146831263701
PTPN11,0.004725338488029901,0.0011173257530550044,-0.028968980180208992,0.029170387315997862,0.051474353149520535,-0.02574788936046763,-0.014269143495097404,-0.02920465425098493
ADAM12,0.023401064514702998,-0.03777846662734007,0.08837615996471103,0.10861628169339331,-0.06142180623619427,0.15582577619355392,0.058732839126036294,0.03173093724014726
EPO,,0.005149037361873408,,-0.031990478538590286,-0.006369029079196867,-0.044533781598770736,0.01817280837378138,
EDN3,0.052644454728013206,-0.025430444313102582,0.07681133620786212,,,-0.03412590254018543,-0.009407600850141584,0.016065807584386544
CCL22,,,,,,,0.036148798772578865,
CCL2,0.0038282765993147483,-0.008465031142645988,0.056751447037516445,-0.14780041397941604,-0.10334605889174232,0.07278817886596309,-0.022644970738851623,-0.10032713680204237
DSCAM,8.34605638502842e-05,-0.048528353624108234,0.04797817483163721,-0.012994284527537644,-0.004951697645130558,0.010994549758740218,0.0011063851159704432,-0.07168406744584963
ANG,0.06647557748853565,-0.016771287264109036,0.02896349056598008,0.004606496151906208,0.03941665241236178,0.030958378654462968,-0.006007625580307637,-0.00607186445384532
FBLN2,-0.0010489180142618005,-0.029937403805339522,0.044455537626885415,0.011731896281495026,,-0.014485804342142066,0.00710368467382962,-0.02929417716381594
VTN,,0.004307802585252422,-0.03796064377204601,,-0.039866327243743706,,0.051503438322038075,0.09878691585740512
VEGFA,0.06324612270561179,-0.007987727800732869,0.08685606065870011,0.04271800518715397,-0.13057505798066876,0.13391294314109572,-0.10831202092779435,-0.0886994894135292
F10,,-0.023350799787282574,0.14718430970873245,-0.005134109340855326,-0.0027321605200191696,,0.011139813715468539,-0.015227093092896295
SERPINA1,-0.06803389548757885,0.016376588417019722,0.15201317219907676,-0.08784100873578349,0.015550156964184948,0.07355904598581903,0.0336021105914145,-0.13247935392787952
VWF,-0.006708750689750412,0.0013625234407362479,0.11824708937093557,-0.10151057219016923,-0.03982327894667814,0.07456150079449195,0.06742603559655116,0.04181668489808698
GDNF,,,,0.05401393345073365,0.010419529820340098,0.08980118771223929,,
VASP,0.020199012472107737,-0.013347844711447215,0.013437857616292678,-0.030702903373413908,0.05629475649296632,0.09592443652137181,0.08705136616852199,-0.06991571061409181
ADAM15,0.019776626800084872,-0.014778358387641001,0.08646961191743321,-0.04575002619378489,-0.02375717521462908,0.019716668518750275,0.018944549164111955,-0.007080254698918711
WNT2,,0.0159756196270382,-0.028680075446094588,,,,0.10474587165358021,-0.02209700924448154
CALCB,,0.02005680104155028,-0.024893565811395596,,,,,-0.00939345723831974
OLFM2,-0.02332813489613955,-0.03228515312855102,-0.041177991440144245,-0.07680116130352932,-0.06261921993115276,0.0888376835977683,0.00873319314707999,0.06421705416777239
MFAP2,-0.008108679301196655,0.014328970833659702,0.04783096233466185,-0.04245572319095055,0.07973920140749326,0.11295869309624461,0.08991966864850201,-0.04239947802582804
HLA-C,0.0395562049232972,0.032086721106247836,0.12709704598812632,-0.14108287810075962,-0.040831837401764534,-0.03565893397792434,0.06995926967914155,-0.13917529862709307
THBS1,0.00768067799825779,0.000492621048311063,-0.012087176473668814,-0.04177563771031889,0.00312522809678882,-0.01362357470629265,-0.02139679631520233,-0.14743101598715316
HSPA4,-0.040101418952726946,0.00329940408832082,-0.002776114955230045,0.002259199382671392,0.1027199313697755,0.03710549903820282,0.014000664104554857,0.030686855915568315
LMAN1,-0.0029632696195357826,0.028683687088966986,0.0489739262734033,-0.029646239145820402,0.029254401078102767,0.00790514341397006,-0.007262455157236309,-0.15671663946339137
LYPD3,,0.12652956949654812,0.09598381460790811,-0.027462969356771404,0.0756478292397309,-0.04844804944421257,9.780338252627751e-05,-0.03490530994203799
APOE,-0.018440950513854044,0.031473924956984506,0.08735712637048651,-0.07510116399960462,0.02061630867068758,0.06795679293425018,0.04082942331104656,-0.058618969224596806
SOSTDC1,-0.0239114144850057,-0.031244623058078562,0.040990920032400034,,,,-0.01067293457379383,0.011617293257301934
ANXA1,0.0193723282849899,-0.006615076901346964,0.1030748977121598,0.016765290694103194,-0.01817955128344192,0.14069147371454258,-0.061872570321950864,0.07990727659075593
WNT2B,0.1126852385494614,-0.015520936479925819,0.047124982781605686,-0.05500948266823399,-0.02924508747636457,0.033107117166449,0.058802900983765775,-0.02279240341868645
AMH,,-0.031077565268271743,-0.01006952175148382,-0.032879262803175616,-0.05337659592947467,0.13560620742969062,-0.02746197543324683,-0.032911045240801684
GDF10,,-0.0012781267319944085,-0.04011212775293939,,0.058177719375438704,,-0.021916407546362458,-0.024682718052540426
EFNB3,-0.04681309300518409,-0.023375817607892542,-0.05465062594410497,0.05686589883823914,0.00036480637964293424,0.06533583514595345,0.038891399138748575,0.05326060965823256
LTB,0.02696387546369664,0.019253551229158474,-0.040738440225826414,-0.029580624300214402,-0.0333513250003919,-0.005963689103057635,0.08802318982778032,-0.06561282516850392
ANGPT2,0.004447460087206517,-0.0021583519069241935,0.12825143109513806,-0.026951619572058178,0.006011419780131711,0.16329618431459778,0.1258810324074699,0.031301022625021865
NRTN,,,,,,-0.001202601636070266,,
ADAM17,0.047372028732355936,0.025559202215012802,0.026346273483265688,-0.0026594954113837777,0.04501778902139858,-0.024968372572802534,0.006767626661882197,-0.0019974544452350685
LRPAP1,0.01931442722872385,0.0306136536832021,0.06207718870062607,-0.009167434623872397,0.04253257538399865,0.020446444051208473,0.014413582077928476,0.04326455819734074
NID1,0.041629635251969804,-0.012110934859936874,0.1465398377649591,-0.09784225406754876,0.011482610089402203,0.07931244644184268,0.07685606377002598,-0.014252915316859493
MST1,0.008054753882413574,0.06688507054585337,0.09873639550334193,0.0010238003467325642,-0.07400980015214807,0.07592985539943607,0.007770676808563228,0.12598029539744138
CCL14,,,,-0.04934545762736643,,,,
IL13,,,0.021566894056226027,,,,,
DCN,0.0010754065837659122,-0.055649780577113984,0.11743893435177094,0.1331776309722522,0.05408545452068742,-0.012528766156894093,0.025586016795480893,-0.013521732174911356
IGFL2,,,,,,,-0.02430897431539872,
COL7A1,0.010231511505766136,0.04027195265702451,0.06869552246738857,0.03924480079452414,0.07950104482452633,0.11301120713639187,0.0523782709931885,0.05515548113992533
CALR,-0.013637853824897352,0.034773847854188925,0.09300068115930434,0.08395162641989669,-0.03351475646323362,0.090482244294562,0.03798579651602699,-0.07760216047022686
PIGA,-0.0370941223933592,0.005985569167684669,0.06998618301599989,-0.03900071870730826,0.02196232545282895,0.060716713118284873,-0.029929946799460663,-0.016555833303598375
CD200,0.10808815218848052,-0.002844323018806344,-0.013751776665188575,-0.05588254986217442,0.06568931792247698,0.12162295161742606,0.1307212340166465,-0.04093435241451115
GRP,,,,,,,0.01659449752864451,0.024730409286135513
CDH1,0.023271498463086022,,0.08942582927374795,,-0.013298709706198987,0.05336717516461505,-0.009364319114628497,-0.051868770650196
LPL,0.03640386611260201,0.03646706759736974,0.11347708622897155,0.03466652299598016,0.03314852681577988,0.008930420384050826,0.05467030153413489,-0.06455369622064563
SEMA5A,0.02974494207392845,0.013398950534787799,0.11515700328252944,0.004035610484081415,-0.008082359006221087,0.03659640793180647,0.0303016020861808,-0.030005152479539516
SEMA7A,-0.037553891020346425,0.013604386769353457,0.051124877784227904,-0.0059507590438629375,0.026729049099813645,0.08803756495162322,0.1180865954732918,-0.026078515073064926
SEMA4G,0.1405674763155421,0.01231967403623048,0.04987728226844614,0.09335453079599557,0.04319303859547952,0.026704318053927756,0.013595909148833248,-0.051700363951921575
SEMA3B,-0.03690433051793881,0.008198016136669015,0.00571088179085506,0.09963824579957622,0.0658894758544902,-0.02096431497656557,-0.006458196450507988,0.017431968573524432
RPH3A,-0.0044622692953187795,0.02031775206850108,-0.048939578422945544,,,0.09111644236673905,0.10247636254625782,0.035946864865628606
JAG2,0.012788432020302892,-0.009803281944292159,-0.014937621961094693,-0.07802961543483311,0.02353471549956736,0.03709700554329899,0.08443618219573856,-0.021640618777005984
CGN,-0.04394060021055182,0.14199964248948257,0.024325406458118606,,-0.03439847286092163,0.013773556452600677,-0.007475277084258096,0.002311028587647366
GDF15,-0.018902910859103197,-0.011169535071180441,0.11433179733028506,-0.07582069903999546,-0.045302405363405025,0.04934403768051105,0.09239779409429899,0.0077056647959471945
SEMA4F,-0.06595120562030372,-0.002685131907707502,-0.02081977521802032,-0.10039272641707084,-0.05206579235161362,0.06894245912988115,0.04645940373510181,0.055634904854503654
NXPH1,0.002518901968319153,-0.0015266990866326458,0.037458857431220335,,0.02707834860715942,0.1318273242072763,0.021436527993126116,-0.008433557309132499
ARF1,0.04165765393265395,-0.06047114435655645,-0.07727670351038053,-0.11117741035704788,0.054885968811355906,-0.01581300906896574,0.10090132320682518,-0.032176679425292724
DSC3,,,,-0.009853435743712008,,,0.06125067437519341,
EBI3,-0.02158460603385065,0.013584572666449314,0.007583712709287555,-0.02993343785307284,0.012924562031304654,0.04147057414772944,0.059204641129978586,0.03112379436562373
TIMP1,0.09463858544777871,0.010389461940892039,0.10140094727252254,0.03989633348272543,-0.07397550500501665,0.11352314647045145,0.029165012332900808,-0.17070648057655674
SEMA3C,-0.01934718825464805,-0.04146661203177585,0.0002133706100302269,0.023409138805325615,0.11901668643643809,-0.007599849302199243,0.0009638157877646999,-0.053062781656050474
GNRH2,,,,,,,-0.00252903412110941,
GAS6,-0.046598518303729804,0.038003809090790215,0.044283035631043056,0.1377068371968142,-0.0805793378156102,0.01739824666314965,0.021001824102543448,0.025629636485751867
MEPE,,-0.020955120168504628,-0.03968988416493475,,,,0.027302736527630385,0.04665421941092123
SERPINE1,0.01257545589584805,0.016656700547709267,-0.020819206829655875,0.032538320756122154,-0.11244157515481407,0.07644999807454657,-0.02403974023762742,-0.06496771063576487
RSPO2,-0.025263780604947213,-0.04112059863538033,-0.025584461259170792,,,,0.011058104581242982,0.03897836009388401
SHBG,0.03736164421052702,-0.006652525853586367,0.08848023581739166,,0.010816665848577604,0.06042938286828637,0.025976021872228958,0.04270766683094002
LGALS3BP,0.059907168857735234,0.05245092418100708,0.047891610210658866,0.07943154494868743,-0.01723893945978663,-0.057641694710459324,0.0006980198133224667,-0.09479115110611114
LAMB1,0.014129487507912873,0.029627164160582496,0.11909119165592029,-0.05564823808742985,-0.01016706556634811,0.06439764851575902,0.11448389855910955,-0.06365270828320879
SPTBN2,-0.02444543790050356,0.05986874071168931,-0.011136709728390018,-0.027671727866142748,-0.10983135768550213,0.09630878848290751,0.10929115482486872,0.04588784556831301
COL1A2,0.07304886836299626,-0.03952975056130612,0.1317660704431233,0.3080996926840288,0.024361058205717344,0.06834116090981328,0.021299273950813217,-0.07866715444371025
DEFB1,,-0.020358073601896298,,,,,-0.0028777104317136686,-0.011776824431689975
WNT11,,,-0.024567752329506528,-0.03616231566239064,,,0.02084646456721948,-0.007816386987927892
LGALS1,0.0037969676270311393,-0.05020541045414853,0.03377203429784174,0.19950383998127377,-0.010459868258612746,0.10878135212907301,0.03582410623687427,-0.042702325079919695
BCAN,0.041618544736831325,0.023403044370652378,0.0937673835445746,-0.04548750126416553,0.07851972740029496,0.08722712193700652,0.041743171022929154,0.0231856233136083
ANOS1,0.03167831983356304,0.02152298050489479,0.09740218637079961,-0.060741489072777786,0.06307217325160173,0.08556058553114804,0.026284105034215334,-0.029728186316320206
EDA,-0.03556612455377429,-0.026708348753502868,0.021673884914683663,-0.047452122831189686,0.06499683581878615,-0.04240374729686638,0.03847146664276111,-0.012276910552104631
FGF22,,0.02027621723846449,-0.004395573515771622,,,0.17486735980253126,0.017425769434146733,0.018783318139160406
SHANK1,-0.03011127823602022,,-0.02142594784919422,,,-0.02014378437112371,-0.015671952165603877,0.03827085951834116
RAET1G,,,,,,,-0.022312306009964665,-0.024601035123418737
TGFB1,0.007628699742126552,0.0017130821156053208,-0.007984664649106792,0.001065429836804622,-0.033845571737227895,0.0631424737933766,0.06408498612852354,-0.00634772756381793
MSTN,0.031677373410007835,0.03334330776139062,0.020162249382269428,,0.10131742554963825,0.06141404220109698,-0.003576471038277844,0.04431726711197411
WNT4,,-0.03255432227221626,-0.025533464945396833,,,0.03444257728634578,-0.004213059701222291,-0.003794166097146083
TNFSF4,0.006572510084519775,-0.033229135466024406,0.07677411497657007,0.004123701662922002,-0.04075919497078567,0.09454488144766728,0.047815930416452955,-0.04506862357709935
NTN1,-0.024603062749220563,0.0654898054389472,0.09786480148846882,0.07528643881971385,0.1357858131911362,0.09429140053292087,0.037833774805744895,-0.05974040891612021
CXCL12,-0.03035548482698801,-0.0711099384199256,-0.022184075009406855,-0.01108454920479158,-0.020896025082183526,-0.04145509443406157,0.051821643080057156,-0.030906827013586508
GNRH1,-0.03882776920638448,-0.016029425431769242,0.07488891676941883,-0.03796758021135638,-0.011072712715892464,-0.03583275337651068,0.01850032504728316,-0.03374113858144563
RIMS1,0.028806312106818614,-0.013511364286694532,-0.020622519428137715,,-0.042966855531622924,0.0682421704889951,0.015661172354734486,0.07591290852753528
FGF14,0.02122503320401004,-0.03019050255507254,0.0666250971222857,,0.046025440560450444,0.018573341481471637,0.1064004712906074,0.046245262292063515
IGF1,-0.038528630425487036,-0.0037965806897366696,-0.014978667443990573,-0.07162690964139809,-0.05793127425633672,-0.03426857517153306,0.042059269523280964,0.02555722796464748
TNFSF10,-0.013163570433886737,-0.008112526677652273,0.12759714338289083,-0.07313481964468384,-0.008916156843113214,0.05296230378300037,0.05973090134448835,-5.5925259277901446e-05
GDF5,0.04828887912509754,-0.02698863785945896,0.03999452559034562,0.019053192146819817,,0.058631725145325365,0.028823023628959634,0.03880542183453259
CHAD,,0.05819990227201734,,,,,,
RGMA,0.016092427761911842,0.021647845107507682,0.07270762317030136,-0.07644464069020249,0.024567593609923517,0.13519875463856273,0.03696203537521478,0.09892500287001368
WNT16,-0.01677276596778275,-0.017738300117445788,0.054647979083830164,0.07105206354644285,,,0.031909624714802805,-0.037357324627332406
CX3CL1,0.05212120142415705,0.0013625114882419513,-0.014007344172016455,-0.08664633067752452,0.11014290899079947,0.09108929606950802,0.07811536170742804,-0.0801489146272284
FGF1,-0.04447537165435175,-0.03185757819992503,-0.0258488642284256,-0.06705676065482072,-0.06914859748949495,-0.06104777696792722,0.01632484039001511,0.07605852035491462
ALOX5AP,-0.04432124605370079,-0.06937532921598423,0.10872451612686687,-0.14735298693263624,0.006816122449117843,-0.02503175862920131,-0.0936249095677294,-0.14321689840521412
IL1RN,-0.0224831560958692,-0.04146325743676428,-0.0058595972638278366,-0.03421734567594914,0.021920984598411627,0.006818694232448668,-0.02268254468065669,-0.008479930400985405
PCSK9,,,,0.04134208149766169,,,,
NPW,,0.016104914009021906,,0.013094552211571233,0.013566528307732749,0.1411529365715667,0.05431216257838263,-0.028752493635199175
CXCL9,-0.009030525450898,-0.0010336794559266075,-0.02766361079918861,-0.004732032948050615,-0.13626414123341243,-0.04957177443595808,0.08605075943784678,0.01694520569719222
ANGPTL4,-0.027536167161273745,-0.015021072558328743,-0.013368928154593333,0.032852283361223755,-0.15099675427823178,0.03690141800697114,0.02055043234103766,-0.12181948363128216
CCL11,,,,-0.04706517570678343,,,,
UCN2,,,-0.024237787968949903,-0.008202858287282185,,,,
OBP2A,,,,-0.03764824066966224,,,-0.005375916543656125,
COL4A3,,-0.007830768085702709,,,,,0.01615779391327799,-0.029489559464830773
NRG3,-0.04080702260316368,0.029490571417825805,-0.09282286380788793,,-0.08284417286372153,0.09839686091021481,0.14360343829463706,0.048379966084734716
IL23A,,0.0035372534033255975,-0.029651067301501386,,-0.05667162592029574,,0.0027240890314107345,0.027596132513917137
COLQ,0.01853106483976913,0.013236270234817618,-0.014853756315941503,0.07695753324567216,-0.056737735362319255,-0.008653251134277836,0.030037907461153954,-0.0339421710565316
TNFSF12,-0.019290623113283188,0.030195595147043824,0.06908690776687951,-0.056783037057719726,0.01256643349631816,0.07920756728092024,0.04780605635742884,0.05941923124724611
DKK2,,-0.019607022688274554,-0.0052140794769893655,0.0005046274184971764,,0.07057318853396291,-0.005899786814087553,-0.0417030357372524
FYN,0.013871512199824226,0.05116402559178816,0.06418095881247424,0.007836818729773655,0.016756692600343077,0.026258559865230853,0.00671274581790612,0.11422366812683642
ACE,0.029893216550166003,0.047146239380952,0.07743907353024403,-0.101735133926393,0.009065925453072464,0.16248409361465985,0.11241275130134099,0.02923565240431979
IL18,-0.014820274611539844,0.0032733782877334317,0.10526095203475014,-0.07004358783295378,0.0655116384871513,-0.01703802166416818,0.052228996735061234,-0.04968020634788475
PPBP,,0.001179538186686208,,-0.03518379864212819,,,,0.008720219682849252
CCL27,-0.025591447877320504,-0.0066026563029857,0.07032549094960011,,0.07969328943264095,-0.05954373678146423,-0.0368296320346901,-0.051022746843520865
SERPING1,-0.030018792971215562,-0.03391015970784565,0.11506321159673404,-0.1316229902403898,0.001561012065292529,0.031039282160398775,0.013534863584477686,-0.0573338427865515
AZGP1,0.007094940195609832,0.10236783475701959,-0.0006150906148852897,,,0.024227948962735592,0.054995781695172365,0.010892385347614268
INHA,-0.021844533427372505,-0.016595476875526944,0.005876149061160564,-0.005371035611256606,-0.08722936604315004,0.012765818095266985,-0.016827071300283013,0.0889307518369905
SEMA3G,0.024614709754287346,0.05966800026356047,-0.012195266504685989,-0.05189122504066724,0.04498534650848042,-0.059543696293461415,0.011705203581870549,-0.006123343450108798
COL6A1,0.06349107007416953,-0.009909982412936008,0.09572721725179946,0.22583606783309967,-0.07998980176564016,0.05678386822235431,0.043295485460328825,-0.06369613291707832
FGF17,,0.06940007906990793,-0.024911699993906973,-0.01844181515547665,,,0.04004851613778977,-0.04190082829480322
TNFSF8,0.0062545057829996595,0.0014566038280018052,0.04398710306013834,,,,0.037311050568784726,-0.03104850942384808
FGF20,0.04401324860637385,0.022584657035042904,0.06181051299138134,,-0.033998965409176365,0.05529073542681498,0.05709937603233311,-0.0013431809743207849
ICAM3,0.009461633713291439,0.009493168482396083,0.1146167739886424,-0.013279612486558075,0.027242539164762433,0.057030520901582726,0.08317876548548211,0.03644471275210128
LAMA4,0.04099990583416173,0.07510303151996216,0.11110791905175915,-0.127521039368206,-0.002635232485450317,0.13876362650787202,0.13636596822041105,-0.07249309385227708
INHBE,,,,0.07132010369377705,,,,
DLL4,0.012966826918391206,-0.02739152236095193,0.10148930975870249,-0.07560595646479731,0.06275592781771734,0.10624827284316404,0.10381274314383108,-0.008176182505641947
SEMA3A,-0.005676663536649328,0.010801967067964765,-0.0148680991834041,0.0460840878265979,,,-0.029362612271556694,-0.01681163035446174
RLN2,,-0.02846982455585395,0.02246564078064203,,,,-0.011947213599192737,-0.008708497741065453
C5,0.04005904637916015,0.05948319383286209,0.059177853712279314,-0.05060051824078921,0.11696907790453198,0.05252456438627984,0.10765099900680306,0.06162409438377222
COMP,,,,0.05483043070671322,,,-0.04323207207637332,
EDN2,,0.03481855016223935,-0.005724468600946096,-0.03668124024972195,,,,
C1QA,-0.07206504553956598,-0.03935204499061744,0.1182119185512208,-0.16195918117648425,0.00670642993884712,0.03291771905345719,0.009820225842703402,-0.049667834879782366
UTS2B,0.01751045032266534,-0.020358072111717234,,,-0.018535573802129755,,-0.037288670310541186,
COL9A3,-0.025495553414746075,0.03482984806988333,0.09919836002791495,-0.09189223745776275,0.01893230188554707,-0.023224289627859978,0.07780478677732598,0.02578741511446066
DLK1,,-0.016580836330361504,,-0.00322559562074844,,,,-0.02480336999473271
HGF,0.004852467065273822,-0.029711261737869577,0.04074406493692925,-0.03701835489740629,-0.03500335804487684,-0.016021341484835507,0.0016032672344025514,0.04441506804527909
GIP,,,,-0.01451757757881082,,,,
P4HB,-0.008621472252739942,0.008922093744414682,0.07522835255203011,0.1039523324273165,-0.11480078238721425,0.06871090228440242,0.012462275147588667,-0.11680250755165894
ADCYAP1,0.04652550151483172,-0.02218337625230779,0.024556734788874757,,-0.08931433307545499,0.11627078469818908,0.03760620676208362,-0.0023837010192145932
GREM1,-0.020767592196212596,-0.014306623887129633,-0.00644649468616695,0.1590977437697994,0.12627008022318892,-0.07099740939839483,0.12721763859741475,-0.04454987315106148
EGF,-0.004548853932458381,-0.03782832139530464,-0.020611479639588308,-0.03163728724339857,0.008141766055382301,0.013433270084221422,0.02087000672105283,0.009518790819284825
VEGFB,-0.026499741880033623,0.02719264385937736,-0.000611976834281138,0.14911940459135675,-0.01353591958564885,-0.04300035209514701,-0.030803026430279424,-0.019351798100457146
FARP2,0.06219786071600286,-0.014539339235096331,0.06406070588601535,-0.018149850442016814,0.049755273256555856,0.05528744153314013,0.11066392234699109,-0.012109238382157545
LAMA2,-0.023128912766096115,0.017867304173103657,0.07486721712085113,-0.09230692960417289,0.06902009956637926,0.07175578928748662,0.03201378567992836,0.04484672184574463
NRG1,,-0.017273796070821232,-0.03459856817004881,-0.0481598139480226,0.0760599341754744,0.026695240924522644,0.04490465607074457,0.047472561880236866
SPINK1,,-0.033192475413154315,,-0.0007222394577538341,,-0.03513920088920515,-0.03183444972522075,-0.06542504038779212
EFEMP2,0.016871542809238603,0.037532940281620304,0.08059215654922282,0.011307038755348334,-0.08402742358166843,0.04766558223309525,0.0936055159087547,-0.01204589985826113
SELPLG,0.0562246733128533,-0.014156905360514097,0.04195555227441303,-0.06613399192378397,0.0641956114890609,0.12651517486273034,0.034671920773199895,0.04660933336041054
GDF6,,,-0.0025986819574090607,,,,,
HLA-E,-0.026424254932111882,-0.04417676099532051,0.1316318316695902,-0.04895653800200934,-0.038992036122255554,0.0679360716536929,0.033135822498561895,-0.07387596198152217
PTN,0.08099393340721538,0.07512460342001161,0.15411680853292023,0.1312591995011978,-0.006675219836983141,0.1500512834642358,0.06220541320630005,0.04502387808170972
CD274,0.00516927835829495,0.01425327101030982,0.0011110431330091112,0.005384746462479635,-0.05602097704667727,-0.014819377208742737,0.017092253598698523,-0.055780881569468234
CD14,-0.019576610482429004,-0.012311538021602841,0.07259563819568586,-0.1063655887919284,0.009101187833283755,0.06592553240572038,0.029027346011786522,-0.06048215101025352
SFTPD,,0.014402412690094596,,,-0.0308403322837944,-0.026851223558068724,0.06369974492320149,-0.053861190028276856
SLIT1,0.012386576483100686,0.04626804931646061,0.033722962321004454,-0.043441945133492824,-0.020356372224832373,-0.0035305171814726272,-0.015244577889221969,-0.005776512549996532
CNTF,0.00023409925557534,-0.018561094162535832,0.0072559390456551805,,,,,
BST1,-0.0028373829014455092,-0.01303650155431215,0.15846100681161787,-0.07072698928306921,-0.0029007852167568823,0.08566225183969985,0.08702583996720535,-0.06472348722054747
AGTRAP,0.01602071194507125,-0.018236028788455667,0.08491230611071755,-0.06281368532108689,0.05775516426315245,0.05364351742023161,0.023233146808096548,0.007424346412142214
LAMC1,-0.005877610186301891,0.040684471277012184,0.10274799531311243,-0.12347314537411169,-0.10231524842223334,0.06039422129079196,0.08679641292003913,-0.004644304137395207
COL6A3,0.03753736033185969,-0.0380052572785877,-0.023859858090472672,0.10975352602016024,-0.0734195439938586,-0.03857991792961298,0.061630449783621116,-0.10442738249623142
FN1,0.06741005117342759,0.014796270396235081,0.12392070619682904,0.26497431260832544,-0.0520148936229443,0.14573961236647442,0.05071681141557946,-0.11763569210722627
MIF,-0.03253305495366571,-0.05390207645990748,-0.023510435537281014,0.14536271674032902,-0.11024495546729737,0.16200595528533268,-0.050973810750317886,0.030560084639030812
JAG1,0.027629102294171443,0.02668996775296912,0.05661695716838855,-0.15657032312731967,-0.04535934616245872,0.09091513887436425,0.04404850979351562,-0.09313490670015569
NID2,0.07693429035705164,0.004373584724474063,0.11590421783499694,-0.10084311224574316,0.0432820673933521,0.1335456408071811,0.09706393699696624,0.005112242101981336
EFNB1,0.005608225051735478,-0.022421627166169487,0.08542016724010126,-0.013748832074827327,-0.07613242375096402,0.04620279898164907,0.11027258477622752,-0.010589555991917979
COL4A2,-0.008143131539053045,0.026487015423562854,0.1333799776042572,-0.1414679114459364,0.007722429847823326,0.1292004846614325,0.07919116467459193,-0.007317525299032861
SPP1,-0.09473153174809903,-0.01093700870769209,0.13921040758162473,0.04755983488560172,-0.08777299872944766,-0.12746356841251275,-0.05314487048698358,-0.1435048029380015
