,UKF248,UKF251,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916inf
SCT,,,,,0.00935392895171995,,,,,,
WNT11,-0.04113125952892145,,,0.0393589451717853,,,-0.0064578672362654525,,,,
LGALS1,-0.12106213680043036,-0.0739057442164294,0.09003496650594775,0.07253059289902566,-0.0018359071337850778,0.3355323970994722,0.035053539937515706,-0.03967805232127263,0.0004594362286155975,0.047516107993761256,0.05834140612506208
BCAN,0.26428532951191,0.18692786327383626,0.4890892219357296,-0.02918856834235136,0.01369156852456445,-0.20442176980724355,-0.03929033685652285,-0.0772381318077616,0.03064952578680531,0.0005128598914114924,0.015287378262052903
ANOS1,0.10501171497111048,0.10288280149990313,0.20442462272632425,-0.016636519082914032,-0.019157526369614684,0.046858599679959576,-0.040780990948105854,0.08184612029310669,0.05337511768503544,0.0059151663080429925,-0.08636600615175857
EDA,-0.05859598986333069,0.01874571681299832,0.137488274307744,-0.01696517950378769,-0.019429096808753103,0.011412723875775337,-0.021251212490045402,-0.011336844866981537,0.10783117933195435,-0.022096377403096813,-0.020816578459670713
FGF22,0.016021731698826674,-0.013550308807616457,0.010127962571241772,-0.0130060181037968,,-0.010973959299381775,,,-0.009756509534616934,0.018687561555703936,0.029878190468723233
SHANK1,0.07369826347132445,-0.009415497396375582,0.00927812748435793,-0.012374400182210766,-0.00311045155427646,-0.016899593231118903,,,-0.03437586671225649,,
TGFB1,-0.04806628999874269,0.058411652899412525,,-0.02817894965972487,-0.009804445945552619,0.06810016559840046,-0.04495474434366219,0.02503217845427581,-0.035687197885737286,0.024628569303293272,-0.0010249637301268113
MSTN,0.022505310260196164,0.10138014994611694,0.03486775541976718,-0.011775522293442052,-0.03275978101116237,,,-0.023758978333865907,0.059205500604250075,0.0134463274566855,-0.04133202360888516
WNT4,-0.053929844636067516,0.0065190552295928085,0.1028947414936039,0.03788077866741959,-0.01905359399900854,0.005858656629687429,,0.07824514617348792,-0.02721716641474679,-0.03144778288198581,-0.036947679015544
TNFSF4,0.01761111884387333,0.021157219028818404,0.021028022259129076,0.02548546946087951,0.0036779427622106228,-0.03633660229862401,-0.029039874661187782,-0.033732502305869,0.11607363289503872,-0.007305658581835356,-0.04309400568934121
NTN1,0.04495915780558409,0.04768157958577238,0.43912642049745004,-0.03957513840197408,0.010660698616619974,0.1589866955184327,0.05272283921596447,0.011965827275484408,0.11099263287295279,-0.01405969153624758,0.02289116295298234
CXCL12,-0.015368406235814407,-0.033345932615169466,0.07661511254471798,0.02912658942677758,0.03658637209824655,0.024623809633316767,0.04722334854077822,-0.05932875006210777,-0.011039458021300743,-0.06571025348107379,0.03335934160042861
GNRH1,0.014732895485844654,0.022612027669008498,0.1054697646998312,0.05592092142710897,0.009580311830670549,-0.06759847934015754,0.024754004327072292,-0.014800611206409025,-0.03515133891669588,-0.03186670121805642,
FGF8,,,-0.020976860540898982,,,,,,,,
RIMS1,0.0583610183558076,-0.0024133551685471496,-0.0927587080285068,0.0719270298136507,0.020871665574666413,-0.20013741028595242,,-0.03318539952845529,-0.000756903046203244,-0.0193467136162812,0.04040988178874585
FGF14,0.036531711620323384,0.022544456204614254,0.01197169156005322,0.0030471718643105892,0.042746275494238144,-0.15767379572279133,,-0.040748314837348684,-0.022713760185425747,0.01433913742052962,0.23223746245556331
IGF1,0.0489571316326101,-0.0044826856852533984,-0.03216234082500948,-0.03551268150956402,-0.032281389805521664,0.05478486395972054,-0.047888966010982456,-0.04239144485029951,-0.004846167173651353,-0.06661453518694073,0.1308964610311022
TNFSF10,-0.009149748048167816,-0.039222343418921696,0.007395346372849415,-0.004050685081061002,0.03175239826239123,0.16684766711905893,0.023261198136982766,-0.03034503527727786,0.0823890430213957,-0.050402704179400994,0.0738413478987339
GDF5,0.0007260217024393971,,0.029551417806416874,-0.0064772793005745104,,-0.03620682769688798,-0.05253672897955206,,0.08203849625083064,0.035107568812013476,
CHAD,,,0.0031324039249689506,,,,,,,-0.035431217045045066,0.10347482148917504
RGMA,0.03670823236598531,0.02701841122887517,0.26573079113938525,-0.018949681673488518,0.0018638231846896743,0.06555257874046996,-0.03589909781277627,-0.03226797348617172,0.028644914440841274,-0.03172650371189263,0.0038106357918898845
WNT16,-0.016710082080670194,-0.04368336201861842,-0.02342361177636231,0.013954350735152322,-0.021329630541648693,-0.02726252683285919,0.053075401786363136,,,-0.010733668466931598,
CX3CL1,0.05342739816070035,0.06853321727500655,-0.06706023489914709,-0.08807107073493563,0.05421488721464944,-0.11547857160854358,-0.0916274154959772,0.06630205403999007,-0.009678899062127766,-0.0589650348571923,0.12711367669590434
FGF1,0.055246125004680534,-0.08621972987213214,-0.09130606968489124,-0.07567827103336856,0.03421585909738251,0.07309299176677889,-0.05063277453747034,0.023524641148313326,-0.024633453416004942,-0.011643568712375476,-0.09224011433601507
ALOX5AP,-0.07731664299804586,-0.04644718642755814,0.055630629302704036,-0.03394713744171541,-0.0006326429739993445,0.3306231396410527,-0.021560694187444742,-0.00994746784719662,0.04194563263345921,0.014110761196890684,-0.05586306874338726
IL1RN,-0.03898944524616251,0.001708752264368748,0.08744748516389704,-0.013210151377040727,0.0005975693990269818,0.13710811248049648,0.03310942016595852,,-0.036413810714007115,,
PCSK9,,,,,,,-0.01599379664130953,,,,
FGF23,,,,,,,,,,,0.10663906582937847
NPW,,,0.007828071088287957,,-0.01720206603159741,,-0.0403163352117862,-0.030327890194326145,-0.04000884295778477,-0.03268962679708735,0.12317295129730949
CXCL9,0.03091639924029999,0.057144958369774054,,-0.01597691700378899,-0.03346736256771539,0.130592848352619,0.025446045407384984,-0.03762729402212755,-0.03463590796320594,0.01624605547569538,
ANGPTL4,-0.13430551101557192,0.044391408461031366,0.0691690748513405,0.015282028633612155,0.03369219624479737,-0.02686431744404387,0.0973719631103272,0.10257134814717628,-0.008120648859882042,0.016684752645773814,0.03477952267754402
CCL11,,,,,,,-0.040653070763149134,,,,
UCN2,,,,-0.013998357970923527,-0.005035675720937603,,0.03847612760492324,,,,
OBP2A,,,,,,,-0.03251908803202995,-0.02849783410765984,,,
COL4A3,0.058349807361814304,0.053710619375353555,,,0.02049131815018325,,,,,-0.05498512034160256,
NRG3,0.02978390906029436,0.006782502725865341,-0.0987409518594653,0.0031287053779891967,0.04798657362906435,-0.14927992048717204,,0.043830684100744546,-0.04160332750924196,0.0007636668547969997,-0.008250812804798367
IL23A,-0.032160447837221925,0.01761542675347779,,0.00580767244217492,,,,0.09263567000310782,,,
COLQ,0.006398450952341725,0.029466114379514553,0.10686788574686455,0.021828904563800038,0.004784624506606549,-0.09719445541159295,-0.08032695761812181,-0.032630768536083925,0.02795876219211487,-0.023403865587973475,0.13519506026350858
SCGB1A1,,0.01560324934161182,,,,,,,,,
TNFSF12,0.004001465754561148,-0.039272944717047495,-0.07139247351376095,-0.05794796004845228,0.041958939389818706,0.020280703764072674,-0.008955330555217599,-0.028376187334167302,0.011661050071111888,0.04503661167066472,0.10970096136445086
DKK2,-0.059545898114675186,0.014098293721968486,0.017306577822684924,-0.02493021376623094,0.036749770673901845,-0.10896623598970996,-0.036064608695888234,,-0.02311619862345878,,
FYN,0.1049582635570086,0.0034944914514746326,0.4058519996094301,-0.029577833239738813,0.03636531055663588,0.051294821711984975,-0.053096107810341166,0.03835391899236579,0.02062973463670992,-0.05742256283618162,0.04324982172955042
ACE,0.015404598877352717,-0.030525132875476233,0.2727070493993821,-0.02502436978582869,-0.0051659988424007704,-0.03222336422905005,-0.04161884145900491,0.01872509613201765,0.04326218443325619,-0.010031298557989628,-0.01546480156835611
IL18,-0.01967299710946277,-0.07473535610621616,0.0965805131959268,0.008455231894308345,-0.01794371874048034,0.11034202670320195,-0.05047447951657978,0.011395527046673487,0.028332963931795636,-0.005053991216610953,-0.09284547163146806
PPBP,,,,,,,-0.017423987484650533,,,-0.037635971001886974,
CCL27,-0.02920573953465592,,,0.05035432483846446,-0.0278672002778903,0.0007938977427160235,,-0.026223810059680996,-0.04160334001383212,-0.016157017928895415,
SERPING1,-0.035389770081780354,-0.11649371851860489,-0.011018411087597966,-0.01273875639169552,0.030120922717948282,0.31318661824929306,-0.1487797427191124,-0.008415239283710827,-0.006043329499301832,0.013039353326381583,-0.035582953874302985
AZGP1,0.014200477339649867,0.04744013271641528,0.3237344036960586,-0.05142898038134943,0.04464361110849615,0.07500344739756572,,-0.023632961817185973,0.02115628171652222,-0.06293673760646512,0.013388185185110457
INHA,0.03686262065190999,-0.014636049603158039,0.043043528723029544,-0.022099612855120944,0.02372129462979635,-0.005644674619809911,0.016991498231622017,,-0.03385078077616959,-0.032689626603328185,0.13080317843728434
SEMA3G,0.023229948924071233,-0.0005233059592935185,0.05362871833749385,0.07108501172205436,0.02619258379478384,-0.008364171326758464,0.007650798752551335,-0.03908365976635158,-0.00728497060107857,0.0064743885125625915,
COL6A1,-0.10809517388240028,-0.022139142105569366,0.3545270200936453,-0.05140179004111249,-0.04909554857349289,0.07525618487072484,0.15152431074666303,-0.0803801886523302,0.004023311393124734,-0.004855946651533324,0.03040122098576262
FGF17,0.015240027303542193,0.010949673594191904,-0.06063965056484237,-0.020616612197376673,0.0395239842084287,-0.09519833325110857,-0.03452397964061526,,,,0.19413598248925074
TNFSF8,,0.014122141621308067,,-0.013210151489893879,-0.015906688223413557,,,-0.032068133839336085,,0.0055470709493571566,
FGF20,-0.001012227285922481,-0.03459356821776273,-0.01635821648410447,-0.021279080383888576,0.018756514905416192,-0.0931331841120503,,-0.022628843178085053,-0.02274445911170928,-0.03587024731329507,
ICAM3,0.03947243797818391,0.07835934473261687,0.14117658668211475,0.03367357563212104,-0.0005023010207293975,0.08735135586311163,0.021958115953513206,-0.04228857749309256,0.08475558629244181,0.008367559305063266,0.1307211559567672
LAMA4,0.03226835945193639,0.025591623551861495,0.22755783056405915,-0.050332422622962614,0.018762320769549905,0.11905152211991282,-0.014599890183114644,-0.0226429428212544,0.05180175503864799,0.02080050681420354,0.008352332483453498
INHBE,,,,,,,-0.010450260400487946,,,,
DLL4,-0.0121673093654512,0.026671168136783906,0.2075206909166407,-0.036790551258326004,0.018164777085886905,0.05788743241815387,-0.11029557923919861,0.014169230145319858,0.06010766797683263,-0.04551564420408051,-0.04590536027054252
SEMA3A,-0.021242845519994783,-0.0014010124060717139,0.0292323774665031,0.06398579949288577,0.007443435467432147,-0.10860609359685383,0.032898941948997236,-0.003459784793062777,,-0.025143031022014373,0.02200443283983351
RLN2,,-0.002702905946231908,0.07298500258682937,0.0714618142033593,-0.01620294823356906,0.06988580166278995,,,,0.028454883579288853,
C5,-0.022676067969848456,-0.016327959138189494,0.1735026365484561,-0.022700980750795675,-0.0009131662111068803,0.06835216899461934,-0.007070985771928891,0.01176375288131375,-0.016538394770675882,0.021041619614717972,0.015634493520826704
COMP,,,,,,,0.07299162810446176,,,-0.035051573590641275,
EDN2,0.008731695128787588,,,-0.01805500745921088,-0.019675778714045713,,0.04545633311105431,,,,
C1QA,0.06006988124421338,-0.04539348146956812,0.19453331155730866,-0.0335706955027156,0.0022885566528351407,0.3514069791163585,-0.12250250660881266,0.028141613963878157,-0.02158345474341774,-0.05670543138406093,-0.14470702195012816
UTS2B,-0.022747208508162697,0.006149296988130729,0.04213505906986722,,0.02461654491848043,,,,,,
COL9A3,0.0891647825761358,0.060767678640271584,0.38620688616580395,-0.04692578662997843,-0.01109584162338372,0.15715684578248126,-0.06585386980499922,-0.012282475324916303,0.02314653083592881,-0.0013529035793560526,0.027763938628338203
DLK1,,,0.08466962482506478,,-0.00108118249452323,,0.07647991468878633,-0.000580927544274966,,,
HGF,0.06632165055479838,-0.07968057863833541,0.006183998444492244,-0.043466009827612714,0.011211383927388938,0.2224299630026569,-0.04750401962844157,0.04777705472491645,0.014459021758812285,-0.01987434740505455,0.11906473144608822
GIP,,,,,,,0.07360710572784872,,,,
P4HB,-0.08705666120245818,0.044015872633170146,0.3944981816865256,-0.04968135475892161,-0.04161630037711063,0.23053076740656156,0.04523985900709896,0.07441250042242548,-0.0745703859318865,-0.03326078398529169,0.02306738032316382
ADCYAP1,-0.03657991391574574,0.04199795907598355,-0.06211340746441525,0.09284519010519705,-0.02685813512735406,-0.06803678076673775,,-0.04967056192871521,-0.025580508533040086,-0.059015990055259024,0.09232961217343759
GREM1,-0.03203174531311331,0.009737470189115745,0.10817804798174648,-0.04056929762581972,0.013645514334251199,0.130367763841457,0.1430529548685339,0.017301223804458112,0.00591834837589367,0.023021806931000758,0.009541787121168146
EGF,-0.041627692913832004,0.006098187924893565,0.0874856847651646,0.012676257754144448,0.03711063234156186,0.11978321352112523,-0.041319044432049326,-0.0237589640409337,0.013512744926542638,0.05261680103051584,-0.012803311779620711
VEGFB,0.0069268023709048564,-0.032398381790171925,0.1399040506374017,-0.04368989557502157,-0.008326137321732364,0.013641484360856833,0.08731629255847166,-0.015698311235428284,0.0001359870229747376,-0.00509567253764531,-0.06717653580757604
FARP2,0.09774784014350817,0.005296159656413406,0.1839363217683944,-0.07999790234709693,0.030780581497313116,0.06032815719595659,0.01999262832957496,0.037925416505945254,-0.0033903705099617566,-0.027151846240048447,0.04148741611357581
BMP3,,,0.02018767284863753,,,-0.03848515301104842,,,,,
LAMA2,0.0359413492129675,0.01915837718366916,0.1773930579527305,-0.0482407168499526,-0.059179996883768356,0.0993127341473747,-0.07285746135696415,-0.01559068527156959,0.03835297858155094,-0.00352537399564795,0.0821945607104437
SERPINC1,,,,,0.0032611490263332247,,,,,,
NRG1,-0.031235318626511646,-0.0007644858911270696,-0.03905277963218227,-0.015470233374798829,0.014385265475079198,-0.07784749392966649,0.05052545018193746,-0.023387781871022882,-0.03883955335144199,,
SPINK1,-0.047329676125920414,,,,,,0.014120152411864475,,-0.02455183704330497,,
EFEMP2,0.034942126077956166,-0.10693796463372855,0.20820588659041164,-0.03155777066275295,-0.009705710651829237,0.12654708412585997,-0.03004042207649284,-0.1180367222338997,0.01873660752879145,-0.03585029571158811,0.04458080729781849
SELPLG,0.0372060165194931,-0.00475373141160413,0.03228296509259953,0.04097647486497954,-0.025413697531021417,0.022850587281289948,0.0026067331136257824,0.02566306619537869,0.035950133728958736,-0.023157312457157294,0.00024344292579086768
GDF6,0.0200459498379384,,0.07565854656741504,-0.016965179146707286,,,,,,,
HLA-E,-0.03407421306296364,-0.035564851803954245,0.11364236152944038,0.008620359736695485,-0.013705832855788276,0.2814175404384736,-0.04664180577360617,0.07084876888189931,0.05063646703979241,-0.03339356831796664,-0.04430391017024339
PTN,0.1414309171356162,0.1597788067800913,0.46405933969631186,-0.01114304796293206,-0.022264040270726034,0.2605960197767513,0.018778999109219208,-0.023067913774511697,-0.045788479752380706,0.004746868383965315,0.012738232566948771
CD274,0.017667301450575407,-0.03560289717032717,-0.02219198852388185,-0.010857300011890253,-0.03498072054630995,-0.05025626859513835,-0.041750969902565306,0.003958720703059862,0.0210768270333161,-0.023989599881065613,
CD14,-0.03274264790877268,-0.1394332224255113,0.21310901698587606,-0.043075403234253004,0.05925760196083883,0.35305926328362786,-0.0877206128414888,0.09633928101716313,0.03420604256273329,-0.04988865344069559,-0.09064627934136421
SFTPD,-0.050238321615963887,0.017689557971611737,-0.04387573208902528,,0.02827175720211311,,,0.10108202626696096,0.030130283478332215,0.07655729227873262,0.05119581859262974
SLIT1,0.16316181704187208,0.08354264262154243,0.10288543455885366,-0.10317174361200072,0.02979087003112277,-0.24753512437170574,-0.03752346492028899,-0.08076957400702121,0.014295196910260786,-0.011856202635939627,0.15040787144057371
LPA,,,-0.01043669626910444,,,,,,,,
CNTF,,,,-0.017749885966753837,-0.012773352873509109,0.21227610088067048,,,,0.17986378694812055,-0.04073070390836284
BST1,-0.06368433650256533,-0.022752600798202533,0.058884363880553556,-0.0420813600980226,0.04157440408402025,0.05444089287096611,-0.01663958998157446,-0.04537987756258243,0.07110826965838676,0.004789735305754447,-0.041926345942415684
AGTRAP,-0.021472649251718084,0.01540837768734944,0.16815372513973478,0.008641666142569915,0.03700982607122199,0.22360112273853053,-0.04080452350497002,0.04827603273008719,-0.03743639786996088,-0.0019201508239001137,0.07067122188838655
LAMC1,0.005326424639876553,0.0729990614282713,0.3196533131617049,0.021039304780553224,-0.03976806446459051,0.0676793512711366,-0.09147401895702018,0.02040436883910697,-0.021673424849477946,-0.0331959572779015,0.0037222474425714783
COL6A3,-0.0411352978404628,0.0009279657036332827,0.17596026520858887,0.022305607088993838,-0.026483194421409676,0.18090293467963284,0.19185671274647978,-0.03741921831775705,0.049940742654339766,-0.07047513090257963,-0.01774838822860724
FN1,-0.0876880386282484,0.06196580738872945,0.3435255372577289,-0.025896432126855426,-0.004433888278837839,0.27675729719974573,0.13170969023062143,0.0021246787416334817,0.0538256071012532,0.0161224731368094,0.0473801725034799
MIF,-0.1106862004802385,0.08415358470029846,0.1890862550761618,0.07992989594532908,0.02558409981620312,0.2836078310165916,0.02944763776536422,0.003070600528320721,-0.005441994080730756,0.09760727725091317,0.10331655187493624
JAG1,0.02293054021741523,0.05179724109066981,0.25967235562135266,-0.03917996321076853,-0.07231018067586219,0.18038384401986177,-0.09107082595950178,-0.01748888989399974,0.08848501254337586,0.01312054901428107,0.19321330126087938
NID2,0.01478022762419793,0.04623339388407192,0.46205841123195435,-0.024419544032552316,-0.01571493305310949,0.12729873354188206,-0.05553210634046943,0.05192075687238083,0.03545775319334803,0.017829162691577853,-0.06406687465031713
EFNB1,0.0451677063108902,0.032940039111611,0.24537899330560778,-0.02054167322850232,-0.03394370285449606,0.04530824560529111,-0.045940709782714195,0.038155495034204866,-0.017473373795220896,0.0169403836451132,-0.032209954707458376
COL4A2,0.017195969785476613,-0.017360744049169177,0.3539041034554663,-0.01437087655667066,0.009526626226191782,0.2784768459862228,-0.1795948716584344,-0.02252099460273108,0.04445615898719517,0.007958466349474017,0.0017014118099350805
SPP1,-0.16840616132384328,-0.18073778801359275,0.43507703020701693,-0.047292863514389535,-0.04631568284649484,0.3109218889482828,0.07708443402944429,0.039500007515563415,0.061841784266477046,-0.017859552648023518,-0.09983170443641237
PODXL2,0.06339862757841111,0.024240679757113803,0.18261273903726674,-0.02376671782829222,0.017255828204271018,-0.12249250275546322,-0.02857977168728362,-0.03817128722631531,0.05943947254472278,0.00977217094071725,0.03784172298774957
FGF9,-0.01973800821252855,0.014862475055604014,-0.0020337438371948184,0.03513439558905899,-0.02542346161901111,-0.10409984980098376,,,,,0.028202618234119348
ITIH2,0.029624183661905175,,-0.01941033829855252,-0.017282988403155945,,-0.027258253495073135,,,-0.04092570700408302,-0.022410521401369732,
ADAM10,-0.033706944415466455,-0.07535243310588252,0.06341759822759836,-0.04639529291756759,0.041091679355454935,0.07112906002627316,-0.005191196487399355,0.08130407291714811,0.04419579640083618,-0.004589542824672205,-0.048331384934357347
CFH,0.05429023195507099,-0.000976535381840007,0.042767520200441715,-0.015797007703719092,-0.0006333436001332633,0.09500776077019027,-0.07393292095153998,0.04903106498983008,0.024768995225642975,-0.052986679543812254,0.11726208097083415
COL4A5,0.0639166913312013,0.009805230254353663,0.20726701465114017,-0.037057994211459985,-0.0042871880519013686,0.0891865565730032,-0.054940475513363105,-0.026578734922023034,-0.04742768526847524,0.02293943787298306,0.02684973040933348
LTBP3,-0.02627852390326161,0.04526584039458499,0.0756440455251993,-0.007518451578546691,-0.030602212075760093,-0.0029430177762233083,-0.08472394686154047,-0.09091389616383529,-0.015332867296429874,0.04909764094717677,0.012094202488341982
GNB3,-0.0031032082032172383,-0.006415708118631377,0.20711559605255886,-0.022313419711445244,-0.0012646599849055347,-0.06827176783195697,-0.045457374200930815,0.03655889774027535,-0.059492501473657464,0.02122760805968737,
COL6A2,-0.08259661516857147,-0.01745152588769484,0.24274291237358758,-0.06595465052766059,-0.01362144599177343,0.14783262916138654,0.07112529349738657,0.026030926341556234,-0.0680283093546501,0.019279713152874814,0.007985163208855967
GDF9,-0.005625346484263174,-0.05368215889932008,0.12006874593359425,-0.00916856534696542,0.0021289061697366165,,-0.03472713910816726,-0.030623763125883982,-0.032233224429363806,0.01634699287538322,0.063640612008828
NCAM1,0.12318736096529079,-0.011304493583593308,0.08937450841204612,-0.06490366531479931,-0.03965695848892275,-0.11614831591259524,0.010020003596106651,0.0977098500793939,0.04343703798231734,0.02675717237335997,0.06087783355182493
APOC2,0.009355811742989575,-0.054848379748481606,0.18676317822701782,-0.0035418243664678646,0.006420687283948433,0.19082513918454191,-0.05458285236933278,0.06205067588815639,0.05556685044546549,0.02442271337007837,-0.007945732826843986
BST2,0.07689949310230805,0.025909115104321527,0.09244959641123696,0.0030417344263623212,0.04745964908413039,0.17773345730392065,-0.14436525035119604,-0.0715339265241353,0.030398878371962045,-0.0492759925195318,0.0757002622010868
COL5A1,-0.057059088707566354,-0.03146160426861269,0.2610718274296861,0.009498705105736699,-0.009537359282862928,0.037553282083658095,0.13231566131923986,0.012391113316476278,-0.026666064916817944,-0.027335378790446948,-0.03351568403918748
CALM3,0.04035949970225474,-0.10470907110477297,-0.4193918052052891,0.04973447218811552,0.0399821988091615,-0.3247487603963035,0.02297607232258146,0.02920728916962932,0.042476566904988904,-0.0546532361626959,0.12303059010508235
THBS2,-0.01345625625352281,0.060499209028823164,0.2704305445330428,-0.0820202097060465,-0.03488877767067063,0.15685079813842587,0.18195944089395027,-0.021036934227052002,0.009932763293651503,0.047583873292108676,-0.07305207503510883
SERPINE2,0.007407736174269334,-0.08383970106241696,-0.036103948726882516,0.04757686190376685,-0.031860199593330515,-0.1331401561717754,0.0997245183480304,0.07332148037679687,-0.012740287938549822,-0.008880039109887989,-0.003620739746315124
EFNB2,0.007066046892408239,-0.015716755175923882,-0.04246509753674696,-0.05143646615697087,0.02678675554040599,-0.04678005016717219,-0.050441429806231446,0.04302826356072527,-0.02198142967111689,-0.04147112988215551,0.014180161459633018
PROK1,-0.048632271968423235,0.044553056705232096,0.0050127202156658515,,0.03480612868952356,,,,,0.0591229180342582,
MMP9,0.008273133348708581,0.08966011557388093,0.18958345600581866,-0.01004090439028724,-0.02132962699225406,0.03657780124367966,-0.10843460978967052,0.020786213927856918,0.03257323500114703,-0.05028274773660843,
DMP1,-0.010542184332992172,,,,,,,-0.02721884287797704,,,
NPPA,0.08998187938230964,0.13727381674849043,0.052232057854184284,0.058642395565835434,0.06811731639754384,-0.052876823938412296,,0.009023079860010462,0.08881268754213026,0.019861318648612156,
APOB,,-0.006591308501051425,,-0.013609672923005274,0.027152960103476075,,,,-0.026246083664182206,-0.01779779320677567,
C4B,,-0.02373064963136027,,,-0.016780698647440015,,-0.03333462107483686,-0.02554136207915479,,0.04261170854364074,
NTNG2,0.0770776686780256,0.032531239949691024,0.05862642183243344,-0.033267646608290694,0.04140953029640117,0.03934403427094386,-0.00030417005354865627,-0.06912314846513973,0.07400543747507934,0.07148957874411858,0.04347046745373661
LAMA1,0.07505712452446181,0.022799515763013235,0.21706328960498172,-0.04829208637133288,0.07707224835256758,-0.020258932378350563,-0.014911796434496156,0.09063496932595846,-0.0064483297710051825,-0.0010322186139997613,0.06288426170606203
UCN,0.03641929247237655,0.07412331681432906,0.10238718898286578,-0.022799848502365324,-0.015049517207259961,0.026787843509070926,0.057495150780978735,0.10532869470315871,-0.002586540638770619,-0.023153373863969286,0.04724623083855567
ARTN,0.016600193706635367,,0.09698063809102957,-0.020616623462935933,-0.021329629062734046,-0.08020465953202334,0.006416326674290361,,0.06631618153520187,-0.015830897900271396,
PDGFD,0.0050017074536429324,0.0540780155643006,0.0043866259030197,0.027592690261283324,0.04512705729581728,-0.02712702776676691,0.034199214142809735,-0.016639098840756938,0.09268200503787796,-0.04378219616081587,0.08078092087217825
EDN1,-0.11535976021730453,0.08201061232967972,0.11173918643268171,-0.01671531969214463,0.01672883294247715,0.03430565285314538,-0.03666268089499264,-0.01241864129049589,-0.004405796704965095,-0.026095069772749467,0.02929347865862403
ARPC5,-0.026665240157325847,0.008966503884415318,0.26847734072858026,-0.024638887380744372,0.06017458549614998,0.30319084527145845,-0.1361929229843401,0.02349381237194917,0.05139293375232769,-0.08921207407950528,0.045909746229680144
GSTO1,-0.05018063116354007,-0.060028443700739044,-0.3588978114457339,0.05054126179822355,0.02885153226663463,0.17904970195315884,0.02453243425766363,-0.027333636948222967,-0.024094929154974427,-0.012252175017861518,0.04924908187186437
SYK,-0.025497279833351604,0.012846916409439238,0.13155838663063787,-0.006794707047051268,0.058446979793674074,0.020214735141338314,-0.03609029851397614,0.0417251449942516,-0.03019398265799944,0.013149093360210402,-0.04645960205261665
ST6GAL1,0.09986302876014887,-0.015478150781452139,0.12075954272746982,-0.06732397343619506,-0.014728074087478232,0.11006929316919857,-0.05888667624632647,0.040799136353969034,-0.04355522067929452,0.08280644286240224,-0.060294443276994715
WNT3,0.025786029016824807,0.06413836974594551,0.026089514940592303,0.06770187730187881,0.03990428477271098,-0.09935389124432832,-0.06058137725214009,-0.02689079589067866,-0.012352510354151804,0.021716058777700286,0.19298855123287068
HSP90B1,-0.04165092797404492,0.08754873751651931,0.32182065541171795,-0.0809849701736899,-0.02069804141546966,0.25267881550895727,0.04994682748868538,0.0008143402450765351,-0.07386053378117585,-0.02111297830325554,0.06301765264521782
ZP3,0.0849795023469652,0.04033904613425595,0.06637386779702673,-0.018471035165206665,0.0008093319215453619,-0.025647755412569702,-0.0077727268611711645,-0.0022032403592554834,0.02013237970077027,-0.007224695711918612,-0.0007482960175863893
ANGPT4,0.032624635142555876,0.007676966709846724,,,,,,,,0.008819434152704732,
NRG2,0.006022221541894682,0.015060986154541904,0.1236626516611822,-0.033202730446939936,-0.02122652040853257,-0.07859738862416808,,0.008645601970012818,0.0338048779854331,-0.005429920304469307,0.12167389370946277
MELTF,0.0031266489874869066,-0.026912806591142997,0.16496280078480943,-0.025262247592001037,-0.0159371159602857,0.0695226703588007,0.049102000548228074,-0.022376980482609613,0.0071264428401436285,-0.008034476589472057,0.13498315517963996
NLGN1,0.03177498950965761,-0.07898061459271637,0.21834564230476836,-0.015285897926051945,-0.00711843125648892,-0.03629099684919274,0.016082409915361435,-0.029594660004287156,0.020145591170365008,-0.03713975162296214,0.13511980595444933
SLIT3,-0.016355983767675702,-0.00018217615825160207,-0.1375994634245124,0.007543014525935552,-0.0044497801493751194,-0.031671185582170656,0.08654657275104177,0.03311343752865487,-0.0461376921595924,0.05438985385253783,0.14982369823815192
CCL8,-0.01790417178470667,0.040543958978343134,0.009284136603698987,0.0034916406641622637,0.010316390697107297,0.24192546022826722,0.04956230111100874,0.007614930916202722,-0.024551864126022435,,-0.05013548206453118
S100A4,-0.11063222381230679,-0.06039000410928503,0.30848743472988227,-0.01643078665472141,0.011124317743187595,0.23777608701285952,-0.01926865242188428,-0.05928581517862029,-0.011320892717216532,0.008797884596961203,0.05283017228468143
TNFSF13B,-0.05110960725884802,0.0733391095571194,0.13235674096092184,0.001312398801183563,0.03313793382406,0.30912117530277233,0.000375144024269236,-0.0002946929167548909,0.07352722860698453,-0.038303389413795144,0.23284712583391257
HSPG2,0.027237939104789444,0.013777078647267335,0.31638940943348687,-0.04135412693384495,-0.001739391924350649,0.14921950761051583,0.009545352998475911,0.0230624985847974,0.10030392648909733,-0.0008536692827050416,0.0356695568301842
FAM3C,0.05124582741920006,-0.005563050619153533,-0.11173531721371686,-0.030921430960001026,-0.019822267335797096,-0.18471035000795627,-0.044974153460674016,-0.0982440434131792,-0.05021370971810026,0.05067159992811558,0.014013830945802634
FLT3LG,0.022427033995755158,-0.005666798660275319,0.1427907846913365,-0.021937682825624805,-0.04639876490092154,0.03964255312037808,-0.02421695226543689,0.016883638631654544,-0.005870399454248276,-0.003973579587355848,
