,MGH258,UKF248,UKF269,UKF275,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
LIF,-0.024395519708483936,0.005811706886478271,0.010320933368923136,0.011476957027520612,0.0027659620260469826,0.04621759543322575,0.05358428850311788,-0.03558182184412245,0.024012395116584997,0.0363774851381926,0.034258510234200075,-0.0009585001228214656
IL17B,,,0.040320682954611775,,,0.23723063357749116,-0.030178281247751456,0.029633717745215536,0.04207013985341203,-0.017671402308294677,0.009496818007636722,-0.0195273677187943
MMP1,,-0.0347022998458267,,,,0.004752739398608291,,-0.03719948988366831,0.018615820437659174,0.10411577674343703,0.0993499265962135,0.0042150407255439806
MATN1,,-0.033048712325803746,-0.031008888953116254,-0.012179272019504476,-0.012532995028343598,,-0.03297605457206571,0.04171359755459543,0.05416057392430302,-0.01821227719303239,-0.022118254877472123,-0.017795486287145702
ADAM28,-0.07287524191521348,0.04559118447930138,0.12078548102760547,-0.03979293498793575,0.03714397226186939,-0.0070142922255572214,0.011491442838725986,0.0640754635128522,0.03388148613342013,0.024473593121209884,0.0261963182846244,-0.01009868263153901
TCN2,-0.055746574632722715,0.027209203531319705,0.15011762648749893,-0.04975941042868495,0.013858177457148669,0.08037211313641701,-0.094766753009046,0.014605887621032406,0.026297088851653796,0.06289490140230836,0.0760775853552538,0.016465925875663645
THPO,,0.005398608209568773,0.06615916545235415,-0.025003517354992955,-0.012532996468040309,-0.01717881858632869,-0.031604414960017285,,,-0.01579830691193437,-0.023943770767249392,-0.026668154174031167
CUBN,-0.011640055856637719,0.003117239855397445,0.11202007196549986,-0.000664384735799205,0.017671290630146018,-0.00801703554184272,-0.005018242184937597,0.04057659569638463,0.06717480837362327,-0.03341086791437163,0.006189239373150114,0.021547031823523008
TIMP3,-0.028485417560914793,0.01772767036857216,0.11896567114116842,-0.018238885902978435,-0.006609637252746516,0.029154416482171923,-0.06952490000161655,-0.030517838626031114,-0.06934686543385359,0.051629016403334324,0.006693042092476357,-0.005040717572024724
PIGF,-0.026229891062450498,0.03525730870020868,0.1340895902092399,-0.001615761455902963,0.037152355647862116,0.14759264303158925,0.031822347517402295,0.025639286562891807,0.038997169191679046,0.013699427792450765,0.001203177248110457,0.09791092878738251
CRH,,-0.005059244873238481,-0.045480790659337286,-0.01917301712439625,-0.017141911102260866,,,-0.04129293281914888,0.07610957173600262,0.005301226338414993,0.003908606110002925,-0.03897492376940527
BDNF,,-0.022409095106741286,-0.11746347312385712,0.012379007934427415,-0.014115372960352852,0.028497468327472276,,0.06130823517235844,0.022878601461825757,-0.020181081567616155,-0.029584894003207934,0.058749659746769496
CCL5,-0.07195778452398177,0.030461605441075446,0.06494252049754219,-0.018530804697085998,-0.017002516871766318,0.057081826875091266,0.07501006398949649,0.026206275759440678,-0.005081095181516942,0.041924113025288805,-0.007133505528167958,-0.07950326697497276
GAD1,-0.0218737836546496,0.07961493637665382,-0.11535570387080778,0.0030173647025656695,0.013137128884092991,-0.0754274834049426,-0.034731582283049164,0.044759965198775356,0.0791939225847121,0.029680023731299243,-0.035453970218209216,0.016241302392945352
COL14A1,-0.035013836556769345,-0.027149984299438285,0.039545337032553925,-0.02645601447607862,0.03603207260112702,0.019137533988796442,0.07995560133773313,0.02423761068096975,0.006060568614137357,0.10076806006976832,0.07334126857813872,0.006045960705290399
HLA-A,0.02608757138225238,0.0095209409078399,0.2185330669314261,-0.03209225692156253,0.012751616776438468,-0.008758207808260763,0.01676696547848853,0.0077630796108191,0.05883427470303882,0.015684725252695954,-0.009555554553245537,0.01412255810540438
CD5L,-0.03453292640319363,-0.02949075176675613,,,,,,,,,,
FGF18,,-0.02668380007178158,,-0.013050569794720393,,,,0.06932204253247594,0.05472961653697004,0.012382911383876847,-0.018186159950864113,0.06221575649568906
ADM,-0.00931711142953482,-0.03522878953240349,0.0995938512629256,0.047992082401255916,0.06587421322854335,-0.04769443050727978,0.019351611449348476,-0.014443606170257688,-0.0015044010688771109,-0.005146816100550713,-0.0037545209436852527,0.028429696640842644
CCL15,,0.05112463393824806,,,,,,,,,-0.01577285511353379,
GNAI2,0.014854905230853584,-0.023312217612207378,0.1277508054395615,0.05958712232625716,0.05516311128917919,-0.017808517052319235,-0.056600393642824244,-0.06139451152749175,0.016306052934402335,-0.021766356315382714,-0.018658342733421637,0.045161432177362903
HDC,,,0.05422296800961991,,,,0.014255426647902358,,,,0.0036425961649787916,-0.017795478227738384
COL11A1,-0.022747217382040934,0.008938222061787592,0.022177267961551575,0.06607034277972154,0.10629439101613611,0.1165838062967657,,0.07036981324244163,0.051261762806014244,-0.018066288588774078,-0.06011333197262574,0.042290072032925605
NUCB2,-0.0005564753874064862,0.023001136213381936,0.11337425340443842,-0.06493886593764858,-0.04779677218263476,-0.004346796349786666,0.061920342153895046,0.04085204056249668,0.017024618926862356,0.04257854895494797,0.00935224502346856,-0.054117991746666004
FGF16,,,,,,,,,,,,-0.017535130395725813
CXCL1,,0.029285114904438216,0.038512106799222075,0.06781931534679975,0.023491082125513152,0.06900749480831837,0.0007014197431573565,0.030797268027147686,0.019630444864572275,-0.03650204550240106,-0.01587784616376809,-0.05630108810187865
VCAN,0.03794740121314345,-0.0029153781612401117,0.1129756968079815,0.0484715640690743,0.01795654017491905,-0.03171329861094724,-0.03222673607560838,-0.03156538538036786,-0.02697112398844736,-0.05556581739979273,-0.03611955926467137,0.037905307492454694
MMP7,,-0.015462896834397418,-0.021588363695682813,-0.0120282071036812,-0.019371022882504002,-0.04124986813503481,,0.054174584635707346,0.09663950870672529,0.037139129265945536,0.07364022321247295,0.024214517706061405
PTPN6,-0.013348875256716464,0.017396005412732892,0.10835855556407999,-0.03901168090760812,-0.04443772896991668,0.10151955094421433,-0.035261878302649326,0.07158253535033644,0.08339038387870615,-0.028453546057881647,0.033384201081557485,0.010003624866665964
PTGS2,0.06966369856277935,-0.018080955214595445,-0.10220621661032132,-0.024167219520791598,-0.028929213447860543,-0.029622115235304603,0.06446266694341192,-0.05432805873696966,0.018209155816478004,0.003223626463500614,-0.019051686225608825,0.016444990714914964
XCL1,-0.017638272595775707,-0.03231658921638748,,-0.01975588011471157,,,,,,,,-0.03167027800714791
CD58,0.07189310873335107,0.007337650945907697,0.15814363389283562,0.019173921187508387,0.02573068041480954,0.08404901720334494,0.06427215784158348,0.02935572538122117,-0.01583849314026983,-0.021538742263618953,0.035594143050961105,0.037806978435372625
TNFSF14,-0.028853373638704077,-0.02143936303240202,0.047693231181813296,0.06246020256461762,,0.010143385821337435,,-0.027981214109675377,0.10904849159158671,0.02170510529582057,0.14497966709462193,0.012359304984923613
CNTN4,,0.030705482204295635,-0.07665582065870515,0.04845254241858059,-0.03941510437228816,,,0.0029025683779391625,-0.045909865175334054,0.04178981235909613,0.2094094267158669,0.005546274963910274
INSL3,,0.02186000472102619,,-0.01386978786540216,,,,-0.03111859986488598,0.04862699073232557,0.06285066763349795,0.055173844258084984,
BTLA,,,,,,,,,,,-0.020882848155192413,
MFNG,-0.03287076553644701,-0.0029629733746861274,0.14395620454931476,-0.04232432336674777,0.03972562427714045,0.027473087972562104,-0.09756630700212768,-0.0036958953252474685,0.06835704036851409,0.07756110063470002,-0.011401728313937086,0.017640562382533528
ICAM1,-0.018220084443747342,0.002614555153401076,0.14706912805890085,-0.0341226272864457,0.012867319180451095,-0.026870947241127305,0.11416256171274398,0.005337497114501267,0.006280113777942922,-0.011040959295808834,0.053521386238777884,0.018763057295929513
PROS1,0.006070485252130422,-0.03395479603408471,0.14442433230980398,0.011816935413848694,0.06395197343186998,-0.0532819776660015,-0.042888536282116314,0.03646375195090219,0.06966415030600388,0.0178169304906411,0.03270307984287487,0.022661839932657846
CLCF1,-0.039587123070409,-0.053088641713322574,-0.018813354715490605,0.015076832284384693,0.01032349933472702,0.006655434553651329,0.035336126308566876,0.03196040910991514,0.06820085296580111,0.03340050984981054,0.060238964723042444,0.008246160190159111
PSAP,-0.0038405821606673656,-0.003199014076343465,-0.09495131764216998,0.02725566244171497,0.005716780063925183,0.08197118440921387,0.0022339753398201156,0.04464084188615105,0.06106882413382688,0.061549798030322796,0.07927787557590373,-0.07945143642860175
EFEMP1,-0.03275334301692924,-0.02603887877643478,0.09127259984236699,-0.013333438540353041,0.03318090488588846,0.0029060881131856937,-0.029290950366189894,0.06640359603326006,0.11166521845733815,-0.0010221126950916276,0.08736595727172511,0.029574546215953706
C1QTNF1,0.019189227525519836,-0.023103544488637627,0.13108207409922867,-0.023805651752329956,-0.0021901537023442546,-0.001977960564551381,0.0056413225162996305,0.02211015915277634,0.07375706519066691,0.014678608715269298,0.0019879119723169455,0.08300881556256479
ALB,-0.026554006753202814,0.08408738323096929,-0.015238952878879303,-0.015142170521540247,0.012487366254983244,-0.047540906939638736,0.21184493749202118,0.04064341763799952,0.005289772266681568,-0.03093061520355995,-0.024420601525059052,0.036685544287345544
CCL13,,,,,,,,-0.020771322466139854,,-0.0207261806470809,,
EFNA3,0.015901515058662052,0.04826851720666404,-0.09709013134392142,-0.004118946326224776,0.007210646053641241,0.06623791277579111,0.027265628446797932,0.02850482799331539,-0.0031581538043665503,-0.006445225330078687,-0.01958763787140154,0.009950349320692525
DRAXIN,0.027878508093330173,-0.025272639034633563,0.17235692674999456,-0.033894964488842855,0.032195321201953495,-0.094540747639224,0.026504143867000313,0.018348442977865864,0.046669222082782715,0.03269599522773982,-0.019636864117995666,0.04688261943605671
RAET1L,,0.03803581589468508,,,,,,,-0.02771273880204858,-0.022448249948200945,,
NPTX2,-0.046153446749411665,0.03589840215469891,-0.15085344151048594,0.02008390609712357,0.025524456214581444,0.016962465874982846,,0.04672504209689944,0.10119434375947728,0.06548657433904317,0.1083948599359295,-0.048550373244386075
FGF11,-0.024511056837047532,-0.024487877670075105,0.15627578298523687,-0.04013573238372766,0.01186324393919379,0.017001316104610822,-0.040959730944955496,-0.044939362614478,0.028376993427365882,0.00839930793314105,0.023057721523575686,0.060648080565512186
CD59,-0.053070530331292366,0.02230519205681715,-0.057646666726737225,-0.012960323015556099,-0.034323864291014514,-0.003157732146891455,0.06729783624814922,0.06573575504281813,0.05341877935238438,0.051215588974482425,-0.009172306593638425,0.011789297321352858
COL9A2,0.029864590957234174,-0.008486899081136838,0.06412881659307297,-0.01386544638707967,0.039778785935059915,-0.0005737315229706423,-0.04378286400589671,0.022318626615021955,0.01524328046770489,-0.06554091777108108,0.021235616191820697,0.08672306871806161
DLL3,-0.020747209902486345,0.05537385810977283,0.05220415816839506,-0.009188635315730727,0.009305990062490794,-0.0003536706790001698,0.108986484863286,-0.022366195615451293,0.00845560878570449,-0.045083460278791156,0.007295811205718014,0.042655226002280805
FGF5,,,-0.028835223783156432,,,,,,,,0.060935616546000035,0.0714970821397304
LIN7C,0.03400002643332578,0.02089513103460461,0.08676434578262932,0.0015659127440413529,0.0018504859014261714,0.03003573939045633,0.01715172269328001,-0.0024234332764411057,-0.001982434363281901,-0.04287885294858542,-0.011448130607423602,0.05140908625323284
GDF7,-0.01826980421644959,0.019770213492726927,-0.0031503265783193834,-0.010696718855408318,,,,,0.0471542328773648,-0.015021002036612698,-0.030806540186663896,-0.02720276074652029
PSPN,-0.03512207187839024,-0.017031793550462797,0.051315362490126616,0.10198179418997026,0.03441714061752546,0.07652552063478939,0.03469457052097998,0.0711196087184403,0.10815050288752118,0.022220823910990298,0.013791046565020981,0.03390035312362924
ANGPT1,0.02602080314589291,-0.04105269808815788,0.10326746302659365,0.037122329900973534,-0.019862516453122866,-0.027745333328782797,0.05847019110919995,0.020386989017392006,0.06698648175518587,0.029240908499422128,0.0598538769410824,-0.005393980161791218
PNOC,-0.025800761792090666,-0.003540503709112488,-0.12419344785839259,0.02445654091410823,0.002112090834246029,,,,0.1575178007716641,-0.01780801142035822,0.015089152731155499,0.005690782489464904
L1CAM,-0.027434927287048223,0.01806198191953223,-0.13530351995369247,0.036252465711592186,-0.00937617746938918,-0.03661881212027008,-0.06180521428864923,0.00822764634420092,0.04395136890115401,-0.02649295293578176,-0.027127644928059892,-0.04564164134701604
APOA1,-0.013475761918750275,-0.018171380153717887,0.03935137048632877,-0.01806087655935927,0.0499294726255569,-0.03840213434617825,-0.010630589012223779,-0.0081583245707993,0.048859903884839524,0.03290580997014886,-0.03841778175108919,0.014918655440748732
PSEN1,-0.0229141600061998,0.017833017039275544,0.040875043138739346,-0.02913741990583284,0.024056560900291023,-0.08452393641494829,0.00158865256673889,0.03839758512822752,0.05137816659319656,-0.027500017682941563,-0.053810489540814244,-0.06343609863717856
CALM2,0.01262671906370553,0.047906313252531654,-0.1777165095075701,0.026808392230246645,-0.05891419066738911,0.09561649100165386,-0.027361766667474318,0.05958147827209942,0.05018505944523497,-0.018031847883835408,-0.02195914091258142,0.012124297113353728
CLEC2B,-0.04468250198786466,0.03601801386510684,0.18424665757194475,-0.006715101320805806,0.06051071403478951,-0.028742700990191182,-0.04018194377306202,0.01846554215629275,0.050105360229635645,0.0817825745424921,0.06383845038065533,-0.04468334822257766
NTNG1,0.030950179435622227,-0.02711932289763442,0.0789635709768516,-0.042410281318199725,-0.020432233328212854,-0.053975371666021385,-0.02919340386648167,-0.011857813886535527,0.02222585362623045,-0.07023853838373023,0.01654356981835553,0.039853230112995165
LRIG1,-0.03396581942970065,0.10601050634822463,0.10868921817670434,-0.008507071946804739,0.03696585405375875,-0.00960104316921566,-0.004081064870769459,0.027203804141592,-0.021741740034349803,-0.02853406317085669,-0.04482446765280249,-0.0023868221402231138
CPAMD8,-0.016075859785445748,0.025235758786952743,0.004071197498850247,-0.015384797080306446,-0.023148275882013583,,-0.03763459451485082,,0.09523706233792835,,-0.022629104804505574,-0.019288796206352883
GHRL,-0.025647878582193875,0.014819618381237791,0.003462535503010644,-0.005325403226943102,-0.015995496457991566,-0.0483298128882758,-0.043022623489625884,,,-0.016248130049514718,-0.031064686863200953,-0.017003274556674098
NPY,-0.023583913716374638,0.009728035935689208,-0.1157353024840569,0.03094584072000917,0.0030952208413754737,-0.04674188135577343,,0.0706023759093698,0.13119431962527153,-0.02427710792116926,0.0035003404547905063,0.0378008353211199
MMP2,0.06181686277405364,0.0018035881416972937,0.17101373861497846,-0.009891631228300609,0.0008541621009158456,0.010845457537690499,-0.003155481679237429,0.0038684636956441373,0.10546326901319077,-0.0018930719052561132,-0.02581939016292328,0.07658663746194806
PPY,,0.018002655741186507,,-0.011243783733039055,,,,0.02841679138319324,0.023574321926391584,0.0014415947233270658,0.00014971822104042608,-0.00521092496696757
ALKAL2,-0.024073732313027476,0.015392965372421706,0.07580829257652445,-0.005433008057733519,-0.024327680453557307,-0.043435693852626946,,0.06415780805815961,-0.02909844262856897,0.005131299708368281,-0.046590665265100376,-0.06574334329701685
CSF1,0.04375829944602801,-0.027927498634878083,0.1373699545238919,0.009840487587973115,0.009971403115938273,0.09087021206629688,-0.009877082536618249,0.019122244566448534,0.1168333144870548,-0.04593418841688211,0.07283834110697272,0.05233555067342351
SEMA4C,0.06491419061926079,0.02093001027921537,0.015493309125746127,-0.0216846660832064,0.019534632584121723,0.0464073523465862,-0.013966029633033067,0.050651208590826675,0.06113182621849375,-0.016012816730818502,0.01195071643038523,-0.0315181394894529
BMP8A,,,,,,,,,,,-0.019384125693363313,
ICAM2,-0.017429067296838716,0.010997573060518054,0.18412207675758768,-0.0033850128280958586,0.03077739326978523,0.0831245237379614,-0.042139462743484006,0.06791573935054976,0.0005611953236322355,0.027047870849908884,0.042125246328336766,-0.01874242634392427
SYTL3,-0.0439304535286776,0.02731508166447403,0.12355790903702692,-0.031723625312187934,0.03835208425923145,0.015784481386836566,0.008058570992590774,0.012405678133968479,0.08061031408690798,-0.038382384937741584,0.01570053400748442,-0.00650840151547566
IL1A,-0.01867989070402591,0.027799062726759156,0.11062208180292621,-0.02453589819682802,0.0461503787149925,-0.07245271153436736,-0.00474479802698354,0.07708313114422058,0.04083936052694485,-0.007668116203284681,0.030382579360403967,0.0013615647308856318
HLA-G,,-0.02412625400279919,,,,0.0736433786968873,-0.032976027549668566,0.011555564915612257,0.04032433907467489,0.025982324756114054,,
PGF,0.06442963651472039,0.016196839868214838,0.12477781068254944,-0.012557055084296297,0.06464929868545229,0.07835690211511787,-0.03772326867925714,0.058971923638050774,0.011370352875156522,0.03174032723172187,0.044096031989176714,-0.044839684765773304
LGALS8,-0.02161874115096004,0.022741751449055426,0.02939343001079611,-0.02441577221455444,0.010772377496849507,0.04822742042268672,-0.08672964588156178,0.024153212861455945,0.06705470350174286,-0.043973556891712166,0.014147317025169876,0.01443213275020728
DKK3,-0.09071506103965213,0.06544223222151516,-0.15635114846684423,0.02881661859863064,-0.017386200803148257,-0.032156584589634184,-0.06343027952911696,-0.013163653242971597,0.037550824678559976,-0.012919769586526915,0.03833721608957715,-0.027870797240702117
COL16A1,0.04782454760606868,0.03253274712960123,0.08957936468759478,0.021722420201260532,0.01382193779603707,0.015239225522409345,-0.03737754836381619,0.05442767994272471,0.009995630298781467,0.010624207682574006,0.014819253826903295,0.04951097156981126
TPH1,-0.012751747807090303,-0.02548029591227859,0.020531294123782233,0.01541343001159547,0.16269578382685457,-0.049495880886204074,-0.031604353571841666,0.0047435294684100736,0.01426769275780257,0.03914397808037505,0.0872923575530707,0.03664153659937389
TNC,-0.00048035476455894654,-0.034356378576870565,0.19489540567725805,-0.008211881057177626,0.02872523875546326,-0.0932773202793653,-0.10610471208278272,0.011051369425584084,0.08959206521782866,0.0020125123295839644,0.08553843069245647,0.03458991590461795
TNFSF9,-0.016075852155581136,-0.006366386815117654,-0.04649907661426857,-0.01883885076672436,-0.025589981215956178,,-0.03206724523826487,0.050761313332671976,0.011010214255489757,0.008685389990783556,0.01063963978592105,-0.02773168849753865
C4A,,,,-0.013328941641877248,0.16564147422952127,-0.04469761856519784,,0.07218435432953091,,-0.015179423230490385,0.03710843908433036,
CNTN2,-0.05417925061405974,0.01581083320034839,-0.023197166497134467,0.008418515432388968,-0.02287586104889957,0.024168775905394714,-0.002959122560135038,0.011034431321998953,0.006603248539324703,-0.06400717532450768,0.01466205788998528,-0.0790163920846656
F7,,0.028765782491997936,-0.02608532529595065,,,,,0.029104773536786595,,-0.01502100348910689,,-0.02384204213563754
LUM,0.049441401966154146,0.035533339406008786,0.14678088057818292,-0.026530655036635428,-0.010479669394462937,0.02532603591107352,0.042515149248173914,0.03263042555338294,0.04874080492775573,0.059855346190445496,0.04818648254294225,-0.019226575634375694
IZUMO1,-0.015360985996781843,,,,,,,,,,,
BTC,,-0.02255208776625908,,,,,-0.0658177421262132,-0.021079029558188928,0.05459346982901972,-0.014536114995416106,0.03225872664311583,0.07785304374992018
APOC1,-0.08945380185800028,-0.030890081236048916,0.2011520608397564,-0.026865087824591537,-0.007065187238739122,0.09190228284476569,0.059073850517353664,0.02350480001807929,0.036394315255822506,0.0321146143178643,-0.017431504979731432,0.019613476949395643
PKM,-0.08841300520461524,-0.07030582172657159,0.052216706301457604,0.010184836331795087,0.03835468150286227,0.045924932880922226,0.005843549712294287,0.027193037678291006,0.06295144507091409,0.03635060152621522,0.05582804855582006,0.05088871460808203
TNF,,0.04481447066152357,0.030976276411868637,0.009276722154769051,0.05773124203824632,0.08373528304348522,0.12191677558797671,0.00013254946910566136,-0.012478131869495963,,-0.039299622396970865,-0.018556063695363747
GNAS,0.06077654306170717,-0.04352494283893993,-0.1270407826229261,0.05492307130661506,-0.0014675206906366162,-0.14583670483569805,-0.009867210135828787,-0.1099396704335637,-0.03248929332181636,0.025050982339271555,0.007597056632099904,0.07185643977643894
BMP8B,-0.037235552994697295,-0.0049466138744497625,0.06421349298855793,-0.034618811342910394,0.02662164881281921,-0.018700172074249705,0.02563104739563943,0.059210500933354435,0.02038159364710747,0.0015682887354712008,0.07351185459260015,-0.03259046026383016
LIPH,,0.03216179465851119,,-0.010746770649453048,,-0.038062011093626995,,-0.0004100304207523657,0.024036090296248973,-0.023854017919560055,-0.023069183853593474,0.07763866899781212
CCL28,,0.024351567015684306,,0.0004780211208730063,-0.011961404882821245,-0.03461643176282054,,,,,-0.015051815515564688,-0.008874304373940553
PTPN11,0.025298353959216573,0.031091615971758337,0.08041657894379907,0.03960530241872656,-0.002689684426709487,-0.019996743602699027,0.03425332583908161,-0.033230797542543995,-0.04645604468984533,-0.0023704004620833104,-0.013944161096878906,0.026315896176391566
ADAM12,0.025895184685644102,0.04387020090846539,0.14680119059022886,0.021338999769661603,0.02845060033650641,0.0039132951828567235,-0.07070102090450231,0.017001027873882323,0.06886194839510373,0.00010898314988190346,0.014028823919970625,0.038390317092133135
EPO,,-0.01398410803210214,,-0.011243784223832437,-0.015082914798682253,,-0.04507116692980224,-0.022558194967748406,0.04660052164578823,-0.014371075791923748,0.08563367730125868,
EDN3,0.017715492234364836,-0.020226408749282405,-0.009794950933083227,-0.017427311005331958,-0.015238548032620017,,,0.07361323510733453,-0.012985639966299567,0.07129678038136468,-0.00037770688663665917,0.003441827893742466
CCL22,,,,-0.022639603034017502,,,,-0.025531018065016963,0.04479603647938352,-0.012609993395865455,0.07746111099959879,
CCL2,-0.06728173317472687,0.019353236287710827,0.02673118163006211,-0.029892338154340083,-0.05919827894056423,0.0037527980084984423,0.01213804302464631,0.003658083442753756,0.09037981162586688,0.015000507644021582,0.029186384476539633,-0.04859752055898561
DSCAM,0.07391500673153531,0.028594442469362748,0.0829798737130907,-0.0009955517217363245,0.05444899591617168,-0.09759400102931126,0.03872405632255687,0.06128781642245931,0.017687620299242715,-0.07253153490512566,-0.03335700662164975,0.1128222720033881
GPHA2,,-0.028399077523399267,,,,,,,,,,
ANG,0.016905144592381054,-0.0060474126193611755,0.1336398214062312,-0.01659047701956848,0.07877222728591596,0.02613683109754951,-0.007573698052089697,0.10092774279866468,0.060383669140015285,-0.007073877062615897,-0.001787862961488779,-0.021659270612746744
FBLN2,0.1341257753783868,0.023746606504849187,-0.007605451202841532,0.05657978248193885,-0.010932504833475536,0.09706868544124804,,0.07886033433001885,0.04770133832862348,-0.021254843282606923,-0.0024609937160602864,-0.015052155576773744
VTN,,0.08996425391828132,0.03709056217732124,-0.018472274779400777,-0.012532994108537632,-0.0006614186970309945,0.03790934948584368,0.10901834487158224,-0.022564500040939538,0.060004764292466026,-0.02610369306765672,-0.030079697420526588
VEGFA,-0.02960890659678792,-0.07546713907774977,0.0870934626018578,0.0132530520228851,0.047853440838889746,-0.038137285072393626,-0.031024357548320985,-0.040020584606342724,-0.026055200399984022,0.0034473013646215997,-0.020850936695880375,0.015036462008742655
F10,,,-0.03353432692588827,-0.012328566384354854,,,0.03283395621157791,,0.025171859226605982,-0.0248897767338666,-0.028259135238937475,-0.02442999902286546
SERPINA1,0.003558990421162993,0.029684125592296256,0.15437261371104805,-0.014118728895602808,0.04465054999341023,-0.06101505139232404,-0.03285088035887336,0.0024895968194822743,0.06684066936825822,0.07436006328242095,0.01849773435531988,0.005553011904738374
VWF,0.03295588270360111,0.06245412842858737,0.17665039159635962,-0.007770626037924143,0.029351004387674344,0.06333259481707984,-0.053658071914607246,0.02696734312937304,0.01747542136629987,0.013936864650212112,0.047940067263676014,-0.01912175584455678
GDNF,,0.0418215346122361,,,-0.015082913624073224,,-0.04330777691162071,-0.011044594465937937,0.056407332459467975,-0.020123867681658567,,
VASP,0.049150029817247726,0.031346286980065904,0.1342866499350207,0.014184724592818975,0.08002695866850316,0.007266372040909927,-0.05559722856045906,0.03257430914798756,0.06823537299871826,0.06891310111341571,0.07986804281558009,0.029047461025098042
ADAM15,0.005356050486212471,0.052722075712076,0.01642919012987077,0.012730552594936726,-0.007312450465233103,0.0020254040718332114,-0.023421191612615,-0.009151648352646658,-0.010611653028226477,-0.021378038476337822,0.03414740472249246,0.04025300403045718
WNT2,,-0.028201138811457627,-0.06695704498515243,,-0.014115370924358392,0.19716357611788632,,0.07810292270978966,-0.01990055500837247,-0.0172556893049283,0.016228329735136115,0.019931939641362285
CALCB,,,-0.02883522346979468,,,,,-0.006585187704036374,-0.027735948574520913,0.010856418965457804,,-0.0285867679117913
OLFM2,-0.06123147534572629,0.018508585628882787,-0.06162753221793642,0.05299101044866461,0.0071987063681396785,-0.053352788791172764,-0.05527488405675633,-0.033231856122006166,-0.030284147002901603,-0.025129758035746907,-0.006498107746354474,-0.015462826978096601
MFAP2,0.04682328375742741,-0.0010957882304282068,0.11844989858294509,-0.019355273278918443,-0.016078760752852625,0.008445549719631913,0.03543464571823503,0.04383606708595551,0.08164103431004155,-0.023832273541945614,0.05884384079042357,-0.038143564986213734
HLA-C,0.05185708705078249,0.003912166244126029,0.1854588312961265,-0.05999605203341596,0.051028031396132274,0.06534824179703161,-0.04309201366680425,0.08577197714781892,0.06897458373235497,0.05679594933065773,0.06462903084237015,-0.06586318138268818
THBS1,-0.034894059058906704,0.015534066834973314,0.034618059777708085,-0.020870555946440505,0.01595728134250018,0.0331840393862353,-0.10362409157780295,0.07861272242095373,0.034578696849845415,0.06594117452735124,0.0117014092840083,-0.034344236532276064
HSPA4,-0.06213488718093698,0.037080998144519726,-0.018273348308338613,0.0008073137972844118,0.03646917284703127,0.05731083133901858,-0.04364583851073711,-0.020146500959730546,0.036830775683215126,0.06305161128964787,-0.024878408654818267,-0.024390155733861375
LMAN1,0.03292124498428874,-0.001519187455120229,0.19779350061557469,0.040353285375366844,0.0003579042708509185,-0.10589406970675777,0.04594508463141784,-0.06302177247673708,-0.009362831902773585,0.027271356089422705,0.015351729062090166,0.00258413730467149
LYPD3,,0.02503528627855822,0.14189756523380975,-0.015742202305510194,,-0.01594927750485532,0.04298624414162043,-0.011273751243902447,0.009068516810716347,-0.022888568323661252,-0.007334457319031218,-0.027025561657071533
APOE,-0.018302997650134697,-0.023119740326724907,0.11131304727479804,0.036922172750393924,0.012128532874562323,0.07120515005033912,0.048500944014360704,-0.04150184408263487,-0.03304038287562603,0.054897351144490715,-0.01816216582983627,-0.006200310206132926
SOSTDC1,0.040883262730650106,0.05491102186627263,0.041773213317108614,0.03700252054680972,-0.022934895361180548,,,0.030753561681713375,0.0692171255680388,-0.038825001611018026,-0.026692909991522365,0.024101817419803447
ANXA1,-0.040464971980595496,-0.009281686884894362,0.16471467099391815,0.028368311971233334,0.05833588055998441,0.06466038217264584,-0.06984715691418818,0.017592248822376876,0.0032671418330162422,0.05653089020579752,0.022032638201373935,0.032706919742364664
WNT2B,0.015626005198639263,0.0023220383616409765,0.016679630155634607,0.03318426841195399,-0.024698200234745303,-0.022303616849235403,-0.053741105156126436,0.0319965066456948,0.000601193708998704,-0.041277738825900294,-0.024151705261674424,0.016158706098808574
AMH,,0.028692874362471,0.002547900336635616,-0.016207345758563363,0.0687924355478385,,-0.04406193990586083,-0.040370170902120625,0.05129763431393609,-0.047880788378493466,-0.038209728900424955,-0.019532623737946047
GDF10,,0.007086690530369902,-0.046463498896388754,0.0034041678161646767,-0.02901754035262542,-0.023037618133163854,-0.0286896684602722,0.003988540989039787,0.026452403412878956,0.06176186893928398,-0.021420705861351565,-0.029916865238890988
EFNB3,0.026219956528367665,0.03202007661728161,-0.06055382170463457,0.011569362857324447,0.010149525781063162,-0.06849013383123212,0.01633499725903506,0.024153751610889135,0.020379008788108745,-0.059477243741773836,0.0057999251205068944,-0.00944914613306562
LTB,0.020860242562411035,-0.008100950684703121,-0.03055896802819194,-0.004905044938310816,-0.015454143379072588,0.12500665715141013,-0.0771730410942331,0.007786350674525191,-0.0001960464414179372,-0.030672283087136938,0.0027871688865774335,-0.04559425671296805
ANGPT2,0.020248004214970482,0.03540977687075087,0.16853084825744935,-0.007340229932668596,-0.03785388984515559,0.016952095480741686,-0.06040225427526887,0.034226581932996596,0.02946832021364074,0.011658766806013935,0.048535021211294785,-0.015704831057509822
NRTN,,,,,,,,,,-0.012796411820130771,,
