,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916inf
THPO,,0.01198164694776144,0.01545236311516179,-0.025003517354992955,-0.013250334299203914,-0.024267090849413656,-0.015650648176837388,-0.04121325982052266,,-0.01509785904433095,0.12070622012046524,
CUBN,-0.027059570302921564,0.09145604353208368,-0.03236932866285118,0.0027720531705848228,-0.004675535368178457,-0.01866061651346647,-0.02922024162289233,-0.0347331521156219,0.03064248458440343,0.011043409294074142,0.015406450121252746,
TIMP3,-0.04042718784402374,0.011829059920425336,-0.036473923538895496,0.0002112534174271657,0.019279690461657308,0.06178938817493935,-0.015675564280710055,-0.007386605583232294,0.003562923963228436,-0.05904003003666781,-0.06201643393764452,0.015835269359367105
PIGF,0.05441009780492211,0.049948702790184055,-0.04261337816437464,0.005686750745582691,0.004238029059867449,-0.008443365869155612,0.022002443190141264,0.009397057803895208,0.07080322616543,-0.035235602080461184,0.05340258595815224,-0.12087452282296206
CRH,-0.014098758214612046,0.014137407198706741,0.04925902413637617,0.009826341183691504,0.025271688618162653,-0.020817692417614612,-0.021406055640743105,,0.007776992437019981,-0.01001197569557389,-0.024278621501066047,-0.05870134459864127
BDNF,-0.012612169342496824,0.012345098027456614,0.10424503602694354,0.05196740948723628,0.005618770314498496,-0.02408682766891229,-0.01762664951280154,,0.0013123303828638869,0.031687749403675,0.02672336538599291,0.2357737448665188
CCL5,-0.007523969913736349,0.05537318462678398,-0.038206479808568304,0.042505680017993076,0.059669596965578345,-0.0006138848950850217,-0.02123198632979146,0.013926929460779213,0.0019510690711667046,-0.018836034176564615,-0.01800873098273174,
GAD1,0.011346526484491835,-0.011857959735115718,0.132425869588362,-0.00959591900025509,0.01425887617149768,0.12539876216581358,-0.015378792381877282,-0.024993136102069997,0.03123464338906891,0.026702580927920258,0.1817277064254739,0.05967961749636683
COL14A1,-0.017593471098407445,-0.020529711479549392,-0.029857195168301057,-0.02645601447607862,-0.0006351046570911167,0.049363956623740005,-0.0019501891312330266,0.016604531218060214,-0.017039050913134176,0.010833329532045388,0.02641313984672601,
HLA-A,-0.01479839585478839,0.05856115423334248,-0.09563949803998732,-0.07139553228440278,-0.006595307057353007,-0.13125084343130028,0.03390351075578161,-0.04475180681693677,-0.027952348038342092,-0.03111305876450598,0.016130357244668853,-0.043070826364060524
CD5L,0.0071958918305205,,,,,-0.025325410746871807,,,,,,
FGF18,,-0.018399384831744244,,-0.013050569794720393,,,,,-0.025395750472208437,0.015150674960414381,-0.01619048856673667,
ADM,-0.014678089590832147,0.0989969848384876,-0.10068498191478965,0.014303832140617543,-0.012834820534866558,-0.03877015392200838,0.016766446283584226,-0.10087233113545592,-0.042780406532360905,-0.04786982095315787,0.034156136171586735,-0.00235658822897836
CCL15,,,,,0.0025931203342678777,,,,,,-0.014042009477010507,
GNAI2,0.0015046898119518005,0.05118665084744852,-0.09801050532698766,0.017989560709854184,-0.023088629846855665,-0.036035499852606664,-0.03612645000020255,0.04432303248290219,0.0021085773302593615,0.008094097081875177,-0.049369179523245904,-0.05398251017790013
HDC,,,-0.02098040054407583,,-0.016130577721446795,,,0.010750538695351744,,,0.07246141902092107,
COL11A1,0.024178604456642768,0.07955234669881309,-0.030600148341995162,0.019767833420448164,0.0326600203330867,0.18030821402124067,0.033588392851115194,,0.003239072976858954,0.03940272246742471,-0.010813636235493317,-0.02974539618659003
NUCB2,-0.012058003233346182,-0.012680640772365682,0.023590855683683597,-0.01335802329387072,0.00178664080517028,0.008906431605295816,-0.07223575927949177,-0.002123450311609275,-0.02673754371344018,0.006679791009797734,0.0397424857511689,0.08532084410540285
CXCL1,-0.015124595869637374,,-0.0012723405374786042,0.044505368333554854,-0.012057883317622824,-0.034551725143408714,-0.0212319899294946,0.08369042780695365,-0.031041535662346582,-0.022969793466801555,0.12721264504725913,-0.002022602248081214
VCAN,-0.027687968525081114,0.0865856347862069,-0.0870067010953249,-0.01703581270934444,-0.05590506181756303,-0.05343975824459682,-0.04199563869560816,0.013288683452947541,-0.03074860596258443,-0.00554409189298787,-0.0845131861738217,-0.08859952657406366
MMP7,,0.028162406014581812,-0.012285231357399616,-0.0120282071036812,0.025546589616246125,-0.014903641150796164,-0.010207259291242379,,-0.014973723695118808,-0.024032606248721614,-0.010646840656511756,
PTPN6,0.08299547129505172,0.0886239228957792,-0.015541003809631056,-0.00879588371763869,-0.028694211729809165,-0.06405997432111885,0.0016201387752126201,0.06464419762829408,0.03399358254000743,0.020985732223619366,0.01835773700780113,0.085337341297767
PTGS2,-0.01349790843516485,0.016947607304538113,0.07188384936581321,0.02722217653032421,-0.025715788500228657,0.03738824660095968,-0.0361255141864644,0.055846847505199665,-0.06602825357851974,-0.013516761806170846,0.03991397970234543,0.019513051860231088
XCL1,,,,-0.005317427878391756,,-0.019549336634628253,,,,,,
CD58,-0.0691477953756071,0.0014368035007711185,-0.0802832171863844,-0.054893707282013496,0.008747631358910662,0.031212304021437907,0.0562675615647668,-0.037933936839588414,-0.018917578697760645,0.07590048268205306,-0.01128781708047697,0.08678994167015967
TNFSF14,-0.015774454866907487,,-0.025598084987799717,-0.012956056547435459,0.03584045952095319,-0.0424509446146163,,,-0.02768663868840885,-0.01765811750971603,0.01769609317779594,-0.03887865284972109
CNTN4,-0.012348192948982805,0.009735646833372273,-0.006486562667672461,0.0046369657715576666,0.025009597171490667,0.022856444240623726,0.012269106331590018,,-0.017620022832554257,0.0037595996897251327,0.04483517448107599,0.09913513591119154
INSL3,,,,-0.01386978786540216,,,,,0.08559503030538892,-0.017658115803657552,-0.019226696062759563,
BTLA,,,,,0.0038129050161589315,,,,,,0.1350098266282558,
MFNG,-0.003923947402755127,0.08559020060725758,-0.08699753178300464,-0.033726465457621035,0.03010639304118679,-0.03181730550834766,0.0638766757813243,0.062036753138679616,-0.00245727444043521,0.0074189421899060115,0.05986077755833492,0.01663491903770799
ICAM1,0.027435680337315874,0.0923900271646199,-0.029657534171755276,0.04611465086349121,-0.014457351026161507,-0.02458836979152711,0.09306828494442299,0.05291380984764628,0.011781174727684194,-0.027423717394430266,0.03589411599445951,-0.04597585046026185
PROS1,0.038835873687159815,0.05993539761221438,-0.10499608365226343,-0.0040439392982424185,-0.03239847181887047,0.01570977562667344,0.05285378191676467,-0.00805788011151516,0.059055551469135395,0.02869900475301084,-0.0012643875721553666,0.06339925654830159
CLCF1,-0.0003435046300329406,-0.015153271785574877,-0.03955854176864363,0.0007767915832126508,-0.012987842297929202,-0.0342804896510659,-0.0312848226225595,0.013032056749818737,0.10023691577731238,0.0022587814139883138,0.0405679160678844,
PSAP,-0.039878510154083315,-0.058486259098271584,0.06720540377479123,-0.009038257713262427,0.042311280822678175,-0.08317906264475097,0.050416509559768515,0.012617586341669705,0.009980948851543705,0.05604149970712402,0.000661902917422115,-0.059449678544651816
EFEMP1,-0.007587011171814546,0.08950407058310295,-0.07754102482101713,-0.0002933218353033676,-0.03571127825167178,-0.11395885954042967,0.06951651296180884,-0.02973300033903845,0.05756360315264097,0.055968369114012644,-0.05254564028708945,-0.0160041014643634
C1QTNF1,-0.008178811425117866,0.034486527702738225,-0.07475798804491954,0.05238453801546742,-0.026136620319239825,0.05546281927236368,0.0649334920867413,-0.02018394647927783,-0.015013858195997175,0.01506800300893797,-0.035437471177815746,0.05520219220166593
ALB,-0.020808770522764728,-0.015592734480919055,-0.020606929931823944,-0.015142170521540247,-0.013376615211866259,-0.0533057085596843,0.049557265650515436,-0.05505944083521357,0.05028936210041796,-0.029559247778951376,0.05400065046565151,0.013200986045239275
CCL13,,,,,,,,,,-0.019807246161332677,,
EFNA3,-0.033411515864435935,0.014392260940088882,0.10087985684102195,0.0548940709209476,0.03736748884262911,0.013647384132584697,0.01787305019101518,0.017868040109231462,0.03112503552023876,0.06406723566891953,0.03252741781923023,0.1865296538174848
DRAXIN,0.013671418049150601,0.09492391656610785,-0.050026824774522055,0.021200496882558702,-0.010740765600047678,-0.020402800014310683,0.04976379570208897,-0.05815318556695704,-0.008327440228770387,0.012067626747688095,0.06527168767649436,0.20083135457917708
RAET1L,,,,,-0.012864484029582481,,,,0.008434015790441446,-0.021452964257443297,,
NPTX2,0.051053890982322506,-0.03397372363352388,0.10266195728095863,0.060835723379459895,0.0077419531754026605,-0.07419766787308998,0.07239108881926391,,-0.004214155857032848,0.0036446710776735177,0.0023241906204162833,0.06328521410597018
FGF11,0.059103528139076204,0.05548693778393739,-0.09673899130831473,0.03364910116631822,-0.012346590163745525,0.0410680867193417,3.400335764051463e-05,0.05167690965208767,-0.014073296939412758,0.0005696489881083922,0.040217416641073485,-0.028605697404445077
CD59,0.003727927044109409,-0.05135522760325558,0.027513686027578164,-2.717577446867378e-07,0.006598411750469975,-0.07325990498855854,-0.0017488879518017622,0.05224841007563133,0.08445572090528566,0.015373746529796978,-0.04578878544584234,0.007912697357835253
COL9A2,0.09303996450614965,0.06627214830188112,-0.0285799634692304,-0.015332867378038084,0.055046842612079025,-0.05725404990611754,0.033454877443616034,0.08299813524367981,0.06940615384882165,0.06571293816502921,0.0265035092261433,0.06519031442694606
DLL3,0.009207918940945527,0.0680989620627566,-0.003091874562789481,-0.005092494006171643,0.05264992560220703,0.06616785695040808,0.010913477986943114,0.0005085060526095273,0.0165982360308685,0.04790181881584156,0.001891218897203742,0.10569363657304305
FGF5,,,0.16989898634371028,,,-0.014333613226788283,,,,,-0.04082156389807054,
LIN7C,0.04633513876612477,0.004943030642191895,-0.018143160436761185,-0.014465696607229083,-0.0323359385115374,0.03116574825905173,0.06913227562915786,0.12777904945270427,0.021587891317094095,0.013249677664653075,0.020985793427648437,0.040460889430249135
GDF7,-0.01325048971718101,0.028262461894532243,0.0650242427168791,0.05414556157936693,0.012310684083766652,-0.006113442812811158,,,-0.013946450477346965,-0.014355017453298655,0.04952235212900359,
PSPN,0.07758668784663318,-0.025915945496072467,-0.024389530394565626,0.047168841855767224,-0.05256161963442771,0.0541121268651934,0.039325707758318694,-0.03714351839706925,-0.01627872725093589,-0.01446155652643933,-0.005933626911952974,0.05383960799893436
ANGPT1,0.030748573930545062,-0.02683929197618866,0.00018369926339332186,-0.024492900007521665,0.020875128489292894,-0.04682044205670326,-0.02480342651553281,-0.04298929636795479,0.03040607701214961,0.0197947460995497,0.0163634958672749,-0.009067203778685636
PNOC,-0.027729145367100718,-0.01317955964469634,0.12879349682382785,0.00887696924209077,0.038445755761471544,0.13887716176146758,-0.03096739086315073,,-0.014830716783762025,0.06868466945787154,-0.01984373522605736,0.20702568642191202
L1CAM,-0.0010943528007437615,0.03789810455617832,0.09676145219060384,-0.029206997278231457,-0.008588454888148805,0.10867330221485748,0.015978471135096158,-0.01307424509657752,0.026270807151082754,0.08153756481491552,0.02786159445442964,0.09945710944327778
APOA1,0.03508994925212779,0.0977926667865859,0.02552076730200763,0.04477822930994702,-0.019060556616201874,-0.03820058256925086,0.024198581709490376,-6.344676069309429e-08,0.06596638137851317,0.03820503077678499,0.08830878630161292,-0.03247777816317772
PSEN1,-0.03675330665849545,0.020235183931403982,-0.04785712589511448,0.005810217938281542,0.005330204484795857,-0.023795031956391367,-0.025712341546971385,0.056738258921018504,-0.009039036407995402,-0.022950579307804822,-0.027665688978855164,-0.027440824512923897
CALM2,-0.040376922680040596,-0.02423882765078677,0.10886610505495628,0.06819389792556994,0.006690334395850699,0.10696190379021038,0.0023050012839762883,0.013106371308470345,0.09610481000874285,0.06253657583397768,-0.012960674812305862,0.01613646623498639
CLEC2B,-0.058351206910399495,0.01951505543698471,-0.042109409055611495,-0.001703126521698714,-0.01611880977605828,-0.054629163741305685,-0.032550359882243106,0.009487356712958432,-0.023035341486100622,0.028158169154158287,0.04509595162493374,-0.017877304905568724
NTNG1,-0.02363276508388919,0.09234447505273342,-0.05008645178329702,0.03508733685316238,-0.01861080439235146,0.07449265357228932,-0.01023682918659289,-0.03806921723173394,0.03563578012530545,0.008918662571015631,0.02018932576645723,0.01700327502102615
LRIG1,0.003994012686172031,0.03928315898609533,-0.07379691611237886,0.06160241402981772,0.017256255888013564,-0.023900430788313796,0.040276110867706896,0.05886380083315192,0.08113133372815304,0.018408556198745124,-0.02463040238349967,0.0009823052129429638
CPAMD8,,-0.03102209160811757,-0.014844313681009646,-0.015384797080306446,-0.02179895407303852,-0.03233476680413251,-0.02890653664936465,0.03476350935156557,0.08709538548477085,,0.0006005522926567665,0.10343090141647482
GHRL,-0.016806815196031343,-0.01657631929373306,-0.031568526604501976,-0.026975007132941035,-0.010740765600047678,0.11871192749359284,0.04714371744895891,-0.01585838895050156,,0.08103337034216934,-0.027655781036062654,
NPY,0.008099694180588998,-0.015060204037325541,0.07389152644092253,0.01652005217477242,-0.012643344729968874,-0.05841968111463433,0.0236509700294902,,0.03196631502284027,0.06269054223557709,0.010652640347311872,0.08493769047010852
MMP2,0.006158085153735827,0.07401594759314344,-0.050685682976296505,0.00030863249281366415,0.008641819402067385,-0.039934202256069994,-0.006011986255550076,0.15611485552274382,-0.026724678616095485,-0.020826672428633442,-0.014792745350443422,-0.009686618434421382
PPY,,,,0.08826021258870953,,,,,-0.034487591978440806,0.01700340124879284,0.03177825953492114,
ALKAL2,0.04953198857495613,0.022241629578395174,-0.016830982750462298,-0.005781758116856044,0.04610107060977915,-0.01764418312938871,0.007268206727158309,,0.08144641128701686,0.013744591654976249,0.017201964584504802,-0.0591312341008711
CSF1,0.02728541900576147,0.025407555992875856,-0.09263551188376382,-0.029268439438991604,0.020009617625761398,-0.014430353526004197,0.05778836453576401,-0.06051805676189159,0.046515794364353456,0.04905440638040864,0.01391200762826883,-0.0023382174250678573
SEMA4C,-0.012088597459969616,0.08522752386751209,-0.011451758177659498,0.049659755808232585,0.009785605820073097,-0.05154434274341923,0.02012705617175219,-0.03425851985247044,0.008437472222863583,0.05118011705120481,0.07219828250879451,0.030400990808993503
BMP8A,,,,,,,,,,,-0.017256994674110588,
ICAM2,-0.03535031060665779,0.07282773640990728,-0.00046096041935548545,0.02300152350898145,-0.0024858405782822455,0.05937143424386349,-0.0071707237256233335,0.001701909894611972,0.020726614548683762,0.023624426231949,-0.006648418055806078,0.1009289621151517
SYTL3,0.01001697571454489,0.15030351905493888,-0.05915894357928241,-0.02960977341940635,0.000318046853356378,0.048145239438391024,0.0667052106201274,-0.038018086831288406,-0.012160282406296095,0.053698875950494065,0.027598136147832103,
IL1A,-0.02122207408818916,-0.02227317323538859,0.019969003597507404,-0.03538103947885714,-0.010955431030352417,-0.018529021827889968,0.09342071928490779,0.0322506443015744,0.030974938325413294,-0.022896988276739416,0.06524448252458238,0.05021211025748482
HLA-G,,-0.012030063076149773,,,,,,-0.04300189049449377,0.012412914734620093,0.019240310993228912,,
PGF,-0.03371921255563899,0.10624797253814253,-0.06137272727567183,0.008358290854919828,0.009860108033908672,0.05392334599890021,0.05503142555586052,-0.026478059235322888,0.04892278172466682,0.029387782837279774,0.0031695714944375585,-0.00754914698476697
LGALS8,-0.03260245828893576,-0.010280047240047328,-0.003909540038889371,0.09875942340919319,-0.017711685482209805,0.03893583597313202,0.022855882601635687,0.0046229209001535185,-0.0107751841553736,-0.01185052792473142,0.009685293576010542,0.04868597854196375
DKK3,-0.047656898810290914,-0.0578554648071779,0.11539188563820953,0.06150677008383487,-0.03476270821643758,0.050532102311640105,-0.003934754530784481,-0.09290075126366128,0.07727951628181128,0.041294981281733596,-0.007905617716903459,0.09192956335434656
COL16A1,0.0024623787411897327,0.08046078540265797,-0.05200475853706096,0.06737387810389492,-0.05032584838288507,0.014669664623795244,-0.002634448533135356,0.0668853858849394,0.00022737287174351376,0.015005454715934612,-0.018964642687491245,0.10214717439422012
TPH1,,-0.01274752942851442,-0.017646143853186403,-0.026004512390025953,,,0.05234142347415227,0.05500057214932358,-0.0002467696559273182,-0.011953580234959444,-0.0513160493187516,0.007959163126550064
TNC,0.041779708517206915,0.04893413940546333,-0.12832970354339251,-0.051744946349921744,0.013372551076978422,-0.07182145556070978,0.010261610171465442,0.025066085826403114,0.03762707825711358,0.029710624336628196,-0.056474048861693,-0.007283195394324785
TNFSF9,0.0005778397165885286,0.02534629772441052,0.1447929153286966,-0.027201406997623984,0.1608455650807914,-0.0332063600426882,-0.011080067866556768,-0.04181680665201294,-0.03503645318905858,-0.02218490769382165,0.04862742084872741,0.07664890599940367
C4A,-0.01048099474308004,,,-0.013328941641877248,,-0.01724946347785635,0.04408159642238535,,,-0.0145064147434091,-0.023239180649462118,
CNTN2,0.012375908758679449,0.0010411124702922664,-0.04496364149627199,0.012055964434892987,0.001473246685968478,-0.075359406192713,0.004575823054463483,-0.04833211015889195,0.02436585555938311,-0.0033649750275639542,0.04397018027548602,-0.07496411400036809
F7,,-0.011071265684633968,0.14028387548813948,,,,,,,0.2172702744456812,,
LUM,-0.01545263400156794,0.023013303380832247,-0.06199914037139949,-0.026530655036635428,0.022039419964106997,-0.030724695248751648,-0.037856378237792955,0.0658757371231588,0.019442893214788887,-0.023987375101949725,-0.02968642360258825,
BTC,0.022959130593179326,,,,-0.055880319248718203,-0.02102237903540648,,0.005181046216488624,-0.023766147441896077,-0.013891628797715659,0.03940651234803487,
APOC1,-0.005184294044467699,-0.0020087811427335436,-0.12081852896685691,-0.0033156208262638868,-0.04026559980356728,-0.07687645873652381,-0.03735567865121228,0.07000530308982107,0.03390436071733909,-0.012130363137416347,0.032830736114454286,0.02422363157162349
PKM,0.011401644964919256,-0.04313869441799218,-0.08067735215821872,-0.02314974144110749,-0.052249597779418795,0.06575854022266767,0.009836322897471104,-0.008837033411611158,-0.0593510637165859,-0.034051460881247844,0.028213050729237375,0.11940869652232095
TNF,0.006054056645202492,-0.0005778608846255031,-0.021785859603229155,-0.03040902752234403,0.002829845994160646,-0.05392556969910768,-0.022144005681452618,0.1459462835928242,-0.016268854358592752,,0.07215124939294125,-0.08741735606781176
GNAS,-0.028858706275495628,-0.02930883886017489,0.1441081594294634,0.0657035851929051,0.01069873462067102,0.09863771925531022,0.04261677565376529,-0.05741420234503663,0.006598915368116631,0.036023272477159134,0.040372243223629145,0.1333982677203938
BMP8B,0.040896410608326654,0.05220558726940358,-0.009360807399436549,0.030268266774117016,-0.010426472517846043,-0.019995571785447287,-0.01855271688287205,0.0002030791205844267,-0.08647859470918916,0.015961288803359404,0.016920608937005283,0.052904389320498
LIPH,,,,0.041070025634069154,,,,,-0.018138372979605008,-0.022796404842496232,-0.009686919043130418,
CCL28,,0.023300338270386443,,0.01662125341751098,0.010544342146835204,0.07970297890076654,-0.014936870045333367,,,,-0.013400093679578598,
PTPN11,-0.008053780494625011,0.02494811935274593,-0.06109369172873919,0.001512542899283502,-0.03325400744967912,-0.05182067309143715,-0.03360394969115175,-0.01448938647517196,-0.04967768059468655,0.07015045109053758,0.00976330655107773,-0.04995380982300117
ADAM12,-0.012480839143955806,0.06674577220898073,-0.05486286551079872,0.027905568255672655,-0.011918416152370737,0.06927213305474922,0.015840674226243988,0.016236221728193966,-0.01876954651541466,0.05572379770809541,-0.016146568556189404,
EPO,,,,-0.011243784223832437,,,-0.018834872697630352,-0.0266921632606578,-0.018838083092660343,-0.013733906919984953,-0.014249885974294664,
EDN3,-0.021061897406383406,-0.015879462623652203,0.003974890678865448,-0.017427311005331958,0.03312299253503109,0.0981269729531767,-0.0190292205533243,,0.005036395756631584,-0.023379593674225277,0.006777227088587366,-0.0008836854724083293
CCL22,-0.013250489396315119,,,-0.022639603034017502,,,,,0.006380499342861408,0.018896088930754878,0.016173218304665078,
CCL2,-0.044357836744654794,0.061276008768133904,-0.01328401208480847,-0.042582086265362966,0.01627864746865594,-0.09747225733553416,0.0023495158088819106,0.05508530773222948,0.016028228946392477,0.011807201307808582,-0.07009605848480058,-0.02062696258362377
DSCAM,-0.04787871470650578,0.05695281104663563,0.01646079904414077,-0.03138922270603506,-0.028688356540299866,0.008668972305009685,0.048802160283371636,0.008605547664362606,0.030863450839625165,-0.0004422571577512718,0.007500896910075766,0.16249792918954606
ANG,0.0009326637433362426,0.016552552163958918,-0.025522541583194,-0.0048329413760357775,-0.0405226560090092,-0.018906160485424536,-0.008511524931968684,0.014364932216227526,-0.014161349937904239,0.006114703937388494,0.08327128903462416,
FBLN2,-0.024096406493869082,0.07023053417634173,-0.014219893682445953,-0.03934415485658076,0.005955287635249335,0.03770657651694059,-0.043070116717753015,,0.0349717894456653,-0.02453882681473136,0.017467640698613375,0.15147847172240622
VTN,,0.015797096441874835,-0.025022655323510203,-0.018472274779400777,-0.016444740594144698,,-0.01565064523039546,0.1292033913613203,-0.01324656026733742,-0.01778355579617051,-0.02323918547419452,
VEGFA,0.017391340971440666,0.05974705224820417,0.00506668610073116,-0.044572028888918785,0.07524233284189787,0.09665673444921433,0.014402394026092991,-0.035824144542839706,-0.040319983547355116,0.017811744934518786,-0.002235853462610017,0.050527185063162346
F10,-0.015124595563824879,0.14534460875973002,-0.007247417997657734,-0.012328566384354854,-0.03156522192679807,0.046838673700657474,,0.09234531372220066,0.013965056137546382,-0.007688722968468989,-0.02515809864358655,
SERPINA1,-0.059411810030626996,0.001099904013540664,-0.09329141573880965,0.0002549311507244326,0.014772934807069182,-0.0657195783983816,0.004478872514750323,0.0072080553734056646,-0.022876252097864442,-0.0610450622919922,-0.029119292385868006,0.0030158428144453683
VWF,-0.0002104795543751498,0.03331626513035879,-0.07169058197276867,-0.022773861290914882,0.04317033371212606,-0.008860021045164637,-0.016944614370919164,0.024566336571446783,0.04311578990548597,0.014184452025659693,-0.034096875867173936,0.005196265977017159
GDNF,,0.05339052128345534,,,,,-0.01883487123083088,-0.05647485214853287,-0.010411680637903667,0.0963299172378819,,-0.04394985283058747
VASP,-0.022153977263079824,0.05132235303493159,-0.018937855479948303,0.013187212349412364,0.04581138395597976,-0.03725787008188392,-0.003261162047553999,0.036680306115202975,-0.00626466205322306,-0.01659836237939232,0.028827834726572053,0.13682075467125576
ADAM15,-0.019909178414967903,0.04045548459623385,-0.07461900291272597,-0.04800267015520349,-0.03319181787045157,-0.06250131203760165,-0.016946419754344633,0.10672350058552912,-0.034284562019639093,-0.04016451123022792,0.029157166460114306,-0.07322957645246286
WNT2,,0.013817039663304775,0.04425864936562223,,-0.013991936677181353,0.020059986013925835,0.0016952690918577164,,-0.01934765495871821,-0.016490625627849486,0.04085677211325796,
CALCB,-0.01917001433994395,-0.012920980554539736,0.007593750542615339,,,-0.016246090935549094,,,0.04956743291172757,-0.0214529600249425,,
OLFM2,-0.003340207618748122,0.03398975680331738,0.012112651523792716,0.0649949204311654,-0.02529599990901827,0.044825831035733676,0.051793044163418275,-0.02823609031988848,-0.005169988335401031,0.03317130286467359,-0.03787611048136642,-0.01330657621347334
MFAP2,-0.028776450446556346,0.13638724995832374,-0.0635955192772343,-0.0006381356787258729,-0.02964896719903698,-0.018886369597876443,-0.01236806724686766,0.015457275848242554,0.00722193285974524,0.0032289852802259177,0.022429983864216217,
HLA-C,-0.0140967590162518,-0.0010969069644204963,-0.10284539612790286,-0.07658234124742783,-0.014783539504608784,-0.08302829043391279,0.03293905560666861,0.03502044872914187,0.017021638470037122,0.01866522073866905,0.03455712468226581,-0.029821608642181845
THBS1,0.02456507603463482,0.01834101535686867,-0.032850357017177395,-0.03931756525017637,-0.024832138327498983,-0.07014144442973924,-0.03391586942414502,-0.00458756048070946,0.028107721090595738,-0.03119013161264929,-0.07283880721429907,-0.09116639973947586
HSPA4,0.03190226313915696,0.0033207991117030905,0.034838740964280954,0.01590939647436281,-0.008648818970378811,-0.004299732987335139,0.05261919382551746,-0.007545403314685295,-0.018469806352956086,0.0276803288005133,0.014409064781547201,0.026337075667876866
LMAN1,-0.03596584146182877,0.013550338943299461,-0.07216040943533195,-0.028595160998805474,-0.0037042260226646724,0.00650200625573656,0.029758911722311907,-0.0007399068452275628,-0.008675932891540606,-0.0019557955616930716,0.029979158722740148,-0.03414407044242448
LYPD3,-0.012214193669626226,-0.016021060727264252,-0.025455294056646087,0.054021294384049574,-0.016340631759613495,-0.0195493285228645,,0.11817245813770644,0.07789795778309487,0.02822431526804989,-0.014501355674455972,
APOE,-0.0378946718808675,-0.013342572009162513,-0.05967079276823053,0.06565415235213573,-0.01964779366413923,-0.10458212457187441,-0.03879262904429887,-0.012524401475630607,-0.00876029431063604,0.02158085968806163,-0.02593716279862315,-0.058061288871844564
SOSTDC1,,-0.03851768164187256,-0.016312842183439962,0.013901179791182949,-0.02521775678017474,-0.040296161692205845,0.08123567895115268,,0.04945938983371889,0.046939720334421196,0.029033325832872357,0.07015439786242002
ANXA1,-0.068076581242861,0.027846926472924787,-0.11445359334324505,0.013362166628820293,0.004643862328635018,-0.11017358112639593,0.021830324239159874,0.009648334602558407,-0.0018542752845916726,-0.04145771479131344,0.022986201983518556,0.10061841327217436
WNT2B,-0.017204147356420757,0.05609802812588902,-0.052535278522358134,-0.0401792104580852,-0.02321659096038505,0.11712278515271697,-0.0086169570922426,0.06823214902458534,-0.043634499717580925,-0.029138913534171505,0.0007776029180145331,0.06715525363523224
AMH,0.0038817099347463217,-0.023204541409809293,-0.008189651977530596,-0.016207345758563363,0.0269434514080751,,-0.028862389094508143,-0.059561196256897125,0.059176106459565725,-0.013142854918476036,0.06848346689805193,
GDF10,0.12751859145611455,0.00038815785898636124,0.05044986305214266,0.0773016291818537,-0.02862345520750601,0.0856366387725537,0.0836866942674841,0.014512160772407058,-0.02901245129836086,0.02641256032397379,-0.03765059393561311,0.07959885898941374
EFNB3,0.010251429205347301,-0.03078004050622827,0.04233720103069363,0.010527352857098599,0.08316420794102006,0.1062971067609833,0.020734277688675806,0.030491860175772427,0.019032202153539523,0.0489173428344208,0.0733186109971192,0.09169914634736477
LTB,0.013390638329032251,-0.013261442039480584,0.07504299525552598,-0.019563315808732884,-0.027835760305469484,-0.035489024491114775,-0.0031635581889553205,0.037733217034320324,-0.03282935469184541,-0.004476589997333495,0.06214031672104383,0.11192112381108965
ANGPT2,-0.000439044631552345,0.09384708708251518,-0.10791475197977869,-0.0019107213266817925,0.04163694872536747,-0.015621514726519303,-0.06811807966653471,-0.032881705586912884,0.04433383582516591,0.0035105336446988613,-0.026505438321755944,-0.008844034992669895
NRTN,,,,,,,,,,0.048763371401403154,,-0.046054711749987126
ADAM17,0.02527152424541774,0.03533367504539195,-0.0023406936148376587,-0.038020876093915947,0.0004672339561844914,0.039183782798379,0.07600404340623163,-0.036076067868134006,-0.015294259704986293,-0.034325753889536514,0.015538266088508562,0.0796241695234481
LRPAP1,0.019414505994398354,0.025740557282338986,-0.03924175328254334,-0.023812904807202873,0.04673981095876208,0.0454448271828746,0.030781312273103507,-0.011839787502891162,0.013526078997756449,0.040839021782928975,0.003188828135838651,0.08556380936412893
NID1,-0.005888124756374465,0.07420139584800123,-0.08992476748150512,0.0196770311640802,0.013924643628641525,0.03886796700531048,-0.012151975628325633,-0.02179287387712421,-0.028066324675184197,-0.03173996269844023,-0.041430050559087134,0.0374451703114897
MST1,0.011657573555304446,0.0948466809369958,-0.036653943568236785,-0.005230527637241027,-0.005974198386176605,0.17820518598121443,0.032487723876225276,0.02213459939275262,-0.023557755830766608,0.029824110057369173,0.037663873508402015,-0.002721558705437367
IL13,,,0.007083780523313505,,,,-0.02208972826347758,,,,,
DCN,0.048820264734866586,-0.04923156169510236,-0.02900905833612089,0.011738669168373328,-0.002142874890565139,-0.0427281646684048,0.011157656702769235,0.028265395246478902,-0.018561758523734692,0.008288444400763106,-0.03136817423087239,0.019230577447600403
IGFL2,,,,-0.013328943052241422,,,,,-0.018665403937851953,,-0.037650582719602824,0.08259918537359713
