,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGF1,0.03567135100042634,0.000253010332432349,-0.03422236291005405,-0.051333317714626764,0.02337524643795164,-0.02081024000942697,0.01824720733334117,0.023623349087367695,-0.01775259509948901,-0.03665641235310245,0.017357009513036474,0.020416341697746514,0.0006902107493459494,0.08252619960139614,0.08106806381355593,0.05741659758573076,0.04741316649855217,0.13769827322280287,0.10511215510524824,0.08637175063328824
TNFSF10,-0.017643278089981215,0.027667873514398096,0.024021014912284883,0.019703600451075255,0.05861871732824146,0.0946220515562446,0.06709596527431153,-0.022978351793613027,-0.038898434582151455,-0.0401772344892173,0.02399405582734115,0.08173087307033602,0.009910033718278042,-0.14375958920557458,0.0381129826406142,0.03498732962009059,0.04228209416472431,0.16085015600329944,-0.012340653716687525,-0.017426546389870425
GDF5,0.037896409751145915,-0.032193080561258636,,,-0.02448134255683075,0.03068497155359176,0.07156317429959419,,0.01828869718506571,0.022719341024198016,-0.05471359665069761,0.028582551564854373,,,0.082194931882949,-0.020210062951931024,-0.03505845446098004,-0.006313427311030352,0.06592942238087213,
CHAD,,,,,0.04678434730786631,0.017542922303288584,,,0.060293165180570686,,,,,,0.028492781539921602,0.0033265006886523353,-0.027845903655742514,,,0.006175932482742919
RGMA,-0.01568087263053139,-0.02731252396126004,-0.009694101529332894,-0.023617263197674303,0.052173902386906355,-0.034686924724757866,0.1567492458813985,-0.02618088563800626,-0.05036445709390418,0.018537707462014493,0.04342143143992377,-0.06405254020539872,-0.027471468524897243,-0.15602066955359703,0.07742090033520642,0.04426367805737079,-0.01017706698148978,-0.12592452152275632,-0.0010416955755610869,0.015500257179431777
CLEC3A,,,,,,,,,-0.035976176713415346,,,,,,,,,,,
WNT16,-0.0347658930092165,-0.0321182868959516,0.00931883419848117,-0.028909378697584795,-0.016090378618306714,-0.01956065248072303,-0.007658106898422789,-0.01033920893563282,-0.005743426130228908,0.02954970007832911,0.06836938274368802,,,,,,0.008116748323047856,0.07351057465150568,0.08384545191864626,
CX3CL1,0.002847350803844669,0.03858113570186933,-0.007099368633974065,-0.005127202254851787,0.012366954838581854,-0.03180387116778896,-0.055553612558666525,-0.004547091418062232,0.06198566049977244,0.135125743741034,0.04050333776752878,0.10306407310140535,0.04723882274089241,-0.05712992962875154,0.11069050343983339,0.0624745569608617,0.03220362136239411,0.10176263572578659,0.040457427973375204,-0.06923792498548005
FGF1,0.030112814574342044,0.0793617455523616,0.006952211760773706,-0.004657253321401363,0.08175954633500192,-0.04094079011204873,-0.03314415719414444,0.012045596821813545,-0.00035610467417826854,-0.11487209823124205,0.009415598798710645,0.01098530207581727,0.052172990540499856,-0.17239398783915644,0.03665292787281723,0.03264208629182275,-0.02839487254553416,0.04138569510281665,-0.05192788709325506,-0.03475543950737207
ALOX5AP,-0.051767998544038026,0.08244359468944741,0.04159882522126082,-0.05612223440589047,-0.05855305181407346,-0.03353089445058872,0.08723444038716364,-0.042780481123796676,-0.0019879985374337142,-0.1840937246036961,0.07683938518821594,0.010599669439459345,0.04164898850139205,-0.0284408685208811,0.04914012869087742,-0.07026174774213084,-0.015608879290367896,-0.07245099153721936,0.0345732356275777,0.05637008928235164
IL1RN,-0.06057374160962374,-0.0661203847070748,0.009628299931116404,-0.03720485200303193,-0.046691717520709525,-0.011391054732864708,0.00166903061407507,-0.045846296656726696,,-0.03864983676213072,0.002815385164324736,-0.016425998624078605,,0.07831374192586664,0.08036818907076045,0.0036754857772063713,-0.043313134592315686,-0.031372254258288546,0.03269404888844281,
PCSK9,,,,,,,,,,,-0.027154632458585484,,,,-0.0005488769028734248,0.0961096798014586,0.04390831849661481,,,
FGF23,,,,,,,,,,,,,,,,,,,,-0.04052479377397334
NPW,0.08226370022684916,,,0.03677879915762382,-0.029236854966487445,-0.013443943557754603,,-0.00032869493847183164,,,0.027142514513544134,0.0005896359371056567,0.04407593024366813,0.06034441818430256,0.04716652623928227,0.01609522842485471,0.019359842541155907,0.0052816273191511835,0.01046624441367476,0.20379449139488948
CXCL9,-0.013752826948987879,0.05155739104228717,0.02296416227645626,0.005910057353791556,0.03125590210124049,,0.05091442933400481,0.018852649354208016,0.0992497952514629,-0.029565924270528777,0.047871085338269094,,-0.04771063997452271,,,,,0.10171262428744389,0.004127922081265638,
ANGPTL4,-0.07941918865826773,-0.0025314568914090274,0.006761946190641449,0.01991542569639254,-0.09354901768963568,0.0031756662096918955,0.01844201648276978,0.009129479125357524,0.004917826430202572,0.09933386875809617,-0.09968524784226022,-0.012357939520401654,0.012493489327485894,0.06091171226983251,-0.005512588808151924,-0.06367292597874237,-0.03707237020071938,0.06677900920887106,0.03207857654836921,-0.020812032081666276
CCL11,,,,,,,,,,,0.027248284143478622,,,,,,,,,
UCN2,,,,-0.014526805037506255,,,0.040025259778418164,-0.015918482624930064,,,0.07508133981575917,,,-0.0544757998068415,0.032683046452441446,0.030201117860106947,-0.026394422184955774,,,
OBP2A,,,,,,,,,,,0.009780726345958793,,0.1041428335614645,-0.0935506296606259,,,,0.11347253880058185,,
COL4A3,-0.033531701943477044,-0.033944106165865816,-0.007998003283792578,0.018086346491095424,-0.008722784847068886,,,-0.03435007465682039,-0.000140301402032637,,,-0.020715185564745258,,,,-0.026653627733863268,0.023458407284728422,-0.013926193875593318,0.051781910377702536,
NRG3,0.12377830106349821,0.01744120560597035,-0.00897800230906483,0.037332779271202064,0.04956931330464358,0.010817053307664002,-0.08314200690494705,0.009048502104189126,0.04433320771427795,0.10731767538094535,,0.04007052242219697,-0.010574804015332086,,-0.015111820302005308,0.06489251463370978,0.0605650866321566,0.06764067683299196,0.052842045593386545,-0.040065706526400055
IL23A,0.027514827417652578,-0.03440121682394708,0.017106887138802627,-0.022854936735436197,-0.04449493290569266,,-0.02538037768184512,,,,,-0.011941195613039184,-0.04219006414027416,-0.05916338485497181,0.04707229278276697,0.0035494944373170613,,0.05846517487002097,-0.0255823214624152,
COLQ,-0.029784727387191567,-0.05466697393914117,0.029115555925421345,-0.03109424655782503,0.004737244800093501,0.10525535738159104,0.06233364164110086,-0.009931763091203312,-0.018526837856917423,0.10598103143057447,0.07707103074716094,-0.009675801763950128,0.03296718724765048,-0.09474817171606648,-0.007592993015430777,0.08782277503714796,0.04724519293387402,0.05410137443382215,-0.04527744931230871,-0.04375807975674216
SCGB1A1,,,-0.021772642497832253,,,,,,,,,,,,,0.025218150654535424,0.045038259218857714,,,
TNFSF12,0.04731083826460543,0.0034274711630375484,0.041120073779580685,-0.015290285721386921,-0.01774280228460939,0.05589276070840315,0.10483696034858145,0.011822361940595928,0.026149532816725773,0.006652806624352214,-0.0010673426721409876,0.08510522213960042,0.06687363222657866,0.08821292789612965,0.03424054969269033,0.07018406605589624,-0.009970902133217215,0.09125148188460604,-0.007300675700528797,0.0178337267293209
DKK2,0.002333755956686367,0.08583242750030495,-0.025549899601879013,-0.01474096841848123,0.04307734611738214,-0.05049869921021081,-0.06309122148068701,-0.016869889955348074,-0.021552526820640447,0.049966760007802265,0.02159781358495405,,,,0.017854976361567087,,0.030007980156417056,0.073503947385006,-0.01813083361388041,
FYN,-0.06916086589300957,-0.0557242264243549,-0.03544702776634713,0.027792581920668778,-0.010666728540256356,0.005262666418682425,0.07163381110115954,-0.01642971757200389,-0.0008581739032329836,0.07623532880702066,0.08129037514265554,-0.00856221078984414,-0.0002498784314068718,-0.0729846976695444,-0.0038770064482655,0.11661092723691825,0.00048127248211962545,0.04257055965936573,0.024357222046659566,0.02617424951293926
ACE,-0.04498408693937401,0.07743280708724062,0.07756591522318233,0.04414395978528715,-0.0004558636873068977,0.06156859886159213,0.1095604464117648,-0.013346762940327614,0.01861358583625554,-0.0034998837055326567,0.05605887156779334,0.060293690814681326,0.18071135209688777,-0.12669196855823128,0.032537957387111974,0.07356189034992838,0.07669010029562046,0.1684784057511191,0.017266808856391064,-0.040524872700183234
IL18,-0.014459724442433312,0.0610352341036627,0.022946039151127664,-0.009972831896391527,-0.020524949277316757,0.01912756294344182,0.12768880647906086,0.003997800544287421,0.005999925229181764,-0.026679588641863615,0.08255616117943257,-0.011283655447882004,0.022531842682721247,-0.1207145971218316,0.040537338079227665,0.06869812835376646,0.012736572083095487,0.11252359990682403,0.07517638415290114,0.03610528260188224
PPBP,,,,,-0.016836736373997904,,,,,,-0.021061588021019456,,,,0.013870060416915887,-0.039872386417869575,,,0.02984254466612429,
CCL27,0.0070443478424466206,-0.022816523835133076,,-0.016714023709715444,0.012984155086490454,,0.020571658744388478,0.06074425331161351,-0.008656184915505145,-0.036197442109373104,,0.044639658544857956,0.0268429378984314,-0.0032247503230944333,0.027989863246703335,0.06529178059884999,0.05350258281622152,0.0014376874339132274,0.06070271177026429,
SERPING1,-0.03115033584546294,0.13695666654898953,-0.03492382272659396,-0.05382225731683411,-0.030831229286793434,-0.009728227522921441,0.11552932381721832,0.019978525299207597,-0.004502120674344297,-0.11126271420276944,0.09186161220669739,0.058615092704495796,0.04247611184092656,-0.08629812035797414,0.01431756641953893,0.04346750395600507,-0.01496018848401757,0.08764327592468131,0.013271089490802664,-0.04995049544959265
AZGP1,-0.024646971999673743,0.029115903503047172,-0.013309518561049517,0.046957212981556085,0.02971847289527969,0.009115372456309808,0.05820863230069573,0.0013660343230635426,0.011586878640489816,-0.027320904760445963,,-0.07656824159005383,0.07030572371821671,0.021511926467440868,0.05001607245693072,0.015423146232489473,-0.0431314375346588,0.08995975695236721,-0.010955603419820149,-0.08085048593443794
INHA,0.017722717422084724,0.021935280733771375,-0.02317241313542759,0.06494764548608431,-0.010974695405853548,-0.013687449134762959,0.08195710987288446,0.01789477700956363,-0.03420683690811961,-0.03936401474941615,0.07106992858867929,0.004116628840951956,,-0.042286912027398316,0.019152979883395396,0.1046535945576516,0.0012724548444108502,-0.011149506545205346,0.08757792260755608,-0.02757286084853666
SEMA3G,-0.030756244520116032,0.08656990806624569,0.06444443673006955,-0.0061429003190579794,-0.004123211093224862,0.054780377497009355,0.01301490142043095,0.01144095873675259,0.012920123780938838,0.01168755935891844,-0.009418978678870012,0.006713654597246343,-0.0011675808470651523,-0.0533548231293253,,,0.044284149735071006,0.08164441904307976,0.07393505955535826,
OXT,,,,,,,,,,,,,,,,,-0.006064142649491015,,,
COL6A1,-0.07591586216138943,0.12940587464027203,0.0036744920030742437,0.06679706361652034,-0.014549565324862282,0.043838914675556,0.1588491335029874,-0.05668883901674798,-0.037616709664620815,-0.012308699260555205,-0.12721370709860733,-0.07510570333792678,0.1789709944394368,0.09058513882478983,0.08641632222634821,-0.028534653632466236,0.018157559057679098,0.16593968797809802,0.10209314285952299,0.016473579784372635
FGF17,-0.02226527992785367,-0.031136151366191366,0.03315673753511606,-0.027266585912424104,-0.030252079427647943,0.10049141201482543,-0.05217473297754136,-0.038577310400968276,0.05834914324771344,0.018433337657338164,0.006681434374959209,-0.021747771707418973,,,0.06747631111486775,0.15810389292836236,0.04057613332571122,-0.000643623257382438,0.06346964643451647,0.011460045266635945
TNFSF8,-0.01683432080541432,,0.00901331955628681,-0.018531067040488035,-0.016836732009813445,,-0.03343110497396774,-0.009300442719760826,,,,,-0.023370140219759344,-0.041974519222085276,-0.01719167684047742,0.009566907633241185,0.007322719832112843,0.12783941187193423,-0.009488822873340588,
FGF20,,0.01761162266520783,-0.037094618223232546,0.035917117403206196,-0.012022586526881818,-0.03501047651116089,-0.002598753781218939,-0.018868380671600474,-0.01134948699020692,-0.020142634733291795,,-0.019999586052455193,-0.016398477486054414,,0.10308634130720634,0.03175705566927385,0.05019643838162899,0.06289137478962405,0.04640260242206104,
ICAM3,-0.06490253840895141,0.02827116105622977,-0.008233529844300346,-0.004036237558042596,0.03619921329124753,-0.02558932338448445,0.08370072161974236,0.050425662446320345,-0.041846610229943196,-0.04485319317715143,-0.02574018673005777,-0.04133554508542588,0.08417822496544221,0.04884218894318623,0.0581271504034849,0.051402912549783755,0.02701846193576525,0.16949504550803063,0.0168966970968331,0.13879146603255682
LAMA4,-0.0681792806539973,0.07360171777645476,0.07074548788721037,0.02283658367841974,0.04036161723528372,0.004516997395431473,0.19044563465272515,-0.012234039426679982,0.02256659348597717,0.028899323581324462,-0.014288567963467657,0.03864381948974504,0.20930169272594792,-0.09206722324468015,-0.019439398713653976,-0.021043884356242243,0.030794642616103277,0.12610900382478943,0.05730734519171083,0.11027192418895894
INHBE,-0.026478316780563147,,,,,,,,,,-0.018444885110093748,,,,,,,,,
DLL4,-0.03697248331566031,0.1344112066728781,0.033460822753651163,-0.047999132762574635,0.06702615827302473,0.0751625500336763,0.12466243008524587,0.030331866708048032,0.028542936467969293,0.03876370439341023,0.06828675589795746,0.009079569819401641,0.173781491601366,-0.01953618589440912,0.07461418924865144,0.015503904646156594,0.105365693584205,0.18110697064945386,0.025374402718011974,-0.04375797060897637
SEMA3A,-0.042930569131154124,0.06081980103809437,0.018256083748189402,0.01494429121080202,0.013938132326722388,0.014164101207346978,0.06412155999215312,-0.025554655467636554,-0.012887564730941097,0.08969331529216734,0.030562755826771097,0.04129261529717309,0.012869352707134511,0.0024370778293440953,0.08327362303095122,0.07577580180728875,0.005289326565762383,-0.03994515758934572,0.08475359610685512,-0.05227323093701608
RLN2,,,-0.02269731132756701,-0.01870141833165351,0.06012993915453919,0.004430654034985838,-0.04293399846394548,-0.022144559551353454,-0.018736984005789485,0.06124940073204199,,0.005739322098962883,,-0.049136365723413164,-0.027275011643340268,,0.029636549656406427,0.023703873355331168,-0.01530142479401415,
C5,-0.06076227676763825,-0.026090074126861644,-0.03953575568556975,0.021832670177437126,0.008552202016458628,-0.03416768157218475,0.10645505914648579,-0.00899590049412143,0.016638853297315768,-0.0026718709325066724,0.013106581076199884,-0.0003638584257301541,0.05183147681210114,-0.04010102643384791,0.051291775857903475,0.03271862984742817,0.08002810252180587,0.07489502162642586,0.06349433348292567,0.027138857202992975
COMP,,,,,,,,,,,0.0878077608788804,,,,,,,0.028111816590024166,,
EDN2,0.05634829648560823,-0.02577905549440023,,,-0.022143117296499936,,0.049750981526545605,-0.026890874868669666,,,-0.05446099463458048,-0.03234207974349127,,,,,,,,
C1QA,0.07307433810390923,0.12185118670177467,-0.017029726613369628,-0.0637840240315617,0.0176554608815941,-0.05751538134355824,0.09192199103646848,0.007766970778327638,-0.01842153947326516,-0.14476314700041204,0.06899166416354724,-0.046322849873897315,-0.058865243473232375,-0.06777975571108687,-0.0010536124464682454,0.01571190111067907,-0.0344372804060691,0.147767029695113,0.06835652683568917,-0.07146840701035227
UTS2B,-0.018103236969247937,-0.027586495370741478,-0.025818760468858108,-0.01870141822421171,-0.01846676885876758,0.017248167720636223,,0.03977472753659436,-0.03161469568660812,,,,,,,,,0.06410614352096246,,
COL9A3,0.017209942374390906,0.003806564836172298,0.01688678157937404,0.0611328245284736,0.03854415114225639,0.022641802657272156,0.10575352614392959,-0.0443317196104627,-0.053278657075043305,-0.04821498283042946,0.06721901193202323,-0.09230292181166178,-0.050304362231724783,-0.1488117135537254,0.13195694409699602,0.0792949244153083,-0.014644784702420992,0.055264446057439465,-0.014078727058618639,-0.009745548041794378
DLK1,,,,-0.002367746728125745,0.03294118657938288,0.05808554001458542,,0.011735436611687498,,,0.04727601969042646,,0.06620130380320138,0.06510521521030663,,,,,0.049244522265875855,
HGF,0.016163699531350613,0.0194234443666376,-0.00552099221274554,-0.013391096685154254,0.017189872054853842,0.014121017264785556,-0.002322767141279243,0.024240050380900217,0.04684627262156397,-0.08185149238162169,0.02706451750642523,0.06150693842784737,0.07251199597294568,0.04275687936524095,0.02213781498367042,0.019629722650041887,0.006151276897671163,0.09262361367332926,0.012669834402074354,0.12946266211733065
GIP,,,,,,,,,,,-0.001685851740765717,,,,,,,,,
P4HB,0.03658076926397662,0.04910075949549004,-0.04593607764257974,0.03327334381796906,-0.044647051322804325,-0.011410975391648934,0.11061443739980661,-0.02358832914532727,-0.047769188291071886,-0.05207179886775977,-0.10032970362842032,-0.04542536966459908,0.15056112409129346,0.003388936199266796,0.04095745487512729,-0.07668007727341687,-0.02562734483738426,0.08929364513520312,0.04276824776157907,0.007324430058935804
ADCYAP1,,0.001034130340351518,-0.03207412966542442,0.02027549859699754,0.08093279763584416,-0.0519449606325103,-0.024342998682874695,-0.021317910630987265,-0.014161089103569145,0.07258148244500401,,0.035229427105801965,0.07587239087074535,,0.010658003128507901,-0.014421160382158831,0.0876515641707764,-0.016113686211408525,-0.06607365028904767,0.10292303079230128
GREM1,0.04416567671486454,-0.03626144027442215,0.02641086593576268,-0.01616388835680558,0.056165948090529626,0.047586447695933405,-0.016723368795541056,0.0034373126263818263,-0.0020585634988798595,-0.07538911660623054,-0.024259481431237812,0.01586561033197287,-0.02293614245090792,-0.06316600629536374,0.0070681988866708135,0.02508879221649683,-0.015095178399462261,0.19487404169551192,-0.053625257387409815,-0.02779393612791274
EGF,-0.003452194615359913,0.06145257537132821,-0.0305966942983113,-0.0028554928308228643,0.02817076778572808,-0.017782929710179005,0.07962963463001069,0.014927471244199953,-0.015094223476336792,0.023612129936175077,0.05052476322586682,0.018284252314197186,-0.03822450621004554,0.05377877232430627,-0.033348200145071796,0.02083327700005832,-0.011019856974687563,0.015069490091211118,0.06106383861510733,-0.03996508039171993
VEGFB,-0.08940144580621733,-0.062056876547336,-0.04731094326238914,0.037525356240049094,-0.032953053362267344,0.055961681060855195,0.025714686792266524,-0.03550215338787226,-0.06813067629797322,-0.04352467243787518,-0.07700174655815929,-0.1281400296411924,0.018297923317803923,0.02979289520936684,0.004752859274675293,-0.032303236196108524,-0.05729604144867029,-0.04032918162946772,0.009896198325644747,-0.005835791209848455
FARP2,0.048294218603143986,0.020053640787044115,0.014889606482993532,0.040150985493255235,-0.04270706497763276,0.06060729064493216,0.11557419847215762,0.0559350591210268,-0.007862808892715218,0.005093878507575337,0.0029290455585324624,0.04560452911361189,0.0792179065117725,0.05799674007258316,0.0479263816711739,0.06549718917198438,-0.0798534790195729,0.06494450933006743,0.006320770705194038,-0.005814175672234867
BMP3,,,,,,0.0038389166037955938,,,-0.014959608880911765,-0.03244677303183149,,,,,,,,,,
IHH,,,,,,,,,0.023565850078998002,,,,,,0.01179654664552397,0.0030433760315361253,0.045281289199817866,,,
LAMA2,0.004298564496723642,0.09094277673079931,0.06844904630691824,-0.030114023514949663,0.009376141305903954,0.040699196542206086,0.06731332559801882,0.006893966897997839,-0.006375030900478,-0.004372873980246545,0.01191540824148857,-0.003901545983626655,0.07401420295750137,0.011615401847283255,0.023276073865715667,0.11650320106546312,0.03377267003275609,0.1678916526487954,0.08251851726455375,0.07078609144941007
SERPINC1,,,,,,,,0.07644633382320132,,,,,,,,0.12292105062197853,0.03168682156731724,,,
NRG1,0.0866130206086448,0.019557763519503883,-0.01213066313504512,-0.032705847727920664,0.0299777706456133,0.0336247728881974,-0.035161870520863274,0.052536257353716025,-0.008992992023895325,0.1290434588306317,-0.016228274930046412,0.012898250517109544,-0.03762733138649811,0.09170507384697078,0.038835203548346124,-0.004010127598223533,-0.008921366640130695,0.020346144765563384,0.022792098727821068,
SPINK1,0.016452778248888182,-0.0395688243387382,,0.07044825133027101,-0.030108831914012847,,,,,,-0.01976964994139101,0.07079044535530646,,,-0.0020869128311447414,-0.021689703877766343,-0.03165066070914328,-0.0377748284845017,-0.0753616800236222,
EFEMP2,-0.018362840104421428,0.0519095521520934,0.02463373235979368,-0.0419938153496227,0.037202014884187645,-0.038445068099828714,0.19992089107273533,0.03317420560438251,-0.09855458634457134,-0.05211059135975346,-0.0725068545982803,-0.11050113269406432,0.07252562824364335,0.008778555403251481,0.06158838118719544,-0.0037879928477882532,0.03180270406777482,0.061239519821396214,-0.014984695998139452,-0.035975777997968646
SELPLG,-0.015711606107996972,0.04793970579631148,-0.0776296989433466,0.01321100101714223,-0.023222623570985063,-0.029889674779604494,0.09142816003602686,0.019081406176094426,0.022192231388950445,0.03302868697476058,0.004748611124888909,0.048422774446820166,-0.06590717879164332,-0.13914998369759352,0.022107682954913613,0.12142792999457108,0.0036876234613106773,0.12289460219353376,0.08628157654071746,0.05173702291914679
GDF6,-0.02122883951140597,0.01146123903685209,,-0.020950289287493533,,0.014593619472975113,0.015892075118729046,,,,,,,,-0.04905333618612814,-0.01762928826986104,0.017085636050228243,,,
HLA-E,0.01628375791755321,0.09604360423161218,-0.023740984499237623,-0.020853460761017743,-0.028823726023700293,-0.03578365486667045,0.1258418569236249,-0.00494232633499026,-0.1050655601240493,-0.16957642701824827,-0.07924417913091124,0.003324741028489076,-0.03134101415032579,-0.07189053408973875,-0.03839145554438494,-0.031360414002934225,-0.03854069757728625,0.21897450908434282,0.002267943022500223,0.029202939320667896
PTN,-0.0419715268819948,-0.025335293654677547,-0.04329163705564396,0.04349270666554579,0.021547694382285678,-0.015367122151288545,0.14370182813768118,-0.006421362331933762,-0.08557046979076265,-0.03482312334529444,0.023904119908161266,-0.12434266586616644,0.09438254327807888,-0.09806668083699678,0.08092822020905259,0.0034135213089829123,-0.021199127828557852,-0.14660986251414773,0.1171898059345789,0.10038166249661643
CD274,0.009619744116549898,0.0415499337340799,0.014107369151994191,0.00904933678769846,-0.012935992967537823,0.027664058249371525,0.11349783248596204,0.005206212383604874,-0.029903712083701982,0.023926664169363815,0.0003305081848636151,-0.012932799311683566,0.14264758437427766,0.09983291021390313,0.07885473093366029,0.07369814482032275,-0.031823516503530165,0.02738055503730295,0.0299873083936815,
FGF10,,,,,,,,,0.011934179630204681,,,,,-0.04553420876692975,,,,,,
CD14,0.05562257166166248,0.11893120943126614,0.027886089446723092,-0.0385837158266641,-0.02829014923416117,-0.033784370746915364,0.08798612180673081,-0.029180296046868965,-0.021883071148337725,-0.14258047678209188,0.050032564552611625,-0.06300407250801913,0.015162265678095171,-0.0936449538795713,0.054133351643761644,-0.012024309893733445,-0.03363081838594765,0.07945917296230541,0.062908989043908,0.0531091479198309
SFTPD,-0.023014867271836787,0.04489932305380434,-0.03601613681041726,,-0.018908082896641074,0.029475631727098647,,-0.035150722873653034,-0.026625979443063302,,,0.012027536182330476,0.04642368456955318,0.011381969152127403,0.05754980651902807,0.033636039539337415,0.05844738303947035,-0.01389178032780014,0.033416044795957375,-0.03882521095433912
SLIT1,0.04124255361066651,-0.06168824421139181,-0.006316129254915682,0.04267572195361064,0.0859204643909348,0.06871721918986583,0.0350073554258332,-0.01865217425837402,0.07575345846082744,0.17339938754842812,0.0096988873985846,-0.0027364511194540244,0.02215182852706218,-0.04426812653359156,0.06039031814571434,0.01440773462895632,0.05061110931445699,-0.01063697087279364,0.011330428015270429,0.048669512996934214
LPA,,,,,,-0.03061505180372493,,,,,,,,,,,,,,
CNTF,,,,-0.014740966903106239,-0.01683673354649773,,-0.016430997989596307,-0.01745733364696234,-0.02520996624818599,-0.05189165997024327,,-0.01829498621909946,,,,,0.030836182513367567,,,-0.0062240993492423905
BST1,-0.0014252163725023094,0.011404993509011321,-0.03897262785203928,-0.02047968204727789,-0.006205546188787536,0.03396975839258761,0.0825860739349375,-0.025875844069809556,-0.04096328664269902,-0.00984551784358503,0.036761958864739055,0.01101474486094324,0.04351145680313803,0.06323833415059812,0.026719069734357878,0.043841280984949785,-0.043818486050522645,0.10464881299273593,0.11629274963026809,-0.03996508910239993
AGTRAP,-0.04548366521074726,0.03372851338366703,0.013529575701965474,-0.016067312450938842,-0.03359479927644929,-0.0010603045504221401,0.1348594278327645,0.002981934326372042,-0.03794369161798601,-0.10998479540398133,0.07497835637801153,-0.06402051898468579,0.009862971588082577,0.09879017847916605,0.030387169926452948,0.04039992931151658,0.012659528452195703,0.00011646206692257163,-0.009768089990521214,0.14288367886717904
LAMC1,-0.04295556338963287,0.10381634035785436,0.0065144957860659245,0.02762758721318244,-0.01646865554846441,0.009647288266547469,0.18291800097372318,0.03669797100098267,-0.0053404601609991515,0.020208945998041163,0.10535567575434068,0.029407029434836668,0.1815736880421191,-0.10202929302810589,0.08220110263265974,-0.014278169379681752,0.020776247186333106,0.14509861157857507,0.03111449863672306,0.03803945878387641
COL6A3,0.05509791559481136,0.1510057440279016,0.009294700190223458,-0.060980467760970165,0.015493461286456981,0.0015133369344497226,0.041091590627005604,-0.02868875424844643,-0.04332079456043267,-0.05974378746014,-0.038572529544870365,0.008662452988605662,0.07679809966666051,0.06389048213606582,0.05343590231882569,0.028866166229904604,0.024260174975667556,0.19806116727709677,0.06857654025635883,0.09970694831095714
FN1,-0.08881509483178777,0.10799448490598587,0.033763680629563496,-0.0529985303652195,-0.04890946476510295,-0.010405040580250203,0.2102281525992098,-0.01271708285943328,-0.06206554153454557,-0.09115706820250143,-0.07814338721052252,-0.08187662821342419,0.2049927335677368,-0.09752905187633373,-0.018554455713059064,-0.06093798585381118,0.03519043958822019,0.12571575778809896,-0.032261112840363274,0.12730601414259904
MIF,-0.09372821506120257,-0.12965324105571202,-0.04417849211520927,-0.002936533797481979,0.007694833478126228,0.06493429153482011,0.003694453405875596,-0.009788837970285354,-0.030976249097603048,0.052006685317980854,-0.1386050322930256,-0.00044817581705895677,-0.05537830759876521,0.1853528759432437,-0.0019611083065374673,-0.025827477893125006,0.05367409941274904,-0.09872623697391915,-0.044182727186668935,0.05706080345932582
JAG1,-0.03477133054683579,0.06905501663483476,0.018356176159505223,-0.043920231177403034,-0.0028443622813234763,-0.024071528118304715,0.13820420455872848,-0.013136563099613146,-0.019267627394311915,-0.0555993160407796,0.10584779358911141,-0.08061767213053667,0.14603656699496467,-0.019263967269934908,0.07329671418772513,0.04011449813306401,0.053304775533143424,0.07208760869512086,0.030284708047327337,-0.02099361906806016
NID2,-0.037512951974641204,0.10978987528268286,-0.022584020718910074,0.027525802696099874,0.0655646919551284,0.04711807990686207,0.18178333989242718,-0.032732024774823044,-0.03237078803984269,0.07154702212091794,0.11617378064474679,0.044160916125613424,0.15704062949214626,-0.0893121957321884,-0.011288412006734966,0.10925141967050597,0.07982682749604349,0.19271760853118036,0.023134772341697994,0.08354793126970492
EFNB1,-0.00042712446347378927,0.07339064734373581,0.025021826992482208,-0.01094254712120389,0.013984262744811982,0.041862041732184885,0.07197598276035284,-0.01116250086380528,0.003835649901588488,-0.011331726023956002,0.04328149141217159,-0.02913294938870093,0.021079225005367925,0.06928882865907612,0.04482897853168239,0.026660621547820094,0.09601383643204257,0.08896056191626192,0.03094872743764404,0.06625240939849163
COL4A2,-0.07060522426208694,0.11420007897267563,0.03786463171871374,-0.06103296970167635,0.02137317584039011,-0.0186634490694131,0.1931271405140529,-0.033901988427561425,-0.012081153985435444,-0.03020334569091598,0.05720900344115418,-0.02317925202366242,0.18151015032829512,-0.0809030576518723,0.030678578212622938,0.06015393448130269,0.02213696396370845,0.15772390197023026,0.05014446713526822,0.032696663593282264
SPP1,0.004494945146312966,-0.01249446056822114,0.07279076768851872,0.029612640908903882,-0.09418739617943915,-0.08416971688517862,0.12862649494076003,-0.0431664988495444,-0.057025085676525776,-0.17146435150426806,-0.10050423670800653,-0.07515516251193208,-0.049989713314233374,0.06345579308893112,0.009028355698175368,-0.1096532256919821,-0.05381282735626803,-0.16298048264982185,-0.002457457699551105,-0.003130636152805367
PODXL2,0.0597848782442915,-0.03498517699787768,-0.03826931249829136,0.042046927861348116,0.05992176007079162,0.027122806272909555,0.03493580035605614,0.018350686639980292,0.019742008656786332,0.13394514065263927,-0.03199608218949009,0.046210532964150695,0.03663426605456535,0.06014758522403672,0.09622371601000458,0.07859448702857179,0.07756733634617426,0.046885126886443675,0.043281599641754945,-0.0004815075584379623
IFNE,,,,,,,,,0.003058208029121075,,,,,,,,,,,
