,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
NTF4,,,,,-0.025852494975712598,,,,,,,,,,,,,,,,,
INSL3,,0.0037920366338411427,,,-0.018783810832191685,,,-0.018935311447540227,,,,,,,0.04183286292697102,-0.040422523521715666,,0.01116815594142966,,-0.025605731328997634,,
BTLA,,,,,-0.019902611861424058,,,,0.007122755582422333,,,,,0.04879554139909218,,,,,,0.002235494762235576,,
MFNG,0.059994705022251675,-0.003824084033054662,0.09519119776255251,0.02897142913399858,0.03915994253082165,-0.04518476071406635,-0.06270640380795994,0.0554372258794988,0.061515319215004007,-0.03267996240361784,0.05235569276040515,0.0010825987540364018,-0.0036882714134559387,0.004656101661146275,0.07194161244890872,0.11650309179397592,-0.039662860917630834,0.0692282767021245,0.10707263029845952,0.07891470238642659,0.10432993093105376,-0.08723920153924314
ICAM1,-0.11393701580545693,-0.05242223342940629,-0.04100841332075326,-0.035972739125046116,-0.061963672294132785,-0.0010310433901078286,-0.043744343373257874,-0.02995925928071375,-0.031020217510613592,-0.017011466074845435,0.007828362687312731,0.14532719276544484,-0.006352396184188,0.04766839346022827,-0.025686544266098236,-0.04477645797716954,0.051223335560508086,-0.01724546276577622,-0.10528106536472037,0.11810285698535862,0.00033968360869961813,0.00525643909411873
PROS1,-0.062126519975603374,0.008063373099823676,0.028378622673602555,0.022268602409881433,-0.0007955722621564901,-0.02173551520847001,-0.05199985272955431,-0.024071389443845303,0.023879550792331932,-0.027061011975649828,0.009054375846330075,0.07631729968463218,0.03859474830671538,-0.004087402350021138,-0.02149467814940043,-0.0379281707885276,0.08795356396288458,-0.0800533694378905,0.022846941243000324,0.09021712251784804,0.07384924480869841,0.08983661709845436
CLCF1,-0.08204381766157073,0.0034772611092866662,-0.040917660944925216,0.07498315451176761,-0.07372796996640313,0.028814503337944716,0.028157667371119056,-0.040822095197261044,0.05116569657755839,-0.04912042523277025,-0.019899402028617133,-0.021586739913944927,-0.07364145107605714,0.024656689118454617,-0.024823934906195864,0.008572004532851134,0.03981870004847395,-0.030105303766205536,-0.025271347285998457,0.0806918039894982,0.0352905473593327,
PSAP,0.12917913775115075,-0.04680556789424309,-0.026652201112830082,0.048981443493155336,-0.011662831595354532,0.029133306321276694,0.01909588339588638,0.10800022427226509,0.019700037053059966,-0.03364326813977967,0.08440520316135552,0.03331247468856686,-0.007141079022999955,0.048261681943617706,-0.0896454641409422,-0.15518387361939026,0.05637678065493794,-0.06798977867192404,0.07892951148852373,0.05137086502757427,-0.003461649456095877,0.03160016931678905
EFEMP1,-0.12780356364167098,-0.01574497861678653,-0.003651590687405325,-0.007283681346021763,-0.05654714900710843,0.02928750465797531,-0.08363307273886673,0.07204218355253682,-0.07031903637017217,-0.1632547161671689,-0.06562144651885134,0.17883164895405254,-0.07812577237435513,0.08658684106547226,-0.031495088846118874,0.04192080760874345,0.01134140850736272,0.0029981443089150293,0.06362817817093358,0.03888525963887442,0.11073537328853662,-0.09922738679228697
C1QTNF1,-0.1591007368916125,-0.01706933352307185,-0.004729319920182006,-0.042830205381704414,0.03893474906059382,-0.018114608060282516,-0.04662793542422776,-0.05762332758606736,0.029696729949225724,0.035488474512068845,-0.02301902320478319,0.18423395125581266,-0.06789082867421024,0.048429709928444635,-0.09108846316648822,-0.08266998713943118,0.06667417924399063,-0.08379972941285356,0.10754866045076401,0.0031518506471907015,0.14106370553014658,0.13228837538464486
ALB,0.10380601960096786,-0.011251001299854959,0.07788284545598785,,-0.03334797440992806,-0.027045596318159483,-0.025170933038878903,0.02057070295808284,0.01436830455719899,-0.006481107924522118,-0.059927605937821836,-0.04061269708908055,-0.055583235868120806,0.017792187182224303,0.044516108220939876,0.029592259428170488,0.04496820249606949,0.039410834544361055,0.027200326280490086,0.10173464367160472,0.10736647653370515,0.001561231279493301
CCL13,,,,,,,,,,,,,,,-0.054191014493085284,,,-0.01060567077601915,,,,
EFNA3,0.07413396016960348,-0.006331146101708659,0.050561657448322694,0.01461614677504246,-0.013741172891220505,0.010084308648210147,0.14788786880288732,-0.006122995978094342,0.013256625182055939,0.15848050435121575,-0.023263489627812696,0.027961349260677826,-0.01034947368689097,0.10315149411027026,0.11540041678575923,0.09146574514224301,-0.05184790626783493,0.19193504311530638,0.07131092470889358,0.11795454452605923,-0.004268754919429845,0.12530322214128642
DRAXIN,0.09819917160303515,0.042890912354991435,0.012282588305176522,-0.040985433790194155,-0.020346426350126196,-0.009802380025319671,-0.025339976176022516,-0.03595041770198827,-0.007560944746084261,-0.016142977828726836,-0.047322423633651696,0.09398479108001792,-0.03425376375848544,0.1148444731709924,-0.03369434128064051,-0.06777735965727746,0.011978737577937918,0.08208433356506589,-0.03717983261500395,0.05784395250003797,0.017477017624177752,0.010726972258775742
RAET1L,,-0.023849937585948378,,,,,,,-0.02594078980807998,,,,,,,0.022549952370337797,,0.031536474643497174,,,,
NPTX2,0.20477527124477873,0.07407925064041129,0.017620628504905124,0.09330080587227417,0.030277365348695746,0.026942247995627996,0.10316936025812237,0.0653683283752628,0.011515752581078566,0.008049297791120935,-0.07303356209006673,0.018204001921893195,,0.046010810898077875,-0.005493111601585334,0.027967543065013784,-0.005182039922691943,-0.1089087320777553,-0.04207663473932481,0.016513374101024884,0.058545428890614336,0.049370755715598486
FGF11,-0.113500062128768,0.01811750096052348,0.015368914201511888,0.05840310880605951,-0.0038541360099123385,-0.05557926774172845,-0.0834732041455675,0.016937072627338096,-0.03675704487876074,0.1132186122309933,-0.041624981202989096,-0.031198974576916765,-0.02546361513612052,0.10826697626623558,-0.009414287565774662,0.013717946133353757,0.04466385377666788,0.05218533770718862,0.0066682989071007075,0.10691358976382108,0.007543262953308684,0.02505423108444819
CD59,0.07731055128565621,-0.03716380609292417,-0.038873133633693484,0.0043698036987526384,0.019099330781492337,0.061071450680307254,0.03944794754300729,0.04861576189482057,-0.022363139904177643,-0.09260275209730313,0.015144903642690506,0.021683061658596656,0.06689833152685079,-0.03710633876230282,-0.10787662910565529,-0.0723320528760987,0.05965654316711905,-0.1582996821935426,0.0032150020776847464,-0.048126936783988855,0.11472850004702065,0.014863227321630219
COL9A2,0.00014481027009307642,0.023068187866255727,0.017823596575742173,0.04406195079654761,-0.053586553079910386,-0.02003471153127192,-0.05821973546442781,0.0759183539955501,-0.011542013025316449,-0.07999181073958135,-0.01512779211656451,-0.019180812121949258,0.029307010284151048,0.017247445392881727,0.1790013895105696,0.1543110599827802,-0.003122445529891706,0.0030492070732765462,-0.11156457315197532,0.1221330165562656,0.07143824656174709,0.025235269353681374
DLL3,0.26808449662910827,0.05354682491116001,0.022977654042992707,0.05034968084175779,0.01733272211332955,-0.028495749662528925,0.023578449770342343,0.06437585694361884,0.01783452759610155,0.04319297940839093,-0.05719341477499098,-0.005180299254366781,0.07113648434621385,-0.01586394711216538,0.24925209305834267,0.2088063028022087,-0.02191321659915361,0.09918130348920931,0.05528936300166959,0.0947859389559945,0.011227237449398436,-0.07071895982877785
FGF5,,,,,,,0.11686142845790823,,,0.027530975211112967,,,,,,,,,,-0.005809491991754008,0.023790859734967106,
LIN7C,0.0318570546634139,0.001394284636195659,-0.013968812072588438,0.0631460112682893,-0.01962035623324556,0.05018749447027483,0.017933036535470497,-0.008671150252136842,-0.0546807137322458,0.04490000053441278,0.05387918693476491,0.08762692637495616,0.042705067717553134,0.12974517207858802,0.09155152978029052,0.08844341954991226,0.008025577061612643,0.061458830765877874,0.16779718083394546,0.0339533842978434,0.04467095297519883,0.04735400642160546
GDF7,-0.026505699749740378,-0.004977071635480526,0.021130783459714753,,-0.015496050596082488,-0.029181366347261237,-0.014817240662149947,0.044167180283056585,-0.011775725857666064,0.11287064200929864,,,,0.030513435265867857,,0.03891193556183114,-0.056874133978358984,0.0631187238888141,,-0.02568655409757039,-0.0368207543790378,
PSPN,-0.017317922343689587,-0.00032530312751269125,-0.0023687329667073493,0.014159852092483386,-0.00045115000193288635,0.0727115122681479,-0.02499976058809662,0.029054928707729535,-0.0047180951904229555,0.1681550583522632,0.025783144237981788,0.00909518609547393,0.030853774927182078,0.13369650201059427,-0.029781654302250122,0.029073072825435396,0.15151376439697292,0.030330673416338626,-0.0725196667634151,0.13967726820504894,-0.022213687284132352,0.02765364517172302
ANGPT1,0.015194925540117542,0.02080930852039502,-0.007220902689698856,-0.02300988272180621,-0.0017783303558558496,0.005036004097455757,-0.032773817655724236,0.047771270767854965,-0.02953237537879427,-0.015413377886128723,0.008493452084826682,-0.03672625570567301,0.054581478084284325,-0.004804719684167226,0.045305415680862694,0.020296808700026033,0.025143880165735624,0.034093440712207615,0.03673800198571307,0.11687206865238435,0.12019205886864365,0.0860217468402375
PNOC,0.2209775249367268,0.03758799291146336,-0.04596923454975413,0.037216958848164554,0.07799473017617302,0.0720695802347521,0.09074825474695909,0.07149154653573286,0.07928932380070677,0.04602559860940048,0.04736961065599354,,,,,-0.03192483351442986,,-0.011986233727694624,-0.00037384365730968927,0.01644176441767126,0.06264924880044431,0.20297176765568656
L1CAM,0.2691347117580362,-0.0031354594278200846,-0.03517207567182288,-0.015503533146987105,-0.05152809586726082,0.04935992948219902,0.0803544084705947,0.05566502365765271,0.03918582295133118,0.16798640537576606,0.1503407195261101,0.23276782160677556,-0.0334928766696904,-0.0303511302695179,0.017097033098601336,-0.07942941634999778,-0.03639538719217931,0.16400252962186368,0.06394359463319517,-0.03978708144955907,0.022605582233438285,0.1754322482461208
APOA1,0.03276033764786933,0.030331136366259275,-0.021248506070690405,-0.035202602413938154,0.03372390766601633,-0.03147240345395485,-0.023049757623587155,-0.04565789320732449,0.022358107441750374,-0.005493998348398367,0.0400078772336816,0.0513600204054518,-0.012414972072655153,0.04061123950767604,0.020288967555479178,0.009304168635496842,0.03771246378003574,0.042995459646510366,,0.08069155607067235,0.10481043815325325,-0.041020664760299565
PSEN1,-0.006954291214800606,0.07552254339769575,-0.029837684387812115,-0.0005410182137708605,-0.031087395048423307,-0.05042714097643427,-0.031509416806045173,0.0457101481637876,-0.013814873192095066,-0.043805022180044256,-0.03792520796321249,0.13436407122216779,-0.02128455898260326,-0.045670038357387865,0.021219688400950714,0.0355530132277687,-0.01064302556416628,-0.024702222435507827,-0.07101020255405073,-0.0024222205798218027,0.03659949036931352,-0.03463226843244051
CALM2,0.21318189291840028,0.06765237597813374,0.03559998403028063,0.038812279621305776,-0.05142473130001037,0.04639695008761179,0.06790309332783047,0.06236629272799849,0.11330351240802386,0.16755475716889975,0.0789472182094986,-0.06345661411769762,0.054137948252066886,-0.06031123832962157,0.16017185802161277,0.1194204348838095,-0.03227618563848915,0.18418202180761256,0.06761125870938399,0.14389869590918658,0.01121550225822538,0.07527790984895451
CLEC2B,-0.050523954082195836,-0.0613153060247614,-0.014545265621737781,-0.05993681262793573,0.005242543460333785,0.014541992008876872,-0.04861553598646858,-0.030199978285127976,-0.005387070161846432,-0.11189133781492396,0.01858525318121821,0.05554001870914637,-0.05121704679901014,0.08412902850965055,-0.05368759269402462,-0.1339308338012303,0.022802186395929312,-0.09108094687857494,-0.03598238314620595,0.10013222011158623,-0.007205781173736643,0.0016145561045002213
NTNG1,0.19349707051584858,0.014382847856705927,-0.017627273103292977,,-0.012904669043184762,-0.0023381164604030285,0.005015773961494414,-0.009997484744030442,-0.049872869555560397,0.06145822994534121,0.08245249518073712,0.043896794233897356,-0.03843137977080382,-0.03569519260486977,0.10695046500221599,0.10322885090355113,-0.0011084115639481145,0.04872385129573371,0.02155133479312574,0.15954485713071423,0.013056523199652132,0.051164127659179374
LRIG1,-0.05637269807141164,0.012089538675100646,-0.01804094933756514,0.05788621401493287,0.017100110669858583,-0.028420822842746343,-0.08063584551099026,-0.052535115731414006,0.0324755386340731,-0.07386236457624797,-0.010942794848118748,-0.020852405046503375,0.047616654290225664,0.020686483386080316,0.20120303930525216,0.17826937904266535,0.10229009694079447,0.00213618456421205,-0.00603565079410832,0.1665453046382688,0.08819016155154218,0.01187040484328569
CPAMD8,,0.013709524723870008,,,-0.022217896507465834,0.023147674896261863,-0.01813201805940901,0.0268183857919149,-0.037420797651003514,0.024871712038527408,0.05138721625611109,,-0.0495437051785888,0.08204270173004755,,0.07505498523113839,-0.03850204968092042,,0.032980359191250946,-0.043198209250974874,0.011282626542265427,-0.06867519133233163
GHRL,,-0.006575402806165095,-0.025674021155185557,,0.04132078586931946,-0.028751624072598105,-0.028636506938113766,0.05410945937739501,-0.02165838460120003,-0.033877843349538174,0.03528341788939936,-0.04204887517270685,0.000589325649784613,0.0328050577498614,,,8.459822986498579e-05,-0.006186686203770048,,-0.05582834591230438,0.03346258017508238,
NPY,0.10162409180716617,0.06370585065349815,0.10412664094272409,-0.018108531992278416,-0.06747935276491208,0.07909907872908459,0.05737998391838171,0.04880523107447515,-0.036620260006617805,0.005370263325454006,0.06046417301499802,-0.03975714065320772,,-0.04141460800808318,-0.07209030987353097,-0.016807103254512717,0.005627005592497942,0.028621928009243985,-0.04652271324452249,-0.03443878921267114,0.031080435345539115,-0.09816262848245444
MMP2,0.13535220217396238,0.026526289596968573,-0.014577912946908548,0.09279016095474574,-0.024663550412323956,-0.026511579885896742,-0.016971784248603884,-0.01126160287172114,0.017918867992314465,-0.04033146857999456,-0.1245867639263339,0.018702691257144657,0.036950620375794635,0.03201001678446879,0.0948580061411909,0.06923716438047398,0.08858019886396776,-0.07483428204122879,0.04285073523765103,-0.055553720168156996,0.1244804327836489,0.04470137618655777
LHB,,,,,0.04315836969391705,,,,,,,,,,,,,,,,,
PPY,,0.03058552131482414,,,0.0033357838505787465,,,-0.028424283574615256,,,,,,,-0.008612197973501129,-0.08761168590090325,,0.03663598558630291,,0.005695652347823024,0.05955914830556613,
ALKAL2,-0.03464513227980739,-0.044726811575549634,-0.022205087259235624,,0.011548038717418533,0.00789192297604623,0.057711849161206426,-0.021746452201511255,-0.007102031237813002,-0.018768892524923312,-0.005200621087714725,0.04597226131603743,,-0.03201880316874502,-0.054835682921443536,0.07686776519785195,0.02169630203391246,0.038791053792412156,,0.082159901305455,-0.029215824257702416,0.14916756434937978
CSF1,-0.12092329954274464,0.05070173102638035,-0.030766272743204284,-0.011626519693692827,0.007971651934121294,0.009554246866108673,-0.01570871707446547,0.011976965534281106,0.00023270394525179056,-0.0386180017381181,-0.050256180702325806,0.07591760264748869,0.03123111057731662,0.005137440696436311,-0.024850256089217235,-0.05662476374097377,0.08048692227465742,-0.04794705796758107,0.0485657313318256,0.09045196277932908,0.017892983737926155,-0.05473700929073071
SEMA4C,0.04152148699827794,0.0196367596011291,0.019948417183033588,-0.04708189827548458,-0.01115720254383098,-0.06204080133026647,-0.035898438327856504,-0.016791457015781237,0.013768351259074685,-0.029602237207853755,-0.029536942922813822,-0.05295544133107469,-0.028323207758252665,0.019535029374133015,0.09276550182926091,0.04285154612552777,-0.048824755969532924,0.010249483307983231,-0.06932313014506436,0.07886038281040593,0.10293831514592729,0.08926917725865136
BMP8A,,,,,,,,,,,,,,,,,,,,0.026058496852488486,,
ICAM2,0.21331007863777024,0.003962208929161849,-0.03749697484628606,0.09982739718376539,0.023497130645297466,-0.013455262741533285,-0.018367148733485054,0.025277143639565645,0.0049605616989056136,-0.06291195242001484,0.014874499625306794,-0.06565822319470206,0.004565641734163631,-0.06125062563706445,0.03799411070716319,0.08019449868642835,0.08367203061716126,0.01677396266082103,0.021369796866361264,-0.011664314259845305,0.024463459909863667,-0.004164157504420304
SYTL3,-0.0464407170707116,-0.020805634102298617,-0.016041959618653102,-0.04745666495363175,-0.012987420847949871,-0.027174039372856975,0.02645044542675019,-0.0066393998619735705,-0.024678990374232976,0.004339193541577994,-0.021225884256580757,0.004899472166134926,-0.0005780985796233098,0.04539949140545063,-0.012237122913463556,0.010732177582462457,-0.022910546611466184,-0.022335100998594436,0.0013345892707067896,0.05882040089067526,0.031200387023551067,
IL1A,-0.014291391920051886,0.009403291807751603,0.016060541585542983,-0.05251622825663616,0.01689880090374402,-0.038632816635587854,-0.00934324953448399,0.009796304164745032,0.00780236723302347,-0.036573298184150754,0.0008058227665020464,0.2426093608432224,6.972919834954196e-06,0.11724347634127441,-0.042712210105243446,-0.015767699957746593,0.04063015568292096,0.012214234068348127,-0.022339722130498254,0.006853705549989444,0.035029148347169976,0.028998616062796804
HLA-G,-0.013998725222096513,-0.016777280637705155,,,-0.020437460589110945,-0.020866143141069216,,,,,,-0.048372790859998335,-0.04341097885981242,,-0.012496992504709752,0.050076497624673484,,0.06267572905886758,,,,
PGF,-0.06555912218459842,-0.02944547529452242,0.0224652338001693,-0.004377706818202315,-0.0005966714952241171,-0.06238673065750662,-0.05619504871309561,0.03168069970974372,-0.016183546204558714,-0.013304903017856353,-0.057430555677419406,-0.05440342676309662,-0.11876745508294145,0.10159780532772175,0.004839077790909524,0.09794027244817938,0.11647968544365973,0.015334777563944236,-0.06256398462734956,-0.007897717730439425,0.045448980266308885,-0.001352180598105853
LGALS8,-0.010939611881284356,-0.02547599699054613,0.00121975645600829,-0.04007348697042856,-0.01508254399389403,0.006263618811934795,-0.025555184556457847,0.014200993696510263,0.025120224087572935,0.08254689170339088,0.058570508713328265,-0.06685123030172722,-0.01301232169200712,0.03347703999698574,-0.002934959889160899,-0.05249442428780167,0.0071445335241173006,0.005572908881552592,0.019320295696101938,0.05093006764364148,-0.013703912732801861,0.006766155266000915
DKK3,0.2043483877633353,0.04009440399693548,-0.006516611445286753,0.04167734915603979,0.017598717047820515,0.0921949696212087,0.1181129586817439,0.06673583964237512,0.10237840455360793,0.16993117799751092,0.07067576343289025,-0.06042519310975985,-0.015236633597745308,-0.03783734429972893,0.16314773824473422,0.04871279465035929,0.09848283395293732,-0.0439921258273833,0.0436711356203986,0.07484244562505556,0.02828125839277321,0.20719561148716392
COL16A1,-0.018633025726366104,-0.021020904154437244,0.00737706679514142,0.027536078877853958,0.0012788037007703502,0.007826417664555354,-0.050419563378255476,0.05107790769292148,-0.010142015048220978,-0.02542837055855738,-0.05762974824411626,-0.06010785589058672,-0.027846507547517867,0.050150926773229736,-0.016030356624437584,0.05350883974763245,-0.026617976887070977,-0.054142031468830225,-0.03453432013000125,0.057649926469469454,0.09981226309553277,0.07829812388024654
TPH1,-0.0353007417029042,-0.02694664992216462,,0.012803749708318029,-0.02879050678953598,-0.022110588453830862,-0.0036119231123000134,-0.007017331501897331,,,-0.033335016478701116,0.011898414105782499,0.006243735434502456,,0.0879255136408867,-0.012173417428447575,-0.020589399521790935,0.017557800242561088,,0.13967796702195412,0.001212386191911894,-0.039229256540662526
TNC,-0.1639303332406218,0.00685289768756346,-0.0495743892680379,-0.013433964633949896,0.006373809896845452,-0.06732829162848364,-0.08892237507338292,-0.07158373242885124,0.0013387795743267726,-0.108238692237499,-0.08857109682489155,0.1092606842966972,0.09092108589846606,0.10063885059358457,-0.08727948116947876,-0.11082272280148313,0.077021642410468,0.01789942408628592,0.02057866985929566,0.039752054369655836,0.021523445605869794,0.02962047875342223
TNFSF9,0.12054402328980866,-0.040005992264125205,-0.037131968101136704,-0.012864662728898187,0.018203630814630563,0.020068056766372733,0.06679519515932722,0.020634768913547437,0.01879678770419955,0.030942417899775462,-0.016109730910360456,,0.07308074320735823,-0.04818392879648616,-0.019458287038575314,0.014252800947723913,0.072800167747106,-0.04229968331235294,-0.06984699759727966,0.01421841525825107,-0.0017772247058638385,0.17278786743857422
C4A,,,0.04039910174604937,,-0.022940678196251847,,,-0.015834178154386425,,-0.02123863952933036,0.0075450438850749755,-0.03773615586669317,,,0.02502229728101355,,0.027885069249987543,-0.013314338307070758,0.0999179753436586,0.039984461157121724,,
CNTN2,0.06525142182802414,-0.022943389179580977,0.03836820044400733,-0.0028316180919907325,0.004430596270290423,0.00028773098106977553,-0.03907630318094248,-0.01067025477117858,-0.008648472571397638,-0.08608885328612297,-0.012046361371980412,0.10792386275966702,0.00725579565501507,-0.0857926321804178,0.22779458985512746,0.18358653367277875,-0.08584943665686189,0.06163410748012923,-0.08896535004273184,0.07041535850959547,0.018776858519865245,-0.09989758025065242
F7,,0.05398559428778471,,,,0.03731246915769541,-0.01813200752047357,,,,,,,,0.08722440035229662,,,0.01894723064640042,,,0.023492190222758107,
LUM,-0.023754938341762143,0.008581374399103637,-0.0020230294994813772,0.013345637442374226,-0.049333898390270116,0.07575537805666945,-0.043422963528551024,0.007149448710517534,0.006203288547064937,-0.032830637853880434,-0.043061530316413014,-0.07615550986286705,0.05079319310078452,0.03225581820455933,-0.016031764586341864,0.012149049929763723,0.0739594982149491,-0.003031318707351374,-0.00204646108136279,-0.05761673367399815,0.11414958918892709,
BTC,,-0.023849927651682857,0.005477182051928031,,-0.00930082278439684,,,,-0.03345069757919904,-0.0047965236267332794,,,0.024472395621100505,,0.02509304881052451,0.0023670034824725752,0.09068870294349016,-0.03193650123724423,,0.0634222569326709,0.057162227616106856,
APOC1,0.05830173168815372,-0.01266012404725337,-0.0686891889719519,0.006626182812824372,0.006278762777788905,-0.05871741725860906,-0.09716081097649529,0.02388278909407251,-0.11122503630245788,-0.14180242054869693,-0.12634630747436368,-0.0886116127521848,-0.0921473226567439,-0.02611402512860771,0.17263444325726332,0.13833348550939445,0.08295870712546431,-0.007834644196802123,0.07161409090303236,0.04465381936149773,-0.04933953738473185,-0.07095585843063536
PKM,-0.14453806791856857,0.01945933878930914,-0.037699891993990924,-0.02543563061137703,-0.02726371956503234,0.013982890031948607,0.04747390496944594,-0.021466520761366646,0.10600730087500519,0.10631696164033494,-0.022578740799804178,0.18310168613395847,-0.16545470693719103,0.09970945912229298,-0.18289669015130905,-0.16015117836035764,0.08038322070491287,-0.08425677310299723,0.02339291117007085,0.05748466901645165,0.02068642068376559,0.17259530774390602
TNF,0.16643902599168803,0.006950826095809326,-0.013466606131267154,,-0.02768453068094652,0.03750477165183011,-0.026610970924903853,-0.018625361454294855,0.00666343461572533,0.012497948783504756,0.03207328587739659,0.032586734333596136,0.06578730544645733,-0.03577104099277217,-0.017715032829253338,-0.008627754959676449,,,,0.07173283546683709,0.0219745111788021,-0.11041143391868616
GNAS,0.20042788357483396,0.07927109312295316,-0.01061013421601703,0.006209642220217928,0.010428327886102748,0.044076570467043094,0.13410826729684985,-0.04537338357257331,0.06786042213304233,0.13614945768198566,-0.03440181933156624,0.007116186922031085,0.0058096627186383495,-0.031027533836268127,0.011444263190505274,-0.03628846381279522,0.12310580692444571,0.16031653733627593,0.12295131073628782,0.005655132300159806,0.037647516906603784,0.17599059946377113
BMP8B,0.010834665580492935,-0.008447361155929681,0.028746366500391085,-0.013833058826641645,0.040748995572863086,-0.027059161955394987,-0.015392340268600754,-0.020522792817266,-0.021024623405276586,0.007544479000879662,-0.022371891361716863,0.011455757970278441,-0.0090013500888322,-0.002568235270172592,0.006410710026298263,-0.023963246189243687,0.024445958611751563,0.011493217057328703,0.011357046338499875,0.018821811907890014,0.04467062781782349,0.06384589217192263
LIPH,-0.03626454207593275,0.023787887928025785,,0.08526946300444423,0.013948763941281937,,,-0.006876902854637046,,,,9.757335412429575e-05,,,-0.020909194621434046,0.03364888789962019,,0.024013132455320305,,0.08506836872665327,-0.02448420958498156,
CCL28,-0.026505676483350435,0.019958548198282744,,,,-0.021629947967949745,,-0.01548171192030338,0.10760104575294138,0.027206597005291374,-0.026436116145632686,-0.04399384929152027,,,,,-0.03277627157211749,,,-0.018367431693481772,0.07707668432560635,
PTPN11,-0.04035997502438389,0.014899555866744383,-0.021235183952618017,0.022546770977710403,-0.04887227461447228,0.031165468720387737,-0.026139985145926237,0.0013300565557135256,-0.05320694494815957,-0.0611815670222748,-0.007925786456624445,0.023269119789536805,0.019896367716726943,-0.03656796743006348,0.028590313814071996,-0.044268247689911305,-0.05516553398898931,-0.0018751660658580696,0.02603416660820065,0.0014667855156266564,-0.0675093782155788,0.01338898139664054
ADAM12,0.04810394819151099,0.005391820399669902,0.0752061222945016,0.026574190246498503,0.0028429208204667562,0.0036214171852797985,-0.00833290710752095,-0.08077513413283623,0.026344824911243632,0.06522138492900774,-0.062006271068954615,0.03452244791789429,-0.06600354799747495,0.026057889264821287,-0.037499044103546604,-0.0034671770766513113,0.10194306014097786,-0.04811206339016831,-0.07157002649937123,-0.014104417145391936,0.061635253704102645,
EPO,-0.07313419705765552,0.023623608828686984,,,0.08363703333342758,,,-0.018182631016141263,,,0.038133438645267304,,0.009876096801889145,0.04740626019952592,-0.029541077459621586,0.04757161606336323,,-0.046625965954735185,,0.009683223325144019,,
EDN3,-0.0365808772593849,0.00014952488103749556,0.021090583389281766,-0.022763183635999995,-0.011824183213245028,-0.027542926251591358,0.07869690712615118,0.0030261829209296135,-0.043981731801965886,0.013645052625321598,0.008440090970384692,,,-0.0320287817282561,0.005224090852308415,0.012244668635429352,0.08892046084738874,0.013329271463052805,,-0.014231967119527122,0.033652330227320774,-0.007119304817455555
CCL22,,,-0.015264307765667085,,,,,0.02698043239949705,,,,,,,-0.03794368934417465,-0.03327259434042129,-0.04068535140657753,-0.0444451736741952,0.039278644797303905,0.054338029516706673,,
CCL2,-0.07923426309672381,-0.07272449304227885,0.00540107013095282,0.07359429036327789,-0.002438456208896149,-0.05830189991216286,-0.045190530316702816,0.011302084448723422,-0.06645864376383397,-0.07538367831803379,0.0017562187163233356,0.09276306086048347,-0.06060244025810388,0.04332193501327695,-0.08670042355976092,-0.04420410969949108,0.008313163272934517,0.03497316601739151,-0.2145783429234742,0.10139334308349433,0.024796119929398883,0.015218489790166982
DSCAM,0.04478480994099432,-0.006117411266444178,0.044141667622719996,0.027830036170727192,0.03533759724611124,0.024173663018602708,0.06490767070475872,0.004968239421594214,-0.02321719285175689,0.00982988257838926,-0.04145229219751717,-0.051283320275806725,0.035289509056337674,0.009033659482781474,0.10341780413195027,0.17018867871808754,-0.01567807286540802,-0.005955751482276369,-0.007633945091320461,0.1235672170023323,0.06889356821770051,0.09815042181125141
GPHA2,,-0.018965606321798924,,,,,,,,,,,,,,,,,,,,
ANG,-0.118338339405363,0.02087461516194867,-0.02625591557564853,-0.06675939529666287,-0.033460582480627526,-0.012755815750223309,-0.03716195182110272,-0.0002805222082341357,0.0023025393368576604,-0.0072202017132641004,-0.04488332885070521,0.033336334728000946,-0.07354141113709813,0.09084815655679171,-0.02655231150641028,-0.03494690713875072,0.01569404463716039,-0.03104628335145182,-0.0617200382845308,0.10317410548102865,-0.038428359986217124,
FBLN2,0.1308561836654077,-0.02863617562322239,0.024997106271270858,-0.026461274138753096,-0.03845863398954546,0.018023471060738833,-0.0024545770680743043,0.010801599303776001,-0.04137201890183758,0.02219103951573583,0.07768856265411235,-0.005768701770025344,,-0.03290356085944036,0.03249776392153013,0.012940599183997776,0.017251482752139554,-0.00943331629896802,-0.019990267265917197,0.06830139625054212,0.08172520689508724,-0.040134001393107355
VTN,-0.017083897371387758,0.0032713309801696696,,-0.02251403991407163,-0.03809863779001626,-0.0221105812236485,0.02280151639517776,0.017191360178457214,-0.03316025409337408,,-0.015482734723456315,-0.01608427243613823,0.03351831885245341,,-0.05297754092893547,0.013732306686153165,,0.018810014609684234,,0.0397895656506307,0.025159959329677715,
VEGFA,-0.24050283370428296,-0.014733373516358773,-0.009844035548042793,-0.037182765898549026,-0.05283994391584152,-0.0338145975047615,0.010380162922919788,-0.13590489459042293,0.0757794927043839,-0.012635875251956703,-0.07656689485913651,0.11933874739070306,-0.10019139418592823,0.11985222440923687,-0.18243808217959123,-0.19943448369203887,0.011068013785097367,-0.08326266494129536,-0.028012113414978165,-0.10203612518363406,-0.05594450051832801,7.702118967633244e-05
