,MGH258,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
ADM,0.03805234174742829,-0.024356298749949674,0.08842332661098097,-0.0651828438252407,-0.025842507471101585,0.048249904514278796,0.05204554032329912,-0.05328233425297222,0.004322464480500935,0.05046740552461137,-0.054770548689307655,-0.06836327327535317,-0.11365373577134015,-0.04081077604732315,0.04096687115174575,0.03974537478539777,0.038692468626270904,-0.07908586592543863
CCL15,,,,,,0.01031836822325359,,,,-0.004123539198691297,,,,,,,-0.0154039975608068,
GNAI2,0.029559342288434178,-0.11326374785828482,0.20080911198630538,-0.011253810788331832,0.05393044939149132,-0.002552949216783689,0.19961324846114703,-0.13597765810203194,0.01852682852883655,0.04038099982833474,0.010088969899229581,0.007903814841931485,-0.020930203113935304,-0.022429741113103058,-0.030286178623790412,0.07073883633493448,-0.0011036532143919452,-0.013669339834191071
HDC,,,,-0.023069575999001394,,0.01325082925974007,,,,,,,,,,,0.024134028755678702,
COL11A1,-0.013936458259793207,0.0005051962748284914,0.29386855486232427,0.032694797608912335,-0.03622014937711927,-0.01028027676910083,0.00604156171107506,0.030042185095564226,0.027748512887105864,0.040885621118593854,-0.014983073189863683,0.06337879477626325,-0.0030302548757619244,0.01579641725594319,0.04894229599624818,,-0.0007191673926784862,-0.06226544419374815
NUCB2,-0.044802843893996046,-0.0015927859381774695,-0.01876562360718688,0.009173528379416705,-7.253715010152465e-05,0.028935519469697513,-0.12595414790744722,0.01628417838112494,0.025880948417449708,-0.0246133357930173,0.019011478857231114,-0.03680027925923335,-0.011771818925813839,-0.004061776988252749,0.0022822973993405233,0.04459723774187944,0.0365154606941706,-0.04270076024474961
CXCL1,,0.05144264047551176,,-0.046574814403092635,0.19636390026599373,-0.020869453608356615,0.10062129938467372,0.0460326991678583,-0.024360018316462104,0.06293248140300699,,0.013818701831449308,-0.029862426693765595,-0.04861006871236081,-0.020836536179594634,0.03785187779423161,0.0048039302841632985,0.06687922528932373
VCAN,-0.15425181384266246,-0.022824291179679143,0.2555163513626988,0.06869216929579533,0.025873013204523374,-0.05420804955094068,0.036536417355571706,0.08022867274710324,-0.016571797218693743,0.002431699615477474,-0.020664149601417575,0.03645614990652295,0.01486917822640177,-0.007535584413322692,-0.01449964732193595,0.047175005661312594,-0.04031913173823759,-0.024018169535471874
MMP7,,,0.14595292240682217,-0.015645020660242266,-0.017478871889600504,-0.01830329018149907,0.08689145591360271,-0.006372279026134189,-0.027753443550878526,0.05748426315892338,,-0.048581143758505835,-0.028276802498902066,,-0.04678987029415977,,0.007439511006293742,
PTPN6,0.0579327873423448,0.012851004349091777,0.14026852041200208,0.021367501700631644,0.014724080896409588,-0.0006971823250130545,0.07925459954931302,-0.050396603587481284,-0.004107263471050982,0.09374774103913473,0.03253629931353105,0.03167286604937122,0.01631618103456341,-0.023542173329113354,-0.013590698312465035,0.051369725308385544,0.05660093385297493,-0.09047350033938192
PTGS2,-0.05065809500215094,-0.03372740284696464,-0.02355628998226246,-0.019212208333671633,5.900548864503016e-05,0.005898173451451304,0.07729526568925488,-0.009365104911482075,0.06288919286509981,-0.0041240877477753835,-0.015369251666203159,-0.0751137313063029,-0.09329368841915596,-0.020599502871804447,-0.03988419879787778,-0.05716620952906402,-0.03602235610787703,-0.06845097614850032
XCL1,0.06000339416369834,,,,0.048269020051650055,,0.09821900811338131,0.05094883814634566,,,,,,,,,,
CD58,0.0468493308504421,0.006687077309068292,0.09978921973965374,-0.024418038728011186,-0.02218935233075355,-0.009504382413969477,0.03316659511828895,0.09395755207204974,0.031176322529726304,0.020108804871790367,0.03638340889208892,0.05281363181557105,0.06503363380653013,-0.010422919328137844,0.020612271027001968,-0.043121840945350404,0.03358836055664972,-0.035281653485483365
TNFSF14,0.0696942025934198,0.013018093226517513,,-0.032598699759573205,0.037231525324701996,-0.00641932994918821,0.05845278644695651,,,0.05916317403647275,-0.03358673900558881,-0.02920955422818348,0.035197982934448105,0.011729145984130536,-0.02629757251584064,0.09338624133455073,-0.02528351318491161,-0.017781337674140772
CNTN4,,-0.007592372204049178,-0.10307261309331064,0.03264815137672159,0.0012965536689165712,0.03693300920525968,-0.16437878476765966,,-0.018361134795211793,-0.012480400152483527,-0.0355744498217643,-0.004604623958803946,0.0448544379359867,-0.005173472896168886,-0.017730747818451614,0.060758446875787,0.07036170425709207,-0.08142108007184995
INSL3,,,,,0.007128430559850132,,,,,,,0.009524233625401212,-0.015212280721399345,,0.04704948297176111,,-0.0017348804034355068,
BTLA,,,,,,-0.026031020028361256,,,,,-0.05501517806325287,,,,,,-0.020394490390599478,
MFNG,0.12530207303798555,0.01832810882929653,0.1775733414718611,-0.003443205101031247,0.025558158831539845,0.03419306099938235,0.07088187527280952,-0.0037055699886951034,0.05730030350603639,0.06386898214103501,-0.07563277349071276,0.08322542517336867,0.024714226656532508,0.00822914627009874,0.008186199338270073,0.05235150607514421,0.03818066737603751,0.008680403465998271
ICAM1,0.1506726495701782,-0.009562467558169236,0.09924020692451613,-0.07931107117763561,0.12211142210325207,-0.004170263864580314,0.1281271917673797,0.04646822011687964,0.037872428200389587,0.05121252596133476,0.018924749514186986,0.03975547913366813,0.011488210849774928,-0.03278868732955519,0.007431966914057098,-0.07593270435538112,-0.04425966905394368,-0.02600435312845157
PROS1,0.01318856112336353,0.07194564111923163,0.22007022352275196,-0.08844518631911596,-0.03163721501985292,0.026236012993419055,0.08242831771544698,0.022903916475286556,0.024701181739511118,0.04822228378833421,0.06311289633762512,0.02417838888464861,-0.03519486947036647,-0.009364549315693072,-0.018188069012185545,0.09526202802354629,0.021319476599998975,0.021018494157501448
CLCF1,0.02205223222667916,0.03664815522249428,0.08617698395153599,-0.060859485998480276,0.035253585609166416,0.0012488061511905242,0.0924447712385237,-0.041090033673132145,0.053704127906937675,-0.06035806769387689,0.05856211562336361,-0.022161850346829905,0.029877365562107204,0.05628286485388746,0.0036959333236523504,-0.025697462726768212,-0.027679911261308,
PSAP,0.11909959327187969,0.04989212971549976,-0.2126212995032876,0.03144899198158336,0.03579098199804892,-0.0123367128343191,0.12967785521267994,0.07251287868757401,0.028155690317384668,0.05183780237790729,-0.017811327499271393,0.023359783682890056,0.012584709014850325,-0.00825585459523733,-0.02539166481216579,-0.03489910428537508,0.01133378844545437,0.0190197456070028
EFEMP1,0.03862131413791644,0.02791887343592858,0.15546087432126904,0.020103106466976176,0.1317236712556991,-0.024228371495693974,0.24996641611595283,0.08474380891269896,0.030429549255026174,0.09565362926391836,0.00022320143907137037,0.0077720352552813985,0.04097735093359248,0.002268576207486526,-0.024751102015725186,-0.013406909283050696,0.04586133423028572,-0.009864371608488591
C1QTNF1,-0.04293896822904662,-0.021560565951693145,0.08068154672080659,-0.08857160601832353,0.05209795719942377,0.01784178507454555,0.04888194923399272,-0.003737392140396113,0.023546183892265024,0.08527507942682164,-0.00427212015163067,-0.022920678591571212,-0.0463806829554614,-0.07808097216311677,-0.06109013277199251,-0.05104321098139978,-0.06421175848604788,-0.06729235682804297
ALB,-0.020251804143969626,-0.011704248412375162,0.06228756120407901,-0.010887125357603522,0.053826027130017266,0.001092331356566871,0.05657770821154077,0.09505974971576323,-0.0024447081602915334,0.03569226358076386,-0.0009639855031229309,0.039652581576829056,0.12370649863801346,-0.002823989239267958,0.03613923902310141,0.122972065937233,-0.02384951130392811,0.017061743733748573
CCL13,,,,,,,,0.004436652729765957,,,,-0.021683157406526016,,,-0.02949818925942399,,,
EFNA3,-0.03132443830172268,-0.05321347685246821,-0.13268414963446448,-0.029810508618814395,-0.02364207642119865,-0.040950631602994905,-0.07193947010722702,-0.018266903187650955,0.0029125126293829185,-0.04798143368318397,-0.020037285965891813,0.03128155681390159,0.01938717762933591,0.049217190984093724,-0.0072504245173155586,0.044009470653477496,0.01804264871372267,-0.07354568676053655
DRAXIN,-0.05676051837592654,0.07240025396889602,0.1527601604404669,0.002839925986271959,-0.007972027503544225,-0.01858982240115248,0.02575754540888614,0.023808732867300772,0.10269467195338429,0.016529885760920182,-0.01543004008640065,0.0016481993461654565,-0.05913857350718571,0.027240464562451938,0.017226968398341834,0.16020433307740312,0.08787659322866954,0.037443850475362785
RAET1L,,,,,,0.04249074376916702,,,,,,,-0.015399734132306922,,-0.007742824345701035,,,
NPTX2,-0.021525284525526954,-0.006706588025775951,-0.2501573436665557,0.024239259669955864,-0.00882175986393111,0.06817893697313367,0.19677684877594068,0.03452679347877815,0.03251153857769285,-0.03595939484419778,0.036434340699564624,0.029193186705573727,0.05828042541768958,-0.0353772824797716,-0.06832468124719458,0.013601027482827217,0.04183227130978275,0.01880609814413427
FGF11,-0.10389988681381279,0.001002821486844318,0.16527909726090292,-0.06893962055334507,-0.03352184878835124,0.006211759260573197,0.013489197124124875,0.09295087068518564,0.03430090491070907,-0.04203414170806961,0.06820963117041597,-0.02638029729078247,-0.049019736360904585,-0.0067944289364984325,0.04577320763169688,0.22094998279850783,0.028545447434006145,0.14707848228514903
CD59,0.09720509891286346,-0.044595788527899465,-0.205087550542008,-0.04408882290760457,0.03055568010114056,0.006559358522633674,0.0716496080820647,-0.04960030312500873,0.012883170016326582,0.09737324368700663,-0.019251492940234895,-0.006557178690599392,0.014331775442779367,-0.02539840945426832,-0.09215869991380363,0.048898306693162766,0.00826125669053328,0.014228913974802197
COL9A2,-0.04859479698076198,-0.01422032221462942,0.1721672500410891,0.018302533762014236,0.011545750968263825,0.020703565026140604,0.10300571123492815,0.010218830431280341,-0.034308838485287596,0.06380531171862464,0.05886137410785716,0.10824229128879016,0.08884468131467131,-0.03183210135691597,0.06899427964576496,0.022083226873085126,0.09664623894352745,0.005000753462012029
DLL3,0.12321357288789055,-0.027782799516999825,0.18337076103116887,0.014978469876037811,0.07492594926363538,0.00194964107342568,-0.06964860630713492,-0.03243889894563519,0.0020333673650692777,-0.024531874760606205,0.06061321040718914,0.07159165348318036,0.0818544782468026,0.05627791514508252,0.08772542625653997,-0.06789688010589137,0.056259225851033885,-0.007097053086174309
FGF5,,,,-0.020896797839310397,,,-0.047362897379798576,0.02862745399113849,,,,,,,,,0.07366039715161664,
LIN7C,-0.01781542037529032,0.07827215743122597,0.01985064459401748,-0.03900964950793153,-0.019543376954804317,0.021010482594412717,-0.006766611648999878,0.04222661228350444,0.04366564707681477,0.033797006225555974,0.01915826094563941,0.037380276655560006,0.013052754763126152,-0.05523912847044399,0.040480886393484086,0.0703669916791269,0.04831262066023585,0.05661729229210786
GDF7,-0.023642170622827918,0.015425074096979777,0.03937671547748822,0.005122835226623438,0.056754467670826286,0.037642483860712096,-0.07430352118919487,,,,0.02227191031712329,,-0.013201402095415657,0.052578635448763796,-0.021378389414192442,,0.04130947559343723,
PSPN,-0.039270800895521735,0.005059206452436034,0.07434922734614856,0.002711560115556988,0.04461982050406987,-0.029396306522896258,-0.052147488325751216,0.017085022944689682,0.045493077501241604,0.06184936083294905,0.015422597794145614,0.02824493422733398,0.08025039991566671,-0.08286556437113368,-0.011390679887933065,-0.031810860009244754,0.03294680431850223,-0.04323784509382262
ANGPT1,-0.04925419652815451,-0.024696999685753535,0.030534779520779914,-0.019797471862531793,0.0009186837130932,0.0027591275760983644,0.07415124411747502,-0.025855434658561438,0.020550022231845905,-0.04371710061381106,-0.006836891654360754,0.0590438923733481,-0.013881945891391205,0.005423260568981845,-0.023768379401303174,-0.016836065246084875,0.07256683679466251,-0.04985435668220466
PNOC,-0.033387660057042856,0.025288712530581597,-0.15470695888764546,-0.022386025585367928,-0.006646934946074085,0.09235794527989022,-0.09088781605446283,0.14103962615301344,-0.005361563929989436,,,,0.0441322369789305,,-0.025344953812592337,0.09239046267442262,0.017657808009184588,-0.07600213406576652
L1CAM,0.08231110820444527,0.038839833588467314,-0.08622035475131833,-0.03425494890626372,-0.03211314843141802,0.04004419601310109,-0.0901268861551001,0.0712813219098909,0.009832880949491665,0.07442893559497324,0.02319114149523085,0.012886521968346451,-0.06889462433489013,0.0009969090239430878,0.01713914451377085,0.032983310465969876,0.03620731302510448,-0.10468320497962587
APOA1,-0.04068652202655016,0.07446601344052102,0.11897972617110336,-0.04472230796950257,-0.015634532352469248,-0.014680835104791698,-0.05661628799164418,-0.014682284388875028,0.06810835357537465,0.012075149802855014,0.07069426287651732,0.024950069413764375,0.034827515460280345,0.04154732760497288,-0.009562726394200681,,-2.423171345323379e-05,0.07154889814689691
PSEN1,0.07055969020401483,0.012053992051560523,0.027893441776816765,0.05043911182006784,0.028062332999236193,0.013843177952046804,0.07642046527457577,-0.002610648430289579,0.01629542422496089,0.03737093067979471,0.004284569693269936,0.01763540387419191,0.03129006130806836,-0.010518329131145568,-0.01536433826603649,0.004170712581646406,0.05447822884979482,0.02930655737484995
CALM2,0.10160912271109016,0.030641131511929508,-0.2350465563414855,0.04880000504711721,-0.0180990034386266,0.0730913149707675,-0.1828831127799025,-0.05114974378181463,0.017467553890585498,0.044122960597930125,-0.03576342082940671,0.04998652798951932,0.05390924745539742,0.0656401593285571,0.003704751613342776,0.1044295484734029,-0.0019466160785473522,0.019127837705984693
CLEC2B,0.020730398026733907,-0.021283984754508288,0.020182227046949882,-0.04735488319806249,0.07513143059529916,-0.0439847636208852,0.06660939115944585,0.01270924481828018,0.017019125826646397,0.05353226641412661,-0.0051884319609532634,0.010363808783250252,0.06246736165629401,-0.09288097770538126,-0.05303429942839081,-0.06489014133926158,0.035796634365790156,0.0010590365239652878
NTNG1,-0.05415112885804538,-0.00858962598002369,-0.051359908189567205,0.002738859774565246,0.06690249202263304,-0.02327839928175236,-0.033512923019451225,-0.03148505587703568,-0.019867231279089657,-0.012298246609037184,0.061083936154730886,0.043425187615013856,0.13711293285803025,0.03298146011152775,-0.0036489100689360795,-0.060587829823328505,0.04695308150627711,-0.08998756296888875
LRIG1,0.07236812330228617,-0.05263806813325072,0.1023719155059175,-0.02773401471113741,-0.023060322333842982,-0.006873784302039637,0.16773699611907827,0.11719438135683558,-0.01796720679350625,0.03174372791276695,0.08073843263208583,0.0819710680031557,0.07946027930255004,-0.1442191448750067,0.02203806542726901,0.0534785354193312,0.03089732091675524,-0.021173495211150382
CPAMD8,0.1123916392582606,,-0.04160834595313066,0.021618616952914057,-0.022356523702678634,0.03133648471953732,0.05909537411916966,,-0.033165226838479736,-0.008106573119621738,0.0016327507630534597,,-0.014830709102123694,0.051934099582443084,,-0.06111875337023333,-0.022099909794565335,0.05441020949722473
GHRL,-0.0032525854666138345,0.03831277669364974,-0.044938336680272487,0.05038743364314005,0.02596520351883748,0.045043074905092115,0.0904382855466312,,-0.008360893941603952,-0.04257573104870927,-0.03957730793687027,,,0.01000315427936204,0.2102823660401507,,0.027161811962710888,
NPY,-0.030518931972711397,0.03345600294843938,-0.1818783728018609,0.018248490546439216,0.03405086559088226,0.012972614243260813,-0.027286827672302713,,0.05835737559881714,-0.036902327295639206,0.04360944544876809,0.008983453236652861,0.018462394894139984,-0.02619378645823309,-0.019363456917268002,0.0032490501941924636,-0.026633490202530606,0.03664321507221013
MMP2,0.035074572600227005,-0.0034904899855411667,0.1342932560625989,-0.01799820574318643,-0.020150100182793246,0.007328688666241943,0.12157705025826955,0.14952970962555037,-0.02322140871958246,-0.01277093178592702,0.04082465725883809,0.016413301512658404,0.09358171299074647,0.009367687046198109,0.01954334069269833,0.03512759729554098,0.019768347471695837,-0.024659495281753353
PPY,,,,,0.08340561107969975,,,-0.008531939648437884,,,,0.010908126980485346,-0.03076388976199689,,-0.04688604218240331,,-0.010987305188264337,
ALKAL2,-0.01606313556686817,-0.02657553708309502,0.005884177940677365,-0.021433953110257125,-0.039412257787891,-0.037530358747657595,0.17966224097841657,0.01866145227047535,0.0061174288259890275,-0.05051469742326531,-0.0003513572297985055,0.035688951217260935,-0.002243908416555157,0.05713245846670994,0.02876719967632602,,-0.02214359153151212,0.10370022371332611
CSF1,0.02067336745263741,0.01658916109384667,0.17486373035648597,0.006857040802630807,0.042029627331770146,0.000750447567288599,0.1394301451263511,-0.03985946916632013,0.0523852377579436,0.06815661749900782,-0.054897493710737606,0.030497842325817346,-0.03811441855849928,0.004721402214887167,-0.01964131611724702,0.11784646749865098,0.04421655592144079,-0.012581759902661364
SEMA4C,-0.005712090740373592,0.015566600341314426,0.13912207835307233,-0.0034867484199224996,0.05367664540058614,-0.04783678849574554,0.037010558637761856,0.04280891399257661,-0.018446267583051214,0.009118931498728949,-0.04172002862470429,0.04377155881546167,0.027757749631189838,0.03505886579949004,0.0336827492766486,0.040867463739387384,0.005250549104761868,-0.015581639405298912
BMP8A,,,,,,,,,,,,,,,,,-0.018930816440628762,
ICAM2,0.0045049234956561135,0.06799572372250683,0.012494651220967863,-0.08048482827150381,0.022892892776930573,0.0008848217989835811,-0.005180555042198142,-0.040092128645572954,-0.020182140416394254,-0.026554287387908805,0.011903398985649053,0.05433449807227837,0.11594402746530581,-0.07989835420723501,-0.015289177107296027,-0.030712962067657234,0.05492290374630911,-0.004626581459075854
SYTL3,-0.023045649306375503,0.02473566909579217,-0.006901922839041127,-0.00021155363719409486,0.009623981967487571,0.0003446133801175822,0.060076789246594924,-0.022852695199857356,0.03637446485869322,0.012737261206328518,-0.007144723666157725,-0.03556208368007174,0.0039001975599625427,0.03283304544292265,0.008311070405496727,0.06610071778725521,0.010105899154398777,
IL1A,-0.024172845970769866,-0.002007805388715868,0.07511521525563042,-0.005233120546687222,0.07666577729162719,-0.04012692192975964,0.14619185065724305,,0.07129309941317882,-0.012459724574014853,0.04453492819494245,-0.05477974261902394,0.013505965037261076,-0.042722098934689555,-0.012015560296804008,0.06863782399480546,0.00881568550404568,-0.09375614441602853
HLA-G,,,-0.032613453880881715,,,,,,,,,-0.027669456755583237,-0.025496252689377368,,0.02341627286010784,,,
PGF,-0.029997738553464128,0.0107113451255403,0.18431936935856222,-0.10051102235216017,0.00013839002224664163,-0.0336136640196153,0.1192987090671361,-0.11451028313329344,0.03162761732049578,0.024585451608569838,-0.06743826342105226,0.008710031997632482,0.01287537374775602,-0.03990780965746704,-0.009507080011819685,-0.013877705825135565,0.004885395456140818,-0.0054107321677443546
LGALS8,-0.013910720826212237,-0.018925544452126703,0.02941785467414715,-0.042176689213432456,0.020729386526577916,0.006224619341017435,0.017549162831777175,0.0842235488636298,0.08166577017009409,-0.008965020398276194,0.02716575905910784,0.012782280977306068,-0.03420016893743002,-0.01793952152039138,0.039474952756887796,0.004532163436590936,-0.03691980365420136,0.012707976005337872
DKK3,0.0036469504093381935,-0.013245580216833811,-0.2587839112785255,-0.009540746589321634,-0.06807516667848047,0.010954999353043723,-0.24556925778381913,-0.07647563437600341,0.008047279022258455,0.007618865611719262,-0.03475698467939719,0.06515721313081524,0.05258150685764009,-0.04761261563701475,0.04953944661400382,-0.03561190398963559,0.0764519495617749,0.008281153306546026
COL16A1,-0.0543773012515881,0.010574746390538637,0.05133822074328679,0.01568525077231796,0.013827100209847247,0.017123198090732424,0.06431947482422942,0.02041978253067005,-0.03156663390976163,-0.07182187262538939,0.07712124092299008,0.011145504542175248,0.07064147212129501,-0.04301723217862718,0.02588304954786189,0.11940783665491188,-0.015211277444959743,0.1061184900234042
TPH1,0.015176262767225862,,-0.01151559824243037,-0.02247204607916674,-0.03778863605347176,,,,-0.02160973973928804,,,0.06283387904776754,-0.009267469111279129,0.000421493447249121,-0.05355014362324661,,0.016370976328406252,-0.04659484874550406
TNC,-0.012062909106056232,-0.00473264816759778,0.24778481384519244,-0.030004068388069058,0.004971976038828689,0.024896892307637433,0.20939021282200052,0.01626457548601518,0.008500834178948294,0.14290443601999803,-0.004661598657451683,0.011929745924583842,-0.02819436615898301,-0.0395199362585663,-0.006274813961414145,0.008813984943849771,0.04858608175062456,0.05483162589660415
TNFSF9,0.06673942674239805,0.021552349356738828,0.06592329743223312,-0.00827696446852427,0.06828384353994754,-0.01257473196238503,0.04786585898895321,0.008237550021959795,-0.0167879199364257,,-0.08121108470112925,0.011247748742095278,0.01570375466009124,0.059407445115999304,-0.03303915145623514,0.06951355781415049,0.05434969908877438,-0.07541567688742054
C4A,,0.0006600538901274445,,,0.037708930576284695,,0.009996459409264243,-0.02705809774678224,-0.018995782139649926,,,-0.005870464289852759,,0.08253200109656067,-0.0044649689711578075,0.06508617584944637,-0.02549323746188461,
CNTN2,0.10631204781162361,-0.028117262391210894,0.0680939304655339,0.13679564936671715,0.04338574451493965,0.004898760913894702,0.26616767057391283,-0.03967200985296993,0.04460416377133602,0.07246214687623398,-0.00233001053404664,0.04803829168643338,0.07447083044543643,0.11111812246695871,0.04220044355464586,0.1374652372429129,-0.015674616523035527,0.038937837140415626
F7,,,0.02300553985475691,-0.018903954877594546,,,,0.0380989289675178,,,,0.05346336370599202,,,-0.021378391481430458,,,
LUM,0.018063403615341558,0.056908388221251625,-0.018513920305875724,-0.08393268102815642,-0.0385532038595023,0.01446324037970735,0.11523623248443579,0.29920257320058613,-0.04226809240756425,-0.012983574702952092,0.034139562662233607,0.008286193755614074,0.0945562039611862,-0.06070259172229901,-0.02644492426062926,-0.01642912105551387,0.04796147671271029,
IZUMO1,-0.019877993631907776,,,,,,,,,,,,,,,,,
BTC,,-0.02488113793048697,,,,-0.007039077077162997,0.002787357563233044,,,,,-0.022004372453034535,-0.022496510431024623,0.028062229327772324,-0.02068828205894879,,0.021275899664321432,
APOC1,0.10548675894004951,0.08294321386594455,0.194825109842411,-0.05819358366731277,2.6557348235959034e-05,-0.026135163111583606,0.27334567358843626,-0.11297557127917683,-0.01871916969329603,0.07378855651174608,0.08031057787610638,0.0391782260589093,0.11078190392894459,0.052097910068568454,0.05658680784738199,0.03211001480384086,0.037094018934240344,-0.02689693902400303
PKM,-0.0790445579137652,-0.010309264627833636,-0.0760262927249089,-0.11456776077404746,-0.08010950285043135,0.030729679476001758,-0.14963206366467344,-0.12791711313083864,0.01838386643989306,-0.01879980202626741,-0.038612937151900076,-0.04337985000042978,-0.08995408493357859,-0.08393455098421816,-0.009938080799011432,-0.043474420664385664,-0.00741730345557812,-0.04775263020620021
TNF,,0.013708310214507136,0.015716954974225227,-0.02774389945764948,-0.04418908751477337,0.017638732744034807,0.16201463124522286,-0.0295093776464714,-0.004188489590186343,-0.059662876965996404,0.11303330251005063,0.057870495666897934,-0.015399738332587874,,,,0.04916470873203138,0.06544277971317662
GNAS,-0.08208682265009809,-0.038991351215290175,-0.1860554406777108,-0.060118659050089326,-0.093224767664499,0.05654495086490271,-0.32231845114406277,0.13117454035433726,-0.0140146101139595,-0.03303885713962102,0.06308705036329718,-0.01915522196048403,-0.020114239657833877,-0.1791940651078069,-0.019800821432349226,-0.11250144865660583,0.0014851344542559704,0.051330016776332824
BMP8B,0.02199903011042649,-0.008443355535425249,0.20471792839685587,0.050384296476547415,0.06809688784503383,-0.01804585255788421,0.1831090378129839,0.08077222084330146,0.014882330554110717,0.02678206598036524,0.0008072260630247251,0.004082806290118507,-0.013196689295869996,-0.003700791019257254,0.009879622719664825,0.0629408844377972,0.06875762350779617,-0.015161135315350717
LIPH,,,,,0.05517618114155592,,,,,,,-0.021683165381063848,0.10212788799393306,,0.009752193705961577,,0.09734626281026759,
CCL28,,,-0.06454454965568764,,0.03468011732111486,0.03211500891094813,-0.01673320129875904,,-0.017137462343530616,,,,,0.034417418367276076,,,-0.014699819900616983,
PTPN11,0.044017637169484,0.03336955988286209,0.05480579149637898,0.04494119431241691,0.03762901722145002,-0.0008721184892080359,0.05592180782950616,0.0768635664860958,0.03116663814227411,0.04947901895194737,-0.03832104821604801,-0.03671330711486065,-0.008475884296801331,0.03716509305487454,-0.02512102976272628,0.05715276536677529,0.04244139134179402,0.00404420939439575
ADAM12,-0.00853884066104757,0.043235339347463014,0.08194919168403939,-0.0269655280757522,-0.044995263668397525,0.03385862977618555,0.07914444953840391,0.22957058909272374,-0.011175180108232772,-0.08702830530871787,0.0012299504017080428,0.005123254766248416,0.02228154471936479,-0.06869988917490781,0.0019084538916193572,0.08058225270305762,0.017576530159778225,
EPO,,,,,-0.016338982386039175,,,-0.03739756362238341,-0.02160974291275151,,-0.05604477267163602,-0.023548471364312335,-0.017831713525746425,,-0.020453392778442214,,-0.015632036792823895,
EDN3,0.034665338668851485,-0.03280048802639982,-0.03434622694662521,-0.03349514051030959,0.01980844643755411,-0.026102236563258507,-0.08482160675999884,,-0.021832723299431745,,0.06717727746347843,0.04778457788956206,0.044555117647448315,0.005746089075272773,-0.023766279182134416,,-0.02840329703975566,-0.00841418977653627
CCL22,,-0.012353429374508118,,,0.0110111179550876,,,,,,,-0.0266517976578071,0.008073702954480332,0.08440126198878539,-0.01794696177193239,0.15038676449972366,-0.024155593233386143,
CCL2,0.09434249494297241,0.06888867455165922,0.00783927915778524,-0.016680777590730902,0.10109979971605859,0.039917537117093886,0.2077594590247908,-0.04141036037283745,-0.011376154882088867,0.12437752625417418,0.07080459283872548,-0.05590592827485116,0.024792442333824206,0.07713466700283139,-0.02235555791566295,-0.0551250976745014,0.04751727690451133,0.058429630746655185
DSCAM,-0.0038215542212661382,-0.02632125233530524,0.12243773223341557,-0.03312130464921812,0.06015969621211688,-0.0496530203640929,-0.07670175366783223,-0.02245995424952272,0.04718159548536985,-0.056657848816373375,0.09961522866198858,0.09974166049137995,0.06845700760944448,0.04754266099679236,0.00823321670220789,0.08742400310631153,-0.008141426935370179,0.04409568809038198
ANG,0.005938852205969673,0.05665358811518244,0.010047242846797746,-0.04220391929429135,-0.013759747654956873,-0.0009376956677646748,0.0696025203496597,-0.08120394900205313,0.03449265822255497,0.04532238782670002,0.018315960964139042,0.01632666671825513,-0.04941693818665058,0.05242520278238674,0.025347545196824247,0.020665860238223088,0.03233303637606711,
FBLN2,-0.02739308763892602,-0.026292377830501833,-0.05783509878074612,0.018542458166671515,-0.006764062991173081,0.030975023152061232,0.022178110242605725,0.12121906870652374,0.047967755777660936,-0.031115347992192777,-0.032793374787445796,0.006635545060736657,0.052436264547340544,0.029734843286526036,-0.006968379964460664,0.10785278719142863,0.02586006608035251,0.026566966758047192
VTN,,,0.008165273555002251,-0.03186590045572426,-0.02684311315855459,-0.018091915973175134,,,-0.017956395314000548,-0.026800337173890375,,-0.011274802730645706,0.019741613240439514,,-0.02648438305396762,,-0.009295539231472383,
VEGFA,-0.025418551669987816,0.009021785339617665,0.17355657644068442,-0.04062361848934302,-0.032727200788579505,-0.01762797508232737,-0.023106741046466702,0.046730991557396295,0.005636398736435663,-0.04840992935176219,-0.04891112408048702,-0.0722161295427938,-0.15425397720326697,0.002503523136921706,-0.03763243421721376,0.04825727274885393,-0.06584228665347372,0.08665346250114399
F10,,0.014084427616491433,-0.004806856993007272,-0.017562415061118032,0.013390650620308404,0.04952637388540448,-0.004806798674508521,-0.0068708593308704005,,-0.029071136730155118,,,0.056628097653938086,0.05128367735546581,-0.035423957612943556,0.10707849477152893,0.0020223764325545132,
SERPINA1,0.024461192915921557,-0.0009355133064106513,0.05132809540785752,-0.039024673598884146,-0.010561257547095894,-0.012020181697698626,0.21446034737518277,0.022491151654099213,0.030400002753430234,-0.0019601975628323713,0.09795752369308877,-0.007669122092783544,0.050011993710169025,0.07163447134773053,-0.06424289238228525,-0.010361696984232064,0.06744540880110492,-0.002928196672617231
VWF,-0.0638248670729981,0.007476448722319954,0.012577624647915193,-0.08485810116356729,0.03383002700076577,-0.031949743957030305,0.07160029294094405,-0.11789673975095917,0.040754648789809306,0.03524173816713245,-0.005659944456153429,0.022160228717813125,0.07909875727454893,-0.13905328575359477,-0.014836828884148428,-0.013727555444842695,-0.0228887843547114,0.0645492664406048
