,UKF266,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916inf
ALB,-0.021837066656789878,-0.00760667480097866,0.0544357003986676,0.01957850137812763,-0.07433094264230306,-0.051527001402631764,0.033114236229333634,6.835203540255007e-05,-0.04303151497798277,0.04196756201448166
CCL13,,,,,,,,0.010305445272779181,,
EFNA3,0.08614213551611216,0.02024635083194165,0.020733992276385064,-0.010500829073613457,-0.019051300666514732,-0.03833937843218525,0.09496309596521968,0.03739818444305044,0.05983918282480325,-0.12159049340898198
DRAXIN,0.0024047760413941346,-0.017299811588521556,-0.02116930997596316,-0.11145421447679066,-0.02368886584487339,-0.06942394460799298,0.007756441675602652,0.059670428212424034,0.11345216360373422,-0.09039110227622604
RAET1L,,-0.020720417722767698,,,,,,-0.03799616250130791,,
NPTX2,0.049077094711250914,-0.012285991318110305,-0.04259758371808378,-0.0036235699745514167,0.035150152580011564,-0.0689314854631727,-0.04566705904079121,-0.0027124021034094755,0.08855776366097375,-0.09877775808551363
FGF11,-0.03410750043113978,-0.023861477832397653,-0.02630220177136569,0.038037461878746744,0.0166227062637375,-0.007747899970794666,0.02169706768886455,0.06472683331446571,-0.011163269874854515,0.016317483795727408
CD59,-0.009853199270804695,-0.03321858366702765,-0.09652342619001159,-0.0521615937499485,0.10743636105367067,-0.03540604889335425,-0.04677174820760394,-0.05997696340855678,-0.027342808777921723,-0.12128588463567402
COL9A2,0.024591982544319727,-0.04091956305932253,-0.035340228785356295,0.026682653609780782,0.08442257618096374,0.008678211263377445,-0.032403240698075236,0.006373239616645817,0.15650578364345502,-0.12852456259890718
DLL3,-0.052207819454981,-0.05412460205711347,-0.019027376009038196,0.07097013377722723,0.01102278761143361,-0.056946126286664546,0.048812091825077314,-0.006008755547233125,-0.05304373807227448,-0.09800527829601605
FGF5,,,-0.014397610029363475,,,,,,,
LIN7C,0.00838044321618739,0.021102184858142956,0.013155884479938741,-0.006943485353306755,-0.018055424390833106,-0.0408969715293231,0.04550819435629071,0.03834983839431097,-0.01139654997728817,-0.1136515862750614
GDF7,0.05741239610030973,0.0274548548856218,0.052148602741822904,,,-0.006244648386066039,0.06739119418523572,0.03582262296365966,,
PSPN,-0.04550963950745431,0.0015544703469764468,-0.0322127684958054,-0.07384994091638873,-0.09684021286515727,-0.028890222171524937,-0.06539417114005244,-0.02984256497244899,0.01695361386902813,0.004216298101336083
ANGPT1,-0.015806733933143014,-0.017944430703437698,-0.014948147448995038,-0.02026088153232283,-0.003938129616014114,0.011589649563009327,0.02682566975837378,-0.048689293439264245,-0.10935251393842066,-0.03165120845186208
PNOC,0.034840198992208395,-0.009998622498953441,0.001159009846188246,,,,,0.01963411864442795,0.04460404803637282,-0.11897446560269948
L1CAM,0.02226081260625329,0.039325555479164706,0.022875062668251123,0.004276310416115254,-0.05725407861480212,-0.0014163190304929234,0.026242249933009196,0.13702076632379603,0.02201684562073049,0.04189871057553458
APOA1,0.014123171414279205,-0.03070023595256344,0.017203851375004256,0.009780243692251034,-0.050695847355212716,0.023772318372041187,-0.09150038375999625,0.033509872169352355,,-0.03250706167355507
PSEN1,0.03919570057768574,0.021979862943889133,-0.013437156229719001,-0.023901242954975997,-0.00047068756511021043,-0.06085647673138676,0.06051863852809874,0.058007787148570945,0.01953988708576248,0.13266189400185271
CALM2,0.06780699015559481,0.12919501224315008,0.05652267161106639,0.015340540323050617,0.08669307002609529,0.017797977407977082,0.06357982405389437,0.07312452187880181,0.02551351735079491,0.03245461395222617
CLEC2B,-0.011196129657792962,0.021233426599074748,0.04472213945324834,-0.024239178942609598,-0.013328211297071355,0.028276086797883706,-0.0039840891229652575,0.012385285672580825,-0.04853968883936192,0.11788400995883322
NTNG1,0.06096802300749519,0.046241659244531566,0.008075494169762987,0.03958756807536453,-0.02263430432011383,-0.008614164146304228,-0.06492871634644355,0.03352832790188465,-0.011221151247403553,-0.03463842154862372
LRIG1,0.0007175411304734602,0.041498888588590674,0.003819890899464093,0.010942562073671683,-0.030756410296412483,0.02579284955558734,-0.10970109550421442,0.02394359695027011,0.017800127061933818,0.03431590270911158
CPAMD8,-0.024459075281661007,-0.02662048124297226,-0.023955435287010704,-0.01907996291299978,,0.003276293219533282,0.019463095049523073,,-0.0007273993237042771,0.06484569734351624
GHRL,-0.023214541989696306,-0.017299811588521556,0.09477226000998878,0.018607892805923405,0.19138323093330106,-0.05451539326452311,-0.027791581757062676,-0.013770587713351871,,
NPY,0.028264746281591303,0.06870609888502056,-0.04594994782293376,-0.0016870785084431412,0.01942757289436421,0.0658064148846293,0.020058856229713973,-0.006930978359610985,-0.03128348237574548,0.16596337737985972
MMP2,-0.04345428714974985,-0.03826306746574631,-0.04198238605030622,-0.0837763615875441,0.03600194719214737,-0.08430116731076141,-0.1445282388545992,-0.01038364363142014,-0.08813987794952949,0.010361964243683502
PPY,,,,,,,,0.038951184194878134,,
ALKAL2,0.007934173046656725,-0.005999368027162129,-0.053792186763218466,0.020779719084180366,0.013024803534775645,0.06317619552833181,0.008540583742805813,0.07449182889415304,,0.03655102664914584
CSF1,0.003523745753992072,-0.0133762433803674,-0.07361200577359062,-0.0994044018918966,-0.09971827666084368,0.039052298097071864,-0.021328291389521064,-0.0523575881870467,-0.05679662919818752,0.000681653152335659
SEMA4C,-0.0071401679365365395,0.058792516623837165,-0.04354645894602506,0.10647867485855689,0.014129801782048984,0.016190417475189643,0.07286955391136507,-0.04685416113093251,0.09949814310889969,0.04262881933922624
ICAM2,-0.029033703065820725,0.003928230394950846,-0.009935708478993879,0.014604875297031647,0.05658869941133298,0.061676334749648,-0.0782931378243278,0.007798322560102,-0.04076587562600049,-0.023308004731741397
SYTL3,-0.02999329051880396,-0.031346549928288,0.06941486473476283,-0.046628215125910796,-0.035935960404183065,-0.03397126601060463,0.0043025846412105126,0.05177380503675138,-0.07235978832229777,
IL1A,-0.03119278207389452,-0.005904483172441821,-0.03175567210694199,-0.06764521709130197,-0.0106356948869341,-0.04839280071006695,0.022354016440333642,-0.04055372846909394,0.04563782785498725,-0.052338005083199
HLA-G,0.004599452112222498,,,,0.09065249611655392,,,0.11234907818989556,,
PGF,0.002938745149408677,-0.031281097892745864,-0.05841889489793521,-0.06831705863878121,0.13668722728377702,0.00875338270360891,-0.12155322075786092,-0.0019852015009430278,-0.06893919839172492,0.040560142316935874
LGALS8,0.040589298591460016,-0.006091761376536737,0.05476663986867287,-0.059606182057726914,0.014795880060296593,-0.058006541878646484,0.03105136290117519,0.07853465841218142,-0.025979063572263966,-0.06539627476296128
DKK3,0.06628404469731249,0.056360272835714924,0.02660939058286152,0.011599041976970795,0.08926294304725342,0.017483870752374515,-0.0554718445694095,-0.01649098753979912,-0.033881927868685005,0.010767672146331375
COL16A1,-0.02524035614631006,-0.02672745299578635,0.02806082088157374,0.036293555831014075,0.03787449275484312,0.0031983639228117386,0.002545987508990723,-0.03377114489568086,-0.017696471389669472,0.07114711385983158
TPH1,-0.017852458796146484,,,,-0.029442588337929846,,-0.05439663710519491,-0.011858288944488994,,-0.053133396385090466
TNC,-0.052407494860106964,-0.09284641992149963,-0.04628938298695541,-0.07556873955097959,-0.053673549007469304,-0.04561844636436377,-0.0778312685886895,0.020720487071052073,-0.04171094106216771,0.17122014875385896
TNFSF9,-0.017249721133620517,0.05981174818386437,-0.026985560359684455,,,-0.05303619021326337,0.010189381630656191,-0.019554035281877,0.0006701083406679827,-0.01129452449414886
C4A,,,0.004719549741516312,,-0.004294202258822912,,-0.051003267535095674,-0.025692863945862465,-0.07123354415547022,
CNTN2,0.0051263938934371246,0.12656452314067967,-0.049142387012987676,-0.02353819430943882,0.04240984451712686,0.013526226604648488,0.1480089569452905,0.017711292169664328,0.08922631444068818,0.0673348232276074
F7,-0.015504911407696366,,,,,,,-0.025424720894581764,,
LUM,-0.035775287234278544,-0.03460866266682782,-0.04959945510304569,-0.06807014206612748,0.10927163599259133,0.0336067484806209,-0.12209145162097101,0.01595065664395373,-0.00853344450570159,
BTC,,-0.015797310119635283,0.025068565770812318,,,,-0.05600305793555969,-0.02460399312988731,,
APOC1,-0.06747692164757477,-0.02982415388422496,-0.03319636097848989,-0.057200048475572994,0.03366249214092537,-0.017876164464139265,-0.022335815198781948,7.001307732894862e-05,-0.05135778821912247,0.06043374308576169
PKM,0.06447671600668517,0.008020201731440536,0.00864090107258828,-0.09753101994050231,-0.10391854690677381,-0.01965350512558686,-0.05853793216539968,0.03197675941089111,-0.07603992011124051,-0.048057040070234223
TNF,-0.038091220900175284,-0.025291942207359815,-0.03008898342983933,-0.05737148663023956,0.05376944458135259,-0.04484523240934813,,,,-0.13809855770763627
GNAS,0.06235957436434655,0.01640802282959354,0.059813563051680035,0.011164834927933676,0.0032785281472387756,-0.021021408285836606,-0.18032995935967874,0.0035505176642329135,-0.1610827610688469,-0.13869380217953584
BMP8B,-0.023163488237189125,-0.016793589657224602,-0.034601579187752834,-0.11455472099757462,0.012437748744983613,-0.0566543591486829,0.026279329588584487,-0.027619203896993818,0.06949200644716201,0.04418525954003932
LIPH,,,,,-0.02326239307719404,,,0.0282206876317541,,
CCL28,0.0016882955028573328,-0.01986327047211462,0.0052329110305566265,,-0.054123325983460174,,0.00020339721202036035,,,
PTPN11,-0.020871115847795104,0.00966091657593325,0.05330345461923594,-0.013705315403434792,-0.044505763457086414,-0.028044830578295783,0.07327978649439759,-0.020187407784312775,-0.013976430181696909,0.056610927991698146
ADAM12,0.01962903224933638,-0.019196616102365227,-0.012343683919586564,0.036676744348834105,0.07304571180177603,-0.05901696155423031,-0.12256237613095057,-0.012972658931954033,-0.021198409788921166,
EPO,,,,,,0.0031230261507567275,,-0.024324645901954083,,
EDN3,-0.022238619160162735,-0.020821197085838766,-0.056413703169669635,,,0.023912941069418672,-0.044230569450187614,-0.04432534156064268,,-0.07032148480938766
CCL22,,,,,,,-0.005615118268507521,-0.021343817861762638,0.023970130267156196,
CCL2,-0.030893205057146118,-0.0030178561473911195,-0.08990717170221359,-0.06603065914342361,-0.05296963966140745,-0.02160328761925615,0.01670696875698926,-0.056049277679720524,0.005716445710496629,0.062205755042400945
DSCAM,-0.004487070659609951,-0.018947799984677983,0.034730204349308846,-0.05331256535434651,-0.12458210045572213,-0.028640911503223468,0.05636996959622443,0.03926953993540051,0.03376034413931789,-0.01925254441059086
ANG,-0.013993899551542722,-0.028110205140783644,0.020277849841305453,-0.005873111138999565,-0.09036918778667495,0.0007033356325390381,0.022830542189848306,0.0051446421426373625,0.024208627965800134,
FBLN2,0.03652030063179941,-0.014849353667327883,-0.0549624222685271,0.054763710920819414,0.01040420362520663,0.059964683874897694,-0.09514513703416226,0.04222716187466167,-0.05271733747809214,-0.04464900690711544
VTN,0.04289757082220977,-0.01527156490741081,,0.04134710141889542,0.015932187774690267,,,0.04183449003691888,,
VEGFA,-0.06579041762522603,-0.021678235557705913,-0.03182416656521418,0.012230389287038538,-0.08107221520188725,-0.010467516715800932,0.05638478527671339,-0.01296141230694161,0.013367247996190969,0.029347835194764593
F10,-0.00596410116372438,-0.009495213746464478,-0.03136216101462637,0.016767808340204134,,,0.04601510008353007,-0.03245954945774259,0.037568960200319496,
SERPINA1,-0.009688042820159375,0.025360254079024334,0.001953712967473519,0.008780704622352321,-0.03835074008753221,-0.0058993219041764185,-0.05078153542363619,-0.02500521671783345,-0.06851776764965155,0.0524041292080345
VWF,0.00017331390305632189,-0.04868295270462073,-0.017556508929384918,0.007911677602990603,0.08471897979316786,0.026954742276983204,-0.12555702172930724,-0.036358191514435936,-0.07407006463991796,-0.0876426458057038
GDNF,-0.027788035230108452,,,,,0.014479550601154701,,-0.034061886710611784,,0.0462878676927703
VASP,-0.030140427903416808,-0.0031699315916976227,0.026073626858020886,-0.035771169163616376,0.05431009563813003,-0.0834717662207723,-0.05875819096903085,0.014345291658058324,-0.07992194421719036,-0.1173760985664738
ADAM15,-0.04107204035368712,-0.010046565671803637,-0.050378498973164106,0.013017316790342601,-0.04733064308453222,-0.08928572819719963,-0.007011797700915639,-0.02046029323132757,0.07775867964812455,0.030635848524950163
WNT2,-0.016654703503528944,-0.022536370058451632,-0.022641347315158596,,-0.011839742967610957,,,0.07579978958181753,,
CALCB,-0.018095370891221603,,-0.03570339992268281,,,,,-0.037996155004964456,,
OLFM2,0.003972122709608603,-0.03948287480382141,0.003890163315861402,0.017405453209587463,-0.03300249850598251,-0.1250300774321497,-0.04616839824590342,0.01302242052966794,-0.04525548053767062,0.07976918634328463
MFAP2,0.04136105912003195,-0.0227660586718292,-0.041505837282068005,-0.07656336412030874,0.048124675458342814,-0.04270025323173246,-0.10524139940231204,0.015146791233147086,,
HLA-C,-0.0379181259353731,-0.03634889993871481,-0.03882252768575793,-0.0012557221199246266,0.030976096770423005,-0.0030355424939217234,-0.06508348819859838,-0.021454890345839327,-0.06919823300584674,-0.008333941864080487
THBS1,-0.03755070525339194,0.0074044720392858095,-0.08914042843809529,-0.029047604845023785,-0.09101992285607907,0.06249375939842951,0.01114314332007215,-0.0353474206545422,-0.13570262932118424,-0.0865676838947812
HSPA4,-0.0014824112494455036,-0.010305264670739205,-0.00016141916609243022,0.07773599488412046,-0.025542007981707665,-0.055364461573183414,0.00803467190529257,0.020988088379440543,-0.007629127096975536,-0.03319867906131396
LMAN1,-0.03495950780180465,-0.037054020962891045,0.00396539196446113,-0.0044003026151650726,0.06252521760226688,-0.05928396976602228,0.034012371385985216,0.0017809431493054243,-0.017539189898820945,0.0324403080106831
LYPD3,-0.0062566050694959855,0.0389710524331966,-0.014928761175315464,-0.005425217784280418,0.0013105433229108358,0.017487373269117708,,-0.038741450378309776,,
APOE,-0.0995441994230049,-0.008958681936738374,-0.07480018731211892,0.006282916375886759,-0.009493936430097496,-0.006597991687701717,-0.07332861187260187,-0.03825439638756767,-0.01919703938334963,0.17117444326620446
SOSTDC1,-0.015285459307020776,-0.01249793918511162,0.04991798609948007,,,,,0.03284098485126215,,0.01219212683949647
ANXA1,-0.05320473659796634,-0.042478389294134354,-0.06342321476929948,-0.13276058106023142,0.11348079767584475,-0.039723940858704836,-0.05362708364624806,-0.038039558738461265,-0.06483844233282163,0.025487457925282037
WNT2B,0.04916601395301639,-0.037394229079969046,-0.020533211713280576,0.11495371642439797,-0.026851064620826443,-0.051526976557584474,-0.07730270865858296,-0.00026449234633129184,-0.04839727789612796,-0.020636037082237844
AMH,0.026007583067828653,-0.008855729887218677,,,,-0.05772482035247257,0.014136662832065428,0.0279172556241408,,
GDF10,0.03689893689837136,0.049787423505233915,0.04918508953942203,-0.04803004624963873,-0.03605378221810105,,-0.00877042855843776,-0.021575604436051228,0.04735196607160422,-0.09159154642068475
EFNB3,0.05018896445951181,-0.004002806651860497,0.05235972886407958,-0.030225299676215945,0.11225852404922557,-0.05120464307509348,-0.06562061408682916,0.06291815952146684,-0.08887849389103983,-0.0418893294303668
LTB,-0.0185721750175165,-0.01684557993898047,-0.0363097156882734,-0.03216741680549163,-0.06728082856229786,0.00913463131603193,-0.06200037611991751,0.0464059961560123,,-0.10022773725518352
ANGPT2,-0.02420801192422139,-0.04557115106256877,-0.056137750333239714,0.015554355429116694,0.06074023430659812,0.005859984719865537,-0.10147063280901225,-0.05123113059482482,0.04781450839531046,-0.07971762486990393
NRTN,,,,,,0.03836990371494923,-0.003404754806232491,-0.021659351801288754,,-0.04452910386319617
ADAM17,-0.01803775201966597,-0.06350768331994945,-0.0234033832436418,0.030514515478080748,0.06375355539142286,0.025435755488384722,-0.06520333441976213,-0.023869258332362697,-0.00018141953538529918,0.08026734721375033
LRPAP1,0.05225155307492287,0.005667637789743256,0.002471028243116663,-0.009957800332479437,-0.007201826584297141,0.06655531532847794,-0.10319450343375836,-0.023868475483400604,-0.05655527727270021,-0.004902338712591152
NID1,-0.018937515114366543,-0.022780794469872585,-0.056491116071853004,-0.02650800984602485,0.06609065555795526,-0.060910689208563226,-0.09065630865605892,-0.04432429074737533,0.01088326186950997,0.03014933558974306
MST1,-0.0168534158948179,-0.018370610920808734,-0.04504485496917355,0.04674924894702133,0.08956698366464104,-0.022911260148125924,-0.038610792362929025,-0.032694154130055594,0.025608599530338134,0.04416734842665545
IL13,,,,,0.02927212800487466,,,,,
DCN,-0.014025471456852926,-0.0473133796219201,-0.03806441111303384,0.012305364243222008,0.09643226357609051,0.10536560981221339,-0.15833675308147216,-0.006659488747444926,-0.010100408824194298,0.03962867755055467
IGFL2,,,,,,,,,,-0.012877965320346931
COL7A1,-0.01103110271518666,0.010105592862837211,-0.04775405980476737,0.06544696573057823,-0.003694979982075144,0.017553286688608297,-0.05913887423957307,0.023046579894528824,-0.035673467199426524,0.035979534714115545
CALR,-0.025883928157191448,-0.044273895429803985,-0.059892362303067735,-0.010076153385522185,0.025844243029269263,0.05658906599949565,-0.10973163460288864,-0.05262092498304638,0.033025138596336885,-0.08441902848205876
PIGA,-0.0031723367789969078,-0.027952913479757417,-0.07780485327788754,-0.04772895472020443,-0.04796643848102667,-0.03851564429764419,-0.07197502367935817,0.03478120584129484,-0.01590065362231957,0.06821145126323887
CD200,0.056254481405303744,0.020014523393760073,0.03339004122247558,-0.11355347829267681,0.05939787527895423,-0.011283714143327206,-0.07004648820667264,0.00274875502210488,0.002931138716973291,0.0065462181030834475
GRP,-0.02415437842903891,0.06524336360539203,-0.039487166146546834,0.043287328832368056,,,-0.044286764049210954,-0.023756768697057035,,
CDH1,0.050487207421906155,,0.009115877385899708,-0.053105558927896014,-0.01521778806217251,-0.0006398911353301446,-0.022047839183136367,-0.0419502250890143,-0.05688228412142119,0.036955975766713604
LPL,-0.039521147746780345,0.0236126102362817,0.054831135433193255,-0.03263733702547702,0.027345578687313264,-0.05245932703311383,-0.1693514741814366,0.02853248998466344,0.013200439788026342,-0.06580214228197048
SEMA5A,-0.06413407579720863,0.003593322737787646,-0.06271902313873827,0.021580351417733488,0.016671066083577993,-0.03608991378657586,-0.10398112051017647,-0.05322921046394522,0.05480980635487716,-0.009115050746369348
SEMA7A,-0.030973966849618555,0.1344152283353036,0.0004987574414179916,-0.01698416873339701,-0.03783150618363897,0.09907973428946369,0.03679123325516443,-0.036077056760060344,0.006869575158069532,0.08841186934136332
SEMA4G,0.01795699016662209,-0.030484081988375142,0.0063619819949524556,-0.019155491654591777,-0.08989694609021995,0.004535298762849376,0.062115406728981526,0.06855667513138619,0.03781660130094037,0.061561405934736156
SEMA3B,-0.05825931089132672,0.04701438719487642,-0.027294736325079574,-0.04921680507162893,-0.016605503123503347,-0.029880290316911785,0.16745286213022142,-0.06398170311951284,0.058557900476553564,0.06511807499419144
RPH3A,-0.006057906515284893,0.019866464995681527,0.07435504131013805,0.05237050267100507,-0.029126844770485927,-0.03613943913247333,0.04396721289379845,0.059276389618747725,-0.015389465313895805,-0.035630004951747465
JAG2,-0.053833716059812874,0.004317423600606536,0.0051551721388131775,-0.0014028019843392973,0.15049094461045862,-0.05662136113278068,-0.0721989774180727,-0.0020671516154674515,0.009628562829098356,-0.0008141608666397892
CGN,-0.029377885961581234,-0.020929513674892646,0.011068287834204871,0.03084591754996323,0.07393358394387174,-0.03441791694289972,-0.004860942883087707,0.043849509888036535,0.07016767324430721,-0.04855537739959063
GDF15,0.033387316282199854,,-0.05477450192543024,0.018294489550191168,-0.003973091744529472,-0.06514320671041388,0.008418693837850743,-7.828117070995021e-05,-0.05734749106199351,
SEMA4F,-0.008553428867016521,-0.004076965187571303,0.025529411624750312,-0.0326687175316587,0.06405366479063428,-0.05856658618607122,-0.04240239010689391,0.04496496287678481,-0.049067453671432636,-0.08547998079369214
NXPH1,-0.010280229087210806,0.018071702689494266,-0.007277982974028134,-0.08584618469799926,0.04413953141825268,-0.07785960123796733,-0.05742088246255605,-0.022225312959103537,0.00976932155762773,-0.10293915787299346
ARF1,-0.005824627909852652,0.012382529923040723,0.01328524540984212,0.0047341432725133015,0.08596617825248057,-0.09324189190681496,-0.0707663957535713,0.0015517617577012466,0.01939405701214415,-0.20720605091088604
EBI3,0.048827988590969415,-0.024236416514888302,-0.01616586487047004,-0.0022849015796865073,0.020056035885243007,-0.002874331319577157,-0.014745953634910632,0.0420357016540986,0.020527435400234016,0.0504318864550621
TIMP1,-0.011960031504199093,0.02084300285185242,-0.07893484967537398,-0.048941224302673544,0.14719334907653403,0.05825490983912535,-0.1594751939614994,-0.04888088448072595,0.11619661620312231,-0.05981516363767295
SEMA3C,-0.0017207509954771558,6.3466878514259e-05,0.010865194014157864,-0.022162758357271103,-0.03150995001261664,0.012831858863362055,0.01614414517986626,0.0558431633545725,0.06960208803435367,0.01134164703030194
GAS6,-0.011411253911279758,0.019166519151875658,-0.07262545365092245,0.03537534091493244,-0.05693684680989799,0.04209608769050553,-0.04066833215305006,-0.032198331078898294,0.026534490963334403,0.12582329457492974
MEPE,0.006784366713581871,0.04801775572216562,0.016559370902447877,-0.06040244122538389,,,,0.004662240629626224,,-0.051224577925054054
SERPINE1,-0.02307318601747187,-0.01672075593440719,-0.03960621566253692,-0.13848634817435793,0.060627001524587894,0.046020947032707406,-0.04915148129359608,0.025125582549417193,-0.1254944210178538,-0.05191965234596027
RSPO2,0.008901712394088514,0.01647479855032072,0.04949691835687172,,,,0.012779040471502296,-0.010285577949788247,0.10442457289705341,-0.0811656522155977
SHBG,-0.0199380865191662,-0.01643886931033238,0.04077117959205846,-0.06235068674194126,0.023561567423481495,0.1033712937713863,-0.053655005574252505,-0.012260686067711116,,
LGALS3BP,-0.022329598733006998,0.05561770338617273,-0.06105268219347937,-0.007073141681327699,-0.026188819229909493,0.044924445598726694,-0.06721378513848773,-0.02251901192723611,0.01670342694225314,0.20449841069702743
LAMB1,-0.009288375840196591,0.01137539562757291,-0.06949422418204615,-0.05478181845823813,0.04034024892720199,-0.09977076654407009,-0.0974062687535738,0.024461239881566784,-0.07016373440188974,-0.06561778369406822
SPTBN2,0.01916882568798218,0.017548908080723125,0.0509271246757957,0.009354855971304884,-0.035313096321210394,9.70258538451813e-05,-0.07491398752604736,0.049803234256570905,-0.06868383911740926,-0.11496079018427693
COL1A2,-0.04906809963382543,-0.030246916373147508,-0.05150931937965137,-0.032443329423371844,0.10031356244146644,0.00053408376635987,-0.140064345976984,-0.02238676453870437,0.0030425405584420854,0.11070909766379397
CEACAM16,,,,,0.057738757669034274,,,,,
WNT11,,-0.012664181375700998,,,,,,0.08492903967799821,,
LGALS1,-0.05790039534461033,0.07951081162976043,-0.07131895468000281,0.0070119066312417135,-0.09157051398280491,0.002945128067372502,-0.05046444533582239,-0.008742861556747064,-0.0866766703280143,0.04715456745053959
BCAN,-0.029618225724023027,-0.03868005817352697,0.08045184559129841,0.015980451446736006,-0.0011923726040227237,-0.06537982851157961,-0.06558058463397325,-0.02548144794597029,-0.057863910601622076,-0.06079349860337664
ANOS1,0.038240136711110755,0.005805696868766338,0.017584444274611446,0.0027255961049125446,-0.005012438662739002,-0.027185234401823143,-0.011847894505803409,-0.04616449663545451,0.006396396103112255,0.025979349226149803
EDA,-0.023425060999473172,0.004931731070590442,-0.04437623589294656,-0.018262303192034316,0.07482719531042654,-0.03846285946020008,0.05918691424065706,-0.03301506150665318,-0.046071661997810105,-0.001414567473067714
FGF22,-0.01635358201551848,-0.024405513577390424,-0.021226090517642644,,,-0.03855822548885257,-0.10848943453747976,0.018580209064446906,0.04139575701012263,-0.0466927257134695
SHANK1,-0.015782217030589078,0.02557237069051101,-0.02140035566902192,,,-0.04043561846055593,,-0.03163965858899767,,
TGFB1,,-0.021046866627918662,-0.08875208822183167,-0.03984485709824957,0.04969804483437499,0.024070059704745503,-0.08144100282148951,-0.023656324549368644,-0.04209521988263669,0.03736165890896363
MSTN,-0.030752829952249403,-0.04586672017129044,,-0.010866626069667434,-0.008506910171710357,0.030611703297827905,-0.051449072551341964,-0.016641402224608588,,0.006023248495109091
WNT4,0.040117000829921784,0.06598603473313507,-0.04553479135365292,-0.026470104215788173,,0.03871163470336048,-0.03277983913985215,0.02297512411504882,,-0.01349400618276785
TNFSF4,-0.019266500791260074,-0.022729721037391206,0.009038855973951538,0.01965534723702647,0.08232279885183608,-0.05050279898820682,-0.062437833503801436,-0.014838391337047173,,-0.06250780368568042
NTN1,-0.00448129249113638,0.00463968325355493,-0.04531261605670382,0.05064207986191617,0.18186158808620956,0.0187387005798188,-0.07374852429055492,-0.00644649457427767,0.06930377376052349,0.1267382251534112
CXCL12,0.017677807979438468,-0.02132394665428837,0.0325500530858952,-0.010299671437576645,-0.03778936767754218,0.004061818557153934,0.002131188317486198,0.024772512730028763,-0.007320593455194914,-0.04810418363234904
GNRH1,0.0760252297560948,-0.015696227961498926,0.1137088013558109,-0.07002165605200823,-0.00012739756866139902,-0.006449250211631653,0.02791776903478054,0.04350696518935758,,
FGF8,-0.005742590152345285,,,,,,,0.02666073208081799,,
RIMS1,0.11898326628020528,0.05582252704439621,0.05791201366831116,0.03567085018489,,-0.011155260918301083,-0.04330027616622363,-7.523965698061064e-05,-0.13118286379404023,0.07715233477947503
FGF14,0.036733534617042006,-0.03425372749149695,0.05337082541691722,-0.027018671630781206,-0.08314651787980486,-0.018315407107767794,-0.004500451882896941,0.05740785988127075,-0.09007008302679675,-0.11385102384241161
IGF1,0.03586637693761295,-0.03748564206887554,0.04886904744794136,0.0443684374881998,-0.09219436020057889,0.06203203075330456,-0.004056223772444398,0.04444732147653998,0.016685680023174405,-0.029255091163610736
TNFSF10,-0.016354629469729966,-0.01664158762313576,-0.11123154044055751,-0.12784491039494555,0.06594744570307133,0.04294350101653707,-0.08872469792808052,-0.05801604744328046,-0.010022378726904148,0.02784987964622001
GDF5,-0.018572182230572196,0.01096850487967851,0.13989282143486031,,,0.040481604524874835,-0.021413817194132687,-0.02272659001336941,,
CHAD,-0.019536341722445914,-0.020509317701401,,,,,0.01850969488953662,-0.011007379385228493,0.1048097690252732,-0.01987458635992639
RGMA,-0.06121254612655012,0.031777772000180865,-0.06869275371462286,0.029515969822076996,0.07333896579320132,-0.013706088276238574,-0.10011444149437566,-0.010161645192811089,-0.08093352907020115,0.10331342582389341
CLEC3A,,0.008661164265520601,,,,,,,,
WNT16,-0.02163371521553527,-0.010212534460009958,-0.0041063994901910485,,,,-0.06334937589776952,-0.0036921403742553407,,
CX3CL1,0.027882939073589245,0.0474535659127219,-0.01036997025618247,0.001420896693820359,-0.03039655266352062,-0.11860901869997646,-0.16558013176058667,-0.022587334508888123,-0.00850983671226886,-0.06701922469094602
FGF1,-0.0493468784974009,0.04352326329076213,-0.04304757343099089,0.0065444422718672225,-0.030719193690011273,0.036092889311677326,0.02401108628428542,-0.021007146758810113,0.026550622511591165,0.027092689795534974
ALOX5AP,0.05819615286376004,0.012866082764309237,-0.014972022686239787,-0.041684017238692896,-0.001736696466327404,-0.0019231401938263617,0.10454427555489942,0.021728819470543895,-0.0620341708622226,0.11672088515624625
IL1RN,-0.02203868101248707,,-0.07383112912792293,,0.004278752063298261,-0.007980531285726658,,-0.004435992339018889,0.048558649721451914,
PCSK9,,,,,,,,-0.021023781654282453,,
FGF23,,,,,,,,,,-0.015490310260915631
NPW,0.061648473104209914,,,-0.027817585332814348,-0.04822962599038704,-0.04706157149231894,-0.04213457968928807,-0.05462696812954991,,-0.0362394728186835
CXCL9,,-0.02440550994903838,-0.03736859770894757,0.005383176215579151,,-0.04074149958627162,-0.04725925988886134,,,
ANGPTL4,0.012953036905557663,0.01684310912061181,0.016375000808754373,0.11312104136118252,0.035097641286297734,-0.04997536338270301,0.030556245445292212,-0.05217001620320055,0.03859243621664764,0.024966705065568837
UCN2,,,,,-0.05876641453141205,,,-0.023756768697057035,,
OBP2A,,,,0.04112467713290235,-0.04768514331710622,,,,,
COL4A3,,-0.0006741091606280649,,,,,0.05390529456271928,0.011124906851156554,,
