,MGH258,UKF251,UKF259,UKF269,UKF275,UKF334,ZH1007inf,ZH8811Bbulk,ZH881T1,ZH916T1
PTGS2,0.033409762770830964,-0.015488227159925134,0.04787805354104984,-0.03101511525113921,-0.01977386699007371,0.04807342697260216,0.04683953676777815,-0.02768849968186684,-0.0004302935785634745,0.02832278695535025
XCL1,-0.03150483830973035,,-0.01019715412139305,,0.019683063442369204,,,,,
CD58,0.038667014530700546,0.05706731859624657,0.0568605880656206,0.0034989572280071236,-0.001882498014881716,-0.044115978063874337,0.018426400201421562,0.05707190930426512,0.049570512982704186,0.032584940042199854
TNFSF14,-0.001707073050478348,0.05475678485622466,0.03515227317853747,0.028012965959101684,0.02047539211634825,,-0.04354191140340655,-0.03267616881542984,-0.017935152360912306,0.0013350914411779497
CNTN4,,-0.014168981685353665,0.04484879910187667,-0.0387405355736736,0.10615762223644146,0.0026399244879473194,-0.04062682062371409,-0.007599213125200374,0.060904083897477986,-0.03940795340924761
NTF4,,,-0.012898953406328214,,,,,,,
INSL3,,,-0.009372074182601994,,-0.011005239320395838,,,0.13118803417577085,-0.017935150628087804,-0.03171111073232461
BTLA,,,-0.014876329942915873,,,,,,,0.052984629535555154
MFNG,-0.05245121612739618,0.0147619510846965,-0.03561312729354174,0.07067200279527658,0.0601871052415987,-0.01591691822307377,0.05003555057750568,0.016252652012194804,0.013314392986829413,0.03225336375166806
ICAM1,-0.016333588500093654,0.07296206252556807,0.012392198754125406,0.06545736753254885,0.03261573119089696,0.08292379569839832,0.009172096703876292,-0.022442704929000055,-0.06956479629829443,0.007878855219254573
PROS1,-0.04440276398123174,0.05477145663294734,0.0024181527425808907,0.07749406155400014,0.01229773980973205,-0.03768412659518122,0.07570578053809578,0.057383578377986626,0.033360743479248736,0.019467923381565767
CLCF1,-0.00683966344943032,0.05760280246919437,-0.018415340850608506,0.0261047075428265,-0.020469347391565473,-0.03641245596960545,-0.06907469476085777,-0.0010025101809109141,0.03095460206258068,-0.006961073674122282
PSAP,-0.010590668540958158,0.05939850055256388,0.025164235133915008,-0.03978168857662597,0.02884301054568876,0.03390649199085325,-0.01109367890163168,0.0038131616948795305,0.034335833258369364,0.03339478109078968
EFEMP1,-0.05622378192421935,0.051597759063978677,-0.007628794296505729,0.08567996524340313,0.00737426942967196,0.00454344359400826,-0.04953751259991465,0.011897913941709368,-0.032738823183197686,0.05037969304947993
C1QTNF1,0.07908190350651702,0.015326810733890237,0.026324637418284433,0.07133424437153622,-0.0028540051775475714,0.017913213855313616,0.04832636375969246,-0.04383620907386018,-0.008734214777995342,-0.05097344266133109
ALB,-0.014668004842094183,-0.023877104095305572,-0.01663877968115652,-0.018300803742547018,-0.012014834836477986,0.051264219821308535,-0.030242900356180522,-0.02320974611125486,0.025019543831726908,-0.02345614929690645
CCL13,,,,,,,,,-0.020117998283686236,
EFNA3,0.0773473789400421,-0.04507147333117444,-0.010742881924211098,-0.053835466713720866,-0.001333881074322907,0.034610935338614236,-0.02739170196346709,0.006913198050158739,0.05519502435513911,0.01371008620849439
DRAXIN,-0.04963918313639095,-0.023227164294221662,-0.007738554053441254,0.04883186591168519,-0.029355930762210086,0.006481851289585066,0.12555045732344247,-0.07996791765248265,-0.029330607758223007,0.06015083622532956
RAET1L,,,,,,,,0.17115173577538612,0.0815128301095988,
NPTX2,0.11273903898401641,0.0348647267821033,0.018975192294698934,-0.04349492201409301,0.04418785940144907,-0.04890499962109688,-0.006327397331393474,0.03713687041888108,0.0099925245849577,0.007871498933298225
FGF11,0.07082448498633552,0.021283739271767795,0.019059486600031254,-0.011390255009594523,0.06712673220418842,0.002997051351736802,0.06078152694474399,-0.03298134273052801,-0.02184546288143719,-0.011778269320229141
CD59,-0.020976357765598207,0.020221857718976183,0.011108986631078057,-0.05507438542934482,0.027898226323368892,0.020045803821841797,0.002107609094494363,0.03329935118233348,-0.012231758247518843,0.007952180545214864
COL9A2,0.08930918141183825,0.05122174052868624,0.028241244881992297,0.05306432025492652,0.014641073411339696,-0.021447610851350534,0.01736816907607774,0.060377791861938944,0.01106771276838148,0.044021616456674004
DLL3,-0.04769993833090014,0.007368840797483115,0.03511304302739056,0.017461016293539865,0.04081293685947615,-0.0026836567449214687,0.043888255977342965,0.02542215927191919,-0.038188298499633094,-0.0040199352232174745
FGF5,,,,-0.014572826996658766,,,,,,0.017800779120379594
LIN7C,0.038918273348226014,-0.02157367404911532,-0.0296938888356343,-0.004842862324916904,-0.04605658928349598,0.017374456089938248,-0.004376716118546273,0.036477571820317044,-0.03252602798658342,0.028469397476754397
GDF7,0.1051422061604521,0.006127242615516815,0.000880295942925582,-0.026068406058293535,0.004993306648557513,,,-0.016459801252963566,-0.01458023059518121,-0.035220331536933894
PSPN,0.045034048146820216,-0.02739417132544654,-0.039289978425192766,-0.04435026559323087,-0.03318175654710112,-0.019155731558016163,0.08933247237522345,-0.005627809913660156,0.05132187908771311,0.05413443863800188
ANGPT1,0.06501903068849421,0.04334511231590578,0.041106109142521746,0.08668862773798518,0.002368192699122166,-0.01937744865525762,-0.01851686946892385,0.01983022789233997,0.004019512724225361,0.07350329521062272
PNOC,-0.04608437839442164,-0.010986349505679952,0.023134244322611998,-0.043217208328563995,0.029470453470941783,-0.024192989063918733,,-0.01750342505401067,-0.017285458874020262,-0.007786110013144471
L1CAM,-0.007749160177073533,-0.03994374548794666,0.004886702309201075,0.04190519447172001,-0.03529383983926778,0.03339997440750668,-0.053188739702632534,-0.03887224872581094,0.05612266537148316,-0.01877087458975005
APOA1,0.02091867556211287,-0.02105594981039909,-0.01459545706130254,0.033017948918008126,-0.014330736043028366,0.06813005918904491,-0.036689946247745284,0.052969916521017624,0.03966969226547794,0.034868236710712486
PSEN1,-0.008594671264548763,0.03485580211495544,-0.040610241257771726,-0.03921585984598282,-0.005802801302367898,-0.026874608131557412,0.024070740154999576,0.010295730370924216,0.020685596771748808,-0.00955988166727031
CALM2,-0.03188336140213465,-0.01994126895095733,0.020816065114741003,-0.10399007394172871,0.014344883123838848,0.00845013400963578,0.03737191345285996,0.014663084215502392,-0.003649772687310408,0.0491969475502524
CLEC2B,0.02200523627110539,0.06654915878569749,0.017218289392318606,0.0822653117973939,0.014377649298734746,0.007440824136839469,-0.05890515493801928,-0.048602986589372586,-0.008707950352215199,0.02854314121221538
NTNG1,-0.029382615432393337,-0.039812480295178275,-0.029004916881617663,0.05136797372205477,-0.006373535069856013,0.034185496108902216,-0.031238387282199236,0.038964742064239805,-0.017590694669104137,0.08858151638341823
LRIG1,-0.050971774925983676,-0.0025012360905242717,0.047227856584132866,0.032942602755733866,-0.004853073957502452,-0.04419336242522836,-0.008769931323445305,0.053366309848772685,0.04799567797890625,0.06121608466053919
CPAMD8,0.04171825507869489,,-0.01108549144311456,-0.013183083179674693,0.03297313369923279,-0.0225829656791012,-0.03658758455901855,0.07043351513110646,,-0.01966317512514986
GHRL,-0.0014197305033581758,0.11535369472585752,0.033256778791987004,0.05392347973858883,-0.02140381756724101,-0.015604866184080862,0.033215390330247854,,0.08080860542164706,0.023403919806927548
NPY,-0.0421247253272955,0.02154406818468313,-0.006206025180248276,-0.06708524402385758,0.08138310121172125,0.03009843149300265,-0.04272637567822894,0.015915282637421424,0.04542039655687763,0.004522935666844637
MMP2,0.024251398877332093,0.03644811696933833,-0.005074555477528905,0.07039378347482489,0.050908180135103606,-0.018885787403200963,0.09426459127038296,-0.02115557878199292,0.022980589691827626,0.013651709561693426
LHB,,,-0.00965462586773164,,,,,,,
PPY,,,0.01893605158162794,,-0.00892158784616571,,,0.014078969269785826,0.004986343654047728,0.008158433848412767
ALKAL2,0.0011885432463205649,-0.012203962371713818,-0.009514359212504738,-0.014947423664246009,0.004179853795833998,-0.030537996910791287,-0.058487095463855665,-0.0034996474281274266,-0.010069526276444068,0.05179423702669043
CSF1,-0.010070665950277306,-0.0371598044443771,-0.04486493512026931,0.0052667750071452865,-0.05443037629140945,-0.023740720009269266,0.08307870851265461,-0.07639606556045041,0.04106468369421574,-0.028001111340075338
SEMA4C,0.037866832351570116,0.02599593176553336,-0.03466181333914673,-0.009195697832664796,0.02843186441057699,0.004054455551429152,0.04354915583473106,-0.015126743979784089,-0.026099278054521204,0.009958021948251627
BMP8A,,,,,,,,,,-0.028462428866174793
ICAM2,0.08285597928082324,0.008192090310881877,0.0414669316560489,0.06521234647471384,0.032040628949616165,-0.03995514604003915,0.0480347285560296,0.062496249398537304,-0.02378215053612147,0.03170989618158703
SYTL3,-0.03519975979980748,0.0268259352618839,-0.018457714463612395,0.07221189480950793,-0.02534253754511684,-0.0015772974187305956,0.0538128242317872,0.054935737177947405,-0.01626904447600139,0.07040112497713207
IL1A,0.039840960763810544,-0.02435135086754057,-0.00648595887630814,0.006859170997020767,-0.028438710984530366,0.004620236210742499,0.004655953586997989,-0.04336779945223237,0.03993520644921099,0.04713306422498009
HLA-G,,,-0.010197153200504388,,,,,0.047508911769501845,-0.02644334589540468,
PGF,0.013314833845160984,-0.02871096007347073,0.00586150253922016,0.07014161210271191,0.010731276796231164,-0.016620739880507773,0.10265314020833137,0.054460048138486934,-0.02638756772129874,0.06651092823359624
LGALS8,-0.0026069802844407718,-0.0299130321535849,-0.022023600536574862,0.054180361134890165,0.0376113449883373,0.019035055362162216,-0.04083475916921677,0.026119000482637815,-0.00170001194713634,0.03188123315314173
DKK3,-0.08224604996289275,0.009230741424169703,-0.026604242851129476,-0.06739175424400352,0.047649009073868216,0.0175574848097119,0.05035372513195185,0.05111290540800215,0.003104344676264929,0.07802798515482103
COL16A1,0.07478131368026851,-0.014011224412495986,-0.013861728638931417,0.0483911170783484,0.017843446955799473,-0.018817196756313406,0.09842671235465394,0.09528894024085426,0.01581254180905626,0.06590772376805686
TPH1,0.015572187986564826,,-0.01855618543138407,0.03357856614317536,-0.020633760590983367,-0.014714568763342166,,-0.04205789774231115,-0.013654604595029795,0.07125389202733774
TNC,-0.013656146508490775,0.01253050521923061,0.016557076015426983,0.04308651132146237,-0.054291600477711296,-0.02525054964276806,-0.048795061095138294,-0.09182552741214144,0.021642747047279212,0.07777774903817504
TNFSF9,-0.028714099983578358,0.04437671148858175,-0.016722517651020386,-0.03537660249449902,-0.02804533344946443,0.001768636393406792,,0.021646601894353364,-0.022532962496287386,-0.025287056210176243
C4A,,-0.012026457893275989,-0.011446119202073873,,-0.01057609489632924,-0.012934664918669436,,,0.03476535783763236,-0.02647440065268505
CNTN2,-0.021891599209566556,0.006670792046519063,-0.04143164755546388,-0.04028525032557497,0.044284250536922184,0.01087353735555307,-0.07078355897319992,0.11901391430612691,0.012509467425819931,0.06363422451562528
F7,,,,-0.013183075517225756,,,,,0.0862609229872718,
LUM,0.03807229158252836,-0.017731184559820597,-0.015489113400408983,0.11658021415886277,0.007213527366353265,-0.041555866525507294,0.026588572417294287,0.05080070026028485,-0.02935954959584742,-0.011163846088027863
IZUMO1,0.21424107437344148,,,,,,,,,
BTC,,0.049403626789183454,0.007037749193485637,,,,,0.04437991832102769,-0.014109571923008123,0.06375066297401247
APOC1,-0.010914426789473478,0.08531056902945172,-0.04662909296400643,0.12673287281785664,-0.028615804761584332,-0.05287798095610895,0.016191504771726883,-0.016834433591940135,0.03585068427429736,0.0363640192054891
PKM,0.02203575864980696,-0.024132093206479587,-0.0006179691252732923,0.0227520094222272,0.017753805008215984,-0.008756398208773365,0.1085938336570695,-0.06553327944800745,-0.028873179781891602,0.004898369465952602
TNF,,-0.0015640129891627895,0.0460453719924282,0.020035250140593854,0.01184231262901083,-0.006791735210034893,0.03461512798661546,-0.019200735684739404,,0.0691032704112084
GNAS,0.07004191413593866,-0.06447864063885521,-0.033654735119815926,-0.06917833017645245,0.005615480128584291,-0.03656634744094935,0.11752919192993141,-0.09583878288721906,2.7107135977631237e-05,-0.028911570029575635
BMP8B,0.019226307629288657,-0.03331515169358526,-0.014783245484740075,0.016531337820665813,0.0031810104028871487,-0.02338125984422914,0.05307634272306408,-0.04477875790816951,0.06254062677485159,0.07220835582327463
LIPH,,,-0.014500730917220902,,-0.008527223636466722,,,-0.0028296142379339584,-0.02315405330756484,0.0014860197359290225
CCL28,,,,,-0.013130521584295621,-0.01166929223236338,,,,-0.0024464084562337038
PTPN11,-0.04509887156772381,0.002862929403493218,-0.06692353291633688,0.027774300103109203,0.010877233217962206,-0.00941394186527255,0.006430697649566717,-0.05988406011584529,0.06374323913801579,0.023570142872852775
ADAM12,0.012775192365320516,-0.014321187074026277,0.021072530448380727,0.09394639468858654,0.01817319240059488,0.029511722741687313,0.02385827904234708,0.02523455916264048,-0.008302244111424027,-0.009503663276804337
EPO,,,-0.014783245898686516,,-0.008921588235594781,-0.014714570924226423,,-0.022232976354495854,-0.013949375576699239,0.0633637074035656
EDN3,0.041973003679623415,-0.01777262273255491,-0.018403086333780908,0.009263127967814888,-0.013828021753891863,-0.014866403397558703,,0.0673607309691705,0.02512653977698575,0.08229785072578336
CCL22,,0.13280476057329474,,,0.013713315409736778,,,0.02118600761749899,-0.012239969814749526,0.011031245564339745
CCL2,0.008196798562914878,0.04133195401430308,-0.022152455691893263,-0.04002584682632512,-0.025891825500019977,0.01288933747949765,-0.027527152022096615,-0.024364147935575158,-0.04927127173699304,0.024978486406368867
DSCAM,0.03785795533936082,-0.036518832553479236,0.05936167558850913,-0.007280322460490083,0.014763035656618375,0.003312957599576816,0.005489410000250679,0.027554700115767765,-0.00015214850732389907,-0.05427246902259859
ANG,0.023906876547120228,0.03745850961579533,-0.025799246896106697,0.029088133003993603,0.007949037817908395,0.003515643650523427,0.003433748553077624,-0.0035681487012718055,-0.010911797683131205,0.0026763499065509226
FBLN2,0.026893965171269095,-0.027649514686486427,-0.0224156583586617,0.14060137133607004,-0.022571349212024024,0.04726012740730692,-0.03466521182738274,0.07608170495579128,-0.0018675882829377493,-0.015750868557397515
VTN,,,-0.019009095801379196,-0.022222364306958522,-0.014657167558166059,-0.012226922525551952,0.09047161954148035,-0.015633780770234723,-0.01806255862481416,0.055376236623887444
VEGFA,0.08105690676566946,-0.0067256324151246175,0.004058884732048364,0.062277642563102656,-0.008904002293042675,-0.029561647291850804,0.012294445723610449,-0.030859907437407626,0.03071972394468519,-0.045468984884321786
F10,,-0.017354775587619015,,0.0902314741221921,-0.009782328673941717,,-0.03365924049653498,-0.026701069362127256,-0.024159419149122657,0.020953161794475775
SERPINA1,-0.009438639858171864,0.036815608037872476,0.05069552396652943,0.08322760134309334,-0.022754202596468275,-0.029960545860660492,-0.017430350345884173,-0.039560552403569635,-0.012762091404374584,-0.012480351744543419
VWF,0.05057241136960544,0.08447432516888441,0.057867020247617355,0.06374042282347128,0.016786646021816086,-0.0153685054125779,0.02318021448565054,0.05743182250158321,0.014364253964697657,-0.021999492360687864
GDNF,,,0.035587993911367535,,,0.07549957159137681,,0.040182843209902896,-0.019533359395753205,
VASP,0.089977277905724,-0.018180574436074414,-0.0303614993265325,0.08739516003474233,0.003913370617910586,-0.033817662727601075,0.09654081650042184,0.04447429102257486,-0.007834785858272568,0.07124700175655098
ADAM15,-0.013566962216745042,-0.04389178871121329,0.034212529422857636,0.04478775459460237,-0.04857035678727917,-0.00950506577169555,-0.024586351944688365,0.024127266078990937,0.016074562438054222,0.041086517081696056
WNT2,,,,-0.033838940877098135,,0.059715049794495434,,-0.0052354077376585905,-0.01674934392069305,0.08723364035093088
CALCB,,-0.021996706984806873,,-0.014572826838291114,,,,0.15645960112213594,0.046211032959589816,
OLFM2,0.018348706560282382,0.0163044184786358,0.007480404533260759,-0.019412334102843064,0.03408209104093368,0.053072925444965634,-0.026775738120518526,-0.01993832315330114,0.018060837301932326,0.03884278852836198
MFAP2,0.1017670520380821,-0.022740065548937552,-0.028115347242073565,0.05096862377061165,0.00042827435810187354,0.025681220251613256,0.06108700758246649,0.08839265656820167,-0.015556605668306486,0.06151768126364175
HLA-C,0.0710948173109488,0.00045768762678058866,0.021161121031763472,0.08292401141246362,-0.019183457797223254,0.013041962251901382,0.011455116879041816,0.0087510476722059,-0.015070689974712897,0.04077246016643558
THBS1,0.002266675750803962,0.05639695050982913,-0.03901966091427636,0.0006310101151732138,0.010249132683648243,-0.03300721935049688,0.0006653091279061207,-0.014993701936830167,-0.021180627277108274,-0.027278736914004648
HSPA4,0.005864517477582492,-0.031086818022617986,-0.030745130852418288,0.012803070999620032,0.04350278318396651,-0.02107100428222529,0.02082146103388794,-0.023232822654019488,-0.023975751674879742,0.004343993466227651
LMAN1,0.06413128678910916,0.07169709915712408,0.02265935796306752,0.020620592369447813,-0.0154848904803856,-0.052497746322199196,0.02649387218523186,-0.07484319201614847,-0.04166769448600055,-0.039553760035473604
LYPD3,,-0.014015223694779802,-0.010838761011171273,0.09539582137704773,-0.012490941136481722,,-0.005223619872572641,0.07752212774798124,-0.02221693355337543,-0.0058061323500569135
APOE,-0.04217256417542526,0.013843316196502427,0.0479320665521637,0.04868149005311601,0.006974149691910335,-0.03342414342657368,-0.03595302333051432,0.04550835950208138,-0.0011916594410675174,0.028949338109183282
SOSTDC1,-0.028714111226829996,,,-0.0403922201221222,0.0050283536375767945,0.03811781476532414,,0.0407606772491525,-0.037685733279787095,0.017126539377859254
ANXA1,-0.03084036189282362,0.022028048853612207,0.0699016515070695,0.09944553001265548,0.005477638393822704,-0.05731258082819495,-0.03506624096847064,0.033812896702238804,-0.03974823735292536,-0.07467900183888447
WNT2B,0.011348678051760088,-0.01974096532281121,-0.017785712630628742,0.011224907145373258,0.04293432804453994,0.018319231482312712,-0.002075810620139111,-0.001633898320304996,-0.04006649816452646,0.04650777407581337
AMH,,0.015803063454540887,-0.015060922920905403,0.021160883725043256,-0.012860017799285967,0.0653615040862994,,0.0026222068580978477,-0.015510012302633462,-0.021902261505940036
GDF10,,-0.015767355904915896,,-0.02348185455984,0.07852132355613888,-0.02830889528081223,0.02602153571108036,-0.022532949395678785,0.02197752777956964,-0.011673215842830013
EFNB3,0.05655630055894032,-0.00022935465708577075,0.040525883032535744,0.001724794144186053,-0.01087218306122897,0.05694710612535343,0.06419920753001788,-0.018252747134251228,0.0016231603457484297,-0.021717504945897238
LTB,-0.03046288362334713,-0.023002761208632334,-0.0256815587506168,0.039700896413763516,-0.015522874211554932,-0.027349250380129985,0.012024160957323317,0.16106935176692594,0.03672451283338929,-0.04401502004659709
ANGPT2,0.023100990482590032,0.003054158665002551,-0.02452889096148986,0.11417430889591325,-0.028240257213251727,0.017305540499626026,0.07352272903505983,-0.005993299924359801,0.0004743759472087495,0.011759331004463355
NRTN,,,,,,,,,-0.012420918036869037,
ADAM17,-0.09315458250766635,-0.005127708713540634,-0.018873504468020795,0.05510624919890891,-0.010625707193632166,-0.03493708470094493,0.02231501410717764,-0.02237538270709634,-0.04177704611956631,0.06819171359621892
LRPAP1,-0.007398452546823398,0.033553980505910394,-0.0013486883409613174,0.04638609105021655,0.019744067831110317,-0.014976363058925284,-0.004832318030326917,0.04097522812876446,0.04735527114077658,-0.015807788049151103
NID1,-0.026313966166264142,-0.019937565376292765,-0.015100039572832116,0.07950493327072686,0.05209447787083637,-0.03238994884822034,0.09381111419971667,0.01757913492989619,-0.01470192626377626,0.005849913137769156
MST1,0.010296893698807635,-0.03835755339553938,-0.01948667374658087,0.105635687153992,0.04782205052785933,0.09191237640722247,-0.03343551349593435,0.01547273117334014,-0.020379774438938708,0.03495260901235328
IL13,,,,0.16688019028594886,,0.0022411263093948773,,,,
DCN,0.06435442526882998,0.0026864202910406245,0.018011378680093816,0.05422328734640617,0.035440038021426375,0.02602908518687368,-0.008009244978496732,0.029585346942258794,-0.04699184508854011,-0.04423153486408935
IGFL2,,,,,-0.01057609601540874,,,-0.022029177934726432,,-0.0042796102892888295
COL7A1,0.028235526699427263,-0.010322820071911074,-0.01898564431131441,0.061853501274954294,0.054657058841001985,-0.01839240839493494,-0.028197386393894276,0.058118641885569616,-0.027315445124425946,0.029542341227772193
CALR,-0.02286540724263232,-0.055999220381129186,0.059489790163717644,0.06889665238424288,-0.01428054330972843,-0.065750029923745,0.05715494530879495,-0.04239177400965043,0.003343506366975958,0.04504078483661046
PIGA,-0.06308509312144071,0.0170515375489559,0.03121187716113783,0.014373898326323171,0.028194807153393914,-0.012674135043777523,0.03695589814644617,0.03586767550194537,0.05608904031520609,0.07291208772830766
CD200,0.06789148388577528,-0.00010218386306371864,0.01948322547310712,-0.03736738864803401,0.033345756399835495,0.039953760314024075,-0.03099149973085932,0.0003484477043567537,0.0033403325557176326,-0.01412215888455412
GRP,,-0.013383553390542827,,,0.017801639816986282,-0.014866405635063307,-0.0393001870024939,-0.020768078499486108,-0.013623716882859066,-0.012935681248349706
CDH1,-0.02348243936734238,-0.021377281178977373,-0.04141639939068376,0.05258635419003325,-0.033863369029985074,-0.024192995782480964,0.1497368777945345,0.024882355789944747,0.00041501069788440825,-0.038466844841981304
LPL,-0.0383653226336185,0.003367569442102589,-0.020537779503777765,0.09117691016290562,-0.02090797781437335,-0.02421162402765456,0.10024128967961549,0.09597043303057246,0.036544066681391325,-0.04575172880840187
SEMA5A,-0.000981848963338835,0.0648873954124021,0.002101837198111894,0.059403736242836847,-0.025984328037809395,-0.04669309342946189,-0.0018911455258929018,0.009620724954485531,-0.039857701350349065,0.027321984096883183
SEMA7A,-0.021644261483348623,0.013829174482545302,-0.015003142667434853,0.06678949078214126,-0.027862273668136303,0.019492847419201008,0.008386829844364523,-0.007637114174766007,0.05243485333169218,0.03390952323721041
SEMA4G,0.06010039693207303,0.008205395111046234,0.045577040673771364,0.002336541764971674,0.11870162002242206,0.026926449341952177,-0.006395432745941349,-0.02547216755377135,0.04668813523439453,-0.051772716125540186
SEMA3B,-0.05936394043077048,0.00023215362606680059,0.02799803662796467,-0.0017882509289218937,-0.03378778194816959,0.0183329628474186,-0.060346871942146454,0.06006625394690588,0.028272728982008336,-0.0019446859705339512
RPH3A,0.03873024379874466,0.048707456716416006,-0.014448831120558512,-0.016595060666999315,-0.009163447057980686,0.02443523080290695,0.07878469945758892,0.054576060766889124,-0.009978543794147452,0.07858842198469376
JAG2,0.04227919166247697,0.07115513394987477,-0.028177023851688184,-0.02620290846756612,0.007170869593002345,0.04974753277767606,-0.03084866026816586,-0.012808043718285105,0.02534982073355367,0.04685318119140707
CGN,-0.025239213124817063,-0.018222038687216,-0.024296055073517436,0.01383964615792495,0.017417283398765453,-0.018947452348473795,-0.025952716364437644,0.08981961934551437,-0.026597474910707977,0.053059530781902266
GDF15,0.03515830639945506,-0.020949151843886633,0.013105271727534059,0.013408785023585756,-0.037135015988661,-0.010584318008681846,0.010864010285490602,0.0485880926811296,0.038300188094665226,0.02139382421901603
SEMA4F,0.054956145392432584,0.005427110974176095,0.007149465745646225,-0.018899190887122257,-0.01843457990937106,0.02778910636293052,0.031682057186937014,-0.002354795435598212,-0.004998928264274154,0.0030655275790189254
NXPH1,0.013961075721336116,-0.02329730396692696,0.008149868708449482,0.029825189785293856,0.05500415271155221,-0.008133070213974624,-0.022687011037280626,0.038646737184507625,-0.010263302111987749,-0.03135462777301075
ARF1,0.02258161303520281,-0.040484151292891596,0.002339448028389526,-0.022755890900948074,0.023738527461795552,0.0062853997040649475,0.031298218359933676,0.10711864473472521,-0.019046014558198272,-0.03996881195095963
DSC3,,,,,,,,,,-0.006054133403122349
EBI3,0.025908252347604462,0.0006978666843730273,0.019376169743668008,0.019663825495534377,0.000823100202195607,-0.028136342549783283,-0.05267753997926145,-0.03250043793739959,0.009143915882377176,0.03526281051167841
TIMP1,0.012652878450310582,-0.007001734027280781,-0.011236807908358055,0.1075543396443225,-0.025487945232664535,-0.02598867062312249,0.08224361516651071,-0.0341276602865303,-0.023485050366968206,-0.015576899255397982
SEMA3C,-0.016673727460531643,-0.0005420370860616894,-0.010127392106577345,-0.05147666940189127,0.028607677167423212,0.01293646734587836,0.016419747490388843,0.01274345618267118,0.06233481951208139,0.0645646572908598
GNRH2,,,,,,,,,,0.024965024325127795
GAS6,0.023934070871165693,-0.030231582990377735,0.04374733620393238,0.05423219398816973,0.01623912310747461,-0.040742713820691716,0.008959712072666964,-0.010833540438944033,0.006550106249951702,0.022894983507302607
MEPE,,,0.020942148049514168,-0.023234670900488412,0.008571038970399809,0.035062331614360745,0.10277711193664314,-0.03164763951157524,-0.021023778290950233,-0.03247705637484711
SERPINE1,0.028420134280563298,-0.01653680760393631,-0.018966721239793177,-0.022084144783668463,-0.006974514503862015,-0.00974315975754092,0.11333143508290479,-0.041602159861389064,-0.036860607334631784,-0.03020485561874892
RSPO2,-0.03033810512362551,-0.004732562500778923,-0.012248528468194589,0.06038070596253707,0.05959641268361941,0.025075838173824753,,0.05279503365037756,-0.02832018191657771,0.029009410280517255
SHBG,-0.019831048998622633,-0.020187697951126172,0.010733024789904151,-0.005301686400803781,-0.01796381118957481,-0.01185795912397758,-0.03416298290593381,-0.013516781984352192,-0.019769039818210606,0.020123151737215364
LGALS3BP,-0.00465196008905733,0.007780280772032403,0.004095771127482125,0.03302202413735221,-0.020522906139051843,-0.02387334005723478,-0.04973767933489457,-0.07540818861045297,0.016836794837971358,0.04472821531561093
LAMB1,-0.0005994934174754441,-0.012519745513638405,0.03851463913659268,0.0831083919441175,0.007451854607831074,-0.005798159640218621,0.025315393836593925,0.018411116355151542,0.0684429356415551,-0.005176853785687066
SPTBN2,0.012368314946129484,-0.0610576697619861,-0.005121892055603994,-0.058274473986849075,-0.0034305713121383676,0.07017561835925043,0.005359025500139726,0.006080434051908161,-0.018765201264864414,0.08698395768962458
COL1A2,0.05493030839242186,-0.010579970973785513,0.0037452579323706357,0.12559243678450865,0.022917656841663716,0.05269483994954791,0.03689210148125504,0.0006966050268589403,-0.03061811195615358,-0.022838612335220554
DEFB1,,-0.011846406012239305,,,-0.009422678683974133,,,,,0.038074649979235396
CEACAM16,,,,,,0.044566120294237246,,,,
SCT,,,,,-0.008660602883704934,,,,,
WNT11,,,-0.0165546638515643,-0.01438209387985827,,,,0.02811386995334928,0.039862707075371914,-0.0181045843004269
LGALS1,-0.010085173362186731,0.0337490315352793,0.015112495415383165,0.05850226251923653,-0.02169630180904975,-0.023512023791551147,0.007486788806189392,-0.05761529549123549,-0.022586367292468972,-0.054967420026967834
BCAN,0.007920078676640076,-0.0367155804169029,-0.020892094698277963,0.05603497606583353,-0.026367573761473688,0.02108347847192612,-0.01204569770681824,0.06953276550594678,-0.024270346031387613,0.024535722479381784
ANOS1,-0.009157691207669514,-0.03665671047113309,0.037053317434632534,0.0616074860205127,0.010278905663349675,0.04250029601353833,-0.04728447654259669,0.009462753076295119,-0.032876750907144134,0.01221578467466133
EDA,0.05137568373902994,0.0025328841218399127,-0.02273942499360071,0.0047289236023384034,-0.013570312091118461,-0.00016631350733480713,-0.04744160575239671,0.0013527280840640915,-0.027970250694854513,0.04623365488030554
FGF22,,-0.016312317535207187,,-0.01318308143820785,,0.022700488686654887,,-0.020983098801478188,0.05227797476482849,0.019264191658753996
SHANK1,-0.00963699873021482,-0.013221176292049356,-0.019960116463378474,-0.012542864699183824,-0.012676723617334183,-0.01658729127728172,,-0.011554538296311612,0.048847200309455586,0.06360913262208896
NPVF,,,,,,,,0.023851245072298917,,
RAET1G,,,,,,,,,,0.06972507400676166
TGFB1,0.048700501111734656,-0.024632215227672484,-0.02550539973649894,-0.015157572615814525,-0.020633759428695834,0.05130556298465099,-0.016346844089024336,0.005472511932519138,-0.006085105156905595,0.03120187093460523
MSTN,0.03462362942111628,-0.044560575845770126,-0.030625679759836027,0.04882560150230797,0.024359816636035748,0.019265327735169105,-0.03314864395966056,0.08882129177934081,0.04906205594156122,0.10687101571911675
WNT4,,-0.015488226185611997,,-0.014947427220752332,-0.013308041005154755,-0.01645027072812695,0.12350489315669581,0.0064782005763594904,0.014042729522689793,0.034223781324389704
