,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CNTN4,,-0.03167850724446259,0.04460689014494283,0.033383477272456503,0.02885679324115885,-0.03551079761681775,0.046214570404146775,-0.01873784854578351,-0.06175769134231878,0.06048468882368018,-0.032649860085228785,,0.09983575608214341,-0.038591971292373094,0.039663960431705156,0.15166394979748316,0.016863878647721403,0.034127731396689745,-0.09247097755145654
NTF4,,,-0.015257157213210526,,,,,,,,,,,,,,,,
INSL3,,-0.00489670679156115,-0.011085489241916232,,,,-0.01600906171027761,,,,,,,-0.01607081476718603,,,0.15775206119460156,,
BTLA,,,-0.01759604035652281,-0.016664024804531795,,,,0.05600795424622534,,,,,0.10762065374108477,,,,-0.01087209974992763,,
MFNG,0.016582907985833017,0.0356641283348945,0.032618714824548714,-0.010813147962102502,-0.058384468778606785,0.003507217277949871,0.00517843689308845,-0.03393387022978894,0.012311770695336897,0.11511447168104531,0.061047503820596004,0.027831818572862047,0.019097250424819176,0.04620488042258941,-0.005439304522164779,-0.049094337961507056,0.06427406137062212,-0.03214477706239851,0.10851513338292439
ICAM1,0.009560793990695468,-0.04712550801506766,0.01054688943862446,0.021776070729081658,0.026003629624320814,0.025554080275564234,0.014038125984797653,0.015356850878670166,0.0671406809088819,0.02304697044399946,0.014507349246741961,-0.010944440233414239,0.10007753318419098,-0.035150677204924916,0.002254303216931507,0.02317330659801761,0.0008644047970463579,0.039952386422963414,-0.013853994721530462
PROS1,-0.011448342128645865,0.016019072013473794,0.02516612887802503,-0.022084235109065074,-0.06072416770475169,0.02968263191990679,-0.03264133420387318,0.007540265060026372,0.06624702782094746,0.029091831213905284,-0.08275394798027169,0.01777105181772184,0.06571032525621702,0.028899046453642767,-0.1042889184902943,-0.11340692014547878,-0.059848838740065524,-0.11591094994441425,-0.0003940482354345503
CLCF1,0.03348115010519287,0.074381544222506,0.07315649717834673,-0.0575603346358227,-0.039075962840728236,-0.032979865831294426,-0.03317973048954486,-0.02865388209697282,0.018560094976077614,-0.06194336146356893,-0.03722720557225679,0.007191751050351704,-0.032619347056815295,0.02366513401774396,0.012303398042734812,0.08693218879507068,0.003409352606003722,-0.11320447434267586,
PSAP,0.0829956203589987,0.023447716080075575,0.030916015305110803,0.03700108334742092,-0.005680772536257473,0.04941327286995962,-0.03587259963406455,0.013470957850546833,0.07733758639585656,0.11529737392595424,-0.01376115097553788,0.0025842162889642287,0.10272544748973945,0.030804262025041995,-0.04672841997476245,-0.0670234223822156,0.011000139465762665,-0.005285125690179062,0.0888406986120403
EFEMP1,0.01902496281072518,0.013512771700184955,-0.018186463947187925,-0.03828164408140762,-0.02259254780515498,0.01635766495772605,-0.002687238654967081,0.009344905502291298,0.09697395741620733,-0.04951704684188952,-0.03182597106045966,0.013379835610209665,0.11167788785595818,0.08435190921250738,0.10178294785359196,-0.04630362029026501,-0.06489499419024068,-0.1329548479190311,0.1660254426202288
C1QTNF1,-0.023864384584632175,0.05157377358273049,-0.0019680969650017048,-0.03384142850931169,-0.028886764813991203,0.03472485391142597,0.013383095318609952,-0.018010278985629968,0.01803496795060452,-0.0917994388921661,0.05143755039075927,-0.01777952438616048,0.0215093706231907,0.030541058114760856,-0.07382299752190548,-0.07780150185602579,-0.028356870638643894,-0.050782362350202274,0.03207077243834006
ALB,-0.026554003444922297,0.06857395489439354,-0.019680703498536102,0.021664774950296468,0.00783908242111003,-0.016775094311507553,-0.017477696462220218,-0.000732374826719951,0.082434591833152,-0.045000629593047126,0.050083076335985764,0.04071772907091584,-0.07459875752927689,0.044272200174044145,0.0075481073289558175,0.14690407562312272,-0.03073621285613474,0.10596083391783863,-0.07283402723135056
EFNA3,-0.04816812425637602,0.03786661489106811,0.049416919017809986,0.07436561210438623,0.06576039627745385,-0.03893071690683086,0.07193915322148653,0.041876115560464215,-0.020853125298569856,-0.0015455838996283411,-0.044646149256973064,-0.061849600334903804,0.11502622868300444,-0.01118770275505239,-0.023546793664320602,-0.026330504251959753,-0.0017720022595651087,0.039042654856707736,-0.08135092465029492
DRAXIN,-0.050993655119491645,0.03033063099039148,0.05511158726274298,-0.006339406601619325,0.0035833469317742015,0.012484796681145232,0.0030943556849698144,-0.019880268235847157,-0.041961440713509095,-0.007482001164889446,-0.035449799829000046,-0.012462389595263476,0.05864848732365469,0.004990588917260913,-0.053748417444022395,-0.0862507255096436,0.08290393761495914,-0.07053683241096917,-0.039045844589118785
RAET1L,,-0.02219546327530398,,,,,,-0.023811095293126625,,,,,,-0.016268847468484733,,,,,
NPTX2,0.000516040282031381,-0.025366284329056035,0.03467271607298423,0.03427972786781278,0.005893891804633937,-0.02439082181968916,0.030252876203950698,0.047357984132527495,0.059742933577259204,0.0017391077827012642,0.12391417382278104,,0.08574213534837573,0.04684549204579227,-0.11789819644107317,-0.08174951943080441,0.0919813332192731,-0.007666286303460719,-0.026106719292304757
FGF11,-0.044517550724074324,-0.01334361102717299,-0.013600605195749986,0.01703493729628479,0.0115162022926713,-0.0066980641644915915,0.013403550910731534,-0.025244971589593667,-0.012827179491116072,-0.059202230377360436,0.10056466723394071,0.061082234574163924,0.04905963201541013,0.023873403577504105,-0.008872672421152415,-0.0727988995592842,0.004531550733090196,-0.04026359009339237,0.07173623001668365
CD59,0.0715778544305324,0.040460335709026025,0.002249400990305162,0.005471395965398362,-0.0598223336580991,-0.019966529218226375,-0.01959514253475736,0.005614643123834774,-0.0035321546844628232,0.1418154454392594,-0.01612081413758667,0.08289959240260221,-0.008541909020672415,0.03775437169403248,-0.018637224647239593,-0.029853749666396878,0.08195302892280117,0.012518249115545005,-0.0547180794030311
COL9A2,0.0014942963930724914,0.010560928875474267,-0.029576994483910792,0.003569670086984089,-0.019496583497995743,-0.018671047136628,-0.02967426798889715,0.014769943575169779,-0.039834227815045295,-0.029223542597505488,0.014524443261328868,0.0036105385895703226,0.02768959079511182,0.0474501497305322,0.015134679703946032,-0.05485324027656257,0.03900776357982571,0.0777865291778774,0.0983646220463634
DLL3,0.061568181029658,-0.002912073602215054,-0.06842811933402058,0.01642969199315625,-0.01672189264891029,0.023854050345114224,-0.018495341475444817,0.012324989136109136,0.019889920113046303,0.07251684107000979,-0.0006136715802960009,0.056748260863683474,-0.05289059480518491,-0.002261418238152127,0.06545994077934472,0.023100433841308488,-0.014635688484961325,-0.010064016569519522,0.060474247097475425
FGF5,,,,,,-0.01335791316563298,,,-0.029479241143587073,,,,,,,,-0.00481614688501437,0.032510302010533496,
LIN7C,-0.023195287285101566,-0.03805954592613799,0.02257900712487415,0.023402350386499335,0.02473845204851828,-0.015545360468285429,0.020144002724146345,0.005816034339279789,-0.01930023161837886,-0.00867141754887889,-0.0013395898490541904,0.020851674706821016,0.05913893226564344,-0.005099450066420719,-0.02220787685507957,-0.01805381922506784,0.02633626499269056,-0.022721469825061978,0.02752121697329374
GDF7,0.08429618652144603,0.020001151862713767,-0.01977974922485259,,0.04076911256560457,-0.023895123751416593,-0.018606999420683897,0.04455818166860253,0.0160774059812004,,,,0.005138964439708053,-0.013946448374708317,-0.021758562241073493,,0.060116571096140936,-0.028663515199660317,
PSPN,0.06484092163793564,0.037477262834893374,-0.012549086780789948,-0.027872702223681642,0.0008528009358386453,-0.040652853204321215,-0.02466596336911495,-0.026294540275762227,-0.00949497839638468,0.038077515774144574,0.040551880538642886,0.05445965490123668,0.12594980995750918,0.02649846549153928,0.005835801485949431,-0.04544167723742022,0.0243160372776372,-0.024757416060269197,-0.011388236055639248
ANGPT1,-0.027203317854637293,0.012108714926819484,-0.05419666146840779,-0.003196700681989628,0.03136600024983097,0.0218343264171382,0.019427810748339627,0.003508966191802987,-0.004171498829647711,0.04305760463326148,-0.008057318096229138,-0.052517039205309916,-0.006798651554749172,0.03007310545892927,-0.04440165865201573,0.016543917212787314,0.039523267954841144,0.0012853009516082855,0.020924149602216897
PNOC,-0.025800758577654577,0.027727413419430125,0.0003415844589715993,0.06513468366415136,0.07209547311589856,-0.03664026118591749,0.00558822423597644,0.013287348618890558,-0.0189625755883807,0.026428615120649094,,,,-0.014830714547806838,,-0.040701519614636854,0.13579011619595713,-0.007594247724718793,-0.031511638993197984
L1CAM,0.056603228592928,-0.020419639355100258,0.0014834378498272593,-0.01008504678072135,0.07481654795020275,-0.02466494882327362,0.05457175391445339,-0.02191670074331028,-0.04728425567791487,0.0948863597628382,-0.04274528212495517,0.042849779841034295,-0.03678792127384637,0.010643498484777261,0.025603287810681455,0.00620305912818254,-0.02216000882411311,0.008173957145712972,-0.05468790561811138
APOA1,-0.02549867612568496,-0.01053757139619296,-0.017263817921359996,0.02452384182726653,-0.051215945463986466,-0.028587954528588456,-0.020846583248885556,-0.02648828808407921,0.020233481291230013,0.027911581441531157,-0.05570587411947545,-0.028771445248463274,0.017936607523665524,-0.011083968073693098,-0.034400611550915935,,0.07961302530612882,-0.015359032435900553,0.15888173891108903
PSEN1,0.03273175465364703,-0.05467129754682244,0.02831334423553163,0.05718589058581229,-0.025941163051201043,0.08951379702447355,-0.030292425020327203,0.05405996456561232,0.011275340841928617,0.04398648193427194,0.006410158386887371,0.026872339731130828,-0.1268495974634447,-0.014473257467329413,-0.007163887717334277,0.0409414080229379,0.03815533100514343,0.026577068101637305,0.10003544849390127
CALM2,-0.012191310609150182,-0.04790070416600046,-0.06329904591729525,-0.020193740261036274,0.09796895065072454,0.011655938891985294,0.02088533088851295,0.0009035197645393486,-0.030197547419665106,0.14183279391544046,-0.02196209778133339,-0.0167001189420224,-0.20528513109431043,0.033230833727071925,0.07055659127601646,0.04594239408255985,-0.02825612151108558,0.006284299111176847,0.05319192066117723
CLEC2B,-0.015399335921710009,0.003375986692949245,0.019034507292043465,0.020579084476287982,0.03938560098622965,-0.020520427437766123,-0.005900206226680404,0.002062911538315679,0.0367917873423715,-0.0016510304222149678,-0.03471929464704554,0.03466184326761531,0.00737953347908834,-0.0380042209240478,-0.022606474904480468,0.019924553793953026,0.09979433565096114,-0.01431348212111017,0.12646803399275056
NTNG1,-0.04061003470261672,-0.0029513673207099424,0.009522376294315795,0.005745974352571103,0.08133103123763032,-0.03678805771827123,-0.04287219679761189,0.002213018803781751,-0.0014967957924233812,0.1232522734002874,-0.0035297597929751312,-0.03583416744420808,-0.004610149292630125,-0.011774950485600923,0.0020788992485788345,0.02034706404330818,-0.0031770044892701116,-0.02670208412294729,-0.09114919612568614
LRIG1,0.017373242503240623,-0.030614982262761443,-0.054021728781024216,-0.03588674115545026,-0.0012569958482798239,-0.0024526249430802003,-0.02882956501912088,-0.041693661954085914,0.0471067293811843,-0.05695557391864915,-0.036030355982946814,0.007584353434445251,0.05250415429025517,0.041322149148587825,-0.06541649094093853,-0.05463883802398121,-0.0405156177850142,-0.10209637410815535,0.10530928234285003
CPAMD8,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,1.0,0.9999999999999998,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999998,1.0
GHRL,-0.02564787538680503,0.04938166229497971,-0.017306020115017383,0.00915199851513858,0.023287371331027148,0.03490629001340321,-0.013512039472481663,-0.019880268235847157,-0.03287778289138712,-0.026546351815379024,0.09630193932037456,-0.0132233871875923,0.06777545535100092,,-0.028615821771389813,,0.004486216942925907,-0.01791632927410021,
NPY,0.0549176276511612,0.02705751327854397,-0.004612846074520893,0.008404823346760572,0.05208550460010058,-0.041863444906779616,0.006394112375190862,-0.019390443524023783,-0.01610827676886122,-0.038701524505369345,-0.01241624926039893,,0.03071449387785514,0.05014983364522663,-0.056157594728795175,0.07746856397867934,0.06432253146492642,0.046306044725006365,0.11282086664284519
MMP2,-0.011534138940387509,0.05071736915569913,-0.0522267001310167,0.050551845362356664,-0.016688246886843762,-0.007528039499171162,0.017522858592010238,-0.01927178305786191,0.08860561396669402,-0.02333623007734239,0.06773829121373653,0.07339941719311871,0.1103066058440906,0.015530116852568759,-0.052637334134650875,-0.06474317323200236,0.12523725213028944,-0.010732241808154797,0.020011025355699343
LHB,,,-0.011419697401685662,,,,,,,,,,,,,,,,
PPY,,0.04602542510119447,-0.019878362585213576,,,,-0.012978023123789033,,,,,,,0.00739084633149985,,,0.04199194038869596,-0.03638349040757691,
ALKAL2,0.016126112264852388,0.008331167295367316,-0.011253787010109387,,0.014894556013987915,-0.013701280293981736,-0.004368294249952748,0.06295149556990896,0.08518213559187686,-0.052187791802370466,0.002688302175489105,,0.00045943652561290495,-0.01304061993866071,0.009057874351897456,,0.0520614660546877,0.09680424134273918,-0.010284625085512334
CSF1,0.01470031363632481,-0.02839192550917007,-0.0036105455819135483,0.0035040844325668315,-0.016905562322198076,0.0019187138319328083,-0.06969994741058301,-0.003414100099233071,-0.019517893228416832,0.006813271574971308,0.014383730682755088,-0.015813983139821526,0.055130738574697864,-0.013764736963806957,-0.014725416457711733,0.06303869728723063,-0.0041327373149229445,0.028451020439835644,0.03916163811867518
SEMA4C,-0.024093265328742994,0.045640564812304794,-0.06152373035075794,0.037363374264760364,0.027076348158682817,-0.05723291150457749,-0.021032494407422993,0.061892731954444134,0.019492040808057904,0.0364609252341088,0.0308896914580497,0.03285191513246366,0.10630558519852651,-0.014739574463878417,0.023987052588101583,-0.04142629593715965,0.1351039876818878,-0.013365710791610546,-0.05343012037485506
BMP8A,,,,,,,,,,,,,,,,,0.1959919165227469,,
ICAM2,0.014654958408825833,0.09448710987978627,0.04318400436686866,-0.019374547437181856,0.061013970356059745,-0.009265375011197698,0.012605210016481402,-0.012216107218268277,0.02990670255175421,0.03588927580045193,-0.0346474291066334,0.044089658998710694,-0.021794575131003486,-0.014709287512601482,-0.0020489488155877246,-0.022582325412541293,0.1173802677119613,0.06990535372227283,-0.0538816404096358
SYTL3,-0.009900856356403332,0.029059427731465713,0.13324992631988175,0.00837390458637225,-0.004572530081093164,-0.015450742037052262,-0.0062193480845486445,0.015736539002946026,0.03127435221361981,0.013064500970572216,0.05719827209707943,0.06156010561171613,0.06031465494885325,0.010262512207818535,0.06509541277782047,-0.017214158390771662,0.041828585238101,0.05796391462843578,
IL1A,0.03244241064360358,0.016634619881956643,-0.021007147445517533,-0.0020923606598130225,0.03206226128283076,-0.02142871763342247,0.008743559652977453,-0.004448087127175789,-0.01904599849337654,-0.004764597340003957,0.07241174063338286,-0.04382241105472323,0.0743871849354919,0.06439561790118332,-0.016789859259394715,0.14989636367156117,0.039955721054566504,-0.03220516488013424,0.0692914127064936
HLA-G,,-0.03415351810419573,0.011637111298062271,,-0.03102209901512774,,,,,,,-0.04047724267660243,,0.09912519651424778,,,,,
PGF,-0.06807387960035391,0.03580244253528942,-0.018100961771551866,-0.01910431940673383,0.020506440813545437,-0.021032979756768943,0.09848432023600202,0.02125093670795019,-0.02070129224782111,-0.04088230434935638,-0.046483963380231655,0.0019122907287814062,0.07200220672544198,0.032008289192415725,-0.06096066836353153,-0.05378720012428838,0.1555617270557257,-0.02804646301715409,-0.019558502654531334
LGALS8,0.0014158236479314922,-0.0196261511647935,0.0017356744407315645,0.00830503069821299,0.01373536122289188,0.011035968135366371,0.023340354911787622,0.007487702952895781,0.09918640613984174,0.047881745740474414,-0.006577197159144691,-0.0325684005828699,0.06484532289725713,0.0008253964376221556,0.04740549671215293,-0.02306341372105363,0.0368584278950828,-0.0215163938879237,0.06160099541318062
DKK3,-0.025913902438893154,0.028357200882076963,-0.059371339057675866,0.0376712786088286,0.04812491339861793,-0.05269912676849185,-0.0043969522278711004,0.02409808927724336,-0.06655496445816193,0.12901805744503017,-0.06096740740409077,0.07509877190378803,0.01719831667094002,-0.020622786069172318,-0.03682972263996652,-0.03493277564570034,0.05104020260948722,0.04942118118393711,-0.08878581956118463
COL16A1,-0.06625424121351485,0.07693667434658083,-0.04001845778352236,0.0015095975044602677,-0.013799174901220793,0.002003130491289329,-0.05224370759222624,-0.03209079054969858,-0.0012693818129171843,-0.057469996982095324,0.025386346814334354,0.024701055719702505,0.09690502234382273,0.011019858774782952,0.0671807693420356,-0.059435011139633516,0.11221699873693175,0.029680636958023407,0.11823741731661819
TPH1,-0.029948482052925725,-0.02507735613917308,-0.02194865191661346,0.05619321915158707,0.09707547279620066,-0.01436486309949958,0.026350552428018176,,,0.03172287148543937,,0.13274259427868204,,0.005160034554294497,-0.04730652766836809,,-0.028648700239373295,-0.017453660814862892,-0.07627048971615413
TNC,-0.009333067344211044,-0.05712822406452468,0.0368251605276753,-0.002484497689816373,-0.02974921215452052,-0.0013994488825445823,-0.05477085637532822,0.025967678988370237,0.07891466895072867,-0.15400163914235485,-0.038643306212227994,0.002382093706327917,0.17272966995447897,-0.028925558846520583,-0.05920911169180863,-0.16588867451024097,-0.06513613975215253,-0.14127178328304524,0.16653586497865724
TNFSF9,0.04159222358143594,0.07637326603068327,-0.019779750555354008,0.002290852704775562,-0.014154960622005552,-0.020619656899691134,-0.019483591442361666,-0.02460046542977344,0.03071136780259416,0.023831388179140944,,0.0561714125255632,0.006189321191800516,-0.03503644790678259,-0.0677185289169121,-0.039095023623550614,0.05981503460586408,0.04237467151214324,-0.016909711178667543
C4A,,,-0.01353871392864424,,,,-0.015384795452407929,,0.0444266478535638,-0.022003916053783476,,,,,-0.016029528213080013,-0.01594350084937188,-0.01967214523935967,,
CNTN2,0.06269574498420169,0.018717742393446264,-0.04052692508188594,0.027183448588664137,-0.02616075901791101,0.057952099346572625,0.005865939715360219,0.009754415974376991,0.01231465532905127,0.051663104917963734,0.020548123756608645,0.13640277918285598,-0.08029174674197623,0.001256035167103095,0.06135003073307409,-0.06452790048369828,0.033367468766108827,-0.007780645011031366,0.14031490878419095
F7,,-0.024464850908779864,,,-0.014411198400141075,-0.01208402309692274,,,,,,,,,,,,0.05627284478516338,
LUM,-0.008147981577929151,0.07239554661838388,0.009867466519648234,0.027777503954776902,-0.014808184144667655,-0.010550289854715768,-0.030622738993367347,0.007900978321554489,0.040266369787107376,0.031113373877230906,0.062278570349073144,0.04543907341255804,0.06655174189237936,0.005026916980945886,-0.057952898304421525,-0.03954798446509091,0.11252582774692042,0.03131244401067238,
IZUMO1,-0.015360984083004719,,,,,,,,,,,,,,,,,,
BTC,,0.04292173555052437,0.04827267180770343,0.060862588742840035,,,,-0.02764499060021988,0.0089727789479945,,,0.09007683108601588,,-0.00698029889966017,-0.022632363978452117,,-0.008615287174486612,0.012852334605196546,
APOC1,0.10530614510138282,-0.0011161342851776443,0.04856183047487918,0.017831632126224604,-0.0703540708134902,0.004853409998814034,-0.030887768047846324,0.017018617567216135,0.07585904607928606,-0.06632218116872585,0.015641207091784744,0.031137465687686414,0.044822305374617406,-0.00021003064115915937,-0.05846525087807982,-0.12227148059304156,-0.018677793653489462,0.05879364406104441,0.07796861603530737
PKM,0.02409076216973254,-0.014773272206321573,0.03255778544348119,0.057679319107751474,0.025589457323163832,-0.08420149928166444,0.06830628860624881,0.04971751965623168,-0.009819612304144144,-0.12162136337394794,-0.0595962008043796,-0.002427151228264019,0.14731519742452492,-0.004541761252632623,-0.028771955897033255,0.018960843643713653,-0.05988911790443069,-0.11871954021216748,0.024754854121784218
TNF,,-0.024196020124986065,0.008162959989771465,-0.02627534174566838,-0.007916792300565552,-0.017734803326381977,-0.027065850169241155,-0.009871776084675755,-0.0006576252894963985,-0.01564018959983889,0.029556906737401932,0.014352347078712952,-0.047805459684559674,-0.016268851905816544,,,0.11306133810775947,0.032064230215728566,-0.016219480050046208
GNAS,0.008085455100418573,-0.03604450121807653,-0.04789537704711471,0.05780912853797666,0.03189706582593302,-0.031134452396888113,0.0032853631462316075,-0.018345760607694907,-0.0680508268939852,-0.16360571077770872,-0.05194631742784284,0.0005747397643179244,0.026703006058268954,-0.010740058984108791,-0.0844612685090634,-0.06577620781873113,-0.04025603157232355,-0.0012021683382137261,-0.04113380551152369
BMP8B,-0.02505441892295391,0.007214295437616419,-0.017485938073976547,-0.014896919459875403,-0.011775127279596146,0.04685661642691129,0.06452134965790635,0.011354916843788096,0.009034513112455816,0.057760968485681255,0.05963884041393329,0.10529969608446402,-0.019397268061337652,-0.007640671549963673,0.0478599639693569,0.06440753509003863,0.11547191120482628,0.08460075230240591,0.005301609176092664
LIPH,,0.002714806328324702,-0.017151773817708466,,,,0.009732164198975816,,,,,,,0.07233497640736085,,,0.02880861535364531,0.07047770433652242,
CCL28,,-0.014799938686437426,,,0.07132031387827309,,-0.019100659623234793,-0.022826095128621465,0.032450329112338486,-0.0032055246227053755,,,,,-0.042386898225244184,,-0.01894448853288633,0.09279427411783034,
PTPN11,-0.006058479382591656,-0.034752675755885684,0.041550888040718985,0.06410231160832205,-0.029445421914135156,0.01586186369299226,-0.03674566898082579,0.015794568022916865,0.0020429641600127144,-0.025288183614408148,-0.06368705348533378,0.10364696693762156,0.003099845931752276,-0.07817040943602567,0.03633718411389986,-0.02635137672765184,-0.01736363232778838,-0.056976533887323086,0.05508109891700918
ADAM12,-0.06333940133906552,0.0535066283618514,-0.026067947034745624,-0.0059735873905577795,0.03496624472908646,0.007122433223690806,-0.02228258245313239,0.04261290857128358,0.008855433483160063,0.045107923347170224,0.07254751811508582,-0.0004288249399432936,-0.00012899182098933198,-0.013592390867166565,-0.011572572202935092,0.07653489738862203,0.1139852818547597,-0.005191499316195636,
EPO,,0.04858183028467011,-0.017485938563601228,0.04832746094822806,,,-0.012978023690282305,,,-0.02503181840580898,,-0.05532372141512234,0.017205629870062123,-0.01883808025253399,,,0.06431365207508472,,
EDN3,-0.022576635091930173,0.036666803187767355,0.033310431313746114,0.044542264446462636,0.0049241095745017685,-0.02141118375398689,0.02091536523808403,0.000802241033718393,-0.012405427686951367,0.0301932161323404,,,-0.0449448247265526,-0.007509189596601864,0.04776476288145298,,0.06921334656026386,0.25452703278811195,-0.03237254249419918
CCL22,,,,,,,-0.026131531757011862,,,,,,,-0.017227135950545938,0.034347127469440554,-0.048605163865126706,0.07528979938145973,,
CCL2,0.08526491218334274,0.0043763163151634265,-0.0006793452922733048,-0.07496294348770571,-0.04574587148010974,-0.08281185708089461,-0.040546228808029064,-0.0367191463266744,0.04357845664199161,-0.05022827501653399,-0.11573823339910906,0.1331240359849476,0.07775800619733855,0.01804119983854845,-0.06035741146559694,0.09038976133387663,-0.07276403338810059,-0.02587442200096338,0.12079505209375396
DSCAM,-0.038384740974553626,-0.004189152232732272,0.0037977800304479304,-0.07799291340886332,-0.029498891612357324,0.015092452626415686,-0.016517135316958195,0.02190760279666685,-0.06770522120811265,-0.00982008783835707,-0.03338369522514957,-0.022993289573666496,0.08608472744661885,-0.04036500468437998,-0.019610122264015702,0.009303730508625313,-0.006641660280600659,-0.002605358069106866,0.11919193374680537
GPHA2,,-0.015847667083738845,,,,,,,,,,,,,,,,,
ANG,-0.03872211173167985,-0.022567091270590485,0.04408578925905935,0.031124187191174817,-0.0023107990783987095,0.04757926244832053,0.02143406300835944,-0.0026130570335688315,0.06212290090241684,-0.07800613345351713,0.006728586686908973,-0.030130675991090553,0.0724401186972513,0.0033121015641256013,0.03131545379528902,-0.030079426865791303,0.0011230676264986595,0.03434318961688541,
FBLN2,-0.021168372975553244,-0.02415228818412115,0.04305752052041823,0.00990309496963702,0.022354427464422667,1.811977495800259e-05,0.02859826812180985,0.01548385736836615,0.004764370066326101,0.15644617921902554,-0.0009867279371256878,,0.06948664659995928,0.045515150144830506,0.060112492333492216,-0.0047184299501946405,0.062298359184975935,0.05701461654117609,0.0010612674323513254
VTN,,0.014289694257876755,-0.022484363962454245,0.08183920239019975,-0.008253690797547461,-0.020369720495239097,0.030082077995062538,-0.030437853897404665,,-0.020799934017620845,0.0058513196484035745,-0.041975074307779955,,-0.013246558270217822,,,-0.007803820591758748,-0.0003427375462612191,
VEGFA,0.04652723023102917,-0.07356500110500125,0.0427376921269918,-0.011947663075118999,0.03467379512254635,-0.03805191272681704,-0.004885043573371957,0.00321501857869874,0.06910688159863318,-0.15287287425577237,0.01734320345023815,-0.0664085200638606,0.1186732404998126,-0.04653054542407813,-0.09377983986119381,0.08501178688479052,-0.1366147526900647,-0.018133641992283334,0.04172457770775807
F10,,,,0.015803888851656366,0.02185640639521328,-0.019648879254671656,-0.014230122476402284,-0.006633007010012164,0.007621297161027189,,-0.027050344474789146,-0.0364431481849605,,0.0655542874928581,0.017570460838117558,0.017188188616881393,0.1314732348941399,0.07530030288185885,
SERPINA1,0.08520793389405017,0.04657262506768634,0.010606896745735955,-0.009005796021864809,0.0018114162075208292,0.005589487762937282,0.019491467066527417,-0.015628428673439037,0.05319145889479049,-0.04092879436626067,-0.035443710002329314,-0.03379169294222791,0.04732724009459022,-0.04028693998119764,0.0336084920904442,-0.0822316850551255,0.03207603116047318,0.00479613900733052,0.10612119270415847
VWF,0.0028542256906836927,0.0632670632064183,0.02366174462936364,0.003385112787498705,-0.03433054416212661,0.01326516767137293,0.013340042163369498,-0.03696262001644221,0.02291713582447043,0.07178938171873102,0.05707872704980702,0.08418558587367363,0.04013574813271933,0.03943588591014564,-0.05714258513135408,0.11394790992777015,0.16266861938101307,0.048813001165180385,0.05593289900298981
GDNF,,-0.03927294656656413,-0.014222735684840466,,-0.012709649687189718,,,,,0.01763014246804667,,-0.017245837899756415,0.058312403106779286,-0.030718850197841777,,,,,0.03932592487913474
VASP,-0.011532168298331927,0.028641106984345254,-0.015477880378557915,0.020613004358639716,0.06718665776276556,0.04636716095494728,0.052123382787755954,0.06198313551644146,0.028373613365646266,-0.014010701737409814,0.02571335030443077,0.009636735431233301,0.06997758428116135,0.002176836915092981,-0.05828920789388413,-0.0930850315033083,0.07809056807281375,-0.022034638135117184,0.004099167817913402
ADAM15,0.05708843917186282,0.05933175264135704,0.01509406393702051,-0.017189266010078565,-0.04773593526327982,0.0050932612491151235,-0.017081146913852756,0.021426332773683082,0.031084587842329568,-0.06171526110620453,-0.03556372738729149,0.08687178235858559,-0.03961975595871384,-0.03414217450593421,0.052841659668523895,-0.05015859460974066,0.07762641683847998,0.055830791421284005,-0.02726037460275719
WNT2,,-0.04386669887131996,,0.003256099337986615,-0.03228444581803661,0.055564372756579654,,0.01979129446807778,0.05472557190626054,-0.023426068928006215,,,,-0.01934765204176618,,,0.0022068634459436734,-0.049218215887471536,
CALCB,,,,-0.026033251837248333,0.05779819085347778,-0.013357913020468192,,,0.08276746920784948,,,,,-0.02291412108120578,,,,-0.030121841830102004,
OLFM2,0.04532038297728205,-0.03201247346295434,-0.060439978839389244,-0.010984804351497911,0.024728468291738928,-0.0728845376703343,-0.03334938916878166,-0.017064235607543388,-0.044152899687591424,-0.035251206445309144,-0.0358124344012081,-0.009188045504179433,0.10600959106108097,-0.019198108574374078,-0.07785641824963166,0.037391484980229005,-0.06872373073825346,-0.032139619360575425,-0.010904734228405287
MFAP2,0.07799968041468719,0.023927126293499076,0.0100181382520586,-0.013659136021388431,-0.04221899789334152,-0.004863151216313689,-0.0022174544276496915,0.008271091268516028,-0.024364993001408018,0.07044231686874504,0.006653463849373959,0.10329339731057453,0.007692394384820138,0.04449949712737479,0.045855961422560335,,0.12892403554869838,0.058025118610458316,
HLA-C,-0.05454063891506722,0.05433343063134919,0.027125804662946985,0.030482759869481183,-0.022271586598313697,-7.622727947414066e-05,0.023472642508254527,-0.015508642852610974,0.09006273617614695,-0.10908366961027194,0.03693813835275566,0.09859189058034283,0.06098999951698956,0.04519999303741427,-0.010959176610802571,-0.04209889521521858,0.10130851332613337,0.02881264887552085,0.029533633059572555
