,MGH258,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
VEGFA,0.03457071091474409,-0.026907579481310093,0.0016501746437119161,-0.10293314794203728,0.0502569041526444,-0.1491183570911513,-0.036682803758594916
F10,,0.10844031312750126,,-0.008757337223218387,0.1443212806532009,-0.013214252905282985,
SERPINA1,-0.012019950183503911,0.015600683325054661,0.04848789874879919,-0.07443600760504902,-0.0331957244248203,-0.06887879934872865,-0.0290001371204252
VWF,0.02750065513468958,0.08837626512715455,0.023826261643473557,0.020487400974979312,0.05200668568088395,0.059714044351391424,-0.04190759622162917
GDNF,,-0.04905870913897749,-0.03629115379115529,0.025424358114245857,,-0.022072595341276962,-0.04176701755621823
VASP,-0.013730611889932794,-0.006333802683647903,0.03788560190250595,0.038015383822601743,0.07706416784043965,-0.05482967195540557,0.07902294126790908
ADAM15,0.07330822234130084,-0.005543669573975206,0.07815356278507528,-0.022118253271834802,-0.020845243066525097,-0.0022799424189616745,0.10985769371130263
WNT2,,,,-0.003057783680800932,,0.019352388192712143,
CALCB,,,,-0.009762422382494515,,-0.009451764666277241,
OLFM2,-0.04089580213188187,-0.007108720547540064,0.01447571599390047,0.02290773308863409,0.06827087584884209,0.05697980846222566,0.05928194429254996
MFAP2,0.0035974646431743956,-0.03191176403448779,0.11376971675507296,0.07656257740248372,0.03956115551494501,0.06717345387908137,
HLA-C,0.031174313678568363,0.08431156126259128,-0.022898762536676994,-0.0800745211048261,0.04624856548988961,-0.05877989818485492,0.05176061023456756
THBS1,0.0601263925321437,-0.07581945028001412,0.009131168559857296,-0.020545758383130185,0.013790422434558027,-0.059019053578418953,-0.03237533824592886
HSPA4,0.026525863649722165,0.039536469174537583,0.005611432180124953,-0.005416910410839326,-0.019351454695513536,-0.03537630857019033,0.05692323947724026
LMAN1,0.024901054992416804,-0.07105794461618674,0.04338564153078261,-0.05181757881535215,-0.02555965515301301,-0.049085196507152436,-0.019442462080597078
LYPD3,,0.01517821812552036,0.04520447653635858,0.06554642324571203,,-0.02510502029437446,
APOE,-0.018715622288713662,0.06895629629873784,-0.001124738679468792,0.01344281456658689,0.04963432833504828,0.020543963082349247,0.03711820756486954
SOSTDC1,0.008317841892677728,,,-0.01845206384312168,,0.02234730669956766,-0.03151915306628736
ANXA1,-0.06584694068119112,0.026180724972093502,0.13745090165247753,0.00609717212177997,0.12991816225553596,0.0024221280989735945,0.05342149253561377
WNT2B,-0.026469155909675433,-0.07389161044559263,0.07201387238015612,0.10282521306933858,-0.05674555501384051,-0.0273492167452297,-0.051144232593745426
AMH,,-0.011365186858524058,0.049150914404715904,-0.013521253359214353,-0.0030291803692974,-0.014531550802506728,
GDF10,,-0.03249943083336896,,0.021157408420242295,-0.04178018081734676,-0.02285351730619611,-0.05243918748588987
EFNB3,0.022621131543999907,0.09846264180782005,-0.01989828832743825,0.01847234145288915,0.07617436651634626,-0.02172347058402773,-0.035653500257170304
LTB,0.0024853371893443473,-0.06388848535526175,0.021536685008703635,0.04755848795675509,0.03299231615482908,0.04663050891518521,-0.03694760335226472
ANGPT2,0.06512032553881003,0.06184168702492455,0.03755082356054503,0.062024975462122336,0.0892604501949383,0.008518130117925193,-0.05087986735211352
NRTN,,,-0.03717049378470388,,-0.0061359281849996065,-0.014035573300032798,0.04245931214905525
ADAM17,-0.03450950555365889,0.01193758238776918,-0.00939028765618333,-0.008311246225309661,0.03119726816498232,-0.07250787029480676,0.09212530469197978
LRPAP1,0.016860504791407403,-0.07701835898867378,0.08006669755365486,0.054754650822881085,0.036507112972608134,-0.06346576753808243,0.12450753940073321
NID1,0.0324488059993506,0.03754815723032279,0.11226696707498438,0.006138191641703175,0.10791284529681835,-0.03797239343448991,0.12735923120461295
MST1,0.11697281930053406,0.1362241442137015,0.002626501545475894,0.11085428750765668,0.06055381330214308,-0.04220508345514751,0.04796940606683387
DCN,0.04750166333768402,-0.03733183274036005,0.012500404913838928,0.020278590109279262,0.10252045219604536,-0.02056252564147803,-0.03289140515359801
IGFL2,,,,0.05526546512395786,,,-0.03637947376024111
COL7A1,-0.028475237047405025,-0.009730250546311093,0.04396915152321869,0.017686361029955768,0.018378939149315748,-0.05501079033728692,-0.05860387850381494
CALR,0.06128019891358401,0.05122713773492694,0.005058150560718207,-0.06528935721586095,0.09770490386373608,-0.11715803949706638,0.028619062013835146
PIGA,-0.007398344951975883,0.007379220881190461,-0.028019697788140122,0.029196760424184152,0.018760934958707808,0.025874009508600998,-0.00029866048289541085
CD200,0.03323472345302657,-0.049576639965724055,0.06458091697170544,0.09372310464472515,-0.004205468319157231,0.028687485006868834,0.1321439401346132
GRP,,,,0.02155799917727894,-0.010528491504203307,0.1279461945012962,
CDH1,0.01063323820947086,-0.008905350408803196,0.06711336042621976,-0.013922819624690557,0.0095678461023093,-0.005371707283977986,-0.005869637693007816
LPL,-0.015805243732802163,-0.07643375858600414,0.1187762422938393,0.1775439294470901,0.07034683979716846,-0.11408188451424493,-0.040825314218348965
SEMA5A,0.003194367705380746,0.07453487370348892,-0.03418603636411984,0.09395993357963654,0.0622932722885271,-0.03141099769888336,-0.020731200774592937
SEMA7A,0.00615056452718695,-0.04036178609132865,-0.021309776000816318,0.012916123489541038,-0.04265732640458172,0.02631614140159973,0.11632501803878155
SEMA4G,-0.03403183922621066,0.026248481412362076,-0.03753428268961411,0.020004480032709254,0.059748124778587236,0.06761620123678673,-0.006952925900066179
SEMA3B,-0.058235568337793524,-0.042066874045783895,0.00328131770392947,0.044625121998361536,-0.052648156423093534,-0.07586108474360435,0.036471496414958136
RPH3A,0.04800070983357488,,-0.03193331814893412,0.10675388221158112,0.0020780292813061692,-0.035775842456917756,0.020081165772034882
JAG2,-0.006055314203465808,0.020203668096185127,0.06856107952209395,0.08948446980409244,0.018012594767160064,-0.01196847506326692,-0.014369439633830451
CGN,-0.03241280954288597,0.06553855183292728,0.05068242900531427,0.007039727319871606,0.034328275682973315,-0.030120359281705925,0.11161494166497249
GDF15,0.021705546658057285,0.022231695710929436,0.0292851122585688,-0.06302122459579637,0.043341837451834606,-0.015607750414547372,
SEMA4F,0.06361002794842711,0.04043789190956266,0.030972339891724807,0.029489440402314337,0.030041692752728368,-0.002027794640757319,-0.03143817551505547
NXPH1,0.06934651720464528,0.07407495286324689,-0.0014834761419067605,0.042945540343642855,-0.025410766948579036,-0.06726256395124933,-0.09275174759480775
ARF1,0.014449332672244814,-0.09039721022998244,0.06995916588381648,0.0448090649711758,0.011737488126676897,0.019556328186181814,-0.027064139424582898
EBI3,-0.036006304074320795,-0.007819575083379248,0.03375937851503488,0.05383836566573461,-0.009575992125555474,-0.04473414529986841,0.015273681369798217
TIMP1,0.0025839601177016606,0.07115543122478458,0.10676208349526711,-0.1311574316674773,0.1112849097799519,-0.10340991029743835,-0.014558913803410019
SEMA3C,-0.013015349145906862,-0.017249208789030007,-0.012957591674829442,0.012258853704446463,0.10011906816564714,-0.028689360436965534,-0.0793605932286736
GAS6,-0.01852401985055679,0.02835015877149783,-0.005807801551484103,0.014573911932965517,-0.005971372474605418,-0.00010768105827710265,-0.023220812305820203
MEPE,,,,-0.002051830122299209,,-0.02375676100352497,-0.03341404072023954
SERPINE1,-0.04502051453021226,0.03578622483871805,0.05124676581973569,-0.07011313053273943,0.07912852630644725,-0.07023258989699531,-0.05980872299524991
RSPO2,-0.01863584259563137,,,0.0859333237089434,0.0886344586541206,0.027279233126607363,0.0007303221096370101
SHBG,-0.020936449083520856,-0.05230591022764496,-0.01782255594841193,-0.02312068614304004,-0.05531555629860976,-0.02233891300273843,
LGALS3BP,-0.01207325600729951,0.11176632906988038,-0.04135977797729458,-0.03317971637070211,-0.023501693489278514,-0.07484475989170934,-0.029099224952946267
LAMB1,0.06724849828360356,0.04729551845889646,0.04896608374611497,0.05019663142918709,0.06594121397507455,-0.10679749653305301,0.04318031995766252
SPTBN2,-0.007654938550958592,-0.03869350761764869,-0.0047478902464475415,0.052236841162865824,0.025915524477840655,0.043845965633117656,0.03085231031951927
COL1A2,-0.05623285911538423,0.017499493181095387,0.026761859066386895,-0.03856521399379019,0.12295466503717196,-0.05679350685763698,0.05912409145252146
WNT11,,,,-0.0051745262045249365,,0.05136805903456706,
LGALS1,-0.06856138575817902,-0.03280800597536681,0.12252633032169934,-0.12418061860671828,0.08425002305084002,-0.10487838274570889,-0.02464243128731062
BCAN,0.05077033240442883,0.03416283824707396,0.009469952710760482,0.13571392753665074,0.08679266077906546,0.051422839746948265,0.058191745794880456
ANOS1,0.013646500228849327,0.05257967083185275,0.09433145534906824,0.1146992981299243,0.043474146797209165,0.04670824381664652,-0.03815007860398511
EDA,0.010951744949917358,0.027945986474877636,0.13896547507624224,-0.032584727495329834,0.14288249771454467,-0.008412284105757555,-0.017531970067244062
FGF22,,,-0.04476740642524704,-0.01996817717854594,-0.020051860713281987,-0.00734017696886484,-0.0023932756215861634
SHANK1,0.06156115487178347,,-0.017405928842520044,0.0071688532364385,,0.015557521069702497,
NPVF,,,,-0.018049596728540947,,,
TGFB1,-0.004888987441700872,-0.04639161236505273,0.04446347981237847,-0.006709861797795903,0.030319007808749528,-0.04772360031951724,-0.12032035962953887
MSTN,0.052056243313362054,-0.018774695736299307,0.08784051650466279,0.03413555097346354,0.02651675310244385,0.04245180186719893,-0.03806264524066996
WNT4,,,-0.037170485848104576,0.006115508852809679,-0.03224933507416427,-0.05116026309638351,-0.03402510392770797
TNFSF4,-0.03041781613514321,0.11050821470553601,-0.005151883434249778,0.011952704085123214,0.024358951451006073,0.017052325023492392,-0.03968525388629163
NTN1,0.013744255906500287,-0.0006570523783523058,0.08074077813671576,0.053678295012883806,0.006809946282540803,-0.01353859172888682,0.12201960505717784
CXCL12,-0.013011708315115791,0.05033476947854948,0.06296689226145259,-0.0036704397898750843,0.014399798160929213,-0.07765526335478477,-0.07184615839605923
GNRH1,0.07142794126291079,-0.0015271522340495314,0.07257991254348138,0.04437460581072295,-0.032678930948676334,-0.02220610638819493,
FGF8,,,,-0.024913656207442,,-0.028398409929723024,
RIMS1,0.05556491295626645,-0.0107634094557073,0.14191741093350788,0.04061353484088184,0.014255880026833626,0.057466997715036536,-0.08228243088707482
FGF14,0.03666387257318528,-0.005967625073032895,-0.030811134648737363,0.03656224616202168,0.059217493705379376,0.008060279538914751,-0.01691029126057617
IGF1,-0.05759841828711043,0.028237272286321002,-0.00038769001860479235,0.003875740967484565,-0.02593321131175007,0.011241879158180475,0.03481689574474408
TNFSF10,-0.04305111167743108,-0.06836132346776859,-0.07043191116460959,0.08851348604213041,0.04619327796903581,-0.06557161809626287,0.048921472496607436
GDF5,-0.018635835239891034,,0.002786217615910314,0.061278216999557635,-0.03274952483481522,0.05583135983338715,
CHAD,,,,0.01717004354199451,-0.03633430041345241,-0.02193836960238031,-0.0447405884391048
RGMA,-9.134651664834473e-05,0.07544725954084708,0.053334000710393334,0.06875641512898499,0.03866554440173341,0.005847338703783073,-0.05026147363648369
WNT16,0.0208247748666405,,,,-0.013690695809863929,-0.014035571447480402,
CX3CL1,0.12074471131010453,-0.01933221195375521,0.08886100417487908,-0.023563508763839888,0.049455840605257935,0.005601415838553367,0.010427524721979498
FGF1,-0.05113718092907356,0.05632161042751181,-0.12674750958428738,0.054870464719124455,-0.043075888732138516,0.035642187072067594,0.01924160214095374
ALOX5AP,-0.07186641925959236,0.1144689791689031,0.009384554441740554,-0.05767642818043219,-0.019799399253323455,-0.10781481989999556,-0.0005773859606563927
IL1RN,-0.01658471329400241,0.012871281654236302,-0.02022207186160875,-0.034757169932430984,,-0.039107186125813535,
PCSK9,,,,-0.019137559372820013,,-0.013623714650362188,
FGF23,,,,,,,0.17342241599695138
NPW,,-0.0011813609227720083,-0.012961952928002049,0.02445021096986831,-0.0335228315453849,0.006888181278925445,-0.02951683315395076
CXCL9,-0.05042026847696641,-0.026719177731658005,0.0485673116778866,,-0.01168100075079417,,
ANGPTL4,0.03833979142958138,0.024291292616204472,0.026722082223989096,-0.08857672295796896,-0.022876828603542537,-0.12089178137633569,-0.01363666384146054
UCN2,,,,0.0405904107870271,,0.0817891948359218,
COL4A3,,,,-0.015143941205392858,0.029362457113860575,-0.021531275804499688,
NRG3,0.19235699366717057,-0.032499451413479714,-0.05681766694046666,0.09051370635818798,-0.07709554196238368,0.052120677936542244,-0.11786341451898848
IL23A,,0.07834056758435966,,-0.024578136327539767,,,
COLQ,0.06334768152822204,0.003170477063143114,0.0066522931242848455,0.03889402162748044,0.08363505588208271,-0.02889492892900567,0.09805709279275923
SCGB1A1,,,,-0.02406714269538511,,0.007668465758009411,
TNFSF12,-0.03594927237933185,0.005204705760014103,0.0723886710029923,0.03507998993657003,0.06355282643011664,0.022224078794020136,-0.02117972180370733
DKK2,,,-0.031569793883087546,,,0.023178392809139612,
FYN,-0.05590680144074145,0.09401270304628243,-0.018193869319567443,0.10520263451106726,0.1052203474034372,0.08715284288206099,0.0067025978417545
ACE,-0.008579870547760991,0.05086485434152596,0.06626767670658855,0.030826748075352576,0.0729050057139547,0.044504002878622044,0.04935620353206369
IL18,-0.0273057365980535,0.02148787742237518,0.05527781314300876,0.06744917244243799,-0.0007024633805506308,0.008690165155563595,0.03759252410740903
PPBP,,,,-0.022654517488580578,0.057225192735109814,,
CCL27,0.08161509259177817,-0.07719014526347341,0.04547907075675843,0.021679541410481156,0.06949173119154776,-0.026956463554404314,
SERPING1,0.019769836878769403,0.03284812865843996,0.04620947241706069,-0.027262450912960055,0.09098296699905034,0.02555604282226829,0.026109204580236012
AZGP1,0.038851319255928385,,-0.08719496155433673,0.04005465729731133,0.051469371260252146,-0.10773709860174722,0.05329851019922967
INHA,-0.025876022489779202,0.17108650969238176,-0.030595492909488754,0.030740921847694308,0.041635680812958695,-0.008792970930998765,0.05979031502168006
SEMA3G,0.004456325037468569,0.11872480295732582,0.06280562499828046,,0.03853885428984686,-0.022602460502315434,
OXT,,,,,,-0.013199638243557481,
COL6A1,0.033151054344021665,0.042794938995296954,0.06669208011848135,-0.07219023460328006,0.012919702563016987,-0.10668604011165098,-0.007605843653406549
FGF17,,,,-0.01227562156929975,,-0.036402587987643856,0.17729772801699706
TNFSF8,-0.02049538663447348,,,-0.02096365674743747,0.035900795622420476,-0.014035573300032798,
FGF20,0.042760229305874545,-0.014920176556656095,-0.00888237896692402,-0.03271736760931748,-0.002176074306859118,-0.0004685593543779916,
ICAM3,0.08656320997612313,0.019609107145080556,0.12026729710267636,0.08751833823984147,0.01667148883968942,0.03416989583662675,-0.016357733756400678
LAMA4,0.059088304632559686,0.04324178773345915,0.026772507535677,0.030170741160486233,0.04489637991921046,-0.056008557466495044,-0.006129537735670433
DLL4,0.03652093056065219,0.049562683880996675,0.058492036423543725,-0.041813801361454433,0.14493275495214383,0.017492242889093314,-0.04227422927938112
SEMA3A,0.026557049639896992,,,0.024718924635565995,0.0710485345861707,0.04290073727503773,0.16549226889274513
RLN2,,,,,-0.018436805957592624,-0.015394728092963926,
C5,-0.019226287698766716,-0.03890913773427752,0.08635965708902922,0.03906218808250865,0.05251916100612833,-0.0528628837845368,0.18801678883197415
COMP,,,,,-0.03594498047265638,,
C1QA,-0.08086298739929264,0.04171552649452598,0.01252326717896387,0.00041932195864144087,0.06786771349635337,-0.07495111802642597,-0.005874164887817899
UTS2B,0.036901237117703094,0.1662149534398261,,,,,
COL9A3,0.0021157791393299577,-0.010686710825822189,-0.08030735329166533,0.07563258270022089,-0.04417433050384631,-0.10943468700223156,-0.0025792354831125773
HGF,-0.04450886703314115,-0.012726253324263156,-0.03969324216670395,-0.021503631491790184,0.017132312357909175,0.03651719884465334,-0.04710375278479145
P4HB,-0.025509535929144893,0.06841714084143868,0.06381601632547661,-0.1358616758105049,0.13026910547421147,-0.11762575606738761,-0.03222532813926631
ADCYAP1,-0.01911639686078978,0.21414894506131926,-0.0349353020783053,-0.012266826062771111,0.02829929260709732,0.0743724840120283,-0.05496272373954582
GREM1,-0.06278865579512757,-0.014818413821457923,-0.017784071569707256,0.0072664677301435025,-0.02285439636659252,0.11836626579390058,0.029051246453809517
EGF,-0.018618858335877148,0.011365012630633822,-0.044395415497171985,-0.018272028427777504,0.12097439692017,0.037802872526790085,-0.03860994804228625
VEGFB,-0.03264946171906221,0.042024051476702365,0.01533022953591483,-0.02951856339083625,-0.023757020805100726,-0.0019248980330835192,0.063552175901818
FARP2,0.05122559711811918,0.04973777582693034,-0.010330601163736785,0.056586520976187195,0.021938515003802825,-0.05404425190195431,0.02775665515339473
IHH,,,,-0.022288845594237782,,0.03444362153643762,
LAMA2,0.0742307121810152,-0.05675665362638535,0.05375491013715769,0.016663041056281892,0.008624531435220743,-0.009104877395558953,0.030074175603169856
SERPINC1,,,,-0.018272029881357652,,-0.015018262958779517,
NRG1,,0.057156310276821165,-0.038753414726172414,-0.03946524431233293,,-0.06003885162989182,
SPINK1,,,-0.03353044536144918,-0.04989463316960472,,0.0024809525729491875,
EFEMP2,-0.0070975847543975675,0.045396119414114075,0.0029215526450142516,-0.05074657301377765,0.07229308240901404,-0.0916837955801837,-0.03460324846922034
SELPLG,-0.03340293103104029,0.010296742956485664,0.03508549128315086,0.0769180215935254,0.05208277536618776,0.017240457071580777,0.053933858969990846
GDF6,,,,0.08442092478777241,,0.048267116577840184,
HLA-E,-0.022130691886968954,0.06876296546343767,0.044209817230299944,-0.07282923862669394,0.03532474855173592,0.0057197683272854115,0.10512139723627427
PTN,0.06316681134858687,0.033278603078108586,0.08342084440636305,0.06881762151160926,0.10177118126905593,-0.02995292407431075,0.10995180341001193
CD274,-0.035286363810683986,0.11959917755647077,0.0832079949507705,-0.015177332301956014,0.0865279776128543,0.05081438120671546,
CD14,-0.07871589551695075,0.10715526030528673,-0.07505533098023341,0.014737139012162732,0.07841194710138195,-0.11425047657403795,-0.09021527224654845
SFTPD,,0.04938530944349249,0.08607175754045562,0.17853882341442365,0.045700569996196226,0.0726496493095325,-0.004628529741779654
SLIT1,0.03077556276182321,0.019415722760618287,0.06327151143725335,-0.005090037438104116,0.003854066973469948,-0.0016982402006749434,-0.009919649505149362
CNTF,-0.02241773076211905,,,,-0.030927397490067288,-0.01539472979055766,-0.037508890151062214
BST1,-0.013080463755808727,0.06267747569452602,0.1601573953537504,0.08181531153488941,0.014925869999944672,-0.0337202988270763,-0.0386099564576053
AGTRAP,-0.04995078662940683,0.032075675413671435,0.022016218891090275,-0.0188035444059147,0.08990640868356936,0.019693450354294092,-0.06800402289304523
LAMC1,-0.0306509581882794,0.015936842193230195,0.058233827769932245,-0.04547052369315657,0.0778957368532365,-0.034935868305485965,0.12838152486927576
COL6A3,0.015827161342999656,-0.022699435286416724,0.08809537826097402,-0.05215288697904183,0.0014744582742983229,-0.06247707831485018,-0.04472820392403078
FN1,0.08435666467022328,0.01902203025819398,0.07061306102181907,-0.10745807096384435,0.06755477676916373,-0.053914939651186794,-0.0016934682950583452
MIF,0.04941558064390322,-0.025747187158408156,0.07350688017657817,-0.09841215541259032,-0.05875444667782331,-0.004132795440947613,-0.03402786839929537
JAG1,0.023435174737420187,0.02531188821428244,0.07084024168155126,-0.019519777950576748,0.07694819877164993,-0.0009104879157636271,0.03853336406883299
NID2,0.01649175353835012,-0.050156705970064296,0.09756174331062832,0.043244640191001944,0.06900049421313492,0.013426407574492183,-0.012349953142041329
EFNB1,0.011048002375858658,0.029010770032944905,0.11365773802358418,0.004730162627926662,0.046629899253068506,0.008125866387732819,0.032105725417610004
COL4A2,0.046315035817537986,0.04431101790026069,0.023456340876394532,-0.016272331714252544,0.06635354738430681,-0.002862683869769747,-0.10162827144426789
SPP1,-0.11516028313705932,0.0001227239773275947,-0.16713920651225625,-0.11571787148372485,0.0008063116145733982,-0.1275569613907371,-0.03307615741606067
PODXL2,-0.06219921949859224,0.010201791258739603,0.07393856736391236,0.025783557712111056,-0.02668979987735377,0.027363316151805386,-0.0212495269882704
FGF9,-0.020495389912045744,,,0.04977000947912528,,0.02043710792838182,-0.05939227959010087
ITIH2,-0.05117127825732243,-0.06336837036909686,-0.003808940460624775,0.08740661056777407,0.07006216000428647,-0.011306691806581828,
ADAM10,0.02023591292810709,0.12054445642807181,0.015572516183023246,-0.015168781574064934,0.028605857320090983,-0.07459301228465864,0.10305837460746514
CFH,-0.037868602291015435,-0.013440781433255784,0.002208670081640129,0.0811449842937857,0.0640754054294823,-0.02527573841773355,-0.06056261251463156
COL4A5,0.030938701282545996,0.01113796768609784,0.029446735254961512,0.09301621701500645,-0.0006137648082466432,0.029494792339784758,0.026943131288909
LTBP3,0.03060591455176765,-0.038422391260715325,0.02432991583494824,0.006468820965820182,0.06050491851592495,-0.05677488322391105,0.0011680182096042236
GNB3,-0.017486935586096954,-0.07481116103548482,0.01916128738409425,0.05988745137205879,-0.05284248141400157,-0.014203659334813587,
COL6A2,0.000298249138622528,0.036053102455307844,0.10698572321462373,-0.053430715729819764,0.019264741463159252,-0.09525720660423477,0.04094953252982837
GDF9,-0.02200374230332392,0.003490250088286685,0.09004410732366194,0.013935368371321531,-0.022493675929194164,0.012834101343871243,0.07609453322942904
NCAM1,0.07063096518593713,-0.04843673044530065,-0.10360802657972112,0.08561410330343938,-0.06447633731955227,0.017180644610378125,-0.01330910963924894
APOC2,-0.07894122322209568,-0.01585668324265752,0.07260888648052918,0.05590411850019084,0.10488602129198125,-0.01009258585712361,-0.004480262311750431
BST2,0.0048895906199246655,0.013570111344305694,0.12512187791416826,-2.3378685898732744e-06,0.011893311549674272,0.03231749761741616,0.011768841539306074
COL5A1,0.03441123768990444,0.020703583294718355,0.0637712794018505,-0.095172648021492,0.004977030370255923,-0.11303198189101545,-0.030864581024475667
CALM3,0.04181646026876725,0.014587605651019587,0.013636501280882703,0.11770450962566462,-0.008302339974833413,0.045217196335176006,0.0252379766902365
THBS2,0.1153168200056615,0.06956019527926571,0.010352879175500594,0.0052274333024712235,0.03290302227858872,-0.011923791879254493,0.018681628720805487
SERPINE2,0.07607337013236934,-0.006534087399852855,0.06822832624281418,-0.01774664107857048,0.016069198807840253,-0.09263298360264745,0.04553558356821735
EFNB2,-0.017465989375596215,0.03135562200898126,0.04124155798229444,-0.033748048583722726,0.0008802512214483456,0.040569531279143214,0.03803807206964247
PROK1,,,,0.0007043732147506377,0.03834914468677613,-0.014436246443411929,
MMP9,0.10079311941714816,0.0863003271686796,0.070229869595178,-0.058807773143722854,-0.0380333525832784,-0.026524262635265597,
NPPA,-0.011173778480951966,-0.030649091904745157,-0.006845738669944662,0.07164961910861001,-0.01810974579534099,0.031217702441637473,
APOB,,,-0.035844278075878803,,0.1154646723314338,,
C4B,,,,,-0.03434759327802881,0.0032734794548964093,
NTNG2,0.002084946069128353,0.1522877650086138,0.053118245057030944,0.003798754942871685,0.006450588767277031,-0.03268119899256691,0.05755170913255772
LAMA1,-0.007647206388550279,-0.022874605487044748,0.06003603346855053,-0.024420021103113775,-0.005583454185732145,-0.0018889102715409025,-0.05371151098840004
UCN,0.010133562850361778,-0.03230637751542694,0.037134087061871865,-0.023224311825608447,-0.024501429277719138,0.027206282559799417,0.060296534752084956
ARTN,,-0.009429992965465445,0.05293801148642616,0.022428970196625705,0.030122075155071412,-0.01479697955136734,
PDGFD,0.048908837524248634,0.13609899086475413,0.004091257904964589,0.029704185465923322,0.0900583451444327,-0.0046249215407507555,-0.038609840046180205
EDN1,0.021129033666806928,0.023517019987803256,0.04326631979461079,0.01882361141720967,0.050211439113520086,0.0003670702223214556,-0.06657910396886854
ARPC5,-0.00023706405709939253,-0.006894304753639032,0.05307252406213469,-0.024658512849225,-0.007530802366793326,0.01572058252090253,-0.05203884800704552
GSTO1,-0.07606941542611564,0.059606236938411855,-0.0708585670479033,-0.06088878826559406,-0.053067539486085516,0.022130538866026856,0.03906021378730021
PROK2,,,,-0.020570776204818286,,,
SYK,-0.037186951673885395,0.025555256299558828,-0.03002636931366069,-0.007721895451574427,0.012689239641465996,0.06282174199675333,-0.024136322519692423
ST6GAL1,-0.08984046890113015,0.09656638025824094,-0.07131449426695359,0.08494831561727449,-0.02983491276401347,0.0729335205102392,-0.04710178076178823
WNT3,0.048235277242691506,-0.04562900127219856,0.0701189365139431,-0.019296947520217052,0.07597814953589582,-0.04086975822745801,0.039055493842405496
HSP90B1,0.010088692732598593,0.039572536707457175,-0.009687399186925206,-0.11672068665123,-0.08059450119646386,-0.10728956318920647,0.03764862252143185
ZP3,0.02887596517452549,0.04413557526400774,0.04642408039160211,0.025743048841067054,-0.010085298837853572,0.10705845516760716,-0.04616983308206292
ANGPT4,,,,,-0.01904549512895321,,
NRG2,0.09489074038441153,-0.012277802600278017,0.030672522046805296,0.029523273498935194,-0.008786599571384997,-0.04088244041051532,-0.06171825828538367
MELTF,0.029358072557409017,-8.125376173056654e-05,-0.012481545282740012,0.012654445746223831,0.03657964959928949,-0.030810358384583274,-0.05860394195305505
NLGN1,0.05538723902523035,-0.04637162590716068,0.1025868098330319,0.06672798386517138,0.030797483504056925,0.02405765090674391,-0.020641307508137686
SLIT3,-0.02605624289349618,-0.019556854794843138,-0.051674311852550496,-0.022183823840095842,0.04452759309559165,0.0007235596710567567,0.048989565868748405
CCL8,,0.038755286844432094,-0.03353048234831809,0.036362428098403114,,-0.031106531476955995,-0.04616974687351131
S100A4,-0.03867389952419108,-0.06427139573352782,0.04228262616747702,0.0370302873564606,-0.0003624464044771309,-0.037422653715561534,-0.059392314083666076
TNFSF13B,0.052188306631319605,-0.017203018633348204,-0.021413623032294892,0.0014717478884460737,0.023063035491978082,-0.03163570636596762,0.051294498615269496
HSPG2,0.0799258487860119,0.09715774904949405,0.045644242457562344,-0.016488701347192585,0.09898373123234484,-0.06704191539301925,0.056886440286186626
FAM3C,0.10038109585546912,-0.08253962425698327,0.017863366481546024,0.08200107914308402,0.04512559425581893,-0.06156356733022725,0.01627895060405526
FLT3LG,-0.03318791717782669,-0.001095982896102464,0.08820070136104564,-0.0038524618509471146,-0.04014655145175594,0.04188393842490442,
A2M,-0.09068971381449081,0.09744773398050535,-0.028038650740702165,-0.023055583400947387,0.07626652181585013,-0.04390083169370171,-0.08004422820977193
VCL,-0.024275403356643313,0.06204184116834972,0.04795018651384719,0.005304809500042259,0.09465931902911069,-0.05962239990708967,-0.037442731853209454
FGF2,-0.012777436958045573,-0.08680706420984709,0.00041177226589221246,0.027081755932857568,0.06217699105134884,0.046795451412996014,-0.043164504473455746
AGRP,-0.017119124889709028,-0.03580123274845358,0.04036225317636321,0.08606709418737203,,0.08680840969718363,
CNTN3,,-0.05026461467168087,,0.11143092314993465,-0.012844337999379181,0.09356987226904777,-0.0005138116164711527
RNASE2,-0.032979233394686905,0.04150130973083064,-0.0075446180482710914,0.04175147469745238,0.06436731999614922,-0.02507903308011046,-0.04802379816184639
ADM2,,0.0802232445287281,,,,-0.018926675061790896,
GAL,,0.0041969207249276125,-0.05558125586745299,-0.028207686626942823,,-0.019079761535685226,
CXCL6,,,,-0.056084313106353284,,-0.03307037449695709,
PDGFC,0.032262742766556704,0.11064847001823706,0.027987451187285354,-0.01008017655493419,0.030366891717347466,-0.009399465201380477,-0.06866920409739735
COL8A2,-0.04837136137984176,0.023059015322014677,-0.013565165991733071,0.09442675654853365,0.02869385474011535,-0.04264534054862054,-0.03580339902695426
SPON2,0.020752682372157563,0.0361813191202256,0.01010925014580036,0.012593373961948153,-0.02934511211591002,-0.01606163010320485,
LCN2,,,,-0.032981331897484284,,,
SEMA3D,0.11467875452738577,0.01136501171636458,-0.04288070243583476,,-0.03726656198468315,,0.04762235062191364
BMP6,,,,0.024540208357779463,-0.027490934569922392,0.03972240584558478,
TIMP2,-0.0008423138881712668,0.03594527573280675,0.012617204936666569,-0.1009510656482482,0.033294158329693034,-0.0327630674519303,0.08902426429151221
