,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CCL15,,-0.002611356759213691,,,,,,,,,,,,,,,,-0.030279923944400173,,
GNAI2,0.012697007486798164,0.03351157512351938,-0.05688379806258529,-0.03248549702602424,0.027466328651347228,0.1183907971919947,0.014560048851164542,0.028368743130635806,0.014140463519187423,0.04134613982161726,-0.03966489223405001,0.07591929255452926,-0.025466201092623535,0.01240550840444403,0.013191116307112847,0.055096530260569286,0.030591623693052687,-0.002850651807096587,0.06839099605109492,0.027748451229680244
HDC,,,,,,,,,,,,,,,,,,-0.050980331877600364,-0.010517187749791785,
COL11A1,,-0.0204156047815041,-0.0359193014036953,0.053723605777420406,-0.048992199560397166,0.11246745969257767,-0.02987579149368834,-0.031092441748407987,0.026323151751453985,0.023020224854457132,0.020041171567800442,0.052284217310827545,0.004696022762560712,0.01994762280172889,-0.017000226420384745,0.015963820233833182,,-0.0030773519240077925,0.0387539447018023,-0.003974736531033489
NUCB2,-0.021977913100236213,0.03555111745622437,0.00584546391669021,-0.004645067300426881,0.005712654771418327,0.018388120128542226,-0.027061169611985063,-0.005085322304286279,-0.057917145629434404,-0.04261511882009748,-0.03557524790754611,0.03313512745737167,-0.10797226329053632,-0.0664126459280943,0.020417324123005485,0.040019737132188364,0.014061312110769443,0.0016681927036630323,0.053080642794172454,0.13522855438295825
FGF16,,,,,,,,,,,,,,,,,,,-0.02834329156457789,
CXCL1,0.026685673908346894,-0.02064428362355626,-0.015594998970084754,0.05468117087463054,0.042030394991084546,,0.08742952645572254,-0.022436445632895614,0.08036623891167535,0.022746797701861526,0.06295021165936326,,-0.053458146921567036,0.0013997887323849711,-0.03710175385830449,-0.04683554234702622,0.00041083692767498233,-0.052289324247991854,0.03543411241353984,-0.035803470472247204
VCAN,-0.02088535893750437,0.05012532256848964,0.027579468317329405,-0.017860422126026634,-0.02784887226934813,0.10115781549586092,0.03692135831568967,-0.05631028027303622,-0.0021420422797472287,0.014416890200376096,0.014212885864596222,0.02114026297414402,0.08824472345279614,0.0825667708117246,-0.050969075417811475,-0.0076416203943257,0.049279469953837,0.028561049397119224,0.10501540548384668,-0.051258130308346465
MMP7,-0.011847212225593779,0.0018686151733513625,,0.012840627354129532,,0.02192224197217498,-0.014417255066553433,0.18128636372616788,0.0888554179674222,-0.01913587562280143,0.13083348240024473,,-0.0737188695745104,-0.059578947716115715,,0.03057080984995089,,0.15028536362531483,0.09204106666812502,
PTPN6,-0.1005104770896536,0.026305136177813434,0.03819869923656837,0.044822164751036994,-0.038343565134978094,-0.0030952198454055235,-0.025165285407139193,0.07190956466520379,0.12241056486172959,0.031664838473294876,0.009982583476029191,0.12889975029040387,0.07139098263167794,0.035838578594096185,0.008813835041465986,0.03532334424616302,-0.05553364941999155,0.058020866211284855,0.07566107224511089,0.04442465428280129
PTGS2,0.03868500004437852,0.023168927721928273,-0.013917718526765575,0.009778324549315353,0.08191843324265356,0.0019197471443043177,-0.0019334411416936795,0.09640080813732911,0.1642876670330669,0.01743125228955824,0.02888298564623189,0.00608141440890966,-0.0851722310554218,-0.08159948266703707,0.05306860590936382,-0.006171746441919593,-0.05513468725546523,0.04116508450528041,0.01694574540307622,-0.040733214212936554
XCL1,,-0.017886197369314016,,0.04608113909353444,-0.016975010984113435,,0.02323510029999227,-0.033585967262494104,-0.00972385931334241,,,,,,,,,,0.0023630565904947678,
CD58,-0.0294247836280208,0.032567094323931046,-0.020503142668874524,0.029657715200590243,0.014379090196719511,0.04364633244019499,0.00338834698950801,-0.01531292102808966,-0.009690644135172542,-0.0037897290229954176,0.043351956008005406,0.10211592773688961,0.021956788300744018,0.11406767697609312,-0.011454978069470139,0.000688876397057505,0.07602732164987472,-0.007673689138231747,-0.0034539511471119513,0.17625950123918474
TNFSF14,0.068842823074896,-0.01802218774747029,-0.01626506979250407,0.007163940360494819,-0.032296658865365216,,-0.0096172366796972,-0.05760979522096789,,,0.05385706061179509,0.07505888859654293,-0.03319452005393123,0.025648240471958173,0.091058953242721,-0.004807999321176437,-0.01136839822563802,-0.0018616887962490006,-0.01152385403595441,-0.038878751890457225
CNTN4,0.06840215657645846,-0.03168517217555638,-0.012732244747668205,-0.03944849372675942,0.028934655872349585,-0.003934878454715169,-0.017600370101238064,-0.05017084359555938,,-0.029728689905328485,,0.02115112102832932,0.03770340975708589,0.010989527239646805,-0.0034634716925223954,0.056752863206019265,-0.05272428087337907,0.06538083546329027,-0.016962049652913355,0.009106028554007915
NTF4,,,,0.07896796331942475,,,,,,,,,,,,,,,,
INSL3,,0.005680752909760141,,-0.020174166650975368,,,-0.01662461143633718,,,,,,0.03448980356716415,0.05177315705051506,,0.008446687389502515,,0.0733958291728612,,
BTLA,,,,0.03117466811967763,0.022760913970992495,,,,,,,0.042381730150126716,,,,,,0.002240282440245088,,
MFNG,-0.03347738586139813,0.0327054612353777,0.016581020716818808,0.036230557967331975,0.022928645155998288,0.1254481419819264,-0.010974849939057452,-0.035196612932080464,0.031029735499427325,0.05819452354319917,-0.06513798619262208,-0.014844935703875763,0.05998935816736147,0.06863140602671726,0.06885207478068976,0.028205879379969316,-0.03024545092135468,0.027154596701609128,0.02483274240640943,0.1160328685892792
ICAM1,0.08160938848149181,0.08463712067503336,-0.04634023962031589,0.02802222441338889,0.03470976703022452,0.04785631307674921,0.014459722601527754,0.06895815339118351,0.06780533346912593,-0.04172218861017603,0.01511254090502607,-0.05253458003948615,0.0002111915556869508,-0.049385928073780144,0.001622811817973022,0.009522882776599085,0.03397803317208357,0.021171960773745585,0.09097826852830974,0.012953246776814965
PROS1,0.027283949337857015,0.05562474063524862,0.009112730375780878,0.04941062796540998,0.04958955456660861,0.03506372310402781,-0.041882954725901915,0.05872573081087772,0.034758992040271,0.029000558466077322,-0.11367094322408808,0.03259960694301164,-0.0168779301726507,-0.0390797612947355,0.0011687377591996135,-0.03311560489671365,0.027004666010476946,0.11395696752892437,0.09940906032638727,0.09344586602442187
CLCF1,0.055140918975061556,0.018932267349683052,0.06981675200809483,0.061368106287250125,0.023528411380585014,0.0035387930453661355,0.0020568844653944996,-0.0013544730171191606,-0.025297675407362136,0.05145882913157649,0.07044268223267129,0.043459002821774916,0.011374431874837677,0.028676660453018966,-0.0363385802056536,-0.05379840301528246,-0.02088274351001646,0.11368333292832856,0.06779943285669505,
PSAP,0.010202005185269833,0.09435007026037846,-0.06805890480693315,0.003434719740991565,-0.025743106386408754,-0.0650929560666441,-0.029768909974319482,0.003945370980671708,-0.11629299479729988,0.03431234275192316,0.050183422127984344,0.02384420588231385,-0.044983504380969694,-0.07505821397109701,0.045452366423741536,0.05144576615042922,0.006220517080962491,0.1721100940519625,0.09351968323930424,0.09973021434102917
EFEMP1,0.014218080279359927,0.0964853754544369,0.031013469028034903,-0.017693363962104205,0.06511073521864987,0.10827369657753227,0.004132692020110866,0.08001229096624964,-0.03836868250489445,0.005843804495439672,0.010721182399565488,0.00948400014677832,-0.023885761615260577,0.008984981060806179,-0.1250637365012604,0.015934740315343775,-0.04628960292628806,0.20466481008530002,0.07174271823318895,-0.033233947160499766
C1QTNF1,0.052272054314610496,0.08702050051503558,-0.00779621085436255,-0.02100439742633332,0.022094621442734136,0.04202722789313872,0.004550091414862035,0.007394887185735775,0.05104297894354353,-0.017960302180434092,0.0685738738371329,0.16513439341937577,-0.09135257301377665,-0.10607440125387911,-0.07636288518625196,-0.019454927991670857,0.0013694753319289331,-0.016127128948046736,0.14320135894560906,0.13246631946436455
ALB,-0.039504961111318744,-0.024771561449653853,-0.021455962041452312,-0.02758283556178035,0.06346137855435206,-0.01783140435035564,-0.0181497153140537,0.043441941936861087,-0.012809467132272797,0.010154653565309674,0.01783042189597479,0.008492911993019648,0.010861502646341755,-0.02643593589787852,0.07155434763001776,-0.027717478866986063,0.06694130348669784,0.010223577920269115,-0.0407248165536446,-0.026012874110028946
CCL13,,,,,,,,,-0.024413543585189514,,,,-0.024641321046556648,,,-0.03395327080638084,,,,
EFNA3,-0.010557465984893124,-0.03875900093029957,0.052401194196824645,0.017494230780103186,0.012126582669239269,-0.04600994876889413,0.026097765032755675,-0.017923519458773265,-0.043151207919494054,0.009593173334062776,-0.02993443769047425,0.0249291457658854,-0.004315113962705693,0.02928615596146063,0.04342091936786009,-0.0935231996319605,0.017694409413070173,-0.01000786882700402,0.025789826388934994,0.09568487755097733
DRAXIN,-0.04234870705930317,0.0012008081687780016,-0.006716523678678093,-0.006476235751154792,0.0014729777899507585,0.05848558236636678,-0.03815177643658584,-0.005209504334269428,-0.044179476954535384,-0.016953822123815264,-0.11239006109690323,0.011031282428371291,-0.04662540590016057,-0.0706829706604854,-0.0008846376859988792,-0.018577382950519774,-0.012176480058282368,0.12223662236302898,0.03929803754347971,-0.05053371051227302
RAET1L,,-0.012481863670499915,,,,,,,,,,,,-0.022723261816959776,,-0.036774334963057424,,,,
NPTX2,-0.044801063034138576,0.028791280368008702,-0.017424594305921248,0.024657653761289946,0.011837108542375107,-0.08893579723687528,-0.011389569820811277,0.07942545224291969,-0.029498309182733613,-0.03971664656897325,0.0649709617485618,-0.011259373644043362,-0.008230164697446635,0.06406481614519152,-0.04693247278008288,0.013869800090982454,0.03331670139044437,0.04626986284003195,0.061964828501874084,0.05590136761955996
FGF11,0.050388193095071435,-0.00998091422902826,0.02852615459523125,0.021796380560094353,0.05221644263235391,0.11497529768769481,-0.024019801415381875,0.0011442790325528584,-0.02982486492105943,-0.05287858066537,-0.0032710086984270715,-0.0013118297871751107,-0.0001493340179159635,-0.060678587050558404,0.01109702720147582,0.024326075137266857,0.0530291057036196,0.016546025831136082,0.08560925470980615,-0.0648779522230213
CD59,-0.055890649222463964,0.02570637470818396,-0.048945439877367575,0.0402153976306267,0.004596351119541457,-0.0781788296505914,0.0242465931779513,0.05241224513629886,0.01557318616667915,0.037967407194422285,0.03423496911205503,0.03173688169340703,0.019674657856073023,-0.02677192215606603,-0.03948171501613229,-0.004354128305843129,0.02281192474600306,0.03086821604264759,0.09224399847069525,0.1543388074941768
COL9A2,0.021315201215149255,0.03997802891654403,0.025591680630384108,0.026194680356117373,-0.004423862637308618,0.05372423268829849,-0.03818813336904974,-0.010324354499995704,-0.007386387352972748,0.02274650955628391,-0.06338028467704464,0.04231477095737759,0.06496351877303568,0.08282490034733342,0.005749935549151477,0.005675825231101721,0.023345254753836024,0.023580049814143134,-0.05360769882672249,0.01574651568706719
DLL3,0.025288632590444796,-0.031124460750015796,-0.004609695982214473,-0.06441208868403582,-0.03314319825254495,0.11651279966003797,0.013463306252053626,-0.09378611574654615,0.007024221537267588,0.09304506268607037,0.08058337974059614,-0.00458759445307846,0.11766719331418406,0.11595247218276841,-0.03820852750913815,-0.005489720354675149,-0.025139692123828175,-0.0892102674338889,0.04756308048137076,0.00014351438034397175
FGF5,,,,,,,,-0.024625299240866958,-0.030903939568154702,,,,,,,,,0.12964085185738625,0.027933522428515923,
LIN7C,0.011694354328780045,0.053123014207768327,-0.0041191854605098915,-0.03517474397968542,0.0038832611996811113,0.02689342242281741,0.021288530749722905,0.02928323775988914,0.036929781064402714,-0.015956637752047517,-0.017199785613820285,0.007494861837270985,0.063225204592404,-0.007768740408234866,0.11647799807231973,-0.04931945312027945,0.028153982157532995,0.01928202969498667,0.011132734831568765,0.00724739777207839
GDF7,-0.006458980846756574,0.06329382690931412,-0.01366260462584584,-0.002684519834259714,,-0.009831802044099367,0.047543135077115765,-0.04526513022269516,,,,-0.023946280161523968,,-0.01947948669683648,0.05144137398735736,0.02050191748697433,,0.010791281574396627,-0.03193108700733572,
PSPN,0.0798828770521329,-0.008430332351774485,-0.024616398109659467,-0.03354432356706303,-0.055082886840238855,0.07705766704953283,-0.04402003863834694,-0.018457494608867617,-0.014564972678355749,0.04081202442679038,0.16732417748469008,-0.06315333301767703,0.01843340951130267,0.03142357198344678,0.02197188211595569,-0.022902671660128732,-0.051396779299363114,0.06127168059528159,0.025809892398496546,0.0301935220995969
ANGPT1,0.009327014845216374,0.04826050153226095,0.06695748268512335,0.006047199577835113,-0.0072039713908044,-0.030692645237454685,-0.04157965308411156,0.020860210499855734,0.061933224651047246,0.014858954218014022,0.04582263270323262,-0.0432915590076732,0.006799917879796359,-0.03936559268975496,0.01577651503186749,-0.03374691921491794,0.024490736336930344,0.09692396775861266,0.018733562668139466,-0.061333845940112736
PNOC,0.005500805997887279,0.03987478436942707,-0.02859157343234416,0.006077637173448683,-0.05660888656712802,-0.04022073667942642,-0.0009538172606757054,-0.00935528657782853,-0.012809467132272797,-0.0107080751407412,,,,-0.020714571837693742,,0.021968131199501667,-0.0022772588768798703,0.049268269611050575,0.1068186915913755,-0.003148215355868564
L1CAM,-0.06252720840679218,-0.015476906724593039,0.0011930940732982204,0.09385503225420505,0.017769651426438295,-0.027386959416984925,-0.038215152366381795,0.011911452457817771,0.0492605065448374,0.005142756829429288,0.07603894358596508,0.01310281658796091,-0.046646628668026595,-0.09400799914119391,-0.016320968628817167,-0.0010585762172926343,-0.0294634476527661,-0.05207827113732441,-0.0024451934050802363,0.01623643446218778
APOA1,0.09385257546069466,-0.02842436904492022,0.10012582454184357,-0.0314179313314103,0.01506001749158178,-0.022334042659223004,-0.008676327228124236,-0.0008548598772435774,-0.02150512472404421,0.029367154519422765,0.027727797268979153,-0.009791272296942741,0.06643435433454133,0.07750594632603623,-0.041544175018790125,-0.04915534118111698,,-0.00811194827077819,0.015083514316269322,-0.03247786089811892
PSEN1,0.07020448305170031,0.04583272697903663,0.005879565118403736,-0.020636280368679396,-0.02071350076983367,0.0010445131619609362,0.028020587421453427,0.09742332085812934,-0.03496787327909527,0.03981060850450583,0.03468919469308928,-0.04222286399057973,-0.02601507571634671,0.058960902953886354,-0.024474923813225344,-0.07195735097521057,0.03240726166582867,0.008266758842411624,-0.028991651297338383,-0.02181480697058318
CALM2,-0.008675693552886436,0.0433051093335108,-0.01749582507616184,0.007179954013449095,-0.031356018911956475,-0.0653040491295804,-0.013186992733265263,-0.050904694107828496,0.033205995890287124,0.005844273695061091,-0.03906485659846299,-0.009861183790242417,0.08072007053111453,0.08017551420732122,0.06079001365532435,0.07010243864971318,0.0095458557489962,-0.028544641269896226,-0.06375881424924335,0.032139497610855966
CLEC2B,0.07028680785544288,0.03707093395582772,-0.008749958770218284,-0.04780728198158196,0.08903973592412329,0.12183236584028886,0.00991039246199818,0.003996569284622444,-0.016128179112763714,0.019455291199165902,0.06448469191002487,-0.06466243724160192,-0.06665081009368777,-0.012590807532147705,-0.013909902495916896,0.1003167955965698,0.018870606458942545,0.061372266106854624,-0.017518202112351684,0.10098557464738762
NTNG1,-0.013235926801040148,0.020912312335062144,0.00011090779742443792,0.014114970438966305,0.027152943121850702,0.008745707723956473,-0.027889505016644747,-0.08997123698626254,0.015136431366635287,-0.018821437035341955,-0.05770010267581569,-0.03159236791938776,-0.010947169514191021,0.13487537670347755,0.02195896011399415,-0.06169092401801,0.04788245220822456,0.038100646635313096,0.02725736529312455,0.01840216674017667
LRIG1,0.0041708733370231415,0.03458795875286189,-0.012513954156741223,-0.04494875529639585,-0.010359421605961526,0.04306964609510076,-0.02871909269577743,0.04147027238874544,0.004496973818056801,0.055296011544723835,-0.03620653991289066,0.016068699069261005,0.08997010382397166,0.11394553611088883,0.008892752524997704,0.0017094038438893904,-0.08333740114269603,-0.04159308405009672,0.017030871428030704,0.015500435925741615
CPAMD8,,0.001816699583787876,,0.028005594235575436,-0.021552544037650067,-0.015070450367192243,0.02687544282543965,-0.05555147162386702,,-0.022867276077640268,,0.02903765076902456,,-0.021883630130453507,-0.03147408356438028,,-0.03714742077794389,0.017483053579755062,-0.031177867655871203,0.07041731713184764
GHRL,,0.03103810102708913,-0.01732953845058987,0.010634360595669327,-0.03650081904365584,-0.018956203758157885,-0.004907070406549212,-0.027464249779468628,,0.026231219019918452,-0.00935924234745995,-0.02971092924979918,,,0.022925326984905552,-0.026617405737326058,,0.015009165902730236,-0.027483614745736535,
NPY,-0.08111224945552063,0.009518683058697379,0.008262945103833566,-0.007691632607461763,-0.030136620355966797,-0.08852071786469926,0.02886596871926995,0.047701606801941195,,-0.018008784746484548,-0.04996744385896923,0.004350067500381001,-0.05789992895282482,-0.019970890779742945,0.009741485114350096,0.03452905178993736,-0.10742593524753719,-0.05235394607945618,0.001148561958292964,0.053258817203633964
MMP2,0.04157669464380231,0.02042362040961893,-0.046843421793156786,-0.032675707631347875,0.0015669459098925055,0.08254341703486587,-0.010183104768982425,-0.023674629715671018,-0.1001055550108694,0.07669979163174609,-0.05871272829510681,0.015029327191416503,0.08077901653203261,0.1030905513375448,-0.03443282073072605,-0.022654443402821214,-0.008691835562146836,0.01641568942182469,0.08997971053830003,0.103715641622148
LHB,,,,-0.006871227535128307,,,,,,,,,,,,,,,,
PPY,,-0.02104688876876901,,-0.03617606681951825,,,0.02681393120036518,,-0.011848185893498099,,,,-0.03101650210333142,-0.0677903708357178,,-0.03830939227145565,,0.037496602022778894,0.03931122219639925,
ALKAL2,0.10759231573648914,-0.023407774653090293,0.16258918935524466,0.008156442591527239,,0.013988764489565625,-0.014513974856615996,0.04224171653988606,-0.03020720408955133,-0.005166542433511743,0.0012572922396304393,0.00626759220692212,-0.03408850968970382,-0.0014132969806665726,-0.0063108746281709295,-0.02085967258942039,,0.012210582426900799,-0.054158967609890196,-0.05913138473368692
CSF1,-0.009283303810533617,0.09596784062792699,0.044564174503400424,-0.006190522038923341,0.08232012589622108,0.056274458585146514,0.06256631619456847,0.005356759679500911,0.06104987265478163,-0.010436067156827765,-0.012887966439772787,0.02448587909874768,-0.0053476932267668585,-0.026673659040305355,-0.031121838329409984,0.007618350495899697,0.02882790839398619,0.06789473449707596,0.0720096324648638,0.00511497989858097
SEMA4C,-0.02872275014404438,-0.024124716970165293,-0.02032185840183961,-0.024898033204329328,0.032617094532460054,0.04730404401982984,-0.0014792842441457817,0.00870809188705499,-0.03191237451909522,-0.012933681782046045,-0.008764225371958154,0.10781747517221324,0.0725371502612411,0.003685821422080099,-0.012621993232817416,0.0029347899080943733,0.09206372931701756,0.094482484718942,0.038405687874382276,-0.0806131947256857
BMP8A,,,,,,,,,,,,,,,,,,0.029919262911391114,,
ICAM2,-0.04436240601426647,-0.036156815629424244,-0.007835747791931627,-0.04070735898548421,-0.008669938007542375,0.06028683614070511,-0.04790589494714788,-0.009665302093596735,-0.03661724485095918,0.025468381809114433,0.036778295730155515,0.045937445791576985,0.11662798518644,0.11173918687259765,0.051809572865454095,-0.04563820700291306,0.026527910855585222,0.03056358509806365,0.01621314768532477,0.03136173876074012
SYTL3,-0.04997058311163736,0.05261120471251582,-0.02537382228113552,-0.021877999918818367,0.055298119455517034,0.06717522620428021,-0.022340217045201078,0.04749013148709188,-0.03980390966956528,0.021373078103848236,-0.0036802617164286766,-0.027181856214619285,0.05470004432655995,-0.011329051861693487,-0.011345731193896922,0.051772510672121144,-0.004833532367828785,0.07553486477750894,0.050983219537091964,
IL1A,-0.009038476811573349,0.03698024306942554,-0.021882120117521348,-0.002191462465105624,0.04640557219479772,-0.025470962685329047,0.06971716764566377,0.10548446537844934,,-0.02379597718055788,0.0870130949737011,0.011766357557225595,0.003672815592746725,-0.001963621319607643,-0.05828010362542341,-0.02988122904921508,-0.052724305123574254,-0.014377052889463428,-0.049402661161628246,0.01862899366611625
HLA-G,0.06560108188942779,-0.019206607744874097,,0.029779414593309742,,-0.013757235418432271,,,,,-0.040688569872965936,,-0.04598210788957471,-0.03114948516014698,,0.01909407812528989,,,,
PGF,0.03467199251110982,0.006294176495938599,-0.02526980095230272,-0.032996709171992204,-0.0250846058745913,0.003648051466781145,0.08412721065415156,0.014112986775101552,0.040263958252846,-0.004495801148905225,0.030348262126560048,0.06484840988226755,0.09806405759493496,0.0695247295618669,-0.04974269008351419,0.021669961148212787,0.00380774059771615,0.0799092893291407,-0.007380248261983393,0.029604106532670885
LGALS8,-0.021306036368349643,-0.009652256233824404,0.024404084786138938,0.02731350121082566,-0.007149267326123334,0.007947355761058573,-0.0315259382819151,0.09459311007959754,-0.008041881252397421,0.01837736083588915,0.011800537480237634,0.0006444214492791122,-0.01558341022234587,0.007993077494977862,-0.02967784320857127,-0.07119499975700837,0.04623782127400514,0.023097879623590816,0.07859877964528439,0.03522889053118243
DKK3,-0.0269686974295085,0.030039394110318432,-0.019032170513843788,-0.011311116418704215,-0.03435156424354129,-0.0995671421430663,-0.09071474171868892,-0.03844319911244918,0.04393718398652604,0.025255473989548,0.0004907991483025329,0.0017392080539867045,0.08981915356063382,0.06468674876559274,-0.08561113727710433,-0.011932849213832426,0.04154842469146995,0.07042177943566565,-0.012276271941902442,0.015962936785009277
COL16A1,-0.020037765095929735,0.01969296584176253,0.02164900945529487,0.029048877774011505,0.0058146972707309895,0.07021516430865204,0.017026275834012814,0.051762563056862006,-0.0022794397895232535,0.05533611613165862,-0.014910265477961584,0.0658598529780652,0.11479295159658985,0.031094055719829213,0.04534851177505064,0.01440844261448586,0.07327486880821608,0.035245274126773134,0.023737739324878448,-0.0038428659443709074
TPH1,-0.037172334948660644,-0.014102527920379518,,-0.01033433825612409,-0.021156615901766262,-0.014577709380356282,0.07256057835800223,,,-0.014899819229064117,-0.052911491315617516,,0.01341987574977747,-0.015747222732214898,-0.01901304761115441,0.00911090453801824,,0.05055967894352504,0.043332038574884914,-0.031059524376536564
TNC,-0.018719374662543944,0.06084934189802789,0.00035439666990973103,0.04895046643054818,0.03795171488590225,0.10288807241485637,-0.03310038156088575,0.060929394824284264,-0.1002638591299351,0.014656019336142903,0.0910567901697952,0.04330685616511447,-0.13745546814812998,-0.10467282944154865,0.02761813910386856,-0.01535902691850334,0.032653299319395195,0.16701764200899233,0.0717493157966749,-0.019780900435316672
TNFSF9,-0.052386565052288905,0.0299298494219999,-0.01833845246352566,-0.03599660559044993,-0.011993405833357073,0.01735847379593131,0.12118747136624118,-0.005847306778401458,0.05652287421672629,-0.025279341246385575,,0.0011209783130224757,0.03098580063144429,-0.005531647125746284,0.016932457526073863,0.022235360448592992,0.01879629332681967,0.0012370378186308184,-0.021366246498027514,0.07290570456127073
C4A,,,-0.010806973199986457,-0.012682706125513721,,,-0.01597634209003083,-0.011734560180176956,-0.014050445267844594,-0.013097507115316771,-0.0477821106362095,,-0.02743357308458696,,-0.05132767996600702,0.051672422833181283,0.1591091534080245,0.04588892565247711,,
CNTN2,0.09623974968190203,0.02428395698349617,-0.0037525855519824386,0.03848457495219561,-0.006236965311500072,0.02604805807180775,-0.056339485836188676,0.05803865878256218,-0.01487717996520466,0.08550538634807804,0.06909278976125867,-0.019291653799419866,0.1338369690554212,0.1248247039914272,0.0389250551777656,-0.005494509495959343,0.1615939255288767,0.04582227519710414,-0.060796722158518106,0.0917953756612443
F7,,-0.01375807884588136,,,,-0.012660782195355463,,,-0.012809468929760618,,,,0.0708582070275254,,,-0.024607148221545024,,,0.07417095321383496,
LUM,-0.02925471701967527,0.02617917402574691,0.004063420644442949,0.03563542766536156,-0.016269130919416657,-0.0027013801779780322,0.020036191295032344,-0.030016831385039376,0.012503841768107463,0.07350456808138656,0.0454204937161758,-0.013696147917798532,0.05144323120865617,0.07977202021276315,-0.0009385020541882969,-0.03253277898063772,-0.032602426416082894,0.07502950133258787,0.06891432191004164,
BTC,,-0.01248185847140254,-0.016910993638641483,-0.007631439287118005,0.02592532947327441,,,0.023534047005279835,,,,,-0.006890015535512695,-0.00867698720580468,0.006205652167785581,-0.007492565849375414,,0.04649550568616281,0.0591357259923226,
APOC1,0.06786296878203328,0.04501906496924028,0.029064141904486064,0.04157633636851685,-0.07093009271019812,0.06684535348833431,-0.003156943012567609,0.10104264241858447,0.03177761298719322,0.023501352747455486,6.438357792613815e-05,-0.00258192157721161,0.02405587635413104,0.06706080438196436,0.004029091075030854,0.020583579646307203,0.050521932314441124,-0.022666624070442395,-0.03453890429244919,-0.10164713098884276
PKM,0.037930201438309476,0.027490472081212955,-0.10123097685373081,-0.022010989167575313,0.06080172471893324,0.011632066164571315,-0.03737327641498072,-0.07450388533852557,0.0828270532128144,-0.07224957208939439,0.05196985794781699,0.00226329791238274,-0.13990274261966726,-0.13292797730811123,-0.0663930083583194,0.019335001236474362,0.032468266768605404,0.11789612080971808,0.12797323545668327,0.14311593986616594
TNF,-0.029763445448078577,0.02220956580892323,-0.010843745258835098,0.030826605100303116,-0.04570728196550597,-0.031103992708588032,0.004761811406438001,0.06408810149939448,0.06790574434594442,0.023231170296289787,0.033376054599173303,0.034447792432053176,-0.024271138932631373,-0.02272326801473455,,,,0.07820697757293042,-0.029993499434527802,-0.060079657627712946
GNAS,-0.024336566654505953,-0.06091342218272394,-0.01716198332877329,-0.04814233083163036,-0.09290489729840432,-0.0631165634552278,-0.008348844077125729,-0.07073075016607358,-0.06150282208451174,-0.04040641901999203,-0.08903092380505727,0.01434002405782731,-0.07846171884866503,-0.03049774320316776,-0.0831429170857492,0.023914323364783857,-0.033779034378674494,-0.1783527909401497,0.0039813599239078385,-0.006207271521172312
BMP8B,0.0213599447375152,0.055511414795788944,0.013413649151966401,0.04018983371673212,0.0045566398949648925,0.039404932243320055,-0.008154671833771528,0.06838224264351479,-0.004558049959249463,0.021742612427272632,0.07427390229865431,-0.010862610810164354,0.029985492327811926,0.0354629082584147,0.0019253581549940543,-0.012143163880158353,0.0711044857169266,0.12160958817521188,0.025767264865672938,-0.02454994374443881
LIPH,-0.03818723459556846,-0.014102524448447402,,0.053930527091312915,,,-0.012881299121254406,,,,-0.04068859334104142,,-0.024641330109035107,-0.009625970015281564,,0.008292186813049818,,-0.002022480431897593,-0.01566855366463357,
CCL28,-0.02791096834656256,-0.019836954890187365,,,,-0.027226633763880896,-0.019835081540734878,0.05215774670176562,,-0.011816203898988388,0.08887477343589123,,,,-0.03547966591392112,,,-0.028895708846356723,0.03708898474094478,
PTPN11,0.034252309025389976,-0.008087819911835204,0.024424219945064624,-0.04372930153437178,-0.04956620062888474,0.008021157382650744,0.0353401372267432,0.04872557341379905,-0.007433536778875453,0.012450281613944719,-0.008211342050769338,0.008415952056579672,-0.015949116540298836,0.003420148856654,0.008748692784559904,0.04094845888524928,0.005038143207857288,-0.0027008028943845772,0.05900101627646379,0.10934877739421156
ADAM12,-0.07679196468875935,0.013966067371808442,-0.012869016486352632,-0.012600429356717936,-0.01174501896710431,0.017360113092838917,0.0010064681915440041,-0.04496933196251757,-0.04018256986697873,0.03292973077245593,0.02588560108015819,0.11152675479450615,-0.02314327930173286,0.0006683125330108995,-0.027634227942528587,0.07964273340480603,0.008937541857872216,0.07740732687917512,-0.007456807009532948,
EPO,0.021050033663441742,0.01681817172528725,,-0.00371775090823787,0.04215030723891503,,0.06987731204947178,,-0.011646863436253712,0.07507895730340614,,-0.03699289309430003,0.0052088529671228175,-0.01074329034253376,,-0.023542447904454297,,0.135759969673235,,
EDN3,0.023142912948644512,-0.010197860396114191,-0.014362939304581256,0.020563179159206368,-0.023257357312587976,-0.018159298438333457,0.033881410916307385,-0.03177079250524146,,-0.015053565399877735,,-0.02834737628592556,-0.014550072184311749,-0.03200126597639236,-0.05316114161620431,-0.02711918316058685,,0.0064819497365993595,-0.036619211118109236,0.14849007631885286
CCL22,,,-0.013662604295000423,,,,-0.027136291280439723,,,,,,-0.03028781695585683,-0.007454796437633756,-0.006610178724738301,0.017136345481602006,0.11404192428168423,0.03252928180934549,,
