,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ANOS1,0.03246456524818206,0.03052756426172048,-0.0037765907892551884,-0.010797855255734274,-0.025945096908048037,-0.001407862382445884,0.03299872114492178,0.12526211137020848,-0.03938479721459412,0.036025754329714034,0.04700436411324151,0.06760229164610035,0.022713892952784306,-0.10844077376460307,0.0921843604068168,0.10184801615748006,0.02499723300043391,0.00798243455155509,-0.018586799106586963,0.13342908899696956,0.010489481358530992,0.03734549282710533
EDA,-0.023207639034627026,0.009357410707877474,-0.008022284659639299,0.042047867249479474,0.038759393902252,-0.02485067518194423,-0.022390656638931646,0.008397062076098007,0.005334929759330239,0.02145476720526386,-0.020192472883695467,0.10585733477971374,-0.03443647378686672,-0.054475754953956866,0.03002592912684225,-0.03560229628384026,0.05504315007422871,0.03561083636196724,-0.03979364185307091,0.09288973140657512,0.040656438339315995,0.03267564121349861
FGF22,,-0.031562028202466084,0.030765132506215254,,,-0.02469454510031318,-0.03541242943139884,-0.005975861243586878,,-0.00945537543898962,-0.03482139087327746,,0.05106029737843126,,,0.07927150747709549,-0.026356116429453794,-0.028365403552959804,0.07379596994442184,0.09567371017690492,0.06902389216530665,-0.04332460574079332
SHANK1,-0.019648237893229222,0.03809503076490708,0.12516145185276165,,0.05952817547935194,,-0.01912535987150615,-0.02223895512330125,0.01859429886473169,-0.017280451802316188,-0.027010632124729626,,-0.022051650867591907,,,-0.011610403128330681,0.024506246524794335,0.03497217499547833,-0.030485933858610634,0.03706353353061958,0.0070526972374237535,
NPVF,,,,,,,,,,,,,,,,,-0.019564308792643023,-0.025640001618341467,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,-0.002532167768915147,-0.012283022309864021,
TGFB1,0.006887035842707379,-0.029806577185996323,0.004029855099674134,-0.04971440985374833,0.02809553321772557,0.01739722148545656,,-0.02791066679257049,-0.02085573967068695,-0.01492546152536816,-0.02008079780671272,-0.0075837357250257255,-0.0123700025824595,-0.0720259849942156,-0.007256394779681136,0.0017051908865250592,-0.015336958122310238,0.03636344408038198,-0.059735565281973,-0.033636257967204354,0.0265082735945789,-0.03267292750558236
MSTN,0.029507989700970474,0.01624986542958477,0.04566393070240155,,-0.03644749912736212,0.04894720063806799,0.013512733103455089,0.06503581470742022,-0.012982164899228125,0.015097426383511907,,,0.052622980261728715,0.06826239161242365,0.08943922910642903,0.0680235433459876,-0.022152480344565188,0.013469616082821573,-0.017376705897572023,0.07816922318149498,0.059214966658542326,0.23060766844200697
WNT4,,0.1650954228790974,0.013666113109022198,0.00438886084403304,,-0.02068669573989085,0.029030966472049287,-0.02650233189494209,-0.02684021193595374,0.0005085998298188271,-0.025498124292715554,,0.008216314859200173,,,-0.03594093686668017,0.09600912526030247,-0.056273975872419474,0.03070615210224502,0.008755678869481158,0.10858238941114946,0.09380913897059338
TNFSF4,-0.009052331165540274,-0.006519450183715756,-0.03037043275944452,-0.03717240819914451,0.03485283572282314,0.08519316080753782,-0.02334771853557214,-0.0034392059402731648,0.02221009492859201,-0.020796535787680783,-0.02749929495071848,-0.020160375106597773,0.019969412853957196,-0.00489421218643385,0.0023847097799111873,0.05070601002057999,-0.011513115273984673,-0.03866429805028209,-0.0532089833208823,0.08291685388502205,0.022473102892516004,0.07171574857445302
NTN1,0.08125966815218605,-0.04708071311184913,0.012266869532271903,0.024349810884798342,-0.011468388744011355,0.04679705073931939,0.1678464913184086,0.14773358555032892,0.014851771159736465,0.010998448962427356,-0.058777491074562205,-0.02490301781236803,0.02795288821579379,-0.04020357379490099,0.025533954487145905,0.07888253136851203,0.007959706637996198,0.039582040019167736,0.0034056336667223678,0.12468051061821853,0.08821139484972203,-0.019814016336774876
CXCL12,0.0027562048635338112,0.02424460917852867,0.06678830612494145,0.025629135473366826,-0.007896727724537521,-0.07447973071949905,0.04116865703518015,-0.03422556491099405,-0.031226510137754845,-0.04167970119528949,-0.04315177803400431,-0.002533914406983692,-0.014657121173106753,-0.05538757242204734,0.06698455542519294,-0.06627608408056901,-0.020315889398836686,-0.06668784002717007,-0.07829884558238054,-0.015030215520221803,0.019890796712094417,0.05149751032659922
GNRH1,-0.025335930286673664,0.014263359289091932,-0.042645893429211656,-0.03653449181383369,0.04472922456602438,0.006583194773593818,0.05725052025745387,0.11434599773909138,0.01693860862936638,-0.030912705556957354,-0.018886358242477683,0.026211852664256893,0.007276173467021026,-0.058029846811111944,-0.023928038959202643,0.03337367131016432,0.03806526237865527,0.03156501996063012,-0.027958462412087604,0.058924676046918555,-0.021153608260722517,
FGF8,,,,,,,0.030031282597577553,,,,,,,,,,-0.01514320176228583,0.06172039736806181,-0.01454512977862228,,,
RIMS1,0.02287494091081331,-0.0317444716862177,0.005703460100777464,-0.02839666436516916,-0.020511142705710302,-0.05788846484464503,-0.0416435531423035,-0.08674221983730762,-0.01770220003484619,-0.031807547669787765,0.030315183407057085,,0.0109568198466476,,-0.0826852384861613,-0.022380554633621756,0.001937354098182433,0.009969508067626464,0.03158082856983261,0.027314116514916734,0.008034728820959246,0.06805866231807062
FGF14,0.05711335033231193,0.0030597128246547716,0.057422483392396126,-0.07049217464183227,0.02891316677980176,-0.0009992266950323392,-0.016829260257330527,0.04585742086515898,0.0015260849389667167,0.058889510658171676,-0.044088465934941416,,0.006329697017435537,-0.035104765302249166,0.004427685785754921,0.010010849080815221,0.0323486815244609,0.012877016003934752,0.013204257776078032,0.03969797311597481,0.039395136740505036,0.07851686161014987
IGF1,0.022905953491442255,0.039860039253915014,-0.0029191841613926857,-0.03544626334860258,-0.0465099766110569,-0.02957031972382095,-0.06560707263991053,-0.03790157124063796,-0.032750071616694826,0.04180487216353207,0.013160137603972567,0.06097879836049582,-0.025420997057353737,-0.04686413816712067,0.0813889723720169,-0.02149775044965628,0.0393743030684527,-0.00013173598088349797,0.04182509054508942,0.03401750843159964,0.05070871150979739,-0.04459725887829253
TNFSF10,0.10057832147670291,-0.012183851333781493,-0.029860215661822877,-0.003346209676128149,-0.0033146383038668713,-0.043658201735979806,-0.028038405834064205,0.10348194079283805,-0.03538835664085666,-0.03012000824372086,0.02559358582374608,0.030755068402882287,-0.04316299442458351,-0.038047880979359947,0.04797649747009906,-0.009547934504910403,-0.028274201460361272,0.05359193127048309,-0.04654338514086471,0.04023253764105559,-0.024860421006155094,-0.007835551853944652
GDF5,-0.01648513794692687,-0.031316785221893045,,,,-0.008573104613152896,-0.02250632265862505,-0.03178971745009337,,-0.022329800844546537,-0.024624168742603272,-0.03674984561595322,-0.016011386556808862,,,0.02691394354221403,-0.038898754080316,-0.01670038115817486,-0.04144761779240696,0.05627325976917021,0.025044593562709452,
CHAD,,,,0.06279423421706273,,-0.03480099251405856,-0.03850958664323492,,,-0.018764979950983803,,,,,,,0.031198699451734927,0.053203118684093935,-0.013902453009040843,,,-0.03696404793700877
RGMA,-0.021324188799716155,0.05804614615340257,-0.030676719226606797,-0.0026968618844440467,-0.050287978162848475,0.056288719376089244,0.07600975232909211,0.16011299015341832,0.009084941586777986,-0.04362345898348492,0.04956410496106714,0.019024972293421157,0.021956033666735885,0.012957022543732462,0.06549422356541362,0.12408937670945874,0.03459317860518072,0.02512414028759359,-0.05627911608765226,0.15025917895316362,0.10940899464241763,-0.018132660991082756
CLEC3A,,,,,,,,,,0.003529811865941222,,,,,,,,,,,,
WNT16,0.028397615574630154,-0.035935016447755035,-0.009431066653514378,0.003470844015938069,-0.05294088419261043,-0.021412454381054043,-0.026216379362472043,0.047180116905839994,-0.03004639462157284,0.04595820739349117,0.016516558128401807,-0.00953223381551605,,,,,,,-0.01767140037459079,0.05636600473145004,0.036010413450796905,
CX3CL1,0.00392230112411378,-0.04793079531699812,0.005596012458315116,0.018305046304246776,-0.02394048365235611,-0.024689539160013707,-0.05435227406522956,-0.022969905901727546,-0.014498224108617635,0.02311847078170647,0.0010203582036243661,0.0812612234601347,0.040909381359571256,0.03645019792418148,0.08873064902368737,0.0033758302216526257,0.051170656677838926,0.04327283159842943,-0.03125929761856028,0.08825322212211206,-0.018006493932957356,-0.01947121846684597
FGF1,-0.0022622238527025655,-0.057618455543415506,0.025143627164997538,0.02846091257206369,-0.014394462538874749,-0.01394804431411321,-0.055490141968121375,-0.015123749422509304,0.04418702247450162,0.04173444199789283,-0.07564446964090092,0.035205468440067375,-0.02699731295001957,0.0008281664592723165,-0.0925675341549889,-0.13000454302873204,0.011860921328844632,0.04247219571051489,-0.03131340402774819,0.04033751153001267,0.01663794895540359,-0.00641320975912334
ALOX5AP,-0.06404386823398747,0.03089723651380864,0.010154285078930762,-0.013721051067746065,0.008651783861917223,-0.006615905492908025,0.015894552511427174,0.12590617941281362,-0.024844554316672804,0.007830991326323925,0.008112470017232542,0.10082422739798998,-0.007934685172196362,-0.11333731361300971,-0.05265020939913293,0.006903377820518889,0.010863382723648847,-0.005305888500871353,-0.010528327644421727,-0.05912354645970313,-0.007613815223035649,0.007584020583577166
IL1RN,-0.014670728891004094,0.020858771775862834,0.06012095995283324,-0.03053877332069326,-0.017982032057164487,-0.019781750644559982,0.0006534481243165768,-0.0074922050549259,-0.015842236442945065,,-0.03359530259584647,-0.003301911294598332,0.021889806424319886,-0.0038114194577473903,-0.0014500042332541612,0.014233236223596877,-0.01507032568606273,0.0026848278323072456,-0.04923766347090571,-0.014624907165946463,0.0074490500679396205,
PCSK9,,,,,,,,,,,,-0.037675292798505663,,,,,-0.017065203392755714,0.03259660172442787,-0.017152854593529693,,,
FGF23,,,,,,,,,,,,,,,,,,,,,,-0.03234574606813083
NPW,,,,-0.020863478572416494,-0.022659488825311592,0.011012781033204447,0.05458305872839578,,0.0227102685882422,,,-0.0009056403457094958,0.05019760953447405,-0.03691277784806447,-0.02575897608385616,-0.052832659981663345,-0.015481443399591706,-0.0020026761069354797,0.032269540304480204,0.12173668845734564,-0.043205559227385296,0.026683864027002163
CXCL9,-0.04460143967063424,0.027787217716975936,-0.020594600201335765,,-0.014864185957032688,-0.03414788199634314,,0.00013559805236897196,-0.009041136478882345,0.0028524216850264257,0.01480280208464193,-0.015292758034952721,,,-0.006871755351580287,-0.030277854859286295,,,,0.028602354747303292,0.03898897247390467,
ANGPTL4,0.010694438241521994,-0.004720962689194009,0.019576767266563985,0.052014229662161265,0.03113040348718661,0.021911169683519544,0.031329265460022605,-0.004747244029166365,-0.00037688177102252553,0.005874272612792186,-0.018494377202581645,-0.07756976659182598,0.05000518328066833,-0.008763585597050226,0.040375611355251244,0.11271508571272436,-0.048293560301185104,-0.08337080482085071,0.023774339539228796,-0.09875581087044374,-0.01385926911789892,-0.029662357898675013
CCL11,,,,,,,,,,,,-0.0008782391985498414,,,,,,,,,,
UCN2,,,,-0.035446259909626264,0.06341173631424692,,,0.03933965785621001,-0.027369172884621935,,,0.0740340885900638,,-0.044977159992027387,,,0.07463167023941757,-0.030300253212236596,-0.0002791440084575365,,,
OBP2A,,,,,,,,,,,,0.13136239767269658,,-0.006442167662211629,,,,,,-0.030778556913099657,,
COL4A3,,0.03010352235742979,0.04210631087163514,-0.0436939147504633,-0.01624302194237737,0.03219366826559212,,,0.005315772552681243,0.03266593807561959,,,-0.02168591592272993,,,,,-0.021512429493804466,-0.02710882109366176,0.004480654009822128,0.07442616868874352,
NRG3,-0.026627434462819184,0.0598686965776682,-0.05013707816593486,-0.022391363865025,-0.06488064450326328,0.012665374747390542,-0.013297796458847573,-0.08070313247905812,-0.011678190052303278,-0.00978909532086928,-0.038015147463443685,,0.0007723708567699928,,0.011412148268541,-0.003892314094249142,-0.007303448811168312,0.10142834732114624,-0.04815826080909144,0.09828823652861322,0.10580677702069716,-0.04298685357546899
IL23A,,-0.03346481603701502,-0.02214859878918686,0.05765054890841627,0.037312203784644095,-0.03828468262813297,,0.04633301334460365,,,,,-0.013597917270352484,-0.04884739711444801,-0.030720253293448588,,-0.0170651974396976,-0.03491399086038628,,0.014539876005696388,0.05304155382903819,
COLQ,-0.02676771881748466,-0.01446485472852824,0.02934597595712204,0.002026915324611225,0.02484794981401017,0.016566766231743652,0.06916425371182341,0.02493818284709563,0.02426486075554045,-0.04622314326082242,-0.02248784367182193,0.1021792777205513,-0.014924012365463639,-0.03110445963122144,0.04075174614106759,-0.009999577836996397,0.06412894016060355,0.039798182157113254,0.007165544220529041,-0.02199865738460268,0.10445539196435939,-0.03492646363939345
SCGB1A1,,,0.003826802042224759,,,,,,,,,,,,,,,-0.010069873464866215,-0.019845959140225067,,,
TNFSF12,-0.04299108325411596,0.047451485456288196,0.06758249903139003,-0.028014008116246967,-0.055544984605300676,0.0069727319144544985,-0.002253801986456173,0.09082801939749259,0.027505350088878718,0.00324840585698487,0.08972637132957921,-0.015275789058122035,-0.03410894513330133,-0.03590750126386495,0.06607655141532545,-0.006377225102490125,-0.003481143270486232,-0.012862701591374004,0.016697108266186814,0.04911560271465179,0.07162995415249533,0.057259646121217284
DKK2,,-0.02528783052784803,-0.003996167548328732,,-0.0037184269399891377,-0.0236682475818559,0.02466594598024001,-0.03607679930880712,-0.007187545230646746,0.060147486029752034,-0.030444107461060393,0.024327301834262554,,,,0.08184149470521081,-0.020144280772612547,,0.043994174642685485,0.09279926171091588,-0.029109362018860784,
FYN,0.0002606270998507015,-0.019085968536655267,0.022973586043445755,-0.04519138812816971,-0.056496182820905225,0.0004963720130538264,0.12986529508056555,0.1564912833808167,-0.002349316902728489,0.0368928310274837,-0.01984555141980848,0.09657194155108002,0.04829612903590779,0.026333659442525317,0.04728030194772157,0.09896851207021846,-0.0020178617856736196,0.10037021648006085,0.007858041554215493,0.08726387351258806,0.08944070477427567,-0.04119793783861972
ACE,0.07216249171306025,-0.04194936656588735,0.011643554556190849,-0.0009038058752154096,-0.07987893945989878,0.0009205172936837729,-0.009167289126852609,0.05666373631299844,-0.025622110433208577,0.002366741201759195,0.14486036003933137,0.08653611251844556,-0.058605681094553164,-0.015830659980536475,0.009782831591166632,0.01506281459933386,0.04772495636019885,-0.03340849761078649,-0.022018997754078812,-0.013156867298433865,-0.01326870298052256,0.03943178085765981
IL18,-0.08333666116311904,0.031011853198654536,-0.0027227238451200094,-0.01568135865892037,0.025257945843231468,0.01665440022162554,0.0323633250104801,0.1504949273474808,-0.007578667712302329,-0.032310502168272276,0.00800789834589435,0.030134852334633557,0.028829828388500435,-0.03300140980542595,-0.05941216378090896,-0.01815808670025268,0.006598108427538633,0.08791425019916087,-0.03645293003273636,0.061432209475005384,-0.047887282473271044,-0.010687656062596015
PPBP,,,,,,-0.02240567845456968,,,,,,-0.02125831743126089,,,,,-0.020894693130328188,-0.03218143174087997,,,0.04002103010272852,
CCL27,0.03893549352226332,-0.02219545827853915,,-0.032614126336919735,-0.026262772391879775,-0.045147391173292716,,-0.015607805400082017,-0.03925566806761837,-0.015828445506611305,-0.0208176771857255,,0.07702198787364702,0.00030215741756432307,-0.020619671155962624,0.02701271839289061,-0.03878790312548862,-0.025094476373705345,-0.0004967389166546538,0.054454437703366596,0.05227382510831394,
SERPING1,-0.04462920446879259,-0.02278259121114694,0.02702122762520559,-0.008366445228549279,0.007497942282232023,0.08746935698494988,-0.03227209483692661,0.14234430430511244,-0.01222793158378136,-0.06167239336570858,0.013668563250821076,0.06673469030100755,-0.02504848833183198,0.028697233527181832,0.014699180124113033,-0.012669867289327664,-0.04777086658564877,0.0016840381401969386,0.014293851534627602,-0.026537259973531086,0.042589353442093796,-0.06808928559308067
AZGP1,-0.020595918653570452,0.03691893267169069,-0.03089725011044133,-0.05688881039745928,0.06545047106906147,0.001905004896220898,0.08954562633172011,-0.0011799959497356236,-0.020736928550298964,-0.03054108753455933,-0.01386380655422023,,0.008934585799731085,0.015239346828998076,,0.04044207021561421,-0.008799978301142179,-0.010045603697842779,-0.0467627642653621,0.044526858237128215,-0.008848747192976951,-0.0408610269502421
INHA,0.07673772343727273,0.024674124948100853,-0.037313865509444016,-0.020390513671184315,0.0158297371564866,0.00595974440337168,-0.02456553527846313,0.08845040767634141,0.0175277503670193,0.011714053552442233,0.044217762951991854,-0.02819966613984496,0.018177807903312436,0.014603563108707786,-0.10296112817093767,0.06405422048447221,0.01685531190309999,0.02851468504981072,-0.004858214508496975,0.05619918626515457,-0.04599577421046554,0.19098531158593404
SEMA3G,0.06629181920742915,-0.02500404219566254,0.0212385370798845,,-0.03806983884896628,-0.018802890259845894,-0.03805401420702004,-0.0405535381820659,-0.04340305624017073,-0.020451734296552677,0.1372312561659137,0.016718237805827596,-0.02447120641857402,0.023192343185436146,0.04654829517963714,-0.054938195158141294,,,-0.028457489634951195,0.0035197440279854985,-0.0505748306319009,
OXT,,,,,,,,,,,,,,,,,,,-0.016618923787640835,,,
COL6A1,0.05755903907194397,0.017512607081179847,0.04131657320180423,0.03037489895392434,0.011028374774738304,0.01915283795411395,0.06601971805502438,0.1540435242789884,0.051588222317350614,0.03927543705061384,0.0010041172582315229,-0.10611667397561696,0.06201409509485776,0.11795190964951209,-0.009692417324940169,0.047382604727290306,-0.01617916546009519,-0.0688217351087598,-0.011874803480212791,-0.1066833727647545,0.07274764351293847,-0.08067752550929855
FGF17,,0.027599914750307167,-0.026703743983477465,0.0900613955656773,-0.014732973793423892,-0.002047019085455543,-0.02660258901143892,-0.03705164749004039,-0.010424461823899176,-0.012226707765826992,0.006627880678931225,-0.0241497890425332,0.08262794061955893,,,,-0.0025082963813748277,-0.0019682079061716685,0.025985508699175534,-0.035913184970020606,-0.003049265385819781,-0.023812088820218555
TNFSF8,-0.018130084946322594,,-0.02363672909663999,,-0.033935391155187226,0.010562674247815595,,0.04139942004152566,-0.02240726254258253,,,,,-0.05095087475822678,,,-0.022672314852710512,0.014640371907838214,-0.01767140270703555,0.04977284660166136,-0.036929170077763016,
FGF20,-0.005299956602632272,-0.01175932274122735,0.020451162426401853,,0.014365311321652814,-0.03783974000637144,-0.023347725906452513,0.07357074826727465,0.003101402405924719,-0.013897879112962351,0.04075979557672707,,0.011515111599653807,,4.6395273478636986e-05,-0.030034616996639944,-0.024654225522330483,-0.01990322327530715,0.006685911672580378,0.1112745277631688,0.06957639356434363,
ICAM3,0.012245897848789237,-0.028234870433685933,-0.0028849760886769625,-0.010434841662923317,0.016418331923413066,0.012976602972919445,-0.03446309752280649,0.04279130074741995,-0.01777630023620349,0.025380188182909796,0.03670883281039031,0.0018279670786063586,0.004332383415352322,0.04159431268402701,0.06905961561761735,0.08351195080274916,0.06908686419577792,0.0187565236088231,-0.034738279854651145,0.05968610249644987,0.055753979857746244,-0.037360984236957884
LAMA4,0.049823854201629166,-0.07003253843926477,0.049409540555530075,0.004916941049265528,-0.004455023065309317,0.018748228558706573,0.07854429295126908,0.1347670428206919,0.03733491351700861,0.008357995395720965,-0.03757592985456081,0.10877197021032463,-0.015343489409380557,-0.08218215407108664,-0.004767518272540706,0.05550468069869427,0.03215066219753462,0.02148424991909309,-0.025292264736463597,-0.024661435078371173,0.005676623821630816,-0.02994123727146399
INHBE,,,,,,,,,,,,-0.013614229887879612,,,,,,,,,,
DLL4,-0.020090937168609838,-0.023165975852237095,0.011289406684379421,-0.02897882148149973,0.04617670882805497,-0.031213441239010833,-0.011112450467507268,0.10190993672914957,-0.0032545787385618663,0.02972532084767544,-0.023722801320478912,0.05098419032012049,0.004860113468600778,-0.07290119364520713,-0.04324602098137646,-0.018974125117896732,-0.03190139547058422,0.009735205798778875,-0.06868779978738991,0.06739432674851498,0.027522803676335705,0.13342328133080572
SEMA3A,-0.044407379887358864,0.02330178322242313,0.008262996955679171,0.04775060437653673,0.009937802513010387,-0.06519618190882297,-0.0068940759600766765,0.01674732429605115,0.03248813299558815,-0.029142559434872456,0.05535297289961219,0.027215643441950203,-0.014114092742246082,0.0068774746724688685,,,-0.05720197783295489,0.10776645974351788,-0.01496378637655248,0.045347412692274276,0.009364059234173746,-0.05590868701747714
RLN2,,,-0.025384279177080665,0.09111007162363963,-0.015369149366477972,0.01003979109489101,-0.027428097603392466,-0.030489382228535665,-0.010617220004402579,-0.022790134029795964,-0.02202030794846526,,0.10767094874789682,0.10217165536581996,,,-0.01567785065296033,,-0.019382638235051167,0.024802384431948675,0.06424222033320481,
C5,0.09682780952387308,-0.023413706993926264,0.07132869569353761,-0.00017507254124031574,-0.005291725355612905,0.03190562029403641,0.006120333648794584,0.0953282545721492,0.0268328561277815,-0.004870239319327073,0.03335392593185746,0.026728772601691562,-0.029148322150238857,0.017182787705932706,0.02532326312542967,0.02325391250468978,0.020527911873348875,0.021464924847140885,-0.06368521886443336,0.13700337414303726,0.12053089738369567,-0.019277373739336752
COMP,,,,,,,,,,,,0.013222203052219257,,,,,,,,-0.007746779005327505,,
EDN2,,-0.011100014330035778,,,,-0.02946720522947706,,-0.00806625235903387,-0.027716664410787496,,,-0.02216308298408808,-0.010089364932937713,,,,,,,,,
C1QA,-0.1089349676500178,-0.04133073953927023,0.001759765245695702,-0.01649850294223026,-0.027114709183354603,0.013667997011533574,0.04244708642326608,0.12141995913311293,0.0021339005944395377,0.06550209038838713,0.019775221216602554,0.08716817194062493,-0.00843196844117535,0.0038065942150759674,-0.08342194435260768,-0.16790878126432285,0.050668503983713066,0.035457156575711586,-0.023253972819115155,-0.011801647448274529,0.030258229068349,-0.0796460596488445
UTS2B,-0.015374688475533702,0.024635283537272394,0.015449366058571005,,0.04580257716564798,0.0507916370812562,-0.02041650757584606,,0.050999740309657766,-0.00682328732257965,,,,,0.12825355572701994,,,,,0.055128515129002735,,
COL9A3,0.08174700137006122,-0.10723144174666838,-0.024148976210105668,0.02386435391861732,-0.013248587976255532,0.011275825932883838,0.08251958024335404,0.18056770232055847,0.02226556802604469,0.041366515787625194,-0.04795741505567094,0.10122372643777504,0.02788224259709217,0.030126255250043036,-0.009191260510304868,-0.027964376168346437,0.04354518738282273,0.03013212473338558,-0.0004952541658096823,0.13254505444666853,0.04225209661726025,-0.0012123202841801096
DLK1,,,,,-0.040582692799284434,-0.02001524380424748,-0.006176288272286308,,-0.00312785907562686,,,-0.012168131569355355,,0.037995364048497085,,,,,,,-0.04972648465498345,
HGF,-0.03937225262284771,0.008036524579659296,0.0281578960451599,-0.03103987815369012,0.029172502379519284,0.04213465073198337,-0.03633842053364446,0.01966785709638293,-0.057322951003741546,0.005438630866946347,0.020013041453845092,0.025819788796963533,-0.02512351991819173,-0.02862590988928291,0.09387921608478726,-0.05160020239783634,0.04053708232120342,0.026681972889263886,-0.0029696379761668563,0.02514255849304341,0.0046331589439878185,0.05522425323773918
GIP,,,,,,,,,,,,-0.016460407239492436,,,,,,,,,,
P4HB,-0.03224792312192258,0.02796834429242873,0.05343340618945313,0.055469191143834314,0.01943976484592581,0.004957593730998021,0.06939393745699328,0.1287101608513668,0.02037887182390793,-0.022763442341880262,-0.02657249076941348,-0.015027153088642114,0.006894820206183206,0.07968469766051424,0.14151335707913815,0.013903113658546686,-0.026536902516313805,-0.07559191898562077,-0.006655003986150391,-0.06596254259217482,0.010181197850982135,-0.006392573269564561
ADCYAP1,-0.016910239613180972,-0.01687449335094222,-0.008963967661996159,-0.03198009385667047,-0.010159028469487678,0.014356565776093217,-0.04845318633841895,0.010946676480892207,-0.03783422902052904,-0.03029115625821448,-0.004294183384312123,,-0.024305658022443676,,0.05051777503784974,0.09286690357224267,0.030896579804899543,-0.02915675757509965,0.00046036208094112367,0.04077544590572167,0.0809151208334208,-0.04540943304360777
GREM1,-0.031100968598276862,0.003202979010921667,0.017069587227362376,,-0.0190236296495428,0.007627479509496941,0.00700176742711222,0.024981936461412373,-0.009161035316361147,0.06186753117654412,-0.009455072690865709,-0.06876240763847792,0.07759319455295573,-0.029706543857129883,0.0030630805175340114,-0.06211644607017533,0.0887217201293807,-0.07790021428159531,0.02044534193861415,0.007883748568177036,-0.030406438462100147,-0.0640794898917211
EGF,-0.0022339657947224338,-0.06781045270341617,-0.03650533523700394,,-0.002630750430977607,0.07131065949135106,0.013552533376873207,0.06878096674483809,0.03421135222355137,0.016053341586249187,0.06277436199652518,0.08089512592827391,0.00646562179255507,0.053857433102926885,0.028339658479899645,0.05446685707743866,-0.019168758138628485,-0.02595597261836817,-0.024403595832668573,0.10658907238325206,0.026151401015192293,-0.03189899865136961
VEGFB,-0.02218875910743343,0.044793137912924906,0.007586115278076613,0.07117615979833568,0.10014703134707852,-0.0008091409179053181,0.02850194547566394,0.10146228091140004,0.05616214599705208,-0.04826889812370818,0.01855395591540631,-0.11354473622501392,0.0579122372715854,0.08994696690929906,0.015626879548237518,-0.029884777121392585,-0.06815645327953843,0.003486503720255342,0.012767840993715042,0.0629619893565427,-0.04963510209969763,-0.03648244727204614
FARP2,0.018875756751095808,-0.04026365645691723,-0.028833850875539923,0.036401138060227704,-0.011609109653576864,0.0179410496622595,0.08042294502529025,0.14099913333699615,0.042374288174574344,0.01754129632996181,-0.08037830771485419,0.03202248171915013,0.047825592871626535,0.025130054682720445,0.02016110857980588,0.08125426922207674,0.06997173443916228,0.04998780457316255,-0.023980956972192838,0.09901261115382949,0.11903303453368871,0.1404667071107851
BMP3,,,,,,,0.015767624316229932,,,0.024734994489214998,-0.018660612665784577,,,,,,,,,,,
IHH,,,,,,,,,,-0.05032902339878195,,,,,,,-0.020522614068245248,0.07629989787780132,-0.01914702621182511,,,
LAMA2,0.10465406386174396,-0.01130765738477271,-0.015847933356175507,0.09695816193483636,-0.011199579834792492,-0.06963880370182486,0.014790986291900895,0.08303115486022943,0.017004056039730167,-0.00993958010601551,-0.05278589594673509,0.04449325595646919,0.02473472498275306,-0.0009184122979624492,0.04239630827138928,-0.014847608738224584,0.022052812397606394,-0.016137419284298474,-0.007294682599817522,0.01797166211331285,0.017276790321464966,-0.08297305287332182
SERPINC1,,,,,,,,,-0.021108684090162737,,,,,,,,,-0.02595597468322302,-0.018908652110714134,,,
NRG1,,-0.00027199419689213753,0.040093112196712556,-0.020565934709746887,-0.01417089412895253,-0.04532003310801205,0.014949216954231228,-0.006121382664914121,-0.015410423788154794,-0.019980432529215893,-0.014311512980018764,0.03348366842104263,0.027031272497782918,0.019208633143161086,0.00029831934957739054,-0.03647127183581043,0.04008219077671994,0.03217263336435828,-0.03421057001227606,0.08416733636384865,0.009962564035086916,
SPINK1,,0.03300440393611346,,0.1085644230131988,0.05468777382693524,-0.04006767057004592,,,,,,0.006797960066777957,-0.01649486980350481,,,0.10168360198832306,-0.04327234783505086,-0.042850753917845805,0.04099383553678234,0.02196200575198976,-0.048094567798807844,
EFEMP2,0.058438558487434546,-0.015410094814342202,0.023644885216827182,0.027638987815670892,-0.005126524066566726,0.02415502669151739,0.04104162508216432,0.08356842425480993,-0.01448704610261207,0.014922077204797095,0.02086983221860742,-0.017927971657938194,0.013797022058697461,0.041122425454687764,0.05205012735473723,0.01579404822190454,0.015811045950002066,-0.03510799392734671,0.012765609392018124,0.030601185236431065,0.07362908989700798,0.16209853066663402
SELPLG,-0.0014363585097746275,-0.018708550176743336,-0.01417292334807756,-0.0008374671743030409,-0.018327710642176743,-0.027629249787480027,0.04163489901110696,0.025840419479102813,0.015334553159363377,0.04138362312383392,-0.027221477643937383,0.025116046787727647,-0.03131023942700807,-0.004693709361381003,0.021648604452894047,0.009791757488822285,0.052338574329837385,0.050793237014993005,0.028738587219576863,0.10189378781638019,0.0675957238189592,-0.02309018911885775
GDF6,,0.030719551207510444,,0.10994297724325265,0.002300234846976778,,0.04262530228409432,0.01888037079820061,,,,,,,,,-0.0027994832707450173,-0.0006774231779629831,-0.005092980610149991,,,
