,UKF243,UKF248,UKF259,UKF334,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
CALM2,-0.015773783766560977,-0.0005919095353427598,-0.007531286888067893,-0.04496634635051406,-0.009181373216914063,0.039690560664637754,-0.03834426684258619,-0.14442384193421798
CLEC2B,0.045421752398992356,0.039519538518100014,-0.02015296577010926,0.08105112310698219,0.011052134279661771,0.020352284014197045,0.0574548910659952,0.01929678082344396
NTNG1,-0.03835748652213564,0.009923306403796572,-0.027460711660653468,0.0015381029253187387,-0.03265900975113107,0.014292152357468002,0.020308940751751818,0.062065128723833546
LRIG1,0.10648899930186605,0.10398137896587895,-0.011896631817388018,0.0730735919763983,0.08126774844125946,0.06823638342743372,-0.016748309920485364,0.09894749990454957
CPAMD8,,0.054724339404424734,0.08343550394324731,0.051962356195054696,0.050220575988713496,,-0.0280542244748292,0.035172953941725274
GHRL,,-0.008816632992270574,0.03994679319761611,0.06942786261445578,-0.05212364778720974,,0.05308223428560734,-0.008818087964403969
NPY,-0.044376403041972226,-0.04016958059114584,0.01589571855575726,-0.0011844973029451204,,-0.0035201860011300416,0.004398822578851262,-0.059573033593846955
MMP2,0.06312783789290605,-0.0561268336916601,-0.019108123783887033,0.08469363369563193,0.14199368847891664,-0.021913600615551528,-0.05433153802090381,-0.07669118177835055
LHB,,,-0.013068055927705803,,,,,
PPY,,0.021107187066187055,-0.02274767403000019,,,-0.005778101828391196,-0.004442939222200509,0.08155769338598072
ALKAL2,0.09283594812306756,0.013145361164605508,-0.012878197457744394,-0.007210829924380445,,0.016539683228260417,0.12351414201584086,0.0879242585595456
CSF1,0.0155176393937529,0.05546478298192697,-0.03488847277762618,0.08439635416950748,0.010422560491413007,0.03702149859117718,0.04785793702246204,0.13436943996950565
SEMA4C,-0.004403977056209899,-0.010888726459019735,0.01002660055708702,0.0520094504542526,-0.08094717703496432,0.009941995266173047,0.03286783550946206,0.09427544946349778
BMP8A,,,,,,,-0.024031291478293203,
ICAM2,-0.02233455142360168,-0.02350490811897281,-0.019449363206306157,0.041735336912078355,0.08498117934540717,0.015172214960296315,-0.027724744460686526,-0.041068918654427106
SYTL3,-0.0331144681068933,0.10514899421215351,0.07772663678209162,-0.038655978534072204,0.09956614626988182,0.030824582490251853,0.02400008299551176,0.11598668292559962
IL1A,-0.05750723362677488,0.01039840300307467,0.03998535174772674,0.06400705698661742,-0.023138776586175053,0.03241864543901528,0.02596299779253707,0.06203751264966089
HLA-G,0.04982778364379764,-0.02509304471675085,-0.013802395882885142,,0.14509837528075353,0.022078363971936306,,
PGF,-0.06941403382380149,-0.041360731280128384,-0.016853315825212045,0.07639729291254939,0.08803139234629091,0.03144234064832289,-0.068322455225299,-0.06715992182987046
LGALS8,0.0937265273150816,0.021362619990109688,0.031147214421215562,0.04239830867116154,-0.04761380829699349,0.008103610770949076,-0.010722599197011903,0.011533651097916228
DKK3,0.018168493738718348,0.024877113638554025,-0.08162557066151992,-0.016651604700325496,0.05980592789638048,0.08118923702360416,-0.02117778795609686,-0.23120820735898018
COL16A1,0.08992651502636564,-0.02252118217619036,-0.005346107614417312,0.07938701560283093,-0.07354078533236486,-0.009740309695624524,0.00770419326823868,0.051517513883164424
TPH1,0.11033483731483135,-0.01842466761574561,-0.02511679606691798,-0.014899817806433933,-0.03535616799608802,0.049807494049082544,-0.029929833762759647,0.07273678006129522
TNC,0.07606238556915702,0.03910061394586924,0.041463508866851254,0.01833028158769246,0.029903286318674848,-0.01260781454160432,0.05740345491564444,0.10865024738193937
TNFSF9,-0.03563487336494668,-0.032763053581689947,-0.022634827999495104,-0.025279338832721803,-0.03587401043462564,0.022429323690329434,0.03096290595843051,0.05173798762093975
C4A,,,0.003314645709786319,0.03865397833895404,,-0.018789890585993067,0.0885933585209592,
CNTN2,0.05403159841543023,0.04730947899442871,0.034568528443774525,-0.028583633948465987,0.08163299619229492,0.05981603269862908,-0.025665607008986763,-0.10651005052513501
F7,,-0.017974651863675473,,,,-0.023674177280318745,,-0.05213524927016516
LUM,0.1192611769713686,-0.028674032443159025,0.0076948584823321965,0.07320665042389878,0.10820560802618108,-0.0008181457142491396,-0.034956705426329386,-0.07631338512565815
BTC,,0.06759930034495056,-0.027009765044807503,,-0.047557421149929426,0.007958029941074786,-0.0019603635523302437,0.08162574395041963
APOC1,-0.054936644495273586,-0.008282378569276825,0.03252995726496678,0.08314478986723876,-0.08787088752236473,0.034490548615591816,0.0005522271347251476,0.07768900842439311
PKM,-0.0676786783516943,0.04192487756902807,0.056937025670426085,0.020708249762066547,-0.08897985505304447,-0.05990781482209376,0.11162198795857636,0.11819177931129754
TNF,0.050760078872225944,-0.02452834099424316,0.05736473185390303,-0.01984924479457707,0.015772940818859833,-0.016623866075899697,0.07804945643659285,-0.04057643220019341
GNAS,0.030453819093915712,0.015077838800429892,-0.008998236902810978,0.005296591741635226,0.09695737516920279,0.0027508754923150965,-0.05815919141898142,-0.19980082105693753
BMP8B,-0.06678739410132145,-0.046435304818863384,-0.020009918709877186,0.04178401881267672,-0.06361580425370424,0.005340021315227189,-0.0553060715472133,-0.025790969482049817
LIPH,-0.02597607359085927,0.037706477549478194,0.025491515296050104,,,-0.01687741859999413,0.04050675725459946,0.12449611887131336
CCL28,-0.018985856803744292,-0.025916580518310785,,-0.011816202770780852,,,-0.018660349796218764,0.0946086910212768
PTPN11,-0.004759158968308287,0.03152707633681624,-0.009762782568379341,-0.029730141463644538,0.04285844316190355,0.03830355931062657,-0.0005638814235213232,-0.08650398139347297
ADAM12,0.06448894994790658,-0.056808774777455925,-0.007658354913714149,0.010601103997210518,0.036439068947748475,0.035312771760147854,-0.0296400899183,0.0026730953999290633
EPO,-0.05238558592027116,0.07226305991716664,-0.02000991927017598,-0.014899819994522641,-0.050421653020918104,-0.01832930762740761,-0.019843731185387674,
EDN3,-0.02620266258204315,-0.03209488978120108,-0.024909568195287418,-0.015053563962567913,,-0.0225342697558751,0.05934586864177491,-0.025604713997077717
CCL22,,,,,,-3.5860366049578634e-05,-0.030663764747977725,
CCL2,0.06691895240750158,-0.0040608363501353955,0.03450281598112325,0.0909459432027787,0.07234488212583827,-0.018772813878182335,0.06532645697398978,0.12042016265476307
DSCAM,0.06518821360677766,0.02585217165545211,0.003552457416323376,0.0026284804563793136,-0.04515476600534312,0.07013643949597835,0.0316238267605169,0.044402080526488655
GPHA2,,0.08123946647515798,,,,,,
ANG,0.01175887977182727,0.043763251152168975,0.021577217029756998,0.03087746530614316,0.02122990632267185,0.05036826186031519,0.12752545198775014,0.12122726584382872
FBLN2,0.08168051074921594,-0.022949345292957144,-0.03034080047227775,0.07234644731898139,,-0.013750404964575502,0.02960027562115677,-0.002136454537511048
VTN,-0.0009937331265118506,0.03754102275500906,-0.02572983463790145,-0.012380853349774162,-0.053461208761569304,0.019940013663326185,-0.005801312859387478,0.029389234490379307
VEGFA,-0.026992381980146078,0.05769801020315752,0.03239076995216184,0.002785063212888194,-0.13841070878130493,-0.01663300912028759,0.052372943728266584,0.23691885867422263
F10,,,,,-0.03321403054187359,,0.038937150187731986,0.023512424884705684
SERPINA1,-0.04189452134849033,0.04275883762622623,-0.009326495993306181,0.05676130563119008,-0.06027989859582237,0.007655917720834006,-0.007752537753041207,0.01553098830128832
VWF,0.004972557738980168,-0.024234537658322404,-0.07883321255810154,0.05151640607526607,0.13335509433677784,0.015524602023263043,-0.1428973615374725,-0.19004537902413038
GDNF,,-0.016911714830498446,-0.016275694428386254,0.007579970857028394,0.013706625710524396,0.0029880674751491952,,
VASP,0.027479543832923857,-0.04049932215572508,-0.018262260126049704,0.04711548200977735,0.001010627607944209,0.02680798984206162,0.022849046025373403,-0.028746052726469212
ADAM15,-0.02039904483984718,0.03658883788659866,0.00292929792987748,-0.012591413465234078,-0.0027873178184245366,-0.03134262651442685,-0.015299606034581623,0.13210155175970562
WNT2,-0.02207640818579646,-0.010020715885464436,,-0.013944021347069693,,-0.02273568649921916,0.12234928936373608,0.07056526223426872
CALCB,-0.023106339709969743,,,,,-0.01989788415677275,,-0.018170517116305046
OLFM2,0.11380504787342333,-0.0416720361808599,-0.022087629844128296,0.04459740576196495,0.05060764619297441,-0.03288078074603936,0.007293677333327126,0.0409843691976314
MFAP2,-0.02962344532481487,-0.0684946769301986,0.001218023663711977,0.038894625227611425,0.17653740807545457,-0.041088674470591564,-0.002151678266342978,0.03541743212883531
HLA-C,0.035287057395696785,-0.03467205812466144,0.008650678855389402,0.03670180682456634,0.05709240675232861,0.009362769234020213,0.005161359098756237,-0.11224266466785351
THBS1,0.011028278233553894,-0.03480252725659845,0.04779315195614815,-0.0007111430788914795,0.03582255436931079,-0.01724424047544007,-0.04011523204972344,0.05959775991813654
HSPA4,0.10557781004844213,-0.006067309676055782,0.00331602244249131,-0.04125902509785621,0.020109314394702683,-0.03081763575396637,-0.027022325316139812,-0.07652281339811934
LMAN1,-0.010655612621190793,0.05388918187729392,0.01351115020470728,0.0574568078218267,0.07459022936555587,-0.055606785025154946,0.04381905414391761,0.028590311989594917
LYPD3,,-0.002429653422421702,-0.014670846599496669,,0.027637953050203754,0.07803841182857232,-0.019881372989653517,0.011884008928080605
APOE,-0.10730754329057175,-0.03012816696350298,-0.00883748376475074,-0.08494802669335409,0.0570419319782158,-0.009884180486652782,-0.023542637426390563,-0.1120084533143956
SOSTDC1,-0.027957780564381276,0.04491651875293677,,0.007017711478299673,,-0.015276587362557137,-0.033092289565050746,-0.030078572899714544
ANXA1,0.11834164519980953,0.004400125694075872,0.03862606906856426,0.023300490711225908,-0.0408786440935199,-0.017434361171185603,-0.013721368142527297,0.22813998835957916
WNT2B,-0.010214206684577749,0.01564737121543652,-0.0175819628130285,0.004685143421740254,-0.07024846349663032,-0.007792030873790825,0.09454080901894232,-0.03442835395229732
AMH,-0.04696098803144031,0.06736522884205923,-0.020385770070187128,0.017745939586451546,-0.02637542953854378,-0.047967266024104796,-0.029062917851156386,0.022975053221994075
GDF10,-0.021544816436741665,0.10686683933457743,,-0.028665290078790966,-0.03209547493283352,0.033136210397997815,-0.011012015130034391,-0.01938122025146522
EFNB3,0.018837236850309202,-0.010629505203964405,-0.05007514316446788,-0.034900476178600565,-0.03772509152733139,0.01151613856178444,0.027066539899813016,0.005830380645630774
LTB,0.06168854067816268,-0.03631486499701946,0.025824368482522606,-0.014917779921180823,-0.04476817387483239,0.04964550969446774,-0.02189649902933563,0.009301922669363447
ANGPT2,-0.07628732830970325,-0.07317849581357576,-0.05957245686486852,0.07157637728566031,0.10313523676000635,0.026884983523648424,-0.10180339990822411,-0.17078793824451804
ADAM17,-0.052433952808740955,0.07720260050388744,-0.000761061724960776,0.03266516757217355,0.006025014633210991,-0.007939151806145522,-0.011471660034761527,0.050584715911156326
LRPAP1,-0.035990700410276494,-0.007925242561961355,0.009051341991761634,0.021245732149174704,-0.01377701956179465,0.03990042087202029,0.0026975771638903553,0.04541479358192181
NID1,0.04400745210221344,-0.04363628351948501,0.0050400045892219835,0.0649409207894657,0.07952697958057618,0.005148623318251703,-0.08980062317437712,-0.10217145096587008
MST1,-0.022750209030460492,0.020835255434255573,0.09096679984527029,-0.01620755383057756,-0.09778858293497027,0.0422473737440684,0.1207342941966402,0.14044660404361486
IL13,,,,0.0772646539453629,,,,
DCN,0.13137167300425245,-0.0315203147187511,-0.06651057766598129,0.03819976459208548,0.04825519877298759,-0.04965527991257085,-0.037916702447462,-0.09654788931864886
IGFL2,,,,,,,-0.010499838441127653,
COL7A1,0.08195720174407489,-0.005439576520580486,-0.009870569267369149,0.03006527359199696,0.03435754322148063,0.008404686171444626,0.034553490279864804,0.10151819138508529
CALR,0.020547035417538148,0.008593062230019596,-0.025626296533704455,-0.026529187204256125,0.154395859122883,-0.07330242188952378,-0.011556031299367458,0.043316101250463285
PIGA,-0.03555006825661976,0.004077910459385904,0.030050331167235357,0.0012437675091226113,-0.012008941368029222,0.05393876595038506,0.03552833022082782,0.11380591823539853
CD200,-0.010566101362391988,0.05758754033774557,-0.019156962753175445,-0.06249551493587253,-0.058953737717222655,0.012811170743092438,-0.029875866865741837,-0.10479551548912293
GRP,,0.02962045282665333,,-0.015053566228241578,,,-0.005766415446507187,-0.02571937996443104
CDH1,,-0.006531806170660438,-0.0006535219849408677,-0.02449757346941889,-0.028099671875170557,0.02805475620119759,-0.007027892022214931,-0.035503732296828794
LPL,0.0812572470401066,0.0370867117155421,-0.0005391392963396412,0.061387752847388455,0.07081474653309608,0.08175489030653034,-0.05385983033064075,0.11312406599433926
SEMA5A,0.09041770453225507,-0.031063727562139834,-0.05015898559748832,-0.003827751545130809,-0.05983691716075004,0.005184848077978689,-0.030051813397431907,-0.06836665496681532
SEMA7A,0.005939322407909116,0.01137360089292422,0.013676712356970395,0.054147410737947745,0.0634809632089153,-0.031199393622041147,-0.020784186465073358,-0.09323829885983748
SEMA4G,-0.06240895508829732,0.04686888069310432,0.06931963394590857,-0.020714045714802624,-0.05311858286344133,0.023092066228288636,0.046334222182699135,-0.02259565023566952
SEMA3B,0.05627431968861227,0.033548429106093854,-0.0013583116163134988,-0.015831211740982495,0.02508641686189147,0.011134380659752047,0.11530211877414163,0.07712617596921903
RPH3A,0.05048854831263803,-0.022108584989591323,-0.003356709202409776,0.028023095858002542,,-0.015264621028858517,-0.04771785606331273,-0.07856678300588232
JAG2,0.0359518267681104,-0.011473832343401538,-0.05361018882057225,-0.006260890611821998,0.0655087720320868,0.020089270027664908,0.002205805692865872,-0.0051306574798181594
CGN,0.009366939626886424,-0.01557272050812156,0.008745856914227577,0.014674758241145924,-0.027968280438714535,-0.023427155049983134,0.17364366606665482,0.02282448930592006
GDF15,0.05572446084456752,-0.011784443397671186,-0.05297681367309051,-0.017333651214116782,-0.02364139254044688,-0.0036655042230309687,0.07908720322319351,0.09188955146537699
SEMA4F,0.028781545422889354,0.06506805416176854,0.03037133406779426,-0.00036653663180705404,0.00095876311461449,0.030869577250200692,0.047675431602554996,0.07067040743675515
NXPH1,-0.0450647379118488,0.017368467192996274,0.020792242773423193,-0.011651825595199167,-0.014763459842389881,0.0706568337514801,-0.06842747856867112,-0.021994584851366097
ARF1,-0.04349275628062396,0.01771887276304279,0.010234156384068695,-0.00684980787448677,0.032018463513556805,0.029097401304606276,-0.017111256778101783,0.016494563978352233
DSC3,,-0.015540650712067772,,,,,-0.01984373720874434,
EBI3,-0.017428119004389828,0.02808742179820167,0.009064328548245612,-0.0037414847984698716,0.01171237688884034,-0.011247133032821183,0.02693180291326581,-0.0023198144992782094
TIMP1,0.09614325621708442,-0.06417294745301619,0.013069155102708082,0.05460259120719156,0.10646522956830573,-0.029236354159543353,-0.030274535608691568,0.022107471441639198
SEMA3C,-0.027350645698398582,-0.021550119570989394,-0.02095104882570533,-0.03348307794922802,0.11089342069855422,-0.0070876226355945935,-0.008048580884298313,-0.020042959862064325
GNRH2,,,,,,,0.150389276200372,
GAS6,0.04906184807452019,0.06946560606420173,0.01922332980008889,-0.0005337156547234032,-0.04785096536777874,0.007112735150069204,-0.019110236914880934,-0.10720657338834066
MEPE,0.029387420385796996,0.029251263833277828,0.02744016885991791,-0.02760387058925726,,-0.01755473511483979,-0.012084115991146959,-0.09351302343836349
SERPINE1,0.06343392272318184,0.0009991217260763186,0.022355864069861495,0.05189825563703564,0.003506547997574718,-0.05755976547251957,0.026275516092450872,0.18235691643419627
RSPO2,-0.04491669727028113,0.05894647586120248,-0.016579042756016276,-0.03263967674939962,,0.09451872110692798,0.02320771732351687,-0.053887981949607915
SHBG,0.0814728933111438,0.013563285341645756,-0.004361979647080927,-0.01200724488396605,-0.06585407451211889,0.10052727330685818,0.0005355598546179141,0.10740761560199627
LGALS3BP,0.028393470366011697,-0.0012470265762803965,0.05097424329287604,0.03785643573353647,0.06633525983292145,0.00664487200657673,0.09043530416814283,0.07710852143290227
LAMB1,0.04648870787677466,0.015009900097348417,-0.023624332433231667,0.022317744555282414,0.08539386610067734,0.012105043906776332,-0.04844609734053126,-0.11475169538685641
SPTBN2,-0.06666734187688439,0.0019307128966274745,-0.02626132695412459,-0.04135384168427699,-0.04983463523291739,0.09118823719723973,-0.0279166181139623,-0.07975775642515258
COL1A2,0.12382595193233538,-0.032050923705646155,-0.04016109199556945,0.0842113800672704,0.04820338779800346,-0.005833817049953974,-0.06704560613549537,-0.08790449457174672
DEFB1,,,,,,,0.1017747766148779,-0.050375865410316585
CEACAM16,,,,-0.021795869134571898,,,,
WNT11,,-0.006150782154012274,-0.022407628844497155,,,0.008106895995442717,-0.02633512347510781,0.06273625478669616
LGALS1,-0.009989245206272823,-0.04557625154177312,0.045110326692478234,0.005673278314686845,-0.03348576496331415,-0.04383355053106843,0.04103816542898145,0.13800182198774638
BCAN,0.04041390731135887,-0.03607102894419254,-0.032876457617858464,0.09305625450646877,0.03134835681322043,0.049579165190230666,-0.05199282265789982,-0.09910583664502447
ANOS1,0.058523212329838634,-0.0016989000480429324,-0.013037965834111043,0.07003430978410212,0.031398877541466134,0.05414889091980749,-0.0018796372912940952,-0.01990247369888413
EDA,-0.015432458991678088,-0.01630730133328626,-0.030779036044621295,-0.0005765760343550007,-0.06258069565602917,0.011005337951043597,0.04774804534243964,0.11338805421816635
FGF22,-0.015740232590267914,0.023540274155414244,,0.02433286918709949,,-0.027946458813736242,-0.03803128269979388,0.05389890076152478
SHANK1,,0.10028809041353072,-0.02701709230792138,-0.016796116957872236,,0.10293967459545035,-0.01237962930116103,0.08895846412776166
NPVF,,,,,,0.12876233774980594,,
RAET1G,,,,,,,0.042119545833385355,0.033567199343176556
TGFB1,0.03450011673440069,-0.021899292776549097,-0.01688621791245195,0.005897647933592251,0.020235448389017772,-0.04835522557045007,-0.023092442083862123,0.043492742853984655
MSTN,-0.0319847362508554,0.022128756155694998,-0.025596310706043287,0.004432783351891594,-0.034507333287029415,-0.023489173043705618,-0.019950235724122856,0.10726185404081301
WNT4,-0.024578329552368584,-0.015008710141920885,,0.003278788439077784,,-0.031534090138807064,0.0643299938886683,0.017383937828082112
TNFSF4,0.12136321653016052,-0.023761759849719004,-0.011103387558598462,0.03165871818358621,-0.020726295892346227,-0.01634282457045241,0.044523901376455566,0.1011069539196157
NTN1,-0.012074162563162549,0.06263912328738766,-0.02384084910502753,0.13211840207407177,-0.011125504837096166,0.010596746315949354,0.018948577904723797,0.14801922604733728
CXCL12,0.016594958291737058,-0.03064675557919765,-0.023039147047238133,-0.006535259606430218,0.049430624857574205,-0.0058413042198648905,-0.030567138874967745,-0.07725725826154255
GNRH1,0.04987775704987336,0.04721763403284119,-0.03677909255442322,0.010529021930048779,-0.07953161355656824,0.0835013332437561,0.014487369947024209,0.06113977340862554
FGF8,,,,,,-0.031288046184445834,,
RIMS1,-0.03852280528713169,0.04684603760239975,0.027242956710469106,-0.028267170044384612,-0.0358769659659853,0.017399497476070537,0.019863943206263314,-0.06705072723585448
FGF14,0.00780760385385569,0.022579471454905173,0.032433611803264845,-0.0007575689642930999,-0.037669920804457344,0.0022735286521850125,0.025894871765016557,-0.13005979754713023
IGF1,0.08351996955632467,-0.04090487841834149,0.018029868343847906,-0.026601455018790732,0.004353555441354767,-0.0021160258039364978,0.010700313690989947,-0.014307109171156237
TNFSF10,0.07218822520834596,0.017761445305523895,0.01217420835580473,0.039797250547090844,0.001716455070511614,0.022145525862353674,-0.00413929721306283,0.014121190665049608
GDF5,0.09619593655960051,-0.023008862913543475,,-0.012195418967978272,,-0.041245926034700495,-0.0028349982286936456,-0.008018479953309529
CHAD,,,,,,0.05897536277243904,,
RGMA,0.04622408160412239,0.009149126750624953,-0.025063439907946815,0.05799567693287846,0.14509408738883559,-0.012889114013962819,-0.026325073967283053,0.08737799743389382
WNT16,0.01686960424672761,-0.03988801643977059,0.05539778058164129,,,,0.08005279630425251,0.013434095705438543
CX3CL1,-0.05322284504112131,0.02763567096604934,-0.005170166353500061,-0.045992744804124394,0.07594124400254743,-0.02731279244268767,-0.012427231626274468,-0.11979446738111216
FGF1,0.15115854312622345,-0.002224371637691955,-0.02441263706474017,-0.025974498437456285,-0.025008518643587822,-0.02261862523545154,-0.027295867788969985,-0.13886081229546388
ALOX5AP,0.04461597384472497,0.06645750562420652,-0.02758241508266996,0.0261139232805875,-0.05569453511048908,0.03886349995007144,0.07602127175671197,0.15485395554669562
IL1RN,0.021286821309837858,-0.01494068272692916,0.03865518752647799,-0.013097502981673007,0.027353297569334613,-0.009120082641566534,0.10862097028207622,0.09108890863006133
PCSK9,,,,,,0.005649198785803725,,
NPW,-0.053723758781149926,,-0.01857269774731469,-0.014587766681783213,-0.057235935624795224,0.0644974813445098,0.04075614024258811,0.0338640762446383
CXCL9,-0.03236448207608639,0.05941495799502544,-0.025628141709852375,,0.0009240663187960727,,-0.03118581305103538,-0.007720456732628213
ANGPTL4,0.006727229700287146,0.04020587320477086,0.021739266094970715,-0.0010953544782211471,-0.10773624136940416,-0.01562936091649819,0.12193607723690464,0.1091821044064947
UCN2,,,-0.012878198426586787,,,-0.004163970825432609,,
OBP2A,,,,,,,-0.003604224551418413,
COL4A3,-0.034030796026455604,0.06220246979335459,-0.014644567966909525,0.003739394433046745,,,-0.001248913412698999,-0.049927465210398835
NRG3,-0.034571948734344035,0.026721439547753027,0.012096614841660346,-0.044314849669203606,0.029174335196743756,0.029485131123422884,0.04856787702855542,-0.024736875058395613
IL23A,-0.03901570394852916,-0.024587050017009542,0.03746080514389817,0.06442940729211241,0.03740279024074261,-0.018094920724504845,0.02003472341827156,0.0661832825720659
COLQ,-0.030228050581079382,0.004257326175933587,0.13382091433397136,-0.013624866743767533,-0.08146049927935928,0.09479706939000733,-0.02722351814928066,0.09129638845552512
TNFSF12,0.02371033040439409,-0.04416416046515732,0.010013642562644939,0.026669583038004735,0.015868924311705362,0.025238202589316243,-0.0050194618650377665,-0.04194672973540605
DKK2,-0.034211939283811124,-0.011632268826887575,-0.013068057002425283,,,0.14406624854096806,-0.03232243514186677,-0.052980445649499115
FYN,0.04741062622903045,-0.009317349499655927,-0.027955067580765023,0.0417020647887663,0.07200460110298432,0.05386562983739359,0.03454057053604322,0.02384538620174859
ACE,-0.04565364113192527,-0.05567081339267584,-0.001330073973325223,0.08092878986857767,0.1830316315633268,0.03787271758347858,-0.08792767307903453,-0.12932716597862223
IL18,0.01110881545940767,0.01299134208365973,-0.03984260699362078,0.06973729030698357,-0.01751121433930515,0.07648877395327992,0.07318338341936144,0.020461316578468284
PPBP,,,,,,-0.022155490265622402,,0.007295748232416522
CCL27,-0.010123979206493031,-0.016307301442843005,0.009651246898842405,0.030150628671514926,0.015838633175748632,0.0119487104214262,0.02366991193568864,0.06502907323875803
SERPING1,0.04113246831207681,0.013431735720616539,0.007299990447553696,0.036508313542381834,0.04136901145734759,-0.012260367996795066,0.0906437619753696,0.10057694522586855
AZGP1,-0.06781321767569073,0.1098807381582596,0.022468882796272193,-0.015584852656419243,,0.021143413361089335,0.09194985811679533,0.11126520304160988
INHA,-0.04895002500382457,0.014374306304507046,0.05795145866277592,-0.04161918443817204,-0.038366037497762545,0.021572566615354477,0.0559872902265849,0.06022670663942271
SEMA3G,-0.03121402801349512,-0.05946914269211567,-0.02427870906930995,0.017847282195415943,0.0485518205360102,,0.02167869153219603,-0.039135413909774396
COL6A1,0.08801968069553924,0.06091288539550579,-0.013403179016020677,0.03216619869784934,0.006984565704132004,-0.04607577523400587,-0.10142724387536194,-0.03416286590454752
FGF17,-0.02259668181990749,0.04658118303304843,0.012493035123609825,-0.017340894231241397,,0.04540200608799946,-0.001553751091887995,0.08875351659465076
TNFSF8,-0.017084886968715775,,0.10655128238527424,,,-0.024040374648491635,-0.040359090437711576,-0.032931365036062366
FGF20,,-0.01119617766724403,0.019141805903164073,-0.015946953603799607,-0.038854664255364844,0.039764324851015706,0.022604950072768745,-0.01057835370357124
ICAM3,0.03311278047948534,-0.03961530263440125,-0.06097991877049489,0.058950090106845904,-0.006959179717774538,0.08963265549621968,0.002254579660828017,0.1397450089348975
LAMA4,0.09922815286026684,-0.03496287481522412,0.016431832655174273,0.056772447346023436,0.09431839421095792,-0.015989131671581638,-0.1193618095894723,-0.0459414243413939
INHBE,-0.026872426547335113,,,,,,,
DLL4,-0.03752279083321413,-0.027935971546480056,-0.07231340048791834,-0.0031839263222231216,0.15063280766678375,0.008543939437872898,-0.05257413781525334,-0.01211038020800831
SEMA3A,-0.016864373682915094,-0.00928945511935697,-0.0026741931183265452,-0.02594730030653421,,-0.014129212162024857,0.07944954153330777,0.05377487117367192
RLN2,,,-0.01657904649451986,0.04051083167170315,,0.13979013568886306,-0.024507862540993262,-0.045715675919969265
C5,-0.05122475461872046,0.04905107931762667,0.07543318818285216,0.0214454670083842,0.005153944258720067,0.005413036613103116,0.018961471945956758,0.13172702211248574
COMP,,,,,,,-0.030275215232005402,
EDN2,-0.02310633219931397,-0.018424665908645013,,0.006762568647159617,,,,
C1QA,-0.015608748310108595,-0.006072787920097397,-0.03610985209721004,0.05558054905233695,0.02238971235048755,0.04165597538878082,-0.007158530806677345,-0.07670569974262025
UTS2B,0.07504329026956401,-0.019716469476808475,-0.016579046399271328,,-0.036890703845031896,,0.005384210032909106,
COL9A3,0.09119531778584282,-0.006678185588223246,0.0061338238954200645,0.049838402774912444,-0.05779876394253784,0.04337967460234018,-0.01320611820084285,-0.07429238456534584
DLK1,,,-0.004933358987911906,,,,,-0.028135000952368174
HGF,-0.02210360009460194,-0.009793582690833611,0.03482008295038015,-0.019135872478352092,0.21111716650691917,0.07814484782461967,0.11430798561712824,-0.010654497842030122
P4HB,0.009674616584410397,-0.02340398988152183,-0.011205410883755616,0.03060593339503364,0.08671534518555352,-0.049946371758317155,-0.007773039621670433,0.10733481309149934
ADCYAP1,,-0.04502965125628101,-0.03347487156554271,-0.018512930271491753,-0.04210231150163983,0.01885214767634001,-0.026312703683506966,-0.06973097319954322
GREM1,-0.01837267860110129,-0.02591657877332395,-0.014329493723271735,-0.04267738304312729,-0.051194327185620045,0.004573382001079574,-0.050822832809188194,-0.009675488398187321
EGF,0.018729312620573996,0.014088824173890182,-0.031791155749024066,-0.022867277950570652,0.05779508877268908,-0.02032541141884591,0.012540555088053467,0.05200354695265694
VEGFB,-0.01924821979774263,0.020806595052852702,-0.007982479686628267,0.03240480092874003,0.05904906027203697,-0.038833175877030515,0.09295952638125297,0.007628522536891569
FARP2,0.033026646268403695,0.0422262790671126,-0.0071360132921551266,0.04517510116475441,0.07005109904558382,0.044411459733466635,0.04700253739852072,0.06151840599736689
IHH,,,,,,-0.021760959750787755,,
LAMA2,0.1461653340934293,-0.033157612606161034,-0.02477594701820988,0.05157792985725788,0.09311221769138625,0.030620054207068776,-0.024983785782768986,-0.030127893553704765
NRG1,-0.03179350002667192,0.08924568039874384,-0.02899415223529419,-0.025375652078236752,-0.026684279348784947,0.016009852509444585,0.07340601349001623,0.04627046871360185
SPINK1,-0.04311420207447067,0.04501743519356349,-0.00527656050937859,-0.012563674442701544,,0.049097766834658496,0.041743277210211004,0.08920632275631407
EFEMP2,0.08749486378066428,-0.01143096672367769,0.002188344550521927,0.00932653076858506,0.061018960613464436,0.0031830127684632716,0.012624938797127274,0.08577177939062318
SELPLG,-0.01993371096712233,-0.09410141314516368,-0.019453373521270256,-0.01614261324698035,0.030959355876566477,-0.0138597097120612,-0.0007909391129710252,-0.03611654209382067
GDF6,-0.021544814769879395,0.08914499169936377,-0.018572699354203824,,,-0.026439702687210135,,
HLA-E,-0.029841735967009536,-0.010579478200175912,0.0009634382971639312,-0.014202349201346371,0.06937885933109507,-0.03191260005414196,-0.03560823618127924,-0.10819018551854392
PTN,0.0960106677157474,-0.012557086921198293,-0.004651804791404045,0.062764973238854,-0.06972173118472809,0.06840016738839881,-0.042184866587387,0.03965129609228918
