,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
SHANK1,-0.022211596230549965,,0.024386323222752606,-0.014752118479336449,,0.009278989471447764,,-0.001390128116808215,0.020424176540380964,0.025431952301923064,0.07002360446425035,0.07251112157805571,,0.01965085353197857,,0.027674776496277528,,0.07922296561167276,0.014086058113093677,
RAET1G,,,,,,,,,,,,,,,,,,0.027279205130481595,-0.036672905987267065,
TGFB1,-0.048425776824388395,-0.011398939757540359,0.011737390275188319,0.015152217421904287,-0.001009478945823737,0.023639047423066904,0.04509199601582167,,0.04006519716328362,-0.029080570879369348,0.001689237244769419,-0.0369102819062406,0.04351902533313249,0.002931602031368192,0.06479769776044902,0.0688387051390661,0.0059563142243773265,0.005684948596475206,0.00900313017710497,-0.07480696536885544
MSTN,-0.023358032386637598,-0.026857849942273398,0.03471788027402791,0.0846368455639034,,0.051382752220023364,0.053746887089383424,0.048832618186739146,-0.016481921117547173,0.020037533334047158,0.04234239704093376,,,-0.027010034877417308,-0.16415780126863122,-0.04768308666985133,0.05904298173378606,0.08218719906915316,0.05817773131707748,-0.0424089405973539
WNT4,,-0.007504346410511208,0.04214771894482075,0.03321269569629051,-0.02094215890835366,,-0.03459152995820459,-0.01661782158900188,-0.00759524383759405,0.011546227924036435,0.03251666962986808,0.04352444280316025,,0.033869478064282484,,-0.032357780867837575,-0.0230380898875682,0.020155972429173812,-0.09574976454063161,-0.011515378737792435
TNFSF4,-0.030417808139417964,-0.056555911022834145,-0.01107620756596457,-0.010610960977954378,0.030617619389255793,-0.010374561096980681,0.019521670978041486,-0.008384537481588702,0.03862836154589195,0.0012407292973043097,0.03331645550819557,0.01354963891952892,0.011441075440060865,-0.03566130176177092,-0.008633254742452712,-0.022797125312118315,-0.035493520945034406,-0.0034856627338894657,-0.032298024089486115,0.03664300625892551
NTN1,0.08567429953438506,-0.08118207977362298,0.020248252812329864,0.002498833177346785,0.031188484419370253,0.007090869785781581,-0.0016329760913295446,0.11777775381081847,0.007058190922671322,-0.01766170869739488,0.00812623147804945,-0.0611656535910123,0.0006837890858081895,-0.061165934800335345,0.0748950326368898,0.01747961607762823,0.049778442711215204,0.07326090323487264,-0.017539450234734327,0.08069227593756127
CXCL12,-0.05042026075630004,-0.07501229105795831,0.04421786950228266,-0.014920253591071604,0.0029908160170445445,0.012945363654963713,0.003891878638229784,0.1328378962253061,-0.025860077926024756,-0.001355510540516702,-0.0016135967441120197,-0.0037341381417324757,0.011204182206858019,0.01675944196610247,0.06831346937926962,-0.046080038717756344,-0.009501568642038742,0.009886935692913863,-0.016142026784125126,0.06730749828142493
GNRH1,0.06741552898254428,-0.04090759558152361,0.02235480879494187,0.015075128465522655,-0.006082712349730565,-0.019389454987025646,0.03335173331479126,0.05804964185057798,-0.009231811431464561,-0.020184649150167724,-0.04964979674728502,-0.05417943622735111,-0.007468857192385902,-0.05302547947440253,0.03256011037293079,0.008181536621335013,0.018722786036826707,-0.04514041551145064,0.01227550801282316,
FGF8,,,,,,,,-0.026950600161237074,,,,,,,,,,,,
RIMS1,-0.023815578633259945,0.017250054741755033,0.047456438368835625,-0.044248844830001965,-0.007125579002136818,0.02609906396524913,0.03447705652010017,-0.03176841121089713,0.0265439671097111,0.07536591568971832,0.02125811124494923,0.1954289015689358,,0.11757052120521971,0.07216328668828796,-0.04222397553614304,-0.021090952421744063,0.03227488459144964,0.08899952911028708,0.042058853506727806
FGF14,-0.06610654619183565,-9.101681431659256e-05,0.04157080039810352,0.05684820586016255,0.01793302101478361,-0.009999754905134394,-0.08898652253405041,0.05580380365915714,0.06941968465299675,0.03787230234345565,0.028902364808794274,0.15022962545156401,,0.06332584000400861,0.02068490201924646,-0.06836915921554611,-0.017606611381933042,-0.009575688900324068,0.04956030182557043,0.11270749767245866
IGF1,0.004686370078635912,-0.04486914628511309,0.0015936576461151755,0.022409735412820684,0.0024627222853902285,0.02459262017540196,-0.004308584958977569,0.05535254023331095,-0.002492119514967863,0.05266251379022828,0.02983110301343675,-0.020500389448658295,0.011515269575830966,-0.010119954327292428,-0.08095519891715477,0.031594889650273454,0.040878621153162854,0.0630719349454435,0.020795336312990333,-0.028247544989125767
TNFSF10,-0.001180060936121007,-0.023021921540131003,0.039302194326484845,0.06326031166761183,-0.0009395106490433008,-0.014666586552313985,0.02543928833124369,0.03843064327884488,0.005067791746781653,0.03344562110627156,0.02881032561713215,0.03161959585388068,-0.034322045792295766,-0.018250666921045145,0.01423089466573046,0.01047405418004207,-0.046019432622015986,0.06753196792407762,0.048062650981989835,0.03091179847856256
GDF5,0.03074450952532368,0.04290319231199171,-0.00029492799311082627,,,,0.016448157919742103,0.00421329541298767,-0.0026680465935053094,,0.011878986352352051,0.005525849422174122,0.0441294711594886,0.022402009057008936,,0.012385066582609582,-0.02330123626731083,0.029912982650714164,-0.0189807958780822,
CHAD,,,,,0.011725821104432297,,-0.02540813901296536,-0.02667003674956185,,,-0.012276773362525405,,,,,,0.13416126432552689,,,0.03144414918924314
RGMA,0.05263166557949975,-0.04932209410086447,0.014088919020835691,-0.020019593435201086,0.045236289583138814,0.005887678784878891,-0.025000111289153387,0.10228585600044628,0.026694140109597787,-0.012183802555072995,0.0002184659980160811,-0.004197108032162866,0.044037920579433704,-0.07147517378032824,-0.13525547147536082,-0.04164724801487193,0.062471900307390006,0.10185976564236435,-0.054992266495404375,-0.0066263212319919735
CLEC3A,,,,,,,,,,,0.04690199914124615,,,,,,,,,
WNT16,0.09811464351086162,0.04135250081063964,-0.01777796848526069,0.015190006357555297,-0.011563986839132347,-0.0073146622385582265,-7.3932517278675e-05,-0.04298627218443101,0.03748170470864771,0.09167234013899456,0.049244724874017994,0.07821869254723288,-0.0068839983635060244,,,,-0.02144265411636453,0.07075976957381894,0.036590374744071986,
CX3CL1,-0.02438460072180837,-0.01814282554913218,0.0686481799925568,0.004345760562668316,0.05172208172613554,0.038430227226222025,-0.06551540717350295,0.06286595780576007,-0.032668228324744183,0.030007763334601048,-0.010475996744624575,0.2807964819374962,-0.011577915483418374,0.07525719851926692,0.08716345907692773,-0.054542070712348026,-0.020283999292480575,0.05596362071017231,0.0212619029305021,0.08860047148841117
FGF1,0.10470094048054093,-0.07584860500513917,0.021071322190217966,-0.03878427345208208,0.036812653214668194,0.03863449870432647,-0.08358368952016984,-0.02009362397759664,-0.0522766200447651,0.021419818068890043,-0.008024345444453625,-0.20469123128664415,-0.02492137399957414,0.013768753431069666,-0.034066929743775336,0.0058644279706358046,-0.024495253265750538,0.09504448599783935,-0.06542233202524869,-0.07194970762471353
ALOX5AP,0.04833547232442302,-0.003583965543174287,-0.022199077745428186,-0.05132169529821878,-0.039316432176135716,0.036685594393855235,-0.07223944653864432,0.11297370748794776,-0.0787418951523319,0.003553526904977749,-0.020352448938643772,-0.2979002737313974,0.009933785211506523,-0.008161128479022579,0.07046564866052604,0.0002463889640989059,0.08512357944589255,0.056795462140935137,-0.03735981710953072,0.03764487583238793
IL1RN,0.011476419291409632,-0.010320930657608635,-0.044950545037623586,-0.009945650118751705,0.019513171342671602,-0.007778858160638463,-0.048589094863009455,0.023274271831664542,-0.01371339134533849,0.008144438759159364,,-0.0900878851748594,0.00012409945321896634,-0.018764761498861825,0.004561117006166856,0.11148771332982386,,-0.05208167733980615,0.015763617700481885,
PCSK9,,,,,,,,,,,,,0.04856036774541648,,,,,,,
FGF23,,,,,,,,,,,,,,,,,,,,-0.06324239242195777
NPW,,0.04166106149530455,,,0.018279797315808578,0.02923006555834277,-0.06581692195883761,-0.007507679812552307,,0.06833907016184598,,,0.02215602818153674,0.043049307584895884,0.03948051799645702,0.025806827865803055,-0.02394784278969814,0.12214599453397129,-0.0017412189832516482,-0.047680270585163026
CXCL9,0.03779176638818782,-0.04971510347053466,0.037327728251805324,0.010794040501020551,,0.022585980434865965,0.0528088092368467,,0.04155988340747701,0.04613652421211115,0.042900013731861544,-0.04877891163927209,-0.044123274516245634,,-0.0450942669180583,-0.023338048515637724,-0.028091238994826222,-0.0035445813835536595,-0.0014756367955294047,
ANGPTL4,0.02715922152441398,0.07897822139099706,-0.025366682991202365,0.05580346842706115,0.0022885540721113884,-0.056804061359828156,-0.0033508986792001936,0.03044185860152134,0.008982390548329422,-0.002872822507776643,-0.04120570212019382,-0.028500704479927474,-0.07408018501851252,-0.054070212179824696,-0.10944604370841828,0.025357977459349104,-0.050876946436179064,-0.050568045712622536,-0.06474256578250842,0.013072579335965721
CCL11,,,,,,,,,,,,,-0.02356208952887467,,,,,,,
UCN2,,,,,0.026634274538083643,-0.024049048615066636,,,-0.03722047561248907,-0.024347273200424988,,,0.024743115627488085,,,,,,,
OBP2A,,,,,,,,,,,,,-0.02759350898012787,,,,,-0.03735622851684215,,
COL4A3,,0.09439762278971642,0.01373147415216707,0.05624275125036747,-0.006899790114138225,0.04796732223987948,0.06278120339815838,,,0.012715059986723756,-0.008826389888566611,,,-0.023664650498466396,,,0.03301354548097625,-0.012446694648366985,-0.03659629634009457,
NRG3,-0.030101316268538257,-0.011802972906595452,0.12064474463876497,0.0034899490980176903,-0.04364422217346406,0.017392845475071143,0.01736081592159376,0.022702602400768563,0.027189333028928373,0.06924122286130716,0.04511025136069152,0.1376510738601482,,0.1871234881412298,-0.05561987265883019,-0.03473577809568761,-0.016127193549894978,0.15133994169968762,0.09169852312430385,0.12041039446638144
IL23A,,0.06790758715923152,-0.023113667237839045,0.026649262912925503,-0.02983337377454515,0.009766426184808425,-0.05410104072203843,,0.008499892475098107,,,,,0.01897138276775386,0.09490015799232125,,,-0.018036950173987664,0.03959448859772934,
COLQ,-0.030259902471546654,-0.032116156108243935,0.0032882876184767884,0.00012240767544891758,-0.03310113182258322,0.0005766857152890748,0.010178058921101622,0.07200240473337706,0.011446384111201186,-0.03128491812828561,0.008911742986295596,0.12472973903533373,0.09560473887661827,-0.027674949558959588,-0.10293200714608979,-0.014738684374376188,0.016816055046953545,0.09881361878650453,-0.05124776339488585,0.044747024615565026
SCGB1A1,,,,-0.03209086172033798,,,,,,,,,,,,,,,,
TNFSF12,0.015221747195771613,0.02862062087038727,-0.008966152077556714,-0.005608796093661769,-0.04866224687708784,0.00646294697393755,0.058657242614862305,0.04701852827158757,0.03751669768211712,-0.004804196424481847,-0.013153094285274851,-0.0403541203792673,0.059743299103256146,0.10537027696293026,-0.036897135428703626,0.035233507366632964,-0.008007922551401297,0.10723318127696133,0.0014827070805870804,0.0986487963384434
DKK2,,-0.07210504131480748,-0.009701688692064387,-0.017908393055088158,,0.05219609771921839,0.011622604515337902,0.01073347860305249,0.0475954616894567,0.04211089748959149,-0.01181321629891559,-0.00881711669428774,0.05117963133600973,,,-0.027482246981817057,,0.05711318173613827,0.04786050798165762,
FYN,0.00034897097470876144,-0.08292465473247612,0.03643811130817463,-0.04224188450333138,-0.042116527842955505,-0.012602518253916553,-0.011292176969468,0.11794619691711182,-0.00892682319982997,-0.052312575828999903,-0.00928323035749504,-0.020632701426837964,0.09648194756999813,-0.09402314821198757,-0.04789964448357548,-0.04885524044813444,0.10997494578190573,0.06796424811252123,0.045234558482068164,-0.02116549089438108
ACE,-0.05929624765193558,0.035388888974075196,0.09661802385441447,0.04712467309920296,0.04320585338105501,-0.0011150346122587385,-0.02734319271894044,0.11632911967363418,-0.025239410478006968,-0.013731141373900831,0.06154476510787889,0.013236158538341035,0.07603277312236995,-0.046859125712561185,0.03536425622851481,0.03266356074585094,0.03545955093303215,0.0193810036080591,-0.0004886998173211816,0.04881120142187475
IL18,0.0789849194135665,0.0022797887852014365,0.028243424398856715,-0.026066523486726143,0.059666293544850556,0.058349739541801955,0.02118322319895118,0.06908297435934357,-0.007366595082773223,0.04395439813847037,0.012422168744776484,-0.1751444036460852,0.010168161404617675,0.017448478836246617,0.12502621606493067,-0.009341693270870689,0.004306389141872154,0.09564229375356788,0.03051023900749511,-0.059716522573878016
PPBP,,,,,,,-0.04630539065330069,,,,,,0.006471459447191769,,,,-0.027571447125579702,,-0.06395582262274409,
CCL27,-0.01887754158925856,0.07018534312145382,0.008649712426240314,,0.022266911075331255,-0.03517766749010857,0.030512956876578363,,0.025985572652844083,0.04072505482907517,0.0401838436634592,0.01724081337084757,,-0.016460802557647217,0.0356983542357385,-0.0494611282829327,0.04185335266965888,0.1474729626529469,0.023286253493938428,
SERPING1,-0.0011803150937152221,-0.015300028507297546,0.036514407397973035,-0.07170912850302237,-0.0326729299087499,-0.014913978484883397,-0.041044920906767396,0.00235882850854984,-0.017981040900516117,0.006154933587685314,0.021967457916794393,-0.2036602569303499,0.052045669758039,0.05862116961685403,0.03278024216907288,-0.06911074656091014,0.03798433830515477,0.02234603307939381,-0.05326304731079227,-0.03762332272863631
AZGP1,-0.03580829444326115,0.06647703605697747,0.05596922927045482,0.06692757423697092,0.02377161017839765,-0.02955200102120851,0.03331883908184297,0.05805826808302052,0.05761371094564451,-0.044619706958354564,0.03686924950215703,-0.013780620432021638,,-0.025163988839054068,,0.0031419637586312483,0.025972841148637543,0.11918811053993018,0.028477571814618487,-0.04948729569660567
INHA,0.09860068496655255,0.05892425776450851,-0.009505592540277883,-0.021546340509710396,-0.0047796166371086735,0.0111825118727314,0.01068889918837621,-0.015074737111636927,0.019718700994895574,0.02852309538073584,-0.024710896771593237,0.09763606990837827,0.05399875453033482,-0.04621295351240032,-0.031308936060523596,-0.040244312353068086,-0.023947842647753605,0.040611277125344014,-0.03440778750090911,0.04579374229571774
SEMA3G,0.004746962023614068,0.08075235151324961,0.07844815660620408,0.009874690583195617,,0.042786956265365356,0.00673304952403302,0.019715889707131264,-0.06629117326818043,0.10223657465130678,-0.02111191131120983,0.07093397357075298,-0.03803261344170359,-0.00015627547932043286,-0.04658424340277016,-0.049461094650809334,-0.022093723190448278,0.04733035456458332,-0.054203209292298896,
COL6A1,0.0571877547671618,-0.03444482026769678,0.05278113604640445,0.033186379646658895,-0.08184420398008871,-0.04964366251394754,-0.03946486368515612,0.12858048403155978,-0.045554147566227124,-0.08366704633166885,0.03828942423010054,-0.022713898168595075,-0.07244105943096743,-0.11994141138041263,-0.030705693936806777,-0.018321790970324534,0.03859669039564802,-0.0918806125208019,-0.036731820575012265,-0.0491003762803278
FGF17,,-0.011664091942931993,0.038754207490195675,0.0020777494257789133,-0.051222780117841926,0.008800512826652968,-0.017093198728665694,-0.0302980112028447,0.024584820416215642,-0.027602722541450343,-0.036333623199322165,0.0499243891013644,-0.029294725033640553,0.01785497282744041,,,,-0.0057262761579960735,-0.03542538528060297,0.08685769033029746
TNFSF8,-0.020495381246990053,-0.03600808684122145,,-0.02080692256226904,,-0.01077548590544443,-0.044310270760553994,,-0.02410533306584774,0.03645456250582296,,,,,,,0.07277414545069653,0.012055667143609247,0.045518886270397504,
FGF20,0.023694514323434307,,-0.020817970266515246,0.005803061244621525,,-0.040441179452878416,-0.023532357880983092,-0.0004801025167328122,-0.03549510254785465,0.02114934194167047,-0.007532436293241571,0.03270169566163672,,-0.022847162655922622,0.0876646219545392,-0.027040295550216524,-0.02755245857995053,0.04261752490020884,0.021945793028998847,
ICAM3,0.0006388067574599579,-0.01874956572415437,0.06324494487794571,0.037570329082944845,0.027082147847880798,0.07361791162786156,-0.08666461044112038,0.025119878439262028,-0.030001265688597175,0.02234404410526494,0.036885682299840836,-0.04594163342091284,0.00843822020009461,-0.01252078436748395,0.0817912734303665,0.043129724208366964,0.03064231419379794,0.09347881580496964,0.018301104296687156,0.069706798943068
LAMA4,-0.0007039973547343796,-0.06626519061159214,0.08954511401773552,0.03036076873773059,-0.1097007666062098,0.008556718400125465,-0.023485508974449596,0.1519665168247307,-0.02091095722986759,-0.032152717732097054,-0.000829225773952488,0.019975011766564882,0.01770206734578173,0.019931089957903242,-0.002276756458741088,-0.015905494827129222,0.05610491804216026,-0.04305533313645143,-0.004265771335087007,-0.03107472402354436
INHBE,,0.1388164694685263,,,,,,,,,,,0.0247884453736134,,,,,,,
DLL4,-0.008767434365089467,0.008742002181644568,0.07207644326285376,0.06680984775844606,0.003875142648399535,-0.05282739348391672,-0.03545091936476605,0.07821880889243146,-0.01722095888173609,-0.010944174941986665,0.05215897509270516,0.014128155295954502,0.072208020160395,-0.04843862615884649,-0.029062870989300084,-0.019659189446795525,0.017029608015028858,0.07487475780789198,-0.0046318205297255855,-0.009631497670048998
SEMA3A,0.04019578047474052,-0.005364893455491481,-0.025343289182803,0.06938424805484514,0.05646192117063889,-0.03940911662206505,-0.006595256814740768,-0.028603785075769553,0.03462832798713102,0.013225129681199042,-0.005359667536430251,0.16808970049043817,0.005128911476207555,0.020830350014371713,,,0.034469327448236206,0.02520440311648807,-0.06575959791984864,0.03513299115177915
RLN2,,,,-0.01222955047407529,-0.017512879111527293,-0.03096009876001201,0.04175099382830356,-0.03984280996308577,0.023834742322912304,-0.02030447358662486,0.08751371690345772,-0.06316982103607452,,-0.01799994661551329,,,0.08161512879078728,0.05068251881720048,0.001518969629710831,
C5,0.021908916139000093,-0.0030921653383372293,-0.005222916325361694,0.00784683847836753,-0.02732588033067791,0.04258808056969011,-0.0008414944351241786,0.008338457694134592,0.0015501405763368138,-0.05076035006179471,-0.02373643242111871,-0.009209965416868028,0.011316081373859425,-0.04081211008774675,0.03055510850469079,-0.07101863295495675,-0.0154637171228959,0.052702456016332375,0.01626892804401082,-0.014864935311520196
COMP,,,,,,,,,,,,,0.16808461997129148,,,,-0.025678163262328954,0.01236924197531858,,
EDN2,,-0.04869887743117735,-0.04525272779037175,,,,0.12505386858518486,,-0.03911234703584066,-0.02465639730724589,,,-0.026884765774687423,-0.03359331649027093,,,,,,
C1QA,-0.004986449666877552,-0.019560838679765758,0.03986561603999554,0.023790542866835063,-0.037508297558564975,-0.05791910634093689,-0.08023104808329139,0.015346669302721421,-0.04597713781612205,-0.032412040047826274,-0.05456493418098225,-0.2654821053334279,0.04352245248480662,-0.11210302891101301,0.1234861495524816,0.019619928628501433,-0.0419984942135729,-0.012002154937575817,-0.02870009939193546,-0.07150949349657054
UTS2B,-0.017380508849942414,-0.004316544821853695,-0.005905238165171815,0.021015205301969833,,0.0072159760037675946,-0.003709434241865535,0.011389800523222391,,-0.01755103395457549,-0.04383672108376493,,,,0.05699956219507519,,,0.002064313456605301,,
COL9A3,0.05369484312506399,-0.04753359643598808,0.06627101015990784,-0.002436513616238573,0.03895707848163679,0.02515410586680084,0.024559579487865236,0.04684028453991015,-0.04115629517635815,-0.05302924544714035,-0.034677276531389085,-0.08527605087555273,0.008043997677088648,-0.13795472870949574,0.2122730118136068,0.028273728105122912,0.012341840831680953,0.04783201832927503,-0.018976229932875666,0.018631303773009547
DLK1,,,,,,0.0025281066477629145,0.0033803248620666694,0.058356429729500586,,0.009356294176729963,,,0.1605339091219843,,,,,,0.014294647953933686,
HGF,0.06450623275767084,0.012680332351175282,0.05299664985122757,-0.01462795676967138,0.06421125008022117,-0.013675683856635527,0.004087297952556951,0.08708509341732591,-0.03651468636951677,0.0845971176411333,0.005577806790338752,-0.02868018595598543,0.03870578856728213,0.07506006143726804,-0.07540557122768356,0.125498439091036,-0.06089711633658504,0.06704453413795057,0.0967107926232213,-0.004692614748523844
GIP,,,,,,,,,,,,,0.06398219650667678,,,,,,,
P4HB,-0.015807127365465606,0.06135971723281612,0.014291876171547053,0.03803456394678239,0.06373618409401852,-0.02510143263697662,0.06275806031024833,0.12240537853750841,-0.04801584290568745,-0.08166416271258041,0.004229736997918664,-0.0922169516457496,-0.10378822871584803,-0.04446925366859424,0.05516262985491259,0.0010977648518498662,0.025165928538766265,-0.11219906829043211,-0.04910709888812412,-0.06432004728821844
ADCYAP1,0.0048868485592830175,,0.09631143175073999,0.002617754874004119,0.03719547270206562,-0.012711972912264955,-0.0409319329587454,0.10479373684747258,0.049641284553182084,0.041231813700212276,0.007655584904184091,0.12904924965149314,,-0.013744534047263288,0.01900768907487037,-0.030412000903645896,0.13062623707653573,0.013120465707008087,-0.00682820755248672,-0.08878450904033863
GREM1,0.13550252957822537,0.0301397926257692,-0.022335302815764995,0.039329953579332964,,0.01773351330793689,-0.03788057220819029,0.058315514867509036,-0.04059222005635614,-0.027947469642293273,-0.014498510356075021,-0.12258242669094423,-0.008001554490507575,-0.0029937642201611726,0.24718932234160562,-0.046375105403653125,-0.0032713995174204085,0.03721387799687665,-0.03404745460840179,0.02673985645552574
EGF,0.005460049015979745,0.0152987642560384,0.017204666851598962,-0.025836254009334363,,-0.02145700660093759,0.047266895417922256,0.030308967831278757,-0.011436597900326835,0.012983540887511207,0.012507007999764709,-0.002282102142003625,0.06504855993886803,0.07430199228588115,0.07140842160890533,-0.038647251802530425,0.020593755374748494,0.09784473826279388,0.005522409742291483,0.0440222818804176
VEGFB,0.008366567331403164,-0.02012518261345038,-0.02832978802331527,-0.012306034987782334,-0.04058343387066602,-0.05482872440847553,0.1168001336062089,0.019618488073730348,-0.045650590236186166,-0.05059955014170872,-0.014534249555009522,-0.018973240420127584,-0.052571329236309056,-0.07173655585026054,-0.011514482512864436,0.03917598454928896,-0.03023307224498512,0.07546682622355477,-0.0006781676553072288,0.1265519992733273
FARP2,-0.056843585560312146,0.005465393814994744,0.03326947279833576,0.03715562569856503,-0.00552285780434601,-0.023770597875364324,0.04332704894118467,0.03767150432428911,0.0058970710808704955,0.03075164278243072,0.006045682636046112,0.057315775371397606,0.024172519818454655,-0.04999791909526508,0.029472719890726265,-0.04270244739469273,-0.00518709528553505,0.058769592155128406,0.07434139311715787,0.06883254350097912
BMP3,,,,,,,,0.03554215486032542,,,-0.03436591781494027,0.011648744405319707,,,,,,,,
IHH,,,,,,,,,,,0.02831594692758346,,,,,,,,,
LAMA2,-0.0009802609970242578,0.022834683948003972,0.05908736292555958,0.029140730867940338,-0.055239896358715845,0.03729708134872727,0.018652676130089155,0.062082929468901864,-0.02630638020963525,0.008185494372422303,-0.01412010134368895,-0.03537220108960423,0.0353041952908493,-0.06248967481782054,-0.05655274415695245,-0.03193216495639038,0.06235507685786132,-0.023301794875347823,-0.07030366964823043,-0.04241598873284487
SERPINC1,,,,,,,,,,-0.018778020826980348,,,,,,,,,,
NRG1,,-0.029868178955060776,0.001029198954631861,0.003865592545159009,-0.06348945121641048,-0.01832895089773331,0.005094378734963221,-0.02920731820200432,-0.009449134740374322,-0.04708568499383916,-0.003963581279321749,0.0758822714401454,-0.051189169542501675,0.030040194774099614,0.05580253401406071,0.013972736536076646,,0.06474143210009811,-0.007704525455097413,
SPINK1,,0.041198371985916055,-0.07844087590305611,,0.04427363368804226,0.035992112064636615,0.07823264418727088,,,,,,-0.03650534782640375,0.05613133094317896,,0.07123077770265501,,0.0022790182765603725,-0.003439435227620767,
EFEMP2,-0.025685117078580382,-0.07323948045769225,0.0541743781994637,0.007275971980816362,0.03669677057181097,0.032484148072462235,0.017242567550940766,0.08691631576751331,-0.05464671361041107,-0.059691440192668636,0.026311079076013974,-0.0671091674624586,-0.07883364014576597,-0.100447761249261,0.010669831104845408,0.07947784175346526,-0.004820389128939726,0.009332628303838188,-0.058915058436268236,0.1002687162352423
SELPLG,-0.023150723483639106,0.0647853512874871,0.028564649009760752,-0.014757019778788745,0.030055467104327726,0.053022541253671056,0.03734559385222049,0.04023174094031581,-0.05644421442548664,0.010161808121429744,0.02832562731177398,-0.032040323369040995,-0.032790846724859976,0.07616879187491096,0.12240184455785649,0.012531806473418327,0.03407517852265692,0.12601486220275573,0.08133499321587045,-0.01629119085180442
GDF6,,0.03545736804195939,-0.02110442928528728,,-0.0011712626333076723,-0.00021952299031642808,,0.024441412559062067,-0.03587590543978896,,,,,,,,,,,
HLA-E,-0.08182203608560427,-0.0269511439850909,0.08526916549794941,-0.07196278949676406,-0.015102745578702724,-0.0009588565312091054,-0.06706277375435575,0.024268988952358968,-0.04447489621515414,-0.06372312955912038,-0.009045925883107767,-0.26684638572616276,-0.014376837334992721,-0.07742594805579633,-0.02322108568602815,0.0020708246934470526,-0.04888714231182718,-0.010920428443543262,-0.0268514148022984,-0.03861258526192594
PTN,-0.11079146278994347,-0.15928828945427176,0.09173636309843712,0.06924308417747063,-0.03365662725967041,0.03975005041302708,0.015542249051220737,0.07278853391256983,-0.021061154405594737,-0.0857793227874678,0.004239817671872465,-0.14712247184786986,-0.03637959657258044,-0.1558402375843325,0.2263213811224735,-0.05479739749276336,0.05003085313609423,0.05036830891598073,-0.011526130960701797,-0.042220692081781246
CD274,-0.04096449281159223,-0.016219382790612115,0.006230725216804835,0.012911674486489989,0.052302996787211654,0.07581241148387084,-0.008992172171980829,0.07339618916888212,0.01017533247562612,-0.020030314849323962,-0.01890842598880226,-0.014147437151898834,-0.014424598991042363,-0.017792859223296997,-0.012797028556543575,-0.023019921512222947,0.09814852902157807,0.03867282431810232,-0.003929711780043502,
FGF10,,,,,,,,,,,-0.06479239885497834,,,,,,,,,
CD14,-0.007022511403170634,0.04936827370257518,0.03217536346223904,-0.060646009673159175,0.03339309835380702,-0.02935987208878707,-0.07058773139244633,-0.006881307924130833,-0.025471766985397565,-0.046233984555220826,-0.0028247115573866205,-0.22337772605590883,0.009021550221454516,-0.09918443927123047,0.02046766181809698,-0.05802474141415159,0.04362490020203273,0.03816086631842342,0.004191400900056644,-0.059724717594059756
SFTPD,,-0.049228082851845614,-0.005406804359501805,0.11492782322687495,,,0.001369077777444979,-0.024419490114742072,,0.03142674449639467,-0.03325649137930979,,,0.016371911543953576,-0.06295955819551918,-0.04496753396040549,0.10048237086066243,0.09887236690964958,0.021283695092469895,-0.018565970771169903
SLIT1,0.014679691666254279,-0.06002190744677961,0.025218562493040025,0.05227389770372791,-0.01811096203133088,-0.0061637176378133846,0.012854126021289568,0.04816957084852949,0.01637411599157553,-0.018256786261464673,0.0053730087939507275,0.20620365532338722,0.06549375344445557,0.01247651590772821,-0.05010435639464405,-0.02413010368187685,0.08627336572421952,0.04365034895853484,0.08269404421565944,0.0951112393772339
LPA,,,,,,,,-0.017882174178128284,,,,,,,,,,,,
CNTF,-0.022417724869322045,,,,,0.036903850237560064,0.026257971228558344,,0.012946671246584735,-0.016006729287419037,0.03075923072066452,-0.04428061796877032,,-0.02089985886904469,,,-0.022093731908771324,,,-0.013951392623814661
BST1,-5.940362555812869e-05,-0.003940156505290571,-0.018234620901748884,0.010189276144772105,-0.03927459327473843,0.01203199075030829,0.057147948019318225,0.06959313876026041,-0.06127451538649209,0.01211584990295139,0.012878963818549732,-0.12470526392777065,0.012784913936166546,-0.025889802095704288,0.013754638121463277,0.04254520384578506,0.006875395872533171,0.06825164175558625,-0.011240327171693114,0.12832415532301025
AGTRAP,0.002250781652673402,-0.062060183028817786,0.04271847864861347,-0.04242638721213572,-0.06322127428578642,-0.003257188063866732,-0.00399036675826197,0.08765252216333272,-0.011455097897432426,-0.019721281556622214,0.031165435893746807,-0.14937969987317468,-0.0017393863748832608,-0.0363360060102847,0.050839805457242405,-0.001850490763872554,0.06034086323680903,0.04705574338383929,-0.043350786720068826,0.12200800649332835
LAMC1,0.04504428298701791,0.01929095440601154,0.07674399797803376,0.059694791117602196,0.03791261016041204,0.03305539571514746,-0.030718191347315828,0.11775801724567635,-0.020920294510454556,-0.0658355751791422,-0.02677392615375946,-0.09375929016756301,0.12140212699187677,-0.0923701116320182,-0.006249729409854313,-0.0356774280018661,0.03320938383810755,-0.08097078213885267,-0.016168165146358108,-0.022433658574925554
