,UKF248,UKF259,UKF275,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
TNC,0.021388883316644725,-0.031190052404542784,0.04323294814403672,-0.05598827683477935,0.10464202715182855,0.006225123723439369,-0.015144977981628291
TNFSF9,-0.024772891819236347,0.03278587276085859,0.008801369528300759,0.050117501442042064,-0.01979154757478859,0.044513140356772604,-0.03513344776322275
C4A,,-0.021616985068145203,0.08812819720889094,-0.016352016033893194,-0.02529816337147822,0.05597136499739551,
CNTN2,-0.0036290009748964464,0.0057463456677288955,-0.03412077086854957,0.03648569985322971,-0.049524690003552835,0.0006111447602905103,-0.07668559192366939
F7,-0.013591044100850241,,,0.17363701650854044,,,-0.023177398957208117
LUM,0.13786064230024137,0.02615635016366492,0.0674040205775813,0.064969337292075,0.0872936907451349,0.06477677092112905,0.026549496119876878
BTC,-0.012330318124044422,-0.03635079934622253,,-0.01490525396626867,0.002635345243177033,0.10695723994382786,0.0878875258240548
APOC1,0.016743598156015525,-0.03064871175988273,0.015247833149258103,0.0802479190989205,0.0352487540875925,0.055705370631568406,0.05083242633561739
PKM,-0.05594055040845059,0.021515236020873473,0.029099789161371813,-0.06880153963895605,0.035525852548243676,-0.029108649721413502,-0.014299955518804893
TNF,-0.020223529166033146,-0.04149728356135183,-0.0037978118739068153,-0.014467020091167718,,0.0617916196803577,-0.0180387774208298
GNAS,-0.003221613982404957,0.03843908602354622,0.021066968063811163,-0.055567831993693355,0.013684128423202081,-0.036162860421823775,-0.11763877023298752
BMP8B,0.004071437410398492,-0.006439231848853915,-0.02920309909792816,0.015070080396388519,0.0424311222133063,0.07210606112416841,0.016283437691610905
LIPH,0.08330585837442059,0.028506068370959974,-0.009065562799080747,-0.014687675710233272,,-0.009202927924480419,0.11106265661524664
CCL28,-0.01959611743465351,,-0.013959475332400205,,-0.017487063223007183,-0.021094880887805367,-0.027291874303244337
PTPN11,-0.062214715726942364,-0.040289959209757954,0.00639980831024078,-0.08170546669320176,-0.043429847940415156,-0.03992933121324482,-0.10658033649939233
ADAM12,0.05231772996067269,0.00036720675132113944,0.013003773384726332,0.021624227227777532,0.048949911371211095,0.053972955961935354,0.09831859598961691
EPO,-0.018719148171182788,0.01376113984848836,-0.009484824353784277,0.010935482806909837,,0.2554934817105036,
EDN3,-0.00966050420601538,0.034800973681547796,-0.01470100995837188,0.03492320428739105,0.07912293407152848,0.12027636489376632,0.18983507330478572
CCL22,,,-0.019097899243024262,-0.018053312522095393,0.001082050757671139,-0.009537708672714723,
CCL2,0.06708621258783329,-0.05353338637434259,0.02654973149087937,0.01856549705120968,-0.03553237471329416,0.005554073906177278,0.02676050834729215
DSCAM,0.024693879844504,0.005741346082643378,0.0030213064006067926,0.06491740455251778,0.043446563247424706,-0.005819546266060396,-0.02939014031044822
GPHA2,0.22519506254461888,,,,,,
ANG,-0.0702339425719646,0.036019949975419914,0.019191235044303027,0.01936307533763207,-0.025426223409842665,0.0033601879433685614,0.03729722184368051
FBLN2,0.02418603422603929,-0.013863028776308252,0.04252881017662694,0.045572825369344455,0.0381090134296632,0.04761405757576861,0.1385400080142896
VTN,0.04048306709851213,-0.0015002379001104122,-0.015582501247763775,-0.018233302821575554,,0.10524808520413076,-0.029241167499891512
VEGFA,-0.0912214907650187,0.023746500048763667,0.038304833995357,-0.09531565396089184,0.006503687356529318,-0.1160310764432053,0.08525294416139277
F10,,,-0.010399904904055344,,-0.018780452523607754,0.016410540907717007,-0.002909101795137208
SERPINA1,-0.007067880262145945,0.01935320249785244,0.0007737734426526558,0.006298790795329006,-0.0217982890489981,0.043777845033578684,0.015602926546690083
VWF,0.14213907484790916,0.0027425915601165768,-0.023227719073513956,0.08545637552958567,0.017056734775735764,0.03819188569575513,0.057521445051124026
GDNF,0.08610851973644668,0.027285810003582787,,0.039735305226949055,,,
VASP,0.12799214463209163,-0.02871700006036727,0.009462775605364402,-0.004302142598236892,0.019513884160162157,0.004335890265902984,0.07714481922864284
ADAM15,0.04949717980197707,-0.019924140030954492,0.03925391539825848,0.039162566311718695,0.10683187188069815,0.04610538725637398,0.09759974425123015
WNT2,0.017938582734234917,,,-0.01978586881468804,,0.0026081511509636435,0.031931428552572284
CALCB,,,,-0.01731625414650604,,,-0.010123316125281672
OLFM2,-0.029129493496899427,0.020258386678947464,0.026876644307924864,0.038182025753631936,0.01818579243965785,0.01565948987582084,0.03356980711328879
MFAP2,0.11933637480232362,0.02145889050404814,-0.02490896293804374,0.04398162982103328,0.06376995220471375,0.09555709129348815,0.11981426342214413
HLA-C,0.0661865148749309,-0.04536578587998721,-0.03761852490328071,-0.02079117126255891,0.04970129186473773,0.05476300923046595,0.01943663027163242
THBS1,0.056580711375880624,-0.03690450562609909,-0.03997578322638887,0.00112962518141796,0.05992941927255073,-0.01597067265751453,0.07579843786343204
HSPA4,0.004380366021434953,0.01564777881181201,0.04708643818440175,0.004326915359637659,-0.007104196368940114,0.056269565213246754,-0.08727402881032507
LMAN1,0.009457398375574211,0.04380218745709904,0.0058195752814978845,-0.022657717988479955,0.023788544835461004,-0.017738000005168546,-0.08412136390169053
LYPD3,-0.021252754293579625,-0.006068153931813909,-0.013279517005762067,0.06337216536265669,,0.008276271845406791,0.07076981212079735
APOE,0.021194023825635736,-0.01960068147052692,0.04578437927146613,0.06081031351706079,0.104386722395854,0.09533065009556127,-0.006131587742349491
SOSTDC1,0.05700918066057076,,-0.022940646300670484,-0.006083560039758105,,-0.001281535279681979,0.046589543043228765
ANXA1,0.05138201070290909,-0.03770261845432701,-0.03878532099504029,-0.0058504562893830735,0.03527780478652904,0.02620772203400124,0.11549902550019626
WNT2B,-0.005564754575081095,0.005189739228862831,-0.01693243704807777,0.003393012638338768,0.12429389450593334,0.05262445495452058,0.10134781899662372
AMH,0.054868696963019735,-0.01808419429572875,-0.013671894150653438,-0.023376337996306572,-0.01748706099303491,0.0013771993849696943,0.054643180570216644
GDF10,0.06672695069170846,,-0.012773352891005207,0.04773492660479821,-0.022070634860862144,0.009729471890301667,0.16105501472916578
EFNB3,-0.016560824445542938,-0.00120212944381355,0.037961826300697894,-0.06275580729604724,0.02293165684892485,0.018089721896001984,-0.0512620147449285
LTB,0.022850278425573224,0.02223644298837923,-0.016502861539279563,-0.003878932505023308,0.022147124245341196,0.12101640825898827,0.0335058898079558
ANGPT2,0.1276619750429033,0.03610839523958794,-0.000910995485065733,0.0576331932632418,0.02666043522839265,0.03177780856224104,0.04728196724107701
NRTN,,,,,-0.022070642778598448,,
ADAM17,0.01845337570043155,-0.0027122037288596647,0.03562431535586313,-0.02397834988739716,0.007888364894094236,0.04649999759990459,0.04616622849025016
LRPAP1,0.04434914374234014,-0.013450070406514754,0.007050736051099418,-0.0008383228866258404,0.013599554672355768,0.017721322218385252,-0.023083959533080546
NID1,0.11915650087415544,0.0008646390711621234,-0.05934816257205239,0.0102293133819968,0.050309855171187495,0.048281902203987356,0.08019566672963438
MST1,0.05488854324205858,0.03870394129237863,0.0017481800127536686,0.08358563962397175,0.049712424584727175,0.0020892101967248085,0.13013662532610204
DCN,0.12436887491309698,-0.002571151949971967,0.02515597327459795,0.08443765859151671,0.048760301709504454,0.06521314168559887,0.0942807280886365
IGFL2,,,-0.011243784223832437,,,0.038679274673196054,
COL7A1,0.09534562583009042,0.0035832462036006476,0.026249307585346375,-0.019395556604873094,0.05141270129345489,0.08518060100530751,0.13982467439049298
CALR,0.08502535616882818,0.045904244470006766,0.05391111850610866,-0.003558820814459029,0.03799565906181889,0.032611126151881685,0.05072289569659738
PIGA,0.018040584935938336,-0.0032138658671097735,0.06053315813722738,0.026765799132643788,-0.02583683504140887,0.04456945549248369,0.07992210937888969
CD200,-0.006832964878836471,0.006170989305514544,0.03776641727948938,-0.03178226634278176,0.050161585269141766,-0.01005722101430633,-0.05112049565817979
GRP,-0.02585523887112352,,-0.0009431520755620727,,0.11821277335880696,0.06876966535138869,0.009668439601915088
CDH1,0.04713455301166378,-0.04169146821480243,0.027647336916151604,-0.007788509154284649,0.0880085133524848,-0.01675423322704018,-0.013151207454926612
LPL,-0.007751793607468452,-0.05674755067575182,0.03209802262519186,0.08526176459135158,0.10132108314134358,-0.033825988947456934,0.09645753996753939
SEMA5A,0.06450141170360621,0.06057374368483739,0.028825071403093937,0.041341854386260084,0.0669742606960004,0.030557364421131612,0.005498859322582794
SEMA7A,0.12080962327428342,-0.013376491788913997,-0.00025919797563280796,-0.021160231239531254,-0.03355112802095367,0.09739715037821198,-0.028242686909280723
SEMA4G,0.07932935957236807,-0.009976629268343582,-0.016283089021223336,0.0003092375981611991,0.04294015365187004,-0.02380328619434231,-0.01243123398164797
SEMA3B,-0.027545713139676884,0.016562331262651348,0.09694123550516284,-0.013434618565566261,-0.05499634847301393,0.09626345698279926,0.008333187266092659
RPH3A,0.0166511817565571,0.03579344998261159,-0.04857574476197836,0.04417533677176606,-0.05882170628079611,0.019799345293460793,-0.06196989364321258
JAG2,0.06483520271577091,0.019149652396134528,-0.040594259635754276,0.10201786140179694,0.049022089316216086,0.06000628183262863,0.1160160423406759
CGN,-0.007870737461423473,-0.03292660197731261,0.0733729478421132,0.0267091876971833,0.020444205723840887,0.11742142859313,0.000665963952908383
GDF15,-0.014344150560507555,-0.012236676742790184,0.008936362831837647,-0.027834585054233106,0.0044802713495302,0.08612182686331156,0.11869555495654723
SEMA4F,0.009468839867266474,0.007307864268373609,0.040983239475614955,0.02913138330627661,0.08228329734900079,0.007747610029389412,0.04184024243057056
NXPH1,0.01673950829983103,-0.034199523125633124,-0.043645980705127256,0.07380731971233012,0.08599078500264168,0.019015628177890518,-0.02629219426496163
ARF1,-0.014845401100706486,0.005170222933072757,0.003456011986802693,0.009448681888916332,0.04771371357505948,0.02426946838287284,-0.020992623568174624
DSC3,-0.011750640334262012,,,,,-0.02243265948166719,
EBI3,0.09029893191337195,0.036469963210445565,0.006823137459144734,0.10739751138912729,0.01896276852758671,0.02098609602908622,-0.0028127963051239532
TIMP1,0.09880597345869058,-0.007678382644010253,0.02675740451295674,-0.014773939580693165,0.08014346340703336,0.02642740785661355,0.09728678116986189
SEMA3C,0.13102719512908512,-0.013403536232368304,-0.02353443724348952,-0.012807963927359802,0.02441264501119574,0.029636539392832718,0.08579718024724668
GNRH2,,,,,,-0.024308843856584154,
GAS6,-0.009538007136190976,0.016575282702560604,0.008408081051644901,0.02367840015942107,0.012090342864039033,0.043526295479484625,-0.04362711553156421
MEPE,0.03996659958504083,-0.045691195785535786,0.01563887114953296,-0.011990804391841232,,0.024990483412009674,-0.04162593110046755
SERPINE1,0.0664376266727254,-0.04543519158518214,0.028061624937064794,-0.06772624257560325,0.042879622203511346,-0.04065241492876723,0.17260244879621217
RSPO2,-0.031714232812834295,0.028693594479024264,0.0037621647906634437,0.053730620506675264,0.04809812201141059,0.077544836593313,-0.024401676902343815
SHBG,0.11962666510006646,-0.029069913426426727,-0.019097899315491395,-0.023901076628766265,-0.02922077935778567,-0.028622803063200315,0.09223233922990183
LGALS3BP,0.04856057436702895,-0.041863235666388394,0.030820375432209765,0.011617047155430198,0.08687580924554698,0.0832364460681213,0.06672146312254965
LAMB1,0.12867140937751423,-0.031639997780896746,0.03031255411987399,0.029497651463529714,0.013089966934556666,0.0524741895603056,0.07053226140942657
SPTBN2,0.015384332422320558,0.09100110093736727,-0.016067702354746274,0.0548930252861241,0.03898244459661488,0.005925860733334982,-0.07397976663979407
COL1A2,0.12028345251724568,0.02793827816693409,0.04180216389121149,0.0306854496065315,0.057431065366887045,0.02981151253545107,0.09540634260464702
DEFB1,,,-0.010017549555029827,,,0.016331509121250507,0.06755076257970198
SCT,,,-0.009207362521180349,,,,
WNT11,0.06289951060109193,-0.03126491302157584,,-0.0002898085386282676,,0.040752565903095554,0.028480314657271643
LGALS1,-0.010907881584422937,-0.009405773319608271,0.017979441391316856,-0.08847150381403274,0.02647946499184775,-0.03291762726662664,0.05955966494692938
BCAN,0.04587388080567529,0.03928067882755861,-0.0018304924564791565,0.10373775491010148,0.05072654765882958,0.02394064293561725,0.0067222088295723565
ANOS1,0.015096913875645641,0.029915823624560394,-0.019804019505364697,0.09968462642209892,-0.01976045067004053,0.04426526179105292,0.006510575206266535
EDA,-0.012330322348798342,0.020244838750846306,-0.014427030615105797,-0.03250821373420875,-0.03210281115073833,0.05927134491421508,0.00752287838455158
FGF22,-0.017533766568321195,,,-0.02432057496670084,-0.023646948798882125,0.06269584881642395,-0.027954194021687726
SHANK1,0.044419692725057705,0.0032709194548672825,-0.013477028273079417,-0.028590132488531757,,-0.03999290884985496,0.034585153588256416
NPVF,,,,-0.01805331373219388,,,
RAET1G,,,,,,0.07419109160111567,-0.01851645551157698
TGFB1,-0.016558554577904876,-0.04816915109193302,0.004248552117361185,-0.02164084241152641,0.05976896018255466,0.07768552170323889,0.03600380280718194
MSTN,0.035797766471549676,-0.021648315669373086,0.02146806735689673,-0.020441595041532066,0.06094496875957843,0.001789838966403501,-0.005446605017132066
WNT4,0.10660538334371863,,-0.014148201877693648,0.022650028610811262,0.09833178516601623,0.03523478352308407,0.19196918745774705
TNFSF4,0.01307401672233967,0.0055675768889688945,-0.024207741263400268,-0.005861669696711293,0.049041075834094915,0.051652449076513875,0.20647520702040512
NTN1,0.01597223004696375,0.00918360139793124,0.0266473835725117,0.06663438305215211,0.08894520397829617,0.1091346250110301,0.09194921454553041
CXCL12,0.013515177327299602,0.006289215680024363,-0.030382784093900075,-0.017580216136928995,-0.011051251132370954,0.09431015483774345,0.047621146946106425
GNRH1,0.03166371951209014,-0.026832053070508094,-0.021354746055156158,0.05388693488122588,0.011185673801204856,0.04464835133104222,0.13260062647405096
FGF8,,,,0.006957798770697374,,,
RIMS1,0.05086472565860994,0.015043410225936015,-0.023916000265105937,-0.050488468215387876,0.001764038057094547,-0.010627514077493003,-0.03921823009086117
FGF14,0.0012967159764038178,-0.0037932626316278992,-0.029345935113356557,-0.023428402382450277,-0.03450276776520941,-0.02186610100551561,-0.07111163429768136
IGF1,0.0291740036008821,0.0966762979216013,-0.02397047086679856,0.03232524763178057,0.03848496942016168,0.059205092244334526,-0.04708292876129658
TNFSF10,-0.0041870817906886045,-0.026496775536784624,0.0063117105267436096,0.05601247528210745,0.0566284807054701,0.07431264041933892,-0.022692849263274605
GDF5,0.00175344008911126,,,-0.035894516828904106,-0.016314828363963592,0.0736880542933843,0.10154529793858531
CHAD,,,,0.025364269596535934,-0.01919381538476325,,
RGMA,-0.0069031746147025655,0.022795162902817346,-0.03876112653352626,-0.011502711718601207,0.09220650303232417,0.026175060473513118,0.06262684485655175
WNT16,-0.03625775767054267,-0.001815988792376068,-0.015838267515071898,,-0.015856135447892692,-0.02000715790753522,0.11434846753851481
CX3CL1,0.05787480205811792,0.02425361826674327,0.040153311726236485,0.0076913331519575705,0.04047492046150073,0.054780141118582974,-0.05301914291344725
FGF1,0.008823220728526596,0.013568129459193458,0.03810505731421111,0.08576473876682801,-0.04772768130240904,0.07936495785421856,-0.08690650555802214
ALOX5AP,0.03236133150375208,-0.024232762567164105,-0.04469514651466568,-0.02142025366984256,-0.019402994005066267,0.00848305288269446,0.02670180678867711
IL1RN,-0.03831467167364302,0.029494175535359685,-0.02490896022708008,-0.020000632247454186,,-0.008771807718893125,0.09388383951736254
PCSK9,,,,-0.015747219797970592,,,
NPW,,-0.02591411093407202,-0.012773354094829612,-0.033674298962438315,-0.017708639839902122,0.054592372410144745,0.04381508915175129
CXCL9,0.05429272427715714,0.013779961666760408,-0.024851112181074286,,-0.020772544666527858,0.11918247836825366,0.017227083168649626
ANGPTL4,0.00781149131562794,0.053442589067056574,0.01848010895933082,-0.048601249155191734,0.03071354474860857,-0.009712847603597537,0.0929506196266959
UCN2,,-0.01796869077384373,0.004472379766506671,0.03614946485553865,,,
OBP2A,,,,,,-0.00918195840222331,
COL4A3,-0.022803106771388592,0.040481638359273,-0.01866289549689137,,0.08638779116297049,0.08568662197229919,0.06813259190696082
NRG3,-0.0018887851283998012,-0.020340419745399824,-0.013945039142552044,-0.017145051292014494,-0.0450843416746257,0.06662221161175037,-0.010409136205458793
IL23A,-0.01859082910897932,-0.028270035275789224,,-0.01574721430468039,,-0.0363749489310054,-0.024857485542383394
COLQ,0.016310274310429862,-0.033418755501722054,-0.0006008865299690564,0.02259580989002118,-0.02613479661113175,0.047687751636509755,0.1619904048959483
TNFSF12,0.02870185961673039,-0.051650820787350345,0.058827896804610764,0.027065184226120528,-0.014517301171084827,0.04484161398301972,-0.00904386435430832
DKK2,0.05047482854723045,0.043932889876343424,-0.01479130460344416,-0.018588493186844936,,0.05070389848389395,-0.031388614424254745
FYN,-0.0036275846631302626,0.00667410256919102,0.07347999551451585,0.012387955287001774,0.09383851573475452,0.04002080115828201,0.037083032274608484
ACE,0.13473930017484606,-0.013216671647234847,0.005853454354050401,0.0825626768406176,0.038144415022938694,0.05818862292591978,0.025636705737036577
IL18,-0.004920434048633309,-0.06846831889099346,-0.013003827118840308,0.06340518936385842,0.025394169045673428,0.0497854049219115,0.031698825134706905
PPBP,,,,-0.019280949529971666,-0.020388175724196406,,0.026712750948907595
CCL27,-0.012330322431636698,-0.02766445314005605,0.006048077656112513,0.013016610535739288,-0.021889384107991055,0.0514534042961064,-0.02558836359352496
SERPING1,0.04592094616695874,-0.04690878329322778,-0.009629834525940377,0.014992249030351299,0.07017322610732091,0.008144056669308982,0.045728984919756584
AZGP1,-0.016085115160773523,0.023064261181802315,-0.023423031721830932,-0.026324350039620557,0.035549035826474465,0.06724439873285125,-0.027809353917405397
INHA,-0.02364945877442884,0.007261095362394313,0.08474354736997637,0.03312635844337328,0.09327469324659039,0.03734094814578717,-0.033424973364938666
SEMA3G,0.05692128648400266,-0.033875593557706224,-0.010512371236061469,,-0.016337579553113202,-0.013121674371345156,0.055522014037941755
COL6A1,0.12513898513286018,-0.019240155198403875,0.02217944222998055,-0.003469095141589013,0.06320050245470889,0.019981484443743418,0.08606548419111333
FGF17,-0.005004648122106521,-0.024778987714971962,-0.020959614200473323,0.0586681195807145,,-0.024005718208627024,-0.01587196772114531
TNFSF8,,0.0018032693616854122,-0.011811474318288597,-0.020921281574996373,-0.015856141612279443,0.1506488426178496,-0.023369274526996733
FGF20,0.045946876310186506,0.016215546490513138,-0.015841230759375165,0.05760578882250627,0.03141368792104077,-0.021118263559265667,-0.017299406738185145
ICAM3,0.03564561801932346,-0.022519832429817074,0.009020583652022714,0.043878329918021985,0.03593280783948464,0.0586184660045692,0.08116004932878573
LAMA4,0.13167102502738398,-0.013300978466634245,-0.02677533626168806,-0.0064678637760544,0.04916305302443146,0.024914295395250342,0.08780778281196565
DLL4,0.1015953177496672,0.07954279528980934,0.0076934130174123976,0.12665853889330406,0.05103303265384569,0.08108976859726151,0.11061676559977555
SEMA3A,0.01007294756009171,0.0025363760582348934,-0.02951068817163809,0.03100671073746799,0.04675194392919002,0.004093140268046846,0.030918527679234496
RLN2,,0.11915004681519664,-0.012031461499299475,-0.014467015394421037,0.12689417887730342,0.03093864741185591,-0.020323494645721543
C5,0.014280913708239059,0.02722044882990455,-0.03278163170949497,-0.03722818781335277,-0.05335324041852494,0.03190396986322657,0.09175569004884543
COMP,,,,,-0.01898815475598507,0.015218835852883236,
EDN2,-0.013931309980688675,,-0.014610203689741244,,,,
C1QA,0.10735357705825939,-0.0006958217146990945,0.025032406037976525,0.05021430149853078,0.00036715741481529464,0.034752377021023746,0.030164998702306472
UTS2B,-0.014908072112033521,0.07816809319312863,0.04320223807205752,,,0.056476115332424276,
COL9A3,0.052938615069297,0.0045345731137630485,0.018064525373576897,0.05401180948558187,0.024112839090375277,0.030233358281462196,0.0032955587558591206
DLK1,,0.017118717357553496,-0.01444309970776476,,,,-0.0295903015088704
HGF,-0.016781738555812546,-0.00694822919653646,0.005472877890084357,0.04632195396688635,-0.019216501033966424,0.04738769391139876,-0.04653196979864427
P4HB,0.010248472724493684,0.004868244181818967,0.013218165811961271,-0.08210261550812968,0.04031053814443628,-0.025186086885122125,0.045065778914531736
ADCYAP1,0.08935315852371327,-0.018604158442019656,-0.01994344572787441,0.02777780708702878,0.07935501681210513,-0.03239708141250195,-0.04188186048253179
GREM1,-0.019596116115229174,-0.019993653858263082,-0.0329048390535319,0.040425491559021164,-0.05695691914522549,-0.00035695528902587864,0.09854462528984372
EGF,-0.049689983101454144,-0.033007481452110445,0.010083347434762677,-0.01768831233451689,0.039664407129925104,0.01207381986513494,0.0956080028612254
VEGFB,-0.027657491443009264,0.0288142096274444,0.026950536653427934,-0.003149245023591031,0.03829122825365584,0.034005558738122076,-0.04813797948557286
FARP2,-0.0021796644465754355,0.0021651079707899804,0.03154466546921057,0.00856304822370445,0.01835267505213459,0.03642928512507945,-0.02836565164187558
IHH,,,,-0.01893760696100293,,,
LAMA2,0.11529085457906678,0.06597532522941325,0.046187989738189876,0.056131036541926214,0.049802121302959045,0.04746252227252237,0.10611849835538477
SERPINC1,,,-0.011126958482769156,,,,
NRG1,0.08020883409359891,0.02583767622519594,-0.03417290714892029,-0.030482749499886046,,0.060657394486768025,0.04483330656344611
SPINK1,-0.04168543460339199,-0.045789189082694894,,-0.01658152067595915,,-0.01731055059228541,-0.025999079348128798
EFEMP2,-0.0018135086608142155,-0.041944177152978296,0.057453669729282876,-0.03190642865702932,0.1327066430634294,0.09839087231521715,0.08652465331140292
SELPLG,0.05600793251382107,0.007719556143794465,-0.03313940509290997,0.04924694819146009,0.013616074369609736,0.12390462200619666,0.06159413218122583
GDF6,-0.023649456465944286,-0.014178733698660935,,-0.006628770537536386,,,
HLA-E,0.08132842812273725,-0.037799305906282984,-0.019908197686549264,0.015931387499461186,0.03595498881843548,0.04882805859231004,0.004043915134332349
PTN,0.055041033442385735,0.034590816194034923,0.009602783609618375,-0.005017857669982961,0.06769707801277207,-0.022396083102652505,0.0863572656535276
CD274,-0.009098741225282807,-0.030444628031460017,0.0482958025473804,-0.009229454521746531,0.07583456837713004,-0.026864897255199013,0.041928338579597595
CD14,0.06387925488074744,0.04240930490026308,-0.006248150984416662,0.055494356106524735,0.08405709489002632,0.05131267713804229,0.004734048555289945
SFTPD,-0.0070968954975184,,-0.019097899325843843,-0.006697450576954053,0.0838106280645087,0.12217958918027678,0.16034405821310052
SLIT1,-0.008840884809885697,0.003032947920149355,0.04741235111448449,-0.0642846186238867,0.050987421299086,-0.04170407098491591,-0.09756448221055157
CNTF,,-0.018233594744715514,0.10674878437742805,,-0.016337586000025526,,
BST1,0.010823503536257998,0.03608976215282989,-0.0026533724944495336,-0.014216880125362553,0.14744742775835354,0.024135396631478335,-0.008381280942880695
AGTRAP,0.0030827563544930576,-0.01016955847423838,0.012684727205230856,-0.08189995927291517,-0.008289648586467375,0.0704781674016913,0.10437989837161614
LAMC1,0.13158257001436358,-0.009845456863086846,-0.0018812926295890535,0.03593914620583472,0.04315329704791992,0.03631555761348658,0.08831287120408339
COL6A3,0.08084396869316013,0.025745299954309114,0.036462965168655846,0.0010394419973752049,0.07201088378115582,0.07483501103077322,0.11823614784616403
FN1,0.12621041588096304,0.016313345619212685,0.052647134499118065,-0.009504704431155522,0.06208881036874575,-0.0011885730929439297,0.11016680991471034
MIF,-0.10923184791036929,0.015180925835913645,-0.0029163968031525084,-0.07025981282297383,0.0036806666415414983,-0.043632945928907645,0.06363120310413296
JAG1,0.09036441648871492,-0.028522475792232348,0.010111357613311117,0.020619300687725505,0.015058828809776142,-0.03564508328329052,0.08539663274511711
NID2,0.1379541513680991,-0.0030241256423416984,-0.024966708093787916,0.034978679977250425,0.024933643433925342,0.06258075074037217,0.05104232793735072
EFNB1,-0.007357961844821185,-0.0004941368035417012,0.013260284015686595,0.05542747683209703,0.04502813398291099,0.008036386821936643,0.0701669664904641
COL4A2,0.14038857579663766,0.013938292352954075,-0.0014288391158831068,0.05127621226456604,0.054088664594009246,0.030454754620937694,0.10782897262728161
SPP1,-0.07305449046925502,-0.0582231797834575,0.013113521083113372,-0.07166419948023649,-0.05119684042534876,-0.10518712347203063,-0.009147174344174447
PODXL2,-0.006882966720259158,-0.025904174266551155,-0.033377960589632265,-0.0009269899042553478,-0.01650973757559442,0.06932638868569548,-0.02247332242490315
FGF9,0.05047224140108507,0.046029155479603255,0.014941377995153651,0.17246141195720843,,-0.016737305744563887,-0.04248371460067361
ITIH2,0.09455362857092327,-0.024360786469551317,,0.05843356589775433,-0.003271827917134298,0.06927369291555935,0.16451500603023575
ADAM10,0.019650313686224267,-0.01987585957994947,0.028573004103910893,-0.0002535548686794606,0.020464884018284446,-0.033611979566612264,-0.01979657278609587
CFH,0.10624966732696907,-0.06895416375684398,0.003794800451777732,0.0854592663960564,0.07199853227849731,0.04281852809421176,0.11591454665584879
COL4A5,0.0034997330248297226,-0.04057848846764453,0.04339382805042583,0.014647496829707118,-0.031560260725982295,0.027378548761826698,0.05488374658118233
LTBP3,-0.016077280553140248,-0.00675309508415255,0.01912714110750238,-0.06192161639695808,0.07934597964461475,0.05861111840051595,0.07413620549135155
GNB3,-0.027295442335491537,0.003202791058343657,-0.012164609766576923,-0.030976892144112443,-0.02791436249471901,0.06702781084939521,-0.02836357070354459
COL6A2,0.0808956664531196,-0.03205861356373051,0.05564083990022398,-0.03955816172605357,0.1058083316363543,0.04187592314129259,0.12568293935347463
GDF9,-0.02661497310369441,0.028415936840719285,0.009766658520612478,0.01799276741407415,0.020401433506215563,0.03022464723974839,-0.03212751610729451
NCAM1,-0.012028667373501395,0.06473377061198242,-0.01849884445433486,0.0629972565504765,-0.09565035883050405,-0.07021950695360922,-0.12489474067825321
APOC2,0.005906740696135457,0.005056055044112232,0.0034511949116950635,0.022909919384329964,0.021214924981448988,0.07768010641089952,0.05639167413031128
BST2,-0.007065589011028276,-0.03192903199201846,-0.03942626936496438,-0.025666958007318347,0.05591267149209163,0.01416923889581265,0.07340656995989926
COL5A1,0.09281765092315017,0.0187332273618437,0.047776078730730455,-0.02619071903264512,0.05463129603468101,0.03441531038781701,0.11662786767505728
CALM3,0.0057305958125063875,0.005477363474825027,-0.012272166059022717,0.0068104204182564635,-0.008960298141947988,0.009502142524956765,-0.1433528765791029
THBS2,0.034221686114210975,-0.017542582043611008,-0.03205612219122379,0.003016700586677862,0.007830225665922865,-0.010854212720006253,0.1266126561098637
SERPINE2,0.020731915515398148,-0.047784907032322875,-0.005035779686521689,0.020190127654340907,0.07663815948292008,0.012517897071077208,-0.09561494225885378
EFNB2,0.0026752844922599303,-0.028548260343080275,0.04581194055524671,0.005199349924413656,0.003316975598967896,0.021770646863424715,0.036317320292373494
PROK1,-0.0228031100486995,0.07457123498318378,-0.015322888645797285,-0.014467018603864104,-0.016337570052414215,,-0.023177369025655217
MMP9,0.09686481484136816,0.017010909731643528,-0.015838264879477176,-0.04791889442302367,0.05850687536039228,0.0324772659587791,0.12271578337431244
DMP1,-0.01670107516895981,,,,,,0.0805279449536624
NPPA,-0.009250208110489412,-0.02054386546146677,0.005730331030312616,0.046333330190563,-0.006951523205283631,-0.01588646595368734,-0.02716633229994085
APOB,,,-0.01924102140275455,,0.038416156382676786,0.19941580237923728,-0.02317736866174647
C4B,,-0.021211834991718404,-0.01246046872443467,,-0.018144325246051394,-0.025197747362203243,
NTNG2,0.03579781128675238,0.0533918655519086,0.0317552412923554,0.11169670077775667,-0.017385306311743478,0.05321476334986202,-0.051423362057516436
LAMA1,0.0411719090053761,0.036656792735542364,0.029404093359861876,-0.009661824461762865,0.01945442019409674,0.05897727881804158,0.057154946635910885
UCN,-0.020320757920971554,0.033798222584032325,0.0015001325727875686,0.010374130535509072,0.09271564487727856,0.11098809380866684,-0.0330452453334268
ARTN,0.08719665763063959,-0.021501973188351765,0.05358613471053626,0.09928626430365123,0.06431499624843802,-0.018915933817262906,0.056104241197189535
