,UKF251,UKF259,UKF269,UKF304,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MTMR4,-0.004553646702140562,0.001143950810563398,0.018594481235180805,0.0049712428798604795,-0.004586768531423927,-0.009608210048945603,0.031053964052311183,0.02347870070457544,0.02073111657790681,-0.032480591975546126,0.02068734045675761,-0.010307183023719595,0.018042148028734464,-0.007193992675192279,0.11569792615423123
LAMC2,,0.022596668844290554,,,-0.021391739409742254,-0.032577716086824096,,-0.020144274902276185,-0.018552613133622196,0.05829776504894024,0.05687441305561928,,-0.038470407677642676,0.005174175687309861,
IL10,-0.005989994086365712,0.01365509241560967,-0.02449847677402437,0.1513674311694342,0.011134592280567547,-0.02142814624695585,-0.0112922521704563,0.006953186054466125,0.005196516640770609,-0.03545826535815679,0.003805318631476148,,-0.034562778620404154,0.0634873758963968,
SEMA4D,0.06319748302925575,0.007675690055832026,-0.0027986114301091314,0.13290164616746866,-0.031664297731007755,0.026400992366496543,0.042996174200378066,-0.026272879129661503,0.05381933258766359,0.02204805816032941,0.021667073266267274,0.024934798365823883,0.00982964160607348,0.006825046026946879,-0.06500294283689563
TRH,,-0.0009888833886490072,0.08798457584645492,-0.03596529365358132,,,,0.012379357687909468,0.006070257984514649,0.0357640367538013,-0.03203432036296746,0.09502117952940356,0.08160164210978865,-0.07458233989350581,
SEMA6D,-0.025072761352101805,-0.08544644146015416,-0.012305296151003899,-0.017606436947470844,-0.01984519102217691,-0.02126187419782618,0.06757729456969236,0.04576890301372903,0.029070705967652082,0.02246985420546856,0.04464470003128993,0.0688673190142334,-0.04810323307912201,0.011389955216033153,-0.004163552420746646
CEL,,,,,,0.10660292632902958,0.08030725525873997,-0.024813085572189576,-0.02306407419841393,-0.027700718321099,0.030771748830916407,,-0.03563310134299858,0.03409497032306821,
PDCD1LG2,0.013375170721163173,-0.02584607121993969,0.008797880476733886,-0.020452195094573515,-0.01885018230586075,0.00032531621467540373,-0.031913772160238094,0.04435448204593521,-0.017400365240584182,-0.024497786939666952,0.03233659859935095,,0.054001275055928166,0.07013553541847224,
SPINT1,0.050848601381098986,-0.03559294132288248,0.02344171817331689,0.0589407963578418,-0.05370079514122164,0.008086042061016666,-0.006827091790506289,0.025052997970614194,0.021983459632786865,0.06138073529842583,-0.006626472504023648,,-0.033187614705409006,-0.04387800100468868,
CTHRC1,0.011322076259559267,0.023089192347202633,0.04258491964989409,0.07742468884848941,0.08123516361167557,-0.03822431674969372,-0.044292032116163456,0.025279041219653735,-0.00429172284687589,-0.016621405512050335,0.01062804504117577,,0.022828684821142472,-0.026484963340458776,0.0577147407973813
PODXL,-0.003910910746792198,-0.04093499440098815,0.08490643238259701,-0.03577392083287582,-0.023667252755041175,-0.08015929624121652,0.01542685866425137,0.018460378020080537,0.029549223806472784,-0.0766178387351918,-0.04720511227057448,0.08626225108702197,0.045435224432341326,-0.06147873476212483,0.0339476820991389
JAM3,0.03766882763511913,-0.024912989862244318,0.06655737272570943,0.08860035374134985,-0.036146065107660046,-0.013513086350130047,0.10435424749107333,0.013411091401608982,-0.02762340618808049,0.023223988433700212,-0.07023420709356261,0.08644776654115935,-0.015793919873566195,-0.01697074930556328,0.03377907930003993
TGFB2,-0.006564541173258815,-0.0010165521764605937,0.048732614637913306,0.004582196881243922,0.10935230733990761,0.007784878791098615,-0.09158806687658118,-0.023023510511721176,0.061897310179198514,-0.07735203424390906,0.09452237644730835,0.14902875829867432,-0.04100381407716173,-0.007537807089725588,0.09706510216870294
COL18A1,0.031122571566985946,-0.002880384902227771,0.024306339799956046,0.07066873719440722,-0.019034870346573196,0.02254382684871873,-0.024848406253088234,-0.02454762094053752,0.037511834072853883,-0.055731351835917015,-0.02703339314219482,0.030339208997870667,0.05072518905919734,-0.08492147187629787,0.09447236333493791
NODAL,-0.026302792818509526,-0.02515471862574742,-0.011768672228366014,,,0.0036454384962621863,0.045342367925845624,-0.024494441418170403,-0.01745007701803453,0.02085614400343875,-0.018035714878813162,,0.0531184618884972,-0.0069518206197576,
INHBB,0.026154243862609124,-0.004995026725805286,0.012742159097669526,-0.004017268622500263,0.025413639569076954,0.017402670603475993,0.054928874927270804,0.054186005157063455,-0.002172563789594399,-0.013565880615759501,-0.0039893297610403555,-0.011792968847656609,-0.00482008029557812,0.03341685658574382,-0.03667758961845313
LCN1,,,-0.023627000059914496,,,,,-0.026053797667448496,-0.016479390596500842,,,,0.06264073365803746,-0.02055017227959999,
ARF4,0.03161247782644152,0.07523392947434242,0.061132829848088814,0.09905079843676062,-0.04260095204215967,-0.0033896719662780696,0.01622677680186251,0.0002662020499772455,0.028507907247668635,0.008132666379808461,0.022916954548569575,-0.03441123681896629,0.02855186223843932,0.05726834515332834,0.028379855889730934
CXCL14,0.0007093200334462302,0.018774570810290298,0.024990639859692066,-0.06269688966219114,0.010762615268680378,0.1043992728328953,-0.01903572287904426,-0.04716684455303361,-0.0023344774901970134,-0.057141035551577984,0.009882358201039394,-0.06310175064172725,0.04843171822964108,0.07628983590683512,0.030568722273261222
LIF,-0.013222313125847445,0.0797177128683035,0.013589448612872557,0.0468662346114533,-0.002973995687278266,0.011915884425455782,-0.04771391923163746,-0.007087717864768527,-0.005048800802508427,-0.029383813052076803,-0.004576454337261209,0.05776233863458037,0.0040645299731260544,0.10417481129355313,
IL17B,,,0.002141002955209772,,0.052597131068044964,-0.03110767830428763,,-0.022672315950947514,0.050905944303469744,,-0.022438105224374724,,0.02578360810487884,-0.02323479495908583,
MMP1,,,,,0.0690961915631364,,,0.10411773083986461,-0.02716216962286489,,-0.016248128312999453,,0.11355042036962829,0.11697472611230594,
MATN1,,,0.08635317227411125,,-0.014727071960908361,0.1332496078908478,,0.047836350438754324,-0.02914747089819059,-0.0078093704490611775,-0.02312487627769797,,0.04164412847553169,-0.021174101959533516,
ADAM28,0.06963039022032956,-0.020694947707662503,0.0938366522199312,0.03758404344026455,-0.04097934933841145,0.07600972254778232,0.05606452564707333,0.013514352078631085,0.006086913567040608,-0.013177502660787342,0.0322678179941127,0.16717927964428395,0.02009935342199475,0.06407361311095852,-0.1009323595020653
TCN2,0.053190084881024426,-0.05555019524733945,-0.0009435650908431647,0.01629078915393341,-0.01426907564525476,-0.024114215368744574,0.06119927540426513,-0.0430176731224001,-0.0032249905203868964,-0.050492732273859545,0.023370041052413144,0.02888738450765267,0.036407869553032164,-0.03331534179793741,0.028878853622881673
THPO,,0.02254643361000679,0.025393147862687523,-0.041691133786859395,,-0.032577732492458815,-0.035384347239266735,,,,0.016837196561554513,,0.007766387902094902,0.03271030833295154,
CUBN,-0.02436113755291222,-0.03626363915465261,0.029051837063923443,-0.03205914810456177,-0.046811848844060845,0.07497726614710068,0.1003167790060223,0.03311168038085771,0.011750240382280657,-0.033131908857410755,-0.0028950152559809035,0.16093560744617125,0.029589066672599317,-0.022940474567692718,
TIMP3,0.016458526585384367,0.09851728413842507,-0.008959434078051326,-0.034365500221140426,0.012600555858178465,0.025634666974532205,-0.06318963693916682,-0.03282877837791027,0.013920147396019825,-0.014716504103430977,0.03673543610779927,0.028837763959349987,0.01857147681935632,0.018641058816008842,0.030016591124434465
PIGF,0.016310046771098687,-0.055728965505340206,-0.00924406168776121,0.07548745903349456,-0.017551680098096673,-0.05364214611008093,0.0402733080379992,0.03417248318248448,0.011976914819393447,0.06751677728767118,-0.013003728235855628,0.06681234646000221,0.026487787408200784,0.061953809963745075,-0.08996264991241766
CRH,-0.012788074248920754,0.06621863491223118,-0.03633211304721621,-0.035765028659685,,,,-0.02187960237802251,-0.02753343852900167,0.007002239585506025,0.05043540172715461,-0.03731793342211428,0.021292684036542817,0.0011331094417793366,-0.05677221119471829
BDNF,-0.029529331011069214,0.03165406333813785,-0.036237277062111786,-0.015430482830952488,-0.006165046446356339,,,-0.04637575677794639,-0.03368761157983959,-0.006413246537266756,-0.0034387938373962768,-0.05099383623071195,0.0809211393521113,0.020220697979732416,0.1722939715252209
CCL5,0.010163535411310924,-0.03919822923645747,0.05998438662175861,-0.043327139696158645,-0.044387197307897544,0.037477269967701274,0.05736108018295804,0.015690259847987532,-0.04596643457690186,-0.061625224340232515,0.052497778602561045,-0.014138036791208121,0.0548835302063788,0.00018814895049297932,
GAD1,-0.00641149025671533,0.028542935120255516,-0.09362181326169884,-0.0786353829835724,-0.022062820647345004,-0.008962478988198222,0.07590206963115255,0.012026710142621229,-0.0005140527997684953,0.00025317408159192554,-0.04289155528190508,-0.018475216146855218,-0.02870625179925667,0.02464917377995701,0.026035164233739045
COL14A1,-0.04119223407094716,0.07204498542025295,-0.023696704105449117,0.041749558211796316,0.008552259224985842,-0.006266092955099521,-0.04014702504127625,0.004978887052712245,0.05184737702289984,-0.0512869220330119,-0.01258055079180257,,-0.006767112741662744,0.06882186737838308,
HLA-A,0.004953133033731315,0.09258996659095846,0.0518066291462545,0.1226227967781299,-0.06916572957302984,0.04457858892408135,-0.04429255610168569,0.03818815681833719,-0.036190379505331015,-0.05658604786957751,0.014409607484207033,0.030207735493454343,0.08697548131909329,-0.04833212156302818,0.07924894761064097
CD5L,0.03960411995877754,,,-0.006154205966191016,,,-0.04039026000026897,,,,,,,,
FGF18,,0.08923875087676303,,,-0.015291576767121933,,,0.0068034488261509585,0.11978389829511628,,-0.015093687778159164,,0.11454286664323854,0.06033299115223613,
ADM,0.0034634224597413377,0.06607173443125096,0.04566607534611872,0.036568003547619944,-0.022328526816942272,0.02280908667052842,-0.016458520965975828,0.03632596220614162,-0.060275850888158365,0.027767328192633535,0.036133434051621866,-0.10486461134559705,0.03027664819808042,0.07365480271045347,-0.0486108654745199
CCL15,,,,,,,,,,,,,0.0633197850208497,,
GNAI2,-0.049632877245105095,-0.06762634925922657,0.06863543180198144,0.0837399608605012,-0.056622263811156474,0.0077530361596134245,-0.08174642553890372,-0.0021533992345916316,-0.031676711596569,-0.010853417223317794,-0.07063776187344162,-0.03766023113838055,0.03398703840327604,0.04830133129023865,-0.01419106280575729
HDC,,,0.0070049693625947995,,,0.06403508186989844,,,,,,,0.032652589138747565,-0.021174092369983136,
COL11A1,0.07845278658790637,-0.0006776942585008025,0.004288622548948328,-0.05281316861658763,0.017764281052365008,,0.02064206340425397,0.06559652574553844,0.026277833402255705,-0.04443978950826954,-0.008046718875102636,,-0.020023923129516178,0.023599952745061173,-0.05160378764391283
NUCB2,0.021688362508966788,0.031219842116029736,0.0015639610536929119,0.0007445243700330967,0.043293168621457226,0.0130721292747368,-0.016161967766750735,-0.011604708130946717,-0.09625987514844349,-0.04046765649420855,0.015958987151388764,0.12079445474735201,0.01909772119533795,0.0376048926382176,-0.0024839887831191927
FGF16,,,,,,,,,,,,,,0.05208638666545747,
CXCL1,-0.03541176666081421,-0.0378923211320757,0.052488268987313645,0.05551747295221577,-0.039377021613048006,-0.0676239313661122,,0.04055792084372357,0.005201169348157581,-0.008732153815307656,-0.013075474371528582,0.05084727252553132,0.07524382175906617,0.003499180854334305,-0.03462675383412173
VCAN,0.004249916133185058,-0.09641665229719643,0.07960974754692221,-0.013071267479211451,-0.03922398252711806,-0.04430621374530802,-0.04194639157200165,-0.014569540595987838,0.018102164672280315,-0.019947611911575028,-0.051105702074958806,0.09725838650348968,-0.015404853634603932,0.03463671221042588,-0.08126286993626862
MMP7,,0.02722612198173435,0.07420980191688908,0.05720452478746033,-0.03031425755044952,,,-0.019857501914715574,0.014868940568498697,,0.010636131617725676,,0.02175300928893868,-0.017916865134908186,
PTPN6,0.018034265087315714,-0.047555080649180945,-0.0247185434274448,0.028654925216577098,-0.00754106522055178,-0.022890055583477415,0.10098919641718412,-0.007164939894895604,0.03300381126642816,-0.037862077699348386,-0.04113282721486511,-0.01040579127764496,0.020086155137689934,-0.008244733434750075,-0.044439236028748004
PTGS2,-0.010359541473306127,0.034915740486331164,-0.06271480810417003,0.07813156184800046,0.007409032163121747,0.13038576389084497,0.021645416191255668,-0.03603491971421391,0.03273545777070032,0.019559981220586265,-0.01800235520380477,-0.10605148413100868,0.04432396495083581,0.06456093702779898,-0.0582846441752105
XCL1,,-0.01245378729885592,,-0.03358597922331226,-0.027462056399220124,,,,,,,,,0.06924384386406189,
CD58,0.015587340382549431,0.017290351662037597,0.036604616430405204,-0.028531239726676653,0.06752006412879755,0.015738932996090062,0.027743495138632734,0.050620504253476105,-0.014830726085060449,0.06693505924312701,0.011228364535165089,-0.05308524048823859,0.02645114230040385,0.028081823451507486,-0.017272000040766667
TNFSF14,-0.03693330517808184,-0.005446859892732839,0.018699557927329444,0.034601969530216305,,,-0.048241095572244014,0.019263994084602422,0.033567328910590936,-0.049604014802850996,0.008627498042808823,0.01274967849195208,0.04230310003371133,0.09297996827087562,-0.03760096307234488
CNTN4,-0.02891127347540655,-0.009479782937616022,-0.018320685315301653,-0.09450805751064364,,,0.09516659921652695,-0.02374094699285183,0.004645148750835439,-0.022813470665813934,-0.009662196292479667,0.041197215888823094,-0.030767953924166352,0.05720085801460493,-0.05249046353225462
NTF4,,-0.015753495552572782,,,,,,,,,,,,,
INSL3,,-0.011446116929267239,,,,,,-0.023846041141415655,0.03256663889705349,,-0.02346144229687705,,-0.00711959077048306,,
BTLA,,-0.01816846609271079,,,,,-0.029813867328279193,,,,,,0.02105206660306703,,
MFNG,0.06029733412569005,-0.0222559481485291,0.06584052847478288,0.05405153959782445,-0.04551056622394787,0.038439514772356145,0.0508925655321018,-0.02688745875773484,0.05055142408402808,-0.02744446940765155,-0.020088001573732785,0.04565583607063368,0.016702925841843887,0.02828181003766146,0.014734918871906946
ICAM1,-0.03182272770780802,0.030701701668947964,0.05454925616456437,0.017725319419153687,-0.0189243701521263,0.031977367049360196,-0.03727389398262829,0.020536927443768047,-0.020766289968005246,-0.04530909538516445,0.04304566660267267,0.02542109620967145,0.019713899561816232,0.038536834932653294,0.10201404392591251
PROS1,0.05684131202280694,0.027958151876074762,0.061385958282940904,0.14242938349225595,-0.06424390285145098,0.06234100740911915,0.08700937948586754,0.05575829904589879,0.05016771942312169,-0.037105756054303794,0.006562305969043314,0.015953863107905687,-0.010139351771492739,0.06041498553832014,0.08189443947066816
CLCF1,0.005389342762401125,0.06740343599476217,0.07192958532649388,0.04292887994965311,0.023058900632980966,-0.02227028473611993,-0.011976445730471384,0.022097548809539465,0.054440718444766334,0.06475772613086088,0.018870297795829008,0.027640971965919036,0.010880235347228826,0.09641513709870385,
PSAP,-0.03957858527929459,0.006497339098067388,-0.06613321986720846,0.10580192651103297,0.0575855290682941,-0.009324829749146099,-0.1106111185639902,0.10689343361627353,0.0048910384544103925,0.001827746437972617,0.010763827554432072,-0.03256285590889048,-0.015729775751048104,-0.07364945465493015,0.06065566035018137
EFEMP1,0.10358698992199056,0.027926267067046887,0.04774562663526462,0.10354946719986993,0.05617999980232708,0.07364098232176844,-0.021371780693030834,0.024846638739598588,-0.06592510652995559,0.00263408947640842,0.003177006742507743,0.060092790702141616,0.0007573888901794649,0.10434666794734603,0.13366999266338428
C1QTNF1,0.0104620220550404,0.029850012214139517,0.057612961655792015,0.03544826019054562,-0.07327344667254318,0.027330761639550432,0.0269471859051936,0.053596894062322285,-0.007735257452106873,-0.04422475402768647,-0.0651771522015888,0.012636566954436762,0.028797707777913992,0.06524741420727392,-0.02548995580457984
ALB,0.028450487211475972,-0.020320946471420097,-0.02892759520006414,0.06730657460617834,-0.013940985681374739,0.07186055858986119,0.01361769313414685,0.014437717143495158,0.032960597142172136,0.011138877428823572,-0.019462884771722852,0.008070439508453948,-0.025590699275550882,0.003083436150281898,0.016234264658904537
CCL13,,,,,-0.02657010303693692,,,0.1205986221094584,,,-0.011802051570823697,,,,
EFNA3,0.035792029072743314,0.12379170504652709,-0.0264682083025281,-0.07576480500984932,0.008560902391924852,0.0847858076457581,-0.048783632841391124,-0.0008697482817494683,0.08149480049710621,-0.0004844154616120551,0.06126864777418004,-0.12347746986346347,-0.02647297831102059,0.02966968855334663,-0.07471275604102741
DRAXIN,0.05277646475813974,0.009812811499214329,0.0741850291704769,0.027473007168828455,-0.024484954690518226,-0.0397564833184591,0.01502572070714939,0.06503683916667229,-0.02435885092690356,-0.014740569608359228,0.04233573916393026,-0.07309376731453979,0.08473141809702472,0.04020997347819441,-0.0009925939605215472
RAET1L,,,,,,,,,0.15525379364621922,,-0.0026565363635498115,,,,
NPTX2,-0.052546826975341056,-0.0004585233592334874,-0.05068426166129731,0.0248131111645078,-0.03210402912898441,,-0.0522512742200446,-0.021622627067650474,0.04626126375601949,0.049840113097570714,-0.01328777577824276,-0.03470120545243333,-0.03068785576159823,0.020646511341106955,-0.14710270210318185
FGF11,0.0881353416959798,0.025105469107924456,0.05379732707778343,-0.0073411478317615955,-0.022242950733362486,-0.00106164336109992,0.030821630726575663,0.09529734409531344,-0.013598000368482403,0.006770377902222915,-0.03760150893703283,0.021137777276583773,-0.01960478434715199,0.023914301258718157,0.08005963583869646
CD59,0.00493394685616445,-0.05935704511270239,-0.035584069298119324,0.04018680961370095,-0.017325579597619743,0.05181664644233841,-0.0018504510410228907,-0.050114983202702953,-0.013856415392903951,-0.027181727011269974,-0.006335653817077009,0.06519790303996524,0.06108890943603669,-0.08077097483624965,-0.03876772134033803
COL9A2,0.011914443862987505,0.0018497229562389795,0.04414764624301097,0.06044697740587509,0.020424312933861336,-0.042594186645540114,0.0039981584466278015,0.016818388646993004,0.022510452549062858,0.03084980072501857,-0.004161296547928415,0.06039593969890409,-0.020792266176341445,-0.03642382066259525,-0.0654930061719732
DLL3,-0.024314192924669034,-0.07956283416627916,0.015993970800740383,-0.08567953237163292,-0.017864252797805343,0.04679170823254129,0.03703759744723612,-0.0031509091724674196,0.0664276817919439,0.10949298826373634,-0.01043137273511816,-0.06699818262337616,-0.0018433250158797817,-0.029260598744960762,0.022375421708618004
FGF5,,,-0.023034881211246794,-0.02462530801056306,-0.03363382524572449,,,,,,,,-0.02572839151856227,0.03610356594468117,
LIN7C,0.020754866996422528,-0.006290508263507106,-0.018020789451248007,-0.05930264552733979,-0.0007683225899836313,0.019170133415200272,0.11204605832203172,-0.03848347573624711,0.0024937316161654953,-0.06424041221847733,0.008738257127736645,-0.03207862774570457,0.027127259240811923,-0.048776728837994894,-0.08095129468316856
GDF7,0.046044823586580005,-0.020423214304622808,0.031692488000384426,-0.04526514634276064,,,-0.035864822828743655,,-0.014126926939703827,-0.007608323861901232,-0.01907278315512403,,0.0889364001729623,-0.032367422858440076,
PSPN,0.008194312602123638,-0.016653662155184348,-0.017578513980384552,-0.03462778508046259,-0.01843767554098781,0.04327507155921941,-0.09799196522675514,-0.023194546497693817,0.008818653601769205,0.041581052540702094,0.0865415621641866,-0.052224107998517726,0.04087755186837602,-0.010775942255235564,-0.021899521850853813
ANGPT1,-0.03693851965720366,-0.05430840452435756,-0.010419019269943786,0.01123155320760958,-0.04486651940556538,-0.056427045863920326,0.028492762110503753,-0.028479609715199944,-0.03421282310207815,-0.006444471423519281,-0.009029115523589329,0.07037667832919083,-0.00531009551946859,0.039076753915895455,-0.07533519858942514
PNOC,-0.06492325705143691,-0.023860449586468623,-0.011935268388165015,-0.03685539039380521,-0.013940985681374739,,,,-0.015022636247692827,,0.009592374406872915,-0.010361959007767896,-0.02129043840860197,-0.003523289175075067,-0.05923605257421633
L1CAM,0.018471569119423673,-0.040042717216093,-0.03541912716412846,-0.07058564638480246,-0.00871158608466222,-0.020416096815410303,0.00731319192602426,0.03945513047644631,0.011353683404534286,0.1475879886519905,-0.031980380891838155,-0.057987027143993924,-0.03151439101074534,-0.061034924909498654,-0.057252802050299714
APOA1,0.08628540443501777,0.013863877846350844,0.00032001293582872517,0.0353328589519269,-0.021427580012496627,-0.014773528742512613,0.11218215736651857,-0.030754786340813783,0.0423201322657327,-0.028378389658863603,-0.021633510001015082,,0.11078519948005952,-0.04267928460825581,-0.031410443723597664
PSEN1,0.031187001581372224,-0.025308567751480972,-0.030008939473368898,0.08979205307905123,0.027077589558241147,-0.10303956554919437,0.03646269008008104,-0.026992490365069694,0.036039066478368804,0.03436034808596656,-0.013536185835877054,0.05345635176663644,-0.08547401833888367,0.03882270991690359,-0.037577649662098325
CALM2,-0.023232780829365852,-0.08677730819100372,-0.06332464037285637,-0.10214205905761466,-0.012182435731110346,-0.004965489017388949,0.06887017024115505,-0.04865407645308995,0.005856578502873045,-0.0061465502528541575,0.00757924462722098,0.03796986929258008,0.010550196586754254,-0.0620001003296452,0.07362286906480525
CLEC2B,0.0097556865870744,0.05439984695500085,0.08224538472796863,0.11085256565546105,0.009260562052550013,-0.020769307159180708,0.05955132177270977,0.008799868588343269,0.00036437685444827886,0.07353173241876296,0.005086322268309206,-0.05972343148068137,0.03768660929968688,-0.024159435713148218,-0.012595385074776443
NTNG1,0.009863891401530463,0.03140322978223341,0.008307137714772615,0.022522455417214596,-0.02284525033965879,-0.03009246976758568,-0.039434791105824374,-0.04060095659664621,0.03423707007947927,0.043745726305229715,-0.048838340451444535,0.04576090473655447,0.00127545078174963,0.11110681536878918,-0.05801309548100669
LRIG1,0.004666985862154181,-0.08189562507829382,0.09553438868587796,0.023664205685804802,0.08306466601273771,-0.002881945988103486,-0.009358170073046426,-0.0058783487037604885,-0.001903174517451735,-0.019894145388264315,0.038459684862626124,0.033482944612683585,-0.009880438744925543,0.046483985124970054,-0.03797599843323761
CPAMD8,,-0.01353871392864424,-0.02083815001107317,0.024309134493871645,,-0.014657881965109958,-0.10753286096672315,,-0.015870461518815306,-0.0009807164049219297,,0.012291878919460613,0.014479100708390688,-0.022950928733259584,-0.05356262339955411
GHRL,-0.03935040798201228,0.03241376565641706,0.02337846412214626,-0.007735865207017131,,0.0379697223330219,0.019291177388285716,,,0.07626408537866781,-0.0206309179877145,,-0.029607385722733828,-0.020231482483792584,
NPY,-0.026734206466063854,-0.04015897864674686,-0.03938256135415737,0.0790345312661136,,,0.021098987345606595,0.019590100305117236,0.027026534061682227,0.0076014295417513944,-0.04953646264442743,0.001040200114380549,-0.0002343692504765996,-0.08609367287942941,0.020463446480269792
MMP2,0.010423997378749033,-0.06406270733730507,0.006990601035993704,0.02923378801755405,0.09593102926105807,-0.059043959971262855,-0.04323629171868862,0.005064851201049002,0.028371210573070862,0.050962985424911206,0.0014851158556248344,-0.07211795689283387,0.012942781658052748,-0.11500065835905057,-0.07214061952717418
LHB,,-0.011791197384622485,,,,,,,,,,,,,
PPY,,-0.020525035706353258,,,-0.012894790094380446,,,0.020698164760915166,0.0018669488301428694,,-0.005285852572541441,,-0.031446497693429866,-0.028688189944239426,
ALKAL2,-0.024901725575445434,0.18440664697633605,-0.023626996230657886,0.07606658949045964,0.016300642719039263,,0.0074440049820901424,-0.03922706216877553,0.06860310893906181,-0.016191046168737584,0.011117662558857318,,0.009098581264531936,0.08255635443886701,-0.05718797301036074
CSF1,0.06913184019283077,-0.01746010453127028,0.020277302991384128,0.10282593769744904,-0.04455713336182558,0.10583693831133802,0.0028901941662753897,0.09247895244481834,0.0012815435869993974,-0.022124397502606273,-0.025075874591855403,0.05895166241132456,0.015664904098030293,0.0378047112853947,-0.03293163064868573
SEMA4C,0.00506050556619195,-0.04584004011057373,0.029109539297824866,0.10654125328231835,0.02034650782094838,0.07314516524894385,-0.06532926999184542,0.028407942272137988,-0.0021189937072938606,0.05954600444545584,0.02666424396132013,0.044442819949133565,0.028607641694667483,0.056227546738025456,-0.004870394507211033
BMP8A,,,,,,,,,,,,,-0.029556194289498766,,
ICAM2,0.05714953371796666,0.04237128974062616,-0.03058015551862161,0.07541548865453175,-0.04569744946204024,-0.01310397203904594,0.08465765382219503,0.030595283508307012,0.030537063852135067,0.0858776508081266,0.02206588456839319,-0.013529782160787976,0.0359435822883578,-0.06556771144362958,-0.03981130304957394
SYTL3,0.06504594277393136,-0.00839056801928899,0.013142670614040487,0.051937755012442695,-0.004988831628049478,0.08663162960123862,-0.03958955795081763,-0.010118208518791536,-0.0051564909871032955,0.033369135919731924,-0.04873569040931484,-0.007374437607599382,0.018949331036874198,0.03424319068312688,
IL1A,-0.010041260786738775,-0.0027587589341748304,0.016101566141268064,0.11255126683393836,,-0.019172455450679922,-0.08357861878523053,0.016672970957682474,0.03614958884119393,-0.03444077865819159,0.03322045508411727,0.006999076112558978,0.01521633302147088,0.03355693585669344,-0.060442620941057824
HLA-G,,-0.012453786174174327,,,,-0.006144467188989294,,-0.01021889988307739,-0.016957429678307538,,0.00902304784732647,,,,
PGF,-0.009197609908212539,-0.0065036795729639454,0.013221207686052916,0.022201424730004842,-0.05938272116516531,-0.07235542668683112,0.016984054193540654,-0.019798917676787302,-0.023667457965205335,-0.009706796291785924,-0.013486407995053101,-0.06738856886506416,0.10140548043984834,-0.04854127082010739,0.0331736310546342
LGALS8,0.04099555784691499,0.0018389988990161483,0.029458862827589614,-0.06545413098333878,-0.015145975597315394,0.01792773235307108,-0.012928658262769186,-0.012397625310272213,0.006297120876382305,0.06905064848076428,0.041839161490439106,0.14763886605059698,-0.02669778345209324,0.01595311773273743,-0.003421485250089208
DKK3,-0.10906713769501376,-0.04277091869934646,-0.013900726266915988,-0.11379755775886011,-0.01264225974857628,-0.08420586578616601,0.026438899851920855,0.006272101060203714,0.03572421407323009,-0.009022519874150042,0.03792026533763449,-0.06107019248706272,0.01061888864314676,-0.05695895413686239,-0.024332079075698888
COL16A1,-0.004536207477143854,-0.045742228528657655,0.02912357314040901,0.057258925808797836,0.0031900639717028175,0.003327783851844742,-0.037262584999417356,0.03931709923170827,-0.005067776963983848,0.0004759876446519733,0.04835620559681522,0.00456494837252087,0.029346843433572377,0.002902953509177741,0.06223726428952885
TPH1,,-0.022662674672707203,0.11842687389287322,,,-0.03257766921371862,,-0.03856550888259934,0.03681798196667215,-0.032017448408156096,0.11196275129794596,,0.04110806811543813,0.007371378887081305,-0.030038722241322764
TNC,0.033537626028829454,0.1084737192988367,0.06419309192396169,0.10288044961092864,0.07176997267708522,0.048143463033161915,-0.06541357398085969,0.021169028673070366,-0.0006679995900370749,-0.049230284220845216,-0.06079830413473371,0.007167997185148155,0.0064125851666677215,0.11013836532231061,0.10550171479057371
TNFSF9,0.01629305705530789,-0.006540299790568016,0.01243582083341394,0.041806409609358726,-0.030517097684055368,-0.0330548165015517,0.07629079693993927,0.11563857475020083,-0.035489848490993216,0.028533681706143788,-0.029475960940992942,-0.01222614710625048,-0.026915459263673742,0.010822180247163112,-0.06473956329987002
C4A,-0.024539534372634418,-0.013979148715710966,,-0.02963477138934559,-0.015291585065428577,,,0.030158450800865228,,-0.03996257096713559,-0.019273937050892122,-0.0696313085705925,-0.03980193257141761,,
CNTN2,0.03067132261869905,-0.000721119378328476,0.032455055198149514,0.12567353511871662,-0.01619134900245875,-0.007260198446276326,0.059345773067214676,0.011669317867526991,0.02455889077940146,0.10758656277398265,-0.0008402216005793765,0.03814151975221144,-0.016012527529927018,0.0076684903427431455,0.008803297303932641
F7,,,-0.020838137899243315,,-0.013940987637642843,,,-0.022326951126138753,,,0.00011622580821547863,,,-0.028368644888796465,
LUM,0.03608616120994969,-0.012143690765531295,0.04145280100567573,-0.0038241961430620654,-0.033523642331129644,-0.03521916342170945,0.024912528380719452,-0.035211719058058144,0.073652544457062,-0.016998135557750132,-0.02164144682313416,-0.04954862994247605,-0.021580727467328753,-0.03903497125455088,
BTC,-0.03840001284276015,-0.022230892255449615,,-0.02011354125270744,,-0.009242614514003386,,-0.016152764206878032,-0.024073697396713032,0.053328720337919286,0.1229685156084459,,0.05232967734229462,0.029025539373279112,
