,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
GAD1,0.26397504128462707,0.06677858745365305,0.03141862430931337,0.10819092431396045,0.14194170515622698,0.1726149322043475,0.29400638114057837,0.39224884567392493,0.22550279496609074,0.14214207635511775,0.4008378142413119,0.5127678344017678,0.042328317496092206,0.049216283542949775,0.10355210649628442,0.07972832196829721,0.01612166178228284,0.03409467193849794,0.19819790950893654,0.1459163070589491
COL14A1,-0.07150804872783557,-0.07796898550280668,0.0008657180914388801,0.10175545256412093,0.09862378031019342,-0.04384026216574856,-0.04813884724590816,-0.09837532497805195,0.03824717738520064,-0.03316157400132869,-0.1265256489045591,-0.11403690567934711,-0.04571317023098049,-0.030930833374134263,-0.012587635571220557,-0.01607599102914901,,-0.020249842550532568,-0.06885287800537478,
HLA-A,-0.20301547236737966,-0.03795991143153515,0.03241742750187395,-0.011784433840852176,-0.08110325473283334,-0.16391563115781244,-0.2757100890647749,-0.46597217842035926,-0.1686836890233915,-0.05846904095182227,-0.4257275577051963,-0.3989100190856872,-0.015898410676935742,-0.07287914433600055,-0.13423596643881747,-0.10458522775334682,0.011716946642264725,-0.11143410878392664,0.03820424642718666,0.05276998005368989
CD5L,,-0.006621905528205502,-0.03180216833953192,,,,,,,,-0.07163503847860066,,,,,,,,,
FGF18,,-0.05168127677881539,,-0.01784622493843565,-0.01930595695516077,-0.02907457140353483,0.03133867422136018,,-0.03080817284782216,,,,,-0.05592266483362997,-0.015012561947836414,0.028633738162648324,,-0.029280419787165873,-0.04518759298093058,
ADM,-0.22733284204026316,-0.08839071460270698,0.04327824874807156,-0.12486376372718432,-0.051006427951476065,-0.08915332754290642,-0.08540618562343892,-0.15257555000069958,-0.22192869561522507,0.014002723907652264,-0.06881720760523129,-0.36633844060184045,0.07777339639252671,-0.04441355901157444,-0.1513720905791083,-0.05581099956326897,0.04295478414914044,0.04057580160118022,-0.19011283827422543,0.06461656395969663
CCL15,,-0.010948074143209448,,,,,,,,-0.03548635930973779,,,,,,,,-0.025394905808274887,,
GNAI2,-0.07295427381999052,-0.04038139964401593,-0.028277778756299887,0.034052762706506805,-0.042733845009639025,-0.028068188645476725,-0.25849054203339183,-0.45206406099270524,-0.07605974043676275,-0.061931571769100496,-0.28279155473929085,-0.22400844604087353,0.1325926786131181,-0.020082168420530677,-0.012349687424127098,-0.0543462428766464,-0.027623512676803873,-0.030960458984747915,-0.020451680174973928,0.01494249312869617
HDC,,,,,,,,-0.1831504732600872,,-0.021642962546417847,,,,,,,,0.11436346038507189,-0.0494643156738826,
COL11A1,,-0.041497452663711326,0.02100983862008559,0.058965895176651975,0.0005340666532501771,-0.07110421419737627,-0.27549292347107174,0.07052394671496541,0.014579839276183771,0.03478688648336755,0.09767653872123766,-0.011355405733240722,0.0266530488780879,-0.003705716127145438,-0.021076094307969872,-0.03442611287319387,,0.010139338674796794,-0.09303044120771904,0.048879184223808866
NUCB2,-0.03859968567790677,0.033518903906307976,-0.06092702112007701,-0.03828485591676353,0.00958491136529563,-0.01964708478981351,0.0636346328590058,-0.13064220004049595,0.0077382482201737365,-0.006777481311203159,0.06322925714510573,-0.028693018967825706,0.04503892946771465,-0.043575601668093496,-0.04473111647863669,0.031313724115770734,-0.0678074598154506,0.007293189608674911,0.03153427939592512,0.02542705928551571
FGF16,,,,,,,,,,,,,,,,,,,-0.044697527849414255,
CXCL1,-0.07202743552254004,0.039262020008427,-0.027165264640789482,-0.017585011375101958,-0.0197472723777587,0.008462545913446166,,-0.04042993240585148,-0.006622506224300447,0.06092580211453059,-0.05618656836912126,-0.021430343517181115,-0.03676416713729739,-0.04597251114968609,-0.04028180691519995,0.00965027854756246,-0.05998848319301618,-0.01957347597960265,-0.03137976486431433,-0.04722281389384321
VCAN,-0.09025814427936277,0.020907125648487564,-0.05455622025233121,0.13737238104965474,0.028142324467341814,-0.04414900975943844,-0.30071850533510014,-0.36223370021888474,-0.06006889013364543,-0.04037924905097922,-0.10891473915557165,-0.3804114027243833,-0.10344716936981939,-0.028001242403213656,0.09550593563788735,-0.005970567638587067,-0.017997317528604173,-0.0779869868096402,-0.07264694114469208,-0.14428042172954822
MMP7,-0.09632935248628872,-0.009179959417523018,,,-0.038381555673002776,,-0.04229112249803732,0.0056847742008747535,0.06646594218295326,-0.043906689045942006,-0.05998957883531113,-0.017578601406005503,-0.004845111654779429,-0.0365540929949078,-0.04075154552818351,-0.08264377856958235,,-0.10261685948620841,0.0580724994004013,
PTPN6,0.022773520311823486,0.009398654855278233,0.02202165483858304,0.09867582684257349,-0.020380930407483424,0.02332221494858178,-0.0726390370021114,-0.23536839642378324,-0.030085899713859852,-0.031482194898799554,-0.13963322668336217,-0.0704227982515504,-0.08136557043502572,0.07142737524579858,0.07995839511675003,0.008570578038459401,0.08438731747663691,0.005877140600307865,-0.050145236890154335,-0.05114920818516856
PTGS2,-0.09839676477261929,-0.03179783084409641,0.00295018151220928,-0.07794349117795359,-0.004956406816987029,-0.01995770635334932,0.027079180570476865,0.3380008789811658,-0.03047976666542047,0.003555604812317964,-0.007277121875279426,0.009969713501940501,-0.05824832766150268,-0.07773881522503728,-0.1153173758698771,-0.0090390685169846,-0.050162408677507916,-0.03882038298910673,-0.03919471318464549,0.04404810645204799
XCL1,,0.03499310424504059,,,0.03450665296357455,-0.02229768809484611,,,-0.05283602179024972,,-0.022421401817354344,,,,,,,,-0.023980991930143764,
CD58,-0.060831121838463745,-0.01861184315865744,-0.0427367614922987,-0.020445538918378563,-0.02883379536747409,0.02952717966422501,-0.08110508189669706,-0.3311286250749034,-0.09882110788889813,-0.04117378557771946,-0.010677437783643409,-0.1485055386372158,-0.06689143639652571,0.027391333581771832,0.04400272681769821,-0.024824383325452788,-0.001653314853112715,0.05061971096261986,-0.017756758846751586,-0.020126426786105062
TNFSF14,0.04465673727481352,-0.04275213588742502,-0.028332475440482997,0.01881256602650523,-0.02704655450840611,-0.06276054628733736,,-0.09035944163287346,-0.04754547374513208,-0.01623074607432156,-0.09843011855195596,,0.07360034247204059,-0.023934350959987843,0.02443877190419154,0.003795126845149635,0.06415294190255737,0.03496358721631915,0.035321966350852364,-0.022341417691233288
CNTN4,0.2530290764780341,0.018463907107013337,0.036402486283869905,-0.0205161695928986,0.026858239279766626,0.1292732122889973,0.12476368342597242,0.29955173922906525,0.101384636382827,0.05253738457807489,0.31115026371304805,0.268895110730607,,0.005768994942712706,0.018411814436859596,-0.009692973395951779,-0.03166348895796109,-0.04321101148522604,0.10977757190631596,0.1715791443148998
NTF4,,,,,0.02890606414738917,,,,,,,,,,,,,,,
INSL3,,0.10779887982515142,,,-0.019305953168409995,,,,-0.0047909695920001095,,,,,0.04610930711907798,-0.01824654459355801,0.01690977221468129,,0.017879506114804582,,
BTLA,,,,,-0.011403110883198899,-0.006790064297764944,,,,0.05122089388788291,,,,,,,,-0.021247683080562834,,
MFNG,0.06521086044491631,-0.0032225988415971697,-0.0027504942026046818,0.14254011660631807,-0.013855994721484252,-0.04321803494772888,-0.10202482501660874,-0.23705710289892903,-0.024426922852349396,0.04005805570511772,-0.06356705571821568,0.02019178207616481,-0.059603046655436885,0.06156536974214662,0.023796036382270958,0.05672378490201125,0.021683652794995234,-0.019210129284625455,0.02059103840026493,-0.0022595302356105307
ICAM1,-0.09607911258345903,-0.03170469465263068,-0.04040713039166486,-0.07374098458626964,-0.005771718714428362,-0.10534282977943318,-0.09798129134394219,-0.28028188122791076,-0.08832591745147483,-0.020033158126643247,-0.12444130483079503,-0.09470071202155052,0.03597260559339137,-0.009567148027894976,-0.03176213953123295,-0.03535485706136972,-0.16047506228578637,0.04333897098593847,-0.1109302843788776,0.03465301768693377
PROS1,-0.11781857806023628,-0.004668184781515595,-0.007646863394847075,-0.052707922342424364,0.028722281938353175,-0.07017053874131447,-0.17435873639318303,-0.3725528364949424,-0.08889794865829292,-0.061823806986770494,-0.08407979658693657,-0.040835743098166816,-0.0750703080764135,-0.017629333764572985,-0.0013260788818747055,-0.04684267202613612,0.03756153336783744,0.029222537813117237,-0.12472826121930325,0.09433962315597787
CLCF1,-0.09735419932874304,-0.05718871450229961,-0.007600400900340036,-0.009018203091399014,-0.021420439751095807,-0.04386708168107829,-0.047739004390638745,-0.07046460868251139,-0.10532819404477166,0.011961235230804343,-0.09438275679337042,-0.08536654001409313,0.04013815736473321,-0.029068380949511842,0.06353846853089135,-0.044255799765039426,-0.13644155842508013,-0.030501229541298566,-0.10578111782906391,
PSAP,0.18131249203406657,-0.07266509833968053,0.052239754256312526,0.09514690545762985,-0.02039193509587364,-0.02091938200046432,0.1717093328382091,0.16578734626662867,0.13856529552541916,-0.015527011667640553,-0.16369241819427124,0.40081234092012596,0.006829120144178,-0.011994049140567438,-0.06323229540392636,-0.026184383162130436,0.018553419769322205,-0.01807715275266505,0.09928863733505944,-0.024199130950156893
EFEMP1,-0.17713857011818623,-0.04205589073427977,-0.10638296686665841,-0.05599333002949797,0.025434751245562087,-0.22196524791055156,-0.12746923318192982,-0.32660792568573743,0.0233742358342929,-0.04155871550310863,-0.3398586244056393,-0.24002198916560172,0.015443716997227047,0.024586620987069017,-0.012685037501013645,-0.07647741168282625,0.0706536797858131,-0.08243674230577581,-0.11817728744299637,-0.14943024232864238
C1QTNF1,-0.20980701517735612,-0.05449393925454723,-0.04854562937497058,-0.03501805748537841,-0.04365357123245116,0.0029291426898667874,-0.007177487736814074,-0.286756378388944,-0.10450185004091454,0.011511840619128614,0.04759179366831605,-0.15365508867896752,0.09184904026974647,0.002913927097376365,-0.07889418788371225,-0.04069779031242258,0.05214386917729536,-0.004545091473777932,-0.13251788365022282,-0.05018527514885565
ALB,-0.036337826223847035,0.032974154302152926,0.00040871953803530635,,-0.016564461541137134,-0.054909261305484146,-0.052966635846513385,-0.003799996833250718,-0.05639586101830549,-0.019324294612893287,-0.10895140653380354,-0.0704805448789269,-0.01247989622846949,0.037524762912066724,0.006274139561808067,-0.003920167975345552,-0.059291177868178,0.1069271442192597,-0.020779572836388514,0.03423741187086933
CCL13,,,,,,,,,,,,,,-0.033208318398876745,,-0.04385553583243568,,,,
EFNA3,0.0891210935694125,0.12143068382840455,0.04484780414292231,0.019868983190324586,0.10759797278614683,0.025420461815977013,0.2163338334828417,0.4286390771575722,0.10089958528405207,0.06991968598400783,0.24609639323060545,0.08089051549783967,0.03448999935051202,0.03485511042103273,0.047499137178020956,0.20409299806363027,0.05735472537151991,0.12886020445738514,0.1769561456494175,0.29888802475863313
DRAXIN,0.11089759704840205,0.01835233116198992,-0.05925398869160123,-0.06798542017555581,0.020823975980818154,-0.019253401264856317,-0.1493060992649398,-0.29347392672712,-0.17328161154679403,0.005651493473745083,-0.07418450296595668,-0.18420917445758855,0.12807245275304804,-0.015399425848361086,-0.048979711536309666,0.08947882451906866,-0.05753641650950647,0.017381484346891313,0.1296173090450697,-0.015848161348875664
RAET1L,,-0.04367898021008455,,,,,,,,-0.010990299424933892,,,,,0.033915425267976924,0.030102803229136513,,,,
NPTX2,0.25879811196865976,0.1685491050383475,0.07354200744029575,0.07781363069218103,0.08319696351985595,0.12717242639922635,0.28137729107993803,0.4516641894684462,0.26431323117747635,0.004644139300859913,-0.12152732008358524,-0.16730927488913924,-0.013145992338218561,0.00920032014881162,0.04027090664067646,-0.06550741268076274,0.0026631276254237466,0.0030231571689324265,0.07858195804242574,0.10967047140819342
FGF11,-0.1584507644631632,-0.019772909092747742,-0.10511856775604453,-0.0728413592297172,-0.04285638522799502,-0.0889822984700065,-0.12177718066917066,-0.2684361560997347,-0.0699384754503233,-0.0012551360906176286,0.08885834752073263,-0.20387637143430076,-0.00015493533344532653,-0.024626332424616725,-0.039084913856591845,0.050318696771558986,-0.06613834394851864,0.1059475292131244,-0.08407910428417906,-0.03420025346810665
CD59,0.07435830474293775,-0.057181995242272056,0.06087548477105484,0.04858733353917782,0.010240667429945416,0.08616909979191618,0.12480972394902876,0.18998441666871768,0.06041816376883225,0.003234759732786838,-0.16581493925282934,0.2913447779457518,0.029905647269238583,-0.005920926965141219,-0.008615645426370618,-0.09496367828871144,0.017168319908133937,-0.06665136864680313,0.1682353557931773,0.0737053816631955
COL9A2,-0.025511527362240303,0.07526000322257309,0.027729258350997286,0.04824700041418211,0.030706864756869793,0.02493837224506335,-0.1724383525068209,-0.1653564087772453,0.06373405268127971,0.021647210371130904,-0.09112000757311678,-0.15431676917697748,-0.05799835057422004,0.018341386453866234,0.1317308258257155,0.03872980253110031,-0.015538008330366494,0.13674384468381573,0.026584778011790874,-0.046646804058506804
DLL3,0.2538773855811462,0.073984243622725,-0.02707008300579052,0.10606691877791591,0.029886825896162785,0.013929098046099635,-0.17087521521103338,-0.08328513905862114,0.1546552896706456,0.04754460968424811,0.12972627325249678,-0.00987496786830597,0.09176522088197281,0.052719871733209286,0.16270117099422246,0.0769605487488039,-0.017724055993461503,0.13714634928319602,0.09133081196684503,-0.017729973368368655
FGF5,,,,,,,,0.07139289519689482,,,0.05365081990360649,,,,,,,-0.054727168826528345,-0.038439927449860044,
LIN7C,0.0593073002194908,-0.01867578082263436,0.014141888419039442,0.000354061901057526,0.026224474568839713,0.010786198609052429,-0.017677617168775226,-0.1642292894359985,-0.009435789823729236,0.06678150340471989,0.09504005216178742,0.04079753459685313,0.06712017771869774,0.0720185699999363,0.01931102723657238,0.14022135604171873,0.005321825957318957,0.05165131713865427,0.05436525575803775,-0.011927262040966136
GDF7,0.06548519626540315,0.09247282837497015,0.029509984226280577,,-0.03444745684060479,,-0.04019571060862746,-0.035694702476436066,0.08589301258039418,0.027448297513705054,0.2537989633650498,,,,0.03257582556105872,-0.02585780347044931,,-0.04072808118592596,0.049982769966500466,
PSPN,-0.08233352661599842,-0.012152070991297814,-0.01066884898528678,0.05628359862804931,0.03339993329334346,0.0451364787095637,0.04875553002963931,-0.042430391252999335,0.006434610580984954,-0.012189741270951184,0.03854569734093822,0.015463621391723643,0.04113573663690752,0.0024944404552481275,0.05451080315344889,0.02017600772852591,-0.0402158781110766,0.0017026591720770345,-0.011354662785154103,0.10909162410695611
ANGPT1,0.0878164601865263,-0.040236160406400025,0.030471317771492198,0.02846822286493698,0.019558251469872372,0.0358578643447117,-0.012850370834619514,-0.24452021030366214,0.12349086886975412,-0.03362628623577153,-0.10580189435724685,-0.033222175806815184,-0.07312002299981793,-0.07643234898218847,0.04294853803330248,0.0006482728758979829,0.013026926170067404,0.009546386428974391,0.05634280197232993,0.07681090524185435
PNOC,0.16363891632700098,0.03743048783278378,0.12452696090464194,0.13773787433447118,0.18028913865757956,0.1788858876063915,0.29358186539162867,0.41057084904339564,0.22481777383756552,0.12409817183190404,0.27227329176573417,0.32649127096560054,,,0.029681812597352218,0.03510165548123617,-0.010466260912795506,-0.035887298593203755,0.14765675718127455,0.21689872074295277
L1CAM,0.4109257271448503,0.16139725719765655,-0.03664054589741767,-0.06611323742010794,0.0693090216404491,0.017331321946940453,0.18375196585057962,0.3714798974854096,0.16539192060036045,0.13955369720431623,0.23423109513263965,0.5835166600081902,0.15848874984397382,0.06390221589479049,-0.023956459496121754,0.10827422697575691,0.0005110599971323726,-0.02395420172512186,0.1862598080453235,0.19698578024973415
APOA1,-0.04310106145654898,0.0480258466673879,-0.03295867667141399,0.008009893736650293,-0.02002886531393456,0.1392051579812123,-0.03768989321163807,-0.05514427306863061,0.020327433699689357,-0.0029617726551367956,0.04130041318390558,-0.006594600063968705,-0.01277071680882817,0.013496358133235352,0.0916399362631047,-0.0027374584989903407,,0.06441797061544977,-0.04941586393573654,0.029330331189040427
PSEN1,0.01583466272678218,0.03178680241674729,-0.047165060612676515,-0.026735826901942466,0.00936223845956291,0.0016954993822997561,-0.051591571200214896,-0.16761701786627614,0.01129260319431716,-0.048132019714961435,-0.21854365887866256,-0.1830894415827631,-0.0794838393129887,0.023471091129532717,0.031110230101022554,0.03566872439831274,-0.043974467155758826,-0.024566081436660052,-0.034062640508328274,-0.14242146668482197
CALM2,0.25677529543168914,0.1070681032565607,0.010662657735088595,0.1411924909156478,0.07332869431911847,0.157387116807459,0.41188972310408817,0.521695000172907,0.26163244922762247,0.12763723464389837,0.399535478997999,0.4397494037878219,-0.000917978586687263,0.10623636324450002,0.17472466093388403,0.13142564036224516,0.03210920672428207,0.11684524729525025,0.19965039157865455,0.1739132521000827
CLEC2B,-0.05521914864586966,-0.024919826247434752,-0.012284601961926619,-0.0946424294377269,0.01792650879161305,0.018815027624603523,-0.0846397206690586,-0.3042823979724154,-0.03425473171028229,-0.010193871641218528,-0.05545961535409607,0.00992523770018955,0.03684436879359283,-0.035624215232135645,-0.03588191903822301,-0.08190852070164116,-0.04323264922966299,0.02825138485015496,0.002097853518738301,0.004331609763141535
NTNG1,0.04314540071501677,0.0618521937433325,0.014764257449498348,,0.058612142295925894,0.013671950418308246,0.08195801492431991,-0.007718635048517035,-0.011601966828858617,0.010157907077154759,0.10756122974488891,0.28355053260657986,0.016182649187756273,0.026692446912204747,0.12845885923730282,0.029602947730277118,-0.02590151003016059,0.08600572506457026,0.05757448096800666,0.19748543999084453
LRIG1,-0.09713378461464638,0.05458952870707466,0.02705664401719948,0.0396955823787051,0.01982329254514531,-0.0817978896901516,-0.10374026542118002,-0.23551838891316695,-0.11151992040617983,-0.038018754644000036,-0.16025052629080863,-0.20077720429061982,-0.03038623008840095,0.09226379565810924,0.1469551401521174,-0.024219260973852883,0.011220782273444743,0.1568211335182938,-0.01794025750578745,-0.03837027620569052
CPAMD8,,0.037093196439737214,,,0.0030003743938050243,-0.028310550435090374,0.11348033070538743,-0.052399384417957176,0.001483617411801871,0.040629764613263064,0.013691482411076653,0.11909115239828406,,,0.049040692208883074,,-0.05732448627997058,-0.03643373256772727,0.05258268280337953,-0.0283336946877692
GHRL,,0.051895334847320077,-0.007524064779821338,,0.05292526899894836,0.0047824031791500144,0.053257761626047846,0.020789188995817238,-0.0043590478407303694,-0.04231009644454116,-0.0041716899075637925,-0.00788955211498513,0.021005009843909312,,,0.05063799458129776,,0.021771180740412257,-0.025451502708980757,
NPY,0.2066864923569314,-0.019105437465486007,0.0010273250127245462,0.10665765185828718,-0.05318962708626917,0.00936878434463724,0.23350761722242575,0.2526828390851024,0.07933947068235672,-0.03193835698013011,0.0035337699136645086,0.11269538506748367,-0.053762263814925715,-0.0058294031716547515,-0.017594584348769177,0.03263813976290642,0.0027565671015989134,-0.006704699081460441,0.11605458210547058,0.003780133154639666
MMP2,0.08015866973690101,0.07967689337284455,-0.05768074927290894,0.11218768121509738,0.015100403995336218,-0.005504538453550854,-0.17446323531501395,-0.3756467297946895,-0.01912957341191351,0.01626633874910351,-0.09924479182613226,-0.3499985790719838,0.025425293856260068,-0.00205074559244676,0.13223596971203921,-0.007427191748873142,0.06196775307453384,-0.028578435416338838,-0.03207647655081204,-0.020107589376639944
LHB,,,,,-0.019887993973304034,,,,,,,,,,,,,,,
PPY,,0.025528902671850325,,,-0.03461919711073288,,,,-0.045392143098044666,,,,,0.007417101697974974,-0.05701696608706426,-0.011232420959111594,,-0.057173721895324395,-0.0986440906215431,
ALKAL2,-0.033557186400625966,-0.06393856786103284,-0.01910274547295735,,0.07087507558351505,,0.03280964007050054,-0.012273319736373542,-9.50695364791327e-05,-0.025183405034961734,-0.1767382892401762,-0.0804199358074566,0.12472792489924689,0.08505472941441787,0.02793971015535518,0.06317497492569202,,-0.028099184316777284,-0.10909852556327566,-0.00671614267996412
CSF1,-0.21847701340122877,-0.017339508696457843,-0.04060420754201495,-0.0360983532398853,-0.011125234147141888,-0.12031235835885755,-0.16384145107317058,-0.2990356733893691,-0.09665665681033733,0.0002635510356439168,-0.16083563144261376,-0.2203486949379853,0.08569365045513276,-0.035929358778321485,-0.04748311525728281,-0.06908492948917701,-0.08494347427210848,0.04548698755297104,-0.04150639665863848,-0.013314226960227028
SEMA4C,0.09834907775511811,0.00955536100949292,0.05601805787320691,-0.003579309679862156,0.010168928735875018,-0.007210382566316527,-0.029166300449364656,-0.05583141326881924,-0.06399010755588151,0.04071109469969162,-0.007315325321323573,-0.1328800050079869,-0.14731523958549572,-0.012937139341605394,0.010064635558611425,0.08682412849056827,0.03722737005473331,-0.038283431149209415,0.06138797768470431,0.010751037493255285
BMP8A,,,,,,,,,,,,,,,,,,-0.031209190892544487,,
ICAM2,0.19065419337559508,0.04047870306111714,-0.01953330156172958,0.06991330489825583,-0.006118714597798364,0.10800419432733603,0.022220720046543817,-0.13078519005064956,0.020106175643615876,-0.051745135976575485,0.05165000196670806,0.07283821612051393,-0.06520750764004195,0.028788174792716014,0.0489227171299423,-0.02870889090993339,3.7735609496542094e-05,0.017813327940007218,0.06145331890151433,-0.03243358951129275
SYTL3,-0.04356735932613795,-0.021559591101593174,0.005691675908236464,-0.002317825200104784,-0.02333616883576761,-0.03656729453071313,0.012819210982767969,-0.20217978636650835,-0.06305562072067337,-0.03364734984286552,0.004721133880668841,-0.06678591234961899,-0.0424362804171603,-0.0018403042152911981,-0.014228137367437787,0.061852734296569,-0.01627926373305588,0.021381824276168037,-0.0455277026952925,
IL1A,0.03395749482351881,0.025741343056050504,-0.0008415944013541014,-0.0478560058481819,-0.05136394952992772,-0.0470790706252182,0.0369874900174042,-0.1009358097982521,-0.06574982183760775,-0.03527048278869311,-0.07111543722724777,-0.051032465701293744,0.043541659465883766,0.021830674172743585,-0.04340577462178719,0.005889536882592868,-0.05486701819221665,0.023380996714971167,-0.029664208463318284,-0.0012394828449145264
HLA-G,-0.02646693318980843,-0.03269493384720663,,,-0.021005570197629768,,0.02557012251971779,,,,,,-0.016790345630274157,0.07731039224584514,-0.0046226370952131115,0.03647585716759747,,,,
PGF,-0.07681055985604182,-0.0523039044903404,0.023235369579506296,-0.027613724768456752,0.027300932639114664,0.022904286609700644,-0.06332207300389027,-0.26838723726768304,-0.06893331934093833,-0.03919212581184421,0.009679780619830068,-0.19238591751178757,-0.05537520667005321,0.037032970363422776,0.07921067105103662,0.028301789819824064,0.1645468551118953,-0.009435472487030503,0.05479404403410988,0.02986209482185096
LGALS8,0.03484813373236036,0.02774604383543013,-0.011035306897188218,-0.0377388205472214,0.05987522838676363,-0.020647828329218562,0.05609136983914739,-0.05300133371944964,0.05276260053771869,0.06717716374043314,0.1627603984834875,0.0914707444153703,-0.04337728873428134,0.041035301930652544,0.028363505611340517,-0.011524336954174989,-0.013515024319297343,0.018158136083127493,0.044731797894695745,0.004602798136037956
DKK3,0.24688171086048863,0.11323799980173227,0.0804902332344226,0.022786205558451414,0.004331819794201411,0.16932967347553046,0.33904115418902486,0.44621105147194107,0.18207594672585012,0.07460336000761097,0.36828048584506146,0.47015079967205864,-0.08765965036327446,0.05852935822880178,0.09689902123855458,0.0375073855170448,0.06221786458975828,0.03413317962485197,0.2641467935329867,0.14310456740773145
COL16A1,-0.08637048403518001,0.059775602270830404,-0.06545830595090724,0.04069882189589494,0.03732466824723239,-0.044228316722803265,0.014203394212158613,-0.09100944276626531,-0.041860437506001935,-0.03257030302752974,-0.002980501911177133,-0.31335110884082634,-0.09033746465438695,0.03732568494620613,0.028765000909497428,-0.04607142614085048,-0.013965189457391662,0.09766215901716065,0.006821034571141567,0.04486777558617533
TPH1,-0.03419220800883294,-0.04222873188192992,,-0.02450531668910388,0.09213072791723324,-0.0016179710788871496,0.01773285958922851,-0.062289648085285934,-0.06898236415670757,,,-0.011712082318028564,0.06413157242482283,-0.012175464391479696,-0.036101226959430445,0.009572193966196298,,-0.05759520296139041,-0.03534032054372906,-0.011238423268727368
TNC,-0.25008855024548776,-0.029364832791465206,-0.05569335710188749,-0.06852501528638066,0.02445042492199314,-0.12920617868013426,-0.3531025234066637,-0.43183447029071503,-0.24192722308864903,-0.09558085400661792,-0.29450865958881567,-0.39184986745765765,0.04484986953205212,-0.04421070602454611,-0.10855741639566265,-0.021469473863415793,0.03434120968859389,-0.07385263771359973,-0.10336873209244601,-0.1277909660681011
TNFSF9,0.22073409598837793,0.021408543386258878,0.0315832128627766,0.029596312915247454,0.04430420435234542,0.010946948901138452,-0.00708254409770494,0.16217396560898784,-0.01363565214275069,0.01612530552672773,0.09042012252047758,0.15849319522152355,,-0.022435222259453012,0.025935940577419058,0.021701684546573327,-0.052616826981074644,0.017860969152012688,0.06988455588424974,0.06345451285794396
C4A,,,0.053040050335117765,,-0.01138099959999006,,,,0.055419094996137855,,-0.05323948211233187,-0.038930640056258806,-0.05141096360479017,-0.03697134695378372,,0.0022734434343341676,0.0031220042129738216,0.019568963276711142,,
CNTN2,0.10047998818564027,0.055673139148428814,-0.09406456652313379,0.02406902834219819,0.0465484319201615,0.07900997939538439,0.021115454662464037,-0.09649308495502253,0.027979656675401154,-0.049980849577075326,-0.3563513262446055,-0.05032935540962087,-0.024476554702543087,0.03765689298203326,0.14722080660835285,0.07679475741917034,0.018819370089935485,0.04419332167135704,0.20776665189654595,-0.09344546744611348
F7,,-0.01740861741678168,,,,,0.09722563726455784,0.04973408220108961,,,,,,0.06199556083024502,,-0.02075759576955114,,,-0.0043569846766663605,
LUM,-0.051499156513468265,0.009740962140128519,-0.027754453452376395,0.07399173735547278,0.0038718387908678945,0.03930699994238229,-0.07488720752580058,-0.3006538585496921,-0.06378471334379807,-0.05126538865029732,-0.1079101511156623,-0.046239263347332756,0.019051767677266077,0.04284927801254133,0.062051448078710505,-0.016336338268653734,-0.0079557858594446,-0.09171773896725119,-0.04086104483352329,
BTC,,0.035255589717377425,0.0829085434117258,,0.030111707664236504,-0.004540469582237582,,,,-0.06483682511513697,-0.01916055188084167,,,0.05407329508023603,-0.027992709647244717,0.03656716123974317,,0.04382054318112353,-0.07525658273448141,
APOC1,0.11263597231757663,0.01857981874489587,-0.01669652650992002,0.18189921465242695,0.10005126118226394,0.17432396033167535,-0.3618218714376756,-0.4754882466029993,-0.006778443915320581,-0.12738030884133722,-0.4036225168011179,-0.3259873214419032,-0.092200000993461,0.02252548193624098,0.12069959863184952,0.0063621909596777914,0.007203327101445622,0.0854483975322274,-0.015858086230226165,-0.10320322141197744
PKM,-0.1624966941000606,-0.04138366615679856,-0.02722260937521603,-0.06105521826183853,-0.02423191720356586,-0.08887573942565069,0.14402171039269002,-0.014630530323184997,-0.09483172591708931,0.09689947904719245,0.3153434436250791,-0.2109306436324804,0.10598930199357473,-0.03019256802072383,-0.14096612143723156,-0.04169928121155222,0.07945136671616754,-0.03856432603764783,-0.031276589996380215,0.09970222477268559
TNF,0.033320796205763,0.008426849626125082,-0.01634405626220545,,-0.05205290312278654,-0.03405158625902624,-0.03265585229374643,-0.04789840314173757,-0.044547614283745325,-0.056201794122837545,-0.10387032915109676,-0.07794027272678988,-0.011700293418897516,0.019603423005465078,-0.03204233552860104,,,0.06299433736658602,-0.07114454638115959,-0.15534307445878245
GNAS,0.21951541558377136,0.07564848739223123,0.04413481161567379,-0.010669465577920251,0.07917488204080794,0.1897677665221761,0.31582128784296304,0.4820932121229664,0.1333077439488665,0.03866471276671768,0.43701004643927743,-0.34039998047737535,0.02916908688931482,-0.07798103403490875,-0.03199488959351996,0.07383593111112005,0.07582864301040686,0.04437096939314564,0.250890346535416,0.09805753872518737
BMP8B,0.03725259576709497,0.03873814742496217,-0.027694831490575576,-0.06822446159476314,0.029894735710166338,-0.03371020300499526,-0.13705935662078944,-0.029499169662252266,0.010138633431099038,0.003278372629879959,-0.16928358251157036,-0.07376705459544945,0.050575732635978886,0.03861690198230669,0.00380861853747108,-0.06209151642117225,-0.011115114378580397,-0.012800324305035292,0.0019786155664960688,-0.030453873738504007
