,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
VCAN,0.01086845624483142,0.011619217624845492,0.02955460481719301,0.01205013118169002,-0.026333702083564413,0.07811224764040142,0.05081128711091521,0.06492405542313813,-0.05849526381457336,-0.0028365745479917172,-0.02176284569626327,-0.025147247028874747,0.002504444532415342,0.03713645664383527,0.023147594948286665,-0.15316635025404207,-0.07204337133602416
MMP7,,0.06608505156301167,,0.024134154650266984,,-0.011478860478466994,0.04783588633701647,-0.018657173589985417,0.06583010595793845,0.043410332064323875,,,-0.008300964564264835,-0.07577113203952213,,-0.10445932471476314,-0.07482717582477508
PTPN6,-0.034252758877095286,0.0419301258615927,-0.01773065521793265,-0.01955742198057154,0.017787831948463246,0.05909024770461355,0.011035305546127791,0.024580963720678927,0.06746486193732025,-0.0180824948445581,0.0033412056971200807,-0.016167807909006803,-0.016309408784663543,-0.060804156629938724,-0.032429523322683944,0.1166435161135302,0.07630211530860578
PTGS2,-0.014234709082936345,-0.009981808801223561,0.00913055053736939,0.07439150033712637,0.02575681542603123,0.0016810742613818151,-0.0076660826187844,-0.002663985496800144,0.08652546076903057,0.013358271552631862,0.009007974785250547,0.003450736505474731,0.036702298000765736,0.005272440612512045,-0.024418202454186296,0.03389756919844275,0.058838123386785485
XCL1,-0.028308334368689136,-0.021623808300589548,,-0.01556931526081085,0.04859553785357241,,-0.006114938906370202,,,,,,,,,,-0.01970941163883695
CD58,0.04777521305473163,0.015123398915556705,0.005620100642313422,0.014537051122251806,0.04907813789093914,0.03542458112028316,0.0958979831979139,-0.06370228849920599,0.08196134653257574,0.011086289175432352,0.01992514124259784,0.1504764054360159,0.05796563349455991,0.05642525363062795,0.05297155711394932,0.09379405565170888,-0.028384612126709858
TNFSF14,0.015268219619204961,-0.021788216073089076,0.0026284582672860893,-0.008039674632628037,0.01413969889415561,-0.023917892756159635,,,-0.012603530669381444,0.08187759440026322,,0.049311082912887154,0.004361628086388505,0.030897652118498837,0.0088096022693829,0.002295555731567357,-0.07870151180666395
CNTN4,,0.028857445259787808,-0.012920165618021251,0.08100097761696544,0.024038292273733115,0.000780018411333943,,-0.029196917301142607,0.036354275628592864,,,0.06645228013417111,-0.02310891999198883,-0.041032010623371355,-0.024786927503091902,0.19588864569105185,-0.05382542782383818
NTF4,,,,-0.019694501988187913,,,,,,,,,,,,,
INSL3,,-0.019370941368339497,,-0.014309558908255733,,,,,,,,,-0.030651305714941398,0.030417496189025166,,0.055332839785145714,
BTLA,,,,-0.022713618726148698,0.07445533661305984,,,,,,,0.0031855295011503945,,,,0.09127957200833055,
MFNG,-0.036927727416224944,0.011419846923396242,0.04701564562729458,-0.03963401920007104,-0.015192647823367081,0.03360832408621698,0.05434952456095746,0.02338471054393878,0.03411485736754569,0.0735681235887672,-0.019904995620444683,0.02599145999681384,0.049270819921039946,0.007225763553116514,-0.0073325652897069105,0.1164097875024373,-0.04149330651256933
ICAM1,-0.0009840432793136464,0.04552460186396068,0.04174072697122202,-0.039520746088372936,-0.015829401761515528,0.0510414589115225,-0.0006278383471519761,0.07613778606760693,0.012690921379711022,0.04644202205361896,0.17176124021072775,0.03698481314408836,-0.007130172180608582,0.0158393386696031,0.028062874049584022,0.06382062386923584,-0.07601768239006641
PROS1,-0.009375798563180252,0.0723267074063271,0.013590035405467047,-0.0017727996375505213,-0.004948233741951691,0.07946522086708552,0.03109195532047318,0.012960164236690552,0.07587899751194631,0.06802491203118648,0.021662091678696937,0.09364552606981184,0.05671555205740195,-0.018297507896449086,0.06989891168495332,0.018717794008182284,0.0010743354600754986
CLCF1,0.10888692373254627,0.03500889635681953,0.030927101364125773,0.0738123338134796,-0.020319695281499718,0.007951069858883289,0.009416607939982119,-0.01754912239985175,0.03648781666099467,0.06188472278292971,-0.046091312014365254,0.10715958902023731,-0.008731340191114354,-0.0514695375329648,0.04385524450854467,0.037816752820473795,0.07111318365786705
PSAP,0.007191911783703687,0.04283105080875343,0.03714122500744909,-0.01673282528879451,-0.021589278412035475,-0.011803847407737903,-0.0023669245878487955,0.012062470729611169,-0.036434044726203256,0.08145380403204257,-0.07536219653936789,0.09324317928561364,0.011797879913724456,0.0699622669204691,0.11293893863823329,0.11617755773631487,-0.15460037941586635
EFEMP1,-0.006648294188999078,0.007927719513690656,0.06268518567514227,0.0007602988609924841,0.008463972307578727,0.05805290959229732,-0.04082545834074372,0.03903596948316996,0.07476309121598836,0.06101797831617667,-0.014061637707654355,0.12597269053890495,0.07559650137055286,-0.010441136738098157,0.07343121242191003,-0.03424799712296096,-0.029535299881811368
C1QTNF1,0.03842203065477651,-0.02805563356562264,0.029630676185270852,0.01269426724371977,0.016798755090308905,0.08081215150054898,-0.031483959430677416,-0.02131095771039346,0.060818761060268164,-0.0038913409569189886,-0.0309715648592752,0.038064641240064596,0.06033769563507226,-0.02227970474251355,0.022991708284407202,-0.018776369072882923,0.005386947376400083
ALB,0.013678779626075688,0.028262698914088093,-0.02177264014032644,0.01928759744067131,0.04761494652702198,-0.019254344236218045,-0.00819081679612426,0.02569834449522946,0.028926668064461022,-0.06638481100431921,0.0687928223288658,0.05029947123640259,-0.04543561421335789,-0.03917401352984647,-0.031455791935794536,0.11363128658801099,-0.03441677588370838
CCL13,,,,,,,-0.004355970604312983,,,,,,-0.02045940877088417,,,,
EFNA3,-0.0027148839722446775,-0.009602788143981498,-0.026374877579440306,-0.023153062547139464,-0.034258614235350954,0.007880194804663307,0.021007863052006047,0.01031539899678228,0.061406000194507315,0.0034953862231004223,-0.07418286433124202,0.05852144700062795,0.036384850747660055,-0.01054737130286323,0.012626071006174478,0.045568196069400956,-0.061247502963160276
DRAXIN,-0.02422887711253405,-0.034106865001385496,0.0033861811330014075,0.05272686575338258,-0.02729966978373993,0.05485513932273833,0.02957906322484874,-0.014463375309898007,0.052708543837427096,0.005112265058058824,0.07460331735799772,0.10454122397175229,-0.03780535861966439,-0.057269629166824806,0.05859220091178984,0.06538327541602777,-0.051784819515425885
RAET1L,,0.07402323389861015,,,,,,,,,,,,0.09883994676926487,,,
NPTX2,0.06026555535426643,-0.012089481665119707,0.020011722962537785,0.04179471239539908,-0.022715579708524298,-0.028226227166342665,0.055779003640288816,0.008743071885100644,-0.005070671456914275,0.057323400586363114,,0.0550775947652882,0.07090664916095032,0.03778444653434165,0.04841564449857485,-0.012456469466697116,-0.05891389792307541
FGF11,0.013494578272084064,-0.028293645963492434,-0.01794336006269548,0.03780186161323328,-0.00834339616942122,0.004563833965546451,-0.0540882253945409,-0.008854581817215663,0.11335983964784446,-0.05619792820033534,-0.030185187475013267,-0.001786842491268363,0.020125432157269443,-0.027701284653875006,0.031859011654925,0.055678628865013416,-0.008276847771218737
CD59,0.014246417871092694,0.0747819498971149,0.056310101886697515,-0.0631953325488177,-0.002467536845107042,0.00876239500044863,-0.016168295046983642,-0.002433589574301234,0.04229202413976901,0.11071299821676912,0.04188282546380034,0.022973638723511262,0.055128366295997225,0.057772811047076815,0.008786200823709083,0.023128939521275437,-0.07378901673602814
COL9A2,0.0367364572977857,0.01114874633731484,0.010199571162666725,-0.0597743736180042,0.0034561290888238793,0.06877864727952875,0.07323139880923565,-0.005517416809964145,0.016056670255699287,0.10724038366245066,0.0585362725178682,0.05699538976816861,-0.003848123314863431,0.020200517649739576,-0.002062277289115358,0.2034241425324615,0.04607320566571017
DLL3,0.01284971844648147,-0.040341001240410644,-0.04119457325062477,-0.029880640103985365,-0.01342973219646186,0.007877451566899552,-0.03167776306863859,-0.008297989606535081,-0.07939502166814451,0.016603527417526277,0.0666529736259971,0.0054510402704536914,0.01280443379613761,0.005940977647918596,0.020220672226340847,0.0826567740075541,0.0034297278396819386
FGF5,,,,,,-0.015332125923856727,0.008219775663554153,,,,,,,,,-0.06773322581075389,0.04252197670472354
LIN7C,-0.004559400882780193,-0.016621618881493622,-0.002008230648581881,0.06746286064789374,-0.0055029967789856065,0.051669010961385695,0.008412148515936498,-0.04208075224882187,0.05771509588946397,0.09190817258142706,0.097738819404816,0.03430031083900258,-0.026400859776021728,0.02583256761093847,0.0862454249386742,-0.011586342473017399,-0.0585781984890447
GDF7,-0.02932190348014046,0.002850247686535095,-0.01386425709196331,0.008116703445600303,,-0.027426667757163733,,,,,,0.06031231951926817,,-0.014828234959389739,0.028870270339251252,0.011290090750049659,-0.007599327461278801
PSPN,0.03450487664365263,-0.009145238104269851,0.11915174507542797,0.0075286121374378,-0.0279987476433706,0.02553105800390836,0.06795111180615941,-0.015248880217588278,0.06928582998273022,0.07758449558663019,0.03269440439384349,-0.008489970101361126,-0.02239791553671531,0.011952313517522597,0.018011916123028,0.13354573406890755,0.03169003806709091
ANGPT1,0.047132710808427396,0.03642681687005235,0.004889016218824228,0.01967197321735434,0.08869307173559977,0.04826256190615781,0.024742691053020648,-0.0017730716991760879,0.042351015197726626,-0.07344751465198981,0.0959621259743998,0.06908586890706739,-0.019348107603068404,0.09810860169963614,-0.014183170351078814,0.035680453642616926,-0.05852571194947356
PNOC,-0.018159645020399653,0.052220094271381724,-0.02901356919747844,-0.006320381153748129,-0.016334761713590454,-0.03746742846715008,-0.024720834750621413,-0.023884739139911907,,,,,,-0.01576841028066536,,0.022191587232547775,-0.13660252913868412
L1CAM,0.04233380037694396,0.005532520823849427,-0.006662846715863458,-0.03803083408148917,-0.024316937019276463,-0.0251342426100709,0.047894808861468005,-0.026876430508139457,0.0007061833273124907,0.06662088653448818,-0.0987452523771637,-0.014417965178219585,0.015153242761697909,0.0675002269211728,-0.03153146989266659,-0.03991628848948102,-0.10598842475937727
APOA1,0.02404277306943124,-0.029451839784629282,0.047083237463541545,-0.022284773737636064,0.07131353739174312,-0.020312502063515966,-0.000871008446355326,-0.019081308556878073,-0.002275754284694457,-0.08252770967567899,0.04444357843157121,0.09387125360046299,-0.0038824819386198152,0.04173019059298934,0.19632763715038934,0.21886493500119586,0.07070638181207918
PSEN1,0.009004372388266084,-0.010044987572302549,0.02228560658154129,0.032532321260992626,0.021602185702608773,0.05914129192380667,-0.010727687953541731,0.035880190786576414,0.0006084921071065375,0.08285778181915684,-0.07839290258836623,0.026527667629911638,0.03932908962646423,0.07024775153804046,-0.03723572315213718,0.003566550062872674,0.05187231004114896
CALM2,-0.04919024880502002,0.04800516112017267,0.04221257779901563,-0.06158003337897425,-0.0025461250692982614,-0.05575843156000972,0.039019888116220904,-0.0011243772699414316,-0.04166951590196892,0.05181184356206298,-0.06488727464164969,-0.08448785817226408,0.08445565361576453,0.030983137138936478,-0.03355747969423424,0.08238348887894854,-0.05354870477799294
CLEC2B,-0.007561465339824328,-0.025909022753091277,-0.024443026262045867,-0.040134179932000476,0.06877423413355035,0.06729738328557733,0.00956414129628593,-0.008121378911833935,0.023418107107725537,-0.10713643611475875,0.02152342721765575,0.05148214911100782,0.0170075436381192,0.0023773257495901517,0.05162704211221761,0.0816717155147505,0.03807069103373776
NTNG1,0.08447894187482202,0.02099612847869043,0.05678809521369588,-0.02988039861901094,0.09634990300472625,0.001201341127498441,0.058784350151229965,-0.03651135848797205,0.12781881813004242,0.08219414541734724,0.0075230168923037305,0.02150049680139769,0.016702859072424043,-0.05937887379466677,0.11018326399010335,0.09192384958216616,-0.056047608082926116
LRIG1,0.06434924236086755,0.03461655091110281,-0.01376349630393099,0.0003852492416323737,0.021512547327043666,0.06798387813435591,-0.008479800047984157,0.03535494111195945,-0.0012133729226936748,0.14949881421814284,0.09455293664555316,0.12030415396426306,0.054730024459378024,0.011370955877271835,0.0423320024273548,0.08634763965929575,-0.1176070951060557
CPAMD8,0.03016185091765131,0.01668536980955694,,-0.016925654848815145,-0.01503235390282467,0.04198223946677735,,-0.02229522953223485,-0.038126595159377136,,-0.06602433827569111,0.0028271953225422913,,-0.016658324440933254,-0.026755404268297804,0.185262641796063,0.013646199376587457
GHRL,0.030756557947224112,-0.02227003607892393,-0.017585312826043017,0.05363468621782456,-0.025458397331131137,-0.002223254969708318,,-0.01540604003644483,0.05942911735070396,-0.033550460721756624,-0.024277747207593903,0.03304460667956654,,,0.03027477784869787,0.006963641364172306,0.021178039678330807
NPY,0.014743097435666286,0.0476426863821472,0.01588651425325897,0.046756472579705784,-0.06280659497877758,-0.0658091107829791,,0.047054438631597875,-0.0445236067847981,0.06136356915847836,,0.10351220813075301,-0.02565969493923229,-0.017828556992959644,0.0010185586290336246,-0.007324685465489276,-0.07839391994852722
MMP2,0.041728885628970376,0.008333212613252235,0.009389779527151101,-0.024285199472547897,0.03246754847329354,-0.033590509992377934,-0.036004296327190106,0.007620865992876973,0.03723149337665468,0.14677758710140498,-0.06006922158892279,0.0581040843600236,0.06693895903472426,0.03985849361496512,0.09396597475157062,0.04759641009163855,0.0716799373163445
LHB,,,,-0.01474096714342477,,,,,,,,,,,,,
PPY,,-0.025444977412610707,,-0.0256597245466823,,,-0.022865669784957025,,,,,,-0.013413086721947144,-0.009971676800213972,,0.11431758519514619,0.04959207596773493
ALKAL2,0.03768316844851547,0.008628732405645424,-0.011128337839665025,-0.014526803882792523,,0.0344185812647822,0.014856084645498353,0.03369813969009057,0.015954730479745233,0.09390122475436026,,-0.06445844830691805,-0.004444159476438675,-0.0028471373990165273,-0.005282219146477039,0.0020416745418920645,-0.06327191172598556
CSF1,0.037020564894197173,-0.017869040206022063,0.040923431668722005,0.04642326531914395,0.0003811317044335068,0.00738330792029228,0.06733851464664665,0.029845815769432033,0.06367056260003517,0.11567789229267192,-0.012139524139114895,0.044495798596519025,0.04503040221025694,-0.060714795999900824,0.014527427693538956,0.08989542165167508,0.08657801697991484
SEMA4C,0.004207605575953459,0.0524716879655996,0.06338015853428595,0.046764123343593464,0.04211161340701075,0.06490362467163643,0.01179659268139787,0.003413367330833224,0.01888559056650798,0.12299450586869305,-0.04843722370196777,0.041772101589434354,-0.0006933454932840272,0.006769329892333104,-0.035717249916811536,0.11211506331322577,-0.03517976401702903
BMP8A,,,,,,,,,,,,,,,,0.0731914584191841,
ICAM2,-0.06322829193762707,-0.030218980652180965,0.021401813922898565,-0.022440450793669128,0.0232937728676866,0.05661828787530888,0.03686813106519511,-0.02968573954005391,0.11738658784655195,0.06816621552057607,-0.13024051884956353,0.052835613905937634,0.07944748321100127,0.014255046821183403,0.004669607044841067,0.030525977885680875,-0.0495116931975304
SYTL3,-0.034226648119707895,0.005524633715383954,-0.020802611090266213,-0.003356428990025596,0.01408300921536922,0.048618302552834676,-0.018838171291113804,0.10838328173859695,-0.05228723532700812,-0.07761585609451349,-0.09048028589224492,0.13204566795469722,-0.03930795600630282,-0.059928700217450614,0.04255892171430562,-0.010490825916880943,-0.011520632967001832
IL1A,-0.029980066877227995,0.08536471820241061,-0.022205088073223554,0.009678667996879907,-0.004079142946601949,0.0038286033817816006,,-0.008889642121241414,-0.0430544542775735,-0.09884871549136393,0.07652781701885074,0.11465269743949308,0.04039886446698786,-0.00297382726844767,-0.038192628757474985,0.0740393265751473,0.12471702612556632
HLA-G,,-0.023220139832086876,,0.05916742935630724,,,,,,-0.05314871167157559,-0.004978196642881446,,0.08322956757197798,-0.04193967769311517,,,
PGF,0.010413523183751338,0.0008707165686965132,-0.035281098418858535,-0.03555351964033673,-0.019927289797700427,0.022896201340978146,-0.0031123880750524866,0.013679318712987835,0.11953521255300993,0.14011649410837312,-0.02220564958638634,0.13212837185979978,0.016131120478370925,-0.01139758316557958,0.02040707455846831,0.044694447024589475,-0.07950264704227517
LGALS8,0.040982185943431684,0.021120569106456034,-0.02981423407605698,-0.03173725735804725,0.008362912041930558,0.018039589031674522,-0.012536887712351077,0.019197999622585588,0.1043969838717709,0.08255107157420181,0.06372136970367964,0.04027889233023211,-0.009269231208689277,0.030165586275634603,0.054250717419202565,0.06016608939830234,-0.023663628906498306
DKK3,-0.006124595076577995,0.020329372375813462,-0.05067970906289207,-0.054242062986868185,0.0187808770220885,-0.03258282674226594,-0.009287362421416962,-0.04043541335294847,0.054865106774436186,0.14139214110318227,-0.019690209941133532,0.043806913092507394,0.07527854014252083,0.006282808202122365,0.08489182811762704,0.13575310275141278,-0.08905039496525904
COL16A1,0.009533539861695011,0.013048652100600315,-0.00962525587390207,0.03832212027904422,-0.014551332075523093,-0.019750927221586004,0.037847824141996035,0.03255704298394708,0.06737516594257957,0.05778167697951192,0.024159757784834902,0.09561864226713723,0.05522901456096452,0.06995330019737825,0.11732692345446848,0.12392430521541492,-0.0033814251765000884
TPH1,-0.04806546359963095,-0.017049479775235986,,-0.028332130472871173,-0.014756204050246061,-0.016487896514189825,,-0.014527086154595071,,-0.06911468269410181,-0.06728807011967108,,0.01372034588060802,0.03368410328055884,0.061574701041165913,-0.038673335688987655,0.011113494666292469
TNC,0.026699461530439794,-0.01023749154330838,-0.013763402252646557,0.007384928951762165,0.006269796687983796,0.057160316286345214,-0.0612688784648276,0.03653745171487306,0.07942486951557433,0.025165266611299086,-0.0820371441166538,0.11044590530904477,0.027789428867222563,-0.048899878689533355,0.08492718734444792,-0.08899790728582113,-0.05497484871519223
TNFSF9,0.17038925832454943,0.04160212534693919,-0.01860911785020108,-0.025532432496729054,-0.028045370514766483,0.01028210752537017,-0.006433321442859193,-0.024646954608772035,,,0.020008043765477535,0.08942940533169937,0.0893226448346106,0.04819683987318114,0.02930886186337472,0.103335073491427,0.00919094817970547
C4A,,,-0.010966478130175256,-0.0004258501489928759,,,-0.013265515626579674,-0.012769860583508553,,0.033875142158502965,,,-0.022777783898965197,,-0.008708207971209508,0.04444783887454557,
CNTN2,-0.0054045251328599594,0.020282207430582667,0.028030130684057682,-0.036645672845701034,0.029528658997901698,0.0020719750717480487,-0.0018995362765052864,0.03164980745473357,-0.04790840207662827,0.05634748385607829,0.02683147021364764,-0.09216049394052321,0.050682282957115056,0.018726975574019984,-0.049213470880746235,0.02298412345497794,-0.09346611737276778
F7,,-0.01663305248202932,,,,-0.013869963181485704,0.008155950100516656,,,,,,-0.014021042633452276,,,,-0.03256835196890031
LUM,0.022362506205997137,-0.003204954448708972,0.003789650251947541,-0.04455199446946118,-0.024468594202541733,0.05909400100117414,0.011606146107886182,0.04623888468499442,0.1006763833358253,0.06325382169011122,0.05631001971292568,0.12034080524762344,0.05045442793764882,0.012245892818572867,0.020960373096952326,0.029681418924454445,-0.0668844909948439
IZUMO1,-0.02465343051415338,,,,,,,,,,,,,,,,
BTC,,-0.015090145168796703,-0.017160590524822168,-0.007928200419542971,0.025743646982967397,,,,,,0.032079954365111095,,-0.00043645515127202034,-0.025268796452570446,0.10933965908473788,0.016581381646516614,0.07679071392548341
APOC1,0.0015543108013634612,0.042117983308812536,0.05092431572363802,-0.03256626096095221,-0.003223345617893395,0.05297608256105576,0.07203214412969947,0.0187776266426401,0.003747553356987448,0.0464599433100395,0.01607690530151832,0.030790121547183892,-0.009491340285886097,-0.021460755054113267,0.079331510828432,0.15198426980072288,0.0899308582000303
PKM,-0.013309661832972703,-6.791280808071168e-06,-0.031025062917564784,0.02809767734545092,-0.05524611277536801,0.023528502829545724,-0.08312266933450627,0.049027856484429595,0.010744550262569243,-0.034589269741567334,-0.08620796043937938,0.10793732228418533,-0.0022024157222150617,-0.038777742969343346,0.07437716976448812,-0.05422849686202415,-0.06561014670180328
TNF,,0.026535605060398523,0.16646443732898172,0.030958411514443666,-0.008967089094771416,0.10998323226630521,-0.03519046206084052,-0.008382182073731885,0.014880961374078043,0.023030307062173128,0.13590552387259544,-0.011810607881077429,0.12731169708439313,-0.01729747618156645,,0.23423648006839354,0.052072577019080225
GNAS,-0.03774612444216297,-0.07684552803262049,-0.03911047633060237,-0.023956989429766897,-0.03664420909339754,-0.025561018319563096,-0.003799277918332799,-0.04281197153116445,0.1710431568598729,-0.004240354251745415,-0.05379701336105855,-0.008486034435751511,-0.041690158006581476,-0.07006382760744281,0.0677620754022462,0.04013345330626976,-0.03117501736930703
BMP8B,0.08316673663170185,0.01816533775972528,-0.01878209262229744,0.03080467514334022,-0.01867378315110308,-0.016662707824398586,-0.0434045705541962,0.08546939307607193,0.09935105058943264,0.05119542939569889,0.03964615970790667,0.08608677789888457,0.05143792499806008,0.07902506929751826,0.08013847900365274,0.00913881268634418,-0.018634689728835724
LIPH,,-0.017049475577787368,,0.004796703543195182,,,,,,0.036542298008933466,,,0.0647520542623669,0.002256379854466728,,0.07823353789560049,-0.015483627753260329
CCL28,,-0.009478764100453757,,,,,,-0.01152061037935481,,-0.0021261505999479575,,,,,-0.0185992788591233,0.015581965836231745,-0.03834991880840956
PTPN11,-0.04257082262541273,0.04933901449278422,-0.03734865524339538,-0.021627094582589747,-0.061708815513226496,0.0026044654532242652,0.028074200043569957,-0.010581774525466736,-0.05007477862699947,-0.025287908247301517,0.0495600679230766,-0.022011367569075672,-0.015365365659134829,-0.07524604245273572,0.025528098354045126,0.017526090995301263,-0.05882195408201619
ADAM12,0.05788595085482433,-0.022621275635823522,-0.01305895603170625,-0.0030438867947802243,0.009410026135811475,0.06020605584393084,0.05964293457338148,0.011058837995797346,0.08194529373628377,0.11226892120687684,0.05270328201613455,0.12419060901884267,0.0014190823597530302,-0.02459500196584489,0.1370067323211592,-0.013901080180219086,-0.06679868343656707
EPO,,0.03626303433742738,,-0.022571495265710093,0.007184061620444953,,-0.022477140024449768,-0.014527088287946873,,,-0.051942458889813664,-0.05406717647321036,0.05684073990178715,0.022272293396470577,,0.13326396489705356,
EDN3,0.014556158414729055,-0.01823564722557469,0.08716001793977733,0.0378778922363191,-0.016221418007847804,-0.024575617570231943,,-0.014676986219489267,,,,-0.04143127146872956,0.08793297614508876,0.007284601553289279,0.03415533909521442,0.09628477332532738,-0.015987783939679742
CCL22,,,0.00961665281991106,,,,,,,,,,-0.00816476761278095,-0.018316349273216855,-0.023087378765072657,0.013413454096775758,
CCL2,0.03946311978915545,0.013251499004636423,0.042174042079704266,-0.036396740668395475,0.0018067914789466643,-0.04350483181305458,0.0018840009362626736,0.03743649739156308,0.047185447490816414,0.055206280081451474,-0.0013665492847789718,0.10285291045225163,0.07184616847649958,0.01603571100557788,0.02829363691655577,-0.032223558333322515,0.005015558370212963
DSCAM,0.03860531327234609,-0.0054502022256761404,-0.012385513006198104,-0.010271109547875013,0.05047626171391212,-0.00845247874270365,-0.009257040156068862,0.012205991599661292,0.07654744794902937,0.047007369225804,0.014182063458747004,0.006113070065328359,-0.048907109307625915,0.06123544315762494,-0.009270358066501144,0.05142357387531565,0.08283050759634723
GPHA2,,-0.019002506860104032,,,,,,,,,,,,,,,
ANG,0.039648109960276616,-0.009471529100526822,0.036473854986381796,0.10068123912918825,-0.028871754264097545,0.023790051312253452,-0.021729528879654583,-0.021224328129237365,-0.008328660893369031,-0.048342167766751924,-0.041058192843808995,0.12316622224333558,0.0729203360848104,0.0005990202418008988,0.02784657862191359,0.04685411487507407,-0.031621854517469176
FBLN2,-0.033973930929847164,-0.016335259802159163,0.025924132269934487,-0.025325243562663937,0.0378173665135674,0.004868432124099156,0.062109692024146415,-0.011517679950731443,-0.03250472229122701,-0.013907622881998037,,-0.009143610837759625,0.0525865152187807,-0.02453525346666724,-0.011346701794252146,0.09663057794572233,0.08101211811684655
VTN,,-0.00011386527001248627,,0.0559852340847579,-0.015964198053792608,-0.0233802328098883,,-0.012071135742472728,0.037024541347805036,0.028632467897834857,-0.015109109190628698,,0.010848549858402223,0.01513606256027135,,-0.017936384075549528,-0.04108902111390118
VEGFA,0.02245904177104845,-0.004552663068744694,-0.022301899650782827,0.046792322435315135,-0.022100508777333886,0.021000793981564684,-0.08627103151658592,0.00709386794322943,0.07722240969002228,-0.06060771651785951,-0.03615349794285823,0.10733489400531968,-0.013564575593686403,-0.022376264154343968,0.09700977890602003,-0.17470832845090356,0.02083077105645495
F10,,,-0.015825172184915057,,0.009487622843066675,0.012673831733283474,0.03691913012892002,,-0.03507507399712112,,0.1022154958798264,,,-0.024054344526019053,-0.019974930560526575,0.046995242229521596,-0.0026794173448741864
SERPINA1,-0.006080411638193619,0.05005741584935673,-0.002869793296102442,0.03293482312782093,-0.008007226903026198,0.03635748597041804,0.02052371946511132,-0.004779048403207509,0.049138013079563454,-0.07883785713669554,-0.07339657525701374,-0.00580832719328095,-0.03136739289659717,-0.05626213605470255,-0.007135437285530293,0.009375544863079396,0.040472417399172365
VWF,0.0022563145241470094,0.011329370968476351,0.020175429012184217,-0.038887552615075045,-0.03910247714439997,0.04834946382708554,0.038895501064430536,0.02596817586285512,0.11044470649024432,0.11479417145795512,-0.13337745634467102,0.04393892990447886,0.0339446149545275,0.03439154364834851,0.04636838435847175,0.06400922527979826,-0.02994273151749971
GDNF,,-0.013290300358865408,,-0.018359232477464845,,,-0.012958080001278204,0.07775962343490521,,,0.0451904937655615,-0.014389915409656694,-0.031998027972504395,0.01552021900557689,,,
VASP,0.029353192970363238,-0.007084183883201369,0.022060079539254197,0.020887214688507873,-0.013639222159392986,0.016640215278913163,-0.010850340172856831,-0.008362609253344231,0.05545930422831483,0.04853115386294538,0.03870586702840724,0.04884974929805647,0.01662184955637051,-0.008180417204338809,0.04020958304525277,0.00036502020519598306,0.0012103851163251602
ADAM15,0.035269905374133576,0.017029366394930634,-0.015533367856031606,0.034784402646038645,-0.005040320206227981,-0.0111662534575761,0.02610363167754204,0.08141085614476655,-0.03301735319082138,0.09113538082254202,-0.04985666493576217,0.020056207131444535,0.0017506087693226439,-0.04362366403945341,0.03583174581159763,0.04733716340655866,0.029233513491840453
WNT2,,-0.029823893358703914,,,-0.012828066998379954,-0.035602076575572225,,0.08423971417007506,,-0.04083962868303618,,,0.03394335800217162,0.01837581492976091,,-0.02601442641756403,0.008203249155142416
CALCB,,,-0.02005797619094712,,-0.019283104836794674,-0.015332125757237526,,,,,,,0.010988938339413154,0.027559389921109418,,,0.07475442808469007
OLFM2,0.0465243182539517,0.021490148306028873,-0.007499956000299209,0.03836070750771504,-0.01245721165537368,-0.012903012542148243,0.029902509428546924,-0.07772784435722006,-0.04201344828498287,0.03731331903351661,-0.05654932347722346,0.044054401657563046,0.01899069853990014,0.03429578570965425,0.0018480200223123316,0.04746154339288041,-0.008195823521748937
MFAP2,0.024097674728115914,0.0307743624899525,-0.007949545150179536,-0.014317821432376721,0.018998221522650547,0.07209372342866008,0.07948121925303453,0.007368267590874242,0.10445802042850023,0.0746903441723285,-0.020848978630893255,0.03981217732892894,0.07338830983344019,0.019903102786476525,0.028679174002507652,0.08801991207726063,0.0012740844900499286
HLA-C,0.014796624250399341,-0.0003841762384721107,0.03056688467720643,0.025801345313461302,-0.016119239054897004,0.03856612205954936,-0.006688127345787801,0.053815810773224865,0.08862516032777149,0.0077183576261359126,-0.1675890094626098,0.025235752801851932,0.03030157644438243,-0.0683039625751907,0.0757778519956291,0.17597207393975536,0.027759264193196357
THBS1,0.026898455395201602,0.042053547670288814,-0.022714899252086414,0.009705678764151305,0.07258339454017322,0.03739359036100982,0.0201906697765919,-0.032586664749757556,0.08097328907400447,0.058129427620397425,-0.02654485720677962,0.07067987422227157,-0.011047957406724805,0.09418152503279938,0.05839336616132759,-0.14363355129372868,-0.014824139988157752
HSPA4,0.07165069696694755,0.04579699767206926,0.08918375358905568,0.03301670215861947,0.017367942571497163,0.015278570512249675,0.0035362403303522455,-0.021447214945205875,0.026827878541702488,0.03775902041737611,0.08675651365671891,0.018345733574686895,-0.009892469099206637,0.00661392974679118,-0.015266497212676542,0.010108791708711417,-0.07672531073426961
