,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
MSTN,-0.0075847496953088955,0.010666319721184427,0.03361684442853833,,0.05925069188593743,-0.05090349580040107,0.07888757822172503,-0.040292288812324696,-0.047108268178070296,0.04633299616427482,,-0.09610018524101928,0.006142575028983382,-0.003047833466610872,0.008763073767539516,0.06276195276631377,,0.02676634624900296,0.033917027842895825
WNT4,,-0.017048487065419272,0.09156377712517033,0.024334796100333667,,0.041484091312808086,-0.05275604817777875,0.08254646057058682,-0.027398895479659298,0.10194588918936774,-0.025568246330200512,0.015588796798527439,-0.004948094420334527,0.009886518215012902,0.06924090190591284,0.03710833726917293,,-0.046563176783025656,-0.05946134122910333
TNFSF4,0.0036450063640253694,-0.019686650149700304,0.01941397548371662,-0.012437898952098712,-0.03190825624710888,-0.029329583393485268,-0.0496964958773747,-0.04501232369917617,0.034477965329723526,-0.04046147779085749,-0.07205588259854342,-0.053839308880220774,0.05516509986580792,-0.030544722180329345,0.030624944203242743,-0.04831765693567111,,0.05079575566304922,0.06009841735854912
NTN1,0.033179809850935896,0.023840690888499435,0.036767010422580064,-0.055889710277278674,0.029715122532332244,-0.0004939617742335367,-0.0074858180318592826,-0.07937428542386364,-0.03236506854945365,-0.034557953577925904,-0.02724766084840254,0.024487154485941656,0.013791035437855923,0.08846885085422371,0.046277756286203085,-0.02468231506200145,-0.013180941720481629,-0.07604334350643989,0.10673618595638217
CXCL12,0.018320067672091312,-0.031805548872754566,-0.018724598486399447,-0.059618699696585294,0.05375534366630289,0.1345691170632001,-0.01582676825466119,-0.013119511199229716,-0.029102581520561457,0.05770660212017381,-0.03603987767698293,0.056209990152172006,-0.1049042833513351,-0.006852724349216012,0.00043212724734199745,0.046977549543842353,0.061363756833421386,0.05439542273869719,0.057873755397452216
GNRH1,-0.010402210510436863,-0.03410523777896839,0.06266030996034354,0.0037764157021083866,0.020897579114733573,0.07452046296982726,-0.014958693490803565,-0.02870313439377102,0.007988514672999346,-0.028456208149226454,0.026729281301593858,-0.05249170167525301,0.17081983258165434,0.09846192172724237,0.007693612495958411,-0.019429356819240594,,-0.020262749070581676,
FGF8,,,,,,,-0.010990923352598771,,,,,,,-0.041290135120119954,0.032462280980722694,0.0017484432145224336,,,
RIMS1,0.10051236211671284,0.08245254295583616,0.06447006011244996,-0.0232099172463913,-0.0035261818042611882,0.006962102644588124,0.0038223295763019013,0.03509330885051082,0.03913150057245936,0.04047031417789105,0.06620279109177546,0.13154057740599756,-0.033712036961696626,0.04792094055893488,0.05423703087220756,-0.025544260590212708,-0.017836830091131132,0.022090340508414144,-0.005759118481377258
FGF14,0.022258469678835987,-0.004801228470463512,0.008244236941814616,0.0065254843396186195,-0.01529463060999065,0.05239016029345159,-0.026586839855308225,0.019913821947352583,0.029574937658579787,-0.024399257504500657,0.15103890581531676,0.20844039077839277,0.034557073419132986,0.010700668505913119,0.01725308466499455,0.0458369096693448,0.04456116896626514,0.02237515240341503,-0.007472901566063853
IGF1,0.06304040057641808,0.018424908692795325,-0.021019279666580213,-0.028971883050601322,0.03221569557005599,0.09724521683995589,-0.0316959957067138,0.011222569947278126,0.0035011447485074287,0.03504697061827823,-0.012612447542371555,0.07805066098745142,-0.0041278310903423154,0.009211067669663732,0.06573560109248824,0.008306590977565564,-0.010150143275890849,0.04938422458931505,0.11761675666474379
TNFSF10,0.03606862600888234,-0.03612213572406262,-0.012485843851442835,-0.028163321059828123,0.03811525335588121,0.0766983680265798,-0.03427008415922084,-0.04585653717463037,0.08109946362008161,0.016110258695497173,-0.066333648345876,0.03304729733067819,-0.08414897388862806,0.04987200910763076,0.0574460702853699,0.02359667614035418,-0.015212298141592985,0.05249571789422483,0.019015348635025565
GDF5,0.03551186059097671,0.08411134135622643,,,,0.09893195572680538,-0.031406790379827444,-0.008373524577961181,,0.013940663564570807,-0.07757949010413775,-0.026378709898846026,,0.09129534250628861,-0.013679921456845334,0.029629079495347314,,-0.01318445685275531,
CHAD,,,,-0.005646970945028621,,0.05149642670464002,-0.011586345061459414,,,-0.014723797788898563,,,,0.04664740013745208,0.010255099318546283,-0.02946127119456253,0.002687194040348852,,-0.06358493796920202
RGMA,0.024882750489813612,-0.029767231921070048,-0.019072983205022532,-0.032664914290675265,0.0495507909146312,-0.04401190387708657,0.061434733919721526,-0.05707171833686319,0.02289189084042172,-0.012542080281557013,0.0031025179353187634,-0.09805732149084835,-0.05398706651932657,0.08036085035670198,0.016272932792712188,-0.038704798280826055,0.027277224913410603,0.0022174819691732858,0.027113298152594816
CLEC3A,,,,,,,,,,-0.03506065083591019,,,,,,,,,
WNT16,0.027107691938763504,0.07759963863375813,0.0507436397542622,-0.01732012239591921,0.031492056660613575,0.22117529704527916,0.004491520632299977,0.028404683175802015,0.026168437736011022,-0.04319561907169677,-0.004603913645582974,,,,,0.0051177446902702485,,-0.02845325533523132,
CX3CL1,0.06421882743165137,-0.02798139371925647,0.05260840238508184,0.0008046923813210322,0.09106345694312744,-0.00833101783139576,0.02350532932572596,0.013235177628918269,0.022174176296280455,-0.04398248253181839,0.0991136808644009,0.13488312070035935,0.04933784539982711,0.029875991232843964,0.024946372069107985,0.008535781527455473,0.10279618833458111,0.04606112831918837,-0.06905227860343462
FGF1,-0.025866504097636116,0.0069095758501098075,-0.01704174060056862,-0.0700082956043217,-0.03166985874202294,0.04944741845807204,0.05147108541947272,-0.01892909748445364,-0.020182028600555107,0.08448302653051233,0.0040244334842148306,0.11141838278681887,-0.011461039734559834,0.02900174279213059,-0.032241071093825645,-0.022467211515784617,-0.09932616580663824,0.13161807077644944,0.07775247602962913
ALOX5AP,-0.07893882127175501,0.004228019338907503,-0.024133459976742412,-0.05242187896722632,-0.057459881915418856,-0.0602428607732211,-0.027980705039087315,-0.06151324056336555,0.0775169750413833,0.04150015113840164,-0.19642746825624097,0.00946615890375138,0.002190931416740203,-0.014166684256847596,-0.001111681792980327,-0.00917929438245089,-0.02703415283059905,-0.10095635638497774,0.048274924102251676
IL1RN,-0.015760864207237536,0.0691813282923103,-0.05737126855043713,0.11253244939098042,0.0031042067073053063,-0.012775226423589988,0.009309700565133125,-0.025402247950597187,-0.019197464741184486,,-0.10677075838545075,-0.028329919001552635,,0.019394011747579664,-0.01573195239277531,0.0024458909007918834,-0.023679827793253047,-0.010531554765312855,
PCSK9,,,,,,,,,,,,,,0.012409632883061737,-0.012988072733565517,-0.024159421014529333,,,
FGF23,,,,,,,,,,,,,,,,,,,-0.026104131609312457
NPW,,,,0.029108968038234716,-0.019039433585314576,-0.022485154575638114,-0.05888509286225005,,-0.024736415043716174,,,0.001390387637669356,-0.030809180233756582,0.051825519446293176,0.01449542501563596,-0.04147262280339846,,-0.017097462143155766,-0.02723706720817918
CXCL9,0.03086268745606193,-0.05048904209412565,0.033875346496080073,,-0.04005328538562849,-0.0008481311606478828,,-0.030722555376748208,-0.017420538129885126,0.11249898308058805,-0.04986726122435243,,-0.03822442233232429,,,,,0.1186855929754788,
ANGPTL4,0.02541575617148887,0.018786030407213127,-0.015377539006370752,0.07245675267143512,-0.024309819946770405,-0.0764668554855918,-0.014836612230633619,-0.010441409061379602,-0.01900719183339842,-0.019432628076642627,0.06242525731413559,-0.16033462915706853,0.02239906302125043,0.007016262498878143,-0.054735697579395545,0.04445853388353748,0.1635079069672309,-0.08170666979346788,-0.0701530375382078
UCN2,,,,0.10130211972695378,-0.013201830287522597,,,-0.026917917132776675,0.032438055701455554,,,,,-0.041290142072195286,-0.04137496126957324,-0.01253649992801642,,,
OBP2A,,,,,,,,,,,,,-0.028950081976320468,,,,,,
COL4A3,,-0.03425659244361359,0.025104743922335894,-0.03571307293306765,0.03351314788696349,-0.061486021317855306,,,-0.011958062107582944,0.026173353942324482,,-0.03572747950259156,,,-0.00020132371131612912,-0.009449374068189883,,-0.05913858889902553,
NRG3,0.03663486371745675,0.0005349542688939846,0.029229652254183204,-0.01830150526336197,0.027922337414235908,0.06897443688579322,-0.007774961128023246,0.1302701018860362,0.009620714627209582,0.09509827028087928,0.1128561578476148,0.17475463142563594,0.03813048146351576,0.0210120717773218,-0.012332009162707198,0.05339941147183866,0.12086950869955226,0.10437247368612847,-0.08705718116874872
IL23A,,-0.02792858281812059,0.004305887185260358,-0.02056593779542554,-0.020770361771516577,-0.023704501732947438,,0.06376415632411818,,,,-0.01245659226035818,0.08581293945858517,-0.023879462376723577,2.1456945891333012e-05,,,-0.06623009733792184,
COLQ,-0.02875674307352142,0.005502226643972654,0.013321419327544643,-0.06641034236527689,0.0867905690537472,0.05325443030223827,-0.0509674856103812,-0.03522464805194671,0.0014048539426071685,-0.0038490218372942216,0.11693827875574041,-0.036269044842979346,-0.033148604223787494,0.05644244136892173,0.03547232927900272,-0.008265368685694404,,-0.022358310295946534,0.07803901627862414
SCGB1A1,,,0.013365203376766202,,,,,,,,,,,,0.061126212281335246,-6.002037049998129e-05,,,
TNFSF12,0.027837529736006644,-0.051377244395977524,-0.03187118926893317,0.003774454762524625,0.07814527882227568,-0.036555678462682484,0.04255505269798038,-0.05830116333758546,0.013941783589164938,0.025344670435050728,0.01102224253245662,-0.014496947965839382,0.049116092432377655,0.026522142799579585,0.04153011801058064,-0.004663413756784311,-0.03227879893047714,0.032435304285147334,0.04612383653010045
DKK2,,0.031048109102367376,-0.028720546478681892,,-0.013396460049685291,0.0919287956953001,0.020687556957824777,0.038143004337167455,0.051799012131082046,0.05072220867156646,0.08666295565242374,,,0.06709238965978677,,-0.009010559423762457,0.06090331010019822,0.04382084018235117,
FYN,0.03912135498314112,-0.008217436405570093,-0.01994937144775954,0.026011584537394408,0.04032297529602946,-0.012996514843170045,0.0033027640135142116,-0.037760156231590916,-0.06066630992583711,-0.03388540083998963,0.07579610321430019,0.015424057449289987,-0.0165508700245307,0.02099214584047774,0.054082387478868836,-0.0008921427310286498,0.07289044085174427,0.0367141603938228,0.054086747024452625
ACE,0.010628400433744032,-0.029471029550680674,0.030620246709178695,-0.024880178839956323,-0.00707059404349208,0.011530563096462831,0.05294434197699074,-0.05009417876342732,-0.04264577293248159,-0.04593377820031874,-0.01980035274959105,0.09912008127581759,-0.03172618944164985,0.003312940974121284,-0.04520959957855766,-0.0188807801802274,,0.13000052369908946,0.04538304550520799
IL18,0.07513202834157208,-0.026326335607438217,0.02842226825672875,0.011387338957051548,-0.0421604446233079,0.006429178734202761,0.0739293730390433,-0.043674482525579796,0.025545536009425093,0.02125631826410057,-0.023564696661960212,0.02381969973284573,0.0953555337589037,0.009665758030111368,0.028418482168167152,0.07780807169166709,-0.010792419552532349,0.07809374532992133,0.016190321459767832
PPBP,,,,,,-0.012948609566677148,,,,,,,,0.06187121775972427,-0.031818677727989804,,,-0.017983090862577742,
CCL27,-0.017939800495142738,-0.01852356498935093,,0.07566544521601447,0.00845841080688666,0.0023716542746766533,,0.04320482488885617,0.03537135205402251,-0.05747286196063479,-0.03450739363636561,-0.03989053509171064,-0.026639970184792545,-0.010744527719550145,-0.05255635526017491,-0.04376080686210749,,-0.0670152426206432,
SERPING1,-0.014042194359411288,0.03212377257443069,-0.04548623290378804,-0.0319992541426834,0.028607285346815774,-0.001737021698158356,0.056347277151437385,-0.0742058787217408,0.11365768438725904,-0.07515477700274455,-0.09707875032782853,0.09081306502009208,-0.10992758560282401,-0.034691393022544925,-0.07555041295613833,-0.053900186698252105,-0.003607315489616179,-0.08445057241778883,0.1418259886117533
AZGP1,-0.05124316685972789,-0.041614592103951874,-0.03217903221905192,-0.026132040425820922,-0.024985070078143927,-0.06516988490860484,0.03625040532414615,0.05648400205284251,0.017490449688889163,0.06980558612635326,-0.0012187321208725836,-0.028070290593179288,-0.046960427294253336,0.10710784423690231,0.003226975340825954,0.04464639471568409,-0.11168490009423218,0.048613117042779624,-0.003388647928952296
INHA,-0.02459062568373244,0.05598518997647685,-0.0004246599308899769,-0.03571308153703288,0.01240859014597399,-0.01733829343812412,-0.03570588654839476,-0.005890897217864407,0.007652933823621577,-0.0035356118767655,0.010995128468011473,-0.034916819596620186,,0.019831911176101575,0.05757137157147161,0.06633624562067797,,0.059703656357997216,0.09933418199093721
SEMA3G,0.007606903061475496,0.044356064911206056,-0.002831514412805487,,0.023945892725048882,-0.02237172193555261,0.020509294832349756,-0.018194989523779993,0.0011781346429026365,-0.02161669700991818,0.014634193536276699,0.015410811661400532,-0.023512953915371296,,,-0.01998819153742594,,0.04851354409958859,
OXT,,,,,,,,,,,,,,,,0.055694341143014726,,,
COL6A1,-0.029978698417274473,-0.017645587966748495,-0.02637283034283853,0.005437448750827891,0.026671025383664945,-0.07872707304883086,0.03876725226666587,-0.07755353224594114,-0.06617457201528444,-0.06949756335597106,0.03584355959583174,-0.13222463541239324,-0.09619696420379673,0.03602029960771823,-0.09153189806599653,0.04611901562998804,-0.0004531313400424466,-0.11519014256745613,-0.06866057722923079
FGF17,,0.03191109942877925,0.023649290185052775,0.018205153550651006,0.035671959049041954,0.07103676215953791,0.003192433763578003,-0.03964438256546211,-0.002993259229846528,-0.06353166430061649,0.0692783115244552,-0.009147283702665616,,-0.008068002316133001,0.018700508134548054,0.04798761346214002,,-0.046961658111589866,0.11011391618642313
TNFSF8,-0.01947727403509498,,0.015557210882208725,,-0.016840867725806796,-0.012948606210318802,,-0.025402248167606337,0.0879547719783548,,,,-0.008889667056565718,-0.01831169227586056,-0.027899654727402037,-0.009958380878304555,,-0.0005732588530592495,
FGF20,-0.025933157989383053,0.1452428609956237,0.02987137619978588,,-0.026571410790398615,0.1262488466980792,0.043701219477373196,-0.02017489531272439,0.004484733467934988,0.11361242847422978,-0.08120309819688566,-0.014382915957457502,-0.02298795278827096,-0.02151023974808578,-0.026038496673454006,-0.018083914627728927,,0.08854212368516644,
ICAM3,-0.03352470878811598,0.016899995910298428,-0.0019114163810087608,0.05734479112436824,-0.03294598592911092,-0.05486705762041523,0.035896689255872735,-0.0007642907865289382,0.06486547859239948,-0.012920696276335379,-0.08654474752644221,0.00424669459203605,0.020372530181172237,0.08001649327762768,-0.016334094409520616,-0.008504705201538627,0.04069929809203264,-0.06467309585047146,-0.006583671262150513
LAMA4,0.016514337824589064,-0.026341664539119947,0.039516696990909414,-0.04267665885569338,0.010713236625503452,-0.019452022656201468,-0.08265739421840122,-0.08097790224875843,-0.03972732823732776,0.045336863125071014,-0.025500603495267532,0.09451268845604152,-0.005636788865454595,-0.02460238887294363,-0.0210392479357033,0.04144025243033649,0.002769851483693611,0.04479183553297989,-0.04321692861760204
DLL4,-0.03418892766146358,-0.017654119764889814,-0.0016884545634745143,0.027736601079419224,0.03528067465156553,-0.00412598144932645,-0.041567060285844185,-0.0025744038292558956,-0.0029971925838940495,-0.036686127155213535,-0.014600198454954158,0.07943100533041703,-0.04237843196329833,-0.014456567934373105,-0.01867617848061525,-0.0070895165297526225,-0.01083614285818571,0.060755295080570246,-0.08006036899214625
SEMA3A,0.0026033912333323717,0.039566168850537604,-0.009363113731864834,-0.026272531059056737,-0.03442926150325161,0.059676676344078985,0.035857403507940665,-0.00038593988038364464,-0.04035875605667247,0.04353225694611056,0.06862499040268373,0.06404669359005624,0.007359972178110449,0.08367080953546066,-0.05305273293754882,-0.006669317573895995,0.09466784573738274,-0.010302363914786042,0.04850833216240789
RLN2,,,0.023332367748179986,-0.018774379010243793,-0.01699568145321764,-0.0015138653792667342,-0.008767020700067305,0.029305640963759746,-0.02329969270558561,0.011089068611606167,0.00022066590315172644,-0.014307442626182583,,0.017864496146589474,,-0.027300022567063237,,-0.033279485553703414,
C5,-0.02090771093100846,0.056138963698766135,0.019542811011485486,0.007877172324932352,0.021592108568410633,-0.04891694550524057,0.04253539317106613,-0.06559145926280326,-0.026772939905037065,-0.01442161916829226,-0.015567671277680332,-0.017605427052072346,-0.05622331738366197,-0.0069570270633521015,0.04042249906263851,0.021715794968207257,0.02707066033066453,0.00521998324847809,0.09360031600565027
EDN2,,0.04263437511786113,,,,-0.01702958186744066,,-0.012899061209800958,-0.028293591460755156,,,-0.052106268799755814,,,,,,,
C1QA,-0.002424467255734245,-0.00735292035061795,0.00832829282174168,-0.022905106053612456,0.030268992532416217,0.023661375052881475,0.006595964443256335,-0.0441260127544824,0.1157746529880257,0.07177636643219662,-0.19258661091472282,-0.0026896654442981932,0.08811986817972982,-0.07901332260334254,-0.021582934816098565,0.04041659895424718,-0.024798764959438953,0.03328632815388536,-0.05134320393422428
UTS2B,-0.01651713279495289,0.0991331227761182,-0.037672465845981974,,-0.016995681355575495,-0.014202216783505677,0.05910186042257356,,0.06375457316517391,0.006641993244820587,,,,,,,,,
COL9A3,0.011074804076270029,0.04731742700869507,0.039844701486546064,-0.028810549697159314,0.013608591983908205,-0.0003834986846150984,0.04742967440132507,-0.05529568189969406,-0.08340760105394393,0.015726833613163745,-0.014326540340786845,-0.10470472567410177,-0.05981906859369718,0.08000187824843694,0.03653920069497645,0.10653123621218956,-0.08138267296591764,0.036261052496393414,-0.030062509006258644
DLK1,,,,,-0.01755241545447615,0.1126805378444569,-0.10969113908317248,,0.004948580388493975,,,,0.045012064175997735,,,,,0.05911844086118737,
HGF,0.029552729818297114,-0.026097762594616224,0.00017630971854548695,0.03030227722327113,-0.005856157591601245,0.03538321163025983,0.007761678341797767,0.00411851446187501,0.0556809396909534,0.02000625112987977,-0.12049727320118447,-0.008763541315637207,0.024791953538031212,0.02465384327554313,0.08859080629128183,0.032645606591906094,0.010788834418635988,0.05617448838747145,0.055839271544394865
P4HB,-0.01861988504323609,0.07213885715426671,-0.04422497565366828,0.0657153778903384,0.006121976923461019,-0.09179864278340417,0.11830268183578475,-0.040366737134794294,0.005310795703462962,0.011342732202570293,-0.09685880129604285,-0.05466203603452569,0.024609474741960454,0.011078615159090636,-0.1103575398742333,0.05332874094229958,0.010452302897273091,-0.09241094678892457,-0.034872084801490254
ADCYAP1,-0.018166785865603507,0.01811522626217178,-0.0355724264419718,-0.02613882117984201,0.04528307410343782,0.02455855197024885,-0.0068655434777399596,0.02082778577378666,-0.010378935649353303,-0.08625809975091064,0.08586747116145524,0.039360148406306236,0.012511092291820522,0.0353051043284072,0.020337195228699124,0.03365230722357777,,0.017588388875174315,-0.05407132311799616
GREM1,0.08648326811486595,0.05266883942627628,0.03074850732868324,,0.023767073804211333,0.07807801459154308,0.02743594515771232,0.03181468601810889,0.09070779055004777,-0.028457040129973174,-0.04681720253282071,0.04382047458034885,-0.018723422012923464,-0.044106729982324046,0.032587418998074776,-0.008832088894847984,0.06303052708164536,0.010426931423625998,0.014981079166660293
EGF,0.007636600450236331,-0.026564208888872218,-0.025220022957716207,,-0.00012987357244645804,-0.012760944229382683,-0.004734843145120185,-0.014614094394180361,-0.0025138694613309124,0.027393291907766945,0.023062077343484463,-0.022891749535021745,-0.024136008163252065,0.05271621120874159,0.016807007745835312,-0.03437193166741182,,0.0564174874832246,0.09294582517380735
VEGFB,0.008233408557328126,-0.016654542854932713,0.05311043029021131,-0.014868302579572048,0.026732856442728298,-0.04663501595003226,0.03286549860374467,-0.08731908521750774,-0.015508514672969136,-0.024266843715257856,0.0019535162637091784,-0.14093381097160113,-0.004131943460704059,0.027297417303761784,-0.03877617305538143,-0.009818948882924727,0.018569287679050663,-0.08831787711461574,-0.015357117354179757
FARP2,0.005461235369400852,0.011420246622236707,0.04467170203151628,0.0482391819896266,-0.0314526549498434,-0.006277593055558809,-0.0030158415700405083,-0.030729615230242452,0.06112158451773069,-0.04150093272365247,0.0779887022384116,-0.08612905216473757,0.007538203731306785,0.06704153608178923,0.053292630292811644,-0.01613209781258689,0.05381597233945638,-0.09377017127401732,0.05550430505350209
BMP3,,,,,,,0.007275058023502228,,,0.03026721394324695,0.08352883566050302,,,,,,,,
IHH,,,,,,,,,,-0.013122485881455424,,,,0.0340163251016046,0.0386239060994086,0.0012850737597762763,,,
LAMA2,-0.027930220243991305,-0.059061425304635026,-0.04240626796107551,0.016214359485361034,0.006136436636469685,6.801544086974604e-05,0.0023468443382753217,-0.020862502708519432,-0.007282328188948203,-0.07636429958863451,-0.02089378055498569,0.01209788482297483,-0.040259285470728705,0.007471337772192466,-0.010074632720682585,-0.0007363296315011519,0.022504454790898486,-0.019790365862112646,0.023120347675087274
SERPINC1,,,,,,,,,-0.021548064913927984,,,,,,0.09082030841812513,-0.026632423464507855,,,
NRG1,,-0.03884174011836654,0.01200887920564727,-0.016809496938429168,-0.019373843361770494,0.05798728430571511,0.030443657069886866,-0.03297698180180812,0.023438395765866118,0.002353041833978141,0.0719476642468963,0.037167425025486346,-0.023758935498484936,-0.008871244721353505,-0.0020206901433152983,0.015939286346275006,,-0.07010561115048916,
SPINK1,,0.013704884777467627,,-0.01887984267340926,-0.03364191141588164,-0.0231557648883402,,,,,,-0.02717524705446926,,-0.012830088772023357,-0.06269421970520883,-0.03273660778965028,,-0.029675056830490983,
EFEMP2,-0.0061030455559841325,-0.00516102347492153,0.0002695148831036386,0.06162440515402508,0.008007085083019222,-0.04162521495282728,-0.04075045305552569,-0.08170499661237697,0.010683736090151223,-0.024568743627676096,-0.021244623213219245,-0.07687279395264922,0.007455632402572309,0.02015361690738837,-0.02590729337417766,0.02117736875666073,-0.030567163698972194,-0.09629983916732954,0.03593054137676505
SELPLG,0.0002991720248499829,-0.05930811220592362,0.03862866689685318,-0.047688684152388486,0.0451582155567116,0.1027381792196826,-0.04220425218389318,-0.009690289761306986,0.005919196338334639,0.017469792008039553,0.09634771216630664,0.05263846362713474,0.048127927980125086,-0.019578711207976104,0.11742337946510988,0.03753818916482471,-0.005632866275717327,0.039742385045178456,0.00388845344230578
GDF6,,-0.02575647045222974,,0.032192381785646366,-0.019039435232585174,,-0.044165445382529,0.03943132724188879,,,,,,0.02337515614201442,0.035263710234270586,-0.03212407402243531,,,
HLA-E,-0.0920912055542962,0.0044650782887635816,-0.012032009575190569,-0.008314654163568707,0.037918354979540665,-0.006549655659348888,0.006587349961148503,-0.05274093906172335,0.05891168574246548,0.01436920536110241,-0.14785409786819803,-0.06457629470330048,0.002080359919183978,-0.10320423962337856,-0.12364398725023154,0.009085930598092847,-0.06327361330427257,0.0011062549121174019,0.08684344134529176
PTN,-0.05070015852514473,-0.006250750162851083,0.021694298523870628,-0.042816848578943335,0.009041901243001632,-0.019168597883482855,-0.018049061441376572,-0.10361391017291019,-0.0734790349912712,-0.08064399566547858,-0.08243408651419892,-0.16797914974941322,0.008352508345171792,0.05806527816578788,0.10340494021695816,0.02448984837769253,-0.052239155370026324,-0.13174446392136374,0.03833519999049926
CD274,-0.04878330174320592,-0.029511830217935988,-0.009672362812685804,-0.032332823329167516,-0.05745042998474807,0.034649608492199654,0.007970776709491898,-0.013331536634289822,-0.011753798068797476,-0.02520073352730708,-0.007486136080808289,-0.019635793632720815,-0.02911668003611353,-0.04596725783034905,0.006768501672134928,0.014387519955609553,-0.03307545016197419,-0.03754167983164844,
FGF10,,,,,,,,,,-0.019155657353687124,,,,,,,,,
CD14,-0.036409629442576176,0.015021956955104955,-0.07107425154089363,-0.024090853731822744,0.07542184225034944,-0.07315425828854336,-0.018622535716622087,-0.0583057082907028,-0.06307667833615023,0.06954300670771797,-0.17354560821201936,-0.0769944787076348,0.1049574549246328,-0.08022187446275882,0.0058978856544118835,0.048256191643342994,-0.010997609533451738,-0.10724825604220366,0.01780403544344742
SFTPD,,-0.033769253471122584,0.024048575846578553,,,-0.01454161766535014,-0.03779143985973282,,0.009627978186231663,0.03903006317127252,,0.00819721443943973,-0.0058313640642656825,-0.020384465030780077,0.061521206922979244,0.008528267823834163,0.07520130199110583,0.07324746727708704,0.1588204838059628
SLIT1,-0.0005868946804099761,0.013363727366813032,-0.06116625309827664,-0.05868251528480894,0.027851126437898017,0.01703633708411421,0.035224649511823795,-0.05433945942076516,0.07204056382155802,0.003673704694710276,0.19759219319797702,0.07509173182503165,-0.008072637344778989,0.07691074412013567,0.0022484678928944594,0.018860218464502487,-0.014833585068040481,0.08385796311477145,-0.04303361233486089
LPA,,,,,,,0.008241303777065652,,,,,,,,,,,,
CNTF,0.06993425857337031,,,,-0.013396458672526075,0.014898767104074144,,-0.03413185750512663,-0.018367965661716782,0.059058167475306844,-0.07305760924744019,-0.010220437318100052,,,,-7.419202573814421e-05,,,0.014057397952667645
BST1,-0.009725310631291322,0.0036141846659067467,-0.011059685208611243,-0.0021186366482342537,0.026545738063486497,0.017088375187791,0.03688617804538147,-0.0517926394201755,0.012185070336870179,0.016700900924392144,-0.010155486132258326,0.06674578024898564,-0.018430121935087765,0.06382516538841504,0.01679337737861284,0.03661506136880226,-0.003819627929844205,-0.004690667760094868,0.0017529995013417603
AGTRAP,-0.006165012652494623,-0.007640031047187158,-0.010532324573831258,-0.028145541649255625,0.0028507221033600705,-0.029050113587184418,0.03614021179181807,-0.03972996976964033,-0.023505513583771304,0.1376537540528178,-0.08713135687151245,-0.009697517610173045,-0.060468143433237656,0.0424273142976811,-0.014667194678074515,0.050725510576475716,0.06786320292048725,0.0322383288927117,0.12998232870831525
LAMC1,-0.03843636683796717,-0.0069311673854978925,0.09645928063748942,0.015772974164244384,-0.012049553981494009,-0.05394914332294158,-0.005150115162667378,-0.06392454568351208,-0.06707206145561874,-0.057502363816988256,-0.05029261195908596,-0.031065588526531615,-0.00377352872493893,-0.03016602372267175,-0.030248994589133743,0.002972186864901809,0.011999623442808405,-0.014344088547578866,0.01674304849582413
COL6A3,0.0197075497860358,0.03404459351137064,0.01095263213537543,0.10892975324991615,-0.006130211932961964,0.024695981298358954,-0.0004340739833891408,0.017779994361654925,-0.006925267293963461,-0.02474746586083763,-0.03051583731147151,0.02165318176247847,0.04362673490183572,-0.010099412309231958,-0.04633212531959979,0.03652330403033048,-0.0718574201560893,-0.06797674639792393,0.06504524052540357
FN1,-0.020613093585673505,0.026178281450665294,0.006262394172514925,0.033793402134016555,-0.0270559789327672,-0.07827558921545387,0.03764558325856817,-0.08154042104544737,-0.046600971389832914,-0.03467758245637799,-0.03978162563724927,-0.030182378290377728,-0.08285798251975142,-0.08999193935899409,-0.10520354583502026,-3.1587402970195164e-05,0.0026022991474393465,-0.0031306462707487233,-0.013920555988738904
MIF,0.08195021316110318,0.03171898729811053,-0.03310641439215341,0.023710589059062155,-0.01648302624620103,-0.01070169346636707,-0.08678044743113626,-0.002538250670791997,-0.004245938036404514,0.16187786176320612,-0.048844470300584,-0.020803629609096787,-0.0986846641695867,0.0747061265773988,0.002227315521579086,0.03470904327710842,-0.11729892046333432,-0.09428304477906001,0.010693803309660037
JAG1,-0.02164902946357599,-0.011313632273731066,0.027116459784469173,0.043832760351030835,0.02409229786242673,-0.05276427618574154,-0.02655198504905834,-0.05070086038402291,-0.06473848196973651,0.020107906496956193,-0.05639058034875659,-0.06787949701787598,0.008839177744505853,-0.06904240693520407,0.025779540672177116,0.03601464993625187,-0.016645601433112243,-0.10537226406341137,0.21871054075608318
NID2,0.027528139994230254,0.031126372707155885,-0.010981936715485027,-0.010336629018300974,-0.018657793973531043,0.026726677838746157,0.015030481344057552,-0.08329413305513177,-0.03646657792603296,0.027115282609234508,-0.07499042500380261,-0.019361258633333198,-0.04654500500563121,0.012169514154044677,0.030863592046412393,0.03392433863680647,0.048365189417086375,0.009217533483888886,-0.08042352485016797
EFNB1,-0.042315377999016586,-0.014222936699420399,0.02217697634462547,-0.03315809713756543,-0.0027505138344539534,0.014274305554949282,-0.005824557781326179,0.015354594921777103,0.0020395266226651294,0.02599494504209041,0.007681708537602815,-0.07760823810761545,0.044269470421601786,0.03386223678779183,-0.010053945024784294,0.022837678592792076,0.011621759916113136,-0.047556327922085286,-0.014481675485425852
