,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
NTN1,-0.05052237736109143,-0.1622875773276164,0.021452748653290603,-0.05538311682936875,0.06436965792955171,0.07514261352202578,-0.13233400082337943,-0.4586979115401417,-0.5156150854907446,-0.14399392460283034,-0.007754512945130348,-0.162417528984616,-0.1154450106708271,0.10528864538725902,-0.026647031117985026,0.015291730948012826,-0.075505623473764,-0.2140100418923264,-0.08537738701658178
CXCL12,-0.037017146055650096,0.2084076730992773,-0.0783607387136191,0.002931558719129079,0.1423742291299916,0.04016358881913969,0.3229178966870964,0.021864595444335826,0.053031354079410814,0.10724348377684044,-0.19231687138279357,-0.1916025440579143,0.14534423926787154,-0.0064171030088199296,0.002664636295285192,-0.061833750934350465,0.024965248151171283,0.223813764626456,-0.04991001789956426
GNRH1,-0.012373163663524086,0.04000469332068647,0.03509057191714069,0.016168452629116578,0.010305700831466865,-0.05125086132505286,-0.06973862708261341,-0.08388339956104095,-0.17013116508686044,-0.08605777863680858,0.0005174591406082279,0.047957514392319225,-0.1333741028362724,0.07148229501672426,-0.025801120742986915,-0.05035096355437968,,-0.10523184352621148,
FGF8,,,,,,,,0.04564386513216831,,,,,,,,-0.06772425566031338,,,
RIMS1,0.03568639064236368,0.5199148203855936,0.07048809340653504,0.1257683624721464,-0.008650736227019364,0.09628632725252245,0.30066876297852524,0.19176004934968885,0.36143992175887923,0.17937120316683489,0.07156560208315833,0.474903318343766,0.5540508258052455,0.02322960049677045,-0.014715212527208659,-0.09367188416787665,0.018247805027301767,0.230223100188376,0.1973951276778015
FGF14,0.12460875473189956,0.25076728926264913,0.05545071214950726,-0.03388126474389003,0.03624101195003308,0.0387986079164062,0.043351044020099594,0.06099239146051575,-0.16723423248042324,0.05387378106601684,0.0589254420941252,0.49073900210970517,0.4892416987437868,0.171273890076273,-0.03227183388553003,-0.09206005021174102,0.0838394222749726,0.21268791542438645,0.20595413844729313
IGF1,-0.06224615723224985,0.20514238490036643,0.034528699860877664,0.02043938058555784,0.2575837817308514,0.023777893018703745,0.1464749693662952,0.08614458017838036,0.16074300582782736,0.11242321374688521,-0.015187274953225277,-0.05483229187933421,0.07939586508247348,0.10370821514256921,-0.006856837560491543,-0.0700224016734444,0.1183062859132635,0.050305432788069177,-0.04809961973841669
TNFSF10,-0.011847516083338684,-0.05748873364693262,0.03647541630131706,0.01390510880529838,0.011729614725108625,0.053958465978530615,0.1443262328070836,0.04178936224194918,-0.32058885432274076,0.017674226337582154,0.01194311937856152,-0.14714495706812206,-0.0009038708997645897,0.016683365526759576,0.0005309228325849493,-0.10453040090179684,-0.046958518214544845,-0.00014440932965207936,0.12641430654165967
GDF5,-0.033042767338173316,0.033051042726943355,0.031849048424128265,,,,0.12086259756142373,0.004977304195775062,-0.11683480019305087,,0.019439075938239344,-0.014976399716425863,0.08925513507656559,,0.05866274572408475,0.10321943805939023,,0.08529000500489459,
CHAD,,,,,0.16267331952094488,,0.0013776610791705717,0.026826825484065474,,,0.018819862564110522,,,,0.007470674246896082,0.06979670564480453,0.051793282017064395,,0.0759366192415452
RGMA,-0.01839406769056916,-0.17547461565733952,0.06516023892072248,0.006715918604305142,0.01632471232145102,-0.019167964197922823,-0.17748660190609925,-0.3598290400114485,-0.5364941373334732,0.019104504167776912,-0.05240260557240697,-0.07913000470411752,-0.35000313061835675,-0.04307254767286506,0.008216600720585453,0.15669900450133048,-0.11129821121627834,-0.18103515421452673,-0.006821510523551632
CLEC3A,,,,,,,,,,,-0.06376934130565236,,,,,,,,
WNT16,-0.006041187803427065,0.01430999611385072,0.07989758131516941,0.08529562143027962,0.1075447589442628,-0.0030186077590936217,0.16942167879788056,0.05193003295048318,-0.11292019435843063,0.08300522416238824,-0.018287620618683192,0.17920840194038365,,,0.12993151273414216,-0.025847114680127688,,-0.039290132924107136,
CX3CL1,0.054296536439152346,0.059714628835698044,0.09544935729473808,0.023075317556411127,0.16691175639666592,0.051038825837574006,0.030868172550735568,0.14766140634609468,0.10397515966370605,-0.026970765352067196,0.1991689522432366,0.4552067163591679,0.35767751954455557,0.031019551165713317,-0.08618105777564322,-0.026830305475614883,0.23656617617243134,0.29067231454488907,0.15569541392813238
FGF1,-0.11491777567502381,0.15573578509925975,-0.010513415159318638,0.06996622110966681,0.10956863535469737,0.007416900089518901,0.2880957375331451,-0.022468115634406285,-0.26689245189614474,0.23466851942302241,-0.10167035039581418,-0.486850054796378,0.13174241305571022,0.0687295637987184,-0.011696429562455595,0.1783859885898715,-0.13570290387661205,0.35026338363582366,-0.25863510805927126
ALOX5AP,-0.13445603484593116,-0.13115391405982238,-0.1150511949343631,-0.024748149777308832,0.09410635172418569,-0.03126126253507911,-0.21101084783702767,-0.1557781931733113,-0.6421815836553573,0.22251650908604345,-0.057403483356567815,-0.6950116752663675,-0.16782470166102859,0.0731647327294099,0.010719069771196616,-0.17794384939326527,-0.04573928204835653,-0.36993437373200283,-0.10506919149301454
IL1RN,-0.02940597057710603,-0.10217532047373325,-0.10539550357089997,0.020926050281503725,-0.027246323822969674,-0.020193735061731832,-0.16139818574983103,-0.11299285412206789,-0.05040495748821317,-0.12459563628375173,,-0.21702992071763266,-0.06434528687459498,,,-0.013760109622365927,0.011358899116851727,-0.19672503018117746,
PCSK9,,,,,,,,,,,,,,,,0.0641862295483218,,,
FGF23,,,,,,,,,,,,,,,,,,,0.04841157008188376
NPW,,0.4201207128916544,,,0.0384693952578747,-0.02682828386693401,0.11400975602774731,-0.07684511637185383,,0.00617224864414391,,,0.007089591163330416,0.01080525683478903,-0.026467408793380998,0.011294748739300758,,0.04275668536160223,0.050587051607021136
CXCL9,-0.05721254985880402,0.06749977224077207,0.021890235027038456,-0.05814449706284005,,0.01717714579533251,0.07140164242430314,,-0.09597475306185542,-0.04308734007170798,-0.037296130874996815,-0.11571382654940451,,0.048712328415211066,0.017779623266897682,,,0.0474253928612292,
ANGPTL4,0.026013346081668238,-0.4384216058804286,-0.16136817106901974,0.030599641616035518,-0.22337752400744068,-0.09517238160104828,-0.22179542468910274,-0.11073892855366446,0.03817900190495026,0.033826090704883315,-0.0048633661491669965,-0.09048215163580278,-0.31772119711560076,0.03873100371507828,0.031907132452427774,-0.15731911497890652,0.058021135674654334,-0.4439852605724828,-0.015765082558390365
UCN2,,,,,-0.06620196475966467,-0.027767498352500093,,,-0.09335172557115963,-0.03451096021634069,,,,,,-0.003008826064410049,,,
OBP2A,,,,,,,,,,,,,,-0.03976031234689291,,,,,
COL4A3,,-0.03669026409987797,-0.0027388899764617474,-0.04257893421715916,0.07906713673978454,-0.026135853719344,-0.15533757021831004,,,0.005104680430647619,-0.032440569924031236,,-0.08114724640668666,,-0.032213426766120525,0.01255858946694162,,-0.07346487491085925,
NRG3,0.12179536478059577,0.27533850575610475,0.089658557174332,0.005358247754154978,0.1741243609436871,0.07296285988227945,0.20104371023639214,0.1934702396651464,0.3962301139243085,0.15458655208551478,0.05575170693524283,0.3592288342884595,0.45717795578903275,0.0010487903528942502,-0.009343499036818283,-0.012178467725107327,0.013454739497864089,0.18111109331581993,0.10666700046179078
IL23A,,-0.007244180556470251,-0.05052325208842666,0.024216029201128506,-0.04871818659714486,0.08426328787013275,-0.08966287422111618,,-0.026357784095109773,,,,-0.06338374438268385,-0.015477319303376157,,,,-0.1532068171461153,
COLQ,0.07542396107572522,0.037858930495337915,0.08502940961088175,0.026383779298580275,0.035327704487289995,0.025074632666006312,-0.08080392922344469,-0.056321005133606244,-0.10901188199583398,-0.045419112868979795,-0.07422594875191878,0.20310876484301021,-0.03282764638547182,-0.04552660192393835,-0.030618459729279575,-0.021055703494853528,,-0.05843636186353922,0.01548165158333245
SCGB1A1,,,,-0.010151003089629521,,,,,,,,,,,,0.006563909143356481,,,
TNFSF12,-0.022963408377168874,0.004747123126918585,-0.0055025694334889415,0.014258586790242805,0.008548075058162775,-0.050366602843714366,-0.0235760685340135,0.04031146144097185,-0.2356112163739627,0.049706072953841746,-0.012700668351664645,-0.0858155143526675,0.14045700554653384,0.029017708172344413,0.005081203444254986,-0.09957151371027766,-0.03232035101878501,0.026803053902102872,0.07359215579084555
DKK2,,-0.003717442446121058,-0.06700704390507661,-0.03638317853019021,,0.012694571288726158,-0.013331756006027734,0.008162541299004315,0.21763063747611297,0.024899639994378515,-0.02919399204017023,0.14485074808018011,,,,-0.022493756456049032,0.04763280057006965,0.08174712360276538,
FYN,-0.007971619196810095,-0.1054656227203541,0.0776412626576545,0.047694080804485096,0.14973615574080418,0.0921487308564984,0.03545011698123303,-0.46449601803363394,-0.44522306453531457,-0.09057278120887895,0.03271637207634155,-0.02430635505634758,-0.13386488698272805,0.03612119554096153,-0.044487845313771375,0.073105936886115,0.006813343288210736,0.020867346508100213,-0.08098449110922046
ACE,0.05508774652631641,0.03232145236337438,-0.059842146690480734,0.01621606542395637,0.1352801712077404,-0.1070673820135915,0.05229631360369489,-0.16062963273234243,-0.2779400786867718,-0.13200961720686924,0.04531192435051779,0.04383773711208864,0.14817784309360127,-0.00453544509427517,-0.012738282404439551,-0.06823855274708604,,0.36411718952104466,-0.007932460336118425
IL18,-0.11422746051078977,0.05455407105531666,-0.01192957457129596,0.049964575011630895,0.12206433903373563,0.09241109785328536,0.12535282613880883,-0.16942222965667883,-0.5000302539614812,0.1303659642079864,-0.09689340025054141,-0.404039341972068,0.04626911385499226,0.0749180256347896,-0.0036286526664645567,-0.05202420371659627,0.029619694556498977,-0.03769886234534504,-0.022302350866616888
PPBP,,,,,,,-0.06985953780184148,,,,,,,,-0.030472254578676645,,,0.09565435621022267,
CCL27,-0.03347134005996128,-0.06840420060589811,0.04560409230793112,,-0.02220242607077792,-0.03037200119323564,-0.023002385070529756,,-0.08375762843505329,-0.08300899253658456,0.025951681305756785,0.0019064747613682519,-0.07422041534098997,0.049131040704072766,-0.032715967045424926,-0.02106897463545106,,-0.10571751485045541,
SERPING1,-0.02556391654942935,-0.11834376612395814,-0.09457043778716649,0.007965185610832407,0.08186432822433751,0.025538524565537672,-0.17337416873342634,0.06038922708425996,-0.5428283692612097,0.08636286304292203,-0.1462124898323634,-0.5562607472944494,0.24999670188122616,-6.613563562670898e-06,-0.10265022663646418,-0.023001659731264893,-0.11001497421552722,-0.18597320457617722,-0.025306556624313668
AZGP1,-0.006810903111737156,-0.14617987211594385,0.0402798423965422,0.06218422783890259,0.07789803395391798,-0.001812255696665586,-0.23056575692706407,-0.39367701471233246,-0.0043371152288075735,-0.14606710939973264,-0.018418136492030838,-0.12366665633011291,-0.17332008406620353,0.020218004320209777,-0.029372289940013195,-0.1693452641742809,0.012038014077758136,-0.11414815625894482,0.002885286479780911
INHA,0.02850098532292512,-0.009370379640580039,0.0422133214532105,0.03370976387812743,-0.014944596619648916,-0.02222502513801703,-0.023873174864191094,-0.03785126498018689,-0.15130091537979054,-0.04491999331044586,0.010089583692608473,0.10673504700969899,-0.13753670676417862,,-0.026467408636502397,-0.005353625658209081,,-0.0910804235979459,-0.031417608286711474
SEMA3G,0.03859593453788279,0.005307600906282416,-0.03270370384561245,0.014241976089170945,,0.03293713967903887,0.013541077846297572,-0.05960990671123827,-0.03304685068741791,0.006475311895272285,0.027472884662433545,0.12294102344377299,0.12803615116356945,-0.05701214050183434,0.062234079829094464,-0.04476438982878289,,0.05045099106012594,
OXT,,,,,,,,,,,,,,,,-0.03411189467438342,,,
COL6A1,0.07122392177469138,-0.31017552291038886,-0.14912267155471126,0.022266440756940863,-0.07614266914110737,-0.13185780887057694,-0.25288211783235715,-0.3788003293758671,-0.6311231466781578,-0.4640029134357036,-0.1587799472422905,-0.039886093051168456,-0.4582130134350336,0.08820498908063704,0.009887405779455159,-0.23076442506994496,0.00946583061247888,-0.04298646707135578,0.166520815478874
FGF17,,0.1906822432550053,0.08171313209500734,-0.04738237398420703,0.0023713168484668654,0.0490643877489278,0.1228801573162515,0.06368599766836182,0.12813823488898596,0.04075292980357341,0.09332028038219688,0.18060762218697346,0.046000698840180175,,,0.04782388527342813,,-0.02262209027677128,0.1852516291178282
TNFSF8,-0.009725785213147946,-0.06597780651553149,,-0.0025967265796541343,,-0.07031550674724985,0.03676738318334001,,-0.06410364627576355,0.03492013396911004,,,,0.08271909307646029,0.06263500567877192,0.03970309632328159,,-0.10601153637808378,
FGF20,-0.048385016886133184,,-0.007717381025169093,-0.027684365670763402,,0.034534479640521226,0.02864129411480146,0.006031757933301334,-0.09619550187176586,0.11221818628703759,-0.029938927379543293,-0.0748705313548477,-0.011365564485930665,-0.03157186856413354,0.11025697832100248,0.022416174072117632,,0.015239347447890713,
ICAM3,-0.01274727520391891,-0.15251731732359106,0.012218437564647836,-0.015028740140975775,0.08405110554079219,0.03415486794947734,-0.009953910566982147,-0.1080240078414278,-0.2086586519343369,0.02912319531272166,0.04343313413729975,-0.144486352043765,-0.12187060480045245,-0.04018183320242516,-0.010629929363574807,-0.06897121218685955,0.027719928654617913,-0.15810892402598525,0.13250904622291726
LAMA4,0.07472769030570361,-0.22411813228386526,-0.05821039393205093,-0.03603448916132459,0.07163100579168158,-0.07028613813045623,-0.1192038487869106,-0.3129160666966219,-0.5438953985335926,-0.2804096310017333,-0.04965022765806556,-0.18210820671965763,0.08392687902274867,0.057236904032460026,-0.033748405539891946,-0.19217138006452317,0.05303437652264688,0.009233051414763539,0.07773748599374569
INHBE,,-0.055902000673440075,,,,,,,,,,,,,,,,,
DLL4,0.08368055426240834,0.045733857700148574,-0.02035387513868474,-0.024064992249422823,0.043609854243910305,-0.035002147948000835,0.08627773300352437,-0.14965706585623056,-0.3279927348464801,-0.030370493083418847,-0.04025770658373506,0.04985602217642111,-0.04992279931348931,-0.01474130511454545,0.012753846331815694,-0.0379794507610476,-0.008872561002758026,-0.03977410613376662,0.04460547295862653
SEMA3A,-0.025951298777910855,0.0917992448175708,0.08656875774556656,0.025585597227413687,0.120003528533325,0.0052064817942748046,0.018853577187246593,0.04548370237750841,-0.02869644582170193,-0.0580934415103323,-0.06643984088679204,0.302239657198287,0.24497702798869525,0.060027253627081445,0.014170842482037505,-0.10029779595642252,0.027344239220644603,-0.15467239873204228,-0.05673200443637619
RLN2,,,,-0.012260896918132171,0.013126870813006708,-0.055694042234786946,0.08759034975989093,-0.0902378317879198,-0.030882262827802407,-0.037743489840943674,-0.04610126056381727,-0.02100756937134935,-0.03966953817103113,,-0.03945984987294515,0.06673096771130792,,0.054872049068648864,
C5,-0.006595626476385448,-0.038828672204159226,0.03996851915574194,0.04446284341244655,-0.012786826753593607,0.07539077387710119,0.01046890484265864,-0.22013906088014018,-0.3676512249602823,-0.03826858525510977,-0.01428596281928581,-0.1025174933871397,-0.08521725083307174,0.1146762147314359,0.010918793005498006,-0.024719689374405655,0.024570771365624727,-0.15233390420161194,0.028105328600080047
COMP,,,,,,,,,,,,,,,-0.028379777255745257,,,,
EDN2,,0.11049560594599978,0.020628836176897394,,,,-0.047957319669650625,,-0.11075686136054869,-0.11530830949905381,,,-0.12309506348905357,,,,,,
C1QA,-0.1618033938696447,0.25794186900682775,-0.0625884862440191,0.012538800271983501,0.19436689200347215,-0.12518371290205674,0.0035643154237176332,-0.3062868023574706,-0.6160498900874564,-0.026479421035352647,-0.07148468872632394,-0.7677073421944988,-0.2725721616868168,0.12814869537284115,-0.07739233979882315,-0.19350468771237317,-0.11510818605067002,0.2431025027849976,-0.25750885708109494
UTS2B,0.034735018024679286,0.0325197588387642,0.018579109767650717,-0.0021649648908340993,,0.008262604199524709,-0.06729635432833174,-0.01875743156114725,,-0.04201446776760031,-0.03276601911780458,,,,,,,,
COL9A3,0.04546358887124173,-0.01785747500177521,0.055625635966843855,0.04068779854764848,0.10040464400542991,-0.012634887717646929,0.15397834011590916,-0.44326666447399704,-0.5552359886256095,-0.2953118768405953,-0.09418618986408754,-0.24807522290966727,-0.4595878573118822,-0.008901374025757993,0.013863174191310291,-0.08450796124236566,-0.05476903065577597,0.07443411498812419,-0.05088781159275654
DLK1,,,,,,0.0966713261769192,0.17172808064793385,0.04700491778862821,,0.16088357737001105,,,,0.08173125528302458,,,,0.15510113601723446,
HGF,-0.07891764006979783,0.2887091006306336,0.002366974880420343,0.004656265245029328,0.09385602651465036,-0.00045825748320444916,0.003348069835230771,0.0076157616367738415,0.2138593927951106,0.12649467649355867,-0.011117661196062521,-0.21017245502628584,0.0629710236248014,-0.013422232279669403,-0.09354160114672781,-0.07376380858006563,-0.02224184899639083,0.1113598917544316,0.10447195631222952
P4HB,-0.022443237476931773,-0.22780723373220335,-0.21031172549874766,-0.004733687744830046,-0.15689553313557908,-0.11986746730811351,-0.3532631275847642,-0.47968972026681844,-0.6080228681358588,-0.5182505802619221,-0.01659008887461233,-0.35180314816159414,-0.21825439490852946,0.04149786543553074,0.02456439957821061,-0.17900036156852495,-0.03218016944127706,-0.35134229221144875,-0.019595932278942525
ADCYAP1,0.07747788690706532,,0.04921807743248773,0.02419277208872519,0.27602017560108644,-0.005778927893763003,0.12936035359569556,0.15885744698313894,0.2153608511477096,0.12043167855159904,0.11380140168814705,0.23853510320169424,0.22847017215563442,0.005772371459432595,-0.014643757695094007,-0.07395228923900106,,0.21508626453981938,0.17071414501243393
GREM1,-0.04829061718389404,0.13823565998818627,0.020770227713630796,-0.021793850527576673,,0.014445230078647082,0.25088733841550226,-0.13359115668491556,-0.0741611250490424,-0.07876795042961884,-0.06313364907349381,-0.4184238513912843,0.03811344244900496,-0.035384204416488374,0.040712229687763474,0.071636672318181,0.011022662107495675,0.09695336846063994,-0.11800829289306551
EGF,-0.01162889332110468,-0.07045951512399011,0.06285204453854228,0.020334389015129,,0.03434586153487887,-0.0331030207299097,-0.11234742510254495,-0.19679628756863946,0.0326770086400452,-0.052119462418144955,-0.10120137437664416,-0.020257198231896402,0.057355508337694434,0.03063189763542964,-0.018640241240471065,,-0.13282165117542594,0.09234094291917308
VEGFB,0.025273468757022195,-0.23973332323500388,-0.021333239418580365,-0.03231822794721922,-0.07577801917329549,-0.09510091720273711,-0.14178132267676338,-0.23314001214373414,-0.3914125395382866,-0.17701612081679274,-0.03896701074151373,-0.20100681858023264,-0.377340700039085,-0.05139444194491778,0.023353160966482416,0.03892550920901779,-0.09877872121517554,-0.18513358591295642,-0.019522176461025376
FARP2,0.09581183872296463,-0.07348872633979539,0.08013342555993015,-0.0008292972491390634,0.041049030522846794,0.04177518292355383,-0.08816368886120962,-0.2806666685122706,-0.32440344665737225,-0.05777372405856715,0.04863600499273932,-0.07326752639257657,-0.11222959538403442,0.043806896131763175,0.04221563505521993,-0.08632599074229808,0.007225954424704743,-0.07528426411191685,0.10877698858053392
BMP3,,,,,,,,-0.0216481078630725,,,-0.027052689751736223,0.04760524395838008,,,,,,,
IHH,,,,,,,,,,,0.005383594117209223,,,,,-0.039301061236658726,,,
LAMA2,-0.011258858017724178,-0.014678668993458235,-0.05576517903939766,0.03254576259030018,0.12971100417607126,-0.014305538632302241,0.01476328168472897,-0.1732179330820701,-0.3602797107466285,-0.09000944546416922,-0.06839249012785098,-0.01579942602920022,-0.09870878163034097,-0.0016895295703816767,0.017250178662101996,-0.131903168640467,0.02274855339304237,-0.04763640149556278,0.012828888336343679
SERPINC1,,,,,,,,,,-0.0183276686572468,,,,,,-0.03881177611001017,,,
NRG1,,0.044602534643497616,0.09041991839031484,-0.008828323121234206,-0.0013435000164037285,-0.04898973684677783,0.04446159334270941,0.1255871059943087,0.07009222199211625,0.01656563798813677,-0.01956227461090092,0.2952524301901489,0.19656538240383073,-0.03263074340245819,,-0.08935224304579534,,-0.10527373949110447,
SPINK1,,-0.10942014213697,-0.0626632892548798,,-0.06380411861639411,-0.015461020954013376,-0.05982871123313945,,,,,,-0.06172269915462815,,,-0.005586101643934222,,-0.28017902523935967,
EFEMP2,0.04946186318098689,-0.19206374175218682,-0.056027582592770235,0.0701414536906063,0.032322934027228745,-0.018326825104475346,-0.23222327863118766,-0.2994970108148223,-0.5416467198256745,-0.2636051088614906,-0.005999424781577727,-0.22981685044111605,-0.37675916300078616,0.07979347580718205,-0.041668512606966204,-0.06930607752498688,-0.0771176246661325,-0.2285217448793185,0.1743275855159244
SELPLG,0.017849240363681452,0.07338768881214937,-0.08457350510997272,-0.04731286121146381,0.12903037445102714,0.09760241064724945,0.15225278702940745,-0.022171693805267203,-0.27025699583272733,0.17080242524303563,-0.015162434317445244,-0.22700907262575043,0.07610340298774448,0.038013658439954134,0.05548010945914529,0.020146513340853458,-0.12722349881006267,0.04497682575113918,-0.033909208663764144
GDF6,,-0.07553331370774598,0.007113183495400223,,0.11953623934055704,0.019023569838566963,,-0.10955728231086811,0.0004616567416943801,,,,,,,-0.052057719397699063,,,
HLA-E,-0.03545773808946366,0.17495971683765207,-0.12982166730592928,-0.0003201166324288322,0.12457889271795394,-0.006774108596190619,0.0012386177820623006,-0.2523185336932598,-0.6485405537474432,-0.08049246905112929,-0.2240367878821577,-0.6744473563566125,-0.26701771089853693,0.014776539250094851,0.02913173770501221,0.037565996753614495,-0.05913233508645849,0.20936002312383256,-0.024312509988929153
PTN,0.1551139357958551,-0.13077495807310385,0.21864210325804298,-0.06392611244988805,0.16128635348729412,-0.01861707919940038,-0.06770836863614908,-0.6508519569392409,-0.6935882495509296,-0.49446058018055156,-0.0444456487671012,-0.24992387182297218,-0.6106973405545172,0.084323952564738,-0.05506864703125699,-0.11923915680020937,-0.1870031999267721,-0.2408798223725418,0.06628275397375945
CD274,-0.036706217293209525,-0.09844461134928406,0.041320974942444105,0.08930100166314711,0.0518147249753307,0.0496038230407057,-0.009424779710900888,0.030792274137705754,-0.20376588454076025,-0.11199699594562221,0.03786394084394378,0.03350222579491333,-0.04920376247479301,0.15124596477586297,-0.030665650778405936,0.024493298004117085,-0.004560114011537107,-0.18015954642059273,
FGF10,,,,,,,,,,,0.0020134758808287184,,,,,,,,
CD14,-0.07549553974657916,0.0008344887309780131,-0.0956593864238361,0.10344249722563532,0.28853107931317035,-0.10572565649929562,-0.40820417096875106,-0.2850858240304632,-0.45664289324593893,-0.13912262909004697,-0.11640316524744138,-0.700223348828553,-0.3289067874392936,0.09382463077687717,0.02034039615360019,-0.185158716352731,-0.006076083095025884,-0.16385929745222982,-0.20375723023947145
SFTPD,,0.008463338310374931,0.05828528587866078,0.033815493187568574,,,0.1249331675858713,0.11835721601793922,,0.06189433677481246,0.016689898060998312,,0.09844962629530467,-0.023419089719146018,-0.051449778958082296,0.008506028228208609,0.09191022241723318,0.004716655862246709,0.04346449292283441
SLIT1,0.057123428984384696,0.28976818405688454,0.18142813605331207,0.06093582620038413,0.11566769311247674,0.0347445698338539,0.0976895065359453,-0.03213176079489645,-0.1334957437930644,0.0651288539799884,0.22658558634962864,0.6492143482543947,0.15861370417052623,0.03181825584233701,-0.06961489020108466,0.019489122502867166,0.08815832824426564,0.45591824016605886,0.16789272076083614
LPA,,,,,,,,0.021147619322590103,,,,,,,,,,,
CNTF,0.00720812284425452,,,,,-0.02449166232787778,0.014713650961885852,,-0.1139931731896344,-0.08279183532018332,-0.01519091724595873,-0.19597831066934343,-0.07166664040194692,,-0.02441822586426739,-0.030082871000339715,,,-0.014632351109809545
BST1,0.004604825926036041,0.03153845325169198,-0.038214976075916354,0.05546707041532829,0.07927068718907747,0.029388012194760546,-0.04735942729460123,-0.038312922078690914,-0.44973902126415793,-0.004012180719971638,-0.019284322135224144,-0.1540730236434605,-0.04269492257548978,0.1200480648925712,-0.05629338587212879,-0.08906355934216448,0.04692643812007105,-0.1317954696914291,-0.11101874284831925
AGTRAP,0.00045765418177368816,-0.0925047936468252,-0.042463168708384104,-0.098718092224873,0.08173014476649378,-0.012816185049239918,-0.11660366177645498,-0.22083831618697292,-0.5034252167294834,0.049679220759416505,-0.1635452771379933,-0.44583250349618253,-0.19080384707094628,-0.05364668577034781,0.03121851935622064,0.015025936680118384,-0.1080885109372795,-0.23180711750325406,-0.039609904495648086
LAMC1,0.05112658990608938,-0.06589184858326619,-0.09984393319980513,-0.0737641804467436,-0.01979436922802562,-0.05043986635900641,-0.17812937740137708,-0.3321739460288357,-0.5421667924156426,-0.3840510946729884,-0.004069997535904751,-0.13688196547571602,-0.20725192656748048,-0.007507492283035486,-0.02620194799165671,-0.17624652540649233,0.011433784864686073,-0.04157334228035449,0.08665840232604455
COL6A3,0.03314008086925381,0.02478866584429363,-0.08582847984569637,0.03970102878092591,-0.024660977985727427,-0.09201641790083925,-0.006537821966410717,-0.16897458328799297,-0.007237393983769188,-0.07266324313721731,-0.10007820314428638,-0.2012525810901348,-0.005400051066145584,0.053950802122427303,0.012490533880222095,-0.10231795304519464,-0.036770974944943,-0.09007379743212257,0.05758443349503933
FN1,0.09830120498718509,-0.4004516337228649,-0.22365716522226264,-0.01603098823963451,-0.10191855387050612,-0.14649060941743453,-0.3140443122963277,-0.40220512908649547,-0.5444572223940056,-0.2951291350692808,-0.06097887206004591,-0.355522937257457,-0.258645465820515,0.012821394105790095,-0.05432481123411977,-0.14685035491316825,0.019644071719091386,0.029105883083463974,0.03298482129648395
MIF,0.09712649370120556,-0.4083255066595079,-0.06930545191894151,-0.05883519318453527,-0.19655882615720466,0.0167662371826715,-0.004461022357395512,-0.15304041385318268,0.13954504096003684,-0.05834510349487667,0.10254646023332112,-0.15861611202299006,0.027004355203207136,0.000630211677490484,-0.014523729493183623,-0.12121644865150802,-0.12507268827695703,-0.46292028433691457,0.13182331235262162
JAG1,0.10092770436446553,-0.2382806602825739,0.04951293079741071,-0.06877179613044145,0.03752765840013649,-0.040613642883805645,-0.1034804896395223,-0.27340950263807706,-0.6165973728660705,-0.3809241852478873,0.008838068467661015,-0.0869037897266667,-0.4838023989679094,-0.02842405405391134,0.028215359706056337,-0.15410776625185496,-0.0587076625982523,-0.07482032439385858,0.04280515069595167
NID2,0.0378548221199345,0.04508472916164447,-0.08132669421816846,0.0017000191359703549,0.043251276404678136,-0.08111730683400575,0.015140391750683114,-0.44607581245079486,-0.4008386801436736,-0.10037743526800075,0.03058312326085182,-0.18655021131563915,-0.016053378796862302,0.08027315015742942,-0.053474692375538375,-0.13377449248774156,0.05627211396650169,0.11736451070027314,-0.13682146340861664
EFNB1,-0.027159657668984438,-0.05924116096296921,0.052298556672057635,0.01025671652252749,0.0938716789526273,-0.004238603657528062,-0.024893090251549347,-0.23821155157982554,-0.26745029056795483,-0.07671277764260599,0.016287965420976505,-0.013321746363521389,-0.25045437776071394,0.09932525035961365,0.04657721165074782,-0.020191253293621408,-0.00046051300280751124,-0.2147934062209401,0.029123547240394024
COL4A2,0.0019811981450171116,0.03213937443585803,-0.07050865663305776,-0.0976203516580262,0.049614409232958824,-0.13837520641822612,-0.15246534101480172,-0.3915153391991499,-0.5897763233643829,-0.3644386865392923,-0.059511530322328816,-0.28411463773133905,-0.20949813767895478,0.012729784947455998,-0.06642209937333246,-0.1567946777970649,0.022145356286108184,0.3129919854587207,0.04801674957230061
SPP1,-0.19633102203031116,-0.12348134507955123,-0.059456329023097616,0.1503512649950249,0.27495977939050903,0.005153071335019091,-0.4553772016866072,-0.6371156020535821,-0.735457172939472,-0.4306690684553618,-0.18099256162964747,-0.7874635723100464,-0.5688020376059464,0.1346562764311097,-0.07051122690172966,-0.1803611800534195,-0.1391514363009026,-0.4528817324869954,-0.3434834963412791
PODXL2,-0.020609419310501042,0.13558214663688573,0.010325353890643095,-0.04573039749204506,0.1404106033234792,0.11036528547323654,0.1231930742980338,-0.20841487998071928,-0.01780662666135751,0.030136431978795297,0.032012354788945825,0.30815918382142776,0.1679774712078142,0.057532444792756036,-0.032905763185928034,-0.0777993459410266,0.055928511659160664,0.3148146440383911,0.1837757686182736
