,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf
S100A1,0.14003668952224826,0.2013598923204086,-0.17950528489448642,-0.03360471719357729,-0.03495000765910017
NPTX1,0.08769619086076387,0.09241268795488151,-0.026264847948571007,0.09519966541872801,-0.07465198486135084
TGS1,0.0750545477565007,0.086694753248521,0.09355808063289232,0.03037336827180135,0.015430500244898067
SST,0.12138474411713042,0.08865068191401487,0.05298595301818764,0.05717074488888959,-0.011386002771572389
IL34,0.037378677648768406,0.09735923555029838,-0.029818205413598857,0.0467457148894736,0.024105905054736688
DHH,0.01768494919366826,0.06537448270935076,0.02089430315429408,0.04180450974968783,
TF,0.052154187874014796,0.09796277622262509,-0.16929076565510107,-0.07099658222375024,-0.011795547908928191
IL33,0.11849221652393697,0.09310658805177208,0.05534465854158508,-0.01739895356801861,-0.008147761559699096
RBP4,0.13011094475869273,0.18942181943546757,0.0592033560698017,0.160356902945157,-0.03624686959544191
CCL20,-0.05224687750252367,-0.10499664160705406,0.07567415735064031,0.06880159735490382,
NAMPT,-0.1430282962921484,-0.16415696689146644,0.16357643451984602,0.07673417023995642,0.001621721812179199
