,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
PSAP,0.38096266189507344,0.15871819230756162,0.05125471761176963,-0.011974779588669266,0.014549199334921199,-0.03760245853626536,-0.1101378954963707,0.11495233081359442,0.008214316707197416,-0.002352918782555255,0.14855468399436006,-0.06275631560070694,-0.05762090470537082,-0.2228801831248825,0.004674676083883885,-0.10940470275188782,-0.13207712215216683,-0.12761644376200865,-0.05192456563041624,0.095869685781502,0.09427482391703833
EFEMP1,0.14674734252830476,-0.1134944011939111,0.030556295542973608,0.13919458698645573,-0.0005891922631512391,-0.2548357207854949,0.0864934857240562,-0.017073548092856928,0.14120023746415367,0.0017308850042322018,0.2967896648053096,0.05967217421574419,0.04007265177553231,-0.28038187113461166,-0.0027754464905517247,-0.04623676393458084,-0.15435174256702586,-0.16064188913154823,-0.0025042582370055967,-0.19639598957505525,0.10173164515511812
C1QTNF1,-0.19142436216368103,-0.16371177836618447,0.01249645437940333,0.039183999003847135,-0.04582346157039528,-0.05321223579678236,0.035020330342722776,-0.14353232177685016,-0.010403283955729455,-0.013879774634752857,-0.05378284556499804,-0.019145260992650594,-0.03820780569277196,-0.10828876748358383,-0.0521115593608507,-0.18833767647349886,-0.30383046971441635,-0.1270063091234312,0.07188559915231361,-0.23289815258002577,0.07645840868380449
ALB,0.07678678187630086,0.0737704297121689,-0.012128826020723215,0.02951551096786437,0.028204720876593866,0.015153616793829363,0.05924730399740144,0.05150418109326503,-0.0007231411760304139,0.020065164898641696,0.12705214386419264,0.009481532367982387,-0.03370594143747948,0.006872923716818383,-0.014203312639063373,-0.001333857041660452,0.10206525242932059,0.04295945856831454,0.05913459064977509,-0.027513852376795885,-0.06096356660803618
CCL13,,,,,,,,,,,,,,,0.00828033377231451,,,0.01651114482341698,,,
EFNA3,-0.16565933659303003,0.013750765302109853,0.01800712010512577,-0.005313881320682292,-0.023746958463077762,0.017167723675498486,-0.0441654101659097,-0.03694211129376802,0.0011663097674908755,0.01988573118682038,-0.2732354463683074,-0.017202283592003244,-0.07504784244387326,-0.23589215653112677,0.0008020781810113897,0.034473906623874416,-0.00021731039251216304,0.009997430964837753,-0.10867636328865396,0.040680918491504715,-0.09973548676828439
DRAXIN,-0.0992095836693934,0.14557193329695423,0.026352597079168354,0.025408565177957126,-0.018071625701191193,0.014819351891708268,0.0962810832681955,-0.1260066307509758,0.03972327615340142,-0.018532760825925358,-0.027391644039604715,0.06727478150744738,-0.02079341321641601,-0.16744321563887624,-0.06739592693109484,-0.10234943218840031,-0.0923156626781588,0.048160543592563436,-0.01794855409777753,-0.014571026975801697,0.0108950212939902
RAET1L,,,-0.012779842301087488,,,,,,,0.033122804558064406,,,,,,-0.030974962388513647,,0.09190010576909473,,,
NPTX2,0.04987410122217712,0.13732841102686671,0.03174982154141984,-0.004450122984310001,0.06615486584957778,0.2432527629492667,-0.10109378311809175,-0.0031454153667801084,0.05446848999430168,0.022195232060933382,0.07999999649528797,-0.004888751846966715,0.011866723590755367,0.04360317637318874,0.020366278464550042,0.04573688719733066,-0.08247421964810285,-0.09837956567179697,0.029514871288031513,-0.003977339705272207,-0.1221495368350105
FGF11,-0.119826037779371,-0.12546927552225748,0.050837930706699494,0.03379367499615811,-0.0469132495216797,-0.07859879670253869,0.1138897379490002,-0.16621473109964735,-0.053132448860768705,0.06510758552931441,-0.028598162680891142,0.04101551218172273,-0.00630139948226627,-0.10875812203464356,-0.048010736180113006,-0.06247227913225494,-0.12994203161490703,-0.037586849140964364,0.06301672180783639,-0.07877264269115213,0.11069899794603912
CD59,0.28211058295144714,0.0313386205646945,-0.07098099158147203,-0.023868874374812724,0.053809601314455245,0.1437223578919388,-0.02735991710102362,0.016811298179165147,0.06486017313193297,0.034447263601998304,0.05286335518697867,0.004056503729198354,-0.08697897841863553,0.024583445765201672,-0.0002932943939962837,-0.04084842282510567,-0.14544014517569118,-0.1288804233279968,0.029802216671355606,0.08327993937513857,-0.07782686071855818
COL9A2,0.002471945374258646,0.0005595991842120914,-0.04159421806922655,0.050289760360258104,0.013736900440677028,-0.006331227133168994,0.1307553656242122,0.1550128232777578,-6.067416724701404e-05,0.0014974780412728168,0.18616577962416636,0.14122829693289152,-0.03982812400183423,0.027451201261703816,0.10442875043502507,0.16933133438928274,-0.03453538113475978,0.15435453738381963,0.17168138135533006,0.021038918211014574,0.05579343772376011
DLL3,0.21015322206785456,0.24264019215066188,-0.045559681711955236,-0.030782806994234867,0.00270955421131714,0.03477013695908124,0.11957169923824973,-0.08454969413983407,0.04585581059279663,-0.012639752208114655,-0.1760186717167259,0.21020797842603975,0.09078446708589873,0.07322730050030529,0.12019051745137138,0.2526878624458711,0.1292856838169493,0.14586854747905056,0.02814776559213254,0.010005571581151361,0.10713319114034302
FGF5,,,,,,,,0.03222856109200532,,,-0.06127227917033549,,,,,,,,,-0.0714830665597811,
LIN7C,-0.014488905063598984,0.04826967877462856,0.005934082244975982,-0.011463402665759657,-0.023105807016285063,0.022666974670572826,0.008444976231326244,-0.05394644850662267,-0.05319036447297896,0.05631014411377794,-0.07903496237966584,0.023012105741496088,-0.05005620399299013,-0.021035896918094456,0.04994927969997945,0.029386176110983295,-0.019671916459938158,0.047906058419226,0.12057431066077205,0.014958451949170382,0.03583413196493922
GDF7,0.12693834411614827,0.010296403746288384,0.02662828683992068,0.04213148524798879,0.028728125179378505,,0.05893106040351182,-0.016616312617667918,0.03672607522025489,-0.01274421327000857,-0.14710440667375732,,,-0.0645748939376812,,0.0021066812789887427,-0.011494483464363658,-0.026343390140682325,,0.02435663132462632,
PSPN,-0.0618338549025968,0.021708277459814435,0.030705105243820714,0.03870005594701293,-0.02315888538792724,0.013842274647997761,0.019199877315551322,-0.056177210576847485,0.03643797248851248,0.0003826405845506525,-0.06750259554686448,0.03878966861421913,-0.06664758106953514,-0.11818900537558925,0.06745279228957479,0.03551389208378751,-0.05146365396888228,0.0031259115400262497,0.07978097991335648,0.0227872823656678,-0.0628042042887911
ANGPT1,0.011998560242461043,0.03810561193161875,-0.01277670016509761,-0.07457875739035405,0.015133178155094334,-0.02417733779818838,-0.008900380442168971,-0.1107685366752335,0.03676935298480767,-0.0020651946329375854,0.22008731878981116,0.07141843897929791,0.029903574182957703,-0.030179510257424675,0.002391219116681012,-0.02626328223275457,-0.08043989938603159,-0.0874474348045066,-0.030975956787852914,0.02889757648705493,0.0450247423134126
PNOC,-0.03138845198903522,0.135041039394757,0.01408749275468302,-0.008642718142138697,0.023213388285148028,0.2780452993005744,-0.10352359417206017,-0.025988272739457717,-0.016211662419594902,0.007748476910211854,-0.21961189440581808,-0.031770570231081666,,,,-0.03733841230162747,,0.058753733173116614,-0.01984452961475002,0.04426383053706559,-0.185057749009191
L1CAM,-0.02109582637925266,0.1632505250464594,0.020391489584374624,0.02321686517820051,0.004977664465092481,0.019499069914122077,-0.044939321814545574,-0.021548563316810217,-0.028702062395730962,-0.01378340295890484,-0.26381023706813234,-0.0634043012526675,0.00913244976030762,-0.08248621054536667,-0.08865116879974431,-0.13500219546143877,-0.03184124592060574,-0.016926139790448425,-0.06006336338101518,0.20580763324020082,-0.0885877949004217
APOA1,-0.09638138434894947,-0.042533133254862285,-0.049623139689274065,0.012290592140619129,-0.019922507210614372,0.008011358594916708,0.09994475923777486,-0.09751549723997677,-0.030300572488474863,-0.0019948065517159702,-0.10225760456343502,0.07492885557609168,-0.04044517318268459,-0.003888497271678147,-0.012047938281810458,0.007630125051269148,-0.1859099790968407,-0.024878450764978265,,-0.03862478095211005,-0.006961894249085748
PSEN1,0.20628556980394822,0.05705633340305747,0.03650818899465574,0.08226272089239718,-0.015003144074272787,0.03197901867239488,0.09017860716319988,0.17723146106340404,-0.01480276811655556,0.047331717190455126,0.3391658263444914,0.13907444688309742,0.030616598684358422,0.14592086097460516,-0.012060487891717632,0.04628415850515983,0.1042698484273001,0.00619843529066033,0.055071886162104344,0.022781674667164017,0.24834547230081266
CALM2,0.22298932066908675,0.19985099446833027,-0.022472305848255093,-0.016934340246336027,-0.0033343648597588945,0.23288530321447418,-0.11231562053156458,0.18243703936731948,0.026550579980472475,0.023168596499022764,-0.3218764168687997,0.07533612576553392,0.11606479791124404,0.30318674351214575,0.0549118808023474,0.12915229011912796,0.17559516668523195,0.06421082090430157,0.024387195708464763,0.22721416492767404,0.005814890628079247
CLEC2B,0.19823703280801105,-0.014255095434166677,0.03060534344317434,0.07493117596303062,-0.015146110198330058,-0.10539457382001337,0.010976944946336702,-0.13900390519370096,-0.020156046953887726,-0.0012307548409046093,0.03532219265104389,-0.052853605695008445,-0.003557851926356647,-0.04956622537801331,0.04054458603162033,-0.021929853986032196,-0.08232085524000593,-0.07066804682414596,0.03989444004632074,-0.050039818928678884,0.0719360118075309
NTNG1,-0.15476717522411793,0.12503288550318198,-0.018455980202939096,0.01634471525204668,-0.013256624789090475,0.04105137480192824,-0.016171718695274836,-0.08099593932530136,0.0466020840713499,-0.027180922200304738,-0.10545732127414663,-0.03868893562074975,-0.0139427705747012,-0.011710572144019622,0.14250224937151076,0.20114885228359897,-0.045574873553586054,-0.019739719343567844,-0.03376596475671778,-0.11059849490692895,-0.08066574259600429
LRIG1,-0.02223503890289747,-0.039064942217695686,-0.022551011146168465,0.013488607731140483,-0.0016477700426368003,-0.08179864064863449,0.020567537907140988,0.017861112530758564,0.03916368660005028,-0.03482632040040977,0.19030725807053175,0.087309329288581,0.01844731763409615,-0.11183762701257323,0.0803601714746993,0.16352585688278207,-0.28860064468280056,0.12862452486510711,-0.08127610686071274,-0.006580047256528456,0.036410130316637236
CPAMD8,0.10024563167703598,,-0.011993061410461903,,-0.015131474285529798,0.06938593635580542,-0.03376075913751832,0.032161674806233054,-0.013890447065618268,0.02756518528124093,-0.03500450705008461,0.021224058177300664,-0.0005925770354529117,-0.1387579283091068,,0.007097825235737544,0.07617387053053405,,-0.05192886158295531,0.044197836320897924,0.05841981729626199
GHRL,0.0033159390548287656,,-0.011785992376659934,-0.03949171647750684,-0.0254834385725444,0.005720295035803153,-0.020489074133742922,-0.028070612472864406,-0.018944917064394117,-0.029497492259991688,0.06080310992992775,0.03498916711017137,0.048140046992371135,-0.027165234282321947,,,-0.030070595769824113,0.052723948526395885,,0.006173841017352831,
NPY,0.01627248247054208,0.09262410106941031,-0.0028547920986571494,0.01800272282077893,0.07288238506699998,0.09312802221217048,-0.06112180852141394,0.045596846268990826,0.062102703606529835,0.1577694502168233,0.10544533710424152,-0.007574600669830677,0.0478656240535928,0.12339114369152676,-0.033271536649287024,-0.07458122868226619,0.04396904733635449,0.034757562090995536,-0.0792380116304718,0.015910217963718304,0.01964176085947172
MMP2,-0.027056311790160138,0.027628725471755808,-0.05848491323342917,0.0410484820561508,-0.0014246192860949965,0.08398255717907734,0.15683939894509466,-0.105868961642673,0.016430028260020598,-0.044375275495385016,0.08617354715605881,0.19995167552925802,-0.17304347193800185,-0.0761853621179326,0.029208055740414105,0.05494553854316324,-0.17296740943735278,-0.029238893145090428,-0.01653848600250973,-0.05749985198056867,0.004027956614751156
LHB,,,,,0.029835133620423896,,,,,,,,,,,,,,,,
PPY,,,-0.02154933962538821,,-0.022939701040818584,,,,0.059863216745642024,,,,,,-0.054120696545405245,-0.07631943901493622,,-0.05912420942584567,,-0.04784592333366053,
ALKAL2,0.07980383019465025,-0.02587950707189925,0.10678757428948644,-0.04790150527979596,-0.012986910188517583,,-0.024030570464590985,-0.05338063199759399,-0.060767584681743564,0.03825287255187598,0.08330624009598735,0.04547554139388571,-0.008856533723119344,-0.01137892704451615,-0.003745246735277231,0.06222672482045105,0.017072817279554495,0.0145191905101682,,-0.07904073784308029,0.022539705270330772
CSF1,-0.0647708508104442,-0.14588009245386574,0.05640189835434817,-0.026165174916973778,0.030137904812528076,-0.12696428863532747,0.11138392000419113,-0.03200375295608571,0.04791630511361836,0.047838453616872174,0.1854574062518525,0.05989093031963962,0.007409734719148735,-4.6053977478561655e-05,0.010856958500067104,-0.028387485151794054,-0.09609922986642433,-0.13043127990688227,0.035870059906102314,-0.10625945970352958,0.1767886371168035
SEMA4C,0.03224132763424677,-0.050313115782202926,-0.027530759538272664,0.013749978996359777,-0.058669913528007156,0.010261366120639881,0.13166554905877673,-0.07525296220895678,-0.029815728853025938,-0.004598144933637106,0.06505508910583505,0.06127920590527422,-0.09659027381191597,-0.05917597324904632,0.023209919070425286,-0.005611941407533427,0.03593823702407048,-0.025841272480410467,-0.006930055482548846,0.033020482475079396,0.046354183577973204
ICAM2,-0.009676981639188125,0.09236353368100396,-0.05389586548156392,0.02072127790504366,0.08147441975659413,0.06150755420815151,0.05699212888639614,-0.1396609352846124,0.02095648838262753,0.01168275386680766,-0.015588394899736615,-0.02322507885302356,-0.05522309159850723,-0.024285992702537996,0.08610645449068631,0.039759670844525044,-0.1603543572953805,-0.04250670546570878,0.0384831319916848,0.10611705403399817,0.04114681844356614
SYTL3,-0.02105610397474219,0.11737321746790565,0.04818457153451628,0.05469666272789809,-0.0006860737304649954,-0.051342484926189924,0.0067782711254822875,-0.015319598702316774,0.059551116472803464,-0.025494177791181554,0.07674841432650369,0.023886874125048852,-0.013225391365026712,-0.13799261851799835,-0.020207008078194814,0.020481603052872645,-0.03686078458247903,0.01306534819054357,-0.0037579522902353407,-0.0652181977474585,
IL1A,-0.037489776712544894,0.009666088370339204,0.0557540022114168,-0.006925575359760659,-0.04714377375013181,-0.056449548565730714,0.003386258131246531,-0.08292526205530024,0.07425799798086381,0.05954657660489847,0.041152619281162164,0.041018125964634444,-0.022614541092337074,-0.09155901869412265,-0.04984560282391664,0.0030948341984551207,0.007698118548225173,0.042963370587569855,-0.04669622392530216,-0.04715214124531793,0.030489628507783098
HLA-G,,-0.03131435977477053,0.014625876701384521,,-0.01391891033706745,,-0.026094385633105635,,,,,,,,-0.0693858261565308,-0.03520855995658416,,-0.03726884935411778,,,
PGF,-0.31471854332832294,-0.059500882579459964,-0.04427219722823176,-0.019329211518708724,0.032571026432998584,-0.038113223789317224,0.07961957882890944,-0.21642311401427614,-0.017313366967855074,-0.0008976530721487254,-0.0020725401384935425,-0.04208583277416745,-0.07823308914742903,-0.21377810590596436,0.08846121431438278,0.07081294454009235,-0.19419042678435305,-0.02892603453513127,-0.031133627665609617,0.11245401058881763,-0.02773852632022697
LGALS8,-0.04416244570176162,-0.04897547493410422,-0.02817304170712056,0.024491146134083357,-0.027649293547857775,-0.005763312091287761,0.026489774235838832,-0.07015703682251884,-0.0038188333808491133,-0.03078779136023684,-0.18531534658229162,0.026128742393718228,-0.12548536167476984,-0.11635966201757719,0.005984170492389896,-0.018345024032016464,-0.02785464821864664,0.04759567414314906,0.06831245959154898,-0.02987909980070651,0.018673395792014297
DKK3,-0.0024591230521186923,0.15974354799399165,0.0069835958848344535,-0.09033055184066459,0.012168539159108935,0.19515312955463424,-0.18136892596489582,-0.04996777163203637,-0.009604580520516928,-0.039503958512661135,-0.3702992870254254,0.00571078457108331,0.05298821765652611,-0.028111857577245804,0.02602178118733827,0.09048952513327121,-0.1729230583749104,0.08517964981584016,-0.15527287703432496,0.30078746117257726,-0.17311384567509674
COL16A1,-0.20294206791752478,-0.0770830138246713,-0.003852519176396752,-0.02114922225753015,0.038165975337859204,-0.0766103184043532,0.10153979598995874,0.10117267603704479,-0.003019823856881002,0.006294522736655162,0.0726630600412332,0.12134562359624454,0.010985653025825241,-0.03597639454726729,0.058694973171158814,0.05683333392388759,-0.12338875406024202,-0.020619654330065802,-0.017926761778176807,0.017152774682910467,0.12070262098415835
TPH1,0.08652605972271164,0.1288249687806873,-0.014439196551640844,,0.08237098141927959,0.013648089666349755,0.04229591035466756,-0.03403460199577363,0.010547399742503617,,,-0.022069517000353714,,,-0.006306850788453454,-0.0680647468915949,-0.09559698291904711,-0.04059367508671082,,-0.007093993061874569,-0.005356386920126815
TNC,-0.15679251538953393,-0.174263911070312,0.02777480996076657,-0.016415279880385866,-0.04685698554121009,-0.17417325589154686,0.1857023476535993,-0.16001119789524582,-0.039169166157833606,-0.0035237469064637594,0.3351791973222116,-0.005319643257847261,0.03645262055406804,-0.34797172372819285,-0.031310219141573704,-0.1652591220270465,-0.2599047961726493,-0.1611109246315099,0.030118592166597243,-0.19465582394784858,0.19433172682493552
TNFSF9,0.1189384944412316,0.10728316187247654,-0.02567602195947768,-0.028848238103750094,-0.022825902408043396,0.07089756552091889,0.01959282429460913,-0.0027483478461701443,0.07117107184635925,0.017786088790314392,0.015043384072420726,0.04513359856952516,,-0.0712077377872693,0.01714600135530147,-0.03113567059807867,0.06034151117005899,-0.011137020380312853,0.05366055313797261,-0.01882459012588989,-0.01707812666290739
C4A,,,,-0.006242604253762969,-0.015623723969663593,,,,0.020871090552591683,,-0.00028154484110948545,0.03105875689620896,,,0.033168251325987816,,0.013306015081874902,-0.03699522145766619,-0.036052029792104805,,
CNTN2,0.5132573033882449,0.17040509384676483,0.0009009974866442771,0.053483435357031546,0.0018866551574746682,0.13880465404482925,0.17783023009478,0.2458255640762972,0.08323814986531619,0.2312945413927027,0.47362615629029126,0.25257673174182865,0.2108544838916223,0.42728087372275775,0.08334250456022906,0.12507636720381562,0.34783957232471485,0.13368976760084753,0.22732931394009775,0.2840210256293614,0.23076357603699682
F7,,,-0.014086524469246142,,,,-0.02215405297635779,0.015089111648606471,,,,,,,0.03336681085926394,,,0.03292231769058493,,0.021815119259022873,
LUM,-0.11169277550197958,-0.0059923759121504406,-0.03814929412234397,-0.014095014567699276,0.025231659454809346,-0.026852616601349556,0.003680428213096191,-0.2258750977769754,-0.008053563543255194,-0.0023848920648574324,-0.04325047798328021,0.048260779159777535,-0.0010288684898685067,-0.16735957413988822,0.11170445190830657,0.026478079221557246,-0.2666462712833098,-0.18198986914032575,0.040955952654498,-0.08161100365804164,
IZUMO1,-0.045854476691030516,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.012779836977872435,0.004949400533436021,0.005340068528654241,0.015259747393397447,,,,0.026627314727981792,0.024142550597164518,,,,0.06474703022319102,0.08162694747398695,-0.049619175223481436,-0.011740952739548087,,-0.07021094810791771,
APOC1,0.5247344272530086,0.10922630974092866,0.03699228665884906,0.07395918834427061,0.07646768200718514,0.20273890493349786,0.15542241219400107,-0.15060562951191214,0.0916326640513277,0.08108103235118738,0.4716822910846029,0.00898611263947565,-0.11476097573586636,-0.12628172700820978,0.11936801362959232,0.12413389793393048,-0.05523781062984314,0.06253328010569413,0.147914027558786,0.004642847938050972,0.05842674782417352
PKM,0.08263528547439246,-0.13424675472474876,0.028630522821754,-0.03626682913532998,-2.962433141506432e-05,-0.12642744524721727,-0.06674084281878614,-0.19791853357952396,-0.02334887886147499,0.01802658383208717,-0.41824138232330205,-0.06364579102148034,-0.07549988820923531,-0.29463436749457006,-0.1291626698538156,-0.2271395029861202,-0.2876913679985029,-0.05142127918880556,0.013339201369307836,-0.23607921290532605,0.05371222899542454
TNF,,0.0851420559281426,-0.021393133808904362,-0.02831282904831885,-0.008019320340936727,0.05065220946783505,0.011138361449259448,0.008539687291539264,-0.022702007695585388,0.04410524262526685,0.06156274779543009,0.04578113937750422,-0.03214267826202422,-0.01868754089942505,-0.03810683095672414,0.006201161711838866,,,,0.003427461997104227,0.048841614628969396
GNAS,-0.3425354342647384,0.15410770705777485,0.04900654649190247,-0.02006337155730835,0.03907778689682291,0.2158923428097743,-0.12610260822946398,-0.0916778472051563,-0.06010186992585905,-0.0021277651234861274,-0.4751346740724173,-0.056961120019018756,-0.20562784411007076,-0.04018351960056695,-0.06841922476666329,-0.0237068283204085,-0.46809748431157583,0.0060280599097684885,-0.11391305897843809,0.17798403351315964,-0.04475577314742346
BMP8B,0.09914092077057192,-0.0511675676006867,-0.03085447592417423,0.03405700534214631,-0.02017883465581123,-0.020755249733731926,0.15217337132027578,0.012585016290670688,0.046582972258835176,0.011882129792269774,0.134444055445227,0.07238092668922301,-0.1091790395896092,0.0007930336026595048,0.03664081829100267,0.01960494947835982,-0.018373052074776432,-0.07728223452815036,0.08145944730842342,-0.039356169292844585,0.01687485463633238
LIPH,,-0.027089187177394357,0.14976586045533466,,-0.004728612874973592,,,,0.07146880137011774,,,,,,0.1169884672686865,-0.00027297062980849364,,-0.05100718731514981,,-0.02793807575369937,
CCL28,,-0.019799429150863527,-0.020310521082644323,,,,0.005350710060737794,,-0.01525152701642711,0.030980379396391384,-0.031069215758362186,0.009647486345776706,,,,,0.08090119792191963,,,0.012168056127592275,
PTPN11,-0.049899348454234126,0.008884916338877377,0.009179134324556783,0.004737785110866043,0.026836793651016804,0.024851426752600315,0.058188834247019726,-0.012004973555785593,-0.01458773193175451,0.049306772259661444,0.25068870231415774,0.024918636263248535,-0.043164876389423734,0.15904104526785953,-0.03666712780301231,-0.04627131746104331,0.07066185627993182,-0.02351397384792052,0.04755606079651844,0.10875350454131223,0.04300285608797163
ADAM12,-0.023979412454693386,-0.01389985787877654,0.007192189679318425,-0.04374596135638948,-0.0049796345974174845,-0.0003369279397029879,0.06335505198037182,-0.12812821189693385,-0.047097543982128655,-0.03273168797244352,-0.007641965547312377,-0.019685206159606377,-0.1346266362572136,-0.12530977597187376,-0.006093006721165272,-0.0320006522185684,-0.27628691412680784,-0.0787700864040916,-0.041029322092519346,-0.039888003142920556,
EPO,,-0.05463038659126148,0.015355586031147278,,-0.020178835220839852,0.00814350719288997,,,-0.022331772102568006,,,-0.0244841950939787,,-0.1223319479939338,0.048187524387368966,0.009321190543902836,,0.01245604212993861,,,
EDN3,-0.000679831900568329,-0.027325485845591732,-0.025152389802569456,0.0063222340123854845,-0.02511984507524489,0.05870479975287017,-0.05916743820561537,-0.049940803580152564,-0.017109857074551607,0.07730208941385411,-0.03636426582766489,-0.05391694892759201,,0.009089157128133532,0.07417748965906085,0.0030698203006324196,-0.04798964208166602,-0.025050994612112108,,0.027719168872132403,-0.12563431172416092
CCL22,,,,0.15573222910540085,,,,,-0.06250825492531954,,,,,,-0.04755329875489731,-0.022590182567258806,-0.011562005493525783,-0.030733018717251995,-0.015031224109067558,,
CCL2,0.23196771405938596,-0.16790885669277664,-0.014821520494362429,0.0004422491916281532,-0.05844020683592194,-0.2571927515337548,0.010669583185924213,-0.11882310514796805,0.08326155322697872,0.0007899560717352487,0.19033609133602813,0.00492471196617594,0.014057218477349765,-0.10676816290609181,-0.03305563367711963,-0.05486651313795884,-0.01231447757598372,-0.12835341202368677,0.0001442744752689201,-0.18547986880898423,0.05296241867941822
DSCAM,-0.026672192140445798,0.010305323645922584,0.03782762798441717,-0.010467566656090006,0.037149728127432564,0.015191716926135341,0.05671046487850776,-0.07116892023058714,2.2528701347718002e-05,-0.04673300983994724,-0.08910054244834054,0.1212636269717519,-0.08986591995647918,-0.09472070465612936,0.10692456346207287,0.1402443721748671,0.1392246957019973,0.09162805871484365,0.04503583014878671,-0.020902825282387363,-0.045180608682017696
GPHA2,,,-0.016093214288302113,,,,,,,,,,,,,,,,,,
ANG,-0.02169202370172641,-0.12119758279707539,0.05618961242354524,0.007385322930129121,-0.05512430610789306,-0.051260492611411294,0.058775577010850406,-0.0955689659530903,-0.03332157342262207,-0.022634272105031283,0.06840878603013885,0.04269949808538879,0.01992940669159877,-0.15421083465443075,-0.023345284488119098,-0.0774113796853562,-0.0068022899730426824,-0.04161324051898571,0.03305960468453552,-0.07585303100435772,
FBLN2,-0.03199875011007914,-0.015592882867748797,-0.04921541381571673,-0.021063094911923846,0.0576958534296265,0.052139189619299205,-0.11632515530307938,-0.029668028722229997,0.021141722224509548,-0.059231319036350705,-0.005954907521022862,0.004587698160112356,0.07266328386723922,0.15494311097104835,-0.0025856427324801767,0.010978706670749301,-0.10057928964962033,-0.09880218437960575,-0.11783894668295114,-0.06154139886497821,0.04396884105706978
VTN,,-0.02563155096057794,0.02213001965316706,,-0.002065846552254457,-0.03177011381706431,0.024405334574090852,-0.05780285824179344,-0.03655991917905156,0.017255013870907714,,-0.00648827154519904,0.017328260796399937,,0.029563658961236007,-0.033350075795509686,,-0.045352804026439895,,-0.019794379819477296,
VEGFA,-0.029067789134765543,-0.18530768482299373,0.06992510165305389,0.049462633731941444,-0.03554280542418006,-0.19909905605927947,0.06177273602447657,-0.19052099018990537,-0.0698970129943861,0.026713056277385665,-0.11777241327871465,-0.06477745218318331,-0.08915327220878096,-0.3265882671376301,-0.14959369919819512,-0.24848050007196779,-0.09182055860825225,-0.1675055528976902,0.05689322465075405,-0.29364591429207293,-0.009154145305025837
F10,,,,0.11899977829086411,,0.029337589407928424,0.04490147433744379,-0.05083241685818013,0.015388244618658023,0.03178283638287404,-0.0397190322334426,,-0.06293436998202984,,,0.021145021770312314,0.01630533150050025,-0.009979014507319674,0.0277100221494599,-0.04668022115030922,
SERPINA1,0.13354084411467831,-0.08732187797539541,-0.044852525983330956,0.04419653912189238,-0.027674540648349497,-0.09958755938605648,0.024254619988262484,-0.07129189947232371,0.06867737359703131,-0.006513822392383212,0.19731074984650773,0.07235215359354628,-0.045853149632706265,-0.12351601053427011,-0.061885532266515456,-0.08338907944001749,-0.00568467776706877,-0.09049432992013974,0.0397290623363549,-0.11142839965472327,-0.036313410260558884
VWF,-0.28384651624495616,0.12872957032171023,-0.09111225727578534,-0.008167750498784737,0.07817880294045976,0.13017340728771223,0.03977504786942796,-0.17699644562619943,0.046612486261751025,0.039045686992435255,0.062239271908640266,0.11387418535072238,0.029353988415199192,0.014570991494166694,0.1304153346254785,0.05672467525541757,-0.2867675572575776,-0.037428592376038065,0.08624197174848328,0.20668981060364308,0.04049626251048861
GDNF,,,-0.022612822160741817,,0.0009524570559854276,,-0.019063258033320582,,,,,0.022689499945109288,,-0.017679780816095895,0.0023940430105924785,-0.05188278431927802,,-0.01704663382657662,,,0.04246357133346587
VASP,-0.05678277136088957,-0.1101737401222505,0.029061687594123996,-0.024305964275681748,-0.029933092577007304,-0.08615526957575155,0.10899857978919705,-0.0952096147189266,0.0017267995069536822,0.012337712347752506,0.05780345916843235,0.024780115031890405,-0.13285168673147837,-0.015240587805987008,0.04218837643212323,0.004647764236597238,-0.11322994296644094,-0.09589807954943083,0.11394397909688278,-0.03335545463267723,0.0998798611305456
ADAM15,-0.04889067883276383,-0.008092331941844335,-0.02990313513282315,0.05780188428574701,0.03735317248716553,0.011531539556542781,0.10512096245061833,-0.002075161164375392,0.029210474466309446,0.04018392223292671,0.22617940387530347,0.06639582181176702,0.17941533637020554,0.02552834317359767,0.008666273712924635,-0.028844055048631623,0.008939674183603915,-0.032576676652136864,0.14579148953165666,-0.013893345100161146,0.07640990018678076
WNT2,,0.1781815121394925,-0.025257841518835512,,,-0.021086687650087758,-0.001174405388601965,0.016468457357583687,,0.022702323721358855,-0.044716100266373425,-0.009744004203013813,,,-0.006002984063270841,-0.012939596565014241,,-0.03227418183026261,,-0.0018995819786550442,
CALCB,,-0.024096480909574024,,-0.027084241993179704,,-0.012013278615099127,-0.01988978681171368,0.012177873720322469,,,-0.0352438824900069,,,,0.0013307386067261744,0.02205041523468489,,-0.016554360318461074,,-0.05036819474129384,
OLFM2,0.09001619895001423,0.10759401620924351,-0.0025804784737972477,-0.0392863795426184,0.0115971165281044,0.09717426564283523,0.02969581444392775,-0.04676272874007681,-0.009529278958985681,-0.04804694369800886,-0.08889225135325998,-0.03557526636308704,0.030744458495535882,-0.07521671354260681,0.05030597401111865,0.11647986663540053,-0.14046016350696736,0.06387565929528873,0.042571863515612776,-0.002323024301554993,-0.00648064697353433
