,UKF269,UKF296,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNC,0.03660586612474794,0.008363013578865437,-0.018404639910760023,-0.03774329587932913,-0.016562360962705434,-0.06190436198246943,0.13284076056475597
TNFSF9,-0.033932370868669896,0.02491226071034652,-0.032681032411044635,-0.04129867293203804,-0.025462128561680744,-0.009552560198661152,0.0008663385183983721
C4A,,,,-0.02545301130418251,-0.016649345684165682,-0.026799787464793414,
CNTN2,-0.01534134177080054,-0.006048637898082431,-0.007310725640920598,0.08064264749855331,-0.021334003477769994,-0.01457668167037519,-0.025868884342663965
F7,-0.012644883230653532,,,,-0.016475585127032528,,-0.0036465314092502766
LUM,0.11238926006689115,-0.0010133318858469252,0.02117291712903135,-0.042015246066046036,0.02577511995284011,0.008840181262486384,-0.02941145976721895
BTC,,0.016013868329312043,-0.0036305997755833185,-0.033656165565245096,0.14556463515537155,0.06085989799628301,0.04288743104984786
APOC1,0.12245502406287703,0.023431890331061384,0.04817658784573232,0.06502919634592055,-0.05489012441977473,0.0601856955615836,-0.10682652511318041
PKM,-0.02090638890646237,-0.0012305072711576647,-0.01593013979725799,-0.012436858486754876,0.0038154497941480466,-0.014912682180852505,0.07077932438341972
TNF,-0.0185579351662952,-0.004501117426928504,-0.01517513641334483,,,0.04506010591676336,0.01654472530971041
GNAS,-0.08246496478270342,0.06252818602586789,-0.057498024173373186,-0.0719201489791849,0.032433676616248276,-0.01297511016375998,-0.09157465981356844
BMP8B,-0.018843466281137394,0.09723417294185148,0.006787721663931709,-0.07174114145722102,0.009423512422408966,0.0052522055312971385,0.05764612932129355
LIPH,,,-0.016918971564599043,,-0.011815746318172437,0.003353800734616361,0.12437540949739333
CCL28,,-0.021254511321601374,,-0.027113534314570555,,-0.03316437312028621,0.00796062826663051
PTPN11,0.07725522290354848,-0.021721958963204054,-0.05858214237896136,0.03476318049893197,0.006641048275942608,0.032576949477406435,-0.08357282440085932
ADAM12,-0.012724016093346268,-0.020541163896295685,0.020196980370482096,-0.023192231171510758,-0.012195694028695732,-0.003579508545429463,0.02619848587223333
EPO,,,-0.017571641763825665,,-0.01576272069629577,0.07475838708409384,
EDN3,0.011371303633356217,-0.056602808686454495,-0.0006933006800018941,-0.015614303927133524,0.015384354725316532,-0.0022099881957817515,-0.040653283972062186
CCL22,,,0.08293642789470694,-0.0022915171949466997,-0.013831101217409544,0.04392014572449244,
CCL2,0.017867476037241925,-0.007378994734189686,-0.01455555183563489,0.07110141401998046,-0.0063359991564029055,-0.019298693286042827,0.04025992177015709
DSCAM,0.08089893810216808,0.028817108873679578,0.024393371409127552,0.022851968289443553,-0.00721271501307046,-0.02311349096193093,0.004138002889449048
ANG,0.04698447379632855,0.007692587909306636,0.004653305343433155,0.14434723186431142,-0.028763139465439066,0.13097237045082674,0.09342897231414207
FBLN2,-0.03299910437007348,-0.0302722126577986,0.04355454871080173,-0.040475810583179554,0.07983192275690255,0.08329658041049533,-0.03953528345093771
VTN,0.10182685369968185,-0.01780703499152064,-0.012356024255528888,,-0.020410595807528208,0.058290048113822865,0.047643387538513625
VEGFA,-0.02772787842292899,0.019300466362790137,-0.05795782249793355,0.061966208780282445,-0.01429338160288388,-0.09907946481405894,0.10978798683853805
F10,0.05468796240708655,0.13637587182626784,-0.021102960668038736,-0.01141360854063171,0.11166198804850197,0.05176923601599645,-0.05782701491721006
SERPINA1,0.07606782492463458,0.021692505822658317,0.04163953416781734,-0.012888645701745045,-0.006961430187196452,0.01389293156386267,-0.04902388013303083
VWF,0.06599663524164925,0.032327727801580504,-0.0001801445382269358,-0.08161346893159634,-0.0038826711047920998,-0.024211193942934254,-0.10845473528979237
GDNF,,,0.01087563849128604,,-0.02207259290730767,,
VASP,0.08541363979092166,-0.026950286420754324,-0.0001402137325109989,-0.027670220430382402,-0.013595385838579267,-0.03611654768339354,0.02572872391517342
ADAM15,0.008741444636256061,-0.011967492900500008,0.013053981254914835,0.005558284035038679,-0.008345141305962691,0.08118128605441771,0.06916280202173719
WNT2,-0.032457483496987474,-0.011802113356255408,-0.01804695627641435,,-0.01892667013060354,0.009067300762351281,0.026824073071620068
CALCB,-0.01397789866787497,,-0.021373660244265763,,0.005777369774582494,,0.050309668013014744
OLFM2,0.006623418288761248,-0.020662726930563424,0.001446382601016126,0.0017126771177583854,0.0219571356933979,0.04086388665159079,0.120858746918359
MFAP2,0.04328956042516857,0.025068952668463887,0.007520015741968671,-0.02218240556339376,0.024406170006841386,0.057490588715121436,0.01221954055569045
HLA-C,0.08507518812035057,0.015498762810961764,0.02711673111871448,-0.014114877810135519,-0.027513923670538305,-0.002402288304655943,-0.07705244680136439
THBS1,0.0017471149906992157,0.011884616016998466,-0.018679172621772454,-0.03645279329442764,-0.0010511223375119967,-0.060449985987579544,-0.040862211292149016
HSPA4,0.008726442651579309,0.021018735197320452,-0.009360583922981565,-0.012718568593780987,0.02407962761372843,0.01801886024445347,-0.026231724835603636
LMAN1,0.06464108203272828,0.009126412843963013,-0.04419193436417889,-0.000181516385057005,0.0049614273006428405,0.022137834152458447,-6.08663309866619e-05
LYPD3,-0.021683684065980015,-0.02816276851320289,-0.021738140076491396,,-0.025105017526016342,-0.048140901778485,-0.021992509178714533
APOE,0.05498056377624761,-0.0054820923842918146,-0.06048490933091974,-0.01916525730141976,-0.024459885801503503,0.06432520842685052,-0.18247391043347164
SOSTDC1,0.1036301859097625,0.041552882123154444,-0.007478399789874465,,0.00978651517594446,-0.01872411479135521,-0.020078694097734565
ANXA1,0.039863175183732294,0.036427339227372985,0.012055945693466723,-0.0016103623092848158,0.029510359758515126,0.019544498967543875,0.16170569628490952
WNT2B,0.13283210505222184,-0.009648346922190082,-0.040701051896294894,-0.05376232628344206,0.10737191603560196,0.09783952348617628,0.05781089441085255
AMH,-0.028677218933160463,0.05041666683013015,0.027816801741872222,-0.027113530857018595,0.03796510675875307,0.12916888368556112,0.018797402949219066
GDF10,-0.022523219908767614,-0.018404854053139637,-0.02706201041781484,0.04242827285297576,-0.022853298250981945,0.010264243192514235,0.02990414255771995
EFNB3,-0.015980575736320442,0.05698675459808008,0.011602644399680317,-0.006032080780910655,-0.0028004740387673538,0.08054304964449917,-0.045941623372175444
LTB,-0.022874898424684906,0.007614918815175731,-0.015520297255721727,-0.04914908157318579,0.07251791325101288,0.058944444725237036,0.052195985995124726
ANGPT2,0.13146185564640597,-0.02538316933584995,-0.016970980002284034,-0.07306937909610686,0.010505819950498402,-0.053503445466308114,-0.0334772521687188
NRTN,,,,-0.03422033320808519,-0.014035571752314738,,
ADAM17,0.03361456761724937,-0.02751199225586519,0.0007255170014266922,-0.058036227036906564,0.005289009280629001,0.03388550495902996,0.08730648168450152
LRPAP1,-0.012477343418793621,-0.0316036734850645,0.02958803698435106,0.06317776402765711,-0.025406978524166617,0.07841006135955048,0.0722498673616047
NID1,0.10669398254891872,-0.01381121111401394,-0.0069857586059458455,-0.018815792576686294,0.04239944774811499,-0.09742302380074762,0.0010163541348043915
MST1,0.019032345931728003,0.00016042211102399576,-0.008392384906773749,0.06498216339177651,0.028775572864991425,0.07929911299391704,0.06921769206167601
IL13,0.09236168823907312,,,,,,
DCN,0.09326378486330758,-0.010100891199933444,-0.00027973717389110714,-0.05080501281262023,0.05730603994144657,-0.015780417532197232,-0.0858943108638644
IGFL2,,,-0.017410571434458903,,,0.05875614431405372,
COL7A1,0.0024920859411150667,0.0062429727921852005,-0.0009756429417607406,-0.055504796087548915,0.023643814662355662,0.04324310110939861,0.0663143867512085
CALR,0.023317832964569046,-0.01210197136931739,-0.016667789633507082,-0.027170009812133765,-0.027298267929704727,-0.03096605515624215,0.03711242501733403
PIGA,0.10305432231112983,-0.013456544017018068,-0.050894890539375605,-0.048849431400970374,-0.027437574852927048,0.08440917823447212,0.02563697833267442
CD200,-0.05323012920000367,0.01562965839671041,-0.004603890360309791,-0.0498145245133004,0.0998310456509224,0.010202368351997462,-1.908534424517628e-06
GRP,,-0.029570381267112325,-0.01641387233527937,-0.023750044391922243,-0.015394728092963925,0.020104065789715613,0.06304068116289509
CDH1,0.022639105065767787,,0.009487476225298335,-0.03138794745999256,0.009103072312949982,0.028521965442338586,0.01744443567989653
LPL,0.08212174136057253,0.011779872354584666,-0.059853901804598916,-0.04878811633350588,-0.01271446008595065,0.009444423794854516,0.008777575633370541
SEMA5A,0.10321319223310826,0.04754297180823947,-0.010270462811620489,-0.069271857933669,-0.09855853577889122,0.05553251550980931,-0.004246983784797962
SEMA7A,-0.03084296357526857,-0.0011231804399975897,-0.02501992898054923,0.03736994449744067,0.030043752138986718,0.010527470556177034,-0.05139229516352809
SEMA4G,0.002997445942551434,-0.040539404411627164,-0.01604228642312514,0.009393749219514334,0.016911009036894367,0.029847106438626547,0.042422495118432664
SEMA3B,-0.006232111271946186,0.008260977107920956,-0.00131748789279265,0.0190633362395964,0.024106821192391922,0.09661884810876162,0.05010667219366711
RPH3A,-0.003084134606201958,-0.0013061083956811938,-0.006845365740239173,0.031130911479692488,-0.011854035655716827,-0.03348718224446787,-0.08318790123953557
JAG2,0.045555400032985895,0.06412191141558521,0.03972610483804869,-0.07065085084649902,0.03152478210289683,0.05724216174646994,0.022336772066341385
CGN,0.004005495498596919,-0.02239543513154703,0.01878160334775977,0.004369023061199373,0.034050402921503395,0.0649146761712641,0.01325427553591195
GDF15,0.06555838726428677,,-0.024845470122571094,0.0010413246358241825,0.0817717970203992,0.034554585679502155,0.050865390223137026
SEMA4F,-0.02930048957142808,0.011807482316375802,-0.018847861690356207,0.03418706520814935,0.04299985676265728,0.07353383291321712,0.0806963138801233
NXPH1,0.03645709630646933,-0.041970476208662455,0.023322644115355385,-0.04490201818892048,-0.07523017309060927,0.03543839776089375,-0.025973933907200254
ARF1,-0.017769922597492483,0.0014857950222587318,-0.05538392582002196,-0.04687248987082184,0.04784927490319069,-0.050700642633404555,-0.051900561740404375
DSC3,,,,,,-0.03659133417000376,
EBI3,0.08489410073362522,-0.05271622739866786,-0.0205635602277214,0.011965952004048357,0.04651946754455437,0.022040816159579507,-0.03655856245123899
TIMP1,0.02508422194959549,-0.01786067987655642,-0.03562144289823784,-0.046400220195479215,0.015382261700523222,-0.07498822414309686,-0.010338114063169326
SEMA3C,0.009673055164779064,0.026054564180977506,0.012108860657660992,0.00912280132778635,0.04760175967943977,0.10978784980781876,-0.00020669072132113272
GNRH2,,,,,,0.01591018354014359,
GAS6,0.05510436760091937,0.00695237969424899,0.004575141207142367,-0.03220764437794182,0.02611916428562453,0.09147332883435998,-0.006606090576302988
MEPE,0.08039659835175474,0.015498161424300865,0.07487764975904951,,-0.023756758383840882,0.09247006926156405,-0.03499904084005963
SERPINE1,-0.07642963728295157,0.028835406211639186,-0.057287173479639304,-0.05405825925847912,0.05745735981820131,-0.07650030072210784,0.052350358349583063
RSPO2,-0.044365386707009,-0.00954790968012999,0.08207127131378902,0.08910878044705027,0.013459514100992135,0.03313979966178544,0.07035854896511413
SHBG,0.02028186844555,0.06001889867660149,-0.029305412494890912,-0.010877601234912814,0.011008845477666273,0.04823577813023673,-0.045154548593185975
LGALS3BP,0.10625083153163754,0.030290966786249582,-0.01719500295342118,0.054948908602602736,-0.01779001498590733,0.027268452202662906,0.03846553248112517
LAMB1,0.043132119785748185,-0.0009294134523211491,-0.01166434857465162,-0.015838420042420073,0.03994409050060381,-0.07952657051986718,-0.07068276527382844
SPTBN2,-0.03765948284964325,-0.0002490409788117817,0.0517832660835797,-0.007222088942182686,0.06581759425912588,0.06939379327225263,-0.03319612165287285
COL1A2,0.08478506949241653,0.04716927496107823,0.030812051243950728,-0.006029064419213688,0.046041547892749037,-0.09507290054691085,-0.10126322364734623
DEFB1,,,,,,-0.005442568852988199,0.1024709865699777
WNT11,0.042225704941045626,-0.015832541452303433,0.012535367715555853,,0.03424291668766741,-0.029628297973239348,-0.048956077066158975
LGALS1,0.043635547644761394,0.008397753084420364,0.006899429265007333,0.03891229675629444,0.0073838942114187985,-0.07512015606728265,0.10096718325586257
BCAN,0.06409404610171494,0.01900500198064688,0.0012111245705559324,-0.04365092894831339,-0.08577466869010428,0.07520634550246418,-0.02683701989803415
ANOS1,0.055002396464703694,0.004762512622228744,0.009062161244323427,-0.051729006649764674,0.08351993449513216,0.10710641155762249,-0.009704810602045179
EDA,-0.01649411898784995,-0.0017908513402739152,-0.027062008862639788,-0.03916608604047958,-0.031606235496649294,-0.00940531406926287,0.06658016156843304
FGF22,-0.012644888909914574,0.029081090651480925,-0.01658381178280595,-0.03666438152118301,0.02371839874764638,0.04744026766275348,0.0059829930126556845
SHANK1,-0.012030808690417191,0.011323254852843198,-0.021102958452295036,,0.020846260966826517,0.041870361077719576,0.04379796151832955
NPVF,,,-0.014990407598309885,,,,
RAET1G,,,,,,0.03612760958176767,0.0005567887593587018
TGFB1,-0.027396524070751292,-0.03835170338753007,0.025021203959439308,-0.0629956845580467,-0.007407240451272982,-0.016189773524682705,-0.04063863988133991
MSTN,0.05177025828848209,0.03225575042227274,-0.030828993576848887,0.0027617759857517356,0.00644729140964604,0.10465341502327088,-0.017578597910431246
WNT4,-0.014337206182133763,-0.0009727659222441919,0.011634923721877641,-0.026414021540419805,0.07169919938122107,0.09284459610476607,0.014290735570393714
TNFSF4,0.0285404888159921,-0.012340655342239283,-0.03626427055371361,-0.04069463359865558,-0.005165575385574556,0.08886611353998496,0.093193590354151
NTN1,0.02280692960447594,-0.004668146460313347,0.03601891208147254,-0.07762446214581552,-0.03216388448068574,0.06498978527312123,0.045596425209707525
CXCL12,-0.029425037240211862,-0.016635447232849272,0.024259380197598067,0.020160513613670744,0.058375901371642135,-0.02429149291120426,-0.04038101693840018
GNRH1,-0.03519719944736259,0.0028075059961728955,0.0668056260323864,0.24247278924500684,-0.02220610393950323,0.08816825800328153,0.1902109962358598
FGF8,,,0.058753648578268744,,-0.02839840679819922,,
RIMS1,-0.04692572319422197,0.027730579553001063,0.012702145690863732,0.05468345450956233,0.041707818789639646,0.0631033681532395,-0.03821796508791794
FGF14,-0.004572539951665763,0.03774138150619968,-0.03805016116473924,-0.04032843049258298,-0.007727198990222508,0.0369143857702097,0.0177016244113289
IGF1,0.009787365427426836,-0.04788553650263602,0.06384455264533834,0.01697483647175714,0.031103303305928205,0.14847320876138748,-0.03602697797857507
TNFSF10,0.11831634746535839,0.03228989389575389,0.05120784724024291,-0.05257090497167878,0.021208681591738256,0.1064300725091066,0.027457525036806964
GDF5,-0.022286140864291287,0.005959416804605421,0.04459254005446038,0.018108922765810987,-0.039751406624565146,0.01848610478001897,0.04178511930813273
CHAD,,0.0048371016310985076,-0.011052942505171956,0.004183399037833949,-0.021938367183212237,,
RGMA,0.029458006831706064,0.03400941474959085,-0.04963695689128285,-0.03269656469044879,0.0010503660411405088,0.12004807108275047,0.06881367759643399
CLEC3A,,-0.04004960997627203,,,,,
WNT16,-0.03618700267268579,-0.005760850705653068,,-0.024584795461669643,-0.014035569899762547,0.07351459692939796,-0.013835454593692469
CX3CL1,-0.01687463918680235,-0.003201997656833846,0.011972044199102964,0.01439222334550537,0.011065838162805014,0.09519000895204083,-0.05879707267067703
FGF1,0.03258279068953041,0.02105571955602795,0.02280877911157699,0.04896262502028027,0.004768746007877116,0.1497583291944564,-0.02622439334546037
ALOX5AP,0.08430293989506625,0.002601996228667413,0.05886093007313336,0.04089490507572948,-0.04746694610405172,-0.07200164141699623,0.011841667678623585
IL1RN,0.10582701427497544,,-0.037405265828019056,,-0.020430878753696396,0.009674659044291342,0.040429222671784844
PCSK9,,,0.08849469542930415,,0.041164832693066165,,
NPW,,,0.024950358227271787,0.04538026508713527,-0.0043945319343915035,-0.01860546429644016,0.03201199078881222
CXCL9,-0.015533296895600984,-0.026114893227150833,,0.01590340828191621,,-0.07193396671151152,-0.044321875903651595
ANGPTL4,0.06896514513758019,0.008036828974681488,-0.016903136378088067,-0.03042577862456736,-0.03247913801810438,-0.0700728380225204,0.032694900740651664
UCN2,-0.013609675155832052,,-0.02760924449981623,,-0.015394728092963925,,
OBP2A,,,,,,0.0064869535607661715,
COL4A3,,0.00986958807244505,0.01904741701404901,0.0009156716815217667,-0.021531273430222295,0.12310627177924761,0.01691260434962743
NRG3,-0.0376877290364554,0.030610671907876114,0.007094516378003508,-0.04149025795831242,0.03352401377588741,0.13391649810153303,0.05351245875193505
IL23A,0.07550981678572917,,-0.0204124384105523,,,0.04182464288571232,0.016130430511484724
COLQ,0.045670962444085805,-0.02698175242230782,0.002999048158680806,-0.010890186834495117,-0.039114754434769694,0.06833917483680454,0.031812527281736364
SCGB1A1,,,0.06134008398634151,,-0.015762720601417566,,
TNFSF12,0.04691938701744132,0.08864685512272803,-0.006520947050217252,0.002227175617602905,0.019228910805764228,0.07735387106055296,0.04143592242487317
DKK2,-0.0242379936010074,0.04689074507262702,,,-0.018143584112516226,0.10149842051525425,0.005213182320276343
FYN,0.03499846348384902,-0.021455332494106548,-0.029523788577962035,-0.0019595131061414172,-0.022974397809636202,0.059257038522765294,0.06739043401542727
ACE,0.075308428525366,-0.027249457279200064,0.0938684398403018,-0.09565377797855158,0.04072508775095145,-0.06277652559494866,-0.04240688478018107
IL18,0.0338673101358498,-0.040703223924612786,0.031197901737090177,0.10046904899257328,-0.06442221161260356,0.061613977811367064,-0.013847647849463735
PPBP,,,-0.018814849783312264,-0.03161168316599885,,,-0.05053142536380306
CCL27,-0.020432755951403318,-0.0028796134540177197,-0.007895601930972827,-0.003699809812542941,-0.0074023363878229775,0.08905592786982805,-0.018077881251565994
SERPING1,0.05238469507320695,-0.011891309404563646,-0.01606060829662869,-0.015861787273123224,0.015057399428408051,0.0028588285734269716,0.04031412194395079
AZGP1,-0.020624857788750662,-0.019016673015991994,-0.06616502818347299,-0.04979085789078598,0.024012587754614328,0.12625654420549196,0.010109903107555638
INHA,0.03945590180064885,-0.02852059482890671,-0.015425323473269569,0.01146788567198084,0.007772895830131224,0.11401784306230742,0.16469872273683145
SEMA3G,-0.02617050861268586,0.031127227109995576,,-0.02533127021852131,0.04253656573481547,-0.02590136015152172,-0.023022656176824606
OXT,,,,,0.04343188280132443,,
COL6A1,0.02914129561097309,-0.015260485191211098,0.015688964825603575,0.009314450244694416,-0.0031175458442627745,-0.06874817841986136,-0.05847489750614718
FGF17,0.056383098028570285,-0.020462097536498226,-0.00886889457462804,,0.06712998707119586,-0.04273499172044454,-0.023886251936351903
TNFSF8,-0.012843354264137689,,-0.01741056956127074,-0.024584805019495882,-0.014035571752314738,-0.033274545704746895,-0.010407805593140751
FGF20,-0.020688238737793567,-0.020970049674699447,0.03347345478328947,0.004272411559755637,-0.002150687517825565,-0.039193578790758216,0.00980341096171077
ICAM3,0.061206751086085934,0.011751518551079402,0.05787186052109028,-0.05646457603235596,-0.025546166547402972,-0.004773978633216321,0.0730558869600659
LAMA4,0.05868638224262219,0.08557159100492173,0.018575046895258386,-0.06833971349726042,0.025683322594628615,-0.06543136427936899,-0.020584499233967015
DLL4,0.0751339165212741,0.031485805159850555,0.05916459959655158,-0.03322659286568347,0.020521418536058513,-0.022074150429828333,0.036604386109076986
SEMA3A,0.027044704730377265,-0.04871555170500284,-0.03816691459960406,0.030958216376097625,0.04568249805052787,0.07336673203855121,0.0029794988189733814
RLN2,-0.016494116861461034,-0.022921665393644833,,-0.040935345585958086,-0.015394726395370378,0.10514498333172384,-0.005138089614193812
C5,0.03281730137668535,0.03508653141442567,-0.006611159025046292,-0.0827237196110762,-0.037077970583775266,0.12613758806144684,0.051864304967959435
COMP,,,,-0.029440963241296213,,0.07029277794376493,
EDN2,-0.01755368643710812,,,,,,
C1QA,0.08052785624921992,-0.05401101661543304,0.07629611651326053,-0.0019034531759704303,-0.012841754715023107,0.009860542521217529,-0.13858497664539673
UTS2B,,0.03577616059047437,,,,-0.04116934291813352,
COL9A3,0.025523258170367515,-0.047104150640773314,0.008459768297263248,0.056758505680917046,-0.04205783419340401,0.11453280522560542,-0.032550158738315266
DLK1,,,,,,,0.09467220065410535
HGF,-0.004718336154559324,0.022603388843217987,-0.01591396062242141,0.025418735859718357,0.014386058935988247,0.07035949493187689,0.03157032573852374
P4HB,0.007209930285824056,-0.010016326982025637,-0.022173021612590566,-0.050594930508911846,-0.005047868028648197,-0.11277222077615291,0.03217656889313416
ADCYAP1,-0.03998169118051822,-0.0013877229586199,0.06999092506743791,-0.0379833132984283,0.053647941944949554,0.057387991145558905,0.022036647746905336
GREM1,-0.039442837733863756,-0.021019286205501694,0.014626954337713693,0.07232611478779775,0.0716915016326499,-0.006770040421763236,0.07809098053518701
EGF,-0.006067374520937013,-0.03221838377470154,-0.015175139805044906,-0.023082265168923026,-0.01938263905827584,0.09710672083421867,0.07984740602592187
VEGFB,0.032716164321811236,0.013742863897782273,-0.007613632552378784,-0.0022988139045662897,0.03060143576095541,0.08245889206342007,0.040084183797353484
FARP2,0.020786125104225592,0.036517077928842165,0.014676249797703052,0.10841888772557129,0.012590932680087432,0.10186797734351756,-0.00044700987776793977
BMP3,,0.002406537607371274,,,,,
IHH,,0.024504608000231937,-0.01851115486835736,,0.009102581273645617,,
LAMA2,0.041225273837089176,0.03284539769543226,-0.019951981920655427,-0.025817438650923046,0.041604749610460554,0.03703246398042993,0.004262002639472211
SERPINC1,,,-0.015175141012260739,,-0.015018261302699192,,
NRG1,-0.001399873777550788,0.004243464065957753,-0.032776360996103746,,0.013575806090544084,0.036521119767959985,0.01273863173184849
SPINK1,,,0.00313201403468923,,-0.01846046532731605,-0.0060598841694289845,0.06280325496527517
EFEMP2,0.04072173719864113,-0.052526063700289144,0.05387380453689699,-0.049445476210526626,-0.03509189882383838,0.031644462228922976,0.04638182394182667
SELPLG,0.03849786152072291,0.026569144277569182,0.06504502008837167,0.013548093096833793,0.04654417557966661,0.08142260449581874,-0.009166383914796256
GDF6,0.02994821608286286,,-0.044703833992613407,,-0.02626763361209357,,
HLA-E,0.10373535939223469,-0.00681129584564722,0.012723595672849992,-0.015703702734180452,-0.008932726465225232,-0.05299762260137883,-0.12110679712120222
PTN,0.07586231026082654,-0.004499479800397518,0.0812493060534658,-0.09098994310616339,-0.020451179912956613,0.03886401802132745,0.04567233427947042
CD274,0.06287807495396035,0.022447061764400266,-0.0027040067912153646,-0.049936017147735476,0.05761009780769419,0.05486402416772189,0.03170882528993134
FGF10,,-0.023483938282017055,,,,,
CD14,0.055074434656957626,0.002129218383681326,0.06650927854409859,-0.029145170360708367,0.024483336750759976,0.04326437921976589,-0.11744939645640355
SFTPD,,0.03984548899288162,-0.040536163188731954,0.03816361248600546,0.044409849243414644,0.036446860057102334,0.03265471954454094
SLIT1,-0.015312421097700866,0.035490746143150835,-0.04699368284939616,-0.01833528826101399,0.06586529093687321,0.012470307456346164,-0.01169602187524155
CNTF,-0.017257037044084413,-0.02101928438885437,,0.07773319526704213,-0.015394728092963925,,
BST1,0.1238028986646579,-0.002262894575091374,0.025593457031456598,0.007724299885396113,0.024586238260993012,0.11975359290292502,0.057992010238502485
AGTRAP,0.07269527862928146,-0.019594714482852663,0.06032257087113142,-0.020670149046227417,0.05096408288264318,0.1077579943763138,0.07311911242871616
LAMC1,0.1026659362023938,0.05038835158066308,-0.017655909164949194,-0.012923081212040105,0.0028863834301600536,-0.06862584436637467,0.03087929157534531
COL6A3,0.030275513378344332,-0.01597563501175054,0.013342299503786058,-0.016792214079605346,0.02128485852423216,-0.023534675003576914,-0.009334149031343381
FN1,0.07391813910888259,-0.03566515278535801,-0.02942728303862901,-0.046939712709511396,0.008749582856761254,-0.14369221871825322,0.023688690652658034
MIF,-0.06486413807877416,-0.006495771372050211,0.009607105343521652,0.04441774823730694,0.01989690424104779,0.03717071093179777,0.0375782625554454
JAG1,0.057565256048814885,0.016112642866221136,-0.031146352434009955,-0.06099541971754874,0.014993054138462357,-0.1195110985638248,-0.008997220401732457
NID2,0.02103271946982865,0.0064608456260913565,0.0028631336312555196,-0.04534304778258625,0.04099803535386419,-0.053289065191264876,0.016239059599150157
EFNB1,0.06827234188003026,0.037369935570364735,-0.021735632823074683,0.046571647013969444,0.040130859087416794,0.033936198130504525,0.037529457586392916
COL4A2,0.09096294955353997,0.021206860844629843,0.007711744202673165,-0.07197641975721661,0.014347316794607788,-0.12303036488592352,-0.041984912358921864
SPP1,0.12533873768165868,0.02066325263271135,0.07291332926641612,0.00971664138169949,-0.05055617787538786,-0.16740945868030876,0.007130926528218464
PODXL2,-0.023106803657632104,-0.059269187470969806,-0.02402000497601124,0.004676097566171181,-0.003002035422175407,0.10970652066125623,-0.035419823582634444
IFNE,,0.1397021077545995,,,,,
FGF9,-0.040058297308870935,0.006882475896717805,0.11063643606287192,,0.030320786749333174,0.032063445210604724,0.03136278042596722
ITIH2,0.07342679848123906,-0.0248705722990459,-0.03418305677719932,-0.033911233384306065,0.09892683962266886,0.09006702320466924,0.013870596477033462
ADAM10,-0.020727760283001665,0.04498217996286791,-0.0858038772133613,-0.05085926036571485,-0.021472326965093685,-0.04117260678798707,-0.023786565606266703
CFH,0.018185637750384277,0.015781619685723655,0.024603538810393042,-0.04911690477738562,0.022287588294769744,0.055355009212297114,-0.008644833468958057
COL4A5,0.002051444855925352,-0.019365751538436768,-0.0387876853518009,-0.04972135956527631,0.039214802615826334,0.13526050808939166,0.05668191226337831
LTBP3,0.003038859839553992,-0.00031623147541457537,-0.05849249936648618,-0.043289261261661605,0.026199058113986096,0.004818637368231179,0.08433051782538993
GNB3,0.026139115042898623,0.02661215481777403,-0.028588538937974035,0.002970184374555279,0.016029352195071334,0.10509372633669573,-0.013561268982807734
COL6A2,0.004160977244294091,-0.006314438629609264,-0.007850161361462634,0.020723669828634342,0.02505906578415169,-0.08151195352060786,-0.10731715485383925
GDF9,0.048973856699770585,0.04035368750400136,-0.0365296961091631,-0.03718847738991156,0.01127858560370095,0.05396622865165616,0.03994160018208652
NCAM1,-0.006903150860599697,0.08150306410685977,-0.0064035881307126135,0.0412855542272801,0.05183650368331887,0.01139727207533208,-0.031681636767693803
APOC2,-0.014368589031581933,0.05567231677574969,0.08880238859454408,-0.005078853164897555,0.04665114276441825,0.07146345430041802,0.05849327912736573
BST2,0.09823966655042565,0.00313462573923354,-0.01136790552816371,-0.012020419797286571,0.023057961710327743,0.0296775410932675,-0.030421158505871945
COL5A1,0.060683389222437024,-0.006994321894275348,0.019508200827040252,-0.06423929456709702,0.01570885535027902,-0.06174837626971099,0.09376630399683286
CALM3,-0.07631067917944738,0.006929401360267221,0.011759363934200968,0.028581269798080355,0.07492273727747202,0.008795505124865785,-0.11734992110321346
THBS2,0.029637972303590637,0.0003378765337124655,-0.053137512255701874,0.05891038357512415,0.00985527311258202,0.09483062218485001,0.12149149199536292
SERPINE2,-0.011338323128554997,0.08853857768532229,0.03211079301039351,-0.04966073201384596,-0.03326411273029568,0.1064951432317314,0.025134981457884495
EFNB2,0.03734006034187568,0.021819081558490272,0.026927606065782237,0.0007954721930857344,0.049618419199921965,0.001992586867185273,0.05009053015040478
PROK1,,,0.03161991264513602,-0.025331255487772944,-0.014436244851511203,,-0.056435219029561286
LACRT,,0.03638104860365545,,,,,
MMP9,0.034998957297453615,,-0.05889698155601658,-0.05761434685309768,0.008563470031767271,-0.14331344626809678,-0.001533714270007777
DMP1,,,,,,,0.05925535982029183
NPPA,0.027739825522534012,-0.013344054186593278,0.06268466545635266,-0.035420242450314554,-0.04021477744638179,0.03577668632549012,-0.041476809949626686
APOB,0.015413676383247234,0.018020863921252645,,-0.02779676134001381,,-0.029631622429474792,-0.037187195086517466
C4B,,,,-0.028132613172364537,-0.0178215453105136,-0.04399688353659457,
NTNG2,-0.005103352253881812,-0.01604892442841764,0.057952267650473066,0.04264745021933459,0.013573116319961154,0.046212621995803456,-0.07439863610871651
