,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PODXL,0.08115480946373436,0.02058032137569659,-0.004078704585181424,-0.02810146608086374,0.08280152698346746,0.028326842988229968,-0.04394778782747166,-0.024736893009624183,-0.0022790559804757846,0.09858340685268135,0.05778712495275696,-0.06286973532830255,0.07737152460633032
JAM3,-0.024074883604628717,0.007201106600191951,0.02774766566795847,0.019521188319841908,0.05818748625702493,0.005861954451212341,0.030093192948188515,0.11297747602601528,-0.004855915216026632,-0.05555229027666809,-0.006287501721689912,0.008158444379626765,0.07266282986329727
TGFB2,0.005499608118508452,0.02227386289349699,0.024509326429450137,-0.005066788117810959,0.08505008508002905,0.004371898581034404,-0.029494870515409253,-0.18982069147548733,0.04832805086833748,0.0632345133366628,0.0051740018416017546,0.08528632947668988,0.03763426278765676
COL18A1,0.058054761895646276,0.058487629556774653,0.012667461239325379,0.024576590117360846,0.0592536466232218,-0.021996828660263368,0.06354576729739966,0.07541813189390313,-0.05074370634260653,0.09810028828577215,-0.07421116550217705,-0.08320429769273187,0.0640696832608132
NODAL,,0.014203854360542324,-0.012890605498827024,-0.02246623790524698,0.08004844292312933,,-0.003860599247666677,0.056028905158038746,-0.01852701831219402,0.09631594629384194,-0.0166735844675007,-0.009478469608692258,0.027840669657932787
INHBB,0.012101149599657775,0.027030338122851584,-0.019407133060979166,0.03895877299492137,0.010536031768791717,-0.007785539021779438,0.008658578571469136,0.024894322538788618,0.030456406352345557,-0.006307903973986864,0.027467550996364033,0.12212677979546774,0.01537181405891044
LCN1,,-0.024972574401971457,,,0.041877188047644606,,,,-0.01749642543351695,,,-0.022966547023114233,-0.023948643299180936
ARF4,-0.07131449393851497,0.08166107665503995,0.020366929831488856,0.07816865842615754,-0.020007943593421746,-0.00885311586058379,-0.057938594286916174,0.05008458542852307,0.04953805741148133,0.06661837862790386,0.019177438642791093,0.007973166354901435,0.00456264556723622
CXCL14,0.061653141398810424,-0.03360573775574239,0.027687463944199343,0.05069974625544825,-0.0164090486755695,-0.059507603634979075,0.05674159272142882,0.06875330061968662,-0.1068468220430598,0.07908257088167785,-0.008291105657363827,0.05788112649620223,0.006298526000764104
LIF,0.01168904273853466,0.023830641400509694,-0.016312321789327865,0.05324475318269502,0.02348585242782548,0.04772567963321164,-0.03435683652613927,0.09697372142455538,-0.07141856000498324,0.09354184638499628,0.03924227648702137,0.03528924890862814,-0.043133865234159
IL17B,-0.0333792381607414,,,,0.07951316315712048,,-0.02904641015834598,0.056965371656676436,0.001396016299316416,,-0.020743488420787225,-0.02798123135599632,0.011526024908737999
MMP1,,-0.01420909760842936,,,,,-0.09549876380716409,,-0.028838498161449323,,-0.015021003696606096,-0.03729057436478702,-0.00938575777888198
MATN1,-0.02629972874751364,0.08220178954811316,,,-0.014364866397730061,-0.007232481686347453,,0.07054462183941385,-0.030946323418906227,0.06303740139089863,-0.02137839173592397,-0.03163072907785495,0.1169630783840385
ADAM28,0.029311606602321665,0.011942575875006108,0.01767756403636116,-0.027535837527267727,0.061435381874701114,0.06348027952998136,0.04500171428104514,0.050798287897846184,0.0208051999350874,0.0008878826964236599,-0.06836567725695593,0.00880288376508226,0.05375191791920377
TCN2,-0.02615822694376948,0.03218388284335121,0.002089995772403078,0.006021570056212299,0.06897887753030113,0.007228305367947884,-0.04135479333640906,0.07497913520240292,-0.0058837871499132595,0.05805311159158032,-0.011529223889297295,0.09692980992735209,0.03547139472819292
THPO,,0.0250574189733457,,0.006442190388701201,0.030208690445570344,0.018851991905608517,-0.04897305510800237,-0.04081806505448581,,,0.021213929871297877,0.0776682272036904,-0.008836507354121174
CUBN,-0.054822139396919496,0.023743439798114455,0.025766121113055075,0.09741490837919156,0.021602972844953335,-0.030080698256174775,0.009574786238039866,0.05896424955133832,0.025832148296151755,0.06215936720092397,0.059950526636833625,0.03642066463326958,0.027393928192319814
TIMP3,0.016420115090654757,0.058991291072137755,-0.04387444577847025,0.03760995420313924,0.01341407176977158,0.021242818263745075,-0.06982904175891927,0.038916787669563316,-0.003553949763079469,0.0447368813996443,-0.06407330228609912,-0.017505578793481767,0.08697734837963624
PIGF,-0.006382024781141946,-0.0362044588493072,-0.016589301876479584,0.03468200043657849,0.012094373022498002,0.02515391349720974,-0.020350060808694222,0.03640431695954405,0.0726999399967593,-0.024407214248059587,0.0571098117559562,0.11351103292779924,-0.021071164929749975
CRH,,-0.02925834410934578,-0.016177675910624176,0.04492792372953945,-0.02106897420518039,0.05523696190026277,,,0.0005046358585711773,-0.0395265502462297,0.00786349718718625,-0.00041321841756313633,-0.0016301527102051384
BDNF,0.005812640931988597,0.04855929829026876,-0.01447188362598912,-0.006291482575392173,-0.07076127038377499,0.008265896148573369,-0.06412346682099526,,0.006387023836419675,0.04772698397267539,0.024072061859657923,0.08091585256201012,0.018215103490818098
CCL5,-0.02599718651640382,0.03794900726218952,0.04304273646944178,0.03368732525373746,0.05617648777610361,0.043786790480990045,0.043001500916480494,-0.013813759208057724,-0.030538347239087202,-0.05553863766055923,-0.03779692505203492,0.035668261327388096,-0.060243294525186786
GAD1,0.00668453977993298,0.048833622651477095,-0.03767489926181933,0.02266213633501899,-0.036497895379907996,0.04483734484909929,0.047813466294942784,-0.04485689695152491,0.05111620101033157,0.012083233454784773,0.007496146131715027,0.006049574074457574,-0.0764786799818837
COL14A1,0.11290026799419045,0.05665704087393654,-0.020187698039816387,0.018433264120521625,0.20373674246914925,0.01518109633890731,-0.08549878414117079,0.025807054283591497,-0.022226664672046814,0.09555340550938365,-0.004865793224759643,0.045788578200945,0.023965077109425147
HLA-A,0.06786473649510186,0.051157790661985766,-0.0108737631343963,0.01893982138237313,0.10826613419856872,0.055018442131974626,-0.1183582951116231,0.05203081508474718,-0.11996551841802469,0.04233858545694848,-0.006489990431241551,-0.05754004237820395,-0.02870251106389804
CD5L,,0.017791424852329266,-0.021409741741276272,,,,,,,,,,
FGF18,,-0.0264735100853365,,0.06548189733667031,,0.027753770862348554,,,0.12497417292489793,,0.004677624071523101,0.08210656599751834,-0.0338753570533096
ADM,-0.10981129313122631,0.013157044826215549,0.018882098358748062,0.11793983084386046,0.016403032619816207,-0.05534229974250006,-0.07469799445510249,0.036840778499539345,-0.0979022091357868,0.04216272829018458,0.022544462484913496,0.0412533110201259,-0.07989663778132343
CCL15,,0.022523796985457423,,,,,,,,,,-0.029757041164993323,
GNAI2,0.09276505972182152,0.06797170642889544,0.002761235294297547,-0.03112255745270051,0.11365105296011933,0.02381224143842522,0.06245826408743262,-0.03047998481539116,0.010242355562345522,0.026872991626493554,-0.011070481311526348,-0.06864093757804696,0.02465775159135643
HDC,,,,,-0.005912876232185545,,,0.012255434163550462,,,,0.09282228947611405,-0.004797433230403858
COL11A1,,0.029394921389035922,0.11562819516548994,7.298498542131469e-05,-0.024910090396592807,0.005653246613863096,-0.027575211413793908,,-0.018832118248830316,0.04873953047559519,-0.007422482371806162,0.02365142675315922,0.031803312312737336
NUCB2,-0.019154576434058164,0.03575272440262829,-0.03706214125003759,0.10700144854557707,0.07636491456367789,0.014211472071140104,-0.010883501137195346,0.02790208368004257,-0.04056999179700333,0.012223784597868924,0.0068610552231420955,0.0006554603173748852,-0.038181096771694345
FGF16,,,,,,,,,,,,,-0.003310247274583412
CXCL1,0.079021527046461,0.01463459104512975,-0.017354777387739696,0.01697328203606573,0.08845700921866577,-0.005572406953098175,0.08869652764846658,0.09647664849947492,-0.06394946586998779,0.0251258214767747,0.005800765130418438,-0.018308876119341243,0.007682526898984601
VCAN,0.09951566666880961,0.014239031716216924,0.01609636663535931,-0.1015373089047056,0.07715203262020302,0.02842807669399778,0.014094727060543493,-0.14248219077459578,0.08814480962359658,-0.0606641022360443,0.008009097395271813,-0.052519852077979885,0.0007937647286562925
MMP7,0.03979565209058914,0.023270580059581037,,0.04427622591474581,-0.010000808500522703,0.006590716269703371,-0.03803014899689795,,-0.06694559204101187,,0.007988232655294551,-0.01564306648218597,-0.046773880050527634
PTPN6,0.07358552926446361,0.04893152274795716,0.015878090202008133,0.040407782634718406,0.027533528129995273,-0.0010352735101550703,0.0714009633228765,0.10755926768638911,-0.0008123307250942486,0.07026129114296811,0.02600969669862164,0.08158849044916827,0.021017512198823824
PTGS2,-0.055830972982522833,0.006548076998354384,-0.015488228453273462,0.07097895328673413,-0.050632841469624434,-0.04715435722926351,-0.05824823434490079,0.020998095750351397,-0.056480894617878245,0.04012751109775897,-0.0242643238545975,0.11916481382973435,-0.08954148566195717
XCL1,,0.05680190938028708,,-0.015673632493593374,,0.0027618935089864785,,,,,,,-0.008101097403677463
CD58,0.028992914110844707,0.015401115486713763,0.019739584488002254,0.0020693825879537792,0.09105742371548246,0.01126062627645615,0.09402082049746106,-0.023175380642439593,-0.020574136390916695,0.024523829655440903,-0.031680681335503794,0.009557399251793285,0.009517539614158828
TNFSF14,-0.0362827000482474,0.06234940494298341,-0.018100460666040277,-0.01104388396667733,-0.020838154243541837,0.0183086138906812,0.12377776570159779,,0.07138695734992895,0.06841998664408348,-0.021689541018460476,0.06535517956111274,-0.009343290860856179
CNTN4,-0.043507408702001586,0.040691151866713994,0.008548478816565393,-0.028168337437170225,-0.035510805435033,0.010699372939477897,,,-0.012093449042468469,0.04184112798322491,0.04718389275331972,-0.018084809704851875,0.019426635394401433
NTF4,,,,-0.005237842478400458,,,,,,,,,
INSL3,,0.08860234905575903,,-0.014405435545258844,,-0.02329127325938497,,,0.00584856838162219,,-0.004309081654361946,0.04173063045181777,
BTLA,,,,0.06949415297602142,,,,,,,,-0.039397545195426764,
MFNG,0.03498737042158561,0.0097295403050182,-0.014039013594731621,-0.016380174883003244,0.055260121502234506,0.02488187851385947,0.04422343451094229,0.07811946573068251,0.027793059355607535,0.01518037941854985,0.01630500620032593,0.04080078245155797,-0.01247756434557858
ICAM1,0.020865719368485615,0.04188945717672716,0.10641796113587783,0.02205152147256628,0.09277766612918396,-0.02025706431317846,0.03376635198398497,0.041501933687900776,-0.08837018980090318,0.05164496512958137,-0.007533708427011294,0.030708628403427394,-0.052830064391474175
PROS1,0.042831656435389526,-0.010963841762619988,0.019083465597996382,-0.020150580048099526,0.12141938309634405,-0.006582671694150889,-0.04650425087233234,-0.049535780848992475,-0.027819789503417472,0.07409273218333218,-0.033711186082329876,0.04956533007351086,0.004492012225620012
CLCF1,-0.019903107217367554,0.014375683135838225,0.055532061941544725,0.08751983124886763,-0.007789848490474265,0.0502159612963796,0.09509054837288787,0.06651764287359854,-0.0004004190742652214,0.07100588641173566,-0.021194635930579613,0.054787361258847554,-0.006248428344969043
PSAP,0.001272859007938917,0.07375645556956492,-0.0664313395255276,-0.015028264388665424,-0.046452980137462616,0.005338385801597353,0.0036144362197170913,0.005841720479040265,-0.08031562849374346,0.013464932112516873,0.009946944175357708,0.04029884206685344,-0.011727430839048992
EFEMP1,0.022220430778105458,0.06921654331348198,0.06987314181926377,-0.037270282094535874,0.08007060352895441,0.06449769753685095,-0.075087128817752,-0.11076964429059465,-0.05421407697712496,0.07701118950362726,-0.01797038746660201,0.05532352499637331,-0.033883274137479935
C1QTNF1,-0.030211327526838277,0.054858427410280255,-0.028137868583607666,-0.03855830772749645,0.04223885519355403,-0.011535460621926697,-0.0018948070313469041,0.004268586989380683,-0.07209477554614302,-0.017884685417219274,0.015115079493922741,0.01031762514650697,-0.028948254705340185
ALB,-0.005335539412261077,0.08605542600458124,0.0696321737718342,0.0638651329706296,-0.016775098004786975,-0.025427961464151175,-0.013033522364809624,-0.036140283539755846,-0.039624563561786785,-0.06885716250325277,-0.036307750065862635,0.018520507324981977,-0.034936423243562706
CCL13,,,,,,,,,,,-0.02432932490355126,,
EFNA3,-0.07576029174706447,0.024913129427602636,-0.02646242503809278,0.11478141280423745,-0.044257012201030566,0.03866160438420448,-0.07459284196525805,-0.00434189792965166,0.016674816011370056,0.007419632853388351,0.026169813142240317,0.044915556034285375,0.025402368366731293
DRAXIN,0.01959045301692776,0.03432370001381967,0.03189401713389598,0.0021771149969687163,0.047779610871314465,-0.04423568922669522,-0.007269358803971013,0.060045583787899676,-0.024445812797935312,0.06232364488695078,-0.015460371854971662,0.02964831321984769,0.02268381701402147
RAET1L,,-0.02237436834344772,,,,,,,0.052822506929221705,,-0.011452323488296352,,
NPTX2,0.11280370502489692,0.0484537553352253,-0.05185076429315749,-0.03948518505775423,-0.045056480921358624,-0.04190862265334701,-0.026806827044428022,,-0.014930389542867574,0.03997342172342244,-0.05433945270548571,-0.01134810475884944,0.018000848326628203
FGF11,0.012620621142697293,-0.0003642583340317382,0.04814172344088821,0.0665795832823618,0.0785628805885717,-0.03950195168808399,-0.03640685560461391,-0.04982543418862307,-0.052932040093062634,0.01467755463910171,0.036847407508536496,0.08313973709755346,0.004754366085129298
CD59,0.0985128646462771,0.03863442649222577,-0.03198135488334741,-0.06076783586484082,-0.009768283362001026,-0.010763274854677516,-0.02094708506257019,0.09094831866739082,-0.010266421555148604,0.05863219536986095,-0.032601030049806794,-0.07858020398825154,0.07219119218711205
COL9A2,0.08759310145748002,-0.009898376160154347,-0.0013440474943917614,-0.04777837253044579,0.018296818507952232,0.008435097552792295,0.02521872197546194,0.015623827190023051,0.09875911397193017,0.002642663790815307,0.03899919583280883,0.03765974465756416,0.019121590165419717
DLL3,0.022658356856222268,-0.05579249675236149,-0.0018621158486826063,-0.04699832057868928,0.004968317207113311,0.049725452069996665,0.0820920252085441,0.050716760594795594,0.1151553386374614,-0.0069849688453484295,0.02130377790372828,0.07453010890480626,0.037731766856635034
FGF5,,,,,-0.013357916106570594,,,,,,,0.009935106902967828,-0.041709395988304206
LIN7C,-0.05121781897720752,0.06102363409234821,0.010970692990561285,0.04371677494689481,0.018104522054142057,0.04884699874283293,0.024018852849156332,0.024310165347182583,0.04581172751981644,0.04341539449644061,-0.03873466511799653,0.027262593054859785,-0.004451605734731904
GDF7,-0.026299746645348888,0.01959042064111206,-0.0152043268661382,0.033119634102588925,0.009067841500538824,0.04404666175500328,,,0.011817262462294423,-0.03831854414335989,-0.017632329137164303,-0.03543510254553792,0.017979977475289573
PSPN,0.09671317838681687,-0.03740816088442798,-0.014494494256246413,0.016507947777895098,0.009400340869434523,-0.017412043039327352,0.03618365184149941,0.015057337326570112,0.0051939353313920494,0.006978424395934214,0.038494257116718035,0.04623936717009696,-0.024096720687036954
ANGPT1,0.01577247636110518,-0.019649806678770587,0.005708463654310146,-0.02581753953948084,0.026358651334335265,0.022463114227352574,0.02465611301540401,0.07084527800732315,-0.02552286986003509,0.018845234955203502,0.03389288038427749,0.06652254631075888,0.009504641719382896
PNOC,0.05668248842514933,-0.016967055360211366,-0.031817917592388834,-0.017775063492349013,-0.0467869416107364,0.06545793601359651,,,-0.015949766672707984,,0.014858975260447667,0.06440852394189618,-0.01235819828414346
L1CAM,-0.011239654534198994,-0.019242939814918914,-0.013787176987579943,0.01157675147653727,-0.0399972063564246,0.009962594623139347,0.06607081133203863,0.08686326374059361,-0.06197225062360483,0.04559358108946343,0.011824331257567376,0.0023721865435680435,-0.02724701913120839
APOA1,0.042686348976121495,-0.0429289572670657,-0.021055951568681508,0.07060426191168843,-0.015390930069424599,-0.03032928948375521,-0.002109275330925281,0.018157080621004695,0.04604097489605971,0.07698462240329722,-0.025918584103680222,0.027232525139044034,-0.04732960115502651
PSEN1,-0.02000480134121136,0.014579083882623706,-0.03986678781036663,-0.026336941365730792,0.009342080645386268,0.016744086578415324,0.05456288153250185,-0.048388820483448836,0.014889731828298622,-0.09761914414393898,0.016694644572422753,-0.004297541805188889,0.01839126331216022
CALM2,0.06679946863244586,-0.03593982963224326,-0.045238148636514645,-0.07784980948168263,-0.09597851389482548,0.037724112902290795,-0.01251258723118018,-0.03179834974840414,0.058321672186609816,-0.04538248534181938,-0.013569878260014157,0.09203383420374217,0.061820769790909155
CLEC2B,-0.028990081514609075,0.019859105811671635,-0.006476135719535767,0.0009698466150063746,0.0808235891653133,0.0260333150735234,0.02679815600037114,0.0634096338668727,-0.022687768132166428,0.06805619353313522,-0.004803366509639101,0.06876945167384016,-0.03985167634097838
NTNG1,0.03795680679178889,0.012599168218172615,-0.00499403469338181,0.040821122356333644,0.009112127459942295,0.0025419525344671278,-0.06208208651352431,-0.037704170752454726,0.07986690166312596,0.034875392299238826,0.05268847646491638,0.05542016524787117,-0.01111874223241811
LRIG1,0.10183799131372251,-0.046995776715293584,-0.0359323957013266,-0.038353401675812325,0.05488636215049634,-0.01660772851398664,0.061460574276778895,-0.027236009334772254,0.09286600091595619,0.019943096402668826,0.029449048000651613,0.07872158015128095,-0.03844995162595472
CPAMD8,,-0.013647628619144786,,-0.017039059802551597,-0.012084032781039127,0.018518271484930217,,-0.009065620784071436,-0.01684991595614056,0.03258751849658017,,0.05036073520286092,0.011809279046716685
GHRL,,-0.0070062410778991184,-0.002455766877812239,-0.03256850852035182,-0.02569839997560341,0.029607311490792803,-0.05558860517863194,-0.01602282137881774,,-0.024299360507941296,0.0005250872242093021,-0.0212466963496167,-0.023577250391178077
NPY,0.029472976320648762,0.005061463655414605,-0.02281020902043221,-0.03615692374035777,-0.0486571628952777,0.002135376636544336,-0.013715957554588324,,-0.039528275951365294,-0.03774249024614788,-0.01086168218854056,-0.0514498824863901,0.021000865287644537
MMP2,0.11931312647923722,0.001470532059992488,0.0006236557856798913,-0.04664310868330543,0.06976447620086722,0.07712262291026975,-0.0348926549859819,0.034526472694075036,0.03226917333875908,0.0642196079998771,0.006611045560391604,-0.04616987282736467,0.06963690367071171
LHB,,,,0.004630878122838571,,,,,,,,,
PPY,,0.06276479920326368,,-0.025831649349657364,,-0.01888147403096903,,,-0.07038415165322931,,0.07837569148937207,-0.029992954755425176,-0.025862300382559655
ALKAL2,0.0924809289798066,0.0013969355338648206,-0.012203963390808785,0.02446903657599298,-0.013701283310516585,0.012903645842762915,-0.027072837760631272,,-0.028210797582025188,0.060830983478708536,0.001967637749510003,0.018369788558608328,0.009153633332418004
CSF1,0.024195868346104064,0.03713234854839553,-0.0004379865811116994,-0.059817449281087565,-0.008930664952934923,-0.0018260974338717125,-0.03526328910318853,-0.041416046009393886,-0.019761180927418142,0.10754433536390999,0.017952841168389282,0.0647402191325409,0.026825390393886452
SEMA4C,-0.0301350111457925,-0.010526019568831254,0.03244636506485264,-0.045766058607838264,-0.009223959992217291,-0.015282627164025923,0.01918420984385817,0.0766882299353309,-0.00926271819557004,0.011950397403885395,0.030493124087431614,0.02292197665182588,0.01161259029630421
BMP8A,,,,,,,,,,,,0.059252183489753786,
ICAM2,0.01462609950748121,0.015248305033735591,-0.029625047885862968,-0.0014421921439831023,0.06383948587488279,0.02862957470986449,-0.06204933631220915,0.05072988264839576,0.042498596517702665,0.0705996643923609,-0.018289532414743525,-0.022310349186891204,0.02556537212600612
SYTL3,0.03875161811221643,0.005582317289455313,0.04296839664318257,0.12689218466996383,0.057089204204768616,-0.025421009406508772,-0.10670203293768869,-0.03575930021357999,-0.0031998437195347833,-0.008004184213374796,0.0554756052711115,0.03225888781608379,0.018537863094845064
IL1A,0.02572204986692802,0.07899342936155443,0.02868373444686651,0.03234230235884687,0.05395338171558555,0.011532867826133643,0.031203164097436682,0.049500201862020754,-0.03951833885296662,-0.045345813609206316,-0.028124468316302116,0.011723256421574322,-0.029603105035565673
HLA-G,0.07407177810997582,0.0052607508370691464,,0.002854600347958108,,,-0.04377862772892093,-0.04258954451344009,-0.022817109328259647,,-0.031978765717858876,,
PGF,-0.055822117953149224,0.03697662659591063,-0.01334880746092431,0.012356341486285168,0.05987577069519375,0.059218506883231166,0.015186502548683506,0.12967231918769823,0.056720086383849545,0.06352993236756971,-0.01198926047224331,-0.03892787312924246,0.021196918689368727
LGALS8,0.06506872686537536,-0.016135179407269763,0.05984866869672142,0.014930369597482564,-0.0336479077179179,0.001206963231493215,-0.0054780708287880285,0.027046416744631766,-0.0030435772318046735,-0.06203239292132368,-0.02866512560171648,0.057653101966235444,-0.02753875316688177
DKK3,0.07472247011064476,-0.04040942104642977,-0.046172867281639655,-0.06937292993422457,-0.08871803535048486,-0.004831723658346161,-0.01800420010567799,0.03527088092161149,0.060011793906637745,0.04487719085361078,0.011485123713151425,0.056482332477494554,0.05341443320974366
COL16A1,0.05648467860545303,-0.038335586021383754,0.005906459747060692,-0.025280735168751865,-0.03228368061688475,0.011986148063031879,-0.09394813222394456,0.034495330126258716,0.023250216228478636,0.07136148953773827,0.030824572927361803,0.0034845753877827414,0.10171914638082052
TPH1,-0.01843091781285228,0.028523290454537983,,0.04411632111253475,0.09015254874379178,0.0007408391101309105,-0.014767415423254722,0.005073519000701009,-0.01844800568566428,-0.0013100942483782168,-0.00970019564862714,0.009873143287988363,-0.008895683773963744
TNC,0.05223066720651176,0.052607145153534346,0.009725002494223254,0.04742231334792622,0.06887207357621934,-0.023073205119627287,-0.038176312570780004,-0.0796120154258074,-0.12434675470258999,0.046842712424746136,0.026316689715217983,0.05884720325308464,-0.03905713346218183
TNFSF9,0.012017888989569821,0.01614233350217335,-0.02040780898739648,0.007521399762124876,-0.03242731752496349,0.010905817454465493,,0.07182657236996846,-0.037680124403467054,0.019291712864870636,0.05774532439696921,0.0653949998619739,-0.06687414749956754
C4A,,,-0.012026458897548399,-0.017593366121121216,,-0.02238304039341245,0.10263187926606032,,,0.029949257795581826,-0.017818291074054093,0.1117684273338535,
CNTN2,0.08643432223965479,-0.014364952834032099,0.01354185844501643,-0.017314065383245057,0.01615397254856225,0.027603588742657025,0.0075571167207409175,-0.06549554355528892,0.10028010314714135,-0.022575271967712637,-0.038200219538559635,0.049979511717676256,0.024549427857840613
F7,,0.044056562349113405,,,-0.012084025757395046,,,,,,-0.01763233084216745,,-0.03306009059580221
LUM,0.04034125402387731,0.0033658320865998944,0.0006418804718986426,-0.010417112361872916,0.06846758977176746,0.042369234525925704,0.013660110175185597,0.02325686102711379,0.013441216327878112,0.11694544245513015,-0.04729835017265524,-0.028225786354338048,0.07246728800468091
BTC,,-0.02237435902380421,-0.018819272163280568,-0.00815063770696413,,,,-0.06170880768852031,-0.02555941913896241,-0.02741146556110748,0.13774971357742039,0.01403539124211991,-0.004858999122197324
APOC1,-0.005639118639753368,-0.002968183931328233,0.017707557300161617,-0.018208339267397084,0.0752804784281773,0.008446157420864837,-0.0313549948237932,0.001478633926668001,0.014330338215143292,0.06320239990904422,0.04897622909514901,0.05511012044039248,0.006360850668738036
PKM,-0.04282373271496275,0.0211412140325813,-0.040469868455117415,0.0599720692905375,0.0277630866295066,-0.06143575426161738,-0.027581530873803838,-0.028626965256161395,-0.13494276194921803,0.11288280081429578,0.026159015486812237,0.05561098480020843,-0.07660393921587294
TNF,0.08043824672629758,0.05303357798898529,0.07429076972741347,-0.015461310170428816,0.0035404686665052405,-0.010211638823112079,-0.037138829335142724,-0.01232367838017905,-0.01749641873924321,,,0.11894676830864749,-0.025730394375624143
GNAS,0.019796035287564545,-0.006068040502016323,0.025365304572435885,-0.08179745187637154,-0.007921987593494198,-0.009680032198361417,0.011316188564162792,-0.06186298225610556,0.004030604273999991,0.07858222882879888,0.006295476599399918,-0.04841975140730302,0.016074399735061355
BMP8B,0.04597021367695495,0.00642256194217795,-0.023158612439812723,0.027593108677875178,0.08345998462873913,-0.009154363682630982,-0.03977618834257817,-0.07010971804954523,0.0574722700188477,0.01232744451795577,-0.01660902176969413,0.0022141498179785203,0.14544360334630876
LIPH,-0.03598276136120374,0.10361682399345294,,-0.022288486040255958,,-0.018046849330459552,-0.017942801616577516,,-0.019507001655105785,,0.02800546871355821,0.0280160286553738,-0.028988265775280433
CCL28,0.06147321315880847,-0.025392318294516256,,,,-0.017692860124652442,0.07768174876801724,,,-0.022082780364951662,,-0.028396729107099214,-0.03892895137458467
PTPN11,0.05990204543472998,-0.034532371543964914,-0.010518810469937034,-0.07331796025277887,-0.03726046189471772,0.024800070340539184,-0.0015240909450623132,0.038054302470585166,-0.0465401922963449,-0.05422843385061014,0.024225009782515503,-0.005177584581627768,0.0002849265018465059
ADAM12,0.0766458595804924,0.03590664453961,0.052232111562959295,-0.0003596471002166761,0.07929361278083522,-0.009853870812204303,0.045857481617876304,0.020987601261497922,-0.01951427633983674,0.048053298154078904,0.005359095762101304,-0.03627799364337973,-0.004870916622448899
EPO,-0.03798824252382457,-0.033967407619849246,,0.02845875523986033,,-0.0038529714194668377,,-0.02416766667396546,0.06004156342863889,,0.0052052240904980115,0.025939686203226495,
EDN3,0.04425388513733687,0.05147765757913549,-0.012621227189925874,-0.028286638459098613,-0.021411188467968398,-0.029265354794213664,,,0.08895112716506846,0.08797822501784675,-0.045225223925063666,0.06194017941874351,0.07377993004554062
CCL22,,,-0.015204326497959367,,,-0.008832148192827046,,,-0.018527010142667735,0.009929996307895388,-0.014802178538516956,-0.010505844177876564,
CCL2,0.06755141368706263,0.07481077585467609,0.06592235438909826,-0.026880993199304606,0.052976748551766276,0.022888995748638258,0.0008647801884260348,0.043134977003025814,-0.07175842240797248,0.04141454817289341,-0.026444592521213138,0.09427803457859324,0.02046156436679001
DSCAM,-0.014450242149525045,0.05908933811402726,-0.00297845606096696,-0.017662264612614553,0.031845505383430645,0.008338335102756915,0.018135347078590432,0.00631830643423886,0.06839679188088155,0.00143176395675136,0.05913002410235032,0.044592789338392606,0.011852160408125168
GPHA2,,0.022823948365886394,,,,,,,,,,,
ANG,-0.024155357760014123,0.06344956861019238,0.012593524064444686,0.058285212530968744,0.01865231396475588,-0.019481266878827733,-0.003207405055787949,0.005780092218234161,-0.07212034409559932,0.029457584382240304,0.006076084419332761,0.07282570340180324,-0.006503199872023288
FBLN2,0.16179467477830844,0.07091577656658635,0.04404227467046122,-0.034454200361503554,-0.010017147631718907,-9.135973540680632e-05,0.051845181612212916,,0.09759537160819332,0.005285911834410729,-0.026445969400842536,0.024264094363397742,0.08300413939995131
VTN,0.002440994819798277,0.029562193583105675,,0.06106251071016416,0.09470905849830005,-0.00365211478984163,0.08151921474181198,0.09582980688664408,-0.014246077823515826,,0.08117809901145011,-0.031070058190074017,0.09534294102570805
VEGFA,-0.10840713311494338,-0.0022996540320496498,-0.003935212865827715,0.05530245026220321,0.04333779312946155,-0.06747446789174825,-0.014395270850339235,-0.04963083898934124,-0.10542410723419268,-0.005972698747223457,0.015830884715181633,0.00014257312947646623,-0.07117616291548663
F10,,,-0.01735477703683394,,0.018548845550397375,-0.007047837900528441,,0.09300810313039547,-0.007894822236897381,-0.02371608102197469,-0.02921674162964405,0.13244154793674284,0.11485570941067504
SERPINA1,0.04663501742790312,0.045570031059305356,0.03609188614991161,-0.021294970142972273,0.08536493881885464,-0.01638003006761734,0.036681884825097016,0.043669240707160946,-0.09356945519506339,0.07769051896270657,0.048598791353602344,0.024489434665861242,-0.0017704577877240453
VWF,0.0514590571645461,0.03502245487092755,0.06035042498090163,-0.009384787212516657,0.07071064059579019,0.031277758074422665,0.034270344594243024,0.04530383182626982,0.008398137713010512,0.10223485565680447,-0.019516356885457012,-0.11056430342202446,0.09511922354843537
GDNF,,-0.03958950356267399,,0.012484561226786883,,,,-0.055933313670892444,0.027934198287354304,,0.13711196912171267,,
VASP,-0.009956637740813085,0.10344733013260583,0.03671511713935258,0.006344367632809971,0.027933883570736583,-0.005466319820314105,0.030281395069390597,0.10091130277773289,-0.018597595847126676,0.0828236847064656,-0.028672508030807675,-0.0125053339649023,0.017793682780853904
ADAM15,0.07829075206543103,0.00741788093611909,0.026032625817935973,-0.0289381956654382,-0.005013737535036662,0.028682089380873826,0.018818372659963518,-0.037974753000962674,0.011831040561930706,0.044009284943704007,-0.04616907153429952,-0.02589325302032063,-0.020634814030563386
