,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
COL14A1,-0.007569209319328485,-0.006610341928716142,0.009400761547988776,-0.019805312782987392,0.01745624023848138,-0.04715497706717898,0.019870486529194886,0.03248268193973587,-0.030774742291499655,-0.03075304241345625,0.020361760809113876,-0.01886094693322879,0.11452374135902546,0.030586093917942682,-0.015127740908787133,-0.10711763183781671,,-0.012697991839364018,
HLA-A,-0.006451956877434618,0.022312697104622733,-0.0621784105400479,0.029114070336465903,0.01945056823791743,-0.07443772356504944,0.04620052570645406,0.04456178196344877,0.0015933525203230333,0.01922166750513826,0.0216395508508913,-0.11634144218050814,0.02159843611977296,0.018351001651992313,-0.017033401900493617,-0.15054498728051166,0.0372051083706978,0.07747709578643673,0.12352024856757973
CD5L,-0.01992848014718594,,-0.0011204660869467166,0.02065941120130166,,,,,,,0.0013425278595699344,,,0.11340238738254406,,,,,
FGF18,,,-0.005143209169111812,,-0.02562294044968829,-0.019268559213084974,0.004462534605028456,,0.05830734499187215,,,,,,,-0.022113110189695872,,-0.030195112241786524,
ADM,0.009174314557353774,-0.07862548227490739,-0.08735329518276704,-0.028661593467614363,-0.08302255633056511,-0.07419485383614266,0.11364652216688073,0.040688705458427066,0.025129267152753283,0.055274123045780575,0.03327367766938329,-0.10403151938145885,-0.049896935929074855,-0.009817414684513068,0.033555983968027,-0.051160972623671995,-0.014285994405510429,-0.11739199578033707,0.03603508998435289
CCL15,,,0.03139535198259694,,,,,,,0.044093649020342233,,,,,,,,,
GNAI2,0.03280678868369403,0.050244925385315,-0.00957906144607135,0.006607262593881875,0.023613778720502767,-0.047543221238154236,0.021695325727269132,0.08400327975636457,0.02669343931020192,0.02384925167951151,-0.05236347224745628,-0.0659740338384299,0.05069786961702539,0.05615586059953847,-0.014018776209896664,-0.04044008210951357,-0.02340065800356116,0.06652911681385999,0.14726712864375474
HDC,,,,,,,,0.027517066607880107,,-0.018528953470923575,,,0.07628389630958313,,,,,-0.021994952001467734,
COL11A1,0.05536872184355896,,0.0109109982114339,0.04818074633645462,0.008471599807829279,0.020468040436855663,0.061372297624319554,0.019528689517254103,-0.019258407860645175,0.06580680056537089,0.004315796985181713,0.025846036995409053,,0.010098628526984699,-0.02780042777954434,-0.037598746098967184,,0.04663273512270804,0.04197371227858419
NUCB2,-0.034193751298312224,0.056982113797467475,-0.11793724310329101,-0.01317167470638465,0.0076863191297628685,-0.03622765347518347,-0.0037661066378275785,0.08157780264781928,-0.029139558423647405,-0.017236724387425687,-0.004775382538387519,-0.0650262628803619,0.00604058367832348,0.000421126534693209,-0.02523192413980121,-0.0341494275763237,0.0002872012794015862,0.05849315160340686,0.0003119696639250814
FGF16,,,,,,,,,,,,,,,,,,-0.021673165871557667,
CXCL1,,0.035156426048965836,-0.034317551515344644,0.13122269335806766,-0.01713994969710332,0.029090579210772752,,0.0046259620233292,0.003974282498257905,0.011793664860622683,0.00558557934576935,-0.026212893992972715,-0.04145357578797294,,0.01070110860910937,-0.036502048393139946,0.07802190727515239,-0.018843116079991593,-0.04951272556068456
VCAN,-0.003930612252220012,0.0261471684346799,0.014683340782400878,0.0074864340471438124,0.023057631183497806,0.03973447333609449,0.037554905609353206,0.07602513661955872,0.024362941599963238,-0.03337757582832261,-0.007595815128662082,-0.0861057811299667,-0.011420048636853936,0.006100204188166627,-0.0013790760933871176,-0.022422954573716534,-0.0323062427931926,0.03828545030275951,-0.009546132332916932
MMP7,,-0.0388355978897216,-0.022484645993339304,,-0.015100857596465062,,-0.0021667597122699525,-0.014566349684066615,0.12681206381499718,0.03398208523058562,-0.018940119517489175,0.05050333430487868,,,,-0.00796242598694425,,0.0967501916512848,
PTPN6,0.05477975718485101,0.011224257890489735,-0.03440015823728287,0.034006897999137885,0.0386589087894537,-0.04178559101029904,0.004803114131918365,0.034168040214814455,0.045430048100953656,0.026626824145957722,-0.02109575720869221,-0.05112467658787294,-0.008044380718486411,0.06339809537060248,-0.059791633264418984,-0.040504399492852415,0.010864614650058769,-0.03851961168621218,-0.05212027446448136
PTGS2,0.014820697096488207,-0.06349770480654468,-0.022156959803776133,0.02284052709809394,-0.009944793811708515,-0.05406347096686381,0.08577565457760176,-0.02018957635030724,-0.01835408018155308,0.020380282107322456,0.014127653114491321,-0.012367781789057274,0.028268531171841776,-0.016681239063933376,0.05764161300160692,-0.0635047316372971,-0.01845384124920728,-0.005276600532267083,-0.08325854966257727
XCL1,0.04694140636833362,,-0.01597929058869154,,0.04930779683165638,-0.01477732267854538,,,0.07609845188290734,,0.06112430085590824,,,,,,,0.012156708012164454,
CD58,0.05327137022099911,-0.01332372045911462,-0.016540274914617226,0.009004950267469483,0.032327110213574387,-0.00798529024990797,0.07159421607871151,0.07199360157247646,-0.038514680560902445,0.010640184176874073,-0.04149000569094051,-0.018758004212210293,-0.0209174203475241,0.04398145392781772,0.024953560390866228,-0.07201867996136833,0.03023475732443601,0.017401371520319207,-0.005855817342776311
TNFSF14,0.012465003654244574,-0.02655564243456938,-0.026026478801981265,0.025773572089261045,0.07958393946035126,-0.023655004192043774,,0.008563828724915639,0.021357571834842506,-0.001894826488754718,0.013476480069226575,,,0.026905551407462636,0.026665091608506494,-0.018477347097953862,0.05140712914099072,0.02088831835286594,-0.020037022633590803
CNTN4,,0.07292721639387276,-0.06328439219878373,-0.018891843485692863,0.028123508420518764,0.06386357609571065,0.04773817098576884,-0.02915317315928332,-0.0004786648893900596,0.023125592883533382,0.012509915877967326,0.08145779958188921,,-0.057234325956385015,-0.01957452831939791,-0.021357776521242624,-0.06169810041438834,-0.028630585593860777,-0.0728349435440555
NTF4,,,,,-0.026745496750690694,,,,,,,,,,,,,,
INSL3,,,-0.032001998811320036,,0.00954086036314539,,,,-0.016133917207426164,,,,,,,0.10132226106394165,,,
BTLA,,,,,0.027701627236050092,-0.015405850827982114,,,,0.03848621640559786,,,,0.08114210875910431,,,,,
MFNG,0.010893046350607345,0.021280864281637068,0.026326371505472512,-0.005191050664544366,0.04803650393602906,-0.028054601386433627,0.04918873847510897,0.03939707446728746,0.08256480283218472,-0.0009984204352467283,0.004459370453171735,0.00043257189539152793,0.0664557532343178,-0.04395051677672921,-0.022783703982024173,-0.021648791566233807,0.10181387128054638,-0.043769917035204185,0.14837599184821298
ICAM1,0.049280692701251017,-0.10477325586665297,-0.014261316588848463,0.03858776303800515,-0.007858299741411567,-0.07839723750667835,0.034506145855884525,0.07873056688362848,0.010527124366597841,0.0014506112783304495,0.13109123209511583,-0.015846602455572928,-0.025725988791157457,0.01114094418466327,0.028702230916580678,-0.08539762004961801,-0.002473437328464353,0.022844373071629197,0.05534876363762992
PROS1,-0.001401452311574801,-0.04861948538732128,-0.03477343869167218,-0.001750512041272704,0.004724280594932984,-0.05317776878203767,-0.0012057640277132534,0.04336035666342592,-0.03615295840226668,-0.003468892650764014,-0.04803297470690024,-0.03269722079561066,-0.06670512114101718,0.0024598130610187824,-0.0408521535956196,-0.0860453367595559,-0.030812398202641485,0.007563189906135344,-0.08534832337528986
CLCF1,0.020135048108482354,-0.07941369374668888,-0.02746274472643681,0.0024079768075801105,-0.004630939660478636,-0.027991117492710143,-0.03773231835999969,-0.0061838934187415096,-0.0367843567404322,-0.028713125928766653,0.049374269655014194,-0.057542580072461845,0.006693442819565421,0.0748329446087424,0.016939621413240083,-0.019234834981818723,-0.056894226463903214,-0.010133870986457492,
PSAP,0.009294807754454341,0.08800378826344193,-0.02387135933589538,0.006584330211812202,0.012787340960303959,-0.09982008240265276,-0.0020066974488721612,0.0004677377207185204,-0.0015319132090777987,-0.022231306410413914,0.0913220353818037,0.056636460580703436,0.14544855861486622,0.007125116876533392,0.021374166447496307,-0.08439567563719341,-0.1561749885697522,0.035095171909458656,0.03807589091766789
EFEMP1,0.03926400561942961,-0.06591581048342628,-0.041908830902400065,0.11373394105009108,-0.024188237477326548,-0.13333797507964265,-0.0008881436203271704,0.07137082993154116,-0.02282083980264213,0.05802300569985191,-0.036222114248049254,-0.07724457315232529,0.0786045890982469,-0.02399351111491381,0.024315111223670065,-0.08003018583321149,0.021179810252585918,-0.004079122573963967,0.030506299776046086
C1QTNF1,0.00021950830634515553,-0.051665552076594616,-0.0038210264869792242,0.0429816978922513,-0.04291400741653976,-0.016082508550418415,0.00990261858705887,0.06587437605587064,0.0015426612259769883,0.04137910668657005,-0.030349791771897852,-0.06504227411758295,0.06975756165090413,0.0828492779223878,0.0012538181783050694,-0.10837007729784232,0.05989890430199621,0.024877903488060203,-0.05838211920703981
ALB,-0.04399710233403302,0.045140243774829905,-0.00618928046869315,-0.03855547038994074,0.04839649212536603,0.025949819300384324,-0.018109326080781748,-0.02443321892519429,-0.017614005917470876,0.004093794548727005,-0.06774294153150165,-0.0059460580145544555,-0.003958477940679048,-0.003452242095288766,0.02869665936216362,0.04491594121817623,0.11291357583215529,-0.031140903386075783,-0.012282356263073595
CCL13,,,,,,,,,,,,,,,,-0.020726182288467714,,,
EFNA3,-0.021087227905241274,0.07874789735331136,-0.05990051374876447,0.012290475644201647,-0.0626304522650631,0.018075126305367742,0.043701217008361985,-0.015482931121180191,-0.05230618698816617,0.010925153163948044,0.02802679335327356,0.06339413241664241,-0.045867063882519134,0.061339636362310275,0.02592426485698067,0.09671866256354204,0.01801451800395929,0.10504562027823221,0.057308861101722265
DRAXIN,-0.011152414736296013,0.14874000508322383,0.09598132748488516,0.026086806742942878,0.09424213937847487,0.0415031570396034,0.0981661219693965,0.057886179335237375,-0.029763997315644573,0.000725821482731278,0.0583096703860126,-0.021151939334969266,0.013953169819885283,0.01810123426738469,0.04464434182910085,-0.01546839583980236,0.025498254130388982,0.06835779675202945,-0.0346409987159021
RAET1L,,,-0.024929867873813957,,,,,,,-0.011126474640350503,,,,,,0.04250801696592314,,,
NPTX2,0.02649521390977454,0.09816881389991709,-0.04157411887837459,0.015409427026218234,-0.01991580545481991,0.0917476751465026,0.018030313825632457,-0.07163371721211856,-0.009265187411635636,0.03693710544978675,-0.002486727565076384,-0.05877907897980729,,-0.00998314000976717,0.05538135539094606,-0.07941830592861754,0.04226558560532227,0.019853341387061404,-0.009087966100695951
FGF11,0.012004454417595472,-0.014266013739919167,-0.04993010448332633,0.02675311711041955,-0.07040015902061487,-0.03851644345924504,0.11247779165732194,0.05515510406030254,0.008288118152179386,0.008312197448065686,0.03581450079031908,-0.029299143654889084,0.07450781725723377,0.1318092182997046,0.05994763572856308,0.007011439573253559,-0.03307676103044782,0.019663646952333205,0.01268661454229655
CD59,0.028959630207814058,0.011352367800539297,0.06173391512651648,0.04923346087070259,0.02961953815364793,0.02038561832107472,0.02640264367378971,-0.039540569209784736,-0.009974746258786943,0.03898435221879436,0.010218454924238934,0.0614579494018167,-0.047682955536301516,0.05011172692182219,0.06460591868130723,-0.09494664154717908,0.07662886661319225,0.08414266345713184,-0.037127721868477535
COL9A2,-0.004982543152140638,-0.05027233263529571,0.015645542369679313,0.03336885474160589,0.001161840911370608,0.0566365011292333,-0.02107091061158988,0.013673324327014867,0.022419242887314117,0.07590510800136589,-0.011183742119123654,0.007813266811246007,-0.022218043516983355,-0.014179045165900938,-0.012974023133501319,0.08971073998278165,0.014797368800089297,0.024188450266121382,-0.006851000272993354
DLL3,-0.047996021401629285,0.18522190676503658,0.09995859168587684,0.025302450578073836,0.07237336500946578,0.018103005898296925,0.03134350548604224,-0.047557038916247386,0.0381215849603387,-0.022168960871993344,0.03169556591025652,-0.04629163600372463,-0.0033101970521868247,0.06863090992732349,0.07134739243912683,0.10919781919223231,-0.0036882594418041303,0.08724724999904375,0.037280974270369076
FGF5,,,,,,,,0.01994759486641407,,,-0.018215706140933957,,,,,,,-0.03717805516919035,
LIN7C,0.035711288183643865,-0.04911557643911449,-0.029689554300358006,0.0038659590140844905,-0.009052629872572724,0.08717454786402393,0.028052313265969454,0.07430280022833968,0.03735748062342322,0.05502920058189214,-0.037236887543684476,-0.02223603559455229,-0.07870734632363177,0.08348011565076709,0.0599771864543904,-0.00988376303740132,-0.02508192748517513,0.04122720248462004,-0.14612690607480067
GDF7,0.03867497788091391,-0.02255278944152338,0.02943213662912088,0.012664303324592101,-0.005211259024289474,,0.051235270437968945,-0.034803666615600866,0.044692720107107696,0.06490817201069767,-0.03348330115718403,,,-0.006708143501400275,-0.029190392363871116,-0.015021003226184241,,0.08747131799924682,
PSPN,0.012817288020334201,-0.059358424770483,-0.04714340419845275,-0.060372700608647745,0.006900317396041155,-0.02938099904472897,0.09864332824900085,0.04295010312018447,-0.012642744099892344,0.003265090800230286,0.05688750278215639,0.04517634655297046,0.1298427485977151,0.0973297709772007,0.012335229127911568,0.04834286925806941,-0.06014465437288436,0.012753182443424617,0.004034275494476956
ANGPT1,0.022383446176193672,0.04453765738156551,-0.01179323008180476,0.052491041971607845,0.057260015921015615,-0.013236725146515043,0.08273848487173861,0.10046553409224057,0.0063302996761858115,-0.02542366212463909,-0.015347277387526214,0.059646263240164865,0.04707433900262068,0.043317761232034895,0.01991914564448219,-0.04743327754037893,-0.031839070142242874,0.06982061460455129,0.0558861742240277
PNOC,-0.050084330666644805,0.12132168139156017,-0.03642434300549219,-0.0433097123635916,0.033244163480771215,0.13614138578460475,0.04802628526028067,-0.041449933874425235,0.0400029240518477,-0.007045673263239181,0.005562021638296847,0.007934399103101059,,,,-0.01780801283064387,-0.012896125659288533,0.04092508851278264,0.021377420401445923
L1CAM,-0.0006202775603274405,0.11241624193181862,0.057836049304323255,-0.00646168024084938,0.022848882443492702,-0.032775261332069136,0.04152088304701003,-0.06386146791589456,-0.002030040425087151,0.009030132874643337,0.024407159153040165,0.11909764759506485,0.10957157744644352,0.03748223517370564,0.0022008614962386454,-0.05269368767137582,-0.01654599105718852,0.03434206806941159,-0.04874087440583029
APOA1,0.029414395691184137,0.07237114221210648,0.052708503510175336,-0.0345752281064896,0.008777804211299154,0.013433241780526732,0.05266785615895977,0.016456086783159036,-0.021009166825767984,-0.0597852327413198,-0.012686961657652436,-0.0355189788971314,-0.042159403765426824,0.006218151199597911,0.017978236962947505,0.007534824325364561,,-0.04553784434559787,0.0036951505333842603
PSEN1,-0.010810156448668378,0.051701249752251134,-0.004828054094343434,-0.010078905720703184,0.04227741917948229,0.017783696165287737,-0.0031232150704764597,0.03935149174692299,0.027025261090539755,0.04090944906660968,0.04506538834048812,-0.055375794004471325,-0.04398695581054762,0.010522825319603484,0.004816599768093101,0.029312269254051313,-0.004280052164112339,0.07664105823718756,0.0958757270579318
CALM2,0.023273654526848913,0.10865246217169464,0.0674717881034376,-0.04620907201803159,0.02833955275719807,0.11821091858781889,-0.03633231219856998,-0.052226471452144166,0.049373207399209834,-0.0340935232633428,0.05482089509277917,0.12175770122041525,0.09976086186645595,-0.10894954391383979,-0.07504837993231765,0.07105579272902797,0.012643271528584197,0.03226388206239322,0.05350067731293139
CLEC2B,-0.0479574143135787,-0.01762228406888453,-0.06324455825000821,-0.020587995249665918,0.05648152120160038,-0.08158917673598266,0.08525566222091176,0.02838832295339983,0.040827895179922975,0.015388340259163722,0.01558894954711173,0.021456695172965164,-0.0795643253987115,-0.014772213588120291,0.0058552073833099474,-0.04142376622436074,-0.008932068247742085,0.03128798918815181,-0.02942501213078093
NTNG1,0.016857864851884022,0.019839029704576787,-0.05826468124100556,0.05106828324069603,0.010127810576388332,-0.03754763797371127,0.04586758750952083,0.03650943295202031,0.00661703159581027,-0.022389158957336213,0.0007029863428591193,0.09384567870338412,0.021037093990397226,0.014168306733514656,-0.07090617651771772,-0.04810136129842668,-0.05361481006194956,0.05620426938118502,-0.008623409519036035
LRIG1,0.05505615208636805,-0.02557036693547239,0.06030803442934502,-0.011292208373993645,0.05421980066549842,-0.003002798611271769,-0.05031398867830303,0.033724475197249734,0.003921476781302172,0.0057294517405047304,0.05712640230062947,-0.056539181211969866,0.006634720754347107,0.09018119714157252,-0.009523421315940084,0.09401827322881984,-0.11970313973523568,0.025431850202128986,0.12441018461191522
CPAMD8,-0.03165727427621736,,0.052901655475988345,,0.026768924000004815,-0.018762220424244885,0.042662825813205484,0.004630361290927123,-0.01789623927600848,0.08602286944887472,-0.027360846673756392,0.04405360737423558,0.0052978878256503,0.08092693279015496,-0.03895479942965087,,-0.04347001531983589,-0.02384067128151256,0.023890120994998088
GHRL,-0.020207302507923085,,0.03637285443335684,-0.00830174976385538,0.014791576476733351,0.037789294202128836,-0.04127576972674305,0.017248200269632277,0.05996025110151454,-0.033689423879310024,0.11131922234096621,-0.024660359704027256,-0.016700132020858054,-0.027545214100094542,0.01692042528917972,0.12440907939454132,,-0.021015799797887983,
NPY,-0.014052967241508053,0.048652946986633444,0.009654221499798776,-0.045445506314330045,0.060390165928716856,0.03700793800872383,0.02626088187183857,-0.10640873486395151,-0.0032986233218374153,0.01988325356365327,0.04957080833176118,-0.02333935692910736,,0.07429993162857285,0.04405247900951743,0.01637558077478926,-0.008029143948471554,0.033904482898142185,0.026326675484625674
MMP2,0.018305420411126136,0.12220349240782832,0.04204209220306765,-0.010558539967058543,0.05370975297751862,0.012328893454153667,0.020331898931424362,0.02684075016543145,-0.0008779054069939928,0.0033646246815480546,0.0032863062299822673,-0.06328746947938466,0.11431797977866738,0.11821369764568238,0.062291418011583964,0.016604315363780837,0.022980887124520753,0.08948768148481094,0.0766609624928621
LHB,,,,,-0.026395422222544016,,,,,,,,,,,,,,
PPY,,,-0.008756935144023852,,0.0075762089615792364,,,,-0.013079239394826699,,,,,,,0.011538962738003837,,-0.04267772369306463,
ALKAL2,-0.040230860815453774,-0.009302714588220438,-0.03901531794373576,-0.0200835188777892,-0.01430299556709143,,0.1104112971079632,-0.019956154925976157,-0.03154923391311134,0.009207489620483624,-0.06349774386055494,0.02928086210851281,,0.04412126744086163,-0.03989416501647097,0.013424658450533821,,0.029822737113405794,-0.013566666711024005
CSF1,0.03042472068139456,-0.064799287466897,-0.030063338094322517,-0.05279736737070079,-0.022638902912704182,-0.09417119988881376,0.04178981600887615,0.011097642670302851,0.040897782166079026,0.0037222591975900354,0.04007183486315199,-0.031245045802741126,-0.042866769209994465,0.06464535963849241,-0.06942245374589066,-0.07582792761941787,0.008192966557980354,1.9507319443002213e-05,0.10755087412045589
SEMA4C,-0.06189437477357701,-0.0009573781890667863,-0.007711316712120674,-0.023409824535844392,0.027511650357734903,-0.01698108120137761,0.02063043643433234,-0.028313765072022743,-0.0002435244877153839,0.0034685265609036256,-0.0032317436286436363,-0.02076953022282329,0.14642772962602615,0.08144230258550154,0.044583497632074164,-0.005492766897863304,0.015954422342674066,0.03465480479505497,-0.07067995144277142
ICAM2,0.05842995608840247,0.11453040970374428,0.00047225053624660036,-0.016869634612658356,0.06067383633958057,0.012900605609343432,0.07153043568336201,0.0408597798445445,0.0006174407269746697,0.02511786581375573,-0.06682424212395367,0.002705486507491927,0.050685680186412216,-0.04972066200160124,-0.04643610946963541,0.05762174409328843,0.08449771722742025,0.07475835682110714,0.024030062421815053
SYTL3,0.08298348422034968,0.009196271878598457,-0.06679463476576866,0.07602208009045963,0.016856227421883443,-0.03566996300875237,-0.010057659714769717,0.09656853011927793,-0.0183051024693012,-0.005040649770304723,0.051032088335776195,-0.0036760372810248115,0.04002992660262166,0.016447531076020067,0.07563094078124966,0.011296714102127351,-0.013773518867701777,0.011038707315296286,
IL1A,-0.0315754141340271,0.00348485208002594,-0.009431294769477905,0.019949003505959875,0.01344057600168392,-0.028052219551957497,0.06714964280696133,-0.0484095704672268,-0.035708072086147506,-0.0038237780820827507,0.006405938129363436,-0.03713722436593503,0.028879930045016836,0.1354538025243613,0.03005249507977721,-0.023959269704389816,-0.045144391853154796,0.046022417220427346,0.03050558974696246
HLA-G,,-0.035668985060043026,-0.01869099418781617,,-0.02787867369308203,,0.05001849676313431,,,,,,-0.02218385177503529,,,-0.02724275047729743,,,
PGF,0.02794598594035822,-0.015854599541156894,0.0036248213029344057,0.006251033439558926,-0.05304506680788066,-0.027220643956778322,0.08444846185261089,0.0006710086584255586,0.03778877780039738,0.014586002742021785,-0.00203871912076748,-0.02392940571680285,-0.04029532254621704,0.058534772690104375,-0.012740013125065595,-0.05366823167951844,0.026525507964588035,0.08507437899304572,0.007613612592678492
LGALS8,0.03822717822744356,0.038370008634014914,-0.04075254854882167,0.01826633316965939,-0.03340955551904123,0.008321084822027008,0.03555570671971364,0.019134878992435902,-0.01988283837831212,0.006778207946179843,0.059496656697629956,0.014161589175164437,-0.012803902619090979,0.09085615567599721,-0.025342865977971148,0.05321871164954656,0.026126860631505825,0.032308316543820596,-0.00042439669838466716
DKK3,0.023112647991933907,0.09444604815253359,0.07209637208334496,-0.007749506000338526,0.017544252577628927,0.10755718653388209,-0.0014705539460990395,-0.05432812141101446,0.07112280690820881,-0.022160554726626567,0.043065477309897654,0.08289870801940258,0.0162737267265542,0.08343699749213597,0.0435569188787356,0.02109860344622884,-0.014772782324287994,0.06895633313103293,-0.08528904928591524
COL16A1,0.03935515983671685,-0.005609673659340959,0.044730483177377184,-0.0009324246417400516,0.0417472807920435,-0.04501345711368247,-0.0934493897738284,0.03253753457711311,0.07985558495128027,0.024006911157155936,0.07447261325560803,-0.06651253454582542,-0.05273195626504817,0.02108293764439918,-0.041984263059759115,0.03586938419037054,0.034091060127789015,0.05074891618829549,-0.021041574511232834
TPH1,-0.02479694101060664,-0.03003618852820514,-0.002201367962109942,,0.05452449651634849,-0.018417551556169014,0.016633732923893835,0.05128754001596684,-0.03024953618553426,,,0.005475205455654254,-0.050780029802137354,,0.011878233067069536,-0.015978553524217346,,-0.037915033192228866,0.03316553602529154
TNC,0.02427461242727317,-0.09306562559497822,-0.044507389243213694,0.023667630555139478,-0.08339647775602314,-0.090799337804567,0.008014442799791199,0.07704393751555173,-0.024996776610408562,0.0309376453365348,0.00976117074349279,-0.07744743399450355,0.06420353789668291,0.0635813715131518,0.051188674619328196,-0.11522442783276908,-0.011365064749049048,0.0033238892538469257,0.006032665915707804
TNFSF9,-0.023390576322683806,0.03858247267638203,-0.014425779571198673,0.06312466967140526,-0.01856085525753197,0.06324521958927701,0.021942895889146666,-0.047230946014033964,-0.026078296819199504,0.013549527741087785,-0.019399720571650902,-0.02077972817522593,-0.014659686561740206,0.010607140624832149,-0.018755135258908075,-0.006183857472373507,-0.0036374070323848115,-0.050004554880997365,0.07385928407664884
C4A,,,,-0.0309182089060541,0.025351506539279957,,,,-0.015504782264845918,,0.028937795748687364,-0.02044064241132988,,,0.016120470340061643,-0.015179424432607919,0.07308850874342927,,
CNTN2,-0.019241495146608455,0.07774500381607674,0.011196598069377109,-0.06179292065681831,0.021771784156199923,0.06728553817276783,-0.036133155082344444,0.028532253376395405,-0.007066746389718371,-0.020222398177074826,0.016122767065109424,0.05851849428959286,0.022987797213795312,-0.04382925149488398,-0.007700510931256608,0.08181224081385965,0.1628437956585824,-0.0010410270511471817,0.1230546243475678
F7,,,-0.027478836244299403,,,,-0.012867579632764586,-0.017600591468608186,,,,,,,,-0.015021004678678548,,0.04120721228334902,
LUM,0.008736634432379441,0.044246907610361944,0.03477201492043614,0.014864476179790326,-0.019156497913978634,-0.03679353816149805,0.03515775504801588,0.032766156671087336,0.04506741714979717,-0.011085753783454224,-0.02738862616096775,0.07542408318597686,-0.04902918404601768,0.03469701351082352,-0.005261932575761695,-0.05522399870929253,-0.038151450251222234,0.09381610304892463,
IZUMO1,-0.04207486704802845,,,,,,,,,,,,,,,,,,
BTC,,,0.019335392912336363,-0.04838150557541169,0.03146250052305065,-0.028954845059950367,,,,-0.025243492229443797,0.012839944827494378,,0.0008844546689036588,,0.010773048553615506,-0.01453611614658756,,-0.022786308473867173,
APOC1,-0.03950729231932696,0.059230305575690353,0.006113873347368354,0.03664837540307707,0.056578239807586764,0.06388776111906691,-0.016005286875992314,0.022281489999927382,-0.039441547105200564,0.012396569484669384,-0.008229600578432987,-0.07529842767081896,0.03113597099422294,-0.0017328891449796048,0.040515522719076665,0.06703933943197286,0.03950329806789745,-0.0638342806747106,0.12561233879234296
PKM,0.023417817510605086,-0.08073787236173967,-0.07030580121572934,0.035585911309766946,-0.07069141896092822,-0.13397389467369605,0.00441331919361487,0.021031730467476178,-0.013845135226750443,-0.003113195769038864,0.04439680688574357,-0.04654811426942942,-0.029187633372976668,0.1320530826510591,0.01907199482103676,-0.04259095763120777,-0.08450935569094342,-0.005878264565568222,0.0407801050245622
TNF,,0.11694741872134448,-0.02776386392886268,-0.03779688738320202,0.004609892893878398,0.08507544390512692,-0.028675055866798062,0.033475842343323035,0.01988885938761296,0.02475939019232353,0.11928884769434596,-0.04855576105424638,0.0005150395963777794,0.08031807823764196,,,,-0.022935024565932882,0.07663301176146409
GNAS,0.06853104268165054,0.13793265102313276,-0.038625057629723576,0.024934226281319558,0.02634474575660267,0.12249550154663301,-0.023971753446301595,-0.10899456447676062,0.051758009134176976,-0.016794627954219554,-0.01359692693558295,-0.08125881942968215,0.030311407641580995,0.08824840270539676,-0.012434333563946704,-0.025624305603101992,-0.059637337506807636,0.08475482302779626,-0.03176380761060385
BMP8B,-0.012887443180998114,-0.011604906342067992,-0.011385827410937627,-0.07769301328189378,0.09742239107908383,-0.025675353913820368,-0.007461729432961271,-0.05597064810343841,-0.04027004893270782,0.030517487766207097,0.048794050429293856,-0.006322062358807282,-0.022489758784900827,-0.02923711340347183,-0.05132502057738426,-0.016573509373149387,0.030573251917183308,-0.01640859754072279,0.05580828308305996
LIPH,,-0.030856253158899807,0.021204947366897143,,0.05659133593864787,,,,0.00972517406447146,,,,,,,-0.023854019808652465,,-0.03657154056043236,
CCL28,,-0.022552769644951384,-0.0030224370774868193,,,,-0.013962439901388386,,-0.019249626651801702,-0.00844026024003242,0.05442695229010079,-0.01844097479253341,,,-0.00821440550812906,,,0.024178494362649496,
PTPN11,0.022754877927416282,-0.033426136824111045,0.016671302541117105,0.007856337256066668,-0.024159041215819153,0.0051210465361479305,0.02266554236527748,0.017733952959568495,-0.0032868756830773463,-0.0072039115393673515,0.005812222654371554,-0.025459317156597196,-0.04268023685328033,-0.00960222212271966,-0.02231293092236837,0.019668307561485812,-0.0045934337308486325,0.0015812314575975308,0.010040862582705982
ADAM12,-0.03994287396804183,0.02446238223784675,-0.023977998456690987,0.042291553855717035,0.021823670645808216,-0.005770313473927994,0.06101331422721245,0.03560284081371247,-0.0313008807121811,0.018315965848380564,0.02318132285177098,-0.04603156351972012,0.010436218742873149,0.043960410111658105,-0.0043194643976357675,-0.0882055215463812,0.014332638774423027,0.14568652448958638,
EPO,,0.011742610338380033,-0.028231640490370222,,0.01567434735100588,0.05463704317665237,,,0.11207341604245405,,,0.0795226516388051,-0.03392067975249176,0.06210800663422194,,-0.014371076930025106,,,
EDN3,0.02430861103516847,0.10130118348120938,0.009816969478775016,0.008004490736281646,0.013759415200392276,0.05196523650986423,0.009052136960689284,0.05840018960265829,0.07650658983361594,0.002664847949939294,0.12041730296022893,0.005304720299083832,,-0.048270974656592455,0.01060461584166707,0.051622484350888856,,-0.036571530268500185,0.04405120990919211
CCL22,,,,-0.005000471317522376,,,,,-0.004458360814558532,,,,,,0.012834496950272783,-0.012609994394499852,-0.001739439918519635,,
CCL2,-0.025622852410118226,-0.09547047617867672,-0.016855214771598084,-0.03062532641187274,-0.07859849514178745,-0.13990329450251662,0.006779512442312932,0.016612932374827485,0.04557366019736912,0.02003572852414304,0.03422437480516099,-0.05901285929681178,-0.08623982413985183,0.006681619473002478,0.0007533840484077146,-0.049833023740334645,0.026936946029222163,0.01360966815063397,0.05463839937423469
