,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
EFEMP1,-0.087931675031554,-0.009448242106282822,0.043794982350695406,-0.03427552604776185,0.010434645647314523,-0.0014447976769834984,0.061597646063427026,0.034376768762344995,0.04767801409888043,0.0874683212346971,-0.027705407538586913,-0.01439540292767041,-0.10027084816149638,0.04427870098220877,0.12663888864318396,0.11785819935734317,0.01725736838490286,-0.0020641786396487635,-0.08272280735488749,-0.1736287244070646
C1QTNF1,-0.07098894255719335,-0.05226293925405077,0.04515491335366535,0.026550482820064454,0.07261355043728403,0.10055600965481752,0.055080476478858574,-0.052322985898098806,0.03307384980404315,-0.03795625112727402,0.03971879754821099,0.06414604942639678,0.052344323898633874,0.05703919044297575,0.034230320595802506,0.055038519346421066,-0.033436693379693905,0.03793113971295661,-0.15193640644491496,-0.11070386917781566
ALB,-0.02726124198663977,0.03345091917170111,0.0400604479561116,-0.027062634884450966,0.01269401895727487,-0.01964088098631981,0.0033143407865609785,-0.025912165652020844,-0.024850765119888343,-0.03736869423144997,0.013578572517263075,0.034792499792437856,-0.03700898572215675,-0.019109812074230695,0.04322126011451434,0.02757581962024606,-0.04913597756439009,0.03208965546427828,-0.059402301743781596,-0.06281824303803574
CCL13,,,,,,,,,,,0.006916647713308326,,,,-0.034455847520311736,,,-0.036538543179840774,,
EFNA3,0.005304176898391811,0.023338416501927934,0.03639724391424428,0.027704398373407536,0.002687859684606928,0.056280596031855624,-0.03151123626590377,-0.02732461746505387,0.016700665499450793,0.04725188566650325,-0.058709802794688924,0.03297491538914142,-0.0011884117878842634,0.01774466439172167,0.05265370065568796,0.04903055564131415,-0.05297039297372638,0.007219719248333874,0.03416540671288646,0.04201860367569894
DRAXIN,0.2252653977289565,0.021521783585558216,-0.05169610771299441,0.03523032835947435,0.0284816632751227,0.005171725838768066,0.06280638072853359,-0.040925231632727696,0.053108306340258024,0.07224893641589715,0.06103506094004396,-0.004621499338006386,-0.03759169495692096,0.12159179157745462,0.02821878924206454,-0.0210274937827354,0.05303541068513054,0.0064235354089397295,0.09309933442883656,-0.03218098911085202
RAET1L,,0.06480870477270863,,,,,,,-0.02389933970172912,,,,,,,0.0009405986390964194,,-0.019946854570109716,,
NPTX2,0.1659915276568997,0.009215465304823896,0.012668793517351453,0.0382173612430713,0.014160590500454926,-0.032094430580159164,-0.11291147325442046,0.02759452416235475,-0.02024848214140217,0.04930565521891069,0.1022175737361573,-0.05684353637053189,-0.03929292277389993,-0.01540376493688324,0.08594495232425137,0.20131126783392736,0.06250484184179199,0.023430938876293217,0.15593111626882203,-0.05592571661516201
FGF11,-0.02264644004329427,0.013499574911952432,0.024408507499188947,-0.06371191123009409,-0.03101424131019635,-0.034596556746462545,0.052573137955785054,-0.009594698293594743,-0.045227547337415464,-0.029167702566932064,-0.016637880091937916,-0.09128752889395784,-0.08646682028754331,-0.05024393207228041,-0.039611561711868394,-0.03594362249408278,-0.06808805943289149,0.012007010644749882,-0.04133054494891549,-0.0983796147344787
CD59,0.0496765433927952,0.1294562243891178,0.0436834556353156,0.063381141302353,0.03427418144006023,0.009036010952518233,-0.007418303019374839,0.08344939453708826,-0.03296044473384611,0.10439585255796788,0.11223669601444404,0.0953249668562654,0.0017430734781096087,0.03983202766460919,0.08797548404968006,0.03771189282965783,0.04097145567302927,0.04847905730315858,0.1815985411734723,0.032651131730712844
COL9A2,0.002021360002384991,-0.004244320129447047,0.026020131824001067,-0.0014127377388708018,0.062463009965434024,0.01012940190158892,0.01671318997772387,0.00885261174089421,0.02234440383287598,0.04849140393030174,0.10429561705489662,-0.017146605140904308,0.02199209514572419,0.10237732421535936,0.0021664582847600923,0.02713552687623881,0.06355761716058844,-0.04292566293232358,0.058092035051501754,0.022647683740864163
DLL3,0.15288607626590553,0.00954095433829353,0.032164388206483235,0.06392219683305045,-0.013552851549804923,0.017339464052210856,0.025550418819826157,0.040359107875496035,0.013311015463446983,-0.028794770877575877,-0.009420749678441278,0.025617627149752745,-0.00020250063470247804,-0.09590696483950707,-0.015605618511158001,0.0060881856618960305,-0.006237399967979902,-0.008780124574601271,-0.013933035691123922,-0.019675890402442213
FGF5,,,,,,,-0.0024502106503955776,,,-0.022930494467084332,0.0015185747795418304,,,,,,,,0.07605178767361506,-0.02580053511569902
LIN7C,-0.04853076984182026,-0.04844184760689111,-0.03334946391272538,0.007881554044836456,0.01864160588856879,-0.06647548267319088,0.034762952947184275,0.032947996183980706,-0.008923565327624285,0.02628012498821364,0.036579514007727534,0.00843373669757728,-0.07997931595238152,-0.005169398967536598,-0.0025545755447049334,0.002952173186553473,0.04687342982219382,0.011213516525696887,0.029267360271620493,0.028826115891970157
GDF7,0.010980228149542647,-0.02933810869823515,0.035283982242941964,0.014905507280786328,,-0.015061067776538888,0.017507450806356097,0.004032297215435836,-0.021879740594672244,-0.02866669113502885,,,,-0.018536924199505967,,-0.024315025807398614,0.03972301912340814,-0.02648078490025847,0.06302167973721737,0.04516620183178298
PSPN,0.008601953566371966,-0.027178649135487325,-0.02424786283513756,-0.010427897246258172,-0.011470463076093907,0.10419070280242196,0.04308696522826584,0.0004933687204355245,0.004884115712223935,0.006317816677762221,0.02377754596045515,0.05529883211353466,-0.016628193668064374,0.027339264416758425,-0.026889705359202546,0.08899015213179833,0.01014360443285345,-0.02263778321699179,0.018710074251280115,0.005670656492470541
ANGPT1,0.08809750277481015,-0.01204557982758052,0.02157496053949392,0.007617101193633292,0.044474316588143624,0.022128435239649108,0.08037133954830021,0.0614062381344517,-0.01607891004024168,0.019359822655753926,0.11753773133796072,-0.021028860510544953,0.10003504956167941,-0.0035765592748105246,0.03657469783034716,0.06650849859896453,0.05618115529618363,0.06408557652078793,0.12668247358263218,0.051015618414351
PNOC,0.06253418105457256,-0.02384611938498261,-0.02816352529479931,-0.004811926058025692,-0.018126919098844434,-0.0012770710746460598,-0.05187934810218876,0.03539630734882368,0.015109596374046007,0.016864690736472825,0.011259303302595268,0.02742221685323794,,,,0.15028023295676357,,0.004883974198452818,-0.032278242163234376,-0.012498695241280831
L1CAM,0.1926985409825065,-0.01569935127726768,0.005320556233796728,0.02461358907109265,0.01713925327900658,0.018512758106406037,-0.05987657295417314,0.029673497238375153,-0.029636045731560815,-0.03748499197271007,0.0024514903829392118,0.07692971999983428,-0.0035612337710999712,-0.008492378244578104,0.034229891770036686,0.02725788219626385,0.02708747295756657,0.011785315072517429,-0.06192016676535695,-0.011974776693487427
APOA1,0.08594867233421151,-0.009066691330679244,-0.0011073811909921624,0.013651035515859678,0.03940550066909593,-0.02934417209834639,0.0075634429173159524,0.005466142167118358,-0.017892554107398248,0.04511239421457034,0.00018454829614778504,-0.032566774611904076,-0.01935279291736186,-0.02068563043242146,0.03478732125932669,0.00795443527859783,-0.013283972176408532,0.004985069630188915,0.11137101007576689,-0.0402128660354705
PSEN1,-0.03224420354650769,-0.010447634000246777,0.0023627137065094666,0.04027460429527328,-0.02227826998758757,-0.0015415108554053926,-0.016615633058824946,0.05272199110166762,-0.024947594608153423,-0.036432354577603444,0.02143284729885623,-0.022219047021368538,-0.008970883155774557,-0.019961571025628833,0.01789849696589051,-0.00523838078705236,-0.047725480088052864,0.005644673433763758,0.023961242944465465,-0.09206722360267437
CALM2,0.14076153493807808,-0.0030166936669627628,-0.0012716009979861522,0.015987916706093303,-0.0056718923628366145,-0.03340089267013837,-0.10550697517972546,0.03477146168959048,-0.008442914927165398,-0.03896763590860508,0.14813399686237563,0.05994638776058391,-0.030145175189888917,-0.007784133693553808,0.10994950356524963,0.1184122662890424,-0.036346777269113124,0.004413807468106104,-0.1918902443392536,0.025503618478204693
CLEC2B,-0.04883107487487632,0.03935193655288816,-0.024540679170888986,0.010966427415869848,-0.017982634513820872,-0.005199619344252473,0.05097297780259794,0.027198346215396896,0.04183834030321112,0.03255207374404316,-0.038773407643810244,0.035831837195047414,0.07259974056985025,-0.03871846905229368,0.06291325963335503,0.04096656738061136,0.07581083471520557,0.019684764694454508,0.15292777421634426,0.1036473934885904
NTNG1,0.009046070391328225,0.03100125359737664,0.02503413700389687,-2.7661558294174693e-05,0.038578808936392164,0.05723797788161687,0.02615864184897766,0.009535552391468095,-0.034029741524067264,0.01017853977015435,0.10258000985486598,0.012020857317891641,0.0035665379787497946,0.06787947881950401,0.026568073119871444,0.04685940373276564,0.038740514067186906,-0.001093671698136425,0.03252181351851513,-0.06701098921359167
LRIG1,0.014057170231516715,0.018640285493949103,-0.04944557488500813,0.04359396953910663,0.03409901753667312,-0.03303487287132748,0.042156500565027975,-0.010959936559016649,0.06957780566583538,0.06572445815116917,-0.10807284348961048,-0.028610011616486793,-0.08965579746950686,-0.14253443455669085,0.03843115145914838,0.06850567731914327,0.079918823407077,-0.01375412601593632,-0.14125721888072715,-0.07020837426537005
CPAMD8,,0.09120017039395487,,-0.018030325131323716,-0.021200091867803122,-0.03907596900129057,-0.018903970333432458,0.04823513437070229,0.01092439059720093,-0.041354928465581704,,0.08677493798861285,0.07161334305323584,-0.06323782558255034,,0.002138812177599222,0.012264381310332917,,0.08288802603828117,0.10128452510045624
GHRL,,0.03276930196886362,-0.017070095692889264,0.025173362391014833,0.03876180676698339,-0.02087982161421748,-0.0007643126814930811,0.05237800250294783,-0.01995394491857572,-0.025574057860202302,,-0.016934765773806853,0.015663703225279522,0.011825366803968602,,,0.007651033882724012,0.021990105756599737,0.03794531585364657,-0.042393619830975345
NPY,0.14005544566536468,-0.007476102624337868,0.02484451029200467,0.02310101335296127,-0.03033094177492677,-0.05551200720594114,-0.061714688708051406,0.07115118098262072,0.06006145261012822,-0.013722704498374028,,-0.013800677309980728,-0.058409237631719936,-0.033854434965947595,0.022969692590371557,0.0020574686587565057,-0.037525253642128616,-0.026039122663379818,0.11520645870061172,0.12441072878464772
MMP2,0.1538298051261371,0.09186308340979363,0.03289318702659971,0.06407883756848094,0.0016894914941396751,0.07679067414943873,0.1195225908374227,-0.026972024712483725,0.0445390849601526,0.06667823176618146,-0.2411009484532298,-0.043196741849119716,-0.03738396879473575,-0.05080615550366088,0.056783452570672646,0.04991177720181634,0.00549290877513909,0.04257809692072211,0.24759634308105896,0.03816556360064545
LHB,,,,-0.015703051534500283,,,,,,,,,,,,,,,,
PPY,,-0.045519489634810055,,0.02802744773868161,,,,-0.005156458087916175,,,-0.032389864367025754,,,,0.028576273477784887,-0.027843886657702148,,-0.038237914584886123,0.03224955632399434,-0.06837564192320005
ALKAL2,-0.025175159714366423,-0.012436021010446758,-0.010802298128274303,-0.015474910688259751,,-0.007149654661143781,0.050498191244782775,0.004480026596604749,0.03925784422757422,-0.010395294904036114,-0.0779671359887823,-0.008136407562738606,-0.006656326536317403,0.015345049750373796,0.0996362673075202,-0.009051134161872016,0.014835163124214257,0.028121946568689365,0.030455476307467838,0.027637652744947713
CSF1,-0.10243888063076041,-0.011564318663833822,0.02464164863430583,-0.012295320685381136,-0.03555480654271734,-0.030810532713483853,0.03963204439391645,-0.04797262576914574,0.013264800018170174,0.005327678771498166,0.15407489344127343,0.008965539904150572,-0.12920341632736218,0.04159523868288969,0.04037662365185493,0.08896253924514282,0.019547793840574375,-0.002821485438335556,-0.08863131083501108,0.03070719170571125
SEMA4C,0.07233877823680311,0.02727325673216366,0.01656192530371301,-0.06552147557348334,-0.03342918243406804,0.011192319053965276,-0.02113650879291576,0.011996900913567794,-0.024686311450355533,-0.00353834156628504,-0.006551120338939137,0.04119385194033054,0.1104759475130836,-0.03261703183120864,0.04920122313001618,0.029896004401578396,0.04402573705095876,0.007571792497874651,0.21502481073248508,-0.013343516536557534
BMP8A,,,,,,,,,,,,,,,,,,,0.13726947069284443,
ICAM2,0.16853004761528284,0.061721828832757286,0.048696811527637204,0.10509281783514074,0.04409924914819098,0.017745695702829842,0.18184784643287508,0.02722682205385087,0.003592499997014459,-0.03283672293933145,0.060508898946497185,0.04443261592990566,0.08197007354847734,-0.011703848686809593,0.036212528024106606,0.08490033873957611,-0.006654032820657565,0.027560554421454077,0.28650488557316905,0.12301678382897309
SYTL3,-0.022170125647078848,-0.04459991656404705,0.02757974074054541,0.02800290292441417,0.001594281339630735,-0.026976821508431562,0.03129103485210883,0.06085650744741763,-0.04495269613758359,0.0608112143408867,-0.011294871514594731,-0.041428804178332376,-0.06681276468345862,-0.06885846873181965,0.023484468417070983,0.06384259307546129,-0.018000132091532863,-0.024969171254333743,0.060200535496048306,0.0047018709767892445
IL1A,-0.023338760074265056,-0.03252741609125975,-0.021554520071864484,-0.05824561042407928,-0.025936709482423322,-0.0022594663337961425,0.01866558594824787,-0.044355188476004885,0.023791666893702674,0.023537475561492292,,-0.02550288007452364,-0.011252760493430968,-0.02152083005903818,-0.004508015701136772,-0.03147753345359083,0.02931522059426369,-0.042238208584047886,-0.010704696279748242,0.03976805326375676
HLA-G,0.04368282024551874,0.006152615938415518,,-0.01658546114644385,,0.03498280654115424,,,,,,,,,0.11520158322983319,0.0028115262342628448,,0.08823884227609764,,
PGF,-0.055672502434910086,0.08961659397802492,0.007182762533264659,0.05182537182124566,0.025451031580259898,0.08471708010983489,0.1604204054603192,0.026672654579665615,0.08676099700708521,0.001028978562672694,0.17453916404164002,-0.030939919082528123,0.06118217795282659,0.055786672032193174,0.07765255243224657,0.10048273831487486,0.06310016903899132,0.06888766878558576,0.2263618002367806,0.024672392607648547
LGALS8,0.016608907034566557,-0.00974854272172239,-0.002218194177944724,0.025794395113347784,-0.028117294561721316,-0.02303629840267256,0.04012005830496711,0.0030067265038452784,-0.009745383775792519,0.009904756624396367,0.08100908027832841,0.05133925722886956,0.03236172631016922,0.012779030103566775,-0.005153425536208821,-0.010865903945698429,0.025394948456906874,0.04904080637196397,0.055188456349889004,0.017532115239308907
DKK3,0.169706342976182,0.030282580551158667,0.0013225805941897552,-0.02050071664865522,0.002664113502127701,-0.027409555398680306,-0.074966299796628,-0.005140091239669886,-0.007103195726230502,-0.03640049342675764,0.08788481063812846,0.10587159718478596,0.09062342031033689,0.0682284680485441,0.08495855545883313,0.06931904264729832,0.05757664272267537,0.029206473188462086,0.10781649808567569,0.0734925622745388
COL16A1,0.03431341561789804,0.06531038792165261,0.029503916573626287,-0.015982013918286353,0.046395807521549974,-0.023925316853217537,0.012977035433767572,-0.0829319877381103,0.052693531095239256,-0.008752601325594403,0.14653222837041346,-0.08524315226773967,-0.012919181236563665,0.02647420777129426,0.01358344757242907,0.03187748601205691,0.024319112840732734,0.025282265970593694,0.2190815305186021,-0.007345719906194709
TPH1,-0.02565156349321202,-0.035477002322989976,,-0.030181256125798413,-0.020810638407500626,0.0075717500547660055,-0.022472051390753714,-0.04450043881039581,,,,0.026285613959222572,,,0.005585063620264578,-0.013098128985529497,0.10244573462129643,0.005059477997641275,0.04375259020777231,-0.019806752159869965
TNC,-0.08163016839737774,-0.03654048738401301,0.05288089354005964,-0.05360653731567565,-0.02636715693500853,0.03180695650595822,0.08977279516350906,-0.038990159616728956,0.04752453351994863,0.028889026817592072,-0.19708357575803084,-0.07299323995534977,-0.11183919478906056,-0.009839875200296966,0.036409897973440464,0.06602839257743293,0.10976234885852756,-0.008984874199956862,-0.08583477496972189,-0.12386116195368682
TNFSF9,0.04610125215643122,0.023700712730880324,0.052891661593750874,0.018387869097578738,-0.02050106509145022,0.007945854003545232,-0.042176016959050336,0.041388114291265314,-0.016335894833987452,0.10763631004134279,0.007989625687946453,-0.027092646932619723,,0.011888875357169051,-6.681506854986144e-06,0.030161991311458473,-0.03444926871556113,0.005768560754977781,-0.009997380503374224,0.030625142980077815
C4A,,,-0.01064518060883377,0.07604037921954032,,,,-0.010955761865446337,,-0.02759518626468382,-0.028001122910426248,-0.014037000905768758,,,0.055885988666818,,0.014311665123435052,0.0018341517788804805,-0.017333881302022867,
CNTN2,0.10896632629076716,0.029114423120173413,0.025963106718606115,-0.030176686891561052,0.04202847590554374,0.028770055333443897,-0.04587892243248083,0.03297914844060704,-0.015171552580524083,0.035311285656114424,0.03725788651030002,-0.0744024878406488,-0.01648428374736367,0.05827382028429728,-0.002387957352754991,0.05156031662952732,-0.1071715179012367,-0.011757298773664366,0.03134174274061702,0.1320315714951326
F7,,-0.024686897718730522,,,,-0.013945559834031463,-0.018903959345812533,,,,-0.0010752330111345018,,,,0.06772966451528645,,,0.030019458024438835,,0.06369108434174338
LUM,-0.03334403582844442,0.062464796306439876,-0.015694701110073844,0.01815405253470444,0.11509591155651326,-0.007392751438696017,0.19844413235849717,0.0004684243125395794,0.04670864625010884,0.033074153580728856,-0.016410475395494773,0.0913206227141904,0.2202093505071657,0.020475146693331163,0.0853480257739018,0.1311188712339085,0.09825662886839164,0.11561297553848147,0.21169350628194006,-0.0565076607686485
BTC,,-0.03139996775650866,-0.016657816969362263,0.09434280089076634,-0.004110466307543076,,,,0.024159969311111175,0.030603409285766128,,,,,0.017785243811094534,0.019071271899198765,-0.01819212231798162,-0.010219045882543276,0.02716066516987889,-0.04779661079417604
APOC1,0.013409435562331328,0.04097823812529927,0.03670993500212155,0.032424640121150816,0.0055235685358978335,0.04667834978378433,0.13245714503596645,0.044415580937475316,0.04585632499142035,0.06422556420604932,0.15855799524737355,0.0037947655990026824,-0.1022609812722594,-0.06717527251647552,0.06121017068667548,0.03930996594722113,-0.04673052296576275,-0.07636498881151078,-0.11323478033244568,-0.06127804522967354
PKM,-0.08768155159151593,-0.05220742152300535,-0.009711903388276657,-0.010709051159026685,-0.09732457936428404,-0.03586827322841684,0.020770291177172783,0.0024887914089899185,-0.014385353958024084,0.04516368098775028,0.047242307038426926,-0.10590728418590314,-0.14960914428164246,-0.02432633851167215,-0.042651972482044366,-0.029443630846404133,0.01515920709665817,-0.06895084507599998,-0.1260087189436333,-0.11100762338800074
TNF,0.13572228201631395,0.009715969527993976,0.033901926332841906,-0.02565533178129083,0.19061771243056727,-0.00139944246725188,0.0014573751754506771,0.03519490315461678,-0.02917222647813748,0.10964277423047925,0.1385862760988184,-0.03334421923652271,0.01751874504433968,-0.02387751542248343,0.12143989114867358,-0.028364035295469887,,,0.0409367203960135,0.04928405008505819
GNAS,0.17392960777058505,-0.024746957111605492,0.021965536134028386,0.04656964035198102,-0.01633059941293919,0.017037860446890343,-0.09195459040587765,-0.030713860359304422,0.03131281171339636,-0.03790689650023014,-0.2066483500808355,-0.11128486467735225,-0.1363718830594652,-0.015326932611057009,-0.13386354179213314,-0.01202260927177724,0.047054665703319315,-0.0696053557929043,-0.08777348746053336,0.04109728012101406
BMP8B,0.031017304268019037,0.034734616043397615,-0.02948879960634065,0.0010118633469145058,0.01633940357113011,0.03280092870163497,-0.019338594509299114,0.031231328785410326,-0.004823013067894117,0.03213364470533386,0.07092530514935878,-0.036537355226062565,0.05998997804802181,0.08512240109326205,0.0929696075339318,0.017753952958629228,0.004384167092060153,-0.006499695852590649,0.21380448410061986,-0.0002881229370940684
LIPH,0.037950201833723746,0.004482398555185205,,0.07712274293189957,,,,-0.018390500945473242,,,,,,,-0.03445586019233428,0.0603572119473696,,0.012423467984526796,0.011230813758904572,0.007112045168161771
CCL28,-0.019260559706235972,-0.019643835562006707,,,,0.03486069922490595,,-0.028318346029752077,0.0023355139961586187,0.028157022792104327,,-0.012663788870088108,,,,,-0.026726330863155862,,0.03961855713855777,-0.02634005769134426
PTPN11,0.030661917916382363,0.03937895783233695,-0.026970153575915465,-0.03195526068489842,0.025161747265544394,0.02136043579327119,-0.03242073430303201,0.013645208076576314,-0.022215295257589942,-0.028442049939787953,0.08080126489304884,-0.07784794712138976,-0.0834895885999587,-0.1669535714968197,-0.02819462965131779,-7.413119113460056e-05,-0.0014208333042414853,-0.01641233634848278,-0.028128092639159316,-0.036618873715095986
ADAM12,0.013785399949692032,0.1262687259127301,-0.012676352778912678,0.02658328414385747,0.016607676859533363,0.07979867143564091,0.10870029718536593,-0.04604496801033836,-0.02214175676825246,-0.021480180307906608,-0.01390980840942056,0.0380535318129201,-0.0542119705375011,-0.02533128738387521,0.05917993755471629,0.06283783887891511,0.055532102699413145,0.0782228286142196,0.24558981166038918,0.0019834418603967576
EPO,-0.04181694436744102,-0.026131062398942466,,0.024937788603891158,-0.022330871251254082,,,0.053399482234042124,,,-0.019177234366018363,-0.015968596534204783,,-0.03416707990133375,-0.037419944127738976,0.08183666121692107,,0.03422119122365339,-0.0014205008583126244,
EDN3,0.018106373682133078,0.034664632866505424,-0.0038634689566123264,-0.02993224357445935,-0.006629548057127074,-0.00151087708387461,0.09651774208467327,0.05497383066364375,-0.005908636931957964,-0.014982535102411043,,-0.016133368685558636,,0.02637936289760336,0.06259329000936298,0.040201342348348094,0.07886100839809826,0.2050101327589819,0.1038072440612371,0.07081363416797166
CCL22,,,0.03431618550782958,,,,,0.023919413396793664,,,,,,,0.0006132154803872209,-0.030034761824000913,0.027414412328117574,-0.005280323323973543,0.09227160021298526,
CCL2,-0.07840695018872061,0.019310188799760902,0.01582580016117249,0.048180427100269825,0.017268049952015786,0.020901140452464804,0.04569818692103945,-0.03194197521151422,0.03752784271781014,0.07179804110210618,0.17001145970179235,0.02947326478038255,-0.10433213594355709,-0.01632726775170425,0.1153870362938738,0.08690806370059533,-0.027231223271421405,-0.027341221763037528,-0.15446324373634188,-0.04434303414076859
DSCAM,0.0834153582786603,0.006096979978253212,-0.05938595983075993,-0.0014356656678259816,0.019016379349321284,0.03492676823349871,0.042885173592596165,0.013205575343478852,0.07142357377803539,-0.04192578899300298,-0.00222359871375706,-0.051752482187390994,-0.10850970409560769,-0.023926736892947307,0.00581477820243569,0.027402061772303973,0.03009076564157284,0.030415875134221806,-0.05354962683162138,-0.039877177587448534
GPHA2,,0.05515976173823,,,,,,,,,,,,,,,,,,
ANG,-0.10515129788549919,-0.03793789100194221,-0.04508788408462468,0.005064592238790219,0.0030154703800447167,-0.010312642014194075,0.031422335922504784,-0.012022427654420737,0.007115203469870623,0.004102497300940197,0.004049139207781484,-0.038037430471687096,0.07657766935434221,-0.05486559989352214,0.03914686860494898,-0.022205384945986843,0.0036405806364426994,0.00797269357677644,0.03349149172650505,-0.03747846330970346
FBLN2,0.002712323096042887,0.05235882271560743,0.015687671301787404,0.07742800960369642,0.12421189229948994,0.060772464472303785,-0.005311443992007761,0.02616958548944368,0.10055733813417075,0.03362483192994589,0.06661379666680993,0.11892902642896619,-0.0365525701643964,-0.0471444680405171,0.06542423886622245,0.07327546388799984,0.24658020923842838,0.1428836108849091,0.17916853791614493,0.10965164767331777
VTN,-0.024933952079022957,0.053316066166525795,,0.027476041789436238,0.1269523235293351,-0.016057005704120886,0.0043875057453484165,0.012649409775317162,-0.02126002661832243,,,-0.01326894230697956,0.1632236697059994,,-0.02184846588413715,-0.023094797868657525,,0.09694700199797485,0.06516178655709612,0.046439210225683904
VEGFA,-0.17107425505896617,-0.08910806699828357,-0.003274882991151279,-0.08632593718310716,-0.06577355382003099,0.061011750096140835,-0.000636083868604142,-0.06607664092863269,0.028489485493982253,0.019007216013889876,-0.19975339172351175,-0.09457095496251024,-0.06205261225932978,0.018745619558322026,-0.09868476013627196,-0.13216457349770633,0.08219818251694051,-0.07021582362842814,-0.24447599763741693,-0.12425341391895028
F10,,,-0.015361523916304127,,-0.021006194335446836,-0.02792276811909728,0.020839840723493253,-0.02109736209540741,0.1161364026386932,-0.00800611522976446,-0.03188642362298798,,-0.011269540692555334,,,-0.01858491161063228,0.09595048014753219,0.1393322606304095,0.057788628674652495,0.02566868069350763
SERPINA1,0.04002648154451279,-0.021453539948542735,-0.022058550554648376,-0.03433249848321789,0.05723941285559585,0.011242012600164105,0.06498229125968912,0.013026266086386788,0.03589440531723085,0.05744466699003707,0.08230351464445214,0.0014108721907444975,-0.004852003824840116,0.06458635585938556,0.07375233536612423,0.05133897600398281,0.01775148739535217,0.03047525362625073,0.04385493732606528,-0.010776308936592236
VWF,0.12744387237692614,0.0878289199168996,0.03608548840620312,0.08649986306046822,0.07851617617464773,0.0877002748070072,0.1599958122265401,-0.008187858344393182,0.050939278553032256,0.09229607718050806,0.07983623624981306,0.08199256112705502,0.20645440422177716,0.02842598551285312,0.06250332835549662,0.144662186904989,0.09611023360515886,0.09984746806234998,0.29010983262079765,0.1380258015346778
GDNF,,-0.04908026238763869,,-0.019557466679253576,,0.019969003868166694,,,,,-0.08612506668327537,0.00480650684911003,,-0.005142742764942337,-0.012908351019399076,0.02870975991734918,,0.05294809161852421,,
VASP,-0.04177871783619985,0.07976626495537488,-0.020865183355341366,0.08460491875259488,0.04974982685912717,0.0018823729503527273,0.10947962005342278,-0.009579710268425605,0.002190276403032574,0.0932874741147242,0.09802980848906973,0.00025312467822912236,0.06623835027062962,0.09165815199243182,0.08434595054589894,0.11608894360837611,0.09111690115082043,0.060032963792422823,0.20759421070346562,0.00011859208747824063
ADAM15,0.07659703217576215,0.05795028335273314,-0.014799875799974337,0.028592659971243155,-0.004220653733596889,-0.0016956381018879106,0.03016748174930618,-0.00305946225944563,0.005758032381139287,0.06455188579780081,0.06855091110241758,-0.014869274362262869,-0.05926071354730441,0.0013431606461735768,0.03045651909057817,0.06767410321525187,0.08905867708256468,0.04213194902266076,0.16690730971644374,-0.009308306800258896
WNT2,0.13198722605184962,-0.038330786243188496,,,-0.018091391448739527,0.0019266815823803661,0.004011882601134605,,0.05459961477794425,0.13436947791507065,,0.007350635539878958,,,0.07260959887508714,-0.02112447683397647,,-0.030420353826976772,0.10505349857580579,-0.03716370659770281
CALCB,-0.02344066112879745,,-0.0029075244564005483,,-0.02719491549222435,-0.016275493025858886,-0.020896802551472738,,,0.1157311038620521,,,,,0.058410125727164024,0.0915298220337432,,0.05917052724608633,,0.006703045478597449
OLFM2,0.10758671246334774,-0.0371851910627775,0.01896835014810863,0.02135464000924491,0.011825124482724677,0.01542597789284473,0.005108213825224464,-0.034084074655826094,0.0014255212082592002,0.01811603171297606,0.0761751460523826,0.010111339508769248,0.0553458727663198,-0.07814199645654875,-0.026693301097059117,0.018181091493015885,-0.01607549509394737,-0.02242259748429319,-0.07379161673494872,-0.0611154926146003
MFAP2,0.14290524464330764,0.08843115886899128,-0.02922723651655286,-0.03204850850684073,0.026378076199923443,0.016110830415751506,0.13140272496673358,0.04528555941759092,0.005952161869787157,0.005130214496966536,0.14896345353246132,0.1387980404757543,0.06229132781956624,0.015812962359687703,0.012174839385404486,-0.0013766952738237899,0.09658874230935117,0.05305299145065029,0.2933774311439972,0.04082194060134117
HLA-C,0.022935167511933283,0.004886796726418846,0.05517698748746484,-0.03775330028374194,0.05267967044114919,0.013271426319124119,0.13163660998550272,0.06496475304099501,0.03264766519485425,0.0792353455316908,0.15918415475260211,-0.0053822404661363924,0.03601331113042734,0.06955997145946405,0.06312425371033904,0.05422165250690412,0.07780273077846474,0.04788753281238316,0.15037339012094353,0.0687154061935865
THBS1,-0.023644067317165934,0.09365095643870516,0.09356142148141382,0.027029794545285483,-0.01263969869842067,1.7946365080286125e-05,-0.00416300621570848,-0.009620066473246916,0.007818405997576465,0.07560938393913064,0.1292081828346824,0.01582331513766602,-0.00035895018923932915,0.0877787386484923,0.05054987636607111,0.08104405690214911,0.11937296530946892,0.045253358037727856,0.09058990870533634,-0.04059954731955734
HSPA4,0.009595202918054286,0.0760707702124841,-0.00020850863435854802,-0.0005473431497857588,0.011089616541220641,-0.05546357620562504,0.04237183642953318,-0.027693649250120387,0.034254999519243975,0.06973849535778973,0.10543302654015409,-0.009245051954691018,0.010059603941973916,-0.039431433229744836,0.001778366181664667,0.007633468479995082,-0.0404029303647691,0.05138622187833883,-0.007759322669579136,-0.00957599409027811
