,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LGALS3BP,0.0025645537959607502,-0.019437684533913747,0.02458561493892953,-0.017760117880092758,0.07381469810546573,-0.025661031775478262,-0.004929822195121117,0.09640709611439369,0.12689065504404962,0.06166261255047924,0.04693542948862702,-0.015071655585685694,0.02941836775543218,0.07996064016271792,0.11175674805298157,0.011173495470314918,-0.03478221136923091,0.06779163510907554,0.006644702102182714,0.00034501939156316043,0.04107345868294736
LAMB1,-0.04279643617172062,0.0011186524055227178,-0.020876151942438873,0.021465960559508678,0.0027665337913557676,-0.05280857772263921,-0.022898432105351064,0.09300126217683848,0.12581381477728912,-0.016979292198429228,0.08016238261697385,-0.03152400573125711,0.0417522611280426,0.061381375300045275,0.030653766732209653,0.06397804057500958,0.023392613488766693,0.014181009496450766,0.0016305046980017316,-0.034719836932574646,-0.05009089109784163
SPTBN2,-0.04382780318707126,-0.05257495476077748,0.10440141267533411,0.003391827333305728,0.05648182252832678,0.0195533080457832,0.034564546034947394,-0.021539281480681332,-0.039293265987801265,0.013855609888897611,0.008748029598323798,0.025631060640375142,-0.06861693629824166,0.041436034814174016,-0.01424703671563772,0.004450573329672958,0.07623910530970426,0.014467247819338445,0.02050378163341303,0.00563706686236346,-0.08907551640209371
COL1A2,0.04976130681222482,-0.03467751848628899,0.008653770533606287,0.026675166657514866,-0.036262278736379626,-0.04746911848942218,0.02344785637295323,0.08937477136800066,0.15009474567133524,0.04239237719845745,0.0974641625321271,-0.050512297832835396,-0.00945832616867685,0.09760235612593053,0.012416276451252727,0.07224099671736371,0.02161729581066947,0.11038080944072377,-0.04556390729886287,-0.03511572272669314,-0.022104816109493747
DEFB1,,,,-0.012129013054505842,,,-0.0036521868957386664,,,-0.012707223313926987,,,,,,,,,,0.013882486247971374,0.0055426594554264606
CEACAM16,,,,,,,,,,,,,-0.004445615722164403,0.041636025569230656,,,,,,,
SCT,,,,,,,,,,0.08279259434524858,,,,,,,,,,,
WNT11,,,-0.027953863188713,,,0.02517562708209589,,,-0.03447803916852004,,,0.07297460173341519,,,,-0.0065510290829726685,0.04723727152977649,,0.04137973512296913,0.012965877078086512,-0.025796590821638203
LGALS1,-0.074786757830046,0.018262979041189665,-0.1000777210912054,0.004357245411774554,-0.08745603210395499,0.0461301363957901,0.02040612603919695,0.01094578234064822,0.04740408122599356,-0.0014417941896180014,0.06023969112578156,0.028110555430610737,-0.0026668916883668898,-0.15059577934968385,-0.030615950537853147,-0.08521853594703391,-0.12943190661962595,0.012984199489047688,-0.006074806990406542,0.018203700876556875,0.04204683290110903
BCAN,0.043120320957435766,-0.008076959652142186,0.03624668801005654,-0.055074125169565225,0.06816392986309518,-0.04285016491386539,-0.02674761062009367,0.10492921304798476,0.16936214150766937,0.06174957617914241,-0.004396602289658099,-0.017061603192042175,0.04215552673878782,0.17850848863815114,0.041730592785077056,0.08213394531453791,0.14392940021549036,0.02425661565362984,-0.03613485569852276,0.01385158647724574,0.03613349470107013
ANOS1,0.011454322658053207,0.006435765179475584,-0.014032676699868166,0.031175819527272594,0.04064342808281215,-0.044240073735326124,0.017806139550870206,0.06040188958286399,0.09201375237715023,0.023087129466801446,0.018592993323183617,0.03482784198746634,-0.022231434119563347,-0.0007632911000420472,0.07969069411807611,0.046942522119289606,0.04060926179291975,0.015830056810624746,0.01597181081071395,0.054957765606424874,0.02591525337908537
EDA,0.05413876964419377,0.22781723238605758,0.02471537345111719,-0.012070002744058802,-0.020190193134214465,0.03364134427489976,0.006558863883566043,-0.026897449554019577,0.030889613436454574,-0.018300633181391326,-0.0205315828402562,-0.017798499980556264,0.02949432008153038,-0.05584797867468701,-0.04733768950605262,-0.011579117771171779,0.07162791077028635,0.06855392537530074,-0.02634862141053878,0.06648209390721582,-0.011283356624496232
FGF22,,0.08125061184758879,-0.03869992874115649,-0.016701463053803683,,,0.041594955355247765,-0.023001983375038438,-0.03160365952171068,,-0.03540617711587562,,0.0032130554111153057,,,-0.017203181706137573,0.058260634089778406,-0.02759889296200077,-0.013229303919462,0.03581506635627108,0.0068522199257713195
SHANK1,-0.02024408246450483,,0.02291165959922223,0.08230038130958992,,-0.005122955195234048,,-0.012422791005012224,-0.03006887481033248,0.047989643111643915,-0.027464245426045038,,-0.021889964218849367,,,-0.014581873213732669,0.058681892927699375,,0.06511679273451258,0.06107788064033915,0.016548012943950818
NPVF,,,,,,,,,,,,,,,,-0.023558639098342087,-0.025502385183987782,,,,
RAET1G,,,,,,,,,,,,,,,,,,,,0.046405694086045265,-0.023757439975821443
TGFB1,0.023230820539055032,-0.052586343323900775,0.021819764717089206,-0.02521983965003089,0.07208654899651243,0.03355782248826467,0.008341043464905629,,0.04163078966989393,-0.017182667792561685,0.034558958155320826,0.019053545569591088,-0.02427840830128465,-0.03645289946442307,0.027170358734865424,0.016863353337663138,0.0008145241599109662,0.06031624063226751,-0.029684453274723036,0.019265001140177294,0.05001525984541406
MSTN,0.0734628836526398,-0.04144072899168655,0.025301667633014648,-0.03707666670825525,,-0.0020750851237308515,-0.023316273699874317,0.09950527724260291,0.10419227563933742,-0.03085705636702045,,,-0.055727595954949305,0.03865964688655434,-0.014415168945613899,0.02171997306604743,-0.0027480195333210566,0.07110801617138841,0.06562935338591908,0.00893165766786121,0.06093776588402646
WNT4,,-0.03184468635475545,-0.02504786127506943,0.004569334840915762,-0.003278977907911918,,0.05445036060040615,0.06303714007660906,0.006207685226060461,-0.01794693999393337,0.05705935436296173,,-0.02170914054679189,,,0.07984377861278512,0.05233021273667311,0.006093204845845124,-0.022264117355663464,0.04280445163639159,0.002329075024547351
TNFSF4,-0.027723384216615427,0.03323028284015697,0.0692578840101602,-0.019862722900223943,0.07185914590713294,0.06691682560822335,-0.034997635595341824,-0.015165404978516695,0.09745989106052107,-0.0307074272475487,-0.027961114796653183,0.006257561054607858,-0.03243984803154413,0.007760450683031584,0.01656779310971231,0.01663881458074174,0.01677060530043985,-0.014136019350003194,0.017335177500244686,0.05146280990654338,0.02885971014429666
NTN1,-0.0556619395997222,-0.05995519652104516,0.0776640311597208,-0.0023266995030662456,0.018766438079972254,0.025986323038024627,-0.040158098663825394,0.02024056063852585,0.14174545240038508,0.020365965948509146,0.01616927031876936,0.013092433304136225,-0.004394110091856039,0.1079227632216919,0.05892985525936522,0.0070497432028772174,0.13834331998848914,0.1116195359879987,-0.018563065813677344,0.04551211050041428,0.10824128309060814
CXCL12,0.0011485764741632429,-0.024320486600326506,-0.011352177075354838,0.04453767364687518,0.05323373659022488,-0.05156971224112259,-0.005659694972045971,0.0039568316156321495,0.035539949999476975,0.06385934460408091,-0.0057801556587691715,0.054226434529450834,-0.01703821808510254,-0.04906039973378729,0.10585631424863842,0.008061657656278774,-0.029165140335496453,0.017951005093277104,-0.036487549220356234,0.010287042747227434,-0.046091318173030506
GNRH1,-0.02610425753319657,0.0713152328633636,0.05749553490280041,-0.0073263188398524515,-0.02960635699354382,0.054719779104729055,-0.038513470391416574,-0.01263744253235396,0.04141052920248074,0.014285941530838132,0.09444130524705363,0.020455521680735975,0.06134413749576497,-0.011420066794372847,-0.02944768892869974,-0.041034659275086934,0.09147791822450338,0.028599718278234074,-0.025706665864931737,-0.0035837325487391436,0.07598015839252906
FGF8,,,,,,,,-0.017660962524367108,,,,,,,,0.06644994202281136,-0.03520065664065358,,-0.032875121031881685,,
RIMS1,-0.021705983342543235,-0.04991171793266982,-0.03171987044514815,0.011407014833278393,0.07664793244976187,-0.03919254808375105,0.04056347495812302,-0.07117633443143229,-0.07729380300550644,0.034264238558901525,-0.054356796686018644,,-0.03967000234342178,,-0.04530364824955777,0.01675750417106307,-0.02384629409068754,0.07522973661765715,0.0353433286491093,0.016118272093245282,-0.03029205198999532
FGF14,0.11710136348539905,-0.014147843283729106,0.01725486896559989,-0.007552660106603317,-0.06048893637325972,-0.01707538142244403,0.01502866847073647,-0.03207775786851648,0.06192212233636766,0.007489570526807445,-0.02309638672897265,,-0.022878143197221004,-0.028377451973821487,0.0791540426884541,0.0160188986961479,0.06601262720452687,0.050862712116752425,-0.03579683168573025,-0.03979875109048016,-0.1330547574708746
IGF1,0.02527694200099324,0.015508215617891152,-0.0326245643781507,-0.027768103641157886,0.0217962321844157,-0.03654863418995446,-0.014355804116299681,-0.04261477730782589,-0.08629318260010525,-0.01127783561367726,-0.003387433361890824,-0.034263721224871486,0.0669387677040071,0.09354017460972185,-0.0759007299902089,0.05802812401733191,0.0608767245607858,-0.043927188922276525,0.004067873297324617,0.058711861626063545,0.011169076033887651
TNFSF10,0.04501949140779868,-0.0057908412683281086,0.031198132326859144,0.03621607408373277,-0.006288907453543786,0.024691558024291405,0.05236158627671514,-0.011938776098120971,0.15238045399367756,0.040782595826390766,0.018447157781565925,0.013648773059326673,-0.017016891251813798,-0.05905468034334236,-0.021878167652723605,0.010579890312929637,0.06878525682250244,-0.0034889103356256644,-0.01189706091021582,0.05855619484446853,-0.03824691509199238
GDF5,-0.01698505961958693,-0.019128208619840863,-0.03839922291162099,,,,-0.015041681930707608,0.08690878135780072,0.08494905678900093,,-0.025037704065430957,-0.0228137729164867,-0.015893988206470547,,,-0.006292178672447589,0.052538440061647707,0.12185907064729493,0.014849846554837901,0.007742792713309444,0.007036453693616874
CHAD,,,,,0.010063807571829179,,0.0836544078118155,-0.025013727834269677,,,,,,,,0.06096879387063242,0.0551949461812769,0.0226028438839527,-0.02539672318644641,,
RGMA,0.04401149434575164,0.034113570381394,0.009925335869358209,0.034584406281463226,0.03189206468526004,-0.019871013557565913,0.008045647633770359,0.1039667904574532,0.16028302584654272,-0.046751219389268316,0.00463874806145448,-0.032369202398760524,0.004726304988709257,0.1515463819591714,0.06046354825791954,0.0029492584962073683,0.07610777685188261,0.0951683014959328,0.06497172862056845,0.010659502484510294,0.04543933622250958
WNT16,0.03025687817482738,-0.04571455671300006,0.036110832252715344,-0.012313357236250265,0.0014611299635570515,-0.0024766099441347893,0.021008578697304485,-0.017028730644348285,0.022306283857541458,0.06529659788183224,-0.025926338959112564,0.06837423859769519,,,,,,0.08869636605476072,-0.016248131892926773,0.030911160710596595,0.09357594063165603
CX3CL1,0.025018820732890364,-0.02973616585683318,0.03759811885947435,0.04754636363940046,0.08056671888770284,0.031268107666263034,-0.032557342030509175,0.06388123954113795,-0.01833429904085178,0.006279759994932271,-0.02605425693004802,0.029057537746009172,-0.07060332677783161,-0.016519746149175098,0.028132941660303525,0.02540818980604035,0.07776071801732763,0.03308853680964108,0.027837095155731507,0.038438512856230636,-0.07719803586930539
FGF1,-0.015902777456100012,0.04182141720046734,0.018332435207717632,-0.0049506745635321805,-0.01658256875609848,-0.05548739511342127,0.018788238796494657,-0.03984989835386391,0.031225174408482288,-0.0212423137898344,-0.009094931776353649,0.036711462306751284,0.015596839314198021,0.11991326339012462,0.0720060752474019,0.013938362766373506,0.10102741696816439,-0.005424407662709951,0.04351915768452462,0.10234530852648972,-0.04801465717286388
ALOX5AP,-0.0043742973695859895,-0.004257676169293335,0.02290641813191437,0.046014792060378853,0.0990237888065169,-0.026929503909982003,0.0003281541521132095,0.08315025914056373,0.1277445351237251,0.01427837554165472,0.046978468994634356,-0.04735606633114832,0.014630208702833962,-0.000942079906711939,0.09759348577469058,-0.0031020102227793524,-0.052366258410091085,-0.037494405815845386,-0.01890319808922218,-0.007009952574741489,0.05565126553753681
IL1RN,-0.015115627523332509,-0.010219514221549394,0.011950009604616079,0.02382616772909441,0.001309985672639814,0.05510629742280185,0.00303188807911216,0.026302479523422562,-0.008424409161468499,0.031495296122857015,0.09949103063646669,0.06560412692955188,-0.017069652012081205,-0.05775602846005381,-0.005068469926610048,-0.053704282067043065,-0.03175077768255758,,-0.045272023338068054,-0.021096707076202797,0.019463031826093873
PCSK9,,,,,,,,,,,,0.009444303228613058,,,,-0.02054930599035094,-0.012335746313000778,,-0.015771350196818742,,
NPW,,0.020108653083724618,,,-0.049304291001054025,-0.0017996776251994009,0.06680793516587545,0.022631185802977762,,0.05158587132565568,,-0.017507137086982174,-0.019011875869767127,-0.03784259679970575,-0.006910022847044751,-0.017088256309493635,0.011702703662979281,0.02906738690930299,0.0622225777943192,-0.020748347165826256,-0.046329360778980304
CXCL9,-0.023430764247113524,0.012395898230796433,0.017576913473488616,0.013829091611050597,,-0.023827679287519422,-0.029242399499701286,,0.013947535112842992,-0.022428192510726985,0.044784683863587,-0.022580483971109115,,,-0.04262404433508995,,,-0.024244110378713393,,0.03645936117078613,-0.03220315073572115
ANGPTL4,0.00350055771757369,0.015403373119149254,-0.06139552316503732,-0.040871429590421095,-0.12321305242350966,0.04707323371358341,0.04161368979212163,-0.0006658429744302509,-0.04572139891248477,0.02298632899659823,-0.044399935208803164,-0.0646367301004985,0.009753415607734395,-0.060190304003139766,-0.15067900474404913,-0.1091800980911537,-0.10866139307790429,-0.033306889202279075,-0.0803473884708077,-0.005590188025805608,-0.008473617546718942
CCL11,,,,,,,,,,,,-0.017653362566773495,,,,,,,,,
UCN2,,,,,-0.036901920277503386,0.04704292017536456,,,-0.00022790991600781635,-0.0034011237573015737,,0.04580470923678251,,-0.04611011768824104,,-0.03553193344365093,0.016891029525289605,,0.025222512770191767,,
OBP2A,,,,,,,,,,,,-0.014121227267550702,,0.01815552000990808,,,,,,0.0994627882408945,
COL4A3,,0.08668052719506526,0.02788664821335666,0.04758137774752313,0.0501987366742406,-0.010546063482495822,-0.004341390932162897,,,-0.023673811590420916,,,-0.02152691090802549,,,,-0.021396966792776216,0.15221625182922702,0.03397483709307152,0.05823265257839872,-0.028478331719961156
NRG3,-0.02743492734629731,-0.044792827021548944,-0.007951728842004516,-0.03448543188500524,0.1107501183208098,-0.05489274745642571,0.021616414463810157,-0.03844522231550653,-0.07672466369911085,-0.04222021436474666,0.04320667462317062,,-0.008705500499879662,,-0.03812139007614613,0.033695996174415876,0.0851775551169538,0.04599113818917427,0.0801112836899859,0.04066490621344254,-0.038194511222702725
IL23A,,-0.0004836809224029247,-0.02313214926132537,-0.016424679993114213,-0.02619514476375678,0.10754415902019278,-0.03658194069991468,,0.041613236181486754,,,,0.028171159354002568,-0.05007784462404239,0.030600044302277606,-0.020549298821891826,0.012868771255593978,,,0.03997902355785261,0.0835991827828799
COLQ,-0.010579941948851722,-0.03916469538009719,0.0632847087808567,-0.008479168783592372,0.016164587717911984,0.03856702757381208,0.02220881830578535,-0.02604366578718737,0.09031207327661267,-0.0012149142969034132,0.06935248652277269,-0.03516734410846322,0.018415739994374004,-0.015589199908869117,-0.07113761459652158,0.00243533265607251,0.08487094448445737,0.0797629689414415,0.06090836016643022,0.12136203281556303,-0.0019865208564469232
SCGB1A1,,,,0.03941671418554938,,,,,,,,,,,,,0.138651814793551,,-0.018247549985663185,,
TNFSF12,-0.01677423026236787,-0.04057723832090448,0.02125335707116414,0.011326096058596864,-0.008917828858435456,-0.024243590441165638,0.038452531842351506,0.03704791172709516,0.08070775999476881,-0.06310843812737948,0.011417365730472005,-0.0005920715549534059,0.011203894676920657,-0.059202486008888625,0.04063387027204976,0.034326802887645634,0.027587913376726697,0.05884402304815641,-0.021675911688669957,0.057479322897449024,0.03995194054330375
DKK2,,0.01281049010742373,-0.042980146811700225,-0.014662828304497976,,-0.017986519703664782,-0.020268207302596018,-0.024784291437490898,-0.06057857073422207,-0.01876271334299594,-0.030955382133465006,-0.028016083886987956,,,,-0.005887491477992088,,,-0.0210037319307969,0.004487177797438659,-0.04027299515515784
FYN,0.03092807777469191,-0.023086888719545583,0.0364800890313629,0.003671210217977096,0.062444543840073696,-0.08043184261722414,-0.027194468777407964,0.04125500041199602,0.08894952008646287,-0.001441309528657134,0.0550050544284617,0.06320744009067028,0.0511031477722534,0.21135928148376404,-0.06470021379823807,0.03303989033257798,0.11434929799104468,0.07236425847979783,-0.01519706010926202,0.02658379562008544,0.023475866037930372
ACE,0.004471209298383986,0.0022456762731312514,0.011659916467172994,-0.02933633211432878,0.014691375798097976,-0.019632040601421596,-0.015527009864467634,0.04890926610710274,0.08852993222347567,0.014393540811824842,-0.04722877421961884,0.030080473727313733,0.008112082624715258,0.08745096734195239,0.08581084971222455,0.1391723701850757,0.10078324569586179,0.10103701901340237,-0.025746323726914013,0.02484586768060068,-0.06864420666023914
IL18,-0.06641249391710931,-0.018864241375490455,0.04977632169117552,0.04339590867644413,0.007978989576037843,-0.036263241387599975,0.0637950999302146,0.04052499543811118,0.08528162884737882,-0.037693863481615006,0.016299741880862435,0.0442388372209189,0.036065266987474705,-0.053222527365959185,0.10607998524779048,0.033799157924171395,0.08380184250315621,0.07946333925878558,0.05284557730964884,0.09921395335790323,-0.039046419469153215
PPBP,,,,,,,-0.019187011378935317,,,,,-0.013196856159113885,,,,-0.025160640211992345,-0.018994582630607222,0.018238769498837872,,,-0.02662669441390459
CCL27,-0.017205359970232433,0.02302794434093018,-0.0001919171313683626,,-0.0011351444144130523,-0.02749282858996071,0.01016689741006736,,-0.011982939379169515,-0.02624864218331959,-0.021167286748001893,,0.057970940542239155,-0.060047738801427185,0.007653025353244143,0.0014608382093300085,0.042381968833499956,0.052833313529498646,0.025590077884184603,0.020059405203046995,-0.006949092966110011
SERPING1,-0.01809686260099884,-0.05282305933070629,0.02290110013996045,-0.05261477391736112,0.07472653334071906,-0.043448335103797545,0.007769680738988056,0.020548893723769626,0.1341513279912137,0.0607726665401291,0.0575745131842277,-0.029995686804839137,-0.015280210789909,0.0674883592736615,0.01132865696723605,0.020167759630796877,-0.017670600499504495,0.01854029774765647,-0.06822971347968607,0.010484741691501317,-0.016554364979742626
AZGP1,0.027448861177818182,0.0036280290307740956,0.07379768026078558,-0.025821724448121374,0.041769470489062155,0.08189508170430262,-0.05525470887888213,0.12437632417280661,-0.012500924539437103,0.03724754060261204,0.013069955320003405,,0.017333733933907285,-0.10828416639435835,,0.008259810482820727,0.018024554275036554,0.08351169690652827,0.004824115931183497,0.04448199475520126,-0.020798261278116754
INHA,-0.023583905902209604,0.06024007078235359,-0.008996695917505505,-0.01914733661416576,-0.04548828991549854,0.0032027749225345707,-0.06741151457938584,-0.02287893916886943,0.06576312194077147,-0.0333208841825153,-0.02925203919490894,-0.02428346406765729,0.05826476201733835,0.11574873142081424,-0.04381211300221225,0.00373080001741788,0.03433821094339081,0.027276455507526123,-0.022673076499474053,0.011576750842940147,-0.042885734686882906
SEMA3G,-0.026104260250526517,-0.026387372614801848,-0.0034191517628522137,-0.010168643026237411,,-0.03341655756273818,-0.03315000588545642,0.008632589627197332,0.02341887058325112,0.019965886910375014,-0.023934273284666418,-0.019463533194563322,-0.024291779155723555,0.1691467784840257,0.038352727479852924,,,-0.019067961502325377,-0.026165501042867453,0.08789181022406184,-0.008078379112449194
OXT,,,,,,,,,,,,,,,,,,,0.03349807294537465,,
COL6A1,0.03200286978883664,-0.005620663627049091,0.013814077198140425,0.06634196465275165,-0.091721633357617,-0.058892092654659604,-0.05712525801616835,0.14048425701413433,0.15060465272268214,-0.05777856653062318,0.07113989203240288,-0.05526039931934773,-0.01204094259398295,0.02510869253650779,-0.0482727321962795,-0.03027057855245601,-0.058359290549174,0.07121135933122356,-0.03179763376387614,-0.0439320953398134,-0.03037214134204198
FGF17,,-0.029277182718213373,-0.05992608796239477,-0.013702830514322806,-0.031242417451938988,-0.015943011530120465,0.09337581647505769,-0.024202658024291907,-0.0350094797796609,-0.026587190485665307,-0.030498376577511265,-0.014991839937369507,-0.022599958978424085,,,-0.031889927959684476,0.010375265751879172,,0.03001708714618771,-0.01231002268705301,-0.028422051987380716
TNFSF8,-0.018679890621046972,-0.022135876474679773,,0.09496168998175053,,-0.022611092635934974,-0.019187006405545288,,0.038591126464080625,-0.014982810018029388,,,,-0.05223430807630163,,0.10156186312742874,-0.02961967833844626,-0.018506064307472692,0.029098596860510924,0.022809020768684827,0.040769495964286986
FGF20,-0.024871476050865322,,0.02662586000999816,-0.02891182559544893,,0.018215278161589164,-0.020615697379470693,-0.015165409766238704,0.0001246077933647572,0.08724593511215288,-0.030955391013724413,,-0.02078327060131679,,0.10380495799624798,-0.02968773430667432,0.010400664250387418,-0.04904245018443162,-0.01081954633882277,0.030326416694694533,0.11681415623715317
ICAM3,0.11457635605423565,-0.022538386051008608,0.045036303886152235,-0.027297924970695556,0.0418615427825586,0.04138512033747765,0.05716726970668196,0.04229966390210502,0.09812495592434753,-0.005225788623543799,0.0512429963558928,0.00738497963650675,0.08214423643454744,0.056522683871923725,0.056869652733969496,0.06592366565173016,0.04785035340890816,-0.00023830974368205563,0.03468877315325712,0.09958880965474796,0.06398707443858319
LAMA4,0.08375901768840258,0.028805592186657316,0.02315666335369644,-0.022028390795969115,0.02261574472331187,-0.08561246948316817,0.012513951601806976,0.09774938097914367,0.15452339400948542,0.008353367638001851,0.12460073132063511,0.03740287521571116,-0.014379105813160029,0.08452118182772032,0.051289470583754236,0.03956997305128006,0.03371613540976736,0.036850888569529325,-0.03514449650773199,-0.02761434734893367,-0.019701230609351222
INHBE,,-0.03481701200107082,,,,,,,,,,-0.017359785746497488,,,,,,,,,
DLL4,0.06463643345739181,-0.04861605841409371,0.030209292455694252,0.09064832869446496,-0.04302193216222898,-0.026323637191669393,-0.0013552809930380998,-0.0024707506916761875,0.10358382888923852,-0.02084598777953463,-0.02412119918742775,0.07501914816920184,0.019876672054233425,0.09347183084200875,0.10374804375461341,0.05681782969729681,0.09089469392897057,0.015795462671963675,0.019513932025469118,0.03481971519940262,0.024520748070050523
SEMA3A,-0.034687316322552654,-0.0564504969496178,0.07257036298757163,-0.00863516800104491,0.04563660392624756,0.00546936108291005,0.0439909079705938,-0.029756286510460625,0.03314131115162597,-0.040295146470705215,-0.05377613629792078,0.05731894539355948,-0.013852169812202992,0.0014504866407698104,,-0.06733522089812495,0.03551778705454345,0.03133729934024517,0.017958085608717474,-0.009895007829504423,0.04958958474414339
RLN2,,,,-0.01302575681923136,-0.0239132093520366,0.028002392087496913,0.04437946767792617,-0.01781579674742026,0.03059000519770841,-0.015261862916140876,-0.02239011434686273,,-0.01637392646751663,0.06856784720352566,,-0.01887870556968971,,0.08746715069343473,-0.0178215453105136,-0.032126660154313084,-0.026075951946784706
C5,-0.00819386357425072,0.0005105411373881583,-0.0036561293376952625,-0.015652422715293483,0.008692303833422961,0.05226219082071314,-0.015938543771407864,0.08833291647192658,0.11839070723803097,-0.02410700952013338,0.12099266905145122,-0.010234194546653983,0.019474162728834166,0.07318312593689753,0.028228519991829955,0.016390694478695393,0.0482887428082152,-0.012632837945372826,0.024523655166093478,0.07540406938377094,0.08148358623352121
COMP,,,,,,,,,,,,-0.02050609491666173,,,,,,0.00046998730045181967,,0.06763442009143088,
EDN2,,-0.029937506539171238,-0.018653789976766602,,,,-0.025234121037209067,,0.010848061576309647,-0.018532987526304206,,-0.013758521535359674,0.061695969394625384,,,,,,,,
C1QA,-0.08037585736384997,-0.00540393293270943,0.026779301608404343,-0.016709257645647933,0.09025254242023045,-0.07859511403978679,0.028039745163492856,0.052989228653830676,0.12075237357012197,0.06181102915717635,0.05473074390676249,0.050958874922616984,0.02130946316724319,0.06076635654746041,0.02548818043071266,0.0971527253252109,0.04619061574040026,0.06932329848876449,-0.08684088013640022,0.017357593124958947,-0.0015514555638036192
UTS2B,-0.01584093510350014,-0.023804406603338817,0.010662875956509051,-0.01481712482979716,,0.002631189463952903,-0.021044583484275802,-0.01326145015680746,,-0.013192239291922002,,,,,0.08569180135154163,,,,,0.03739559939718585,
COL9A3,0.035871914585295206,-0.020787291427261524,0.04289917307719846,-0.015330909948558513,0.10506628665174997,0.021158832230055626,-0.03354543385752188,0.08341195471450172,0.14020747001489736,-0.015089026656112484,-0.012883088530548108,-0.04481498890449114,0.04405094974828579,0.10569573734649104,0.09999701090878035,-0.06365350401283311,0.11373357695535903,-0.06439941381627172,0.029891966655619186,0.06535747583312825,-0.055490885192089306
DLK1,,,,,,-0.029917297274875267,0.06840740870302991,-0.04898260193897935,,0.032206564793062456,,-0.02186787278408017,,-0.04818555047277592,,,,,,,-0.02684681200227642
HGF,0.007581518905097363,-0.02887918138464534,-0.04751694614572121,-0.0038914219959586102,-0.028978409926206712,-0.02379368097202703,-0.008972730841915268,-0.04073804437732673,-0.06377808782933247,0.05530575616980071,-0.009503654126357897,0.012831517062452285,0.17068833183290588,0.08989363798936681,-0.04263419443692876,0.0038620448531657015,0.06469144005071872,0.05920253445053238,0.03378789607668344,0.004878537541346117,0.04460070754775168
GIP,,,,,,,,,,,,-0.018227597839313818,,,,,,,,,
P4HB,0.05054885150273396,-0.03176097078926729,-0.03361099059144747,0.03745760381721833,-0.06964976845045871,0.040425778284310626,-0.008613991656487562,0.11472241672413434,0.14018777707124255,-0.04197656739543909,-0.0041894814559544895,-0.0947997838613778,0.05602369669557665,-0.029439581262171104,-0.026021258564729338,-0.09138572586435491,-0.09041015897777008,-0.0004856636210348326,-0.020040667488164063,-0.08011553761043845,0.0010312393987840591
ADCYAP1,-0.01742305274824362,,0.06565916134229985,-0.018407017782008674,0.14188195054032268,-0.03963752920248204,-0.012694336681716668,-0.012204079424628382,-0.04738333680328263,-0.025298184662938632,0.02946550757623836,,-0.024127444590046798,,0.16662098022978056,0.0017495059905368903,0.06629338573341884,0.0895911400633429,0.024661178326482146,0.013312653203953825,0.016807455276056014
GREM1,-0.0004368240042059514,-0.023804391844539127,0.014548459153857546,0.0006320819857482198,,-0.019722727039630655,0.021063876535047297,0.01082061430579356,-0.03950760889728593,0.03407162734326208,0.09702918826357167,0.01778057373061975,0.04051499017669811,-0.0014990934867009952,0.028620744111496135,-0.03380911636998449,0.0001908756805687546,-0.013637456840345757,0.0018180732366619675,-0.014314293830345465,-0.007013947908500819
EGF,0.001701168972801284,0.02196464248149287,0.025376778362970934,-0.027279087006561023,,-0.04700079999480502,-0.0297041272077304,0.014331846028348456,0.01496510398924449,0.007392358217974468,-0.024856738002897696,-0.017942557808764338,-0.029802358329367527,0.13497692088182653,0.16472045182864864,-0.023082331184691402,-0.02581666028699271,-0.04046927423951228,-0.022438111035105728,0.005882849761114694,0.031881375956511464
VEGFB,-0.03201181591736689,0.059570958827406685,-0.020048761164481954,0.02932966114065063,-0.032496950415690375,0.016797173121846573,0.06910219845996933,0.05871643035195086,0.10604144283855405,-0.002428970677043833,-0.06119027080550459,-0.03051019002649686,0.01062116853412657,0.053455004627511724,-0.06218018950926464,-0.02411484780029402,-0.03689614475329098,-0.02807262363034901,-0.017072706448596636,0.051907769191744474,0.01478035605000664
FARP2,0.1135193238546149,-0.023136175268569502,0.04145783088613849,0.023365300921455428,-0.0426465094854919,0.00011018073921863175,-0.054474575343801956,0.08890955632347466,0.09891131249635295,0.044778873960944134,-0.03904148803806976,0.018514179106137823,0.0404237767070556,0.004490525650960832,0.005926422070069698,0.006433452818002508,0.01460905497139447,0.010501457059296712,0.002660379795681466,0.049714089368408265,0.0012119957322812775
BMP3,,,,,,,,-0.020690457621101128,,,-0.018973996746423874,,,,,,,,,,
IHH,,,,,,,,,,,,,,,,0.009440290044995943,0.06196512353694082,,-0.0176049096649062,,
LAMA2,-0.03218938251210561,0.0019457332453565834,0.006646514726889658,-0.015698509289822225,0.013637895242018836,-0.00882703111773355,-0.021996815569205096,0.07369221792593643,0.1001971939767043,-0.024851253776826274,0.05853680239698968,-0.02096204416269541,-0.0011588192093951344,0.030631189718767726,0.008641116697355518,0.06453585769276785,0.030767239962350413,-0.004822844556394172,-0.04017138664654257,0.04256495044003023,0.005213788318290618
SERPINC1,,,,,,,,,,-0.014114504297545334,,,,,,,0.00660772981636956,,0.07098587958835577,,
