,UKF243,UKF251,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
CX3CL1,0.041789347208159355,-0.025696256943837568,-0.039341062140713985,0.06306998485353918,0.11435095194067664,0.03263364662086185,0.0490443915101975,0.06566123868270228,0.09691679369766149,-0.08165371272040048
FGF1,0.007672286732923095,0.03639614942469612,0.028723107472072275,-0.034376007630815573,-0.040976531760637785,-0.0022000812456835954,-0.049131991989445255,-0.09045161633734518,0.11279240346373295,-0.14274430525096518
ALOX5AP,0.011523433414021487,0.03069782916013302,0.013513813648009475,0.10053758771339763,-0.0855425956146719,0.02179959369903318,0.09170084271602455,-0.030831209624751787,-0.0019384862691750365,0.1004698197411875
IL1RN,-0.04495955601584004,-0.025951390974484675,,-0.0008534858181193086,-0.013417558733528363,-0.06614762559828753,-0.027861857774683266,-0.0313333915079757,-0.0435543649988218,0.08772533233760794
PCSK9,,,,-0.047349659161071256,,,,,,
NPW,0.01067565430568132,,,-0.014011146398950257,-0.014944239105554504,-0.03348932068306198,0.1019894653279205,0.11374706181556866,0.08853339442048364,0.013010669582869144
CXCL9,-0.0444787024379252,-0.013412925647249956,-0.026880005526375355,0.1267082843759624,,,-0.059229643353982925,-0.013730218198943621,0.014979529596973453,0.05051624161135761
ANGPTL4,0.05965082491020946,-0.04640359758339862,-0.04117003585307813,-0.08384590936327695,-0.023692067861575017,0.044013683335976495,-0.024488932588476345,0.07892714167407588,-0.019199054176517072,0.13291654242177095
CCL11,,,,0.008324453756243659,,,,,,
UCN2,,,,0.05472258272652948,,-0.011395587128518467,,,,
OBP2A,,,,-0.0014560460228453473,,-0.037459404414911926,,,0.0018675212672207536,
COL4A3,-0.046768727725287944,-0.006822403822631305,0.0076861047023871676,,-0.01692117632248368,,,,-0.012862011978106288,-0.009090919666591375
NRG3,-0.00944558812305316,-0.012244512380495974,0.028558565567723793,,0.050064373657283494,,0.06134586000884758,-0.028508333014347572,0.12928855381732465,0.04133309710066855
IL23A,0.021714384233480107,-0.021695827913865005,,,-0.02058751234762044,-0.0443170696400028,0.13333839846922485,,0.1352287713027914,-0.013872238897077015
COLQ,-0.02696178828144099,-0.03103907144086703,-0.016221359949350977,0.1126645522829013,0.02517890316022856,-0.04014144005699397,-0.012918093702366767,-0.05184375536592702,0.06610898435298214,0.15169024295516997
SCGB1A1,,-0.01650513206027454,,,,,,,,
TNFSF12,0.002618587854189219,0.05470356040369184,0.006008199711388163,0.049300083147627384,0.0145546162864413,-0.02034625008743556,-0.02514461341556507,0.0630497702135679,0.06456701754850187,0.010607872416268952
DKK2,-0.008488281039987233,-0.019368547804785533,-0.01849630402450904,0.0665114891556943,,,,-0.029991917122694358,0.08959196649001268,-0.0387961328234058
FYN,0.011019735439328372,-0.00023731476762275374,0.048675653913474025,0.07742816942139717,-0.006174901956870827,0.017466059973298097,0.002989165362391046,0.028726833585867532,0.09110306578922918,0.04944683375454913
ACE,-0.0078110102917265025,-0.03875119718882202,-0.028047809955972,0.07359668511696217,0.004743606071289092,-0.030282017267075845,-0.07413604191613951,0.02117333930653153,-0.004664342731793486,-0.04116692860366644
IL18,0.01189281508332916,0.034626182487244354,-0.004011003576495164,0.03156192037566475,0.013133409512923914,0.04292542720234837,0.038011400631617474,-0.027565097825817036,0.1401101661278503,0.02316299748094357
PPBP,,,,-0.02671708724578213,,,,,,0.01308265761570412
CCL27,0.01806896468771019,,-0.019053854317149163,,-0.036035685404363665,0.02104772188015402,-0.0019929136780312056,-0.00043644912728324026,0.029126449328735256,0.13899345102511493
SERPING1,0.012727212426006508,-0.015138670416835755,0.0030886462731476313,0.06835552878196184,0.03978529175808781,-0.04054168412315409,-0.06281758021940674,0.021870387958373844,0.04428807443128035,0.10328532713173541
AZGP1,0.05414286775094291,-0.05625146493579398,-0.01158728247891343,,-0.0437301319620717,-0.002661026407922705,,0.03210345415479936,0.07525542284656285,0.021126815398008543
INHA,0.08389354392513204,0.06961719555824143,-0.029356189203924438,-0.02433526490101695,-0.03647578374236523,0.05046096384143428,-0.018071920290538356,-0.04391941028517891,0.0255814973623612,0.007008262115026988
SEMA3G,-0.04289762649800438,0.02346228186768905,0.022288743016760364,0.02073046720716309,-0.01909449433023804,-0.06092780324641364,-0.060304515759263363,-0.04071610574181451,0.03631507832550495,0.01917863883759834
COL6A1,0.043483126210785795,0.0160151535196114,0.012620672303006513,-0.13639726487776876,-0.09133855685834819,-0.0410587017340699,-0.07442022372588078,0.12771386680225494,-0.0597922333349985,0.08287960945277367
FGF17,-0.03105475577793259,-0.01810045936336305,-0.00460391306404446,-0.016990315270578118,-0.017764643166346832,,,,0.05614179499926355,-0.026261243907642035
TNFSF8,0.149913460415131,-0.01602156067558429,,,,-0.046225461299175985,,,-0.017022999187116562,0.07845858201127139
FGF20,,0.016503788465630366,0.053834999194651845,,-0.01633663965560722,,-4.383592480773173e-05,-0.029509606825520004,0.056081563509131974,-0.021381959474520113
ICAM3,0.02227154010052118,0.021741776574414624,0.06688188019714762,0.009857205624769988,-0.045919376646065255,0.029637597123531888,0.019634524334630032,0.038208862791463766,0.055960974098516504,0.10322442001722679
LAMA4,0.017033165211565768,0.028841606250533017,0.01661555627849576,0.036415922390431135,-0.06358157152923616,-0.06037239216730541,-0.034097906830669156,-0.03170453991734585,-0.02802343185371779,0.12024721402215914
INHBE,0.06288544328327166,,,-0.03514495458351657,,,,,,
DLL4,-0.05156779719778711,0.11509899717920882,-0.026680794075029646,0.003911229063630237,-0.03463556472578496,-0.06029963968567155,-0.061164543171307165,0.03612713554652482,0.09602398987083179,0.10290377060426795
SEMA3A,0.10751755869418189,-0.03016296241647759,-0.03859861474814467,0.005956110412506332,0.06820422376362613,-0.06222346601007695,,,0.062455687751472325,0.07900957430743108
RLN2,,-0.01720609342260395,-0.010978874280461383,,-0.012870685349700487,-0.04942337018238619,,,-0.0397414180078593,0.01579438769107376
C5,0.10878173881996478,-0.033381645304765804,0.020475427768539226,0.06816164911507258,-0.028837778110007782,-0.020049842929684737,0.11293338845517144,0.11592424901385316,0.09542279792263908,0.11524814509322202
COMP,,,,-0.02164016094017521,,,,,-0.013534436748262602,
EDN2,0.041782961814502646,,,-0.014434290756336409,0.05210091331700464,,,,,
C1QA,-0.01521247762765481,0.04584124552954869,0.003863412547698004,0.07177586962459659,-0.09380330426229318,0.003096775030310375,0.06430669648001525,0.014971660089963864,0.03927197739540634,-0.012727081221634587
UTS2B,-0.025249698395515715,-0.019572362482575406,0.02611066170739677,,,,-0.04557539840013977,,0.04644313262357306,
COL9A3,0.039374173685314366,0.014100318862645414,-0.049806018532944404,0.01729389873557753,-0.1288083089078322,-0.07486918956831097,0.05207055532263992,0.0035571045232866546,0.10151677612580914,-0.0032870471708612813
DLK1,,,,0.01861436029648038,,0.12263509805439571,,,,-0.05933219876437161
HGF,0.01522033168387542,0.05299744513011497,0.06163886046538665,0.012389257979743688,0.01559183236224224,-0.012371994319776022,-0.040298870164351894,0.006791219584256249,0.0005203082191444683,-0.047848550832666856
GIP,,,,0.004943284512029622,,,,,,
P4HB,0.06684752337738377,-0.009923892283738824,0.001478305232037601,-0.060616985657190245,-0.056496535644572916,0.032940893149549476,0.050457853077054055,0.005653239254785658,-0.09920075745134929,0.04464529326265679
ADCYAP1,,-0.024314354396757613,-0.0364636740986945,,-0.0008819441578133548,,-0.019781193566312427,-0.03318921525015518,0.05863833580618304,-0.051765719894793755
GREM1,0.02144139440265599,0.026985493615370188,-0.007745571540723879,-0.06661780668670766,-0.04372026441801226,-0.058598932212101704,-0.017669562539639826,-0.06191862953065123,0.0036953286372725766,-0.006609549614295081
EGF,0.013980243476023887,0.008091874360566152,0.003866885911242192,0.01797433211459758,-0.02342607177925666,0.01248411332799358,0.12087338306271983,0.027151649446226733,0.07767760137626079,0.13352294588145494
VEGFB,0.08046685851743107,0.0426940041342504,-0.024672593058412545,-0.05813471128774085,-0.057559408559033035,0.03511007229274673,0.002332929963691437,0.04746896615537195,0.02778178748479304,-0.04284327178339646
FARP2,0.05088622030183463,0.039718214639786406,-0.02174131052794643,0.02621238338034113,-0.005240031488957526,-0.06718447383602996,0.10159174483035115,0.040443994148358316,0.05739399623350153,0.026235438050907854
BMP3,,,0.042531051469052936,,,,,,,
IHH,,,-0.009599144652945375,,,,,,,
LAMA2,-0.02478498431156654,-0.014248521127978107,-0.0320870314700734,0.08919824354567626,-0.06362098800786704,0.0031303909081302865,0.0178514243842112,0.052747013470114124,-0.011434857779783736,0.0503789763977768
NRG1,0.04128856081248159,-0.021221899569500224,0.021959328521079093,-0.0033159587992303233,-0.012861084089554513,0.07170855251540811,-0.018696526663598906,-0.05039205122665707,0.02360127890690887,0.13859645144498678
SPINK1,-0.048869594318978735,,,-0.0064433004518119966,-0.012870685349700487,,,0.060238810060905805,-0.025631508395875125,-0.0004163500843012481
EFEMP2,0.0787685275965419,0.017545817254213905,0.028158161322965395,0.020136120273796965,-0.07518656331024219,-0.023442874343528028,0.01416870017200537,0.01578060553170877,0.05089174135373576,0.11377901886110577
SELPLG,-0.024612996741249806,-0.037116438232636946,0.04605520427421847,0.037198783486669114,0.02253252170643929,0.03841752722431086,0.0016930491526196093,0.050785540359366076,0.1640381355572169,0.06521154509262982
GDF6,-0.029609168562525646,,,,,,,,,
HLA-E,-0.018718355613324137,0.01302849065455876,0.007719815576730134,-0.027403270993152564,-0.07676964831704025,0.012653521279232695,-0.052796931783309624,0.05752116614532264,0.04693417901223289,-0.03358860336237207
PTN,0.05329184525509796,-0.05015008556273122,-0.04902824472736979,-0.0076208777256899585,-0.15536518352199785,-0.09396633972238184,0.04894477282323163,0.09770498366149663,0.07806413260745089,0.12023106216211549
CD274,-0.009193381084634144,0.009599993958702483,-0.025663262352692454,0.04419144954417947,-0.021181817476578997,-0.016667027715612112,0.07256336554605503,0.021471165263049347,0.055574957890500806,0.14518728792045676
FGF10,,,0.03401973420195586,,,0.19388299407942558,,,,
CD14,-0.04711587857160454,-0.01823841226757541,0.006510525912048661,0.025886132007684245,-0.0529192122558205,-0.048211947213126216,0.04590261132148532,0.027840624547313227,0.06561559728709361,0.021558310337729186
SFTPD,-0.032100251364651174,-0.014881047447994478,-0.014500565684153687,,0.0422575442086468,-0.0448003602254504,-0.043929594479417855,0.14343182140626728,0.09564643458109578,0.13421254813951536
SLIT1,0.02254521248390918,-0.04233015270824899,-0.028355247011785257,0.05252824359792325,0.03683622141504737,0.06526076767153861,-0.035123385854049366,0.05510526169544128,0.056549834014767014,-0.09532182054313473
CNTF,,,0.11429387894826101,,-0.014944239174842161,,,,,
BST1,0.05504888479824589,-0.01775754297583649,-0.012714406929593662,0.1571498737283722,0.014358388772767136,-0.0631762089237801,0.12506712338177906,0.05243052332945353,0.10395320359329843,0.09738248419342718
AGTRAP,0.017893764402553407,0.05935164341141682,-0.008004164668322124,0.0590547659368454,-0.05291312344026719,-0.046329638788644587,0.011996980996232637,0.095863166884038,0.08485348976871439,0.10671398395718484
LAMC1,0.022270261845289366,-0.03294263149665354,-0.009027325197879184,0.03957702464133269,-0.05156230556658392,-0.05023218091990541,-0.011847724731067542,-0.0014909681163255454,-0.038292126629828185,0.057765773262231625
COL6A3,-0.0012442855973431406,-0.025131663962413925,-0.04913565444456277,-0.094453607895886,-0.04038812804972849,-0.04667628481559294,-0.025786019458114935,0.014255729716557012,-0.0078074690276338935,0.07991910420004598
FN1,-0.003218503832499897,0.018202351691052387,0.007921347666201922,-0.10939417682613728,-0.11726978492976226,-0.11878630980144939,-0.050792736710790355,0.06813622137662256,-0.11873296092555916,0.016614607844589596
MIF,0.03061417530064518,0.04529773805055835,-0.01686636869964269,-0.09222272870021284,0.11139407610610409,0.11487528159137116,-0.048186869139002816,0.0602099744923712,0.00973303899842844,0.06387856741617409
JAG1,0.09808715677200272,0.06056161782661151,-0.004658971268404407,0.039367984262429996,-0.11567248843101635,-0.10374964265307192,0.016769369359582155,0.039462662264873154,-0.12118906301101923,0.0914703425805254
NID2,-0.0037898001147491376,-0.03002560099582783,0.029105936713215118,0.10299958779486201,-0.03327515856783698,-0.11427716654579835,-0.0796167013642276,0.09654881178687595,-0.016497972191385022,0.038576258817235004
EFNB1,0.03650352557637251,0.0065546886173250595,0.007096977832473464,0.012899112929890787,-0.05434133612308964,0.026905852205044396,0.04513893766257939,0.10974369741632421,0.05646614019436378,0.09134287082553223
COL4A2,-0.01716683805482804,0.04711420150496106,-0.04385490531296494,0.04906310846312143,-0.1119623083723849,-0.03241672469494013,-0.025999668866961364,0.02439698135706817,-0.06352961396615235,0.03468284985107565
SPP1,-0.04185302362965216,0.012191310712249699,0.0061965513500335636,-0.10056958212999718,-0.15016248710226796,-0.032360009897433185,-0.1323560366540343,-0.1060440848202629,-0.1532954600938082,0.04327161792317872
PODXL2,0.014887718205875294,-0.011593903333170329,-0.06471421449410346,0.07014575585400516,0.12194925834055514,0.01895580274394246,0.04608006147997867,0.05928191221750812,0.07799646782587556,0.002262091355426695
IFNE,,,0.059350843761992324,,,,,,,
FGF9,-0.018810779001622556,0.0033816205647667842,-0.021737611673935408,,0.07113744626719624,,,,-0.01092632959868297,-0.031539141092649124
ITIH2,-0.023479887949690997,,0.02466619451969998,,-0.020945884258849686,,0.01201017562227159,-0.039446081909171316,0.10707475683044072,0.07349126959897614
ADAM10,-0.009925357748117758,0.01693125762366009,0.002334158990243321,-0.008696144559871848,-0.09090142260781504,-0.029079434345231074,0.03282508505970717,0.05623664115801378,-0.037134008457210765,-0.03921705756502367
CFH,0.043402705737679216,-0.04207500918597999,-0.03864801101617023,0.04861236271783696,-0.05619129477783075,-0.08716420093135349,-0.02289046093312425,0.04549429254649892,0.03933016107332765,0.09715663759429886
COL4A5,-0.012585119548944581,0.006027410241316743,0.014423778356112192,0.027136102437887825,-0.05832113214148209,-0.03887968700020914,0.05047002530104112,-0.039733874370354735,0.11447525738746861,0.06051699615151765
LTBP3,0.007420345698731328,-0.00826583652388613,0.03981818232909145,0.09050362886484427,-0.06014333352140718,0.03252293571991695,-0.03362597388019744,0.07228951620136406,0.03977181928269046,0.08027338431441074
GNB3,0.13007756065399015,-0.021603999381543313,0.023694842971812808,0.04318242693841043,-0.03164182667297672,-0.031031971155736773,-0.10585927336976875,0.0771074638632572,0.09360082600715579,0.040018531693495285
COL6A2,0.04820231797487989,-0.03241457328580827,0.03979045004901357,-0.12519077689032493,0.01618088905307874,0.06942237493678545,-0.1490499522860081,0.05494729144989705,-0.054483490805379856,0.10245857403130385
PLG,,,,,-0.03124247026573261,,,,,
GDF9,-0.026436833106122246,0.017025795219264218,-0.03316231553285011,-0.007118315138872265,0.018774359389604,-0.036453348147875334,0.0065488990259885225,0.028811917460979584,0.022192894613576555,-0.014869904162702747
NCAM1,0.034785491197973424,0.005235786095069074,0.008620690381509047,0.0749606595577022,-0.0051962982392169165,0.03365231666260197,0.03673020028339425,-0.03405352574114127,-0.0358131479309636,-0.1716112258892179
APOC2,0.030280372721227626,0.07034361836828398,-0.02412890308796775,0.09812372604640088,-0.053057817037044853,-0.0847236175027853,0.07240743438577911,0.038567990083205106,0.14525853571920735,0.014727504949947876
BST2,0.05384739647863109,0.030833469273137733,-0.008813697648295652,0.12920468230637946,-0.1562813486885083,0.009597995296781138,0.06166066624880621,0.09216633511882792,0.09763481746557107,0.10425327151777361
COL5A1,0.07734111687581574,0.005324689883550211,-0.024497771702350634,-0.09925414750390193,0.0018070392745457844,0.0869432223635457,-0.03256142166591651,0.06983872835236077,-0.058286957451445236,0.06571200988593387
CALM3,0.03350771630749256,-0.062496615989101986,-0.0038514954950919465,0.013057703845537956,0.1458731942797835,0.15203219099251217,0.044481007414452406,0.03311981379598253,0.006168580495118756,-0.16567078281485081
THBS2,0.06835653642438698,0.031772335407883254,0.0012469504882592298,-0.08461842223923406,-0.11811939863471102,0.0018046618608227195,0.050485717484923566,0.024900021210121248,0.0022589758442620065,0.10571679216271386
SERPINE2,0.0886962616459197,0.03458135158772114,0.013143216661160287,0.04641370639728971,0.07354009626539275,-0.09602445626397049,-0.0027433488993392446,0.09598276125204283,0.018581057467731622,-0.1326462505254326
EFNB2,0.03660862413144326,-0.01563049373624752,0.07352927457030765,0.04161750138773249,0.0158388353175502,0.012418336171074996,0.05504807845086682,0.02576537157797164,-0.04890154691680666,0.08008301025995915
PROK1,,-0.020946905364972755,,,,,,,,-0.028647084419297707
LACRT,,,0.0354250879778483,,,,,,,
MMP9,0.043604054205907766,-0.01626506761777859,,0.06533772043628286,-0.04838908223268826,-0.15930939983435854,-0.09954886113668404,0.030630190376951534,-0.07154006503883158,0.006446617187904528
DMP1,,,,,,,,,,0.16073099077761627
NPPA,-0.023682412937161897,0.017038273571462408,-0.045080079450869386,,-0.03518412041386947,-0.1014439553141061,0.0618665350027346,-0.020690167480827137,0.007654200817166525,-0.02657646407830005
APOB,,-0.016505133710541443,0.0044064010577782985,,,,,-0.03405276009579789,0.021980436899350798,-0.02864708396950875
C4B,-0.03410490556138784,-0.01895475779556841,,-0.02930543911396505,-0.02232848046375338,-0.038135030991493464,,,0.1411184966376967,
NTNG2,0.002493443647931599,0.00862209579891233,-0.016056928483665175,0.002393225297980505,-0.03496519023503914,-0.007034643743482221,-0.013178679378704313,0.06613583272065293,0.02721493835886754,-0.07088839957300806
LAMA1,0.03162746401802359,-0.019223596436651284,-0.02445498476603929,0.189391302811025,0.0024488819882538828,,0.024122139054715743,0.034308264394239535,0.04575505813491402,0.12093562803654392
UCN,-0.02435144952345824,-0.016730742052822392,0.01422092542198151,-0.0009206153639310742,-0.012056556455683565,-0.042339951616824884,0.021728480240077657,0.06337451649069575,0.1268439089684104,0.03006611157788558
ARTN,0.19011402655214293,,,0.06590744458327885,-0.01494424021415716,,0.11155331905365874,0.054941981890340254,0.02980054110864887,0.10610907174199778
PDGFD,0.07301480450670403,-0.033689880591063134,-0.03365133931148391,0.05082823263654402,-0.03283463587442218,-0.15758407231875818,-0.031128650091689636,0.06176242177006667,0.05546145655521698,0.15767447294473524
EDN1,-0.009168850359526986,0.0425427567752539,0.025730681469591298,0.09322142879036892,-0.03563355670199621,-0.038935067071885356,-0.0523741262245569,-0.030486650418950993,0.06088851277746786,-0.012532904744358033
ARPC5,0.01929560317970355,-0.0036948684629709294,-0.020764616911404393,0.052597212554678655,-0.08458478746984349,0.010356139329053562,0.05909140698040432,0.009715969442659652,-0.0388513267984754,-0.047260617513634355
GSTO1,-0.035306757117427465,0.005073758749714042,-0.013856044982771399,-0.0023562076684618817,0.12387140666947553,0.03877866722395517,-0.014692117634180287,-0.016457033587814092,0.016996592788268327,0.04146323196961007
PROK2,,,0.024996235900448974,,,,,,-0.0004353171294694142,
SYK,0.08407483499346305,-0.014351682280238804,0.017778379570539328,-0.034321946308561314,-0.05451009204422122,0.16254897458419199,0.014115260282235528,0.05295198054120626,0.0726515163121254,0.019590494337678906
CD40LG,,,,,,,,,0.024951746173771876,
ST6GAL1,0.04808595689459784,0.014803569423542273,0.01566803689273589,0.04701826954895187,0.0725095645621683,0.04065595996843659,0.1346557374462472,-0.03957168702996461,0.11633732025606804,-0.06697064630888044
WNT3,-0.03644166723115318,0.00350349794151852,-0.04423910583886051,0.023370818652210055,0.10910314344441895,-0.0039997716648994515,-0.04836344995858284,-0.012273430642736375,0.09110090983294358,0.049387488323659544
HSP90B1,-0.0025447572575802986,0.02071549206621296,-0.01268450845223783,0.00936528320286628,-0.08814495430500366,-0.06311699399652944,-0.02020165690387119,0.029398341217877533,-0.16071140672412101,-0.037626473132597926
ZP3,0.08637700142920969,-0.03587872478540594,0.027649180413272693,0.04604735213635426,-0.040923168302990795,-0.05204290154131818,0.012879973981311556,0.056185010168656666,0.0888051570750577,0.17001783293358108
ANGPT4,,-0.02312623934115788,,,,,,,,
NRG2,0.06460910324546312,0.0036536970023985553,0.021675512948949892,,-0.0021857313082274577,-0.015490501591713142,0.011649150575033235,0.04692826755251289,0.04609804522573285,0.09687012098368737
MELTF,0.07164361032525517,-0.04506330019603371,0.03355390176167084,-0.026589649435655137,-0.03794959197387412,-0.03329072673579948,0.0015697741785015713,0.014469186811960785,0.11720860751325905,-0.011948600351915497
NLGN1,0.008523650636710215,0.02077274422737759,0.023648930333746123,0.07457082795241884,-0.055590122189144185,0.023020428708106163,0.1097061794900408,0.07709498726652891,0.03885129767562936,0.05287591137143833
SLIT3,-0.007250993790618414,-0.03343942033015773,0.004808324826307896,0.007393340685674613,0.042634701614492225,-0.02431530534062656,0.027798022766542932,-0.035583186550321735,0.08586336117135658,0.05557148655202237
CCL8,-0.015242567356225313,0.006178519326074901,0.008326742439757246,-0.03361721046010475,-0.013944022013105318,-0.085362761974,0.07807700700965388,-0.0318546092318158,-0.005337289798334111,0.14430447663318102
S100A4,-0.03981603431392554,0.08578709728843953,0.01457863455928643,-0.056444108708634776,-0.06826774056640271,0.052868637268338334,0.08810947063999795,-0.018856929976431583,-0.0686075345760633,0.10188338162775286
TNFSF13B,0.03417259429712049,-0.02943809332218632,0.00015793005590684196,0.05698619172733925,-0.017460128772139143,0.11131018403882517,-0.07396024419350768,0.008367102032285093,-0.006816385299134061,-0.016474233862200243
HSPG2,0.013430434403730233,0.008675805779687623,0.011499853711388721,-0.09004061966643956,-0.09234327721920406,-0.06700641200860197,-0.059655125707086094,0.049844104394345105,-0.008480883620007389,0.045863506096381214
FAM3C,0.017325590043423558,0.003439222439636323,-0.001067703921801533,-0.02169743193347282,0.042625956779070884,0.01204696300003006,0.035072463317169074,-0.001790490624310288,0.04765070379164984,0.07350897336003526
FLT3LG,0.07674403109466807,0.007774826766340758,-0.03415507844923558,0.09770119866276201,0.0055515827929401166,0.06409542139627383,-0.05838299462633572,0.04987070780215948,0.13852208309402256,0.12443452084371687
A2M,0.010475297179838932,0.055763546182529836,0.014544233191378793,0.11089952408101052,-0.06905012075585433,-0.10521328206658735,-0.03674562639548148,-0.02995304759609651,0.0567890925885278,0.15627932798874733
VCL,-0.009259473194227964,-0.033633824037418485,0.0335845055717933,0.036004022063954165,0.016528966996695572,0.021519169007801306,0.07557659943279765,-0.03829671128443788,-0.08840351720187226,0.11890431988441137
FGF2,0.03608847881474919,0.027019045930519004,0.013738580953079215,0.1482719916351479,-0.004590838124170779,0.04823403647694768,-0.03547507679538789,0.01191383911877377,0.059594946022874046,0.05418790666066477
AGRP,,,,0.027907667553749533,,-0.05331636890449103,-0.012140616465506283,0.0012026099420765586,,-0.021381954192504805
CNTN3,-0.048003224406153164,-0.016975511289298757,0.023740324934022998,,0.2214085592860983,,0.12875424872514882,,,-0.06495869330317766
RNASE2,0.04413541107166379,0.04825641172894763,0.009907700869739496,0.020371064161895144,-0.054874183598529976,0.02860621551940339,-0.0025637832491099224,-0.0005511530050423163,0.11707882728416456,0.10679496441436676
ADM2,0.031450212156931195,-0.028187394287021925,,0.011251723827173547,,,-0.014822867757014477,,-0.019748067651256813,-0.022886212779614463
GAL,-0.03506901800238289,-0.0011735321192029317,-0.020552120849402715,-0.02014204253789282,-0.019728880455211747,0.0952186667846951,-0.00773753535955904,-0.05280327219510143,-0.03309811486057819,0.03181609504170217
IL36B,,,,,,,,,,-0.03072366892862616
CXCL6,-0.030699133531395886,,0.01802943552896625,,,,,,-0.0307815652663454,0.17116065634981179
PDGFC,0.0471153489121665,-0.0023298365445292833,-0.02039999367931884,0.030503426936559882,-0.09217218911511481,-0.05926018555059552,0.10118217679276359,0.07387748647482038,-0.00801286874377628,0.07310983070764115
COL8A2,0.04124295270083518,-0.05893400449132561,-0.036092945282619325,0.09679772542906512,-0.061635933049760165,0.07129767773337373,0.02380091239008571,-0.062334549390478236,0.09347496923077493,0.0063488899261701925
SPON2,0.029602765753310174,0.034511537511063325,0.007569504295819846,0.031008104136850234,-0.04534345038772096,-0.07744233077417606,0.0025797623641870106,-0.013072359365144308,0.018598659397076982,0.1112205372069286
LCN2,-0.0044606396920261445,,,,,,,,,
SEMA3D,,0.00968128823495676,0.03978812017433864,-0.033927799851640204,-0.015104865693565707,,-0.03410420373406284,-0.02338077198715701,,-0.006788707368355987
BMP6,,0.02274172555057536,-0.033800840059021245,,,,,,0.02312817958871956,-0.02346285953094589
TIMP2,0.09492306438678375,0.014564586746576295,0.009293909075406653,-0.034821016356626856,0.02236472888386492,-0.035252659243505194,-0.019244991175636907,0.07468225773943292,0.04719170490058785,0.04403998849944751
EFNA1,0.035006370728128164,0.050074150288418696,-0.03311866313597351,0.014802516118740458,-0.0821796926200721,-0.07141249709662863,-0.022114520942884745,0.07279348899154889,0.05580530725306475,0.06326869505939281
S100A12,,,,-0.02171216062319363,,,,,-0.03656029159653134,-0.02010340778531147
TFPI,-0.010672724300991575,-0.012710472989079834,-0.010534344375837484,0.08811564605112349,-0.08912281922261388,-0.0261646097602448,-0.09942331034474625,0.0011034579722457305,-0.020383594081347583,0.025918987600465983
GPC3,-0.02278603826532669,-0.025610720527755277,-0.03481281562809862,-0.00728604359313506,,,0.03104312304085202,-0.030467333551876245,-0.000680496799817194,0.12606850209272877
NMU,0.00918636588026405,,-0.026880010102215687,-0.027925699990344666,0.10662282344450273,0.06230575047292399,0.09351732366816112,-0.0013665091170271982,0.04459117718084036,0.1358332740051204
SCGB3A2,,,,,-0.020827034778175064,,,,-0.052775454543204536,-0.023462880532929734
LAMB3,-0.01812276371549252,-0.017589188006473994,-0.019811054612885723,0.1080153412772304,-0.013602498662355696,-0.02358412608730395,0.03471231798347204,0.09979554153251413,0.1004053225058353,0.03346076190983618
LGALS9,0.015149768342716117,0.054931425812308796,-0.01803027155550732,0.06173563336825503,-0.0907226746615653,-0.10490180174801689,0.04609672133855547,0.026992858653524934,0.12894486138752226,0.07937276945573214
VIM,0.01686479329955839,-0.04245677260022903,0.06861208635549884,-0.13067842275840233,-0.11983189856113846,0.13062854121590223,0.004736930132350288,0.11252782673640957,0.057781093368332995,0.03211995046092892
PLAU,-0.0007128724782385029,0.0008722731150837862,-0.007392253008778422,0.001661358186105856,-0.1099293424809775,-0.05781474525338332,0.06823926916799568,0.01937386128211241,0.044049500410132086,0.08808700198678913
TGFB3,0.04007646248811773,-0.0005169606751489244,0.015544181859874313,0.04034180554930696,-0.09707812061666352,-0.07718098040377452,-0.03226340672830169,0.05474665995231061,-0.04533914862912921,0.05879126128369123
APLN,0.03478614535273075,-0.004291641253265677,0.04382726263078517,-0.025934029250166284,-0.06770630727581953,-0.14498561910351643,-0.05122866141100569,0.0622242528140499,-0.06417886775021836,-0.04854677169583333
SHANK2,-0.03874790588581854,-0.032552582973182996,0.034113995716789344,,0.12141042385863243,-0.04986732884787734,,,-0.052177472892719165,-0.07198579527175204
LTF,-0.0026341457190488444,,0.01976394374657382,,-0.020665163201535153,0.07572514401598697,0.00295793939519345,-0.01658664622118079,-0.017731659758313676,0.05541491375580892
PYY,,,,-0.02632772495152652,0.041875784304568994,,,,0.09458224627452534,-0.021381959474520113
PENK,-0.05156775467661944,0.048677228029739256,-0.02275865725739205,,0.13207055667164017,,,,-0.01905769204263779,-0.08126461428055508
CTF1,0.023112242160486927,0.03479417948132406,-0.05773702710416312,-0.006047479080396542,0.07061057593773404,0.05619867945703329,0.04535896505652176,0.12426108247966053,0.10027896504360279,0.09812014625562762
COL3A1,-0.05132966836580501,-0.03465664954471246,-0.01572897432521121,-0.07715563185884065,-0.07322945356272251,-0.1262138734868574,-0.09553402453122903,0.06094597812297992,-0.04485246168378628,0.08185597899206937
S100A10,-0.006578424526891467,-0.021107158906878924,0.0401278197978253,-0.09242833780857779,-0.11619880300567464,0.09163266207622378,-0.094068472771493,0.1024515259382776,-0.05643573415712261,0.021042998362512194
FGF13,-0.050032047213447145,-0.0011396519144782305,-0.02528004249706764,-0.00792499292858753,0.11742664572858462,,,,0.09025794461785075,-0.08548349723120315
