,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH916bulk
DCN,0.08921389070146611,0.029877590327924256,-0.00012166988636349499,-0.0028284365524405873,0.0035043113501942525,-0.014345318808787828,-0.01232798880647729,0.026783982098080188,-0.013273864062089831,0.11786919409589544,0.0004317491560236526,-0.00047235816789775064
IGFL2,,,,,,0.05770700615045366,,,,,,
COL7A1,0.022828270567625847,0.01797410831545768,-0.04984080466105092,-0.04253758557134345,0.05204087133572526,-0.04427675024292158,-0.007559940619078702,-0.02179927309846917,0.06425725514538022,0.06364255153408825,0.017225134237556162,0.024937778973451834
CALR,-0.05513458976683847,0.0001900983296465056,-0.0029071366083050203,0.0016972443850613935,0.010914073277916438,-0.01635381512254866,0.01989065466191041,0.01741377211417574,0.010452799659897446,0.07477954027332773,0.016678106839741046,0.06056212232792315
PIGA,-0.05842357671521439,-0.01815732715926163,-0.008466729314009897,-0.007970301732799554,0.0016236594930443416,-0.02336558096795299,-0.032711118771712976,0.02633282034723525,0.08796305926662704,0.06927346160851663,0.03337943715073235,0.06678308742654498
CD200,0.002126797196760862,0.015364280167727824,-0.03293692660447077,0.020636722245733152,-0.019001419415144213,0.004881144552929987,-0.004667495858825122,-0.015681949289780343,-0.018720459464186205,0.04300764270178175,0.07038726313586362,-0.10481291541382916
GRP,-0.02585523929166821,,,0.0803121137564916,,0.05873759827204204,-0.01930316984078149,,0.08574216450164805,,,-0.0261613130629012
CDH1,-0.04483475791235077,-0.005552111115549494,,-0.022000964352852374,0.057594286715696726,-0.017152213330818546,,,-0.031209848876791093,0.06753562580356041,0.13661820003735792,0.0446571674052833
LPL,-0.05437913796878548,0.001185475627446382,0.031722550420395665,-0.02379744263720684,0.018929995505947202,-0.03728116479016614,-0.023509033059810034,0.016364712007938792,-0.02550588001507699,-0.06665472803677577,0.07536855785393601,0.1413942760942927
SEMA5A,-0.023248327400585477,0.03584486427039223,-0.0028854344466988585,-0.010352990325462455,0.07041804109714953,-0.038146487144459194,-0.041935514319805155,0.0690759531586843,0.01221215714871824,0.10683169356634814,0.02222043662363054,0.05955517240791781
SEMA7A,-0.03356110567482193,0.0329320624052305,0.06826980139833587,0.0064500869389703215,0.03316865176011449,-0.025947787295797508,0.008625629734938698,0.012599372668208852,-0.0018689904310533966,0.07880219955777824,0.054692998402021895,-0.03636759694631133
SEMA4G,-0.03451047515788606,0.058454332528209904,0.10764273511074782,0.03983598521441568,-0.0045032198063634865,-0.02146461784655725,0.0008071057754397259,-0.01763515158292586,-0.010918165466224488,-0.060048089265151795,0.022531704081708376,0.05433251932382155
SEMA3B,-0.010198821164735316,0.04394944092038409,-0.007431172533020498,-0.07122992013225651,0.030792965376106016,-0.031270622448722446,-0.028663714921399047,0.02347404398963054,-0.008353912355364992,-0.03544321978604254,-0.030724392306721672,-0.015030324888245343
RPH3A,-0.06409579373001004,-0.03564962168305481,0.027100859663349654,0.039095783976211745,-0.018362168820681514,0.008386484259639131,-0.030985300340869125,,-0.026297298318098038,,-0.018547985590802542,-0.04638314285321262
JAG2,-0.040876283977593596,-0.018384613008417157,0.0275596117878498,0.03589913205995395,-0.010367884642690813,0.00855359859853274,0.09147136537659141,-0.00277754797453833,-0.005072535401644081,0.08984708521182451,0.03159085575487953,-0.01124601051971701
CGN,-0.042231026885434925,0.06733668905496805,0.06672378756006526,-0.023124461429861746,-0.044388091888425324,-0.01716357968133985,-0.014619456005569222,,0.022999888939482828,0.07573689262800773,-0.046736283193216696,-0.009075210770195779
GDF15,-0.0019211020714304488,-0.036420128460835755,0.008497268766176555,-0.032189062500419655,0.010645518825379846,-0.0016903035559719842,,-0.018041150949676815,0.04411883170189783,0.004225358787998092,0.03708985736302642,0.0789042457226921
SEMA4F,0.009186376084441887,0.06809949903850551,0.004864402162303413,0.02063710863848655,-0.0435212324254982,0.07747058977669888,-0.04870977500422981,-0.03548508611391026,-0.03321901181409973,0.11010298077886445,0.0450661084711025,0.04968003267304122
NXPH1,-0.05720649093951777,0.03481060583637699,0.01693164518209588,0.01536047854571259,0.054858635355268866,0.07101637288849014,-0.006704889558512297,,-0.005803894441910713,-0.005459476902430205,-0.013424200392964885,0.007041096525179234
ARF1,-0.037677411496484535,-0.027306894872730123,0.014346709109638495,0.05420909740810795,-0.047240781903090064,-0.03757756989012692,0.02346346452106906,0.0252979935458485,0.01717193052803486,0.03517166590456514,0.046029147801325755,0.03469178403944632
DSC3,-0.011750640525390372,,,,,,,0.002867037284321138,,,,
EBI3,-0.04412517107368304,-0.008941894033381026,-0.026779598847063085,0.05831270164882731,0.013282277943210172,0.031106768116661025,-0.03441248462945897,0.11991137239375764,0.023220303859312744,0.10769717048600876,0.1451364518228633,0.06423956540889397
TIMP1,0.07722047463061965,0.0013449051480978035,-0.0494125509514023,-0.006781237036671839,0.0010471496774519075,-0.022008709269213663,-0.01204424087726698,0.026447995343667936,0.025290700542546247,0.11055245426237377,-0.0021746144752384055,0.13413168882716095
SEMA3C,-0.018442892054788673,-0.0058037236400137115,-0.052652362220069415,-0.015013367058229513,-0.02596000340795883,-0.0026545439272433148,0.03440779500854032,0.008922171640213836,-0.01396067224245476,0.02422859656908981,0.016978435064190996,0.03741930635432102
GAS6,-0.005116007940172974,-0.015564585104647491,-0.0613030376696522,-0.025416171550099165,-0.009194182669115564,0.017397442145979075,-0.035012315965525356,0.03405436381545174,0.050455825210598305,-0.012547670678561032,-0.03328079405920464,-0.05701969086692836
MEPE,-0.03146647774101286,0.037251635248950796,0.09539654054034803,0.04263151423761705,-0.005696950504107948,-0.007525146739231773,0.02506663900274544,,0.07493509525390515,,,-0.04998778752684374
SERPINE1,0.027167947416297907,-0.024394132074106713,0.0019058617122027018,0.06921136237374421,0.0031810655685872665,-0.027791947164415586,0.007663196198213706,0.016422923160730667,0.04942711690656221,0.041671759375339144,-0.021167343351893998,0.10650405249007716
RSPO2,-0.03171423332867761,0.029231331140756597,0.062164234737688825,-0.0351854918474719,0.04008084880574183,-0.03046744776630697,0.001299977829335217,,-0.0003012759070511499,,,-0.0531265251477235
SHBG,-0.015220552915971245,-0.028902727467910186,-0.01709837099305455,-0.015694033032215136,-0.032165412083767476,0.018067165867583782,-0.023693927319795593,,0.07153649388714638,0.052840678108612905,0.047677469710242434,0.05396211138059968
LGALS3BP,0.008239432717239642,0.05628917017574251,-0.027066321679788462,-0.028049909816887163,0.023110965063182252,-0.0072538319883672965,0.04149744439640179,-0.005508691758341076,0.02233488925976221,0.07136180723695738,0.04896247247670701,0.0648439250745578
LAMB1,0.05725806726996101,0.03300329124780146,-0.03356707220616968,0.00028776435671619443,0.006101991612601496,-0.05114198790277482,-0.007804579450642678,0.008243301435592742,0.004958837721961467,0.01833510024039938,0.022299418297825467,0.029886586846052648
SPTBN2,-0.026578767060145565,-0.024566734934620735,0.05727838512208757,0.03615139351326164,-0.0397687248216728,0.01097671638282584,-0.028934285846734048,-0.030622543094812972,-0.011095983416404482,0.040020874442468456,-0.056953163866060454,-0.056468939394879104
COL1A2,0.063083102669703,0.02798066894490652,-0.027506145805693327,0.037229714802592836,0.05009873851105415,0.007709008215140334,0.021828728133419018,-0.016223976105575834,0.008970020600213518,0.060888664382658296,0.043579193728675185,0.007860212980849731
DEFB1,,,-0.020077605656401872,,,-0.01359926397332446,,,,,,0.0010361084587834299
CEACAM16,,,,,,,,,-0.027767884140748773,,,
SCT,,,,,,-0.012499399452509418,,,,,,
WNT11,-0.016842484031009037,0.06990522438567827,,,-0.019347792644332354,,0.022266440330765826,0.022610171564318424,,,,-0.019513316343590013
LGALS1,0.07917202980880332,-0.03500373608976184,0.008694310090210069,0.017348003009760478,0.019805879423317747,0.00835963171020486,-0.009478855312620734,-0.07945462164078537,0.040125596945735385,0.10880718660956593,0.010691753354744453,0.07866269680733193
BCAN,0.011383577046411873,0.06589201140288535,-0.019945488856173924,-0.015060646834162104,0.03799854590113255,0.04771579650397353,-0.01865523707367799,-0.018714520057368178,-0.05724074051599202,-0.10989657493959966,0.042645510159966676,0.028568366711533167
ANOS1,0.027215495348960693,0.05946143967384541,-0.015257011454962754,-0.04009372952870678,0.018983452671336578,-0.03271044273450404,0.02995922688724578,-0.033132076602839795,0.012389583830180071,-0.11502611756418465,0.024473416309387673,-0.036973489639271044
EDA,-0.012330322549355437,0.08103260333493542,-0.009765528322125266,-0.026897444507864895,-0.023133446745329272,0.03844243212344625,-0.03227630894562238,0.020999936488517234,-0.03341604549243754,0.02340611399414996,0.07477629279305943,0.040691349579935865
FGF22,-0.01753376685351417,,0.058708886557685004,-0.007069675416905496,-0.017734797742976892,,-0.0170474736097666,,-0.015096216467986156,,-0.0161437920987337,0.008968050504922961
SHANK1,0.003914768690789742,0.022002764274784353,,0.046457794641837934,0.029529271392446703,-0.01829565843969697,-0.02134189481353912,,-0.02139821205665458,,0.20649079682759716,0.043972786602699085
RAET1G,,,,,,,,,,,,0.11894048758330353
TGFB1,-0.016558554847235677,0.010990967421159382,-0.016878161759519308,,0.02607129849539585,-0.0297796359871797,0.02771253608188137,-0.03891870622248855,0.039045435500301436,0.11485756894428842,0.045760879529464026,0.05806814643921656
MSTN,-0.03800792121573637,0.026487615514661788,-0.029695223417880372,0.038192512002617925,0.0023465397980298713,0.033875150033231,-0.02035967660398167,,0.03944015917835836,-0.11572952318363222,0.06852886869341729,0.07949999035411305
WNT4,-0.011348428125377192,,-0.03210582974472085,0.09251776581731447,-0.020108318360957268,-0.01920680611817226,0.019491804823814365,,-0.021221450539784813,,-0.03025003994015913,0.08734808334906502
TNFSF4,0.029707501932795786,-0.024859673922977474,-0.004549923724642818,-0.01516540213337782,0.0055677651043152246,-0.006471207073150563,-0.01587691725124169,0.05182159395537989,-0.031711095565286306,0.13881827558736573,-0.04771864013887999,0.10150463721169477
NTN1,-0.015815075444859675,0.05142597651858636,0.0014249547311128738,0.07032862804542737,0.019140172385535826,-0.040906345003398216,-0.02049509579378684,0.028592556162295692,-0.03279715423512974,0.05875789248523074,0.0024169956704919284,0.0969702909205935
CXCL12,0.06976279489911902,0.06533411095243322,0.000548124598182734,-0.043933996178305894,-0.03884706846927379,-0.005383632423967118,0.02521138548974767,-0.014454671004629832,-0.015747953336424786,0.08336166575931613,0.08811370994678837,-0.023724035279062205
GNRH1,-0.032852036975513116,-0.04007105357742459,0.02426657552518336,-0.012637440161478995,0.03049123209787283,0.01852013020947639,-0.02360001074941264,-0.034354576719893594,-0.009408175025828054,-0.011116586811275548,-0.0202535431770426,-0.003074484475243095
FGF8,,,,-0.017660959211043718,,,,,,,,
RIMS1,-0.005045961503597924,0.045405233619606564,0.009114820463451299,0.044326744843872605,-0.0013492073992777869,0.03267770798682407,0.0038068626334866874,,-0.01381728596539648,-0.049454218778573034,0.08184386762740037,-0.09644096802591705
FGF14,-0.014734861234344235,0.03409050642032456,-0.034040557703938296,0.03279898217612213,0.024103213672429832,0.03056837624490084,-0.02650251698518386,,0.049612605608207,-0.077463151107201,-0.0024017943685384936,0.02796228534165035
IGF1,0.049430884649086675,-0.04958086394228323,0.001906953469479785,0.035351806507317736,-0.04048166237916448,-0.02409747856007176,-0.03468995963262174,0.005783003951483249,-0.0035332068541303555,0.09051857585091574,0.049475572505185327,0.05778807254589929
TNFSF10,-0.03716003722466396,0.022407819343465002,-0.014160628686065073,0.05377392073270448,0.0008262935336915074,0.04846983930081548,0.0008320810366539803,-0.035521922091149766,0.006646293081363639,0.02081623824023159,0.047332677688784984,0.04612508717863345
GDF5,-0.017397526139950242,,-0.02661682233505539,-0.014618877349475371,0.08214637684966043,,-0.017047473861275673,-0.025023956191231163,-0.015536934033686653,,-0.02953440649301892,-0.05866144654467549
CHAD,,,-0.0023955233689248365,0.15677025170742503,,,-0.014325945289381496,,,,,
RGMA,0.002510556664008864,0.006543673577170645,-0.06665650557271198,-0.02731970168740488,0.06594153273187187,0.0002732393879382908,0.006783785776183716,0.034863020115433345,0.017266258939526345,-0.04719489903076149,0.04553584107252391,0.04684910499392629
CLEC3A,,,,,,,-0.024227245502375986,,,,,
WNT16,-0.01617905496913699,-0.006943640788092124,0.06535701786974035,-0.017028727449636138,0.006729437743623573,0.057347037152675924,-0.01752408565470076,0.049927121065285296,,,,0.026619910339567326
CX3CL1,0.0016643644509913185,0.061927548681236205,0.07300713340758956,-0.009992706015106774,-0.025998530118355862,-0.01911357855547459,0.014266801308920801,0.020637851226832725,-0.005533186054198266,0.0583526064060942,0.0832587923337331,0.029645400067892954
FGF1,-0.02053166328703527,0.057266993761675086,0.024691868191555295,0.02294840392609025,-0.01111563834381689,-0.011965183702620858,0.02371802723597215,-0.02758856954944239,-0.08932511760607656,0.06168844346831985,-0.01447966294800915,-0.10234227009981296
ALOX5AP,-0.012001352332878691,0.04541569921716966,0.032749725054558684,-0.03164888282298925,0.022330494193460258,0.07010362199184367,0.01802914446027169,0.0011745575601418933,0.012602216641714176,-0.008384141708873718,0.00310746587388874,0.05891211771852802
IL1RN,-0.03831467229684483,-0.03593472596900748,0.0063360763725092304,0.06735031701156333,-0.018013150601223035,0.009434517254549966,,-0.0036211314663408575,-0.01668618686792051,-0.049547446311595876,-0.04047148816620694,0.0019890912251705486
PCSK9,,,,,,,,-0.00953116571675123,,,,
NPW,,-0.005712268829618473,-0.008062244960629418,-0.01796939798574171,,-0.017340389803523718,,0.04096337266633213,-0.000716513587419766,-0.07102452791756403,0.005482982424502936,-0.02590416615915578
CXCL9,0.08010156713018401,-0.009126292295826082,0.011951120821847046,,0.12056278923691986,0.0003184629824233017,-0.0003216038850094883,-0.024768066366676618,,-0.07242396908408479,-0.0196282585575949,-0.03971567769173493
ANGPTL4,-0.003414445616773119,-0.039260682188667316,0.025147898788715085,-0.0068612762408511285,0.04414604724057521,-0.03238846493461075,0.005320323882909374,0.033993174237292784,0.09436742907678654,0.009934284856099363,-0.017994986815276177,0.0997322609854588
CCL11,,,,,,,,-0.01936360869006538,,,,
UCN2,,0.026761163751771348,,,-0.019087936474242184,-0.005337643110267669,,-0.02888804253569679,,,,
OBP2A,,,,,,,,-0.015489282452454,,,,
COL4A3,-0.007308563092918154,0.07559414785374609,-0.038201422252106314,,,-0.025335701208621417,0.009828346984344562,,0.04346837941003185,,,0.04675728618078888
NRG3,-0.025907492968503566,-0.038857419565359645,0.04429859161952862,-0.011898978086884428,-0.024324897573408204,-0.031707196386270536,-0.024443213301641828,,-0.01038241264585615,0.06254270184095187,0.060641640233763144,-0.031047722288012503
IL23A,0.036710020014180944,-0.022074698444169948,0.00792256741548454,,-0.02335104547368722,,,,-0.025602800405083788,0.22783421523520586,,0.14017477293430633
COLQ,-0.0485623625225976,-0.01284745050742202,-0.012089573057650252,0.06824112802023309,-0.000504906273261029,-0.03286606389904957,-0.007738310436080181,-0.023275081692485274,0.061937364119603495,0.02776467569573491,-0.0195651124994429,0.03571145298646505
TNFSF12,-0.03948151938013523,0.003079085230334662,0.0068091306711469835,0.044930414614118175,0.032093930331517535,-0.008560578345875086,-0.0039398241387919725,-0.006341119103119137,-0.012069633644401721,-0.046302059792801414,-0.006668507907649498,-0.006179844725198968
DKK2,-0.019473004164080578,-0.014237730621606794,-0.019336901778104997,-0.02478428678777985,-0.03399443975125744,-0.006457473069142729,-0.011730474071105588,-0.018449388515449534,,,-0.025692091563411373,0.05436952191972666
FYN,0.015829562860631374,0.01271604609730851,-0.020564411961653616,-0.007583001113929654,0.031325198051382175,0.03463198261565199,0.04092935916063831,0.04780652105370035,-0.036885831585229775,0.06589616290941351,-0.08390796874910009,0.0027545996009005615
ACE,0.07337835175729009,0.022650269393398082,-0.03647442671626278,0.09117915811430742,0.01688490544485497,0.03781804928182486,0.013844350630409728,-0.020682652106714116,-0.010365995652417343,0.06961318774841585,0.04122714245374754,-0.023945524292412465
IL18,0.05228923067480794,0.04484138673278913,0.02153507817881113,-0.05237848080472728,0.019590565643674153,-0.04836841121915976,0.037420191088810714,0.0893537417769378,0.025293253054988144,0.019950829262335774,-0.012522920045168287,-0.02571780024410683
PPBP,,,-0.018305385814873433,,,,,-0.014475358880643288,,,,-0.02014123164084152
CCL27,-0.012330322632193795,0.02801144324971269,0.005146495690593123,,-0.02865749131616477,-0.007808001495696448,-0.012084076025446623,,0.026704344030760094,0.056516930821901644,0.015466045245837485,0.051122957392312145
SERPING1,0.06516738657827896,0.023652906109645835,-0.03227548567115146,0.01074126050411668,0.03878833009988299,0.056376786515150615,0.01124867678016862,0.017584691714373973,0.02167295736962729,0.02107410374362303,0.06423242265370198,-0.02243890467569516
AZGP1,-0.01605284198024903,-0.003565649214020169,-0.05402621689671832,-0.022923469856844014,0.04528707781735641,0.04673793592058455,-0.023316302508245925,,0.021172415214172766,,0.03807744690987181,0.01570080857472026
INHA,-0.023649459159095727,0.02997497667765981,0.0006801446886316344,-0.02287893487661615,0.03881279318109817,-0.035659993424839,-0.018617882568690427,0.1396103467295435,0.08078436030238027,-0.01223653300885649,-0.03762285371227641,-0.017150277407039238
SEMA3G,0.060778312163839415,0.06335734390869008,-0.03162679353830024,-0.006407353056501079,-0.036704844177231605,-0.031059146929625893,0.026687226077794328,0.05191625951674259,-0.023746070866575278,-0.006160746249741384,0.10908023280356548,-0.03677195983596999
COL6A1,0.06356687287170276,0.009184937831613794,0.018032442566302785,-0.004992259208608399,0.036881312538939476,-0.016247042945818493,-0.0038229672450703707,-0.019500871041376426,0.05615441574308206,0.08999460136304252,-0.01479208086245407,0.07493932234039236
FGF17,-0.02468800726957366,-0.004695285203554681,0.08070166354916272,0.03748061376188544,-0.028112481817869236,0.0015813056614001775,0.10885500687445704,-0.01644423950356642,0.008390316813336112,,,0.03434361206461867
TNFSF8,,0.031546332006533756,-0.018305381070006104,,0.06723761838188105,0.0012572639611091957,,,,,,0.042013476859531274
FGF20,-0.02447081261788227,-0.0187429340780937,-0.03744693167621769,0.008828086656582508,0.02434489199431256,0.011732324568163527,-0.011738829129364376,,-0.003688831536012862,0.016126614821550915,-0.02527892823456224,-0.01678965470685924
ICAM3,0.03271189731235668,0.0013180068610412383,0.054384187034910235,0.054489162101827505,-0.009480367306270865,0.007009893107747957,0.021256410735066678,-0.0328723702738207,-0.008591749730649129,0.14365522472912695,0.028881636104184736,0.06866912864370033
LAMA4,0.06161741370204182,0.05234597196004881,-0.018678162525518367,0.013690710945874143,0.028984552398820536,0.015223372828708163,0.02253129312107127,0.00016039294394419126,-0.017415131841589607,0.0315333048186959,-0.039467647952294765,0.07655165082980887
INHBE,,,,,,,,-0.019041590341051365,,,,
DLL4,0.026363035154307934,0.030954691518674658,-0.00908647326883937,-0.007306808011849223,0.023016078823875054,0.015229174693811956,0.05059455359639699,-0.03900802003983483,-0.03415975341812569,0.07871777416662959,0.005031992671414068,-0.006266546576454426
SEMA3A,-0.03495479197774157,-0.045133341230319826,0.030168076403879272,0.03197436298830445,0.015346183376044304,0.025549446438642306,-0.029883303703062802,-0.03802157851184207,0.03829717882742532,,,0.07423326275564009
RLN2,,-0.0015654566110864096,-0.028077603103180578,0.06411742883729142,0.027167346481816002,0.017172775520252852,-0.011945333203892274,,-0.01600609061070485,,,-0.01972463349192081
C5,-0.021884497172900752,0.02968186640855988,0.04262978817182897,0.01781897252305523,0.09619218258186862,-0.025815837103776905,-0.007287675080101459,0.06179114005318545,0.01710416218492366,0.0367358745763368,0.033329736803341545,0.02639370077898913
COMP,,,,,,,,0.01292096867364677,,,,
EDN2,0.010385837246769116,,-0.024074636334059336,,0.0061691420437219565,-0.01983399389135726,,-0.01509143802812831,0.060086425063028456,,,
C1QA,0.05096756478037952,0.005103804224600566,-0.04995946403457355,-0.036609266055642915,0.03630383482495248,0.06433088314577132,0.036178354615522636,0.008817262502084073,-0.017708155568899087,0.07127110420488815,-0.07668262519557986,-0.059531315946550395
UTS2B,-0.014908072354518636,-0.018062975739403145,-0.020077604186752623,-0.013261447668864184,,-0.01411832782803813,-0.029483763079337238,,,-0.04461993553326824,,
COL9A3,-0.004743524026506714,0.07488347425826639,-0.025632250357538165,0.005624287457314798,0.04512339177514875,-0.05872920088150172,-0.02262663891554767,-0.026157129111363503,-0.023604329576864827,0.06714880760888399,-0.05050331815925561,0.09166370445163424
DLK1,,0.0505473867842246,0.07493044486336808,0.055393115860573224,,0.01818741209709912,,-0.023986417877806684,,,,-0.044476075018056026
HGF,-0.03954270019682421,0.04169569829914824,-0.010565236653831606,0.0868913892120986,0.017839249994200897,-0.019059146941129423,-0.03428669192645262,0.023096396200964413,0.01687817438377245,0.07148249036389702,-0.043429813453246896,0.02599582128303924
GIP,,,,,,,,-0.019993475497108257,,,,
P4HB,0.025066260562958038,-0.09083066150436736,0.02866695236954014,-0.013698511194975218,0.026458375306417266,-0.04575816911658538,0.022797801432757548,-0.0022627435763310855,0.056730048827331035,0.09300658805832748,0.037773443195366116,0.11225299192419741
ADCYAP1,-0.03910316390264863,0.007413468471887075,0.0004908790339196943,-0.020623894057541534,-0.006399893016981418,-0.02707410445050966,0.0019700564853328967,,0.0050875923633290675,0.027179143817732978,0.02117619308563359,-0.040647750909886496
GREM1,-0.019596116433966998,-0.015612073894235742,0.06487568168787798,-0.04474339628559593,0.010450784404523423,0.08007872325711422,0.0071509397700450835,0.013740577192169545,-0.023633791454844538,-0.04573500407582071,0.015262495173800487,0.03812065101368106
EGF,0.040644725434680375,0.04245700578109594,-0.0066810351797582926,-0.003815793428191744,-0.023858809431595046,0.0019513812979890799,0.021516238944243312,-0.019680820976379562,-0.005492513079971351,-0.026459497493576793,-0.01629315906898624,-0.016308165199283315
VEGFB,0.030462059137810298,-0.03645743851879839,-0.016505907376042045,-0.028341980846900008,-0.026444815325146493,-0.01205504966485283,-0.029017183289945642,-0.016153620970634903,-0.007745945744559933,0.02856195001517697,-0.07071884214355667,-0.01842027319142479
FARP2,-0.05543617345682494,0.04446952691063022,0.008226741214906644,-0.0167213785301614,0.08314752260727704,-0.021007214755381927,-0.014652170580010095,-0.008323284960294743,-0.025043593411025238,-0.031387707563778774,0.08029701587216476,0.04834038362035152
BMP3,,,,0.01548531452333793,,,0.04475278682376521,,,,,
IHH,,,,,,,0.01326035698352178,,,,,
LAMA2,0.002338207106709371,-0.0027585447708808274,-0.009446950830373581,-0.011500370461218757,0.05424287435770056,0.0161268596611233,-0.005859380644698524,-0.037162194847433556,-0.0011599829114611806,-0.09121936147190797,0.05295996037101068,0.025304283134287786
SERPINC1,,,,,,0.003156644428962275,,,,,,
NRG1,-0.02585523831566001,0.005075596810420696,0.05413601988609276,0.004937596895589702,0.0028511576537625857,0.007614216878195512,0.029500396155010246,-0.03913532505291064,-0.011107964726183498,0.02465821805315686,-0.04316753706963702,0.012016792187490724
SPINK1,-0.023196639477409874,-0.035754555349607704,0.05970690630968783,,,,,0.05360310418045458,0.02567903541267193,,-0.02728770658365992,0.09163470799711573
EFEMP2,0.03861626578770264,-0.03814452828393502,-0.005476330505550231,-0.054987354072036476,0.0709396670795538,-0.026823840727300218,-0.025721752244241457,-0.0343063349958909,-0.0036044009944274247,0.0865838269828979,0.0066740565654127655,0.08693871460500459
SELPLG,-0.003678478356746416,0.03033767815855983,0.06628012050818828,0.02385303370321882,0.020955080062825832,-0.031358160944346215,-0.049666580274889044,0.029369143168322898,-0.03935892195398754,0.052511239493702754,0.0678391372452239,0.023130305118337895
GDF6,0.03619999969250395,0.03940016564597232,,0.06988793262296614,0.10966790340158311,,,,,,,
HLA-E,0.02188205895621499,0.016753950880341373,0.007594972226703557,0.054752916846717486,0.03914830843036845,0.05907246683688936,-0.014847153435183424,-0.012709192108450392,0.004189572375914331,0.03679464111727878,0.07315546241943041,0.010030693999665214
PTN,-0.01760663699057419,0.0650396015933934,-0.01502922913586484,-0.030278606045888393,0.057473812228887956,-0.018347125934573515,-0.03905665860577313,-0.05750541556993297,-0.013513126362919816,0.08130467256215891,0.06990195365479777,0.06173477170817202
CD274,-0.03751553350126992,-0.008329728345847854,-0.009344836263086895,-0.0295865351629716,-0.022232884755790588,-0.04035890785728947,-0.01627580478831526,0.0013090328456890179,0.012306304388336823,0.011198421185220627,-0.016743474482528633,-0.0020919572582977736
FGF10,,,,,,,-0.015330017056370326,,,,,
CD14,0.057420726406693316,-0.053713970631382085,-0.03722746249003477,-0.0102814653831272,0.023042637591422766,-0.040358415185801584,-0.04297908717639627,0.04104362801335618,0.03973593466515424,0.03165694911587915,-0.11215484484792368,0.06407101656347454
SFTPD,-0.022478707019229226,,-0.002438409116798825,-0.0299830616869034,,0.016823584025082158,-0.021256671201419282,,0.03578047678816953,0.07755886819798968,-0.03946824752120644,-0.03934512908095795
SLIT1,-0.06775122527964209,0.04542497950459512,-0.04940317852498987,0.027333017954385468,0.042729781302926026,0.022136674665855515,-0.03656671427762675,0.02536314468720532,-0.007950591929301754,0.08183765349100963,-0.005950043010994558,-0.03730364992979033
LPA,,,,-0.013261450993561965,,,,,,,,
CNTF,,-0.014237729157964766,0.04214370935342234,,0.04208096515964938,-0.012876064858590672,-0.013721122254889516,,0.018105536239648945,,,
BST1,-0.05137844327605429,0.0402636281589703,0.005673735024584852,-0.021354587378416695,0.03765744741491083,0.0027911964067026934,-0.025772957170800324,0.020554697497786975,0.035268517121865225,0.1134954378309535,0.05173296094687393,0.03223247730836812
AGTRAP,0.01893734568237744,-0.024959930867160154,-0.022110712855264603,0.019323797183920723,-0.003511012455537334,-0.004855548687915316,0.016357670839504315,0.025538092882352467,0.03891434401173892,0.021172491667130755,-0.04754028827695068,0.0775600513109838
LAMC1,0.07468128974554226,0.019557319153772977,0.03940275517033241,-0.004575975471203654,0.05234997483537337,-0.025060600611570446,-0.04711021873408904,0.0027881343919459053,0.05265039408409387,0.05184390954182872,0.00854573371303812,0.01917901137842686
COL6A3,0.06991615506388416,0.012928097455712276,-0.03709672061307536,0.1427538622139875,-0.033334368291827995,-0.026696148803650642,-0.01518404023841078,0.043402391900262946,0.04490373049025673,-0.017571232500287096,0.07190878870978606,0.04778046955757352
FN1,0.08941526884023841,0.042003126496494105,-0.04191839906987146,0.02667555951982725,0.035026201395174414,-0.021037262296160444,0.008682391738370838,-0.012367545132203532,0.015522265939429443,0.10892935455350648,0.024404257190336648,0.05334237160764778
MIF,-0.02108928267273723,-0.05632546877134351,0.00315364773689153,0.06374459785576127,0.014262324587665116,-0.0706134528727622,-0.0013024676624678498,-0.05292713633479294,0.08350274250591237,-0.0472805212629245,-0.028699030325228938,0.05457195215253542
JAG1,0.002173063547870732,-0.06951580839321508,-0.011680818780923792,0.006700798376059406,0.022171113267360015,-0.02713996731149283,-0.004596136759749314,0.05397481025442738,-0.036021393872082134,0.09782342878905602,0.04523353564037537,0.04302504847639799
NID2,0.04203385636508328,0.017720840752548657,-0.033874443957017504,0.026965337701848804,0.09061417033509207,0.0020709196202579336,-0.04776034863095803,0.01590994077456216,0.019302955014496286,0.049314495099826654,0.018517544489897935,-0.005315969598895845
EFNB1,-0.03918023144055733,-0.06202063317483103,-0.03938650866248896,0.03444391046865758,-0.029393773284435844,-0.0077823722378708255,-0.0059748183361297445,0.013745944787592742,-0.004320007060186971,0.01016891345064807,0.00978397869088257,0.08411875190081182
COL4A2,0.08530839953108224,0.05021111103366088,-0.016414850065857467,-7.879374674974149e-05,0.030873169636893544,-0.045917358599966186,-0.014741083432514549,-0.003599240365886743,-0.012220648004506555,0.03980371193793363,0.05987220327469878,-0.029114084111322838
SPP1,-0.08983095391756628,-0.05195861171138157,0.00529663568598623,-0.03002620535326193,0.03842935627403403,0.024500816919855804,-0.03845348115597063,0.027650246517194797,0.03260282922770536,-0.02847844374901114,-0.1610611207071618,0.0968467924392472
