,UKF266,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
LMAN1,-0.012072913320892093,0.001651255271508235,-0.10003747859153016,0.03555710538400682,-0.01623845027207246,0.0034573567953582874
LYPD3,-0.018959856044231383,0.004530803506356205,-0.018673155916422053,0.017688673916104944,-0.0011063832798369618,-0.023531449186501976
APOE,-0.009550525799918344,-0.01412244653119262,-0.19692861539360934,-0.06278098591502099,-0.024779711101145564,0.0807014165119868
SOSTDC1,0.14250014834050745,-0.022664075616797688,0.08899124804336034,0.1746175385631148,0.14282727431314332,-0.009861744087357514
ANXA1,-0.008506601350678942,-0.0728701368253268,-0.1627157917560553,0.015523691459300312,-0.006835900302818381,-0.16867424863533237
WNT2B,0.02924248466274303,-0.020865558252353894,0.03354762268306373,0.017734884156363578,-0.04107284561160207,0.025125723648150574
AMH,-0.014299320259365804,-0.012466281267375765,,0.07788717942532394,-6.521667681054503e-05,0.03090217454811147
GDF10,0.030347390102462197,0.017990308569881704,0.05321251049378747,0.018211098340744806,-0.03325630329256415,-0.02165248706379961
EFNB3,-0.0012639397988794593,-0.020397209193761326,0.20076373169193168,0.044822264079598155,0.018527320800627706,0.07694335148585159
LTB,-0.015694031518124395,-0.012996916574229656,-0.01824941273701112,-0.046332646969482326,0.07904466853264261,-0.024947680235467437
ANGPT2,0.02889441861386989,0.02866222828962806,-0.08083492704641722,-0.0021597059663987363,0.015234144341112156,0.050320895911008134
ADAM17,-0.03132742954877904,0.014532198185977004,-0.061151406713821466,0.03827367694264223,-0.015250721942925045,0.019491947822736395
LRPAP1,0.0029931681631217774,0.052094228233842514,0.08028155933239084,-0.04754823209837438,0.017645148409898587,0.05336752836594086
NID1,-0.02545889266072504,-0.007263983723892744,-0.04833921970271169,-0.015687647672492883,0.019297969014608885,0.079770659991548
MST1,-0.03363529979356537,0.024164355941038853,-0.005849917716290021,0.06688636169894603,0.002611390323800079,-0.010127116564342122
DCN,-0.018594978289529447,-0.030594016065156635,-0.005900371414977632,-0.028744238832742564,0.004068219383556553,0.09653215525835881
IGFL2,,,,,-0.021395721721400918,
COL7A1,-0.014038596621778327,-0.022599554742376092,-0.03412385293607539,0.04034029802172476,0.06491638094684853,0.04702897853782851
CALR,-0.025564249539070195,0.003983403279221521,-0.11162874608699949,0.04528917540968294,0.02027731755702016,0.061905440089949214
PIGA,0.019950041403412604,-0.019619251921993573,0.017148305368004546,0.0008878653033654208,0.08574593715479,-0.0127214409546144
CD200,0.05756792517715726,-0.026175864358112047,0.15241752707055511,0.010179570943583101,-0.0194649693840692,0.10059166436910967
GRP,0.01742532653627963,0.022001256118470085,-0.014679584433313938,,-0.02017088561270148,0.025173566664969352
CDH1,-0.023619047744211086,,-0.05311349313797432,0.029046839380550117,0.0883602729318539,0.10381174314445096
LPL,-0.01943826130842134,-0.014190626732058603,-0.06848074704853972,-0.012024049286071746,0.05497684053405647,0.09992218035198533
SEMA5A,-0.011245403888200365,-0.04102330099559717,-0.005203707237397871,-0.01285956040334083,0.010473315875869669,0.09026996376370737
SEMA7A,0.03019163461829767,0.029763250048973622,0.010393504018481296,-0.029641909265231397,0.03447436430986934,0.09378852705266047
SEMA4G,0.04233003682374537,0.04010879871454325,0.18947935970569618,0.06525252952967156,0.024634169168755264,0.06142973021280116
SEMA3B,0.003251654116471515,0.025079458005614248,-0.1504944643740038,0.045095151972061,0.051727329474324533,-0.10217383755175359
RPH3A,0.09835682132986358,0.03390649570939641,0.1952556394313421,0.014419828244223066,0.05209344620211121,0.026803664494503682
JAG2,0.04148637540892421,-0.003986863617892021,0.013461463805871888,0.0427794329376766,0.01461872464370206,0.06357662661199988
CGN,-0.024825173561097178,0.03606285462186287,0.04809077709397583,0.039477703789028144,-0.033202936269420315,-0.002645508290095252
GDF15,0.01940081588111239,,-0.06776224239528592,0.06650950460742931,0.030735505942617865,-0.05194432237729293
SEMA4F,0.03491391729742455,0.04759969897989297,0.12046257127488502,-0.05075689320366917,0.017951072616240137,-0.024284834798438317
NXPH1,0.034375410413001475,0.009204605864781305,0.15009394972220408,0.013100460115808895,0.008079341449724366,0.16414934352003885
ARF1,0.07697136218859829,0.019879773351974793,0.14076106165367128,0.03969562947144031,0.0273006585888512,0.03144540764838953
EBI3,0.08776538539342058,-0.006658984736176234,-0.07410913503089535,-0.058483533960795725,0.022726552440249428,0.05330185753582119
TIMP1,-0.007502535260549027,0.008398890810033192,-0.12254799635417843,0.06799665709114025,-0.02225735264632763,0.022626182672472763
SEMA3C,0.0016941393571046626,0.05126874106429204,-0.10309389342332839,0.01479990871550634,0.032595910460227445,-0.0129804448942531
GAS6,-0.01917506161301647,-0.023734960584365656,0.03956131973631904,0.00945281691174512,-0.01530607276526068,0.003221337763711087
MEPE,0.00663712824616482,-0.02477756913460265,0.0822951187038099,0.03676763061038964,-0.017152203394331815,0.0533461249099129
SERPINE1,0.027755830101312124,0.0014776458974667054,-0.09854657466974437,0.05669005351627057,-0.025229507909056585,-0.03664330055285842
RSPO2,0.10685706566045565,0.04160378687460792,0.15265503867463992,0.03186105058197781,0.06841545452454059,0.06716923202589545
SHBG,-0.01684826671877488,0.011296786937814746,-0.02936947519457809,-0.03225691052977942,0.1040176554245997,-0.05675851067035402
LGALS3BP,-0.06003678787294783,-0.06750171018205912,-0.17298385001826347,0.08625300391463965,-0.026046543740737196,4.197689411947313e-05
LAMB1,-0.04232842503037417,0.030247534203298374,0.03843994123026485,0.04764464473429821,-0.034309327450456416,0.0763620926971295
SPTBN2,0.021566695960690944,0.03354844938313419,0.19120433948017482,-0.016937391430002495,0.05062892041582426,0.043629781999067564
COL1A2,0.008256924495698412,-0.03215561275269556,-0.13096115214346787,0.012755790359700219,0.0019068324241472946,0.1687228961618634
DEFB1,,,,,,-0.04472273484139166
WNT11,,-0.022792681022125283,,0.08310167568459316,-0.005224390516697064,0.039751470069968146
LGALS1,-0.03325500338073608,-0.04027526704224351,-0.1512114760101403,0.05228640243018109,-0.024258212608584472,-0.08995717142707318
BCAN,-0.04030849920568029,0.05590107369199746,0.18806057039618726,-0.03783693242056516,0.022078566334229284,0.23385876752175092
ANOS1,-0.05334086962919695,-0.03973045802282082,-0.04098604754718103,-0.025772877424967946,-0.013448173033614995,0.05650382035642195
EDA,0.010025738214256619,-0.001994700781163587,-0.03593706460386737,-0.0020554886438723784,-0.03325630138142109,0.008278203290994983
FGF22,0.03571952103966006,-0.01361800143382111,0.14301486501790067,-0.03282306579400966,-0.020379722935615012,0.03228796507955455
SHANK1,0.042870702633223325,-0.017048505885630418,0.019378318424920424,-0.026908824848868463,-0.025933268660554013,-0.024453477008147394
NPVF,,,,0.01027572783239737,-0.01842160038636205,
RAET1G,,,,,,-0.010483578899146173
TGFB1,,-0.026418397485030057,0.016786212338103155,0.010061370587959754,-0.05632392214963137,0.03955552633238404
MSTN,-0.03405234944722204,-0.016180283736759307,,-0.011332008893506936,-0.002425038992508028,0.11061838698690801
WNT4,-0.027219335132711936,0.02788012853026064,0.003405949641517357,-0.03419247047622284,0.0034048405757733454,0.02284910379037928
TNFSF4,-0.01628075712062924,-0.01268292808901604,-0.027578264198889747,0.046203210522494674,0.026620997462822468,-0.020339945082552054
NTN1,-0.02554487269701405,-0.0123728367801066,-0.055787776162782535,0.01819621645078844,0.015064519656398706,0.04603521412607996
CXCL12,0.020624089527860056,0.005951154004407409,-0.027862210271005924,0.01690408249666968,0.014850209079365025,0.07093197241736794
GNRH1,-0.013566873603878421,-0.018852352411888856,-0.017660479884555044,0.024645755577496292,-0.0089695937436213,-0.0401605650982355
FGF8,-0.018959852492107944,,,0.08626765876625445,-0.008332246390831084,
RIMS1,0.039307605239609286,0.011951668497580795,0.16849427381634438,-0.018442605409854502,0.02098142916207968,0.004793448179632224
FGF14,-0.0007590585903047297,-0.02548728489450628,0.19885050109083402,0.012304791471098071,-0.016801591914481613,0.12095001242288982
IGF1,-0.012621841498219169,-0.005066156214076078,-0.01351393886937879,-0.045208829889282404,-0.009992056244269002,0.04536582535221236
TNFSF10,-0.004792774424698646,-0.00043981447716525226,-0.02550765633397106,-0.0002454766155233818,-0.0419005593759752,0.0005252974566519103
GDF5,0.07697908488941518,-0.013618001634733631,0.0811285159533442,0.025928528007342015,-0.0068048990708841,-0.037157293866642266
CHAD,0.06747410563070196,-0.011443968059869667,,-0.0022352592040172743,-0.014939002240567646,
RGMA,-0.044577374091045695,0.011541448584732533,-0.03464576092400444,-0.011527277127633535,0.006880040955140713,0.027079834219531383
CLEC3A,,-0.027042405307142744,,,,
WNT16,-0.018281122600154076,0.005532385856599873,0.05093651465394876,,,0.044567094118512667
CX3CL1,0.06222780555468028,0.03750163084110313,0.13831735981514603,0.05053822221552538,0.02243667573140571,0.09273475723797281
FGF1,0.011555766406993961,0.005614568643830939,-0.19201945982817228,-0.025171691510841296,0.01954519661811714,-0.08903712937353246
ALOX5AP,-0.004450298510272207,-0.03135449187709075,-0.19845547270791783,0.08360687778525083,-0.009458545206195075,0.01794678713577713
IL1RN,0.02093681120261074,,-0.05979042620125358,0.016275467204287245,-0.04596705292437149,-0.0325558293124935
PCSK9,,,,-0.0012752860023223745,0.00104301879300538,
NPW,-0.019290975711477792,,,0.1103055686863533,0.023966646500480304,0.001106972881145264
CXCL9,,-0.013617999409241579,-0.030262091477565617,,,-0.05386746855285461
ANGPTL4,-0.0027585895440996647,0.04420754478940525,0.009724286370654001,0.049798997329208845,-0.008460673053247636,-0.023592252853739337
UCN2,,,,0.1125550533558194,0.030490540460863132,
COL4A3,,0.06965739575227295,,,0.11860800034517709,-0.00028700498904603197
NRG3,0.018797735388714657,0.057387063928026574,0.09157038658780493,-0.009474528258894388,0.06072863831397485,0.04341091453187022
IL23A,,,,-0.0009159449767684834,0.054728671123693895,-0.010141258276488523
COLQ,0.09966213918056205,-0.02157697574076439,0.06921928988553837,0.030793833344918812,0.03203355077121076,-0.07284973379509921
SCGB1A1,,,,,-0.024563168465414006,
TNFSF12,0.05061785659657524,-0.04203576638687915,0.04238082038710093,-0.036464300713040396,0.05214466751434265,-0.030425691740628744
DKK2,-0.02660707247002557,-0.009370632644839411,-0.04382347907500402,-0.008265712816700844,,0.07350796104451199
FYN,-0.02890172715069983,-0.007811534201924428,0.003938993551537998,-0.08863787444351404,0.07960776745872881,0.046065577917035624
ACE,0.02444645165812862,0.06443723225814252,0.03569403372643622,0.0024412717395563563,0.0043333684491993546,0.02593753214886862
IL18,0.0016978304665678703,-0.026254327301264997,-0.10643070053262246,0.07859399200231067,-0.05239537339610308,-0.0217291214600745
PPBP,,,,-0.026021583612218735,0.06688701807731154,0.012482490779047601
CCL27,,-0.009653099832145068,-0.006471896459559487,0.06613008821635265,0.07272276468779736,0.12884093112358527
SERPING1,0.0048506207868754475,-0.06522316675527236,-0.15617976433762268,0.04079970851403783,-0.04469728535083376,-0.016659104766867997
AZGP1,-0.060178140469003036,0.011215096098441037,-0.054191277457080626,0.026169745377965438,0.04337138841437163,0.02419803467967834
INHA,-0.009649088828927104,0.023733251907304243,0.026536734776229597,0.006680881298522878,-0.04744623619990936,-0.028896491854808058
SEMA3G,-0.0325046089280739,-0.018165133063635843,0.15951630040752648,,,-0.004984973950286252
COL6A1,0.00967911747951225,-0.0503629266078366,-0.0037205681555417054,0.060433226278591635,0.013830139141033284,0.13120392881176174
FGF17,0.003264399663096976,0.07069719944050357,0.04829478916011698,-0.05376160610997171,-0.0009863688589197847,-0.046556705758195344
TNFSF8,,,,-0.013142786999856033,-0.021395719419453913,0.1057834297795773
FGF20,0.07409693548133049,0.08692053402385899,-0.04355120154870197,-0.030703585203299102,0.04015827567378643,-0.019259264307051573
ICAM3,0.0607719007098984,0.018105670351373983,-0.035720990986045434,0.0322789148139153,0.042640872755368785,-0.0785423494993309
LAMA4,0.02410570308765684,-0.04161034653765818,0.024865230255845715,0.012964996333978166,-0.031070920373999313,0.10089282494083049
DLL4,0.012963776510177553,-0.01351707452572256,0.05136082545183351,-0.01008517578993118,-0.03644490102743842,0.05557681214407005
SEMA3A,0.043543941380893326,-0.03269678629267793,0.09957339197774946,-0.006137961496449432,0.08070530945893906,0.05495007062439831
RLN2,-0.0191260741250324,0.006767962571321179,0.018922016151777365,-0.019524694575855567,,-0.027291387637067736
C5,-0.04970782018494906,0.0046026325002077335,-0.016046924369725084,0.035236691182166824,0.05419917620537997,0.021924873817196027
C1QA,-0.0381616566581834,0.014874260091812495,-0.21231357612500013,-0.028469245337066577,-0.06148915248153304,0.04111736735131705
UTS2B,-0.01423677438064897,-0.02355245927225422,,,,
COL9A3,0.006571982254982139,0.04740116663216404,-0.050447291129127,0.07488381151702403,0.07340664796779542,0.16188602769823776
DLK1,0.07279763569850332,,,,,-0.03804627475238709
HGF,0.011296783639124647,-0.015733501046156333,-0.05272379355517287,-0.019433967539490206,0.001991771033136913,0.00649515260051544
P4HB,-0.021859545163303504,-0.042772376263015256,-0.06554894819790222,0.059455383680449385,0.0011747764687503358,0.04820638460413538
ADCYAP1,0.0909271349059158,-0.018473295768022046,0.06826019846578985,0.05958643471507318,0.02468958468824996,-0.045576733204810954
GREM1,0.07965001840708615,-0.010960819354666416,-0.13342931571167618,0.011783924609357555,-0.030977238867380748,-0.0061412029001471115
EGF,0.04392481507963687,-0.016800755315914885,-0.04350751748667386,-0.006088614764200085,-0.018648616421025915,0.03527164392150321
VEGFB,-0.051063140650981234,-0.008284227043553291,-0.05771136169407716,-0.007715849254393941,-0.007694083043119671,0.02268687670684251
FARP2,0.026887909733137524,-0.03933701074697583,0.027050885792770953,-0.04837826797257543,0.05797640864001846,0.07891889142895302
BMP3,0.011686945276826977,0.046184653029296335,-0.03321077347884083,,,
IHH,,-0.030693543918755825,,-0.025558208229581804,0.013754894970333243,
LAMA2,0.047441121624991374,-0.017693368886529018,0.01724791899433984,0.031222621604175944,0.0283509204660906,0.07856531028363647
SERPINC1,,,,,0.08918704708794084,
NRG1,0.08798897750989997,-0.028801095908038494,-0.026419787243794006,-0.007597048910698066,0.02079243273261978,0.023251806063407748
SPINK1,,,,-0.04529040697115294,-0.01657570738638078,-0.022951158736511133
EFEMP2,-0.05538452812188912,-0.01805904708497402,-0.025679103151094573,0.014895913636635824,0.019025841230315758,0.02357269089818392
SELPLG,0.034243235124215364,-0.004094462035446106,-0.09199717546434481,0.06019624849995399,-0.02931901803962453,0.03230671396284248
GDF6,-0.028410580367840405,,,0.05154201448640474,-0.007077182539400372,
HLA-E,-0.05072888079700638,-0.04869974062414949,-0.2095227694410968,0.013122456167858945,-0.041989450616940656,0.05251282416399437
PTN,-0.06945907495729,-0.005832458562286963,-0.05267762186328032,0.04372801325179952,0.03141442081216452,0.11934087582918308
CD274,0.07406675984176114,-0.013001570673609292,0.04601706321336687,-0.00041039020423235575,-0.009059931401363758,0.02547298784865059
FGF10,,-0.01224604883004781,,,,
CD14,-0.04325532677282945,-0.02412084198644266,-0.18328956059933504,0.0205281578784787,-0.09262744586534373,0.047664494607959074
SFTPD,-0.03218819657824611,-0.009544038753109985,,-0.02291732761564533,0.16253975946699328,-0.00200549120256535
SLIT1,-0.02992392892564916,0.0561925522460188,0.21199540716865975,0.027694320906325454,-0.03235565917896227,0.10361731352796592
LPA,0.1926270380553054,,,,,
CNTF,,-0.010960818407348655,-0.05311351495639023,,,
BST1,-0.006038036121135021,-0.020588163134312908,-0.06357877375262305,0.0670326314426996,0.019051766837650114,0.0548773624434743
AGTRAP,-0.035527541366820674,-0.05616643964914847,-0.05966376920650107,0.02179613504252827,0.036815564174485955,-0.05593933130746568
LAMC1,0.010894136561226338,-0.02928260817345563,-0.025681481897345784,0.03960915977085548,-0.029695507109273486,0.06545948273219886
COL6A3,-0.011491054760268682,-0.00911279685235032,-0.06499842988400853,0.06967539190067082,0.01513530980954613,0.08273632761427109
FN1,-0.0073894561484198484,0.011183747380408315,-0.10729968184807827,0.00595263404302324,0.016484883371926416,0.04071216621700458
MIF,0.05419654325316812,0.0429872412173686,-0.026319347466518133,0.04075738997780142,-0.002718112748157127,-0.12117779844958736
JAG1,-0.03605811761577084,-0.0005004333592154191,-0.01594378614506078,-0.05837776717459514,-0.01560328136181288,0.04564794570975178
NID2,-0.018574040552800142,0.01592425687725686,-0.05849660355939612,0.023817786059825513,0.011129937840392156,-0.02032624640102782
EFNB1,-0.008032142385033268,-0.018627050866249217,-0.031562836365430016,0.016013409931161973,0.026606533643148723,0.07294398124330538
COL4A2,-0.02009171646860688,-0.04408259899813184,-0.02197331216502968,0.0023622325760100362,-0.0062178137511408604,0.1038620331697944
SPP1,-0.054142784103324126,-0.056718227575358146,-0.24552939028594203,0.0563876710068454,-0.10014320634046348,0.016233572328118253
PODXL2,-0.04089854489855245,-0.03569397605221226,0.09350365221371294,-0.02996464621171148,0.062245091364831424,0.044412283774385726
IFNE,,-0.012246047874567855,,,,
FGF9,0.090552897401742,0.012140179985087334,0.20708379016854975,-0.03677845338993986,0.038593587649455995,0.05034630702612251
ITIH2,0.026871425431574888,-0.03728623559558792,-0.0224761265252649,-0.012317226576494946,-0.022384222564950516,0.05051140772508488
ADAM10,-0.02645277618796946,-0.006476173801757347,-0.05306735542300918,-0.0001860694313240444,-0.024032086307435776,0.0369458867193925
CFH,-0.0073960316196485364,0.013846523179905536,0.04090277500083633,-0.015277629375457706,-0.0285633444690008,0.04465164634598455
COL4A5,-0.0037562844347452176,-0.019564215196437536,-0.1527763558494657,0.04950283135356059,-0.006994856137165107,-0.050024055971021775
LTBP3,0.014943805292251741,-0.006682682072316644,0.010180707196789061,-0.02960508724254268,-0.04857456159804374,-0.0073051872491480575
GNB3,0.04898224754479495,-0.016209616920071362,0.10133510036715636,0.02759674700498842,-0.02311559866592019,-0.021327921781893446
COL6A2,-0.03794971776002952,-0.033433125640540184,-0.10450816292749525,0.04974558485684046,0.009445972878078907,0.11927211503331314
GDF9,-0.028875642492857664,-0.016800755226493897,,0.026989039345098657,-0.035618305916411276,-0.017627455948608324
NCAM1,-0.01702519053175335,-0.0019379972945924558,-0.06676142178825843,-0.05784530130636527,0.010386181988104466,0.027950350051099346
APOC2,-0.03630611469717042,-0.035499542182021594,-0.12623780798520795,0.03318180093522963,0.0026457772020331244,0.04150328025698725
BST2,0.03189026551727151,-0.021385627728244882,-0.1414477844541433,-0.017484183373820773,0.03188685753208714,-0.006726436748226393
COL5A1,-0.013315688581217537,-0.020236958836311856,-0.08638289396465561,0.08826664018568742,-0.019622605461361537,0.026751805337394
CALM3,0.05008146689325546,0.07692314518499076,0.209356941617408,-0.04881411188546167,0.034840211078507016,0.024240037861691502
THBS2,-0.038033150845798475,-0.04720599412782912,-0.10631821453242063,0.036215271753646826,0.07174873548408281,0.057182514333951405
SERPINE2,0.015871485193312367,-0.0031521882092133725,-0.030726036117358028,0.0240797418957216,0.039704404191236956,0.14116115338134877
EFNB2,0.0007918901797582287,-0.02425930098198496,0.053700766239121824,-0.00994358296111623,-0.03313405375537184,0.04172299430123032
PROK1,0.12054035950319597,,,0.14163349683421392,0.05687353130306916,0.05821603164278332
LACRT,,-0.015509446869930332,,,,
MMP9,0.0016554423211439769,,-0.04629160226902548,0.057153754658366474,0.027362047199579277,0.08716352368546063
DMP1,,,,,,0.012433197149781618
NPPA,0.07400352819392866,0.033668998469835586,-0.01313211669267602,0.03630853724399848,0.07085833622622889,0.06549331079260287
APOB,,-0.011443968041682736,,,,-0.03411334951857721
NTNG2,0.04532685601858001,0.03764905333534162,0.030348850677187574,-0.03733697941474647,0.03560180392439317,0.09043860191245488
LAMA1,-0.039539068290037956,-0.02071963905721257,0.011566573689310869,0.010085020184900713,0.006225406207135747,-0.03181056687658288
UCN,0.01648536818746044,-0.016209620045754537,0.016235554740040497,-0.014097722583436873,0.02567109964348025,0.061842975555450305
ARTN,0.0077810214156881575,,0.08097318018726923,0.04648974559206137,0.04418219627124196,0.05330905421989813
PDGFD,0.014388640736146496,-0.01704850538123273,-0.007832860533397927,0.03511027112025931,0.04592897380952976,0.043523967408430266
EDN1,-0.011138286548785218,-0.006548770911171256,-0.046718926204929505,-0.06328439791263801,0.008795891033953123,0.048714625146534914
ARPC5,0.032999760164164636,0.0018472271153091475,-0.16481253444876154,0.0378549312912399,0.0001957077362669883,-0.016880328985921813
GSTO1,0.04848078213146109,0.013417248615368004,-0.08955730534070959,-0.005746627634474013,-0.002865863287361644,-0.021928415423147756
PROK2,,0.011460875852361418,,-0.016965436856027364,0.07637910523231098,
SYK,-0.0015182501252123503,-0.03332341962406781,-0.09013157167929196,0.025801355541846375,-0.01736085559768627,0.09309596923273693
ST6GAL1,0.008568885906448076,-0.019668071230553873,-0.12260045952293219,-0.03769118453838397,0.0015443863488041273,-0.030197071718697985
WNT3,0.03869086031148262,0.049551909840433,0.1473304026614541,0.08387923621079692,0.017914923647173776,-0.029843633934180967
HSP90B1,-0.00584397872795295,0.006166994347306713,-0.1044140763040017,0.033395598551688485,0.006793883602524771,0.06863246420366574
ZP3,-0.02933464188376962,-0.011443969060151073,0.024613095147687544,-0.017004767131128775,-0.01577923174200507,-0.008313585502760325
NRG2,0.0007630708948128256,0.05521858568625202,0.04272218414923219,-0.06357989238347048,-0.001131808490709006,0.059664964070175075
MELTF,0.026597671523805277,0.01981918298605407,0.006908462472968922,0.06396855264102785,0.0015665096257410126,0.05544798190476487
NLGN1,-0.0597550105695008,-0.006608878004437804,0.08335854006214012,-0.04276928474467984,-0.03757020209323235,0.006066163388582584
SLIT3,0.06126500407871799,-0.008961727441270625,0.1004693930978816,-0.04687498238125217,-0.01395470007208188,-0.004847651046384283
CCL8,-0.024561589231748275,-0.010326774167718709,-0.061492563207821815,-0.008455441491137248,0.03713862541225032,-0.0670092310897094
S100A4,-0.023594318501656,-0.004707813485193425,-0.12579827552229886,0.006412806283452508,-0.009410803733485124,-0.0254428104890267
TNFSF13B,-0.0075906726836114016,-0.024689231373551866,-0.11210993506012,-0.018707843862457874,0.0004464350011188315,0.03783354515953334
HSPG2,-0.0008052724659782062,0.019624261135328617,-0.10095272505969502,-0.024160375507621703,-0.018470709501030764,0.06556056428277401
FAM3C,0.04353957578811935,-0.04365049975096492,0.2197876766059732,0.03153569837190693,-0.02854725709521512,0.05425000839437299
FLT3LG,0.010062061176902039,0.016321384378071877,-0.02873266975616409,0.0370750617358064,-0.015475662915960645,0.016024560684218855
A2M,-0.05633126473573796,-0.032056227104790974,-0.20678020106744793,-0.0001956057446009238,-0.007666435885102521,-0.09030676864119533
VCL,-0.0004637110078829158,0.027804917305059622,0.017696906987223482,0.0059798897476696505,0.005052660901645397,-0.004737701991266055
FGF2,-0.006312663775110678,0.046007688930488067,0.010945633053522304,0.05370445290508671,-0.01428792330571673,-0.054939867721277895
AGRP,-0.014877896476433986,,0.04415252854997239,0.0012377218269148532,-0.015986497881279236,0.024420594296812134
CNTN3,0.08007990962141986,-0.03585193305218469,0.22527850681814618,-0.06515956920378606,0.036036902106973884,0.027083209806582992
RNASE2,-0.022824226604885457,-0.028531430228610127,-0.08287129152834546,0.02274970662783171,-0.01595161665779069,-0.024427775842736078
ADM2,,,,,,-0.03697687713689334
GAL,0.062003209875344606,0.011026147262915606,0.06096923488153784,0.07433110529272839,-0.010802393406553847,-0.009420104706947577
IL36B,,,,,,-0.04963972598298699
CXCL6,,0.07011626819573454,-0.006554661491399564,0.05343962198384936,0.01258756072740188,0.03506965089928052
PDGFC,0.02306662405997466,-0.021061659619350588,-0.020516812161956385,0.015568505405829068,-0.03189635958533909,0.03376290793294045
COL8A2,0.02188091672727935,0.01170261919020235,-0.07267665779788587,-0.010408974438313618,-0.0032785613745998925,-0.08063751937616274
SPON2,0.03206791495714215,0.07362486355074063,-0.016281149724406457,0.006993596001442282,0.008650730765838872,0.10526198357159937
LCN2,,,,0.03572433293495778,0.07974957178043951,
SEMA3D,0.035615366392411946,-0.047430564237498966,0.04750720021623556,,,0.061258879401431154
BMP6,-0.019454596728505233,-0.02086555378881312,,-0.03553831726123548,-0.02525642672914632,-0.007726250539830238
TIMP2,-0.010296905241668979,0.014194654261929741,-0.12891458356879412,0.09852717185630501,-0.021600329386400535,0.17497804025314406
EFNA1,-0.015123723130703483,-0.02330861207407661,-0.14413538832775935,-0.007306393751502223,-0.007901946687971903,-0.006442415880164503
S100A12,,,,-0.02152773790030498,,-0.0324807449300858
TFPI,-0.017258509456173195,0.03339182537656951,-0.0392029342080042,0.00539259779994819,-0.0020466886681629213,0.11221633680669776
GPC3,-0.0179758214777035,0.0018919190433369802,-0.03197775537295938,0.006506432748816816,0.019556220775068262,0.03502978995613972
NMU,0.03881599465036033,-0.01361800172746249,0.09358651520178143,7.122272797236208e-05,0.010897968993571639,0.09753775211985816
SCGB3A2,,,,0.012548387076698645,0.08737658278991388,0.0553797424496113
LAMB3,0.056901399592045335,0.07149581480097415,0.07541405887206644,0.004535181182249696,0.010603672283692002,-0.007710859303200258
LGALS9,-0.02174060392758291,0.007195769387046144,-0.1713419407061979,0.03417518370475883,-0.0007026167124457541,-0.018239865443315736
VIM,-0.08270132270656556,-0.0641623646002547,-0.2382526531987615,0.06942622353974227,-0.008484978262775542,-0.061096306728867775
PLAU,-0.02830587552777199,-0.0028698674197943645,-0.10059273861001822,0.058566820731935317,-0.06682805983759955,0.053354620881240135
TGFB3,0.053991663545923184,-0.00010207784859685907,-0.06584467673672906,0.06343181369621681,0.017696966517951076,0.054099078641977404
APLN,-0.028827910396117862,-0.00511580979241162,-0.14642332399690855,0.038579903745579944,0.013396918052445857,-0.0063388197343525274
SHANK2,0.019201616141613136,0.006795308338135742,0.15968081830623657,0.0019761928062419468,0.002256525057001745,0.01829341469828198
LTF,-0.02429553658204121,-0.06735062602401587,-0.17503398999998981,0.025151432542460255,-0.017625753830727606,-0.10626637993988279
PYY,,,,0.08043936254620242,0.012077790557605836,0.02405750851389489
PENK,0.052449269920098754,0.0930100689187924,0.025114265447963136,,,-0.02126273028145775
CTF1,-0.008082890761318027,0.02204011864487187,-0.039106229286385165,0.0314841400044501,-0.0026467430401298083,-0.04726522451753172
COL3A1,-0.005916002688795162,0.01159478574989069,-0.06473588870477112,0.029627202814015523,-0.009703345342315506,0.11578732863257236
S100A10,-0.06291488168586987,-0.03683911048907159,-0.20916975562825632,0.06389225988204245,-0.03805440688067207,-0.08862056550624287
FGF13,0.045625097637308,0.03602251480477762,0.14722445846292753,-0.001164336874699553,0.04624529482265776,-0.010742998403245428
SEMA4A,0.060752012599255736,0.07953058971597293,0.022480226618813166,0.05065516642762343,0.014882851439943856,0.011150688839917896
EFNA4,-0.027700951302454868,0.005945977403947736,-0.03174999739531868,0.06690779053258575,0.10309113241632702,-0.043442766714696116
HSPA8,0.07564784026059214,0.058261311155201986,0.1502863429712495,-0.03376092743591796,0.09197578902703082,-0.0007686738805686361
NPB,0.024256032445078297,-0.015687125611579252,-0.08226933210333227,-0.0421696891406353,0.033328600507190755,0.024736976053169185
ULBP1,-0.0030135081130896017,,,0.07236090803103315,0.06462334184262969,-0.04364335703074733
SEMA3E,-0.008130174669652723,-0.028650423158783772,-0.03551313414445552,0.015463959728658452,0.012895457425316227,0.02263601328513786
FGF3,,,,0.043140096028497,0.07162322153639464,
ADAM9,-0.0050403530486842025,-0.020668396839727474,-0.11635328251217045,0.03234105278361228,0.031036757163033387,0.043394533725076734
ASIP,,-0.01019545397477178,-0.05070941457182987,0.03248108439928991,-0.0013760638049922609,-0.044991098887372655
IBSP,0.014154488421430845,,-0.1767183524640032,0.05113322627849988,-0.06700638465650377,-0.026504540933854282
FAT4,-0.011119137035824211,-0.009329129250539614,-0.012703644233397622,0.0481342194555043,0.01151448216846375,0.029997829947291988
MDK,-0.03886719601161063,-0.05418906551141659,-0.06576365196441931,0.08885198400125369,0.0810201509513197,0.01046728919247682
