,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk
GAD1,0.029326165307145602,0.13328743654447392,0.06588237938284508,0.050927737210514704,0.1766962369988739,0.21648403659953272,0.08500052352984572,0.009362888836142072,0.003030120757357651,0.036106225696780674,0.031800014127213366
COL14A1,-0.03592002173486298,-0.02391801076709673,-0.024470412204134952,-0.028089150786857565,-0.06537695472773944,-0.059934100812376226,0.04503100730223463,0.002781601286578965,0.09707657329376643,,0.04592848939474222
HLA-A,-0.13995993061899903,-0.11123334749921714,-0.09378668794515102,0.011896178617903923,-0.13752796647039378,-0.20888170284202298,0.018454510038963114,-0.05066987218580253,-0.04180030963047285,0.14070597224916473,0.019589925723529415
CD5L,,,,,0.022348358457678227,,,,,,
FGF18,0.02558529758747269,,-0.012071085864592261,,,,-0.03392105303091732,-0.023688451801672214,-0.01509483347940559,,0.054318826837541447
ADM,-0.025773547796065516,-0.07301174218355966,-0.049779803732989965,0.04758276941817574,-0.03430034600715615,-0.19132548308879999,0.05801267480895021,-0.010719253453102987,-0.05540359944503293,0.08026051286487625,-0.07726929983126624
CCL15,,,,0.04066874566338305,,,,,,,
GNAI2,-0.10893002476288015,-0.12252499868907701,-0.058538020008007334,-0.0707056071695994,-0.09936438070513796,-0.11059188374570617,-0.07394567285030675,-0.03270298278950027,0.029122089918122606,-0.013418583304417673,-0.004369948203928439
HDC,,-0.044129825947586236,,-0.02610578743736107,,,,,,,0.02406573059794395
COL11A1,-0.06136925335320676,0.08628065920995362,0.06488403760392422,0.03424652796286749,-0.006099845101132611,-0.011700217737484172,0.09455313174308379,0.02949239479595736,-0.029220077786006597,,-0.041508307702814135
NUCB2,0.01744235446518281,-0.018711907011395214,-0.00845532049895597,0.0775898266900924,0.05450950825038234,-0.03166553318275248,-0.02852240186877386,-0.00015381895769033406,-0.015956322563225753,0.038538188119184205,0.016779442464134244
FGF16,,,,,,,,,,,0.06423297016831712
CXCL1,,-0.034489954370292335,0.020056833131101574,-0.019514523550873165,-0.017798371696514364,-0.020029104749401356,-0.0014762249676379619,-0.05177032275515334,0.03271723276473319,0.11608539358189328,0.007618674903257119
VCAN,-0.08981171003525329,-0.10534197144628195,-0.013768763477261017,-0.093171411368507,-0.0577363765082224,-0.2046948542314997,0.010767385027013557,0.013099044923359244,-0.03565220774328327,0.06377219393147988,0.01498516780714951
MMP7,-0.023727095391029688,-0.009841456782066459,0.013648660674523905,0.016327255889884693,-0.03338953950257088,-0.016671836877991064,0.006285800139620181,-0.010236422097225344,0.03128310323033984,,-0.022511576732592214
PTPN6,0.021511723387984145,-0.04247210659375796,-0.015424018301961938,-0.03225497752704741,-0.020175277292141653,-0.07722644178113028,0.023936553518445713,0.012944426704494135,-0.0015668766857619837,0.041667336419853894,0.03068319158947785
PTGS2,0.040544213512024044,0.1318885058734907,-0.009610179984847334,0.0013685461375191905,-0.011970552278548968,0.029952071775202465,-0.0035804992311496463,-0.04852646580826889,-0.026268225946391076,-0.038078535412107616,-0.0033803979815065937
XCL1,,,-0.018273142778160473,,-0.018792564775775504,,,,,,0.13048194658049322
CD58,-0.052303894966011476,-0.10477899128492812,0.05759751666137108,-0.02338150696564227,-0.023882803445291582,-0.06408082622104005,0.06009066584916549,0.008052256896269662,0.029554367944385006,-0.05105794788603574,-0.04190030674977066
TNFSF14,,-0.020506121519588454,0.0012438973600971328,0.011644839313798797,-0.041890436566852755,,-0.027135058274130996,-0.025825328802092793,-0.02346144902129654,-0.04714517997008224,0.07262137423274649
CNTN4,0.00046562599930770814,0.2067371633191749,0.027393248000323445,0.09744020652337945,0.16881384427499668,0.10392553009182298,0.009337635429099135,0.020369185613663965,0.011453013428013368,0.11143771294482556,-0.025325394426858983
INSL3,,,-0.012828819191839454,,,,-0.030177569044477832,-0.014990412621902933,-0.0234614467545428,,
BTLA,,,,-0.024340980024187057,,,,,,,
MFNG,-0.04825571322162315,-0.07069337172579955,0.01849359088139281,0.054660519093123736,-0.007301002740765341,-0.01629636778583339,0.039134712282956986,0.07240264125899525,-0.05970580060405893,0.020823828931466816,0.07616846747596676
ICAM1,-0.014636487471411374,-0.06901575853782409,0.010851954958806843,-0.020864061737605098,-0.0064335709030771725,0.016464637993729766,0.01209727491530668,0.03843282200420042,0.014887020276179157,-0.007057144412976566,-0.050564776305112136
PROS1,-0.03716771807388086,-0.07348035238282603,-0.02100224627206658,0.0048520323272798,-0.023700304284264836,0.0069823162700031055,0.09188382686044831,0.017717833436993752,0.048433739202292284,0.06634692374717328,-0.04018082087201408
CLCF1,-0.021635092445413753,0.016006473529427894,-0.06408202221435744,0.009779550215210842,-0.06224509345905797,-0.06899815881595793,-0.001001773853128265,0.023129032898577883,0.016358104097710904,-0.07001311902215235,0.010717911773655563
PSAP,0.02378432156533259,0.04717778513287323,0.03240832080897896,0.040716877569968314,0.023174589277037888,0.22378572410097622,0.08801072468253385,0.01682148203580207,0.0322154567511797,-0.04357516804419136,0.03744672313605607
EFEMP1,-0.028967255124749746,-0.07346400328437819,0.04908255194567693,-0.03683607259600587,-0.12255012872954452,-0.07718754722969573,0.09256044077664674,0.052797013181091555,0.01978813956648676,-0.011352344641388025,-0.02172557274523633
C1QTNF1,-0.05548596905456084,-0.06641313270081939,-0.03606842956816826,-0.028628433661796824,-0.0017353314100352652,-0.060486083957234996,0.05323291563260912,-0.0033759956744540227,-0.07877174840775403,-0.020751057460469003,-0.0229728625533305
ALB,-0.033720150553473285,-0.01650780554596277,-0.014005705759740444,0.004588262786471975,-0.020580679673072727,-0.004370460462341288,0.06584198433369667,0.0059046473961848235,-0.009882217189115966,0.12845061571204383,0.007989287830751432
CCL13,,,,,,,-0.020143194764182096,,0.032119185781175036,,
EFNA3,0.05847857896533053,0.14163626071904237,0.031007596340478394,0.08912665906037343,0.11423978567985814,-0.0015072771223632866,0.10102113613515912,0.01751235976273816,0.008115957137948148,0.1716556847808137,0.08447884268064541
DRAXIN,-0.03491165001450893,-0.059885708142327014,-0.08746615155639918,-0.017382895300554372,-0.008356943526178369,-0.10396643678364408,0.010301713001322748,-0.05139152093875501,0.010291198571717446,0.1162423388784865,0.035005960695577217
RAET1L,,,,-0.007322800335669975,,,,-0.015175132061962627,0.024786238055627446,,
NPTX2,0.04657076527313419,0.129112466108587,0.0661688672352845,0.013249103364100687,-0.06280651585889385,-0.04944698545505276,-0.011323001687926677,0.014868171332745516,0.01472352367606799,-0.021848254113866237,0.0806103788603458
FGF11,-0.02732206758120529,-0.08195797522596668,-0.06428314052612752,0.05730214171531153,0.06591506241088432,-0.06370636070379093,0.025444611326798622,0.002945537889467188,-0.048988086634919124,0.1523092392839194,0.01960350022880035
CD59,-0.002443699729541922,0.06456718493443742,0.06615395280460566,0.03207283272088987,-0.031703735332556916,0.15057292500772854,0.004478893306745996,-0.00013044415100610358,0.027545535727905364,-0.028913868214945536,0.04624726269126763
COL9A2,-0.059881557135747165,-0.05460301331942937,-0.0039570745786006115,-0.007418751373493413,-0.04843902239628047,-0.02808326340748323,0.05041568866317255,0.002576699046597416,-0.028308432887303725,-0.017785787010133534,0.06698120681076718
DLL3,-0.07560972606209376,-0.019543530187743467,0.02794794166072729,0.018389238220147593,0.03417594097807219,-0.003669317710515351,0.044136250214934745,0.05802204469015809,0.022839474684177706,-0.016989284017206438,-0.005428503254375598
FGF5,,0.015807784352067967,,,0.1677548411799396,,,,,,0.019132195036265207
LIN7C,-0.0057501866457487375,0.027012731932464923,-0.009986726370734838,0.041099790618177805,0.06335322516699599,-0.004813880679183416,-0.0142491078350631,-0.04809684837755261,0.013981530425210885,0.04109776640309049,0.03532553418114965
GDF7,-0.03187076543065742,-0.023514386808216537,-0.0009303240679482258,-0.019060553765807654,0.08650463074862359,,,0.017786415594382377,0.02106365951893029,,0.10552468969047392
PSPN,0.006691336479620713,-0.04000510418144971,-0.03868000893188065,-0.0024435562715855426,0.11583396596755688,0.020312935171645445,0.004196902343426163,-0.024989162666557534,0.029167059940874585,0.06573656991227615,0.011040630296620658
ANGPT1,-0.037479357616084015,-0.03842010660446208,0.031169449442562495,-0.005539553577317784,-0.017039612453535826,-0.026713889648583164,0.08989677506161879,-0.015649967275607597,0.020518941062740523,-0.01078555693951837,0.09303772707835613
PNOC,0.11174454570328178,0.11529451116345164,0.10012908537906684,0.03733392307978125,0.04658054970146373,0.0630772528142268,,-0.01383368135156539,-0.022611567720293158,-0.01808819908638464,0.06080918535095288
L1CAM,0.11097549940451305,0.13068000167073734,0.047152869044971506,0.048271052078319325,0.1343924365388035,0.3113354477954101,0.03689800420826011,0.011443331990592314,-0.03483650251104927,0.03047156479121154,0.1317650084800548
APOA1,-0.015726084007691415,-0.013345445943179043,-0.016705354261698602,-0.030847676261388235,0.03305742345481734,-0.028112497142894464,0.09834614459759052,0.015226067921984079,-0.045589839306589115,,0.03390681532573902
PSEN1,0.007478016109967138,-0.057518151626755505,-0.006095841191186942,0.0015547868008033165,-0.04463339538826735,-0.08558835964945732,-0.005386506835199369,0.03231003291542695,-0.012550930896737396,0.04059710481478626,0.04464014554582134
CALM2,0.18519426346187043,0.08532729129708336,0.08381661690738942,0.057647652450426405,0.20382887030872004,0.2132819543270209,0.06674005923324965,0.10981351932432254,0.04020830909721668,0.009445337836533745,0.06395584376853397
CLEC2B,-0.008807256108962021,-0.05848846123365616,-0.002804782126731349,0.015299316370457559,-0.07673811966232053,-0.005682620702597958,0.028276971896176072,0.05983683300545376,0.04608512925333402,0.23677397550795912,0.016550902646892997
NTNG1,0.06857623435262324,0.041884338447812294,-0.02345273512803138,0.011766317780103237,0.053265508772264165,0.14695052865524832,0.03951350817392079,0.011937114292156444,0.007268820148473461,-0.05748402642117189,0.02751095562076129
LRIG1,-0.08441282645853569,-0.10694864848205035,-0.050374051270144604,-0.012280753170888345,-0.039282890513563526,-0.10442431723207755,0.031875541527368496,0.015115575539871515,-0.05175639885008002,-0.09045489959705384,0.005978978202416129
CPAMD8,0.06914074257697475,-0.011891487209404637,-0.014230122476402284,-0.03527950896829364,0.07339219028290526,0.17461745297743134,,-0.014614406149073163,,-0.046607112965371,-0.03668929527122476
GHRL,-0.014431135523229176,0.02306453851816388,-0.024950452924396335,-0.017382895300554372,-0.035814587162153716,-0.01792876452474036,,,-0.02063092190758163,,0.03428664328441663
NPY,0.1265285232609317,0.12985673475393333,0.043865487535885234,0.046794744117487935,0.07510499098152627,0.06197532245676054,-0.012050279973979386,-0.013004264254343924,-0.04525849264223236,-0.019005455513292212,0.04819522228810964
MMP2,-0.08016573404771737,-0.09028376608005705,-0.004576908203397236,-0.02461287506214314,0.002895114161935438,-0.17553848798710764,-0.03533528279485087,-0.027004779777368045,-0.030299830199321705,0.16356086482636603,0.08338353595410784
PPY,,,-0.010399904450097463,,,,0.07599005557747451,0.018578120087198956,0.05282616177438917,,0.00838618778544324
ALKAL2,0.0288074242230607,-0.013482968657209047,-0.013514450095166402,-0.0011765111848282932,-0.02652696255339408,-0.06061519670236838,-0.0730088716036843,0.03373236730229528,-0.0037556609545683958,,0.022906675634585986
CSF1,-0.033306757154105346,-0.07852550031003729,-0.04373662474044449,0.008199726258283486,-0.08064104118434982,-0.08068738224167821,0.03706810919348833,-0.018714603015821837,-0.041862022419620795,0.011549048732020815,0.026251741648743557
SEMA4C,0.05359284056948468,0.04338040522158394,-0.006009324654295985,0.0025691966461617215,0.05730658526312053,-0.03263862883821715,0.049300337926567364,0.015279290985143685,0.026691367146295903,0.003172394448565597,0.10275330776482391
ICAM2,0.0018441658019742054,-0.0011770581023760464,-0.05155745339042182,-0.01004123564241819,0.017472477416482637,-0.0079483729629075,-0.015947357399492306,-0.021466683675774957,0.023036136422395426,-0.026116981239111776,0.09778384440860492
SYTL3,-0.01250415576766641,-0.05285160787637053,-0.022273836112791195,-0.00818547304340825,-0.014197445165393537,-0.0335698037381804,0.06766011645651643,-0.03293433526539242,-0.014696150472460277,-0.040483530269814695,0.01470429285860651
IL1A,-0.018151151373417235,-0.019383122116017195,-0.03569975607281362,-0.01664895557460611,0.03387752789205892,-0.04453050422066382,-0.050889222635752386,-0.008645882395771244,-0.0181715256337256,-0.06615069346548391,0.034515280863817874
HLA-G,-0.02601567663400887,,,,,,0.10794427821068467,-0.03679382555800858,-0.0345912428951337,,
PGF,-0.01614264277382411,-0.04097444090209076,-0.03607934125420771,0.013666849369495025,-0.008540921724338589,-0.12787587362686464,-0.009773808295554836,-0.0019446516132904303,0.032373083805458454,0.1145945910327027,0.03055307072445685
LGALS8,0.0096438300083663,-0.0022586535354761463,0.00664168482096832,0.00010563646162708053,0.06684177933223691,0.020822850387841062,0.055207420982186776,0.03989755308280207,-0.04774879406872289,0.09855010268949652,0.09119575858771231
DKK3,0.094865862759578,0.12651731639521613,0.07973130692602476,0.030857212682150265,0.21305385199201324,0.23009537753033668,0.045692418362208394,0.052657785611537854,0.013786962476006708,0.06267080539539129,0.1042856752663909
COL16A1,0.09270901599181809,-0.06512321853565636,0.010548875690045624,0.0378262829225221,0.004970094909814033,-0.18283573371127781,0.030882494068796094,0.0025701919549934783,0.05706717769383521,0.16873957689378383,0.06155722907225981
TPH1,0.025437628854465325,-0.014135978155320686,-0.024052796687378804,,,0.010080073865933811,-0.020982808473758278,-0.03962176623674896,-0.0540175136861098,,0.03098498621956105
TNC,-0.10078422204379987,-0.12148633927520953,-0.11532238623689228,-0.03591877254612341,-0.06258880677693411,-0.2209132759650711,0.03987199969009376,0.06172766561452538,-0.005016442447515079,-0.06874777181183005,-0.06327421622221892
TNFSF9,-0.05332869747152345,0.017157004778813902,0.039297964046280436,0.06485881859338016,0.033094933546140834,0.0666801478810403,0.035106786026644306,-0.03268103195370485,-0.02947596654141511,-0.020103350582280057,0.09577680040728002
C4A,,,-0.012328565079842691,,0.02208397029690879,-0.024509966178456147,-0.0034952022216785486,,-0.019273940712933355,0.0868544108965064,
CNTN2,0.016293079660183146,0.012158888177513542,-0.032316231644740574,0.022735105781700366,-0.05103182937359497,-0.011033683297873834,0.07861308520643352,-0.00268517603693457,-0.04629272644876292,-0.08693675374963097,0.10802836297871883
F7,0.024660708849246527,0.052745005810594166,,,,,-0.013017697981258848,,-0.019072788623237972,,-0.022443193553666092
LUM,-0.007153349656422278,-0.08487221528984219,-0.024539450769472303,0.020965953981236702,-0.07899489391844469,0.011595725011043239,0.012882352341983448,-0.025035177360150537,0.007243181539821453,0.06013968257726401,0.03320249045838436
BTC,,,,-0.012290985019830995,0.00975132968438592,,0.06780646555220299,-0.0221684032848285,-0.018457105672847127,,0.01754359578228285
APOC1,-0.1504803960705521,-0.08804517822715438,-0.025335341110947655,-0.01861212667890245,-0.14646072490080153,-0.13724580444793372,0.011879995874090462,0.028311803291228645,0.0695737249560551,0.07337750025078207,0.019445159200403444
PKM,0.11065515722955398,0.021072280861056517,-0.021665587473628383,0.057185962027080574,0.1968804665814522,-0.09222666711070536,0.0475999293071264,-0.009516669434311066,-0.013822783487281108,-0.03501152031451763,-0.1089397467861964
TNF,-0.04498901646990409,-0.017452222877040697,-0.028126739909046895,-0.02541340875815747,-0.07804171897242103,-0.058222243570443075,-0.019840587188682184,-0.01517513620098331,,,0.04173620349156159
GNAS,0.10356402727581476,0.13908169976805934,0.001867787715139736,0.03947809632547143,0.16907310128413905,-0.20339019971595756,-0.06910159654050034,-0.049773557970143344,0.004686054062940576,0.10483738846708067,0.05765994661162457
BMP8B,-0.0034941622104031275,-0.03781542571209634,-0.012887814048269925,-0.016874242198435162,-0.12215390649859828,-0.025286259201728785,0.04821578445134714,0.00785024057864348,-0.0226006507055412,-0.0208467021183323,0.010714237337589142
LIPH,,,-0.00994019367101565,,,,0.06561736566413735,-0.016918971327834216,-0.030288431922982712,,-0.05628130325280616
CCL28,0.06690412425298108,,0.020650394082637472,-0.005874668891835582,-0.04800312595371379,-0.022112204663989797,,,,,0.09998642604570374
PTPN11,0.08406212608658864,-0.06571437335488803,-0.011129074917524759,-0.04687837357237508,0.000630154574569342,-0.06863287075886372,-0.034729106645955146,-0.021001862763223987,-0.02979873528614747,0.045901948623880764,0.03078468465760783
ADAM12,0.014907268772829206,-0.0019095595363458626,-0.03064907463404947,-0.01928880936794459,0.03693055647818525,-0.0602887247521216,-0.017510348435814435,0.016682362190925688,0.023502528336700683,-0.06364068129712179,0.03448346157970305
EPO,,,-0.010399904904055346,,,-0.027882719649175394,-0.02187603199095649,-0.017571641517927346,0.06221466354607893,,
EDN3,-0.03434021601746942,-0.00208062175955245,0.07193915186156635,0.06513766678360698,0.03273080028242087,0.020828842603021116,-0.021410181839477863,0.03677206260812082,-0.02105868257346872,,-0.04655058444220674
CCL22,,,0.0064245030764408274,,,,-0.024758956501196788,-0.016068997118900856,-0.016011429512960498,0.032282735077514065,
CCL2,-0.08997347107139025,0.002693636178540132,-0.053468834823912924,0.0013384137162350668,-0.05718852075118201,-0.11937267263167012,-0.05324767886323474,0.004569382873109879,0.06618644372332429,-0.11458158903753626,-0.04997187046182817
DSCAM,0.017962827297362323,0.04876026358551034,0.004841306173649759,-0.04021198167324965,0.012172090713150544,-0.1220506216204948,0.0361091753311055,0.03761387008712789,-0.01693222279899069,-0.000689739279318194,0.144769313959235
ANG,0.0526952993674463,-0.026039133364823868,0.0026384757821340133,0.027471606906308423,0.017796963522143897,-0.10211819982500568,0.07239533564457956,-0.014112807204083469,-0.014106061048814728,0.009191548830280128,0.025438116851189792
FBLN2,0.019685203597618064,0.06127846848432952,0.029109673347337578,-0.0021625625359706826,0.043824323523683935,0.13009756351604657,0.10414425171403877,0.0029908311224526056,0.019249410089024487,0.03729808366227846,0.02290471350078755
VTN,-0.027567228280547116,-0.02004515615333076,-0.017085875826409934,-0.02661422980793145,,0.03588045151738272,0.027223512909649784,-0.012356024082618147,0.0709107789588294,,-0.02776113642543771
VEGFA,0.0195157239865791,-0.02768198550645163,-0.05295627795013685,0.01992631768428635,-0.010707575268096398,-0.191017818121103,0.03419252065384845,-0.028086285875266064,-0.012436898582076217,0.06617572841307744,-0.07696785509027822
F10,0.06640472842407606,-0.019335800557002757,-0.011403270949370959,-0.016899915457256887,0.011142488338338662,,,0.05865800245109347,-0.006645958283306076,-0.012976817260189075,-0.0009887984387473383
SERPINA1,-0.07586825909346472,-0.024362037192119053,0.01937425670619757,0.013311327907037136,-0.13249840506648813,-0.031471374279517746,-0.014775599711341209,0.0003095855367233459,0.01369569803810858,0.07158940789659039,-0.046550673326996195
VWF,-0.05248953451507875,-0.07318881840081003,0.021816994402570393,0.020351600904456372,0.006350168198469144,0.0774328345692278,-0.0025068884420380508,-0.028814569716247126,0.00660082197524471,-0.007580507850186865,0.06295288600685339
GDNF,0.016143461440733378,,,,,-0.027882717477758615,0.020347870895255152,0.01838837607587927,-0.02555210607950566,,
VASP,-0.06994050175105068,-0.06852502868888455,-0.0004622099311313062,0.032087596321133144,-0.013353286139336019,-0.0820470405646287,0.0865926124733084,0.03370669907523374,-0.003452592542356933,0.005384469424386036,-0.09193149180494413
ADAM15,0.022597725305800516,-0.015062393401886639,-0.06033370708444473,-0.024389256642049603,-0.0538268597310011,-0.06083943528233745,-0.006520038035266278,-0.051023178964186,0.03800746082131892,0.020251958211272104,0.010170122547841245
WNT2,0.08341909639036013,0.11447254362867415,,0.08039964151215778,-0.0336422120704782,0.03861507579169619,-0.027135045976835977,0.004382122666633403,-0.021910261514807353,,0.12409502736477253
CALCB,0.014074789953067567,0.10128873668418585,,,-0.0363971119249538,,0.03192436959070104,0.055057623501101174,-0.028503464636259242,,-0.036255510155571935
OLFM2,-0.0003653555873325482,0.057007815418449105,-0.03682217538429881,0.04390142186731031,0.09079883482933392,-0.04002729215415572,0.037937020824378415,0.01850599638463241,-0.10109282580812275,0.059831010471031794,0.1365565658571129
MFAP2,-0.012742078030376656,-0.02332956007603667,-0.027312139492697854,0.04347964477928941,-0.04231228982018006,-0.01642893000984163,-0.04577584845037602,-0.02691326956291466,0.036092612188401756,,0.050258946917676586
HLA-C,-0.032932477689609455,-0.11297497462596351,-0.018117617197422217,-0.03017395168230192,-0.1163406464185327,-0.20706359057358026,0.09553836228818725,0.012941825466889854,0.058304609093392475,0.055263256763554466,0.015062946748922983
THBS1,-0.006015316656348986,0.03321023624580305,-0.04985219834097509,0.03703939874692459,-0.014450433536317546,-0.02078833084925417,-0.004835146228986267,-0.022852207049158822,0.02806647877101684,0.03581668201255774,0.020413479201364226
HSPA4,0.006154002770213122,0.009215667900059886,0.003856808500942723,-0.06429901973683556,0.013286773840777179,0.009861480790804653,-0.04542557784542664,0.019093651666692593,-0.008261404684431263,-0.10306452663769021,0.08335336669053797
LMAN1,-0.07557299424789371,-0.10749307739248506,0.054625960416619344,-0.01838345000785488,-0.1311416394002129,-0.0976551560669479,-0.010880030275136697,-0.050132030901921316,-0.06219127436022285,-0.0861670942067502,-0.008807728974312387
LYPD3,-0.0346464297465448,-0.02039173451807928,-0.014560703380512212,0.028445883514044427,0.041780087058027764,,0.0146322035521078,0.09979176548891538,-0.003414521891960521,,0.02678014672526762
APOE,-0.16669444464158775,-0.11805720044879146,0.03357102564550329,-0.020292653573779237,-0.165613670943575,0.09740507833152268,-0.07780435059216206,-0.035082225450701214,0.0012543023977318625,-0.0786553811857868,0.08390691360303543
SOSTDC1,0.1297733819664173,0.06330266552058211,0.05156579283859254,0.012655993295370784,0.1810660325691318,0.009975366603469073,0.09606760152559489,-0.0076507996901617565,0.10219219302570849,,0.057572427554431246
ANXA1,-0.11664001278175908,-0.10048216908556641,0.021116314453540747,-0.052941478413155114,-0.052628900121430656,-0.1133427689145266,-0.0021826839042689726,-0.015358850999013006,0.03306041727343225,0.00022313372882676988,-0.07205653456067271
WNT2B,0.03145878990967499,-0.04907803457066935,0.05675762959165231,0.04656768394307939,0.14680781667808798,-0.04565781894125442,0.10350916640742773,0.08140837222157123,0.03425650637520805,0.01454987711600008,0.02849034338780419
AMH,-0.03370854265857119,-0.026968583079446152,-0.014990936439257984,0.0025444172215869573,,-0.06139244731683875,0.10401866672385272,0.0017113766550698707,-0.028290645725923783,,0.016095361960817192
GDF10,0.09214855766454667,-0.0026870704256696655,0.06675727060992549,0.011668032152589205,0.07254040586838006,0.22399186076269467,0.15542316742101642,-0.027062010039107885,0.1023065891252988,-0.04660731283408289,0.008962173478715528
EFNB3,0.029728682545751426,0.08140315879970308,0.047228888191202495,0.04865664230672601,0.13994075212535706,0.16907304929107878,0.05590068771053914,0.02142117187774116,0.01224968927757426,0.0785949346417247,0.06472590294419442
LTB,-0.0015498212399640253,0.1081336397331719,-0.018095030993886912,-0.00399505332888474,-0.017954791035683766,-0.00249605110242961,0.0009132505024617189,0.04026586393248032,-0.0010053447772393766,,-0.005160350766286578
ANGPT2,-0.02326499187864787,-0.08861465768123002,-0.08599689815815828,-0.04780031678279845,-0.028922743414543234,-0.035268090370110056,-0.045626616395103584,0.005556468689309591,0.043848049497110776,0.019648655228776603,0.017456615458698695
NRTN,,,,,,,,,-0.016248132686890782,,
ADAM17,-0.0771203810652432,-0.03663749638531241,-0.04072134102275513,-0.01114938376349928,-0.010809939459477428,-0.04826428254625169,-0.010333095960910619,-0.009418788293269104,0.05830416521882888,-0.0320968631800542,-0.0953231423316618
LRPAP1,0.02042385463220479,-0.06989473470923573,0.0008021433724110747,0.052044588248318244,0.16341689465881062,-0.04610771268224231,0.0012592985881629906,0.012387892456901653,-0.042206253436894714,0.0664434768038603,0.05542701592985594
NID1,-0.039809151349143465,-0.06079828086246721,-0.009020039528927529,0.017365709274889965,-0.08120664518817404,-0.04873642830419765,-0.04021963315547576,-0.033138026419542124,0.05409973463998607,0.029815046793470853,0.042691203600762444
MST1,-0.04644546771374955,-0.08207213862646097,0.01647190817224838,-0.0006048814169615194,0.021541081503225017,-0.08291963631162652,0.04701201275372346,0.004670641781004218,0.008324372377560094,0.005724687464292269,0.027492823769459485
IL13,,-0.0133150346456609,,,,-0.03270113423036309,,,,,
DCN,-0.01715961774213335,-0.05986950434200808,0.0006204162201264124,0.01097927987310829,0.0017642794803861554,0.13339065541506392,-0.02455108950445143,-0.02135992292068969,0.04466479903443577,0.07312141363847627,0.05530241302459207
IGFL2,,,-0.012328566384354854,,,,,-0.01741057119081461,,,
COL7A1,-0.024982109741609672,-0.09361942394073063,-0.0327361889852459,0.05956006324530761,-0.03457937656140743,-0.019908511861564112,0.023780878129816007,0.01043995866801403,0.05534757353044036,-0.054688957818818475,0.011695365632217895
CALR,-0.0755798569678254,-0.09085439095046076,-0.0363194914033064,-0.021303569868761627,-0.08411156567913161,-0.19216856362800994,-0.07735585937318756,-0.03753361638624057,-0.030421419352065847,0.010187945349032383,-0.0631100145861709
PIGA,-0.0028525754880328537,-0.05491256484436994,0.025300297362853486,-0.042598245174122334,-0.014561255455010953,-0.028155564197454335,-0.059039821088152346,0.008112690033555818,-0.023831882878183292,-0.039575448161312955,0.007441063042741812
CD200,0.14447016617459535,0.10277795265492458,0.035490572205205045,0.03790083067323367,0.07694942383397173,0.2303645136469975,0.023797596530126593,0.03816889878017639,0.02321026222507118,0.022659121469261276,0.055842326905616
GRP,0.005071539760260686,,-0.0191415911184148,0.11746172799630941,0.00014276100858265158,0.02029992001512909,,0.03204840205515053,0.02331145089570904,,-0.02342646319757915
CDH1,0.02143327794602694,-0.059494948162521634,-0.015075737538566855,,-0.05763014372063392,-0.029790687825270473,0.054099719735335325,0.02550265490356367,-0.003756390543133159,-0.01899031288643538,0.008745705661468029
LPL,-0.012929560265529666,-0.07880476616718722,-0.08586215186257887,0.014556263506709383,0.05640176064305965,-0.13355428266704858,0.10299823110577647,0.04674641788013941,0.05004877162055445,0.08754208891635716,-0.034776812739901554
SEMA5A,-0.04847126995238763,-0.07504374401305587,-0.027393597927769853,0.001053889265948782,-0.021412704687481708,-0.032497020687023905,0.04165893163761864,-0.013770916249910725,-0.049814538683885946,0.05848533141895583,0.06136938158833904
SEMA7A,-0.016218569025564324,0.022601767066243734,0.02854665687961513,0.04227452994657309,0.01642856444517649,0.032165539324016945,-0.0033317395491137885,0.04399004824336241,-0.007819345033838234,-0.09956789687576564,0.06794313258281925
SEMA4G,0.03093600218294826,0.023521688087602723,0.007633861217138806,0.12188721905543395,0.006703160531480724,0.11891349994961126,0.05791605429588285,0.0464792603019856,0.041392979979327935,0.008910052530459461,0.005318763349012625
SEMA3B,-0.025823788290904637,-0.08458952069310749,0.02610815201054572,-0.015495820847539957,-0.11366052914978413,0.011177269852208328,0.014321067967169358,-0.0020466945885078795,0.024037733461780106,-0.07949928344615059,0.04897878309139103
RPH3A,0.0822977083936855,0.0007480538920116792,0.06657130773828436,0.031668822221737454,0.18414344658298715,0.02983715545762628,0.05007904884810313,-0.025659153383299212,-0.025507368826268733,0.010003595621362521,0.10771278864181794
JAG2,0.06412345439521741,-0.017227120623698355,0.029696684525770543,0.023103945911569432,-0.0004937795260721214,0.07492308036519559,0.007716302485093587,-0.035779412905290124,-0.0013380162029983087,0.036642842966419155,0.04641267972753914
CGN,0.025810863274395683,-0.03494500112724013,-0.03587062948442651,0.08996577842890927,-0.007754503162199806,-0.026563254421830287,0.07189660109859149,0.03961444528688092,-0.048937463747850525,0.06900187132078628,0.03157091733163223
GDF15,-0.01036663712594386,-0.05866925227326467,-0.08413810054625526,,-0.05979465497255635,-0.08016651368459016,0.02013933515369818,0.01343045314211544,0.013819579535155238,-0.0050325153276624375,-0.07331342268835263
SEMA4F,0.010659003406656375,0.14697238893950829,0.09966650631753858,0.004110433232704133,0.029385366886413078,0.10559540036707915,0.03691556944091603,0.06599282400741943,0.01625387888921321,-0.0007351106208284,0.040976392992425566
