,UKF248,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ANGPTL4,-0.056664579560208685,-0.019957511644945393,0.027825595164689645,0.006944494316406337,-0.09239421110639355,0.030169344256678162,-0.029776969754964407,-0.06000372582751974,-0.017567338633689776
UCN2,,-0.012798789903815338,-0.01581892880351713,,-0.02876671175607557,,-0.0140355733000328,,
OBP2A,,,,,,,,-0.017128786754682566,
COL4A3,0.02148537437519216,,-0.020463462288368053,-0.021526909812349837,,-0.033910072906296974,-0.019630341286187066,-0.027707596395316066,-0.024356035437591902
NRG3,0.031999228899623824,-0.029538346445843855,0.02312404665297548,-0.05775444566634299,-0.007544091913370166,-0.04425732043767331,-0.012798601663920725,0.0270452228974304,0.045224074454436755
IL23A,0.03509782743050173,-0.0156572778548094,,-0.026191176849743578,-0.016636746124054597,,,-0.024726770560488696,-0.008222682245466089
COLQ,0.05329578589489671,0.030700589622890594,0.07434746048442055,-0.030166881020597048,0.07888541280535294,-0.04555399741478869,0.024889852688541984,0.024319940573494285,-0.036046731535298235
SCGB1A1,,,,,,,-0.014371076843523421,,
TNFSF12,0.00926444487220892,0.09120257245039101,-0.015956236842630287,-0.014669422491705195,0.04337325157688956,0.045172542405705764,0.022014910812108723,-0.029002077409436014,0.005329608904906152
DKK2,-0.024422734983522664,-0.022793856887640653,-0.01621834639746877,,0.07107823435003158,,-0.016541740990730514,-0.038308200198255545,0.010921344461822899
FYN,-0.008884019210183069,0.037164503734886195,-0.022437942125915763,0.04958028481571932,0.04509216021324817,-0.08037124583875013,0.0649822744877194,0.07634057488951206,-0.02623992186070626
ACE,-0.0651005561665208,0.041780854329194254,0.036206450085995504,0.0022338039160182907,0.04561704659898314,-0.0961715072503163,-0.013341436164679057,-0.0283311065892113,-0.015650991545387353
IL18,-0.07070271408916164,0.022817783516209528,0.007037797973913129,0.06864994744275575,0.06460316293327666,0.10407445200216092,-0.012487558996202401,0.024673462530211705,0.033271436378157986
PPBP,,,,,-0.02037009569784723,-0.02321061612022416,,,-0.022772426387477843
CCL27,0.1406107410776401,0.060883976540682186,-0.022689126226575547,0.01714346844930451,-0.03781406568915812,-0.02491964452885061,-0.03383689040655763,0.00439579177979372,0.02127995923088906
SERPING1,-0.035724416127724506,-0.006307086494213228,0.043978072804798526,0.0033309453011938993,-0.04370693777700484,-0.059266623520445476,-0.05322220595155462,-0.02437480506499109,0.05403225475306658
AZGP1,0.032503153619088454,0.029062300358033123,0.05086257041312695,0.06433880939816874,0.04685985873321103,-0.09779400369564256,-0.04818935321488268,0.03706808795047032,0.03641526621804562
INHA,0.018787790116170024,-0.0043950369539525625,-0.02880231830348271,-0.006735625271627237,-0.0399363691626529,-0.0201601381339484,0.00464737237885505,-0.020104341888661864,-0.02168068892282686
SEMA3G,-0.05639561785212292,-0.024611229700528318,0.05415911551420724,0.0038349369642943563,,-0.01859927501463009,-0.020606954162711074,0.04834884068816591,-0.02886946791503547
OXT,,,,,,,-0.012034280082980017,,
COL6A1,-0.05702420344113628,0.044094751682689025,0.017809246202660778,0.02347755124795123,-0.023794956204987075,-0.015344799556324068,-0.04720664670392733,-0.08772938983112456,0.030809441596485024
FGF17,0.005448853687040989,-0.018849902866518303,-0.022981764798585037,-0.022599957828132483,0.07464227968153826,,0.03485377938244536,0.08376051221750892,-0.03460675836917041
TNFSF8,,-0.01207812758238604,-0.012951026775163927,,-0.022103087150444428,0.09374092479456572,-0.012796412833528368,-0.02640709856615447,0.05117921817046304
FGF20,0.09822030189243469,-0.019455601845979963,0.016745975868490883,-0.020783269543490905,-0.02403523852270577,-0.025970524527423756,-0.025891199148098898,-0.0280933982978569,0.007864389327134586
ICAM3,-0.010825534187260384,-0.0031861806085373653,0.07232113134161755,0.04139621870110888,-0.010560691674712417,-0.010751597979617371,0.02876598173486875,0.01570373826886322,0.012939150907060602
LAMA4,-0.09347143309279654,-0.0016538649354070289,0.012359589798749921,0.0073292976100912625,-0.04688505116756324,-0.07215683003639649,-0.02332097693670982,-0.07438760207910798,-0.003546119777870358
DLL4,-0.06942962730543262,-0.005749830861655036,-0.03525703108516776,-0.036154023834292906,0.01979169315294268,-0.028240890419048374,0.0024687054872379282,0.038220740107464436,0.04327940830120422
SEMA3A,0.020809148961951324,-0.00045682856266075544,-0.010769065511049966,0.009772336925401148,0.0747143625432075,-0.04556872048301504,0.08458028574683833,0.00032210123623753337,0.021426086113341992
RLN2,,-0.015511372162939149,0.007919345085977955,-0.016373925634117322,-0.015284231079412965,-0.030056437904778802,-0.01403557175231474,-0.018833357030201597,0.02217174392808524
C5,-0.01699694875749297,0.026735360609083905,-0.03070522652413828,0.007828076487478883,0.03421153925976605,-0.03144120919447579,0.06328216480463261,-0.009846967301712035,-0.04980643662528644
COMP,,,,,,0.02511293623047425,,0.06852994423948719,
EDN2,0.022947124827883008,-0.016507810963417833,-0.01601977315257406,0.03849163337747997,,,,,
C1QA,-0.03559997301705681,0.017703870962939388,0.0008744307577983184,0.013567184412210009,0.06644170219723262,-0.01779272953427304,-0.09309842506152967,0.006039361720691295,-0.013976192711361555
UTS2B,-0.018697469438289947,,0.03748337066351854,,,,,-0.020066904721444092,
COL9A3,0.012755590098993753,0.03528337111971025,-0.014364307535551483,0.028301064895491893,0.06760786597465723,-0.031014937762410016,0.011308003850180215,0.03751218758242871,0.08826528136755452
DLK1,,,-0.002063325005665958,,,,,,0.06615531440680798
HGF,0.008883975062006918,0.02441846756075011,0.03175814315278843,0.028494258315690104,0.00842286722966986,-0.06898501440247817,0.005093223409348316,0.04059026287655326,0.006855780453353567
P4HB,-0.05979847895428373,-0.01794082146863369,0.023258282287162545,-0.04113192996319101,-0.01537503682776737,0.016488593252867303,-0.03703928371080856,-0.06088921182831936,0.0015155240681536022
ADCYAP1,-0.04904257201224342,-0.03759952089667599,0.031441026253234826,-0.009451861826515768,0.06001508133539604,-0.03639596518072845,0.021519015609123015,0.09254863080997137,0.02211913521112738
GREM1,-0.02457714045251559,-0.03709277316216288,-0.0360794461496571,0.02844088305714916,0.12314611676423048,0.017309927501337665,-0.05295195124962142,-0.01201631143244253,0.011657829496087674
EGF,-0.021537765511321944,-0.014910449138567487,0.01671599872613177,-0.029802356812488558,-0.018687493291107134,0.040647428252081494,-0.017671403457580163,0.029259504578320758,-0.02190899831484728
VEGFB,0.017342472092864027,0.05701217320888512,-0.0017051985487865507,0.04266565367360523,-0.0298777519640137,0.032795646423687874,0.034987878092720845,0.04555938777976124,-0.025072722383370966
FARP2,0.02066260656542769,-0.009941745448703609,0.034156065512599365,0.03683075198032825,0.0734914805460645,0.0865939798416026,0.00825148529096316,0.015723401159787924,-0.005622013216550105
IHH,,,,,-0.020007358324557287,,-0.013864957751393178,,
LAMA2,-0.07795045374031559,0.01347277553596808,-0.05509153960518218,0.06040600267201901,0.014151691975606857,-0.05692880850232362,0.0019480610570806478,-0.035361532457329564,-0.022233164188694175
SERPINC1,,,-0.01220046992891914,,,,-0.013692343643888123,,
NRG1,0.05486317869083515,0.0355751525571508,-0.005501766092073772,0.02177097260771828,-0.032204665204945235,,0.006218635953978421,0.07145793358427593,0.009415228750222188
SPINK1,-0.025100002193707102,,,-0.016373925634117322,-0.04218592065327325,,-0.016830645704790335,-0.026252932203357525,-0.06484838445811181
EFEMP2,-0.034067073754389623,0.03689077432557421,-0.023784951368694934,0.0729239592611401,-0.056388782858934595,-0.07845738917739437,0.02012519288709938,-0.04273827020360257,-0.02400742854218174
SELPLG,-0.0450139204664436,0.07662461040343319,-0.028767676351202393,0.010968085481691078,0.08560021878664906,-0.046089738486045334,-0.0019893984944891513,0.061332373091735504,-0.06155836317723827
GDF6,0.00648737661947755,-0.015511373836153626,,,-0.01809435128944025,,0.03370197591936734,,
HLA-E,-0.07331218798752874,-0.014428288943324758,0.02622934788408553,0.028081371678595358,0.03121206482674804,0.02864330228413509,-0.061187046511781036,0.03046772571689459,0.00491672339605862
PTN,-0.0005547555815051025,0.04496710898830684,0.0003038604782464064,0.07450685822196192,0.06104761532394139,-0.07429371824142161,0.028445257355414772,0.06288915588040259,0.052232298189173826
CD274,0.05808124906895688,-0.04631827513078834,0.03097687208467666,-0.0025343387541689978,0.020637846466803403,-0.04919887490727705,0.007371966230473923,-0.012741077247731056,0.017033262537605377
CD14,-0.055531192806032206,-0.057149191837120736,0.02011340014637122,0.027455730542548067,0.05682766033295561,-0.11392150988525074,-0.0682038629585732,0.062264967412783936,-0.002597319433233525
SFTPD,0.009324189467541003,,-0.006943792674104682,-0.0034581377882589096,0.07969036606605114,0.031025158522137396,0.05666897801969656,0.03797783004039714,-0.0444850678289748
SLIT1,0.014096818949933745,0.043329652836291456,0.04731612653205061,-0.0003714473676177734,0.04566272859557375,0.021986795376374588,0.04194841456096705,-0.034463764850054146,0.07262555545112125
CNTF,,-0.01622883639474286,-0.010399904288683726,0.05275302537900707,,-0.01859928235402176,0.09255975090622763,,
BST1,-0.009202216132651245,-0.009112832449039595,0.06404251154829563,-0.005241744562097331,-0.028926987106209025,-0.0332798164413784,-0.001264066749910204,0.020782445800051928,-0.007327000665141951
AGTRAP,-0.04151667497037477,-0.023096111408582178,-0.06567474061116926,0.00680219906118616,0.026188811838270126,-0.0058056913154631235,0.01775323021824299,0.006713221489804382,0.04183221528151872
LAMC1,-0.11358552392067103,0.020435156834826187,-0.012514619416743738,0.03307734148121483,-0.03445397271009612,-0.017363292103491176,-0.05918887634682788,-0.08288432367785302,0.0088924935978156
COL6A3,-0.04425785611323586,-0.04419573270139134,-0.021562285953319868,-0.0029662247798121267,-0.02324052040454522,0.04218608556397857,-0.021650433281053684,-0.038155681121839286,0.044857703131144434
FN1,-0.13914761736468326,-0.024885783208027347,-0.0031001793662713746,0.008264913369909426,-0.08828007150832273,-0.06390475279096546,-0.05454146541767486,-0.1264528495255128,-0.033656777420695
MIF,-0.014530768941264576,-0.032296703802645856,-0.00893165141462772,-0.04023286610813926,-0.07770135855063151,0.02832167913951712,0.07751614508228392,0.10879951141240841,0.0057481509819107615
JAG1,0.0027979957898976444,0.06572025021968862,-0.027069811159083617,0.015692773175981892,0.0611863111422318,-0.06770890224463665,-0.021818171077550012,-0.10633897682125476,-0.050958399310779515
NID2,-0.04583211997091748,0.011557445817772207,-0.007360475858734647,-0.017497881117499756,-0.027366636986357107,-0.046589968909620305,-0.036337765883945265,-0.06749795798745394,-0.04371826334843872
EFNB1,-0.02179341503264215,0.015238810646811209,0.005052588986690259,0.0042624219576291615,0.029933230715309386,-0.001862977532038281,-0.04943329495824995,0.044793415500276344,-0.04710776832761298
COL4A2,-0.1328811297694946,0.010875418315088422,-0.022535535248361015,-0.0009511809143979582,-0.012054279958997988,-0.06856059198489892,-0.02507837646089507,-0.09044628901282255,0.0034665699534929375
SPP1,0.03206299982378445,0.025100700778972796,0.01916449968482743,0.05031853840748905,-0.03970211992793298,0.01839052704787655,-0.03837144562057289,-0.07896794387434862,-0.021092624084881984
PODXL2,-0.03777522308395981,-0.02173006497043497,-0.03659821370710377,-0.005083375859940778,0.0650751793477717,-0.05379308704249501,0.0253030710314186,0.1313370158762821,-0.01913006726442103
FGF9,0.06881951603950129,-0.0039524796396693965,-0.027957777904716215,-0.007380853069082885,0.08806854960882532,,0.050715286864491976,-0.026656244637684533,0.028680939120379008
ITIH2,-0.029529874523496043,0.03202689259232778,,-0.02664709313270677,-0.014639513774599058,-0.009682381952707535,-0.040598056834776304,-0.005670397794787033,-0.008592811539453758
ADAM10,0.025848494293505477,0.06831450684850113,0.0170139179427349,0.05092333160310804,0.052645136511423225,0.043830999164269704,0.0006667909180415521,-0.05123800428695371,0.09981832593100518
CFH,-0.08174305332684775,0.0018897103178795473,0.05633591622473915,0.033154308497226524,-0.03220287459854345,-0.05283652999792321,-0.032146678205813996,-0.03635176573045433,0.025477360169489188
COL4A5,-0.016274442302284937,0.043132949762813275,-0.010607031946566706,0.024734616991413987,-0.01118447736476831,0.06626675182230539,2.6423470049339188e-05,0.059538572170400254,0.01499224970710246
LTBP3,-0.0034420073743643607,0.043717536535020404,-0.015643065783153498,0.06696979372042322,-0.039164060053548194,-0.012622902568774196,0.021743539500565057,0.011752740808664041,0.01723616701777696
GNB3,0.029158765526165198,0.018284314978669395,0.011843885265804434,0.01381444209361167,0.02266237697555828,0.08617803727133222,0.017514787901742483,0.05317801134266806,-0.03233003627329932
COL6A2,-0.07999593943987714,0.020132347714792213,0.02142777634595493,-0.0571151950916592,-0.043610469495825414,-0.08682621741573664,-0.018772467276945173,-0.08046961386646374,0.035844401725233205
PLG,,,,0.05749918634767971,,,,,
GDF9,0.11520456035538917,0.06629224792571832,0.008568849846772102,0.0045681869358651,-0.031342282878839285,-0.02730533101512563,0.017144685332220376,0.0630065294848985,0.0819003819027473
NCAM1,0.06933562367324392,0.004245217005473822,-0.03168976336924079,0.01863987477540541,0.059943360047054806,0.06182518906512055,0.0371480855199491,0.0320471577546724,0.05899357067592168
APOC2,-0.00019278568059750902,0.006523464191326824,0.00011192784344808694,0.04308701124784,0.07551241983338937,0.037824230259296494,0.03196932225282691,0.04369497641535806,-0.005460885466636962
BST2,-0.025998545216763376,0.012092222119386466,0.06399369349462025,0.017882174844947123,0.06260508205698609,0.03415179962121935,-0.0229204242702194,-0.0025903504207067645,-0.050512738373638795
COL5A1,-0.04615392051248475,-0.05984794611391918,-0.010270448919456648,0.07440934493976278,-0.049633017557128366,-0.03592972764468276,-0.03581999568000455,-0.08689339274049095,-0.04654123696475528
CALM3,0.057709871830848275,-0.036849886569784135,-0.041973406286066224,-0.06376629376773618,0.09092080552236091,0.03406290385327362,0.04890713101644187,-0.015903284995231692,0.012563921440613383
THBS2,-0.04088620814183146,0.02077774209906367,-0.02552038329329173,-0.018822420327531626,-0.01596402647745373,-0.0724619600803067,-0.033607793177948576,0.02227651439875971,0.058624689133542116
SERPINE2,-0.001085835014466261,0.01854261114720108,-0.0028033635031552997,0.06113564327551548,0.050724597440862496,0.031693975149874494,-0.04580017526554821,0.033261361894523535,0.0398786473940836
EFNB2,-0.03125590237723496,-0.009177355460760614,0.030710048733360203,0.06201352023932696,0.0038375449307521173,-0.027553809595167303,-0.008771508640074113,-0.0623373675609186,0.04702130303086831
PROK1,0.019756951014422396,,-0.01680121683178071,,0.06832791438935558,-0.018599264198700304,-0.013161711695526039,,-0.02543302235706319
MMP9,-0.017518825208353114,0.02011637016532964,0.014859716461827962,-0.01878431451856761,-0.08246345844807149,-0.043339975046589506,-0.04141930988325136,-0.09432655288021163,0.01622073931468802
DMP1,-0.020946225656243794,,,,,,,,0.072801165304159
NPPA,0.023911693371599176,-0.021511978317738517,0.012356650400152916,0.06806431941447227,0.02493234193116932,0.0592073741272623,0.07578309404095657,0.14175758243825382,0.06263756167195648
APOB,,0.018085955502764657,0.07453490665195733,,,-0.02040954141734839,,-0.015468577167823197,-0.025433021957738347
C4B,,,-0.013662635140422371,0.10468732444086114,,-0.020656137839090056,-0.016248134037514596,0.030620535719051472,
NTNG2,-0.0011688342901097556,-0.022870744264720886,-0.009230373154514816,0.004232548264982165,0.06485433812018952,0.01754284725865202,0.03485224112729375,0.001044165018462597,0.015074933182812791
LAMA1,0.0466240263302327,0.016470697146977378,0.06476878166177744,0.024687671771814433,0.025185062081897365,-0.018811375931636495,0.029998899886105383,0.07766723040006479,0.029628734026644645
UCN,-0.02548597480176984,0.1284508691059743,-0.012191800901152244,0.03828470199779198,-0.016022112478301983,-0.0398998733749249,0.04679582828384545,-0.018501882613265602,0.019006394050939467
ARTN,-0.015396647833992961,0.0630464073415818,0.0449268130686411,0.016245728755691278,0.0917281595229029,-0.025736303348271726,0.03400301947403752,-0.01657874569631314,-0.036677943493900814
PDGFD,-0.0035100136340382115,-0.02660257667615629,0.03885203378719961,0.06712912961726597,0.016920762288831402,0.020222405655647296,-0.011185486328681696,0.057074551776566194,0.00615038367792755
EDN1,-0.07899630028931175,0.02303737792671296,0.040432534282786536,0.020582321279236503,0.03273823601357025,-0.024660179424129305,-0.036260276303547424,0.0434872289195747,0.07790278706448645
ARPC5,-0.04698288626268164,0.014147213413099054,0.030358691394077677,0.007883762750450884,0.01776623080434152,0.0075718149909726135,-0.05756098425814167,-0.08639683625144053,0.01264749170596405
GSTO1,0.004903580706612124,-0.02946780528774376,0.015571321084656526,-0.06745216759565716,-0.008962891806501169,0.03151916657876203,0.04077144753270586,-0.029548661580915025,-0.031003528732240774
PROK2,,,,,-0.013280804791249802,,,-0.014103743268070065,
SYK,-0.017711095083500335,0.0176991571340092,0.017870763221978805,-0.04518935615386139,0.06413315900777233,0.005788177374163489,-0.006960693603114444,0.08514115806296071,0.024881295464043388
CD40LG,,,,,,,,-0.016728219990463918,
ST6GAL1,0.016902992717680816,0.0016108500583978946,-0.014918961058017686,-0.02489471477463882,0.06517191862846344,0.013309534908133037,0.04564064395483267,0.10230829236600647,-0.0038620773912645067
WNT3,0.02395014710240896,0.01677885132396178,4.213528583100006e-05,-0.0347434757663054,0.018583388561669512,-0.008230066036315221,-0.017579998513553262,0.01706494270438156,-0.004005967978483256
HSP90B1,-0.016959164818230996,-0.019295318347867848,0.019275158400818403,-0.01187120547066857,-0.005758373561282048,0.025816275699393966,-0.08045923761595136,-0.08302355604296359,0.005533665588011957
ZP3,0.03769774055867434,0.05852045965860903,1.0250559885274006e-05,0.03219522448298522,0.06542005861670723,-0.03040731123837013,0.04335482817763835,-0.021839583719407512,-0.005144721371460724
ANGPT4,0.025448707161256284,,,,,-0.025736302197034464,,,
NRG2,0.04610530924265779,0.03347459997963897,0.03216994878908088,-0.03081319949890071,0.012128351998689573,-0.03157557462756914,-0.06541449919170707,0.029800550469728786,-0.013058200504936139
MELTF,0.01642016147544727,0.002356469573294017,-0.005495596999206401,0.015348347509578428,0.047635903818713195,0.002811338165621572,0.026297533112918603,0.05338061724323025,0.016748407338887796
NLGN1,0.013310802363924878,-0.012763093730197796,0.04529586524559912,-0.018642631457341106,0.09148995887401579,0.021646692249314575,0.038379555613195254,0.05937878386663306,0.022059656652381174
SLIT3,-0.025403890892236183,-0.04901520997496407,-0.0421404466423599,-0.056050855978095254,0.050203961119840386,-0.0072285404127876976,-0.01581299653905297,-0.04188104440980199,-0.004022598756967643
CCL8,-0.06348740974047513,-0.016228836747117947,0.05922088883404295,-0.017739411171946225,-0.02561392080692841,,-0.02836022512862682,0.01071621526030135,-0.07775173919308986
S100A4,-0.04243941786788829,0.0016146903428062628,0.057511140353375,0.0018457534002787313,-0.026942423150101553,0.007470912835720183,-0.045603724583624064,-0.014624305230570196,-0.05785821327575564
TNFSF13B,-0.05525514327185276,0.014588401197952157,-0.03679821657515661,0.004261887966416103,0.0654818083325961,-0.022228228395578777,-0.010648077007467118,0.04921733324889995,-0.006061549216773258
HSPG2,-0.06486272016249825,-0.0014340015809609055,0.014144626865708245,0.04304970673219609,0.02639988936774011,-0.08801047127587724,-0.04355707846198193,-0.05286069476768047,-0.02886068348857656
FAM3C,0.09321290864553454,0.020476599402582386,-0.05395218963890337,-0.007676582812267354,0.07124503502073243,-0.0009770190349970688,0.022479747303097458,-0.023283171594557787,-0.008607744476460127
FLT3LG,-0.028651797764547474,-0.0233778897788434,0.04966568122168219,0.010307423928470139,0.03306924962797772,0.045522718640508775,0.1348986839209035,0.037734071736653996,0.050675474130608654
A2M,-0.06751244525879152,0.0014285867221490644,0.027526866898044098,-0.03394081412114683,0.05005809167117449,-0.02152655406592285,-0.05692152363321582,-0.029905515680601832,0.019611358545376205
VCL,0.0018774469751113684,0.043681566133649895,0.0333622813550046,0.012491809709542098,0.014338759864560124,-0.044334756948989286,0.0029516122346310266,-0.08042721091291218,0.03361688252250307
FGF2,0.044677272893507744,0.05310952926030223,0.025919014269231735,0.02452520906018912,0.0016978417211754482,0.0015166567346541048,0.014729650713869873,0.0007838535739416093,0.02867895142947721
AGRP,,,-0.01232856683365492,,-0.015747222145965446,,-0.01351765766452986,,-0.01898300403127054
CNTN3,-0.015347127908850261,-0.03881331517341198,0.034770684095265215,-0.031267855876304484,0.14615508162975574,0.04251461011468407,0.03759310467931324,,0.11501299117162307
RNASE2,-0.027560796581684102,0.024213838105320604,0.021357469108118463,0.015837787515794996,0.0619179475497015,-0.09897826893065007,-0.009557790720643345,0.057503772070320446,-0.03445650853869711
ADM2,0.0826989093138266,,,,,,-0.017255693264496462,-0.015898867128999607,-0.020318492198820055
GAL,-0.02641431489415549,0.0016521234138381898,-0.01882531294082115,0.0029712581242344644,-0.036720966184318415,,-0.017395264173165826,-0.015685112546125465,0.11252357615270973
IL36B,,,,,,,,,-0.027276624291524085
CXCL6,0.06055620313479896,,,,0.005910267120731852,,0.0065959704790214645,-0.0287268861042531,0.002581033026517844
PDGFC,-0.0007789933784887433,0.01061990947715016,-0.008717883945595853,0.026971146080913035,0.03762059031316307,-0.0029247470054662938,0.031897401413275656,-0.008215020268575882,-0.01969572799946945
COL8A2,0.003650520911954091,-0.029533327258227975,0.01140383357604902,0.06623776631353762,0.006521624692348786,0.041012920959786564,0.020070304751551363,0.0656312526430768,0.01778804990323022
SPON2,-0.04084608635959389,-0.0058576394559339325,0.023255007111372183,0.016759303652151367,-0.015881794382702517,-0.04489665760218219,-0.013770729260045033,-0.04923808578171389,-0.02820951638523682
LCN2,,,,,-0.033287758555378494,,,,
SEMA3D,-0.016608542992761398,-0.006705491029508804,-0.03093609284672861,-0.01921622204722225,,-0.029327341328512092,,,0.03362054713656165
BMP6,0.1204082885785895,-0.013813096418444698,-0.011265181338807509,,0.14759885321601482,-0.024502330338620017,-0.025092678574694324,-0.03277000582258352,0.00375583052346996
TIMP2,-0.038434281785521135,-0.027210953894887917,0.0060261057498793265,-0.029116958762347097,-0.015139507743984416,0.005973512301740307,-0.04769762432018232,-0.033757061567204816,0.006419501358173629
EFNA1,-0.032609124283150125,-0.021748383474772072,0.019126956165539197,-0.013418613256846037,0.01023112924737449,-0.056736609986893484,0.026945002734388733,-0.021207877399079592,0.006191655471798564
S100A12,-0.023954192107471944,,,,-0.016852244187839215,-0.019907877608015708,,-0.017325829305576995,0.04004939889919021
TFPI,-0.03507156637425696,-0.018595851038418647,0.027406231242334995,0.06499185250410701,-0.06863763500587583,-0.08587967118746134,0.010098355778130617,-0.03905052114154228,0.02689480623659044
GPC3,-0.03799456111903853,-0.0182264712026117,-0.014777277700354644,,0.06557003989492682,-0.018052915489957765,-0.048080596748219066,-0.026868395244648895,-0.048111547049014484
NMU,0.05749169285250621,0.03335135753551011,,0.035576628653899565,-0.026500520397224305,,0.002065564493334845,0.13712687085357797,-0.04366762608345775
SCGB3A2,-0.027363079142682257,,,-0.02649589430332469,-0.019073116056599428,,-0.006670585025819856,-0.025010153831118556,0.00396911258508608
LAMB3,0.009263381766419712,-0.02192671284619334,-0.031458375825936406,0.00012441213945002706,0.06020230591998138,-0.04012601567238489,-0.031649994686299705,-0.03622539550452197,0.03249027457732725
LGALS9,-0.023408541409944517,0.010809200844482222,0.00112679414152091,0.05188625913328426,-0.016558954876440986,0.019107672482029322,-0.0015466826978714886,0.04364776894110601,0.025614752309479447
VIM,-0.1024912244411266,0.023240036273004416,0.02988770846472105,0.03292536116450186,-0.060561074468799304,-0.02153476733221398,-0.009761323449947753,0.010905833930249888,0.03656778441405154
PLAU,-0.07421095403897435,0.02791531892339341,0.04355307813671732,0.050312033575650145,0.0590786872879783,-0.0687464745433432,-0.013064577568960997,-0.01945460293633627,-0.022887767776573427
TGFB3,-0.040988522691482045,-0.00580134039669248,-0.020544774673132517,-0.018419783500154545,0.015349746611882568,0.04081355415486934,-0.01688236349920417,-0.059068500759449985,0.03523127569244459
APLN,-0.07754514735925945,-0.01569694229978584,0.04812972711699708,0.013869179372852291,-0.03474772500499745,0.008840589742168187,0.0004186732036626544,0.008537236914079325,-0.038579966619758745
SHANK2,0.04659495590132962,-0.011150641382702046,-0.01032010905487695,-0.015372390779190094,0.1033566457144957,-0.019394264672650253,0.031124841498334756,0.026335330027301665,0.09328121166172201
LTF,-0.013665604475416732,0.0035724858097647113,0.05984596298867964,0.035383988435633576,0.00039874522902383635,-0.0038535006489069626,-0.04411284670579265,0.048901020279439704,0.05368541805390626
PYY,,,-0.014005706628671559,0.06768144032215107,-0.02226974221509628,,,0.04126380540781137,0.03544232881841653
PENK,0.05695796993343088,-0.008075385794588497,0.034280424470987364,-0.016748858750808292,,-0.022765546336661238,-0.01821227867011336,-0.01883335913630919,0.03248654735399283
CTF1,-0.017502621955453473,-0.006478311295041771,-0.006688601565129925,-0.006051237538564667,0.02070390908541202,0.007392186929375904,-0.002151206470631868,0.041463365043538085,0.03414210269900008
COL3A1,-0.10219875721588569,-0.03756080078631091,0.008214933156826752,0.011380964007912928,-0.0436149102246717,-0.057094405683383045,-0.018416960118439536,-0.08906809634679477,0.035165365613200474
S100A10,-0.051348223461256066,0.04590895279353526,0.012066041450546105,0.006978442963463787,-0.036754944611028094,0.05989806471511157,-0.006618927663774001,-0.006121173375700745,-0.024741198953428165
FGF13,0.016875223575256296,-0.053957432801122834,-0.03569352815202894,-0.06359804926245843,0.06728401638450039,-0.0180511896644188,0.06351512474899706,0.006586284238202722,0.025808925538056627
SEMA4A,0.022776768653622773,0.0038013736905141682,0.01246720342953611,-0.04254721754997784,0.07618800515137993,-0.043000924779335994,0.05020759196079603,0.017650119136318986,0.003456123257240392
EFNA4,0.018696972671399782,0.023226349964716734,-0.04055246242455783,0.05818486992293564,0.034128715902037386,0.10006754134639147,0.056100620081274755,-0.033936867430052066,0.027970420918347234
HSPA8,-0.004591224116713542,-0.01177662917953025,-0.008651157431263299,0.011081224478400707,0.08096297390019602,0.060993977342145046,0.03769412314720053,0.044774029405486554,0.0022984718802673393
NPB,-0.01522585434018652,,-0.01670535485664975,-0.0358582673235348,-0.04268208645697631,0.011033320149751663,0.05620416857872474,0.06369522780479622,-0.02200617488210774
ULBP1,0.011687464268031286,-0.016368860641182422,-0.017179815059040995,-0.01773941074850778,-0.020549309888742106,,-0.02385402068869305,0.017603438311331647,-0.014637045237013539
SEMA3E,-0.0173337687749469,-0.03852979685399431,-0.03088834309959283,-0.013067444244020855,0.07084147589272348,-0.007128499184852448,-0.0037472787097014722,-0.004159483256622412,-0.0343299864278312
FGF3,,,,,0.11434484452018485,,0.002848731106196442,,
ADAM9,0.008403295690793094,-0.003060577387811128,0.012555521579234646,0.020733251091534937,-0.02141582623214488,-0.03534096869168797,0.029096363124730486,-0.01464407871976857,-0.055486996116350024
ASIP,,,0.1264849934144901,-0.022774288262673158,-0.002065802902420512,0.0023141854966547823,0.02640919720407026,0.017383970672912565,0.031740825510494015
IBSP,-0.0601879218265135,-0.0315072244386811,,0.020986552330945832,0.02155077583298141,-0.023430317619500898,-0.026865022415733856,-0.07606783547999356,-0.05485880059179069
MMP12,-0.015464489861135671,,,,,,-0.012796412833528368,,
FAT4,0.08540043257387014,0.019002706124464214,0.015198616519171327,-0.023866887828593964,0.11545264078099488,0.02886638706659716,0.025894975828261873,0.013282695653868491,0.01900940774399615
MDK,-0.049825537989077254,0.044921936519256446,0.038959467604994344,0.02455384382197014,0.039256419341785996,0.002662360157260415,0.032215350139475664,0.03519089075308715,-0.009435204361759143
BMP5,,,,,0.06754227007573559,,0.00952903855985171,-0.03073564316081726,-0.03378367297685599
CAMP,,,,,-0.020089078846409023,,-0.01873904115316343,-0.020574946992046744,0.013169801212413524
HSPA1A,-0.11232141391581728,0.04245475467151874,0.07367840300604518,-0.05151048159239779,-0.05476202675112523,0.013781329168175711,-0.05715348732681938,-0.01128115300471637,-0.008412248818115121
SOST,0.03256215162585962,,,0.08655032096014603,,,,,
