,UKF248,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
IL17B,,,0.04190892577451306,,0.01210387591276956,,0.05685558573495103,-0.07558066818346751,0.028196133631847177,-0.04352326849989574,-0.0174139660182706,0.02502153049127773
MMP1,0.02521402182281925,-0.01298588059907851,,,-0.16047770480463203,,0.08767863291822293,-0.04388585875987821,-0.006215899239804925,-0.02438421242238192,-0.012609993200125817,0.02142963192289916
MATN1,0.1196823597116344,,-0.014812513643811965,-0.011265181979487428,-0.0436367951007589,-0.010921719896324341,,,0.07340900838522274,0.04118199492809145,0.0026772240783730886,-0.019885845706082143
ADAM28,0.050736322361031136,0.08132844819998092,0.036171908260174634,-0.029148403343216372,0.12857450502802084,0.0028417282529596415,0.07845295595815233,-0.0006544581871502683,0.06641248234325288,0.022986399928639524,0.0015621332732543235,0.059340833254567696
TCN2,0.04894298018459945,-0.003527984751128975,0.06762916346114882,0.056868196456720234,0.23156026793448473,-0.04937322938376686,-0.000655590553883058,0.069514792047996,-0.007801222305417013,0.07795032835128418,-0.05616021758854216,0.016045988522809116
THPO,0.017025290611688355,,-0.0019977981718152216,0.027989759075119566,,-0.010921721150929818,,-0.07267555374488904,,,0.10551524065051134,-0.029800747819623327
CUBN,0.014034787189407788,0.011843381507042628,-0.0027915184918427603,-0.007940475472513385,0.047157430937162716,-0.010905411313916091,0.07242715926730228,0.05483765681411452,0.04100164746587801,0.009044491980036012,-0.04953564903695452,0.023781797898499848
TIMP3,0.05111313309388525,-0.07966552939777542,-0.014403826286922538,0.00564486283339898,0.039244601897211906,0.0019477182564182766,-0.025817290171515607,0.11661860159571426,-0.09350302552739909,-0.09033444706356208,-0.057870991192919885,-0.006736816943159932
PIGF,0.027374932513433297,-0.011737253983482292,0.01847763064238581,0.011331460359569499,0.02826412911859908,-0.005074367147958487,0.007623381654602683,0.06906717458167116,0.028474942008407878,0.07312638833864761,-0.030374222462643114,-0.025795424124908074
CRH,-0.022959183716170364,-0.013196021686421944,0.03131491621381986,-0.017734026028506437,,0.07439289325228417,,,0.033171575546493644,0.013202540968838097,-0.04858423010339875,-0.03166629125171866
BDNF,-0.02650433462778882,-0.02876941348352407,-0.02484124782819445,0.033391428205420993,0.06359141857513567,-0.01230066311815167,0.05415795428038887,-0.050862539163689796,-0.00870212893931571,0.0032093906030398853,0.0351042592767292,0.012600279310524433
CCL5,0.08735751491466658,0.04895758460384825,-0.006910411844145675,-0.007155268811279906,0.14492386259027537,-0.014816628139243969,0.11755437317834622,-0.0015144273231413553,0.13193120338275374,-0.006220657573516454,-0.01937105830165529,0.03827396135745852
GAD1,0.0483493447595907,0.0025826691749952736,-0.022326169697277434,-0.006407292114516649,0.04935754124380265,-0.05157773101302517,0.04279369579292483,0.04659206423936869,-0.01764281239667822,-0.0386093326292698,0.020120554944848792,-0.009213982744436322
COL14A1,-0.022961400583309092,0.04156865839974039,0.0356026315629624,-0.024470413095930274,0.027610950909765404,0.01229697541631477,0.04533061314455446,0.06617570510878786,-0.0007462960463885075,0.056581250124585855,0.044375616496392496,-0.05593495984768143
HLA-A,0.017005995540376587,0.053172924902384164,0.0821258416047093,-0.060607153010523954,0.11790457529168337,0.03348904249290615,0.015407654165591962,0.007932013056979919,0.0012022048428997933,0.00033952322020768146,-0.053091503597521406,-0.002433960489774094
CD5L,0.03604587320601114,,,,,,,,,,,
FGF18,-0.020773909124507883,-0.01800478606436756,,-0.012071086304508753,-0.03637454928112966,,,,0.027995722752722635,0.07943243954238856,-0.021790965549188475,-0.008612009704895576
ADM,-0.08031646144529425,0.023212984354304144,-0.011632687181616657,0.01632134414804899,-0.0885044974644213,0.013285300563838389,0.03079301471185062,-0.06993318063459317,-0.05578431901254213,-0.01752473494693463,-0.07149422653177004,-0.021234681100848966
CCL15,0.10405923906046609,,,,,,-0.03267372677503724,,,,,
GNAI2,0.0710199103845964,0.006142843116456353,0.017125609239594636,-0.06422085541965078,-0.00847372646248765,0.0057264248031186245,-0.048686670737369736,0.04148652745051672,0.007981934932498776,-0.015387813060311948,0.0036906843619679244,0.006131799250628209
HDC,,,-0.019056692687479407,,,,,,,,,-0.019885836699970825
COL11A1,0.04499683522559362,-0.0034350895847915135,-0.025686354724915983,-0.010362466025509214,0.07060097404316096,0.008843663042564816,0.07179463318797541,-0.06318929233534791,-0.032624136316723,7.624860300564641e-05,-0.0390362261319189,-0.004316107276101489
NUCB2,0.046094053543267455,0.01980754352223969,0.04247538759331185,-0.035296633930655304,0.054151982518397604,-0.00543844617491016,-0.01912765254040841,-0.016992742683643133,-0.009564303101577718,-0.03399818207349519,0.011460753205946795,0.010665326117197515
FGF16,,,,,,,,,,,,-0.019594906925207958
CXCL1,-0.011062145331196324,-0.006834318456887362,0.051083851552553454,0.05417911386548083,0.23755362025917365,-0.014816630651277557,-0.03499263812690495,-0.0545575912782894,-0.008223759212146853,-0.006823548131689354,-0.03597028514696977,0.04275592316612562
VCAN,-0.023617499169901444,-0.05044158096136668,0.021637468515334657,-0.02060584338243403,0.06543290905001382,0.041518266527064765,-0.12380063720055871,0.014559683392567248,0.002377506755335536,-0.017230931684712392,-0.04491294051873843,-0.03255529765756963
MMP7,0.08058241467823135,,-0.010312460155323958,0.06314481102497013,0.03098688898446611,0.02246401396608649,0.13628488189897534,0.07498984364379664,0.10076283421388199,0.03251120103681126,0.05441843553227904,-0.06973438616803272
PTPN6,0.038329661522812496,-0.010900296026053101,0.027403489739593216,0.009945465546904918,0.10119783070427534,0.06236719980701683,0.014385454725185542,-0.011294923542672744,-0.01427849195646869,0.08724952713744483,0.028645011745788224,0.05283533454358008
PTGS2,0.024580851141594647,0.04181776689952709,-0.02043824462542466,0.04169233392757598,0.17210715656978942,-0.025209996922840084,0.04459373916199931,-0.03615752320384779,0.017099878098467036,-0.04100770905863902,0.02764831149879745,0.03398665855636573
XCL1,-0.02515915595939562,0.1445991771061439,,-0.018273143444103617,0.060063935041293516,,,,,,,-0.03539044967676941
CD58,0.04699510308872336,0.016482043857677663,0.03985826453485461,-0.03978716708416972,0.12951514334966868,0.02437509784205536,0.022951503876228123,0.14682079011891971,0.025072721234913362,-0.01885801711422138,-0.019076658374758804,-0.062343733412888534
TNFSF14,0.02737324353776836,-0.0388652404708867,-0.02148752626708015,-0.008581731219391658,,,-0.04164380260280719,-0.006301376714534391,0.10063901165793429,0.0011332104615447342,-0.018208168394128907,0.027501951574439985
CNTN4,0.042304336364472964,-0.03252009050574397,-0.004534306222424076,-0.010965003260405684,,-0.0343477938565347,-0.0009713947113844671,,0.030365465865606484,0.042204375079596415,0.06671813716617067,0.037200707515634604
INSL3,-0.006705040519495687,,,-0.012828819659370643,,,,,0.12236673033649675,-0.026851500257293895,0.0017154471189265341,
BTLA,,0.08507558955755035,,,,,,,,,,
MFNG,0.08177046416988272,-0.039170704182632535,0.07072436481051118,0.008755734472357399,0.13381550356605904,0.048651951312595816,-0.017005673312756254,0.0005601411217986827,-0.005065991454791626,0.13884253387742868,0.006072832652341254,0.05676156581918763
ICAM1,0.01306942835405771,0.025296028509193345,0.04871545295033682,0.009434760779134651,0.10484874743029857,0.0395488787499486,0.04222547750489041,0.052537372936191894,0.039846748107196024,-0.005588976870724986,-0.08152123329868154,0.033234457620641644
PROS1,0.04026684130729939,0.0534591951299651,0.06410480350619131,-0.029946819806319157,0.09717374860301094,0.007504720108612758,0.08390031059341158,-0.009864604781627156,0.026078897838149345,0.02427467596682112,-0.03271469450946999,-0.10542653036189459
CLCF1,-0.011625500255726116,0.03361119177023008,0.05975885378992914,-0.02168381443225381,0.11836872139639087,0.004320702062086425,0.17822223408970153,-0.011204654318565918,0.0012980263595418564,0.06137227119509002,-0.0007263071146280571,-0.08122779265957947
PSAP,0.025171120899675492,-0.001744192079918864,-0.10528779987176504,-0.03387398028773896,-0.23958805834311758,-0.041149551378054906,0.02716644068463437,0.07003727666320671,0.0005327714083875935,-0.007435594029960691,-0.012065828218025786,-0.027480676200188604
EFEMP1,0.06755776611904236,0.07141473049169371,0.03196951101340654,-0.06446388612270794,-0.000609578349366773,0.06257846548699982,0.08944688081982057,0.050970597043070415,0.05286003916086048,0.11384622021832479,0.05983675573388358,-0.0760865626680829
C1QTNF1,0.00844878076931305,0.00020545405269928844,0.08629674430727031,0.04204517141424713,0.11772873348547952,0.011247133409739098,-0.08751896006974312,-0.1127450638014475,0.036907510952090244,-0.007271868022070393,-0.05420176185279738,-0.03173597113919761
ALB,0.004054444995570747,0.12379806461592036,-0.01729785444516595,0.06437607108933571,-0.03142375459131926,-0.009315012347408617,0.020833682293940566,0.07806605548303777,0.09295622534167829,-0.025276565219410088,-0.004626274762017088,-0.028154774758487676
CCL13,,,,,0.09191811766989468,,,,-0.020771326504782896,,-0.020424242467016438,
EFNA3,-0.021548871861867665,-0.05588646465368088,-0.020318015392510276,0.028509397237729456,-0.016168768867993885,-0.035841267865035685,0.045123948735421714,0.009080918409171197,-0.016744207488749777,0.032511508816625706,0.08845175031243341,-0.00813011897645544
DRAXIN,-0.04209097814410661,-0.010960885652372328,0.062086920584274174,0.031046852162505738,0.06938799064642433,-0.01196500453258444,0.012181448205669706,0.052277776965603706,0.032545479182474454,0.02735203222410595,-0.04680679346415728,-0.03289007171593258
RAET1L,-0.01755729003017625,,,,,,,,,0.07891006812643739,-0.02212122473065578,
NPTX2,0.06660108774561761,-0.06318308968506853,-0.0127765140236148,0.05554963614032697,0.08730449031118784,-0.041343765174008104,0.02097878622444844,-0.022850890492988316,-0.03532182205025859,0.09471348118928488,-0.013779604147082684,-0.0030888300326413023
FGF11,0.043798479937822765,0.019525812118141816,0.02147244383931386,0.025211805129829134,0.018491746038047225,-0.0008145319561098051,0.11255847306692464,-0.0003208378851687527,-0.014049444461043947,0.01910206827998955,0.010731985724676107,-0.07143177083680594
CD59,0.03453986459112938,-0.0018357354076421865,-0.01705768463338902,-0.02362106375413719,0.18341191644883623,-0.053180079581295114,-0.02223371739915185,0.0585149210270984,0.0540135822556713,0.007319731793163937,-0.02894101151762229,-0.02986590578273813
COL9A2,0.0456828422199392,-0.02653721448368182,0.017971448703164118,0.01491887932998702,0.0043902603134854876,-0.02431082204269554,0.05780668517741689,-0.01796636184581102,-0.052511250350560326,0.07794416712014679,0.052794340740928876,0.06622377109175343
DLL3,0.02378366082773001,0.039270078985877276,0.012376979141786485,-0.06723012872595689,0.12053917782150396,0.0313553647067073,-0.044718085306668154,0.029705952193150302,0.004251304664925309,0.01615043116270067,0.0015423575551285552,0.02302267771904736
FGF5,,,-0.01377418411721108,,-0.02496084621504285,,,,,,,-0.03361301874483248
LIN7C,0.04736543007954214,-0.0252408261361846,0.031082104324624306,-0.029819645306496726,0.12691337010124448,0.015887464670703347,0.003988331713406309,0.01110953612441777,-0.004789826172964697,-0.007611630470165344,-0.014854305342796971,-0.009953218521225103
GDF7,0.018224293457953775,,-0.024639764458295098,-0.03654653992912269,,,,,,-0.023302058268162573,-0.014802176672938266,-0.030398152332342686
PSPN,0.07259378066946547,0.03990170224639886,-0.014008858815835495,-0.021468955519415182,-0.007166070249339075,-0.0042290515231308565,0.092593103705355,-0.00015702496563688357,-0.0005370604620973913,0.019398982049714585,0.037797531057108015,0.00216217164715718
ANGPT1,0.05501675094448862,0.017210686428173187,0.07588301868863383,-0.012742884493720956,0.18778699703668508,-0.017308938577454473,0.046433245414662025,-0.057303443106942596,-0.011532211562527856,0.09448366030997887,0.04965857797374864,-0.060849861832976394
PNOC,0.07277826896481594,0.02288927861648996,0.00372849888633946,0.045784265435531206,-0.022220254281411906,-0.021610428140588965,,,,0.07497534023105867,-0.017548585014191705,-0.054541899031111604
L1CAM,-0.025974302400833215,-0.03926060232043591,0.02704457726580492,0.042828112219311716,0.07499661311253092,-0.04555248105561569,-0.050870099760830234,-0.02599205135581055,0.02522563884902231,-0.01828997337322981,0.057074609653638086,0.004352604167402783
APOA1,0.02094060178904561,0.020426540652279224,0.07983489690610532,0.01744200990501988,-0.0017087740012947195,-0.03378910253315519,0.071566739090459,0.01194251122677864,-0.03520817103536109,0.11887982167065064,-0.041094125549105236,0.04303314278583766
PSEN1,0.03891863922350404,-0.02975507393951617,-0.020359927328690807,0.008963038138220806,0.048334776638622436,0.057585521303859424,0.01379619309957406,0.04489097055293662,0.006500571684452603,-0.009206825180670756,-0.028324864950560323,0.03894709487785742
CALM2,0.043824898249750506,-0.008298722821896266,-0.05817835208401324,0.018799041680469093,0.16717396656094058,-0.030422025603443204,0.01917913699280468,0.11778388712830004,0.038493506277714896,0.029949580551596727,0.08783126389117078,-0.015310833427477032
CLEC2B,0.06868242351681297,-0.014951526115838602,0.07236547209801598,0.04884755909667171,0.015141140376976977,-0.022778359216420428,0.048173973911401935,-0.12542190258559557,0.012278595567852917,0.008262870067253417,-0.019477495609827176,0.03243177051474575
NTNG1,0.030588060717375937,-0.02346000937276698,-0.03193102006934585,0.0369355382018142,0.16095574948319435,-0.012778914197733303,-0.05925066854692248,-0.04076747243401455,0.0596785613432934,0.034336227113308575,0.01746261108845365,-0.09180316587521559
LRIG1,0.02356658766232083,-0.017028257909538606,0.00819459772724457,0.018732814151470916,-0.13774927476206814,-0.022592742861917703,-0.040630440623540556,0.07413118163795983,0.050392510967766244,0.021007082733033276,-0.03664416901875525,-0.02249543208889525
CPAMD8,-0.014344986367348926,-0.017531656679428086,-0.012460603216588071,0.023639152944455406,,0.049320424256637324,0.009043207878249197,,,0.004958749699123982,,-0.02155456833414352
GHRL,-0.0010536196355137141,-0.017074879483158948,-0.011478268538587669,-0.002417798989505608,,0.08135868675166745,-0.04714626593357516,-0.021149457623465002,,,-0.016011427933474248,0.03464079490085519
NPY,0.009063688897444052,0.015147884604982077,0.011998141018787047,-0.024497681185475222,,-0.03412279924310338,-0.040863818269088296,-0.048557688965305094,0.010335439633120449,0.067589998246997,0.02183249936240008,-0.014927044338008925
MMP2,0.03135939813122699,0.00163217548243425,0.013384457524407737,0.0036585310340303337,-0.2739956682380776,0.05164718450239948,0.007174522679226112,0.13528005973979035,0.05779667168920112,-0.03249394605151792,-0.058036319340330086,0.07894689041672326
PPY,0.01726682054784451,,,-0.010399904829109718,-0.038207684101047114,,,,-0.011611656679076422,-0.0315767266194035,-0.00702798021372082,-0.03858531921461462
ALKAL2,0.01089150985791021,,-0.014128251551774289,0.01077570365058527,-0.035550839379491175,0.0057083012852805716,-0.0005656943278841913,-0.04218079751949286,0.044750028353292774,-0.015599078528796679,0.0039190183065788775,-0.047474268651364164
CSF1,0.04612007117208379,0.007288513720459947,0.01979495031438696,-0.045175374079661046,0.18169847852823473,0.05498341879463142,0.13041640618130707,0.03121873561074272,0.041184117586667214,0.035740040087627316,-0.00789087988450049,0.05764648421180869
SEMA4C,0.05798921405379565,0.02191241692780654,-0.004349365462008369,-0.0456142338080073,0.08937238794117734,0.01942311668648824,0.058027715056205374,0.016843448125915737,0.032378049319850645,-0.012136314870511462,0.019645838764519103,-0.057843920265160505
ICAM2,0.010039477532355972,-0.03260494813380615,0.07106730637190335,0.020403345139254438,0.05496236416171141,0.0037458663763025248,0.038217588209768845,0.06523747857364773,0.06339541366877373,0.0927286136301966,0.04323639850534299,0.02736664988060922
SYTL3,-0.00100628073785674,0.054845047212989,0.013124756391474987,-0.0016357523733899803,0.01643873911615013,0.027351870444142425,0.13026247303659866,0.0038057060178350393,-0.045403611674542634,0.038074508879517834,0.011833213403554423,0.004538090322390105
IL1A,0.053347780117022875,0.01713775483718043,0.043214304570469625,-0.05676764698133818,,0.04266065269093691,0.025100463709297832,-0.06556954247993864,-0.04395341609959455,0.024033722757050912,0.05535911796444061,-0.005198785909735935
HLA-G,-0.027016476992099518,,,,,,,0.03914439150660526,0.0027393728832405193,0.08671879865145925,0.045079528253239444,
PGF,0.025834731114335402,0.022699926468863638,0.1046343698695554,-0.02438786204146942,0.13235154420957,0.014710381946882177,0.0002173233022088505,0.05079380550051063,-0.02683677007002156,0.0189300084955613,-0.05483523530967375,-0.026902555762013593
LGALS8,-0.005566157689842329,0.039692616973903236,0.05305312431418203,-0.06070713355067854,-0.005718150032019478,-0.01814027516428486,0.027200064725364098,0.03765229063163578,-0.031131978291691703,-0.01424933363990241,-0.012580891133279997,-0.07538343803865431
DKK3,0.050016548466809224,-0.01715427702998037,-0.04464685694345372,-0.03535757158457425,0.11752690588341214,-0.013859420172869737,0.05053164129536249,0.02754279441493177,0.06744867480376764,-0.011968315718270051,-0.02869997146861343,-0.033470733295412954
COL16A1,0.035249265885500286,-0.024192866355721248,-0.025801029020279267,-0.02227306222767884,0.10014235601584498,0.042235491581093854,0.019991184925821394,0.12395058239488844,-0.017550507950662042,-0.012971000876866626,0.006632754336616586,0.10169311434365337
TPH1,-0.019836955393284204,-0.017209593718511957,0.01110452998748053,-0.02405279756395462,,-0.013143813277467492,,-0.042652858214620996,0.0034972005777790262,0.006651964724787159,-0.023299955057505276,0.004475145222645938
TNC,0.04165700356380822,0.039101131981145586,0.06955068142909138,0.02180652613341472,-0.21842118615769837,0.030104627595063063,0.00039642788896037474,0.006128516804548985,0.03593877742840072,0.07686128037975004,0.0076983889055332174,-0.09574409075874434
TNFSF9,-0.035274407441268925,-0.021305030495492587,-0.03343783854102858,-0.032692476250226005,-0.025116790996606436,-0.022300065256613495,,,0.02219902215363178,-0.028770115027704,-0.022875968226796935,0.00640339967667229
C4A,,,,0.03154942325229696,-0.017794945506815298,0.017188925172869216,,0.009936373848524317,0.016144711873539545,,-0.0149582899931282,
CNTN2,0.020068811340336442,0.03149639837451604,-0.030829071925661353,-0.06306255620730905,-0.030418758605792146,0.02397875695255126,-0.018738837782175874,0.1111468604888532,0.0021725962868116475,0.024584766400857275,0.00554683245804252,-0.027107822234740918
F7,-0.019352445029989417,,-0.012460595974068657,,0.02345705595218822,,,,-0.014616871071634837,,0.05966609063090414,-0.026642664526097835
LUM,0.04000146927196806,0.01869494073657627,0.07208967961916353,-0.02453945166378365,-0.01808983601342767,-0.015407079420251962,0.06871365573346845,0.06434025440547743,0.013736719038839409,0.06367234079940276,0.045743171156020286,-0.04480734554395216
BTC,0.021359216499167413,0.006012165769740938,,,,,,,-0.021079033656660567,-0.008586918061303229,-0.014324353446983313,-0.013597280805953021
APOC1,0.05912768119040272,-0.033373147818077604,0.07870952509998512,-0.014295307982830258,0.15995776403140805,0.009032353919257562,0.05747342941529743,-0.034589902743966325,0.021617488436699177,0.06811934871422029,0.009143739282092967,0.058844248402266916
PKM,-0.04600404917722579,0.06410018073622385,0.02453909580425924,0.016201530586051303,0.08579615256449513,0.008188789545442691,0.05145633753104656,-0.026362801550093705,-0.015866285545491642,-0.011696666481826842,-0.01066742174228601,-0.0831482257209718
TNF,0.017844673426155443,0.005749349519907491,-0.018287470750191628,-0.02812674093409277,0.09048385295990881,0.02627291568508314,0.018151823962093135,0.022638023996372214,0.020759900077892128,0.11639465802685764,,-0.020735764879028885
GNAS,-0.03937870529629344,-0.017247505704267127,-0.0310037719329494,0.052211411851821585,-0.23495407773416166,-0.004316884787513679,0.0665348478195929,0.004545429725239165,-0.030969384852700208,-0.034078000539648316,0.06967016259060595,0.012417006412575284
BMP8B,0.0006965170186362819,-0.020306411427270354,0.052091724051715686,-0.022938179257383447,0.020838132532183095,-0.008929706034526827,0.05727923277333976,0.06635844489380419,0.021529811749621215,-0.015414177434221613,0.030109387104700513,-0.049654365517462315
LIPH,-0.01983695050958088,,,-0.009940194033274287,,,,0.019942952096894374,-0.0207713341439715,-0.030306021216433877,-0.02350651352979824,-0.016925338111458244
CCL28,-0.015146254554592568,,,0.11020778212861752,,-0.010423614898215245,,-0.05908593523872515,,,,0.03278866252531657
PTPN11,-0.0011210172602675857,0.005154916990823353,0.0036908438576566107,-0.025539235120192964,0.03949747257072331,0.030070380268684426,-0.006564190151154755,-0.002940388477652058,-0.04712872837822004,-0.04255772929496594,0.03231285545992165,-0.01974497839792521
ADAM12,0.027147229424628445,-0.009653329128151974,-0.010098018924725788,-0.009607965920107596,-0.09967314509840987,-0.019523290392705013,0.08071254096426837,0.1596014419032678,0.04056040223011557,0.030084115236752817,-0.017218879048474477,-0.04745197995844221
EPO,0.025689525805350954,-0.01846676752962894,,-0.010399905283067617,0.010807345344202588,-0.013143815207680985,,,-0.022558199353819506,-0.0032623400033631417,-0.01416171852808107,
EDN3,-0.013735722925165922,-0.01891841645064262,0.15397799022602662,-0.01611934026711853,,-0.013279439819657877,,,0.0010769005659605772,-0.06086011814068076,-0.04402155012458458,0.07274759165358534
CCL22,,,,0.031680098335272036,,,,,-0.025531023029104764,-0.01434535635364417,-0.012426291510727792,
CCL2,0.08741752596970714,0.05966476011536504,0.01979595464530741,-0.057322405302526754,0.3109748900430409,0.013823706375549808,0.05839266649985142,0.07103819476797511,0.04786448193271605,0.0645072661012432,-0.025430825702073934,-0.05130281893563447
DSCAM,0.002883916815296302,0.0008318228492258791,0.024132664755195567,0.024630115938532385,0.07515604173198072,0.00695168743614307,-0.013732487076671714,0.10991290565748578,-0.05923886771048616,-0.011134610492435876,-0.011485429181069078,-0.004425479207363387
GPHA2,-0.022109289310514653,,,,,,,,,,,
ANG,0.0022884806426116252,0.022301712649729466,0.06360088583119601,0.010928891196049293,0.05859463787806609,0.019733747174567128,-0.01325105205468641,-0.009447131050664621,0.006722711486033919,-0.006998507832779819,-0.032646388445974374,-0.005235448681834522
FBLN2,-0.013407439948057416,-0.011528034227913424,0.08468102833912305,0.005377377658112993,0.06729250890355269,-0.03874826144830493,0.09996118730381877,-0.03371399923152062,-0.01735222433302561,0.022297150342931827,-0.0686698129280007,0.05192525442409796
VTN,-0.028506038183812154,-0.0186184307029184,-0.021004499508157713,-0.017085876449084533,,-0.010921719094771071,0.10078665906362416,-0.013657468833092663,-0.025785565594377433,-0.003922952418857651,-0.01833751408692869,-0.0031081963874599176
VEGFA,-0.07983923060107814,0.004746655394857346,0.02503180395337582,-0.0154846290282812,-0.11014511764073578,0.01260260761568268,0.07644418120975738,-0.10029108860465027,-0.04816403192020427,-0.02476054128771766,-0.018277997379982272,-0.05744188650325394
F10,,-0.017371310913501414,0.0561021653953691,-0.011403271364949723,0.0506701578742849,,0.01541983965870654,,,0.02999348534351583,-0.008994777039917797,0.04702254731278007
SERPINA1,0.06783427620934585,0.014319297734679855,0.06273220499318997,-0.03503275536507474,0.18943226579313746,0.01983700359114428,0.044290288492644145,-0.0011307390736827357,0.050064486642484404,0.021286091041175882,0.006733866040458883,-0.02277445741160638
VWF,0.05958998937549293,-0.01858238056002951,0.05074211695716492,-0.04777192189636448,0.03503711953956717,-0.04517245602360064,0.09634142014387523,0.026664824336598978,0.022292225274744098,0.039774565281322304,0.004754852818068959,0.03476371560914459
GDNF,-0.03106610142154546,,,,-0.058326425327055786,-0.013143814184082815,,,0.02973842946714303,0.05314845516782988,0.017697141389690575,
VASP,0.044708276297850846,0.006821645927265236,0.06898898332521838,-0.0004455098447392404,0.24835441174949935,-0.002810454241162368,0.05721479877225386,-0.003617012548573182,0.014636541349104078,0.03644838486574569,-0.014827609655515989,-0.05691854759477001
ADAM15,0.06351761324298252,0.05067812415942902,0.06879949391401541,0.01530324213607908,0.11379983613067686,0.03879062771622244,-0.06088578646160138,0.058095157554213406,0.042798110464923406,0.006232759636119357,0.007462076462670829,0.03918211470999351
WNT2,0.04464987849621658,-0.014960881571184895,0.04662239141979326,,,-0.012300661343910068,,0.028046465420447145,-0.027981206869398086,-0.01955243223187428,0.07016242504574999,-0.009427307595288478
CALCB,,-0.02248914414186184,-0.013774183967522537,,,,,,-0.024488673912401927,0.005204863847825096,0.011381459482586922,-0.015782874927457533
OLFM2,0.05484801255033818,-0.009475109966583763,0.017379072263821814,0.034031061668447056,0.03445781538737778,0.0026090235034769496,0.047271264562384674,0.03786536200858426,-0.03518684612783575,0.0031879426304384797,-0.004736022873025329,-0.03598308003049973
MFAP2,0.06139350727504848,0.05410273398886137,0.10752889392382152,-0.006840451619833506,0.06946488579447209,0.013369217107735008,0.12629776967402132,0.05745361448069346,-0.00987354786009136,0.0057958758885248455,0.03007141003991356,0.006165958233691507
HLA-C,0.023436038366544242,0.04188701519397138,0.08152043962801876,-0.06289631339669476,0.22152641720766106,0.009208511948209833,0.025757940800437754,0.006613648234383953,0.08086453391622815,0.09712126665552957,-0.002941947042764604,0.07188433928760671
THBS1,0.043430898269092494,0.03335456786578935,0.035735735202161126,-0.06059480893210687,0.1269402235492615,-0.018344572416123684,-0.013564264673951035,-0.06200527207838915,-0.005557675573373559,0.042349497557683566,0.020696049939068636,-0.011942683531367473
HSPA4,0.017428013066540536,0.06313327076387008,0.012814562333138376,-0.03331850581807507,0.08904914028743666,0.02445132365290382,-0.03337471490369337,-0.004144148864427335,0.02785761254774245,-0.016721901597640434,0.012785842965162,0.06410033755041927
LMAN1,0.006021260795704908,0.034751813572869425,0.022199062277072693,-0.02251480891474218,-0.04675150073655751,0.01611053005022539,-0.024179410275591378,6.125228649617359e-05,-0.047329899538108185,-0.010779908715003112,-0.02100799385326282,-0.0032556965744141553
LYPD3,-0.030262042868114982,0.1998548525205553,0.03218449709613355,-0.014560703911159878,0.03675527107050853,,0.08196880596999441,-0.03522850564439223,0.05556889917614874,-0.0016990516964740464,0.06164444849547023,-0.03020013842616572
APOE,0.04579419039773634,-0.0679021800632991,0.02217088822261163,-0.03658800631273429,0.10404686234621506,-0.019549889390911398,-0.04296278130125958,0.01862720558575089,-0.015517276942011519,-0.07861989706939666,-0.055174815974997835,0.07605826185134287
SOSTDC1,0.002873319811894453,0.009944912908472124,-0.01694212366219999,0.04472556018583791,,-0.019986324291985918,,,0.038156139207782935,0.020624269988764512,-0.03825940052285605,-0.04143418447307942
ANXA1,0.07457463365235883,0.050992206864880915,0.06104617875464104,0.00471919492078638,0.1479631509759117,-0.016705147575940313,0.045115462325301024,0.0011684408135028252,-0.02175190811281365,0.05312049469540018,-0.026541556047381332,0.012775122542072541
WNT2B,-0.02264149148101508,-0.026740351271614154,-0.04264642820267956,-0.03716364302214425,0.005909008909306151,-0.021522934007169307,0.06330623695866709,-0.029832022619273604,-0.0065220377400120036,0.007378286670087083,-0.010812273030319784,0.011266349195122531
AMH,0.055725159598898046,0.00891640473637247,0.013639531567032322,0.022938619567694427,-0.022853457112606227,0.07271005552266803,,,0.031174171154463255,-0.024786674964482554,-0.017601875714545655,-0.024454980556342733
GDF10,-0.022959182113289327,-0.025619790099790287,0.04573366262526676,-0.01400570587906044,,0.02745781125797915,0.16691880416377405,0.05607351781609735,-0.022254929991349495,0.07417344325964374,0.02073752824509408,-0.03343107103400547
EFNB3,0.02263326779012913,0.0014806514640649314,0.0165054035528437,-0.02058896210335394,-0.028424303444298936,-0.0010814044754131665,0.025878900332009947,-0.07403760984335296,-0.010886322553962243,0.04315628538384409,0.007103936391010762,0.03000877550437657
LTB,0.05130528525368869,-0.026519391636351607,0.06381697760304164,-0.01809503165333898,0.04932653688610346,0.004327665224688397,0.0030247262917122582,-0.009210556261022355,0.03555774101244049,0.04008912123798585,-0.017991764344904893,0.0674929733756324
ANGPT2,0.045131570357462174,0.03668736855293546,0.07412737695633964,0.04568773445898874,0.025382305101110638,-0.005971333554336925,-0.02787398299950148,0.07397567357980751,-0.027338636472658003,0.05622590393240953,-0.010032091292431248,-0.04885013548649387
NRTN,,,,,,,,,,,-0.012609994198760199,
ADAM17,0.03308991988998767,-0.011312333585426295,0.013963404691203773,0.042710182092058485,0.06343181746036279,0.04848722449945451,0.041108280523450016,0.07516004605688097,-0.029183823182302646,-0.026726588338250593,-0.018573221580984862,-0.08976470748206153
