,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
MST1,0.04113240422471647,-0.04473289715332127,0.000334848442976492,0.02089248947213557,0.08505942089949604,0.07769524796816896,0.0024499838884957303,0.006669127511131243,0.05506290279196291,0.028102871239653764,0.07704181341021554,0.03624130137005276
IL13,,,,,,-0.013742990272286015,,,,,,
DCN,0.07412184320293708,0.005022177733793621,0.003001707816333296,-0.0479536044313992,-0.07269920897660498,0.10442314019784787,0.014754735988589566,0.04023657116654329,0.05645986726295999,0.0056006111331471,-0.05321458706863148,0.01628127016302775
IGFL2,,,,,,,,,,0.024429975569510536,0.009855792527894475,
COL7A1,-0.032255827940627785,-0.004586260266039935,0.05473223334036983,-0.044890259675610056,0.13138900699868136,0.0668404299342205,-0.009501560922754147,-0.0009288668179850445,0.033592177152622096,-0.02843369095150874,0.008524447382866132,0.05851477405889931
CALR,0.10706948203258135,-0.031375195707603235,0.02307415944400096,0.011608076605889453,0.12560027409471522,0.09911609357172933,0.0177665025414893,0.049198430379316274,0.0768943130700812,-0.08275376674750186,-0.022238790950430413,0.09239238850811715
PIGA,-0.03246312141161096,0.031207785359887465,-0.04601837804432847,0.05724797896350899,0.08762805109954892,0.05766236433544322,-0.05605455054700635,0.06384051343707728,0.03734915130785949,0.05985986704628784,0.013566775214422969,0.10765540105335518
CD200,-0.010194840238741,-0.0526578880413571,-0.01933253932248386,-0.006735676985213898,-0.07137637470581665,-0.012659895290748858,-0.005162055533242161,-0.032753257171035055,0.12602335906861314,0.04210248601463761,-0.015099202587616739,0.021891629932347976
GRP,,0.07914581822217905,-0.01322117513487118,,-0.016981007130013673,,-0.0591806096845975,,,0.14163432984144578,-0.022059727787673185,-0.007921208790727214
CDH1,,-0.031573368573431355,0.023515707879299103,0.019955568946660385,-0.0010052406565099316,0.012073795043864227,,-0.05745661734413452,0.03881158875980277,-0.04098027135277126,-0.0027656056701371285,-0.011043376344825263
LPL,0.08705694915421358,-0.04892765117496873,-0.00915190215512516,0.03433626109676549,0.039963366797328356,0.10005232543241128,0.026990449927312133,0.05738264114724802,0.0532362542341507,0.06645314462575054,0.04405237877091978,0.09361915686263562
SEMA5A,0.09810420294347184,0.019825087390969737,0.03409929461874348,-0.010402771362913867,0.13173643435492058,0.048301047966812685,0.005691291880736931,0.08377511123358908,0.032514318333239145,0.07943367329204852,0.07144168516546504,0.049033294851490335
SEMA7A,-0.06828063362864654,0.02105596835193567,-0.018225031992881804,-0.007184258144200952,0.09675622616651382,-0.006129388474679084,0.005381002513359043,0.033895858531386686,-0.02245036515617299,0.02792989761442864,-0.0036347410208771554,0.07638073665568451
SEMA4G,0.016418335669231683,0.015791577087077336,-0.02152632634775189,0.04098731772194464,-0.0322634025664867,0.08236359854970463,-0.0003663276123539948,0.024580401440331877,0.06395358130247754,0.07568527057957394,-0.026943657444053474,0.03430324677596889
SEMA3B,0.06135572826238377,-0.004180354792494011,-0.02161582720353726,-0.003300577672467318,0.0841288566976482,0.01153329288283797,-0.03757193034681738,0.08026120807094886,-0.05590046552319062,0.02966223400068789,0.006913885823917959,-0.0018553625566598824
RPH3A,0.0774483438960132,0.0062607713891627455,0.0119374745863146,-0.04665610419734397,-0.008144086682031261,-0.04666393004607456,-0.03129464611584797,,0.05823843604206279,0.03925376391955323,0.005931044425548104,0.002233216891083752
JAG2,0.027972445076811174,-0.03873013147820907,0.0906112289775196,-0.03956583822528284,0.023253767920590238,-0.022341762564127957,0.007591515481530561,0.09675843239297258,-0.005161945374090976,0.01491043054711047,0.015374181787264827,0.08365369807152888
CGN,0.08127510866312647,-0.0014994914142220594,-0.018000956679286608,0.011169309032894653,0.05126199414407056,0.01984369253405951,0.03627446219492245,0.009633890088740426,0.06289999737787369,4.6799224873274085e-05,0.01637045614358428,-0.02044783946435129
GDF15,-0.007205968597946983,0.03821988197543917,-0.020694982668111952,0.04506124843278926,0.060799970372376506,0.03353650887322644,,0.0035421064067310314,0.05902279593568833,-0.05573386476974333,-0.04358491403818708,-0.009384024374656501
SEMA4F,-0.004925522300757556,0.03462882278073881,0.0043111710204279605,0.003180404447626525,0.010412862526962524,-0.0031190884799208386,-0.0021492966468633426,-0.015420573583678123,-0.037867625808570254,0.08558211490471943,0.05227119641615352,0.021960680634777054
NXPH1,0.01247602889573753,0.029095853073895186,-0.023014645433007644,-0.018291751794942076,0.0727406392274015,0.004539405249860358,-0.05175533842139242,-0.03363321275800623,0.07221517493572989,0.014903934475219103,0.06778783864124431,0.09087156694090047
ARF1,-0.019699803232593235,0.003114990795438737,-0.02194950635815275,0.05639161819673302,0.004737268877091448,-0.08862740817072125,0.0020455286255032807,0.02400084265034688,0.08006088561377325,-0.0033327846048212513,-0.04164221161034221,-0.016983558247450816
DSC3,,-0.010846021122553656,,,,,,,,,-0.018591264319836615,
EBI3,-0.051420754715563864,-0.012280150785909593,-0.03672637503500905,0.015237492621471308,0.0398332895010557,0.06347897858509864,0.015680134659632777,-0.019769126653202976,0.06301999392912172,-0.0032360217497354026,0.007380834951689923,0.02800914050145291
TIMP1,0.09272908689998713,0.0025089450327173543,-0.05956223734433107,0.014643203664497928,0.02916141946325559,0.08370117375660364,0.05867666523142381,-5.912881099672059e-05,0.11857974488380393,-0.07719978007167194,-0.0860205396610696,0.07035007633961692
SEMA3C,-0.05891657471147968,0.08053637768199827,-0.019160948542007894,-0.01988446390525708,-0.006560993844441437,-0.0295064415442764,-0.0021585437343170366,0.10673708608455353,-0.0019559367457640613,0.0030460900167764565,0.05839754800624846,0.09171631242636186
GNRH2,,,,,,,,,,,-0.020146168661666193,
GAS6,0.022442542948620938,-0.016264806145667637,-0.07002143937441205,0.01892674358809182,0.06495071146251255,0.05242307395560633,0.030882843168710664,-0.11480601602798479,0.019187648732817593,-0.021524335171957926,0.05880384632716365,0.0021079079476510735
MEPE,0.020004615797178025,-0.029044040747732088,,0.027466584038170136,-0.018952410760233688,-0.004233544985819741,-0.027023050695666084,,,0.0038026245301640673,0.0074147820431090935,0.07382637740134766
SERPINE1,0.003178851307953598,-0.03468472571086975,-0.02564651211761804,0.009863761890301078,-0.028314226854113025,-0.047158592395833296,0.02265973331325338,0.04852404480901311,0.08303243790364359,-0.09051969827203409,-0.12740681019149655,0.07941678497648107
RSPO2,-0.06771480564230155,0.01665142591130264,-0.020694980032222747,-0.01968338477868836,-0.031623433581814464,-0.04306300250472503,-0.009035515792016743,,,0.006777537889978263,0.03024510571120798,0.05186246383942376
SHBG,0.11048988852874146,-0.01404880338794004,-0.019942767245231106,0.04473297700743047,-0.014016870288566654,0.09255272678663816,0.028090723109007232,-0.0007535588932433548,0.10609577163938823,0.025515679873938407,0.040258267089249775,-0.03208805602568546
LGALS3BP,0.07902964942853397,0.009497479821768646,-0.030786393284124604,0.030031780224057576,0.08870206391766254,0.09286801988813914,0.0406207432116612,0.05773895676485457,0.06626807722199113,-0.08177896157167018,-0.0004722075303096231,0.06629969858826343
LAMB1,-0.000345921987132338,-0.008862774414066167,0.011035780791342733,-0.021081128903300383,0.10429502594888579,0.08427518088669417,0.0017577251181527356,0.053342438797958185,0.1493076730649299,-0.007042363461814849,-0.03912829244865148,0.023671191445796207
SPTBN2,0.013017131408354858,0.00909600497457028,0.0012180652545203251,-0.037975638839358436,0.01355168737775793,-0.10424620252137726,-0.009235758009393177,-0.02890502725320382,0.09806645760842975,0.06992750670711798,0.045807702345789146,-0.007893188049925795
COL1A2,0.07567357554587803,-0.02271669093115966,-0.009971929914995273,-0.025818629231407215,0.03786480954884103,0.11961126343449184,0.09187779572690671,0.09474572642733226,0.08748459467898274,-0.07815724044017702,-0.09094944344058667,0.08642864913462801
DEFB1,,,-0.011702677460627236,,,,,,,,0.003368598123049436,-0.022067594176308217
WNT11,,-0.015545870640998782,,0.016026392095212113,,-0.013389989558823905,0.058829185022317716,,,-0.01760046972756458,-0.024672935156867266,0.029496025656560416
LGALS1,0.052111225912679054,0.0005220640125020549,-0.05660398585414858,0.05104052415071091,-0.00735350601858121,0.08661836047281725,0.054991544337477584,-0.04205677850463134,0.17420200834536756,-0.049518714278924444,-0.07628261126682867,0.07774183477566317
BCAN,0.13749644959640409,0.01941056858343909,0.050082930215776734,-0.05318476563374153,0.1323040838582056,0.049706734796352375,-0.050350432810228885,0.017418486167585023,0.09751247667106167,0.020068119879198872,0.07746989164777739,-0.003925115203828884
ANOS1,0.08421186608812178,0.00402110824747123,0.05837294333421041,-0.056091539897801475,0.11206320437538136,0.03196332470125865,0.03413586240889943,0.10448174477407236,0.11138598480927915,0.02315946304066434,0.055649996057244154,0.021121958971783743
EDA,0.02871362415270945,-0.011381076506360565,-0.024148685220409243,0.010046444090858078,0.06707060291928509,-0.016009919894934704,0.020762760850463885,0.02852730512820289,0.13164124668812566,0.0014943147178098888,-0.010239514080416174,0.023191948790687516
FGF22,-0.03103058305074698,-0.016183935270611818,0.024252595389788394,,-0.002856190622352439,-0.012273687286796373,-0.03359433168755098,,0.0023536636291960882,-0.017779058233611197,-0.02361909006029064,0.044455742887836464
SHANK1,,-0.015545869642973106,-0.013060768104359285,0.0058993077366888864,-0.011095211607749901,-0.011677633921929833,-0.06573597311338145,,0.03591926733631235,0.07119110904762271,0.031344242145653206,-0.02988651726349454
NPVF,,,,,,,,,,-0.016070812496331004,,
RAET1G,,,,,,,,,,,-0.023181299188960267,-0.018245555176876947
TGFB1,0.033867929915886746,-0.015283799657050186,-0.024333360654056457,-0.009945029205203654,,-0.026592275470758767,0.05119428717777883,0.05471791373091615,0.05696973819132851,-0.023788079478351435,-0.03804026330758452,0.03210770939520573
MSTN,-0.025807004364341534,-0.010722180989655898,-0.0030567350515250963,-0.0441317977962882,-0.014974643779605978,0.047275258804788035,0.002028577010071999,-0.00391332902813327,0.11976724251111115,0.07053400297587029,-0.004474225435075365,-0.004789335797469492
WNT4,0.04395386064152258,-0.010474772918945536,0.09107467461231591,,0.043376558531120456,0.1750292399217287,-0.011451507235697838,,0.09433238241075878,0.020053456211622262,0.030189821361969345,0.061167627737110715
TNFSF4,0.06500148021098807,-0.02395388820350138,-0.0023468310644883944,0.006068224259592379,0.09553133262608576,-0.022090104817690765,0.048071667070414235,0.05712045576011828,0.09038459105123979,0.048726885863920454,-0.005905905326316616,0.15888292753706765
NTN1,0.059015128170400985,0.005444180390056612,0.02645166952814382,-0.0434164583081503,0.15000115425707072,0.05858862122001753,-0.022222760453284324,-0.02530168273733844,0.0946300474817062,0.0458462639455032,-0.04981757778759694,0.12396577535197197
CXCL12,-0.002153511920851678,-0.027917606397673655,0.032019808440624305,-0.025162604557964253,-0.02004181823164256,-0.027622315368759937,0.08401448188974796,0.010834026797121922,0.07435885210905847,0.004892190185055657,-0.02151588011749472,0.009503887523979623
GNRH1,-0.018431827514402,-0.006137844663799197,0.009006644085127696,0.0037465046415553526,-0.011286924091427874,0.034412909168698325,0.003258815120564533,0.12740227293325307,-0.002791842005791033,0.034012899391883386,-0.05714761621221434,0.014607533757861235
FGF8,,,,,-0.015773598406777764,,,,,0.09229343230032838,,
RIMS1,-0.07075923524230454,0.12063805850736918,-0.02093375578230525,-0.016994998323914746,-0.020437073707532893,-0.04554817810546813,0.04219080282457707,-0.01706979427736654,0.008524964938643513,0.05326157621410276,0.043091768846050454,-0.07243146973775856
FGF14,0.0031601774574274845,0.030119209571481828,0.04534676756305379,-0.014439646895247647,-0.030313437698099945,0.05977522388985785,-0.04420098368303457,0.02808972555986577,-0.03513177993218911,0.013370931411426687,0.028803397994853805,0.0663089455421703
IGF1,-0.003107702544720121,-0.03929267739760851,-0.03607886667422854,-0.02963733759616416,-0.038060687944979375,0.03805773000770366,0.007992676614783641,-0.03533136899523878,0.04277639684508164,0.016847230417023042,0.029284754067899793,0.043130409561637155
TNFSF10,-0.016236076353341608,-0.029345611995365235,-0.05052869716439877,-0.052336611992442,0.0012851776121191542,0.012066383365715808,0.09177682725869998,0.05953368156018729,0.04146925544341046,0.008704312016963395,-0.010415278523314912,0.018447380796880252
GDF5,0.08208234184781824,-0.01605818300596946,,,0.014782499638174578,0.03146323757383252,-0.017055894658623064,,-0.037023458244901206,-0.011012261896562662,-0.0024881598115522965,0.03637895467376726
CHAD,,,,,-0.022340599894815075,,-0.034680746210140716,,,-0.005437860877766216,,
RGMA,0.12538829698290074,0.039523048143963666,0.05572557183443221,-0.01645264770155925,0.09153951247400768,0.08848358915259387,0.007005013613596452,0.10210117076669095,0.18072779551203025,0.005916982170205002,0.07729569034257118,0.03075826490077128
CLEC3A,,,,,,,0.05239249399681896,,,,,
WNT16,0.03777606680735343,0.02261867435942384,-0.011880541932452237,0.01759273867400986,0.033055618889385276,-0.035124701989494224,0.016346919504883126,,,,-0.0021269410998810503,0.04306428890943826
CX3CL1,-0.04064365959812394,0.019737610211987493,0.03387583294660702,0.01655272836992035,-0.010581200582080013,-0.0202747497605894,-0.008146063732401308,-0.010104515712153806,0.11515259911529394,0.0350510970898872,0.03716316589250352,-0.016672683565141715
FGF1,0.07949461012531192,0.010899639981835544,0.005057822093514137,-0.07333744157986397,-0.03526080095808249,-0.000289273001833674,0.025584589040490942,-0.021765102883366017,-0.07675157373934766,0.032477943867479236,0.026661704764883432,-0.013365375230032079
ALOX5AP,-0.005484276927641359,-0.02707367401751451,-0.009742357708836842,0.004636332367858252,0.06694237403557901,0.12631869321602682,0.04170216973679953,-0.0016984868317321724,-0.001760352570159693,-0.006221397068938919,-0.017507354137205455,0.06424242359562463
IL1RN,-0.02168253432945867,0.0032907223586431905,-0.025594983274554048,0.07475188918967243,-0.015493629881993645,-0.012466326412824861,,-0.028496848531131054,-0.02748187327881188,0.0013859620083984368,-0.034637264790242865,0.03428455424405111
PCSK9,,,,,,,,,,0.03077348604615045,,
NPW,-0.05492806779042565,,,-0.02205034159804025,0.029672686732999585,,,0.02669399153117759,0.00040035220419998015,0.015562637954243631,0.029072574229180415,0.09161431460401265
CXCL9,0.03564919766870511,0.0006910949661150508,-0.018822265691800247,-0.002960787680311259,,0.03508857118414769,0.0048457306285201234,0.0368531560549984,0.10569152161099515,,-0.024064474426341024,-6.400455125355522e-05
ANGPTL4,-0.058693424355475116,0.0028516532487150997,-0.04627869865811878,0.04129528970519819,0.04150024201110068,0.0639718746613882,0.011784528620747465,-0.0819391035348594,0.08523757655170644,-0.062251081701161066,-0.09223387656441766,0.07932339386061112
UCN2,,,,0.058601154145593116,,0.04416378053379436,,,,-0.029599127883082423,,
OBP2A,,,,,,,,,,,-0.02088284943974624,
COL4A3,0.0394690792686622,-0.021047617037617365,0.08950361240391945,0.0004834954405514203,,,0.05219220956696828,,,-0.013483705105859337,-0.009274329001755632,-0.021871168495880427
NRG3,-0.02457686201502923,0.017186008300147715,0.055350083937847294,0.049898859911873344,-0.036531212943605604,0.0009346695715244154,0.018525634412826893,-0.010012495499056796,0.10307180980311229,0.03226689349288351,0.09572489321851291,0.013614494704085682
IL23A,-0.03840132121519019,-0.017159620196514055,-0.015847351428319813,-0.024054999857247582,,0.03092524571414582,,0.0574590799575737,,-0.0033426569547041845,-0.030146059621220647,-0.024493814366276144
COLQ,0.010044575244423587,0.011564079289062798,0.005759780964374299,-0.0049437354656252895,0.05886701554831849,0.05883204163521032,-0.03238373899365797,-0.014038738174249894,0.02660085525091429,0.0377952562753775,0.03710428804061463,0.06478199334155414
SCGB1A1,,,-0.01205589522411559,,,,,,,0.05370358509840675,,
TNFSF12,0.04763947536085106,0.0032482551385046732,-0.0011985534600138404,-0.010425182166541301,0.0034803049438491642,0.07747306943138277,0.05276085933370896,-0.013488812180363461,0.06577919788767561,0.02591227694672983,0.02472015392583122,-0.039956106454494
DKK2,0.05045358576983138,-0.017973881000514797,-0.014147428940588819,0.003574123406275026,-0.022135682548000402,-0.007411909377218577,-0.006293348241423775,,0.008706757494867207,,0.03267816271781607,0.08682561133556349
FYN,0.03874649846723581,0.018513584676995588,-0.026407569579991866,-0.03523773776119387,0.1170441072213369,0.032160346224067944,-0.04317968007451164,0.04585022740224749,0.02296170534128248,0.03651347935341326,0.06526597925151092,0.07384148073166096
ACE,-0.0038865919286565614,-0.03132100747850493,-0.01640757913439487,-0.0411256858885847,0.032842831530116266,0.07659491082440166,0.002597964178707857,0.06995050680306102,0.07955862610062651,0.021800257223996856,-0.014084724897894694,0.010818286174966012
IL18,0.052166689028987856,0.008188434453960084,-0.05552110240339391,-0.0003269583296690392,0.08755999800337148,0.09809496495179677,-0.020609316398466856,-0.04217581744833638,0.0854914048616958,0.03373754826361328,0.08879202927377272,-0.016426138194413024
PPBP,,,,,,,,,,-0.020170894022143643,,-0.02044912341570336
CCL27,-0.08218585037700513,-0.011381076582821635,,-0.036021967480290316,,0.06069569177151147,0.020137458362728112,0.012271360518378592,0.12706086839946068,0.009997624645718298,0.07273067924114378,0.05723356580257887
SERPING1,-0.01072207149141807,0.025237619249195924,-0.055721226827404866,0.01788258825115756,-0.008731728543209628,0.11973340562320102,0.003897392530588442,-0.06033967150093611,0.09062628697209847,0.04419551863530347,-0.03706929246119206,0.11662929200301406
AZGP1,-0.07561749320184907,0.028652043287201376,0.06495308416937477,0.04247832690847177,0.051611519935116694,0.014530150752945238,0.021184137613236932,,-0.016433006485346572,-0.009772577410881625,-0.04047627628007245,0.10348789450992933
INHA,0.02376263921127533,-0.021828812907881964,0.05099873383428201,-0.03972807656899553,-0.020433948485249768,0.04284480143546034,0.00787523862455064,-0.032289820441799656,0.018400826097336904,-0.02220406920702432,0.05562721077612398,-0.0027184732859708
SEMA3G,0.0556581235719997,-0.03167119257409278,-0.030365351288324825,-0.028824774721546615,-0.02704212217970677,0.0683888312382383,-0.01537387236380742,-0.020311692861913446,0.06021129170088252,,0.08269357686600397,0.07590055522361787
COL6A1,0.04607408695858917,-0.015022483338459028,0.01763254179818425,-0.003848240310028386,0.11383518661071833,0.08822871857155785,0.02170893578123882,-0.03499889473202204,0.05438604580046747,-0.07744120099633493,-0.09065930024292505,0.09799838125062946
FGF17,-0.041505905727079836,-0.022636769280519727,-0.01322117513487118,-0.007337105959130559,0.11438585421247528,-0.01945575109955318,-0.02859662562914917,,,-0.02493353157992703,-0.01989495060845684,0.019860457557370745
TNFSF8,-0.011865964237899287,,-0.011702678665416383,0.06881994420077853,,-0.01246632651932358,,,,0.0029334529116315368,0.03259292033648312,-0.02302737624699913
FGF20,,-0.007817997797470985,0.05718407446143644,-0.021313401511877945,-0.013544736477234956,-0.001034406641432835,0.016209312595018798,0.05449791147486793,-0.04067820310898159,0.05804391004113272,-0.02132019090248305,-0.017046312128768337
ICAM3,0.09650947769525024,-8.444738556097807e-05,0.06880297379603219,0.025910233344455164,0.03731303709213191,0.07105714545229658,-0.021770166293079617,0.004037198927997633,0.17347062357178675,0.06316449987633825,0.023131535485661058,0.057778559386805206
LAMA4,0.030960949619130596,-0.015118345683031715,0.00908556753150464,0.001891246869082454,0.04885611464337168,0.1174393735323529,-0.026713128290652883,0.11330754344923656,0.109364272239929,-0.04520326978051385,-0.06118821476055656,0.04122255895726721
INHBE,-0.049359654298842315,,,,,,,,,,,
DLL4,0.027801314637122165,0.03709743907438559,-0.006126999978023534,-0.03893833811328192,0.031178329546958296,0.09397055462086676,-0.02822082011220878,0.03673339891860919,0.14200011839218454,-0.030059018261514456,-0.021599031352912867,0.040215150451496894
SEMA3A,0.004434357379127488,0.0021395987110370525,0.09781753072992981,0.0397196238019299,0.08060374386488842,0.02461196192142545,0.015395710492914133,,,0.016762939119677654,0.03928061565436966,-0.009325320578753245
RLN2,,,0.06411465631369334,0.06911236357446104,0.23950045478875995,-0.016009917830967772,0.013126649728052121,,,,-0.02296100505770906,-0.020026156880491152
C5,0.028317537790920902,-0.02095608184516415,0.04611606002978377,-0.020962316231450534,0.09872554047653156,0.0007922724466688115,-0.0012228317213358734,-0.0526882754909759,0.06661883472920764,0.026817724578652835,0.01647290498638943,0.03443326177968172
COMP,,,,,,,,,,,-0.028364340990674308,
EDN2,-0.042442038773958406,0.09232386476291139,,,,0.25741850369449254,,,,,,
C1QA,-0.020326834996484466,-0.01725931130798291,-0.06357299131313014,-0.021533078696724342,0.025109302124330542,0.13664540682118012,0.005217561204837863,0.09609560881081403,0.0744331822977277,-0.044128313160201924,-0.02712258275705641,0.055078780848605235
UTS2B,-0.033747217615737554,-0.013760379045234701,-0.014296301933037372,-0.019683389104124524,-0.011844246245150616,,-0.007062894698061328,0.026974322796376737,,,-0.024464905543008845,
COL9A3,0.15982447877110076,-0.018878837938384192,-0.008760760341541319,-0.03891211896538946,0.1271469591347203,0.06605018462800082,0.025201839996922163,-0.04544236534506542,-0.06893531271288102,0.05466496429517612,0.05570899679599863,0.045529857313622524
DLK1,,,,-0.03276084337525166,0.024133946061017528,,,,,,,-0.019721763463419157
HGF,-0.03204491422531034,0.014493671000064882,-0.0018957753919395868,-0.02870947405929068,0.053859438036211356,-0.007657756835661231,0.03235073696761035,0.012015907837806268,-0.02431656462135213,0.012917027330933332,0.025172688032533672,0.01568371862713728
P4HB,0.03616131920228208,0.01445324123646238,0.0009904178094240826,0.0484944077108559,0.09728615613963315,0.07813935065458406,0.02315702736062066,-0.02783058413215641,0.07742404757857758,-0.056098507254468855,-0.09063806676489602,0.08319601029178146
ADCYAP1,,-0.015470749142625344,-0.01776000991563397,-0.008652454038044393,0.025618285107349367,-0.009037330154188549,-0.046401990016590004,0.10968015278351041,-0.047307847975675915,0.07139001823710399,-0.022990862226391507,-0.01420238803600349
GREM1,-0.03374719669236681,-0.018087515510629246,-0.014107384185675025,0.017669099144204174,0.04668993332033761,0.0027862329650355936,0.015825463440937135,-0.05126650098087764,-0.0398579219661758,-0.0539278937442465,-0.02998585060995679,0.0012925703164307868
EGF,0.09253344047378909,0.057351332566996045,-0.017551030793639788,0.03459093189537563,-0.018955183706813022,-0.015805624822052403,0.019785870979221163,0.0014477912327463803,-0.07726734746726863,-0.016268858922820886,-0.022730934017277715,0.00760071683869281
VEGFB,0.06913346606297222,-0.005984299368539121,-0.022638405183237977,0.0572949928850907,0.05657039751898252,0.029566542424757168,0.0628628628955289,-0.053995531724669754,-0.09645970159827742,-0.01487727903476248,0.04602838559395029,-0.02437925649312676
FARP2,0.025272736834505708,-0.016969126706983684,0.09095591394865682,-0.010469854269395151,0.08929032491360948,0.02687628838911343,-0.0016675760098078603,-0.030676272596534774,0.07780580633458828,0.011176931764745133,0.007091024330639695,0.02646073205836762
BMP3,,,,,-0.018479342160282346,,0.04381952633491095,,,,,
IHH,,,,,,,-0.014498583620778552,,,0.06311424824184333,,
LAMA2,0.028090313757686867,-0.044827513851434096,0.0026726009415712136,-0.020957102033739735,-0.010173872389636142,0.06293385692183938,0.016188708946920642,0.05419727760835625,0.03810129626536112,-0.00024988075992929165,-0.03829616494810428,0.014084675878565094
SERPINC1,,,,,,,,,,-0.016268860217044486,,
NRG1,0.02906947727794531,-0.009200974491112129,-0.008166850451440971,-0.02544592717399245,0.021272947125208077,0.12503569784646504,-0.008970982752085035,-0.06848003219697013,0.03266770985862511,-0.011548129491912617,0.07441890253722634,-0.004151916895116175
SPINK1,-0.0337837911560709,0.046654174686143315,,0.02144217717758099,,,,,0.034019260336886015,-0.035503284541674104,-0.032006705343839204,-0.058232381325079324
EFEMP2,0.010686438152346645,-0.009469805509138172,-0.0751628222600507,0.0067310157909422795,0.0855476152922003,0.06687512274442427,0.01895290670906864,-0.0025438026364945888,0.0759254314698373,-0.036513256335260855,-0.027745974165018353,0.039618560205324796
SELPLG,0.03803824969579099,0.03376943642559164,0.008795555194688373,-0.06779331685904395,-0.015462541732749831,0.03500845888613192,-0.002722572840819913,-0.021787542800387177,0.07755658415965892,0.006498481466668104,0.026234561534463244,0.00036598139814656214
GDF6,-0.03957382140762791,-0.02182881077711535,,-0.02205034350581126,0.10106053062711133,-0.016009919557960457,,,,-0.028933716187487392,,
HLA-E,0.034563370348798,-0.0393675645565612,-0.07027471413984895,0.005226258824770481,0.03074554904246054,0.09909397647036401,0.016120632865491456,0.07864075340359358,0.11839934071352176,-0.07008187013969022,-0.03994162359603264,0.03211661733276699
PTN,0.14587210680885596,-0.017028335262215283,0.02161253325821167,-0.06891869587897671,0.14059785747966852,0.061416433185390404,0.005813950764317647,-0.05234967498127041,0.10458501339795097,0.047812923035756516,0.0591997261813003,0.06037233263249056
CD274,0.023716387534847568,-0.034627411833375386,0.018644187609824663,-0.003505065852139931,-0.026424732560216536,0.03564881015784354,0.014279781555606046,0.03289643557559795,0.062034796387105844,0.021925546733386755,0.005843757840502743,0.10700445869559178
FGF10,,,,,,,-0.014984745653368095,,,,,
CD14,0.09365554749935844,0.015255616427996771,-0.03981350638946245,0.04120210808125543,0.053568815686834886,0.12067120626502495,0.021049288425686576,0.10494658789369152,0.06400606067499394,-0.004156716652222467,-0.029704930641504687,0.1024818653839896
SFTPD,0.05144878859232632,-0.004435264930435103,-0.019942768628430564,,-0.026778883774281097,,0.0065141593406483666,-0.06916555002823625,0.07915538218977036,0.05269836052333499,0.08927638832656384,0.04647066946832358
SLIT1,0.0022646439254052305,0.01779794304034762,0.05499647748813033,-0.08756450739549679,0.026184420212571648,0.06314647035440817,-0.04698133501930816,0.016330193922301523,0.08268860259724121,0.053134976033717654,0.08157186622624187,0.009514294226677445
LPA,,,,,-0.011844249214550353,,,,,,,
CNTF,,,,-0.015514983080225288,,-0.016750441833433542,-0.020966687045836634,,,,,
BST1,0.05738671140241671,-0.013983563079666483,-0.001426950828144686,-0.04471183245263303,-0.019072502315670304,0.05640245499129186,0.012797907181870275,0.04460236190473697,0.11467119551287488,0.04091720651830704,0.036697704884168056,0.1263551140788511
AGTRAP,0.07455822451659083,-0.021952401493888402,-0.024392546526884856,0.0038234750373961762,0.0886393736825649,0.10115839872060103,0.06370518998184237,0.024192572379800357,0.10581050767689089,-0.014774383024207464,0.060056182512596916,-0.002567708042679666
LAMC1,0.05749592864894146,-0.012325819869296593,-0.06133599219311298,0.021655325168994374,0.07243823489562669,0.0618902063775876,-0.004136672538734091,0.04231283267699885,0.08081150707167033,-0.01739334950042215,-0.07430168946444343,0.016020410815667872
COL6A3,0.1049207689627942,0.0035853079742677436,-0.01835699989749153,0.024154957858305386,-0.018372961261388387,0.07432200370536474,-0.02548209853789536,-0.043988666490963876,0.008512253644503179,-0.09523277435496524,-0.058731412150380906,0.10629657956212944
FN1,-0.09430870263212394,-0.03040913416042999,0.003802601131955608,-0.01961672910280295,0.022684407083760724,0.10902969872139523,0.006686664943405849,0.11222399190470446,0.12280923186750903,-0.08165831205882491,-0.12403102608606556,0.0720846677046996
MIF,0.043051395555890055,0.023277571445536677,-0.009398364053024182,0.07751737275520502,0.06194491967856691,0.06765027687738977,-0.04228819019355064,-0.074576197778734,0.054947944803891306,0.019414602335519223,0.05388437814606916,0.03498649846427894
JAG1,0.11664760624628553,-0.04493461455935542,0.02514610863500698,0.018033425654393122,0.08178023083682849,0.04725007609180472,0.020498778057311,-0.02742546742319953,0.05231904109958231,-0.01743824182346994,-0.09076538092438234,0.06749555458583417
NID2,-0.04706044004738741,-0.014703590305876733,0.0547766680553099,0.020659101961262208,0.10049802850582475,0.02037412471402976,0.046206755219559706,0.06470199084918322,0.1591620323084129,-0.014125853489489689,-0.029852447835466627,0.005892021878671811
EFNB1,0.10587133289523683,0.0020153976648750152,-0.020934864217489843,-0.018448022285141807,0.036132070093407416,0.04971104053101797,0.024822390968217083,-0.07732741812352868,0.176043257930336,-0.0014247817561705831,0.06651972923578185,0.10229916434015153
COL4A2,0.09679489568780028,-0.027829318536729476,0.021200172656986885,0.013541301327611036,0.064622509914403,0.10386857097507686,0.006114214898703821,0.08563466057479796,0.08644779307908078,-0.060430016742267986,-0.09243090442442854,0.0357136623270689
