,UKF248,UKF266,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916inf
AZGP1,-0.044103204894290066,-0.0007168809825137899,0.028243715484008575,0.09253270451576716,0.01253918726271623,0.05460827036414277,-0.08334226665761582,0.013713044337310236,-0.044511805627350805
INHA,-0.02668246343529655,0.047362081969618976,0.03653086767779785,-0.01663453325074084,0.04681276039394272,0.03586693369380594,0.04126097966337506,0.042973636736161946,-0.026159684414051008
SEMA3G,0.007997323515382862,-0.0002075159154288208,0.01284512404170069,-0.006721380528981148,-0.016180725744861492,,,0.08447754809980475,
OXT,,,,,,,,0.0017142681034561249,
COL6A1,0.00233455383960255,0.131828554606819,0.11866757992774467,-0.027317367012233,0.0033583711169609897,-0.07277463495838488,-0.13498863639029318,0.03281283594358786,0.010292743596959857
FGF17,0.0455420985146252,-0.025020816121537042,-0.02522114514020699,-0.04156390983032861,-0.015053806299273834,0.02554975850688789,0.10250003208252051,0.009657553875732782,0.22376652081826376
TNFSF8,,,0.15174972298178518,-0.023422714217588167,,0.014482865841347467,-0.00447213879729021,0.06546679686437813,
FGF20,-0.001704826589118417,-0.022152929173367232,0.03374085498221411,0.020657989535261042,-0.013843712291527,0.004984240518367121,0.02558190741483063,-0.03196803308704702,
ICAM3,0.0016119783729099978,0.10648417284964783,0.03236827292260544,-0.006292496401138624,-0.04567585972197085,0.04666151689917474,0.11189638956588253,-0.04811182919830955,-0.04440916636153629
LAMA4,0.008485615882555544,0.05022400756072235,0.11765702148126192,0.011476079108957635,0.07320307545932596,-0.06320432541041103,0.044523721622008836,0.07177857073077978,0.04901313276742983
DLL4,0.02877870577488643,0.07136470596947564,0.12385703705882169,0.023406571533950035,-0.029350270510114032,-0.00805684906617097,0.07546769999720776,-0.048573813224282274,-0.04151526778516682
SEMA3A,-0.030583261191389145,0.029828732720410814,-0.01712405184059647,0.004758657860239447,-0.022525114771759492,0.03693813946815236,0.03564303157645079,-0.01657352587800336,-0.06645590938041018
RLN2,,0.01603748576118923,0.09113273717947497,-0.02385895923946256,-0.010906653310117486,-0.01193223395294844,,-0.018873594213279814,
C5,-0.01815067445488239,0.07261600178149423,0.06445985379086688,0.06583708509259319,0.041348715582722406,0.017740379269696176,0.06693805631125897,0.06267429534711731,-0.05478435112447242
EDN2,-0.015717977849346577,,-0.022087429267075208,-0.02897272740589977,-0.016195806625574693,,,,
C1QA,-0.008780251962239296,0.028418524662167047,0.14872972807786647,0.03813535036141863,0.012229686451798555,0.020781108376435972,0.13768578895975622,-0.001961077028457409,-0.009423292980791377
UTS2B,0.003409200579462375,0.09319220510399606,,-0.020623504566426296,,,,,
COL9A3,0.07110847128773393,0.1673222528631048,0.1147502701610111,-0.042989126867536656,-0.006277906855917086,0.0255771984752716,0.15650962301525423,-0.053183969990715764,0.0039563478800239485
DLK1,,0.02169052422596497,,0.0054900323294153,,,,,
HGF,0.005438537579475907,-0.0013459439439312232,-0.03169852276791759,-0.012840098232093167,0.06334529841912895,0.034027160205738496,0.04721071868905266,-0.06438055618498821,-0.04625808545492998
P4HB,-0.0864031137734854,0.10887475481372832,0.10170388089099643,0.011662063372539437,-0.0595175591834691,-0.1377998308723966,-0.1674286643462827,0.03981084870406596,0.007221843797783157
ADCYAP1,-0.007891140808997589,-0.020003076644927537,-0.004156267073243658,0.010675448693662397,0.06772576322846342,0.03759131499919188,0.16278885424971892,0.02639037212693423,0.05997608704061802
GREM1,-0.022109286166150578,0.03582772636844801,-0.04963008150229696,0.07331437347638738,-0.03704866941254389,-0.033089821130945586,-0.080760685270476,-0.0564420174231946,0.03179186553337893
EGF,-0.034714709454727995,0.043944747135385646,0.04748220137727628,0.014403053405892006,0.04858452043326776,0.08125147118001531,-0.043357619129630584,-0.026309423756871866,0.026262274034557876
VEGFB,0.017089292928331074,0.06039228946321926,0.017974311283741138,-0.028812189279211895,-0.013271083312622507,-0.06228867419374907,-0.10246751423319829,0.025304695737267312,-0.0368623683173805
FARP2,-0.0245595895107731,0.06913156257834627,0.06762298469132472,0.11094965941961155,-0.014179923609830725,0.08350478960645069,0.10526953744543216,0.03255253265055604,0.0793411134919486
BMP3,,-0.004568157170320275,,,,,,,
IHH,,,,,,0.005821803078753889,0.008099347651436902,0.012892128600127551,
LAMA2,0.06305850533852313,0.06437810380793185,0.05980734541267383,-0.03317732333917918,-0.01819464566495136,0.052879255549572325,0.0881173879549189,-0.01678384717957874,-0.03401742795342297
SERPINC1,,,,-0.02206528682446756,,,-0.01424261685990077,-0.017839304980642613,
NRG1,0.018022980783463236,0.0013934255558472172,0.03311245745663027,0.06186424818032341,-0.022028861142312322,0.0858259274591649,-0.05279408940612565,0.04715435472240144,
SPINK1,-0.03975959193865036,,,,-0.010906653310117486,-0.09337633209487523,-0.10679410261666382,-0.048210645485443224,
EFEMP2,0.03583864524394519,0.0704851781358691,0.10382727391741423,-0.03938772014427811,0.018586346070677738,-0.06620166309177099,-0.04715694035584761,0.036557713003692614,-0.04188661384092737
SELPLG,0.028491804358044593,-0.013035835101241148,-0.033797859802309566,0.05044832355306154,-0.04872456951227104,0.09373289555646044,0.13570569807915442,0.04235972971060534,-0.027581278238836483
GDF6,-0.02668246083075261,-0.000876859676346731,0.051909148983510345,,,-0.031309098887389995,0.03949158258463553,-0.014614493237472761,
HLA-E,-0.015738654386004435,0.06911457400407642,0.15608168948028828,0.085879391467436,0.002121809286158612,-0.028238109574675846,-0.04141235619339727,-0.04985298694076633,0.07592825235788712
PTN,0.10525620887736505,0.10903039270424815,0.12697595689413071,-0.023835109963537496,0.037609766954974665,0.09157744319752582,0.028113818581597828,-0.054260959721732165,0.07717665726489775
CD274,0.025837223644611364,0.04737846694020451,0.050941978640349245,0.0031167893945121886,0.05639740485051679,0.00015064043958917597,4.577809657430896e-05,-0.05683264377846606,
CD14,-0.016050415278076817,0.04033042037459055,0.16611589533324686,-0.014596011106490218,0.004982407975074148,0.024200735331816346,0.11503449370523346,0.02341156055012485,0.003746255742589573
SFTPD,-0.025361564257280103,-0.034752582391537154,,0.04484097372545006,-0.01844097262066994,0.0674263832839284,0.083568701761227,-0.02802170923829911,-0.03683532410560039
SLIT1,0.04519950164125955,0.08400481085466,0.09341312961513251,0.08840584745851193,-0.01807578717717506,0.03121434691901879,0.04121316384253249,0.05729917610357901,-0.0017294956661052933
LPA,,-0.019371717892233818,,,,,,,
CNTF,,,0.04920511029517631,-0.018808855102612137,-0.012663788386938747,,,-0.009090727590649035,-0.004210366690915719
BST1,-0.013106909929790477,-0.007725275846930278,0.10943282190332226,0.08532413407601964,-0.02636383267125344,0.11344705029070323,0.04946712658620884,0.04939580211671561,-0.037916780715690455
AGTRAP,-0.0018196250220639967,0.07645370608883949,0.10909558071630925,-0.01430346860256237,0.04969363638152931,-0.03309531863028769,-0.02358672198171717,-0.018395861037658782,-0.02628102570900089
LAMC1,0.00011638657894838634,0.0667255572068129,0.11163736411113818,-0.005316951253608299,-0.022621085663446852,-0.055521924283699925,-0.030683809490104876,0.02564104854116454,-0.08728007404402635
COL6A3,0.016092707203808874,0.032016602110425285,-0.0024838976115903904,0.021330571613795993,-0.03422500811064198,-0.034377079750505475,-0.05108485491858391,-0.008037892664828794,0.06942746561969998
FN1,0.011158953646264293,0.0635913433955961,0.14052117504571213,-0.07368593298457435,-0.060410540529405,-0.18610178307178835,-0.16753438210420118,0.021387489568279697,-0.004678092445067395
MIF,-0.04447267951444388,0.006226458633675574,0.01214513335684763,-0.058894482198158564,-0.02423063994483911,-0.006285637761370515,-0.07639442103066953,0.005173776174601917,-0.06451492136132919
JAG1,0.05037344823537921,0.07089588888092027,0.12545588470154068,0.006977140426630662,-0.0005668089686347023,0.05269117325267942,-0.008281880557607204,0.05883445605573399,0.02156482164784596
NID2,0.03409413729950116,0.12885553525702692,0.10668217844131467,-0.0023157007220507048,-0.028197458680553393,-0.006419505512068887,0.07909088755346898,0.029463798720676816,0.02461279021430275
EFNB1,0.07238386678338858,0.08015796738411893,0.09121289069405498,0.004176996612195353,0.004802453944858779,-0.009734974593863249,0.052578879237901645,0.03335177465149366,0.0016914485522889096
COL4A2,0.03871698772564553,0.051148363487308175,0.13477830078360065,-0.03573649797150808,-0.04784193461531904,-0.04397934584566979,-0.01628926725642712,0.03700654875859104,0.05485683534992239
SPP1,-0.06490254189569863,0.11084553766625393,0.20717684641636736,0.06543073116521676,-0.04028805257243891,-0.05409223759915188,-0.07998909546017119,0.03411662708339752,-0.010442422157198471
PODXL2,-0.0339821151596975,0.07925222036443381,-0.003129045808513958,-0.015260284346211945,0.029996298853817896,0.08368351421163477,0.118969955530102,0.11199975524580759,0.019463900087017108
FGF9,-0.01029413969159783,0.003382374770807254,0.0014694808599389603,-0.03317328208965213,0.005918659147414639,0.10955971604391199,0.18824047327469534,0.04873431888015359,0.07197518963921111
ITIH2,0.02545474673226538,-0.0059076186851707525,-0.021142986771996188,,-0.01774959853947769,0.10140676717568509,0.03704433081121948,0.010614424226853717,
ADAM10,-0.01160425125698149,0.0334819082609659,0.07251967317638193,-0.015036650263773156,-0.04103516910494578,0.026197596312259708,-0.008229457744736969,-0.00852461874271924,0.015820110416976462
CFH,0.05927202981770473,0.02497032656424914,0.13090689577256667,0.04309949449795801,0.007492969301593022,-0.03190875424646146,0.12872763978772178,-0.04429631508803479,0.09309206823162787
COL4A5,0.025799057990723125,0.08209031773495055,0.035724074684635974,0.05354984791182961,0.02161137167762144,0.07381309663099732,0.1223780620770424,0.07892731307788309,-0.0289896979482338
LTBP3,0.03275515350049156,0.03207526380010803,0.05318244048147167,0.0015404255988323615,0.03465818764153096,-0.09794872099058483,-0.16597639914392026,-0.007615941668611434,0.054875590226010865
GNB3,0.07468608833927678,0.11326998678630619,0.026042645106243916,-0.009732948360670889,-0.02990454118629286,0.03832380000273383,0.02580423346881806,-0.02266951754783869,
COL6A2,-0.024178886194271925,0.041065380004787565,0.05502232389041183,-0.02801056020800898,-0.007449931837581374,-0.1121022390495273,-0.16343921141177992,0.029687509464304776,0.02207974587436697
PLG,,,,,0.008466444459895256,,,,
GDF9,-0.035049520081443776,0.06681315369321619,0.015524772042328952,0.029033000314831227,0.00017227212710369238,0.02519881058886262,0.033422143307054376,-0.04635376927755344,0.08236602824842448
NCAM1,0.08606947180187267,0.030401638699898263,-0.08808386571285226,-0.013633205463550716,-0.02603345043516151,0.10358430117681981,0.06370767171249903,0.0859072383787885,-0.0680265533849747
APOC2,0.044562190377561234,0.08274692321981428,0.031789515559954164,0.010892106184199652,0.031940897728728886,0.058600567682456986,0.17630153920529978,-0.011094529939410043,0.011073533094041287
BST2,-0.03910901919036291,0.057878047105217885,0.14342738717117148,0.07849169175399043,0.016708144311313608,0.0582465590216752,0.11990799546421715,-0.0030536730881542263,0.01724313170865932
COL5A1,-0.039506203629107076,0.060226350245878385,0.052856888492639933,-0.06464533318361604,0.011130973903954088,-0.13870678364440425,-0.08288728191877293,0.047106337154591525,0.08442788577112878
CALM3,0.006370757908522778,-0.08832571024990477,-0.10369759250755754,-0.011565272169607815,0.08578079190865091,0.11721175004112484,0.16507783229367534,0.028043187315010216,-0.001498208342878277
THBS2,-0.03540044909545915,0.08622559498605123,0.03756929188257879,-0.052050200668837525,-0.0029583529949263033,-0.018287412647210125,-0.00564261460236113,-0.011165725776970588,0.0009835197787786958
SERPINE2,0.06033210699848393,-0.06339699487417666,-0.011606957506421706,-0.01939709014581019,0.015785934674818033,-0.026808672582308252,-0.0069064376986430415,-0.02508556982560742,-0.05464209934219974
EFNB2,-0.016661168150876704,0.029973656215378106,0.04285694021829272,-0.04752666915359709,0.03098137493348046,-0.05233921503510074,-0.015322917563331418,-0.0030338977754527075,0.0007269104796852031
PROK1,-0.025727571860686794,0.08997960760756211,,0.008395099376611585,,0.050998060662939014,0.05237073808764877,-0.037701145141093226,
MMP9,0.04370564472446153,0.05573248324231556,0.1748095118816759,-0.004916270814225256,-0.030432470278376072,-0.04528510155792652,-0.11484396379622498,0.03103466114001071,
DMP1,-0.018842960922545327,,,,,,,,
NPPA,-0.016557462799646726,0.08284614451113702,0.06494717801649798,0.12969674034166667,-0.05340437703043175,0.055419722113255555,0.11435966880391402,0.016362420724056057,
APOB,,,0.02864288847015398,0.08239258229980569,,,,,
C4B,,,,0.07919071287752327,0.017970362129988076,,,-0.012993889106870582,
NTNG2,-0.043425407067478855,0.04089854063320132,0.03030176133005566,0.0024060940390777845,-0.0306704775141447,0.12336657711296559,0.05866449262347486,-0.01681469376321378,-0.05669798897094684
LAMA1,0.020284095930012073,0.08158223391319257,0.10098548130973717,0.044032720154917236,-0.021094083450221828,0.04189050963360388,0.03422620590513533,0.006194176643587777,0.013586786405460667
UCN,-0.02292686210604121,0.01602265620512845,-0.027891987429731854,-0.02468701578040004,-0.004719816001175552,0.023369769308539318,0.09589339814662497,-0.007892474614258776,-0.04393716560747605
ARTN,-0.01109067356914252,0.07298706093064372,0.006933122145195634,-0.0048003958964071515,0.09320074157757098,0.01615041426913118,0.10515822806453076,-0.06173716380365313,
PDGFD,0.01669903893334353,0.008768018598600111,0.01931884001555404,-0.024504526087629475,0.020333001032583977,0.09217578135633715,0.0686088280747584,0.03616503187415234,0.09718585357255746
EDN1,-0.038599798019958886,0.06693656920007247,0.04728743107584805,0.0017859886797679167,-0.018526541586496127,0.012655515092415422,0.031286103658503255,-0.005515893033370262,-0.06538379001298981
ARPC5,-0.031696988653247715,0.04198146055304961,0.04285836895453257,0.046667140385780084,-0.03249153228653399,-0.012841522489896428,0.02780197999193297,0.05129325113850002,-0.0027439650277997336
GSTO1,-0.05135398282131836,-0.05694498727617482,-0.05787986294341949,0.009889923910972718,0.03647829288733141,-0.040069674582392426,-0.04243776044115775,-0.04491417513214719,0.033920746554270784
PROK2,,,,,,-0.032458989289792066,-0.04881230802670462,,
SYK,-0.01631807673551664,0.08084262681488251,0.07653869211607128,-0.0073540934350513724,0.038077320283544075,0.03213259371750808,0.09907119211824444,0.017029661547860928,-0.004005905050081232
ST6GAL1,0.09240686807796067,0.011418030799492353,0.053844335975164824,0.01729025023351193,-0.02920678771789161,0.12869766130137275,0.17155714829379998,-0.054852378425887936,-0.007389116300599781
WNT3,-0.023268313820893873,0.02030206572078998,-0.041836261108928983,-0.023442096276370773,0.042743150825014724,0.05757062163385749,0.10422536261408719,0.03480095626685254,-0.005261597137492715
HSP90B1,-0.04554427838307333,0.07503692298336008,0.05753481222812359,-0.02348277263583199,0.004217642048028635,-0.16129194472580136,-0.18330274000139907,-0.010936767607739543,0.12197311429644932
ZP3,0.02128525209704191,0.02597972908958592,0.08086842793120176,-0.008797489483989203,0.020291516208438033,-0.006105440859158395,0.043970946577451486,0.014595529707580782,-0.018131975900414984
ANGPT4,-0.014740484383068788,,,,,,,,
NRG2,0.007025540924156035,-0.022625798595547728,0.016984332515527046,0.0018895751098583716,0.07637303222070609,0.05792482488157302,0.06972019594597233,0.02825398651321281,-0.03934165016834652
MELTF,0.01554988351249624,-0.010579031117336988,-5.747264115465379e-05,-0.020645926195327704,0.026720905823875665,0.02230690044845749,0.06085537655088059,0.04972717971078829,-0.014898372754449354
NLGN1,0.0287321079475643,0.07934857634559378,0.030889105724391692,0.061629563593477085,0.0037420521102253354,0.08529124540930465,0.07464330885014112,0.038214873875653727,0.037008185614957244
SLIT3,0.014818398223546914,-0.02809102933763269,-0.05384390687790644,0.00623847008852021,0.03179351635363461,-0.026493074618647788,0.0806450212104283,-0.029458850142115207,0.029766008138048326
CCL8,-0.024405608444848646,0.010210104261733268,0.04773584115687283,0.05979803758478233,-0.011816201679510821,-0.04721958671149817,0.009852973552934246,-0.054863712814538904,-0.04534084802255799
S100A4,-0.04975096878091242,0.04057211149441541,0.15807063113494738,0.006696031701415187,0.030075512475319813,0.015544063564465176,0.0533698771437645,0.029167372102163688,-0.03859593581410211
TNFSF13B,-0.01768326554806938,0.0333968398653864,0.15857435368873704,0.06049310684465461,-0.020483639842220402,0.03901410862047551,0.13062057857528267,0.015313616418371303,0.10157311145854311
HSPG2,0.03399424971923317,0.03321668452091186,0.14805695958524306,-0.05843816123579781,-0.049896568997716044,-0.035729781392002495,-0.037173385207316625,-0.0012878338953292833,-0.04805202799958152
FAM3C,0.010705974044026949,-0.01925075127365149,0.03594884558118487,0.025674587797055833,0.03632372459816212,0.12644832484820365,0.08388915301177446,0.04321570594216846,0.007194288377506354
FLT3LG,-0.012583436545902204,0.10298126809952755,-0.01891514697685486,0.01095869569924952,0.0005347180859122287,0.011437194421153795,-0.0056312927675331885,-0.05702778186822109,
A2M,0.04460103505457752,0.06708821880068366,0.12581012103391484,0.03615833805289706,-0.009867010324251468,0.014377687017546041,0.06668580422730781,0.06380036080163658,-0.0025980249393772288
VCL,0.01928664999891521,0.025074991888735885,0.007616743692936827,0.08741465291209963,-0.06691881841828372,-0.04049112636531317,-0.004526370298592887,0.009344409389459456,-0.03155623537683287
FGF2,-0.01589461275183116,0.0025974373982161165,0.045007780285407896,0.015999206597542462,0.04263658716057717,0.021820473035146608,-0.014222780391393632,0.0021265269190772996,0.0728949977000325
AGRP,,-0.02024407589879357,,-0.022296957814256384,,0.007860316870829307,0.09722936529369278,-0.017758514693125935,
CNTN3,-0.010078436351966449,-0.0303090546109672,-0.051932164441016754,-0.016284206156792772,-0.014675446023740204,0.10603259169364007,0.17745473058017294,0.040488290653334605,0.04463665784468585
RNASE2,0.047702429587483636,0.06246068971112865,0.1419742987318819,0.02049694389444233,-0.012901064301888407,0.0953196544149226,0.14236653260247098,-0.013124236767802056,-0.04716161299059507
ADM2,-0.020975073531107995,,,,,,,-0.033857394316179956,
GAL,-0.038647451852924855,0.04559803851258124,-0.025710091850008384,0.014554797695706572,0.0642895746079658,-0.03312252585571857,-0.04852261383169339,-0.03482104012930476,
CXCL6,0.027463709408104813,,,,,-0.07417023482983831,-0.038829324059191046,0.016167850774204594,
PDGFC,0.02265777486314188,0.018063574392863838,0.10102732213346599,-0.00832654724278138,0.005291413301690711,0.008371768105405276,0.020541331992850343,0.027514383968256548,-0.04061321018218197
COL8A2,0.01805148783862803,0.10894063947987641,0.0752680792578009,0.029857980120038284,-0.0007473951038169345,0.03995911125891823,0.09962549738099767,-0.002683787324409995,-0.035160610224256886
SPON2,0.040662048839512965,0.014911103853750421,0.0910707446719631,-0.004106736626528132,-0.029695108655040204,0.019867310208009605,0.04320409612594675,0.06273106761361975,
LCN2,,,,,,-0.03060167749579385,-0.01560229177358824,,
SEMA3D,-0.014940836202618182,-0.04750218667229789,-0.018228991310020606,-0.02412517910350367,-0.012799903730024929,,,,-0.013921781119436377
BMP6,-0.018025738199565832,0.11644293050452474,-0.018481904764828923,0.032509894748024674,,-0.0548855011754841,-0.021076665084045987,-0.0018957206175913798,
TIMP2,-0.005674747824604748,0.12107469903779854,0.07112077128043476,0.13684350016256724,0.047046016602111884,-0.05301805708838481,-0.13720101495488835,0.021753459736540665,-0.04735428243935276
EFNA1,-0.059414846760033106,0.06495658698758641,0.032660662925094265,0.023173497666392106,-0.0419039560939596,0.05083474823728687,0.10019653554804807,0.01811142421939629,-0.025223909426106698
S100A12,0.040480659004051754,,,,,-0.04118777605724879,,,-0.045340973225353694
TFPI,-0.0011624160756604596,0.07803962477377448,0.1646771694423611,0.02579693628239932,-0.013557321374376187,0.026623942028474238,0.015296731707677596,0.01850114980015378,-0.01884126317103385
GPC3,0.02817178655454728,0.1345570601117302,0.10455232768218373,-0.004954757304583854,,0.1430761305796153,0.19743158670333535,-0.005398146807733208,
NMU,0.04410794871477425,0.12362166636587209,0.031175089500826557,,-0.02480888025800658,-0.01335018832243313,0.03377762781508237,-0.02275590329937971,
SCGB3A2,-0.02461548154153409,,,,-0.017648885170563285,-0.025139740452963192,0.028114540304605206,-0.03640695296189231,
LAMB3,0.04342338746975551,0.01186789558099677,-0.10024113913401986,0.003918462512768628,0.02104852495162944,0.02466443662375257,0.05508640046762889,-0.013736216278453383,0.0003930460913071407
LGALS9,0.02847830286405767,0.07683282323901165,0.09771776960105182,0.07547147455682458,-0.0015191527690264414,-0.012483392263004758,0.06287830193096225,-0.03699134426067174,-0.044891289700103316
VIM,-0.11225674364569614,0.049669386222938476,0.10808173261218881,-0.009590149952146196,-0.050800406229112284,-0.13197385574169146,-0.21700027791797286,0.009092913392597256,0.03420719452736928
PLAU,-0.013534761307435191,0.07341634181520129,0.09269648011253136,0.040057949167588223,-0.030786981342382717,-0.017062905461436635,0.04724924684929816,0.015269799450139742,0.014358734818142177
TGFB3,-0.03979648828332103,0.0665159466386561,0.04605922974419777,0.03249897468572801,-0.05537821987243747,0.0795624791459016,0.1064350749712319,0.006385718610780203,0.11236327868428135
APLN,-0.003081759681595598,0.11277816051783157,0.0700129480747801,-0.0013291924266449159,-0.0264212051937442,-0.08136768120612058,-0.06044976076441278,-0.013543600426345923,0.07103454727144276
SHANK2,0.02178949862115114,-0.031258021733000324,-0.07006112271050709,0.02620609786256565,-0.02468953931365741,0.02922305678028155,0.13641546950715155,0.054979862654217705,0.12917370437581835
LTF,-0.01555330171083002,-0.03305848292114512,0.14482980136846138,0.04927705479597084,0.07187911649640819,-0.001560511286967484,0.012760510350451186,-0.00858849628689519,0.032615815600105874
PYY,,,,-0.02533016643961048,-0.010586968595102522,-0.021473155652813276,0.08473530499166103,,
PENK,0.01951405679558904,-0.044849674246254925,-0.060479446138528646,-0.011583960262501022,-0.01892120901406119,,,-0.029589617760618372,0.0980168103307487
CTF1,-0.02325100445357756,-0.002177929068873773,0.024403674206349757,0.016226760257118677,-0.01929790131845395,0.031178421041221982,0.07400030164213124,-0.011244315299415475,0.07537698114685555
COL3A1,0.04842723550573973,0.07204474909374321,0.15951688878713158,0.004859088496627968,-0.020911554719080554,-0.05197780665341657,-0.04042263591206657,0.03463785848681816,-0.03628436665930326
S100A10,-0.07318261834952272,-0.04049672480333406,0.12383991261619587,-0.016219921027724123,-0.012535616523973427,-0.09443551113514291,-0.12483562795992528,-0.021654158326806332,-0.038760150854326575
FGF13,-0.04704084146947121,-0.022882837802541117,-0.09071384282443601,-0.00946286835401393,0.058303208721172166,0.12636455774346927,0.13901048596468227,0.029794648972714933,0.09584671291402493
SEMA4A,0.018282942018625657,-0.07054861737944892,-0.03453102551423659,0.012908597871247247,0.06674113239664291,0.1530259991191754,0.095719234106945,-0.011829614248206818,0.013255289429713355
EFNA4,0.050570391124397096,0.011421810050714472,0.09103391239917186,0.009939638699633126,-0.03989696088089196,0.025164388134328617,0.05626001101334094,0.015224827787985496,-0.043937442999916386
HSPA8,0.07260070704498743,-0.09021321582482573,0.04536808201754611,0.07458162477532501,0.02020427070027115,0.045818882146370477,0.12735797656687256,0.033758586680134775,0.025006201217097877
NPB,-0.013696986896490376,0.03725675396905421,,-0.020830295936078908,0.03501695513368528,0.04852483484979234,0.08069441933733965,0.04049975755132176,0.10570557603618219
ULBP1,-0.004608746822618503,0.024481558475047727,-0.021901513919436857,-0.031070733264995615,0.044996873548531664,0.044451344988623825,0.002727541070427266,0.05267584629344099,
SEMA3E,-0.036508262810074056,0.018553203530597556,-0.0033196485931614923,0.09348424007207762,-0.022851025502971783,0.16052803335369928,0.07399031818951447,-0.025568841922965782,-0.03790225152862066
FGF3,,,,,,0.1124594125642842,0.15205571239620388,-0.012028331377966982,
ADAM9,-0.03144224304460659,0.06917291070352624,0.09306240517038629,-0.06983627754519159,0.008334420205485464,-0.0632376109720618,-0.05036387621118662,-0.030673015346487986,-0.010356235285647533
ASIP,,,,-0.027870008486379872,-0.015169927604171884,-0.0043796847593378235,0.12726945501369077,-0.021582598463153798,
IBSP,-0.007193613689853582,0.09439358930979416,0.031256610858723714,,-0.026723748990116113,0.01361117860680669,0.06952193460260882,0.03817195035741593,
MMP12,-0.013911660407115698,,,,,,,0.0392947596150325,
FAT4,-0.04562851895608351,0.012682935729503662,0.011524228578442574,-0.013266459482384,-0.02252511823883174,0.05506617579747281,0.0701113535543275,0.02388841593593059,-0.0716775042865078
MDK,0.028356419505662336,0.1152487245878183,0.1509830406889915,0.037271438942758174,-0.035118862921790533,0.04107077427600303,0.16653820349899565,0.003989754108052012,0.053253102224010015
BMP5,,,,,,0.02007275384016302,0.07393568743882366,-0.007929877018736682,
CAMP,,,,,,-0.010214062151610836,0.15349470832072343,-0.05367716043806696,
HSPA1A,-0.0807550911748338,-0.019897147496012922,0.0471016498132317,0.06640991236121833,0.034750215694328755,-0.0960188157083069,-0.1745572174865203,-0.0015448060411278612,-0.010025303170258919
SOST,-0.0058006407568455065,,,,-0.014580881318094674,,,,
SEMA3F,-0.020300237149048387,0.06556332102239573,0.06154970257605197,-0.017402863591030826,0.04627419986046772,0.033964134121855935,0.18059896809328893,0.021130187162064905,
ARF6,0.02495811289276459,0.08493820230749666,0.04417021631279127,0.02267786066354142,-0.06528260698599987,-0.058031186906486544,-0.009994528794279587,-0.006868021466957711,-0.017253883432669752
IL6,-0.004276384609609609,-0.006064076564791217,-0.0014244777290570753,0.09303767938542923,-0.015053811400822093,0.008331511240393717,0.02787572862072068,-0.0064656492405712526,
CALM1,0.022830532374518105,-0.1252194032619891,-0.09241953143830853,-0.09882894295699876,0.03478059459708295,0.05735504602314793,0.05008400986904734,0.04518644961738857,0.0367050909384817
VIP,0.008306873692817098,-0.03920859183622675,-0.030982759263869585,-0.002554289725797747,0.05781115061304695,,,,0.03668615428397473
NMB,0.06496414223705044,0.05144652431876564,0.07813901099596228,-0.020627870760438823,0.0016312949908833761,0.08458593792170342,0.06053847842170492,0.028929622130741708,0.004635117788991164
CCL26,0.006871243990886583,0.050319036835788894,0.026649320943160217,0.03913364859408307,0.003039306174112856,-0.07697513194789803,-0.09187872834554506,-0.05151312246813358,
FBLN1,0.011727786442611566,0.034957808449444815,0.04933430234621993,0.004927365242397036,0.011566466372775122,-0.01959885792942566,-0.012472448702679594,-0.029363290705024973,0.04409192360054572
SAA1,0.0579905282528489,,0.10370296608972106,0.06612436188824784,,-0.10353528035672323,-0.04526652465579709,0.04081474542350111,
MICB,-0.046766424853038835,0.021954337500797765,0.0765013663702022,0.06886919407942411,-0.02672375372988692,0.019996374374152807,0.08546887549939598,0.009264406543165975,-0.03572625996043347
MMP13,-0.016460378651206968,-0.0007139850683333608,,,-0.010089299294469426,,,,
F13A1,-0.030275302629586488,0.005522517048879463,0.018728219805229873,-0.023522939334448767,-0.021608142199828526,-0.0321393053894645,-0.03345376607713501,-0.0034696026430626843,0.08744535487095534
CXCL11,-0.04780023442699506,-0.030419880897317852,0.14330176889170498,0.033712941923990616,0.01460715173026502,,,,
COL5A2,0.006033820458025691,0.06934790549143635,0.1372753687044817,-0.007689343097793423,-0.028461735915023396,-0.0012859846363144926,-0.008771759562362357,0.07874364758316996,-0.04625815942869677
EFNA5,0.021927083912616167,0.003752865973213165,-0.05240408922458295,-0.03517359987069509,-0.0003535692756253299,-0.04425567973021592,-0.0583212321965638,-0.008158362181912331,0.0036623859485851225
AREG,0.041962023923727304,,-0.01159508964713689,0.0017309375553429523,,0.09649012163131142,0.047037543873590895,-0.002040340642937373,
EDIL3,0.04653186530058288,-0.05945092156825718,-0.14599300970390655,0.040088632166989484,-0.00014229958435298676,0.014911833793901368,0.018517606177190928,0.039888160142571086,0.046586739130254996
CD86,-0.046129870170002606,-0.02457506199260049,0.1041388030067797,-0.03939696659634304,0.0616126948538908,0.023860438561181162,0.09123418761385609,-0.0025183934441240442,0.00027268443334810857
AHSG,,,,,,,0.08769785394915659,,
WNT9B,,,,0.05514928006035642,,,,,
HRAS,0.029716636039374834,0.05179061309286033,0.025129949179441398,-0.02935232907890397,-0.0006505662926740507,-0.060605528950667904,-0.09479067427638364,0.005803622036982253,0.055099671115062206
C1QTNF5,,,,,,-0.034692143694693575,0.032350481505308205,-0.03296212400468327,
