,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
INSL3,,,-0.005738114020772365,,-0.025798495263592992,,,-0.010613686386651383,,,,,,,-0.02035061371562053,-0.017670368128409303,,0.04071697185606909,,-0.018373130520527334,,
BTLA,,,,,0.017559554462968304,-0.02555792546506475,,,0.004402803222812304,,,,,-0.010605817919897068,,,,,,-0.017765898544713905,,
MFNG,-0.03202131385169947,0.07180402147104946,-0.04577759949425878,0.013891706743446685,-0.02724549167336777,0.017055352520519148,0.04214171237770113,0.07559455192729567,0.0325148942760651,0.07754523499709247,0.00492446940293679,0.051787901546758934,0.01069588728790339,0.042581808801578164,-0.026008973203339947,0.019247492793815033,0.014721765842958806,0.059574864897286674,0.07763220169197621,0.04179496284017494,-0.039365081934632506,0.004219277930741244
ICAM1,-0.020051432240717742,0.028268633782010878,-0.0196822803524452,0.029322072735435536,0.02052070815791981,-0.02908899300064698,-0.00026594047414219723,-0.016287934814351156,0.0006098206704472077,0.02674614221405594,0.09406884273838595,-0.04803143413828864,0.02304981232711855,0.062217749272915686,0.024396595476201547,-0.07831123540742788,0.008275663321965837,-0.025249734844042523,-0.09297726590385552,-0.0015502918991659293,0.0418417751277472,0.018456355250270853
PROS1,-0.04516752031535365,0.04120379563230245,-0.038475863722285966,0.01185203061317459,-0.015519540487368755,-0.022023414308979767,0.03870195074370227,0.023154398038290187,0.044410191261341714,-0.018516758151881703,-0.002318362769065325,-0.05388273152800333,0.017030274529385502,-0.0014957638917175874,0.007725895634983571,-0.05497743213610253,-0.031456934586408594,-0.015504718956019825,-0.027426068942536307,-0.004786494087805042,0.026815889577650003,0.014624251473338802
CLCF1,0.005992453248704348,-0.017495483767043445,-0.025037520876254125,0.031839202506604714,-0.016823577184384732,-0.010440539493120161,0.03692999026757504,0.01600230576668087,-0.04468795732060804,-0.03701686228174311,0.03246574147477663,-0.09258883529945205,-0.04394514796569837,-0.07562329697781309,-0.02045924197586918,-0.03091399561540572,-0.04740750377602783,-0.04420827289936568,0.08731443028266454,0.006982817442807859,0.011415417676367652,
PSAP,-0.1156261419314104,-0.04038639272796825,-0.029758418510906583,-0.046449526479944325,0.03567299321854315,-0.027427269497946702,-0.02979223818223208,-0.0003581157798359022,0.023355801533222097,-0.02117518640674547,-0.19980509125147491,0.13916698244621173,0.07958745938261169,-0.013827032771960596,0.06333276975813358,-0.1192876226881681,0.02429134536902784,0.003320510649515382,0.04052072115548315,0.04429083589019131,-0.038598543123879704,0.07958484883344034
EFEMP1,-0.01746976656027493,0.029511536715387487,-0.07049054228221864,0.04602151448302858,0.006705180077778833,-0.011718284475867117,0.09362438400429057,0.009688570365498842,-0.010737221574517647,0.019204492901212542,0.12746265800157883,-0.03303614124635915,0.004591154833761055,-0.024547343698489058,0.003088987908360223,-0.08942410007451881,0.06517674236595443,-0.05064944690116408,0.01280179770307547,-0.005335050503963899,-0.009464742429691014,0.19256214647675865
C1QTNF1,0.02708892131726681,0.09677798874849138,0.032452310662581016,0.013716117386686273,-0.003500646149534813,-0.014251516342981949,0.027388960591708433,0.025840467278793775,-0.022194785519361073,-0.02206052400218555,0.1388623006875039,-0.07477396191543276,0.11203184122313951,0.046477822871415095,0.012908067431806305,-0.11362736882203553,0.011541576363101937,-0.06262149325319329,-0.015887882435201384,-0.0446897651167639,0.01183887316771214,-0.043807804004923394
ALB,-0.02768750269601353,0.005749895290229023,0.010722370670414814,0.008753510234901571,-0.03949285533720414,-0.005436810108179895,0.08565728994165236,0.03853255086619683,-0.02814994525384588,0.09721419196167917,0.042788963086854336,0.2592003076195246,-0.018598632781114986,-0.04126495225045242,0.056886063182003635,-0.019253466643098755,-0.03208137044229269,-0.019881859837736014,0.01061576922891497,-0.0010000504223872365,0.051859324789128684,-0.00019522240093692602
CCL13,,,,,,,,,,,,,,,-0.013583810380491598,,,-0.021317853973953766,,,,
EFNA3,0.013485150809823925,0.00282123427749615,-0.037075482179885044,0.08491998524075346,0.019431423332625392,0.03531398560608334,-0.022527933267825186,-0.019628533622151657,-0.051145072890755754,-0.017346191616800514,0.06450736218692336,0.018522889624583785,0.04976476670784378,0.11340395219806704,0.03322132350504737,0.01227679362300831,0.007044062496110001,-0.030584549221917414,-0.045548167643900066,0.08123011641065365,0.003428492825187015,0.03976773237799472
DRAXIN,-0.007135021288198047,0.049051742502016576,-0.0031285744267606232,-0.04072493857297924,-0.011602455618747507,0.023004053063341655,0.09408439949952886,0.021231869714098024,-0.02260302466931394,-0.0377366935801403,0.08394771425816712,0.046241751597234565,0.013605626727356072,-0.017227253383466305,0.03858328303906703,-0.05339781788972613,0.0443097820863736,0.009634884445771838,-0.026929590817819284,0.030950377982827553,-0.03515353867551765,0.0632886291520014
RAET1L,,,-0.016771560157647497,,,,,,-0.016540083740837694,,,,,,,-0.017888111334594246,,-0.023089083440656116,,,,
NPTX2,0.004584743957130202,0.0038362463311395704,0.06231951966199579,-0.0274657114865622,-0.022390229945273208,-0.032853530708691764,-0.025945277927896863,0.016602808113958634,-0.04514869559790826,0.03573329748927037,0.13847071024863955,-0.025474239142304855,,0.018888755686192756,-0.02867190800664174,-0.02314550061881036,-0.00787727902152192,-0.07143594793598743,0.04675988531756108,-0.028980664237384383,0.020641309589848784,-0.05125886708466395
FGF11,0.06377992062963576,0.06045087412274147,0.006091159403370431,0.08380079781091097,0.04366813154529212,0.04707230514858172,0.025097317827567894,0.04800023028709235,0.011992406988060927,0.04589171417754138,0.272820496307666,-0.1015027626456084,-0.015996982974627594,0.026804992009032906,0.06207709093085879,-0.03233674072578849,0.023393169012262793,-0.005415768862196472,-0.04707177254648119,0.015977025883822108,-0.028982144908605904,0.09986168677698436
CD59,-0.04208128638721452,0.08915773350424037,0.0013531185401887184,-0.02606542239958816,-0.030464365093935304,-0.08023295958044897,-0.05999581136351326,-0.014233248092070466,0.030944196301056406,0.04317602102121595,-0.22918121044064624,0.04535769186224916,0.04683186380885715,-0.06260802208736437,-0.021923415346751463,-0.08674162317702758,0.07038540599012388,-0.017279966241699297,0.08949510673617683,0.021598384942904506,-0.06502780605319745,0.02498112023785961
COL9A2,0.061971963077356335,0.02155074575782261,0.015100236626240847,-0.016278850679432653,-0.061215492258526585,-0.009690236346229984,0.07426046018916144,-0.007534819091485406,0.01922948378350565,-0.03131327332225464,0.07068196514850275,0.01842380455316498,-0.021478466854554575,0.023303812091873478,-0.010614882171115617,0.1073998522522308,-0.0005319964207502428,0.04113513065773629,0.05415026935957262,0.12859381229808747,0.04525122832152844,-0.014536084765443873
DLL3,-0.08780940584390932,-0.01620447218429768,0.05194124431983409,0.0012600092502871967,-0.03374479475566572,-0.010307477167071904,0.02799233669719017,0.008290347966175945,0.03563458798076818,-0.023402949347528193,-0.07259377893823991,0.11100461758003247,0.061839748354009974,0.05184793368193791,0.02471151850285649,0.1267798230401737,-0.02400401651249067,0.0677750749227206,-0.0009969102574925485,0.02649199030438264,-0.05429453479919259,0.04970582323228786
FGF5,,,,,,,-0.020043474379217347,,,-0.026511222472217627,,,,,,,,,,0.010852489080665464,0.0006883324882612945,
LIN7C,-0.008189852924569767,0.11187915374237126,-0.016623750028501194,-0.003839124419888815,-0.018756927376062917,0.013105506955645293,-0.044469367092003255,-0.007565199866563712,0.041636457615421035,0.011739283205138928,0.01142565175934534,0.03853958626336095,-0.010222240287160199,-0.06456803617307985,0.009868891617761283,0.006642266142681973,0.012794160004134195,0.01721334611414029,0.04282582100259442,-0.007249214640992447,0.023787042901523843,-0.040132620611023746
GDF7,-0.01904967706757003,-0.04031082011384026,-0.031150657739791966,-0.02056294731682214,-0.03227800247256212,,-0.013704052598950581,0.033218662621658415,-0.024784488402550254,0.007012612792906689,,,,0.07504682370006198,,-0.0153345602220579,-0.038388271254740654,-0.01544980879070313,,0.08619379561942067,0.06449098013247608,
PSPN,-0.030749229674925837,0.026144642884651743,0.002331107216155152,0.008442777743951791,0.04214569599780206,-0.05181911729281873,-0.003433428492966785,-0.004306956896610795,-0.019139706411635267,-0.034797999114001145,0.04151530437146511,0.0459631570131245,-0.041975498912842135,0.007943107419030974,-0.005980776107742017,-0.0022156610400520687,0.02155919219144326,-0.012749902730277705,-0.03622805916729319,0.03762273492562109,-0.008013292977101696,-0.009419826409763231
ANGPT1,-0.004401315096903081,0.015795154796568667,-0.03742901572974413,-0.053883549777882095,0.05256443504722513,-0.0010492985990875848,0.05498453959467672,0.024006268312234968,-0.015263498830627675,0.04255915657812678,-0.02334507494519202,-0.027261627129922823,-0.05704420620058903,0.006011501585592971,-0.019272324606639454,0.040427559631796776,-4.356735210908421e-05,0.054810783079533805,0.044456013391895546,0.06773903295965644,0.0057799661553962055,0.14075232212327696
PNOC,-0.026902104391140547,-0.023505120851222795,0.005278044197793168,-0.0348553174035482,-0.016259151171341555,0.008795986972243734,-0.060285003397153564,0.04023712754408607,-0.013415997475396164,-0.01924726190917206,-0.08239880259180403,,,,,0.008891935803382312,,-0.018316379341177115,-0.006117792518624085,0.025224610116644678,-0.01474365964176087,-0.07317822067392113
L1CAM,-0.02860602658894266,-0.011012988319160873,0.06268114711858527,-0.037402694725406686,-0.01463574746643218,-0.0019382089400086966,-0.06132545539329679,-0.03667210964681703,0.03453723310385299,-0.0007222558739808174,-0.17892252077854381,-0.007953400465020305,-0.02918451338934739,0.014320710087554681,0.04216328124341362,-0.10490802190442776,0.0013821947800789108,-0.039313440759968926,-0.036626479769724364,-0.02307860421946807,-0.1165349901995458,-0.034545570279148466
APOA1,-0.0037420547021809586,0.02607104250479986,-0.008947636095918836,-0.02847692151216745,-0.024456224440174344,0.017428874731375353,0.0617923863971605,0.015393949675014344,-0.009112522862198252,0.05308559790908664,0.006010726367790402,0.06668234758403084,0.14637831179889502,0.034128609709011846,-0.03256164556494849,0.009996245871830407,0.12363933608976214,0.04021087134153049,,0.030948485622155887,0.037332883364546585,0.08566209546148355
PSEN1,-0.001462884373050146,0.01567187670734769,0.018595399218016298,0.009353696555331602,0.030416771659738887,0.022554583693260112,0.008392911965757633,-0.04125599429130854,0.041649545225275364,0.05168047436886759,0.12751722610805127,0.06139596122707291,-0.052829575178854234,0.030747497401954996,0.029835217502229148,-0.006971158521850771,0.0037648167388543694,0.014522779506732615,0.03345436901415924,-0.03661691603102467,0.0003536284272477105,-0.06574311328763434
CALM2,-0.036167068092720064,0.03755620847017385,0.015168921699244567,0.06737292434146072,-0.04332499408195742,0.01478629538093116,-0.04758532910467977,0.004132038288976024,-0.007318495425316927,-0.0196416236727845,-0.2597839788778008,-0.06067049191440358,0.00019049010481223685,0.022949574706242367,-0.01328826246080826,0.019112012852009,0.019302639033781387,0.012427720347132867,0.03637846156903727,0.003202230345692369,-0.044500530471382006,0.09246453638154892
CLEC2B,-0.06671820065518884,-0.10222356436566908,0.006165224819191213,0.0334078713256545,-0.012151661132267,-0.021193221126476484,0.011792604659772487,-0.005187572996051019,-0.004362837234519844,0.06477776247017554,-0.041038078051542304,-0.031153692323003555,-0.007269458433381638,0.005143058895209879,-0.018054810222125264,-0.07235772635510876,0.026191459388889993,0.01503280821171032,0.07722471911593394,0.021227039010364587,-0.023283513521903876,0.0001266994745755904
NTNG1,0.11481711246291813,-0.03857295467221798,0.0175826975930177,-0.03372613370946572,-0.02156408806421196,-0.02224027485065852,-0.02237771603498537,-0.026227256671291586,-0.01972550016376859,-0.04521951886914825,-0.06955740067489735,-0.05586502582314162,0.06750146490033171,0.05795164755799174,-0.004068604773185471,0.0636045254390616,-0.019457148866731257,-0.039645865894970704,0.04118678277925049,0.10622021727447717,-0.04141399941899101,-0.03844835576642526
LRIG1,0.08528865819758763,0.1343568346121348,-0.009176285542960901,-0.007725634222169467,0.0015346824427909115,0.07378197427747206,0.031183474734407194,0.007620893509579362,-0.01271535914553144,-0.0022452778369781057,0.06069761175937097,0.14105780607699692,-0.01935855551222953,0.06498071937935349,-0.002035636458091134,0.13372151708456648,0.013269832699574137,-0.02696805818123215,-0.0811268073976912,0.024297673941037976,0.013003947556065964,0.049430703585070165
CPAMD8,-0.01676208096529834,,0.03052286602573151,,-0.0020086637000384876,0.007466585141125335,0.09080531175189752,-0.03255348353705446,0.06589249103957165,0.009800208627430522,-0.08199261133445938,,-0.04860632103625553,0.13826888661134046,,0.07623604570700154,0.07463423955702975,,-0.03954798446509091,-0.019251510958986796,-0.020070259475460518,0.08985693549467537
GHRL,0.05854624411247758,,-0.037029225296484045,-0.0013059837353532554,-0.0041859368603570325,-0.04620287096407511,0.04546789241689734,-0.051680984282367344,-0.02260302466931394,-0.029567593425533244,-0.03849657946572152,-0.05002181850154452,-0.07750571202651159,0.11542348486616386,,,0.058459051791652145,-0.016711967807447867,,0.05486651993668411,0.011000158679171234,
NPY,-0.004948784688902387,-0.04591103713010589,0.00997051676748719,0.0072856846094948545,-0.021754808187436494,0.08522294568674266,-0.031402991836107216,0.07188765727502724,0.02263147438382902,0.01444489157427051,0.019917738443149525,0.2152042268159074,,0.052922168097748246,0.019290137001989262,-0.037693205143139875,0.0007065853216561044,0.02210804135121012,-0.03406060429546424,-0.023200770196635547,0.01044644553324566,-0.07964745147151399
MMP2,-0.005829821996805655,0.04801479923033924,0.011395869789431528,-0.031316545294225034,0.008475819220062417,-0.03999467720218125,0.13069765621379276,0.02873184765236872,-0.02802527935144138,-0.0672769049075334,-0.03648472793788208,0.06278664982169534,-0.024709257016176267,0.02167814764062464,0.030837141705333436,0.07098691340896783,0.027556919259818662,0.04102879985520712,0.0020771095905937243,0.021233074120617146,0.029700106478690234,-0.0062041129983743115
LHB,,,,,-0.02657627488510615,,,,,,,,,,,,,,,,,
PPY,,,-0.01555178890206947,,-0.027566216877624086,,,-0.012433744819274378,,,,,,,0.06427945082364274,-0.0695878953956989,,-0.03388376797880196,,-0.036756883598053666,0.020517178565115514,
ALKAL2,-0.02510135417660317,-0.05268956142782819,-0.009251507410027953,-0.016505134260203305,-0.0034953572325819803,,-0.020558694844748617,0.04677381430685924,-0.005039638951076202,-0.058389687277669126,0.06802130520406553,-0.04495635849878978,,0.05275706108424836,0.035535169781696574,-0.0033817149190994568,0.07188500999658294,-0.05327494456464231,,-0.046621748165440645,0.006731519647619312,0.031635305114050605
CSF1,-0.034490468900260515,0.019643204263480884,0.002610638763261178,-0.016892205461051385,0.03870570628675182,0.041152884638373174,0.039415243391870025,0.057645242886196234,0.007602572926438215,-0.026405298827587662,0.0885466546791122,0.09360800433046593,0.03596129651913272,0.05305976487949432,-0.01884213897521802,-0.016667067943229495,0.06772531943697997,0.00958125564435095,-0.06916447767338921,0.06446933120032373,0.012097954795757456,0.04833169894880855
SEMA4C,0.03770850290723376,0.09570728630385611,-0.00906916316799437,-0.018573180157825473,-0.011949974515434295,-0.04921577601505935,0.042755701105733734,-0.026243463119667236,-0.06941133178589147,0.01364818946027315,0.06150503710495587,-0.05025410846942062,-0.010995625273648692,0.031750765655868055,0.020269627445479485,0.015103540443100735,-8.779886677184919e-05,-0.01556849514016284,-0.017049296163453225,-0.008684769528465272,-0.023458185679412054,-0.01771814153746856
BMP8A,,,,,,,,,,,,,,,,,,,,-0.01649087365320172,,
ICAM2,0.043351337730639226,0.017176001434766282,-0.004136945952886852,-0.0437776654938074,0.01951700464606819,-0.02464433930503111,-0.011429738715897584,-0.05535150533297985,0.04951463011853045,0.04330404469125749,-0.06940188854326063,-0.006407397062587974,0.002858844928826751,-0.015966424547573722,-0.02875336145474476,-0.011497557301953716,-0.049575932272225086,-0.024625330522635793,-0.005632486669868127,0.048977968469159534,0.019524578233862437,-0.07801776315777384
SYTL3,0.05879043179456899,-0.020062427040327943,-0.02203787541135634,0.057552008144493856,0.0032532395581984282,0.02919578064857894,0.011082325844391103,-0.02540681317395526,0.025886702264115928,-0.0075182596525796164,0.15583939493473864,-0.08032127891401128,-0.0010153839646580606,0.07660846700303879,-0.021910889943698986,0.01897046795875325,0.07404584617988397,-0.039478092524977484,-0.04954858477287774,0.0414273788595402,0.016721668137318874,
IL1A,-0.01947726868626232,-0.025286102142189796,-0.011344571360832697,0.006105101980765719,0.0395431039469847,0.07175601405399475,0.0017070810353819058,0.06782163835031473,-0.04419573267935523,0.0011315760077511587,0.043414167937362406,-0.03591625846995222,0.015064538303370921,0.05562034780804874,0.05406816197563627,0.0003444187470961003,0.02752973385208331,0.02312384465143566,-0.056131487901250735,0.05927613868494091,0.03099440987811044,0.10953939073926341
HLA-G,,-0.0048282842111077775,-0.025807426336406435,,-0.017099981706718583,,,,,,,-0.011102068500438197,-0.02024320578602919,,0.029747359469828188,0.022570198783333564,,-0.028020451062375613,,,,
PGF,0.03088721605074085,0.03383676925793819,-0.014293919027201632,0.0036638850173962107,0.006916049531917596,-0.059873554704924226,0.022564847453516557,0.0031595382329989968,-0.026891055786928564,0.050686396734881144,0.14894274619441591,-0.04155075828511018,0.03467492283102533,0.031569163631751204,0.023571112696525363,0.03057798771748981,0.033669370317982415,-0.008436507303134458,0.10040279439627707,-0.0028023265229108448,-0.0008423106721167362,0.01278622394487281
LGALS8,-0.010832153784568721,0.027165507069223542,-0.006485634975076996,0.03959405035895808,0.05134907487394754,0.03108176466574582,0.014487988989729932,0.006102295092119907,-0.012427932022838626,0.024419498657035122,-0.04834563397190099,-0.05232462753276185,-0.02474978700901584,-0.003112683594296901,-0.0003044072624336284,0.025748998988151358,0.021100321436118546,0.050767794258885564,0.0870932736674356,-0.01938795721156,0.004360694580834116,0.011086882824948185
DKK3,-0.021929057422567476,0.043608618288497075,-0.00595403572645849,-0.09611214843765983,-0.018949872071121077,-0.035642911759040094,-0.0799383485845973,-0.019343071008325753,0.0005840809331286074,-0.04983057287743357,-0.2646662227185825,-0.023936715686443552,0.002876380169896016,0.012553413253674775,0.05716887225700972,-0.04272317648057281,0.09645696425024543,0.03460113950216214,-0.040254221088979934,-0.010064173502979458,-0.08686809695003872,0.0521737936100241
COL16A1,0.016772021115428488,0.14089535754472898,0.04097176146319789,0.009462791675710137,-0.020631961706894388,0.09556400990834171,0.010008042367882667,0.018557817145817748,0.07433996213711079,-0.024949772736196085,0.14536410640950426,0.12031371094228833,0.021833704234076743,0.026625006873475472,0.02090671428651443,0.03648103476914324,0.02726143700676243,-0.002980804467246001,0.07004085213279657,0.07519445767909694,0.011745652882618985,0.16304034321675054
TPH1,-0.03122687994304883,0.08512551084078442,-0.018949205153598308,,-0.05107958522677917,0.007262117083197751,-0.021554397152134874,-0.028903268263535543,,,0.05594928654529904,-0.051228710030126814,0.0076426400300529575,,-0.019219589237691174,0.031607931077424115,-0.011210330339593877,-0.004564039704957803,,-0.02527474896308303,0.027283237770164784,-0.037108823924147535
TNC,0.06001208687516392,0.05075176199329941,-0.01355343341476081,0.02823758270650992,-0.0017936033593933347,-0.06996020485428123,0.06787243565626702,-0.021427210279485864,0.02456298708714778,0.014925557117199447,0.18926667953164464,0.01581672439797869,-0.033078360758562735,0.04709888335547834,0.013295481355755418,-0.1467872742649954,0.04815267368353983,-0.061023485811507,0.05148416607302264,-0.05367491488084777,-0.02138428649531744,0.026667707348801743
TNFSF9,-0.016762073009741994,-0.03599902991954257,0.03617507487213299,-0.02760034724024519,0.036289960227925945,0.04447600733598322,-0.03187941260845741,0.03171532132539577,-0.021825383707732036,-0.012058385167357787,-0.04241494230012249,,0.0496160934846436,-0.010788302312954754,0.02226749371482001,-0.027939084370006032,0.0028487285154888873,0.10393086920910592,0.006263804554553777,-0.026098020865973928,-0.010129085675804589,0.011926415658957612
C4A,,,,-0.016265069995895654,-0.03150771603679738,,,-0.028203393261561814,,-0.03190433260283459,0.004331812311290444,-0.046262462643673584,,,-0.015123071288925932,,-0.016560447559889963,-0.015612752457699473,0.10453595219020059,-0.0222074816114505,,
CNTN2,-0.09289320920729106,0.06400140390092984,-0.008734456157220804,-0.009969941217622699,-0.007161602243424246,0.042750513401798314,0.039406925543569074,0.017451401944077398,0.031977968415835445,0.059388704477053744,-0.044235088809028086,-0.005092119024925734,0.005518810397317192,-0.00819267000947407,-0.0014055407811341463,0.10541160959046429,-0.046230855367512695,0.07874793393374704,0.14321575981940787,-0.005237814321670836,-0.078240051494619,0.022123293174369826
F7,,,0.14589202846675348,,,,-0.018132009419269523,,,,,,,,-0.019054196674451195,,,-0.015449810284661887,,,-0.02480797489733995,
LUM,0.07329105919781377,-0.01890572618824657,-0.0010120619728042344,0.0708216072272949,0.0019049639271811578,-0.03171697148833424,0.02830596085372957,0.06889112340925362,0.043647325653934324,-0.0505564666647748,-0.06727576133210936,-0.06650409590197363,0.051941141595946524,0.01416744224808855,-0.0036216080604245613,0.021617023971122657,-0.03456215990471318,-0.0344967625950301,-0.03470928065598211,0.013896831258988263,-0.017134404622111583,
IZUMO1,-0.016016691761518247,,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.016771553171753665,-0.012227149521013427,0.05769896701228886,0.04018809059121452,,,0.016284921359668917,-0.010456488408380349,,,0.014805380085695513,,-0.013785041419003507,0.03586974339318319,-0.04088878593792387,0.03535357106092882,,-0.034096489184909186,-0.018946752807022654,
APOC1,-0.12789479369204318,-0.08951854946942646,-0.08724148859709041,0.038265157170001944,-0.04297517654501602,0.020911536108961248,0.046478651579899125,0.0207857553567374,0.029097157015568555,0.04439514569562349,-0.0026149466870637275,0.005091872691792968,-0.023657021438855456,-0.0844473697008097,-0.04524358965010936,0.018577543078745692,0.02690716150573949,0.09603574559784069,0.166078754867732,0.0730302844755726,0.06798089815007372,0.08207863210120535
PKM,0.050711051463246344,0.078743095269894,-0.01440548899003517,-0.021053136293891314,-0.006756425536820253,0.0619335680033905,0.05092691815988556,-0.05714945681658554,-0.01533671841932158,-0.05349314066545296,0.32200540423779567,-0.060374257406006,0.037426498813902205,0.06284174731332562,0.024511319675632484,-0.1471366939924732,0.013235274964107965,-0.04440361340275163,0.02186852761912951,-0.05072556078936839,0.004681179457620829,-0.039018424237846655
TNF,,-0.0023420879881773595,0.030316551329688805,0.0020058318060874126,0.007524558414006882,0.04018750183317667,0.030956905153947754,0.024276318387934395,-0.03304512252764204,0.0041326166789544035,0.040133266040766814,-0.062066458358549716,-0.03969565293946198,-0.055779247021717084,-0.013379743251448075,-0.01788811621358064,,,,0.03539459337452507,-0.019307841154258387,0.13074683430587927
GNAS,0.08970709754969458,0.023291491030905765,0.056475047289853066,0.03236224056923047,0.0014097935467257939,0.011795653296788493,-0.08205944297701162,0.014586956923772714,-0.03964429784763299,-0.038901713652542726,0.2686088968516835,0.10904781714966276,0.052407320565287,0.010551042578022031,-0.025072480681827325,-0.019662106089916125,0.03546518255043029,0.015047595918251175,-0.026333977634129934,-0.08498096353427771,-0.0709188536621264,-0.0948864458678746
BMP8B,-0.03882500609079972,0.018807782448912052,0.033747883437839535,0.024108760992095656,0.01075261609483625,0.03144673196390699,-0.03659621286908017,-0.04179396641305972,-0.021941621697223503,-0.008104694796202546,0.11118648946943599,0.06913774650207524,0.03691631347700029,-0.020731892460816543,0.028618753893293585,0.024568058671997246,0.007114980780914073,-0.027463513135693455,0.04889470879754016,-0.06133853972633843,-0.01100462842026665,0.02566375380078899
LIPH,,0.07043186692189449,-0.018949200488452153,,-0.01680421321848402,,,-0.0227396448316692,,,,-0.03939454545645578,,,-0.013583815376286614,0.10301267650587452,,0.005846253490672652,,-0.02006648402048758,0.0021008732684431575,
CCL28,,-0.040310784729478834,-0.0006110838316442718,,,,,0.021779103681139483,0.018839202431511104,-0.026152867145258288,0.12941469323551932,-0.004918123740640874,,,,,-0.032940160650797995,,,-0.012805199050244635,-0.029211911736354696,
PTPN11,-0.006323599645832907,0.008723969062294673,-0.024064897963010215,0.030256748113293333,-0.010033775512284234,0.007104865503413194,0.041392725072310385,-0.009570088932229354,0.0506877369011622,-0.0064239725038896375,0.06698922374241442,-0.007320167828874692,-0.0015374530063202744,0.07450302193397018,-0.004940902025241787,-6.323787822121605e-05,0.011188552639550797,-0.047454634168589825,-0.011983228369892898,0.0061276043785213116,-0.02823633792596128,0.0288326828640173
ADAM12,-0.0032790889561016656,0.04168178120996124,0.008301290680857106,0.014653730698118787,-0.0128916323095087,-0.03283990321865056,0.019751770676259127,0.007410325395946879,0.022020840159552826,-0.007497387466668745,0.13660590564684522,-0.006067538051317063,-0.04770235286071093,-0.03258530664060928,-0.029875338699656456,-0.07409931637698475,0.01806523557251921,-0.038402205305801,0.01984911780901431,-0.005505485297841357,-0.009262637468711001,
EPO,,0.004749900167997458,-0.025461564391491165,,-0.03298922997800165,-0.008538318262596548,,-0.0008956035176416458,,,0.09252197937514607,,-0.05821089977212725,0.0030250211035508716,-0.014752370412022228,-0.020713063881146285,,-0.014781329005930507,,-0.013617264976454307,,
EDN3,-0.023540354141750375,0.0437276393913641,0.011167915090906342,0.036912900718864564,0.02834187854089083,-0.04017247134611448,-0.032127362087206304,-0.020003290639262136,-0.021955880561337123,-0.024422611337723034,-0.061899541911494646,,,-0.0348853480026259,-0.004658254114819534,-0.06094722241088443,0.07429119593656915,-0.008614163215231648,,-0.02474247131844314,0.033517653706710754,0.00227513450056632
CCL22,,,,-0.02056294681888218,,,,0.10505817020560201,,,,,,,-0.01669650590526636,-0.018941779769987524,0.008136828745852717,-0.012969972731731536,-0.04265831234494,-0.0008608012301547083,,
CCL2,-0.048069479766090446,-0.0030276048431854496,0.01996314535175597,0.003805005704732942,-0.04062777987958807,-0.03357335954845399,-0.05205013840542249,0.03563306294389262,0.035656479726740783,0.001958914948178237,0.018748090176404855,-0.021406760782658324,-0.11863591723992893,-0.07420986508147627,0.00889496845716328,-0.08103550488318871,0.028589781274891028,-0.08436635695018753,-0.02637553877154227,-0.04552822756466358,-0.024759808534860896,0.019383154046942436
DSCAM,0.009252119092463658,0.038817002596520635,-0.006252020263763792,0.07775083191879986,-0.017325401476078896,0.10166188923911963,0.02522892231500899,-0.008763777919776283,-0.036705849753146065,0.013680125390345963,0.10569761784162457,0.007705733697906248,0.013730835968121476,0.08825124055690217,0.0688673909371219,0.07549123084581115,-0.01816988894039687,0.02913397350437036,0.06678675957927542,-0.03262755244859353,0.001100782432904237,-0.04944021497261811
GPHA2,,,-0.021119846803055117,,,,,,,,,,,,,,,,,,,
ANG,0.05153180327986832,0.020555277962834274,-0.019618300872352598,-0.01243973644583252,0.08210778524672792,0.07441651865432321,-0.029319668910464645,0.06542103066150387,-0.008292613779477381,-0.00514166769426406,0.22937752953191898,-0.08012065663664873,0.09070358536833784,0.05149980933237019,0.04520202223440152,-0.04492177325833038,-0.009237720097656827,0.0331287258998609,-0.057520794804213946,0.0369570554649146,0.0457661173048699,
FBLN2,-0.022071978149981193,-0.03205341411970791,0.019113771966468216,-0.0007946371720321416,0.011063448028798405,-0.016385587135111422,0.010020195562351062,-0.011156868955970336,-0.0710206228132715,0.02596350372591405,-0.07179911176346931,0.05231788203674237,,0.0512948386443893,-0.02355709943974308,0.011041339722610927,0.03671233357233845,-0.039343791396571355,-0.03526549901468511,0.06333141266631223,0.017823068470999036,-0.0047631793356731865
VTN,,0.0090154031632654,0.002193986078903515,,-0.006769001086474587,0.025177396435410556,-0.018166162974184018,-0.002221390240103473,0.016750965177784693,,0.007724199495399286,0.03026095277157671,0.05169734455227984,,-0.01686296893494488,-0.014565008959415638,,-0.01913982602692685,,0.015072623086931362,0.000318445801480149,
