,UKF243,UKF248,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
MATN1,-0.029634819661205816,0.023584123306397583,-0.011265181979487428,-0.017378014237648662,,,0.009973075638677177,0.025034176905278906,0.03949098389310562,-0.019462763149592714,0.01056775061784613,0.01983844368210401
ADAM28,0.024978545892144776,0.05846268461778881,0.01586509023618228,0.028581117693237935,0.03642236044864787,-0.06516416143767256,-0.002827288400433668,0.0051792286047746775,0.0038462019418406307,-0.04671961084587057,-0.009633166889432904,0.016919304969210014
TCN2,-0.021965710441620406,0.018376896573880114,-0.016651328923697886,-0.02835234713221408,-0.03045968693734943,0.01047418977186482,0.02972669043130149,0.06726457807550416,-0.017509149035917982,0.008884685984976902,-0.005944255665472018,-0.009041609298920863
THPO,,-0.005694787601485043,0.025934256194395336,,,0.06954080535983052,-0.04752408415079216,,,,0.023055506471431148,0.022096664025069494
CUBN,0.12834320670577806,-0.024850921164797746,-0.04147075810739721,0.04777147783569411,0.01661400063024285,-0.06200049228395828,0.054571385734942975,-0.008908335871947832,0.012022492694430741,0.015019047357840553,0.06157527622267516,0.03234897259684746
TIMP3,-0.005585570392579253,0.014321309904344694,-0.0032345519850323435,-0.041400902685375836,-0.0005582335165583432,0.01733694811349857,-0.04256038298678679,0.06845390544030332,0.027267142943031654,0.061408610611071834,0.03380307806779138,0.056434257844599565
PIGF,0.02193367981070708,-0.0082137986541109,-0.03137981229282427,-0.06092266172422791,0.002685507042767002,0.03969045901059038,0.055047744346130856,0.01745142313899648,0.00841035405961344,0.06132056268991771,0.023921060993556925,-0.011729642049535999
CRH,,-0.01488272081047483,-0.017734026028506437,,,,,-0.05992521342952809,0.0014378898836751306,0.029313928730004442,-0.00849387883006636,0.021927126725294264
BDNF,0.09065118279090885,0.02933679246239885,-0.03873561124439208,0.033427167899271575,0.14015464173931158,0.007514516973908167,,0.025032785213991476,-0.01236407866587875,0.009555136173713591,0.011173751276981303,0.10909474065187262
CCL5,0.027550649057760477,-0.030725487851223362,-0.020359766967453022,-0.0619354806456901,0.009708310141335316,0.020654654333462183,0.005627452063581589,0.08713589103511457,-0.025748512829693634,-0.03422955617457646,0.07052665168753304,-0.014750145257558859
GAD1,0.018888023342129835,0.037217868974937486,-0.06041588438779955,0.048610040258884046,0.07377250518337364,-0.04872824247543442,-0.052226457638844,0.0006328757459419456,0.061348474289589776,0.04135188191409304,-0.026580987504065203,-0.03299139857460001
COL14A1,-0.07169154736849627,-0.007287614330320146,-0.0013362799671758985,0.011793925640548484,-0.02744721663655491,0.006472775933102746,-0.0029926143464841072,0.0861914604202478,0.07120086898256296,-0.03877159061484246,0.10334258038880856,0.0742129036609934
HLA-A,-0.0627619127384881,-0.015249419230904964,0.019555566091665713,-0.04750887103694408,-0.05675522592371551,-0.20499427424640138,-0.021796284615114982,0.054310532264652406,0.04182962719590611,0.06211176668520026,0.09940282193674879,0.03084823712842642
CD5L,,-0.014882719088657393,,,,,,,,,,
FGF18,,-0.013466170812705049,0.010737869981595998,0.06802949666606736,,,,0.07395641891238813,0.020613375127897546,,-0.01287556427808777,-0.01646346459762482
ADM,0.1380520314594505,-0.009468658261035372,0.095727561065,0.04416446139267464,0.04011863337447332,0.046646924637474586,-0.05939796305538895,0.01934558445162848,0.06910183700526032,-0.018798998452693685,0.035280162417733504,0.04106300399879022
CCL15,,-0.02483049850501345,,,0.015972880141638994,,,,,,0.03376966097975033,
GNAI2,-0.09459993571524289,0.04481824006867865,-0.004381546653720097,0.025310916988209437,-0.03401422428450076,0.011277948319226943,0.03137390676573707,0.057417656461540095,-0.03644775363541033,-0.005759915352877007,0.08311859773063207,0.03683443584996589
HDC,,,,,,,-0.056591820371656734,,,,-0.06376536502692552,-0.023936812956034195
COL11A1,,0.014997494525885455,-0.023054442067485182,0.057127917553905116,-0.022400540051573496,0.066504949400617,,0.04406657895868788,0.04880499647644093,0.052394227511166735,0.044149395320225125,0.0718882489505012
NUCB2,-0.04311264568852591,-0.00488796506874222,-0.022861494388144894,-0.031117085897770833,-0.030148710488384668,-0.1309626343563106,0.02360348377214333,0.0019873174441656727,0.04325931162765655,-0.015562472128460545,0.04939339692583781,0.04244200205075084
FGF16,,,,,,,,,,,,0.02076454444746855
CXCL1,-0.07613619967940459,0.014589837191639907,-0.025490147250664612,0.04083282537358681,-0.03400549059835125,0.06272379108092183,-0.05110520241440719,0.09914344470060046,0.03027465086523869,-0.01148152329627557,0.02502525389867021,0.011493216753056187
VCAN,-0.010229574399862332,0.014371937834494468,-0.053166862697981446,-0.0059868629832949116,-0.11638233383663468,-0.07230335638941673,-0.03215848857921251,-0.04588122682057567,-0.005488174013585258,-0.014441322775142982,0.04050548266235906,0.11112170533112764
MMP7,-0.019939650152807777,0.06441758534700887,-0.011125454928088967,-0.013774275987553063,0.17716316493420223,0.032602174955445956,,0.07345001608866139,0.027691802618931494,,0.20880572436771547,0.02024535753811784
PTPN6,0.025118274467271516,-0.02362272703345743,-0.01106456421866949,-0.05040401025862012,0.059107205130193366,-0.03603821583912644,-0.03564513532473964,0.023997717975133333,0.011792533353049023,-0.017305067914700836,0.022762637693990118,-0.0005217551079278809
PTGS2,-0.03680784599010429,-0.03103609514827821,0.13214089665179915,-0.017665426453751507,-0.044093489211299464,-0.010696685202641247,0.0506680309147019,0.10243695343091466,0.09507294659065975,-0.024060932183970186,0.004164501940779963,0.03058481727543448
XCL1,,-0.016308798195955012,0.02830928267892274,0.03715336396613567,,,,,,,,0.006080783912508407
CD58,-0.0006656483375426106,0.01198133637014666,0.0029962350225173273,0.007746936949689946,0.06192385328255545,-0.0872930547388352,-0.037467552879226776,0.07314472284630542,-0.03353038780879224,0.007387260325785174,-0.0035917667691110888,0.042070254773587695
TNFSF14,-0.009891400297047022,-0.016432795465366076,0.008213229480984156,,0.0704163562619255,0.017074638272486273,,0.047334631163223166,-0.03972043750520052,-0.027600272248192535,0.06168283150449741,0.042662429461848
CNTN4,-0.03705978959127292,0.04268639948114219,-0.030820375283840115,,-0.01693948362236562,,,-0.059236070089273375,-0.01592979983202879,0.18583899516934707,0.0025233444459380927,0.021007260862793323
INSL3,,0.008372757204750263,-0.012828819659370643,,,,,-0.03226053644128146,-0.023055882551908234,,0.02917126133412797,
BTLA,,,,,,,,,,,0.0985743505590879,
MFNG,-0.06320040576204011,0.035636386997698305,-0.01432248362887642,-0.00806651119752024,0.08456322003220305,0.020814205907328975,0.1207975732613304,-0.004239765703306242,-0.020296962578886066,-0.015763686145382958,0.019964698596687615,-0.007740477053747736
ICAM1,-0.01857435077924172,-0.006191422123348093,0.06840402168376028,0.039867781359909815,0.023610211710468624,-0.07071999542163274,0.07041857694591111,0.0968317553160951,0.06676863802478263,-0.008610389181535396,-0.037186577712900036,0.051297530674884774
PROS1,-0.0024224541043634997,0.048383878086007095,0.014588999767609958,-0.0065003246744365605,0.04066982610897192,-0.041685567475242845,-0.042996612468208364,0.08442659705281187,0.09289432998649472,0.0589095072672044,-0.02015068253968995,0.0679652868966486
CLCF1,-0.008663349571705318,-0.010832442462672117,0.019839684143224765,-0.005247893788922953,-0.023993697726689526,-0.03561209707175534,0.006782580922516872,0.04600177998890342,0.039910084841715585,0.023919842426964,0.061569878945225975,0.042678444278461375
PSAP,0.02327625887053961,0.03417809682819866,-0.08300545870635612,0.07429064032159534,-0.0058824730091995465,-0.21089002007493846,-0.019870319832961003,0.11037215400749543,0.06961269316409413,0.01224758234242107,-0.08492872273373225,-0.0026091816279036383
EFEMP1,-0.05452376337544813,0.04299109345925772,-0.08068003884873541,0.018208356019673588,0.014180982614792646,-0.12346049458356895,0.018002747470237553,-0.0517441728047299,0.04071557530596296,0.04344300860880438,0.00203291621942116,0.06455300197745348
C1QTNF1,-0.023466657559823016,0.06367984313132674,0.04132863893132492,-0.00869539217522252,0.01953738264553116,-0.06325453222228071,0.0621459003063954,0.09688516669236931,0.06288986178997986,0.034268001543720394,0.02621227218623575,0.0739344709734237
ALB,0.014719612061520134,-0.022586936079225302,-0.014005706270161877,0.07650809367683557,-0.04303291309137586,0.04540195889036011,-0.029532450021990446,-0.009174024914136275,-0.004891009856654465,-0.01059526974136594,-0.05032478412705917,-0.033890229884779306
CCL13,,,,0.03154533747834643,,,,0.14180301777657536,,,,
EFNA3,0.11590004849668624,0.015850892039701803,-0.011518054975567063,0.013707614488075169,-0.051633405202798154,0.03373906552104131,0.06331298760416895,0.062709435306328,0.05654142099613737,0.08576302246012057,0.07985077953962899,0.0825865660833064
DRAXIN,-0.02912556165744463,-0.017724218080875966,0.02509718897245563,0.01208675709283179,0.058539643852439156,0.016638340098134197,-0.07836155812696816,0.02683153782963395,0.002446624833482425,0.08170442369854529,0.05932823523772058,0.062079236784660104
RAET1L,,-0.01138107734743244,,,,,,,-0.00603316120109749,,,
NPTX2,-0.08435279180786633,0.015408091846096983,-0.07577221159211583,0.023726617889442934,-0.01577321784893037,-0.13444350162545327,,0.0584989056288079,0.03490342182963145,-0.034480658036421974,0.06261985636563125,0.07201316030174892
FGF11,0.060832103931891805,0.03251183506206238,0.04435346216876613,0.004887656152715653,0.09796963225563465,0.03580353285759236,0.010961188175447681,0.0648366186393524,0.07688265009996093,0.00021164310614276915,0.05391157045935227,0.049357400393712884
CD59,-0.09137918317521221,0.01706899384851181,-0.04302485231228794,-0.010582906596267445,0.10996389109095964,-0.20738311319255565,0.03424736888882772,0.07217325406400683,-0.0297196194671381,0.03299022397991839,0.0016897913857969603,0.013051644188788037
COL9A2,-0.02185867499340795,-0.024964408688150263,-0.04537659469772987,0.025155329269604152,0.013806058406590827,-0.03757001656289226,-0.006578113515750452,-0.007088835718404827,-0.08016750925344945,0.09583195791315216,-0.05716498355985864,0.02834242536663648
DLL3,0.00806506074906938,-0.015548170189083402,-0.06325675047288884,-0.02107990239263202,0.0243278982886103,-0.1004438891376966,0.07249253902047735,-0.021028464815925636,-0.022883361289391103,0.017052059405100416,-0.03706603006907471,0.01129079250145168
FGF5,,,,0.0031663010865322226,,,,,,,-0.00014342497698138087,-0.014504927717612925
LIN7C,-0.05087886942644194,-0.03645180117118425,-0.010646535407454718,0.012496893735093053,-0.016897326771197266,0.06890626177826037,-0.03225217088290705,-0.029568710959983226,0.0016651091791014408,0.03407658644325584,0.0045305350484896156,-0.05480290933326382
GDF7,0.13221817241362477,0.0265615673265573,-0.03654653992912269,,,,,,0.12334721653195321,0.03617197639762829,-0.004832759779466299,0.021012567284584137
PSPN,-0.012458588950295914,0.031768990626580014,-0.03868001034152797,-0.019829430642197037,0.09725296541838925,-0.014760754335011015,-0.030414853495743646,0.04085952036205954,0.06332363725078842,0.04289989036195079,-0.00029002189844945996,0.03723080838848915
ANGPT1,-0.023591386538238862,0.009042857615908171,-0.05242441773194943,-0.024657211189358534,-0.05566199495174905,0.14695859590618895,0.01793797815840763,-0.006336089602951845,0.0796705697222257,0.06333758737932074,0.040070802161638,0.009216629537326939
PNOC,-0.03613904867370137,0.005447234995189646,-0.030814487164469006,0.030515708386995414,,,,,-0.021276781403347825,,-0.03668386308879994,-0.008893859861044845
L1CAM,0.01866543258782799,-0.07904918671454532,-0.021350353074285924,0.02543844324798259,0.06678451859231474,-0.053038657314519205,0.082559678961108,0.005940529381306757,0.08496134571062956,-0.031070123207135585,0.11386367408593673,0.015294812366497402
APOA1,0.03707135115711778,0.027689698232709694,0.048050683571242155,-0.050888696736244826,0.00028205567331337323,0.05017058590747882,-0.04382955760305892,0.03543776411250488,0.03639149723944471,0.16535526755602412,0.05587591411459692,-0.028963937279321353
PSEN1,-0.002902418912107827,0.03752845510419586,0.014437280029435867,0.008130166445107924,0.08491959160178544,-0.03731287924369701,-0.007959673338317574,0.013392652161710768,0.016132376022801386,-0.03924372034949124,0.03595984223267261,0.09051915556764037
CALM2,-0.11905581053767823,0.03427088685189878,-0.08172844465730664,-0.026188197378954184,0.037363986179978395,0.010616939466902588,0.032134087172688154,-0.03898929097815281,-0.003651010068108502,-0.011679396848834608,-0.10206357369872515,-0.07972631028687804
CLEC2B,0.00819106273870639,0.05748977616714344,0.03948800470637982,-0.009354656253548477,0.03474914762229345,0.03441506389561747,0.04039491117308376,0.0380222298622545,0.07074138077683703,0.06457039362528161,0.06216376260273286,0.06762237303225264
NTNG1,0.005739814895274693,0.015072549027473152,-0.03167740076864416,-0.026957502938741065,-0.016170268295268075,0.04051239086717196,0.04916283295467798,0.006698230105948932,0.013003217408620716,0.003606354912555765,0.01490458322521347,0.06823514362173567
LRIG1,-0.10533292876735,0.007902956560827356,0.046596542977901105,0.04872894123730763,-0.011355167923240959,-0.1821562061563143,0.07461768863634256,-0.011412706476580655,-0.013374140823633328,0.10365198735448874,-0.07367107944117145,0.06921027173480727
CPAMD8,,-0.02286576120017026,-0.01423012299500232,,-0.03400548613456612,,0.010152796613733008,,0.06661179630888119,0.041237358610554414,0.02453456962363255,-0.025945484635464592
GHRL,,0.04859303689150267,-0.013791625019505505,,0.027928004704421153,0.009264273557414387,-0.002581690996608004,,,-0.039145676826352296,0.029020068405811898,-0.02287121467007235
NPY,0.004625803392897822,0.00698454929913137,-0.03690675707145384,,-0.03971104387507704,0.007003575662642568,,0.1128617002973294,0.028106829115066078,-0.04696883522849992,0.034794823958195206,-0.005845823017824733
MMP2,-0.012061711737058818,0.02055009006556477,-0.014424525390868609,0.08570970372248518,0.023097059595184287,-0.07575716951762494,-0.05307950278209332,0.06874194333460526,-0.038726366160289585,0.03825229921701,0.05976237727262098,0.03665005555453481
PPY,,0.0719045839834085,-0.010399904829109718,-0.015215913010165854,,,,0.11562020712358881,0.06105537609324814,,-0.04021069205957954,0.008700808309187423
ALKAL2,0.006550861556492449,-0.021343422816555987,0.052225775919253,0.0035403279767573935,-0.05435948116878201,-0.08332781907732284,,-0.014585967751566703,-0.05645198620956107,0.07082018217666577,0.07541666147340621,0.005238079023563143
CSF1,-0.027287491845720446,0.03332260811267593,-0.024829723388905135,0.0001969574119869431,0.020367190871374608,-0.02473483151461928,0.07219252121506653,0.10787154456307593,-0.002214164550868392,0.0885018921140663,-0.09079919882519817,0.06351540017115112
SEMA4C,-0.013760638674470608,0.02592907960638397,-0.02637758131711825,-0.0008507632699338428,0.011107037387068183,-0.13636467427585078,-0.019882754982850925,0.02500792776391598,-0.08513765691482515,-0.05038705773576623,0.06479549804929934,0.025709340753583082
BMP8A,,,,,,,,,,,0.11528809194071447,
ICAM2,0.035428752335801166,-0.03581846878050255,0.01360442141520234,-0.02646216971356909,-0.010535087121212733,0.04210810829934321,0.03715584118057546,0.03558351598665033,0.007428756589342014,-0.003911216490073694,0.10210144637669598,-0.041792683667048885
SYTL3,0.06585176481267457,0.03244803907608584,0.03729605850252093,0.027148840961962017,0.0432680918426826,-0.008427869531178328,0.07501014112985092,-0.026463047934218605,-0.008197553776195512,-0.05631934539047312,0.0895060914533766,0.07210171019971212
IL1A,0.018102773363403615,-0.003850230901772608,0.07498605198193078,,-0.03470659910196891,0.02784822503695067,0.01901907330196842,0.06121894281382558,0.012438947469177024,-0.03763382059696244,-0.019120679776005123,0.10954577261587059
HLA-G,-0.04686979683141938,-0.017512760441602555,,,,-0.05501241317344051,0.026658298794287456,0.0007103955044658723,0.02831803732184462,,,
PGF,0.09185170503910736,0.04016751199092612,0.012092962050735836,-0.01794158737275766,0.06396793298751881,0.07053985761734496,-0.02887384332119854,0.0721863695303591,0.0694452411222359,0.011325436981057788,0.11836014372165836,-0.004361096268922887
LGALS8,0.020236922497544427,0.04575678242871373,-0.027333814069017193,0.04587968507406965,0.024708052652973184,0.016183798896311778,0.05100303397842892,0.038673965873116695,0.07867406278907373,0.014127847888519165,0.04512980150582705,0.0316764469859763
DKK3,-0.11605577010407322,0.008434325198057641,0.006865067836037559,-0.03910671121415584,0.04900261036423388,0.01011510325143971,-0.044555757694217255,0.02661818757229049,-0.001593968558177772,0.07900829204098984,0.005736401392046658,-0.043761441675164756
COL16A1,-0.006636022334113945,0.042548134665263394,-0.06371916107734374,0.017781731182914366,0.04463180844928098,0.0017848703910135941,0.08107025628658754,0.08643296917811404,-0.021828151866042585,0.08988755375774714,-0.013649791527113039,0.044518954858765336
TPH1,-0.03946818367658612,0.0945310799905409,-0.02405279756395462,,,0.06337868781260461,-0.047523991840372,0.007681864150649868,-0.023073254683777255,-0.03776144640165015,0.0532750520577327,0.02479526994047117
TNC,-0.046009077268281025,0.031173836936073795,0.058376046351915775,0.04743120337764418,0.006325403564444105,8.903850673834485e-05,-0.003012560694054522,0.036300758779390645,0.020318517046492925,0.08975398811152387,0.04709703657341195,0.043155292127538644
TNFSF9,0.06005366774230996,-0.022865758826329425,0.047527376931198934,0.010926018878847234,,,-0.048220049734043716,-0.001738062174728459,-0.007549850892307758,-0.03430880811000806,0.04024097836189641,0.03676211885284853
C4A,,,-0.012328565529142708,-0.018044142358277906,,-0.05926625140193215,,0.01144055720165862,,0.047849670503349394,0.011809670897218691,
CNTN2,-0.045012316158649604,-0.002702878223066559,-0.04652628070148214,0.11990157156121126,-0.035441768234993926,0.0611204708650148,0.039730120986544916,0.042892873609723395,0.016859775352772083,-0.07787224382376465,0.019337432495499716,-0.007739206398795256
F7,,-0.012544742005724733,,-0.016450431035912337,,,,-0.030205408778588943,,,,-0.00020920697155622867
LUM,-0.03740483322392997,-0.00490538149106874,-0.012681783689296122,0.06860310903003021,-0.01854094650452446,0.019815435376582792,0.027554691507067356,0.061819219160297034,-0.04017406227759389,-0.01816866479801229,0.0288365892698181,0.0591426934594074
BTC,,-0.011381072606847946,,,,,0.03607949412838276,-0.021852551341043268,-0.02227908915841761,-0.02274957918093443,0.030716284990579375,0.02707243251373274
APOC1,0.0012994771696948411,0.026424582688789958,-0.0998887146219999,-0.08509738575722753,-0.02025228889880446,-0.18516361487522567,-0.05833588927617259,-0.1169626775988969,-0.07959930346896152,0.006447864504670789,-0.18936009298080533,0.04738303479060739
PKM,0.11479017405907593,0.03022003597874651,0.024416286404125465,0.004613831715207084,0.011941331288267857,-0.031472453972250444,0.02209400357235888,0.059834061701751644,0.06271080430036526,0.051271065594562674,0.04495089407139817,0.04186784741080478
TNF,-0.04374393050946981,-0.0292727238166611,0.01303945217030332,0.041722686022057864,-0.03669720277637259,0.08615689745006495,0.03668495802944936,-0.021210057876879556,0.012138895321364562,,-0.04643558375167333,-0.024959881391882575
GNAS,-0.03186545773059335,0.046857871975257474,0.006537237881320048,0.05846154506435633,0.06788895561969908,0.07167224368392426,0.020891982852996566,0.052946046554558576,0.06274542464851053,0.10711991792762114,-0.06385231802238965,-0.05605765960374277
BMP8B,-0.06322955912996243,0.06270585875852042,-0.03202056814782401,0.00624176761548988,0.026203518994571965,-0.04764053046533571,0.023304258609686972,0.07595147323195203,0.06178954710335334,0.04281217775135566,0.11714944983679655,0.024480843039538576
LIPH,0.0017583699625369096,-0.012858810653506246,-0.009940194033274287,,,-0.0036302307441488744,,-0.021533560465646702,-0.026022086627801595,,-0.04951007987339547,0.038623747988146606
CCL28,0.011359021272778231,0.11429753368971221,-0.015306263547237737,,,-0.014799141160275118,,,,-0.018327147059237905,-0.03101804702737686,-0.02372242401518614
PTPN11,-0.026412198716240565,0.0061924461719740954,-0.06904422028810521,0.04085050038178257,0.0413681646621687,-0.024933039941768747,-0.002427807954619708,-0.019247703627451204,-0.05830322218074639,-0.011044383328755009,-0.02429000059934393,-0.047263193103115414
ADAM12,-0.05516773306458717,0.06126245068437129,0.026422271567289407,0.06802059011271316,0.060285156134736256,0.004158668195462963,0.062399278980827005,0.02569394885125412,0.04408532694111524,-0.007836810215978252,0.09922897245055456,0.031771802550655884
EPO,0.14144432588437253,-0.017278060657586386,-0.010399905283067617,-0.01495736667877309,,,-0.02129498500702012,-0.023385996605449978,-0.02702592072012884,,-0.03298511516818962,
EDN3,-0.04089944610442209,-0.0223994386684611,-0.01611934026711853,,,,,-0.005415718329545111,0.023555077542006697,0.05353522553822805,-0.014482822081648297,0.03801377876359859
CCL22,,,0.005083949264164437,,,,,0.10805314341718077,-0.024714790689550705,0.13115848239802202,0.05262826819366663,
CCL2,-0.10180329370456259,-0.010091571119878573,-0.057994701793194006,0.005826081762820266,0.03454072724123838,0.0036933073759876237,0.04725194567109386,0.09038552674471025,0.0007000997200872391,0.008024521773631027,4.767409634151554e-05,0.027950839122444227
DSCAM,0.04492467676348506,0.020561140755232646,-0.011298374870532975,0.04595629879269237,0.03329514433205318,0.015975921473636526,0.031289243928455265,0.014285058645746787,0.03411779512710818,-0.03309414237057167,0.001588135350732485,0.015612146659628059
GPHA2,,-0.014331797863294884,,,,,,,,,,
ANG,0.10438958373320435,-0.002064762665032294,0.06401336486970642,0.04309746253316673,-0.03186133991026041,-0.03453047787898362,0.022245309726564706,0.04509295586857817,0.09797447578605496,0.07827242200532337,0.019931714396437216,0.10521056109573684
FBLN2,-0.06518626327338775,-0.029826583429495363,-0.01354825930952308,0.05213262899625806,0.08738045212425403,-0.032724738792200996,,0.10915655908491961,0.06361886115053864,0.01946281612252853,-0.009338365759927024,0.06632857686849718
VTN,-0.03836404750527151,0.005237342214735397,-0.017085876449084533,,0.10049626241928383,-0.044355616175228346,0.022766166894812218,-0.026731794501923135,-0.0190040826255275,,0.034621670041272846,0.009038921207339061
VEGFA,0.15668598681845347,-0.004869402053647242,0.09643432042434533,0.03783799400419382,0.007125117932057439,0.005742327808107672,-0.1335617577459916,0.0026479879071561433,0.06009256177394229,0.0380212473937156,0.008239113671633028,0.020815370142583497
F10,,,-0.011403271364949723,0.017763167369361166,0.11666130918016691,,-0.0446446378643895,,0.09333763437089908,-0.0196826711752464,-0.05054438464012948,0.058062987193646005
SERPINA1,-0.00855785016856051,0.0008399856320281918,-0.018575462754716034,0.047495639341499515,0.05028000637525184,0.0010838111224471692,-0.0018326767859889223,0.011305591323173892,-0.014339136358976181,0.005893631672509187,-0.08022827219692098,0.02324289436644123
VWF,-0.024075859802157772,0.011715248102545596,-0.018785858351451922,0.021607570916776803,-0.01856206376637019,0.06614387560642057,0.0511073675622007,0.04840705722983371,-0.008379967900190008,0.0035688954619081184,0.05976361091391465,0.004360572439687194
GDNF,,-0.020137828933400638,,0.045427793482333244,,,-0.0651226240680416,0.08268155939373112,0.04247702394197322,,,
VASP,0.04210705442933979,0.04375068845652765,-0.015142740042565304,0.003083636893087217,-0.0022589051244140726,0.04366232162775402,0.014430921314274916,0.017362188900451297,-0.0028676022173022915,0.08049095133695978,0.1428357332034183,0.058652918201146945
ADAM15,0.012801725850581862,0.033259508379899966,-0.03605145865269435,-0.04776649947551181,-0.0009936763912064821,-0.008411485529333547,-0.08276434252955325,0.09355043184948891,0.018884208452410185,0.044594377042520686,0.08259765257173292,0.01659425188911956
WNT2,-0.0014318912047657521,0.022536290681332435,,,,0.028100291846261248,,0.06563224161607166,-0.027756974340900572,,0.13873763768170624,0.04619144796588911
CALCB,0.048234489164459146,,,,,,,0.042064991346685315,0.017032316822810915,,,0.04402260023892238
OLFM2,-0.08870119654244224,0.024674041997709232,-0.020959302810775265,0.013635974708659394,-0.052131848689748704,0.0335888056649467,0.07605963933150871,-0.02228697672794184,-0.03196744915370771,0.05441443420708054,-0.02980576285424357,0.0024546886968343285
MFAP2,0.01946807518801309,0.013644396761410375,-0.027312140488056576,-0.035722229871102906,0.08116667195210603,0.043240790614636926,0.05380023597557262,0.13236701416732402,-0.03772359945811155,0.05967927909936289,0.11388990446665255,0.0773221809941759
HLA-C,-0.038391915553424284,-0.0245251404519221,-0.021057750512491258,-0.022416274403450714,0.1144686432446731,-0.14929932966658108,0.06273164244079811,0.07774677023599388,0.10058284100754676,0.04417320769564925,0.016671719332979496,0.009511239358932338
THBS1,-0.04981713415682514,-0.015506253498734239,0.04822789778628119,0.035102386566678564,0.025037579276919394,0.04015858207689848,0.027875161619584716,0.0257293223711365,-0.024047336526931855,-0.02328057946949385,0.07084646555376273,0.03921750791702387
HSPA4,-0.012761280134086114,-0.02382453893762656,-0.04796953436746174,-0.002210343597682301,-0.0166705460399059,-0.037735009958788736,-0.13437232412353778,-0.05118883247039108,-0.005621859687865298,0.027646700859068767,-0.04027802996508055,-0.02578756445254613
LMAN1,0.056359214531899626,0.03977622530448686,0.06615269247741194,0.06353102071569548,0.003159695553238256,-0.018241964574009725,-0.012782420469860783,0.0025340753527030102,-0.016888137276056474,0.010132020754485707,0.05194345747125261,0.013279533697286593
LYPD3,,-0.01961661793940733,-0.014560703911159878,-0.013709210907290225,0.08509673170489584,-0.08085021114829768,0.08018422067977271,-0.0487777256853488,0.0007960527248037774,,0.09083734349873955,0.019133318644820478
APOE,-0.10795448424548242,-0.054597172559313935,-0.04030521979639065,0.007788046781318533,-0.09011030890594462,-0.1604510908760814,0.014589083827226523,0.025457292933655423,-0.14264101792334327,0.07778632839758977,-0.18820444155379287,-0.006736011314963909
SOSTDC1,-0.01611681228950474,0.045736858679816604,0.020472358240510625,,,,,0.010303015162973913,0.03565619041864236,,0.01356169199340131,-0.029487158098561332
ANXA1,0.08888874786188936,-0.03230965393405782,-0.0741238206711374,0.010551175695133393,-0.022302979181935696,-0.050069526591283185,0.0850096496768102,-0.013106798674162845,-0.003384135909277786,0.040103600547794604,-0.11466031557339032,0.043189774990932066
WNT2B,-0.0018346348317378968,0.001706430656950014,-0.004459533678464848,-0.011179681587556793,0.12189225978444469,-0.005031398561017817,-0.025846200272090343,-0.012780427767469233,0.004663557857618385,-0.006989650827553943,0.010747580724969945,0.059229409080287745
AMH,0.034412048978825,0.0041791891692238734,-0.014990936985584987,0.01972042823864672,,,-0.007976830227749157,0.07504878218593741,0.039455946262279995,-0.018327144722137083,-0.006187865935415294,0.11434793603694214
GDF10,0.03355702360537188,-0.014882719771446992,-0.01400570587906044,,0.11393504022221948,-0.04132691911974827,-0.04314113138589034,0.10277696209287406,0.008552007478750243,-0.02313091487274925,0.08227373046117295,0.03534270968763446
EFNB3,0.06410514512673686,0.02111863095064761,-0.08476803163764059,-0.038345409087290026,0.06435686809409868,-0.0868082326769627,0.0415249754571198,-0.04468505595550874,0.016960276458773113,0.023009118741769,0.06544194229607284,0.014664836111795537
LTB,-0.040899437143997804,-0.012107299657373028,-0.01809503165333898,-0.002826473461209953,-0.026582209369437896,-0.04454257491010409,0.0632584706116776,0.02490489733353036,0.0747741820878113,0.06402630307092638,0.020261786833655437,0.09141246317144029
ANGPT2,-0.05799600983488479,0.01775097347883739,0.08142132320485682,-0.012079994821828003,0.09417746353295585,0.046658784000486155,0.02269791197994634,0.026265238416528013,-0.0186750558538897,-0.013968370649490892,0.05501936615751361,0.031182518026719782
NRTN,,,,,,,,,,-0.001380658963907946,,
ADAM17,0.030545016111495182,0.04346857688556669,-0.014675408977816398,0.016938373380999617,-0.0006373542838362227,-0.006406295648909079,-0.034667705419219944,0.009306438785253866,-0.0073613748754595455,0.0055978856116875135,-0.009228495607466969,0.011677912698696252
LRPAP1,0.03757900372213317,-0.030655373680738014,0.02306731603988739,-0.0545729936464125,0.1348204643150787,-0.1354513187439301,0.04408781905242886,0.10120743611235523,0.0035739809087707293,0.024994894921093275,-0.10404955921913638,0.06385945421193308
NID1,0.0017307339070942044,-0.003222054430419202,0.04769855191826624,0.027221419153304137,0.020705620475862437,0.0437113431802213,-0.0038489567399576296,0.08619042506722403,-0.008332022273743684,-0.033302191022671596,0.09138489316191903,0.04577610483108728
MST1,0.08675370435328023,0.09067821941690313,0.012332757955718626,0.02749003859251558,-0.046163037843330444,0.10611603425306489,0.03607036028093005,0.12048154375687078,0.07300516320541978,-0.03954716459355948,0.010088827480651397,0.11221297504314702
CCL14,,,,-0.023071805655361884,,,,,,,,
IL13,,,,,,-0.04543309598092143,,,,,,
