,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
MSTN,-0.00960169906698288,-0.007894956670246108,-0.025090445859709595,,0.022934849694645223,-0.03984998458426523,0.10526172531470473,0.023275735898414994,0.01766182340692038,,0.018902378052558625,0.020109864555078818,-0.0855838428392324,-0.0006786280800515551,0.06153666994806336,0.1410976435132667,0.043994289112319965
WNT4,,-0.017240579231201855,0.06763522739425475,0.025059978782120768,,0.007832258764686373,-0.030117660488409928,-0.021929016583781158,0.025398865209860854,,-0.02004138688259213,,,0.055592309916401704,0.06424364896433145,-0.007249264838570548,0.031030099087050088
TNFSF4,-0.027723372045490222,-0.012751248830463803,-0.019164547794391938,-0.03717238594991943,0.015062447913242146,0.05284907956552535,-0.023078520740030074,0.009229366542673943,-0.014776919982201606,-0.019319826432395857,-0.005894624968187884,0.03500400383107419,0.09222810484921724,-0.04230218282717906,-0.001953926299073518,0.017426404545284446,0.04075423048718958
NTN1,0.04741180929011804,-0.018600396730738485,0.005782137595242769,0.04952469949646604,-0.022525279745797943,-0.008326946385182136,0.11646660366530776,0.03719869311854202,0.054661265675667946,0.014739577938517621,-0.012800615442830602,-0.04996450156831888,0.09868863241238382,0.05335263196035105,0.0218490653711618,0.007999987103218453,0.025404539960392186
CXCL12,-0.02414238405501178,-0.03517607566777361,-0.0037369604076430965,0.035197430298289485,-0.026114046450561902,-0.006974945353296287,-0.05189570929207054,-0.003619300338513545,7.664450144738106e-05,-0.010897921814702722,0.009236421679050727,-0.007558150396672871,-0.009934785616220899,0.06519217840417685,0.004220081654677433,-0.022444182735280854,0.040473690891373156
GNRH1,0.09703780493148523,0.016929765170702337,0.00957081330634905,0.023720307684686703,0.05271493227816664,-0.004787359973212199,0.0660725959554649,-0.0330988053771178,0.016900511641496196,-0.021387362044402877,0.014661529746043149,0.01283157954546506,0.04811991324858861,0.08897119811953075,0.03776037381560809,0.09535561405298973,0.027892201169900956
FGF8,,,,,,,,,,,,,,,-0.024653218487050793,-0.016309190021889314,
RIMS1,0.06429102719903335,0.026993917401809817,0.0576359574973673,-0.028396647368590044,0.01615793273199235,-0.006995568601266147,-0.0771718362518764,-0.01807838855706024,0.017788355239823497,,-0.052770139403842495,,0.01210911958040485,0.05734053844778955,0.03488096560510338,0.04397347918241863,-0.04652863811303512
FGF14,-0.0037223721564267577,0.05455016001237242,0.030982847291136987,0.05153878347222143,0.05111585725868194,0.059012325773341055,0.046912662059914914,0.006830493623277326,0.005823047972799919,,-0.021185602883241113,-0.05313623209645772,-0.024059702748901943,0.0007704571120922772,0.02711461533614225,-0.03666835703853824,0.061430321735207155
IGF1,-0.001644315116153871,0.07991004122504317,0.0022390644999071663,-0.03544624213254666,0.04207885604366755,-0.018386643838135822,-0.0544844500289767,-0.020945940007821837,0.04305387080151079,-0.0020765273546002375,0.032427100377067725,-0.02688214563360816,-0.0312480550550276,-0.055779719739295915,-0.026072443835169577,-0.06566640936247088,0.05664865773500919
TNFSF10,0.05831295958084452,0.011505350970985527,0.006026800599763267,-0.034456990448282175,-0.013783025262732701,-0.004785155490008665,0.0537472633914186,0.03131508927228455,-0.03534258329869909,-0.01363554042865685,-0.03955493283720614,-0.07081837775636858,-0.020893030190767683,0.08262364974656909,0.07014340275802598,-0.058500142237530736,0.03179283861780969
GDF5,-0.016985052162802956,-0.026430394106474388,,,,0.01952729065277959,0.00297914896640637,,-0.015866377153728812,0.013835550346023899,-0.014672969944003852,,,0.027391581840925293,0.1720251259535662,0.012002198804776999,0.051903113522697615
CHAD,,,,0.03866080993982124,,-0.008871658576427353,,,-0.013333403699262362,,,,,,0.08519465684925058,0.024966858110407497,
RGMA,0.020003894069587122,-0.003854911298752105,-0.011543338622627203,0.025413117359223206,-0.044604568959726754,-0.06001330948953256,0.11276392950810304,0.05134910358197545,0.03316593980473833,-0.021736407342553735,0.0820537284602063,-0.05879590624018137,-0.059480700462752494,0.11749758810579605,0.04265717371726251,0.0047323203263409915,0.046123199716455336
CLEC3A,,,,,,,,,0.06169196278951457,,,,,,,,
WNT16,0.11826992060643002,0.006197056275724351,-0.011880542483975319,0.07767930961269555,0.054479001000467646,-0.019816415651928723,-0.01477632038439709,-0.02454853514240296,2.331130496214643e-05,-0.017593602041179848,,,,,,-0.0180784283665154,-0.023515517988268026
CX3CL1,0.03798245149240103,0.005567561494865013,0.03382304541674899,0.028831815409837737,-0.027303885508612326,-0.025145859597704545,0.04695229945870144,0.005153009779566258,0.0027169584761518417,-0.02857352277266958,-0.08176558560591764,0.046854147985249346,0.03743241259554442,0.14316799877909192,0.028589502467430583,0.0009487483007812688,0.0741037395539585
FGF1,-0.0005151875159546057,-0.06061490692508197,0.00511689724485823,0.03935793609512439,-0.0766282474504902,-0.029840346129472475,0.04235090515748055,-0.030320486905664325,0.04900643388525091,0.018629469696335697,-0.0022905922160248696,-0.08775295191447012,0.013443640425048786,-0.04046774820391016,0.03537752208631255,0.018907660577308263,0.02015666333179218
ALOX5AP,0.009182949101896517,0.06544930846966651,0.03779118779404896,-0.09233231175681327,-0.002479611886552992,0.024496308207454937,0.12455008117795516,0.0038095587205759897,0.06326026203695048,0.03501425835446214,0.04797774489294654,-0.08433014717421185,0.08821006075651704,-0.12620245579034978,-0.030623246176487436,-0.034523037259843146,-0.025634662297132522
IL1RN,-0.01511562088726695,0.0494735904619241,-0.0008181143629697759,-0.04792232813072166,0.12337543494877298,0.0242224010824393,0.10549792653117895,0.007349029818259852,,-0.011079804570998344,-0.015758316142823577,0.02333972653723648,-0.07870537858422746,0.0045770976902502845,-0.008376385999417939,-0.009253269737533635,-0.06791637832086618
PCSK9,,,,,,,,,,-0.02915445609550383,,,,,0.02482671913150687,-0.01754793884339016,
NPW,,,,-0.034777428386990196,0.03409148161204694,0.005373315099364144,,-0.019798070185699727,,-0.02182337143936651,-0.01755133322061095,-0.03449684196147365,-0.027794913915304253,-0.001308656590026306,0.01521363600062951,0.006958951951939183,0.0013711648160165371
CXCL9,-0.012034154860499798,0.0664345665887768,0.08448272103394464,,-0.03950644896164097,-0.03160257162631904,0.003995622851580587,0.037638463301882266,-0.015866374560800922,-0.01415788752773695,,,-0.014268490248910885,-0.03412591774476412,,,0.029189679666372797
ANGPTL4,0.06210956405689257,0.02674690303520928,-0.02431616338587892,-0.08174918323254644,0.09706530078717705,0.03766071750267626,0.00509548485125898,0.03911604848533419,-0.021835842483099957,0.012540101334221811,0.10534911577723678,0.033866931416015544,0.03765112843273496,0.07207812195222564,-0.008077947703047986,-0.08207888417385072,-0.012063031642627502
CCL11,,,,,,,,,,-0.022005647555874357,,,,,,,
UCN2,,,,0.023174315021620893,-0.01452680380061278,,0.08047125121526388,-0.022361188782838177,,-0.022627824968260293,,0.09596598723699859,,,0.017393413798968253,-0.01982908360958959,
OBP2A,,,,,,,,,,-0.017602694621533427,,-0.07218346723844672,,,,,-0.02839790887501943
COL4A3,,0.032534666962008525,0.01694536885214852,0.005591516805965481,0.0009669540882234595,-0.04444954949850158,,-0.028926569495587414,-0.022826093536874436,,-0.002525822117405539,,,,-0.014985632304746921,0.05344938942778225,-0.008341987615551803
NRG3,-0.027434915301810494,0.04865788002160441,0.0493684411366266,-0.022391350462866826,0.013011672258222947,-0.0074932033422304995,-0.07749341316506272,-0.019855937164109903,0.03296408238289983,,-0.03878792381894948,,0.20080861417911822,-0.04099074677057952,0.04587640895172743,0.025642691890238236,0.024006715837318025
IL23A,,0.020727404441115548,0.06422473112115923,-0.004931119548047206,0.02705570385397991,0.028245570369739598,0.009099070825632384,,,,0.03511971451161923,0.004923575614678038,0.0047772179933528855,,0.026120424192236282,,0.010787209972711785
COLQ,0.044587947333398735,0.04959192506309278,0.037285678050953744,-0.037622472895211444,-0.0009071103338791867,0.013890109643849988,-0.005811152805783609,0.04334775589703293,0.0271629428775044,-0.016369850066682946,0.022442319815434653,-0.06861083293704848,0.04605004215076331,0.10508842185028727,0.03669212268314538,0.03611890352569015,-0.002864225128137016
SCGB1A1,,,0.04033977284372433,,,,,,,,,,,,0.027505724591650356,-0.020303074067476598,
TNFSF12,0.056348274814154456,-0.07337192342973285,-0.0025061468044965023,0.011112107877745553,0.011601369202089831,0.02679505355744006,0.10064439775327522,-0.004945049181990209,0.03339640061388621,-0.01343830451572914,-0.018449474757192844,0.145458823357603,-0.02312817123038318,0.026183761122699697,0.01751721314170849,-0.006754100143707892,0.036680754927988446
DKK2,,-0.029583468957221436,-0.014147429597346203,,0.0052590894127901135,-0.0219040668336371,-0.05091589343989967,-0.02292579415735341,-0.010917753992102057,-0.023118226577176687,,,,0.1697449183853056,,-0.02336973047995156,-0.009521871807083764
FYN,0.04507410002503422,-0.01872472987670369,-0.009192382557551173,0.08460422771412633,-0.0772407514425279,-0.035681492826873065,0.10420560462842325,-0.002556660950436479,0.014533776487336324,0.014287439963738118,-0.009024800233094774,-0.0015464906003484003,0.06751509257613807,0.04026698739826146,0.041166511648350515,0.021211901265527945,0.0315992328351146
ACE,0.0438788446477084,-0.005841540257278672,-0.028305159455800005,0.03472903914849725,-0.04081656749297174,-0.02810459201473934,0.07622453752841936,0.011042578477584494,0.034359961128671665,0.028359315896509155,-0.02848857065651389,-0.07254914171500723,-0.04388957125557043,0.009588942720461416,0.06123996197613104,-0.03381721276955519,0.026669461748771956
IL18,0.008892817550143718,-0.0019061249531992746,0.01041298014981884,0.01745665624140105,-0.0586060787806909,-0.041154939307160944,0.12778663376096325,-0.016701885388799482,0.04164863986995706,-0.013245902626434302,0.059126554234956344,0.07665582073482598,0.06218884897276858,-0.029802309818447833,0.043839407544913354,-0.018761882827090088,0.04103354309180261
PPBP,,,,,,-0.02073560691912426,,,,-0.016450427751912838,,,,,-0.022417695930068177,,
CCL27,0.11805572455956845,0.05445555382532486,,0.03193792429017767,-0.0011645171089053538,-0.04178220082429179,0.03180376306797912,0.03319091572606269,-0.011246857413261408,,-0.009717739343887782,-0.015108965796271821,0.09406169167113795,-0.006989192955187639,-0.0393919965758431,0.0794087388718004,0.0027739932056977017
SERPING1,-0.02033446371481232,-0.007726577359777935,-0.0520881279526626,-0.04090326583480395,-0.04762331500829915,-0.0010966128096750972,0.13572665204374118,-0.0466245695885282,-0.005513595365469509,-0.013990344299478222,0.016449436417902353,-0.014895318857975065,-0.07539318301755306,0.05485063471638114,0.019020401222050596,-0.06286412680350352,-0.010420862279482147
AZGP1,0.015927097734707976,0.017437344706805,0.01803004943673496,-0.002393144497076624,0.07000204517388363,-0.0714567994123531,0.07023530601452427,-0.04815067407754133,-0.02170088380464481,,0.06278964893824376,-0.01858447877684855,,0.019228746158926162,-0.031015534318261654,-0.03238958354806164,0.04438513636516733
INHA,0.07362127438840048,0.0036438659747467534,-0.018474307350547253,-0.019039286668041642,0.016485677632304185,0.05050522436737434,0.013868625001180884,-0.012155275810812003,-0.0008963218137079021,-0.030270343663273715,0.020945677839044,-0.01824211014967889,0.029960851494552333,0.05238502656120381,0.06557586323396267,0.00904739651299523,0.02443791338379238
SEMA3G,0.14996052857646264,-0.008310538648959174,-0.030365352697956833,,-0.0273867532941485,-0.03582556333719248,-0.02593194549835377,-0.027483052745748065,-0.021164254489454914,0.039096624285348866,-0.022425620354569346,0.009193957800062467,-0.017124954622364956,0.07539841997240539,,0.009527031415029329,0.07076591689540862
OXT,,,,,,,,,,,,,,,,-0.017001709929873113,
COL6A1,0.046417293363656395,0.035087160905403036,-0.04075714401731014,-0.05105604718615335,-0.004129888080369872,0.0024671601884742236,0.158559245575489,0.06047427817125968,0.08405489666161471,0.05879899266733357,0.06906108928580569,0.1330858971826985,0.01675528237773804,0.003461050047771997,-0.052253797379991564,-0.08900447479391778,-0.012854749105248276
FGF17,,-0.028205314719659636,-0.013221175748629655,0.05613088837529219,-0.027266583590794393,-0.01803287685217737,-0.021383713104993422,-0.03248637044941287,0.045688060122183564,0.10531322523392464,-0.00485366119434432,,,,0.06499920422935178,0.0494361525684171,-0.027054497331990293
TNFSF8,0.030648633831072553,,-0.011702679208682629,,-0.018531065462649283,-0.02073560154432885,0.061903246265537705,-0.018307203872530462,,,,-0.04761614749147222,,,-0.020744510792748753,-0.01807843075268371,0.07531197996315317
FGF20,0.05246515616534988,-0.01814215988602839,0.0348922823327914,,0.06263065175560767,-0.03323519569835519,0.026982900410980084,-0.011827982789783628,-0.010156861547349964,,-0.019186644718099898,,-0.023985117306092527,0.10670887811819062,0.047333790819241425,0.09662576842491265,-0.009718121176614705
ICAM3,-0.04366343773271825,0.007688569714737111,-0.01926937233378282,0.014030865101413683,0.03481293763691936,-0.0766557701666336,-0.029482907478720996,-0.004440435686292475,-0.03163805221096341,0.022878616867738944,0.002008085587452088,-0.021622357870271044,0.05523637147044515,0.05606746441865262,0.09352472166471405,-0.018005814984896343,0.024567649646601776
LAMA4,0.05233097954034502,-0.006530192005692911,0.05547149811383988,0.024908533969978292,-0.09020798276466852,0.05497150363083573,0.146507972944435,-0.01916794882937713,-0.022640917525800407,0.06610617037861757,-0.037283720423029,-0.09345101662906838,0.022723301359973098,-0.014055280894405659,0.04859552887655796,-0.10813639534505153,0.011532266023164118
INHBE,,,,,,,,,,-0.021639691890876712,,,,,,,
DLL4,0.11158987645053502,-0.005787711844784085,0.01800699462999131,0.04669321761213243,-0.03260170916904752,-0.0350446154698862,0.10095257452221135,0.007508447639116489,0.020066924028105112,0.010805285731413187,0.020100840538379707,-0.06713936695106983,-0.04812128634459895,0.0036970128186967315,0.023209056732279045,0.01675534008793426,0.03179986910281587
SEMA3A,0.08282436034007505,-0.014111560805925329,0.008018385653648574,0.04084055569262741,0.00604744823580468,0.004698163718958558,0.025765085884758385,0.03359071185596009,-0.045692302933769934,-0.03578174207338902,-0.01987202529083025,0.08156537718292964,,,0.044906122598483915,0.06755894675557572,0.036383614914939674
RLN2,,,-0.012567901207415607,-0.022969897507973364,-0.0187014167393101,0.05126998948222374,-0.03464860624719767,-0.003799294132272446,-0.008547449693735538,,-0.015116038076924687,-0.05091026499225183,,,,-0.019829081423014802,-0.031223925220982943
C5,0.054012307181768235,-0.024121651445054872,0.0015037897477971213,0.025083175413584444,0.031244287789516607,-0.03161850947656348,0.11382317027367136,-0.003323078229696639,0.005902175693451385,0.023128932918214922,-9.966791003594025e-05,-0.022429764784358774,0.00713269571691942,-0.011032570039492103,0.029640715442447896,-0.029620155972898656,0.04374959835820514
COMP,,,,,,,,,,0.06918761319844735,,,,,,,-0.014889774801686614
EDN2,,-0.004479559230509796,,,,-0.01393996943291397,0.039946780902421285,-0.02264509665428834,,0.07512040338487565,0.08591474605407028,,,,,,
C1QA,-0.04254914526571187,0.015576094211825391,0.021897413611484468,0.06452036997898228,-0.02024034150992483,-0.02572350585649472,0.11811304263343561,-0.006875109557935482,0.010211209261800691,0.0010519592608223655,0.027553732851438938,-0.03454262402622051,0.00337479686571892,-0.008607756161680788,0.03702316809296205,-0.14432694107834482,4.862809188911557e-05
UTS2B,0.013990769750157358,0.008769342317374258,0.07673285793402494,,0.028179778499965336,-0.022743104816506942,,0.018800265091812533,-0.027441045443723222,,,,-0.020961882716430846,,,,-0.033269030658431314
COL9A3,0.03878122675267906,-0.023422590039349808,-0.018199748178732936,0.11874341042045154,-0.06934531729875289,-0.0428785691619042,0.11321160935633495,0.06165774361811837,-0.01767499518107038,-0.0331523312582281,-0.027979218966489187,-0.043944334081363605,-0.0008008509187785365,-0.0601513014623303,0.022475801297146002,-0.005022050467509643,0.08307107621773965
DLK1,,,,,-0.031126457843765436,0.020203482266059298,,-0.016169938960086092,,-0.02725920908625609,,0.02288089415349008,,,,,
HGF,-0.01598184794008126,-0.020768730021144433,0.007277578347065241,0.056684117632860666,-0.010104135481681719,0.04677369002961743,0.015853175820333007,0.030248282983442433,-0.004488435453123739,-0.029989126917210163,0.07982341909128636,0.09403282895727179,0.04314750896625249,0.1924788491355443,0.0018829374398479978,0.05874838095732934,0.019645957371485563
GIP,,,,,,,,,,-0.022721455605127113,,,,,,,
P4HB,-0.026896339819859536,0.048355755234232786,0.04505618039034369,-0.1276890752918323,0.06322392287119369,0.03863024011553375,0.13911362465055196,0.05569337967349507,-0.006341116667503574,-0.006177565144366468,0.06391408292225596,0.07808631508763104,0.003587014569423212,0.002604690055971281,-0.0469639436723639,-0.06966639300432477,-0.017332548360524357
ADCYAP1,-0.017423045099171818,0.10428840190992524,-0.017760010740095977,0.032690739129670035,-0.037760164533528935,0.023643602874127038,-0.06990503161306741,-0.021390570673723155,-0.02152329583954799,,-0.02227391040539785,,0.04945252860601259,-0.025203852920359836,0.045063984019993106,0.04089768966719053,-0.011418245555135223
GREM1,0.0150714696682462,-0.029770501629928208,0.013727281884340983,,-0.01616388698052167,0.03865173127528183,0.010044667672311342,-0.02040151445493517,0.031223912188801033,-0.025422765191672313,-0.014264207347314452,0.012103981481508702,-0.05910292897720911,-0.03458047975099992,0.0010369430332570016,-0.02216340890636091,0.08990314026878879
EGF,-0.014058234805064029,-0.001003644641001033,-0.035598878762814735,,-0.011364635571012053,0.038829277185059005,0.06462350184201314,0.001669216534304619,-0.019574613622451213,-0.022366141402075882,-0.027512862243676467,0.028067524876198034,-0.04485697241104892,0.012326386383306968,-0.01808101971388058,-0.024965687483412515,0.01709365858201868
VEGFB,-0.004652045729790941,0.05890426239754679,-0.0548456006527243,-0.086715038224343,0.01810994995916834,-0.015166741577202754,0.09047459954751026,-0.000406732727728985,-0.0405541791965952,0.007012578039356883,0.09686846888457434,0.059038415556466495,0.008266833795284602,-0.07163548642820314,-0.03023015830460921,0.024714641659803964,0.0012918761012555087
FARP2,0.04343689912653082,-0.010709647011231236,-0.03213216307734107,0.10137002674566194,-0.047442366401021285,-0.041698667818129295,0.09311987825292359,-0.023518485225928247,-0.044274938568910224,0.010857432505877658,0.014452777732290046,0.15935007668325787,-0.008825505019483492,-0.038602004507207195,0.03483649528112112,-0.0213208680626082,0.038820847983147486
BMP3,,,,,,,,,-0.021104122563134715,,,,,,,,
IHH,,,,,,,,,0.038860725358604936,,,,,,-0.022055846628193577,0.093461248803221,
LAMA2,0.05965748202562412,0.0026543393665485445,-0.03981859768313673,-0.02207677208911727,-0.03960138301261171,0.0001028120662543364,0.0552290387948035,0.02667930795160155,0.09368835765823597,-0.07042167207070067,0.0042821558893311506,0.024608219156015795,-0.052216444464384504,0.07613390402376004,0.023937956530520034,-0.04825400441721815,0.007812129949054644
SERPINC1,,,,,,,,0.01408379087538336,,,,,,,-0.018081021152265564,-0.019344177905811357,
NRG1,,-0.0022758476278454147,0.010201767050460171,-0.020565922400183623,0.05733460315263989,0.02924698021349727,1.6744313715731484e-06,-0.021328314596931533,-0.0077806824813169305,0.08826346486434983,-0.030530823191160256,-0.02543759627544422,0.06428400586597935,-0.03826766730996946,0.06861247878668339,-0.02238716034563432,0.030012613849952803
SPINK1,,0.055275223744620135,,-0.0638324151630621,0.14100063848329034,0.036575267365922176,,,,-0.02915444808194299,-0.015116038076924687,,,-0.024190327919589645,-0.04937305398370563,0.10664210589640431,-0.034150001962693015
EFEMP2,0.0018212871889026734,-0.01243438011764539,-0.03330659824259215,-0.026065439623120714,-0.02129349186979285,-0.03836825636711736,0.14693472227302065,0.041043025966029614,0.0087638902968152,-0.047491869026302085,0.045484591308691244,0.10455906194232506,0.06620387728882522,0.02516230353715137,0.03350325297396927,-0.0858784764467947,0.04834923673736634
SELPLG,-0.02458822560571048,-0.02993201809123484,-0.029124707877825725,-0.007552106502907495,-0.059647273591202615,-0.014240502993474352,0.09902338832361064,0.015514650670246138,0.03049412244080365,-0.006239528441439418,0.020616170021294643,0.0504530278446989,0.03496106079608262,0.03946230284252214,0.09817457018408177,-0.02048506099411609,0.09865446726477851
GDF6,,-0.03592835325767188,,0.08121914154314624,0.021117228029518507,,0.02212267229206191,,,,,,,,-0.03002503959589942,0.04880672174695134,
HLA-E,-0.030757682590349215,-0.010324522009069172,0.08482478773311904,-0.010891565193896904,-0.055316811617210665,-0.040641553119624745,0.13071892530041054,-0.02889202914920284,0.006733393896550198,-0.006168825001126348,0.08066926274000845,0.09166620742501803,-0.0013265889695620837,0.02592853742563442,-0.016192151438933756,-0.11359795363540182,0.014408745269014606
PTN,0.01905354869884355,-0.03805529835071301,-0.009082158984689184,0.11401662399242146,-0.09657919860690019,-0.07111443744914289,0.16285801161749977,0.0910856856175329,0.04353654767266763,-0.04101229917575388,0.0803618876985107,-0.03245900414045699,-0.039318736768302984,0.08331340793000015,0.027744035902273305,-0.006379723591840908,0.06894664212833371
CD274,-0.021554845510326874,0.0030040391988800865,-0.0044765382126027735,-0.03955825317093905,0.07777798867461527,0.035775895241224986,0.026374528893662177,0.024644851075937498,0.05992798496962158,-0.03095059385354582,-0.024877087024886974,-0.07475615688889556,0.12255975333869615,-0.025243431729258418,0.034446851158742686,-0.03168164437020075,-0.002298430972458249
FGF10,,,,,,,,,-0.014267910563686646,,,-0.05558928589472432,,,,,
CD14,0.042632763268521015,0.0459351278401154,-0.021203383969505527,-0.012594879891604066,0.0004475684093734084,-0.04763307395510648,0.06673482833471078,0.03567728315599232,0.059360518171036845,-0.04391491407013606,0.04842182245115407,-0.031236748203792183,0.09406827983134584,-0.021457231805057937,0.0320840939127988,-0.12460051766897816,0.06240949027346088
SFTPD,,0.0283980783411505,-0.01994276955422143,,,-0.02328661361856722,,-0.02960080402104656,0.0831504544521144,,-0.02555820162093056,0.050035403475617975,0.06562237971740943,-0.03226101879583693,-0.030596387284934887,0.018047940711404576,0.05751740078151843
SLIT1,0.08243744347771931,0.006794698967507435,-0.048802433380315584,0.12989601132880582,-0.0245857425534811,-0.014800794529858876,0.10139916697921504,-0.05279852207247047,-0.03355727900972729,-0.001100088684516136,-0.027207572599536167,-0.022117746413062248,-0.048400125379596266,0.029863373357094845,-0.026654664160537765,-0.007029143388449536,0.031152476432636893
CNTF,-0.0204319431603051,,,,-0.014740965647977824,-0.020735603436861965,0.02087281907633477,-0.014701009531757915,0.07615515210003487,,0.020893089545774818,,,,,-0.01982908360958959,
BST1,-0.0008857723382064873,-0.020876224666632057,0.02469662255895018,0.07578770114330616,-0.012333754383843496,-0.045134814387224095,0.09308016731209691,-0.02692526421123345,-0.023987334555632366,-0.03226400072307974,0.02228480537062503,0.12049425922429036,0.033526639154248604,0.13294912902481523,0.06540474503976072,-0.06163055281691334,0.05193453940520016
AGTRAP,-0.05470138819629753,-0.011756470156922737,0.0364075459226213,-0.04818895981472154,0.013171401409602249,-0.04097353008081183,0.14945602980008915,-0.019996003233386222,0.0017405398628008394,0.0074868703354408666,0.010957122263082215,0.05007430442429086,0.04141119512951629,0.00685861073242259,-0.007789657878617967,-0.07680639245505945,-0.013919994624230712
LAMC1,0.017775677243514337,-0.015153079718038278,0.02749715608184102,-0.014052773234213197,-0.0018801089958067352,-0.02209775561638802,0.08894349305771264,0.0691853497457997,-0.015116534264220745,-0.024227846615989937,0.010347121543093557,-0.03107869321608289,0.0811633943718731,-0.01854553566303205,0.005235828403685783,-0.08824055508605883,0.05808820550484
COL6A3,-0.0192915478216967,0.032563031859184285,0.017805079880372134,-0.08107840719951981,-0.0021417532510273783,0.012803973700970226,-0.019991894455985555,0.0605209526954315,-0.035218792851535737,0.06759231574494476,-0.039863516067221376,0.04507890184020926,-0.03125288690237185,0.06531333165834884,0.016400991062816957,-0.0729940534973203,0.009828084261535953
FN1,0.05228632546310471,0.04634551025139318,0.03565562192594272,-0.05424374388159812,0.013534319863342338,0.04032122104789108,0.1407977949356754,0.037911981328147416,0.04437274914864876,0.04226217052469979,0.038699741826553856,-0.08648449259257217,-0.046848609246245634,-0.020805309541993892,-0.05775343745665321,-0.08270223259020301,-0.03726539334281134
MIF,0.03853089029681357,0.03743584002916012,0.002916275355812199,-0.14474483753575365,0.07335674043966174,0.06609960002652399,0.005403601942096362,-0.005901590401587921,-0.046875334211926696,-0.03404570406045264,0.03543359695054752,0.09692454014634788,0.04176023940925094,-0.0037102478036520827,-0.005022561181674195,0.07198049725027508,0.037474884880447826
JAG1,-0.02752598175391278,-0.030782134260538593,-0.005831200386595756,0.021501660264473702,0.001977968827074601,-0.009767058478179918,0.10252514710186425,0.04139220763823389,0.0030948768042750084,0.05340174662716461,0.027834901300999703,0.0958214735934465,-0.008153917885677767,0.06907484546031364,0.04685627913669519,-0.012645121209457237,-0.03278142144320012
NID2,0.124928665101078,-0.011018549212181858,-0.006627659176914308,-0.01959321883790198,0.0013686137224215556,-0.02134035485844157,0.06316053251996886,-0.00714829862191851,0.00015755582750013794,0.03526855384020044,-0.0038500711435990468,-0.02957442296572768,-0.017253289851759907,-0.0023132027283988346,0.029052055407694746,-0.06160813017129845,0.023819928734264886
EFNB1,0.11468213641664855,-0.07545313355186686,0.08172268537998312,0.06837840651642994,-0.017472080954483125,-0.03301544287053296,0.011871788666424089,0.004705140403372255,0.08759167181392011,0.010391136705958592,0.07654846675681051,-0.033546413242909155,0.024902635135742007,0.01710821806132782,-0.004619446979155389,0.0491501199057099,0.05338515946917644
COL4A2,0.05412627293328555,-0.012362627491117726,0.02069536240570548,0.01890303212170687,-0.09026969445599489,0.02759717280080586,0.13948063709112155,0.032672956858773215,0.018479832810190104,0.0077216591820543886,0.05549206476854098,-0.04538106266504586,0.007087736078048995,0.0026539320358767004,0.009788998133275563,-0.08444262571424532,0.007974739697680927
SPP1,0.051645387966892345,0.06842846000230028,-0.03497863770517026,0.042003764860507574,0.09325741469932222,0.025343641665802046,0.13624498165503984,0.035368968038164535,0.03378386534493398,0.0039496945742620694,0.089933663737954,0.05763769107705076,0.08884377343891689,-0.15311201313800932,-0.0062899856483615455,-0.08921223679015414,-0.07975420464845014
PODXL2,0.013303940739097134,-0.03789100160088067,0.07839356808767262,0.025265494460783033,-0.04351030652009302,-0.00961255451165388,0.08246933277733919,-0.028789412213580563,-0.015956463230697875,-0.01547032908391794,0.005960908884399855,-0.07172344494901771,-0.06233673205590286,0.07058395297375855,-0.020582935579989955,0.1038818177619089,0.0443698797290162
IFNE,,,,,,,,,0.0058931057572381195,,,,,,,,
FGF9,-0.018679885407439235,0.009457890349468909,-0.040071148830283156,-0.026447797843416398,-0.033261956315941504,0.02776805658382281,-0.043479789018348834,-0.024139400324116222,-0.017578993543932817,,-0.0327772745189776,,,,-0.0018882415005620167,0.06189057374539191,0.003986530451441034
ITIH2,-0.014999540748643854,0.12398890157449377,,,-0.019694499166679917,0.01542322373026637,-0.0024640271185911926,,0.0321626742635468,,0.002422911277933644,,0.08901801409852156,0.1078534651856042,-0.0009273591783584847,-0.00924148170378505,0.05858348266261208
ADAM10,0.033612814599802136,0.011373432743886575,-0.011489437892398213,0.08509962840112249,-0.05964715820612061,-0.02713196491140072,0.023522031696799398,0.01558930102838531,-0.021552290670519884,0.08523663077115935,0.008225717097288667,0.06179844825575183,-0.02500779676692925,0.07251219378529179,0.01828819278711773,-0.04093014585699805,0.015606849392645962
CFH,0.018725052183845414,0.005609880132743652,0.08972553743635789,0.021483245763749888,-0.009875550539385254,-0.04140066946434702,0.07908752124004338,-0.038447444077216814,-0.0013340169821997197,-0.026429837504599582,-0.016217123059089365,-0.05765529129059746,-0.03364192156809681,0.022932122199053252,0.08038984303696244,-0.019818777108681844,0.05860978532781608
COL4A5,0.06891851590707523,-0.05922444813128102,-0.04575491155236657,0.04104180814670513,0.046454527000655416,-0.05307542583292022,0.10291488344255176,0.025033626118057834,0.03337439264833015,0.03261483165233451,0.012858664174246014,0.006192804531231039,-0.03788907537075715,0.03659485634409333,0.04612904824332704,0.01733458638600895,0.08215905492616439
