,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
VCAM1,-0.014344211318417285,-0.05463484647955712,-0.004047599387133743,0.04262509511648212,-0.001793616712331257,0.03302985416211993,0.02287422831805463,0.0018048149101422004,0.02516309572879045,-0.03503068343151055,0.047900517625698094,0.04369925720344071,-0.050132460615790984,0.07568709516649788,0.08682829019592703
NXPH3,-0.03315367845575123,-0.04805887559702797,-0.008491206939270987,0.004469412161867218,0.014835181110817535,0.07071523619462834,-0.03954648811309655,0.017327104396593983,0.023692610581265643,0.022161078771562762,0.02445317023983231,0.05165077581642431,0.017036075951203888,0.12956088960935272,-0.0121260793718025
MTMR4,-0.027104503593384267,0.045161919133776096,0.01328818331455469,0.03579147701701582,0.017465345051706944,0.004320488605987237,0.05022379561218861,-0.12582785458597587,0.07465995840874963,0.013208422853547579,0.06483101309459575,0.038643901528425825,-0.005169363215896956,0.12397902002734527,0.0892105405132215
LAMC2,,0.0004121333832454138,,-0.02110056279738869,,,,,0.10789041801703912,,-0.018588490325503432,0.02651460596503296,-0.020117995504799233,0.023479803649589917,-0.03587152251600406
IL10,-0.016967866255006396,0.019825074583329293,-0.022647493939753245,0.020834403103388247,,0.1130949249367546,0.07009875908525173,0.14730562686182253,-0.02482113488444033,0.03928189752080965,0.06850944112112277,-0.02041559868437434,0.05412624233190652,0.04612608848689141,0.016836890975442314
SEMA4D,-0.017610078585795094,-0.01567992219943452,-0.03448472770548881,0.04989362088482633,-0.041129452128092915,0.02816933051911612,-0.029634727145427843,-0.023689324185188026,-0.008699621199849246,0.010704362242069566,-0.014175414205072616,-0.052912218878636445,0.011560652402120558,0.06052647939641742,-0.011106332627139219
TRH,,-0.025538725993636338,-0.014521175228674266,0.03868662655418827,,0.05406798887737014,0.09507422053019735,-0.02063665764184567,,,-0.041984168827002497,0.08664831846194805,0.025892299624034807,0.008688533791279242,0.11198867054267554
SEMA6D,0.04147082834355695,0.015545315997748619,0.024403002172396215,-0.06557556243668143,-0.04495700094155854,-0.03411530150403257,-0.06621524426094788,-0.043984596240042084,0.08028742332290009,0.048240831346179514,0.01970896900487528,-0.02658109627360634,0.012700527082282127,0.12471266133174029,0.10475788387926037
CEL,,,,,,,,-0.0038165979656135367,-0.009519917566668562,-0.001951619169168183,-0.022896718960701716,0.00814640177020947,-0.004866864257698052,0.016153278960380085,-0.024430841710796975
PDCD1LG2,-0.03058256456802729,0.021242718068393666,0.04697906299047704,-0.013584434223218249,-0.04153945571273734,-0.018496102371775364,0.0646894120225711,0.06231848254700016,-0.04067046777261857,0.021778072940022253,-0.019294932684855652,0.06930885052551383,0.03574279670850208,0.08063957775906336,0.01293096009598997
SPINT1,0.003099753600790838,-0.03002210218141266,0.007540832775020104,0.09953052390939711,-0.028591260898668022,-0.015870453858966863,-0.05810451635515503,-0.0365339550275131,-0.06541921220735639,0.06780517481221279,0.050691487151805166,0.06993525969667859,-0.0034018459105083455,0.02958682160376251,-0.032654960543078745
CTHRC1,-0.017770947959600825,0.029573345204589305,0.01843334532330695,0.031193762629174518,0.017154112740773244,0.0018828854022553678,-0.06277254238652313,-0.0014484502868879173,0.07621033307279845,0.11417772176181237,0.03642933285933665,0.06984237105181425,-0.011862540372316066,-0.04695704607098999,0.00612927640965125
PODXL,0.047890798200087355,0.008749200178092503,0.019020974862132743,0.020068199416760225,0.041924540156200354,0.036203515504883474,-0.010225695853191406,-0.01275852082590567,-0.0023859123307085396,0.11642132400960643,0.033088184565371284,0.0813980469036694,0.03287499863424952,-0.016016409966492045,0.14492927651347373
JAM3,0.003057590138013499,0.03260168139834741,0.006142734740065458,-0.03284260705182845,0.009320040090071008,-0.009354423580831935,0.09133960372450511,-0.08701592174428784,-0.019823546270784656,-0.038354115151091064,0.03142241650748118,0.022999487749362047,0.02933699470538744,-0.07546473695711804,0.06998772734642271
TGFB2,0.0016338991773944204,0.0047415639029648755,0.02497246597368757,0.04121917650329608,0.009728766021951052,0.008373169774304877,0.05066925067475434,0.07920579116670166,0.10323930144248057,0.04468453282762347,-0.012128086847158917,0.05212959605103185,0.0016617497502715085,0.023145059818424813,0.06937652424303313
COL18A1,-0.01667496067988603,0.03028348639774249,-0.0022700282669012545,-0.03356413343942895,0.01845504932331158,0.018347423490874246,-0.072099291694639,0.11183774512100562,0.02269106468428882,0.031271395477539536,0.060066699795966856,0.047974048480465124,0.012139462015710104,-0.1289650459508853,0.0707134117887768
NODAL,-0.011410076513974786,-0.021217620821951052,-0.045483049858351665,,,-0.01660604341839466,-0.0794720250222219,0.05519139459456977,-0.003928681085036461,-0.0005515039445415815,-0.022602684362633633,-0.016258368209429094,-0.02300643673728783,0.13523196687467526,-0.04676171591015328
INHBB,-0.007166960480348624,-0.019241498384567325,0.08131312731161956,0.06590861621216991,0.00885404019919084,-0.04448042836515297,0.15289435684567568,0.007668802959366718,0.05189818854165582,0.00831851141460669,0.05780326069307276,0.07309377905829291,0.03334079588444264,0.13034602503600534,0.06158520515216986
LCN1,,,-0.015145661541547015,,,,-0.023847005849335415,,,,0.047395170137752886,,,-0.039482757508721086,0.05468837771270581
ARF4,0.0024071888839938276,0.011162842167849372,0.0371361149813446,0.04168220574598401,-0.017461515526266704,-0.03164299694040599,-0.048658143994274136,0.14718847171801683,0.00940817327199847,0.09307820001257677,0.06467685578349368,0.0002782385508283503,0.002507632728677682,-0.04520002470392149,-0.010106969391731769
CXCL14,-0.08065989680747906,0.011067754903595763,0.0041049628550766425,0.017208006565560287,-0.02942132765779182,-0.022103528746968634,0.17584885822825247,0.06436321125774239,0.06579268914629646,0.06625260158412302,-0.029902887127496693,0.10683352718279099,-0.034112553739060955,0.09049872702028514,0.041053367423096
LIF,-0.014438797289525719,0.03454944179443301,-0.04095475382245144,0.015145623963198974,0.04392512282094678,-0.020004456268981095,-0.014736363587711302,-0.10435866182958989,0.06150478697848916,0.0019150853928512769,-0.04186177296727856,0.10212212371176811,0.03369549252433678,-0.018716964297945313,0.07574471040588215
IL17B,,,0.038495545531745654,,,,-0.051524234504812784,0.033414401481276404,-0.05054103724932479,,-0.020921285464751294,,0.024069008200085285,0.011398653131598902,0.007263783101279636
MMP1,,,,,,,-0.0694626419258538,0.11607808841667379,,,-0.03305400226879272,,-0.020726183500021915,-0.025647651636034455,-0.05508634011537805
MATN1,,,-0.015879196448808326,-0.016971773440947184,,-0.009835005053734486,,,-0.055226604483537965,,-0.0005810089986178711,-0.021409340219879856,-0.029498193263491863,-0.04748505294445949,-0.00626416900143834
ADAM28,-0.040729768033361785,-0.024782554571032935,0.04325725692181804,-0.01819407561759901,0.02334145911749625,-0.0167325088226432,0.06994759147947494,-0.02600211689120081,-0.0034423902869667204,0.1155911596580132,0.019707170342385144,-0.030900433944170986,-0.03359552614109521,-0.013327547052100347,0.021930881676897433
TCN2,-0.0011919456035224057,0.038986791633555666,0.041863313614621256,0.04610382118086998,0.018013999434833682,-0.0031934431396817343,-0.03321423958525722,0.06187794660923094,0.028558153421720585,0.04747354825776634,0.05291954267086895,0.11045518276950003,-0.0088586869522031,-0.007281187385696811,0.12100438312155931
THPO,,-0.021856880207978505,0.06952425690245512,0.02413811191079151,0.07886549831336075,-0.00983500618350629,,-0.009212183814703151,0.03548200402229058,0.13928378948990164,,,0.021071937566322196,0.034381703604837104,0.0007882772874186992
CUBN,-0.027483459770118228,0.02465848362610402,0.002073726699928957,-0.0003968198106783149,0.007415678115989315,0.0083929790768681,-0.03962685823113811,0.10626766414922102,0.1303368591251427,0.08877516426769827,-0.009466616902330152,0.09799447209830772,-0.0015107317810444498,0.08708193481323029,0.10868358435817015
TIMP3,0.007679091538026201,0.01898336347621087,-0.0177810692022823,0.04517378081260248,-0.0382449043930463,0.041916720516654585,-0.027212116023407108,0.07846739474710401,0.03375978468534028,-0.05349232066439957,0.09348119576639981,0.06451728847190914,0.007634676644173937,-0.07901286775595147,0.09459121504993434
PIGF,0.035725436278391844,-0.007761650248502359,0.04530361491191996,0.0307771509192886,-0.0031996409896228603,-0.02429842022931254,-0.0032041215554963432,0.03088765691683735,0.09327066470751122,0.051283314255770415,-0.016125157090595775,-0.01750782021761777,-0.017842061728019793,0.13858171408155062,0.05058487625106685
CRH,-0.01431961593854572,-0.012151941489445466,-0.0063429965491258065,-0.02671753305891702,0.01426606073055705,-0.013451755301915605,,,,,-0.009201922901073006,0.12300736239409453,0.032281510546945946,0.009210686205697883,0.010399251138974308
BDNF,-0.012809739580417706,0.002362919244419245,0.037620050179938504,-0.02248104306389503,-0.024328643383829732,-0.0110767429562098,0.017017319307443952,0.014217327081834501,,,0.039607671524838996,0.2237877744952477,0.01155239712842523,0.003803314875261641,0.060206706225786666
CCL5,-0.0022487829247245495,0.032910651735645516,0.04423299110956548,0.06528545042101626,0.007176743854819076,-0.013342368602385692,0.016561678163326016,-0.05225710258993587,-0.051551396698603785,0.011211892928068705,-0.016702119745559862,0.004660770364779559,0.006746024418643688,-0.009163408562632994,0.02276216354609687
GAD1,-0.031350234668434396,0.0205315347571,-0.00230593117284792,-0.0031156135276615804,-0.03825044396235657,0.052104486196344516,-0.009177873691628164,0.007287296226505482,0.14158717428481876,0.10598016191392835,0.06748123048301073,0.04648644126321497,0.042007150998668336,0.0822127916750874,-0.005089539696070067
COL14A1,0.0187439633215343,-0.03611971294726964,-0.02686752794021172,0.012973377881336647,-0.035985314773796455,0.01465598775663123,0.03219423698560545,0.030695844152024518,-0.024840882801245398,0.029507241164388385,0.04079284727352838,0.09348756506936332,0.008631020683748838,-0.039428654930872255,0.13019389868224535
HLA-A,-0.02335232950441967,0.03707031943671486,0.0264826121396558,0.02198598847947857,0.007884962900255558,-0.02443817698948204,-0.013632035037768477,-0.06926256672881415,0.027835778544249103,0.08049375572442442,0.04265133770587802,0.09156321012278709,0.02172049498939617,-0.12282059779177466,0.0526985956263723
CD5L,-0.015475649008791776,,,,,,,,,0.10960576548007585,,,,,
FGF18,,-0.009654626638350958,,0.01346736670976595,,,,,,,0.04425269782002548,,-0.004446247245078942,-0.016301438349632266,0.03691515859573106
ADM,-0.015876039490094182,0.0033022299769584302,0.03947909010845505,-0.0190527356113177,0.0416454128304455,-0.064958437070144,0.08591797421035147,-0.016536776128077597,-0.0236759184050757,0.03441133491966121,0.02074791199512504,0.06499645732237991,0.035560443710197544,0.007649184749947138,0.08157156318772804
CCL15,,,,,0.08141336004063707,,0.013239192664678294,,,,,,,0.015083975867955223,
GNAI2,-0.01752918101485885,-0.01970964537315852,0.010516298028987505,0.014147230220782691,-0.0022293383206175863,-0.007252393389045951,-0.011262674434556372,-0.07542595329916196,-0.08409470410570798,0.016761613306228388,0.04127013671820038,-0.051115124192757586,-0.043283356598844844,-0.03193944479336189,0.05384327364440188
HDC,,,0.04550535469736801,,0.020415175056906903,,,,-0.01335412191313056,,,,,0.19141571264481255,-0.02592471547183606
COL11A1,0.030506680901607724,0.005801575063125274,0.03161971067470274,-0.03473310669008862,0.020544221378688467,-0.0031326782195737588,0.10967094552887374,0.03605696625430394,,0.10964133954672074,0.03874849253636675,0.0048830278351573485,-0.019250113810244177,-0.007787790773451736,0.12181335977224449
NUCB2,0.0007549067382924146,0.02728516832852607,-0.008518188405097755,0.06514875074556192,-0.007998454929709154,-0.008757548868532673,-0.04368675673374723,-0.05517185959665221,0.015787093081624317,0.03170366704921803,0.018346475621404814,0.0069879420205790355,-0.04174245546720255,-0.0323877556607768,-0.07116252647091524
FGF16,,,,,,,,,,,,,,,-0.025545436905547534
CXCL1,-0.015361523389659862,-0.01274998691832811,-0.0182651308637485,0.006044884076054969,-0.025000267112646187,-0.013342370864471088,-0.012934386843819957,-0.046326476658166166,0.028060831277426566,,0.03739336228236372,-0.032181364702515654,-0.038157255127682026,0.0334513888157741,0.010233935232623642
VCAN,0.0471198549055571,-0.0320583883127441,0.002921700113574537,0.0433556966213529,0.024353831089072905,-0.007130023295161063,-0.039134440308289054,-0.050820990442187866,-0.11063124962391807,-0.11070013727025176,-0.02868925131491304,-0.012928675609912324,-0.045595442571445564,-0.16346762575177115,0.05891691506125101
MMP7,,-0.019194054492225873,-0.011055083871285194,-0.01676126500315858,-0.01576007577328584,0.13701052455457577,0.05197835704860659,-0.08830723175613078,,,0.01180203334973725,,0.02771603092194184,-0.1065019156868197,0.01478898651380984
PTPN6,-0.024789341804921563,0.014189347774196129,0.04073589834390784,-0.010063212008145035,0.012660646700624514,0.004997154664301289,0.048043938140424895,0.006134785052667348,0.0630513654953553,0.08307857619662688,-0.005053199890902409,0.020454706010912573,0.04556434082602501,0.035583946844049155,0.08811917868724956
PTGS2,-0.013709353818472863,0.03397838732241221,-0.00391313291946839,-0.010521812334472469,0.0013091323663703522,-0.02270159365872461,-0.028347374484227725,0.01263882199672396,-0.031575675683869306,0.11246596587600415,-0.020539435041959035,0.1084896360586793,-0.0027473947370915425,0.06148128604466992,-0.01146955858900973
XCL1,,0.09705776034319707,,-0.017435926563976318,,,,,,,,,,,0.07748409163157226
CD58,0.005339264676904537,0.03590040196969627,-0.010535268352286683,0.01997626002649581,-0.019638995666821424,-0.003185857254786809,0.079243401941652,-0.015508889869936121,0.01690112021223976,0.05206136334731715,0.07786096614243602,0.029781439017009404,-0.0476125019534573,0.04611283180235831,0.024479493536364496
TNFSF14,-0.016021562459304448,-0.005247443992657621,-0.006218830273936418,0.005877050239338864,-0.02441868246157367,,-0.00525500646829127,-0.05980832634862368,,-0.04024878632531826,-0.01978587565986749,0.04489578280334955,0.08556234572407982,0.029234238836356008,0.05679126750776471
CNTN4,0.08973413301381791,-0.018878618892305948,0.024258541886274382,-0.008506677799717956,0.017720849299974837,-0.018878406942346403,-0.00024837115830841574,,,-0.011723973779026177,-0.040403912577177216,-0.026867065957615975,-0.0014760656719947558,-0.01141323375223828,-0.01800960961718164
NTF4,,-0.01328783280098606,,,,,,,,,,,,,
INSL3,,-0.009654624744652293,,-0.019327501426081226,,,,,,,-0.02200436139841776,,0.03331275957625719,0.02905998288100545,
BTLA,,-0.015324823553265171,,,-0.0311834926844029,,,,,-0.03781801252949961,,,,-0.015596422629268025,
MFNG,-0.050633575981257145,0.02414275492891107,-0.019507042888517994,0.0025186897327017653,-0.029321800782131757,0.02672210356088406,-0.047399464950957315,0.021473986168039184,0.0690168326479246,0.028927755143219568,0.045263588952566686,0.06978098862482651,-0.013364546016508445,0.04599305551289825,0.015329594514440594
ICAM1,0.015287834735458713,0.0097853131545968,0.007809065868126583,0.003992029430604147,0.0028429592970303464,0.021333471172446456,0.052481596445819845,-0.07909487469523656,0.06233128512013853,-0.04899515144824868,0.024569451908361076,0.032777062518705574,0.03217270330436424,0.06369992410632934,0.055200603858361494
PROS1,-0.031647482697293984,-0.0067365796815882775,0.015664383893468872,-0.014580311549445196,-0.0279403949729524,0.004063266223703038,0.02780363762876351,-0.07808006617971455,0.05006220352696479,0.06903414126927304,0.1211429991513582,0.07884232631934567,0.02444237398096385,0.00383285028771615,0.05720725131410913
CLCF1,0.0014305183063402238,0.05918202443466993,0.11214472090088715,-0.0032122774900768497,-0.005583921142921107,-0.029289190427853284,-0.028992919046648618,-0.0180975979256036,0.10511901278575629,0.08031330671316411,0.025597096032960637,-0.014531403552525838,0.010652542363189651,-0.021801860092681702,0.11456098407925436
PSAP,-0.014823553635897112,0.050476556324750094,-0.045478281511660654,0.03505958524637142,-0.01597375258803033,0.006057315080852422,0.03498616478589419,-0.042172021590966585,-0.06465657989681899,0.10744585919939072,0.08513978307845267,0.02415135824180766,0.014212464978702176,-0.07000957654598143,-0.016917840423733108
EFEMP1,-0.02110856552452437,0.01567148117896951,-0.0011982232750260237,0.05130990128784164,-0.001395057731179686,-0.006880123231201298,0.0864956131853565,-0.14617450275438354,-0.02065186972935771,0.10941411772053257,0.08859632674973149,0.046603047093564956,0.04635615853866415,-0.057959851163349244,0.15075273420194935
C1QTNF1,-0.01186886219347964,-0.022885307782518995,0.05476659467654891,0.004023659297980828,-0.02707011521227752,0.0039151180045744706,0.09163679877292283,-0.12252153299480385,0.06237531394289457,0.00023739141104387962,0.04931367053197809,0.09971974708240572,0.046600644374574826,0.0073313182347635305,0.12080377595612582
ALB,-0.02113474091147264,-0.017140407864965526,-0.018543512295256543,0.04554306246942585,-0.027734465871881768,-0.004867695841882625,0.0645763251296912,-0.06890382972736969,0.07700073305118443,-0.04134719387827569,-0.0326179147083596,0.06531638835312309,-0.01184664299686369,-0.017826474572410426,0.05946423659042586
CCL13,,,,,,,,,,,-0.014687668733571734,,0.012093218531083007,,
EFNA3,0.0064176707556900196,-0.01828927740011171,-0.027057475130051425,-0.021718737088329217,0.04342555854227647,0.005025375994308049,0.04884203019704913,0.015968132845833517,0.07016545442658463,0.06689373237358069,0.05920515529019271,0.08849334186752301,0.0387488865599405,0.10607427925196308,0.04392137533206045
DRAXIN,0.006592256111197065,0.06640184411297365,0.035534013542859254,0.008181334321273152,-0.02226941511393326,0.005836764454616187,0.025461975413953848,-0.1020894249405155,-0.027474740040733085,0.035936227852369315,-0.01394522366796199,0.07427681992494742,0.005723608679123113,-0.029802245066047974,0.023531651449510773
RAET1L,,,,,-0.026672636360304286,,,,,,,,-0.016040221317469353,,
NPTX2,-0.0009456016538339686,0.03804504778280675,0.014636201478100358,-0.004068210739912986,-0.028308691576656848,-0.03675608428413274,0.04211577132096795,-0.06788879280850632,,-0.03766550249886178,0.0007170804093429229,0.0772945204908566,0.052716861071764654,0.039070892603458286,0.050564808882329275
FGF11,0.007209828464958644,0.004794563886847861,0.025688214519052174,0.014854948174691764,0.032465592505710704,-0.005301248965413848,-0.03751509520975987,0.03384308984048233,-0.023934825709389103,-0.029200824152698607,0.033019013661303144,0.09648857153578042,-0.02923203250510543,0.1631269899022039,0.052409748141380656
CD59,0.031684145816416695,-0.05693096944198971,-0.009116689516528153,0.027365284246843688,0.022187197620672935,0.032741592938140614,0.054840863724362705,0.08666653730543804,-0.07439321280913969,0.08203628583522408,0.06127599618751913,0.07881160384831852,0.009869226816221757,-0.10734219872438683,0.05419615793339152
COL9A2,-0.000291829961485354,-0.03797208344407425,-0.02544546684656156,0.00496649598334699,0.027256871900341297,-0.017990902326684502,0.028407721532033872,0.10436869035930867,0.009271298980261173,-0.028387599450750898,0.0077468103848772054,0.05315417133602989,-0.020041746927760295,0.11285972034305639,0.008367198280962837
DLL3,-0.023393501276521282,-0.038531435450132684,-0.0020032707545355,0.04218336974327138,-0.0015002867704628955,-0.007442189946182147,0.05337817896086441,0.03946367979706936,0.015446307310803884,-0.06385398217494956,0.036437653416736895,0.042528095945614165,-0.007243184003060793,0.14245822506356756,-0.016070092937212566
FGF5,,,0.01124910379386728,,,,,,,,,,,0.0035701827663038887,-0.031956844185626096
LIN7C,0.026543849396708757,-0.012760895043296245,0.01643613421128261,-0.030796263140547144,0.025225899515133866,-0.011449887870629104,0.12871752437162243,-0.036869870396663895,0.03018983321719696,-0.031042202124648314,0.01437836364837826,0.0379884420197357,0.020832145706523735,0.06747501786196287,0.038409941925803326
GDF7,-0.013458059274399895,-0.017226669219722105,-0.02641412995079904,-0.0334954697092845,9.26894863978474e-05,,,,,-0.008908623156184537,,-0.03498234335886518,-0.024329325563791845,0.0624162223309279,0.04854568851700156
PSPN,-0.024247861513559153,0.03965297065467098,-0.017784730087105956,0.018976764912365465,0.06432063536904054,0.007477148095869686,0.060112960953241625,0.060168994168646704,-0.03851323058838198,0.08422211917857751,0.0661936211686914,0.06693949192067841,0.06567884550702681,0.04106182530723719,-0.0057874499670594005
ANGPT1,0.025211253147406677,0.007708201617393094,0.001224828655294127,-0.01901341834769911,0.02307971401796601,0.02935285483216826,-0.029374554126300953,-0.0023493503081726593,-0.09167773303366955,-0.028898045098170594,0.026388584087491614,0.011231653444777749,0.01057449229458818,0.03793611386007813,0.009486354275371594
PNOC,-0.003939569280646067,-0.04661643454174189,-0.02412726555237989,-0.04004960245993049,0.03683814717780919,-0.0017407614474415768,,,,,,,0.05469271316995411,-0.04785315143134075,0.02745559542136357
L1CAM,-0.0020927564287388767,0.0797770814392547,0.02354191178885981,0.008966231122512248,-0.03992926123569104,0.0026003343925276277,0.012399585522963068,-0.03139374372088395,0.09795896199116412,0.030220910451211287,0.02703775931403711,0.0414899475401371,0.04530239150146931,0.019108039328374387,-0.025912303934501987
APOA1,0.05318673632554999,-0.01503548287796836,-0.005259148824403961,-0.025167769027530963,-0.02467003967945211,0.01481241904524162,-0.04475031900000939,0.052947244549195464,0.034309951874453105,0.021158964383788982,0.029870405141970924,0.0379813765579985,-0.03116918514760374,0.03184899077783177,0.033820695726427194
PSEN1,-0.011749787984162225,0.049549942078082714,-0.0147334583416109,0.007386260177343568,0.010576051650043449,-0.04058213247992114,0.029885979222024024,-0.09525917232284992,0.014627282297116058,-0.030351865061528264,0.04455075919904043,-0.028196987890109017,0.008885826998374506,0.061597191955830195,0.09824545778718972
CALM2,-0.04394166774394035,-0.055056404888189345,-0.03933948028293467,-0.029079009177553496,0.027308296566232987,0.01044910648444988,0.0779701841547304,0.08589003180424429,0.021241603255166976,-0.03660061911579216,0.04291026063165301,-0.04344293997354749,0.025733247863523292,0.1997457818108727,-0.041608166791829534
CLEC2B,-0.018973322122821688,0.04684141250436528,0.07177187760674412,-0.009402643173420263,0.03729844952489609,0.028275437621803148,0.04254420730569287,-0.10723411136365267,-0.02241094812829614,0.0455373338040002,-0.012398439792912427,0.0372660048489137,-0.030584324070574764,0.08343781507736048,-0.028168576814439284
NTNG1,0.0042747979847664016,0.05506905809861651,0.018062139387354337,0.021648189446460915,0.007623031143509761,-0.016908409424507474,0.052606829045401815,-0.018101190317523986,-0.04889161513664293,-0.03290146009691992,0.007093085547002663,-0.05355452845999254,0.026641760276987857,0.13201377201306158,0.00606299769337476
LRIG1,0.04650918225333197,-0.0733894171197386,0.07212330784163935,-0.022970950755873763,0.010546760651319174,0.0058139167929344175,-0.002297393844357939,0.024520331405776665,0.05721587866731691,0.04937365341304712,0.054117763084647864,0.11108866271535071,-0.0012881062014841362,0.15407661005404436,0.03594362583937792
CPAMD8,,0.03920999529700907,0.014868513460893943,-0.02143866152786118,0.01999972058617211,-0.018165124119971225,0.05551362026922449,,-0.04658635754655476,0.04333587766856142,,0.0916083823315909,,0.0033661551483309938,-0.009520688288786196
GHRL,0.0017157517894666645,0.0019798564181068884,0.025100655383761293,-0.012679166496789946,-0.02226941511393326,-0.012552130448114485,-0.014432910022705522,-0.018941630958143968,0.03201841829996418,0.044265332632895456,,0.05333070298623801,0.08894137169172486,-0.03419584693521148,-0.004471880625520646
NPY,-0.004765864129765957,0.022371259254343846,0.005195292255115603,-0.038220128253671326,-0.03291518269522057,0.06289752606772625,-0.04086381400546819,0.022351366462774795,,-0.019929527157490717,-0.016763190051873184,-0.013801726709909626,-0.05616806590858713,0.053267699416263706,0.02050032332100238
MMP2,-0.007057287098077093,0.007277398354385231,0.023521212223633122,0.027769488332754697,0.01311709698516045,-0.01312283393987601,0.11167369704481202,-0.012719398014064055,-0.06131187527611112,0.034747561513250015,0.02648424611754834,0.05714034965409977,-0.05476051084636799,-0.04899930885745588,0.11983243042931764
LHB,,-0.009945694836261251,,,,,,,,,,,,,
PPY,,0.05269416756789793,,0.019440860060066418,,,,,,,0.10574657680304644,,0.07521414823079198,0.04374622127647128,0.0007939904895949158
ALKAL2,-0.010802297539517924,-0.00980119940291127,-0.015145659086871245,-0.015022483815444037,-0.012849676484055312,-0.03230147150684592,-0.04252371142230856,0.09811227346801367,,0.09688848562658232,0.046439075459306485,0.043800089869362374,-0.024551368213605648,0.030474428257836604,0.05113481021354859
CSF1,-0.013436103793288974,0.021748892605625895,0.08240406873498142,0.017137194714419924,0.050076908676875115,0.053852006302015414,0.04559811832907604,-0.07444230834071719,0.034745582381081566,0.007453148273620168,0.0681015782400685,0.021306984443941884,-0.020581664888119484,0.06551119568857028,0.08598267823986494
SEMA4C,0.013574223070170385,-0.04009833174055026,0.010010174144160708,0.06151558674168253,-0.0009685723747164577,-0.054520265298029606,0.026451263427697637,0.0036786318837013087,0.09020769817712769,0.081654276484507,0.019958959634894958,0.0021657162107973087,-0.00026251287772482436,0.012910440450129387,0.03906629952168957
BMP8A,,,,,,,,,,,,,,-0.04161522868465166,
ICAM2,-0.030030154221382832,0.03762872407786407,0.07852666461324319,0.018647058631305204,0.02657146069876477,0.00559917184221023,-0.04704296707231878,0.07150044223826967,-0.03057961527861315,0.046740827915519464,0.00921132386056841,0.07935115723389702,0.06040379551751667,0.010541561023698427,-0.031869347117341136
SYTL3,0.054403706409719414,0.041048570966932534,0.018676577955235536,-0.0389629224608164,-0.0014688451642266335,-0.006993123760084016,0.04126834423174256,-0.020909481962602536,-0.0858484221262475,0.04581457307194876,-0.05323534771732409,0.005865386286222101,-0.035951432806785186,0.05427021779997274,0.0657062951384786
IL1A,0.04259315587127167,-0.040105989879332254,-0.005998391943222203,0.029730773793616806,-0.009623003277081441,-0.018902858284179265,0.09224341613492514,-0.08852785801503266,0.10064254017975069,0.07637009044917424,0.011439524868014592,0.006188761293334489,-0.019171784519535277,0.024003480667209993,0.09238220348153989
HLA-G,,-0.010504578356556197,,,,,,-0.0551654772205202,-0.05522655922781351,,0.12121415089368524,,-0.027511316898533377,,
PGF,-0.03424742563827459,-0.017362194933279573,0.02355111945393501,0.07855482013982361,-0.011884387329611184,-0.03047345553310569,-0.01907251903811695,0.1409043880090045,-0.02548319100639321,0.05479733659517726,0.039240183782383156,0.0032204154009571264,0.016096810996970468,-0.0050370745852180284,-0.015591721396317324
LGALS8,-0.058542337485254343,0.03598822045718037,0.02210102074154271,0.022221379221098424,0.0034356778843318628,-0.015578551219930178,-0.060771184327472055,0.07970096781151194,0.025427324123454345,0.014090666543049869,0.013336499923529182,0.04989537508212417,-0.015107526360607623,0.05212988029136939,-0.02653764112965885
DKK3,0.0037447738007401203,-0.022155682679956632,-0.027744272919255977,-0.01036262194158724,-0.003400404595813512,0.02147595171563819,0.01925340671033413,0.11366932892774849,0.009123688994886352,0.019226719802788717,0.045739706328394907,0.055128799033613285,0.0424046618560098,0.01915728955789355,-0.06003184726082579
COL16A1,-0.03894067194652808,0.04392620785034185,-0.006840159764710917,-0.018729057063886168,0.022959358784948678,-0.020415544002238082,0.020384656997113094,0.05870207720052731,-0.004516964943923501,-0.008194131886331921,0.015272659181670728,0.07812873281032447,0.02036593356083563,0.06715624390623495,0.0725055367945422
TPH1,,-0.019115619823493364,0.08140398375343512,0.018907773889865618,,-0.011835999388039637,,-0.00947787102423223,-0.052929350018377695,,0.0010350185485593982,0.04560784914467961,-0.011568898901345112,0.06329182291732359,0.04637332948527579
TNC,0.0020861564503887823,0.04538597532220957,0.02549439077920648,-0.020208038805343134,0.0982575478669045,0.013445490893626707,0.12090620408588229,-0.15335132476204677,0.0429507435175587,0.11810185276728945,0.020501696379115707,0.10296273662740235,0.012829896299284419,-0.012860412375787231,0.08213642849763911
TNFSF9,-0.018063904139333457,-0.017226670378488455,0.03335458319729307,0.011059159186515717,-0.029573592399469658,-0.02008120118253666,,,-0.019887975345838686,-0.04321580090886455,0.06022204024952116,-0.039692910748868625,0.05581225803012479,0.008966425280251723,0.008338762197637305
C4A,-0.010645180028640748,-0.011791198354332864,,0.055825456008790665,,-0.010404293086948497,,0.03449773157548345,,,-0.016352014280539097,0.007028301835746293,-0.024585918352519276,0.045745030320253184,
CNTN2,-0.028602581019496982,0.007080566367695906,-0.05612506076754998,0.046792961624534696,-0.0012482231079603567,0.003247418957095486,0.029222403679126957,0.04974231609535479,0.002830649504449117,-0.07048410465945495,0.07473730826289322,-0.08337910008888426,0.013084848405591813,0.09144810823344147,-0.04967804477769092
