,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
ICAM1,0.042609638658844505,-0.058663184163804095,0.02056251013335003,0.0019012170257972248,-0.02287533779462045,-0.10900074298239608,0.043458691010420526,-0.07457940068671494,-0.026879905511655866,0.0016839010213986615,-0.0795471628268639,-0.06189069992477052,-0.027014968452378284,0.05776680597852111,-0.025031074106221386,-0.09075800353242205,0.025831939455135712,-0.0036169859664081823,-0.09988642795247879,0.003776474533614599,0.0050944325499032925
PROS1,-0.0223500208740831,-0.0751921463731636,-0.026714455618673923,-0.04537742700338815,-0.04199689572624394,-0.09138206396474906,0.06279065200925295,-0.08709202058175122,0.017359655587257643,-0.009336877082648461,-0.1039704131715129,0.0018460252738127156,-0.020312325671324755,0.07979352038980139,-0.012468748488745332,-0.028443103922897887,0.0354527979620221,-0.05780339566287755,0.10626856694079856,-0.06400515249737361,0.024034431859226327
CLCF1,0.0074195571933866385,-0.11011253820557955,-0.03217840736527237,-0.033404867643433464,-0.021637111693369147,-0.07656449883506856,0.030951228387320225,-0.06579453645231627,-0.044126068592087564,-0.0471310162795654,-0.09384338310974934,-0.05810363861665881,0.006379479063426765,-0.04781542035331771,-0.0911609849942642,0.001184766251352488,-0.007071723731313445,-0.0012997353442392315,-0.09253116730286112,-0.049479455403033175,
PSAP,-0.027361701389019107,-0.1543025494558574,0.02790161909460089,-0.051122883964630855,-0.002013062256597479,-0.029322049156748076,-0.10989624746351469,0.03250816003076363,0.07429554277736333,0.07015153649124259,-0.14712624090606247,0.2773087554582977,0.07500521763903897,0.15821139691859754,-0.053772297938005455,-0.17564912154977708,-0.019749252547905494,-0.055504735330786245,0.05940405676132369,0.018586072384153274,-0.02031127084854884
EFEMP1,-0.13089052895643638,-0.1834771841513039,0.004414043080515572,-0.03662270311056889,-0.053237624529908635,-0.15529803602323558,0.036582850602352564,-0.13598915199323938,0.10093059985776175,-0.03215938473491863,-0.2762181467913275,-0.1568968085625902,0.06121690213035509,0.1531818644920982,0.037585736968268904,0.05327675301889761,0.006586245500803908,-0.02492787111889323,0.07280349373757151,0.03182742981019399,0.0348522921234482
C1QTNF1,-0.041848010828093696,-0.03854789562881147,-0.05435643593201007,-0.03071783482166716,0.014993334490591212,0.030322119601123153,0.07590488260668844,-0.040796059537809806,-0.034750677374622854,0.028017703518782976,-0.011243996411048488,-0.12683498953010644,0.019809126246636104,-0.05180231831132757,-0.10407093580486683,-0.15254789807725286,-0.0007649839023581444,-0.17187993909001947,0.10855778839947935,-0.018702845836922607,-0.0829098981431689
ALB,-0.026936783750660203,-0.05944211389148708,-0.028619912107131742,,-0.02748995865921584,0.02912550028476709,-0.01788532278260038,0.03042722487127579,0.00786274929365043,0.007884892745706033,-0.10717650666739603,-0.03553622051796706,0.04347307694603268,-0.04038027492758355,0.014778019950551603,0.01673688864411579,0.004005447219682869,0.0013053304742689962,0.03341057389652168,-0.00995198374162779,0.02007173540629639
CCL13,,,,,,,,,,,,,,,-0.04403498657163083,,,-0.044777988367363936,,,
EFNA3,0.04958023976209469,-0.05327142410850061,0.017738044443237122,-0.07467009297105164,-0.0032942847585490783,0.014073347250212398,-0.024607133234453397,0.1470691099821989,0.025734109743908634,0.002377853813163905,0.15678302322278379,0.017578403608998663,0.021988327374812242,0.10781706584677178,0.14368388311082,0.11355614721293243,0.08596948562037358,0.31404262024609453,0.019751422433033974,0.06353688755344147,0.020925736014992858
DRAXIN,-0.005510823583954398,0.09734056419824207,-0.010190980883750653,-0.04660919055512639,-0.011661568297152324,0.05523202862366892,0.10456213692493456,-0.06828889733485384,-0.07951930812762091,-0.01254050913305494,-0.026040092507275885,-0.12651062161388135,0.0006579328791028834,0.07806979536126668,-0.04545164161281605,-0.07836948374417942,0.021784063129057105,0.13453935208355727,0.07185899310547972,0.13427027188488044,0.08893618859662511
RAET1L,,0.014608563830372534,,,,,,,,0.02913208705394189,,,,,,0.0383491906583126,,0.08157767477598268,,,
NPTX2,0.11699344141232433,0.022238283500744187,0.0033207603855423887,0.005797825589767679,-0.0053130439013472095,0.15080721525049132,-0.09999569965106869,0.12414913516834485,0.12418084252677598,0.016953803814686703,-0.11517844536261841,-0.10621913429083753,,0.008422291410854212,0.0036220752785290308,0.03192869955175897,-0.028113018408462136,-0.07663052778149693,0.07072240408806812,0.041527646550219885,0.01691429619237819
FGF11,-0.005791326097114871,-0.01906914726414066,0.05522860578321695,-0.04445413884785564,0.009610821303186917,-0.06249870782241061,0.023842198315721964,-0.051872362231045584,-0.06438829645117007,-0.04314324581654378,-0.009808878529218317,-0.144271585966185,0.033280721391715735,0.0352620523385061,-0.014299828386583752,0.0014090516190603908,-0.02432044171056362,0.05295082797679666,-0.030375117407436057,-0.01921094164270748,-0.04183779266635136
CD59,-0.046358612257229544,0.09375975871246665,-0.017164358481721778,-0.026216262457667283,0.007905286239277635,0.10460832308787991,-0.04275824239931164,0.054001684482192856,0.023283339416300595,-0.014246570205116816,-0.08486918194590869,0.1656394610511324,0.029338795567031867,0.0330767826885107,-0.05982894584932206,-0.00882231943573564,0.045676512368465476,-0.21901167272773794,-0.006860651607549018,0.004690036967153299,0.06207670763083612
COL9A2,0.09340459330507006,0.0861929276992282,-0.036238555012117445,0.0237308905476505,0.03928786767268816,0.009787106553560297,0.0007462031108800488,-0.008857571703441565,0.03623900576186135,-0.0006272937202652676,-0.14954704254931347,-0.07826579064299508,-0.03246711904851586,-0.01797199347768263,0.21987663060146648,0.25865242463961524,0.005829928611231373,0.1132219082976158,0.13979343879168024,-0.006225833991859348,0.07810986047417638
DLL3,0.05038000397383508,0.25644114156457415,-0.045017295354264485,0.05296014033015604,0.059026246886144725,0.10306946097606154,0.07510352759742965,-0.04546445036406877,0.07658986339501118,0.05800425002254972,0.2517896119419376,-0.013161911419580452,-0.0718756774697131,0.052695454022417064,0.2947296638382091,0.2556659779316265,0.04360364607510582,0.15935479982966236,0.10643793299942922,0.08717454084371976,0.05990156149714508
FGF5,,,,,,,,0.0547629119673146,,,-0.04405252540040192,,,,,,,,,0.04308552882412368,
LIN7C,0.015536470000048022,-0.04891738272100469,0.0013231933845288034,0.020456431284832394,0.029901834978015022,-0.01568274862555815,-0.007988447365598941,0.01938668220444845,-0.05418777922707228,-0.05885214789793665,0.041660063625380016,0.02921960819766894,-0.04226396225715172,-0.03016963562443694,0.19008567589995848,0.12142331553874995,0.007321472152700911,0.17494824703411016,0.12141355511892662,0.05834999906918468,0.008679942707660036
GDF7,-0.018533164125449513,0.06280816604893331,-0.01822442371918607,,-0.034875147372005574,,0.04040198581749723,-0.04306739551226534,0.0885253773516854,0.03991410512331219,0.16158239788823936,,,0.13557338089259274,,0.04744294429684206,-0.023822345190141824,0.002393865550092685,,-0.03392335796301554,
PSPN,-0.04241484134866284,0.03271305837783032,-0.03283558895804843,-0.016226484796574157,0.0036052004465048247,0.01576228750558676,0.033515563706307906,0.03611099202511946,0.006230806769085941,-0.033659235819788275,0.004375172306038834,0.01914659490329464,0.05846692263456486,-0.0463032736422645,-0.03451551405826252,0.1064277662077696,-0.03724303235968877,0.014552916710642178,-0.06041403073540336,-0.03459366525775695,0.04830793090094012
ANGPT1,0.03308447267887508,-0.019465644847220798,0.012438568781183474,-0.02809830062403358,0.00992323720928641,-0.025661506642666268,0.0020812014385847423,-0.03478881431866738,0.03993951058245657,-0.024926811277757675,-0.059870957201043074,-0.04601833125748451,-0.01816531144979099,-0.05289190013877573,-0.0075519601837938264,0.04036884970161461,0.02384547482642988,-0.005950464946716578,0.02319765243445468,-0.015764784541054604,0.0034026581787929755
PNOC,-0.026172680735347637,0.14971017037124124,-0.01882158433679922,-0.020067985103049416,0.03942205741162223,0.20748311985653867,0.029162296669287265,0.1613066679203669,0.04609894514177839,0.009277842662844527,0.17176195305454542,0.23751425813944135,,,,-0.012094549219483516,,-0.02382861296703725,-0.051197267019982236,0.035461119946003886,0.08842584168237354
L1CAM,0.0047544303736220895,0.04122112329884292,-0.07374881069997243,-0.021060177875637905,-0.03239946532134324,0.031497578968711575,0.027657025626912104,0.17448848174961867,0.029243484082899923,0.04761910879769739,0.19642635431492048,0.40015305847635163,-0.010638426931577129,0.09103914652784918,0.006389545791404562,-0.11219971749844726,-0.043076072284296045,0.24069872276879895,0.002297235193131492,0.0860553428109205,0.09572373264367867
APOA1,0.027037511163440216,0.05461216104310192,0.0012535803987380604,0.00659915717608971,-0.036795163506711165,0.004174205989233299,0.08134815113695691,-0.017623628411760267,0.04809181024592729,0.01722683927490296,-0.015455608200683748,-0.003561611520074843,-0.018916247046764145,-0.042040237347398576,0.029711890783309505,0.06800159960260328,-0.0488673546708852,0.007886653934000778,,-0.034942220696468455,0.05356817793383526
PSEN1,0.07743501441037122,-0.05466332833721207,-0.0409180865760702,0.01665991335684268,0.014582313620147173,0.05146618631411648,0.05734471474764413,-0.03734375351301002,0.04931774925556868,0.038398124128992836,-0.1542018097251778,-0.13051957695376531,0.06768524286139666,-0.09292331064283,-0.003147035291446268,-0.0030380622951529466,0.03641015329666119,-0.012630461056952057,0.023577867690558627,0.021276473665230153,-0.15636545882415817
CALM2,0.05104685982863971,0.11076731206877942,-0.025047034811038007,-0.023613443363132376,0.07204090586291344,0.14980083322012439,-0.028866625761708342,0.13861318035193526,0.10459568956040995,0.07654096706152581,0.3392055191387029,0.29680703836494104,0.009431285903213965,-0.11637447584891147,0.24992092637222935,0.2545315763465039,0.0813796597427272,0.2532052810173998,0.009687728496307736,0.09293461731110139,0.09612757195724461
CLEC2B,0.06601536543370767,-0.13521202993927073,-0.003533475771414008,0.04192545537354767,0.05371606482544929,-0.05740534429623977,0.09495144789563349,-0.027238611726638988,-0.00820717319695444,0.007583291171696643,-0.13319323985001816,-0.003561637863040586,0.10405013440296107,-0.08163221384075985,-0.04112020772966758,-0.07066251980942698,-0.07018004609401009,-0.10758615402351628,-0.010597925500469493,-0.06928956995256895,-0.019490303079569664
NTNG1,-0.0096765562329405,0.026559137555683756,0.033084537949465406,,-0.033861484572007765,0.007546901791501311,0.08437446692696592,0.008268169086203671,-0.007992471901579645,0.021357951464221175,0.05082632418569036,0.26164503275956824,-0.04859045813554663,-0.03859829508204005,0.16494944227059277,0.1286897407197255,0.018221800285551575,0.04965175182395203,0.019263330462097484,0.0030988215569739803,0.012478249802197042
LRIG1,-0.0189358684087277,0.10849274483259518,0.01104997465108201,0.025137480095699962,-0.0024342203206804227,-0.06431571694027612,-0.04978676959511066,-0.10489888555983054,-0.002696373347960481,0.00965394924446133,-0.0504612318119485,-0.12012008546025398,-0.04562523748453497,0.11306694985485527,0.22377189196281366,0.2563076560011262,-0.03048693276987001,0.0235190108540624,-0.012115132099032862,0.08643159544731364,0.035675124598411205
CPAMD8,-0.016307593903667907,-0.0315513390685881,,,-0.01676467041806542,-0.027334425130081424,-0.01586960701633073,0.022950861366789706,0.006701038782332255,-0.004807621200709131,-0.025417848730512182,0.05342673121138925,0.05592150620846703,0.021975278516931995,,0.04299577855042161,-0.005934370399185799,,-0.0054736076726508405,0.028045970374274375,0.0167834870765386
GHRL,-0.026017593708279683,-0.07302230551143934,-0.02311571330872241,,-0.02630483598316122,0.012354575262145917,0.03516471354975702,-0.03125105307046261,-0.03589871253756997,0.05095680914157017,0.036141937448730475,0.02765761652262687,-0.019334276402778718,0.010100900858552433,,,-0.02721097911765255,0.02855315169375915,,-0.03431209527850215,
NPY,-0.023923876711961327,0.11708180467026948,0.06983724667340485,-0.022113062544937123,-0.05439855325995534,0.14210978302696003,0.00034494173838420743,0.07300062499884967,0.0337057078674729,0.04472307784483337,0.026703184496099874,0.1174400446817607,,-0.028689815173788394,-0.01660440925823785,-0.014898843458298975,0.10486279191684153,-0.026659183815983218,-0.09752735082377113,0.06209257775291281,0.012397502373238096
MMP2,0.04443015709930004,0.14759162382674945,0.00722821888511279,0.030589823588877983,0.034571319333747165,0.006241431095742063,0.06512832396787084,-0.12582395080690031,-0.0021269952446272343,0.018688260841756545,-0.05126781126110733,-0.2343192474270696,0.1312126539285164,0.03379490647444614,0.07418827481220779,0.05853945017670868,-0.003702637906499175,-0.05934197307187091,0.005583429292820657,-0.026497746757642597,-0.11876338568430948
LHB,,,,,-0.024339322565045174,,,,,,,,,,,,,,,,
PPY,,-0.02626387522475434,,,0.014788149871275904,,,,-0.032857293449206404,,,,,,-0.02365561342611077,-0.11470190993800826,,0.001998433182057876,,-0.028197295094699135,
ALKAL2,0.015670843816123846,0.023742073910661167,-0.014628085928806711,,0.02649758387410223,,0.023057539283152018,-0.02913769893360105,-0.03226640392850287,0.043930122837707405,-0.1545240446476835,-0.07996429230998486,,-0.03792228574315346,0.051213754226446466,0.12359077424870173,0.012262104368809115,0.08795123687248167,,0.05803463025981661,-0.06365078098380954
CSF1,-0.001745583559918447,-0.06430353398409297,0.04127113672395426,-0.02209795431671074,-0.04019771761259706,-0.10345065150368958,0.064329238529813,-0.05022588313403289,0.056069913041916365,0.00261338317293868,-0.10827208005659245,-0.13260225214642057,-0.03173110610212232,0.05086094049080231,0.03259859735376496,0.007204427029631358,-0.003431637302851765,-0.08496426715838042,0.028988501509630372,0.032377606902790734,0.039609567360095806
SEMA4C,0.02884304031973542,-0.0008756565867524914,-0.0016758825655503382,0.008285803819190992,-0.009105574477044201,-0.01016923455230356,0.06796621353194794,-0.007035416424901524,0.022920934172915842,0.024845113066260617,-0.0650602882414811,-0.07533867512672196,0.042840033339106375,0.09262765052137852,0.0584286306004972,0.049073078615655644,0.051906117218702155,0.04115907046865559,-0.008120480908072,-0.007487649248244368,0.015413763446142804
ICAM2,-0.06476048163309295,0.11987418831697866,-0.021471013079205802,0.05092306236052599,0.0006045431864209349,0.04554690452222627,0.08038704584610953,-0.033781033457061925,0.01892028759659661,0.0014178921844643214,-0.02401120021918422,0.060873309457755403,0.10332537260122525,0.034969251628776066,0.161762375427046,0.06773458652664527,-0.0075077334569429045,-0.0075247381650722575,0.07090448392320704,-0.04263702844761529,0.06758675636432065
SYTL3,-0.044563712654312956,-0.08611523402424533,0.02679989826531679,-0.05489163711285692,-0.051611101462352954,0.004045530183905535,-0.009868063985403755,-0.058580621236392925,-0.02873643660397526,0.029200650673940027,-0.03417439931070576,-0.03399638749115119,0.0029658884335993056,0.056036303713516054,-0.06346979452168772,0.018854017642015088,-0.03488569045639444,0.08378428518426165,0.00017738355764583023,-0.12329680277848484,
IL1A,0.0059244838313526815,-0.055111202031815326,-0.029188360478604278,-0.06412969535898173,0.03570916950833148,-0.03814513543757198,-0.03313739749271176,-0.05382815279051919,0.016516319388496962,0.00358337173272547,-0.0915775838184719,-0.043592674533463174,-0.020407956957022064,0.04787943577845051,0.000664885941817794,-0.0073588661259327975,-0.010904790882087493,0.017915037212117596,0.007224120287182129,-0.061677069500193894,0.013504666393190527
HLA-G,,-0.00968053948834758,,,-0.025707034575185646,,-0.00997652670262953,,,,,,0.0518199566708349,,-0.022553526029547195,0.06654646849364393,,0.10250675405834854,,,
PGF,-0.018939905261202258,0.016636986032648567,0.023601613334902915,-0.03867521977931613,0.00046247055574314246,0.0016504120198080337,0.06920965644077107,-0.03538024725171455,0.008459207914626527,0.0008873711768192906,-0.06404037481782841,-0.13079190558238443,-0.04795070232335831,0.11137203619494185,0.10896774915558542,0.15148132556513552,-0.07872462254165373,-0.0071275864361987325,0.03316530935623195,-0.061482192947160154,0.03439327332937625
LGALS8,-0.04749394577884646,-0.05460783889778084,0.0492711485042057,-0.012588741202081982,0.01620288169924198,-0.011087251599088032,0.07255134261180939,0.022587495310114114,0.0011453141624533062,-0.007624701814237862,0.08352618397891841,0.08990826972611222,-0.11594615208453599,0.08419512910804865,0.009214202738154558,-0.03871087348347638,0.0031177944784084887,0.05487074701005909,0.10609899933176554,0.008046695509247718,-0.07411903751512526
DKK3,-0.028622455098784357,0.12135904172166484,-0.012614583203176257,-0.033041365554677835,0.0025552495565349326,0.15551233976898457,-0.11509489895060379,0.11793404220509213,-0.005357636660375272,0.036680910774303674,0.31538363904840483,0.2857042948119027,0.04422511514606268,-0.006238867929377734,0.1726677237965379,0.1383730128984028,-0.017073989362492447,0.013409935314693632,-0.041257268362858576,0.06916330535968744,0.08424086906880995
COL16A1,-0.025026357859540275,0.11314780866893497,-0.03667489944684138,0.054125593847974766,0.029652938863039935,-0.026164612326321633,0.09034022287330995,-0.023708272206270198,-0.020811345208552125,0.006985273917961293,-0.06180166215060062,-0.23347330767653393,0.02876912763708968,0.07439912928561587,-0.004660782018257459,0.014929982169402126,0.042490903620832104,-0.02968398922462618,0.07659785037918872,0.04456220913046041,-0.006279881527735226
TPH1,0.0938163354014651,-0.025460738270739722,,0.029475645434427912,-0.01403586328874784,0.0288549496336843,0.0021914936863546832,-0.030548901068717303,-0.044288311556423834,,,0.005060920055435156,0.046002610895336,,0.09892188328501642,0.01826050332392328,-0.010258601360147225,0.0015412401055980842,,-0.0047619671882530796,-0.04945203379721798
TNC,-0.030182700076308404,-0.08770093101012981,0.013665165632964119,-0.018693291423324817,-0.0973054065217153,-0.08113488518721639,0.07331633962958438,-0.09316844252211975,-0.10617170553066825,-0.025352140571700002,-0.22960792464901658,-0.3074920903258912,0.0732218822105994,0.1645667322077489,-0.08831087942826761,-0.12944897381759016,0.04699914839948955,-0.03657956877560082,0.07041189025453416,0.032689764829536234,-0.0993798870777334
TNFSF9,0.03945869820800239,0.011271063884288259,-0.024461494510147452,0.07868336667854711,-0.04215748562232738,0.11412328353654883,0.07934203943861017,0.04380584211508434,0.01009479531311239,-0.024323863043268945,0.006981539564486604,0.08293352796575403,-0.05337377389764461,-0.05471221540071661,0.006375397269503875,-0.052773939538878566,-0.020862030096451697,0.016797815737046477,0.12321573288544353,-0.007891735744498949,-0.06816576420493915
C4A,,,0.07479135862203967,,0.013058549446209749,,,,-0.03895067330471808,,-0.04304005157400711,0.013641314230997324,,,-0.029310389796988256,,-0.06629988130221877,-0.04251418807648791,-0.04434966237616829,,
CNTN2,0.006224017403255176,0.051772775989892154,-0.03669792778197746,-0.021696244851051958,0.026352480871928166,0.0909842829079207,0.07033809112280738,-0.06732968570706722,0.06711251278083646,-0.013140139564034124,-0.2627107862313304,-0.06646524408177983,-0.02719153945263978,-0.10814322661025176,0.25517650847232254,0.18947816614861895,0.036934320555636085,0.12931419190592136,0.05119163958911308,0.11576367522066303,0.005760721133347881
F7,,0.025171153743965852,,,,,-0.0415451910959745,-0.025698374119057746,,,,,,,0.12319155007444042,,,-0.006675324560241253,,-0.03782950733306,
LUM,0.004755818558408606,0.07765012810590283,-0.005392842366385656,-0.01717087957454837,-0.02072491272712341,0.015390961208654505,0.008438729151760018,-0.10016451103529435,-0.024382922400861668,0.007052651373073343,-0.11837885966884232,-0.03438976696290128,0.047454008913353114,0.06401264683568765,0.07659972653326726,0.0801574103569268,-0.04207115962241022,-0.0735905858499951,-0.015432963014322482,-0.0784811753067144,
IZUMO1,-0.01558241518268517,,,,,,,,,,,,,,,,,,,,
BTC,,-0.03327009439977851,-0.022557420200833973,,0.013911932245709297,-0.014641549331629203,,,,0.07062458411792442,0.05536248595247268,,0.03956668036798965,,0.020166440978019354,0.04719821114123903,-0.06362916217168828,0.05429837774210789,,-0.01108065878806278,
APOC1,-0.0029117808525470686,-0.06793357353229378,0.004593882744838065,0.010042815111441748,0.06325824264721806,0.10436055819117127,0.04826233782326288,-0.11715873972203751,0.026795233732326576,-0.047305436014500574,-0.3357617428646611,-0.24674143270385135,0.025674080182644943,0.0332636939132561,0.2153681734777002,0.20224692998833507,0.024852850581402092,0.06778061403196012,0.1276417938532289,-0.04054041124791744,-0.004486364817224251
PKM,-0.003641349174296779,-0.13610744832922378,0.04628329652543902,-0.00608149520406226,-0.052432119127929895,-0.08132600974743875,-0.026473047574606865,-0.011458164011498467,-0.11121880132724235,0.025919630590131335,0.26826998229905163,-0.09481172383286564,0.033328484496666415,0.15207755916377938,-0.24387687444635964,-0.22269889184864772,0.051370234113109134,-0.08212285917462812,0.08984778939510718,0.008026906121512361,0.08514396326585633
TNF,,0.04737188506768119,-0.032008011847518586,,0.021168382750642842,0.044847026814263606,0.025711894902250614,0.016834047337476916,-0.004872696141679928,-0.01754551229475186,-0.12019835334815879,-0.030738537969393125,-0.029195351787729182,-0.0008983243066226926,0.02618353190059176,-0.0546628495640332,,,,0.01676621266169637,0.02471143766377798
GNAS,0.027889376087067118,-0.022735342164309634,0.0356553096062289,0.03817247038181645,0.06779634427645549,0.16917199090131924,-0.05894513735600609,0.16917558123600532,0.010552268130887273,0.008741973463858717,0.3468288650431535,-0.20303343053326817,0.06595501962083931,0.07444149665593183,-0.0840930883653475,0.059703891388764294,0.006041864012459567,0.16647601433680062,-0.07911983870073226,0.049611881267197996,0.11111184127142891
BMP8B,-0.013636764876842004,-0.007150664846223219,-0.0399326781631627,-0.022892928277447443,-0.00475961822843643,-0.01421111681470209,0.07479158561306824,-0.024470825987708108,-0.016661849618849183,-0.030537709541302735,-0.09017337659388806,-0.06640083505207708,0.04351419219394732,0.07236283103546975,0.03833324693769808,-0.09334530559991987,0.0004772462057633624,0.031714800499005456,0.03822393051486271,0.05612882245739198,-0.10566683957906992
LIPH,,-0.04966986173431079,,-0.023564885615065125,0.04364360858613537,,,,-0.03140489049276262,,,,,,0.019918497004057317,0.06458537674001279,,0.05179005058039451,,-0.026306119022682532,
CCL28,,-0.012201368063161116,,,,,0.06435560492699464,,-0.007152561560403161,-0.036119662121005876,-0.0658516413089214,0.08402607327453239,,,,,0.019494614179320708,,,0.0911368426054266,
PTPN11,-0.05711851114180608,0.03221848948898563,0.0273348928828066,-0.0040351303715050165,0.05600429164907988,0.021103666034471627,0.0013494358734504456,0.0064185914500564465,0.09916374273533819,-0.019227454982434312,-0.08662709942554464,-0.08993115785276574,0.06606372010287674,-0.03948199827081751,-0.057254976376353926,0.018443777473745697,-0.03491724038027302,-0.05088612087957753,0.024747159784621504,0.07312359072164694,-0.007313796849143892
ADAM12,-0.02500115282661862,0.013626281161137094,-0.017165863736758897,0.06421743533059171,-0.01484530221613328,-0.02558620390083144,0.06712299301216373,-0.045834367242546005,-0.05817800698965959,0.0035440815397144213,-0.043776144753072066,-0.12773299326107856,0.009814885655438718,0.08932747826449623,-0.03175865161125606,0.058528699748717744,-0.08222644234319956,-0.09422500382063105,-0.06680637385934936,-0.06375872105840823,
EPO,,0.0009714861262340386,,,-0.004324622782245999,-0.028792400151525656,,,-0.023598599934355705,,,-0.025349595234576555,-0.021257697640990794,-0.012775149787999403,-0.04540819524898793,-0.00800580339791479,,0.02507963601206905,,,
EDN3,-0.022902080981885967,-0.051859540650867605,-0.002884695237064263,0.04728485410578068,0.012093236761684674,-0.01716941081214237,-0.023082579768287603,0.033761369757302394,-0.009566040250042785,0.010417680836504649,0.09189493713518959,0.14552226161499385,,-0.03463369372874104,0.0008871327537756426,-0.027969960411497526,-0.0010887171431127043,0.050011043780401235,,-0.0146518988572702,0.050972853258506166
CCL22,,,-0.018224423277874387,,,,,,-0.019001507015370962,,,,,,-0.04547623988519761,-0.01639654792915173,-0.054553422101757336,0.02402195062058938,0.1330298745403424,,
CCL2,-0.003944644845844697,-0.012382569413712597,-0.03812927637925014,-0.029006803251478402,-0.020967928836525315,-0.1796115075614951,-0.017745210312072747,-0.01925679522814912,0.037742598258466466,-0.033176076722122985,-0.2051961882155718,-0.14404340998748755,-0.036426245071346806,0.020633508628155613,-0.024386640901476964,-0.09561954574450758,0.00656155588054259,-0.059777533804032654,-0.05984155700579922,-0.03589946452408404,-0.020542269223844587
DSCAM,0.12466426243692234,0.04188021078903497,0.032557548405158634,0.04558416292917376,0.03152420841488524,-0.01870834706895385,0.10323438148563463,-0.015361923429425666,0.037849481545644985,0.010728034000546583,0.16308602067708508,-0.07899319161184855,-0.06513026029015566,0.030087536524063808,0.16500385336103496,0.2149606826970948,0.055408930671086036,0.060252053493648434,0.13263022275599587,0.008379651820053395,0.08833006430360454
GPHA2,,-0.002947607649008077,,,,,,,,,,,,,,,,,,,
ANG,0.038873860762652646,-0.11092550919515053,-0.046309565954285384,0.022074504878554734,-0.025129902033149267,-0.0486916475615661,0.06908836480676984,-0.06662625198076608,-0.04460182440387852,-0.03160285004069386,-0.09531010171149962,-0.12670021149719346,0.074554008724134,0.06740450984319761,-0.03651194374916183,-0.052100738949342563,0.05720851469071245,-0.02362375217176349,0.02756554570583074,0.006708064678290805,
FBLN2,-0.021473518536611967,-0.036514402828092006,0.015310192902803365,-0.03231293460444399,-0.0007133510198172012,0.017953247719927637,-0.04525950181895957,0.03763914635484372,0.03376407943158489,-0.04818781010032145,-0.007041407737104116,0.07276032410441334,,-0.062363016993217266,0.05126834334577171,0.05200151913539286,-0.020818271420810528,-0.01740291992002034,0.060067261523975624,-0.06432319887181659,0.0817504990625333
VTN,,0.01062730576826459,,-0.027492806869787386,-0.022763845900183582,-0.015851002824827362,-0.008747278118042233,-0.03380871040485252,-0.000787932905135834,-0.04816439221285216,,0.1170936073077008,0.03215930850393122,,-0.0067037751901804195,0.004553357637376093,,-0.061391456263509385,,0.06120425023819085,
VEGFA,0.00899622125492704,-0.18282512226609293,-0.0020389559911330245,-0.013082123663732664,-0.017300629179368865,-0.12260661656228664,0.09823288816755889,0.07156416427883519,-0.12348612877223862,0.0172070314180493,0.04232776927688482,-0.26091527634621825,0.06414450723178387,0.15347428632499743,-0.2827232701413221,-0.26711798250384766,-0.013800781972800692,-0.1290129933429588,0.06668323130177302,-0.059208697795821885,0.0735518432722152
F10,,,-0.020802026492580627,,,-0.0005118269240003682,0.028207910697448803,0.07417832101841294,0.05625048830032549,-0.05552399221380641,0.0640836924787586,,-0.0075451540441397414,,,0.052400868862936795,-0.015068288427387059,-0.03612631689630907,0.019638908942767135,-0.006194051821822619,
SERPINA1,0.017914327973808646,0.0042331570168396785,0.035446811862391854,0.03632821655487913,0.01799191898171086,-0.07690220222730718,-0.022596532630165315,-0.08983478183639007,-0.028797259525280065,0.0014489523823627845,-0.22670073556501602,-0.08223621776109749,0.021526539420760105,0.013246570156187914,-0.1342343059962136,-0.0904008859781733,-0.02671416447818868,-0.08799038434030458,0.058771513978387195,-0.08595847950720573,0.018187977679631828
VWF,0.0010756216511141289,0.1288220191763714,0.013712713494210953,-0.005715248988117701,0.012948934656930092,0.04737322977958652,0.06575486890302154,-0.10101227078148506,-0.011952032496282612,-0.026487416692250507,-0.0578173828583587,0.07322089889316481,0.06327983752594551,0.12141199016171915,0.16389467911306646,0.03223956280894256,-0.06859678502084401,-0.16968948852404128,0.11279906155575602,-0.0005426763211776463,0.05283203054013209
GDNF,,-0.02060595658563306,,-0.0419513109898951,-0.030313566061707757,,0.05925355071312373,,,,,0.005899984782322781,-0.07208288319485064,-0.038598284304339286,0.09642914888963759,-0.022316092893543006,,0.002311111194317505,,,-0.004008735862369669
VASP,0.0032170928903514683,0.054416144289386674,-0.045010377479809495,-0.03461806806243593,-0.029968301814265266,-0.0888592873125518,0.05733449450613887,-0.05293510955598596,0.05648104174399127,0.017380228003731256,-0.10255282925993246,-0.11142138579781238,0.059029616479782804,0.031232534176655145,-0.0508649243812129,-0.0603125056332739,0.010603106761503028,-0.06207629958638868,-0.08395437174793527,-0.04611977001096484,0.0782797838852024
